Date,AFL
2000-06-09,7.492857933044434
2000-06-12,7.428107261657715
2000-06-13,7.51135778427124
2000-06-14,7.446608543395996
2000-06-15,7.289351940155029
2000-06-16,7.076589584350586
2000-06-19,7.06734037399292
2000-06-20,6.799075126647949
2000-06-21,6.965585708618164
2000-06-22,6.965585708618164
2000-06-23,7.002586364746094
2000-06-26,6.910080432891846
2000-06-27,7.0488362312316895
2000-06-28,7.074278354644775
2000-06-29,6.80832576751709
2000-06-30,6.799075126647949
2000-07-03,6.947081089019775
2000-07-05,6.669572830200195
2000-07-06,6.715819358825684
2000-07-07,7.039586067199707
2000-07-10,7.150594234466553
2000-07-11,7.335600852966309
2000-07-12,7.483608245849609
2000-07-13,7.659364223480225
2000-07-14,7.6778717041015625
2000-07-17,7.428107261657715
2000-07-18,7.196845054626465
2000-07-19,7.252344131469727
2000-07-20,7.418857097625732
2000-07-21,7.36335563659668
2000-07-24,7.557610511779785
2000-07-25,7.6316142082214355
2000-07-26,7.788871765136719
2000-07-27,7.936883449554443
2000-07-28,7.909129619598389
2000-07-31,7.68711519241333
2000-08-01,8.112640380859375
2000-08-02,8.05713939666748
2000-08-03,8.186641693115234
2000-08-04,8.223648071289062
2000-08-07,8.36240291595459
2000-08-08,8.214394569396973
2000-08-09,8.149640083312988
2000-08-10,8.05713939666748
2000-08-11,8.334649085998535
2000-08-14,8.704666137695312
2000-08-15,8.550519943237305
2000-08-16,8.1614351272583
2000-08-17,8.189229965209961
2000-08-18,8.105853080749512
2000-08-21,8.170699119567871
2000-08-22,8.179962158203125
2000-08-23,8.06879711151123
2000-08-24,7.976158142089844
2000-08-25,7.957630157470703
2000-08-28,8.041008949279785
2000-08-29,7.7723612785339355
2000-08-30,8.031742095947266
2000-08-31,8.006265640258789
2000-09-01,7.920577049255371
2000-09-05,8.013216972351074
2000-09-06,8.133649826049805
2000-09-07,8.522726058959961
2000-09-08,8.930333137512207
2000-09-11,9.041495323181152
2000-09-12,9.050760269165039
2000-09-13,8.93960189819336
2000-09-14,8.995176315307617
2000-09-15,9.022974967956543
2000-09-18,8.921070098876953
2000-09-19,8.93960189819336
2000-09-20,9.069295883178711
2000-09-21,9.0785551071167
2000-09-22,9.310149192810059
2000-09-25,9.449108123779297
2000-09-26,9.782608032226562
2000-09-27,9.699234008789062
2000-09-28,9.569540977478027
2000-09-29,9.5787992477417
2000-10-02,9.699234008789062
2000-10-03,9.930828094482422
2000-10-04,9.828926086425781
2000-10-05,10.014198303222656
2000-10-06,9.652915000915527
2000-10-09,9.551011085510254
2000-10-10,9.365738868713379
2000-10-11,9.245306015014648
2000-10-12,8.930333137512207
2000-10-13,9.143400192260742
2000-10-16,9.069295883178711
2000-10-17,8.921070098876953
2000-10-18,8.763580322265625
2000-10-19,9.022974967956543
2000-10-20,9.439844131469727
2000-10-23,9.254571914672852
2000-10-24,9.26383113861084
2000-10-25,9.764078140258789
2000-10-26,9.643648147583008
2000-10-27,10.07905101776123
2000-10-30,10.607084274291992
2000-10-31,10.82941722869873
2000-11-01,10.551508903503418
2000-11-02,10.375490188598633
2000-11-03,10.366232872009277
2000-11-06,10.607084274291992
2000-11-07,10.412542343139648
2000-11-08,10.338436126708984
2000-11-09,10.820155143737793
2000-11-10,10.727518081665039
2000-11-13,10.403284072875977
2000-11-14,10.657052993774414
2000-11-15,10.258221626281738
2000-11-16,10.313875198364258
2000-11-17,10.091276168823242
2000-11-20,10.063447952270508
2000-11-21,9.933595657348633
2000-11-22,9.636792182922363
2000-11-24,9.748092651367188
2000-11-27,9.933595657348633
2000-11-28,10.304596900939941
2000-11-29,10.378800392150879
2000-11-30,10.443718910217285
2000-12-01,10.350971221923828
2000-12-04,10.258221626281738
2000-12-05,10.313875198364258
2000-12-06,10.332425117492676
2000-12-07,10.27677059173584
2000-12-08,10.23039436340332
2000-12-11,10.146919250488281
2000-12-12,10.36952018737793
2000-12-13,10.08199691772461
2000-12-14,10.29532241821289
2000-12-15,10.406620025634766
2000-12-18,10.777626037597656
2000-12-19,10.731250762939453
2000-12-20,10.638498306274414
2000-12-21,10.480825424194336
2000-12-22,10.425175666809082
2000-12-26,10.378800392150879
2000-12-27,10.592123985290527
2000-12-28,10.675602912902832
2000-12-29,10.71269702911377
2001-01-02,10.332425117492676
2001-01-03,10.054171562194824
2001-01-04,9.664624214172363
2001-01-05,9.553317070007324
2001-01-08,9.553317070007324
2001-01-09,9.664624214172363
2001-01-10,9.757370948791504
2001-01-11,9.59041690826416
2001-01-12,9.191584587097168
2001-01-16,9.23796558380127
2001-01-17,9.191584587097168
2001-01-18,9.117387771606445
2001-01-19,8.412487030029297
2001-01-22,8.866961479187012
2001-01-23,9.23796558380127
2001-01-24,9.219413757324219
2001-01-25,9.265792846679688
2001-01-26,9.200864791870117
2001-01-29,9.053946495056152
2001-01-30,9.04504680633545
2001-01-31,8.752694129943848
2001-02-01,8.852124214172363
2001-02-02,8.859543800354004
2001-02-05,9.328490257263184
2001-02-06,9.215705871582031
2001-02-07,9.401204109191895
2001-02-08,9.423466682434082
2001-02-09,9.378948211669922
2001-02-12,9.389335632324219
2001-02-13,9.35887336730957
2001-02-14,9.257820129394531
2001-02-15,8.982912063598633
2001-02-16,9.042349815368652
2001-02-20,8.832825660705566
2001-02-21,8.508872032165527
2001-02-22,8.568315505981445
2001-02-23,8.575745582580566
2001-02-26,8.718400001525879
2001-02-27,9.116652488708496
2001-02-28,8.939811706542969
2001-03-01,8.994800567626953
2001-03-02,9.201354026794434
2001-03-05,9.265254974365234
2001-03-06,9.161231994628906
2001-03-07,9.213241577148438
2001-03-08,9.150826454162598
2001-03-09,8.968049049377441
2001-03-12,8.77486801147461
2001-03-13,8.804586410522461
2001-03-14,8.406338691711426
2001-03-15,8.36176872253418
2001-03-16,8.009573936462402
2001-03-19,7.950136661529541
2001-03-20,7.807479381561279
2001-03-21,7.519196033477783
2001-03-22,7.1863298416137695
2001-03-23,7.5934953689575195
2001-03-26,7.858006477355957
2001-03-27,8.042267799377441
2001-03-28,8.039294242858887
2001-03-29,7.982828617095947
2001-03-30,8.18492603302002
2001-04-02,8.33055305480957
2001-04-03,8.2027587890625
2001-04-04,8.327580451965332
2001-04-05,8.422689437866211
2001-04-06,8.086847305297852
2001-04-09,8.116569519042969
2001-04-10,8.122513771057129
2001-04-11,8.08387279510498
2001-04-12,8.217617988586426
2001-04-16,8.381075859069824
2001-04-17,8.470236778259277
2001-04-18,8.4553804397583
2001-04-19,8.48807144165039
2001-04-20,8.485099792480469
2001-04-23,8.363245010375977
2001-04-24,8.098740577697754
2001-04-25,8.945761680603027
2001-04-26,9.287540435791016
2001-04-27,9.480720520019531
2001-04-30,9.451003074645996
2001-05-01,9.424251556396484
2001-05-02,9.263769149780273
2001-05-03,9.088418006896973
2001-05-04,9.183521270751953
2001-05-07,9.153803825378418
2001-05-08,9.234046936035156
2001-05-09,9.124082565307617
2001-05-10,9.183521270751953
2001-05-11,9.192437171936035
2001-05-14,9.043837547302246
2001-05-15,9.299851417541504
2001-05-16,9.594564437866211
2001-05-17,9.657078742980957
2001-05-18,9.630291938781738
2001-05-21,9.680893898010254
2001-05-22,9.713644027709961
2001-05-23,9.630291938781738
2001-05-24,9.558839797973633
2001-05-25,9.442745208740234
2001-05-29,9.585631370544434
2001-05-30,9.377250671386719
2001-05-31,9.654104232788086
2001-06-01,9.555865287780762
2001-06-04,9.835698127746582
2001-06-05,10.055987358093262
2001-06-06,9.823789596557617
2001-06-07,9.856531143188477
2001-06-08,9.805924415588379
2001-06-11,9.758296012878418
2001-06-12,9.826764106750488
2001-06-13,9.794020652770996
2001-06-14,9.799975395202637
2001-06-15,9.972631454467773
2001-06-18,10.061938285827637
2001-06-19,10.148270606994629
2001-06-20,10.335809707641602
2001-06-21,10.368566513061523
2001-06-22,9.660055160522461
2001-06-25,9.600517272949219
2001-06-26,9.636240005493164
2001-06-27,9.707687377929688
2001-06-28,9.576704978942871
2001-06-29,9.374275207519531
2001-07-02,9.600517272949219
2001-07-03,9.52311897277832
2001-07-05,9.436788558959961
2001-07-06,9.189704895019531
2001-07-09,9.281991004943848
2001-07-10,9.136122703552246
2001-07-11,9.103374481201172
2001-07-12,9.195660591125488
2001-07-13,9.317713737487793
2001-07-16,9.261152267456055
2001-07-17,9.25222110748291
2001-07-18,9.332596778869629
2001-07-19,9.526098251342773
2001-07-20,9.39511489868164
2001-07-23,9.287945747375488
2001-07-24,9.392138481140137
2001-07-25,8.394869804382324
2001-07-26,8.775917053222656
2001-07-27,8.671727180480957
2001-07-30,8.624095916748047
2001-07-31,8.805685043334961
2001-08-01,8.853316307067871
2001-08-02,8.802708625793457
2001-08-03,8.659819602966309
2001-08-06,8.445479393005371
2001-08-07,8.394869804382324
2001-08-08,8.362126350402832
2001-08-09,8.216259956359863
2001-08-10,8.156718254089355
2001-08-13,8.00191879272461
2001-08-14,8.052623748779297
2001-08-15,8.139114379882812
2001-08-16,8.261394500732422
2001-08-17,8.282269477844238
2001-08-20,8.374723434448242
2001-08-21,8.368762969970703
2001-08-22,8.3180570602417
2001-08-23,8.267358779907227
2001-08-24,8.395602226257324
2001-08-27,8.344902992248535
2001-08-28,8.276305198669434
2001-08-29,8.204726219177246
2001-08-30,8.204726219177246
2001-08-31,8.207710266113281
2001-09-04,8.112268447875977
2001-09-05,8.207710266113281
2001-09-06,8.12718677520752
2001-09-07,7.939291000366211
2001-09-10,7.903501033782959
2001-09-17,7.560516357421875
2001-09-18,7.3994622230529785
2001-09-19,7.426306247711182
2001-09-20,7.369643211364746
2001-09-21,6.862626075744629
2001-09-24,7.590343475341797
2001-09-25,7.867711544036865
2001-09-26,8.052623748779297
2001-09-27,8.097359657287598
2001-09-28,8.052623748779297
2001-10-01,8.019815444946289
2001-10-02,8.261394500732422
2001-10-03,8.661040306091309
2001-10-04,8.440340995788574
2001-10-05,7.903501033782959
2001-10-08,7.769287586212158
2001-10-09,8.061566352844238
2001-10-10,7.84385347366333
2001-10-11,7.900518417358398
2001-10-12,7.972095966339111
2001-10-15,7.978059768676758
2001-10-16,7.814027786254883
2001-10-17,7.766305923461914
2001-10-18,7.6201677322387695
2001-10-19,7.632097244262695
2001-10-22,7.84981632232666
2001-10-23,7.626132011413574
2001-10-24,7.605251789093018
2001-10-25,7.6201677322387695
2001-10-26,7.560516357421875
2001-10-29,7.515783786773682
2001-10-30,7.477012634277344
2001-10-31,7.295080184936523
2001-11-01,7.512798309326172
2001-11-02,7.590343475341797
2001-11-05,7.808061599731445
2001-11-06,7.9184112548828125
2001-11-07,7.805078029632568
2001-11-08,7.6499924659729
2001-11-09,7.500870227813721
2001-11-12,7.46209716796875
2001-11-13,7.438190937042236
2001-11-14,7.4740495681762695
2001-11-15,7.5965752601623535
2001-11-16,7.710135459899902
2001-11-19,7.8774895668029785
2001-11-20,7.8984055519104
2001-11-21,7.850590229034424
2001-11-23,7.919327259063721
2001-11-26,7.904382705688477
2001-11-27,7.931275844573975
2001-11-28,7.940248012542725
2001-11-29,8.13150405883789
2001-11-30,8.188284873962402
2001-12-03,8.065760612487793
2001-12-04,8.008983612060547
2001-12-05,7.874499797821045
2001-12-06,7.868523597717285
2001-12-07,7.814732074737549
2001-12-10,7.500946521759033
2001-12-11,7.444167137145996
2001-12-12,7.578643798828125
2001-12-13,7.354515075683594
2001-12-14,7.372442245483398
2001-12-17,7.411294460296631
2001-12-18,7.518876075744629
2001-12-19,7.491978645324707
2001-12-20,7.566688537597656
2001-12-21,7.291759014129639
2001-12-24,7.276817798614502
2001-12-26,7.231983661651611
2001-12-27,7.25590181350708
2001-12-28,7.258884906768799
2001-12-31,7.339573383331299
2002-01-02,7.106471538543701
2002-01-03,7.028777122497559
2002-01-04,7.148310661315918
2002-01-07,6.909238338470459
2002-01-08,7.632436275482178
2002-01-09,7.859559535980225
2002-01-10,7.856574058532715
2002-01-11,7.793811321258545
2002-01-14,7.611519813537598
2002-01-15,7.695196628570557
2002-01-16,7.587612628936768
2002-01-17,7.48600435256958
2002-01-18,7.4740495681762695
2002-01-22,7.500946521759033
2002-01-23,7.632436275482178
2002-01-24,7.745999336242676
2002-01-25,7.620478630065918
2002-01-28,7.629446506500244
2002-01-29,7.447155952453613
2002-01-30,7.48899507522583
2002-01-31,7.805768966674805
2002-02-01,7.560716152191162
2002-02-04,7.423245429992676
2002-02-05,7.315661907196045
2002-02-06,7.324627876281738
2002-02-07,7.366466999053955
2002-02-08,7.483017921447754
2002-02-11,7.635427474975586
2002-02-12,7.464750289916992
2002-02-13,7.818074703216553
2002-02-14,7.812089443206787
2002-02-15,7.644408702850342
2002-02-19,7.527629852294922
2002-02-20,7.578533172607422
2002-02-21,7.455765724182129
2002-02-22,7.335994243621826
2002-02-25,7.488702774047852
2002-02-26,7.542606830596924
2002-02-27,7.554581165313721
2002-02-28,7.695313453674316
2002-03-01,7.710282802581787
2002-03-04,7.949825286865234
2002-03-05,8.43489933013916
2002-03-06,8.389984130859375
2002-03-07,8.327106475830078
2002-03-08,8.521733283996582
2002-03-11,8.530719757080078
2002-03-12,8.587610244750977
2002-03-13,8.533709526062012
2002-03-14,8.572636604309082
2002-03-15,8.746302604675293
2002-03-18,8.653485298156738
2002-03-19,8.76426887512207
2002-03-20,8.665457725524902
2002-03-21,8.608567237854004
2002-03-22,8.623537063598633
2002-03-25,8.566648483276367
2002-03-26,8.563652038574219
2002-03-27,8.80319595336914
2002-03-28,8.83314037322998
2002-04-01,8.794215202331543
2002-04-02,8.824156761169434
2002-04-03,8.869071960449219
2002-04-04,8.839130401611328
2002-04-05,8.88703727722168
2002-04-08,8.86308479309082
2002-04-09,9.021777153015137
2002-04-10,8.919975280761719
2002-04-11,8.665457725524902
2002-04-12,8.770256042480469
2002-04-15,8.644500732421875
2002-04-16,8.710373878479004
2002-04-17,8.593594551086426
2002-04-18,8.614561080932617
2002-04-19,8.608567237854004
2002-04-22,8.683428764343262
2002-04-23,8.53969955444336
2002-04-24,8.815176963806152
2002-04-25,8.653485298156738
2002-04-26,8.63851261138916
2002-04-29,8.815176963806152
2002-04-30,8.952910423278809
2002-05-01,9.120590209960938
2002-05-02,9.105623245239258
2002-05-03,8.985847473144531
2002-05-06,8.905004501342773
2002-05-07,8.740318298339844
2002-05-08,8.8810453414917
2002-05-09,8.794215202331543
2002-05-10,8.70139217376709
2002-05-13,8.86308479309082
2002-05-14,8.896086692810059
2002-05-15,8.842082023620605
2002-05-16,9.019103050231934
2002-05-17,9.016100883483887
2002-05-20,8.896086692810059
2002-05-21,8.977095603942871
2002-05-22,8.947094917297363
2002-05-23,9.133118629455566
2002-05-24,9.391143798828125
2002-05-28,9.313138961791992
2002-05-29,9.556168556213379
2002-05-30,9.601174354553223
2002-05-31,9.649176597595215
2002-06-03,9.532163619995117
2002-06-04,9.367142677307129
2002-06-05,9.670177459716797
2002-06-06,9.511160850524902
2002-06-07,9.607172966003418
2002-06-10,9.874204635620117
2002-06-11,9.550167083740234
2002-06-12,9.496159553527832
2002-06-13,9.226125717163086
2002-06-14,9.166118621826172
2002-06-17,9.397150039672852
2002-06-18,9.568168640136719
2002-06-19,9.451154708862305
2002-06-20,9.268132209777832
2002-06-21,9.187122344970703
2002-06-24,9.052101135253906
2002-06-25,9.025101661682129
2002-06-26,9.034104347229004
2002-06-27,9.427154541015625
2002-06-28,9.601174354553223
2002-07-01,9.244129180908203
2002-07-02,9.121113777160645
2002-07-03,9.037101745605469
2002-07-05,9.352145195007324
2002-07-08,9.33414077758789
2002-07-09,9.181120872497559
2002-07-10,8.899086952209473
2002-07-11,9.09111213684082
2002-07-12,9.010104179382324
2002-07-15,8.800077438354492
2002-07-16,8.62905502319336
2002-07-17,8.398025512695312
2002-07-18,7.995976448059082
2002-07-19,7.641935348510742
2002-07-22,7.617934226989746
2002-07-23,7.425905227661133
2002-07-24,8.620049476623535
2002-07-25,8.37102222442627
2002-07-26,8.521040916442871
2002-07-29,8.968092918395996
2002-07-30,9.043112754821777
2002-07-31,9.424150466918945
2002-08-01,9.007101058959961
2002-08-02,8.953095436096191
2002-08-05,8.794076919555664
2002-08-06,9.061104774475098
2002-08-07,9.118109703063965
2002-08-08,9.478157043457031
2002-08-09,9.601174354553223
2002-08-12,9.34614086151123
2002-08-13,9.0816011428833
2002-08-14,9.469390869140625
2002-08-15,9.313074111938477
2002-08-16,9.198837280273438
2002-08-19,9.385222434997559
2002-08-20,9.34914493560791
2002-08-21,9.240924835205078
2002-08-22,9.421292304992676
2002-08-23,9.289026260375977
2002-08-26,9.319085121154785
2002-08-27,9.189821243286133
2002-08-28,9.024481773376465
2002-08-29,9.090617179870605
2002-08-30,9.201845169067383
2002-09-03,8.8080415725708
2002-09-04,8.793009757995605
2002-09-05,8.862153053283691
2002-09-06,8.853130340576172
2002-09-09,9.009452819824219
2002-09-10,9.0816011428833
2002-09-11,9.057549476623535
2002-09-12,8.922277450561523
2002-09-13,9.048535346984863
2002-09-16,9.114669799804688
2002-09-17,8.991415977478027
2002-09-18,9.003437995910645
2002-09-19,8.895221710205078
2002-09-20,8.90423583984375
2002-09-23,8.895221710205078
2002-09-24,8.498404502868652
2002-09-25,8.693807601928711
2002-09-26,9.168778419494629
2002-09-27,9.147738456726074
2002-09-30,9.225896835327148
2002-10-01,9.688840866088867
2002-10-02,9.637739181518555
2002-10-03,9.409271240234375
2002-10-04,9.352156639099121
2002-10-07,8.91626262664795
2002-10-08,9.138716697692871
2002-10-09,8.723869323730469
2002-10-10,9.048535346984863
2002-10-11,9.430312156677246
2002-10-14,9.643754005432129
2002-10-15,9.971423149108887
2002-10-16,9.634732246398926
2002-10-17,9.770011901855469
2002-10-18,9.65577507019043
2002-10-21,9.736942291259766
2002-10-22,9.499456405639648
2002-10-23,9.736942291259766
2002-10-24,9.601663589477539
2002-10-25,9.52651309967041
2002-10-28,9.364176750183105
2002-10-29,9.258966445922852
2002-10-30,9.252950668334961
2002-10-31,9.150741577148438
2002-11-01,9.403261184692383
2002-11-04,9.538538932800293
2002-11-05,9.547552108764648
2002-11-06,9.559578895568848
2002-11-07,9.228901863098145
2002-11-08,9.216873168945312
2002-11-11,9.195834159851074
2002-11-12,9.581377029418945
2002-11-13,9.689815521240234
2002-11-14,9.774147987365723
2002-11-15,9.74101734161377
2002-11-18,9.512101173400879
2002-11-19,9.620535850524902
2002-11-20,9.75306510925293
2002-11-21,9.548240661621094
2002-11-22,9.557282447814941
2002-11-25,9.316315650939941
2002-11-26,9.153666496276855
2002-11-27,9.524150848388672
2002-11-29,9.292217254638672
2002-12-02,9.262097358703613
2002-12-03,9.057276725769043
2002-12-04,9.093421936035156
2002-12-05,8.942822456359863
2002-12-06,9.081375122070312
2002-12-09,8.936796188354492
2002-12-10,9.054269790649414
2002-12-11,9.006073951721191
2002-12-12,8.87956428527832
2002-12-13,8.795226097106934
2002-12-16,8.933783531188965
2002-12-17,8.861495971679688
2002-12-18,8.885591506958008
2002-12-19,8.747031211853027
2002-12-20,8.795226097106934
2002-12-23,9.099448204040527
2002-12-24,9.069328308105469
2002-12-26,9.126555442810059
2002-12-27,8.978961944580078
2002-12-30,9.111495971679688
2002-12-31,9.072339057922363
2003-01-02,9.515108108520508
2003-01-03,9.518126487731934
2003-01-06,9.638606071472168
2003-01-07,9.557282447814941
2003-01-08,9.578365325927734
2003-01-09,9.698848724365234
2003-01-10,9.578365325927734
2003-01-13,9.578365325927734
2003-01-14,9.623546600341797
2003-01-15,9.653671264648438
2003-01-16,9.650655746459961
2003-01-17,9.6657133102417
2003-01-21,9.472943305969238
2003-01-22,9.48800277709961
2003-01-23,9.698848724365234
2003-01-24,9.38258171081543
2003-01-27,9.373550415039062
2003-01-28,9.400653839111328
2003-01-29,9.349452018737793
2003-01-30,9.418724060058594
2003-01-31,9.756077766418457
2003-02-03,9.542217254638672
2003-02-04,9.325357437133789
2003-02-05,9.367520332336426
2003-02-06,9.328365325927734
2003-02-07,9.328365325927734
2003-02-10,9.44884967803955
2003-02-11,9.44884967803955
2003-02-12,9.325077056884766
2003-02-13,9.255644798278809
2003-02-14,9.50318717956543
2003-02-18,9.539416313171387
2003-02-19,9.509224891662598
2003-02-20,9.328095436096191
2003-02-21,9.454883575439453
2003-02-24,9.309985160827637
2003-02-25,9.358283996582031
2003-02-26,9.21942138671875
2003-02-27,9.267721176147461
2003-02-28,9.43375301361084
2003-03-03,9.358283996582031
2003-03-04,9.282814025878906
2003-03-05,9.506206512451172
2003-03-06,9.331113815307617
2003-03-07,9.539416313171387
2003-03-10,9.231492042541504
2003-03-11,9.110740661621094
2003-03-12,9.080554008483887
2003-03-13,9.43375301361084
2003-03-14,9.509224891662598
2003-03-17,9.959026336669922
2003-03-18,9.92883586883545
2003-03-19,10.112984657287598
2003-03-20,9.952984809875488
2003-03-21,10.070721626281738
2003-03-24,9.68733024597168
2003-03-25,9.874499320983887
2003-03-26,9.681294441223145
2003-03-27,9.608847618103027
2003-03-28,9.6662015914917
2003-03-31,9.675256729125977
2003-04-01,9.802046775817871
2003-04-02,9.959026336669922
2003-04-03,9.962043762207031
2003-04-04,10.043550491333008
2003-04-07,10.188451766967773
2003-04-08,10.254868507385254
2003-04-09,10.031474113464355
2003-04-10,10.324300765991211
2003-04-11,10.203542709350586
2003-04-14,10.339394569396973
2003-04-15,10.65032958984375
2003-04-16,10.460144996643066
2003-04-17,10.505426406860352
2003-04-21,10.463163375854492
2003-04-22,10.589954376220703
2003-04-23,10.55070972442627
2003-04-24,9.337152481079102
2003-04-25,9.364323616027832
2003-04-28,9.554502487182617
2003-04-29,9.629977226257324
2003-04-30,9.874499320983887
2003-05-01,9.814118385314941
2003-05-02,9.962043762207031
2003-05-05,9.92883586883545
2003-05-06,10.007330894470215
2003-05-07,9.841294288635254
2003-05-08,9.738652229309082
2003-05-09,9.862419128417969
2003-05-12,10.043550491333008
2003-05-13,9.922541618347168
2003-05-14,9.940693855285645
2003-05-15,9.989095687866211
2003-05-16,9.99817180633545
2003-05-19,9.716835021972656
2003-05-20,9.653299331665039
2003-05-21,9.716835021972656
2003-05-22,9.798514366149902
2003-05-23,9.883210182189941
2003-05-27,9.922541618347168
2003-05-28,9.949773788452148
2003-05-29,9.816666603088379
2003-05-30,9.955817222595215
2003-06-02,9.871116638183594
2003-06-03,9.722884178161621
2003-06-04,9.831791877746582
2003-06-05,9.780362129211426
2003-06-06,9.695656776428223
2003-06-09,9.505070686340332
2003-06-10,9.450618743896484
2003-06-11,9.647255897521973
2003-06-12,9.34171199798584
2003-06-13,9.378010749816895
2003-06-16,9.362893104553223
2003-06-17,9.335663795471191
2003-06-18,9.51717472076416
2003-06-19,9.468768119812012
2003-06-20,9.571623802185059
2003-06-23,9.52927303314209
2003-06-24,9.586747169494629
2003-06-25,9.438516616821289
2003-06-26,9.414314270019531
2003-06-27,9.30843448638916
2003-06-30,9.302386283874512
2003-07-01,9.317511558532715
2003-07-02,9.378010749816895
2003-07-03,9.429439544677734
2003-07-07,9.629105567932129
2003-07-08,9.574651718139648
2003-07-09,9.601879119873047
2003-07-10,9.592801094055176
2003-07-11,9.595826148986816
2003-07-14,9.686580657958984
2003-07-15,9.707756996154785
2003-07-16,9.683555603027344
2003-07-17,9.63213062286377
2003-07-18,9.665407180786133
2003-07-21,9.52927303314209
2003-07-22,9.495993614196777
2003-07-23,9.37498950958252
2003-07-24,9.368940353393555
2003-07-25,9.65027904510498
2003-07-28,9.695656776428223
2003-07-29,9.665407180786133
2003-07-30,9.538348197937012
2003-07-31,9.70473575592041
2003-08-01,9.541372299194336
2003-08-04,9.535326957702637
2003-08-05,9.547426223754883
2003-08-06,9.523224830627441
2003-08-07,9.677505493164062
2003-08-08,9.76826000213623
2003-08-11,9.495993614196777
2003-08-12,9.711332321166992
2003-08-13,9.66280460357666
2003-08-14,9.808382987976074
2003-08-15,9.811415672302246
2003-08-18,9.83264446258545
2003-08-19,9.83264446258545
2003-08-20,9.844779968261719
2003-08-21,9.841747283935547
2003-08-22,9.74166202545166
2003-08-25,9.771986961364746
2003-08-26,9.811415672302246
2003-08-27,9.690103530883789
2003-08-28,9.635512351989746
2003-08-29,9.708295822143555
2003-09-02,9.693135261535645
2003-09-03,9.744693756103516
2003-09-04,9.550589561462402
2003-09-05,9.699199676513672
2003-09-08,9.711332321166992
2003-09-09,9.768956184387207
2003-09-10,9.659772872924805
2003-09-11,9.602148056030273
2003-09-12,9.64157485961914
2003-09-15,9.53542423248291
2003-09-16,9.426238059997559
