Date,TRGP
2011-07-13,17.416175842285156
2011-07-14,17.52621078491211
2011-07-15,17.782939910888672
2011-07-18,17.830106735229492
2011-07-19,17.978063583374023
2011-07-20,17.734975814819336
2011-07-21,17.919939041137695
2011-07-22,18.067901611328125
2011-07-25,17.856525421142578
2011-07-26,17.70327377319336
2011-07-27,17.729690551757812
2011-07-28,18.15774154663086
2011-07-29,17.840669631958008
2011-08-01,18.25815773010254
2011-08-02,17.777250289916992
2011-08-03,17.70327377319336
2011-08-04,16.503681182861328
2011-08-05,16.23944664001465
2011-08-08,14.099204063415527
2011-08-09,15.917088508605957
2011-08-10,16.086196899414062
2011-08-11,17.19594955444336
2011-08-12,16.900020599365234
2011-08-15,17.275226593017578
2011-08-16,16.815465927124023
2011-08-17,16.868310928344727
2011-08-18,16.038631439208984
2011-08-19,15.959369659423828
2011-08-22,15.240660667419434
2011-08-23,15.383353233337402
2011-08-24,15.404487609863281
2011-08-25,15.288232803344727
2011-08-26,15.388629913330078
2011-08-29,15.547174453735352
2011-08-30,15.610589027404785
2011-08-31,15.769121170043945
2011-09-01,15.927657127380371
2011-09-02,16.170751571655273
2011-09-06,16.144330978393555
2011-09-07,16.170751571655273
2011-09-08,16.276437759399414
2011-09-09,15.938236236572266
2011-09-12,16.123191833496094
2011-09-13,16.651641845703125
2011-09-14,16.678058624267578
2011-09-15,16.641077041625977
2011-09-16,16.688640594482422
2011-09-19,16.82603645324707
2011-09-20,16.641077041625977
2011-09-21,16.292299270629883
2011-09-22,15.927657127380371
2011-09-23,16.006927490234375
2011-09-26,15.980509757995605
2011-09-27,16.20774269104004
2011-09-28,16.065059661865234
2011-09-29,15.975223541259766
2011-09-30,15.721566200256348
2011-10-03,14.854896545410156
2011-10-04,15.23538589477539
2011-10-05,15.710989952087402
2011-10-06,15.784975051879883
2011-10-07,15.890666961669922
2011-10-10,16.54595375061035
2011-10-11,16.641077041625977
2011-10-12,16.973997116088867
2011-10-13,16.7362003326416
2011-10-14,17.010990142822266
2011-10-17,16.99513816833496
2011-10-18,17.24351692199707
2011-10-19,17.626564025878906
2011-10-20,17.327808380126953
2011-10-21,17.551876068115234
2011-10-24,17.61589241027832
2011-10-25,17.359817504882812
2011-10-26,17.47184181213379
2011-10-27,18.35744857788086
2011-10-28,18.181392669677734
2011-10-31,18.0000057220459
2011-11-01,17.73326301574707
2011-11-02,17.759933471679688
2011-11-03,18.1280460357666
2011-11-04,18.25074577331543
2011-11-07,18.277421951293945
2011-11-08,18.586841583251953
2011-11-09,17.65323257446289
2011-11-10,18.218734741210938
2011-11-11,18.085365295410156
2011-11-14,18.20273208618164
2011-11-15,18.277421951293945
2011-11-16,18.138717651367188
2011-11-17,17.90397834777832
2011-11-18,17.786611557006836
2011-11-21,17.610559463500977
2011-11-22,17.695919036865234
2011-11-23,17.503864288330078
2011-11-25,17.482524871826172
2011-11-28,17.765268325805664
2011-11-29,17.8026123046875
2011-11-30,18.44280242919922
2011-12-01,18.794912338256836
2011-12-02,19.936582565307617
2011-12-05,20.390047073364258
2011-12-06,20.491409301757812
2011-12-07,20.58744239807129
2011-12-08,20.005935668945312
2011-12-09,20.624786376953125
2011-12-12,20.566099166870117
2011-12-13,20.6461238861084
2011-12-14,20.24600601196289
2011-12-15,20.149980545043945
2011-12-16,20.998233795166016
2011-12-19,20.57677459716797
2011-12-20,20.81151008605957
2011-12-21,21.3503360748291
2011-12-22,21.067581176757812
2011-12-23,21.39301872253418
2011-12-27,21.89982795715332
2011-12-28,21.37700080871582
2011-12-29,21.617080688476562
2011-12-30,21.707775115966797
2012-01-03,21.947839736938477
2012-01-04,21.873159408569336
2012-01-05,21.937175750732422
2012-01-06,21.76112174987793
2012-01-09,21.216955184936523
2012-01-10,21.323657989501953
2012-01-11,21.227628707885742
2012-01-12,21.136940002441406
2012-01-13,21.595748901367188
2012-01-17,22.01719856262207
2012-01-18,22.39597511291504
2012-01-19,22.399208068847656
2012-01-20,22.248628616333008
2012-01-23,22.173324584960938
2012-01-24,21.942073822021484
2012-01-25,22.0819034576416
2012-01-26,22.264751434326172
2012-01-27,22.22172737121582
2012-01-30,22.1840877532959
2012-01-31,22.286266326904297
2012-02-01,22.775657653808594
2012-02-02,23.060684204101562
2012-02-03,23.442533493041992
2012-02-06,23.383371353149414
2012-02-07,23.560848236083984
2012-02-08,23.52320098876953
2012-02-09,23.404890060424805
2012-02-10,23.24892234802246
2012-02-13,23.24892234802246
2012-02-14,23.2327880859375
2012-02-15,22.985408782958984
2012-02-16,23.2327880859375
2012-02-17,23.38874053955078
2012-02-21,23.630754470825195
2012-02-22,23.646886825561523
2012-02-23,24.12015151977539
2012-02-24,24.71173667907715
2012-02-27,25.228012084960938
2012-02-28,24.60955238342285
2012-02-29,23.894287109375
2012-03-01,23.867389678955078
2012-03-02,23.770584106445312
2012-03-05,24.08249855041504
2012-03-06,23.77596092224121
2012-03-07,24.136287689208984
2012-03-08,24.08249855041504
2012-03-09,24.098642349243164
2012-03-12,24.222335815429688
2012-03-13,24.58265495300293
2012-03-14,23.867389678955078
2012-03-15,24.08249855041504
2012-03-16,24.098642349243164
2012-03-19,24.824665069580078
2012-03-20,24.399810791015625
2012-03-21,24.421310424804688
2012-03-22,24.114776611328125
2012-03-23,24.421310424804688
2012-03-26,24.58265495300293
2012-03-27,24.464345932006836
2012-03-28,24.114776611328125
2012-03-29,24.05562400817871
2012-03-30,24.44283103942871
2012-04-02,24.432069778442383
2012-04-03,24.512739181518555
2012-04-04,24.464345932006836
2012-04-05,24.68484115600586
2012-04-09,24.233089447021484
2012-04-10,23.66302490234375
2012-04-11,24.028728485107422
2012-04-12,24.324520111083984
2012-04-13,24.20082664489746
2012-04-16,24.222335815429688
2012-04-17,24.31913185119629
2012-04-18,24.41055679321289
2012-04-19,24.928312301635742
2012-04-20,25.04759979248047
2012-04-23,25.410842895507812
2012-04-24,25.600601196289062
2012-04-25,25.638540267944336
2012-04-26,25.75780487060547
2012-04-27,25.844558715820312
2012-04-30,26.07227897644043
2012-05-01,26.283710479736328
2012-05-02,26.679487228393555
2012-05-03,26.18613052368164
2012-05-04,26.191545486450195
2012-05-07,26.18070411682129
2012-05-08,26.35419464111328
2012-05-09,25.98009490966797
2012-05-10,26.16985511779785
2012-05-11,25.98009490966797
2012-05-14,25.069271087646484
2012-05-15,24.369901657104492
2012-05-16,24.575923919677734
2012-05-17,24.02292251586914
2012-05-18,23.57834815979004
2012-05-21,23.84943199157715
2012-05-22,23.827743530273438
2012-05-23,23.854848861694336
2012-05-24,23.637985229492188
2012-05-25,23.925334930419922
2012-05-29,24.803625106811523
2012-05-30,24.40785026550293
2012-05-31,24.039180755615234
2012-06-01,23.057878494262695
2012-06-04,22.52657127380371
2012-06-05,23.07415008544922
2012-06-06,23.914493560791016
2012-06-07,23.89280128479004
2012-06-08,23.556669235229492
2012-06-11,23.345230102539062
2012-06-12,23.49159812927246
2012-06-13,23.39402198791504
2012-06-14,23.475343704223633
2012-06-15,23.112104415893555
2012-06-18,23.404870986938477
2012-06-19,24.153039932250977
2012-06-20,23.952444076538086
2012-06-21,22.94402503967285
2012-06-22,22.700061798095703
2012-06-25,21.9789981842041
2012-06-26,22.428985595703125
2012-06-27,22.96029281616211
2012-06-28,22.77054214477539
2012-06-29,23.150056838989258
2012-07-02,22.895240783691406
2012-07-03,23.258480072021484
2012-07-05,23.307281494140625
2012-07-06,22.971139907836914
2012-07-09,23.155467987060547
2012-07-10,23.0036678314209
2012-07-11,23.171737670898438
2012-07-12,23.345230102539062
2012-07-13,24.397008895874023
2012-07-16,24.79277801513672
2012-07-17,24.830726623535156
2012-07-18,24.668087005615234
2012-07-19,24.67574691772461
2012-07-20,24.517141342163086
2012-07-23,24.057756423950195
2012-07-24,23.97026252746582
2012-07-25,23.997600555419922
2012-07-26,23.986652374267578
2012-07-27,24.342144012451172
2012-07-30,24.172603607177734
2012-07-31,24.090564727783203
2012-08-01,24.205415725708008
2012-08-02,23.981197357177734
2012-08-03,24.068695068359375
2012-08-06,24.358545303344727
2012-08-07,24.364017486572266
2012-08-08,24.33120346069336
2012-08-09,24.446048736572266
2012-08-10,24.205415725708008
2012-08-13,23.77336311340332
2012-08-14,23.60931396484375
2012-08-15,23.778837203979492
2012-08-16,24.172603607177734
2012-08-17,24.150726318359375
2012-08-20,24.161666870117188
2012-08-21,24.161666870117188
2012-08-22,24.478862762451172
2012-08-23,24.39682388305664
2012-08-24,24.495269775390625
2012-08-27,24.81793975830078
2012-08-28,24.878093719482422
2012-08-29,24.883562088012695
2012-08-30,24.67574691772461
2012-08-31,24.757774353027344
2012-09-04,24.889028549194336
2012-09-05,24.839807510375977
2012-09-06,25.255449295043945
2012-09-07,25.56170654296875
2012-09-10,25.621862411499023
2012-09-11,25.933591842651367
2012-09-12,26.070308685302734
2012-09-13,26.436737060546875
2012-09-14,26.890663146972656
2012-09-17,26.85236930847168
2012-09-18,27.016447067260742
2012-09-19,27.350040435791016
2012-09-20,27.344566345214844
2012-09-21,27.787559509277344
2012-09-24,27.623493194580078
2012-09-25,27.459426879882812
2012-09-26,27.782085418701172
2012-09-27,27.738330841064453
2012-09-28,27.53050422668457
2012-10-01,27.940685272216797
2012-10-02,27.667245864868164
2012-10-03,27.87506103515625
2012-10-04,27.842243194580078
2012-10-05,27.66176986694336
2012-10-08,27.377389907836914
2012-10-09,27.568796157836914
2012-10-10,27.705524444580078
2012-10-11,27.601608276367188
2012-10-12,27.35551643371582
2012-10-15,27.311758041381836
2012-10-16,28.05553436279297
2012-10-17,28.339906692504883
2012-10-18,27.933547973632812
2012-10-19,27.338037490844727
2012-10-22,26.968603134155273
2012-10-23,27.277379989624023
2012-10-24,27.67991065979004
2012-10-25,28.19269371032715
2012-10-26,28.19269371032715
2012-10-31,28.082414627075195
2012-11-01,28.12101173400879
2012-11-02,27.448314666748047
2012-11-05,27.66887092590332
2012-11-06,28.07138442993164
2012-11-07,27.266355514526367
2012-11-08,26.96308708190918
2012-11-09,26.334501266479492
2012-11-12,25.435741424560547
2012-11-13,25.992639541625977
2012-11-14,25.457780838012695
2012-11-15,25.59563636779785
2012-11-16,26.81421661376953
2012-11-19,27.486915588378906
2012-11-20,27.492422103881836
2012-11-21,27.61924934387207
2012-11-23,27.795690536499023
2012-11-26,27.65233612060547
2012-11-27,27.299434661865234
2012-11-28,27.38766098022461
2012-11-29,27.61924934387207
2012-11-30,27.61924934387207
2012-12-03,27.525514602661133
2012-12-04,27.531024932861328
2012-12-05,27.271869659423828
2012-12-06,26.88589096069336
2012-12-07,26.34002113342285
2012-12-10,26.400671005249023
2012-12-11,26.538511276245117
2012-12-12,26.792165756225586
2012-12-13,26.720470428466797
2012-12-14,26.72597885131836
2012-12-17,27.354572296142578
2012-12-18,27.93904685974121
2012-12-19,27.762615203857422
2012-12-20,28.13754653930664
2012-12-21,28.41324806213379
2012-12-24,28.39671516418457
2012-12-26,27.944570541381836
2012-12-27,28.115493774414062
2012-12-28,28.424270629882812
2012-12-31,29.135568618774414
2013-01-02,30.387235641479492
2013-01-03,30.453392028808594
2013-01-04,30.51406478881836
2013-01-07,30.988262176513672
2013-01-08,31.346660614013672
2013-01-09,31.94767951965332
2013-01-10,31.964214324951172
2013-01-11,31.247413635253906
2013-01-14,31.197792053222656
2013-01-15,31.660966873168945
2013-01-16,32.25094223022461
2013-01-17,32.43290710449219
2013-01-18,32.64243698120117
2013-01-22,32.9732666015625
2013-01-23,32.818870544433594
2013-01-24,32.76776123046875
2013-01-25,32.95111846923828
2013-01-28,33.36787414550781
2013-01-29,33.790191650390625
2013-01-30,33.540130615234375
2013-01-31,33.540130615234375
2013-02-01,33.70127868652344
2013-02-04,33.52901840209961
2013-02-05,33.60127258300781
2013-02-06,33.76240539550781
2013-02-07,33.673500061035156
2013-02-08,33.84575653076172
2013-02-11,33.82352066040039
2013-02-12,34.056907653808594
2013-02-13,34.134708404541016
2013-02-14,34.49032974243164
2013-02-15,34.868186950683594
2013-02-19,35.434959411621094
2013-02-20,34.56256103515625
2013-02-21,33.83464431762695
2013-02-22,33.91242218017578
2013-02-25,33.401222229003906
2013-02-26,32.94557571411133
2013-02-27,33.49567794799805
2013-02-28,33.89576721191406
2013-03-01,33.92353820800781
2013-03-04,34.10692596435547
2013-03-05,34.090232849121094
2013-03-06,34.029117584228516
2013-03-07,33.867984771728516
2013-03-08,34.12358856201172
2013-03-11,34.568111419677734
2013-03-12,34.145809173583984
2013-03-13,33.84019470214844
2013-03-14,34.31250762939453
2013-03-15,34.39030075073242
2013-03-18,34.71259307861328
2013-03-19,34.57923889160156
2013-03-20,35.44607162475586
2013-03-21,35.3905143737793
2013-03-22,36.379608154296875
2013-03-25,36.22956466674805
2013-03-26,37.09640121459961
2013-03-27,37.39092254638672
2013-03-28,37.763214111328125
2013-04-01,37.77431106567383
2013-04-02,38.17440414428711
2013-04-03,37.357574462890625
2013-04-04,37.36868667602539
2013-04-05,37.33534622192383
2013-04-08,38.18552780151367
2013-04-09,38.10216522216797
2013-04-10,37.80210876464844
2013-04-11,37.93546676635742
2013-04-12,37.8132209777832
2013-04-15,36.45738983154297
2013-04-16,37.163089752197266
2013-04-17,36.60740280151367
2013-04-18,36.71854782104492
2013-04-19,37.49094009399414
2013-04-22,37.5909538269043
2013-04-23,37.8576774597168
2013-04-24,37.53539276123047
2013-04-25,37.00642013549805
2013-04-26,36.78809356689453
2013-04-29,37.297489166259766
2013-04-30,36.81048583984375
2013-05-01,36.03799819946289
2013-05-02,36.78809356689453
2013-05-03,37.655738830566406
2013-05-06,38.030784606933594
2013-05-07,38.131534576416016
2013-05-08,38.47301483154297
2013-05-09,38.40583801269531
2013-05-10,38.73050308227539
2013-05-13,38.170738220214844
2013-05-14,38.131534576416016
2013-05-15,38.271480560302734
2013-05-16,37.952415466308594
2013-05-17,37.963600158691406
2013-05-20,37.90763473510742
2013-05-21,38.01399612426758
2013-05-22,37.55496597290039
2013-05-23,37.90763473510742
2013-05-24,37.63334655761719
2013-05-28,37.86845779418945
2013-05-29,37.409427642822266
2013-05-30,36.79369354248047
2013-05-31,36.060386657714844
2013-06-03,35.808494567871094
2013-06-04,35.679744720458984
2013-06-05,35.39986038208008
2013-06-06,36.02120590209961
2013-06-07,36.62015151977539
2013-06-10,37.23591232299805
2013-06-11,36.67612838745117
2013-06-12,36.39625549316406
2013-06-13,36.92244338989258
2013-06-14,37.04558563232422
2013-06-17,37.62213897705078
2013-06-18,37.482208251953125
2013-06-19,36.8664665222168
2013-06-20,35.15916442871094
2013-06-21,34.526634216308594
2013-06-24,34.70574951171875
2013-06-25,35.495025634765625
2013-06-26,35.87567138671875
2013-06-27,36.200340270996094
2013-06-28,36.0100212097168
2013-07-01,37.247108459472656
2013-07-02,37.179931640625
2013-07-03,36.9784049987793
2013-07-05,37.532588958740234
2013-07-08,38.00840377807617
2013-07-09,38.33865737915039
2013-07-10,38.00840377807617
2013-07-11,38.277076721191406
2013-07-12,38.333065032958984
2013-07-15,38.33865737915039
2013-07-16,37.66132736206055
2013-07-17,38.00840377807617
2013-07-18,37.902042388916016
2013-07-19,38.142738342285156
2013-07-22,38.60736083984375
2013-07-23,38.68012237548828
2013-07-24,38.344261169433594
2013-07-25,38.84748077392578
2013-07-26,38.700809478759766
2013-07-29,38.56541061401367
2013-07-30,38.520263671875
2013-07-31,38.458213806152344
2013-08-01,39.23674774169922
2013-08-02,38.994163513183594
2013-08-05,38.47513961791992
2013-08-06,38.78542709350586
2013-08-07,38.209983825683594
2013-08-08,37.719181060791016
2013-08-09,37.98433303833008
2013-08-12,37.94484329223633
2013-08-13,37.84328842163086
2013-08-14,37.7586669921875
2013-08-15,37.7586669921875
2013-08-16,37.465309143066406
2013-08-19,37.31863784790039
2013-08-20,37.70225143432617
2013-08-21,37.561214447021484
2013-08-22,37.809452056884766
2013-08-23,38.091514587402344
2013-08-26,38.119720458984375
2013-08-27,38.379234313964844
2013-08-28,39.23110580444336
2013-08-29,39.20854568481445
2013-08-30,38.4130744934082
2013-09-03,38.7515754699707
2013-09-04,39.46240234375
2013-09-05,39.37778854370117
2013-09-06,40.280426025390625
2013-09-09,40.314273834228516
2013-09-10,40.62455368041992
2013-09-11,40.24092483520508
2013-09-12,40.13938522338867
2013-09-13,39.885520935058594
2013-09-16,39.69935607910156
2013-09-17,40.12809753417969
2013-09-18,41.109737396240234
2013-09-19,41.730308532714844
2013-09-20,41.26205062866211
2013-09-23,41.295894622802734
2013-09-24,41.267696380615234
2013-09-25,41.52720642089844
2013-09-26,41.34666442871094
2013-09-27,40.754329681396484
2013-09-30,41.16050338745117
2013-10-01,42.15904235839844
2013-10-02,42.14777374267578
2013-10-03,41.79799270629883
2013-10-04,41.555416107177734
2013-10-07,41.363590240478516
2013-10-08,41.15485382080078
2013-10-09,40.855857849121094
2013-10-10,41.312828063964844
2013-10-11,41.56669616699219
2013-10-14,41.99544143676758
2013-10-15,41.83749771118164
2013-10-16,41.98414993286133
2013-10-17,42.17034149169922
2013-10-18,42.311363220214844
2013-10-21,42.92064666748047
2013-10-22,44.31974792480469
2013-10-23,44.30847930908203
2013-10-24,44.8838996887207
2013-10-25,44.720306396484375
2013-10-28,44.43258285522461
2013-10-29,44.51213455200195
2013-10-30,44.51781463623047
2013-10-31,44.07456588745117
2013-11-01,43.574501037597656
2013-11-04,44.47237014770508
2013-11-05,43.44949722290039
2013-11-06,43.43243408203125
2013-11-07,43.244911193847656
2013-11-08,44.61442184448242
2013-11-11,44.6826286315918
2013-11-12,44.5576057434082
2013-11-13,44.71670150756836
2013-11-14,44.55192184448242
2013-11-15,45.10881423950195
2013-11-18,44.86444854736328
2013-11-19,45.04631423950195
2013-11-20,45.1258659362793
2013-11-21,45.705501556396484
2013-11-22,46.3476448059082
2013-11-25,46.39310836791992
2013-11-26,46.02373123168945
2013-11-27,46.040775299072266
2013-11-29,46.08055114746094
2013-12-02,46.586307525634766
2013-12-03,45.46682357788086
2013-12-04,44.83037185668945
2013-12-05,44.699668884277344
2013-12-06,45.46682357788086
2013-12-09,45.25654602050781
2013-12-10,44.898555755615234
2013-12-11,45.24519729614258
2013-12-12,45.194061279296875
2013-12-13,45.97825622558594
2013-12-16,46.56357955932617
2013-12-17,46.626094818115234
2013-12-18,47.10911560058594
2013-12-19,47.17161560058594
2013-12-20,48.211524963378906
2013-12-23,49.024147033691406
2013-12-24,49.57537078857422
2013-12-26,49.723114013671875
2013-12-27,49.90497589111328
2013-12-30,50.26865768432617
2013-12-31,50.10385513305664
2014-01-02,49.427616119384766
2014-01-03,49.228729248046875
2014-01-06,49.12076950073242
2014-01-07,48.49568557739258
2014-01-08,50.8141975402832
2014-01-09,49.7060661315918
2014-01-10,49.91633224487305
2014-01-13,49.33102035522461
2014-01-14,50.08112716674805
2014-01-15,50.55845642089844
2014-01-16,50.51870346069336
2014-01-17,50.14932632446289
2014-01-21,51.34268569946289
2014-01-22,50.51870346069336
2014-01-23,51.232765197753906
2014-01-24,50.426002502441406
2014-01-27,50.22574234008789
2014-01-28,51.12403869628906
2014-01-29,51.06684494018555
2014-01-30,51.51313400268555
2014-01-31,51.66189193725586
2014-02-03,51.03823471069336
2014-02-04,51.03250503540039
2014-02-05,50.935237884521484
2014-02-06,52.23408508300781
2014-02-07,53.178165435791016
2014-02-10,52.65746307373047
2014-02-11,53.78467559814453
2014-02-12,54.024993896484375
2014-02-13,55.106422424316406
2014-02-14,55.2265625
2014-02-18,55.59276580810547
2014-02-19,54.99197769165039
2014-02-20,55.20370864868164
2014-02-21,54.92330551147461
2014-02-24,55.0492057800293
2014-02-25,55.02631378173828
2014-02-26,55.552711486816406
2014-02-27,55.76441192626953
2014-02-28,55.36389923095703
2014-03-03,55.32386016845703
2014-03-04,56.35948944091797
2014-03-05,56.51395797729492
2014-03-06,56.45104217529297
2014-03-07,56.28511047363281
2014-03-10,56.0390625
2014-03-11,55.569881439208984
2014-03-12,55.672855377197266
2014-03-13,55.32956314086914
2014-03-14,55.999019622802734
2014-03-17,56.010440826416016
2014-03-18,55.78158187866211
2014-03-19,55.918907165527344
2014-03-20,56.46821594238281
2014-03-21,56.38236618041992
2014-03-24,55.85597229003906
2014-03-25,55.54698944091797
2014-03-26,55.632816314697266
2014-03-27,55.84451675415039
2014-03-28,55.76441192626953
2014-03-31,56.794334411621094
2014-04-01,59.454959869384766
2014-04-02,59.758216857910156
2014-04-03,59.48358154296875
2014-04-04,59.41489791870117
2014-04-07,58.110347747802734
2014-04-08,58.87134552001953
2014-04-09,58.53947067260742
2014-04-10,58.95145034790039
2014-04-11,59.79826354980469
2014-04-14,59.884098052978516
2014-04-15,60.06718063354492
2014-04-16,60.89683532714844
2014-04-17,61.091392517089844
2014-04-21,62.26435470581055
2014-04-22,62.333030700683594
2014-04-23,62.556129455566406
2014-04-24,61.58225631713867
2014-04-25,60.77069854736328
2014-04-28,61.73769760131836
2014-04-29,62.29601287841797
2014-04-30,62.15785217285156
2014-05-01,61.45563888549805
2014-05-02,61.24268341064453
2014-05-05,63.435646057128906
2014-05-06,62.99819564819336
2014-05-07,63.821285247802734
2014-05-08,62.92338943481445
2014-05-09,63.03850555419922
2014-05-12,63.861602783203125
2014-05-13,64.25300598144531
2014-05-14,63.75800704956055
2014-05-15,63.637123107910156
2014-05-16,64.66742706298828
2014-05-19,65.21998596191406
2014-05-20,65.32933807373047
2014-05-21,66.0142822265625
2014-05-22,66.43448638916016
2014-05-23,66.48628997802734
2014-05-27,66.46904754638672
2014-05-28,66.14091491699219
2014-05-29,66.17547607421875
2014-05-30,66.16971588134766
2014-06-02,66.72801971435547
2014-06-03,67.46479034423828
2014-06-04,67.89071655273438
2014-06-05,68.5699234008789
2014-06-06,69.37574768066406
2014-06-09,69.3296890258789
2014-06-10,69.42752838134766
2014-06-11,68.886474609375
2014-06-12,68.54114532470703
2014-06-13,68.74259948730469
2014-06-16,70.22187805175781
2014-06-17,71.18882751464844
2014-06-18,71.97740936279297
2014-06-19,86.69522094726562
2014-06-20,79.48307800292969
2014-06-23,81.06019592285156
2014-06-24,77.41094970703125
2014-06-25,76.74903869628906
2014-06-26,79.50613403320312
2014-06-27,78.90174865722656
2014-06-30,80.3349609375
2014-07-01,81.46311950683594
2014-07-02,81.13502502441406
2014-07-03,81.87753295898438
2014-07-07,81.03715515136719
2014-07-08,78.87296295166016
2014-07-09,79.27013397216797
2014-07-10,79.87450408935547
2014-07-11,80.54792785644531
2014-07-14,80.50762939453125
2014-07-15,79.43126678466797
2014-07-16,80.28312683105469
2014-07-17,79.71908569335938
2014-07-18,79.63272857666016
2014-07-21,78.32040405273438
2014-07-22,79.1607437133789
2014-07-23,78.30890655517578
2014-07-24,78.37251281738281
2014-07-25,77.05924987792969
2014-07-28,76.77580261230469
2014-07-29,76.31298828125
2014-07-30,75.91378784179688
2014-07-31,73.7616958618164
2014-08-01,74.89559173583984
2014-08-04,77.0823974609375
2014-08-05,75.92535400390625
2014-08-06,75.7691879272461
2014-08-07,75.17329406738281
2014-08-08,76.11627960205078
2014-08-11,78.39567565917969
2014-08-12,78.06008911132812
2014-08-13,77.80555725097656
2014-08-14,76.88569641113281
2014-08-15,79.65686798095703
2014-08-18,79.46591186523438
2014-08-19,80.1948471069336
2014-08-20,79.91139221191406
2014-08-21,79.46012878417969
