Date,FAST
2000-10-25,0.9364438056945801
2000-10-26,0.9671858549118042
2000-10-27,0.9979278445243835
2000-10-30,1.0357643365859985
2000-10-31,1.0866063833236694
2000-11-01,1.0724176168441772
2000-11-02,1.0925182104110718
2000-11-03,1.0783295631408691
2000-11-06,1.0818761587142944
2000-11-07,1.099611759185791
2000-11-08,1.098134160041809
2000-11-09,1.0416760444641113
2000-11-10,0.9872862100601196
2000-11-13,1.0180283784866333
2000-11-14,1.0594110488891602
2000-11-15,1.0333987474441528
2000-11-16,1.0180283784866333
2000-11-17,1.0209838151931763
2000-11-20,1.0322164297103882
2000-11-21,1.0546821355819702
2000-11-22,1.0688705444335938
2000-11-24,1.0783295631408691
2000-11-27,1.129171371459961
2000-11-28,1.1350834369659424
2000-11-29,1.1859257221221924
2000-11-30,1.1658254861831665
2000-12-01,1.1102533340454102
2000-12-04,1.1504548788070679
2000-12-05,1.107593297958374
2000-12-06,1.0830590724945068
2000-12-07,1.0582295656204224
2000-12-08,1.0948829650878906
2000-12-11,1.0901533365249634
2000-12-12,1.099611759185791
2000-12-13,1.099611759185791
2000-12-14,1.0960651636123657
2000-12-15,1.0381284952163696
2000-12-18,1.0002923011779785
2000-12-19,0.9612743854522705
2000-12-20,0.9234380125999451
2000-12-21,0.9884689450263977
2000-12-22,0.9790096879005432
2000-12-26,0.9660034775733948
2000-12-27,1.0026569366455078
2000-12-28,1.0274871587753296
2000-12-29,1.0381284952163696
2001-01-02,0.9849217534065247
2001-01-03,0.9872862100601196
2001-01-04,0.9187080264091492
2001-01-05,0.9258029460906982
2001-01-08,0.9258029460906982
2001-01-09,0.8950608968734741
2001-01-10,0.9187080264091492
2001-01-11,0.9426512122154236
2001-01-12,0.9305321574211121
2001-01-16,0.9163438081741333
2001-01-17,0.9187080264091492
2001-01-18,0.9577268362045288
2001-01-19,0.9553617835044861
2001-01-22,0.9328970313072205
2001-01-23,0.975757896900177
2001-01-24,0.9589091539382935
2001-01-25,0.9908337593078613
2001-01-26,0.9801918864250183
2001-01-29,1.029852032661438
2001-01-30,1.0771470069885254
2001-01-31,1.0700522661209106
2001-02-01,1.0747827291488647
2001-02-02,1.0866063833236694
2001-02-05,1.097247838973999
2001-02-06,1.0913351774215698
2001-02-07,1.1019772291183472
2001-02-08,1.0783295631408691
2001-02-09,1.0948829650878906
2001-02-12,1.0948829650878906
2001-02-13,1.1019772291183472
2001-02-14,1.1161657571792603
2001-02-15,1.1575485467910767
2001-02-16,1.1350834369659424
2001-02-20,1.1055243015289307
2001-02-21,1.0788087844848633
2001-02-22,1.0598620176315308
2001-02-23,1.0551244020462036
2001-02-26,1.097756028175354
2001-02-27,1.1155192852020264
2001-02-28,1.136834740638733
2001-03-01,1.1392031908035278
2001-03-02,1.1392031908035278
2001-03-05,1.1285450458526611
2001-03-06,1.1403870582580566
2001-03-07,1.1818342208862305
2001-03-08,1.1830188035964966
2001-03-09,1.161703109741211
2001-03-12,1.1392031908035278
2001-03-13,1.1554858684539795
2001-03-14,1.1534137725830078
2001-03-15,1.1830188035964966
2001-03-16,1.16762375831604
2001-03-19,1.1267688274383545
2001-03-20,1.0764408111572266
2001-03-21,1.0409141778945923
2001-03-22,1.0101253986358643
2001-03-23,1.0255192518234253
2001-03-26,1.0607497692108154
2001-03-27,1.052756428718567
2001-03-28,1.044466495513916
2001-03-29,1.0681509971618652
2001-03-30,1.0326251983642578
2001-04-02,1.0409141778945923
2001-04-03,0.9911776185035706
2001-04-04,0.9615731835365295
2001-04-05,1.00301992893219
2001-04-06,0.9970988631248474
2001-04-09,0.9702882766723633
2001-04-10,1.0157620906829834
2001-04-11,1.0468355417251587
2001-04-12,1.044561505317688
2001-04-16,1.0481619834899902
2001-04-17,1.0500562191009521
2001-04-18,1.1694241762161255
2001-04-19,1.219065546989441
2001-04-20,1.2086451053619385
2001-04-23,1.1741611957550049
2001-04-24,1.1608976125717163
2001-04-25,1.1648762226104736
2001-04-26,1.2044764757156372
2001-04-27,1.2173601388931274
2001-04-30,1.2287296056747437
2001-05-01,1.2692763805389404
2001-05-02,1.2400975227355957
2001-05-03,1.176055908203125
2001-05-04,1.2050448656082153
2001-05-07,1.1866663694381714
2001-05-08,1.1567296981811523
2001-05-09,1.1690455675125122
2001-05-10,1.178518295288086
2001-05-11,1.1677196025848389
2001-05-14,1.1529403924942017
2001-05-15,1.1529403924942017
2001-05-16,1.1597613096237183
2001-05-17,1.23934006690979
2001-05-18,1.2446448802947998
2001-05-21,1.3391915559768677
2001-05-22,1.3532121181488037
2001-05-23,1.3160758018493652
2001-05-24,1.3094441890716553
2001-05-25,1.3336964845657349
2001-05-29,1.2876548767089844
2001-05-30,1.274012565612793
2001-05-31,1.2715498208999634
2001-06-01,1.2673816680908203
2001-06-04,1.2781814336776733
2001-06-05,1.233087182044983
2001-06-06,1.2671918869018555
2001-06-07,1.230055332183838
2001-06-08,1.2454030513763428
2001-06-11,1.21660315990448
2001-06-12,1.1813609600067139
2001-06-13,1.190834403038025
2001-06-14,1.1790870428085327
2001-06-15,1.130393147468567
2001-06-18,1.14214026927948
2001-06-19,1.143276333808899
2001-06-20,1.1446034908294678
2001-06-21,1.1428979635238647
2001-06-22,1.1461188793182373
2001-06-25,1.1178876161575317
2001-06-26,1.1008353233337402
2001-06-27,1.1008353233337402
2001-06-28,1.1370245218276978
2001-06-29,1.1743502616882324
2001-07-02,1.1940549612045288
2001-07-03,1.1851506233215332
2001-07-05,1.1823079586029053
2001-07-06,1.1546452045440674
2001-07-09,1.166203260421753
2001-07-10,1.168286681175232
2001-07-11,1.1699930429458618
2001-07-12,1.1889395713806152
2001-07-13,1.1953821182250977
2001-07-16,1.2033395767211914
2001-07-17,1.1898868083953857
2001-07-18,1.2147082090377808
2001-07-19,1.2230448722839355
2001-07-20,1.2355501651763916
2001-07-23,1.228350281715393
2001-07-24,1.2107287645339966
2001-07-25,1.2143291234970093
2001-07-26,1.2332763671875
2001-07-27,1.2353605031967163
2001-07-30,1.245591640472412
2001-07-31,1.2410446405410767
2001-08-01,1.2344131469726562
2001-08-02,1.234223484992981
2001-08-03,1.2031500339508057
2001-08-06,1.1984128952026367
2001-08-07,1.2084554433822632
2001-08-08,1.1936763525009155
2001-08-09,1.1951923370361328
2001-08-10,1.2050448656082153
2001-08-13,1.1974658966064453
2001-08-14,1.195949912071228
2001-08-15,1.1946234703063965
2001-08-16,1.210160732269287
2001-08-17,1.2040979862213135
2001-08-20,1.2315706014633179
2001-08-21,1.2518445253372192
2001-08-22,1.252413272857666
2001-08-23,1.23934006690979
2001-08-24,1.2734447717666626
2001-08-27,1.2842440605163574
2001-08-28,1.2779916524887085
2001-08-29,1.2694653272628784
2001-08-30,1.2410446405410767
2001-08-31,1.2457815408706665
2001-09-04,1.2556347846984863
2001-09-05,1.2448339462280273
2001-09-06,1.2073181867599487
2001-09-07,1.1728345155715942
2001-09-10,1.1292563676834106
2001-09-17,1.0744984149932861
2001-09-18,1.0691934823989868
2001-09-19,1.0481619834899902
2001-09-20,1.0043938159942627
2001-09-21,0.9947304129600525
2001-09-24,1.0364147424697876
2001-09-25,1.058013916015625
2001-09-26,1.0426671504974365
2001-09-27,1.0250458717346191
2001-09-28,1.079614281654358
2001-10-01,1.056498408317566
2001-10-02,1.0657826662063599
2001-10-03,1.1273610591888428
2001-10-04,1.1199719905853271
2001-10-05,1.120729684829712
2001-10-08,1.1165618896484375
2001-10-09,1.1006457805633545
2001-10-10,1.0551728010177612
2001-10-11,1.093634843826294
2001-10-12,1.0894666910171509
2001-10-15,1.101214051246643
2001-10-16,1.103109359741211
2001-10-17,1.0981820821762085
2001-10-18,1.0998878479003906
2001-10-19,1.108413577079773
2001-10-22,1.1175087690353394
2001-10-23,1.131529688835144
2001-10-24,1.1311506032943726
2001-10-25,1.1508554220199585
2001-10-26,1.1406244039535522
2001-10-29,1.1169404983520508
2001-10-30,1.1074668169021606
2001-10-31,1.1188347339630127
2001-11-01,1.1302034854888916
2001-11-02,1.133423924446106
2001-11-05,1.1319082975387573
2001-11-06,1.1271723508834839
2001-11-07,1.1258448362350464
2001-11-08,1.1167505979537964
2001-11-09,1.1055718660354614
2001-11-12,1.1000770330429077
2001-11-13,1.123950481414795
2001-11-14,1.1428979635238647
2001-11-15,1.140813946723938
2001-11-16,1.1273610591888428
2001-11-19,1.1192141771316528
2001-11-20,1.1139090061187744
2001-11-21,1.1019717454910278
2001-11-23,1.1171295642852783
2001-11-26,1.1252775192260742
2001-11-27,1.1264135837554932
2001-11-28,1.1144767999649048
2001-11-29,1.1387289762496948
2001-11-30,1.1423298120498657
2001-12-03,1.099130630493164
2001-12-04,1.1142882108688354
2001-12-05,1.151613473892212
2001-12-06,1.1923507452011108
2001-12-07,1.1762454509735107
2001-12-10,1.166771411895752
2001-12-11,1.148202657699585
2001-12-12,1.1603291034698486
2001-12-13,1.1444138288497925
2001-12-14,1.170371651649475
2001-12-17,1.2120553255081177
2001-12-18,1.2334650754928589
2001-12-19,1.231381893157959
2001-12-20,1.2249398231506348
2001-12-21,1.2220972776412964
2001-12-24,1.2268345355987549
2001-12-26,1.2471075057983398
2001-12-27,1.2598026990890503
2001-12-28,1.2732545137405396
2001-12-31,1.2586655616760254
2002-01-02,1.2486234903335571
2002-01-03,1.249381422996521
2002-01-04,1.2922019958496094
2002-01-07,1.293717384338379
2002-01-08,1.2732545137405396
2002-01-09,1.289170742034912
2002-01-10,1.2912551164627075
2002-01-11,1.2897390127182007
2002-01-14,1.250896692276001
2002-01-15,1.2304341793060303
2002-01-16,1.2099716663360596
2002-01-17,1.228538990020752
2002-01-18,1.2198233604431152
2002-01-22,1.2580970525741577
2002-01-23,1.2846232652664185
2002-01-24,1.281402349472046
2002-01-25,1.2706023454666138
2002-01-28,1.2685184478759766
2002-01-29,1.2721177339553833
2002-01-30,1.2882232666015625
2002-01-31,1.2677605152130127
2002-02-01,1.2779916524887085
2002-02-04,1.275718092918396
2002-02-05,1.3238450288772583
2002-02-06,1.3227078914642334
2002-02-07,1.3293386697769165
2002-02-08,1.3333179950714111
2002-02-11,1.3499915599822998
2002-02-12,1.3516966104507446
2002-02-13,1.3717803955078125
2002-02-14,1.3602230548858643
2002-02-15,1.331802248954773
2002-02-19,1.3304756879806519
2002-02-20,1.346983551979065
2002-02-21,1.3390145301818848
2002-02-22,1.3456547260284424
2002-02-25,1.3773424625396729
2002-02-26,1.4211727380752563
2002-02-27,1.4173773527145386
2002-02-28,1.418136477470398
2002-03-01,1.4105473756790161
2002-03-04,1.4221218824386597
2002-03-05,1.4230700731277466
2002-03-06,1.4346446990966797
2002-03-07,1.449634075164795
2002-03-08,1.4414750337600708
2002-03-11,1.4348341226577759
2002-03-12,1.423639178276062
2002-03-13,1.425916314125061
2002-03-14,1.4211727380752563
2002-03-15,1.4297114610671997
2002-03-18,1.428762674331665
2002-03-19,1.457603096961975
2002-03-20,1.463106632232666
2002-03-21,1.4507720470428467
2002-03-22,1.4492541551589966
2002-03-25,1.422500729560852
2002-03-26,1.4249672889709473
2002-03-27,1.420224905014038
2002-03-28,1.4291410446166992
2002-04-01,1.4190860986709595
2002-04-02,1.4031471014022827
2002-04-03,1.376583456993103
2002-04-04,1.3968852758407593
2002-04-05,1.4152907133102417
2002-04-08,1.4243985414505005
2002-04-09,1.4686087369918823
2002-04-10,1.555700659751892
2002-04-11,1.5427974462509155
2002-04-12,1.5266691446304321
2002-04-15,1.529895544052124
2002-04-16,1.562910795211792
2002-04-17,1.5416592359542847
2002-04-18,1.53463876247406
2002-04-19,1.5427974462509155
2002-04-22,1.5306549072265625
2002-04-23,1.552854061126709
2002-04-24,1.6040843725204468
2002-04-25,1.6378587484359741
2002-04-26,1.6078791618347168
2002-04-29,1.5887155532836914
2002-04-30,1.5870074033737183
2002-05-01,1.5646171569824219
2002-05-02,1.5915613174438477
2002-05-03,1.5942180156707764
2002-05-06,1.5879572629928589
2002-05-07,1.6162283420562744
2002-05-08,1.589284062385559
2002-05-09,1.5871975421905518
2002-05-10,1.5596853494644165
2002-05-13,1.5467817783355713
2002-05-14,1.5919411182403564
2002-05-15,1.5862494707107544
2002-05-16,1.599910020828247
2002-05-17,1.6147096157073975
2002-05-20,1.5945966243743896
2002-05-21,1.5684123039245605
2002-05-22,1.55930495262146
2002-05-23,1.5555102825164795
2002-05-24,1.5437462329864502
2002-05-28,1.5331205129623413
2002-05-29,1.5020021200180054
2002-05-30,1.4796136617660522
2002-05-31,1.4993457794189453
2002-06-03,1.446218729019165
2002-06-04,1.409029245376587
2002-06-05,1.4511516094207764
2002-06-06,1.4534285068511963
2002-06-07,1.4834082126617432
2002-06-10,1.5092124938964844
2002-06-11,1.491756796836853
2002-06-12,1.4712649583816528
2002-06-13,1.4431829452514648
2002-06-14,1.4333171844482422
2002-06-17,1.4553263187408447
2002-06-18,1.4553263187408447
2002-06-19,1.4705053567886353
2002-06-20,1.4701255559921265
2002-06-21,1.4674694538116455
2002-06-24,1.4705053567886353
2002-06-25,1.4249672889709473
2002-06-26,1.4173773527145386
2002-06-27,1.4454593658447266
2002-06-28,1.461397647857666
2002-07-01,1.461397647857666
2002-07-02,1.4196544885635376
2002-07-03,1.4553263187408447
2002-07-05,1.5228750705718994
2002-07-08,1.509591817855835
2002-07-09,1.476957082748413
2002-07-10,1.5319827795028687
2002-07-11,1.4989670515060425
2002-07-12,1.4887205362319946
2002-07-15,1.460260033607483
2002-07-16,1.4739214181900024
2002-07-17,1.4708844423294067
2002-07-18,1.448116421699524
2002-07-19,1.395367980003357
2002-07-22,1.2849372625350952
2002-07-23,1.2579939365386963
2002-07-24,1.3919519186019897
2002-07-25,1.4678488969802856
2002-07-26,1.441664695739746
2002-07-29,1.4837875366210938
2002-07-30,1.479233741760254
2002-07-31,1.4447001218795776
2002-08-01,1.3798086643218994
2002-08-02,1.3319934606552124
2002-08-05,1.2200452089309692
2002-08-06,1.2974601984024048
2002-08-07,1.274691104888916
2002-08-08,1.324023723602295
2002-08-09,1.2822810411453247
2002-08-12,1.2697582244873047
2002-08-13,1.2576141357421875
2002-08-14,1.3035317659378052
2002-08-15,1.3338912725448608
2002-08-16,1.35400390625
2002-08-19,1.4010595083236694
2002-08-20,1.3722190856933594
2002-08-21,1.3737365007400513
2002-08-22,1.3839828968048096
2002-08-23,1.3456547260284424
2002-08-26,1.3961265087127686
2002-08-27,1.3786706924438477
2002-08-28,1.355521321296692
2002-08-29,1.3433784246444702
2002-08-30,1.3365472555160522
2002-09-03,1.2841778993606567
2002-09-04,1.3031524419784546
2002-09-05,1.2940447330474854
2002-09-06,1.3612138032913208
2002-09-09,1.3836039304733276
2002-09-10,1.3786706924438477
2002-09-11,1.3600752353668213
2002-09-12,1.2944245338439941
2002-09-13,1.255717158317566
2002-09-16,1.248885989189148
2002-09-17,1.2450913190841675
2002-09-18,1.229532241821289
2002-09-19,1.1851330995559692
2002-09-20,1.176025152206421
2002-09-23,1.1593276262283325
2002-09-24,1.1433892250061035
2002-09-25,1.2018299102783203
2002-09-26,1.2333271503448486
2002-09-27,1.202968955039978
2002-09-30,1.1984148025512695
2002-10-01,1.1999328136444092
2002-10-02,1.1885477304458618
2002-10-03,1.2154911756515503
2002-10-04,1.125933289527893
2002-10-07,1.0344765186309814
2002-10-08,1.071666955947876
2002-10-09,1.0485179424285889
2002-10-10,1.0925383567810059
2002-10-11,1.1843737363815308
2002-10-14,1.1745072603225708
2002-10-15,1.2481269836425781
2002-10-16,1.2215625047683716
2002-10-17,1.2534401416778564
2002-10-18,1.2352242469787598
2002-10-21,1.247368335723877
2002-10-22,1.224219799041748
2002-10-23,1.263306736946106
2002-10-24,1.2727937698364258
2002-10-25,1.3096040487289429
2002-10-28,1.2777272462844849
2002-10-29,1.3046709299087524
2002-10-30,1.2731729745864868
2002-10-31,1.288352608680725
2002-11-01,1.2913882732391357
2002-11-04,1.2834193706512451
2002-11-05,1.293285846710205
2002-11-06,1.2758293151855469
2002-11-07,1.2431938648223877
2002-11-08,1.2268760204315186
2002-11-11,1.1672968864440918
2002-11-12,1.1836146116256714
2002-11-13,1.2238402366638184
2002-11-14,1.2587522268295288
2002-11-15,1.288352608680725
2002-11-18,1.2750704288482666
2002-11-19,1.255717158317566
2002-11-20,1.2390198707580566
2002-11-21,1.2610297203063965
2002-11-22,1.2917684316635132
2002-11-25,1.2640655040740967
2002-11-26,1.252681016921997
2002-11-27,1.3532449007034302
2002-11-29,1.3559012413024902
2002-12-02,1.3634909391403198
2002-12-03,1.3744956254959106
2002-12-04,1.3980242013931274
2002-12-05,1.430659532546997
2002-12-06,1.4515317678451538
2002-12-09,1.4215518236160278
2002-12-10,1.4268649816513062
2002-12-11,1.4405262470245361
2002-12-12,1.436730980873108
2002-12-13,1.435592770576477
2002-12-16,1.476957082748413
2002-12-17,1.4557050466537476
2002-12-18,1.435592770576477
2002-12-19,1.4560850858688354
2002-12-20,1.4435616731643677
2002-12-23,1.4841676950454712
2002-12-24,1.4610178470611572
2002-12-26,1.4545667171478271
2002-12-27,1.4257265329360962
2002-12-30,1.4211727380752563
2002-12-31,1.4188956022262573
2003-01-02,1.4712649583816528
2003-01-03,1.4511516094207764
2003-01-06,1.4295214414596558
2003-01-07,1.4040956497192383
2003-01-08,1.3623526096343994
2003-01-09,1.3653881549835205
2003-01-10,1.3570395708084106
2003-01-13,1.3414806127548218
2003-01-14,1.3684241771697998
2003-01-15,1.323265552520752
2003-01-16,1.3259214162826538
2003-01-17,1.3046709299087524
2003-01-21,1.2894911766052246
2003-01-22,1.2974601984024048
2003-01-23,1.3069469928741455
2003-01-24,1.281522274017334
2003-01-27,1.2507834434509277
2003-01-28,1.259131669998169
2003-01-29,1.280762791633606
2003-01-30,1.2401578426361084
2003-01-31,1.2568556070327759
2003-02-03,1.2587522268295288
2003-02-04,1.2375015020370483
2003-02-05,1.2538195848464966
2003-02-06,1.224599003791809
2003-02-07,1.2090398073196411
2003-02-10,1.211696982383728
2003-02-11,1.1968967914581299
2003-02-12,1.1877888441085815
2003-02-13,1.1931020021438599
2003-02-14,1.2048659324645996
2003-02-18,1.2382607460021973
2003-02-19,1.2287559509277344
2003-02-20,1.2238132953643799
2003-02-21,1.2439638376235962
2003-02-24,1.22799551486969
2003-02-25,1.2317970991134644
2003-02-26,1.216209888458252
2003-02-27,1.2420624494552612
2003-02-28,1.264493703842163
2003-03-03,1.2222929000854492
2003-03-04,1.1648850440979004
2003-03-05,1.137892484664917
2003-03-06,1.09455144405365
2003-03-07,1.0926496982574463
2003-03-10,1.066037893295288
2003-03-11,1.0610944032669067
2003-03-12,1.0744012594223022
2003-03-13,1.119262933731079
2003-03-14,1.1169816255569458
2003-03-17,1.164124608039856
2003-03-18,1.2040438652038574
2003-03-19,1.159942865371704
2003-03-20,1.135990858078003
2003-03-21,1.1671663522720337
2003-03-24,1.091129183769226
2003-03-25,1.131048321723938
2003-03-26,1.1215438842773438
2003-03-27,1.1249651908874512
2003-03-28,1.1154613494873047
2003-03-31,1.0717402696609497
2003-04-01,1.0751619338989258
2003-04-02,1.1325688362121582
2003-04-03,1.2169699668884277
2003-04-04,1.2317970991134644
2003-04-07,1.2538480758666992
2003-04-08,1.2154498100280762
2003-04-09,1.2021434307098389
2003-04-10,1.2451037168502808
2003-04-11,1.2546085119247437
2003-04-14,1.3059333562850952
2003-04-15,1.296428918838501
2003-04-16,1.2660139799118042
2003-04-17,1.304032802581787
2003-04-21,1.3013710975646973
2003-04-22,1.3257029056549072
2003-04-23,1.3097349405288696
2003-04-24,1.2907261848449707
2003-04-25,1.2724767923355103
2003-04-28,1.3192400932312012
2003-04-29,1.307453989982605
2003-04-30,1.3123960494995117
2003-05-01,1.2816017866134644
2003-05-02,1.2987098693847656
2003-05-05,1.3352078199386597
2003-05-06,1.3488942384719849
2003-05-07,1.3142976760864258
2003-05-08,1.2941477298736572
2003-05-09,1.3279844522476196
2003-05-12,1.3682843446731567
2003-05-13,1.3306453227996826
2003-05-14,1.3108758926391602
2003-05-15,1.3302652835845947
2003-05-16,1.303652286529541
2003-05-19,1.2587908506393433
2003-05-20,1.2291361093521118
2003-05-21,1.2013822793960571
2003-05-22,1.2059447765350342
2003-05-23,1.2116477489471436
2003-05-27,1.2298963069915771
2003-05-28,1.2553693056106567
2003-05-29,1.241682529449463
2003-05-30,1.2709568738937378
2003-06-02,1.3006110191345215
2003-06-03,1.3051729202270508
2003-06-04,1.3196202516555786
2003-06-05,1.3059333562850952
2003-06-06,1.2880643606185913
2003-06-09,1.2595510482788086
2003-06-10,1.307453989982605
2003-06-11,1.3401501178741455
2003-06-12,1.3523157835006714
2003-06-13,1.3245623111724854
2003-06-16,1.3861528635025024
2003-06-17,1.3929959535598755
2003-06-18,1.3629604578018188
2003-06-19,1.329885482788086
2003-06-20,1.3401501178741455
2003-06-23,1.3264626264572144
2003-06-24,1.3260831832885742
2003-06-25,1.3257029056549072
2003-06-26,1.3123960494995117
2003-06-27,1.3006110191345215
2003-06-30,1.2903457880020142
2003-07-01,1.303652286529541
2003-07-02,1.3549772500991821
2003-07-03,1.3314061164855957
2003-07-07,1.3625810146331787
2003-07-08,1.3671427965164185
2003-07-09,1.3530763387680054
2003-07-10,1.3435715436935425
2003-07-11,1.3481336832046509
2003-07-14,1.3591587543487549
