Date,FICO
2000-09-20,12.315916061401367
2000-09-21,12.101417541503906
2000-09-22,11.99416732788086
2000-09-25,11.726038932800293
2000-09-26,11.708166122436523
2000-09-27,11.726038932800293
2000-09-28,11.99416732788086
2000-09-29,12.208669662475586
2000-10-02,11.529414176940918
2000-10-03,11.440042495727539
2000-10-04,11.457910537719727
2000-10-05,11.38641357421875
2000-10-06,11.529414176940918
2000-10-09,11.475789070129395
2000-10-10,11.171914100646973
2000-10-11,11.225536346435547
2000-10-12,11.243414878845215
2000-10-13,11.368542671203613
2000-10-16,11.690284729003906
2000-10-17,11.457910537719727
2000-10-18,11.475789070129395
2000-10-19,11.475789070129395
2000-10-20,12.029919624328613
2000-10-23,11.904792785644531
2000-10-24,11.565163612365723
2000-10-25,11.154041290283203
2000-10-26,11.136165618896484
2000-10-27,10.975282669067383
2000-10-30,11.011041641235352
2000-10-31,11.726038932800293
2000-11-01,12.119294166564941
2000-11-02,12.226540565490723
2000-11-03,12.476791381835938
2000-11-06,12.226540565490723
2000-11-07,12.137163162231445
2000-11-08,12.119294166564941
2000-11-09,11.99416732788086
2000-11-10,11.690284729003906
2000-11-13,11.99416732788086
2000-11-14,11.726038932800293
2000-11-15,12.155043601989746
2000-11-16,12.226540565490723
2000-11-17,12.208669662475586
2000-11-20,11.940539360046387
2000-11-21,12.06566333770752
2000-11-22,12.012040138244629
2000-11-24,12.06566333770752
2000-11-27,12.155043601989746
2000-11-28,11.976288795471191
2000-11-29,12.262292861938477
2000-11-30,11.963995933532715
2000-12-01,12.053413391113281
2000-12-04,11.999763488769531
2000-12-05,12.446846961975098
2000-12-06,12.786637306213379
2000-12-07,12.76875114440918
2000-12-08,12.786637306213379
2000-12-11,12.679333686828613
2000-12-12,12.214366912841797
2000-12-13,12.500500679016113
2000-12-14,12.303784370422363
2000-12-15,12.500500679016113
2000-12-18,12.446846961975098
2000-12-19,12.303784370422363
2000-12-20,11.999763488769531
2000-12-21,12.232248306274414
2000-12-22,12.840279579162598
2000-12-26,13.412556648254395
2000-12-27,13.770217895507812
2000-12-28,14.127882957458496
2000-12-29,14.592855453491211
2001-01-02,13.949055671691895
2001-01-03,14.574973106384277
2001-01-04,13.698686599731445
2001-01-05,13.287363052368164
2001-01-08,13.627156257629395
2001-01-09,13.627156257629395
2001-01-10,13.734457015991211
2001-01-11,13.609271049499512
2001-01-12,13.716570854187012
2001-01-16,13.913289070129395
2001-01-17,13.805985450744629
2001-01-18,13.627156257629395
2001-01-19,13.680804252624512
2001-01-22,13.43043327331543
2001-01-23,13.519851684570312
2001-01-24,13.537736892700195
2001-01-25,13.448317527770996
2001-01-26,15.737390518188477
2001-01-29,17.16806983947754
2001-01-30,17.025007247924805
2001-01-31,16.881935119628906
2001-02-01,16.644445419311523
2001-02-02,16.455598831176758
2001-02-05,16.695941925048828
2001-02-06,17.16806983947754
2001-02-07,18.31833267211914
2001-02-08,18.06938934326172
2001-02-09,17.362638473510742
2001-02-12,17.482816696166992
2001-02-13,17.89771270751953
2001-02-14,18.21542739868164
2001-02-15,17.903427124023438
2001-02-16,17.949230194091797
2001-02-20,17.68876075744629
2001-02-21,17.680177688598633
2001-02-22,17.23080062866211
2001-02-23,17.259431838989258
2001-02-26,17.030445098876953
2001-02-27,17.442602157592773
2001-02-28,17.68876075744629
2001-03-01,17.416847229003906
2001-03-02,17.259431838989258
2001-03-05,17.179283142089844
2001-03-06,17.67445182800293
2001-03-07,17.746002197265625
2001-03-08,16.830087661743164
2001-03-09,17.296634674072266
2001-03-12,16.8873348236084
2001-03-13,16.74421501159668
2001-03-14,16.66120719909668
2001-03-15,16.772838592529297
2001-03-16,16.486614227294922
2001-03-19,16.463714599609375
2001-03-20,16.66120719909668
2001-03-21,15.854053497314453
2001-03-22,16.014341354370117
2001-03-23,16.535266876220703
2001-03-26,16.758533477783203
2001-03-27,17.130624771118164
2001-03-28,17.1878719329834
2001-03-29,17.164968490600586
2001-03-30,16.74708366394043
2001-04-02,16.457996368408203
2001-04-03,16.105934143066406
2001-04-04,16.380714416503906
2001-04-05,17.15924644470215
2001-04-06,16.90163803100586
2001-04-09,17.059064865112305
2001-04-10,16.944570541381836
2001-04-11,16.74421501159668
2001-04-12,16.84153175354004
2001-04-16,16.695560455322266
2001-04-17,16.91595458984375
2001-04-18,17.073381423950195
2001-04-19,17.631513595581055
2001-04-20,17.27373504638672
2001-04-23,17.351015090942383
2001-04-24,17.45978546142578
2001-04-25,18.060853958129883
2001-04-26,18.561750411987305
2001-04-27,19.363187789916992
2001-04-30,19.869808197021484
2001-05-01,20.35067367553711
2001-05-02,20.52239990234375
2001-05-03,21.152090072631836
2001-05-04,21.166400909423828
2001-05-07,20.905941009521484
2001-05-08,21.15497398376465
2001-05-09,20.96605682373047
2001-05-10,21.132102966308594
2001-05-11,21.315345764160156
2001-05-14,21.18077278137207
2001-05-15,20.579538345336914
2001-05-16,20.90019989013672
2001-05-17,20.831493377685547
2001-05-18,20.90019989013672
2001-05-21,21.14642906188965
2001-05-22,21.24949073791504
2001-05-23,21.157873153686523
2001-05-24,21.593050003051758
2001-05-25,21.93089485168457
2001-05-29,22.116992950439453
2001-05-30,21.942346572875977
2001-05-31,21.472810745239258
2001-06-01,21.658910751342773
2001-06-04,22.76117706298828
2001-06-05,22.675277709960938
2001-06-06,22.482030868530273
2001-06-07,22.482030868530273
2001-06-08,22.39613914489746
2001-06-11,22.24583625793457
2001-06-12,22.73970603942871
2001-06-13,22.98879051208496
2001-06-14,22.49491310119629
2001-06-15,23.46977424621582
2001-06-18,23.01885223388672
2001-06-19,22.82130241394043
2001-06-20,22.632347106933594
2001-06-21,23.353830337524414
2001-06-22,22.920085906982422
2001-06-25,23.774696350097656
2001-06-26,24.092493057250977
2001-06-27,24.71090316772461
2001-06-28,26.09376335144043
2001-06-29,26.548994064331055
2001-07-02,26.338546752929688
2001-07-03,26.304189682006836
2001-07-05,27.699926376342773
2001-07-06,27.270469665527344
2001-07-09,27.274765014648438
2001-07-10,27.236108779907227
2001-07-11,27.807294845581055
2001-07-12,28.455764770507812
2001-07-13,28.498714447021484
2001-07-16,29.937387466430664
2001-07-17,29.19873046875
2001-07-18,28.36557960510254
2001-07-19,27.46372413635254
2001-07-20,27.369245529174805
2001-07-23,27.218923568725586
2001-07-24,27.05573844909668
2001-07-25,27.65697479248047
2001-07-26,28.1079044342041
2001-07-27,25.367971420288086
2001-07-30,26.922605514526367
2001-07-31,26.798072814941406
2001-08-01,26.815248489379883
2001-08-02,26.411550521850586
2001-08-03,26.411550521850586
2001-08-06,25.89620590209961
2001-08-07,26.072288513183594
2001-08-08,25.904794692993164
2001-08-09,25.552642822265625
2001-08-10,25.505401611328125
2001-08-13,25.316444396972656
2001-08-14,25.655717849731445
2001-08-15,25.685768127441406
2001-08-16,26.072288513183594
2001-08-17,25.973478317260742
2001-08-20,26.630762100219727
2001-08-21,26.944377899169922
2001-08-22,27.064645767211914
2001-08-23,27.51143455505371
2001-08-24,27.19353675842285
2001-08-27,26.635055541992188
2001-08-28,26.635055541992188
2001-08-29,26.33433723449707
2001-08-30,25.9133358001709
2001-08-31,26.205453872680664
2001-09-04,25.500904083251953
2001-09-05,24.658910751342773
2001-09-06,23.9715518951416
2001-09-07,22.876079559326172
2001-09-10,22.764385223388672
2001-09-17,22.493732452392578
2001-09-18,21.96533203125
2001-09-19,21.630245208740234
2001-09-20,20.560544967651367
2001-09-21,19.250272750854492
2001-09-24,20.59921646118164
2001-09-25,20.251237869262695
2001-09-26,19.954811096191406
2001-09-27,19.929039001464844
2001-09-28,20.289907455444336
2001-10-01,19.86030387878418
2001-10-02,17.36004066467285
2001-10-03,16.23019790649414
2001-10-04,17.450260162353516
2001-10-05,16.9691104888916
2001-10-08,16.238794326782227
2001-10-09,20.212570190429688
2001-10-10,21.479883193969727
2001-10-11,22.244564056396484
2001-10-12,21.303760528564453
2001-10-15,21.488479614257812
2001-10-16,21.544326782226562
2001-10-17,21.48418617248535
2001-10-18,20.942890167236328
2001-10-19,21.368188858032227
2001-10-22,21.299457550048828
2001-10-23,21.535736083984375
2001-10-24,22.175832748413086
2001-10-25,22.111400604248047
2001-10-26,20.59921646118164
2001-10-29,20.887041091918945
2001-10-30,20.942890167236328
2001-10-31,20.427377700805664
2001-11-01,20.72808837890625
2001-11-02,20.72808837890625
2001-11-05,21.119020462036133
2001-11-06,21.114727020263672
2001-11-07,21.514249801635742
2001-11-08,24.057470321655273
2001-11-09,23.889930725097656
2001-11-12,24.336708068847656
2001-11-13,24.916667938232422
2001-11-14,24.572994232177734
2001-11-15,25.03265953063965
2001-11-16,24.959623336791992
2001-11-19,24.959623336791992
2001-11-20,24.723352432250977
2001-11-21,24.177757263183594
2001-11-23,24.869415283203125
2001-11-26,24.680383682250977
2001-11-27,24.83075523376465
2001-11-28,24.35818862915039
2001-11-29,24.800838470458984
2001-11-30,25.415374755859375
2001-12-03,25.552894592285156
2001-12-04,25.570085525512695
2001-12-05,27.00115394592285
2001-12-06,26.837841033935547
2001-12-07,27.568416595458984
2001-12-10,27.203136444091797
2001-12-11,27.289079666137695
2001-12-12,27.117183685302734
2001-12-13,26.28347396850586
2001-12-14,26.73040199279785
2001-12-17,27.289079666137695
2001-12-18,27.41800880432129
2001-12-19,27.409420013427734
2001-12-20,27.0312442779541
2001-12-21,27.220321655273438
2001-12-24,27.130069732666016
2001-12-26,26.945280075073242
2001-12-27,27.546924591064453
2001-12-28,27.933704376220703
2001-12-31,27.082805633544922
2002-01-02,26.622974395751953
2002-01-03,20.503345489501953
2002-01-04,21.500362396240234
2002-01-07,21.35854721069336
2002-01-08,21.17375373840332
2002-01-09,20.778385162353516
2002-01-10,21.04911994934082
2002-01-11,20.627958297729492
2002-01-14,20.60647964477539
2002-01-15,20.748294830322266
2002-01-16,20.546306610107422
2002-01-17,20.623668670654297
2002-01-18,20.529123306274414
2002-01-22,20.49044418334961
2002-01-23,21.079195022583008
2002-01-24,21.861347198486328
2002-01-25,21.35854721069336
2002-01-28,21.27259635925293
2002-01-29,22.011762619018555
2002-01-30,23.958526611328125
2002-01-31,24.542984008789062
2002-02-01,25.140335083007812
2002-02-04,25.08446502685547
2002-02-05,25.613067626953125
2002-02-06,25.591569900512695
2002-02-07,25.784957885742188
2002-02-08,25.93537139892578
2002-02-11,26.369421005249023
2002-02-12,26.472551345825195
2002-02-13,26.408096313476562
2002-02-14,26.08997344970703
2002-02-15,26.528465270996094
2002-02-19,25.720273971557617
2002-02-20,25.52682113647461
2002-02-21,25.419357299804688
2002-02-22,25.76755714416504
2002-02-25,26.17595863342285
2002-02-26,25.92232322692871
2002-02-27,26.214643478393555
2002-02-28,26.373706817626953
2002-03-01,27.211994171142578
2002-03-04,27.478527069091797
2002-03-05,27.80523109436035
2002-03-06,27.551597595214844
2002-03-07,27.42693519592285
2002-03-08,28.149147033691406
2002-03-11,27.835330963134766
2002-03-12,27.766542434692383
2002-03-13,27.469921112060547
2002-03-14,27.72785758972168
2002-03-15,28.15774154663086
2002-03-18,28.071773529052734
2002-03-19,27.835330963134766
2002-03-20,27.512910842895508
2002-03-21,27.469921112060547
2002-03-22,27.469921112060547
2002-03-25,27.22918701171875
2002-03-26,27.19049835205078
2002-03-27,27.126012802124023
2002-03-28,27.250675201416016
2002-04-01,27.250675201416016
2002-04-02,26.87237548828125
2002-04-03,26.300622940063477
2002-04-04,26.025503158569336
2002-04-05,26.71331214904785
2002-04-08,27.147502899169922
2002-04-09,27.07012367248535
2002-04-10,27.32805824279785
2002-04-11,27.254968643188477
2002-04-12,27.620384216308594
2002-04-15,26.962657928466797
2002-04-16,27.276473999023438
2002-04-17,27.254968643188477
2002-04-18,27.504316329956055
2002-04-19,27.306564331054688
2002-04-22,27.040042877197266
2002-04-23,26.859474182128906
2002-04-24,27.504316329956055
2002-04-25,28.372690200805664
2002-04-26,27.551597595214844
2002-04-29,24.718629837036133
2002-04-30,23.962024688720703
2002-05-01,23.987817764282227
2002-05-02,24.933570861816406
2002-05-03,25.48812484741211
2002-05-06,25.148521423339844
2002-05-07,24.22425651550293
2002-05-08,24.761625289916992
2002-05-09,24.546676635742188
2002-05-10,24.452096939086914
2002-05-13,24.84760093688965
2002-05-14,25.62140655517578
2002-05-15,25.81484603881836
2002-05-16,25.191513061523438
2002-05-17,25.578411102294922
2002-05-20,25.298986434936523
2002-05-21,24.98516845703125
2002-05-22,24.873388290405273
2002-05-23,25.698781967163086
2002-05-24,25.1141300201416
2002-05-28,25.556915283203125
2002-05-29,25.036745071411133
2002-05-30,25.363468170166016
2002-05-31,25.191513061523438
2002-06-03,24.804601669311523
2002-06-04,25.264589309692383
2002-06-05,25.475238800048828
2002-06-06,24.632658004760742
2002-06-07,24.980865478515625
2002-06-10,24.020063400268555
2002-06-11,23.588024139404297
2002-06-12,23.22691535949707
2002-06-13,22.58171844482422
2002-06-14,23.388206481933594
2002-06-17,23.852752685546875
2002-06-18,23.6656494140625
2002-06-19,23.41401481628418
2002-06-20,22.968835830688477
2002-06-21,22.87205696105957
2002-06-24,23.097875595092773
2002-06-25,22.355899810791016
2002-06-26,22.039756774902344
2002-06-27,21.407472610473633
2002-06-28,21.20745849609375
2002-07-01,20.323549270629883
2002-07-02,19.555768966674805
2002-07-03,21.13003921508789
2002-07-05,21.491355895996094
2002-07-08,20.8784122467041
2002-07-09,20.033214569091797
2002-07-10,19.56867218017578
2002-07-11,19.678348541259766
2002-07-12,20.646148681640625
2002-07-15,20.278392791748047
2002-07-16,20.394515991210938
2002-07-17,20.40742301940918
2002-07-18,19.020263671875
2002-07-19,20.000959396362305
2002-07-22,19.988054275512695
2002-07-23,19.375118255615234
2002-07-24,20.723567962646484
2002-07-25,21.065521240234375
2002-07-26,21.330055236816406
2002-07-29,22.71721649169922
2002-07-30,23.19464683532715
2002-07-31,23.0010986328125
2002-08-01,22.091381072998047
2002-08-02,21.110689163208008
2002-08-05,19.742877960205078
2002-08-06,20.16870880126953
2002-08-07,20.66550064086914
2002-08-08,22.117172241210938
2002-08-09,22.833351135253906
2002-08-12,23.433374404907227
2002-08-13,24.020503997802734
2002-08-14,24.517297744750977
2002-08-15,24.252765655517578
2002-08-16,24.517297744750977
2002-08-19,23.884681701660156
2002-08-20,23.94923210144043
2002-08-21,24.026697158813477
2002-08-22,25.433944702148438
2002-08-23,24.523754119873047
2002-08-26,24.007322311401367
2002-08-27,23.303699493408203
2002-08-28,22.9163761138916
2002-08-29,22.9163761138916
2002-08-30,22.884109497070312
2002-09-03,22.30958366394043
2002-09-04,23.245603561401367
2002-09-05,22.587154388427734
2002-09-06,23.303699493408203
2002-09-09,23.43280601501465
2002-09-10,24.20098876953125
2002-09-11,23.05839729309082
2002-09-12,22.625892639160156
2002-09-13,22.974477767944336
2002-09-16,22.600065231323242
2002-09-17,22.59361457824707
2002-09-18,22.212751388549805
2002-09-19,21.993270874023438
2002-09-20,21.948089599609375
2002-09-23,21.451026916503906
2002-09-24,20.72157096862793
2002-09-25,20.8313045501709
2002-09-26,21.17343521118164
2002-09-27,21.108877182006836
2002-09-30,21.108877182006836
2002-10-01,21.33483123779297
2002-10-02,21.03788185119629
2002-10-03,20.560190200805664
2002-10-04,19.662900924682617
2002-10-07,19.462785720825195
2002-10-08,19.501514434814453
2002-10-09,19.52734375
2002-10-10,19.365951538085938
2002-10-11,19.23685073852539
2002-10-14,19.785547256469727
2002-10-15,20.87004852294922
2002-10-16,20.39881134033203
2002-10-17,22.135292053222656
2002-10-18,21.97390365600586
2002-10-21,22.832460403442383
2002-10-22,22.206289291381836
2002-10-23,23.0196590423584
2002-10-24,22.600065231323242
2002-10-25,23.258512496948242
2002-10-28,23.31015968322754
2002-10-29,22.955110549926758
2002-10-30,23.23914337158203
2002-10-31,24.83361053466797
2002-11-01,25.563064575195312
2002-11-04,24.872343063354492
2002-11-05,24.82069969177246
2002-11-06,25.156375885009766
2002-11-07,24.79488182067871
2002-11-08,24.5495662689209
2002-11-11,24.15579605102539
2002-11-12,24.084787368774414
2002-11-13,24.38173484802246
2002-11-14,24.75615119934082
2002-11-15,25.156375885009766
2002-11-18,25.214473724365234
2002-11-19,25.56951904296875
2002-11-20,25.85354995727539
2002-11-21,26.98322105407715
2002-11-22,27.041322708129883
2002-11-25,28.080623626708984
2002-11-26,27.57067108154297
2002-11-27,28.04834747314453
2002-11-29,28.28731346130371
2002-12-02,28.093564987182617
2002-12-03,27.706064224243164
2002-12-04,26.872949600219727
2002-12-05,27.06023597717285
2002-12-06,26.879405975341797
2002-12-09,26.220661163330078
2002-12-10,26.8858642578125
2002-12-11,26.356287002563477
2002-12-12,27.124820709228516
2002-12-13,26.737329483032227
2002-12-16,26.89877700805664
2002-12-17,26.64044189453125
2002-12-18,26.02691078186035
2002-12-19,25.78795051574707
2002-12-20,26.091493606567383
2002-12-23,26.478984832763672
2002-12-24,26.446697235107422
2002-12-26,27.318565368652344
2002-12-27,26.98273468017578
2002-12-30,27.26044273376465
2002-12-31,27.576902389526367
2003-01-02,27.45420265197754
2003-01-03,27.80294418334961
2003-01-06,27.93210220336914
2003-01-07,28.074190139770508
2003-01-08,28.00314712524414
2003-01-09,28.95252227783203
2003-01-10,29.191469192504883
2003-01-13,29.06230926513672
2003-01-14,29.06230926513672
2003-01-15,28.823348999023438
2003-01-16,28.49397850036621
2003-01-17,28.080638885498047
2003-01-21,27.6414737701416
2003-01-22,29.385223388671875
2003-01-23,30.6122989654541
2003-01-24,30.450841903686523
2003-01-27,30.68333625793457
2003-01-28,31.25813102722168
2003-01-29,31.516460418701172
2003-01-30,31.103124618530273
2003-01-31,32.12999725341797
2003-02-03,31.44541358947754
2003-02-04,31.27105140686035
2003-02-05,31.54874610900879
2003-02-06,31.161256790161133
2003-02-07,31.212919235229492
2003-02-10,31.245216369628906
2003-02-11,31.3033390045166
2003-02-12,30.244184494018555
2003-02-13,29.63709259033203
2003-02-14,30.1862850189209
2003-02-18,30.722564697265625
2003-02-19,30.45765495300293
2003-02-20,30.38011932373047
2003-02-21,31.329914093017578
2003-02-24,30.367198944091797
2003-02-25,30.7548770904541
2003-02-26,30.722564697265625
2003-02-27,30.948701858520508
2003-02-28,31.556053161621094
2003-03-03,31.62710952758789
2003-03-04,30.86471176147461
2003-03-05,30.7419490814209
2003-03-06,30.296123504638672
2003-03-07,30.25736427307129
2003-03-10,29.107284545898438
2003-03-11,28.357799530029297
2003-03-12,28.790691375732422
2003-03-13,30.01829719543457
2003-03-14,29.57248878479004
2003-03-17,30.044145584106445
2003-03-18,30.43827247619629
2003-03-19,30.076454162597656
2003-03-20,30.244447708129883
2003-03-21,30.61271858215332
2003-03-24,30.173370361328125
2003-03-25,31.045625686645508
2003-03-26,31.142536163330078
2003-03-27,31.14899444580078
2003-03-28,32.531681060791016
2003-03-31,32.8353385925293
2003-04-01,32.628597259521484
2003-04-02,33.52021789550781
2003-04-03,33.26824951171875
2003-04-04,32.91933822631836
2003-04-07,33.47499465942383
2003-04-08,32.30553436279297
2003-04-09,31.7498779296875
2003-04-10,32.30553436279297
2003-04-11,32.27322769165039
2003-04-14,32.725494384765625
2003-04-15,32.90640640258789
2003-04-16,32.46706008911133
2003-04-17,33.27468490600586
2003-04-21,33.255306243896484
2003-04-22,33.24238967895508
2003-04-23,33.604209899902344
2003-04-24,34.146949768066406
2003-04-25,33.59775924682617
2003-04-28,33.37161636352539
2003-04-29,33.67529296875
2003-04-30,33.64944076538086
2003-05-01,33.53314971923828
2003-05-02,34.28910446166992
2003-05-05,34.379547119140625
2003-05-06,34.625064849853516
2003-05-07,34.237403869628906
2003-05-08,33.49437713623047
2003-05-09,33.894962310791016
2003-05-12,33.739830017089844
2003-05-13,34.41205596923828
2003-05-14,34.81279754638672
2003-05-15,35.097190856933594
2003-05-16,35.16829299926758
2003-05-19,34.48961639404297
2003-05-20,34.28924560546875
2003-05-21,34.48961639404297
2003-05-22,34.7222900390625
2003-05-23,34.45729446411133
2003-05-27,35.29108810424805
2003-05-28,35.00669860839844
2003-05-29,35.39450454711914
2003-05-30,36.03440856933594
2003-06-02,35.87282180786133
2003-06-03,35.491458892822266
2003-06-04,34.935604095458984
2003-06-05,34.44437789916992
2003-06-06,34.09534454345703
2003-06-09,33.80448532104492
2003-06-10,34.75462341308594
2003-06-11,35.05194091796875
2003-06-12,35.03254699707031
2003-06-13,34.948524475097656
2003-06-16,34.58011245727539
2003-06-17,33.37141036987305
2003-06-18,33.966064453125
2003-06-19,33.79154586791992
2003-06-20,33.739830017089844
2003-06-23,33.02238464355469
2003-06-24,32.796173095703125
2003-06-25,33.08702087402344
2003-06-26,32.72505187988281
2003-06-27,32.841407775878906
2003-06-30,33.255062103271484
2003-07-01,33.610572814941406
2003-07-02,33.86265563964844
2003-07-03,33.41667175292969
2003-07-07,33.48128890991211
2003-07-08,33.80448532104492
2003-07-09,34.806339263916016
2003-07-10,34.231075286865234
2003-07-11,34.23753356933594
2003-07-14,34.6059455871582
2003-07-15,34.14058303833008
2003-07-16,34.1082649230957
2003-07-17,32.80261993408203
2003-07-18,32.9448127746582
2003-07-21,31.865402221679688
2003-07-22,32.25321960449219
2003-07-23,32.50529861450195
2003-07-24,35.82109451293945
2003-07-25,36.919921875
2003-07-28,37.391746520996094
2003-07-29,37.320648193359375
2003-07-30,38.03811264038086
2003-07-31,34.92913818359375
2003-08-01,35.54964828491211
2003-08-04,35.48500442504883
2003-08-05,35.87282180786133
2003-08-06,36.1313591003418
2003-08-07,36.06673049926758
2003-08-08,35.99563980102539
2003-08-11,35.77587127685547
2003-08-12,36.50625228881836
2003-08-13,36.60319900512695
2003-08-14,36.551490783691406
2003-08-15,36.557960510253906
2003-08-18,36.77124786376953
2003-08-19,36.84882354736328
2003-08-20,37.126739501953125
2003-08-21,37.41115951538086
2003-08-22,37.17198944091797
2003-08-25,36.48686599731445
2003-08-26,36.09258270263672
2003-08-27,36.46745681762695
2003-08-28,37.695980072021484
2003-08-29,37.88995361328125
2003-09-02,38.16152572631836
2003-09-03,38.782249450683594
2003-09-04,38.963287353515625
2003-09-05,38.7887077331543
2003-09-08,39.2154541015625
2003-09-09,39.4094352722168
2003-09-10,38.54948043823242
2003-09-11,37.94167709350586
2003-09-12,38.1744499206543
2003-09-15,38.26498031616211
2003-09-16,38.795162200927734
2003-09-17,37.948158264160156
2003-09-18,38.27791976928711
2003-09-19,38.74345397949219
