Date,FRT
2000-05-22,7.49732780456543
2000-05-23,7.391140460968018
2000-05-24,7.518571853637695
2000-05-25,7.43361234664917
2000-05-26,7.49732780456543
2000-05-30,7.49732780456543
2000-05-31,7.4548516273498535
2000-06-01,7.4548516273498535
2000-06-02,7.47609281539917
2000-06-05,7.348659038543701
2000-06-06,7.391140460968018
2000-06-07,7.4548516273498535
2000-06-08,7.391140460968018
2000-06-09,7.43361234664917
2000-06-12,7.327419757843018
2000-06-13,7.412373065948486
2000-06-14,7.412373065948486
2000-06-15,7.348659038543701
2000-06-16,7.263701438903809
2000-06-19,7.2212233543396
2000-06-20,7.2212233543396
2000-06-21,7.2212233543396
2000-06-22,7.160468578338623
2000-06-23,7.2038679122924805
2000-06-26,7.1821699142456055
2000-06-27,7.2038679122924805
2000-06-28,7.247259140014648
2000-06-29,7.2255635261535645
2000-06-30,6.948906421661377
2000-07-03,7.247259140014648
2000-07-05,7.3557515144348145
2000-07-06,7.507645130157471
2000-07-07,7.485947608947754
2000-07-10,7.507645130157471
2000-07-11,7.420846939086914
2000-07-12,7.507645130157471
2000-07-13,7.4642415046691895
2000-07-14,7.3557515144348145
2000-07-17,7.334053993225098
2000-07-18,7.3123555183410645
2000-07-19,7.290657997131348
2000-07-20,7.3557515144348145
2000-07-21,7.2689595222473145
2000-07-24,7.2689595222473145
2000-07-25,7.2689595222473145
2000-07-26,7.2689595222473145
2000-07-27,7.2689595222473145
2000-07-28,7.3123555183410645
2000-07-31,7.420846939086914
2000-08-01,7.507645130157471
2000-08-02,7.485947608947754
2000-08-03,7.4425458908081055
2000-08-04,7.290657997131348
2000-08-07,7.1821699142456055
2000-08-08,7.247259140014648
2000-08-09,7.290657997131348
2000-08-10,7.290657997131348
2000-08-11,7.290657997131348
2000-08-14,7.290657997131348
2000-08-15,7.2038679122924805
2000-08-16,7.2689595222473145
2000-08-17,7.290657997131348
2000-08-18,7.2689595222473145
2000-08-21,7.247259140014648
2000-08-22,7.247259140014648
2000-08-23,7.2038679122924805
2000-08-24,7.138768672943115
2000-08-25,7.117074966430664
2000-08-28,7.008581161499023
2000-08-29,6.986880302429199
2000-08-30,7.095372200012207
2000-08-31,6.943489074707031
2000-09-01,7.030276775360107
2000-09-05,6.986880302429199
2000-09-06,6.965182781219482
2000-09-07,7.030276775360107
2000-09-08,7.117074966430664
2000-09-11,7.247259140014648
2000-09-12,7.2038679122924805
2000-09-13,7.2255635261535645
2000-09-14,7.2689595222473145
2000-09-15,7.2038679122924805
2000-09-18,7.051977634429932
2000-09-19,7.138768672943115
2000-09-20,7.030276775360107
2000-09-21,6.965182781219482
2000-09-22,7.008581161499023
2000-09-25,6.900086879730225
2000-09-26,6.943489074707031
2000-09-27,6.921787738800049
2000-09-28,6.866672039031982
2000-09-29,6.800006866455078
2000-10-02,6.800006866455078
2000-10-03,6.800006866455078
2000-10-04,6.822232246398926
2000-10-05,7.0222320556640625
2000-10-06,6.977786064147949
2000-10-09,7.06667423248291
2000-10-10,6.977786064147949
2000-10-11,7.0222320556640625
2000-10-12,6.977786064147949
2000-10-13,7.0222320556640625
2000-10-16,7.000006675720215
2000-10-17,6.933342456817627
2000-10-18,6.933342456817627
2000-10-19,6.911117076873779
2000-10-20,6.911117076873779
2000-10-23,6.911117076873779
2000-10-24,6.911117076873779
2000-10-25,6.800006866455078
2000-10-26,6.755560398101807
2000-10-27,6.866672039031982
2000-10-30,6.888896942138672
2000-10-31,6.844451904296875
2000-11-01,6.800006866455078
2000-11-02,6.755560398101807
2000-11-03,6.733338356018066
2000-11-06,6.822232246398926
2000-11-07,6.777785778045654
2000-11-08,6.888896942138672
2000-11-09,6.911117076873779
2000-11-10,6.866672039031982
2000-11-13,6.844451904296875
2000-11-14,6.866672039031982
2000-11-15,6.888896942138672
2000-11-16,6.800006866455078
2000-11-17,6.844451904296875
2000-11-20,6.844451904296875
2000-11-21,6.822232246398926
2000-11-22,6.844451904296875
2000-11-24,6.933342456817627
2000-11-27,6.888896942138672
2000-11-28,6.844451904296875
2000-11-29,6.888896942138672
2000-11-30,6.844451904296875
2000-12-01,6.866672039031982
2000-12-04,6.822232246398926
2000-12-05,6.866672039031982
2000-12-06,6.822232246398926
2000-12-07,6.844451904296875
2000-12-08,6.977786064147949
2000-12-11,7.000006675720215
2000-12-12,6.933342456817627
2000-12-13,6.866672039031982
2000-12-14,6.800006866455078
2000-12-15,6.977786064147949
2000-12-18,6.933342456817627
2000-12-19,6.955564975738525
2000-12-20,7.0222320556640625
2000-12-21,6.955564975738525
2000-12-22,6.844451904296875
2000-12-26,6.888896942138672
2000-12-27,7.044451713562012
2000-12-28,7.010762691497803
2000-12-29,6.919712543487549
2001-01-02,6.942477703094482
2001-01-03,7.101812362670898
2001-01-04,7.147337436676025
2001-01-05,7.079050064086914
2001-01-08,7.056292533874512
2001-01-09,7.101812362670898
2001-01-10,7.147337436676025
2001-01-11,7.147337436676025
2001-01-12,7.147337436676025
2001-01-16,7.170098304748535
2001-01-17,7.101812362670898
2001-01-18,7.079050064086914
2001-01-19,7.192862510681152
2001-01-22,7.170098304748535
2001-01-23,7.170098304748535
2001-01-24,7.147337436676025
2001-01-25,7.079050064086914
2001-01-26,7.079050064086914
2001-01-29,7.13823127746582
2001-01-30,7.225639820098877
2001-01-31,7.181937217712402
2001-02-01,7.229284763336182
2001-02-02,7.145512580871582
2001-02-05,7.160080909729004
2001-02-06,7.02897310256958
2001-02-07,7.090884685516357
2001-02-08,7.065389633178711
2001-02-09,7.083602428436279
2001-02-12,7.101812362670898
2001-02-13,7.069039344787598
2001-02-14,7.083602428436279
2001-02-15,7.094526290893555
2001-02-16,7.094526290893555
2001-02-20,7.083602428436279
2001-02-21,7.087247371673584
2001-02-22,7.101812362670898
2001-02-23,7.167368412017822
2001-02-26,7.192862510681152
2001-02-27,7.181937217712402
2001-02-28,7.21107292175293
2001-03-01,7.232923984527588
2001-03-02,7.24749231338501
2001-03-05,7.24749231338501
2001-03-06,7.298481464385986
2001-03-07,7.356749534606934
2001-03-08,7.3421831130981445
2001-03-09,7.302124977111816
2001-03-12,7.294838905334473
2001-03-13,7.320333957672119
2001-03-14,7.251131534576416
2001-03-15,7.174652099609375
2001-03-16,7.127307891845703
2001-03-19,7.258419990539551
2001-03-20,7.236565113067627
2001-03-21,7.273865222930908
2001-03-22,7.184342384338379
2001-03-23,7.1880693435668945
2001-03-26,7.337282657623291
2001-03-27,7.329819202423096
2001-03-28,7.385772705078125
2001-03-29,7.240298748016357
2001-03-30,7.296250820159912
2001-04-02,7.367123126983643
2001-04-03,7.202991008758545
2001-04-04,7.176885604858398
2001-04-05,7.311168670654297
2001-04-06,7.25894832611084
2001-04-09,7.273865222930908
2001-04-10,7.299978256225586
2001-04-11,7.180611610412598
2001-04-12,7.117199420928955
2001-04-16,7.07990026473999
2001-04-17,7.191802501678467
2001-04-18,7.273865222930908
2001-04-19,7.28132438659668
2001-04-20,7.311168670654297
2001-04-23,7.184342384338379
2001-04-24,7.147038459777832
2001-04-25,7.132118225097656
2001-04-26,7.180611610412598
2001-04-27,7.1880693435668945
2001-04-30,7.273865222930908
2001-05-01,7.3410115242004395
2001-05-02,7.311168670654297
2001-05-03,7.292519569396973
2001-05-04,7.355931758880615
2001-05-07,7.314896106719971
2001-05-08,7.251488208770752
2001-05-09,7.28132438659668
2001-05-10,7.25894832611084
2001-05-11,7.266401290893555
2001-05-14,7.311168670654297
2001-05-15,7.3410115242004395
2001-05-16,7.367123126983643
2001-05-17,7.404427528381348
2001-05-18,7.520059585571289
2001-05-21,7.590933322906494
2001-05-22,7.598392963409424
2001-05-23,7.721490859985352
2001-05-24,7.7177629470825195
2001-05-25,7.691649436950684
2001-05-29,7.896808624267578
2001-05-30,7.796097278594971
2001-05-31,7.777442455291748
2001-06-01,7.822202682495117
2001-06-04,7.926651477813721
2001-06-05,7.87069845199585
2001-06-06,7.945300102233887
2001-06-07,7.978874683380127
2001-06-08,7.889347553253174
2001-06-11,8.016176223754883
2001-06-12,8.019904136657715
2001-06-13,8.042282104492188
2001-06-14,8.016176223754883
2001-06-15,8.001256942749023
2001-06-18,8.001256942749023
2001-06-19,7.926651477813721
2001-06-20,7.926651477813721
2001-06-21,8.006759643554688
2001-06-22,7.865620136260986
2001-06-25,7.8961334228515625
2001-06-26,7.831284999847412
2001-06-27,7.85798978805542
2001-06-28,7.915208339691162
2001-06-29,7.911388874053955
2001-07-02,7.934278964996338
2001-07-03,7.976237773895264
2001-07-05,7.976237773895264
2001-07-06,7.972428798675537
2001-07-09,7.934278964996338
2001-07-10,7.8961334228515625
2001-07-11,7.85798978805542
2001-07-12,7.991499900817871
2001-07-13,8.01057243347168
2001-07-16,8.048718452453613
2001-07-17,8.086865425109863
2001-07-18,8.109749794006348
2001-07-19,8.14408016204834
2001-07-20,8.155529022216797
2001-07-23,8.125006675720215
2001-07-24,8.105935096740723
2001-07-25,8.048718452453613
2001-07-26,8.083050727844238
2001-07-27,8.113563537597656
2001-07-30,8.105935096740723
2001-07-31,8.201297760009766
2001-08-01,8.330994606018066
2001-08-02,8.353880882263184
2001-08-03,8.384397506713867
2001-08-06,8.39202880859375
2001-08-07,8.411104202270508
2001-08-08,8.4683198928833
2001-08-09,8.575124740600586
2001-08-10,8.689562797546387
2001-08-13,8.73914909362793
2001-08-14,8.76966667175293
2001-08-15,8.819255828857422
2001-08-16,8.880292892456055
2001-08-17,8.823071479797363
2001-08-20,8.91080379486084
2001-08-21,9.021430969238281
2001-08-22,9.0443115234375
2001-08-23,9.02524471282959
2001-08-24,9.00998592376709
2001-08-27,9.006169319152832
2001-08-28,9.006169319152832
2001-08-29,8.857404708862305
2001-08-30,8.792557716369629
2001-08-31,8.678118705749512
2001-09-04,8.72770881652832
2001-09-05,8.77348518371582
2001-09-06,8.693379402160645
2001-09-07,8.487391471862793
2001-09-10,8.43017578125
2001-09-17,8.105935096740723
2001-09-18,7.911388874053955
2001-09-19,7.934278964996338
2001-09-20,7.80076789855957
2001-09-21,7.751181602478027
2001-09-24,7.823659896850586
2001-09-25,8.098302841186523
2001-09-26,8.098302841186523
2001-09-27,8.201297760009766
2001-09-28,8.39202880859375
2001-10-01,8.52553653717041
2001-10-02,8.533163070678711
2001-10-03,8.342151641845703
2001-10-04,8.361644744873047
2001-10-05,8.583842277526855
2001-10-08,8.587732315063477
2001-10-09,8.478591918945312
2001-10-10,8.692991256713867
2001-10-11,8.572147369384766
2001-10-12,8.587732315063477
2001-10-15,8.739768981933594
2001-10-16,8.657907485961914
2001-10-17,8.517573356628418
2001-10-18,8.412318229675293
2001-10-19,8.501975059509277
2001-10-22,8.342151641845703
2001-10-23,8.25249195098877
2001-10-24,8.201820373535156
2001-10-25,8.388936042785645
2001-10-26,8.271982192993164
2001-10-29,8.361644744873047
2001-10-30,8.388936042785645
2001-10-31,8.505875587463379
2001-11-01,8.642313957214355
2001-11-02,8.708582878112793
2001-11-05,8.755365371704102
2001-11-06,8.997048377990723
2001-11-07,8.876208305358887
2001-11-08,8.802139282226562
2001-11-09,8.774849891662598
2001-11-12,8.770954132080078
2001-11-13,8.907392501831055
2001-11-14,8.942476272583008
2001-11-15,8.958073616027832
2001-11-16,9.06332015991211
2001-11-19,9.125690460205078
2001-11-20,9.090606689453125
2001-11-21,9.090606689453125
2001-11-23,9.164676666259766
2001-11-26,8.80993938446045
2001-11-27,8.622824668884277
2001-11-28,8.650110244750977
2001-11-29,8.673501968383789
2001-11-30,8.720281600952148
2001-12-03,8.654011726379395
2001-12-04,8.926885604858398
2001-12-05,8.97365951538086
2001-12-06,8.977559089660645
2001-12-07,8.985360145568848
2001-12-10,8.887900352478027
2001-12-11,8.926885604858398
2001-12-12,8.845022201538086
2001-12-13,8.731973648071289
2001-12-14,8.802139282226562
2001-12-17,8.868412017822266
2001-12-18,8.887900352478027
2001-12-19,8.919087409973145
2001-12-20,8.887900352478027
2001-12-21,8.965869903564453
2001-12-24,9.02433967590332
2001-12-26,9.227044105529785
2001-12-27,9.191960334777832
2001-12-28,9.215837478637695
2001-12-31,9.152172088623047
2002-01-02,9.124317169189453
2002-01-03,9.255623817443848
2002-01-04,9.180023193359375
2002-01-07,9.124317169189453
2002-01-08,9.247669219970703
2002-01-09,9.279501914978027
2002-01-10,9.291441917419434
2002-01-11,9.402863502502441
2002-01-14,9.780879974365234
2002-01-15,9.669462203979492
2002-01-16,9.569985389709473
2002-01-17,9.79680347442627
2002-01-18,9.697324752807617
2002-01-22,9.569985389709473
2002-01-23,9.601818084716797
2002-01-24,9.554073333740234
2002-01-25,9.569985389709473
2002-01-28,9.689361572265625
2002-01-29,9.609777450561523
2002-01-30,9.705278396606445
2002-01-31,9.673445701599121
2002-02-01,9.637633323669434
2002-02-04,9.629674911499023
2002-02-05,9.677425384521484
2002-02-06,9.589882850646973
2002-02-07,9.621713638305664
2002-02-08,9.64957046508789
2002-02-11,9.824653625488281
2002-02-12,9.780879974365234
2002-02-13,9.824653625488281
2002-02-14,9.828636169433594
2002-02-15,9.948012351989746
2002-02-19,9.90821647644043
2002-02-20,10.007697105407715
2002-02-21,9.90821647644043
2002-02-22,9.979843139648438
2002-02-25,10.087285041809082
2002-02-26,10.075339317321777
2002-02-27,10.067388534545898
2002-02-28,10.011677742004395
2002-03-01,10.14697265625
2002-03-04,10.306139945983887
2002-03-05,10.46529769897461
2002-03-06,10.429491996765137
2002-03-07,10.385724067687988
2002-03-08,10.481221199035645
2002-03-11,10.425515174865723
2002-03-12,10.142989158630371
2002-03-13,10.142989158630371
2002-03-14,10.24644947052002
2002-03-15,10.242470741271973
2002-03-18,10.274304389953613
2002-03-19,10.341949462890625
2002-03-20,10.238492965698242
2002-03-21,10.335807800292969
2002-03-22,10.48583698272705
2002-03-25,10.445290565490723
2002-03-26,10.420955657958984
2002-03-27,10.416903495788574
2002-03-28,10.408798217773438
2002-04-01,10.481779098510742
2002-04-02,10.441230773925781
2002-04-03,10.473674774169922
2002-04-04,10.623701095581055
2002-04-05,10.939981460571289
2002-04-08,10.992696762084961
2002-04-09,11.090007781982422
2002-04-10,11.292752265930176
2002-04-11,11.260319709777832
2002-04-12,11.556324005126953
2002-04-15,11.406286239624023
2002-04-16,11.252201080322266
2002-04-17,11.126503944396973
2002-04-18,11.187329292297363
2002-04-19,11.090007781982422
2002-04-22,10.939981460571289
2002-04-23,10.769674301147461
2002-04-24,10.842662811279297
2002-04-25,10.89942741394043
2002-04-26,10.89942741394043
2002-04-29,10.826441764831543
2002-04-30,10.927816390991211
2002-05-01,11.00891399383545
2002-05-02,10.980530738830566
2002-05-03,10.939981460571289
2002-05-06,10.875102043151855
2002-05-07,10.818331718444824
2002-05-08,10.826441764831543
2002-05-09,10.704804420471191
2002-05-10,10.566932678222656
2002-05-13,10.538553237915039
2002-05-14,10.619641304016113
2002-05-15,10.729129791259766
2002-05-16,10.562885284423828
2002-05-17,10.58315658569336
2002-05-20,10.562885284423828
2002-05-21,10.364191055297852
2002-05-22,10.40068531036377
2002-05-23,10.530440330505371
2002-05-24,10.696690559387207
2002-05-28,10.802117347717285
2002-05-29,11.069735527038574
2002-05-30,11.118391990661621
2002-05-31,11.110283851623535
2002-06-03,11.231927871704102
2002-06-04,11.292752265930176
2002-06-05,11.34546184539795
2002-06-06,11.090007781982422
2002-06-07,11.012965202331543
2002-06-10,11.049457550048828
2002-06-11,10.988643646240234
2002-06-12,10.944040298461914
2002-06-13,10.86699390411377
2002-06-14,10.86699390411377
2002-06-17,10.935928344726562
2002-06-18,10.86699390411377
2002-06-19,10.810222625732422
2002-06-20,10.956199645996094
2002-06-21,11.187378883361816
2002-06-24,11.174996376037598
2002-06-25,11.397916793823242
2002-06-26,11.335993766784668
2002-06-27,11.49698543548584
2002-06-28,11.439194679260254
2002-07-01,11.49698543548584
2002-07-02,11.414427757263184
2002-07-03,11.25755786895752
2002-07-05,11.422684669494629
2002-07-08,11.476346015930176
2002-07-09,11.47222900390625
2002-07-10,11.377274513244629
2002-07-11,11.005742073059082
2002-07-12,10.919045448303223
2002-07-15,10.815842628479004
2002-07-16,11.018122673034668
2002-07-17,10.960326194763184
2002-07-18,10.815842628479004
2002-07-19,10.692000389099121
2002-07-22,10.316327095031738
2002-07-23,9.783797264099121
2002-07-24,9.88699722290039
2002-07-25,10.237897872924805
2002-07-26,10.630073547363281
2002-07-29,11.141971588134766
2002-07-30,11.352503776550293
2002-07-31,11.269944190979004
2002-08-01,11.34837532043457
2002-08-02,10.939689636230469
2002-08-05,10.803455352783203
2002-08-06,10.815842628479004
2002-08-07,11.146100044250488
2002-08-08,11.001608848571777
2002-08-09,10.869507789611816
2002-08-12,11.228660583496094
2002-08-13,11.125457763671875
2002-08-14,11.269944190979004
2002-08-15,11.208019256591797
2002-08-16,11.24930477142334
2002-08-19,11.208019256591797
2002-08-20,10.733283996582031
2002-08-21,10.960326194763184
2002-08-22,10.931431770324707
2002-08-23,10.919045448303223
2002-08-26,11.02225112915039
2002-08-27,10.939689636230469
2002-08-28,10.980968475341797
2002-08-29,11.042896270751953
2002-08-30,11.146100044250488
2002-09-03,11.125457763671875
2002-09-04,11.203892707824707
2002-09-05,11.067659378051758
2002-09-06,11.208019256591797
2002-09-09,11.208019256591797
2002-09-10,11.170862197875977
2002-09-11,11.16673755645752
2002-09-12,11.183253288269043
2002-09-13,11.261688232421875
2002-09-16,11.187378883361816
2002-09-17,11.104817390441895
2002-09-18,11.16260814666748
2002-09-19,11.179123878479004
2002-09-20,11.278202056884766
2002-09-23,11.290580749511719
2002-09-24,11.128778457641602
2002-09-25,11.149792671203613
2002-09-26,11.368331909179688
2002-09-27,11.30529499053955
2002-09-30,11.347322463989258
2002-10-01,11.389347076416016
2002-10-02,11.225444793701172
2002-10-03,11.179215431213379
2002-10-04,11.03211784362793
2002-10-07,10.658077239990234
2002-10-08,10.548805236816406
2002-10-09,10.31765365600586
2002-10-10,10.548805236816406
2002-10-11,10.767346382141113
2002-10-14,10.632858276367188
2002-10-15,10.927054405212402
2002-10-16,10.800963401794434
2002-10-17,11.011103630065918
2002-10-18,11.03211784362793
2002-10-21,10.969069480895996
2002-10-22,10.737926483154297
2002-10-23,10.800963401794434
2002-10-24,10.88502311706543
2002-10-25,11.116169929504395
2002-10-28,11.05312728881836
2002-10-29,10.990084648132324
2002-10-30,11.074145317077637
2002-10-31,11.074145317077637
2002-11-01,11.242258071899414
2002-11-04,11.343117713928223
2002-11-05,11.389347076416016
2002-11-06,11.431374549865723
2002-11-07,11.221238136291504
2002-11-08,11.355725288391113
2002-11-11,11.246454238891602
2002-11-12,11.389347076416016
2002-11-13,11.30529499053955
2002-11-14,11.519631385803223
2002-11-15,11.43557357788086
2002-11-18,11.431374549865723
2002-11-19,11.464997291564941
2002-11-20,11.51542854309082
2002-11-21,11.51542854309082
2002-11-22,11.51542854309082
2002-11-25,11.452387809753418
2002-11-26,11.507025718688965
2002-11-27,11.536436080932617
2002-11-29,11.469197273254395
2002-12-02,11.557454109191895
2002-12-03,11.578470230102539
2002-12-04,11.616291999816895
2002-12-05,11.591076850891113
2002-12-06,11.599485397338867
2002-12-09,11.68353271484375
2002-12-10,11.704544067382812
2002-12-11,11.738168716430664
2002-12-12,11.725561141967773
2002-12-13,11.725561141967773
2002-12-16,11.851646423339844
2002-12-17,11.805416107177734
2002-12-18,11.68353271484375
2002-12-19,11.662525177001953
2002-12-20,11.725561141967773
2002-12-23,12.040766716003418
2002-12-24,12.082793235778809
2002-12-26,12.036564826965332
2002-12-27,12.061781883239746
2002-12-30,11.991243362426758
2002-12-31,12.021167755126953
2003-01-02,12.11949348449707
2003-01-03,12.098114967346191
2003-01-06,12.115213394165039
2003-01-07,11.97414779663086
2003-01-08,11.905736923217773
2003-01-09,11.905736923217773
2003-01-10,11.78177547454834
2003-01-13,11.717646598815918
2003-01-14,11.640697479248047
2003-01-15,11.435502052307129
2003-01-16,11.610774993896484
2003-01-17,11.542375564575195
2003-01-21,11.550922393798828
2003-01-22,11.585124969482422
2003-01-23,11.644970893859863
2003-01-24,11.563748359680176
2003-01-27,11.461148262023926
2003-01-28,11.533823013305664
2003-01-29,11.691994667053223
2003-01-30,11.807422637939453
2003-01-31,11.98696517944336
2003-02-03,11.948493003845215
2003-02-04,12.004067420959473
2003-02-05,12.093839645385742
2003-02-06,12.098114967346191
2003-02-07,11.918569564819336
2003-02-10,12.076743125915527
2003-02-11,11.927117347717285
2003-02-12,11.97414779663086
2003-02-13,12.012621879577637
2003-02-14,12.012621879577637
2003-02-18,12.183618545532227
2003-02-19,12.252017974853516
2003-02-20,12.354616165161133
2003-02-21,12.375993728637695
2003-02-24,12.333240509033203
2003-02-25,12.397361755371094
2003-02-26,12.4486665725708
2003-02-27,12.56836223602295
2003-02-28,12.529891014099121
2003-03-03,12.53844165802002
2003-03-04,12.517060279846191
2003-03-05,12.53844165802002
2003-03-06,12.48286247253418
2003-03-07,12.521336555480957
2003-03-10,12.440116882324219
2003-03-11,12.559814453125
2003-03-12,12.555538177490234
2003-03-13,12.743630409240723
2003-03-14,12.602564811706543
2003-03-17,12.692333221435547
2003-03-18,12.739362716674805
2003-03-19,12.91036319732666
2003-03-20,13.12410831451416
2003-03-21,13.29938793182373
2003-03-24,13.02578353881836
2003-03-25,13.188684463500977
2003-03-26,13.240818977355957
2003-03-27,13.227783203125
2003-03-28,13.223441123962402
2003-03-31,13.193034172058105
2003-04-01,13.444985389709473
2003-04-02,13.488422393798828
2003-04-03,13.423266410827637
2003-04-04,13.388514518737793
2003-04-07,13.466707229614258
2003-04-08,13.436301231384277
2003-04-09,13.436301231384277
2003-04-10,13.423266410827637
2003-04-11,13.401548385620117
2003-04-14,13.444985389709473
2003-04-15,13.466707229614258
2003-04-16,13.514500617980957
2003-04-17,13.562272071838379
2003-04-21,13.59703254699707
2003-04-22,13.76211166381836
2003-04-23,13.792520523071289
2003-04-24,13.66219425201416
2003-04-25,13.553587913513184
2003-04-28,13.52752685546875
2003-04-29,13.492768287658691
2003-04-30,13.388514518737793
2003-05-01,13.371133804321289
2003-05-02,13.479735374450684
2003-05-05,13.56662368774414
2003-05-06,13.679573059082031
2003-05-07,13.60137939453125
2003-05-08,13.675225257873535
2003-05-09,13.66219425201416
2003-05-12,13.827274322509766
2003-05-13,13.74907398223877
2003-05-14,13.883744239807129
2003-05-15,13.90112018585205
2003-05-16,13.90112018585205
2003-05-19,13.770792007446289
2003-05-20,13.888083457946777
2003-05-21,13.93587589263916
2003-05-22,14.074884414672852
2003-05-23,14.248645782470703
2003-05-27,14.531010627746582
2003-05-28,14.509292602539062
2003-05-29,14.144394874572754
2003-05-30,14.335527420043945
2003-06-02,14.331178665161133
2003-06-03,14.352910041809082
2003-06-04,14.43110179901123
2003-06-05,14.335527420043945
2003-06-06,14.40937328338623
2003-06-09,14.370283126831055
2003-06-10,14.683051109313965
2003-06-11,14.704773902893066
2003-06-12,14.435440063476562
2003-06-13,14.09226131439209
2003-06-16,14.222583770751953
2003-06-17,14.040129661560059
2003-06-18,13.988004684448242
2003-06-19,13.966280937194824
2003-06-20,14.096606254577637
2003-06-23,13.895943641662598
2003-06-24,13.87830924987793
2003-06-25,14.02824878692627
2003-06-26,14.213470458984375
2003-06-27,14.288435935974121
2003-06-30,14.112040519714355
2003-07-01,14.47365951538086
2003-07-02,14.87496280670166
2003-07-03,14.883781433105469
2003-07-07,15.174846649169922
2003-07-08,15.130748748779297
2003-07-09,14.923476219177246
2003-07-10,14.522170066833496
2003-07-11,14.729437828063965
2003-07-14,14.888206481933594
2003-07-15,14.901434898376465
2003-07-16,14.90583610534668
2003-07-17,14.711797714233398
2003-07-18,14.808821678161621
2003-07-21,14.64123821258545
2003-07-22,14.813226699829102
2003-07-23,14.76913070678711
2003-07-24,14.90583610534668
2003-07-25,15.024909019470215
2003-07-28,15.0205078125
2003-07-29,15.077829360961914
2003-07-30,15.355660438537598
2003-07-31,15.377714157104492
2003-08-01,15.324793815612793
2003-08-04,15.108698844909668
2003-08-05,15.298332214355469
2003-08-06,15.289507865905762
2003-08-07,15.324793815612793
2003-08-08,15.382128715515137
2003-08-11,15.390944480895996
2003-08-12,15.351250648498535
2003-08-13,15.346841812133789
2003-08-14,15.390944480895996
2003-08-15,15.329198837280273
2003-08-18,15.412997245788574
2003-08-19,15.38653564453125
2003-08-20,15.382128715515137
2003-08-21,15.355660438537598
2003-08-22,15.333612442016602
2003-08-25,15.17044448852539
2003-08-26,15.210135459899902
2003-08-27,15.27628231048584
2003-08-28,15.360064506530762
2003-08-29,15.426223754882812
2003-09-02,15.624670028686523
2003-09-03,15.787842750549316
2003-09-04,15.836356163024902
2003-09-05,15.836356163024902
2003-09-08,16.021570205688477
2003-09-09,15.933367729187012
2003-09-10,15.85399055480957
2003-09-11,15.951020240783691
2003-09-12,16.078895568847656
2003-09-15,16.12299919128418
