Date,MTB
2001-01-31,34.75972366333008
2001-02-01,34.55107116699219
2001-02-02,34.108299255371094
2001-02-05,35.014183044433594
2001-02-06,34.75972366333008
2001-02-07,35.273719787597656
2001-02-08,35.22283172607422
2001-02-09,35.294097900390625
2001-02-12,35.370418548583984
2001-02-13,35.31953811645508
2001-02-14,35.283912658691406
2001-02-15,35.370418548583984
2001-02-16,35.19231033325195
2001-02-20,34.76480484008789
2001-02-21,34.64267349243164
2001-02-22,34.51543426513672
2001-02-23,34.392845153808594
2001-02-26,35.1948127746582
2001-02-27,34.913875579833984
2001-02-28,34.9904899597168
2001-03-01,34.47457504272461
2001-03-02,35.041568756103516
2001-03-05,34.72486877441406
2001-03-06,35.118221282958984
2001-03-07,35.634117126464844
2001-03-08,35.46556854248047
2001-03-09,34.96497344970703
2001-03-12,34.17830276489258
2001-03-13,34.62269973754883
2001-03-14,33.861610412597656
2001-03-15,34.73508834838867
2001-03-16,33.89735794067383
2001-03-19,34.04549789428711
2001-03-20,33.815616607666016
2001-03-21,32.53860855102539
2001-03-22,31.205387115478516
2001-03-23,32.421119689941406
2001-03-26,33.05453109741211
2001-03-27,34.65846633911133
2001-03-28,34.47968292236328
2001-03-29,34.59717559814453
2001-03-30,35.70563888549805
2001-04-02,35.526824951171875
2001-04-03,35.041568756103516
2001-04-04,34.17320251464844
2001-04-05,35.245906829833984
2001-04-06,34.70952606201172
2001-04-09,34.83723449707031
2001-04-10,35.353172302246094
2001-04-11,35.70563888549805
2001-04-12,35.884422302246094
2001-04-16,35.81290817260742
2001-04-17,35.85886764526367
2001-04-18,36.461631774902344
2001-04-19,36.619991302490234
2001-04-20,36.06319808959961
2001-04-23,36.07853317260742
2001-04-24,36.318599700927734
2001-04-25,36.267520904541016
2001-04-26,36.272605895996094
2001-04-27,36.62508773803711
2001-04-30,36.54848098754883
2001-05-01,36.635311126708984
2001-05-02,36.82940673828125
2001-05-03,36.64552688598633
2001-05-04,36.8140983581543
2001-05-07,36.77832794189453
2001-05-08,36.67104721069336
2001-05-09,36.54848098754883
2001-05-10,36.630191802978516
2001-05-11,36.39521789550781
2001-05-14,36.54848098754883
2001-05-15,36.62508773803711
2001-05-16,37.03884506225586
2001-05-17,36.92646026611328
2001-05-18,36.77832794189453
2001-05-21,37.41685104370117
2001-05-22,38.004268646240234
2001-05-23,37.958274841308594
2001-05-24,38.070682525634766
2001-05-25,38.2699089050293
2001-05-29,38.31587219238281
2001-05-30,38.695133209228516
2001-05-31,38.72077560424805
2001-06-01,39.05390167236328
2001-06-04,39.45878601074219
2001-06-05,39.617679595947266
2001-06-06,39.01289749145508
2001-06-07,38.95651626586914
2001-06-08,39.05390167236328
2001-06-11,38.87964630126953
2001-06-12,38.387630462646484
2001-06-13,38.449119567871094
2001-06-14,38.36198043823242
2001-06-15,38.5670051574707
2001-06-18,38.5106315612793
2001-06-19,38.80276870727539
2001-06-20,39.797061920166016
2001-06-21,40.20705795288086
2001-06-22,39.96620559692383
2001-06-25,39.079524993896484
2001-06-26,39.64328384399414
2001-06-27,39.9302864074707
2001-06-28,39.89955139160156
2001-06-29,38.695133209228516
2001-07-02,39.72017288208008
2001-07-03,39.89955139160156
2001-07-05,39.668922424316406
2001-07-06,39.2076530456543
2001-07-09,39.135902404785156
2001-07-10,38.77202224731445
2001-07-11,39.387046813964844
2001-07-12,40.22755432128906
2001-07-13,40.59144592285156
2001-07-16,39.986671447753906
2001-07-17,40.37106704711914
2001-07-18,41.12447738647461
2001-07-19,41.462745666503906
2001-07-20,41.63186264038086
2001-07-23,40.87846755981445
2001-07-24,40.49406433105469
2001-07-25,40.41720199584961
2001-07-26,41.09884262084961
2001-07-27,41.10396957397461
2001-07-30,40.89896774291992
2001-07-31,41.25772476196289
2001-08-01,41.59599304199219
2001-08-02,41.53446960449219
2001-08-03,41.48835754394531
2001-08-06,41.28334426879883
2001-08-07,41.05785369873047
2001-08-08,40.71956253051758
2001-08-09,40.86309814453125
2001-08-10,40.9501953125
2001-08-13,41.078338623046875
2001-08-14,41.129581451416016
2001-08-15,41.18086242675781
2001-08-16,41.28334426879883
2001-08-17,41.26799774169922
2001-08-20,41.20647430419922
2001-08-21,41.11932373046875
2001-08-22,40.98094177246094
2001-08-23,41.05271911621094
2001-08-24,39.73554611206055
2001-08-27,38.84888458251953
2001-08-28,38.49012756347656
2001-08-29,37.72136688232422
2001-08-30,37.56706237792969
2001-08-31,37.36137008666992
2001-09-04,37.5927848815918
2001-09-05,37.3870849609375
2001-09-06,36.78024673461914
2001-09-07,35.58200454711914
2001-09-10,35.37629699707031
2001-09-17,33.89007568359375
2001-09-18,34.53804016113281
2001-09-19,35.12943649291992
2001-09-20,33.7872200012207
2001-09-21,33.40153121948242
2001-09-24,35.196327209472656
2001-09-25,36.21455383300781
2001-09-26,36.6671028137207
2001-09-27,38.85275650024414
2001-09-28,38.05561828613281
2001-10-01,37.608219146728516
2001-10-02,37.88591384887695
2001-10-03,37.345924377441406
2001-10-04,36.646549224853516
2001-10-05,35.8751220703125
2001-10-08,35.02145767211914
2001-10-09,35.60770797729492
2001-10-10,35.2271614074707
2001-10-11,35.479156494140625
2001-10-12,35.2271614074707
2001-10-15,35.186012268066406
2001-10-16,35.2271614074707
2001-10-17,34.76431655883789
2001-10-18,34.584320068359375
2001-10-19,34.81574249267578
2001-10-22,34.81574249267578
2001-10-23,35.17572784423828
2001-10-24,35.21175003051758
2001-10-25,35.17572784423828
2001-10-26,35.21688461303711
2001-10-29,34.14720916748047
2001-10-30,33.87978744506836
2001-10-31,33.684364318847656
2001-11-01,33.75634765625
2001-11-02,33.93120574951172
2001-11-05,34.61003875732422
2001-11-06,35.25288009643555
2001-11-07,35.27858352661133
2001-11-08,35.97285079956055
2001-11-09,35.80312728881836
2001-11-12,35.797996520996094
2001-11-13,36.30710983276367
2001-11-14,36.512821197509766
2001-11-15,36.45625305175781
2001-11-16,36.20427322387695
2001-11-19,36.435699462890625
2001-11-20,36.358551025390625
2001-11-21,36.35340118408203
2001-11-23,36.61054229736328
2001-11-26,37.02708435058594
2001-11-27,37.02708435058594
2001-11-28,36.744239807128906
2001-11-29,37.208702087402344
2001-11-30,36.38299560546875
2001-12-03,36.228172302246094
2001-12-04,37.12613296508789
2001-12-05,37.461585998535156
2001-12-06,37.51834487915039
2001-12-07,37.85897445678711
2001-12-10,37.59574890136719
2001-12-11,37.98281478881836
2001-12-12,37.77638244628906
2001-12-13,36.77003479003906
2001-12-14,37.13131332397461
2001-12-17,37.41515350341797
2001-12-18,38.07571792602539
2001-12-19,37.673179626464844
2001-12-20,37.827999114990234
2001-12-21,37.56996154785156
2001-12-24,37.69381332397461
2001-12-26,37.673179626464844
2001-12-27,37.98281478881836
2001-12-28,38.39567184448242
2001-12-31,37.59574890136719
2002-01-02,37.36868667602539
2002-01-03,37.72478485107422
2002-01-04,38.50920486450195
2002-01-07,38.58661651611328
2002-01-08,38.23569869995117
2002-01-09,38.184085845947266
2002-01-10,39.16978073120117
2002-01-11,38.46791076660156
2002-01-14,38.08087158203125
2002-01-15,39.118160247802734
2002-01-16,38.627899169921875
2002-01-17,38.84465789794922
2002-01-18,38.916908264160156
2002-01-22,39.18525695800781
2002-01-23,39.4536247253418
2002-01-24,39.5620002746582
2002-01-25,39.60327911376953
2002-01-28,39.918087005615234
2002-01-29,38.705318450927734
2002-01-30,38.95819091796875
2002-01-31,38.705318450927734
2002-02-01,39.128482818603516
2002-02-04,38.550498962402344
2002-02-05,38.43696212768555
2002-02-06,37.750579833984375
2002-02-07,37.6989860534668
2002-02-08,38.23569869995117
2002-02-11,38.669193267822266
2002-02-12,38.67951202392578
2002-02-13,38.968505859375
2002-02-14,39.066566467285156
2002-02-15,38.98915481567383
2002-02-19,38.45759963989258
2002-02-20,38.64854431152344
2002-02-21,38.51953887939453
2002-02-22,38.64338684082031
2002-02-25,38.99430847167969
2002-02-26,39.42926788330078
2002-02-27,39.45514678955078
2002-02-28,39.6104736328125
2002-03-01,40.08683776855469
2002-03-04,40.51659393310547
2002-03-05,40.62016296386719
2002-03-06,41.26740646362305
2002-03-07,40.832454681396484
2002-03-08,40.904937744140625
2002-03-11,41.246665954589844
2002-03-12,41.578067779541016
2002-03-13,41.531455993652344
2002-03-14,41.935333251953125
2002-03-15,42.24082565307617
2002-03-18,42.3547248840332
2002-03-19,42.4272346496582
2002-03-20,42.09584045410156
2002-03-21,41.883541107177734
2002-03-22,42.07512283325195
2002-03-25,41.94050598144531
2002-03-26,41.7592887878418
2002-03-27,42.02851867675781
2002-03-28,41.61431884765625
2002-04-01,41.935333251953125
2002-04-02,42.17868423461914
2002-04-03,41.640174865722656
2002-04-04,41.70750427246094
2002-04-05,41.992271423339844
2002-04-08,42.40651321411133
2002-04-09,42.82073974609375
2002-04-10,43.286739349365234
2002-04-11,42.567020416259766
2002-04-12,43.266029357910156
2002-04-15,43.20907211303711
2002-04-16,43.359230041503906
2002-04-17,43.66988754272461
2002-04-18,43.794166564941406
2002-04-19,43.77864456176758
2002-04-22,43.51975631713867
2002-04-23,43.50421142578125
2002-04-24,43.545650482177734
2002-04-25,43.77864456176758
2002-04-26,43.77864456176758
2002-04-29,43.71651077270508
2002-04-30,44.20838165283203
2002-05-01,44.63298797607422
2002-05-02,45.25434494018555
2002-05-03,45.13522720336914
2002-05-06,44.933311462402344
2002-05-07,45.19736099243164
2002-05-08,44.933311462402344
2002-05-09,44.4310417175293
2002-05-10,44.14109802246094
2002-05-13,44.762447357177734
2002-05-14,45.92742919921875
2002-05-15,46.005096435546875
2002-05-16,46.37276077270508
2002-05-17,46.56949234008789
2002-05-20,46.02064514160156
2002-05-21,46.09313201904297
2002-05-22,45.35788345336914
2002-05-23,45.56499481201172
2002-05-24,45.22323989868164
2002-05-28,44.928123474121094
2002-05-29,45.202552795410156
2002-05-30,45.28044891357422
2002-05-31,45.26485824584961
2002-06-03,44.57942581176758
2002-06-04,43.99783706665039
2002-06-05,44.13804244995117
2002-06-06,42.922935485839844
2002-06-07,43.099510192871094
2002-06-10,43.38511276245117
2002-06-11,43.208534240722656
2002-06-12,43.26565933227539
2002-06-13,42.53351974487305
2002-06-14,42.89179611206055
2002-06-17,44.792327880859375
2002-06-18,44.8234977722168
2002-06-19,44.78712463378906
2002-06-20,44.52231216430664
2002-06-21,44.51189041137695
2002-06-24,43.79529571533203
2002-06-25,43.966697692871094
2002-06-26,43.49413299560547
2002-06-27,44.34575653076172
2002-06-28,44.53270721435547
2002-07-01,44.00820541381836
2002-07-02,43.61876678466797
2002-07-03,42.6269645690918
2002-07-05,43.55644607543945
2002-07-08,44.00820541381836
2002-07-09,43.826473236083984
2002-07-10,42.99565505981445
2002-07-11,43.125457763671875
2002-07-12,42.4711799621582
2002-07-15,41.83768081665039
2002-07-16,41.87922668457031
2002-07-17,42.216739654541016
2002-07-18,40.71084976196289
2002-07-19,40.13966369628906
2002-07-22,39.53209686279297
2002-07-23,38.09373092651367
2002-07-24,38.84667205810547
2002-07-25,39.88002395629883
2002-07-26,40.64854049682617
2002-07-29,42.2686653137207
2002-07-30,42.175193786621094
2002-07-31,43.41106414794922
2002-08-01,42.22195053100586
2002-08-02,41.93113327026367
2002-08-05,40.37334060668945
2002-08-06,41.84286880493164
2002-08-07,42.595829010009766
2002-08-08,43.07353591918945
2002-08-09,43.06315231323242
2002-08-12,42.860618591308594
2002-08-13,42.507537841796875
2002-08-14,43.86283493041992
2002-08-15,44.13804244995117
2002-08-16,44.049766540527344
2002-08-19,44.83385467529297
2002-08-20,43.7745475769043
2002-08-21,44.1016731262207
2002-08-22,43.95630645751953
2002-08-23,43.12026596069336
2002-08-26,44.15361022949219
2002-08-27,44.028987884521484
2002-08-28,43.71743392944336
2002-08-29,43.94138717651367
2002-08-30,44.68616485595703
2002-09-03,43.00910568237305
2002-09-04,43.644508361816406
2002-09-05,43.25910568237305
2002-09-06,43.49350357055664
2002-09-09,44.02470779418945
2002-09-10,43.316410064697266
2002-09-11,42.98308181762695
2002-09-12,41.10292053222656
2002-09-13,41.644561767578125
2002-09-16,40.946685791015625
2002-09-17,40.78002166748047
2002-09-18,39.2540283203125
2002-09-19,38.01970291137695
2002-09-20,38.06135177612305
2002-09-23,38.57695388793945
2002-09-24,37.946773529052734
2002-09-25,38.8946647644043
2002-09-26,41.722686767578125
2002-09-27,41.54041290283203
2002-09-30,41.045616149902344
2002-10-01,42.587249755859375
2002-10-02,41.13418197631836
2002-10-03,38.8009147644043
2002-10-04,37.686370849609375
2002-10-07,36.13954544067383
2002-10-08,38.228023529052734
2002-10-09,35.415592193603516
2002-10-10,38.300933837890625
2002-10-11,39.2540283203125
2002-10-14,40.212337493896484
2002-10-15,41.80603790283203
2002-10-16,41.37896728515625
2002-10-17,42.753929138183594
2002-10-18,42.47267532348633
2002-10-21,42.60287857055664
2002-10-22,42.12893295288086
2002-10-23,42.707035064697266
2002-10-24,41.68104934692383
2002-10-25,42.97265625
2002-10-28,42.4882926940918
2002-10-29,42.39976119995117
2002-10-30,43.01431655883789
2002-10-31,42.66537857055664
2002-11-01,44.087223052978516
2002-11-04,42.707035064697266
2002-11-05,43.436195373535156
2002-11-06,42.67580032348633
2002-11-07,41.57167053222656
2002-11-08,41.6654167175293
2002-11-11,41.30084991455078
2002-11-12,41.821659088134766
2002-11-13,41.61334228515625
2002-11-14,42.18104553222656
2002-11-15,42.00395584106445
2002-11-18,41.009193420410156
2002-11-19,41.09773635864258
2002-11-20,41.78000259399414
2002-11-21,42.17582702636719
2002-11-22,42.08207321166992
2002-11-25,41.920597076416016
2002-11-26,41.415435791015625
2002-11-27,42.73807907104492
2002-11-29,42.17868423461914
2002-12-02,42.8687629699707
2002-12-03,42.04275894165039
2002-12-04,42.173458099365234
2002-12-05,41.12266159057617
2002-12-06,41.35268020629883
2002-12-09,40.72534942626953
2002-12-10,41.37360382080078
2002-12-11,41.692508697509766
2002-12-12,41.16448974609375
2002-12-13,41.22198486328125
2002-12-16,41.76044464111328
2002-12-17,41.53566360473633
2002-12-18,41.337013244628906
2002-12-19,41.310855865478516
2002-12-20,41.74477767944336
2002-12-23,41.72385787963867
2002-12-24,41.509517669677734
2002-12-26,41.83365249633789
2002-12-27,41.326560974121094
2002-12-30,41.509517669677734
2002-12-31,41.48336410522461
2003-01-02,42.696258544921875
2003-01-03,42.06890869140625
2003-01-06,43.548404693603516
2003-01-07,42.89491653442383
2003-01-08,42.70148849487305
2003-01-09,43.45951461791992
2003-01-10,43.5640869140625
2003-01-13,43.64773941040039
2003-01-14,44.14439010620117
2003-01-15,43.26085662841797
2003-01-16,43.20859146118164
2003-01-17,43.25043487548828
2003-01-21,41.94342803955078
2003-01-22,41.572269439697266
2003-01-23,41.64021682739258
2003-01-24,40.54235076904297
2003-01-27,40.29141616821289
2003-01-28,40.814212799072266
2003-01-29,40.96582794189453
2003-01-30,40.500545501708984
2003-01-31,41.718624114990234
2003-02-03,41.509517669677734
2003-02-04,41.007667541503906
2003-02-05,40.91356658935547
2003-02-06,40.84034729003906
2003-02-07,40.594642639160156
2003-02-10,40.26527404785156
2003-02-11,39.83658981323242
2003-02-12,39.74247360229492
2003-02-13,40.322784423828125
2003-02-14,40.68351364135742
2003-02-18,41.28995132446289
2003-02-19,41.5670166015625
2003-02-20,41.08082580566406
2003-02-21,41.378841400146484
2003-02-24,40.85603332519531
2003-02-25,41.49905776977539
2003-02-26,40.97104263305664
2003-02-27,41.674285888671875
2003-02-28,41.469600677490234
2003-03-03,41.66901779174805
2003-03-04,41.35939025878906
2003-03-05,41.36988830566406
2003-03-06,41.306922912597656
2003-03-07,41.64803695678711
2003-03-10,40.59318542480469
2003-03-11,40.08413314819336
2003-03-12,39.72203063964844
2003-03-13,40.81360626220703
2003-03-14,40.22583770751953
2003-03-17,41.044532775878906
2003-03-18,41.21244812011719
2003-03-19,41.65853500366211
2003-03-20,41.86845397949219
2003-03-21,42.60316848754883
2003-03-24,41.42237854003906
2003-03-25,41.69526290893555
2003-03-26,41.61129379272461
2003-03-27,41.69526290893555
2003-03-28,41.82121658325195
2003-03-31,41.23870849609375
2003-04-01,42.860321044921875
2003-04-02,43.29066467285156
2003-04-03,43.00727081298828
2003-04-04,43.374629974365234
2003-04-07,42.92853927612305
2003-04-08,43.04399490356445
2003-04-09,42.28306198120117
2003-04-10,42.61367416381836
2003-04-11,42.713382720947266
2003-04-14,42.97052764892578
2003-04-15,43.16472625732422
2003-04-16,42.823577880859375
2003-04-17,43.11222457885742
2003-04-21,43.1909294128418
2003-04-22,43.99913024902344
2003-04-23,44.37174987792969
2003-04-24,43.941410064697266
2003-04-25,43.605552673339844
2003-04-28,43.957157135009766
2003-04-29,43.94664001464844
2003-04-30,44.32976150512695
2003-05-01,44.77582550048828
2003-05-02,45.88315200805664
2003-05-05,45.54204559326172
2003-05-06,45.54204559326172
2003-05-07,45.179935455322266
2003-05-08,44.83883285522461
2003-05-09,44.89653396606445
2003-05-12,45.29014205932617
2003-05-13,45.23240661621094
2003-05-14,45.227142333984375
2003-05-15,44.84406661987305
2003-05-16,44.5554084777832
2003-05-19,43.97814178466797
2003-05-20,44.06212615966797
2003-05-21,44.18281936645508
2003-05-22,43.97814178466797
2003-05-23,44.11984634399414
2003-05-27,45.06972885131836
2003-05-28,45.101234436035156
2003-05-29,45.07488250732422
2003-05-30,46.89704895019531
2003-06-02,46.59160232543945
2003-06-03,47.465816497802734
2003-06-04,47.77654266357422
2003-06-05,47.36574935913086
2003-06-06,47.04975891113281
2003-06-09,46.217681884765625
2003-06-10,46.87596893310547
2003-06-11,47.36574935913086
2003-06-12,47.48161315917969
2003-06-13,46.63371658325195
2003-06-16,47.065574645996094
2003-06-17,46.68638610839844
2003-06-18,46.470458984375
2003-06-19,45.66998291015625
2003-06-20,46.2387580871582
2003-06-23,45.52253341674805
2003-06-24,45.027488708496094
2003-06-25,44.99589920043945
2003-06-26,45.396121978759766
2003-06-27,45.211795806884766
2003-06-30,44.353389739990234
2003-07-01,44.94849395751953
2003-07-02,44.8694953918457
2003-07-03,44.51664352416992
2003-07-07,45.1328125
2003-07-08,45.290794372558594
2003-07-09,45.185489654541016
2003-07-10,44.64829635620117
2003-07-11,44.885292053222656
2003-07-14,47.397342681884766
2003-07-15,46.85490798950195
2003-07-16,47.34996795654297
2003-07-17,46.528404235839844
2003-07-18,47.428955078125
2003-07-21,46.870731353759766
2003-07-22,47.00764846801758
2003-07-23,47.11823272705078
2003-07-24,46.52313232421875
2003-07-25,47.10770034790039
2003-07-28,46.92335891723633
2003-07-29,46.707462310791016
2003-07-30,46.90231704711914
2003-07-31,46.644264221191406
2003-08-01,45.527793884277344
2003-08-04,45.527793884277344
2003-08-05,45.02220153808594
2003-08-06,45.29606628417969
2003-08-07,45.26973342895508
2003-08-08,45.19600296020508
2003-08-11,45.185489654541016
2003-08-12,45.6173095703125
2003-08-13,45.45932388305664
2003-08-14,45.69630813598633
2003-08-15,45.827964782714844
2003-08-18,45.65943145751953
2003-08-19,45.55412292480469
2003-08-20,45.606781005859375
2003-08-21,45.65943145751953
2003-08-22,44.6851806640625
2003-08-25,44.55877685546875
2003-08-26,44.76943588256836
2003-08-27,44.53771209716797
2003-08-28,44.506004333496094
2003-08-29,44.5218620300293
2003-09-02,44.89711380004883
2003-09-03,45.25647735595703
2003-09-04,45.552459716796875
2003-09-05,45.42560958862305
2003-09-08,45.652862548828125
2003-09-09,45.76385498046875
2003-09-10,44.812538146972656
2003-09-11,45.0556526184082
2003-09-12,44.85481643676758
2003-09-15,45.47846221923828
2003-09-16,45.74800491333008
2003-09-17,45.39918518066406
2003-09-18,46.6834716796875
2003-09-19,46.625343322753906
