Date,BRO
2001-06-29,4.058698654174805
2001-07-02,4.041295528411865
2001-07-03,3.9823355674743652
2001-07-05,4.131190299987793
2001-07-06,4.0499982833862305
2001-07-09,4.127325534820557
2001-07-10,4.277143478393555
2001-07-11,4.310009479522705
2001-07-12,4.460794448852539
2001-07-13,4.54295539855957
2001-07-16,4.629950046539307
2001-07-17,4.615450382232666
2001-07-18,4.65894889831543
2001-07-19,4.654116153717041
2001-07-20,4.634784698486328
2001-07-23,4.595153331756592
2001-07-24,4.574856758117676
2001-07-25,4.629950046539307
2001-07-26,4.65894889831543
2001-07-27,4.649282455444336
2001-07-30,4.649282455444336
2001-07-31,4.673445701599121
2001-08-01,4.871598243713379
2001-08-02,4.784603118896484
2001-08-03,4.676346302032471
2001-08-06,4.685543060302734
2001-08-07,4.646816253662109
2001-08-08,4.641980171203613
2001-08-09,4.6410112380981445
2001-08-10,4.632297992706299
2001-08-13,4.646816253662109
2001-08-14,4.637138843536377
2001-08-15,4.608096599578857
2001-08-16,4.608096599578857
2001-08-17,4.566469192504883
2001-08-20,4.559692859649658
2001-08-21,4.501604080200195
2001-08-22,4.520968914031982
2001-08-23,4.489988803863525
2001-08-24,4.462882041931152
2001-08-27,4.361233234405518
2001-08-28,4.3070197105407715
2001-08-29,4.323476791381836
2001-08-30,4.312828540802002
2001-08-31,4.281851768493652
2001-09-04,4.133732318878174
2001-09-05,4.104689598083496
2001-09-06,4.033052921295166
2001-09-07,4.007883071899414
2001-09-10,4.0175628662109375
2001-09-17,4.405765533447266
2001-09-18,4.3070197105407715
2001-09-19,4.225700855255127
2001-09-20,4.327349662780762
2001-09-21,4.288628101348877
2001-09-24,4.667150020599365
2001-09-25,4.772672653198242
2001-09-26,4.830758094787598
2001-09-27,4.830758094787598
2001-09-28,5.043735027313232
2001-10-01,5.155066013336182
2001-10-02,5.266393184661865
2001-10-03,5.460014343261719
2001-10-04,5.4503326416015625
2001-10-05,5.222829341888428
2001-10-08,5.164746284484863
2001-10-09,5.266393184661865
2001-10-10,5.305116176605225
2001-10-11,5.308990955352783
2001-10-12,5.27123498916626
2001-10-15,5.275106430053711
2001-10-16,5.387406349182129
2001-10-17,5.26446008682251
2001-10-18,5.523906707763672
2001-10-19,5.610063552856445
2001-10-22,5.819171905517578
2001-10-23,5.722365856170654
2001-10-24,5.715588092803955
2001-10-25,5.743664264678955
2001-10-26,5.789161205291748
2001-10-29,5.566501617431641
2001-10-30,5.567470550537109
2001-10-31,5.556821346282959
2001-11-01,5.683640480041504
2001-11-02,5.701066493988037
2001-11-05,5.817908763885498
2001-11-06,5.8082146644592285
2001-11-07,5.769427299499512
2001-11-08,5.638524532318115
2001-11-09,5.586162090301514
2001-11-12,5.604586601257324
2001-11-13,5.631735801696777
2001-11-14,5.665673732757568
2001-11-15,5.706398010253906
2001-11-16,5.769427299499512
2001-11-19,5.813060760498047
2001-11-20,5.813060760498047
2001-11-21,5.847001075744629
2001-11-23,5.895482063293457
2001-11-26,5.973053932189941
2001-11-27,5.974989414215088
2001-11-28,5.852815628051758
2001-11-29,5.926509380340576
2001-11-30,5.647250175476074
2001-12-03,5.274903297424316
2001-12-04,5.216727256774902
2001-12-05,5.430049419403076
2001-12-06,5.367992401123047
2001-12-07,5.383505821228027
2001-12-10,5.335023403167725
2001-12-11,4.848256587982178
2001-12-12,4.739658355712891
2001-12-13,4.848256587982178
2001-12-14,4.823049545288086
2001-12-17,4.954921722412109
2001-12-18,5.143031120300293
2001-12-19,5.139154434204102
2001-12-20,5.080973148345947
2001-12-21,5.164365768432617
2001-12-24,5.20703125
2001-12-26,5.284602642059326
2001-12-27,5.373810291290283
2001-12-28,5.424230098724365
2001-12-31,5.2942986488342285
2002-01-02,5.278781890869141
2002-01-03,5.329204082489014
2002-01-04,5.459138870239258
2002-01-07,5.276843547821045
2002-01-08,5.129456996917725
2002-01-09,5.274903297424316
2002-01-10,5.528953552246094
2002-01-11,5.449443817138672
2002-01-14,5.364112377166748
2002-01-15,5.424230098724365
2002-01-16,5.34277868270874
2002-01-17,5.60264778137207
2002-01-18,5.827605724334717
2002-01-22,5.934267997741699
2002-01-23,5.872209072113037
2002-01-24,5.994384288787842
2002-01-25,6.225164413452148
2002-01-28,6.322126865386963
2002-01-29,6.457879543304443
2002-01-30,6.496665954589844
2002-01-31,6.739077091217041
2002-02-01,6.741019248962402
2002-02-04,6.598862171173096
2002-02-05,6.775585174560547
2002-02-06,6.8823933601379395
2002-02-07,6.84744119644165
2002-02-08,6.779467582702637
2002-02-11,6.835788249969482
2002-02-12,6.734802722930908
2002-02-13,6.8163676261901855
2002-02-14,6.760051727294922
2002-02-15,6.62022590637207
2002-02-19,6.575559616088867
2002-02-20,6.427971363067627
2002-02-21,6.394956588745117
2002-02-22,6.406606674194336
2002-02-25,6.554199695587158
2002-02-26,6.709558963775635
2002-02-27,6.874627113342285
2002-02-28,6.791120529174805
2002-03-01,6.7950053215026855
2002-03-04,6.785295009613037
2002-03-05,6.725093841552734
2002-03-06,6.262899875640869
2002-03-07,6.06870174407959
2002-03-08,6.093947410583496
2002-03-11,6.097831726074219
2002-03-12,5.87644624710083
2002-03-13,5.76769495010376
2002-03-14,5.76769495010376
2002-03-15,5.775464057922363
2002-03-18,5.847318649291992
2002-03-19,6.066761493682861
2002-03-20,6.020153522491455
2002-03-21,6.117249011993408
2002-03-22,6.03374719619751
2002-03-25,6.0725860595703125
2002-03-26,6.020153522491455
2002-03-27,5.9385905265808105
2002-03-28,6.097831726074219
2002-04-01,6.088124752044678
2002-04-02,6.198814868927002
2002-04-03,6.350290775299072
2002-04-04,6.429913520812988
2002-04-05,6.336694717407227
2002-04-08,6.528952121734619
2002-04-09,6.635762691497803
2002-04-10,6.622167587280273
2002-04-11,6.558084011077881
2002-04-12,6.773643970489502
2002-04-15,6.645468235015869
2002-04-16,6.785295009613037
2002-04-17,6.837730407714844
2002-04-18,6.767817974090576
2002-04-19,6.750339984893799
2002-04-22,6.728976726531982
2002-04-23,6.713441848754883
2002-04-24,6.511474132537842
2002-04-25,6.579444885253906
2002-04-26,6.429913520812988
2002-04-29,6.36194372177124
2002-04-30,6.447391033172607
2002-05-01,6.38913106918335
2002-05-02,6.579444885253906
2002-05-03,6.670717239379883
2002-05-06,6.934823513031006
2002-05-07,6.996668338775635
2002-05-08,7.025835037231445
2002-05-09,6.817762851715088
2002-05-10,6.7769269943237305
2002-05-13,6.786648750305176
2002-05-14,6.895547866821289
2002-05-15,6.87804651260376
2002-05-16,6.872210502624512
2002-05-17,6.9149932861328125
2002-05-20,6.860544204711914
2002-05-21,6.806098461151123
2002-05-22,6.699140548706055
2002-05-23,6.71275520324707
2002-05-24,6.745811462402344
2002-05-28,6.6699724197387695
2002-05-29,6.767204284667969
2002-05-30,6.835265636444092
2002-05-31,6.932496070861816
2002-06-03,6.771093368530273
2002-06-04,6.494961738586426
2002-06-05,6.535799980163574
2002-06-06,6.3685622215271
2002-06-07,6.382172107696533
2002-06-10,6.386064052581787
2002-06-11,6.218827247619629
2002-06-12,6.331615924835205
2002-06-13,6.154656887054443
2002-06-14,6.29855489730835
2002-06-17,6.465792655944824
2002-06-18,6.417176246643066
2002-06-19,6.4696784019470215
2002-06-20,6.533852577209473
2002-06-21,6.590244770050049
2002-06-24,6.411342144012451
2002-06-25,6.1060380935668945
2002-06-26,6.065205097198486
2002-06-27,6.296611309051514
2002-06-28,6.125484466552734
2002-07-01,5.991307258605957
2002-07-02,5.925193786621094
2002-07-03,5.872687339782715
2002-07-05,6.104095935821533
2002-07-08,5.977697372436523
2002-07-09,5.658780574798584
2002-07-10,5.641281604766846
2002-07-11,5.444878578186035
2002-07-12,5.304866790771484
2002-07-15,5.1531853675842285
2002-07-16,5.18818998336792
2002-07-17,5.232914924621582
2002-07-18,5.079290866851807
2002-07-19,5.1531853675842285
2002-07-22,4.919834613800049
2002-07-23,4.810937881469727
2002-07-24,5.133738994598389
2002-07-25,5.22319221496582
2002-07-26,5.359314918518066
2002-07-29,5.596554756164551
2002-07-30,5.590721607208252
2002-07-31,5.59460973739624
2002-08-01,5.557662010192871
2002-08-02,5.322368621826172
2002-08-05,5.090162754058838
2002-08-06,5.257692337036133
2002-08-07,5.355093002319336
2002-08-08,5.616127014160156
2002-08-09,5.70768404006958
2002-08-12,5.697944641113281
2002-08-13,5.651193141937256
2002-08-14,5.791450500488281
2002-08-15,5.875213623046875
2002-08-16,5.980405807495117
2002-08-19,5.976513385772705
2002-08-20,5.85378360748291
2002-08-21,5.758330821990967
2002-08-22,5.844046592712402
2002-08-23,5.830411434173584
2002-08-26,5.85378360748291
2002-08-27,5.723269462585449
2002-08-28,5.571325778961182
2002-08-29,5.678465366363525
2002-08-30,5.697944641113281
2002-09-03,5.386260986328125
2002-09-04,5.544051170349121
2002-09-05,5.491456985473633
2002-09-06,5.610283374786377
2002-09-09,5.620022296905518
2002-09-10,5.577166557312012
2002-09-11,5.68235969543457
2002-09-12,5.620022296905518
2002-09-13,5.581064224243164
2002-09-16,5.561582088470459
2002-09-17,5.376523494720459
2002-09-18,5.284965515136719
2002-09-19,5.308338642120361
2002-09-20,5.173925399780273
2002-09-23,5.166136741638184
2002-09-24,5.234316349029541
2002-09-25,5.425221920013428
2002-09-26,5.7096333503723145
2002-09-27,5.727163791656494
2002-09-30,5.844046592712402
2002-10-01,6.087545394897461
2002-10-02,5.999886989593506
2002-10-03,5.990145683288574
2002-10-04,5.877160549163818
2002-10-07,5.647295951843262
2002-10-08,5.892746925354004
2002-10-09,5.60054349899292
2002-10-10,5.9940409660339355
2002-10-11,6.272607803344727
2002-10-14,6.272607803344727
2002-10-15,6.428452014923096
2002-10-16,6.1342973709106445
2002-10-17,6.278453826904297
2002-10-18,6.3213090896606445
2002-10-21,6.218064308166504
2002-10-22,6.292089462280273
2002-10-23,6.350527286529541
2002-10-24,6.056377410888672
2002-10-25,6.264815330505371
2002-10-28,6.136247158050537
2002-10-29,5.803136825561523
2002-10-30,5.863525390625
2002-10-31,5.921966552734375
2002-11-01,5.795345783233643
2002-11-04,5.572446346282959
2002-11-05,5.6017255783081055
2002-11-06,5.906208038330078
2002-11-07,6.128714561462402
2002-11-08,6.214596748352051
2002-11-11,6.249727249145508
2002-11-12,6.222402572631836
2002-11-13,6.142377853393555
2002-11-14,6.360981464385986
2002-11-15,6.4410080909729
2002-11-18,6.476138114929199
2002-11-19,6.450766086578369
2002-11-20,6.4995598793029785
2002-11-21,6.567874431610107
2002-11-22,6.63814115524292
2002-11-25,6.528839111328125
2002-11-26,6.577634334564209
2002-11-27,6.733780384063721
2002-11-29,6.718163013458252
2002-12-02,6.665465831756592
2002-12-03,6.458574295043945
2002-12-04,6.585440158843994
2002-12-05,6.577634334564209
2002-12-06,6.5425004959106445
2002-12-09,6.390261173248291
2002-12-10,6.372693061828613
2002-12-11,6.538599014282227
2002-12-12,6.569828033447266
2002-12-13,6.489804744720459
2002-12-16,6.515176296234131
2002-12-17,6.417583465576172
2002-12-18,6.3570780754089355
2002-12-19,6.3199944496154785
2002-12-20,6.4995598793029785
2002-12-23,6.456621170043945
2002-12-24,6.431247711181641
2002-12-26,6.382452011108398
2002-12-27,6.288767337799072
2002-12-30,6.277052879333496
2002-12-31,6.308283805847168
2003-01-02,6.425390720367432
2003-01-03,6.448812007904053
2003-01-06,6.550308704376221
2003-01-07,6.513223171234131
2003-01-08,6.415633678436279
2003-01-09,6.53469181060791
2003-01-10,6.497611999511719
2003-01-13,6.538599014282227
2003-01-14,6.599106311798096
2003-01-15,6.567874431610107
2003-01-16,6.2790069580078125
2003-01-17,6.390261173248291
2003-01-21,6.378548622131348
2003-01-22,6.1599440574646
2003-01-23,6.216548442840576
2003-01-24,5.947197914123535
2003-01-27,5.738351345062256
2003-01-28,5.793003082275391
2003-01-29,5.802762031555176
2003-01-30,5.6114821434021
2003-01-31,5.8125200271606445
2003-02-03,5.876666069030762
2003-02-04,5.773016452789307
2003-02-05,5.82973051071167
2003-02-06,5.739770889282227
2003-02-07,5.745639324188232
2003-02-10,5.870798110961914
2003-02-11,5.857110023498535
2003-02-12,5.540298938751221
2003-02-13,5.456203937530518
2003-02-14,5.477718353271484
2003-02-18,5.469892978668213
2003-02-19,5.471850395202637
2003-02-20,5.4738054275512695
2003-02-21,5.550075054168701
2003-02-24,5.493363380432129
2003-02-25,5.59310245513916
2003-02-26,5.475761413574219
2003-02-27,5.66154670715332
2003-02-28,5.636123180389404
2003-03-03,5.604833126068115
2003-03-04,5.522695064544678
2003-03-05,5.628302097320557
2003-03-06,5.487496376037598
2003-03-07,5.522695064544678
2003-03-10,5.403404235839844
2003-03-11,5.344735622406006
2003-03-12,5.336912631988525
2003-03-13,5.638079643249512
2003-03-14,5.663501739501953
2003-03-17,5.821905612945557
2003-03-18,5.95684814453125
2003-03-19,6.001824855804443
2003-03-20,6.082008361816406
2003-03-21,6.248236656188965
2003-03-24,6.115251541137695
2003-03-25,6.099607467651367
2003-03-26,6.093740940093994
2003-03-27,6.09178352355957
2003-03-28,6.105475425720215
2003-03-31,6.123075485229492
2003-04-01,6.179787635803223
2003-04-02,6.357751846313477
2003-04-03,6.277571201324463
2003-04-04,6.310817241668701
2003-04-07,6.275613784790039
2003-04-08,6.248236656188965
2003-04-09,6.26974630355835
2003-04-10,6.242368221282959
2003-04-11,6.719544410705566
2003-04-14,7.0402655601501465
2003-04-15,7.020709037780762
2003-04-16,7.087200164794922
2003-04-17,7.134133815765381
2003-04-21,7.1380462646484375
2003-04-22,7.220184326171875
2003-04-23,7.321875095367432
2003-04-24,7.071556568145752
2003-04-25,6.991373538970947
2003-04-28,7.157602310180664
2003-04-29,7.155645847320557
2003-04-30,6.9952850341796875
2003-05-01,6.874034881591797
2003-05-02,7.001152038574219
2003-05-05,6.940528392791748
2003-05-06,6.936218738555908
2003-05-07,6.8069353103637695
2003-05-08,6.728580474853516
2003-05-09,6.7364182472229
2003-05-12,6.801061153411865
2003-05-13,6.707035541534424
2003-05-14,6.871579170227051
2003-05-15,6.748173236846924
2003-05-16,6.679610252380371
2003-05-19,6.558160781860352
2003-05-20,6.52094841003418
2003-05-21,6.552286624908447
2003-05-22,6.695281028747559
2003-05-23,6.748173236846924
2003-05-27,6.836318492889404
2003-05-28,6.89508056640625
2003-05-29,6.846113204956055
2003-05-30,6.944055080413818
2003-06-02,6.869617462158203
2003-06-03,6.826520919799805
2003-06-04,6.869617462158203
2003-06-05,6.908792018890381
2003-06-06,6.879413604736328
2003-06-09,6.748173236846924
2003-06-10,6.804976463317871
2003-06-11,6.9636406898498535
2003-06-12,6.875496864318848
2003-06-13,6.89508056640625
2003-06-16,6.985191345214844
2003-06-17,7.022405624389648
2003-06-18,6.914669513702393
2003-06-19,6.844153881072998
2003-06-20,6.697239875793457
2003-06-23,6.632598400115967
2003-06-24,6.740334987640381
2003-06-25,6.546409606933594
2003-06-26,6.517030239105225
2003-06-27,6.464142799377441
2003-06-30,6.366198539733887
2003-07-01,6.52094841003418
2003-07-02,6.6580610275268555
2003-07-03,6.611049652099609
2003-07-07,6.65023136138916
2003-07-08,6.503317832946777
2003-07-09,6.399499416351318
2003-07-10,6.170316219329834
2003-07-11,6.364240646362305
2003-07-14,6.462183475494385
2003-07-15,6.39166259765625
2003-07-16,6.346612930297852
2003-07-17,6.309393405914307
2003-07-18,6.2702155113220215
2003-07-21,6.166397571563721
2003-07-22,6.1370134353637695
2003-07-23,6.142892837524414
2003-07-24,6.099795818328857
2003-07-25,6.170316219329834
2003-07-28,6.1605224609375
2003-07-29,6.144851207733154
2003-07-30,6.170316219329834
2003-07-31,6.072375774383545
2003-08-01,5.9744343757629395
2003-08-04,5.997590065002441
2003-08-05,6.017215728759766
2003-08-06,6.054505348205566
2003-08-07,6.0054402351379395
2003-08-08,6.032917022705078
2003-08-11,5.981892108917236
2003-08-12,6.089831829071045
2003-08-13,6.146746635437012
2003-08-14,6.133006572723389
2003-08-15,6.101605415344238
2003-08-18,6.172260284423828
2003-08-19,6.154596328735352
2003-08-20,6.123194694519043
2003-08-21,6.02506685256958
2003-08-22,5.889650344848633
2003-08-25,5.8974995613098145
