Date,FTV
2016-11-01,30.613506317138672
2016-11-02,30.51042938232422
2016-11-03,30.910606384277344
2016-11-04,30.989431381225586
2016-11-07,31.4017333984375
2016-11-08,31.923168182373047
2016-11-09,32.4142951965332
2016-11-10,32.86298370361328
2016-11-11,32.377933502197266
2016-11-14,32.632568359375
2016-11-15,32.81446838378906
2016-11-16,33.00849914550781
2016-11-17,33.04487991333008
2016-11-18,33.12371826171875
2016-11-21,33.244964599609375
2016-11-22,33.61530685424805
2016-11-23,33.87635803222656
2016-11-25,33.97956466674805
2016-11-28,33.74886703491211
2016-11-29,33.56066131591797
2016-11-30,33.38460159301758
2016-12-01,32.89892578125
2016-12-02,33.07497024536133
2016-12-05,32.72893142700195
2016-12-06,32.7835693359375
2016-12-07,32.92928695678711
2016-12-08,32.58929443359375
2016-12-09,32.7835693359375
2016-12-12,32.777503967285156
2016-12-13,32.6924934387207
2016-12-14,32.93535232543945
2016-12-15,33.275325775146484
2016-12-16,33.287471771240234
2016-12-19,33.36638641357422
2016-12-20,33.42103576660156
2016-12-21,32.856422424316406
2016-12-22,32.838191986083984
2016-12-23,33.09320068359375
2016-12-27,33.06282424926758
2016-12-28,32.63180160522461
2016-12-29,32.78964614868164
2016-12-30,32.558929443359375
2017-01-03,32.619659423828125
2017-01-04,32.93535232543945
2017-01-05,32.74713897705078
2017-01-06,32.70465087890625
2017-01-09,32.619659423828125
2017-01-10,32.66215133666992
2017-01-11,32.5771484375
2017-01-12,32.58323669433594
2017-01-13,33.24496841430664
2017-01-17,32.862491607666016
2017-01-18,32.868560791015625
2017-01-19,32.947486877441406
2017-01-20,33.09926986694336
2017-01-23,32.850364685058594
2017-01-24,33.20854568481445
2017-01-25,33.49388122558594
2017-01-26,33.80957794189453
2017-01-27,33.95528030395508
2017-01-30,33.657806396484375
2017-01-31,33.5788688659668
2017-02-01,33.46961212158203
2017-02-02,33.51816940307617
2017-02-03,34.00991439819336
2017-02-06,33.88243103027344
2017-02-07,33.77921676635742
2017-02-08,34.10706329345703
2017-02-09,34.61700439453125
2017-02-10,34.695953369140625
2017-02-13,34.9266471862793
2017-02-14,34.78093719482422
2017-02-15,34.957000732421875
2017-02-16,34.84164810180664
2017-02-17,35.02378463745117
2017-02-21,35.2909049987793
2017-02-22,35.06599426269531
2017-02-23,34.80463790893555
2017-02-24,35.12679672241211
2017-02-27,35.041690826416016
2017-02-28,35.041690826416016
2017-03-01,35.80756759643555
2017-03-02,35.63737869262695
2017-03-03,35.69816207885742
2017-03-06,35.45502471923828
2017-03-07,35.37600326538086
2017-03-08,35.35776138305664
2017-03-09,35.266597747802734
2017-03-10,35.442867279052734
2017-03-13,35.722469329833984
2017-03-14,35.5887565612793
2017-03-15,36.287757873535156
2017-03-16,36.172271728515625
2017-03-17,36.214820861816406
2017-03-20,35.862266540527344
2017-03-21,35.56443786621094
2017-03-22,35.55227279663086
2017-03-23,35.57658767700195
2017-03-24,36.050697326660156
2017-03-27,35.910892486572266
2017-03-28,36.22089767456055
2017-03-29,36.25736999511719
2017-03-30,36.23912811279297
2017-03-31,36.603824615478516
2017-04-03,36.54912567138672
2017-04-04,36.48225784301758
2017-04-05,36.622066497802734
2017-04-06,36.81658172607422
2017-04-07,36.75579071044922
2017-04-10,37.07793045043945
2017-04-11,36.938148498535156
2017-04-12,36.77401351928711
2017-04-13,36.67068862915039
2017-04-17,36.761878967285156
2017-04-18,36.634212493896484
2017-04-19,36.47618103027344
2017-04-20,36.84088897705078
2017-04-21,36.47618103027344
2017-04-24,37.33930969238281
2017-04-25,37.88636016845703
2017-04-26,37.83773422241211
2017-04-27,37.880287170410156
2017-04-28,38.45164489746094
2017-05-01,37.89244079589844
2017-05-02,37.795188903808594
2017-05-03,38.093017578125
2017-05-04,38.1842041015625
2017-05-05,38.37870788574219
2017-05-08,38.22674560546875
2017-05-09,38.111270904541016
2017-05-10,38.03224563598633
2017-05-11,38.0626335144043
2017-05-12,37.795188903808594
2017-05-15,37.819496154785156
2017-05-16,37.88636016845703
2017-05-17,37.19950485229492
2017-05-18,37.17519760131836
2017-05-19,37.588523864746094
2017-05-22,37.92890930175781
2017-05-23,38.05656051635742
2017-05-24,38.385162353515625
2017-05-25,38.725921630859375
2017-05-26,38.64682388305664
2017-05-30,38.5494499206543
2017-05-31,38.001792907714844
2017-06-01,38.33039855957031
2017-06-02,38.585968017578125
2017-06-05,38.53120422363281
2017-06-06,38.45817947387695
2017-06-07,38.55553436279297
2017-06-08,38.76243209838867
2017-06-09,38.39122772216797
2017-06-12,38.00788497924805
2017-06-13,38.50076675415039
2017-06-14,38.30604553222656
2017-06-15,38.36083221435547
2017-06-16,38.97541809082031
2017-06-19,39.42570877075195
2017-06-20,39.230995178222656
2017-06-21,39.17014694213867
2017-06-22,39.00584411621094
2017-06-23,39.00584411621094
2017-06-26,39.01192092895508
2017-06-27,38.561622619628906
2017-06-28,39.19447326660156
2017-06-29,38.25128173828125
2017-06-30,38.5494499206543
2017-07-03,38.53728485107422
2017-07-05,38.70766830444336
2017-07-06,38.53728485107422
2017-07-07,38.853702545166016
2017-07-10,39.31010055541992
2017-07-11,38.926734924316406
2017-07-12,39.370941162109375
2017-07-13,39.182315826416016
2017-07-14,39.285770416259766
2017-07-17,39.030181884765625
2017-07-18,38.79286575317383
2017-07-19,38.926734924316406
2017-07-20,38.64073181152344
2017-07-21,38.488590240478516
2017-07-24,38.512943267822266
2017-07-25,38.37907409667969
2017-07-26,37.83749771118164
2017-07-27,38.08091354370117
2017-07-28,39.230995178222656
2017-07-31,39.39529037475586
2017-08-01,39.67521286010742
2017-08-02,40.33240509033203
2017-08-03,40.48455047607422
2017-08-04,40.87398147583008
2017-08-07,40.9044075012207
2017-08-08,40.72184371948242
2017-08-09,40.661006927490234
2017-08-10,39.87602615356445
2017-08-11,39.91860580444336
2017-08-14,40.314151763916016
2017-08-15,40.23505783081055
2017-08-16,40.2532958984375
2017-08-17,39.6508674621582
2017-08-18,39.571754455566406
2017-08-21,39.809085845947266
2017-08-22,40.076839447021484
2017-08-23,39.613868713378906
2017-08-24,39.522483825683594
2017-08-25,39.40674591064453
2017-08-28,39.2849235534668
2017-08-29,39.26664352416992
2017-08-30,39.473751068115234
2017-08-31,39.57731628417969
2017-09-01,39.65650939941406
2017-09-05,39.65040588378906
2017-09-06,39.43111801147461
2017-09-07,39.942806243896484
2017-09-08,40.49715805053711
2017-09-11,41.13068389892578
2017-09-12,41.34388732910156
2017-09-13,41.843406677246094
2017-09-14,42.14798355102539
2017-09-15,42.251529693603516
2017-09-18,42.83025360107422
2017-09-19,42.69013214111328
2017-09-20,42.744964599609375
2017-09-21,42.59877014160156
2017-09-22,42.65967559814453
2017-09-25,42.65967559814453
2017-09-26,42.5500373840332
2017-09-27,42.76932907104492
2017-09-28,42.592681884765625
2017-09-29,43.12263870239258
2017-10-02,43.58561706542969
2017-10-03,43.54296112060547
2017-10-04,43.804901123046875
2017-10-05,43.59779357910156
2017-10-06,43.58561706542969
2017-10-09,43.7988166809082
2017-10-10,43.81098937988281
2017-10-11,44.07293701171875
2017-10-12,44.40189743041992
2017-10-13,44.07293701171875
2017-10-16,43.87191390991211
2017-10-17,43.54905319213867
2017-10-18,43.62824630737305
2017-10-19,43.31147766113281
2017-10-20,43.86582565307617
2017-10-23,43.914546966552734
2017-10-24,44.657737731933594
2017-10-25,44.14603805541992
2017-10-26,44.755191802978516
2017-10-27,45.13896942138672
2017-10-30,44.13995361328125
2017-10-31,44.01811981201172
2017-11-01,44.38360595703125
2017-11-02,44.657737731933594
2017-11-03,44.85874938964844
2017-11-06,44.38360595703125
2017-11-07,44.755191802978516
2017-11-08,44.32878494262695
2017-11-09,44.243507385253906
2017-11-10,44.25568771362305
2017-11-13,44.225223541259766
2017-11-14,44.26786422729492
2017-11-15,43.76836013793945
2017-11-16,44.12777328491211
2017-11-17,44.01201629638672
2017-11-20,44.3531494140625
2017-11-21,44.13384246826172
2017-11-22,43.90214920043945
2017-11-24,43.981407165527344
2017-11-27,44.36555480957031
2017-11-28,44.6887321472168
2017-11-29,44.767982482910156
2017-11-30,45.51799392700195
2017-12-01,45.475311279296875
2017-12-04,45.26191329956055
2017-12-05,44.481414794921875
2017-12-06,44.6887321472168
2017-12-07,44.87774658203125
2017-12-08,44.932621002197266
2017-12-11,44.518001556396484
2017-12-12,44.2192268371582
2017-12-13,44.15214157104492
2017-12-14,43.53630447387695
2017-12-15,43.9387321472168
2017-12-18,44.34725570678711
2017-12-19,44.34725570678711
2017-12-20,44.505794525146484
2017-12-21,44.389949798583984
2017-12-22,44.18873977661133
2017-12-26,44.280181884765625
2017-12-27,44.12776565551758
2017-12-28,44.207035064697266
2017-12-29,44.11555862426758
2018-01-02,44.13384246826172
2018-01-03,44.15824508666992
2018-01-04,45.27408981323242
2018-01-05,44.75579833984375
2018-01-08,44.664344787597656
2018-01-09,44.987510681152344
2018-01-10,44.52409744262695
2018-01-11,44.944828033447266
2018-01-12,45.40822982788086
2018-01-16,45.11555480957031
2018-01-17,45.5728645324707
2018-01-18,45.40212631225586
2018-01-19,45.46311950683594
2018-01-22,45.24359130859375
2018-01-23,45.76797866821289
2018-01-24,45.9509162902832
2018-01-25,45.61554718017578
2018-01-26,46.688724517822266
2018-01-29,46.57286834716797
2018-01-30,46.35944366455078
2018-01-31,46.35334777832031
2018-02-01,46.066768646240234
2018-02-02,45.94481658935547
2018-02-05,43.69483184814453
2018-02-06,43.96921920776367
2018-02-07,43.71312713623047
2018-02-08,42.15825271606445
2018-02-09,44.17654037475586
2018-02-12,45.30457305908203
2018-02-13,45.2070198059082
2018-02-14,45.23750686645508
2018-02-15,45.78018569946289
2018-02-16,46.12773513793945
2018-02-20,46.24967956542969
2018-02-21,46.347259521484375
2018-02-22,46.79887771606445
2018-02-23,47.07963943481445
2018-02-26,47.58009338378906
2018-02-27,47.4580192565918
2018-02-28,46.872135162353516
2018-03-01,45.59046936035156
2018-03-02,45.15714645385742
2018-03-05,45.321922302246094
2018-03-06,45.846797943115234
2018-03-07,47.58009338378906
2018-03-08,47.824214935302734
2018-03-09,48.989925384521484
2018-03-12,47.92797088623047
2018-03-13,47.59839630126953
2018-03-14,47.36648178100586
2018-03-15,47.66552734375
2018-03-16,47.7448844909668
2018-03-19,47.47022247314453
2018-03-20,47.7021598815918
2018-03-21,47.8181037902832
2018-03-22,46.804996490478516
2018-03-23,46.396080017089844
2018-03-26,47.659420013427734
2018-03-27,46.872135162353516
2018-03-28,46.780582427978516
2018-03-29,47.31155776977539
2018-04-02,46.0421028137207
2018-04-03,46.56696319580078
2018-04-04,46.768375396728516
2018-04-05,47.25052261352539
2018-04-06,45.602684020996094
2018-04-09,45.230377197265625
2018-04-10,46.261810302734375
2018-04-11,45.43788146972656
2018-04-12,45.6209831237793
2018-04-13,45.59046936035156
2018-04-16,45.93224334716797
2018-04-17,46.82939910888672
2018-04-18,47.07963943481445
2018-04-19,46.85381317138672
2018-04-20,46.835506439208984
2018-04-23,46.56696319580078
2018-04-24,44.58345031738281
2018-04-25,44.06468963623047
2018-04-26,44.10740661621094
2018-04-27,43.52149963378906
2018-04-30,42.91120147705078
2018-05-01,43.9670295715332
2018-05-02,43.649662017822266
2018-05-03,44.253883361816406
2018-05-04,44.729923248291016
2018-05-07,44.88249588012695
2018-05-08,45.31583023071289
2018-05-09,45.907833099365234
2018-05-10,46.10314178466797
2018-05-11,46.151939392089844
2018-05-14,46.56696319580078
2018-05-15,46.536460876464844
2018-05-16,46.85990905761719
2018-05-17,47.20779800415039
2018-05-18,47.5251579284668
2018-05-21,47.36648178100586
2018-05-22,46.45100784301758
2018-05-23,46.49374008178711
2018-05-24,46.52427673339844
2018-05-25,46.12721252441406
2018-05-29,45.21699523925781
2018-05-30,45.32085418701172
2018-05-31,44.4045524597168
2018-06-01,45.088706970214844
2018-06-04,45.35750198364258
2018-06-05,45.38804244995117
2018-06-06,45.791229248046875
2018-06-07,47.636070251464844
2018-06-08,47.77046585083008
2018-06-11,47.87430191040039
2018-06-12,47.825439453125
2018-06-13,47.70325469970703
2018-06-14,48.949440002441406
2018-06-15,49.52366256713867
2018-06-18,49.09606170654297
2018-06-19,48.26526641845703
2018-06-20,48.136985778808594
2018-06-21,47.709373474121094
2018-06-22,47.5505485534668
2018-06-25,47.42226028442383
2018-06-26,45.937828063964844
2018-06-27,45.6873779296875
2018-06-28,46.304359436035156
2018-06-29,47.10459899902344
2018-07-02,46.89079666137695
2018-07-03,46.75640106201172
2018-07-05,47.1229362487793
2018-07-06,47.17179489135742
2018-07-09,47.58720016479492
2018-07-10,47.07405471801758
2018-07-11,46.57314682006836
2018-07-12,47.00687026977539
2018-07-13,47.17179489135742
2018-07-16,46.7075309753418
2018-07-17,47.38561248779297
2018-07-18,47.355072021484375
2018-07-19,47.4161491394043
2018-07-20,47.428367614746094
2018-07-23,46.5364990234375
2018-07-24,47.287872314453125
2018-07-25,48.27748107910156
2018-07-26,49.60919189453125
2018-07-27,48.753971099853516
2018-07-30,48.717308044433594
2018-07-31,50.14065170288086
2018-08-01,49.44425964355469
2018-08-02,49.43815994262695
2018-08-03,49.60919189453125
2018-08-06,49.45647430419922
2018-08-07,49.65195846557617
2018-08-08,49.34651565551758
2018-08-09,49.01664733886719
2018-08-10,48.68677520751953
2018-08-13,48.44853591918945
2018-08-14,48.60125732421875
2018-08-15,48.680667877197266
2018-08-16,49.07773208618164
2018-08-17,49.02276611328125
2018-08-20,49.23656463623047
2018-08-21,49.1082763671875
2018-08-22,48.8211669921875
2018-08-23,48.88225555419922
2018-08-24,48.949440002441406
2018-08-27,49.896297454833984
2018-08-28,50.13455581665039
2018-08-29,51.240238189697266
2018-08-30,51.19743347167969
2018-08-31,51.344173431396484
2018-09-04,51.02625274658203
2018-09-05,51.56426239013672
2018-09-06,51.4542121887207
2018-09-07,51.71711349487305
2018-09-10,51.77824401855469
2018-09-11,51.980003356933594
2018-09-12,52.15730667114258
2018-09-13,52.884864807128906
2018-09-14,53.178314208984375
2018-09-17,53.263912200927734
2018-09-18,53.42288589477539
2018-09-19,52.57306671142578
2018-09-20,53.41676330566406
2018-09-21,53.178314208984375
2018-09-24,52.780921936035156
2018-09-25,52.57916259765625
2018-09-26,51.98613739013672
2018-09-27,51.747684478759766
2018-09-28,51.478675842285156
2018-10-01,51.61927795410156
2018-10-02,51.12406539916992
2018-10-03,51.19743347167969
2018-10-04,51.325836181640625
2018-10-05,51.344173431396484
2018-10-08,51.142398834228516
2018-10-09,50.25590133666992
2018-10-10,49.04535675048828
2018-10-11,48.04269027709961
2018-10-12,48.42174530029297
2018-10-15,48.2628059387207
2018-10-16,48.77634811401367
2018-10-17,49.04535675048828
2018-10-18,48.92919158935547
2018-10-19,48.78245544433594
2018-10-22,47.49854278564453
2018-10-23,47.10725784301758
2018-10-24,45.29145050048828
2018-10-25,46.66706085205078
2018-10-26,44.66782760620117
2018-10-29,44.14204788208008
2018-10-30,43.82412338256836
2018-10-31,45.395389556884766
2018-11-01,45.737754821777344
2018-11-02,45.7683219909668
2018-11-05,45.91506576538086
2018-11-06,46.39194869995117
2018-11-07,46.54478454589844
2018-11-08,47.00944519042969
2018-11-09,45.988426208496094
2018-11-12,45.829471588134766
2018-11-13,45.98231887817383
2018-11-14,44.997989654541016
2018-11-15,46.30024719238281
2018-11-16,46.12904357910156
2018-11-19,45.09580993652344
2018-11-20,44.38048553466797
2018-11-21,45.156944274902344
2018-11-23,44.50886917114258
2018-11-26,44.75343322753906
2018-11-27,45.09580993652344
2018-11-28,45.847808837890625
2018-11-29,45.3643684387207
2018-11-30,46.55155944824219
2018-12-03,46.4842414855957
2018-12-04,44.5810661315918
2018-12-06,44.146575927734375
2018-12-07,42.80025863647461
2018-12-10,43.2775993347168
2018-12-11,42.87369918823242
2018-12-12,43.30819320678711
2018-12-13,42.80638885498047
2018-12-14,42.139339447021484
2018-12-17,41.58246612548828
2018-12-18,41.67427444458008
2018-12-19,40.74409484863281
2018-12-20,39.875099182128906
2018-12-21,40.083187103271484
2018-12-24,38.944942474365234
2018-12-26,40.205570220947266
2018-12-27,40.93380355834961
2018-12-28,40.817527770996094
2018-12-31,41.405006408691406
2019-01-02,41.21528625488281
2019-01-03,39.550777435302734
2019-01-04,41.28261184692383
2019-01-07,41.49068832397461
2019-01-08,41.68037796020508
2019-01-09,42.365779876708984
2019-01-10,42.76355743408203
2019-01-11,42.5371208190918
2019-01-14,42.610557556152344
2019-01-15,42.83086395263672
2019-01-16,42.849220275878906
2019-01-17,43.68147659301758
2019-01-18,44.69121170043945
2019-01-22,43.858951568603516
2019-01-23,43.53459930419922
2019-01-24,43.44281768798828
2019-01-25,44.21388626098633
2019-01-28,43.99357986450195
2019-01-29,45.09510803222656
2019-01-30,45.73153305053711
2019-01-31,45.890647888183594
2019-02-01,45.486759185791016
2019-02-04,45.46840286254883
2019-02-05,45.60914611816406
2019-02-06,45.866172790527344
2019-02-07,45.54183578491211
2019-02-08,47.010528564453125
2019-02-11,47.218597412109375
2019-02-12,48.23445129394531
2019-02-13,49.22581481933594
2019-02-14,49.23193359375
2019-02-15,50.05807113647461
2019-02-19,49.25028610229492
2019-02-20,49.60523223876953
2019-02-21,49.372474670410156
2019-02-22,49.837974548339844
2019-02-25,49.97883605957031
2019-02-26,50.0645866394043
2019-02-27,50.04621887207031
2019-02-28,49.960472106933594
2019-03-01,50.56682586669922
2019-03-04,50.579078674316406
2019-03-05,50.376956939697266
2019-03-06,50.24833679199219
2019-03-07,49.648109436035156
2019-03-08,49.243865966796875
2019-03-11,50.33408737182617
2019-03-12,50.29733657836914
2019-03-13,50.94656753540039
2019-03-14,50.61582946777344
2019-03-15,50.55458450317383
2019-03-18,51.087440490722656
2019-03-19,50.86695098876953
2019-03-20,50.830196380615234
2019-03-21,51.583560943603516
2019-03-22,50.36470031738281
2019-03-25,50.591331481933594
2019-03-26,51.19156265258789
2019-03-27,50.43206787109375
2019-03-28,50.79957962036133
2019-03-29,51.38143539428711
2019-04-01,52.10416030883789
2019-04-02,52.477783203125
2019-04-03,52.99227523803711
2019-04-04,52.8575325012207
2019-04-05,53.120887756347656
2019-04-08,53.24338150024414
2019-04-09,52.74728775024414
2019-04-10,52.69215393066406
2019-04-11,53.19438934326172
2019-04-12,53.69050598144531
2019-04-15,53.78849792480469
2019-04-16,53.67824935913086
2019-04-17,53.659881591796875
2019-04-18,54.20499801635742
2019-04-22,54.11924743652344
2019-04-23,54.486724853515625
2019-04-24,54.54798889160156
2019-04-25,53.77012634277344
2019-04-26,52.20216751098633
2019-04-29,52.58190155029297
2019-04-30,52.88203048706055
2019-05-01,52.294036865234375
2019-05-02,52.56965637207031
2019-05-03,53.02289962768555
2019-05-06,52.02455139160156
2019-05-07,51.13031768798828
2019-05-08,50.51782989501953
2019-05-09,50.383094787597656
2019-05-10,50.60969924926758
2019-05-13,49.305110931396484
2019-05-14,49.31123733520508
2019-05-15,49.83184814453125
2019-05-16,49.82571792602539
2019-05-17,49.317352294921875
2019-05-20,48.59462356567383
2019-05-21,48.9376220703125
2019-05-22,48.74775695800781
2019-05-23,48.08013916015625
2019-05-24,47.79839324951172
2019-05-28,47.03891372680664
2019-05-29,46.91640090942383
2019-05-30,47.1064567565918
2019-05-31,46.68346405029297
2019-06-03,46.44437026977539
2019-06-04,47.67658233642578
2019-06-05,48.326412200927734
2019-06-06,48.66359329223633
2019-06-07,48.41225814819336
2019-06-10,48.38158416748047
2019-06-11,48.528724670410156
2019-06-12,47.927940368652344
2019-06-13,48.1302375793457
2019-06-14,47.40685272216797
2019-06-17,46.98997497558594
2019-06-18,48.026023864746094
2019-06-19,48.33254623413086
2019-06-20,49.5463752746582
2019-06-21,49.3011589050293
2019-06-24,49.44829177856445
2019-06-25,49.429908752441406
2019-06-26,48.95786666870117
2019-06-27,49.28276824951172
2019-06-28,49.97551345825195
2019-07-01,50.680511474609375
2019-07-02,50.2452507019043
2019-07-03,50.62534713745117
2019-07-05,49.644466400146484
2019-07-08,49.31956100463867
2019-07-09,49.20920944213867
2019-07-10,48.66972351074219
2019-07-11,48.859764099121094
2019-07-12,49.84676742553711
2019-07-15,49.50346374511719
2019-07-16,49.908077239990234
2019-07-17,48.859764099121094
2019-07-18,48.4919548034668
2019-07-19,48.1302375793457
2019-07-22,48.42451095581055
2019-07-23,49.92033386230469
2019-07-24,50.42303466796875
2019-07-25,50.14716720581055
2019-07-26,48.09347152709961
2019-07-29,47.10032653808594
2019-07-30,47.08193588256836
2019-07-31,46.62215042114258
2019-08-01,45.21213912963867
2019-08-02,45.14470672607422
2019-08-05,43.164581298828125
2019-08-06,43.783756256103516
2019-08-07,43.61210250854492
2019-08-08,44.041229248046875
2019-08-09,43.219757080078125
2019-08-12,42.3246955871582
2019-08-13,42.91935729980469
2019-08-14,41.276397705078125
2019-08-15,41.276397705078125
2019-08-16,42.25726318359375
2019-08-19,42.96226501464844
2019-08-20,42.91935729980469
2019-08-21,43.06648254394531
2019-08-22,42.75995635986328
2019-08-23,41.913963317871094
2019-08-26,42.3859977722168
2019-08-27,42.318580627441406
2019-08-28,42.69252395629883
2019-08-29,43.379825592041016
2019-08-30,43.50870132446289
2019-09-03,42.35500717163086
2019-09-04,41.09086990356445
2019-09-05,41.790443420410156
2019-09-06,42.01750183105469
2019-09-09,41.73521423339844
2019-09-10,42.10340881347656
2019-09-11,43.31846237182617
2019-09-12,42.94412612915039
2019-09-13,42.96867370605469
2019-09-16,42.649574279785156
2019-09-17,42.37955093383789
2019-09-18,42.76616668701172
2019-09-19,42.2138671875
2019-09-20,41.83954620361328
2019-09-23,41.69839096069336
2019-09-24,41.07858657836914
2019-09-25,41.630889892578125
2019-09-26,41.71680450439453
2019-09-27,42.09728240966797
2019-09-30,42.072731018066406
2019-10-01,40.67357635498047
2019-10-02,39.53829574584961
2019-10-03,40.30537414550781
2019-10-04,40.80857849121094
2019-10-07,40.28083038330078
2019-10-08,39.421695709228516
2019-10-09,39.808311462402344
2019-10-10,40.1519775390625
2019-10-11,41.69839096069336
2019-10-14,41.704524993896484
2019-10-15,42.655704498291016
2019-10-16,42.557518005371094
2019-10-17,43.514835357666016
2019-10-18,43.53324508666992
2019-10-21,44.1346321105957
2019-10-22,44.343284606933594
2019-10-23,44.39237976074219
2019-10-24,43.883033752441406
2019-10-25,41.94999694824219
2019-10-28,42.121829986572266
2019-10-29,42.029762268066406
2019-10-30,42.60047912597656
2019-10-31,42.34273910522461
2019-11-01,44.060997009277344
2019-11-04,45.245361328125
2019-11-05,45.110355377197266
2019-11-06,44.913997650146484
2019-11-07,44.3616943359375
2019-11-08,44.723751068115234
2019-11-11,44.232826232910156
2019-11-12,44.245086669921875
2019-11-13,43.55778884887695
2019-11-14,43.649837493896484
2019-11-15,43.95667266845703
2019-11-18,43.662113189697266
2019-11-19,43.631439208984375
2019-11-20,43.017765045166016
2019-11-21,43.5271110534668
2019-11-22,43.38597106933594
2019-11-25,43.8646240234375
2019-11-26,44.27578353881836
2019-11-27,44.447776794433594
2019-11-29,44.331050872802734
2019-12-02,44.09149932861328
2019-12-03,43.67995071411133
2019-12-04,43.864219665527344
2019-12-05,44.41091537475586
2019-12-06,44.76103591918945
2019-12-09,45.5411491394043
2019-12-10,45.35687255859375
2019-12-11,46.050987243652344
2019-12-12,46.78810119628906
2019-12-13,46.18612289428711
2019-12-16,46.781944274902344
2019-12-17,47.13823318481445
2019-12-18,47.076786041259766
2019-12-19,47.08293533325195
2019-12-20,46.523963928222656
2019-12-23,47.205787658691406
2019-12-24,46.92323684692383
2019-12-26,46.86180877685547
2019-12-27,47.03994369506836
2019-12-30,46.85565948486328
2019-12-31,46.92323684692383
2020-01-02,47.63577651977539
2020-01-03,47.43921661376953
2020-01-06,47.19350814819336
2020-01-07,47.34706115722656
2020-01-08,47.3040771484375
2020-01-09,47.89990997314453
2020-01-10,47.91219711303711
2020-01-13,48.40359878540039
2020-01-14,48.121036529541016
2020-01-15,47.91219711303711
2020-01-16,48.071903228759766
2020-01-17,48.39131546020508
2020-01-21,48.02275085449219
2020-01-22,47.70334243774414
2020-01-23,47.66035079956055
2020-01-24,47.242637634277344
2020-01-27,45.83599090576172
2020-01-28,46.08783721923828
2020-01-29,46.259830474853516
2020-01-30,46.80651092529297
2020-01-31,46.02641296386719
2020-02-03,45.93427276611328
2020-02-04,46.984657287597656
2020-02-05,47.641910552978516
2020-02-06,47.807762145996094
2020-02-07,48.53874206542969
2020-02-10,48.73530197143555
2020-02-11,48.772151947021484
2020-02-12,48.52643966674805
2020-02-13,47.44535827636719
2020-02-14,47.795475006103516
2020-02-18,47.69720458984375
2020-02-19,47.21194076538086
2020-02-20,47.168949127197266
2020-02-21,46.56695556640625
2020-02-24,44.564476013183594
2020-02-25,43.170108795166016
2020-02-26,43.45881271362305
2020-02-27,43.21901321411133
2020-02-28,42.52421951293945
2020-03-02,43.44036865234375
2020-03-03,42.659488677978516
2020-03-04,44.313472747802734
2020-03-05,41.90934753417969
2020-03-06,41.079288482666016
2020-03-09,38.189395904541016
2020-03-10,38.404605865478516
2020-03-11,36.54155731201172
2020-03-12,34.26654815673828
2020-03-13,36.726016998291016
2020-03-16,31.874717712402344
2020-03-17,32.37891387939453
2020-03-18,27.705913543701172
