Date,EIX
2000-04-13,7.70225715637207
2000-04-14,7.536622047424316
2000-04-17,7.950717926025391
2000-04-18,8.005931854248047
2000-04-19,7.8678975105285645
2000-04-20,7.923110485076904
2000-04-24,8.337211608886719
2000-04-25,8.392422676086426
2000-04-26,8.558066368103027
2000-04-27,8.502845764160156
2000-04-28,8.42003059387207
2000-05-01,8.530457496643066
2000-05-02,8.36481761932373
2000-05-03,8.42003059387207
2000-05-04,8.530457496643066
2000-05-05,8.558066368103027
2000-05-08,8.61327838897705
2000-05-09,8.585672378540039
2000-05-10,8.558066368103027
2000-05-11,8.723700523376465
2000-05-12,8.723700523376465
2000-05-15,8.834127426147461
2000-05-16,8.751311302185059
2000-05-17,8.668488502502441
2000-05-18,8.999771118164062
2000-05-19,8.944558143615723
2000-05-22,9.054985046386719
2000-05-23,9.11019515991211
2000-05-24,9.137802124023438
2000-05-25,9.11019515991211
2000-05-26,9.193015098571777
2000-05-30,9.303447723388672
2000-05-31,9.441475868225098
2000-06-01,9.524293899536133
2000-06-02,9.248233795166016
2000-06-05,9.082590103149414
2000-06-06,9.303447723388672
2000-06-07,9.41386890411377
2000-06-08,9.358658790588379
2000-06-09,9.386263847351074
2000-06-12,9.579511642456055
2000-06-13,9.607115745544434
2000-06-14,9.607115745544434
2000-06-15,9.607115745544434
2000-06-16,9.524293899536133
2000-06-19,9.46908187866211
2000-06-20,9.441475868225098
2000-06-21,9.41386890411377
2000-06-22,9.386263847351074
2000-06-23,9.607115745544434
2000-06-26,9.524293899536133
2000-06-27,9.275836944580078
2000-06-28,9.50359058380127
2000-06-29,9.303447723388672
2000-06-30,9.176981925964355
2000-07-03,9.176981925964355
2000-07-05,9.009109497070312
2000-07-06,9.12102222442627
2000-07-07,9.093047142028809
2000-07-10,9.093047142028809
2000-07-11,9.065068244934082
2000-07-12,8.925177574157715
2000-07-13,9.065068244934082
2000-07-14,8.95314884185791
2000-07-17,8.77129077911377
2000-07-18,8.673367500305176
2000-07-19,8.701345443725586
2000-07-20,8.617403030395508
2000-07-21,8.729323387145996
2000-07-24,8.701345443725586
2000-07-25,8.729323387145996
2000-07-26,8.596423149108887
2000-07-27,8.589426040649414
2000-07-28,8.7852783203125
2000-07-31,8.813261032104492
2000-08-01,8.7852783203125
2000-08-02,8.841235160827637
2000-08-03,9.267910957336426
2000-08-04,9.232935905456543
2000-08-07,9.491738319396973
2000-08-08,9.624640464782715
2000-08-09,9.533708572387695
2000-08-10,9.295886993408203
2000-08-11,9.428790092468262
2000-08-14,9.400810241699219
2000-08-15,9.456765174865723
2000-08-16,9.491738319396973
2000-08-17,9.568678855895996
2000-08-18,9.624640464782715
2000-08-21,9.372832298278809
2000-08-22,9.372832298278809
2000-08-23,9.260912895202637
2000-08-24,9.176981925964355
2000-08-25,8.95314884185791
2000-08-28,9.232935905456543
2000-08-29,9.093047142028809
2000-08-30,9.149003028869629
2000-08-31,9.267910957336426
2000-09-01,9.183971405029297
2000-09-05,9.680595397949219
2000-09-06,10.07229232788086
2000-09-07,9.792510986328125
2000-09-08,10.058307647705078
2000-09-11,10.778755187988281
2000-09-12,11.191441535949707
2000-09-13,11.695054054260254
2000-09-14,11.583141326904297
2000-09-15,11.254392623901367
2000-09-18,10.680830955505371
2000-09-19,10.016337394714355
2000-09-20,9.820486068725586
2000-09-21,9.624640464782715
2000-09-22,10.184208869934082
2000-09-25,10.268148422241211
2000-09-26,10.324104309082031
2000-09-27,8.897193908691406
2000-09-28,8.841235160827637
2000-09-29,8.652382850646973
2000-10-02,8.95314884185791
2000-10-03,9.080273628234863
2000-10-04,8.853267669677734
2000-10-05,8.683013916015625
2000-10-06,8.910018920898438
2000-10-09,8.938397407531738
2000-10-10,9.080273628234863
2000-10-11,9.108654975891113
2000-10-12,9.222156524658203
2000-10-13,9.988302230834961
2000-10-16,9.619418144226074
2000-10-17,9.59104061126709
2000-10-18,9.364031791687012
2000-10-19,9.534289360046387
2000-10-20,9.704540252685547
2000-10-23,10.101804733276367
2000-10-24,10.328811645507812
2000-10-25,10.413945198059082
2000-10-26,10.35719108581543
2000-10-27,10.243687629699707
2000-10-30,10.612573623657227
2000-10-31,10.839580535888672
2000-11-01,10.92470645904541
2000-11-02,10.584193229675293
2000-11-03,10.328811645507812
2000-11-06,10.35719108581543
2000-11-07,10.300437927246094
2000-11-08,10.300437927246094
2000-11-09,10.413945198059082
2000-11-10,10.35719108581543
2000-11-13,10.328811645507812
2000-11-14,10.158556938171387
2000-11-15,10.186935424804688
2000-11-16,10.328811645507812
2000-11-17,10.726073265075684
2000-11-20,10.64095401763916
2000-11-21,10.413945198059082
2000-11-22,10.499067306518555
2000-11-24,10.442319869995117
2000-11-27,10.130182266235352
2000-11-28,10.186935424804688
2000-11-29,10.328811645507812
2000-11-30,10.413945198059082
2000-12-01,10.045055389404297
2000-12-04,10.130182266235352
2000-12-05,10.045055389404297
2000-12-06,9.93155288696289
2000-12-07,9.732918739318848
2000-12-08,9.27890682220459
2000-12-11,8.45600414276123
2000-12-12,8.427624702453613
2000-12-13,8.427624702453613
2000-12-14,9.108654975891113
2000-12-15,9.080273628234863
2000-12-18,9.16540241241455
2000-12-19,8.626258850097656
2000-12-20,8.115494728088379
2000-12-21,6.781827926635742
2000-12-22,7.3777241706848145
2000-12-26,7.292595386505127
2000-12-27,7.09396505355835
2000-12-28,7.008839130401611
2000-12-29,7.09396505355835
2001-01-02,6.810201644897461
2001-01-03,5.561666488647461
2001-01-04,4.880648612976074
2001-01-05,4.682015895843506
2001-01-08,5.448164463043213
2001-01-09,5.050902366638184
2001-01-10,5.107653617858887
2001-01-11,4.767144680023193
2001-01-12,4.625266075134277
2001-01-16,4.3415069580078125
2001-01-17,4.029370307922363
2001-01-18,4.086123466491699
2001-01-19,4.0577473640441895
2001-01-22,4.114500522613525
2001-01-23,3.9726204872131348
2001-01-24,4.256379127502441
2001-01-25,5.760297775268555
2001-01-26,5.5332932472229
2001-01-29,5.938499450683594
2001-01-30,6.537797927856445
2001-01-31,6.056544780731201
2001-02-01,6.1064863204956055
2001-02-02,5.90671968460083
2001-02-05,6.006603717803955
2001-02-06,5.824995517730713
2001-02-07,5.902179718017578
2001-02-08,5.734192848205566
2001-02-09,5.947580814361572
2001-02-12,5.6887922286987305
2001-02-13,5.493565082550049
2001-02-14,5.561666488647461
2001-02-15,5.588911056518555
2001-02-16,5.902179718017578
2001-02-20,5.947580814361572
2001-02-21,6.1064863204956055
2001-02-22,6.787507057189941
2001-02-23,6.669463157653809
2001-02-26,6.674000263214111
2001-02-27,6.78296422958374
2001-02-28,6.764805793762207
2001-03-01,6.742105484008789
2001-03-02,6.769343376159668
2001-03-05,6.905548572540283
2001-03-06,6.928250789642334
2001-03-07,7.014514446258545
2001-03-08,7.032670974731445
2001-03-09,6.901009559631348
2001-03-12,6.969111919403076
2001-03-13,6.755726337432861
2001-03-14,6.3380327224731445
2001-03-15,6.170045852661133
2001-03-16,5.557128429412842
2001-03-19,5.62069034576416
2001-03-20,5.4663286209106445
2001-03-21,5.602530479431152
2001-03-22,5.221159934997559
2001-03-23,5.0849528312683105
2001-03-26,6.605901718139648
2001-03-27,6.428835391998291
2001-03-28,6.170045852661133
2001-03-29,5.902179718017578
2001-03-30,5.738736152648926
2001-04-02,5.697872161865234
2001-04-03,5.820456027984619
2001-04-04,5.893099784851074
2001-04-05,5.738736152648926
2001-04-06,3.7456133365631104
2001-04-09,4.049802303314209
2001-04-10,5.166678428649902
2001-04-11,5.457243919372559
2001-04-12,5.448164463043213
2001-04-16,5.380061626434326
2001-04-17,5.393681526184082
2001-04-18,5.175757884979248
2001-04-19,4.985071182250977
2001-04-20,4.685421466827393
2001-04-23,4.708120822906494
2001-04-24,4.6763410568237305
2001-04-25,4.585538864135742
2001-04-26,4.426633834838867
2001-04-27,4.494736671447754
2001-04-30,4.472036838531494
2001-05-01,4.226868152618408
2001-05-02,4.2541093826293945
2001-05-03,4.213249206542969
2001-05-04,4.19962739944458
2001-05-07,4.14514684677124
2001-05-08,4.086123466491699
2001-05-09,4.058884143829346
2001-05-10,4.045263767242432
2001-05-11,4.6354780197143555
2001-05-14,5.062253475189209
2001-05-15,5.289260387420654
2001-05-16,5.175757884979248
2001-05-17,5.402762413024902
2001-05-18,5.330122470855713
2001-05-21,5.098575115203857
2001-05-22,4.998690605163574
2001-05-23,5.021393299102783
2001-05-24,4.985071182250977
2001-05-25,4.780765056610107
2001-05-29,4.985071182250977
2001-05-30,4.671802520751953
2001-05-31,4.916967391967773
2001-06-01,4.9941511154174805
2001-06-04,4.803464889526367
2001-06-05,4.562839031219482
2001-06-06,4.531057357788086
2001-06-07,4.998690605163574
2001-06-08,4.9941511154174805
2001-06-11,4.9941511154174805
2001-06-12,5.0849528312683105
2001-06-13,5.0849528312683105
2001-06-14,5.062253475189209
2001-06-15,5.080414295196533
2001-06-18,5.202999114990234
2001-06-19,5.380061626434326
2001-06-20,5.3074188232421875
2001-06-21,5.402762413024902
2001-06-22,5.439083099365234
2001-06-25,5.2529401779174805
2001-06-26,5.103115081787109
2001-06-27,5.021393299102783
2001-06-28,5.221159934997559
2001-06-29,5.062253475189209
2001-07-02,5.284720420837402
2001-07-03,5.425464153289795
2001-07-05,5.629770278930664
2001-07-06,6.0429229736328125
2001-07-09,6.356194019317627
2001-07-10,6.378894329071045
2001-07-11,6.383434295654297
2001-07-12,6.560499668121338
2001-07-13,6.719405651092529
2001-07-16,6.742105484008789
2001-07-17,6.6558403968811035
2001-07-18,6.560499668121338
2001-07-19,6.674000263214111
2001-07-20,6.465153217315674
2001-07-23,6.2063679695129395
2001-07-24,6.015679359436035
2001-07-25,6.356194019317627
2001-07-26,6.378894329071045
2001-07-27,6.4424543380737305
2001-07-30,6.365272521972656
2001-07-31,6.37435245513916
2001-08-01,6.401595592498779
2001-08-02,6.492395401000977
2001-08-03,6.369811058044434
2001-08-06,6.242689609527588
2001-08-07,6.446995735168457
2001-08-08,6.3516526222229
2001-08-09,6.401595592498779
2001-08-10,6.360733985900879
2001-08-13,6.347113132476807
2001-08-14,6.383434295654297
2001-08-15,6.3380327224731445
2001-08-16,6.397055625915527
2001-08-17,6.356194019317627
2001-08-20,6.378894329071045
2001-08-21,6.360733985900879
2001-08-22,6.419754981994629
2001-08-23,6.4379167556762695
2001-08-24,6.446995735168457
2001-08-27,6.356194019317627
2001-08-28,6.360733985900879
2001-08-29,6.288089752197266
2001-08-30,6.038381576538086
2001-08-31,6.179129123687744
2001-09-04,6.129186630249023
2001-09-05,6.2063679695129395
2001-09-06,6.174589157104492
2001-09-07,6.315329551696777
2001-09-10,6.365272521972656
2001-09-17,5.711492538452148
2001-09-18,5.411844253540039
2001-09-19,5.275640487670898
2001-09-20,5.153056621551514
2001-09-21,5.352823734283447
2001-09-24,5.561666488647461
2001-09-25,5.59345006942749
2001-09-26,5.548051834106445
2001-09-27,5.7024126052856445
2001-09-28,5.974820613861084
2001-10-01,6.1064863204956055
2001-10-02,6.242689609527588
2001-10-03,7.128015995025635
2001-10-04,7.1734185218811035
2001-10-05,7.2324419021606445
2001-10-08,7.046295642852783
2001-10-09,7.037215709686279
2001-10-10,7.073533058166504
2001-10-11,6.955489635467529
2001-10-12,6.964571952819824
2001-10-15,7.014514446258545
2001-10-16,7.032670974731445
2001-10-17,6.8964691162109375
2001-10-18,7.037215709686279
2001-10-19,7.236978054046631
2001-10-22,7.218818664550781
2001-10-23,6.905548572540283
2001-10-24,6.873768329620361
2001-10-25,7.032670974731445
2001-10-26,6.814748287200928
2001-10-29,6.805664539337158
2001-10-30,6.6013593673706055
2001-10-31,6.451535224914551
2001-11-01,6.628601551055908
2001-11-02,6.501476287841797
2001-11-05,6.7375617027282715
2001-11-06,6.864688873291016
2001-11-07,6.633141994476318
2001-11-08,6.496937274932861
2001-11-09,6.78296422958374
2001-11-12,6.742105484008789
2001-11-13,6.860145568847656
2001-11-14,6.760264873504639
2001-11-15,6.628601551055908
2001-11-16,6.742105484008789
2001-11-19,6.760264873504639
2001-11-20,6.746643543243408
2001-11-21,6.542334079742432
2001-11-23,6.446995735168457
2001-11-26,6.492395401000977
2001-11-27,6.533255577087402
2001-11-28,6.928250789642334
2001-11-29,6.760264873504639
2001-11-30,6.8556060791015625
2001-12-03,6.633141994476318
2001-12-04,6.860145568847656
2001-12-05,6.982732772827148
2001-12-06,6.792045593261719
2001-12-07,7.037215709686279
2001-12-10,6.92371129989624
2001-12-11,6.928250789642334
2001-12-12,7.023594856262207
2001-12-13,7.128015995025635
2001-12-14,6.901009559631348
2001-12-17,6.878304481506348
2001-12-18,6.819286346435547
2001-12-19,6.973650932312012
2001-12-20,6.7784247398376465
2001-12-21,6.92371129989624
2001-12-24,6.841988563537598
2001-12-26,6.85106897354126
2001-12-27,6.941869735717773
2001-12-28,6.9146294593811035
2001-12-31,6.8556060791015625
2002-01-02,7.014514446258545
2002-01-03,7.005434036254883
2002-01-04,6.991814136505127
2002-01-07,7.114394664764404
2002-01-08,6.91008996963501
2002-01-09,6.973650932312012
2002-01-10,6.991814136505127
2002-01-11,6.937331199645996
2002-01-14,7.082614898681641
2002-01-15,7.078074932098389
2002-01-16,6.955489635467529
2002-01-17,6.969111919403076
2002-01-18,6.991814136505127
2002-01-22,6.841988563537598
2002-01-23,7.028132915496826
2002-01-24,7.150718688964844
2002-01-25,7.078074932098389
2002-01-28,7.032670974731445
2002-01-29,6.873768329620361
2002-01-30,6.92371129989624
2002-01-31,7.014514446258545
2002-02-01,7.259677410125732
2002-02-04,7.264222145080566
2002-02-05,7.3777241706848145
2002-02-06,7.259677410125732
2002-02-07,6.937331199645996
2002-02-08,6.878304481506348
2002-02-11,6.964571952819824
2002-02-12,6.969111919403076
2002-02-13,6.964571952819824
2002-02-14,6.928250789642334
2002-02-15,6.873768329620361
2002-02-19,6.841988563537598
2002-02-20,6.8556060791015625
2002-02-21,6.901009559631348
2002-02-22,7.073533058166504
2002-02-25,6.937331199645996
2002-02-26,7.196115493774414
2002-02-27,7.196115493774414
2002-02-28,7.1734185218811035
2002-03-01,7.264222145080566
2002-03-04,7.3731818199157715
2002-03-05,7.4685258865356445
2002-03-06,7.463986396789551
2002-03-07,7.686452865600586
2002-03-08,7.700071811676025
2002-03-11,7.854440212249756
2002-03-12,7.718235969543457
2002-03-13,7.409505844116211
2002-03-14,7.5139241218566895
2002-03-15,7.627429962158203
2002-03-18,7.750017166137695
2002-03-19,7.9452409744262695
2002-03-20,7.459446430206299
2002-03-21,7.695537567138672
2002-03-22,7.618353843688965
2002-03-25,7.536630153656006
2002-03-26,7.618353843688965
2002-03-27,7.57749080657959
2002-03-28,7.604727745056152
2002-04-01,7.641053199768066
2002-04-02,7.57749080657959
2002-04-03,7.604727745056152
2002-04-04,7.627429962158203
2002-04-05,7.854440212249756
2002-04-08,7.750017166137695
2002-04-09,7.618353843688965
2002-04-10,7.899842739105225
2002-04-11,7.727313995361328
2002-04-12,7.718235969543457
2002-04-15,7.495763301849365
2002-04-16,7.713691234588623
2002-04-17,7.840819835662842
2002-04-18,7.745476245880127
2002-04-19,7.790876388549805
2002-04-22,7.977022171020508
2002-04-23,8.08598518371582
2002-04-24,8.122303009033203
2002-04-25,8.263052940368652
2002-04-26,8.267589569091797
2002-04-29,7.913460731506348
2002-04-30,8.240350723266602
2002-05-01,8.240350723266602
2002-05-02,8.285755157470703
2002-05-03,8.358396530151367
2002-05-06,8.549077987670898
2002-05-07,8.467358589172363
2002-05-08,8.626258850097656
2002-05-09,8.562698364257812
2002-05-10,8.54000186920166
2002-05-13,8.735224723815918
2002-05-14,8.853267669677734
2002-05-15,8.67166519165039
2002-05-16,8.462821960449219
2002-05-17,8.172246932983398
2002-05-20,8.322070121765137
2002-05-21,8.40379524230957
2002-05-22,8.421953201293945
2002-05-23,8.526379585266113
2002-05-24,8.276670455932617
2002-05-28,8.617179870605469
2002-05-29,8.444653511047363
2002-05-30,8.421953201293945
2002-05-31,8.471895217895508
2002-06-03,8.408334732055664
2002-06-04,8.499136924743652
2002-06-05,8.717065811157227
2002-06-06,8.558159828186035
2002-06-07,8.558159828186035
2002-06-10,8.535459518432617
2002-06-11,8.258512496948242
2002-06-12,8.331151008605957
2002-06-13,8.344771385192871
2002-06-14,8.49459457397461
2002-06-17,8.526379585266113
2002-06-18,8.435575485229492
2002-06-19,8.435575485229492
2002-06-20,8.508218765258789
2002-06-21,8.267589569091797
2002-06-24,8.004261016845703
2002-06-25,7.9906392097473145
2002-06-26,8.108688354492188
2002-06-27,7.604727745056152
2002-06-28,7.718235969543457
2002-07-01,7.5684075355529785
2002-07-02,7.218818664550781
2002-07-03,7.105315685272217
2002-07-05,7.264222145080566
2002-07-08,6.941869735717773
2002-07-09,6.814748287200928
2002-07-10,6.124646186828613
2002-07-11,6.678542613983154
2002-07-12,6.696704387664795
2002-07-15,6.696704387664795
2002-07-16,6.215447902679443
2002-07-17,6.33349084854126
2002-07-18,6.224527835845947
2002-07-19,5.879478931427002
2002-07-22,5.607070446014404
2002-07-23,5.1712188720703125
2002-07-24,5.652471542358398
2002-07-25,5.765974998474121
2002-07-26,5.64793062210083
2002-07-29,5.652471542358398
2002-07-30,5.811376571655273
2002-07-31,5.947580814361572
2002-08-01,5.212076663970947
2002-08-02,5.2483978271484375
2002-08-05,4.880648612976074
2002-08-06,5.34827995300293
2002-08-07,5.402762413024902
2002-08-08,5.675172328948975
2002-08-09,5.661550998687744
2002-08-12,5.756895065307617
2002-08-13,5.697872161865234
2002-08-14,5.607070446014404
2002-08-15,5.788675308227539
2002-08-16,5.734192848205566
2002-08-19,5.675172328948975
2002-08-20,5.911258697509766
2002-08-21,5.879478931427002
2002-08-22,5.9430413246154785
2002-08-23,5.856778621673584
2002-08-26,6.120104789733887
2002-08-27,5.929420471191406
2002-08-28,5.507187843322754
2002-08-29,5.561666488647461
2002-08-30,5.439083099365234
2002-09-03,5.225697040557861
2002-09-04,4.9941511154174805
2002-09-05,5.0849528312683105
2002-09-06,5.021393299102783
2002-09-09,5.039552211761475
2002-09-10,4.9941511154174805
2002-09-11,5.021393299102783
2002-09-12,4.812546253204346
2002-09-13,5.035013198852539
2002-09-16,5.062253475189209
2002-09-17,4.903348922729492
2002-09-18,4.9487504959106445
2002-09-19,4.839785575866699
2002-09-20,4.876107692718506
2002-09-23,4.767144680023193
2002-09-24,4.821624755859375
2002-09-25,4.340371608734131
2002-09-26,4.6763410568237305
2002-09-27,4.494736671447754
2002-09-30,4.540136814117432
2002-10-01,4.6354780197143555
2002-10-02,4.571916580200195
2002-10-03,4.867026329040527
2002-10-04,4.644559383392334
2002-10-07,4.45841646194458
2002-10-08,4.181467056274414
2002-10-09,3.5640079975128174
2002-10-10,3.6548116207122803
2002-10-11,4.086123466491699
2002-10-14,3.9817020893096924
2002-10-15,3.9953196048736572
2002-10-16,3.8227953910827637
2002-10-17,3.632111072540283
2002-10-18,4.1678466796875
2002-10-21,4.344911575317383
2002-10-22,4.3222126960754395
2002-10-23,4.508354663848877
2002-10-24,4.5038161277771
2002-10-25,4.594620227813721
2002-10-28,4.531057357788086
2002-10-29,4.540136814117432
2002-10-30,4.558297634124756
2002-10-31,4.562839031219482
2002-11-01,4.703583240509033
2002-11-04,4.980530261993408
2002-11-05,4.880648612976074
2002-11-06,5.221159934997559
2002-11-07,4.9487504959106445
2002-11-08,4.699043273925781
2002-11-11,4.835245609283447
2002-11-12,4.685421466827393
2002-11-13,4.912428379058838
2002-11-14,5.094034194946289
2002-11-15,5.207537651062012
2002-11-18,5.062253475189209
2002-11-19,5.162136554718018
2002-11-20,5.289260387420654
2002-11-21,5.175757884979248
2002-11-22,5.35736083984375
2002-11-25,5.098575115203857
2002-11-26,5.071336269378662
2002-11-27,4.966911792755127
2002-11-29,5.035013198852539
2002-12-02,4.944209098815918
2002-12-03,5.030470848083496
2002-12-04,4.8534064292907715
2002-12-05,4.839785575866699
2002-12-06,4.744442939758301
2002-12-09,4.708120822906494
2002-12-10,4.9305901527404785
2002-12-11,5.0123138427734375
2002-12-12,5.166678428649902
2002-12-13,5.107653617858887
2002-12-16,5.121275424957275
2002-12-17,5.461786270141602
2002-12-18,5.230240345001221
2002-12-19,5.35736083984375
2002-12-20,5.557128429412842
2002-12-23,5.352823734283447
2002-12-24,5.384605884552002
2002-12-26,5.479945659637451
2002-12-27,5.339202880859375
2002-12-30,5.343742370605469
2002-12-31,5.380061626434326
2003-01-02,5.770516395568848
2003-01-03,5.64793062210083
2003-01-06,5.902179718017578
2003-01-07,5.716032028198242
2003-01-08,6.038381576538086
2003-01-09,5.811376571655273
2003-01-10,6.015679359436035
2003-01-13,5.8658576011657715
2003-01-14,5.956661701202393
2003-01-15,5.915797710418701
2003-01-16,5.888556957244873
2003-01-17,5.8658576011657715
2003-01-21,5.802295207977295
2003-01-22,5.716032028198242
2003-01-23,5.711492538452148
2003-01-24,5.498106002807617
2003-01-27,5.398222923278809
2003-01-28,5.416382789611816
2003-01-29,5.520807266235352
2003-01-30,5.280182361602783
2003-01-31,5.597990989685059
2003-02-03,5.59345006942749
2003-02-04,5.584368705749512
2003-02-05,5.489026069641113
2003-02-06,5.384605884552002
2003-02-07,5.35736083984375
2003-02-10,5.330122470855713
2003-02-11,5.212076663970947
2003-02-12,5.094034194946289
2003-02-13,5.021393299102783
2003-02-14,5.143976211547852
2003-02-18,5.262021064758301
2003-02-19,5.103115081787109
2003-02-20,5.243858337402344
2003-02-21,5.35736083984375
2003-02-24,5.439083099365234
2003-02-25,5.625231742858887
2003-02-26,5.611609935760498
2003-02-27,5.706953525543213
2003-02-28,5.611609935760498
2003-03-03,5.675172328948975
2003-03-04,5.5707478523254395
2003-03-05,5.657011032104492
2003-03-06,5.743274211883545
2003-03-07,5.824995517730713
2003-03-10,5.7024126052856445
2003-03-11,5.788675308227539
2003-03-12,5.743274211883545
2003-03-13,5.83407735824585
2003-03-14,5.893099784851074
2003-03-17,6.065624237060547
2003-03-18,6.242689609527588
2003-03-19,6.0429229736328125
2003-03-20,6.10194730758667
2003-03-21,6.210909366607666
2003-03-24,6.011142730712891
2003-03-25,6.219987392425537
2003-03-26,6.083785057067871
2003-03-27,6.215447902679443
2003-03-28,6.1609697341918945
2003-03-31,6.215447902679443
2003-04-01,6.179129123687744
2003-04-02,6.124646186828613
2003-04-03,6.083785057067871
2003-04-04,6.288089752197266
2003-04-07,6.210909366607666
2003-04-08,6.2063679695129395
2003-04-09,6.2653889656066895
2003-04-10,6.288089752197266
2003-04-11,6.297172546386719
2003-04-14,6.3516526222229
2003-04-15,6.446995735168457
2003-04-16,6.306253433227539
2003-04-17,6.365272521972656
2003-04-21,6.392513751983643
2003-04-22,6.492395401000977
2003-04-23,6.365272521972656
2003-04-24,6.6558403968811035
2003-04-25,6.542334079742432
2003-04-28,6.864688873291016
2003-04-29,6.496937274932861
2003-04-30,6.624058723449707
2003-05-01,6.6013593673706055
2003-05-02,6.801126003265381
2003-05-05,6.882848739624023
2003-05-06,6.928250789642334
2003-05-07,6.751184940338135
2003-05-08,6.810201644897461
2003-05-09,6.978189945220947
2003-05-12,6.832911491394043
2003-05-13,6.991814136505127
2003-05-14,6.9464111328125
2003-05-15,6.991814136505127
2003-05-16,7.1325554847717285
2003-05-19,6.973650932312012
2003-05-20,7.037215709686279
2003-05-21,7.123474597930908
2003-05-22,7.264222145080566
2003-05-23,7.409505844116211
2003-05-27,7.423122406005859
2003-05-28,7.55479097366333
2003-05-29,7.3096232414245605
2003-05-30,7.39134407043457
2003-06-02,7.491226673126221
2003-06-03,7.409505844116211
2003-06-04,7.604727745056152
2003-06-05,7.30054235458374
2003-06-06,7.318703651428223
2003-06-09,7.286922931671143
2003-06-10,7.3777241706848145
2003-06-11,7.327779769897461
2003-06-12,7.350481033325195
2003-06-13,7.227896690368652
2003-06-16,7.523010730743408
2003-06-17,7.31416130065918
2003-06-18,7.445825099945068
2003-06-19,7.41858434677124
2003-06-20,7.586570739746094
2003-06-23,7.41858434677124
2003-06-24,7.42766809463501
2003-06-25,7.341402530670166
2003-06-26,7.282384872436523
2003-06-27,7.341402530670166
2003-06-30,7.459446430206299
2003-07-01,7.5411696434021
2003-07-02,7.527549743652344
2003-07-03,7.491226673126221
2003-07-07,7.727313995361328
2003-07-08,7.713691234588623
2003-07-09,7.57749080657959
2003-07-10,7.436742305755615
2003-07-11,7.600193500518799
2003-07-14,7.491226673126221
2003-07-15,7.39134407043457
2003-07-16,7.463986396789551
2003-07-17,7.341402530670166
2003-07-18,7.491226673126221
2003-07-21,7.2324419021606445
2003-07-22,7.400423049926758
2003-07-23,7.282384872436523
2003-07-24,7.327779769897461
2003-07-25,7.436742305755615
2003-07-28,7.332324028015137
2003-07-29,7.4685258865356445
2003-07-30,7.345939636230469
2003-07-31,7.450364112854004
2003-08-01,7.336862564086914
2003-08-04,7.536630153656006
2003-08-05,7.382265567779541
2003-08-06,7.491226673126221
2003-08-07,7.495763301849365
2003-08-08,7.695537567138672
2003-08-11,7.718235969543457
2003-08-12,7.836277008056641
2003-08-13,7.840819835662842
2003-08-14,7.868060111999512
2003-08-15,7.863517761230469
2003-08-18,8.104146957397461
2003-08-19,8.190411567687988
2003-08-20,8.335693359375
2003-08-21,8.576318740844727
2003-08-22,8.444653511047363
2003-08-25,8.431035995483398
2003-08-26,8.45827579498291
2003-08-27,8.44919490814209
2003-08-28,8.444653511047363
2003-08-29,8.562698364257812
2003-09-02,8.576318740844727
2003-09-03,8.594477653503418
2003-09-04,8.61264419555664
2003-09-05,8.621721267700195
2003-09-08,8.608097076416016
2003-09-09,8.59902572631836
2003-09-10,8.567239761352539
