Date,BNY
2000-08-28,29.49353790283203
2000-08-29,29.311023712158203
2000-08-30,29.822063446044922
2000-08-31,30.63421630859375
2000-09-01,30.187061309814453
2000-09-05,30.333078384399414
2000-09-06,31.391611099243164
2000-09-07,30.990108489990234
2000-09-08,31.318626403808594
2000-09-11,32.08517074584961
2000-09-12,31.866146087646484
2000-09-13,30.62508201599121
2000-09-14,30.515592575073242
2000-09-15,30.369592666625977
2000-09-18,29.457040786743164
2000-09-19,30.260074615478516
2000-09-20,30.041057586669922
2000-09-21,29.639535903930664
2000-09-22,30.077566146850586
2000-09-25,29.895057678222656
2000-09-26,30.041057586669922
2000-09-27,31.793136596679688
2000-09-28,33.472225189208984
2000-09-29,32.99772644042969
2000-10-02,33.03421401977539
2000-10-03,33.25322341918945
2000-10-04,32.04867172241211
2000-10-05,32.6327018737793
2000-10-06,31.537630081176758
2000-10-09,31.355119705200195
2000-10-10,30.844118118286133
2000-10-11,29.53004264831543
2000-10-12,28.361970901489258
2000-10-13,29.858543395996094
2000-10-16,31.136127471923828
2000-10-17,30.11406135559082
2000-10-18,30.329448699951172
2000-10-19,30.842262268066406
2000-10-20,30.62248992919922
2000-10-23,30.659109115600586
2000-10-24,31.64811134338379
2000-10-25,31.64811134338379
2000-10-26,30.58587074279785
2000-10-27,31.428340911865234
2000-10-30,33.40635299682617
2000-10-31,33.73602294921875
2000-11-01,32.71038055419922
2000-11-02,33.113304138183594
2000-11-03,33.919158935546875
2000-11-06,34.28546905517578
2000-11-07,34.725040435791016
2000-11-08,34.0656852722168
2000-11-09,34.02906036376953
2000-11-10,33.626129150390625
2000-11-13,32.856903076171875
2000-11-14,33.113304138183594
2000-11-15,32.12430953979492
2000-11-16,31.94114875793457
2000-11-17,31.53822135925293
2000-11-20,30.43933868408203
2000-11-21,30.878894805908203
2000-11-22,30.4027042388916
2000-11-24,30.769012451171875
2000-11-27,30.95216178894043
2000-11-28,31.904516220092773
2000-11-29,32.820281982421875
2000-11-30,32.34408950805664
2000-12-01,31.35507583618164
2000-12-04,31.39171600341797
2000-12-05,32.41734313964844
2000-12-06,31.68474578857422
2000-12-07,31.281818389892578
2000-12-08,31.53822135925293
2000-12-11,32.19757080078125
2000-12-12,31.83125877380371
2000-12-13,31.24518394470215
2000-12-14,31.53822135925293
2000-12-15,31.171926498413086
2000-12-18,31.31844711303711
2000-12-19,30.659109115600586
2000-12-20,31.02541160583496
2000-12-21,32.234195709228516
2000-12-22,32.5272331237793
2000-12-26,32.5638542175293
2000-12-27,33.186588287353516
2000-12-28,33.149940490722656
2000-12-29,32.34408950805664
2001-01-02,32.234195709228516
2001-01-03,32.820281982421875
2001-01-04,32.966796875
2001-01-05,31.977779388427734
2001-01-08,31.83125877380371
2001-01-09,31.13530731201172
2001-01-10,31.281818389892578
2001-01-11,31.35507583618164
2001-01-12,29.523595809936523
2001-01-16,30.4027042388916
2001-01-17,29.810178756713867
2001-01-18,29.111783981323242
2001-01-19,27.86203956604004
2001-01-22,29.66313362121582
2001-01-23,30.545324325561523
2001-01-24,30.618837356567383
2001-01-25,30.839385986328125
2001-01-26,31.427480697631836
2001-01-29,31.781850814819336
2001-01-30,32.493473052978516
2001-01-31,32.187644958496094
2001-02-01,31.864179611206055
2001-02-02,31.581871032714844
2001-02-05,32.3228874206543
2001-02-06,31.611276626586914
2001-02-07,31.711267471313477
2001-02-08,31.2936954498291
2001-02-09,31.728906631469727
2001-02-12,31.934741973876953
2001-02-13,31.770084381103516
2001-02-14,31.640701293945312
2001-02-15,31.581871032714844
2001-02-16,31.758325576782227
2001-02-20,29.794004440307617
2001-02-21,29.6116886138916
2001-02-22,29.552875518798828
2001-02-23,29.823406219482422
2001-02-26,30.052783966064453
2001-02-27,30.552669525146484
2001-02-28,30.452695846557617
2001-03-01,30.258621215820312
2001-03-02,30.199796676635742
2001-03-05,29.905746459960938
2001-03-06,29.841049194335938
2001-03-07,30.270381927490234
2001-03-08,29.78812599182129
2001-03-09,28.93535804748535
2001-03-12,27.641496658325195
2001-03-13,27.87674331665039
2001-03-14,26.230022430419922
2001-03-15,27.759124755859375
2001-03-16,26.641706466674805
2001-03-19,26.729921340942383
2001-03-20,26.006532669067383
2001-03-21,25.142000198364258
2001-03-22,25.283145904541016
2001-03-23,26.588762283325195
2001-03-26,27.159238815307617
2001-03-27,28.406051635742188
2001-03-28,28.93535804748535
2001-03-29,28.523677825927734
2001-03-30,28.95888900756836
2001-04-02,29.017696380615234
2001-04-03,28.582487106323242
2001-04-04,28.082590103149414
2001-04-05,28.99416160583496
2001-04-06,28.42958641052246
2001-04-09,28.517799377441406
2001-04-10,29.076505661010742
2001-04-11,29.005924224853516
2001-04-12,29.111783981323242
2001-04-16,29.200008392333984
2001-04-17,29.552875518798828
2001-04-18,30.308372497558594
2001-04-19,30.810070037841797
2001-04-20,30.709728240966797
2001-04-23,30.497238159179688
2001-04-24,29.541078567504883
2001-04-25,29.600088119506836
2001-04-26,29.434831619262695
2001-04-27,29.511554718017578
2001-04-30,29.629610061645508
2001-05-01,29.94243049621582
2001-05-02,29.58828353881836
2001-05-03,30.03687286376953
2001-05-04,30.51494598388672
2001-05-07,30.308372497558594
2001-05-08,29.98373794555664
2001-05-09,30.007341384887695
2001-05-10,29.87160873413086
2001-05-11,29.511554718017578
2001-05-14,29.954235076904297
2001-05-15,30.703834533691406
2001-05-16,31.583274841308594
2001-05-17,31.896106719970703
2001-05-18,31.400297164916992
2001-05-21,31.606874465942383
2001-05-22,32.256126403808594
2001-05-23,32.32106399536133
2001-05-24,32.256126403808594
2001-05-25,31.8311710357666
2001-05-29,32.00233840942383
2001-05-30,31.9315185546875
2001-05-31,32.23252868652344
2001-06-01,32.669281005859375
2001-06-04,32.62208938598633
2001-06-05,32.1498908996582
2001-06-06,31.8311710357666
2001-06-07,31.311756134033203
2001-06-08,30.922212600708008
2001-06-11,30.916309356689453
2001-06-12,30.762863159179688
2001-06-13,30.455942153930664
2001-06-14,30.113588333129883
2001-06-15,29.77716827392578
2001-06-18,29.930625915527344
2001-06-19,30.160804748535156
2001-06-20,30.33789825439453
2001-06-21,31.105194091796875
2001-06-22,30.0722713470459
2001-06-25,28.83279800415039
2001-06-26,29.045272827148438
2001-06-27,28.956743240356445
2001-06-28,28.9803466796875
2001-06-29,28.33111000061035
2001-07-02,28.77967071533203
2001-07-03,28.46684455871582
2001-07-05,27.799898147583008
2001-07-06,27.498878479003906
2001-07-09,28.30158805847168
2001-07-10,27.622825622558594
2001-07-11,28.100908279418945
2001-07-12,28.30158805847168
2001-07-13,29.157426834106445
2001-07-16,25.37994384765625
2001-07-17,25.08483123779297
2001-07-18,25.92057991027832
2001-07-19,25.766475677490234
2001-07-20,25.191524505615234
2001-07-23,24.984060287475586
2001-07-24,25.238937377929688
2001-07-25,25.51753044128418
2001-07-26,25.973936080932617
2001-07-27,26.79193115234375
2001-07-30,26.566675186157227
2001-07-31,26.590394973754883
2001-08-01,26.317739486694336
2001-08-02,26.80970001220703
2001-08-03,26.750425338745117
2001-08-06,26.685218811035156
2001-08-07,26.762283325195312
2001-08-08,26.85120391845703
2001-08-09,26.85120391845703
2001-08-10,26.940113067626953
2001-08-13,26.673385620117188
2001-08-14,26.631879806518555
2001-08-15,26.35921859741211
2001-08-16,26.38885498046875
2001-08-17,26.08063316345215
2001-08-20,25.962085723876953
2001-08-21,26.08063316345215
2001-08-22,26.015426635742188
2001-08-23,24.984060287475586
2001-08-24,25.001846313476562
2001-08-27,24.883281707763672
2001-08-28,24.326112747192383
2001-08-29,23.798582077026367
2001-08-30,23.484426498413086
2001-08-31,23.531835556030273
2001-09-04,23.354028701782227
2001-09-05,22.648653030395508
2001-09-06,21.884017944335938
2001-09-07,21.338699340820312
2001-09-10,21.943300247192383
2001-09-17,19.904272079467773
2001-09-18,19.26409912109375
2001-09-19,18.819541931152344
2001-09-20,18.226804733276367
2001-09-21,18.149738311767578
2001-09-24,19.97540283203125
2001-09-25,19.32338523864746
2001-09-26,19.47748565673828
2001-09-27,19.750150680541992
2001-09-28,20.745960235595703
2001-10-01,20.111726760864258
2001-10-02,20.295480728149414
2001-10-03,20.88821792602539
2001-10-04,20.526636123657227
2001-10-05,19.92204475402832
2001-10-08,19.293743133544922
2001-10-09,19.601974487304688
2001-10-10,20.135433197021484
2001-10-11,21.066043853759766
2001-10-12,20.994916915893555
2001-10-15,20.698543548583984
2001-10-16,20.745960235595703
2001-10-17,20.65659523010254
2001-10-18,20.19782066345215
2001-10-19,20.007160186767578
2001-10-22,21.002145767211914
2001-10-23,20.882993698120117
2001-10-24,21.20473289489746
2001-10-25,21.49070930480957
2001-10-26,21.437088012695312
2001-10-29,20.73403549194336
2001-10-30,20.561269760131836
2001-10-31,20.26336097717285
2001-11-01,20.257394790649414
2001-11-02,20.233556747436523
2001-11-05,20.99620246887207
2001-11-06,21.83628273010254
2001-11-07,22.259305953979492
2001-11-08,22.432085037231445
2001-11-09,22.479751586914062
2001-11-12,22.21162986755371
2001-11-13,22.992151260375977
2001-11-14,22.747873306274414
2001-11-15,22.7955322265625
2001-11-16,22.557205200195312
2001-11-19,23.814346313476562
2001-11-20,23.83223533630371
2001-11-21,23.641571044921875
2001-11-23,24.08247184753418
2001-11-26,24.076507568359375
2001-11-27,24.23737907409668
2001-11-28,23.08151626586914
2001-11-29,23.439002990722656
2001-11-30,23.379425048828125
2001-12-03,22.75977325439453
2001-12-04,23.641571044921875
2001-12-05,24.290990829467773
2001-12-06,24.821273803710938
2001-12-07,24.803401947021484
2001-12-10,24.279090881347656
2001-12-11,24.273117065429688
2001-12-12,24.20758056640625
2001-12-13,23.796485900878906
2001-12-14,23.38536262512207
2001-12-17,23.38536262512207
2001-12-18,23.683273315429688
2001-12-19,24.314834594726562
2001-12-20,24.267166137695312
2001-12-21,24.42803955078125
2001-12-24,24.28502082824707
2001-12-26,24.189725875854492
2001-12-27,24.314834594726562
2001-12-28,24.392290115356445
2001-12-31,24.30887222290039
2002-01-02,24.422088623046875
2002-01-03,24.964263916015625
2002-01-04,25.387296676635742
2002-01-07,26.185688018798828
2002-01-08,25.816261291503906
2002-01-09,25.893733978271484
2002-01-10,27.019790649414062
2002-01-11,26.75167465209961
2002-01-14,26.221420288085938
2002-01-15,26.066492080688477
2002-01-16,25.86903953552246
2002-01-17,25.587778091430664
2002-01-18,25.641632080078125
2002-01-22,25.59376335144043
2002-01-23,25.575820922851562
2002-01-24,25.73138427734375
2002-01-25,25.480056762695312
2002-01-28,25.43817138671875
2002-01-29,23.94814682006836
2002-01-30,24.073810577392578
2002-01-31,24.522613525390625
2002-02-01,24.295225143432617
2002-02-04,23.164236068725586
2002-02-05,22.559843063354492
2002-02-06,22.105070114135742
2002-02-07,22.392303466796875
2002-02-08,22.81715965270996
2002-02-11,23.128337860107422
2002-02-12,23.092426300048828
2002-02-13,23.3317928314209
2002-02-14,23.397611618041992
2002-02-15,23.15827178955078
2002-02-19,21.913572311401367
2002-02-20,22.344423294067383
2002-02-21,22.170888900756836
2002-02-22,22.218769073486328
2002-02-25,22.7393741607666
2002-02-26,22.793228149414062
2002-02-27,22.9966983795166
2002-02-28,22.523950576782227
2002-03-01,23.086448669433594
2002-03-04,24.151609420776367
2002-03-05,24.24735450744629
2002-03-06,24.80388069152832
2002-03-07,24.62434959411621
2002-03-08,24.588438034057617
2002-03-11,25.252668380737305
2002-03-12,25.04324722290039
2002-03-13,25.127017974853516
2002-03-14,25.132991790771484
2002-03-15,25.976749420166016
2002-03-18,25.958789825439453
2002-03-19,26.222089767456055
2002-03-20,25.533918380737305
2002-03-21,25.33644676208496
2002-03-22,25.372358322143555
2002-03-25,25.091102600097656
2002-03-26,25.41425132751465
2002-03-27,25.892961502075195
2002-03-28,25.144956588745117
2002-04-01,24.714111328125
2002-04-02,24.534589767456055
2002-04-03,23.636980056762695
2002-04-04,23.45745086669922
2002-04-05,23.355735778808594
2002-04-08,23.397611618041992
2002-04-09,23.248023986816406
2002-04-10,22.942827224731445
2002-04-11,21.925540924072266
2002-04-12,22.709461212158203
2002-04-15,22.39828109741211
2002-04-16,23.02061653137207
2002-04-17,22.990554809570312
2002-04-18,22.641752243041992
2002-04-19,22.54553985595703
2002-04-22,22.389183044433594
2002-04-23,22.262893676757812
2002-04-24,21.914098739624023
2002-04-25,22.280929565429688
2002-04-26,22.14862823486328
2002-04-29,21.733684539794922
2002-04-30,22.004291534423828
2002-05-01,21.90808868408203
2002-05-02,22.2508602142334
2002-05-03,21.78178596496582
2002-05-06,21.012033462524414
2002-05-07,21.048114776611328
2002-05-08,21.8840274810791
2002-05-09,21.481098175048828
2002-05-10,20.951881408691406
2002-05-13,21.174407958984375
2002-05-14,21.396921157836914
2002-05-15,22.2508602142334
2002-05-16,22.509449005126953
2002-05-17,22.605674743652344
2002-05-20,22.37112808227539
2002-05-21,22.274919509887695
2002-05-22,22.094507217407227
2002-05-23,22.190723419189453
2002-05-24,21.94416618347168
2002-05-28,21.69158172607422
2002-05-29,21.751718521118164
2002-05-30,21.73969078063965
2002-05-31,21.829898834228516
2002-06-03,21.31873321533203
2002-06-04,20.83762550354004
2002-06-05,21.048114776611328
2002-06-06,20.386608123779297
2002-06-07,20.374574661254883
2002-06-10,20.452756881713867
2002-06-11,19.995698928833008
2002-06-12,20.248281478881836
2002-06-13,19.875431060791016
2002-06-14,20.176124572753906
2002-06-17,21.240558624267578
2002-06-18,21.228530883789062
2002-06-19,20.825603485107422
2002-06-20,20.28437042236328
2002-06-21,20.26633644104004
2002-06-24,20.368566513061523
2002-06-25,20.18214225769043
2002-06-26,19.67096710205078
2002-06-27,20.386608123779297
2002-06-28,20.29640007019043
2002-07-01,19.911523818969727
2002-07-02,19.65292739868164
2002-07-03,18.979387283325195
2002-07-05,20.1580753326416
2002-07-08,19.91752815246582
2002-07-09,19.249998092651367
2002-07-10,18.750871658325195
2002-07-11,19.29209327697754
2002-07-12,19.268041610717773
2002-07-15,18.798978805541992
2002-07-16,18.57044792175293
2002-07-17,18.437326431274414
2002-07-18,18.019813537597656
2002-07-19,17.753572463989258
2002-07-22,17.293691635131836
2002-07-23,16.88222885131836
2002-07-24,18.06217384338379
2002-07-25,17.747520446777344
2002-07-26,17.929048538208008
2002-07-29,19.35707664489746
2002-07-30,19.381284713745117
2002-07-31,19.375232696533203
2002-08-01,18.697528839111328
2002-08-02,18.600709915161133
2002-08-05,17.94114875793457
2002-08-06,18.546241760253906
2002-08-07,18.68541717529297
2002-08-08,20.161861419677734
2002-08-09,20.198165893554688
2002-08-12,20.161861419677734
2002-08-13,19.514402389526367
2002-08-14,20.294979095458984
2002-08-15,20.46440887451172
2002-08-16,20.307086944580078
2002-08-19,20.97268295288086
2002-08-20,20.875871658325195
2002-08-21,21.178422927856445
2002-08-22,21.480974197387695
2002-08-23,21.08159637451172
2002-08-26,21.43256378173828
2002-08-27,21.341800689697266
2002-08-28,21.087657928466797
2002-08-29,20.990846633911133
2002-08-30,21.26918601989746
2002-09-03,19.514402389526367
2002-09-04,20.077146530151367
2002-09-05,19.768552780151367
2002-09-06,20.155803680419922
2002-09-09,20.391801834106445
2002-09-10,20.234472274780273
2002-09-11,20.198165893554688
2002-09-12,19.393386840820312
2002-09-13,19.708032608032227
2002-09-16,19.587018966674805
2002-09-17,19.332870483398438
2002-09-18,18.79433250427246
2002-09-19,17.97745704650879
2002-09-20,17.559940338134766
2002-09-23,17.57808494567871
2002-09-24,16.815670013427734
2002-09-25,17.608346939086914
2002-09-26,17.9108943939209
2002-09-27,17.4752254486084
2002-09-30,17.390518188476562
2002-10-01,17.596235275268555
2002-10-02,16.192415237426758
2002-10-03,14.492091178894043
2002-10-04,13.663104057312012
2002-10-07,12.616291999816895
2002-10-08,13.79623794555664
2002-10-09,13.009596824645996
2002-10-10,13.947503089904785
2002-10-11,14.37712574005127
2002-10-14,14.104826927185059
2002-10-15,15.115344047546387
2002-10-16,15.279973030090332
2002-10-17,16.3043270111084
2002-10-18,16.475059509277344
2002-10-21,16.725038528442383
2002-10-22,16.566516876220703
2002-10-23,16.69455337524414
2002-10-24,16.145795822143555
2002-10-25,16.597007751464844
2002-10-28,16.63968276977539
2002-10-29,15.950678825378418
2002-10-30,16.12750244140625
2002-10-31,15.85312557220459
2002-11-01,16.15798568725586
2002-11-04,16.310428619384766
2002-11-05,16.243356704711914
2002-11-06,16.218965530395508
2002-11-07,15.658002853393555
2002-11-08,15.243386268615723
2002-11-11,15.103151321411133
2002-11-12,15.609228134155273
2002-11-13,15.670201301574707
2002-11-14,16.52993392944336
2002-11-15,16.68235969543457
2002-11-18,16.35310935974121
2002-11-19,16.401884078979492
2002-11-20,16.98113250732422
2002-11-21,18.17012596130371
2002-11-22,18.090858459472656
2002-11-25,18.023784637451172
2002-11-26,17.895732879638672
2002-11-27,18.456697463989258
2002-11-29,18.505470275878906
2002-12-02,18.37133026123047
2002-12-03,17.834762573242188
2002-12-04,17.560379028320312
2002-12-05,16.950653076171875
2002-12-06,16.755523681640625
2002-12-09,16.25554847717285
2002-12-10,16.20676040649414
2002-12-11,16.023841857910156
2002-12-12,15.609228134155273
2002-12-13,15.438497543334961
2002-12-16,16.066532135009766
2002-12-17,16.15798568725586
2002-12-18,13.651981353759766
2002-12-19,14.499509811401367
2002-12-20,14.80438232421875
2002-12-23,14.651947021484375
2002-12-24,14.578773498535156
2002-12-26,14.688536643981934
2002-12-27,14.45682430267334
2002-12-30,14.609258651733398
2002-12-31,14.609258651733398
2003-01-02,15.377530097961426
2003-01-03,15.481186866760254
2003-01-06,16.25554847717285
2003-01-07,16.182376861572266
2003-01-08,15.54825496673584
2003-01-09,16.322614669799805
2003-01-10,16.401884078979492
2003-01-13,16.45066261291504
2003-01-14,16.60309600830078
2003-01-15,16.481143951416016
2003-01-16,16.49943733215332
2003-01-17,16.54212188720703
2003-01-21,16.04213523864746
2003-01-22,15.82104206085205
2003-01-23,16.06056785583496
2003-01-24,15.612218856811523
2003-01-27,15.513949394226074
2003-01-28,15.599936485290527
2003-01-29,15.636784553527832
2003-01-30,15.354264259338379
2003-01-31,15.53851318359375
2003-02-03,15.495532035827637
2003-02-04,15.133170127868652
2003-02-05,14.893641471862793
2003-02-06,14.463723182678223
2003-02-07,14.40230655670166
2003-02-10,14.488298416137695
2003-02-11,14.205766677856445
2003-02-12,13.947819709777832
2003-02-13,13.843417167663574
2003-02-14,14.064509391784668
2003-02-18,14.279476165771484
2003-02-19,14.175061225891113
2003-02-20,14.138208389282227
2003-02-21,14.224202156066895
2003-02-24,13.781993865966797
2003-02-25,13.978522300720215
2003-02-26,13.874119758605957
2003-02-27,14.046088218688965
2003-02-28,13.990812301635742
2003-03-03,13.947819709777832
2003-03-04,13.66530704498291
2003-03-05,13.66530704498291
2003-03-06,13.235380172729492
2003-03-07,13.204671859741211
2003-03-10,12.645777702331543
2003-03-11,12.375543594360352
2003-03-12,12.27112865447998
2003-03-13,12.82388687133789
2003-03-14,12.768608093261719
2003-03-17,13.296799659729004
2003-03-18,13.689867973327637
2003-03-19,13.628451347351074
2003-03-20,13.769709587097168
2003-03-21,13.634587287902832
2003-03-24,13.155535697937012
2003-03-25,13.290657997131348
2003-03-26,13.278367042541504
2003-03-27,13.130969047546387
2003-03-28,13.137113571166992
2003-03-31,12.59050464630127
2003-04-01,12.903726577758789
2003-04-02,13.48105239868164
2003-04-03,13.57316780090332
2003-04-04,13.567028999328613
2003-04-07,13.831128120422363
2003-04-08,13.85568904876709
2003-04-09,13.683719635009766
2003-04-10,13.92939567565918
2003-04-11,13.874119758605957
2003-04-14,14.187344551086426
2003-04-15,14.81899642944336
2003-04-16,14.967612266540527
2003-04-17,15.295816421508789
2003-04-21,15.401105880737305
2003-04-22,16.057518005371094
2003-04-23,16.038944244384766
2003-04-24,15.964625358581543
2003-04-25,15.74169635772705
2003-04-28,16.15041160583496
2003-04-29,16.32380485534668
2003-04-30,16.37954330444336
2003-05-01,16.2247257232666
2003-05-02,16.682985305786133
2003-05-05,16.658206939697266
2003-05-06,16.868759155273438
2003-05-07,16.627243041992188
2003-05-08,15.977021217346191
2003-05-09,16.249488830566406
2003-05-12,16.689178466796875
2003-05-13,16.639631271362305
2003-05-14,16.51578140258789
2003-05-15,16.905912399291992
2003-05-16,16.8439884185791
2003-05-19,16.24329948425293
2003-05-20,16.354772567749023
2003-05-21,16.707754135131836
2003-05-22,16.80063819885254
2003-05-23,16.77586555480957
2003-05-27,17.296049118041992
2003-05-28,17.72333335876465
2003-05-29,17.52518081665039
2003-05-30,17.921504974365234
2003-06-02,18.29306983947754
2003-06-03,18.48503303527832
2003-06-04,18.745128631591797
2003-06-05,18.608890533447266
2003-06-06,18.19397735595703
2003-06-09,17.649032592773438
2003-06-10,17.884353637695312
2003-06-11,18.33641815185547
2003-06-12,18.255916595458984
2003-06-13,18.002012252807617
2003-06-16,18.503610610961914
2003-06-17,18.596508026123047
2003-06-18,18.24971580505371
2003-06-19,18.113479614257812
2003-06-20,18.10109519958496
2003-06-23,17.47563934326172
2003-06-24,17.63664436340332
2003-06-25,17.41990089416504
2003-06-26,17.698566436767578
2003-06-27,17.71715545654297
2003-06-30,17.803848266601562
2003-07-01,17.785276412963867
2003-07-02,17.772886276245117
2003-07-03,17.63664436340332
2003-07-07,18.34880256652832
2003-07-08,18.60269546508789
2003-07-09,18.64604377746582
2003-07-10,18.342609405517578
2003-07-11,18.472658157348633
2003-07-14,19.10431480407715
2003-07-15,19.469667434692383
2003-07-16,19.438514709472656
2003-07-17,19.170621871948242
2003-07-18,19.463441848754883
2003-07-21,19.288997650146484
2003-07-22,19.351293563842773
2003-07-23,19.02732276916504
2003-07-24,18.709569931030273
2003-07-25,19.021085739135742
2003-07-28,18.74072265625
2003-07-29,18.578731536865234
2003-07-30,18.76565170288086
2003-07-31,18.76565170288086
2003-08-01,18.398067474365234
2003-08-04,18.38559913635254
2003-08-05,18.005552291870117
2003-08-06,18.01177978515625
2003-08-07,18.06785774230957
2003-08-08,18.198688507080078
2003-08-11,18.036699295043945
2003-08-12,18.460369110107422
2003-08-13,18.348217010498047
2003-08-14,18.63481330871582
2003-08-15,18.50397491455078
2003-08-18,18.609882354736328
2003-08-19,18.690879821777344
2003-08-20,18.690879821777344
2003-08-21,18.722036361694336
2003-08-22,18.46659278869629
2003-08-25,18.516433715820312
2003-08-26,18.416749954223633
2003-08-27,18.26099395751953
2003-08-28,18.323293685913086
2003-08-29,18.32952117919922
2003-09-02,18.734495162963867
2003-09-03,18.940086364746094
2003-09-04,19.021085739135742
2003-09-05,19.033550262451172
2003-09-08,19.05846405029297
2003-09-09,19.270299911499023
2003-09-10,18.5662784576416
2003-09-11,18.790571212768555
2003-09-12,18.672182083129883
2003-09-15,18.497743606567383
2003-09-16,18.91517448425293
2003-09-17,18.94632339477539
2003-09-18,19.575590133666992
