Date,HPQ
2001-03-28,7.765985012054443
2001-03-29,7.847945213317871
2001-03-30,8.009312629699707
2001-04-02,7.407394886016846
2001-04-03,7.020629405975342
2001-04-04,7.030883312225342
2001-04-05,7.881250381469727
2001-04-06,7.363851547241211
2001-04-09,7.2998199462890625
2001-04-10,7.640481472015381
2001-04-11,7.748055458068848
2001-04-12,7.84282112121582
2001-04-16,7.681463718414307
2001-04-17,7.491925239562988
2001-04-18,8.170675277709961
2001-04-19,8.324359893798828
2001-04-20,8.119450569152832
2001-04-23,7.9299116134643555
2001-04-24,7.535464286804199
2001-04-25,7.479115962982178
2001-04-26,7.1589460372924805
2001-04-27,7.2716498374938965
2001-04-30,7.281895637512207
2001-05-01,7.287013530731201
2001-05-02,7.338244915008545
2001-05-03,7.061614990234375
2001-05-04,7.105160236358643
2001-05-07,7.087231159210205
2001-05-08,7.000149250030518
2001-05-09,6.915621757507324
2001-05-10,6.808043479919434
2001-05-11,6.7081522941589355
2001-05-14,6.633875370025635
2001-05-15,6.505805015563965
2001-05-16,6.849026203155518
2001-05-17,7.914543628692627
2001-05-18,7.645602226257324
2001-05-21,7.876120090484619
2001-05-22,7.8889265060424805
2001-05-23,7.576447010040283
2001-05-24,7.707074165344238
2001-05-25,7.696826934814453
2001-05-29,7.737810134887695
2001-05-30,7.3843488693237305
2001-05-31,7.509855270385742
2001-06-01,7.491925239562988
2001-06-04,7.581571578979492
2001-06-05,7.696826934814453
2001-06-06,7.353606224060059
2001-06-07,7.491925239562988
2001-06-08,7.310068607330322
2001-06-11,7.1205267906188965
2001-06-12,7.248595714569092
2001-06-13,7.1461405754089355
2001-06-14,6.864394664764404
2001-06-15,6.915621757507324
2001-06-18,6.861673355102539
2001-06-19,6.6792778968811035
2001-06-20,6.918186187744141
2001-06-21,6.846259593963623
2001-06-22,6.774326324462891
2001-06-25,6.900207042694092
2001-06-26,6.810291767120361
2001-06-27,6.794878005981445
2001-06-28,7.000396728515625
2001-06-29,7.347204208374023
2001-07-02,7.372893810272217
2001-07-03,7.295826435089111
2001-07-05,7.098013877868652
2001-07-06,6.78973913192749
2001-07-09,6.859103679656982
2001-07-10,6.537986755371094
2001-07-11,6.625329494476318
2001-07-12,6.941307544708252
2001-07-13,7.187928676605225
2001-07-16,6.782033920288086
2001-07-17,6.782033920288086
2001-07-18,6.740930080413818
2001-07-19,6.810291767120361
2001-07-20,6.787173748016357
2001-07-23,6.73065710067749
2001-07-24,6.615054607391357
2001-07-25,6.597072601318359
2001-07-26,6.165486812591553
2001-07-27,6.2579665184021
2001-07-30,6.2194342613220215
2001-07-31,6.335037708282471
2001-08-01,6.553399085998535
2001-08-02,6.656153202056885
2001-08-03,6.496883392333984
2001-08-06,6.481463432312012
2001-08-07,6.453207969665527
2001-08-08,6.358156681060791
2001-08-09,6.345316410064697
2001-08-10,6.448071479797363
2001-08-13,6.388984680175781
2001-08-14,6.38641881942749
2001-08-15,6.191176891326904
2001-08-16,6.198882102966309
2001-08-17,6.1783342361450195
2001-08-20,6.355589866638184
2001-08-21,6.345316410064697
2001-08-22,6.293935298919678
2001-08-23,6.168057441711426
2001-08-24,6.455778121948242
2001-08-27,6.427520751953125
2001-08-28,6.322194576263428
2001-08-29,6.152642726898193
2001-08-30,6.011351108551025
2001-08-31,5.962539196014404
2001-09-04,4.881011486053467
2001-09-05,4.67806339263916
2001-09-06,4.547047138214111
2001-09-07,4.644667625427246
2001-09-10,4.595853805541992
2001-09-17,4.133949279785156
2001-09-18,4.1803975105285645
2001-09-19,3.973956346511841
2001-09-20,3.741713523864746
2001-09-21,3.860417127609253
2001-09-24,4.154592990875244
2001-09-25,4.131369590759277
2001-09-26,4.128786563873291
2001-09-27,4.1803975105285645
2001-09-28,4.141689777374268
2001-10-01,4.025568008422852
2001-10-02,3.9352498054504395
2001-10-03,4.128786563873291
2001-10-04,4.128786563873291
2001-10-05,4.244907379150391
2001-10-08,4.373932361602783
2001-10-09,4.314582347869873
2001-10-10,4.386836051940918
2001-10-11,4.670690059661865
2001-10-12,4.735205173492432
2001-10-15,4.6758503913879395
2001-10-16,4.773911476135254
2001-10-17,4.647467136383057
2001-10-18,4.541667461395264
2001-10-19,4.719722270965576
2001-10-22,4.7223029136657715
2001-10-23,4.624240875244141
2001-10-24,4.650047779083252
2001-10-25,4.681012153625488
2001-10-26,4.60617733001709
2001-10-29,4.490055084228516
2001-10-30,4.37909460067749
2001-10-31,4.34296989440918
2001-11-01,4.464252948760986
2001-11-02,4.36619234085083
2001-11-05,4.358449459075928
2001-11-06,5.111954212188721
2001-11-07,4.949384689331055
2001-11-08,4.735205173492432
2001-11-09,4.900356769561768
2001-11-12,4.980347156524658
2001-11-13,5.220335483551025
2001-11-14,5.697728633880615
2001-11-15,5.7003068923950195
2001-11-16,5.5480570793151855
2001-11-19,5.560962200164795
2001-11-20,5.406130790710449
2001-11-21,5.295169353485107
2001-11-23,5.4035515785217285
2001-11-26,5.45258092880249
2001-11-27,5.238401412963867
2001-11-28,5.20485258102417
2001-11-29,5.522253513336182
2001-11-30,5.674500942230225
2001-12-03,5.5454792976379395
2001-12-04,5.806108474731445
2001-12-05,6.017707824707031
2001-12-06,6.020289421081543
2001-12-07,6.069318771362305
2001-12-10,5.935129642486572
2001-12-11,5.674500942230225
2001-12-12,5.628055095672607
2001-12-13,5.437098503112793
2001-12-14,5.419034481048584
2001-12-17,5.377586364746094
2001-12-18,5.310240268707275
2001-12-19,5.36204719543457
2001-12-20,5.36204719543457
2001-12-21,5.439754486083984
2001-12-24,5.3801798820495605
2001-12-26,5.413856506347656
2001-12-27,5.387950420379639
2001-12-28,5.393133163452148
2001-12-31,5.320601463317871
2002-01-02,5.608129978179932
2002-01-03,5.947464942932129
2002-01-04,5.999273300170898
2002-01-07,5.963007926940918
2002-01-08,5.900838375091553
2002-01-09,6.076985836029053
2002-01-10,6.043311595916748
2002-01-11,5.92674446105957
2002-01-14,5.833491802215576
2002-01-15,5.97855281829834
2002-01-16,5.807586669921875
2002-01-17,6.095118045806885
2002-01-18,5.856804370880127
2002-01-22,5.649578094482422
2002-01-23,5.740241050720215
2002-01-24,5.8619842529296875
2002-01-25,5.820539474487305
2002-01-28,5.716924667358398
2002-01-29,5.424212455749512
2002-01-30,5.688429832458496
2002-01-31,5.727287769317627
2002-02-01,5.698793888092041
2002-02-04,5.70915412902832
2002-02-05,5.540780067443848
2002-02-06,5.40090274810791
2002-02-07,5.387950420379639
2002-02-08,5.284335613250732
2002-02-11,5.40090274810791
2002-02-12,5.3801798820495605
2002-02-13,5.434577941894531
2002-02-14,5.40867280960083
2002-02-15,5.273974418640137
2002-02-19,5.118552207946777
2002-02-20,5.134093761444092
2002-02-21,5.040842056274414
2002-02-22,4.996804714202881
2002-02-25,5.175539016723633
2002-02-26,5.1833086013793945
2002-02-27,5.188490867614746
2002-02-28,5.211806774139404
2002-03-01,5.235116958618164
2002-03-04,5.344346523284912
2002-03-05,5.3573503494262695
2002-03-06,5.248123645782471
2002-03-07,5.201310157775879
2002-03-08,5.354747772216797
2002-03-11,5.456174850463867
2002-03-12,5.346944332122803
2002-03-13,5.229918479919434
2002-03-14,5.045269966125488
2002-03-15,4.954247951507568
2002-03-18,5.006262302398682
2002-03-19,4.889231204986572
2002-03-20,4.7331929206848145
2002-03-21,4.811211585998535
2002-03-22,4.720188617706299
2002-03-25,4.712385654449463
2002-03-26,4.701983451843262
2002-03-27,4.621363162994385
2002-03-28,4.665575981140137
2002-04-01,4.655172824859619
2002-04-02,4.538142681121826
2002-04-03,4.517339706420898
2002-04-04,4.486130714416504
2002-04-05,4.418511867523193
2002-04-08,4.452320575714111
2002-04-09,4.527740001678467
2002-04-10,4.608360290527344
2002-04-11,4.655172824859619
2002-04-12,4.629164695739746
2002-04-15,4.649972915649414
2002-04-16,4.837219715118408
2002-04-17,4.850220680236816
2002-04-18,4.7331929206848145
2002-04-19,4.860624313354492
2002-04-22,4.751397609710693
2002-04-23,4.6915812492370605
2002-04-24,4.47572660446167
2002-04-25,4.519937515258789
2002-04-26,4.410712242126465
2002-04-29,4.413308620452881
2002-04-30,4.44711971282959
2002-05-01,4.384703636169434
2002-05-02,4.444519519805908
2002-05-03,4.535542964935303
2002-05-06,4.7383928298950195
2002-05-07,4.787806987762451
2002-05-08,5.201310157775879
2002-05-09,5.203908920288086
2002-05-10,5.008862495422363
2002-05-13,5.196109294891357
2002-05-14,5.331343650817871
2002-05-15,5.032268524169922
2002-05-16,5.09728479385376
2002-05-17,5.118091106414795
2002-05-20,5.068676471710205
2002-05-21,4.9412455558776855
2002-05-22,5.003658771514893
2002-05-23,5.01926326751709
2002-05-24,4.860624313354492
2002-05-28,4.86322546005249
2002-05-29,4.829417705535889
2002-05-30,4.993257999420166
2002-05-31,4.964650630950928
2002-06-03,4.90223503112793
2002-06-04,4.933442115783691
2002-06-05,4.886631965637207
2002-06-06,4.77220344543457
2002-06-07,4.860624313354492
2002-06-10,4.756597518920898
2002-06-11,4.77220344543457
2002-06-12,4.670777797698975
2002-06-13,4.551146030426025
2002-06-14,4.512136459350586
2002-06-17,4.634933948516846
2002-06-18,4.66889762878418
2002-06-19,4.428530693054199
2002-06-20,4.350149154663086
2002-06-21,4.300507545471191
2002-06-24,4.154195785522461
2002-06-25,3.9164390563964844
2002-06-26,3.8720245361328125
2002-06-27,3.9660825729370117
2002-06-28,3.9922096729278564
2002-07-01,3.9451797008514404
2002-07-02,3.8197708129882812
2002-07-03,3.976533889770508
2002-07-05,4.258703708648682
2002-07-08,4.185548305511475
2002-07-09,4.133296012878418
2002-07-10,3.9843714237213135
2002-07-11,3.979146957397461
2002-07-12,3.989595890045166
2002-07-15,3.919053792953491
2002-07-16,3.7257137298583984
2002-07-17,3.545435905456543
2002-07-18,3.4879579544067383
2002-07-19,3.344259262084961
2002-07-22,3.135242462158203
2002-07-23,3.0098323822021484
2002-07-24,3.135242462158203
2002-07-25,3.082988977432251
2002-07-26,3.0464117527008057
2002-07-29,3.3912861347198486
2002-07-30,3.6212050914764404
2002-07-31,3.696974039077759
2002-08-01,3.576788902282715
2002-08-02,3.344259262084961
2002-08-05,3.161369562149048
2002-08-06,3.305068254470825
2002-08-07,3.3756115436553955
2002-08-08,3.540210247039795
2002-08-09,3.5036325454711914
2002-08-12,3.4775068759918213
2002-08-13,3.4539906978607178
2002-08-14,3.8223836421966553
2002-08-15,3.919053792953491
2002-08-16,3.9347310066223145
2002-08-19,3.919053792953491
2002-08-20,3.7910315990448
2002-08-21,3.8406715393066406
2002-08-22,3.997431755065918
2002-08-23,3.8406715393066406
2002-08-26,3.8798625469207764
2002-08-27,3.7126495838165283
2002-08-28,3.7283263206481934
2002-08-29,3.613365411758423
2002-08-30,3.5088605880737305
2002-09-03,3.278942346572876
2002-09-04,3.417414426803589
2002-09-05,3.357323408126831
2002-09-06,3.527148962020874
2002-09-09,3.527148962020874
2002-09-10,3.6995863914489746
2002-09-11,3.751840353012085
2002-09-12,3.5532755851745605
2002-09-13,3.527148962020874
2002-09-16,3.5875988006591797
2002-09-17,3.508751392364502
2002-09-18,3.519263982772827
2002-09-19,3.3773372173309326
2002-09-20,3.4009902477264404
2002-09-23,3.385221481323242
2002-09-24,3.230151653289795
2002-09-25,3.3747096061706543
2002-09-26,3.1723315715789795
2002-09-27,3.161817789077759
2002-09-30,3.067200183868408
2002-10-01,3.2669479846954346
2002-10-02,3.1276495456695557
2002-10-03,3.1460494995117188
2002-10-04,3.009377956390381
2002-10-07,3.035659074783325
2002-10-08,3.033031702041626
2002-10-09,2.9331576824188232
2002-10-10,3.103996515274048
2002-10-11,3.1591897010803223
2002-10-14,3.21175479888916
2002-10-15,3.548173666000366
2002-10-16,3.4009902477264404
2002-10-17,3.4167609214782715
2002-10-18,3.4404137134552
2002-10-21,3.6743321418762207
2002-10-22,3.648047924041748
2002-10-23,3.7820916175842285
2002-10-24,3.6270227432250977
2002-10-25,3.8425416946411133
2002-10-28,4.013379096984863
2002-10-29,3.9424169063568115
2002-10-30,4.113253593444824
2002-10-31,4.152678966522217
2002-11-01,4.286718845367432
2002-11-04,4.6520514488220215
2002-11-05,4.504867076873779
2002-11-06,4.602115154266357
2002-11-07,4.394480228424072
2002-11-08,4.383966445922852
2002-11-11,3.902992010116577
2002-11-12,4.073832035064697
2002-11-13,4.234152793884277
2002-11-14,4.441788673400879
2002-11-15,4.441788673400879
2002-11-18,4.431274890899658
2002-11-19,4.34979772567749
2002-11-20,4.428647041320801
2002-11-21,4.991099834442139
2002-11-22,5.033149242401123
2002-11-25,5.0699462890625
2002-11-26,4.9280219078063965
2002-11-27,5.1487956047058105
2002-11-29,5.119884967803955
2002-12-02,5.211872577667236
2002-12-03,5.054177761077881
2002-12-04,4.828145503997803
2002-12-05,4.799232482910156
2002-12-06,4.9490461349487305
2002-12-09,4.7387847900390625
2002-12-10,4.909623622894287
2002-12-11,4.791350364685059
2002-12-12,4.930647373199463
2002-12-13,4.883338928222656
2002-12-16,5.002122402191162
2002-12-17,5.012683868408203
2002-12-18,4.97572660446167
2002-12-19,5.002122402191162
2002-12-20,4.99156379699707
2002-12-23,4.930852890014648
2002-12-24,4.8622236251831055
2002-12-26,4.827905178070068
2002-12-27,4.735520362854004
2002-12-30,4.60353946685791
2002-12-31,4.58242130279541
2003-01-02,4.804150581359863
2003-01-03,4.901819229125977
2003-01-06,5.186901092529297
2003-01-07,5.266090393066406
2003-01-08,5.147303104400635
2003-01-09,5.405990123748779
2003-01-10,5.503657817840576
2003-01-13,5.374314785003662
2003-01-14,5.437665939331055
2003-01-15,5.345277309417725
2003-01-16,5.276645183563232
2003-01-17,5.0760345458984375
2003-01-21,4.99684476852417
2003-01-22,5.002122402191162
2003-01-23,5.173701763153076
2003-01-24,4.949334144592285
2003-01-27,4.849024772644043
2003-01-28,4.957251071929932
2003-01-29,5.091872692108154
2003-01-30,4.804150581359863
2003-01-31,4.595618724822998
2003-02-03,4.614095211029053
2003-02-04,4.619377136230469
2003-02-05,4.516427993774414
2003-02-06,4.495312213897705
2003-02-07,4.350131988525391
2003-02-10,4.392366409301758
2003-02-11,4.4477996826171875
2003-02-12,4.387087821960449
2003-02-13,4.474195957183838
2003-02-14,4.695924758911133
2003-02-18,4.867503643035889
2003-02-19,4.701205253601074
2003-02-20,4.717041969299316
2003-02-21,4.796233177185059
2003-02-24,4.685365200042725
2003-02-25,4.798871994018555
2003-02-26,4.057131767272949
2003-02-27,4.102006435394287
2003-02-28,4.183835029602051
2003-03-03,4.186473846435547
2003-03-04,4.102006435394287
2003-03-05,4.1072845458984375
2003-03-06,4.104645729064941
2003-03-07,4.170638084411621
2003-03-10,4.088808536529541
2003-03-11,4.067690372467041
2003-03-12,4.109927177429199
2003-03-13,3.959465265274048
2003-03-14,4.133681297302246
2003-03-17,4.351243019104004
2003-03-18,4.441453456878662
2003-03-19,4.499823093414307
2003-03-20,4.555540084838867
2003-03-21,4.645750522613525
2003-03-24,4.3910417556762695
2003-03-25,4.380429267883301
2003-03-26,4.399001598358154
2003-03-27,4.361855983734131
2003-03-28,4.311444282531738
2003-03-31,4.125722408294678
2003-04-01,4.144295692443848
2003-04-02,4.242462635040283
2003-04-03,4.340631008148193
2003-04-04,4.327364921569824
2003-04-07,4.300833702087402
2003-04-08,4.178787708282471
2003-04-09,4.075309753417969
2003-04-10,4.131030559539795
2003-04-11,4.059389114379883
2003-04-14,4.215929985046387
2003-04-15,4.131030559539795
2003-04-16,4.136335372924805
2003-04-17,4.059389114379883
2003-04-21,4.0859222412109375
2003-04-22,4.200010776519775
2003-04-23,4.263689994812012
2003-04-24,4.192052841186523
2003-04-25,4.205318927764893
2003-04-28,4.274299144744873
2003-04-29,4.3777756690979
2003-04-30,4.324710369110107
2003-05-01,4.3910417556762695
2003-05-02,4.417572975158691
2003-05-05,4.457371711730957
2003-05-06,4.597990036010742
2003-05-07,4.568806171417236
2003-05-08,4.534312725067139
2003-05-09,4.600645065307617
2003-05-12,4.619215488433838
2003-05-13,4.584723472595215
2003-05-14,4.621869087219238
2003-05-15,4.677587509155273
2003-05-16,4.762488842010498
2003-05-19,4.478598594665527
2003-05-20,4.523699760437012
2003-05-21,4.759836196899414
2003-05-22,4.897802352905273
2003-05-23,4.905762672424316
2003-05-27,4.956172943115234
2003-05-28,5.141897201538086
2003-05-29,5.056992530822754
2003-05-30,5.173734188079834
2003-06-02,5.3196587562561035
2003-06-03,5.324967861175537
2003-06-04,5.582326889038086
2003-06-05,5.810500621795654
2003-06-06,5.844995498657227
2003-06-09,5.712331295013428
2003-06-10,5.736213684082031
2003-06-11,5.624777793884277
2003-06-12,5.63538932800293
2003-06-13,5.569059371948242
2003-06-16,5.694238662719727
2003-06-17,5.763484477996826
2003-06-18,5.851377010345459
2003-06-19,5.752833366394043
2003-06-20,5.779466152191162
2003-06-23,5.6915764808654785
2003-06-24,5.6223273277282715
2003-06-25,5.539765357971191
2003-06-26,5.672932147979736
2003-06-27,5.563735485076904
2003-06-30,5.672932147979736
2003-07-01,5.64097261428833
2003-07-02,5.742177486419678
2003-07-03,5.672932147979736
2003-07-07,5.872681140899658
2003-07-08,5.888663291931152
2003-07-09,6.107057571411133
2003-07-10,5.872681140899658
2003-07-11,6.088414669036865
2003-07-14,6.264195442199707
2003-07-15,6.099068641662598
2003-07-16,6.045802593231201
2003-07-17,5.8087615966796875
2003-07-18,6.005847930908203
2003-07-21,5.814088821411133
2003-07-22,5.851377010345459
2003-07-23,5.893989086151123
2003-07-24,5.619664192199707
2003-07-25,5.699567794799805
2003-07-28,5.694238662719727
2003-07-29,5.66494083404541
2003-07-30,5.598357677459717
2003-07-31,5.638303756713867
2003-08-01,5.58504056930542
2003-08-04,5.539765357971191
2003-08-05,5.318704605102539
2003-08-06,5.297399044036865
2003-08-07,5.142924785614014
2003-08-08,5.34800386428833
2003-08-11,5.316040515899658
2003-08-12,5.579714775085449
2003-08-13,5.606346607208252
2003-08-14,5.632980823516846
2003-08-15,5.699567794799805
2003-08-18,5.893989086151123
2003-08-19,5.888663291931152
2003-08-20,5.273430824279785
2003-08-21,5.284080982208252
2003-08-22,5.180211544036865
2003-08-25,5.166895389556885
2003-08-26,5.214836120605469
2003-08-27,5.198855876922607
2003-08-28,5.265439033508301
2003-08-29,5.308051586151123
2003-09-02,5.379961967468262
2003-09-03,5.497153282165527
2003-09-04,5.534440517425537
2003-09-05,5.387953281402588
2003-09-08,5.459866046905518
2003-09-09,5.449209690093994
2003-09-10,5.342676162719727
