Date,V
2008-07-03,17.156293869018555
2008-07-07,16.61789894104004
2008-07-08,17.373849868774414
2008-07-09,16.672828674316406
2008-07-10,16.97609519958496
2008-07-11,16.382761001586914
2008-07-14,15.949834823608398
2008-07-15,15.035656929016113
2008-07-16,15.872917175292969
2008-07-17,16.494827270507812
2008-07-18,16.13004493713379
2008-07-21,15.800410270690918
2008-07-22,16.27287483215332
2008-07-23,16.09708023071289
2008-07-24,15.400449752807617
2008-07-25,15.813587188720703
2008-07-28,15.503731727600098
2008-07-29,16.694801330566406
2008-07-30,17.23979377746582
2008-07-31,16.055322647094727
2008-08-01,15.763049125671387
2008-08-04,15.932259559631348
2008-08-05,16.17398452758789
2008-08-06,15.708109855651855
2008-08-07,15.272984504699707
2008-08-08,15.95423412322998
2008-08-11,16.435489654541016
2008-08-12,15.998186111450195
2008-08-13,16.269977569580078
2008-08-14,16.677099227905273
2008-08-15,16.679304122924805
2008-08-18,16.492250442504883
2008-08-19,16.2281551361084
2008-08-20,16.41082191467285
2008-08-21,16.369007110595703
2008-08-22,16.3051815032959
2008-08-25,16.135726928710938
2008-08-26,16.1401309967041
2008-08-27,16.38441276550293
2008-08-28,16.64849853515625
2008-08-29,16.70351791381836
2008-09-02,16.50324249267578
2008-09-03,16.076313018798828
2008-09-04,15.515127182006836
2008-09-05,15.792415618896484
2008-09-08,15.427088737487793
2008-09-09,14.852707862854004
2008-09-10,15.19382095336914
2008-09-11,15.614154815673828
2008-09-12,15.768202781677246
2008-09-15,15.268640518188477
2008-09-16,14.601823806762695
2008-09-17,14.104455947875977
2008-09-18,14.722865104675293
2008-09-19,15.310461044311523
2008-09-22,14.344340324401855
2008-09-23,14.722865104675293
2008-09-24,14.45437240600586
2008-09-25,14.216696739196777
2008-09-26,13.653307914733887
2008-09-29,12.72020435333252
2008-09-30,13.51025676727295
2008-10-01,13.492655754089355
2008-10-02,12.673986434936523
2008-10-03,12.508928298950195
2008-10-06,12.1876220703125
2008-10-07,11.256720542907715
2008-10-08,11.58242130279541
2008-10-09,10.970623016357422
2008-10-10,11.44377613067627
2008-10-13,12.955677032470703
2008-10-14,12.678385734558105
2008-10-15,10.948620796203613
2008-10-16,11.679258346557617
2008-10-17,11.492198944091797
2008-10-20,11.445978164672852
2008-10-21,11.15768814086914
2008-10-22,10.675724029541016
2008-10-23,10.633913040161133
2008-10-24,10.559085845947266
2008-10-27,10.253185272216797
2008-10-28,10.997032165527344
2008-10-29,11.155481338500977
2008-10-30,11.938942909240723
2008-10-31,12.181022644042969
2008-11-03,11.55161190032959
2008-11-04,13.162548065185547
2008-11-05,12.42750358581543
2008-11-06,11.340340614318848
2008-11-07,11.773889541625977
2008-11-10,11.441573143005371
2008-11-11,11.837713241577148
2008-11-12,11.411033630371094
2008-11-13,12.004191398620605
2008-11-14,11.960087776184082
2008-11-17,11.633745193481445
2008-11-18,12.048288345336914
2008-11-19,11.373555183410645
2008-11-20,10.615019798278809
2008-11-21,10.226938247680664
2008-11-24,10.96341609954834
2008-11-25,10.921517372131348
2008-11-26,11.466158866882324
2008-11-28,11.589641571044922
2008-12-01,10.595175743103027
2008-12-02,10.954591751098633
2008-12-03,11.563180923461914
2008-12-04,11.203764915466309
2008-12-05,11.726357460021973
2008-12-08,12.38345718383789
2008-12-09,11.803531646728516
2008-12-10,11.721942901611328
2008-12-11,11.486006736755371
2008-12-12,11.67563533782959
2008-12-15,11.63154125213623
2008-12-16,12.07695198059082
2008-12-17,12.207053184509277
2008-12-18,12.061517715454102
2008-12-19,12.12105655670166
2008-12-22,11.852043151855469
2008-12-23,11.829992294311523
2008-12-24,11.6624116897583
2008-12-26,11.741788864135742
2008-12-29,11.503646850585938
2008-12-30,11.243457794189453
2008-12-31,11.565386772155762
2009-01-02,11.783686637878418
2009-01-05,11.86747932434082
2009-01-06,12.703181266784668
2009-01-07,12.427557945251465
2009-01-08,12.295251846313477
2009-01-09,12.264381408691406
2009-01-12,11.677839279174805
2009-01-13,11.717537879943848
2009-01-14,11.23904037475586
2009-01-15,10.888444900512695
2009-01-16,10.454052925109863
2009-01-20,9.353743553161621
2009-01-21,9.741827964782715
2009-01-22,9.741827964782715
2009-01-23,9.772697448730469
2009-01-26,9.391222953796387
2009-01-27,9.735211372375488
2009-01-28,10.412153244018555
2009-01-29,10.202676773071289
2009-01-30,10.881823539733887
2009-02-02,11.018540382385254
2009-02-03,10.670144081115723
2009-02-04,10.833317756652832
2009-02-05,11.849837303161621
2009-02-06,12.218077659606934
2009-02-09,12.19822883605957
2009-02-10,11.874089241027832
2009-02-11,12.142531394958496
2009-02-12,12.460673332214355
2009-02-13,12.361251831054688
2009-02-17,11.985661506652832
2009-02-18,12.405434608459473
2009-02-19,12.290549278259277
2009-02-20,12.297178268432617
2009-02-23,11.985661506652832
2009-02-24,12.449625015258789
2009-02-25,12.244157791137695
2009-02-26,12.385552406311035
2009-02-27,12.529160499572754
2009-03-02,11.965779304504395
2009-03-03,12.009965896606445
2009-03-04,12.215436935424805
2009-03-05,11.802286148071289
2009-03-06,11.088669776916504
2009-03-09,11.0025053024292
2009-03-10,11.680774688720703
2009-03-11,11.349371910095215
2009-03-12,11.950315475463867
2009-03-13,11.499611854553223
2009-03-16,11.526117324829102
2009-03-17,12.215436935424805
2009-03-18,12.440787315368652
2009-03-19,11.64100456237793
2009-03-20,11.60566234588623
2009-03-23,12.270668983459473
2009-03-24,11.842055320739746
2009-03-25,11.65426254272461
2009-03-26,12.261831283569336
2009-03-27,11.985661506652832
2009-03-30,11.819965362548828
2009-03-31,12.283923149108887
2009-04-01,11.994500160217285
2009-04-02,12.281715393066406
2009-04-03,13.273712158203125
2009-04-06,13.063820838928223
2009-04-07,12.626374244689941
2009-04-08,12.774399757385254
2009-04-09,12.9887056350708
2009-04-13,13.501263618469238
2009-04-14,12.887075424194336
2009-04-15,13.059406280517578
2009-04-16,12.829628944396973
2009-04-17,12.814165115356445
2009-04-20,12.151368141174316
2009-04-21,12.953356742858887
2009-04-22,12.705906867980957
2009-04-23,12.864978790283203
2009-04-24,13.339985847473145
2009-04-27,13.006377220153809
2009-04-28,13.412894248962402
2009-04-29,14.031512260437012
2009-04-30,14.3518648147583
2009-05-01,14.362913131713867
2009-05-04,15.067689895629883
2009-05-05,14.8887357711792
2009-05-06,14.623615264892578
2009-05-07,14.477801322937012
2009-05-08,15.118509292602539
2009-05-11,14.566170692443848
2009-05-12,14.409308433532715
2009-05-13,14.266576766967773
2009-05-14,14.277640342712402
2009-05-15,14.39935302734375
2009-05-18,14.695877075195312
2009-05-19,14.33960247039795
2009-05-20,14.37501049041748
2009-05-21,14.66711139678955
2009-05-22,14.54983139038086
2009-05-26,14.775546073913574
2009-05-27,14.587447166442871
2009-05-28,14.715794563293457
2009-05-29,14.983558654785156
2009-06-01,14.751204490661621
2009-06-02,14.78438949584961
2009-06-03,15.09862995147705
2009-06-04,15.384087562561035
2009-06-05,15.330984115600586
2009-06-08,15.446051597595215
2009-06-09,15.187142372131348
2009-06-10,15.328766822814941
2009-06-11,14.764477729797363
2009-06-12,14.242234230041504
2009-06-15,14.25772476196289
2009-06-16,13.821781158447266
2009-06-17,13.576154708862305
2009-06-18,13.589431762695312
2009-06-19,13.580574989318848
2009-06-22,13.551812171936035
2009-06-23,13.868255615234375
2009-06-24,13.5186128616333
2009-06-25,13.7089262008667
2009-06-26,14.122737884521484
2009-06-29,13.936853408813477
2009-06-30,13.777524948120117
2009-07-01,13.454440116882324
2009-07-02,13.29511547088623
2009-07-06,13.425673484802246
2009-07-07,13.213236808776855
2009-07-08,13.16454792022705
2009-07-09,13.374772071838379
2009-07-10,13.246431350708008
2009-07-13,13.35486125946045
2009-07-14,13.341586112976074
2009-07-15,13.863828659057617
2009-07-16,14.253301620483398
2009-07-17,14.184700012207031
2009-07-20,14.852994918823242
2009-07-21,14.859633445739746
2009-07-22,14.793251037597656
2009-07-23,14.868484497070312
2009-07-24,14.890618324279785
2009-07-27,15.08977222442627
2009-07-28,14.671540260314941
2009-07-29,14.77776050567627
2009-07-30,14.87291145324707
2009-07-31,14.4856538772583
2009-08-03,15.293360710144043
2009-08-04,15.291159629821777
2009-08-05,15.131821632385254
2009-08-06,15.191563606262207
2009-08-07,15.306635856628418
2009-08-10,15.242470741271973
2009-08-11,15.182719230651855
2009-08-12,15.170525550842285
2009-08-13,15.221506118774414
2009-08-14,15.026469230651855
2009-08-17,14.722838401794434
2009-08-18,14.851381301879883
2009-08-19,14.893495559692383
2009-08-20,15.028687477111816
2009-08-21,15.292425155639648
2009-08-24,15.059710502624512
2009-08-25,15.287982940673828
2009-08-26,15.558380126953125
2009-08-27,15.449784278869629
2009-08-28,15.624869346618652
2009-08-31,15.757845878601074
2009-09-01,15.553943634033203
2009-09-02,15.53622055053711
2009-09-03,15.71573257446289
2009-09-04,15.593843460083008
2009-09-08,15.724604606628418
2009-09-09,15.62043571472168
2009-09-10,16.026016235351562
2009-09-11,16.021583557128906
2009-09-14,16.150131225585938
2009-09-15,16.22327423095703
2009-09-16,16.420516967773438
2009-09-17,16.360673904418945
2009-09-18,16.354034423828125
2009-09-21,16.26537322998047
2009-09-22,16.491437911987305
2009-09-23,16.382844924926758
2009-09-24,16.296403884887695
2009-09-25,15.660327911376953
2009-09-28,15.766704559326172
2009-09-29,15.418758392333984
2009-09-30,15.316801071166992
2009-10-01,15.319023132324219
2009-10-02,15.024250984191895
2009-10-05,15.106257438659668
2009-10-06,15.12841796875
2009-10-07,15.704654693603516
2009-10-08,15.897475242614746
2009-10-09,16.165645599365234
2009-10-12,16.334083557128906
2009-10-13,16.54906463623047
2009-10-14,16.577871322631836
2009-10-15,16.639923095703125
2009-10-16,16.464839935302734
2009-10-19,16.611120223999023
2009-10-20,16.633283615112305
2009-10-21,16.66431427001953
2009-10-22,16.775114059448242
2009-10-23,16.427167892456055
2009-10-26,16.13018226623535
2009-10-27,16.378408432006836
2009-10-28,16.97016716003418
2009-10-29,17.127517700195312
2009-10-30,16.790632247924805
2009-11-02,17.129735946655273
2009-11-03,17.209522247314453
2009-11-04,17.355792999267578
2009-11-05,17.639476776123047
2009-11-06,17.657207489013672
2009-11-09,17.9874324798584
2009-11-10,17.974143981933594
2009-11-11,17.91208839416504
2009-11-12,17.74005699157715
2009-11-13,17.7578125
2009-11-16,17.657915115356445
2009-11-17,17.879901885986328
2009-11-18,17.844377517700195
2009-11-19,17.797758102416992
2009-11-20,17.7578125
2009-11-23,17.855478286743164
2009-11-24,17.89543342590332
2009-11-25,18.15514373779297
2009-11-27,17.831056594848633
2009-11-30,17.979780197143555
2009-12-01,18.417072296142578
2009-12-02,18.250591278076172
2009-12-03,17.76447296142578
2009-12-04,17.817739486694336
2009-12-07,17.742273330688477
2009-12-08,17.75559425354004
2009-12-09,18.14626693725586
2009-12-10,18.272790908813477
2009-12-11,18.055253982543945
2009-12-14,18.816617965698242
2009-12-15,19.120716094970703
2009-12-16,19.31828498840332
2009-12-17,19.31828498840332
2009-12-18,19.748891830444336
2009-12-21,19.42483139038086
2009-12-22,19.156240463256836
2009-12-23,19.12293815612793
2009-12-24,19.154020309448242
2009-12-28,19.258346557617188
2009-12-29,19.538028717041016
2009-12-30,19.564668655395508
2009-12-31,19.413724899291992
2010-01-04,19.564668655395508
2010-01-05,19.34048080444336
2010-01-06,19.08077049255371
2010-01-07,19.258346557617188
2010-01-08,19.31162452697754
2010-01-11,19.256122589111328
2010-01-12,19.165109634399414
2010-01-13,19.342695236206055
2010-01-14,19.40929412841797
2010-01-15,19.120716094970703
2010-01-19,19.50029754638672
2010-01-20,19.404857635498047
2010-01-21,18.745594024658203
2010-01-22,18.363792419433594
2010-01-25,18.20841407775879
2010-01-26,18.013080596923828
2010-01-27,18.6257266998291
2010-01-28,18.346046447753906
2010-01-29,18.20841407775879
2010-02-01,18.57022476196289
2010-02-02,18.647918701171875
2010-02-03,18.53915786743164
2010-02-04,18.434831619262695
2010-02-05,18.326061248779297
2010-02-08,18.434831619262695
2010-02-09,18.48365020751953
2010-02-10,18.593698501586914
2010-02-11,18.927160263061523
2010-02-12,18.847129821777344
2010-02-16,19.091672897338867
2010-02-17,19.21170997619629
2010-02-18,19.331764221191406
2010-02-19,19.298419952392578
2010-02-22,19.32064437866211
2010-02-23,19.1450252532959
2010-02-24,19.036088943481445
2010-02-25,18.947175979614258
2010-02-26,18.95828628540039
2010-03-01,19.300634384155273
2010-03-02,19.218381881713867
2010-03-03,19.296186447143555
2010-03-04,19.34955406188965
2010-03-05,19.676328659057617
2010-03-08,20.147628784179688
2010-03-09,20.040924072265625
2010-03-10,20.34547233581543
2010-03-11,20.616689682006836
2010-03-12,20.730070114135742
2010-03-15,20.5433292388916
2010-03-16,20.37437629699707
2010-03-17,20.343252182006836
2010-03-18,20.03647232055664
2010-03-19,19.749696731567383
2010-03-22,19.8386173248291
2010-03-23,20.003131866455078
2010-03-24,19.729694366455078
2010-03-25,20.098722457885742
2010-03-26,20.063148498535156
2010-03-29,20.060924530029297
2010-03-30,20.22987937927246
2010-03-31,20.236549377441406
2010-04-01,20.574453353881836
2010-04-05,20.556665420532227
2010-04-06,20.54110336303711
2010-04-07,20.1654109954834
2010-04-08,20.33881187438965
2010-04-09,20.56778335571289
2010-04-12,20.71673011779785
2010-04-13,20.6278133392334
2010-04-14,20.9545955657959
2010-04-15,20.996835708618164
2010-04-16,20.86344337463379
2010-04-19,20.701168060302734
2010-04-20,20.907915115356445
2010-04-21,20.70339584350586
2010-04-22,21.15022087097168
2010-04-23,21.47256851196289
2010-04-26,21.341407775878906
2010-04-27,20.66337776184082
2010-04-28,20.810104370117188
2010-04-29,20.634469985961914
2010-04-30,20.058700561523438
2010-05-03,19.845287322998047
2010-05-04,19.64521026611328
2010-05-05,19.21393585205078
2010-05-06,18.433637619018555
2010-05-07,18.2935848236084
2010-05-10,19.116130828857422
2010-05-11,18.70930290222168
2010-05-12,19.075546264648438
2010-05-13,19.0866756439209
2010-05-14,17.200937271118164
2010-05-17,16.633207321166992
2010-05-18,15.604631423950195
2010-05-19,16.24582290649414
2010-05-20,16.21242904663086
2010-05-21,16.519664764404297
2010-05-24,16.597593307495117
2010-05-25,16.24582290649414
2010-05-26,16.3415584564209
2010-05-27,16.4061222076416
2010-05-28,16.132280349731445
2010-06-01,15.9163179397583
2010-06-02,15.862889289855957
2010-06-03,16.216867446899414
2010-06-04,16.05881118774414
2010-06-07,16.005373001098633
2010-06-08,16.330429077148438
2010-06-09,16.430614471435547
2010-06-10,17.243240356445312
2010-06-11,16.938232421875
2010-06-14,16.426164627075195
2010-06-15,17.12746810913086
2010-06-16,17.180904388427734
2010-06-17,17.419124603271484
2010-06-18,17.151960372924805
2010-06-21,18.011327743530273
2010-06-22,17.534902572631836
2010-06-23,17.312255859375
2010-06-24,17.02728271484375
2010-06-25,17.06735610961914
2010-06-28,16.746749877929688
2010-06-29,15.907417297363281
2010-06-30,15.751566886901855
2010-07-01,16.22134017944336
2010-07-02,16.292579650878906
2010-07-06,16.08997917175293
2010-07-07,16.65770721435547
2010-07-08,16.715595245361328
2010-07-09,17.22764778137207
2010-07-12,17.03396224975586
2010-07-13,17.051774978637695
2010-07-14,16.982757568359375
2010-07-15,16.760116577148438
2010-07-16,15.907417297363281
2010-07-19,15.85620403289795
2010-07-20,16.386089324951172
2010-07-21,16.110017776489258
2010-07-22,16.57755470275879
2010-07-23,16.829133987426758
2010-07-26,16.938232421875
2010-07-27,17.056215286254883
2010-07-28,16.737857818603516
2010-07-29,16.025415420532227
2010-07-30,16.330429077148438
2010-08-02,16.081069946289062
2010-08-03,16.25250244140625
2010-08-04,16.13005256652832
2010-08-05,15.918538093566895
2010-08-06,16.061033248901367
2010-08-09,16.639888763427734
2010-08-10,16.757892608642578
2010-08-11,16.393274307250977
2010-08-12,16.275081634521484
2010-08-13,16.1055908203125
2010-08-16,16.241634368896484
2010-08-17,16.35981559753418
2010-08-18,16.252782821655273
2010-08-19,15.974018096923828
2010-08-20,15.632818222045898
2010-08-23,15.637283325195312
2010-08-24,15.757698059082031
2010-08-25,15.802301406860352
2010-08-26,15.590450286865234
2010-08-27,15.858048439025879
2010-08-30,15.507932662963867
2010-08-31,15.383051872253418
2010-09-01,15.728711128234863
2010-09-02,16.052074432373047
2010-09-03,16.168039321899414
2010-09-07,15.945021629333496
2010-09-08,15.287158966064453
2010-09-09,14.89242935180664
2010-09-10,15.184576034545898
2010-09-13,14.602527618408203
2010-09-14,14.96826171875
2010-09-15,15.371896743774414
2010-09-16,15.249238967895508
2010-09-17,15.273776054382324
2010-09-20,15.679641723632812
2010-09-21,15.59714412689209
2010-09-22,15.748781204223633
2010-09-23,15.829060554504395
2010-09-24,16.139039993286133
2010-09-27,16.279539108276367
2010-09-28,16.339750289916992
2010-09-29,16.593978881835938
2010-09-30,16.560529708862305
2010-10-01,16.35090446472168
2010-10-04,16.33306121826172
2010-10-05,16.723323822021484
2010-10-06,16.553842544555664
2010-10-07,16.415578842163086
2010-10-08,16.502552032470703
2010-10-11,16.567216873168945
2010-10-12,16.55830955505371
2010-10-13,17.158187866210938
2010-10-14,17.209484100341797
2010-10-15,17.305370330810547
2010-10-18,17.474863052368164
2010-10-19,17.29422378540039
2010-10-20,17.733545303344727
2010-10-21,17.662189483642578
2010-10-22,17.682254791259766
2010-10-25,17.9810848236084
2010-10-26,17.847280502319336
2010-10-27,17.82274055480957
2010-10-28,17.048913955688477
2010-10-29,17.43026351928711
2010-11-01,17.242929458618164
2010-11-02,17.48824119567871
2010-11-03,17.61758041381836
2010-11-04,17.838359832763672
2010-11-05,17.795988082885742
2010-11-08,17.55290985107422
2010-11-09,17.4659366607666
2010-11-10,17.682254791259766
2010-11-11,17.66664695739746
2010-11-12,17.158187866210938
2010-11-15,17.028846740722656
2010-11-16,16.723323822021484
2010-11-17,16.92220115661621
2010-11-18,17.192577362060547
2010-11-19,17.217161178588867
2010-11-22,16.861865997314453
2010-11-23,16.680864334106445
2010-11-24,16.942312240600586
2010-11-26,16.8663272857666
2010-11-29,16.578079223632812
2010-11-30,16.502105712890625
2010-12-01,16.808231353759766
2010-12-02,17.205984115600586
2010-12-03,17.284198760986328
2010-12-06,17.49871063232422
2010-12-07,17.179176330566406
2010-12-08,17.416044235229492
2010-12-09,17.679716110229492
2010-12-10,17.921043395996094
2010-12-13,18.075223922729492
2010-12-14,18.019359588623047
2010-12-15,17.192577362060547
2010-12-16,15.013904571533203
2010-12-17,14.9490966796875
2010-12-20,15.192665100097656
2010-12-21,15.206069946289062
2010-12-22,15.317797660827637
2010-12-23,15.358013153076172
2010-12-27,15.822809219360352
2010-12-28,15.804919242858887
2010-12-29,15.775876998901367
2010-12-30,15.7066068649292
2010-12-31,15.726720809936523
2011-01-03,15.758007049560547
2011-01-04,15.775876998901367
2011-01-05,16.108823776245117
2011-01-06,16.35015296936035
2011-01-07,16.3032283782959
2011-01-10,16.046255111694336
2011-01-11,16.06190299987793
2011-01-12,16.225025177001953
2011-01-13,15.896540641784668
2011-01-14,15.892067909240723
2011-01-18,15.912185668945312
2011-01-19,15.445164680480957
2011-01-20,15.795989036560059
2011-01-21,15.675324440002441
2011-01-24,16.041790008544922
2011-01-25,15.99486255645752
2011-01-26,15.865262985229492
2011-01-27,15.775876998901367
2011-01-28,15.52114200592041
2011-01-31,15.608278274536133
2011-02-01,15.798225402832031
2011-02-02,16.108823776245117
2011-02-03,16.006032943725586
2011-02-04,16.289823532104492
2011-02-07,16.51998519897461
2011-02-08,16.662988662719727
2011-02-09,16.40774154663086
2011-02-10,16.73463249206543
2011-02-11,16.77718162536621
2011-02-14,16.958545684814453
2011-02-15,16.929445266723633
2011-02-16,17.00779914855957
2011-02-17,17.048105239868164
2011-02-18,16.97869110107422
2011-02-22,16.510740280151367
2011-02-23,16.318180084228516
2011-02-24,16.548797607421875
2011-02-25,16.721208572387695
2011-02-28,16.356245040893555
2011-03-01,16.27787971496582
2011-03-02,16.56224250793457
2011-03-03,16.97869110107422
2011-03-04,16.723447799682617
2011-03-07,16.6025447845459
2011-03-08,16.607019424438477
2011-03-09,16.504018783569336
2011-03-10,15.986801147460938
2011-03-11,16.23533058166504
2011-03-14,16.08979034423828
2011-03-15,15.942015647888184
2011-03-16,15.888282775878906
2011-03-17,15.993520736694336
2011-03-18,15.991267204284668
2011-03-21,16.112184524536133
2011-03-22,16.031578063964844
2011-03-23,16.118906021118164
2011-03-24,16.26891326904297
2011-03-25,16.141300201416016
2011-03-28,16.289064407348633
2011-03-29,16.16592788696289
2011-03-30,16.620454788208008
2011-03-31,16.48386573791504
2011-04-01,16.618207931518555
2011-04-04,16.84659194946289
2011-04-05,16.931673049926758
2011-04-06,17.016759872436523
2011-04-07,17.108558654785156
2011-04-08,17.177968978881836
2011-04-11,17.399639129638672
2011-04-12,17.24738311767578
2011-04-13,17.352624893188477
2011-04-14,17.08617401123047
2011-04-15,17.12199592590332
2011-04-18,16.945106506347656
2011-04-19,16.998849868774414
2011-04-20,17.323514938354492
2011-04-21,17.4130802154541
2011-04-25,17.410829544067383
2011-04-26,17.636974334716797
2011-04-27,17.663850784301758
2011-04-28,17.388446807861328
2011-04-29,17.49143409729004
2011-05-02,17.719825744628906
2011-05-03,17.912378311157227
2011-05-04,17.860877990722656
2011-05-05,17.621301651000977
2011-05-06,17.780275344848633
2011-05-09,17.881032943725586
2011-05-10,17.990745544433594
2011-05-11,17.764602661132812
2011-05-12,17.896705627441406
2011-05-13,17.89222526550293
2011-05-16,17.898950576782227
2011-05-17,18.046728134155273
2011-05-18,17.948026657104492
2011-05-19,17.865028381347656
2011-05-20,17.54873275756836
2011-05-23,17.254865646362305
2011-05-24,17.40740394592285
2011-05-25,17.66537094116211
2011-05-26,17.786500930786133
2011-05-27,17.900917053222656
2011-05-31,18.18355941772461
2011-06-01,17.761823654174805
2011-06-02,18.10280418395996
2011-06-03,17.750614166259766
2011-06-06,17.541996002197266
2011-06-07,17.905399322509766
2011-06-08,17.207752227783203
2011-06-09,17.144947052001953
2011-06-10,16.754627227783203
2011-06-13,16.792762756347656
2011-06-14,17.03278350830078
2011-06-15,16.788270950317383
2011-06-16,16.797252655029297
2011-06-17,16.696300506591797
2011-06-20,16.611061096191406
2011-06-21,16.821922302246094
2011-06-22,16.747900009155273
2011-06-23,16.893709182739258
2011-06-24,16.458518981933594
2011-06-27,16.575166702270508
2011-06-28,16.88697624206543
2011-06-29,19.419578552246094
2011-06-30,18.901390075683594
2011-07-01,19.733625411987305
2011-07-05,19.812129974365234
2011-07-06,19.78521156311035
2011-07-07,20.222652435302734
2011-07-08,20.128437042236328
2011-07-11,19.717924118041992
2011-07-12,19.673063278198242
2011-07-13,19.906352996826172
2011-07-14,19.72689437866211
2011-07-15,19.90859603881836
2011-07-18,19.756052017211914
2011-07-19,20.011789321899414
2011-07-20,19.88391876220703
2011-07-21,19.751577377319336
2011-07-22,20.08132553100586
2011-07-25,19.98262596130371
2011-07-26,20.00954246520996
2011-07-27,19.684276580810547
2011-07-28,19.498085021972656
2011-07-29,19.188526153564453
2011-08-01,19.219928741455078
2011-08-02,18.744369506835938
2011-08-03,19.62369728088379
2011-08-04,19.065141677856445
2011-08-05,18.71072006225586
2011-08-08,17.77528953552246
2011-08-09,18.564905166625977
2011-08-10,17.784257888793945
2011-08-11,18.959718704223633
2011-08-12,18.804931640625
2011-08-15,19.26255226135254
2011-08-16,19.253578186035156
2011-08-17,18.873804092407227
2011-08-18,18.042369842529297
2011-08-19,17.887311935424805
2011-08-22,17.929996490478516
2011-08-23,18.824373245239258
2011-08-24,19.410877227783203
2011-08-25,18.90077018737793
2011-08-26,19.291778564453125
2011-08-29,19.45581817626953
2011-08-30,19.759187698364258
2011-08-31,19.74795150756836
2011-09-01,19.714244842529297
2011-09-02,19.224361419677734
2011-09-06,19.294021606445312
2011-09-07,19.882774353027344
2011-09-08,19.6535701751709
2011-09-09,19.40413475036621
2011-09-12,19.65131378173828
2011-09-13,19.723224639892578
2011-09-14,20.129962921142578
2011-09-15,20.336702346801758
2011-09-16,20.41535186767578
2011-09-19,20.23109245300293
2011-09-20,20.862529754638672
2011-09-21,20.543437957763672
2011-09-22,19.842330932617188
2011-09-23,20.24232292175293
2011-09-26,20.287260055541992
2011-09-27,20.107484817504883
2011-09-28,19.691768646240234
2011-09-29,19.705249786376953
2011-09-30,19.262563705444336
2011-10-03,18.934478759765625
2011-10-04,19.051334381103516
2011-10-05,19.098526000976562
2011-10-06,19.579410552978516
2011-10-07,19.381671905517578
2011-10-10,20.055809020996094
2011-10-11,20.338951110839844
2011-10-12,20.487262725830078
2011-10-13,20.808616638183594
2011-10-14,21.105215072631836
2011-10-17,20.49175453186035
2011-10-18,21.102991104125977
2011-10-19,20.24232292175293
2011-10-20,20.527711868286133
2011-10-21,20.9951171875
2011-10-24,21.170391082763672
2011-10-25,20.377153396606445
2011-10-26,20.678264617919922
2011-10-27,21.213092803955078
2011-10-28,21.370386123657227
2011-10-31,20.956912994384766
2011-11-01,20.23109245300293
2011-11-02,20.561418533325195
2011-11-03,20.938934326171875
2011-11-04,20.817596435546875
2011-11-07,20.88949966430664
2011-11-08,21.244548797607422
2011-11-09,20.927703857421875
2011-11-10,20.907480239868164
2011-11-11,21.383874893188477
2011-11-14,21.0827579498291
2011-11-15,21.4894962310791
2011-11-16,21.036767959594727
2011-11-17,20.586301803588867
2011-11-18,20.453418731689453
2011-11-21,20.543506622314453
2011-11-22,20.46017837524414
2011-11-23,20.11107063293457
2011-11-25,20.05025863647461
2011-11-28,21.052536010742188
