Date,FIX
2000-04-20,5.256601810455322
2000-04-24,5.406792640686035
2000-04-25,5.35672664642334
2000-04-26,5.35672664642334
2000-04-27,5.556982040405273
2000-04-28,5.506918907165527
2000-05-01,5.556982040405273
2000-05-02,5.506918907165527
2000-05-03,5.506918907165527
2000-05-04,5.657106876373291
2000-05-05,5.607043266296387
2000-05-08,5.657106876373291
2000-05-09,5.657106876373291
2000-05-10,5.607043266296387
2000-05-11,5.607043266296387
2000-05-12,5.506918907165527
2000-05-15,5.607043266296387
2000-05-16,5.556982040405273
2000-05-17,5.556982040405273
2000-05-18,5.406792640686035
2000-05-19,5.256601810455322
2000-05-22,5.156476974487305
2000-05-23,5.056350231170654
2000-05-24,5.056350231170654
2000-05-25,5.006288528442383
2000-05-26,4.956225395202637
2000-05-30,4.956225395202637
2000-05-31,4.856098175048828
2000-06-01,4.856098175048828
2000-06-02,4.956225395202637
2000-06-05,4.856098175048828
2000-06-06,4.60578727722168
2000-06-07,4.4055352210998535
2000-06-08,4.205284595489502
2000-06-09,4.355473041534424
2000-06-12,4.505659580230713
2000-06-13,4.455597400665283
2000-06-14,4.505659580230713
2000-06-15,4.4055352210998535
2000-06-16,4.4055352210998535
2000-06-19,4.4055352210998535
2000-06-20,4.305408477783203
2000-06-21,4.005030632019043
2000-06-22,3.9549686908721924
2000-06-23,4.005030632019043
2000-06-26,3.9549686908721924
2000-06-27,3.8548429012298584
2000-06-28,3.1038999557495117
2000-06-29,3.1539621353149414
2000-06-30,3.2040252685546875
2000-07-03,3.1539621353149414
2000-07-05,3.1038999557495117
2000-07-06,3.1038999557495117
2000-07-07,3.0037734508514404
2000-07-10,3.0538363456726074
2000-07-11,2.9537110328674316
2000-07-12,2.9036476612091064
2000-07-13,3.304150342941284
2000-07-14,3.804778814315796
2000-07-17,3.9549686908721924
2000-07-18,3.9549686908721924
2000-07-19,3.9049038887023926
2000-07-20,3.754716634750366
2000-07-21,3.754716634750366
2000-07-24,3.8548429012298584
2000-07-25,3.8548429012298584
2000-07-26,3.654590606689453
2000-07-27,3.4543399810791016
2000-07-28,3.4042775630950928
2000-07-31,3.554464817047119
2000-08-01,3.604527711868286
2000-08-02,3.604527711868286
2000-08-03,3.4543399810791016
2000-08-04,3.354212999343872
2000-08-07,3.304150342941284
2000-08-08,3.1539621353149414
2000-08-09,3.0538363456726074
2000-08-10,3.0538363456726074
2000-08-11,3.2040252685546875
2000-08-14,3.2540884017944336
2000-08-15,3.304150342941284
2000-08-16,3.304150342941284
2000-08-17,3.4042775630950928
2000-08-18,3.0538363456726074
2000-08-21,3.304150342941284
2000-08-22,3.4042775630950928
2000-08-23,3.604527711868286
2000-08-24,3.7046544551849365
2000-08-25,3.9549686908721924
2000-08-28,4.105157375335693
2000-08-29,4.305408477783203
2000-08-30,4.455597400665283
2000-08-31,4.4055352210998535
2000-09-01,4.4055352210998535
2000-09-05,4.305408477783203
2000-09-06,4.105157375335693
2000-09-07,4.105157375335693
2000-09-08,4.205284595489502
2000-09-11,4.255345821380615
2000-09-12,4.4055352210998535
2000-09-13,4.355473041534424
2000-09-14,4.255345821380615
2000-09-15,4.305408477783203
2000-09-18,4.205284595489502
2000-09-19,4.255345821380615
2000-09-20,4.255345821380615
2000-09-21,4.055094242095947
2000-09-22,4.055094242095947
2000-09-25,4.155218601226807
2000-09-26,4.155218601226807
2000-09-27,4.105157375335693
2000-09-28,4.155218601226807
2000-09-29,4.155218601226807
2000-10-02,3.9049038887023926
2000-10-03,3.604527711868286
2000-10-04,3.4543399810791016
2000-10-05,3.304150342941284
2000-10-06,3.0538363456726074
2000-10-09,2.9036476612091064
2000-10-10,2.9036476612091064
2000-10-11,2.6533329486846924
2000-10-12,2.3529562950134277
2000-10-13,2.3529562950134277
2000-10-16,2.4030184745788574
2000-10-17,2.5031442642211914
2000-10-18,2.3529562950134277
2000-10-19,2.4030184745788574
2000-10-20,2.4030184745788574
2000-10-23,2.5532076358795166
2000-10-24,2.5031442642211914
2000-10-25,2.4030184745788574
2000-10-26,2.4030184745788574
2000-10-27,2.30289363861084
2000-10-30,2.2528297901153564
2000-10-31,2.3529562950134277
2000-11-01,2.30289363861084
2000-11-02,2.4030184745788574
2000-11-03,2.5031442642211914
2000-11-06,2.4530813694000244
2000-11-07,2.5031442642211914
2000-11-08,2.5031442642211914
2000-11-09,2.4530813694000244
2000-11-10,2.4030184745788574
2000-11-13,2.30289363861084
2000-11-14,2.4030184745788574
2000-11-15,2.4030184745788574
2000-11-16,2.6533329486846924
2000-11-17,2.7033963203430176
2000-11-20,2.7033963203430176
2000-11-21,2.6032700538635254
2000-11-22,2.6032700538635254
2000-11-24,2.6533329486846924
2000-11-27,2.6533329486846924
2000-11-28,2.5532076358795166
2000-11-29,2.4530813694000244
2000-11-30,2.5031442642211914
2000-12-01,2.5532076358795166
2000-12-04,2.5031442642211914
2000-12-05,2.5532076358795166
2000-12-06,2.3529562950134277
2000-12-07,2.3529562950134277
2000-12-08,2.3529562950134277
2000-12-11,2.30289363861084
2000-12-12,2.2528297901153564
2000-12-13,2.0525786876678467
2000-12-14,2.0525786876678467
2000-12-15,2.0525786876678467
2000-12-18,2.0525786876678467
2000-12-19,1.902389407157898
2000-12-20,1.7522006034851074
2000-12-21,1.7021387815475464
2000-12-22,1.7021387815475464
2000-12-26,1.7021387815475464
2000-12-27,1.652075171470642
2000-12-28,1.7522006034851074
2000-12-29,1.7021387815475464
2001-01-02,1.7021387815475464
2001-01-03,1.7522006034851074
2001-01-04,1.7021387815475464
2001-01-05,1.7522006034851074
2001-01-08,1.7021387815475464
2001-01-09,1.802263855934143
2001-01-10,1.8523272275924683
2001-01-11,2.0025153160095215
2001-01-12,2.0025153160095215
2001-01-16,1.7021387815475464
2001-01-17,1.7021387815475464
2001-01-18,1.7522006034851074
2001-01-19,1.7021387815475464
2001-01-22,1.7522006034851074
2001-01-23,1.8523272275924683
2001-01-24,1.8523272275924683
2001-01-25,1.902389407157898
2001-01-26,1.902389407157898
2001-01-29,1.9624654054641724
2001-01-30,1.9624654054641724
2001-01-31,1.9784865379333496
2001-02-01,1.9624654054641724
2001-02-02,1.9784865379333496
2001-02-05,2.0025153160095215
2001-02-06,1.9945051670074463
2001-02-07,1.9945051670074463
2001-02-08,1.9624654054641724
2001-02-09,2.0025153160095215
2001-02-12,2.0025153160095215
2001-02-13,1.9864959716796875
2001-02-14,1.9945051670074463
2001-02-15,2.0025153160095215
2001-02-16,1.970475196838379
2001-02-20,1.9464447498321533
2001-02-21,1.938434362411499
2001-02-22,1.9544565677642822
2001-02-23,1.9544565677642822
2001-02-26,1.9864959716796875
2001-02-27,1.970475196838379
2001-02-28,1.9864959716796875
2001-03-01,2.042565107345581
2001-03-02,2.2267980575561523
2001-03-05,2.1947576999664307
2001-03-06,2.2267980575561523
2001-03-07,2.2027676105499268
2001-03-08,2.042565107345581
2001-03-09,2.0025153160095215
2001-03-12,1.9624654054641724
2001-03-13,1.9544565677642822
2001-03-14,1.9945051670074463
2001-03-15,1.970475196838379
2001-03-16,1.9624654054641724
2001-03-19,1.8743540048599243
2001-03-20,1.8423144817352295
2001-03-21,1.9063955545425415
2001-03-22,1.938434362411499
2001-03-23,1.9624654054641724
2001-03-26,1.9544565677642822
2001-03-27,1.9224151372909546
2001-03-28,1.9224151372909546
2001-03-29,1.938434362411499
2001-03-30,1.9544565677642822
2001-04-02,1.850324034690857
2001-04-03,1.802263855934143
2001-04-04,1.7221633195877075
2001-04-05,1.7461934089660645
2001-04-06,1.7141532897949219
2001-04-09,1.7061439752578735
2001-04-10,1.7301735877990723
2001-04-11,1.6821129322052002
2001-04-12,1.6420620679855347
2001-04-16,1.666092872619629
2001-04-17,1.6180329322814941
2001-04-18,1.5619620084762573
2001-04-19,1.5619620084762573
2001-04-20,1.569972038269043
2001-04-23,1.5219112634658813
2001-04-24,1.4818614721298218
2001-04-25,1.513901948928833
2001-04-26,1.4738515615463257
2001-04-27,1.4418116807937622
2001-04-30,1.4738515615463257
2001-05-01,1.4418116807937622
2001-05-02,1.6180329322814941
2001-05-03,1.7141532897949219
2001-05-04,1.810274362564087
2001-05-07,1.6260422468185425
2001-05-08,1.666092872619629
2001-05-09,1.7862435579299927
2001-05-10,2.32291841506958
2001-05-11,2.539189338684082
2001-05-14,2.5471997261047363
2001-05-15,2.5872509479522705
2001-05-16,2.6032700538635254
2001-05-17,2.6433212757110596
2001-05-18,2.52316951751709
2001-05-21,2.6353089809417725
2001-05-22,2.6833713054656982
2001-05-23,2.7714807987213135
2001-05-24,2.907651901245117
2001-05-25,3.3962650299072266
2001-05-29,3.163975954055786
2001-05-30,3.059844970703125
2001-05-31,2.899641990661621
2001-06-01,2.8035216331481934
2001-06-04,2.7474513053894043
2001-06-05,3.0438225269317627
2001-06-06,3.1559648513793945
2001-06-07,3.2040252685546875
2001-06-08,3.2120349407196045
2001-06-11,3.0998950004577637
2001-06-12,3.163975954055786
2001-06-13,3.083873748779297
2001-06-14,3.0518336296081543
2001-06-15,2.9637229442596436
2001-06-18,2.9637229442596436
2001-06-19,2.843571186065674
2001-06-20,2.899641990661621
2001-06-21,2.875612735748291
2001-06-22,2.8836233615875244
2001-06-25,2.8676013946533203
2001-06-26,2.939692735671997
2001-06-27,2.9156622886657715
2001-06-28,2.9156622886657715
2001-06-29,2.899641990661621
2001-07-02,2.931683301925659
2001-07-03,2.907651901245117
2001-07-05,2.899641990661621
2001-07-06,2.8035216331481934
2001-07-09,2.651331663131714
2001-07-10,2.6112797260284424
2001-07-11,2.483118772506714
2001-07-12,2.5632195472717285
2001-07-13,2.651331663131714
2001-07-16,2.6112797260284424
2001-07-17,2.6433212757110596
2001-07-18,2.7554612159729004
2001-07-19,2.811532497406006
2001-07-20,2.9877538681030273
2001-07-23,3.027803897857666
2001-07-24,2.923673391342163
2001-07-25,2.9717330932617188
2001-07-26,2.843571186065674
2001-07-27,2.923673391342163
2001-07-30,2.9557132720947266
2001-07-31,2.9717330932617188
2001-08-01,3.0358123779296875
2001-08-02,3.1079041957855225
2001-08-03,3.2040252685546875
2001-08-06,3.1559648513793945
2001-08-07,3.2841241359710693
2001-08-08,3.5244269371032715
2001-08-09,3.308157205581665
2001-08-10,3.2040252685546875
2001-08-13,2.9637229442596436
2001-08-14,2.8836233615875244
2001-08-15,2.923673391342163
2001-08-16,2.9156622886657715
2001-08-17,2.8836233615875244
2001-08-20,2.9477031230926514
2001-08-21,2.8836233615875244
2001-08-22,2.8836233615875244
2001-08-23,2.843571186065674
2001-08-24,2.8515818119049072
2001-08-27,2.8515818119049072
2001-08-28,2.787501096725464
2001-08-29,2.787501096725464
2001-08-30,2.7714807987213135
2001-08-31,2.811532497406006
2001-09-04,2.723421335220337
2001-09-05,2.6433212757110596
2001-09-06,2.6433212757110596
2001-09-07,2.619291067123413
2001-09-10,2.5471997261047363
2001-09-17,2.539189338684082
2001-09-18,2.4590885639190674
2001-09-19,2.4030184745788574
2001-09-20,1.9063955545425415
2001-09-21,1.7221633195877075
2001-09-24,1.802263855934143
2001-09-25,1.8262934684753418
2001-09-26,1.8423144817352295
2001-09-27,2.1947576999664307
2001-09-28,2.4190380573272705
2001-10-01,2.43505859375
2001-10-02,2.427048921585083
2001-10-03,2.354959011077881
2001-10-04,2.3869988918304443
2001-10-05,2.346947431564331
2001-10-08,2.3629684448242188
2001-10-09,2.24281644821167
2001-10-10,2.106645345687866
2001-10-11,2.0826165676116943
2001-10-12,2.066596269607544
2001-10-15,2.026546001434326
2001-10-16,2.0025153160095215
2001-10-17,1.9224151372909546
2001-10-18,1.8343039751052856
2001-10-19,1.8583346605300903
2001-10-22,1.898384928703308
2001-10-23,1.898384928703308
2001-10-24,1.9304239749908447
2001-10-25,2.0345561504364014
2001-10-26,2.0505759716033936
2001-10-29,2.114656448364258
2001-10-30,2.066596269607544
2001-10-31,2.24281644821167
2001-11-01,2.4590885639190674
2001-11-02,2.443068504333496
2001-11-05,2.395008087158203
2001-11-06,2.378988027572632
2001-11-07,2.346947431564331
2001-11-08,2.346947431564331
2001-11-09,2.3869988918304443
2001-11-12,2.4030184745788574
2001-11-13,2.4590885639190674
2001-11-14,2.43505859375
2001-11-15,2.443068504333496
2001-11-16,2.378988027572632
2001-11-19,2.4030184745788574
2001-11-20,2.4190380573272705
2001-11-21,2.4030184745788574
2001-11-23,2.5952603816986084
2001-11-26,2.5552093982696533
2001-11-27,2.6433212757110596
2001-11-28,2.6032700538635254
2001-11-29,2.7474513053894043
2001-11-30,2.723421335220337
2001-12-03,2.6433212757110596
2001-12-04,2.723421335220337
2001-12-05,2.6673502922058105
2001-12-06,2.7074015140533447
2001-12-07,2.7634711265563965
2001-12-10,2.6673502922058105
2001-12-11,2.6032700538635254
2001-12-12,2.6032700538635254
2001-12-13,2.6032700538635254
2001-12-14,2.5632195472717285
2001-12-17,2.5872509479522705
2001-12-18,2.6032700538635254
2001-12-19,2.5872509479522705
2001-12-20,2.651331663131714
2001-12-21,2.6353089809417725
2001-12-24,2.6353089809417725
2001-12-26,2.7074015140533447
2001-12-27,2.7474513053894043
2001-12-28,2.8916330337524414
2001-12-31,2.9637229442596436
2002-01-02,2.923673391342163
2002-01-03,2.979743003845215
2002-01-04,3.2280542850494385
2002-01-07,3.2040252685546875
2002-01-08,3.2841241359710693
2002-01-09,3.5644781589508057
2002-01-10,3.444326639175415
2002-01-11,3.2841241359710693
2002-01-14,3.2200446128845215
2002-01-15,3.3642258644104004
2002-01-16,3.3642258644104004
2002-01-17,3.4042775630950928
2002-01-18,2.9717330932617188
2002-01-22,3.2040252685546875
2002-01-23,3.139944076538086
2002-01-24,3.1960153579711914
2002-01-25,3.1239240169525146
2002-01-28,3.1159138679504395
2002-01-29,3.083873748779297
2002-01-30,3.1559648513793945
2002-01-31,3.3001458644866943
2002-02-01,3.3642258644104004
2002-02-04,3.252084493637085
2002-02-05,3.171984910964966
2002-02-06,3.2360658645629883
2002-02-07,3.244075298309326
2002-02-08,3.1239240169525146
2002-02-11,3.2841241359710693
2002-02-12,3.1239240169525146
2002-02-13,3.1559648513793945
2002-02-14,3.2360658645629883
2002-02-15,3.2200446128845215
2002-02-19,3.2200446128845215
2002-02-20,3.1239240169525146
2002-02-21,3.083873748779297
2002-02-22,2.907651901245117
2002-02-25,2.907651901245117
2002-02-26,3.1239240169525146
2002-02-27,3.0998950004577637
2002-02-28,3.1239240169525146
2002-03-01,3.2040252685546875
2002-03-04,3.188004732131958
2002-03-05,3.348206043243408
2002-03-06,3.1239240169525146
2002-03-07,3.2040252685546875
2002-03-08,3.2040252685546875
2002-03-11,3.2600951194763184
2002-03-12,3.292135238647461
2002-03-13,3.1239240169525146
2002-03-14,3.1239240169525146
2002-03-15,3.0037734508514404
2002-03-18,3.0518336296081543
2002-03-19,3.0438225269317627
2002-03-20,3.083873748779297
2002-03-21,3.091884136199951
2002-03-22,3.1159138679504395
2002-03-25,3.2120349407196045
2002-03-26,3.2841241359710693
2002-03-27,3.32417631149292
2002-03-28,3.308157205581665
2002-04-01,3.252084493637085
2002-04-02,3.348206043243408
2002-04-03,3.780749559402466
2002-04-04,3.6525869369506836
2002-04-05,3.59651780128479
2002-04-08,3.780749559402466
2002-04-09,3.9089131355285645
2002-04-10,3.956973075866699
2002-04-11,3.9249308109283447
2002-04-12,3.7727389335632324
2002-04-15,3.8688583374023438
2002-04-16,3.9169201850891113
2002-04-17,3.9249308109283447
2002-04-18,3.9249308109283447
2002-04-19,3.836819887161255
2002-04-22,3.884880304336548
2002-04-23,3.884880304336548
2002-04-24,3.884880304336548
2002-04-25,3.876868724822998
2002-04-26,3.884880304336548
2002-04-29,3.812791109085083
2002-04-30,3.7647292613983154
2002-05-01,3.5644781589508057
2002-05-02,3.5084075927734375
2002-05-03,3.5244269371032715
2002-05-06,3.5084075927734375
2002-05-07,3.1239240169525146
2002-05-08,3.3161659240722656
2002-05-09,3.3642258644104004
2002-05-10,3.492386817932129
2002-05-13,3.444326639175415
2002-05-14,3.612537384033203
2002-05-15,3.540445566177368
2002-05-16,3.796769857406616
2002-05-17,3.948960304260254
2002-05-20,3.9249308109283447
2002-05-21,3.844830274581909
2002-05-22,3.78875994682312
2002-05-23,3.820798873901367
2002-05-24,3.684628963470459
2002-05-28,3.796769857406616
2002-05-29,3.780749559402466
2002-05-30,3.7246780395507812
2002-05-31,3.7647292613983154
2002-06-03,3.556466579437256
2002-06-04,3.412287950515747
2002-06-05,3.244075298309326
2002-06-06,3.3882570266723633
2002-06-07,3.516417980194092
2002-06-10,3.548457384109497
2002-06-11,3.644578218460083
2002-06-12,3.756720781326294
2002-06-13,3.7647292613983154
2002-06-14,3.756720781326294
2002-06-17,3.9089131355285645
2002-06-18,3.9249308109283447
2002-06-19,3.6926381587982178
2002-06-20,3.876868724822998
2002-06-21,3.9169201850891113
2002-06-24,3.9249308109283447
2002-06-25,3.5644781589508057
2002-06-26,3.684628963470459
2002-06-27,3.884880304336548
2002-06-28,3.981001853942871
2002-07-01,3.844830274581909
2002-07-02,3.7487080097198486
2002-07-03,3.604527711868286
2002-07-05,3.604527711868286
2002-07-08,3.59651780128479
2002-07-09,3.604527711868286
2002-07-10,3.308157205581665
2002-07-11,3.0678539276123047
2002-07-12,3.2040252685546875
2002-07-15,3.2040252685546875
2002-07-16,2.843571186065674
2002-07-17,3.163975954055786
2002-07-18,2.8836233615875244
2002-07-19,2.723421335220337
2002-07-22,2.6353089809417725
2002-07-23,2.5552093982696533
2002-07-24,2.843571186065674
2002-07-25,2.8035216331481934
2002-07-26,2.939692735671997
2002-07-29,3.0678539276123047
2002-07-30,2.923673391342163
2002-07-31,2.9637229442596436
2002-08-01,3.027803897857666
2002-08-02,2.579240083694458
2002-08-05,2.5471997261047363
2002-08-06,2.6833713054656982
2002-08-07,2.9557132720947266
2002-08-08,2.995763063430786
2002-08-09,2.6032700538635254
2002-08-12,2.675361394882202
2002-08-13,2.5632195472717285
2002-08-14,2.6913816928863525
2002-08-15,2.627300262451172
2002-08-16,2.6593399047851562
2002-08-19,2.6032700538635254
2002-08-20,2.475109577178955
2002-08-21,2.5872509479522705
2002-08-22,2.5712289810180664
2002-08-23,2.5151596069335938
2002-08-26,2.5632195472717285
2002-08-27,2.539189338684082
2002-08-28,2.52316951751709
2002-08-29,2.5471997261047363
2002-08-30,2.52316951751709
2002-09-03,2.483118772506714
2002-09-04,2.7154111862182617
2002-09-05,2.6433212757110596
2002-09-06,2.7074015140533447
2002-09-09,2.6593399047851562
2002-09-10,2.6433212757110596
2002-09-11,2.6032700538635254
2002-09-12,2.5712289810180664
2002-09-13,2.6833713054656982
2002-09-16,2.675361394882202
2002-09-17,2.579240083694458
2002-09-18,2.5712289810180664
2002-09-19,2.5632195472717285
2002-09-20,2.5552093982696533
2002-09-23,2.4991397857666016
2002-09-24,2.5552093982696533
2002-09-25,2.6032700538635254
2002-09-26,2.5151596069335938
2002-09-27,2.443068504333496
2002-09-30,2.43505859375
2002-10-01,2.354959011077881
2002-10-02,2.338937759399414
2002-10-03,2.330928325653076
2002-10-04,2.210777759552002
2002-10-07,2.178736925125122
2002-10-08,2.2027676105499268
2002-10-09,2.122666358947754
2002-10-10,2.170726776123047
2002-10-11,2.1947576999664307
2002-10-14,2.138685703277588
2002-10-15,2.218787908554077
2002-10-16,2.1466963291168213
2002-10-17,2.1947576999664307
2002-10-18,2.32291841506958
2002-10-21,2.32291841506958
2002-10-22,2.330928325653076
2002-10-23,2.43505859375
2002-10-24,2.4190380573272705
2002-10-25,2.787501096725464
2002-10-28,2.6433212757110596
2002-10-29,2.5952603816986084
2002-10-30,2.5952603816986084
2002-10-31,2.6433212757110596
2002-11-01,2.7154111862182617
2002-11-04,2.7955121994018555
2002-11-05,2.6353089809417725
2002-11-06,2.6032700538635254
2002-11-07,2.5952603816986084
2002-11-08,2.4030184745788574
2002-11-11,2.3629684448242188
2002-11-12,2.4991397857666016
2002-11-13,2.5632195472717285
2002-11-14,2.579240083694458
2002-11-15,2.5552093982696533
2002-11-18,2.427048921585083
2002-11-19,2.43505859375
2002-11-20,2.4030184745788574
2002-11-21,2.4030184745788574
2002-11-22,2.395008087158203
2002-11-25,2.4991397857666016
2002-11-26,2.5552093982696533
2002-11-27,2.739441156387329
2002-11-29,2.52316951751709
2002-12-02,2.675361394882202
2002-12-03,2.5471997261047363
2002-12-04,2.6353089809417725
2002-12-05,2.4670984745025635
2002-12-06,2.4991397857666016
2002-12-09,2.4190380573272705
2002-12-10,2.5471997261047363
2002-12-11,2.483118772506714
2002-12-12,2.6433212757110596
2002-12-13,2.7074015140533447
2002-12-16,2.7634711265563965
2002-12-17,2.835561513900757
2002-12-18,2.7554612159729004
2002-12-19,2.843571186065674
2002-12-20,2.843571186065674
2002-12-23,2.8595919609069824
2002-12-24,2.8676013946533203
2002-12-26,2.81954288482666
2002-12-27,2.7154111862182617
2002-12-30,2.6833713054656982
2002-12-31,2.6833713054656982
2003-01-02,2.6833713054656982
2003-01-03,2.6112797260284424
2003-01-06,2.6913816928863525
2003-01-07,2.52316951751709
2003-01-08,2.539189338684082
2003-01-09,2.5872509479522705
2003-01-10,2.6032700538635254
2003-01-13,2.619291067123413
2003-01-14,2.6673502922058105
2003-01-15,2.7314321994781494
2003-01-16,2.6112797260284424
2003-01-17,2.4911293983459473
2003-01-21,2.483118772506714
2003-01-22,2.4670984745025635
2003-01-23,2.5471997261047363
2003-01-24,2.443068504333496
2003-01-27,2.4590885639190674
2003-01-28,2.483118772506714
2003-01-29,2.4991397857666016
2003-01-30,2.411029815673828
2003-01-31,2.475109577178955
2003-02-03,2.443068504333496
2003-02-04,2.4670984745025635
2003-02-05,2.4190380573272705
2003-02-06,2.370978832244873
2003-02-07,2.2828688621520996
2003-02-10,2.370978832244873
2003-02-11,2.2828688621520996
2003-02-12,2.2828688621520996
2003-02-13,2.3629684448242188
2003-02-14,2.2668473720550537
2003-02-18,2.338937759399414
2003-02-19,2.210777759552002
2003-02-20,2.2267980575561523
2003-02-21,2.3149077892303467
2003-02-24,2.1867480278015137
2003-02-25,2.24281644821167
2003-02-26,2.2027676105499268
2003-02-27,2.210777759552002
2003-02-28,2.178736925125122
2003-03-03,2.2027676105499268
2003-03-04,2.2027676105499268
2003-03-05,2.162717342376709
2003-03-06,2.1947576999664307
2003-03-07,2.178736925125122
2003-03-10,2.0906262397766113
2003-03-11,2.0906262397766113
2003-03-12,2.0906262397766113
2003-03-13,2.178736925125122
2003-03-14,2.0986363887786865
2003-03-17,2.162717342376709
2003-03-18,2.154707193374634
2003-03-19,2.162717342376709
2003-03-20,2.154707193374634
2003-03-21,2.162717342376709
2003-03-24,2.0345561504364014
2003-03-25,2.106645345687866
2003-03-26,1.9224151372909546
2003-03-27,2.0025153160095215
2003-03-28,1.9224151372909546
2003-03-31,1.770222783088684
2003-04-01,1.938434362411499
2003-04-02,1.9544565677642822
2003-04-03,1.8583346605300903
2003-04-04,1.6821129322052002
2003-04-07,1.5779824256896973
2003-04-08,1.5219112634658813
2003-04-09,1.497881531715393
2003-04-10,1.4818614721298218
2003-04-11,1.4257909059524536
2003-04-14,1.4498209953308105
2003-04-15,1.4177807569503784
2003-04-16,1.393750548362732
2003-04-17,1.4658416509628296
2003-04-21,1.40977144241333
2003-04-22,1.5379316806793213
2003-04-23,1.5219112634658813
2003-04-24,1.5379316806793213
2003-04-25,1.4498209953308105
2003-04-28,1.5779824256896973
2003-04-29,1.594002366065979
2003-04-30,1.5779824256896973
2003-05-01,1.569972038269043
2003-05-02,1.6500729322433472
2003-05-05,1.6340529918670654
2003-05-06,1.850324034690857
2003-05-07,2.2027676105499268
2003-05-08,2.122666358947754
2003-05-09,2.154707193374634
2003-05-12,2.162717342376709
2003-05-13,2.154707193374634
2003-05-14,1.9224151372909546
2003-05-15,2.0025153160095215
2003-05-16,1.9945051670074463
2003-05-19,1.970475196838379
2003-05-20,1.938434362411499
2003-05-21,1.9063955545425415
2003-05-22,1.890374779701233
2003-05-23,1.9304239749908447
2003-05-27,2.1466963291168213
2003-05-28,2.106645345687866
2003-05-29,2.2027676105499268
2003-05-30,2.24281644821167
2003-06-02,2.24281644821167
2003-06-03,2.4510786533355713
2003-06-04,2.5071494579315186
2003-06-05,2.6433212757110596
2003-06-06,2.619291067123413
2003-06-09,2.627300262451172
2003-06-10,2.4510786533355713
2003-06-11,2.4670984745025635
2003-06-12,2.395008087158203
2003-06-13,2.2908785343170166
2003-06-16,2.2668473720550537
2003-06-17,2.106645345687866
2003-06-18,2.138685703277588
2003-06-19,2.106645345687866
2003-06-20,2.2027676105499268
2003-06-23,2.042565107345581
2003-06-24,2.0345561504364014
2003-06-25,2.162717342376709
2003-06-26,2.1466963291168213
2003-06-27,2.32291841506958
2003-06-30,2.106645345687866
2003-07-01,2.210777759552002
2003-07-02,2.210777759552002
2003-07-03,2.218787908554077
2003-07-07,2.1947576999664307
2003-07-08,2.2588391304016113
2003-07-09,2.395008087158203
2003-07-10,2.370978832244873
2003-07-11,2.2588391304016113
2003-07-14,2.122666358947754
2003-07-15,2.162717342376709
2003-07-16,2.162717342376709
2003-07-17,2.2508275508880615
2003-07-18,2.218787908554077
2003-07-21,2.3149077892303467
2003-07-22,2.4030184745788574
2003-07-23,2.427048921585083
2003-07-24,2.5151596069335938
2003-07-25,2.6112797260284424
2003-07-28,2.619291067123413
2003-07-29,2.5632195472717285
2003-07-30,2.43505859375
2003-07-31,2.6032700538635254
2003-08-01,2.651331663131714
2003-08-04,2.6353089809417725
