Date,MRK
2000-04-12,24.122589111328125
2000-04-13,24.471166610717773
2000-04-14,23.63456153869629
2000-04-17,23.959911346435547
2000-04-18,24.63385581970215
2000-04-19,25.65641212463379
2000-04-20,25.93526268005371
2000-04-24,26.7486572265625
2000-04-25,26.95781135559082
2000-04-26,26.7486572265625
2000-04-27,26.585969924926758
2000-04-28,25.842309951782227
2000-05-01,25.121871948242188
2000-05-02,25.749353408813477
2000-05-03,25.400772094726562
2000-05-04,24.982446670532227
2000-05-05,25.749353408813477
2000-05-08,25.981760025024414
2000-05-09,25.633155822753906
2000-05-10,25.284563064575195
2000-05-11,25.377534866333008
2000-05-12,25.331031799316406
2000-05-15,25.8887939453125
2000-05-16,26.400068283081055
2000-05-17,25.958513259887695
2000-05-18,26.004995346069336
2000-05-19,26.934566497802734
2000-05-22,26.88808822631836
2000-05-23,27.445829391479492
2000-05-24,27.74795913696289
2000-05-25,27.771188735961914
2000-05-26,27.72471046447754
2000-05-30,27.88739585876465
2000-05-31,27.855661392211914
2000-06-01,27.03911590576172
2000-06-02,25.732656478881836
2000-06-05,25.82598304748535
2000-06-06,25.977617263793945
2000-06-07,26.31589698791504
2000-06-08,25.872631072998047
2000-06-09,26.082612991333008
2000-06-12,26.105934143066406
2000-06-13,27.412397384643555
2000-06-14,27.225753784179688
2000-06-15,27.179100036621094
2000-06-16,26.502534866333008
2000-06-19,26.899137496948242
2000-06-20,26.455869674682617
2000-06-21,27.03911590576172
2000-06-22,26.595853805541992
2000-06-23,27.10911750793457
2000-06-26,27.71568489074707
2000-06-27,27.71568489074707
2000-06-28,27.622371673583984
2000-06-29,27.663183212280273
2000-06-30,28.602209091186523
2000-07-03,28.54387855529785
2000-07-05,28.812183380126953
2000-07-06,28.1356201171875
2000-07-07,27.762348175048828
2000-07-10,27.94898223876953
2000-07-11,27.878997802734375
2000-07-12,27.394899368286133
2000-07-13,25.802642822265625
2000-07-14,25.102758407592773
2000-07-17,25.1494083404541
2000-07-18,24.776151657104492
2000-07-19,24.356197357177734
2000-07-20,23.912939071655273
2000-07-21,23.796300888061523
2000-07-24,25.96595001220703
2000-07-25,26.467548370361328
2000-07-26,26.129276275634766
2000-07-27,27.004133224487305
2000-07-28,27.167442321777344
2000-07-31,26.74748420715332
2000-08-01,27.657352447509766
2000-08-02,27.995635986328125
2000-08-03,28.077295303344727
2000-08-04,27.552366256713867
2000-08-07,27.2607479095459
2000-08-08,27.009967803955078
2000-08-09,26.339229583740234
2000-08-10,26.67751121520996
2000-08-11,27.027450561523438
2000-08-14,27.190763473510742
2000-08-15,27.34239959716797
2000-08-16,27.48237419128418
2000-08-17,27.599029541015625
2000-08-18,26.875808715820312
2000-08-21,26.82913589477539
2000-08-22,27.062458038330078
2000-08-23,26.969141006469727
2000-08-24,27.062458038330078
2000-08-25,27.225753784179688
2000-08-28,27.05078887939453
2000-08-29,26.572528839111328
2000-08-30,26.676597595214844
2000-08-31,26.213638305664062
2000-09-01,25.949922561645508
2000-09-05,25.182201385498047
2000-09-06,24.754392623901367
2000-09-07,25.22322654724121
2000-09-08,25.328710556030273
2000-09-11,25.4810791015625
2000-09-12,25.393169403076172
2000-09-13,25.627592086791992
2000-09-14,25.340431213378906
2000-09-15,25.199769973754883
2000-09-18,25.176340103149414
2000-09-19,25.621734619140625
2000-09-20,25.4634952545166
2000-09-21,26.301532745361328
2000-09-22,27.4501895904541
2000-09-25,27.09856605529785
2000-09-26,26.348430633544922
2000-09-27,27.332977294921875
2000-09-28,27.426738739013672
2000-09-29,27.919025421142578
2000-10-02,27.754926681518555
2000-10-03,27.754926681518555
2000-10-04,27.590829849243164
2000-10-05,28.247196197509766
2000-10-06,28.528507232666016
2000-10-09,28.247196197509766
2000-10-10,28.833242416381836
2000-10-11,28.692598342895508
2000-10-12,28.950454711914062
2000-10-13,28.575397491455078
2000-10-16,28.833242416381836
2000-10-17,29.32550811767578
2000-10-18,29.32550811767578
2000-10-19,29.09108543395996
2000-10-20,30.708568572998047
2000-10-23,31.786880493164062
2000-10-24,32.04475021362305
2000-10-25,32.748008728027344
2000-10-26,32.51358413696289
2000-10-27,33.005836486816406
2000-10-30,33.263710021972656
2000-10-31,33.73255157470703
2000-11-01,33.66222381591797
2000-11-02,33.42780685424805
2000-11-03,32.95896530151367
2000-11-06,33.75598907470703
2000-11-07,32.58388900756836
2000-11-08,34.060726165771484
2000-11-09,33.920082092285156
2000-11-10,34.31858825683594
2000-11-13,33.521575927734375
2000-11-14,34.154502868652344
2000-11-15,34.3654670715332
2000-11-16,33.8263053894043
2000-11-17,33.193389892578125
2000-11-20,33.89662551879883
2000-11-21,34.50613784790039
2000-11-22,34.01383590698242
2000-11-24,33.545021057128906
2000-11-27,34.3654670715332
2000-11-28,34.74055862426758
2000-11-29,35.584442138671875
2000-11-30,34.763980865478516
2000-12-01,33.99040985107422
2000-12-04,34.48268508911133
2000-12-05,33.75598907470703
2000-12-06,33.719295501708984
2000-12-07,34.28401565551758
2000-12-08,33.719295501708984
2000-12-11,34.119300842285156
2000-12-12,34.40166473388672
2000-12-13,34.63697814941406
2000-12-14,34.26047897338867
2000-12-15,34.02516555786133
2000-12-18,33.62517166137695
2000-12-19,34.44872283935547
2000-12-20,35.15463638305664
2000-12-21,34.82522201538086
2000-12-22,34.072242736816406
2000-12-26,34.895809173583984
2000-12-27,34.895809173583984
2000-12-28,35.67232894897461
2000-12-29,35.2487678527832
2001-01-02,35.01345443725586
2001-01-03,33.554561614990234
2001-01-04,32.001529693603516
2001-01-05,31.366243362426758
2001-01-08,31.436817169189453
2001-01-09,31.625057220458984
2001-01-10,31.31917381286621
2001-01-11,30.730899810791016
2001-01-12,30.660306930541992
2001-01-16,31.366243362426758
2001-01-17,30.589717864990234
2001-01-18,31.20151138305664
2001-01-19,31.03680419921875
2001-01-22,30.989748001098633
2001-01-23,29.95438003540039
2001-01-24,29.719093322753906
2001-01-25,30.825027465820312
2001-01-26,30.966217041015625
2001-01-29,30.235811233520508
2001-01-30,30.495580673217773
2001-01-31,30.939855575561523
2001-02-01,31.805784225463867
2001-02-02,31.61376953125
2001-02-05,31.805784225463867
2001-02-06,31.760608673095703
2001-02-07,30.815595626831055
2001-02-08,31.237287521362305
2001-02-09,31.143150329589844
2001-02-12,31.24105453491211
2001-02-13,30.401477813720703
2001-02-14,29.97981071472168
2001-02-15,29.40378761291504
2001-02-16,29.098817825317383
2001-02-20,29.3284854888916
2001-02-21,29.633441925048828
2001-02-22,29.2531681060791
2001-02-23,29.019746780395508
2001-02-26,29.86686134338379
2001-02-27,30.085216522216797
2001-02-28,30.194398880004883
2001-03-01,30.024980545043945
2001-03-02,30.175579071044922
2001-03-05,29.942167282104492
2001-03-06,29.159061431884766
2001-03-07,28.13427734375
2001-03-08,28.281755447387695
2001-03-09,28.622095108032227
2001-03-12,28.03973960876465
2001-03-13,27.57839012145996
2001-03-14,27.20025062561035
2001-03-15,28.001922607421875
2001-03-16,27.01873779296875
2001-03-19,27.253190994262695
2001-03-20,26.564956665039062
2001-03-21,25.698993682861328
2001-03-22,26.360761642456055
2001-03-23,26.08470916748047
2001-03-26,27.03008460998535
2001-03-27,27.835546493530273
2001-03-28,28.41790199279785
2001-03-29,28.058639526367188
2001-03-30,28.701488494873047
2001-04-02,28.077558517456055
2001-04-03,27.533023834228516
2001-04-04,28.164535522460938
2001-04-05,28.656126022338867
2001-04-06,28.89813804626465
2001-04-09,29.495620727539062
2001-04-10,29.643089294433594
2001-04-11,29.174196243286133
2001-04-12,30.06285285949707
2001-04-16,29.911577224731445
2001-04-17,30.57335090637207
2001-04-18,29.987211227416992
2001-04-19,29.597721099853516
2001-04-20,27.835546493530273
2001-04-23,28.077558517456055
2001-04-24,27.77881622314453
2001-04-25,28.308229446411133
2001-04-26,28.30443572998047
2001-04-27,28.60696792602539
2001-04-30,28.72797203063965
2001-05-01,28.58806800842285
2001-05-02,28.32713508605957
2001-05-03,28.463272094726562
2001-05-04,28.879228591918945
2001-05-07,29.079654693603516
2001-05-08,28.905712127685547
2001-05-09,29.23847770690918
2001-05-10,28.935955047607422
2001-05-11,28.71662712097168
2001-05-14,29.000240325927734
2001-05-15,28.701488494873047
2001-05-16,29.533437728881836
2001-05-17,29.722517013549805
2001-05-18,29.26872444152832
2001-05-21,29.26872444152832
2001-05-22,28.398971557617188
2001-05-23,27.983013153076172
2001-05-24,27.41579246520996
2001-05-25,27.453601837158203
2001-05-29,28.1304931640625
2001-05-30,27.71074104309082
2001-05-31,27.729751586914062
2001-06-01,28.189435958862305
2001-06-04,28.235023498535156
2001-06-05,28.618743896484375
2001-06-06,28.09446907043457
2001-06-07,28.421184539794922
2001-06-08,28.197038650512695
2001-06-11,27.448617935180664
2001-06-12,27.58537483215332
2001-06-13,27.782930374145508
2001-06-14,28.075443267822266
2001-06-15,28.018482208251953
2001-06-18,28.208425521850586
2001-06-19,28.341407775878906
2001-06-20,28.364198684692383
2001-06-21,28.29200553894043
2001-06-22,25.758012771606445
2001-06-25,25.644027709960938
2001-06-26,25.157752990722656
2001-06-27,24.937402725219727
2001-06-28,24.694255828857422
2001-06-29,24.2801456451416
2001-07-02,24.44731903076172
2001-07-03,24.580276489257812
2001-07-05,24.367530822753906
2001-07-06,24.101593017578125
2001-07-09,24.54228401184082
2001-07-10,24.207956314086914
2001-07-11,23.6912784576416
2001-07-12,23.174610137939453
2001-07-13,23.364572525024414
2001-07-16,23.926834106445312
2001-07-17,24.4967041015625
2001-07-18,25.66303253173828
2001-07-19,25.56804847717285
2001-07-20,25.23752212524414
2001-07-23,24.960187911987305
2001-07-24,24.667661666870117
2001-07-25,24.690452575683594
2001-07-26,24.603073120117188
2001-07-27,24.747440338134766
2001-07-30,25.16914176940918
2001-07-31,25.826393127441406
2001-08-01,25.83019256591797
2001-08-02,25.75419807434082
2001-08-03,25.875778198242188
2001-08-06,25.613637924194336
2001-08-07,26.016347885131836
2001-08-08,25.777000427246094
2001-08-09,25.765600204467773
2001-08-10,26.225303649902344
2001-08-13,26.460851669311523
2001-08-14,26.593799591064453
2001-08-15,26.1759033203125
2001-08-16,26.590015411376953
2001-08-17,26.270883560180664
2001-08-20,26.814157485961914
2001-08-21,26.878740310668945
2001-08-22,27.057308197021484
2001-08-23,26.027748107910156
2001-08-24,26.221492767333984
2001-08-27,26.09992790222168
2001-08-28,25.837779998779297
2001-08-29,25.507261276245117
2001-08-30,25.201744079589844
2001-08-31,24.86184310913086
2001-09-04,24.93822479248047
2001-09-05,25.854799270629883
2001-09-06,25.110084533691406
2001-09-07,24.556333541870117
2001-09-10,25.243745803833008
2001-09-17,25.644742965698242
2001-09-18,26.087753295898438
2001-09-19,25.915904998779297
2001-09-20,25.53017807006836
2001-09-21,25.090984344482422
2001-09-24,24.437936782836914
2001-09-25,23.849821090698242
2001-09-26,24.19352149963379
2001-09-27,25.285764694213867
2001-09-28,25.434703826904297
2001-10-01,26.091575622558594
2001-10-02,26.137399673461914
2001-10-03,25.83950424194336
2001-10-04,25.625648498535156
2001-10-05,26.068666458129883
2001-10-08,26.19849967956543
2001-10-09,25.942625045776367
2001-10-10,26.156494140625
2001-10-11,26.038105010986328
2001-10-12,26.412368774414062
2001-10-15,26.714075088500977
2001-10-16,26.46965789794922
2001-10-17,26.3703670501709
2001-10-18,25.320125579833984
2001-10-19,24.968782424926758
2001-10-22,25.686756134033203
2001-10-23,25.56836700439453
2001-10-24,25.58745574951172
2001-10-25,25.39268684387207
2001-10-26,25.12917709350586
2001-10-29,24.9114933013916
2001-10-30,24.728181838989258
2001-10-31,24.369197845458984
2001-11-01,24.518125534057617
2001-11-02,24.83512306213379
2001-11-05,24.968782424926758
2001-11-06,24.991703033447266
2001-11-07,24.724363327026367
2001-11-08,24.907669067382812
2001-11-09,24.67470359802246
2001-11-12,24.586885452270508
2001-11-13,24.66326904296875
2001-11-14,24.781652450561523
2001-11-15,24.693815231323242
2001-11-16,24.785465240478516
2001-11-19,24.667070388793945
2001-11-20,24.495222091674805
2001-11-21,25.045162200927734
2001-11-23,25.17882537841797
2001-11-26,25.60655403137207
2001-11-27,25.43088722229004
2001-11-28,24.957326889038086
2001-11-29,25.53017807006836
2001-11-30,25.8738956451416
2001-12-03,26.160316467285156
2001-12-04,25.82805824279785
2001-12-05,25.428813934326172
2001-12-06,25.394268035888672
2001-12-07,25.7205753326416
2001-12-10,25.716737747192383
2001-12-11,23.30206298828125
2001-12-12,22.465198516845703
2001-12-13,22.242538452148438
2001-12-14,22.30012321472168
2001-12-17,21.946950912475586
2001-12-18,22.457517623901367
2001-12-19,22.776147842407227
2001-12-20,22.937379837036133
2001-12-21,22.891311645507812
2001-12-24,23.04486846923828
2001-12-26,23.014150619506836
2001-12-27,22.948890686035156
2001-12-28,22.84908103942871
2001-12-31,22.572677612304688
2002-01-02,22.94122886657715
2002-01-03,22.660972595214844
2002-01-04,22.607229232788086
2002-01-07,22.303958892822266
2002-01-08,22.545806884765625
2002-01-09,22.580360412597656
2002-01-10,22.637943267822266
2002-01-11,22.641782760620117
2002-01-14,22.59187126159668
2002-01-15,22.51509666442871
2002-01-16,22.353864669799805
2002-01-17,22.495908737182617
2002-01-18,22.265560150146484
2002-01-22,22.760787963867188
2002-01-23,22.361547470092773
2002-01-24,22.11969566345215
2002-01-25,21.8663272857666
2002-01-28,21.881683349609375
2002-01-29,22.081310272216797
2002-01-30,22.58803939819336
2002-01-31,22.71856117248535
2002-02-01,22.81452751159668
2002-02-04,22.434478759765625
2002-02-05,22.803009033203125
2002-02-06,22.50358009338379
2002-02-07,22.39225196838379
2002-02-08,22.707040786743164
2002-02-11,22.822206497192383
2002-02-12,23.1177978515625
2002-02-13,23.25600242614746
2002-02-14,22.91434097290039
2002-02-15,22.960405349731445
2002-02-19,22.745433807373047
2002-02-20,23.517044067382812
2002-02-21,23.421072006225586
2002-02-22,23.60917854309082
2002-02-25,23.355810165405273
2002-02-26,23.28287696838379
2002-02-27,23.37116813659668
2002-02-28,23.543916702270508
2002-03-01,24.17734146118164
2002-03-04,24.188858032226562
2002-03-05,23.728181838989258
2002-03-06,24.19533920288086
2002-03-07,24.388376235961914
2002-03-08,24.129711151123047
2002-03-11,24.22235870361328
2002-03-12,24.51191520690918
2002-03-13,24.851680755615234
2002-03-14,24.49262046813965
2002-03-15,23.068004608154297
2002-03-18,22.69736671447754
2002-03-19,22.554519653320312
2002-03-20,22.423246383666992
2002-03-21,22.41167449951172
2002-03-22,22.469585418701172
2002-03-25,22.203187942504883
2002-03-26,22.160720825195312
2002-03-27,22.164581298828125
2002-03-28,22.2302188873291
2002-04-01,22.237939834594727
2002-04-02,22.176158905029297
2002-04-03,22.11824607849121
2002-04-04,21.54300308227539
2002-04-05,21.330659866333008
2002-04-08,20.909841537475586
2002-04-09,20.68977165222168
2002-04-10,20.516040802001953
2002-04-11,20.133819580078125
2002-04-12,20.848072052001953
2002-04-15,21.052684783935547
2002-04-16,21.241853713989258
2002-04-17,21.253442764282227
2002-04-18,21.840280532836914
2002-04-19,21.98312759399414
2002-04-22,21.820972442626953
2002-04-23,21.423316955566406
2002-04-24,21.172359466552734
2002-04-25,21.191675186157227
2002-04-26,21.029523849487305
2002-04-29,21.106727600097656
2002-04-30,20.979341506958008
2002-05-01,21.349960327148438
2002-05-02,21.454200744628906
2002-05-03,21.427173614501953
2002-05-06,21.57003402709961
2002-05-07,21.446481704711914
2002-05-08,21.863439559936523
2002-05-09,21.527551651000977
2002-05-10,21.469646453857422
2002-05-13,21.8673095703125
2002-05-14,22.199337005615234
2002-05-15,21.96768569946289
2002-05-16,21.851858139038086
2002-05-17,22.44256591796875
2002-05-20,22.469585418701172
2002-05-21,22.31515884399414
2002-05-22,22.207054138183594
2002-05-23,22.199337005615234
2002-05-24,21.80938720703125
2002-05-28,21.635665893554688
2002-05-29,22.05648422241211
2002-05-30,21.77078628540039
2002-05-31,22.044912338256836
2002-06-03,21.319067001342773
2002-06-04,21.09900665283203
2002-06-05,21.351587295532227
2002-06-06,20.671594619750977
2002-06-07,20.46953582763672
2002-06-10,21.099018096923828
2002-06-11,20.15869140625
2002-06-12,20.201433181762695
2002-06-13,20.216978073120117
2002-06-14,20.403493881225586
2002-06-17,20.73763656616211
2002-06-18,20.57833480834961
2002-06-19,20.415145874023438
2002-06-20,20.283029556274414
2002-06-21,19.420413970947266
2002-06-24,19.233915328979492
2002-06-25,19.059057235717773
2002-06-26,19.55641746520996
2002-06-27,19.770130157470703
2002-06-28,19.67686653137207
2002-07-01,18.94247817993164
2002-07-02,18.231416702270508
2002-07-03,18.371294021606445
2002-07-05,18.985227584838867
2002-07-08,18.577238082885742
2002-07-09,17.77678680419922
2002-07-10,16.92972183227539
2002-07-11,17.20560646057129
2002-07-12,17.69908905029297
2002-07-15,17.75737190246582
2002-07-16,17.100688934326172
2002-07-17,17.291091918945312
2002-07-18,16.319686889648438
2002-07-19,16.125394821166992
2002-07-22,15.546443939208984
2002-07-23,15.173415184020996
2002-07-24,16.552814483642578
2002-07-25,17.275541305541992
2002-07-26,17.873937606811523
2002-07-29,18.829801559448242
2002-07-30,18.849227905273438
2002-07-31,19.27276611328125
2002-08-01,18.631641387939453
2002-08-02,18.596660614013672
2002-08-05,17.695199966430664
2002-08-06,18.19645118713379
2002-08-07,19.02019691467285
2002-08-08,19.564189910888672
2002-08-09,19.82452392578125
2002-08-12,19.913898468017578
2002-08-13,19.303850173950195
2002-08-14,19.851726531982422
2002-08-15,19.6535587310791
2002-08-16,19.42818260192871
2002-08-19,19.91777992248535
2002-08-20,19.67686653137207
2002-08-21,20.15869140625
2002-08-22,20.904733657836914
2002-08-23,20.42291259765625
2002-08-26,20.465660095214844
2002-08-27,20.073205947875977
2002-08-28,19.67686653137207
2002-08-29,19.715723037719727
2002-08-30,19.630247116088867
2002-09-03,18.600553512573242
2002-09-04,19.234790802001953
2002-09-05,18.909839630126953
2002-09-06,19.027297973632812
2002-09-09,19.340499877929688
2002-09-10,19.434463500976562
2002-09-11,19.407052993774414
2002-09-12,19.223047256469727
2002-09-13,19.289602279663086
2002-09-16,19.1095027923584
2002-09-17,18.533994674682617
2002-09-18,18.424373626708984
2002-09-19,17.692256927490234
2002-09-20,17.907575607299805
2002-09-23,17.715740203857422
2002-09-24,17.970216751098633
2002-09-25,18.674942016601562
2002-09-26,19.08602523803711
2002-09-27,18.11117172241211
2002-09-30,17.89583396911621
2002-10-01,18.158145904541016
2002-10-02,18.38130760192871
2002-10-03,18.12291145324707
2002-10-04,17.32814598083496
2002-10-07,17.27725601196289
2002-10-08,18.00937271118164
2002-10-09,17.864511489868164
2002-10-10,18.013288497924805
2002-10-11,18.518325805664062
2002-10-14,19.41880226135254
2002-10-15,19.91993522644043
2002-10-16,19.536243438720703
2002-10-17,19.869041442871094
2002-10-18,19.97865867614746
2002-10-21,20.025636672973633
2002-10-22,19.829885482788086
2002-10-23,20.107858657836914
2002-10-24,19.767248153686523
2002-10-25,20.714691162109375
2002-10-28,21.231489181518555
2002-10-29,20.926103591918945
2002-10-30,21.235395431518555
2002-10-31,21.235395431518555
2002-11-01,21.16492462158203
2002-11-04,21.016151428222656
2002-11-05,21.219755172729492
2002-11-06,21.92445182800293
2002-11-07,21.697383880615234
2002-11-08,21.893138885498047
2002-11-11,21.54469108581543
2002-11-12,21.462478637695312
2002-11-13,20.671630859375
2002-11-14,21.11794090270996
2002-11-15,21.67779541015625
2002-11-18,22.143709182739258
2002-11-19,22.554790496826172
2002-11-20,22.50389289855957
2002-11-21,23.02851104736328
2002-11-22,23.110721588134766
2002-11-25,23.61184310913086
2002-11-26,22.9502010345459
2002-11-27,23.451339721679688
2002-11-29,23.259498596191406
2002-12-02,23.470916748046875
2002-12-03,23.02851104736328
2002-12-04,23.178194046020508
2002-12-05,23.33182716369629
2002-12-06,23.07183837890625
2002-12-09,23.142742156982422
2002-12-10,23.24122428894043
2002-12-11,23.000932693481445
2002-12-12,22.516414642333984
2002-12-13,22.587316513061523
2002-12-16,23.04425811767578
2002-12-17,22.96547508239746
2002-12-18,22.398237228393555
2002-12-19,22.16975212097168
2002-12-20,22.20127296447754
2002-12-23,22.31551742553711
2002-12-24,22.425800323486328
2002-12-26,22.429746627807617
2002-12-27,22.059463500976562
2002-12-30,22.378541946411133
2002-12-31,22.299758911132812
2003-01-02,22.945791244506836
2003-01-03,23.237279891967773
2003-01-06,23.58786392211914
2003-01-07,23.284555435180664
2003-01-08,23.23334312438965
2003-01-09,23.548494338989258
2003-01-10,23.560291290283203
2003-01-13,23.556346893310547
2003-01-14,23.560291290283203
2003-01-15,23.35545539855957
2003-01-16,23.182138442993164
2003-01-17,22.981224060058594
2003-01-21,22.343082427978516
2003-01-22,21.909780502319336
2003-01-23,21.803421020507812
2003-01-24,21.0943603515625
2003-01-27,20.389245986938477
2003-01-28,21.429195404052734
2003-01-29,21.819171905517578
2003-01-30,21.472530364990234
2003-01-31,21.819171905517578
2003-02-03,22.004318237304688
2003-02-04,21.606454849243164
2003-02-05,21.5316162109375
2003-02-06,21.433135986328125
2003-02-07,21.098304748535156
2003-02-10,21.429195404052734
2003-02-11,21.275558471679688
2003-02-12,21.015579223632812
2003-02-13,20.72014045715332
2003-02-14,21.23617172241211
2003-02-18,21.62615394592285
2003-02-19,21.41343879699707
2003-02-20,21.027387619018555
2003-02-21,21.19678497314453
2003-02-24,20.664993286132812
2003-02-25,20.779220581054688
2003-02-26,20.52318000793457
2003-02-27,20.798931121826172
2003-02-28,20.779220581054688
2003-03-03,20.676803588867188
2003-03-04,20.330150604248047
2003-03-05,20.576108932495117
2003-03-06,20.607845306396484
2003-03-07,20.770484924316406
2003-03-10,20.306358337402344
2003-03-11,20.139755249023438
2003-03-12,20.33412742614746
2003-03-13,20.274620056152344
2003-03-14,20.15164566040039
2003-03-17,20.707014083862305
2003-03-18,21.032299041748047
2003-03-19,21.60352325439453
2003-03-20,21.813772201538086
2003-03-21,22.412765502929688
2003-03-24,21.678897857666016
2003-03-25,22.01607894897461
2003-03-26,21.607492446899414
2003-03-27,21.845500946044922
2003-03-28,21.956575393676758
2003-03-31,21.73046112060547
2003-04-01,22.055742263793945
2003-04-02,22.519866943359375
2003-04-03,22.2580509185791
2003-04-04,22.690446853637695
2003-04-07,22.543672561645508
2003-04-08,22.496068954467773
2003-04-09,22.075571060180664
2003-04-10,22.099382400512695
2003-04-11,21.984350204467773
2003-04-14,22.480199813842773
2003-04-15,22.583332061767578
2003-04-16,22.2580509185791
2003-04-17,22.170785903930664
2003-04-21,22.59524917602539
2003-04-22,23.36084747314453
2003-04-23,23.063329696655273
2003-04-24,23.12679672241211
2003-04-25,22.511940002441406
2003-04-28,22.690446853637695
2003-04-29,22.753915786743164
2003-04-30,23.079191207885742
2003-05-01,23.20612907409668
2003-05-02,23.519512176513672
2003-05-05,23.38860511779785
2003-05-06,23.36481285095215
2003-05-07,23.225971221923828
2003-05-08,23.087129592895508
2003-05-09,23.09902572631836
2003-05-12,23.404481887817383
2003-05-13,23.53537940979004
2003-05-14,23.650423049926758
2003-05-15,23.614717483520508
2003-05-16,23.582979202270508
2003-05-19,22.472270965576172
2003-05-20,21.813772201538086
2003-05-21,21.968469619750977
2003-05-22,22.035911560058594
2003-05-23,21.996248245239258
2003-05-27,22.349285125732422
2003-05-28,22.111282348632812
2003-05-29,21.7225341796875
2003-05-30,22.04781150817871
2003-06-02,22.10731315612793
2003-06-03,22.33342170715332
2003-06-04,22.696739196777344
2003-06-05,23.45528221130371
2003-06-06,23.57904624938965
2003-06-09,23.275623321533203
2003-06-10,23.335514068603516
2003-06-11,23.686843872070312
2003-06-12,23.674875259399414
2003-06-13,23.64692497253418
2003-06-16,24.27372169494629
2003-06-17,24.900545120239258
2003-06-18,25.247880935668945
2003-06-19,24.872581481933594
2003-06-20,25.108135223388672
2003-06-23,24.79671859741211
2003-06-24,24.812705993652344
2003-06-25,24.42543601989746
2003-06-26,24.752817153930664
2003-06-27,24.361549377441406
2003-06-30,24.173912048339844
2003-07-01,24.54122543334961
2003-07-02,24.641036987304688
2003-07-03,24.409467697143555
2003-07-07,24.708894729614258
2003-07-08,24.6170711517334
2003-07-09,24.505298614501953
2003-07-10,24.36954689025879
2003-07-11,24.529247283935547
2003-07-14,24.65302085876465
2003-07-15,24.700902938842773
2003-07-16,24.645021438598633
2003-07-17,24.357576370239258
2003-07-18,24.66098976135254
2003-07-21,23.882476806640625
2003-07-22,23.079998016357422
2003-07-23,23.111942291259766
2003-07-24,22.752626419067383
2003-07-25,22.9642276763916
2003-07-28,22.62087631225586
2003-07-29,22.113840103149414
2003-07-30,22.14179039001465
2003-07-31,22.069923400878906
2003-08-01,21.64673614501953
2003-08-04,21.61080551147461
2003-08-05,21.36328125
2003-08-06,21.64673614501953
2003-08-07,22.317453384399414
2003-08-08,22.193695068359375
2003-08-11,21.974111557006836
2003-08-12,21.770505905151367
2003-08-13,21.32733917236328
2003-08-14,21.295394897460938
2003-08-15,21.351301193237305
2003-08-18,21.355295181274414
2003-08-19,21.44711685180664
2003-08-20,21.98535919189453
2003-08-21,21.647897720336914
2003-08-22,21.204992294311523
2003-08-25,21.213436126708984
2003-08-26,21.21764373779297
2003-08-27,21.21764373779297
2003-08-28,20.989858627319336
2003-08-29,21.226089477539062
2003-09-02,21.54245376586914
2003-09-03,21.533945083618164
2003-09-04,21.49995231628418
2003-09-05,21.669923782348633
2003-09-08,22.349760055541992
2003-09-09,22.43049430847168
2003-09-10,22.81714630126953
2003-09-11,22.647186279296875
2003-09-12,22.732168197631836
2003-09-15,22.557958602905273
2003-09-16,22.85540199279785
2003-09-17,22.608959197998047
2003-09-18,22.553712844848633
