Date,CTAS
2001-03-22,7.108914852142334
2001-03-23,7.304784297943115
2001-03-26,7.372074604034424
2001-03-27,7.309392929077148
2001-03-28,7.244871139526367
2001-03-29,7.143479347229004
2001-03-30,7.266994953155518
2001-04-02,7.093707084655762
2001-04-03,6.737914562225342
2001-04-04,6.876175403594971
2001-04-05,7.078959941864014
2001-04-06,6.968350887298584
2001-04-09,6.979411602020264
2001-04-10,7.29649019241333
2001-04-11,7.410785675048828
2001-04-12,7.429221153259277
2001-04-16,7.254090309143066
2001-04-17,7.480837821960449
2001-04-18,8.00253963470459
2001-04-19,7.893777847290039
2001-04-20,7.663341999053955
2001-04-23,7.698368549346924
2001-04-24,7.600663185119629
2001-04-25,7.794228553771973
2001-04-26,7.731551170349121
2001-04-27,7.971200942993164
2001-04-30,8.076282501220703
2001-05-01,8.58324146270752
2001-05-02,8.767587661743164
2001-05-03,8.406266212463379
2001-05-04,8.212699890136719
2001-05-07,8.107619285583496
2001-05-08,8.102089881896973
2001-05-09,8.072596549987793
2001-05-10,8.070749282836914
2001-05-11,7.925114631652832
2001-05-14,8.094717979431152
2001-05-15,8.111307144165039
2001-05-16,8.561119079589844
2001-05-17,8.712282180786133
2001-05-18,8.673568725585938
2001-05-21,9.07913589477539
2001-05-22,9.038576126098633
2001-05-23,8.867132186889648
2001-05-24,9.057015419006348
2001-05-25,8.904004096984863
2001-05-29,8.762055397033691
2001-05-30,8.660665512084961
2001-05-31,8.597987174987793
2001-06-01,8.7565279006958
2001-06-04,8.671723365783691
2001-06-05,8.854229927062988
2001-06-06,8.603513717651367
2001-06-07,8.671723365783691
2001-06-08,8.45788288116455
2001-06-11,8.406266212463379
2001-06-12,8.577706336975098
2001-06-13,8.452350616455078
2001-06-14,8.27537727355957
2001-06-15,8.380456924438477
2001-06-18,8.395204544067383
2001-06-19,8.30302906036377
2001-06-20,8.620108604431152
2001-06-21,8.767587661743164
2001-06-22,8.465253829956055
2001-06-25,8.489221572875977
2001-06-26,8.343587875366211
2001-06-27,8.435759544372559
2001-06-28,8.634852409362793
2001-06-29,8.526090621948242
2001-07-02,8.48184871673584
2001-07-03,8.529776573181152
2001-07-05,8.520561218261719
2001-07-06,8.041252136230469
2001-07-09,8.105775833129883
2001-07-10,8.688316345214844
2001-07-11,8.673568725585938
2001-07-12,8.926125526428223
2001-07-13,8.975897789001465
2001-07-16,8.99802303314209
2001-07-17,9.221081733703613
2001-07-18,9.22292423248291
2001-07-19,9.394367218017578
2001-07-20,9.481014251708984
2001-07-23,9.438613891601562
2001-07-24,9.374089241027832
2001-07-25,9.523412704467773
2001-07-26,9.663516998291016
2001-07-27,9.538162231445312
2001-07-30,9.307727813720703
2001-07-31,9.248733520507812
2001-08-01,9.300350189208984
2001-08-02,9.329845428466797
2001-08-03,9.211864471435547
2001-08-06,9.07913589477539
2001-08-07,9.062545776367188
2001-08-08,8.728874206542969
2001-08-09,8.747308731079102
2001-08-10,8.774959564208984
2001-08-13,8.876349449157715
2001-08-14,8.79708480834961
2001-08-15,8.61642074584961
2001-08-16,8.701221466064453
2001-08-17,8.408108711242676
2001-08-20,8.80630111694336
2001-08-21,8.933502197265625
2001-08-22,9.033047676086426
2001-08-23,8.787862777709961
2001-08-24,8.979589462280273
2001-08-27,8.97036361694336
2001-08-28,8.662506103515625
2001-08-29,8.474471092224121
2001-08-30,8.656975746154785
2001-08-31,8.58324146270752
2001-09-04,8.564804077148438
2001-09-05,8.526090621948242
2001-09-06,8.38782787322998
2001-09-07,8.3767671585083
2001-09-10,8.247724533081055
2001-09-17,7.569326400756836
2001-09-18,7.591446399688721
2001-09-19,7.3739142417907715
2001-09-20,7.161914825439453
2001-09-21,6.990473747253418
2001-09-24,7.355481147766113
2001-09-25,7.26515007019043
2001-09-26,7.250401973724365
2001-09-27,7.348108768463135
2001-09-28,7.429221153259277
2001-10-01,7.2061591148376465
2001-10-02,7.1877241134643555
2001-10-03,7.482682704925537
2001-10-04,7.53245735168457
2001-10-05,7.372074604034424
2001-10-08,7.1969404220581055
2001-10-09,7.088176250457764
2001-10-10,7.314922332763672
2001-10-11,7.615413188934326
2001-10-12,7.40525484085083
2001-10-15,7.6283159255981445
2001-10-16,7.716804504394531
2001-10-17,7.484523296356201
2001-10-18,7.541672229766846
2001-10-19,7.5766987800598145
2001-10-22,7.729706764221191
2001-10-23,7.648592948913574
2001-10-24,7.720491886138916
2001-10-25,7.991481304168701
2001-10-26,7.984107971191406
2001-10-29,7.611726760864258
2001-10-30,7.45134162902832
2001-10-31,7.45134162902832
2001-11-01,7.445810794830322
2001-11-02,7.556419849395752
2001-11-05,7.860594272613525
2001-11-06,8.05600357055664
2001-11-07,8.133429527282715
2001-11-08,8.044942855834961
2001-11-09,8.122366905212402
2001-11-12,8.06706428527832
2001-11-13,8.426544189453125
2001-11-14,8.315936088562012
2001-11-15,8.349115371704102
2001-11-16,8.2495698928833
2001-11-19,8.221914291381836
2001-11-20,7.890089511871338
2001-11-21,7.91221284866333
2001-11-23,7.989638328552246
2001-11-26,8.022819519042969
2001-11-27,7.969363212585449
2001-11-28,7.75367546081543
2001-11-29,7.982264518737793
2001-11-30,7.879027843475342
2001-12-03,7.698368549346924
2001-12-04,7.914053916931152
2001-12-05,8.408108711242676
2001-12-06,8.60904598236084
2001-12-07,8.58324146270752
2001-12-10,8.430227279663086
2001-12-11,8.74361801147461
2001-12-12,8.804451942443848
2001-12-13,8.56296157836914
2001-12-14,8.647760391235352
2001-12-17,8.839483261108398
2001-12-18,9.19896125793457
2001-12-19,9.139967918395996
2001-12-20,8.922439575195312
2001-12-21,8.959305763244629
2001-12-24,8.977743148803711
2001-12-26,9.095724105834961
2001-12-27,9.060699462890625
2001-12-28,9.160246849060059
2001-12-31,8.848697662353516
2002-01-02,8.959305763244629
2002-01-03,9.088349342346191
2002-01-04,9.092037200927734
2002-01-07,9.021988868713379
2002-01-08,9.208178520202637
2002-01-09,9.080977439880371
2002-01-10,9.158402442932129
2002-01-11,9.031201362609863
2002-01-14,8.915064811706543
2002-01-15,8.974055290222168
2002-01-16,8.974055290222168
2002-01-17,9.171307563781738
2002-01-18,9.031201362609863
2002-01-22,8.940873146057129
2002-01-23,9.036731719970703
2002-01-24,9.243204116821289
2002-01-25,9.2008056640625
2002-01-28,9.19896125793457
2002-01-29,9.09941291809082
2002-01-30,9.163934707641602
2002-01-31,9.221081733703613
2002-02-01,9.197114944458008
2002-02-04,9.040417671203613
2002-02-05,9.195272445678711
2002-02-06,9.062545776367188
2002-02-07,9.062545776367188
2002-02-08,9.163934707641602
2002-02-11,9.217394828796387
2002-02-12,8.891097068786621
2002-02-13,8.930011749267578
2002-02-14,8.778060913085938
2002-02-15,8.581634521484375
2002-02-19,8.600168228149414
2002-02-20,8.633517265319824
2002-02-21,8.066476821899414
2002-02-22,8.240665435791016
2002-02-25,8.123922348022461
2002-02-26,8.153571128845215
2002-02-27,8.240665435791016
2002-02-28,8.207307815551758
2002-03-01,8.635376930236816
2002-03-04,9.011548042297363
2002-03-05,8.868863105773926
2002-03-06,9.219095230102539
2002-03-07,8.770648956298828
2002-03-08,9.043051719665527
2002-03-11,9.096789360046387
2002-03-12,8.931866645812988
2002-03-13,8.64464282989502
2002-03-14,8.71876335144043
2002-03-15,9.093085289001465
2002-03-18,9.11532211303711
2002-03-19,9.311750411987305
2002-03-20,9.182034492492676
2002-03-21,9.10791015625
2002-03-22,9.187591552734375
2002-03-25,8.95410442352295
2002-03-26,9.170913696289062
2002-03-27,9.178326606750488
2002-03-28,9.23947811126709
2002-04-01,9.219095230102539
2002-04-02,9.128293991088867
2002-04-03,9.063437461853027
2002-04-04,9.146825790405273
2002-04-05,9.068998336791992
2002-04-08,9.28024673461914
2002-04-09,9.11717700958252
2002-04-10,9.283950805664062
2002-04-11,9.144970893859863
2002-04-12,9.265421867370605
2002-04-15,9.31916618347168
2002-04-16,9.523000717163086
2002-04-17,9.513734817504883
2002-04-18,9.550797462463379
2002-04-19,9.58229923248291
2002-04-22,9.524855613708496
2002-04-23,9.47852897644043
2002-04-24,9.485939979553223
2002-04-25,9.652718544006348
2002-04-26,9.35251522064209
2002-04-29,9.315457344055176
2002-04-30,9.59341812133789
2002-05-01,9.58229923248291
2002-05-02,9.702753067016602
2002-05-03,9.598978996276855
2002-05-06,9.44146728515625
2002-05-07,9.867674827575684
2002-05-08,10.195669174194336
2002-05-09,10.212347984313965
2002-05-10,9.958478927612305
2002-05-13,10.160462379455566
2002-05-14,10.429156303405762
2002-05-15,10.321680068969727
2002-05-16,10.223467826843262
2002-05-17,10.117842674255371
2002-05-20,9.995537757873535
2002-05-21,9.969596862792969
2002-05-22,9.951065063476562
2002-05-23,10.067808151245117
2002-05-24,9.921412467956543
2002-05-28,9.969596862792969
2002-05-29,9.699043273925781
2002-05-30,9.569331169128418
2002-05-31,9.67495346069336
2002-06-03,9.421079635620117
2002-06-04,9.38957691192627
2002-06-05,9.56006145477295
2002-06-06,9.35251522064209
2002-06-07,9.337691307067871
2002-06-10,9.378458976745605
2002-06-11,9.148679733276367
2002-06-12,9.230215072631836
2002-06-13,8.931866645812988
2002-06-14,8.99301815032959
2002-06-17,9.130146980285645
2002-06-18,8.941132545471191
2002-06-19,8.813271522521973
2002-06-20,8.731734275817871
2002-06-21,8.676143646240234
2002-06-24,8.909631729125977
2002-06-25,8.818828582763672
2002-06-26,8.794736862182617
2002-06-27,9.056023597717285
2002-06-28,9.159793853759766
2002-07-01,8.837358474731445
2002-07-02,8.792886734008789
2002-07-03,8.813271522521973
2002-07-05,9.217243194580078
2002-07-08,9.033784866333008
2002-07-09,9.000431060791016
2002-07-10,8.672436714172363
2002-07-11,8.594602584838867
2002-07-12,8.442657470703125
2002-07-15,8.677994728088379
2002-07-16,8.192486763000488
2002-07-17,8.366679191589355
2002-07-18,8.188776969909668
2002-07-19,7.962703227996826
2002-07-22,7.7180962562561035
2002-07-23,7.543904781341553
2002-07-24,7.7922186851501465
2002-07-25,7.712536811828613
2002-07-26,7.947879791259766
2002-07-29,8.35741138458252
2002-07-30,8.168396949768066
2002-07-31,8.131336212158203
2002-08-01,7.942319869995117
2002-08-02,7.72736120223999
2002-08-05,7.480902671813965
2002-08-06,7.755158424377441
2002-08-07,7.72736120223999
2002-08-08,8.04609203338623
2002-08-09,7.944174766540527
2002-08-12,7.907112121582031
2002-08-13,7.6328535079956055
2002-08-14,8.327760696411133
2002-08-15,8.270317077636719
2002-08-16,8.29255485534668
2002-08-19,8.516777038574219
2002-08-20,8.451919555664062
2002-08-21,8.531601905822754
2002-08-22,8.616843223571777
2002-08-23,8.366679191589355
2002-08-26,8.587193489074707
2002-08-27,8.370381355285645
2002-08-28,8.05350399017334
2002-08-29,8.177663803100586
2002-08-30,8.155426025390625
2002-09-03,7.9052581787109375
2002-09-04,8.049798965454102
2002-09-05,7.695859432220459
2002-09-06,7.96085262298584
2002-09-09,8.003472328186035
2002-09-10,8.08500862121582
2002-09-11,8.060917854309082
2002-09-12,7.862637042999268
2002-09-13,7.958998203277588
2002-09-16,7.782954216003418
2002-09-17,7.666208744049072
2002-09-18,7.818164825439453
2002-09-19,7.469783782958984
2002-09-20,7.710684776306152
2002-09-23,7.764423847198486
2002-09-24,7.634707927703857
2002-09-25,7.844107151031494
2002-09-26,8.127629280090332
2002-09-27,7.9052581787109375
2002-09-30,7.768128871917725
2002-10-01,7.914522647857666
2002-10-02,7.686592102050781
2002-10-03,7.740333557128906
2002-10-04,7.699563026428223
2002-10-07,7.669915199279785
2002-10-08,7.8051934242248535
2002-10-09,7.3382134437561035
2002-10-10,7.762570858001709
2002-10-11,8.077597618103027
2002-10-14,8.227694511413574
2002-10-15,8.563103675842285
2002-10-16,8.470451354980469
2002-10-17,8.82994556427002
2002-10-18,8.922599792480469
2002-10-21,9.228361129760742
2002-10-22,9.16535472869873
2002-10-23,9.365490913391113
2002-10-24,9.033784866333008
2002-10-25,9.293216705322266
2002-10-28,8.957807540893555
2002-10-29,8.885541915893555
2002-10-30,8.822538375854492
2002-10-31,8.759528160095215
2002-11-01,8.950399398803711
2002-11-04,8.859597206115723
2002-11-05,9.030081748962402
2002-11-06,9.126442909240723
2002-11-07,9.015256881713867
2002-11-08,8.904070854187012
2002-11-11,8.639078140258789
2002-11-12,8.661316871643066
2002-11-13,8.757678031921387
2002-11-14,9.148679733276367
2002-11-15,9.130146980285645
2002-11-18,8.989314079284668
2002-11-19,8.965224266052246
2002-11-20,9.141264915466309
2002-11-21,9.4674072265625
2002-11-22,9.484085083007812
2002-11-25,9.354371070861816
2002-11-26,9.076407432556152
2002-11-27,9.552651405334473
2002-11-29,9.35251522064209
2002-12-02,9.337691307067871
2002-12-03,9.146825790405273
2002-12-04,9.380311965942383
2002-12-05,9.16720962524414
2002-12-06,9.20982837677002
2002-12-09,8.900364875793457
2002-12-10,9.044906616210938
2002-12-11,8.946690559387207
2002-12-12,8.82994556427002
2002-12-13,8.587193489074707
2002-12-16,8.839210510253906
2002-12-17,8.620549201965332
2002-12-18,8.524188041687012
2002-12-19,8.531601905822754
2002-12-20,8.566808700561523
2002-12-23,8.713201522827148
2002-12-24,8.659464836120605
2002-12-26,8.652050018310547
2002-12-27,8.457477569580078
2002-12-30,8.56125259399414
2002-12-31,8.477862358093262
2003-01-02,8.698379516601562
2003-01-03,8.724322319030762
2003-01-06,8.939278602600098
2003-01-07,8.778060913085938
2003-01-08,8.479714393615723
2003-01-09,8.63166618347168
2003-01-10,8.666875839233398
2003-01-13,8.589048385620117
2003-01-14,8.642786979675293
2003-01-15,8.385207176208496
2003-01-16,8.299966812133789
2003-01-17,8.01644229888916
2003-01-21,7.899698257446289
2003-01-22,7.888582229614258
2003-01-23,7.914522647857666
2003-01-24,7.6717705726623535
2003-01-27,7.725508213043213
2003-01-28,7.731070518493652
2003-01-29,7.829282760620117
2003-01-30,7.543904781341553
2003-01-31,7.653237819671631
2003-02-03,7.758865833282471
2003-02-04,7.636561393737793
2003-02-05,7.593657970428467
2003-02-06,7.468682289123535
2003-02-07,7.345571994781494
2003-02-10,7.392205715179443
2003-02-11,7.39780330657959
2003-02-12,7.166501998901367
2003-02-13,7.22992467880249
2003-02-14,7.360495567321777
2003-02-18,6.545355319976807
2003-02-19,6.261831760406494
2003-02-20,6.043590545654297
2003-02-21,6.2114691734313965
2003-02-24,5.989497184753418
2003-02-25,5.954056262969971
2003-02-26,5.763795375823975
2003-02-27,6.082760810852051
2003-02-28,6.261831760406494
2003-03-03,6.187218189239502
2003-03-04,6.01374626159668
2003-03-05,5.9988226890563965
2003-03-06,5.950326442718506
2003-03-07,6.045455455780029
2003-03-10,5.903692722320557
2003-03-11,5.8495988845825195
2003-03-12,5.860790252685547
2003-03-13,6.088357448577881
2003-03-14,6.18162202835083
2003-03-17,6.467013359069824
2003-03-18,6.485666751861572
2003-03-19,6.4502272605896
2003-03-20,6.519243240356445
2003-03-21,6.715100288391113
2003-03-24,6.390535354614258
2003-03-25,6.558413505554199
2003-03-26,6.552816867828369
2003-03-27,6.53230094909668
2003-03-28,6.371883869171143
2003-03-31,6.136854648590088
2003-04-01,6.1946797370910645
2003-04-02,6.435305118560791
2003-04-03,6.457685947418213
2003-04-04,6.37747859954834
2003-04-07,6.481937408447266
2003-04-08,6.47634220123291
2003-04-09,6.345767974853516
2003-04-10,6.418515205383301
2003-04-11,6.3942670822143555
2003-04-14,6.57520055770874
2003-04-15,6.705772399902344
2003-04-16,6.461416721343994
2003-04-17,6.608777046203613
2003-04-21,6.519243240356445
2003-04-22,6.6404876708984375
2003-04-23,6.737484931945801
2003-04-24,6.556549072265625
2003-04-25,6.409191131591797
2003-04-28,6.730021953582764
2003-04-29,6.713234901428223
2003-04-30,6.687121391296387
2003-05-01,6.57520055770874
2003-05-02,6.728157043457031
2003-05-05,6.655409812927246
2003-05-06,6.79344367980957
2003-05-07,6.6535444259643555
2003-05-08,6.50805139541626
2003-05-09,6.649815082550049
2003-05-12,6.748674392700195
2003-05-13,6.761734485626221
2003-05-14,6.759865760803223
2003-05-15,6.890439510345459
2003-05-16,6.864322185516357
2003-05-19,6.586394786834717
2003-05-20,6.528570175170898
2003-05-21,6.577069282531738
2003-05-22,6.571470737457275
2003-05-23,6.621836185455322
2003-05-27,6.881110668182373
2003-05-28,6.9519944190979
2003-05-29,6.961318016052246
2003-05-30,6.905362129211426
2003-06-02,6.8960347175598145
2003-06-03,6.901630878448486
2003-06-04,7.226194858551025
2003-06-05,7.166501998901367
2003-06-06,6.940804481506348
2003-06-09,7.004222869873047
2003-06-10,7.149715900421143
2003-06-11,7.222464084625244
2003-06-12,7.185157775878906
2003-06-13,7.0993523597717285
2003-06-16,7.382879734039307
2003-06-17,7.326920032501221
2003-06-18,7.323192596435547
2003-06-19,7.144120216369629
2003-06-20,7.198215484619141
2003-06-23,7.097487449645996
2003-06-24,7.138523578643799
2003-06-25,6.800902366638184
2003-06-26,6.733753204345703
2003-06-27,6.606911659240723
2003-06-30,6.608777046203613
2003-07-01,6.7188334465026855
2003-07-02,6.746809959411621
2003-07-03,6.621836185455322
2003-07-07,6.726290702819824
2003-07-08,6.9725141525268555
2003-07-09,6.868056297302246
2003-07-10,6.586394786834717
2003-07-11,6.7897114753723145
2003-07-14,6.700177192687988
2003-07-15,6.845673084259033
2003-07-16,7.254175662994385
2003-07-17,7.0676422119140625
2003-07-18,7.123600006103516
2003-07-21,6.989300727844238
2003-07-22,7.04898738861084
2003-07-23,7.1888885498046875
2003-07-24,7.270961284637451
2003-07-25,7.353034019470215
2003-07-28,7.366091251373291
2003-07-29,7.328785419464111
2003-07-30,7.442569255828857
2003-07-31,7.686925411224365
2003-08-01,7.466816425323486
2003-08-04,7.578734874725342
2003-08-05,7.336244583129883
2003-08-06,7.261634826660156
2003-08-07,7.298940658569336
2003-08-08,7.313859462738037
2003-08-11,7.289614200592041
2003-08-12,7.362360954284668
2003-08-13,7.2653656005859375
2003-08-14,7.256040096282959
2003-08-15,7.237386226654053
2003-08-18,7.311995983123779
2003-08-19,7.3437089920043945
2003-08-20,7.289614200592041
2003-08-21,7.3399786949157715
2003-08-22,7.326920032501221
2003-08-25,7.293344974517822
2003-08-26,7.321322917938232
2003-08-27,7.284017086029053
2003-08-28,7.341841697692871
2003-08-29,7.446298599243164
2003-09-02,7.520912170410156
2003-09-03,7.703710079193115
2003-09-04,7.714901924133301
2003-09-05,7.500393867492676
2003-09-08,7.6197733879089355
2003-09-09,7.552623748779297
2003-09-10,7.384746074676514
2003-09-11,7.476149559020996
2003-09-12,7.561948299407959
