Date,SWKS
2000-04-07,43.60491180419922
2000-04-10,40.62129592895508
2000-04-11,37.19746780395508
2000-04-12,34.433937072753906
2000-04-13,31.76824378967285
2000-04-14,27.390640258789062
2000-04-17,34.433937072753906
2000-04-18,39.46575164794922
2000-04-19,41.47724914550781
2000-04-20,38.738197326660156
2000-04-24,34.38502883911133
2000-04-25,39.52076721191406
2000-04-26,34.971961975097656
2000-04-27,40.645755767822266
2000-04-28,40.69465637207031
2000-05-01,41.13487243652344
2000-05-02,40.10772705078125
2000-05-03,39.32511901855469
2000-05-04,40.20554733276367
2000-05-05,44.949989318847656
2000-05-08,42.308753967285156
2000-05-09,37.368648529052734
2000-05-10,35.412174224853516
2000-05-11,39.8631591796875
2000-05-12,38.836021423339844
2000-05-15,40.499019622802734
2000-05-16,40.84139633178711
2000-05-17,39.17839050292969
2000-05-18,34.82523727416992
2000-05-19,33.749168395996094
2000-05-22,32.33073425292969
2000-05-23,31.352495193481445
2000-05-24,32.47747039794922
2000-05-25,30.912290573120117
2000-05-26,32.03725814819336
2000-05-30,39.080562591552734
2000-05-31,36.04804992675781
2000-06-01,43.531551361083984
2000-06-02,47.34667205810547
2000-06-05,47.151031494140625
2000-06-06,44.43642807006836
2000-06-07,42.846778869628906
2000-06-08,45.48801040649414
2000-06-09,47.64014434814453
2000-06-12,46.90647888183594
2000-06-13,45.87931442260742
2000-06-14,39.66750717163086
2000-06-15,42.06419372558594
2000-06-16,43.04243087768555
2000-06-19,45.34128189086914
2000-06-20,49.98790740966797
2000-06-21,47.933616638183594
2000-06-22,45.92822265625
2000-06-23,47.102108001708984
2000-06-26,45.977142333984375
2000-06-27,38.493629455566406
2000-06-28,36.63497543334961
2000-06-29,32.770938873291016
2000-06-30,34.482852935791016
2000-07-03,34.14046096801758
2000-07-05,30.618816375732422
2000-07-06,27.879758834838867
2000-07-07,30.32535171508789
2000-07-10,29.493850708007812
2000-07-11,27.586286544799805
2000-07-12,30.031877517700195
2000-07-13,36.781707763671875
2000-07-14,35.06980514526367
2000-07-17,37.12409210205078
2000-07-18,32.23291778564453
2000-07-19,29.493850708007812
2000-07-20,31.98835563659668
2000-07-21,29.34710693359375
2000-07-24,28.760169982910156
2000-07-25,28.906896591186523
2000-07-26,28.31995391845703
2000-07-27,25.042865753173828
2000-07-28,25.629810333251953
2000-07-31,26.65696907043457
2000-08-01,25.5319881439209
2000-08-02,24.798307418823242
2000-08-03,27.29281234741211
2000-08-04,27.684099197387695
2000-08-07,31.010120391845703
2000-08-08,28.870223999023438
2000-08-09,31.205768585205078
2000-08-10,29.444931030273438
2000-08-11,29.200382232666016
2000-08-14,29.836225509643555
2000-08-15,29.542757034301758
2000-08-16,28.699037551879883
2000-08-17,30.080799102783203
2000-08-18,31.74379539489746
2000-08-21,31.010120391845703
2000-08-22,30.019664764404297
2000-08-23,31.694883346557617
2000-08-24,32.0861701965332
2000-08-25,31.401409149169922
2000-08-28,31.98835563659668
2000-08-29,33.94482421875
2000-08-30,36.928443908691406
2000-08-31,39.47184371948242
2000-09-01,37.172996520996094
2000-09-05,33.30896759033203
2000-09-06,30.912290573120117
2000-09-07,32.52639389038086
2000-09-08,31.254661560058594
2000-09-11,32.18400192260742
2000-09-12,31.694883346557617
2000-09-13,32.379642486572266
2000-09-14,33.84700393676758
2000-09-15,30.912290573120117
2000-09-18,31.254661560058594
2000-09-19,30.47208023071289
2000-09-20,31.10793685913086
2000-09-21,29.004716873168945
2000-09-22,28.515613555908203
2000-09-25,26.02111053466797
2000-09-26,27.048248291015625
2000-09-27,26.070022583007812
2000-09-28,30.9611873626709
2000-09-29,26.65696907043457
2000-10-02,25.140697479248047
2000-10-03,24.45592498779297
2000-10-04,26.559127807617188
2000-10-05,24.064632415771484
2000-10-06,22.64618682861328
2000-10-09,21.765775680541992
2000-10-10,20.59188461303711
2000-10-11,20.640804290771484
2000-10-12,19.369098663330078
2000-10-13,21.912508010864258
2000-10-16,24.700481414794922
2000-10-17,22.597274780273438
2000-10-18,20.249509811401367
2000-10-19,27.48845672607422
2000-10-20,29.64059066772461
2000-10-23,30.5209903717041
2000-10-24,28.515613555908203
2000-10-25,26.4613094329834
2000-10-26,28.56451988220215
2000-10-27,30.227523803710938
2000-10-30,27.928661346435547
2000-10-31,31.205768585205078
2000-11-01,31.303579330444336
2000-11-02,33.749168395996094
2000-11-03,31.401409149169922
2000-11-06,32.23291778564453
2000-11-07,29.591672897338867
2000-11-08,27.390640258789062
2000-11-09,28.466699600219727
2000-11-10,26.363487243652344
2000-11-13,26.070022583007812
2000-11-14,27.635202407836914
2000-11-15,29.444931030273438
2000-11-16,27.34172248840332
2000-11-17,28.124313354492188
2000-11-20,27.390640258789062
2000-11-21,27.48845672607422
2000-11-22,27.097166061401367
2000-11-24,29.885150909423828
2000-11-27,30.423179626464844
2000-11-28,27.390640258789062
2000-11-29,27.586286544799805
2000-11-30,23.91789436340332
2000-12-01,27.781936645507812
2000-12-04,31.59705924987793
2000-12-05,41.52615737915039
2000-12-06,38.395809173583984
2000-12-07,37.564300537109375
2000-12-08,40.54792022705078
2000-12-11,42.259830474853516
2000-12-12,42.21092224121094
2000-12-13,39.96099090576172
2000-12-14,37.564300537109375
2000-12-15,39.814247131347656
2000-12-18,34.042640686035156
2000-12-19,33.06440734863281
2000-12-20,31.010120391845703
2000-12-21,26.559127807617188
2000-12-22,28.613431930541992
2000-12-26,29.689502716064453
2000-12-27,32.72203063964844
2000-12-28,32.673126220703125
2000-12-29,28.955812454223633
2001-01-02,25.18960189819336
2001-01-03,26.901517868041992
2001-01-04,24.798307418823242
2001-01-05,21.81468963623047
2001-01-08,22.30379867553711
2001-01-09,21.32556915283203
2001-01-10,22.352712631225586
2001-01-11,27.781936645507812
2001-01-12,28.124313354492188
2001-01-16,26.608051300048828
2001-01-17,23.91789436340332
2001-01-18,25.678720474243164
2001-01-19,25.972196578979492
2001-01-22,24.993953704833984
2001-01-23,25.87437629699707
2001-01-24,25.23851776123047
2001-01-25,23.86898422241211
2001-01-26,23.624420166015625
2001-01-29,23.86898422241211
2001-01-30,23.820072174072266
2001-01-31,23.477685928344727
2001-02-01,24.260282516479492
2001-02-02,24.16245460510254
2001-02-05,23.624420166015625
2001-02-06,23.233131408691406
2001-02-07,22.597274780273438
2001-02-08,21.32556915283203
2001-02-09,20.494060516357422
2001-02-12,20.347328186035156
2001-02-13,20.249509811401367
2001-02-14,21.03209686279297
2001-02-15,19.809303283691406
2001-02-16,17.755001068115234
2001-02-20,15.55396842956543
2001-02-21,14.477906227111816
2001-02-22,14.771378517150879
2001-02-23,14.086609840393066
2001-02-26,14.086609840393066
2001-02-27,13.010555267333984
2001-02-28,12.619258880615234
2001-03-01,11.005167007446289
2001-03-02,11.054079055786133
2001-03-05,11.836668014526367
2001-03-06,13.059462547302246
2001-03-07,12.3746976852417
2001-03-08,12.130141258239746
2001-03-09,11.885580062866211
2001-03-12,10.907344818115234
2001-03-13,12.117911338806152
2001-03-14,12.179049491882324
2001-03-15,11.787757873535156
2001-03-16,11.592105865478516
2001-03-19,11.592105865478516
2001-03-20,11.249724388122559
2001-03-21,11.934492111206055
2001-03-22,12.912726402282715
2001-03-23,13.988790512084961
2001-03-26,14.086609840393066
2001-03-27,14.037698745727539
2001-03-28,13.108375549316406
2001-03-29,12.472522735595703
2001-03-30,12.325784683227539
2001-04-02,11.836668014526367
2001-04-03,11.151899337768555
2001-04-04,10.613871574401855
2001-04-05,11.885580062866211
2001-04-06,12.3746976852417
2001-04-09,12.599691390991211
2001-04-10,13.812705039978027
2001-04-11,15.017901420593262
2001-04-12,16.598724365234375
2001-04-16,15.4013671875
2001-04-17,15.025718688964844
2001-04-18,19.76038360595703
2001-04-19,19.815160751342773
2001-04-20,21.403823852539062
2001-04-23,20.136035919189453
2001-04-24,18.516069412231445
2001-04-25,19.71343231201172
2001-04-26,18.109127044677734
2001-04-27,19.063886642456055
2001-04-30,19.22822380065918
2001-05-01,19.4003963470459
2001-05-02,20.699491500854492
2001-05-03,20.355152130126953
2001-05-04,21.28643226623535
2001-05-07,21.419471740722656
2001-05-08,21.85772705078125
2001-05-09,21.552518844604492
2001-05-10,21.090787887573242
2001-05-11,21.419471740722656
2001-05-14,20.026466369628906
2001-05-15,19.893434524536133
2001-05-16,20.840356826782227
2001-05-17,22.319456100463867
2001-05-18,21.904682159423828
2001-05-21,23.24290657043457
2001-05-22,23.039430618286133
2001-05-23,21.51338768005371
2001-05-24,20.20646095275879
2001-05-25,19.783870697021484
2001-05-29,18.7586727142334
2001-05-30,17.1778507232666
2001-05-31,17.216968536376953
2001-06-01,18.3986873626709
2001-06-04,17.63174819946289
2001-06-05,18.70389175415039
2001-06-06,19.58038902282715
2001-06-07,21.239479064941406
2001-06-08,19.314311981201172
2001-06-11,18.516069412231445
2001-06-12,18.7586727142334
2001-06-13,17.318710327148438
2001-06-14,16.95871925354004
2001-06-15,16.825679779052734
2001-06-18,16.9039363861084
2001-06-19,16.489164352416992
2001-06-20,17.92129898071289
2001-06-21,18.946495056152344
2001-06-22,19.564741134643555
2001-06-25,20.010820388793945
2001-06-26,19.799518585205078
2001-06-27,19.68212890625
2001-06-28,20.746448516845703
2001-06-29,23.125524520874023
2001-07-02,22.695098876953125
2001-07-03,22.491622924804688
2001-07-05,22.515100479125977
2001-07-06,20.237773895263672
2001-07-09,20.269071578979492
2001-07-10,19.3299617767334
2001-07-11,20.895145416259766
2001-07-12,25.80198097229004
2001-07-13,26.193275451660156
2001-07-16,24.682878494262695
2001-07-17,23.696809768676758
2001-07-18,24.84722137451172
2001-07-19,27.66454315185547
2001-07-20,27.234115600585938
2001-07-23,26.287189483642578
2001-07-24,28.173219680786133
2001-07-25,27.977581024169922
2001-07-26,30.442731857299805
2001-07-27,29.7384033203125
2001-07-30,29.11233139038086
2001-07-31,29.832317352294922
2001-08-01,30.583606719970703
2001-08-02,31.585308074951172
2001-08-03,31.10793685913086
2001-08-06,27.335853576660156
2001-08-07,27.85236358642578
2001-08-08,25.23851776123047
2001-08-09,26.224580764770508
2001-08-10,27.312379837036133
2001-08-13,27.296730041503906
2001-08-14,27.296730041503906
2001-08-15,25.00373649597168
2001-08-16,25.48111915588379
2001-08-17,24.80809211730957
2001-08-20,25.191566467285156
2001-08-21,22.789011001586914
2001-08-22,25.465469360351562
2001-08-23,24.78461265563965
2001-08-24,26.060232162475586
2001-08-27,26.545442581176758
2001-08-28,26.608051300048828
2001-08-29,25.168087005615234
2001-08-30,23.92376136779785
2001-08-31,24.855045318603516
2001-09-04,23.54812240600586
2001-09-05,19.697782516479492
2001-09-06,19.369098663330078
2001-09-07,19.392566680908203
2001-09-10,20.20646095275879
2001-09-17,20.159502029418945
2001-09-18,20.503849029541016
2001-09-19,21.583820343017578
2001-09-20,20.010820388793945
2001-09-21,18.743017196655273
2001-09-24,19.603872299194336
2001-09-25,17.79608726501465
2001-09-26,15.049201011657715
2001-09-27,14.650076866149902
2001-09-28,15.158761978149414
2001-10-01,13.64053726196289
2001-10-02,12.951859474182129
2001-10-03,14.767471313476562
2001-10-04,16.825679779052734
2001-10-05,15.589180946350098
2001-10-08,16.536121368408203
2001-10-09,14.743988990783691
2001-10-10,17.874345779418945
2001-10-11,18.42998695373535
2001-10-12,18.602157592773438
2001-10-15,17.78043556213379
2001-10-16,18.23433494567871
2001-10-17,15.91787052154541
2001-10-18,15.902217864990234
2001-10-19,15.60483455657959
2001-10-22,16.00395965576172
2001-10-23,17.224809646606445
2001-10-24,17.9682559967041
2001-10-25,20.707321166992188
2001-10-26,21.216005325317383
2001-10-29,19.048233032226562
2001-10-30,17.545658111572266
2001-10-31,18.218687057495117
2001-11-01,20.347328186035156
2001-11-02,20.237773895263672
2001-11-05,21.701213836669922
2001-11-06,22.851621627807617
2001-11-07,23.21160888671875
2001-11-08,23.51681900024414
2001-11-09,20.840356826782227
2001-11-12,21.873380661010742
2001-11-13,21.43513298034668
2001-11-14,21.669902801513672
2001-11-15,21.129915237426758
2001-11-16,21.662084579467773
2001-11-19,21.920337677001953
2001-11-20,20.323850631713867
2001-11-21,20.20646095275879
2001-11-23,20.073427200317383
2001-11-26,21.56816864013672
2001-11-27,20.503849029541016
2001-11-28,19.36126136779785
2001-11-29,19.02475357055664
2001-11-30,18.782150268554688
2001-12-03,18.899539947509766
2001-12-04,20.652538299560547
2001-12-05,22.319456100463867
2001-12-06,21.216005325317383
2001-12-07,20.284719467163086
2001-12-10,18.743017196655273
2001-12-11,18.42998695373535
2001-12-12,17.803916931152344
2001-12-13,16.888280868530273
2001-12-14,16.590898513793945
2001-12-17,20.621234893798828
2001-12-18,21.122093200683594
2001-12-19,19.603872299194336
2001-12-20,17.70217514038086
2001-12-21,17.95260238647461
2001-12-24,17.725648880004883
2001-12-26,18.33607292175293
2001-12-27,17.279579162597656
2001-12-28,17.819562911987305
2001-12-31,17.060449600219727
2002-01-02,17.28740882873535
2002-01-03,17.936948776245117
2002-01-04,17.1778507232666
2002-01-07,15.385712623596191
2002-01-08,15.057025909423828
2002-01-09,13.781401634216309
2002-01-10,14.892674446105957
2002-01-11,14.031835556030273
2002-01-14,14.603124618530273
2002-01-15,14.000531196594238
2002-01-16,14.477906227111816
2002-01-17,15.096158027648926
2002-01-18,14.830074310302734
2002-01-22,14.407477378845215
2002-01-23,14.086609840393066
2002-01-24,15.651789665222168
2002-01-25,15.706574440002441
2002-01-28,16.739593505859375
2002-01-29,16.38743019104004
2002-01-30,16.63003158569336
2002-01-31,16.48133659362793
2002-02-01,16.64568328857422
2002-02-04,15.870920181274414
2002-02-05,15.463971138000488
2002-02-06,15.550056457519531
2002-02-07,15.190057754516602
2002-02-08,15.964824676513672
2002-02-11,16.246564865112305
2002-02-12,16.2543888092041
2002-02-13,16.316991806030273
2002-02-14,15.20571231842041
2002-02-15,14.62659740447998
2002-02-19,13.499671936035156
2002-02-20,12.709254264831543
2002-02-21,12.192745208740234
2002-02-22,12.177093505859375
2002-02-25,12.560561180114746
2002-02-26,12.372745513916016
2002-02-27,12.091009140014648
2002-02-28,12.05970573425293
2002-03-01,12.709254264831543
2002-03-04,14.204001426696777
2002-03-05,14.790942192077637
2002-03-06,14.56399154663086
2002-03-07,14.681382179260254
2002-03-08,15.886570930480957
2002-03-11,16.8335018157959
2002-03-12,15.370059967041016
2002-03-13,13.703143119812012
2002-03-14,13.922271728515625
2002-03-15,14.110089302062988
2002-03-18,13.984874725341797
2002-03-19,13.890968322753906
2002-03-20,12.990983963012695
2002-03-21,13.077073097229004
2002-03-22,13.311850547790527
2002-03-25,13.2962007522583
2002-03-26,13.343153953552246
2002-03-27,13.421411514282227
2002-03-28,11.934492111206055
2002-04-01,11.965795516967773
2002-04-02,11.684064865112305
2002-04-03,11.582326889038086
2002-04-04,11.464936256408691
2002-04-05,11.120596885681152
2002-04-08,11.371026039123535
2002-04-09,10.682348251342773
2002-04-10,11.112772941589355
2002-04-11,10.651045799255371
2002-04-12,11.347549438476562
2002-04-15,11.504067420959473
2002-04-16,13.2257661819458
2002-04-17,13.280546188354492
2002-04-18,11.864056587219238
2002-04-19,11.85623550415039
2002-04-22,11.543198585510254
2002-04-23,10.705827713012695
2002-04-24,9.798020362854004
2002-04-25,9.899759292602539
2002-04-26,9.735413551330566
2002-04-29,9.226731300354004
2002-04-30,9.586724281311035
2002-05-01,9.414552688598633
2002-05-02,8.843262672424316
2002-05-03,8.389357566833496
2002-05-06,7.865024566650391
2002-05-07,7.74763822555542
2002-05-08,8.921520233154297
2002-05-09,8.43631649017334
2002-05-10,7.825894832611084
2002-05-13,7.911978721618652
2002-05-14,9.031082153320312
2002-05-15,8.678915023803711
2002-05-16,8.882392883300781
2002-05-17,8.718048095703125
2002-05-20,8.225018501281738
2002-05-21,8.248495101928711
2002-05-22,7.90415620803833
2002-05-23,9.015435218811035
2002-05-24,9.015435218811035
2002-05-28,8.772829055786133
2002-05-29,8.350232124328613
2002-05-30,8.19371509552002
2002-05-31,7.974588394165039
2002-06-03,7.238953113555908
2002-06-04,7.371994495391846
2002-06-05,7.051133155822754
2002-06-06,6.260716438293457
2002-06-07,4.953790187835693
2002-06-10,4.617279052734375
2002-06-11,5.2824788093566895
2002-06-12,5.008573055267334
2002-06-13,5.102483749389648
2002-06-14,5.008573055267334
2002-06-17,5.2276997566223145
2002-06-18,5.196396350860596
2002-06-19,4.617279052734375
2002-06-20,4.351197719573975
2002-06-21,4.679886341094971
2002-06-24,4.539020538330078
2002-06-25,4.812925338745117
2002-06-26,3.905123233795166
2002-06-27,4.460760116577148
2002-06-28,4.343372821807861
2002-07-01,4.617279052734375
2002-07-02,4.36685037612915
2002-07-03,4.233809947967529
2002-07-05,4.437281608581543
2002-07-08,3.87381911277771
2002-07-09,3.2947022914886475
2002-07-10,2.7860186100006104
2002-07-11,3.0755772590637207
2002-07-12,3.3338310718536377
2002-07-15,3.560783863067627
2002-07-16,3.764256477355957
2002-07-17,3.9364256858825684
2002-07-18,3.7251269817352295
2002-07-19,3.3807876110076904
2002-07-22,3.2399203777313232
2002-07-23,2.778193235397339
2002-07-24,2.8173227310180664
2002-07-25,2.801670789718628
2002-07-26,2.699934482574463
2002-07-29,2.6529791355133057
2002-07-30,2.449505090713501
2002-07-31,2.269510269165039
2002-08-01,2.699934482574463
2002-08-02,2.6842830181121826
2002-08-05,2.5434160232543945
2002-08-06,2.660804033279419
2002-08-07,2.9190590381622314
2002-08-08,2.778193235397339
2002-08-09,2.77036714553833
2002-08-12,2.676456928253174
2002-08-13,2.5903711318969727
2002-08-14,2.754716157913208
2002-08-15,3.1616618633270264
2002-08-16,3.709474802017212
2002-08-19,3.920773983001709
2002-08-20,3.999032735824585
2002-08-21,3.912947416305542
2002-08-22,3.9677300453186035
2002-08-23,3.6155638694763184
2002-08-26,3.905123233795166
2002-08-27,3.983381986618042
2002-08-28,3.850341796875
2002-08-29,3.678170919418335
2002-08-30,3.286876916885376
2002-09-03,3.1303582191467285
2002-09-04,3.3260064125061035
2002-09-05,3.1773135662078857
2002-09-06,3.57643461227417
2002-09-09,3.842514991760254
2002-09-10,4.2729387283325195
2002-09-11,4.155550003051758
2002-09-12,3.842514991760254
2002-09-13,4.116421222686768
2002-09-16,3.5999131202697754
2002-09-17,3.4746992588043213
2002-09-18,3.5842621326446533
2002-09-19,3.341658353805542
2002-09-20,3.5216524600982666
2002-09-23,3.513827085494995
2002-09-24,3.865992784500122
2002-09-25,4.233809947967529
2002-09-26,4.327722072601318
2002-09-27,3.7329535484313965
2002-09-30,3.5451316833496094
2002-10-01,3.9442508220672607
2002-10-02,4.014684677124023
2002-10-03,3.8346893787384033
2002-10-04,3.607738733291626
2002-10-07,3.5451316833496094
2002-10-08,3.200791835784912
2002-10-09,3.255573272705078
2002-10-10,3.513827085494995
2002-10-11,3.756429672241211
2002-10-14,3.6312143802642822
2002-10-15,4.2494611740112305
2002-10-16,3.685997247695923
2002-10-17,4.030336856842041
2002-10-18,3.905123233795166
2002-10-21,4.030336856842041
2002-10-22,4.3903279304504395
2002-10-23,4.609453201293945
2002-10-24,4.695537567138672
2002-10-25,4.539020538330078
2002-10-28,4.539020538330078
2002-10-29,4.507717609405518
2002-10-30,5.149439811706543
2002-10-31,5.556386470794678
2002-11-01,5.603341579437256
2002-11-04,6.3546271324157715
2002-11-05,6.182458877563477
2002-11-06,6.4485368728637695
2002-11-07,6.268543720245361
2002-11-08,6.370279788970947
2002-11-11,5.908550262451172
2002-11-12,6.432886600494385
2002-11-13,7.004178047180176
2002-11-14,6.761575222015381
2002-11-15,7.0667829513549805
2002-11-18,7.50503396987915
2002-11-19,7.223301410675049
2002-11-20,8.0919771194458
2002-11-21,9.038909912109375
2002-11-22,9.054563522338867
2002-11-25,9.015435218811035
2002-11-26,9.101518630981445
2002-11-27,9.563243865966797
2002-11-29,9.43020248413086
2002-12-02,9.117167472839355
2002-12-03,8.43631649017334
2002-12-04,8.0919771194458
2002-12-05,7.630247592926025
2002-12-06,8.154582977294922
2002-12-09,7.67720365524292
2002-12-10,7.9432854652404785
2002-12-11,7.802417278289795
2002-12-12,7.802417278289795
2002-12-13,7.661552429199219
2002-12-16,8.264144897460938
2002-12-17,7.731985569000244
2002-12-18,6.988525867462158
2002-12-19,6.6363606452941895
2002-12-20,6.933744430541992
2002-12-23,7.270256996154785
2002-12-24,7.231127738952637
2002-12-26,6.878963470458984
2002-12-27,6.933744430541992
2002-12-30,6.847660064697266
2002-12-31,6.745922088623047
2003-01-02,7.238953113555908
2003-01-03,7.293736934661865
2003-01-06,6.972876071929932
2003-01-07,6.3546271324157715
2003-01-08,6.1198506355285645
2003-01-09,6.918093204498291
2003-01-10,6.941570281982422
2003-01-13,6.886791229248047
2003-01-14,7.364170551300049
2003-01-15,7.043304920196533
2003-01-16,6.573753833770752
2003-01-17,6.385931015014648
2003-01-21,6.53462553024292
2003-01-22,6.393758773803711
2003-01-23,5.877248764038086
2003-01-24,5.642472267150879
2003-01-27,5.493779182434082
2003-01-28,5.54073429107666
2003-01-29,5.775511264801025
2003-01-30,5.446824550628662
2003-01-31,5.446824550628662
2003-02-03,5.517256736755371
2003-02-04,5.501604080200195
2003-02-05,5.360737323760986
2003-02-06,5.165091514587402
2003-02-07,5.016399383544922
2003-02-10,5.18856954574585
2003-02-11,5.133786678314209
2003-02-12,5.055529594421387
2003-02-13,5.0320515632629395
2003-02-14,5.125962257385254
2003-02-18,5.6972527503967285
2003-02-19,5.517256736755371
2003-02-20,5.572037220001221
2003-02-21,5.493779182434082
2003-02-24,5.6268205642700195
2003-02-25,5.564212799072266
2003-02-26,5.39204216003418
2003-02-27,5.517256736755371
2003-02-28,5.462474822998047
2003-03-03,5.329434871673584
2003-03-04,5.165091514587402
2003-03-05,5.086832046508789
2003-03-06,4.985093593597412
2003-03-07,5.079006671905518
2003-03-10,4.883359432220459
2003-03-11,4.797274589538574
2003-03-12,4.711188316345215
2003-03-13,5.016399383544922
2003-03-14,5.110309600830078
2003-03-17,5.564212799072266
2003-03-18,5.759857654571533
2003-03-19,5.352913856506348
2003-03-20,5.462474822998047
2003-03-21,5.493779182434082
2003-03-24,5.21987247467041
2003-03-25,5.368566036224365
2003-03-26,5.525082588195801
2003-03-27,5.493779182434082
2003-03-28,5.18856954574585
2003-03-31,4.875534534454346
2003-04-01,4.7737956047058105
2003-04-02,5.102483749389648
2003-04-03,5.086832046508789
2003-04-04,4.789447784423828
2003-04-07,4.719014644622803
2003-04-08,4.421631336212158
2003-04-09,4.413804054260254
2003-04-10,4.304242134094238
2003-04-11,4.2494611740112305
2003-04-14,4.5233683586120605
2003-04-15,4.609453201293945
2003-04-16,4.899010181427002
2003-04-17,4.1633758544921875
2003-04-21,4.186854839324951
2003-04-22,4.374675750732422
2003-04-23,4.351197719573975
2003-04-24,4.4529337882995605
2003-04-25,4.030336856842041
2003-04-28,4.108595848083496
2003-04-29,4.077291488647461
2003-04-30,4.186854839324951
2003-05-01,4.296417236328125
2003-05-02,4.672060966491699
2003-05-05,4.836403846740723
2003-05-06,4.812925338745117
2003-05-07,4.632930755615234
2003-05-08,4.460760116577148
2003-05-09,4.5233683586120605
2003-05-12,4.539020538330078
2003-05-13,5.259001731872559
2003-05-14,5.38421630859375
2003-05-15,5.454648971557617
2003-05-16,5.556386470794678
2003-05-19,5.305958271026611
2003-05-20,5.321608066558838
2003-05-21,5.407694339752197
2003-05-22,5.572037220001221
2003-05-23,5.39204216003418
2003-05-27,5.853770732879639
2003-05-28,6.002460956573486
2003-05-29,5.900725364685059
2003-05-30,5.853770732879639
2003-06-02,5.806814670562744
2003-06-03,5.728555679321289
2003-06-04,5.838118076324463
2003-06-05,5.963331699371338
2003-06-06,5.548560619354248
2003-06-09,5.54073429107666
2003-06-10,5.564212799072266
2003-06-11,5.493779182434082
2003-06-12,5.329434871673584
2003-06-13,5.11813497543335
2003-06-16,5.360737323760986
2003-06-17,5.705078601837158
2003-06-18,5.955506801605225
2003-06-19,5.994637489318848
2003-06-20,5.689427852630615
2003-06-23,5.462474822998047
2003-06-24,5.712905406951904
2003-06-25,5.4781270027160645
2003-06-26,5.509432315826416
2003-06-27,5.485952854156494
2003-06-30,5.298130989074707
2003-07-01,5.345086097717285
2003-07-02,5.8224663734436035
2003-07-03,5.830292701721191
2003-07-07,6.22158670425415
2003-07-08,6.886791229248047
2003-07-09,6.886791229248047
2003-07-10,6.55027437210083
2003-07-11,6.55810022354126
2003-07-14,6.918093204498291
2003-07-15,6.933744430541992
2003-07-16,6.753748893737793
2003-07-17,6.104198455810547
2003-07-18,6.13550329208374
2003-07-21,5.994637489318848
2003-07-22,6.628535747528076
2003-07-23,6.85548734664917
2003-07-24,6.198111057281494
2003-07-25,6.346802711486816
2003-07-28,6.518971920013428
2003-07-29,6.4485368728637695
2003-07-30,6.53462553024292
2003-07-31,6.652012825012207
2003-08-01,6.965047836303711
2003-08-04,6.85548734664917
2003-08-05,6.503320217132568
2003-08-06,6.847660064697266
2003-08-07,6.910265922546387
2003-08-08,6.847660064697266
2003-08-11,7.035479545593262
2003-08-12,7.340691089630127
2003-08-13,7.6224236488342285
2003-08-14,7.551989555358887
2003-08-15,7.67720365524292
2003-08-18,8.13110637664795
2003-08-19,8.522398948669434
2003-08-20,8.342403411865234
2003-08-21,8.663268089294434
2003-08-22,8.444140434265137
2003-08-25,8.201539039611816
2003-08-26,8.389357566833496
2003-08-27,8.631961822509766
2003-08-28,8.819786071777344
2003-08-29,8.890217781066895
2003-09-02,8.725869178771973
2003-09-03,8.718048095703125
2003-09-04,8.7337007522583
2003-09-05,8.694571495056152
2003-09-08,9.48498821258545
2003-09-09,8.98412799835205
2003-09-10,8.18588638305664
2003-09-11,8.608484268188477
2003-09-12,8.678915023803711
2003-09-15,7.872851371765137
