Date,MCD
2000-12-07,16.078454971313477
2000-12-08,15.679810523986816
2000-12-11,15.912359237670898
2000-12-12,16.41065788269043
2000-12-13,16.543529510498047
2000-12-14,16.776073455810547
2000-12-15,16.742855072021484
2000-12-18,17.174711227416992
2000-12-19,17.47369384765625
2000-12-20,16.67641830444336
2000-12-21,17.3740234375
2000-12-22,17.3740234375
2000-12-26,17.274375915527344
2000-12-27,17.606565475463867
2000-12-28,18.005212783813477
2000-12-29,18.0716495513916
2001-01-02,17.805885314941406
2001-01-03,17.905542373657227
2001-01-04,17.540130615234375
2001-01-05,17.506912231445312
2001-01-08,17.540130615234375
2001-01-09,17.573352813720703
2001-01-10,17.639787673950195
2001-01-11,17.3740234375
2001-01-12,17.872325897216797
2001-01-16,18.138093948364258
2001-01-17,18.437074661254883
2001-01-18,17.872325897216797
2001-01-19,17.440475463867188
2001-01-22,17.805885314941406
2001-01-23,17.47369384765625
2001-01-24,16.377437591552734
2001-01-25,15.713030815124512
2001-01-26,15.414058685302734
2001-01-29,15.690446853637695
2001-01-30,15.653239250183105
2001-01-31,15.600091934204102
2001-02-01,15.43000316619873
2001-02-02,15.642607688903809
2001-02-05,15.6054048538208
2001-02-06,15.961523056030273
2001-02-07,15.55756950378418
2001-02-08,15.594772338867188
2001-02-09,15.818007469177246
2001-02-12,15.855216979980469
2001-02-13,15.945570945739746
2001-02-14,15.5469331741333
2001-02-15,15.988094329833984
2001-02-16,16.062515258789062
2001-02-20,16.179447174072266
2001-02-21,15.775490760803223
2001-02-22,15.977463722229004
2001-02-23,16.009355545043945
2001-02-26,15.881790161132812
2001-02-27,15.972147941589355
2001-02-28,15.626665115356445
2001-03-01,15.525681495666504
2001-03-02,15.334324836730957
2001-03-05,15.180185317993164
2001-03-06,15.334324836730957
2001-03-07,15.095149040222168
2001-03-08,15.573509216308594
2001-03-09,15.387481689453125
2001-03-12,14.914430618286133
2001-03-13,14.77623462677002
2001-03-14,14.643355369567871
2001-03-15,14.47857666015625
2001-03-16,14.085262298583984
2001-03-19,14.021471977233887
2001-03-20,13.697249412536621
2001-03-21,13.633462905883789
2001-03-22,13.346446990966797
2001-03-23,13.287981033325195
2001-03-26,13.44743537902832
2001-03-27,13.46337890625
2001-03-28,13.43680477142334
2001-03-29,14.079950332641602
2001-03-30,14.111834526062012
2001-04-02,14.159668922424316
2001-04-03,13.707879066467285
2001-04-04,13.867334365844727
2001-04-05,13.81949520111084
2001-04-06,13.952372550964355
2001-04-09,14.186247825622559
2001-04-10,14.351018905639648
2001-04-11,14.20750617980957
2001-04-12,14.292553901672363
2001-04-16,14.46794319152832
2001-04-17,14.441376686096191
2001-04-18,14.61146354675293
2001-04-19,14.600833892822266
2001-04-20,14.398857116699219
2001-04-23,14.329752922058105
2001-04-24,14.26596736907959
2001-04-25,14.351018905639648
2001-04-26,14.361645698547363
2001-04-27,14.409483909606934
2001-04-30,14.616776466369629
2001-05-01,14.765604972839355
2001-05-02,14.643355369567871
2001-05-03,14.297872543334961
2001-05-04,14.25534439086914
2001-05-07,14.228764533996582
2001-05-08,14.111834526062012
2001-05-09,14.457316398620605
2001-05-10,14.303177833557129
2001-05-11,14.744338989257812
2001-05-14,14.74965763092041
2001-05-15,14.616776466369629
2001-05-16,14.723084449768066
2001-05-17,15.148295402526855
2001-05-18,15.839268684387207
2001-05-21,15.871156692504883
2001-05-22,16.21133041381836
2001-05-23,16.073143005371094
2001-05-24,16.349533081054688
2001-05-25,16.216646194458008
2001-05-29,16.344213485717773
2001-05-30,16.312318801879883
2001-05-31,16.094406127929688
2001-06-01,15.791431427001953
2001-06-04,15.53630256652832
2001-06-05,15.631986618041992
2001-06-06,15.786121368408203
2001-06-07,15.887100219726562
2001-06-08,15.653239250183105
2001-06-11,15.897738456726074
2001-06-12,15.844582557678223
2001-06-13,15.945570945739746
2001-06-14,15.924315452575684
2001-06-15,15.238655090332031
2001-06-18,15.148295402526855
2001-06-19,14.988838195800781
2001-06-20,14.999473571777344
2001-06-21,15.222710609436035
2001-06-22,14.946324348449707
2001-06-25,14.77623462677002
2001-06-26,14.63803482055664
2001-06-27,14.622095108032227
2001-06-28,14.712450981140137
2001-06-29,14.382912635803223
2001-07-02,14.563621520996094
2001-07-03,14.47857666015625
2001-07-05,14.382912635803223
2001-07-06,14.111834526062012
2001-07-09,14.12246036529541
2001-07-10,14.297872543334961
2001-07-11,14.159668922424316
2001-07-12,14.351018905639648
2001-07-13,14.696512222290039
2001-07-16,14.68587875366211
2001-07-17,14.733713150024414
2001-07-18,14.723084449768066
2001-07-19,14.707131385803223
2001-07-20,14.627410888671875
2001-07-23,14.760285377502441
2001-07-24,15.089834213256836
2001-07-25,15.573509216308594
2001-07-26,15.376845359802246
2001-07-27,15.222710609436035
2001-07-30,15.360901832580566
2001-07-31,15.488466262817383
2001-08-01,15.616033554077148
2001-08-02,15.493785858154297
2001-08-03,15.4193696975708
2001-08-06,15.307750701904297
2001-08-07,15.307750701904297
2001-08-08,15.105769157409668
2001-08-09,15.036674499511719
2001-08-10,14.930375099182129
2001-08-13,14.893163681030273
2001-08-14,14.87722110748291
2001-08-15,15.142975807189941
2001-08-16,15.786121368408203
2001-08-17,15.945570945739746
2001-08-20,15.972147941589355
2001-08-21,15.945570945739746
2001-08-22,16.078454971313477
2001-08-23,16.392051696777344
2001-08-24,16.206018447875977
2001-08-27,16.08909034729004
2001-08-28,15.887100219726562
2001-08-29,15.945570945739746
2001-08-30,15.956209182739258
2001-08-31,15.961523056030273
2001-09-04,16.360166549682617
2001-09-05,16.344213485717773
2001-09-06,16.158174514770508
2001-09-07,15.924315452575684
2001-09-10,15.371535301208496
2001-09-17,15.084517478942871
2001-09-18,14.887846946716309
2001-09-19,15.148295402526855
2001-09-20,14.547680854797363
2001-09-21,14.393540382385254
2001-09-24,14.202191352844238
2001-09-25,14.000215530395508
2001-09-26,13.952372550964355
2001-09-27,14.351018905639648
2001-09-28,14.42542552947998
2001-10-01,14.526421546936035
2001-10-02,14.680563926696777
2001-10-03,15.22803020477295
2001-10-04,15.376845359802246
2001-10-05,15.35558795928955
2001-10-08,15.073882102966309
2001-10-09,15.302434921264648
2001-10-10,15.653239250183105
2001-10-11,15.972147941589355
2001-10-12,15.67449951171875
2001-10-15,15.685125350952148
2001-10-16,15.786121368408203
2001-10-17,15.626665115356445
2001-10-18,15.541614532470703
2001-10-19,15.190817832946777
2001-10-22,15.095149040222168
2001-10-23,14.701826095581055
2001-10-24,14.87722110748291
2001-10-25,15.06856918334961
2001-10-26,15.387481689453125
2001-10-29,14.49984359741211
2001-10-30,13.814184188842773
2001-10-31,13.85669994354248
2001-11-01,13.925804138183594
2001-11-02,14.239399909973145
2001-11-05,14.23408031463623
2001-11-06,14.351018905639648
2001-11-07,14.361645698547363
2001-11-08,13.978950500488281
2001-11-09,14.127777099609375
2001-11-12,14.223457336425781
2001-11-13,14.719279289245605
2001-11-14,14.762157440185547
2001-11-15,15.201698303222656
2001-11-16,15.014089584350586
2001-11-19,14.933688163757324
2001-11-20,14.59062385559082
2001-11-21,14.569188117980957
2001-11-23,14.751442909240723
2001-11-26,14.687110900878906
2001-11-27,14.48342514038086
2001-11-28,14.344062805175781
2001-11-29,14.360139846801758
2001-11-30,14.386934280395508
2001-12-03,14.322619438171387
2001-12-04,14.403020858764648
2001-12-05,14.729997634887695
2001-12-06,14.805045127868652
2001-12-07,14.419109344482422
2001-12-10,14.48342514038086
2001-12-11,14.204697608947754
2001-12-12,13.743708610534668
2001-12-13,13.743708610534668
2001-12-14,14.365499496459961
2001-12-17,13.968842506408691
2001-12-18,14.151090621948242
2001-12-19,14.027802467346191
2001-12-20,13.749066352844238
2001-12-21,13.883074760437012
2001-12-24,13.856276512145996
2001-12-26,13.990279197692871
2001-12-27,14.32797622680664
2001-12-28,14.258299827575684
2001-12-31,14.188617706298828
2002-01-02,14.199338912963867
2002-01-03,14.360139846801758
2002-01-04,14.467347145080566
2002-01-07,14.579907417297363
2002-01-08,14.665679931640625
2002-01-09,14.408378601074219
2002-01-10,14.37086009979248
2002-01-11,14.118927955627441
2002-01-14,13.947394371032715
2002-01-15,14.0438871383667
2002-01-16,13.968842506408691
2002-01-17,14.19398021697998
2002-01-18,14.167170524597168
2002-01-22,14.365499496459961
2002-01-23,14.687110900878906
2002-01-24,14.188617706298828
2002-01-25,13.732991218566895
2002-01-28,14.140364646911621
2002-01-29,14.076043128967285
2002-01-30,14.467347145080566
2002-01-31,14.569188117980957
2002-02-01,14.274371147155762
2002-02-04,14.258299827575684
2002-02-05,14.579907417297363
2002-02-06,14.57454776763916
2002-02-07,14.504868507385254
2002-02-08,14.322619438171387
2002-02-11,14.472705841064453
2002-02-12,14.392301559448242
2002-02-13,14.435176849365234
2002-02-14,14.397664070129395
2002-02-15,14.338701248168945
2002-02-19,14.0438871383667
2002-02-20,14.456620216369629
2002-02-21,14.215408325195312
2002-02-22,14.445904731750488
2002-02-25,14.376218795776367
2002-02-26,14.204697608947754
2002-02-27,14.140364646911621
2002-02-28,13.990279197692871
2002-03-01,14.027802467346191
2002-03-04,14.392301559448242
2002-03-05,14.805045127868652
2002-03-06,15.040891647338867
2002-03-07,14.86936092376709
2002-03-08,14.960489273071289
2002-03-11,14.95512866973877
2002-03-12,15.196338653564453
2002-03-13,14.95512866973877
2002-03-14,15.089133262634277
2002-03-15,15.39466667175293
2002-03-18,15.244584083557129
2002-03-19,15.437549591064453
2002-03-20,15.410752296447754
2002-03-21,15.383954048156738
2002-03-22,14.821124076843262
2002-03-25,14.59062385559082
2002-03-26,14.735358238220215
2002-03-27,14.976574897766113
2002-03-28,14.874724388122559
2002-04-01,14.606715202331543
2002-04-02,14.740715026855469
2002-04-03,14.735358238220215
2002-04-04,14.896162986755371
2002-04-05,15.196338653564453
2002-04-08,15.271376609802246
2002-04-09,15.089133262634277
2002-04-10,14.981929779052734
2002-04-11,14.853280067443848
2002-04-12,14.901528358459473
2002-04-15,14.687110900878906
2002-04-16,14.740715026855469
2002-04-17,14.558459281921387
2002-04-18,15.341070175170898
2002-04-19,15.330344200134277
2002-04-22,15.276744842529297
2002-04-23,15.421466827392578
2002-04-24,15.276744842529297
2002-04-25,15.185620307922363
2002-04-26,15.132013320922852
2002-04-29,15.121297836303711
2002-04-30,15.223145484924316
2002-05-01,15.266020774841309
2002-05-02,15.276744842529297
2002-05-03,15.700200080871582
2002-05-06,15.59836196899414
2002-05-07,15.657328605651855
2002-05-08,15.480435371398926
2002-05-09,15.694840431213379
2002-05-10,15.978935241699219
2002-05-13,16.300556182861328
2002-05-14,16.070064544677734
2002-05-15,16.112939834594727
2002-05-16,16.064701080322266
2002-05-17,16.086145401000977
2002-05-20,16.150463104248047
2002-05-21,16.295185089111328
2002-05-22,16.429195404052734
2002-05-23,16.295185089111328
2002-05-24,16.22014808654785
2002-05-28,16.161195755004883
2002-05-29,16.086145401000977
2002-05-30,15.95749568939209
2002-05-31,16.048616409301758
2002-06-03,15.81276798248291
2002-06-04,15.694840431213379
2002-06-05,16.07541847229004
2002-06-06,16.080780029296875
2002-06-07,16.04326629638672
2002-06-10,16.2469482421875
2002-06-11,15.973573684692383
2002-06-12,15.946773529052734
2002-06-13,15.978935241699219
2002-06-14,15.609081268310547
2002-06-17,15.984295845031738
2002-06-18,15.973573684692383
2002-06-19,16.070064544677734
2002-06-20,15.823488235473633
2002-06-21,15.544760704040527
2002-06-24,15.630522727966309
2002-06-25,15.571562767028809
2002-06-26,15.426834106445312
2002-06-27,15.36787223815918
2002-06-28,15.249944686889648
2002-07-01,15.062334060668945
2002-07-02,14.853280067443848
2002-07-03,14.703193664550781
2002-07-05,14.922967910766602
2002-07-08,14.95512866973877
2002-07-09,14.901528358459473
2002-07-10,15.056976318359375
2002-07-11,14.681754112243652
2002-07-12,14.537029266357422
2002-07-15,14.231493949890137
2002-07-16,13.963479995727539
2002-07-17,13.775869369506836
2002-07-18,13.459616661071777
2002-07-19,12.955741882324219
2002-07-22,12.489405632019043
2002-07-23,12.778864860534668
2002-07-24,12.741336822509766
2002-07-25,11.712170600891113
2002-07-26,12.591253280639648
2002-07-29,13.22911548614502
2002-07-30,13.132638931274414
2002-07-31,13.266648292541504
2002-08-01,13.046876907348633
2002-08-02,12.75742244720459
2002-08-05,12.778864860534668
2002-08-06,12.317876815795898
2002-08-07,12.52156925201416
2002-08-08,12.060587882995605
2002-08-09,12.19995403289795
2002-08-12,12.285717010498047
2002-08-13,12.146347045898438
2002-08-14,12.328601837158203
2002-08-15,12.95038890838623
2002-08-16,12.75742244720459
2002-08-19,13.191596984863281
2002-08-20,13.06295108795166
2002-08-21,13.143360137939453
2002-08-22,13.079039573669434
2002-08-23,12.945029258728027
2002-08-26,12.843181610107422
2002-08-27,12.78422737121582
2002-08-28,12.634135246276855
2002-08-29,12.762782096862793
2002-08-30,12.735981941223145
2002-09-03,12.344680786132812
2002-09-04,11.921219825744629
2002-09-05,11.776495933532715
2002-09-06,11.449519157409668
2002-09-09,11.497756004333496
2002-09-10,11.417354583740234
2002-09-11,11.438796043395996
2002-09-12,10.886687278747559
2002-09-13,11.004612922668457
2002-09-16,11.626407623291016
2002-09-17,10.13625431060791
2002-09-18,9.734233856201172
2002-09-19,9.568063735961914
2002-09-20,9.621670722961426
2002-09-23,9.734233856201172
2002-09-24,9.594868659973145
2002-09-25,9.702071189880371
2002-09-26,9.889679908752441
2002-09-27,9.846800804138184
2002-09-30,9.466216087341309
2002-10-01,9.798550605773926
2002-10-02,9.750311851501465
2002-10-03,9.535902976989746
2002-10-04,9.38045597076416
2002-10-07,9.353656768798828
2002-10-08,9.41261100769043
2002-10-09,8.876592636108398
2002-10-10,9.203566551208496
2002-10-11,9.6323881149292
2002-10-14,9.6323881149292
2002-10-15,9.680630683898926
2002-10-16,9.38045597076416
2002-10-17,9.55734634399414
2002-10-18,9.369733810424805
2002-10-21,9.809277534484863
2002-10-22,10.157693862915039
2002-10-23,10.318503379821777
2002-10-24,10.029045104980469
2002-10-25,9.916482925415039
2002-10-28,9.820001602172852
2002-10-29,9.873600006103516
2002-10-30,9.7556734085083
2002-10-31,9.70743179321289
2002-11-01,9.718153953552246
2002-11-04,9.878962516784668
2002-11-05,10.14697265625
2002-11-06,10.216658592224121
2002-11-07,10.350666999816895
2002-11-08,9.535902976989746
2002-11-11,9.160682678222656
2002-11-12,9.160682678222656
2002-11-13,9.321020126342773
2002-11-14,9.402545928955078
2002-11-15,9.446022987365723
2002-11-18,9.647116661071777
2002-11-19,9.696035385131836
2002-11-20,9.810164451599121
2002-11-21,10.16344165802002
2002-11-22,10.130833625793457
2002-11-25,9.907997131347656
2002-11-26,9.902557373046875
2002-11-27,10.054741859436035
2002-11-29,10.054741859436035
2002-12-02,10.185178756713867
2002-12-03,9.913432121276855
2002-12-04,9.984084129333496
2002-12-05,10.20692253112793
2002-12-06,9.766691207885742
2002-12-09,9.456890106201172
2002-12-10,9.429717063903809
2002-12-11,9.348196029663086
2002-12-12,9.456890106201172
2002-12-13,9.42428207397461
2002-12-16,9.446022987365723
2002-12-17,8.690559387207031
2002-12-18,8.674254417419434
2002-12-19,8.500333786010742
2002-12-20,8.560117721557617
2002-12-23,8.451421737670898
2002-12-24,8.413372993469238
2002-12-26,8.467724800109863
2002-12-27,8.424242973327637
2002-12-30,8.560117721557617
2002-12-31,8.739474296569824
2003-01-02,8.994918823242188
2003-01-03,8.761214256286621
2003-01-06,9.049270629882812
2003-01-07,9.060138702392578
2003-01-08,9.152532577514648
2003-01-09,9.168838500976562
2003-01-10,9.369930267333984
2003-01-13,9.418848037719727
2003-01-14,9.21774959564209
2003-01-15,9.071009635925293
2003-01-16,8.61446762084961
2003-01-17,8.397067070007324
2003-01-21,8.337282180786133
2003-01-22,8.348154067993164
2003-01-23,8.152494430541992
2003-01-24,8.09814453125
2003-01-27,7.989445686340332
2003-01-28,7.973141193389893
2003-01-29,7.815524578094482
2003-01-30,7.859005451202393
2003-01-31,7.739433288574219
2003-02-03,7.891613006591797
2003-02-04,7.7720441818237305
2003-02-05,7.641609191894531
2003-02-06,7.435077667236328
2003-02-07,7.364420413970947
2003-02-10,7.4459452629089355
2003-02-11,7.554643630981445
2003-02-12,7.516599178314209
2003-02-13,7.375290393829346
2003-02-14,7.402464389801025
2003-02-18,7.310068607330322
2003-02-19,7.337244033813477
2003-02-20,7.27202844619751
2003-02-21,7.380726337432861
2003-02-24,7.212240695953369
2003-02-25,7.147017002105713
2003-02-26,6.9622297286987305
2003-02-27,7.201373100280762
2003-02-28,7.397028923034668
2003-03-03,7.168759822845459
2003-03-04,7.016580581665039
2003-03-05,6.940491676330566
2003-03-06,6.853529453277588
2003-03-07,6.967665195465088
2003-03-10,6.7937445640563965
2003-03-11,6.777439117431641
2003-03-12,6.728524208068848
2003-03-13,6.956794261932373
2003-03-14,7.358983039855957
2003-03-17,7.4459452629089355
2003-03-18,7.777478218078613
2003-03-19,7.918789863586426
2003-03-20,7.815524578094482
2003-03-21,7.962270736694336
2003-03-24,7.625298500061035
2003-03-25,7.695953845977783
2003-03-26,7.73399543762207
2003-03-27,7.880745887756348
2003-03-28,8.065531730651855
2003-03-31,7.859005451202393
2003-04-01,7.636166572570801
2003-04-02,7.782914161682129
2003-04-03,7.652475833892822
2003-04-04,7.907919883728027
2003-04-07,8.58729362487793
2003-04-08,8.609033584594727
2003-04-09,8.424242973327637
2003-04-10,8.58729362487793
2003-04-11,8.576420783996582
2003-04-14,8.532944679260254
2003-04-15,8.61446762084961
2003-04-16,8.560117721557617
2003-04-17,8.695990562438965
2003-04-21,8.70142650604248
2003-04-22,8.72316837310791
2003-04-23,8.61446762084961
2003-04-24,8.65251350402832
2003-04-25,8.592728614807129
2003-04-28,9.201445579528809
2003-04-29,9.391669273376465
2003-04-30,9.293842315673828
2003-05-01,9.32645320892334
2003-05-02,9.560157775878906
2003-05-05,9.505807876586914
2003-05-06,9.717771530151367
2003-05-07,9.451458930969238
2003-05-08,9.375370025634766
2003-05-09,9.55472183227539
2003-05-12,9.940610885620117
2003-05-13,9.929738998413086
2003-05-14,10.087348937988281
2003-05-15,10.10909652709961
2003-05-16,10.065611839294434
2003-05-19,9.869954109191895
2003-05-20,9.212322235107422
2003-05-21,9.402545928955078
2003-05-22,9.511242866516113
2003-05-23,9.67428970336914
2003-05-27,9.657986640930176
2003-05-28,9.92430305480957
2003-05-29,9.967780113220215
2003-05-30,10.179752349853516
2003-06-02,10.27214527130127
2003-06-03,10.418885231018066
2003-06-04,10.321054458618164
2003-06-05,10.47867488861084
2003-06-06,11.4461030960083
2003-06-09,11.342841148376465
2003-06-10,11.777639389038086
2003-06-11,11.761329650878906
2003-06-12,11.750462532043457
2003-06-13,11.663498878479004
2003-06-16,12.065694808959961
2003-06-17,12.065694808959961
2003-06-18,11.984167098999023
2003-06-19,11.717856407165527
2003-06-20,11.967859268188477
2003-06-23,12.158086776733398
2003-06-24,12.245046615600586
2003-06-25,12.087432861328125
2003-06-26,12.20157241821289
2003-06-27,12.158086776733398
2003-06-30,11.989599227905273
2003-07-01,11.924382209777832
2003-07-02,12.348309516906738
2003-07-03,12.293962478637695
2003-07-07,12.446145057678223
2003-07-08,12.391793251037598
2003-07-09,12.418966293334961
2003-07-10,12.09830379486084
2003-07-11,12.272223472595215
2003-07-14,11.913509368896484
2003-07-15,11.45697021484375
2003-07-16,11.47871208190918
2003-07-17,11.13630485534668
2003-07-18,11.625452995300293
2003-07-21,11.342841148376465
2003-07-22,11.45697021484375
2003-07-23,11.527626991271973
2003-07-24,11.45697021484375
2003-07-25,11.652628898620605
2003-07-28,11.554803848266602
2003-07-29,12.038511276245117
2003-07-30,12.174389839172363
2003-07-31,12.505927085876465
2003-08-01,12.484180450439453
2003-08-04,12.272223472595215
2003-08-05,11.95699405670166
2003-08-06,11.859163284301758
2003-08-07,11.989599227905273
2003-08-08,12.984211921691895
2003-08-11,12.913551330566406
2003-08-12,12.929855346679688
2003-08-13,12.592884063720703
2003-08-14,12.473320007324219
2003-08-15,12.489614486694336
2003-08-18,12.348309516906738
2003-08-19,12.43526554107666
2003-08-20,12.500492095947266
2003-08-21,12.228738784790039
2003-08-22,11.929813385009766
2003-08-25,12.065694808959961
2003-08-26,12.120041847229004
2003-08-27,12.261351585388184
2003-08-28,12.147220611572266
2003-08-29,12.185260772705078
2003-09-02,12.228738784790039
2003-09-03,12.33200454711914
2003-09-04,12.712454795837402
2003-09-05,12.66353988647461
2003-09-08,12.690720558166504
2003-09-09,12.821158409118652
2003-09-10,12.609190940856934
2003-09-11,12.880945205688477
2003-09-12,12.761370658874512
2003-09-15,12.766812324523926
2003-09-16,12.908113479614258
2003-09-17,12.908113479614258
2003-09-18,12.995077133178711
