Date,HRL
2000-05-15,2.428279399871826
2000-05-16,2.4102251529693604
2000-05-17,2.3650906085968018
2000-05-18,2.428279399871826
2000-05-19,2.4373064041137695
2000-05-22,2.401198148727417
2000-05-23,2.3921709060668945
2000-05-24,2.545630931854248
2000-05-25,2.491469383239746
2000-05-26,2.617849111557007
2000-05-30,2.5907676219940186
2000-05-31,2.5004961490631104
2000-06-01,2.518549919128418
2000-06-02,2.4824419021606445
2000-06-05,2.518549919128418
2000-06-06,2.5636863708496094
2000-06-07,2.653956890106201
2000-06-08,2.5727133750915527
2000-06-09,2.518549919128418
2000-06-12,2.6810379028320312
2000-06-13,2.626875877380371
2000-06-14,2.6720101833343506
2000-06-15,2.843524694442749
2000-06-16,2.717146158218384
2000-06-19,2.6810379028320312
2000-06-20,2.644928455352783
2000-06-21,2.653956890106201
2000-06-22,2.6359033584594727
2000-06-23,2.644928455352783
2000-06-26,2.626875877380371
2000-06-27,2.5727133750915527
2000-06-28,2.5636863708496094
2000-06-29,2.5546584129333496
2000-06-30,2.4305367469787598
2000-07-03,2.509523868560791
2000-07-05,2.4824419021606445
2000-07-06,2.4192535877227783
2000-07-07,2.4102251529693604
2000-07-10,2.3560636043548584
2000-07-11,2.3019015789031982
2000-07-12,2.4192535877227783
2000-07-13,2.4192535877227783
2000-07-14,2.4553608894348145
2000-07-17,2.401198148727417
2000-07-18,2.3831443786621094
2000-07-19,2.4231486320495605
2000-07-20,2.3959226608276367
2000-07-21,2.3596200942993164
2000-07-24,2.368696689605713
2000-07-25,2.3596200942993164
2000-07-26,2.368696689605713
2000-07-27,2.3596200942993164
2000-07-28,2.3868467807769775
2000-07-31,2.3505465984344482
2000-08-01,2.432225465774536
2000-08-02,2.4503750801086426
2000-08-03,2.4140732288360596
2000-08-04,2.377772092819214
2000-08-07,2.3505465984344482
2000-08-08,2.3505465984344482
2000-08-09,2.3414697647094727
2000-08-10,2.3414697647094727
2000-08-11,2.4412996768951416
2000-08-14,2.432225465774536
2000-08-15,2.377772092819214
2000-08-16,2.3505465984344482
2000-08-17,2.3233182430267334
2000-08-18,2.3505465984344482
2000-08-21,2.332394599914551
2000-08-22,2.2325637340545654
2000-08-23,2.2053380012512207
2000-08-24,2.241641044616699
2000-08-25,2.2144129276275635
2000-08-28,2.2960927486419678
2000-08-29,2.2960927486419678
2000-08-30,2.241641044616699
2000-08-31,2.241641044616699
2000-09-01,2.2507147789001465
2000-09-05,2.2234883308410645
2000-09-06,2.2779417037963867
2000-09-07,2.3596200942993164
2000-09-08,2.2960927486419678
2000-09-11,2.241641044616699
2000-09-12,2.2870171070098877
2000-09-13,2.268866539001465
2000-09-14,2.2597906589508057
2000-09-15,2.314244031906128
2000-09-18,2.241641044616699
2000-09-19,2.2597906589508057
2000-09-20,2.2507147789001465
2000-09-21,2.2960927486419678
2000-09-22,2.332394599914551
2000-09-25,2.2779417037963867
2000-09-26,2.2960927486419678
2000-09-27,2.314244031906128
2000-09-28,2.332394599914551
2000-09-29,2.4231486320495605
2000-10-02,2.3505465984344482
2000-10-03,2.332394599914551
2000-10-04,2.314244031906128
2000-10-05,2.3868467807769775
2000-10-06,2.4231486320495605
2000-10-09,2.4412996768951416
2000-10-10,2.4412996768951416
2000-10-11,2.4412996768951416
2000-10-12,2.4412996768951416
2000-10-13,2.377772092819214
2000-10-16,2.3959226608276367
2000-10-17,2.3959226608276367
2000-10-18,2.4087698459625244
2000-10-19,2.399644613265991
2000-10-20,2.372272253036499
2000-10-23,2.363149881362915
2000-10-24,2.3540244102478027
2000-10-25,2.3266525268554688
2000-10-26,2.399644613265991
2000-10-27,2.454389810562134
2000-10-30,2.5000112056732178
2000-10-31,2.454389810562134
2000-11-01,2.518258810043335
2000-11-02,2.554755210876465
2000-11-03,2.5365073680877686
2000-11-06,2.582127571105957
2000-11-07,2.573002815246582
2000-11-08,2.554755210876465
2000-11-09,2.582127571105957
2000-11-10,2.582127571105957
2000-11-13,2.573002815246582
2000-11-14,2.6368730068206787
2000-11-15,2.6551215648651123
2000-11-16,2.7189910411834717
2000-11-17,2.7098655700683594
2000-11-20,2.728114604949951
2000-11-21,2.728114604949951
2000-11-22,2.6277477741241455
2000-11-24,2.618624687194824
2000-11-27,2.6916162967681885
2000-11-28,2.673368453979492
2000-11-29,2.6551215648651123
2000-11-30,2.737238645553589
2000-12-01,2.728114604949951
2000-12-04,2.737238645553589
2000-12-05,2.582127571105957
2000-12-06,2.6095006465911865
2000-12-07,2.6368730068206787
2000-12-08,2.6916162967681885
2000-12-11,2.6916162967681885
2000-12-12,2.5638797283172607
2000-12-13,2.545630693435669
2000-12-14,2.518258810043335
2000-12-15,2.4452669620513916
2000-12-18,2.481762647628784
2000-12-19,2.4726386070251465
2000-12-20,2.4726386070251465
2000-12-21,2.509134531021118
2000-12-22,2.6003763675689697
2000-12-26,2.6551215648651123
2000-12-27,2.6459975242614746
2000-12-28,2.7919819355010986
2000-12-29,2.7189910411834717
2001-01-02,2.7189910411834717
2001-01-03,2.7189910411834717
2001-01-04,2.6277477741241455
2001-01-05,2.618624687194824
2001-01-08,2.6824939250946045
2001-01-09,2.6368730068206787
2001-01-10,2.6277477741241455
2001-01-11,2.5638797283172607
2001-01-12,2.509134531021118
2001-01-16,2.618624687194824
2001-01-17,2.5680689811706543
2001-01-18,2.5864133834838867
2001-01-19,2.5864133834838867
2001-01-22,2.6139283180236816
2001-01-23,2.668959856033325
2001-01-24,2.7239885330200195
2001-01-25,2.7790188789367676
2001-01-26,2.7881903648376465
2001-01-29,2.7162842750549316
2001-01-30,2.810201644897461
2001-01-31,2.830747365951538
2001-02-01,2.909989833831787
2001-02-02,2.890913248062134
2001-02-05,2.9261326789855957
2001-02-06,2.917327642440796
2001-02-07,2.989234209060669
2001-02-08,3.0963590145111084
2001-02-09,3.1521222591400146
2001-02-12,3.15065598487854
2001-02-13,3.1418495178222656
2001-02-14,3.0919570922851562
2001-02-15,3.056736469268799
2001-02-16,3.15065598487854
2001-02-20,3.155057430267334
2001-02-21,3.0743484497070312
2001-02-22,3.131577968597412
2001-02-23,3.1183698177337646
2001-02-26,3.1213057041168213
2001-02-27,3.1080968379974365
2001-02-28,3.155057430267334
2001-03-01,3.094893217086792
2001-03-02,3.1403818130493164
2001-03-05,3.1374475955963135
2001-03-06,3.135981321334839
2001-03-07,3.1330456733703613
2001-03-08,3.1447856426239014
2001-03-09,3.1403818130493164
2001-03-12,3.125706911087036
2001-03-13,3.1066315174102783
2001-03-14,3.1110329627990723
2001-03-15,3.0332560539245605
2001-03-16,2.986297369003296
2001-03-19,3.0053751468658447
2001-03-20,2.986297369003296
2001-03-21,2.9349377155303955
2001-03-22,2.8175408840179443
2001-03-23,2.8953168392181396
2001-03-26,2.9055898189544678
2001-03-27,2.9686896800994873
2001-03-28,2.857161283493042
2001-03-29,2.8322150707244873
2001-03-30,2.858628034591675
2001-04-02,2.7881903648376465
2001-04-03,2.8703689575195312
2001-04-04,2.889446258544922
2001-04-05,2.943742036819458
2001-04-06,2.867434501647949
2001-04-09,2.858628034591675
2001-04-10,2.8791747093200684
2001-04-11,2.8615643978118896
2001-04-12,2.8747706413269043
2001-04-16,2.8747706413269043
2001-04-17,2.864500045776367
2001-04-18,2.87526273727417
2001-04-19,2.9253950119018555
2001-04-20,2.8885321617126465
2001-04-23,2.8796868324279785
2001-04-24,2.9327683448791504
2001-04-25,2.929818630218506
2001-04-26,3.0005929470062256
2001-04-27,3.019761562347412
2001-04-30,3.040405750274658
2001-05-01,2.9711036682128906
2001-05-02,2.9637327194213867
2001-05-03,2.8782131671905518
2001-05-04,2.997647285461426
2001-05-07,3.002067804336548
2001-05-08,3.022711753845215
2001-05-09,3.007967472076416
2001-05-10,3.015338659286499
2001-05-11,3.0094425678253174
2001-05-14,2.966679811477661
2001-05-15,3.0123913288116455
2001-05-16,3.0522027015686035
2001-05-17,3.131823778152466
2001-05-18,3.180482864379883
2001-05-21,3.2438855171203613
2001-05-22,3.277799129486084
2001-05-23,3.289594888687134
2001-05-24,3.339726686477661
2001-05-25,3.3249826431274414
2001-05-29,3.3249826431274414
2001-05-30,3.361844301223755
2001-05-31,3.478332042694092
2001-06-01,3.485703468322754
2001-06-04,3.546156167984009
2001-06-05,3.5476326942443848
2001-06-06,3.531411647796631
2001-06-07,3.5078189373016357
2001-06-08,3.5299389362335205
2001-06-11,3.503396987915039
2001-06-12,3.509293556213379
2001-06-13,3.5373096466064453
2001-06-14,3.524038314819336
2001-06-15,3.4974985122680664
2001-06-18,3.509293556213379
2001-06-19,3.5373096466064453
2001-06-20,3.531411647796631
2001-06-21,3.6877098083496094
2001-06-22,3.5903913974761963
2001-06-25,3.552055835723877
2001-06-26,3.5682742595672607
2001-06-27,3.5977632999420166
2001-06-28,3.612508773803711
2001-06-29,3.588918447494507
2001-07-02,3.644948959350586
2001-07-03,3.6773886680603027
2001-07-05,3.689185380935669
2001-07-06,3.7083511352539062
2001-07-09,3.6950812339782715
2001-07-10,3.723098039627075
2001-07-11,3.700979709625244
2001-07-12,3.686231851577759
2001-07-13,3.686231851577759
2001-07-16,3.6493732929229736
2001-07-17,3.631675958633423
2001-07-18,3.630640745162964
2001-07-19,3.6854043006896973
2001-07-20,3.6854043006896973
2001-07-23,3.6454415321350098
2001-07-24,3.6928067207336426
2001-07-25,3.7342450618743896
2001-07-26,3.7046453952789307
2001-07-27,3.71500563621521
2001-07-30,3.729806423187256
2001-07-31,3.7446067333221436
2001-08-01,3.7031660079956055
2001-08-02,3.729806423187256
2001-08-03,3.7135257720947266
2001-08-06,3.729806423187256
2001-08-07,3.7002041339874268
2001-08-08,3.683924913406372
2001-08-09,3.7431275844573975
2001-08-10,3.7919716835021973
2001-08-13,3.839334011077881
2001-08-14,3.9059364795684814
2001-08-15,3.85561466217041
2001-08-16,3.680964946746826
2001-08-17,3.719447374343872
2001-08-20,3.720926284790039
2001-08-21,3.667642831802368
2001-08-22,3.6987240314483643
2001-08-23,3.7179677486419678
2001-08-24,3.7135257720947266
2001-08-27,3.7268478870391846
2001-08-28,3.707606315612793
2001-08-29,3.6928067207336426
2001-08-30,3.765329599380493
2001-08-31,3.7697713375091553
2001-09-04,3.836374282836914
2001-09-05,3.8067708015441895
2001-09-06,3.8274919986724854
2001-09-07,3.750528573989868
2001-09-10,3.6617226600646973
2001-09-17,3.6039981842041016
2001-09-18,3.5299954414367676
2001-09-19,3.513716220855713
2001-09-20,3.402709484100342
2001-09-21,3.216217517852783
2001-09-24,3.3301849365234375
2001-09-25,3.2931835651397705
2001-09-26,3.3331453800201416
2001-09-27,3.518155097961426
2001-09-28,3.4959540367126465
2001-10-01,3.4722745418548584
2001-10-02,3.4707930088043213
2001-10-03,3.4308297634124756
2001-10-04,3.416029214859009
2001-10-05,3.436750650405884
2001-10-08,3.438232183456421
2001-10-09,3.3553466796875
2001-10-10,3.374586820602417
2001-10-11,3.377548933029175
2001-10-12,3.3213043212890625
2001-10-15,3.2709801197052
2001-10-16,3.307983160018921
2001-10-17,3.303983211517334
2001-10-18,3.385471820831299
2001-10-19,3.4417736530303955
2001-10-22,3.4788122177124023
2001-10-23,3.419548988342285
2001-10-24,3.421030044555664
2001-10-25,3.40177059173584
2001-10-26,3.435847043991089
2001-10-29,3.425475597381592
2001-10-30,3.544003963470459
2001-10-31,3.5558557510375977
2001-11-01,3.616602659225464
2001-11-02,3.652160167694092
2001-11-05,3.656604528427124
2001-11-06,3.704015016555786
2001-11-07,3.637343168258667
2001-11-08,3.64327073097229
2001-11-09,3.637343168258667
2001-11-12,3.631417989730835
2001-11-13,3.6877191066741943
2001-11-14,3.7010538578033447
2001-11-15,3.715871572494507
2001-11-16,3.7795822620391846
2001-11-19,3.7351322174072266
2001-11-20,3.8032844066619873
2001-11-21,3.7217962741851807
2001-11-23,3.689199447631836
2001-11-26,3.8077306747436523
2001-11-27,3.8210630416870117
2001-11-28,3.7825424671173096
2001-11-29,3.837360382080078
2001-11-30,3.709944248199463
2001-12-03,3.818100929260254
2001-12-04,3.892183303833008
2001-12-05,3.8936617374420166
2001-12-06,3.8358800411224365
2001-12-07,3.7899510860443115
2001-12-10,3.858102798461914
2001-12-11,3.8610689640045166
2001-12-12,3.859586715698242
2001-12-13,3.8521788120269775
2001-12-14,3.905517339706421
2001-12-17,3.9232943058013916
2001-12-18,3.9973764419555664
2001-12-19,3.966261625289917
2001-12-20,3.9366297721862793
2001-12-21,4.0210795402526855
2001-12-24,4.0210795402526855
2001-12-26,3.9929311275482178
2001-12-27,4.0047831535339355
2001-12-28,4.015152454376221
2001-12-31,3.9810774326324463
2002-01-02,3.9484827518463135
2002-01-03,3.96329927444458
2002-01-04,3.9544084072113037
2002-01-07,3.9336657524108887
2002-01-08,3.955889940261841
2002-01-09,3.9262585639953613
2002-01-10,3.932185173034668
2002-01-11,3.9440367221832275
2002-01-14,3.8906991481781006
2002-01-15,3.9262585639953613
2002-01-16,3.8798604011535645
2002-01-17,3.9363718032836914
2002-01-18,3.911088466644287
2002-01-22,3.921499490737915
2002-01-23,3.911088466644287
2002-01-24,3.8516054153442383
2002-01-25,3.8397092819213867
2002-01-28,3.864990711212158
2002-01-29,3.8367347717285156
2002-01-30,3.920011281967163
2002-01-31,3.864990711212158
2002-02-01,3.844169855117798
2002-02-04,3.827813148498535
2002-02-05,3.9066288471221924
2002-02-06,3.8828351497650146
2002-02-07,3.8516054153442383
2002-02-08,3.8218631744384766
2002-02-11,3.914065361022949
2002-02-12,3.8218631744384766
2002-02-13,3.8932456970214844
2002-02-14,3.9185256958007812
2002-02-15,3.933396100997925
2002-02-19,3.9125750064849854
2002-02-20,3.9854440689086914
2002-02-21,3.921499490737915
2002-02-22,3.975033760070801
2002-02-25,3.9928812980651855
2002-02-26,3.958676338195801
2002-02-27,3.957190752029419
2002-02-28,4.070210933685303
2002-03-01,4.104414463043213
2002-03-04,4.043442726135254
2002-03-05,4.105902671813965
2002-03-06,4.134154319763184
2002-03-07,4.110361099243164
2002-03-08,4.119284629821777
2002-03-11,4.061288356781006
2002-03-12,4.119284629821777
2002-03-13,4.061288356781006
2002-03-14,4.105902671813965
2002-03-15,4.000317096710205
2002-03-18,3.975033760070801
2002-03-19,3.9988291263580322
2002-03-20,3.937857151031494
2002-03-21,4.047901630401611
2002-03-22,4.044930458068848
2002-03-25,4.015189170837402
2002-03-26,4.068723678588867
2002-03-27,4.044930458068848
2002-03-28,4.067237377166748
2002-04-01,4.098467826843262
2002-04-02,3.9884183406829834
2002-04-03,3.873913288116455
2002-04-04,3.951240301132202
2002-04-05,3.937857151031494
2002-04-08,3.9557011127471924
2002-04-09,4.044930458068848
2002-04-10,4.168358325958252
2002-04-11,4.105902671813965
2002-04-12,4.0925164222717285
2002-04-15,4.013700485229492
2002-04-16,4.013700485229492
2002-04-17,3.9417612552642822
2002-04-18,3.9551918506622314
2002-04-19,4.022355079650879
2002-04-22,4.014893531799316
2002-04-23,4.0253424644470215
2002-04-24,3.7313148975372314
2002-04-25,3.744748115539551
2002-04-26,3.7298221588134766
2002-04-29,3.719373941421509
2002-04-30,3.6865391731262207
2002-05-01,3.7044496536254883
2002-05-02,3.7163901329040527
2002-05-03,3.6865391731262207
2002-05-06,3.6969847679138184
2002-05-07,3.5984792709350586
2002-05-08,3.596987724304199
2002-05-09,3.6059443950653076
2002-05-10,3.643254518508911
2002-05-13,3.6417617797851562
2002-05-14,3.665642499923706
2002-05-15,3.6029577255249023
2002-05-16,3.623852491378784
2002-05-17,3.6417617797851562
2002-05-20,3.646240234375
2002-05-21,3.6253468990325928
2002-05-22,3.7298221588134766
2002-05-23,3.6954941749572754
2002-05-24,3.665642499923706
2002-05-28,3.658179998397827
2002-05-29,3.623852491378784
2002-05-30,3.6402699947357178
2002-05-31,3.643254518508911
2002-06-03,3.5820624828338623
2002-06-04,3.492511034011841
2002-06-05,3.558181047439575
2002-06-06,3.504451036453247
2002-06-07,3.5313150882720947
2002-06-10,3.553703546524048
2002-06-11,3.5059425830841064
2002-06-12,3.4835543632507324
2002-06-13,3.425346851348877
2002-06-14,3.4895246028900146
2002-06-17,3.580568790435791
2002-06-18,3.607434034347534
2002-06-19,3.5551962852478027
2002-06-20,3.5178818702697754
2002-06-21,3.5163915157318115
2002-06-24,3.449228048324585
2002-06-25,3.5059425830841064
2002-06-26,3.55967378616333
2002-06-27,3.4775826930999756
2002-06-28,3.5731067657470703
2002-07-01,3.60445237159729
2002-07-02,3.534302234649658
2002-07-03,3.464153528213501
2002-07-05,3.5253467559814453
2002-07-08,3.5029590129852295
2002-07-09,3.3805699348449707
2002-07-10,3.2880334854125977
2002-07-11,3.2895264625549316
2002-07-12,3.1910197734832764
2002-07-15,3.2387824058532715
2002-07-16,3.2268409729003906
2002-07-17,3.298509359359741
2002-07-18,3.1935558319091797
2002-07-19,3.1305837631225586
2002-07-22,3.073610305786133
2002-07-23,3.0781095027923584
2002-07-24,3.1875574588775635
2002-07-25,3.3329923152923584
2002-07-26,3.334491014480591
2002-07-29,3.4409446716308594
2002-07-30,3.4619333744049072
2002-07-31,3.5428977012634277
2002-08-01,3.482924699783325
2002-08-02,3.4574363231658936
2002-08-05,3.394465208053589
2002-08-06,3.331493377685547
2002-08-07,3.410957098007202
2002-08-08,3.4274511337280273
2002-08-09,3.3434877395629883
2002-08-12,3.3419878482818604
2002-08-13,3.3239972591400146
2002-08-14,3.2190449237823486
2002-08-15,3.2235419750213623
2002-08-16,3.252031087875366
2002-08-19,3.2190449237823486
2002-08-20,3.24603271484375
2002-08-21,3.2685208320617676
2002-08-22,3.2310383319854736
2002-08-23,3.3449864387512207
2002-08-26,3.3824706077575684
2002-08-27,3.3899664878845215
2002-08-28,3.376471996307373
2002-08-29,3.3899664878845215
2002-08-30,3.4229507446289062
2002-09-03,3.340487480163574
2002-09-04,3.3614792823791504
2002-09-05,3.24603271484375
2002-09-06,3.3224966526031494
2002-09-09,3.2220420837402344
2002-09-10,3.2970094680786133
2002-09-11,3.2715213298797607
2002-09-12,3.2175445556640625
2002-09-13,3.2940101623535156
2002-09-16,3.334491014480591
2002-09-17,3.2730214595794678
2002-09-18,3.2760190963745117
2002-09-19,3.1410794258117676
2002-09-20,3.30600643157959
2002-09-23,3.3000080585479736
2002-09-24,3.2595250606536865
2002-09-25,3.3179984092712402
2002-09-26,3.3914670944213867
2002-09-27,3.2370352745056152
2002-09-30,3.280517339706421
2002-10-01,3.404961109161377
2002-10-02,3.3239972591400146
2002-10-03,3.3434877395629883
2002-10-04,3.3434877395629883
2002-10-07,3.335991621017456
2002-10-08,3.392965316772461
2002-10-09,3.3449864387512207
2002-10-10,3.4559366703033447
2002-10-11,3.512911081314087
2002-10-14,3.56088924407959
2002-10-15,3.635854721069336
2002-10-16,3.5798544883728027
2002-10-17,3.6265223026275635
2002-10-18,3.695770502090454
2002-10-21,3.7394275665283203
2002-10-22,3.6942663192749023
2002-10-23,3.6942663192749023
2002-10-24,3.664156436920166
2002-10-25,3.7559874057769775
2002-10-28,3.6265223026275635
2002-10-29,3.6581342220306396
2002-10-30,3.653621196746826
2002-10-31,3.643079996109009
2002-11-01,3.641576051712036
2002-11-04,3.5828664302825928
2002-11-05,3.585876941680908
2002-11-06,3.5587778091430664
2002-11-07,3.531681776046753
2002-11-08,3.4850142002105713
2002-11-11,3.4488844871520996
2002-11-12,3.400712728500366
2002-11-13,3.2878057956695557
2002-11-14,3.432323455810547
2002-11-15,3.4729700088500977
2002-11-18,3.456411123275757
2002-11-19,3.4789931774139404
2002-11-20,3.462432622909546
2002-11-21,3.4503886699676514
2002-11-22,3.4458725452423096
2002-11-25,3.4247982501983643
2002-11-26,3.379636764526367
2002-11-27,3.3901734352111816
2002-11-29,3.3645808696746826
2002-12-02,3.3374834060668945
2002-12-03,3.355548620223999
2002-12-04,3.384152889251709
2002-12-05,3.3600656986236572
2002-12-06,3.375119686126709
2002-12-09,3.3690974712371826
2002-12-10,3.397700071334839
2002-12-11,3.4142603874206543
2002-12-12,3.399207353591919
2002-12-13,3.373613119125366
2002-12-16,3.4247982501983643
2002-12-17,3.393184185028076
2002-12-18,3.3660874366760254
2002-12-19,3.396193265914917
2002-12-20,3.4488844871520996
2002-12-23,3.430819034576416
2002-12-24,3.447378635406494
2002-12-26,3.4428634643554688
2002-12-27,3.4082391262054443
2002-12-30,3.4609286785125732
2002-12-31,3.512110471725464
2003-01-02,3.5482401847839355
2003-01-03,3.5527565479278564
2003-01-06,3.5813615322113037
2003-01-07,3.506089210510254
2003-01-08,3.5030784606933594
2003-01-09,3.5211429595947266
2003-01-10,3.466949701309204
2003-01-13,3.5000696182250977
2003-01-14,3.5030784606933594
2003-01-15,3.461491823196411
2003-01-16,3.512909412384033
2003-01-17,3.4841763973236084
2003-01-21,3.456956148147583
2003-01-22,3.352612257003784
2003-01-23,3.3662216663360596
2003-01-24,3.290609836578369
2003-01-27,3.2966601848602295
2003-01-28,3.3072447776794434
2003-01-29,3.2860751152038574
2003-01-30,3.290609836578369
2003-01-31,3.4040281772613525
2003-02-03,3.382856607437134
2003-02-04,3.417637586593628
2003-02-05,3.394956111907959
2003-02-06,3.357149600982666
2003-02-07,3.337489128112793
2003-02-10,3.3510994911193848
2003-02-11,3.3163180351257324
2003-02-12,3.266416311264038
2003-02-13,3.334465980529785
2003-02-14,3.33597731590271
2003-02-18,3.3798317909240723
2003-02-19,3.3178319931030273
2003-02-20,3.3178319931030273
2003-02-21,3.2845613956451416
2003-02-24,3.1892902851104736
2003-02-25,3.3027071952819824
2003-02-26,3.1726553440093994
2003-02-27,3.2119741439819336
2003-02-28,3.1771936416625977
2003-03-03,3.1892902851104736
2003-03-04,3.1832425594329834
2003-03-05,3.1288015842437744
2003-03-06,3.1182169914245605
2003-03-07,3.162069797515869
2003-03-10,3.1076297760009766
2003-03-11,3.0879719257354736
2003-03-12,3.0728487968444824
2003-03-13,3.074362277984619
2003-03-14,3.0516791343688965
2003-03-17,3.1318259239196777
2003-03-18,3.1212422847747803
2003-03-19,3.1817305088043213
2003-03-20,3.175680637359619
2003-03-21,3.266416311264038
2003-03-24,3.184752941131592
2003-03-25,3.254316568374634
2003-03-26,3.1832425594329834
2003-03-27,3.1771936416625977
2003-03-28,3.184752941131592
2003-03-31,3.2013895511627197
2003-04-01,3.1953413486480713
2003-04-02,3.264902353286743
2003-04-03,3.269439697265625
2003-04-04,3.2754898071289062
2003-04-07,3.2890987396240234
2003-04-08,3.2875864505767822
2003-04-09,3.301196336746216
2003-04-10,3.328415870666504
2003-04-11,3.3057332038879395
2003-04-14,3.38134503364563
2003-04-15,3.351717233657837
2003-04-16,3.2833454608917236
2003-04-17,3.3350021839141846
2003-04-21,3.324368953704834
2003-04-22,3.351717233657837
2003-04-23,3.34563946723938
2003-04-24,3.3258886337280273
2003-04-25,3.303096294403076
2003-04-28,3.420088529586792
2003-04-29,3.4322426319122314
2003-04-30,3.4960579872131348
2003-05-01,3.444395065307617
2003-05-02,3.4975764751434326
2003-05-05,3.4717462062835693
2003-05-06,3.4489574432373047
2003-05-07,3.4580721855163574
2003-05-08,3.4641501903533936
2003-05-09,3.515807628631592
2003-05-12,3.5082106590270996
2003-05-13,3.49301815032959
2003-05-14,3.486938714981079
2003-05-15,3.4656689167022705
2003-05-16,3.4048943519592285
2003-05-19,3.442878246307373
2003-05-20,3.453514337539673
2003-05-21,3.4914979934692383
2003-05-22,3.4717462062835693
2003-05-23,3.5583512783050537
2003-05-27,3.544677257537842
2003-05-28,3.570502996444702
2003-05-29,3.5385985374450684
2003-05-30,3.570502996444702
2003-06-02,3.6069695949554443
2003-06-03,3.644953966140747
2003-06-04,3.658627986907959
2003-06-05,3.687495231628418
2003-06-06,3.6403963565826416
2003-06-09,3.5963351726531982
2003-06-10,3.5978522300720215
2003-06-11,3.6191229820251465
2003-06-12,3.6738224029541016
2003-06-13,3.6571085453033447
2003-06-16,3.795370578765869
2003-06-17,3.7057301998138428
2003-06-18,3.73915433883667
2003-06-19,3.663184881210327
2003-06-20,3.69205379486084
2003-06-23,3.6434340476989746
2003-06-24,3.687495231628418
2003-06-25,3.670783758163452
2003-06-26,3.591775894165039
2003-06-27,3.6464734077453613
2003-06-30,3.600893974304199
2003-07-01,3.6464734077453613
2003-07-02,3.7011702060699463
2003-07-03,3.7148468494415283
2003-07-07,3.761943817138672
2003-07-08,3.720923900604248
2003-07-09,3.695094585418701
2003-07-10,3.684458017349243
2003-07-11,3.7649831771850586
2003-07-14,3.7330780029296875
2003-07-15,3.611527442932129
2003-07-16,3.5481951236724854
2003-07-17,3.564983367919922
2003-07-18,3.5741384029388428
2003-07-21,3.513096332550049
2003-07-22,3.578716516494751
2003-07-23,3.5542991161346436
2003-07-24,3.535987377166748
2003-07-25,3.5558247566223145
2003-07-28,3.529881715774536
2003-07-29,3.4932565689086914
2003-07-30,3.4795193672180176
2003-07-31,3.323856830596924
2003-08-01,3.294860601425171
