Date,CEG
2022-09-14,85.5303726196289
2022-09-15,84.31616973876953
2022-09-16,83.121337890625
2022-09-19,86.80289459228516
2022-09-20,85.23896789550781
2022-09-21,84.78242492675781
2022-09-22,82.93677520751953
2022-09-23,81.45057678222656
2022-09-26,80.54718780517578
2022-09-27,81.567138671875
2022-09-28,82.58708190917969
2022-09-29,80.66374206542969
2022-09-30,80.80945587158203
2022-10-03,84.11217498779297
2022-10-04,86.783447265625
2022-10-05,85.6469497680664
2022-10-06,83.81102752685547
2022-10-07,81.97510528564453
2022-10-10,82.2956771850586
2022-10-11,80.5083236694336
2022-10-12,79.8089370727539
2022-10-13,81.42144012451172
2022-10-14,78.93470001220703
2022-10-17,82.75224304199219
2022-10-18,84.0344467163086
2022-10-19,83.2379150390625
2022-10-20,82.14024353027344
2022-10-21,84.78242492675781
2022-10-24,85.07383728027344
2022-10-25,85.62751007080078
2022-10-26,86.23948669433594
2022-10-27,90.3775863647461
2022-10-28,91.06726837158203
2022-10-31,91.83466339111328
2022-11-01,92.78661346435547
2022-11-02,90.42616271972656
2022-11-03,91.70838165283203
2022-11-04,91.62096405029297
2022-11-07,90.82442474365234
2022-11-08,85.03498077392578
2022-11-09,84.85040283203125
2022-11-10,92.41749572753906
2022-11-11,89.66845703125
2022-11-14,91.37196350097656
2022-11-15,90.96337127685547
2022-11-16,89.1927490234375
2022-11-17,87.60697174072266
2022-11-18,90.76879119873047
2022-11-21,90.8563461303711
2022-11-22,93.65823364257812
2022-11-23,93.99873352050781
2022-11-25,94.5240707397461
2022-11-28,92.23783874511719
2022-11-29,91.8681411743164
2022-11-30,93.51229095458984
2022-12-01,91.90705871582031
2022-12-02,89.54298400878906
2022-12-05,87.61669921875
2022-12-06,88.31716918945312
2022-12-07,89.47486877441406
2022-12-08,88.93008422851562
2022-12-09,87.28591918945312
2022-12-12,88.4144515991211
2022-12-13,88.37553405761719
2022-12-14,88.38525390625
2022-12-15,87.26646423339844
2022-12-16,85.80715942382812
2022-12-19,85.34991455078125
2022-12-20,85.18453216552734
2022-12-21,87.21781921386719
2022-12-22,84.96076202392578
2022-12-23,85.65150451660156
2022-12-27,85.26233673095703
2022-12-28,84.26029968261719
2022-12-29,84.41594696044922
2022-12-30,83.87114715576172
2023-01-03,79.68781280517578
2023-01-04,81.14710998535156
2023-01-05,80.17423248291016
2023-01-06,81.23467254638672
2023-01-09,81.72107696533203
2023-01-10,80.8260726928711
2023-01-11,81.828125
2023-01-12,82.05187225341797
2023-01-13,82.8496322631836
2023-01-17,81.10820007324219
2023-01-18,79.62944793701172
2023-01-19,78.64683532714844
2023-01-20,80.74824523925781
2023-01-23,81.8572998046875
2023-01-24,81.63353729248047
2023-01-25,81.13738250732422
2023-01-26,83.55010223388672
2023-01-27,84.23112487792969
2023-01-30,80.16450500488281
2023-01-31,83.04420471191406
2023-02-01,83.09285736083984
2023-02-02,83.0150146484375
2023-02-03,80.94281005859375
2023-02-06,81.00118255615234
2023-02-07,83.59874725341797
2023-02-08,82.05187225341797
2023-02-09,82.12971496582031
2023-02-10,84.45487213134766
2023-02-13,84.0462646484375
2023-02-14,83.7252197265625
2023-02-15,83.67656707763672
2023-02-16,83.30686950683594
2023-02-17,82.25619506835938
2023-02-21,78.18959045410156
2023-02-22,75.68930053710938
2023-02-23,77.07079315185547
2023-02-24,77.39492797851562
2023-02-27,76.51622772216797
2023-02-28,73.1185302734375
2023-03-01,72.59131622314453
2023-03-02,74.3780288696289
2023-03-03,77.11177825927734
2023-03-06,76.9360580444336
2023-03-07,76.0573501586914
2023-03-08,76.22330474853516
2023-03-09,76.77983856201172
2023-03-10,75.71562194824219
2023-03-13,75.27625274658203
2023-03-14,76.08662414550781
2023-03-15,75.50081634521484
2023-03-16,76.5748062133789
2023-03-17,74.95406341552734
2023-03-20,75.17862701416016
2023-03-21,74.7099609375
2023-03-22,72.6596450805664
2023-03-23,71.6637954711914
2023-03-24,71.70283508300781
2023-03-27,73.48954010009766
2023-03-28,73.723876953125
2023-03-29,74.0851058959961
2023-03-30,75.00287628173828
2023-03-31,76.64312744140625
2023-04-03,74.8076400756836
2023-04-04,74.2218017578125
2023-04-05,74.6904525756836
2023-04-06,75.13956451416016
2023-04-10,75.50081634521484
2023-04-11,75.58867645263672
2023-04-12,74.99311828613281
2023-04-13,75.31531524658203
2023-04-14,74.62210845947266
2023-04-17,73.26498413085938
2023-04-18,72.7182388305664
2023-04-19,72.98185729980469
2023-04-20,74.6611557006836
2023-04-21,74.7392807006836
2023-04-24,75.4617691040039
2023-04-25,75.11029052734375
2023-04-26,74.06558990478516
2023-04-27,74.93453979492188
2023-04-28,75.56915283203125
2023-05-01,75.22744750976562
2023-05-02,74.97358703613281
2023-05-03,74.7002182006836
2023-05-04,76.73100280761719
2023-05-05,77.60971069335938
2023-05-08,76.84818267822266
2023-05-09,77.08250427246094
2023-05-10,77.5755615234375
2023-05-11,77.52363586425781
2023-05-12,78.2388916015625
2023-05-15,78.6504135131836
2023-05-16,77.4060287475586
2023-05-17,78.76799011230469
2023-05-18,79.75761413574219
2023-05-19,80.63946533203125
2023-05-22,81.84464263916016
2023-05-23,82.34434509277344
2023-05-24,81.62908935546875
2023-05-25,81.08039093017578
2023-05-26,82.1581802368164
2023-05-30,82.01122283935547
2023-05-31,82.32474517822266
2023-06-01,87.0866928100586
2023-06-02,85.77373504638672
2023-06-05,85.74434661865234
2023-06-06,87.74317169189453
2023-06-07,88.97776794433594
2023-06-08,90.43770599365234
2023-06-09,91.40772247314453
2023-06-12,91.85843658447266
2023-06-13,92.34834289550781
2023-06-14,91.31952667236328
2023-06-15,91.57429504394531
2023-06-16,91.01578521728516
2023-06-20,90.13394927978516
2023-06-21,88.67401885986328
2023-06-22,87.44922637939453
2023-06-23,88.53683471679688
2023-06-26,88.80138397216797
2023-06-27,89.0169448852539
2023-06-28,88.72300720214844
2023-06-29,89.03655242919922
2023-06-30,89.70281982421875
2023-07-03,89.75182342529297
2023-07-05,90.28091430664062
2023-07-06,89.1639175415039
2023-07-07,89.4872817993164
2023-07-10,91.71146392822266
2023-07-11,92.45614624023438
2023-07-12,94.121826171875
2023-07-13,93.34777069091797
2023-07-14,93.08321380615234
2023-07-17,94.23941040039062
2023-07-18,93.44576263427734
2023-07-19,92.81867218017578
2023-07-20,94.9350814819336
2023-07-21,94.65093994140625
2023-07-24,94.6019515991211
2023-07-25,95.55235290527344
2023-07-26,95.37600708007812
2023-07-27,93.49474334716797
2023-07-28,93.80828094482422
2023-07-31,94.6999282836914
2023-08-01,94.35699462890625
2023-08-02,93.62212371826172
2023-08-03,99.09933471679688
2023-08-04,101.84284210205078
2023-08-07,101.65667724609375
2023-08-08,102.69527435302734
2023-08-09,102.9892349243164
2023-08-10,103.58690643310547
2023-08-11,104.6892318725586
2023-08-14,105.12150573730469
2023-08-15,104.37484741210938
2023-08-16,103.2548599243164
2023-08-17,102.97978210449219
2023-08-18,102.93065643310547
2023-08-21,104.24713134765625
2023-08-22,104.39450073242188
2023-08-23,106.5362319946289
2023-08-24,105.04290008544922
2023-08-25,104.01134490966797
2023-08-28,103.52011108398438
2023-08-29,103.68714141845703
2023-08-30,103.88362121582031
2023-08-31,102.33137512207031
2023-09-01,105.40641784667969
2023-09-05,104.18817901611328
2023-09-06,104.76782989501953
2023-09-07,106.63446044921875
2023-09-08,106.73271179199219
2023-09-11,108.04918670654297
2023-09-12,106.59516143798828
2023-09-13,107.35164642333984
2023-09-14,110.48564147949219
2023-09-15,108.00006866455078
2023-09-18,108.79583740234375
2023-09-19,108.599365234375
2023-09-20,108.19654846191406
2023-09-21,108.0098876953125
2023-09-22,108.4225082397461
2023-09-25,110.24003601074219
2023-09-26,106.5853500366211
2023-09-27,108.80565643310547
2023-09-28,107.40076446533203
2023-09-29,107.16498565673828
2023-10-02,102.891357421875
2023-10-03,103.04855346679688
2023-10-04,104.2962646484375
2023-10-05,105.98605346679688
2023-10-06,108.23584747314453
2023-10-09,109.42459869384766
2023-10-10,111.01615905761719
2023-10-11,113.04981994628906
2023-10-12,113.68840789794922
2023-10-13,111.69405364990234
2023-10-16,114.7789306640625
2023-10-17,115.09330749511719
2023-10-18,114.03227233886719
2023-10-19,112.28351593017578
2023-10-20,110.1319580078125
2023-10-23,110.14178466796875
2023-10-24,112.26387023925781
2023-10-25,110.06319427490234
2023-10-26,110.74108123779297
2023-10-27,108.83513641357422
2023-10-30,111.04564666748047
2023-10-31,110.93756103515625
2023-11-01,112.83368682861328
2023-11-02,115.13259887695312
2023-11-03,115.01470947265625
2023-11-06,122.54022216796875
2023-11-07,117.76555633544922
2023-11-08,119.05255889892578
2023-11-09,118.51222229003906
2023-11-10,119.63219451904297
2023-11-13,119.58307647705078
2023-11-14,124.2988052368164
2023-11-15,119.84834289550781
2023-11-16,119.81092071533203
2023-11-17,119.83061981201172
2023-11-20,120.41159057617188
2023-11-21,120.63807678222656
2023-11-22,121.36678314208984
2023-11-24,121.96745300292969
2023-11-27,123.1884994506836
2023-11-28,122.54843139648438
2023-11-29,118.7375717163086
2023-11-30,119.19053649902344
2023-12-01,118.04827117919922
2023-12-04,117.10293579101562
2023-12-05,116.50225830078125
2023-12-06,110.90904998779297
2023-12-07,108.84113311767578
2023-12-08,109.5107421875
2023-12-11,114.37525939941406
2023-12-12,112.7406234741211
2023-12-13,114.65098571777344
2023-12-14,113.83364868164062
2023-12-15,116.93553924560547
2023-12-18,117.53620910644531
2023-12-19,118.96404266357422
2023-12-20,115.22212219238281
2023-12-21,116.50225830078125
2023-12-22,113.56780242919922
2023-12-26,115.7735595703125
2023-12-27,115.62584686279297
2023-12-28,115.32058715820312
2023-12-29,115.10394287109375
2024-01-02,113.489013671875
2024-01-03,114.07984161376953
2024-01-04,113.59732818603516
2024-01-05,114.46388244628906
2024-01-08,115.24181365966797
2024-01-09,114.7100601196289
2024-01-10,114.07984161376953
2024-01-11,111.18477630615234
2024-01-12,111.18477630615234
2024-01-16,110.10157012939453
2024-01-17,110.20988464355469
2024-01-18,109.70769500732422
2024-01-19,112.70123291015625
2024-01-22,115.41905975341797
2024-01-23,116.87644958496094
2024-01-24,113.90259552001953
2024-01-25,118.70803833007812
2024-01-26,119.41702270507812
2024-01-29,119.1610107421875
2024-01-30,120.01769256591797
2024-01-31,120.1358871459961
2024-02-01,125.67984771728516
2024-02-02,127.72809600830078
2024-02-05,125.08901977539062
2024-02-06,129.00820922851562
2024-02-07,130.47544860839844
2024-02-08,128.72262573242188
2024-02-09,130.1504669189453
2024-02-12,126.54639434814453
2024-02-13,125.95557403564453
2024-02-14,126.70396423339844
2024-02-15,129.49070739746094
2024-02-16,129.15594482421875
2024-02-20,129.7861328125
2024-02-21,129.39224243164062
2024-02-22,131.35183715820312
2024-02-23,131.9426727294922
2024-02-26,131.18443298339844
2024-02-27,153.38003540039062
2024-02-28,168.2197723388672
2024-02-29,165.87612915039062
2024-03-01,167.39259338378906
2024-03-04,173.3009033203125
2024-03-05,174.06900024414062
2024-03-06,177.22994995117188
2024-03-07,177.18360900878906
2024-03-08,168.29383850097656
2024-03-11,165.66932678222656
2024-03-12,166.1231689453125
2024-03-13,165.61997985839844
2024-03-14,162.4429168701172
2024-03-15,163.31121826171875
2024-03-18,166.58689880371094
2024-03-19,170.10926818847656
2024-03-20,173.365234375
2024-03-21,171.80630493164062
2024-03-22,175.8614501953125
2024-03-25,184.76109313964844
2024-03-26,182.935791015625
2024-03-27,182.42271423339844
2024-03-28,182.38323974609375
2024-04-01,183.4981689453125
2024-04-02,185.6195068359375
2024-04-03,187.72105407714844
2024-04-04,180.66648864746094
2024-04-05,190.50344848632812
2024-04-08,189.41812133789062
2024-04-09,185.5898895263672
2024-04-10,188.5301055908203
2024-04-11,190.3061065673828
2024-04-12,189.1122283935547
2024-04-15,182.9259033203125
2024-04-16,184.1592254638672
2024-04-17,182.9259033203125
2024-04-18,181.40647888183594
2024-04-19,178.48597717285156
2024-04-22,180.77500915527344
2024-04-23,185.73789978027344
2024-04-24,183.67578125
2024-04-25,185.50108337402344
2024-04-26,185.85629272460938
2024-04-29,186.09307861328125
2024-04-30,183.45872497558594
2024-05-01,182.0971221923828
2024-05-02,183.6955108642578
2024-05-03,192.25970458984375
2024-05-06,195.06178283691406
2024-05-07,197.88360595703125
2024-05-08,205.224365234375
2024-05-09,213.02877807617188
2024-05-10,212.0618438720703
2024-05-13,210.73977661132812
2024-05-14,214.8343505859375
2024-05-15,220.33001708984375
2024-05-16,213.45301818847656
2024-05-17,210.26612854003906
2024-05-20,212.19998168945312
2024-05-21,219.61964416503906
2024-05-22,217.17274475097656
2024-05-23,218.208740234375
2024-05-24,227.55235290527344
2024-05-28,228.183837890625
2024-05-29,218.1272735595703
2024-05-30,222.2973175048828
2024-05-31,214.67857360839844
2024-06-03,205.79495239257812
2024-06-04,200.73558044433594
2024-06-05,206.85232543945312
2024-06-06,200.20199584960938
2024-06-07,195.6564483642578
2024-06-10,212.089599609375
2024-06-11,215.72601318359375
2024-06-12,215.54815673828125
2024-06-13,217.3268585205078
2024-06-14,212.3563995361328
2024-06-17,209.51046752929688
2024-06-18,217.80116271972656
2024-06-20,219.67869567871094
2024-06-21,215.54815673828125
2024-06-24,213.54217529296875
2024-06-25,219.73797607421875
2024-06-26,207.82070922851562
2024-06-27,202.35617065429688
2024-06-28,197.89956665039062
2024-07-01,202.62298583984375
2024-07-02,203.70994567871094
2024-07-03,207.58355712890625
2024-07-05,208.7891082763672
2024-07-08,213.17652893066406
2024-07-09,213.40383911132812
2024-07-10,216.95135498046875
2024-07-11,214.27340698242188
2024-07-12,214.56988525390625
2024-07-15,210.3603057861328
2024-07-16,202.4550018310547
2024-07-17,184.4604949951172
2024-07-18,185.0632781982422
2024-07-19,187.0594024658203
2024-07-22,188.1661376953125
2024-07-23,187.6226348876953
2024-07-24,173.00770568847656
2024-07-25,168.4127197265625
2024-07-26,172.96817016601562
2024-07-29,170.63612365722656
2024-07-30,166.69332885742188
2024-07-31,187.553466796875
2024-08-01,175.46824645996094
2024-08-02,165.10240173339844
2024-08-05,167.9582061767578
2024-08-06,178.8971405029297
2024-08-07,177.53350830078125
2024-08-08,184.8162841796875
2024-08-09,187.6226348876953
2024-08-12,185.45751953125
2024-08-13,187.5167236328125
2024-08-14,184.28929138183594
2024-08-15,188.48690795898438
2024-08-16,188.08102416992188
2024-08-19,190.85301208496094
2024-08-20,188.81362915039062
2024-08-21,194.77346801757812
2024-08-22,193.00135803222656
2024-08-23,193.04095458984375
2024-08-26,192.94192504882812
2024-08-27,194.17945861816406
2024-08-28,191.83314514160156
2024-08-29,192.49644470214844
2024-08-30,194.73385620117188
2024-09-03,176.00296020507812
2024-09-04,175.74559020996094
2024-09-05,174.31005859375
2024-09-06,171.37965393066406
2024-09-09,173.1715545654297
2024-09-10,178.4482879638672
2024-09-11,185.37831115722656
2024-09-12,188.03150939941406
2024-09-13,194.02105712890625
2024-09-16,197.25836181640625
2024-09-17,199.2185516357422
2024-09-18,198.32757568359375
2024-09-19,206.4158935546875
2024-09-20,252.4313201904297
2024-09-23,254.5498809814453
2024-09-24,250.95619201660156
2024-09-25,260.2325134277344
2024-09-26,254.2034149169922
2024-09-27,254.43112182617188
2024-09-30,257.4209289550781
2024-10-01,262.9550476074219
2024-10-02,262.72735595703125
2024-10-03,274.5975341796875
2024-10-04,282.666015625
2024-10-07,275.77557373046875
2024-10-08,276.5973205566406
2024-10-09,259.6583251953125
2024-10-10,259.68804931640625
2024-10-11,263.5589294433594
2024-10-14,269.02374267578125
2024-10-15,263.4896240234375
2024-10-16,277.0032043457031
2024-10-17,268.48919677734375
2024-10-18,267.4595642089844
2024-10-21,270.9839782714844
2024-10-22,263.3411865234375
2024-10-23,263.3906555175781
2024-10-24,261.85614013671875
2024-10-25,261.76708984375
2024-10-28,264.31134033203125
2024-10-29,262.35113525390625
2024-10-30,259.163330078125
2024-10-31,260.33154296875
2024-11-01,255.52015686035156
2024-11-04,223.6914825439453
2024-11-05,231.4135284423828
2024-11-06,232.64112854003906
2024-11-07,239.17515563964844
2024-11-08,236.97732543945312
2024-11-11,234.89834594726562
2024-11-12,226.4139862060547
2024-11-13,223.70138549804688
2024-11-14,223.12718200683594
2024-11-15,222.38648986816406
2024-11-18,228.33584594726562
2024-11-19,232.59951782226562
2024-11-20,233.43243408203125
2024-11-21,249.7137908935547
2024-11-22,247.7802734375
2024-11-25,246.828369140625
2024-11-26,264.47808837890625
2024-11-27,251.25071716308594
2024-11-29,254.39398193359375
2024-12-02,247.472900390625
2024-12-03,245.42034912109375
2024-12-04,252.05386352539062
2024-12-05,253.92791748046875
2024-12-06,251.48867797851562
2024-12-09,237.82504272460938
2024-12-10,230.37843322753906
2024-12-11,234.60244750976562
2024-12-12,237.0020294189453
2024-12-13,237.0516357421875
2024-12-16,237.27967834472656
2024-12-17,232.2624053955078
2024-12-18,223.85397338867188
2024-12-19,223.2689666748047
2024-12-20,225.1033477783203
2024-12-23,226.35272216796875
2024-12-24,227.84996032714844
2024-12-26,226.70968627929688
2024-12-27,224.6273956298828
2024-12-30,224.40924072265625
2024-12-31,221.82131958007812
2025-01-02,240.55181884765625
2025-01-03,250.26905822753906
2025-01-06,262.0487976074219
2025-01-07,253.47183227539062
2025-01-08,241.78135681152344
2025-01-10,302.6134033203125
2025-01-13,276.8824768066406
2025-01-14,286.43115234375
2025-01-15,298.230712890625
2025-01-16,312.5785217285156
2025-01-17,313.6890563964844
2025-01-21,320.9076232910156
2025-01-22,329.6630859375
2025-01-23,343.2969970703125
2025-01-24,344.5067138671875
2025-01-27,272.6782531738281
2025-01-28,276.4461669921875
2025-01-29,289.4256896972656
2025-01-30,305.9450378417969
2025-01-31,297.4473571777344
2025-02-03,303.72393798828125
2025-02-04,303.7437744140625
2025-02-05,311.1803894042969
2025-02-06,309.1676025390625
2025-02-07,307.1745300292969
2025-02-10,319.1129150390625
2025-02-11,310.9325256347656
2025-02-12,311.1506652832031
2025-02-13,308.86016845703125
2025-02-14,314.6211242675781
2025-02-18,322.8511047363281
2025-02-19,318.94927978515625
2025-02-20,306.8077087402344
2025-02-21,282.03857421875
2025-02-24,265.459716796875
2025-02-25,262.0785217285156
2025-02-26,267.85931396484375
2025-02-27,247.6315155029297
2025-02-28,248.4297332763672
2025-03-03,230.32882690429688
2025-03-04,229.6942596435547
2025-03-05,227.38392639160156
2025-03-06,205.93653869628906
2025-03-07,211.14002990722656
2025-03-10,200.8780975341797
2025-03-11,207.2061309814453
2025-03-12,213.93154907226562
2025-03-13,208.48765563964844
2025-03-14,215.03424072265625
2025-03-17,217.1005096435547
2025-03-18,209.461181640625
2025-03-19,216.61375427246094
2025-03-20,217.99461364746094
2025-03-21,221.0145721435547
2025-03-24,227.1141357421875
2025-03-25,225.37564086914062
2025-03-26,215.54087829589844
2025-03-27,207.82203674316406
2025-03-28,204.0371551513672
2025-03-31,200.30191040039062
2025-04-01,205.57693481445312
2025-04-02,213.04739379882812
2025-04-03,188.98692321777344
2025-04-04,169.83392333984375
2025-04-07,178.6057586669922
2025-04-08,183.7218475341797
2025-04-09,214.03086853027344
2025-04-10,203.14308166503906
2025-04-11,206.8782958984375
2025-04-14,205.33851623535156
2025-04-15,207.04718017578125
2025-04-16,202.8450469970703
2025-04-17,205.31863403320312
2025-04-21,191.34132385253906
2025-04-22,199.55685424804688
2025-04-23,208.41810607910156
2025-04-24,216.6336212158203
2025-04-25,221.52120971679688
2025-04-28,223.33917236328125
2025-04-29,224.9584197998047
2025-04-30,221.96826171875
2025-05-01,239.03012084960938
2025-05-02,245.63137817382812
2025-05-05,246.63470458984375
2025-05-06,272.01641845703125
2025-05-07,266.3539733886719
2025-05-08,268.8076477050781
2025-05-09,269.5825500488281
2025-05-12,283.4009094238281
2025-05-13,289.5998229980469
2025-05-14,286.2520446777344
2025-05-15,282.5267333984375
2025-05-16,289.5975646972656
2025-05-19,292.48236083984375
2025-05-20,290.8708801269531
2025-05-21,285.6085205078125
2025-05-22,289.94573974609375
2025-05-23,295.9342346191406
2025-05-27,307.4437255859375
2025-05-28,306.43902587890625
2025-05-29,301.7834777832031
2025-05-30,304.5489807128906
2025-06-02,311.7908935546875
2025-06-03,311.3929748535156
2025-06-04,297.9735107421875
2025-06-05,288.3640441894531
2025-06-06,297.2373962402344
2025-06-09,298.0929260253906
2025-06-10,289.498046875
2025-06-11,290.6619567871094
2025-06-12,298.80914306640625
2025-06-13,295.33740234375
2025-06-16,306.39923095703125
2025-06-17,304.1013488769531
2025-06-18,304.8274841308594
2025-06-20,303.32537841796875
2025-06-23,313.5615539550781
2025-06-24,318.9830627441406
2025-06-25,313.4919738769531
2025-06-26,320.8233947753906
2025-06-27,318.49566650390625
2025-06-30,321.0721130371094
2025-07-01,306.3096923828125
2025-07-02,305.0264587402344
2025-07-03,310.2489929199219
2025-07-07,316.585693359375
2025-07-08,311.2039489746094
2025-07-09,315.4516296386719
2025-07-10,311.9798889160156
2025-07-11,319.85845947265625
2025-07-14,324.2851867675781
2025-07-15,316.3270263671875
2025-07-16,306.5882568359375
2025-07-17,306.4688415527344
2025-07-18,319.7391357421875
2025-07-21,316.2176208496094
2025-07-22,316.1280822753906
2025-07-23,322.0072021484375
2025-07-24,319.9878234863281
2025-07-25,325.6380920410156
2025-07-28,326.9412536621094
2025-07-29,328.79150390625
2025-07-30,343.4643859863281
2025-07-31,346.02093505859375
2025-08-01,338.9878845214844
2025-08-04,353.0340576171875
2025-08-05,341.7732849121094
2025-08-06,336.6899719238281
2025-08-07,334.6507263183594
2025-08-08,334.00909423828125
2025-08-11,329.7564697265625
2025-08-12,336.7994079589844
2025-08-13,325.9166259765625
2025-08-14,324.5040283203125
2025-08-15,320.5448303222656
2025-08-18,321.4691467285156
2025-08-19,315.9564208984375
2025-08-20,312.9436340332031
2025-08-21,311.26043701171875
2025-08-22,308.90997314453125
2025-08-25,309.4278564453125
2025-08-26,315.3040771484375
2025-08-27,314.6666564941406
2025-08-28,318.2620849609375
2025-08-29,306.7387390136719
2025-09-02,305.9519348144531
2025-09-03,307.2367248535156
2025-09-04,307.81439208984375
2025-09-05,300.364501953125
2025-09-08,297.61566162109375
2025-09-09,299.6076354980469
2025-09-10,318.7103271484375
2025-09-11,316.7183532714844
2025-09-12,322.1763000488281
2025-09-15,329.08831787109375
2025-09-16,321.6085510253906
2025-09-17,319.98016357421875
2025-09-18,321.40936279296875
2025-09-19,329.5663757324219
2025-09-22,345.72100830078125
2025-09-23,335.2931823730469
2025-09-24,337.76318359375
2025-09-25,325.0147705078125
2025-09-26,329.9248962402344
2025-09-29,332.9178466796875
2025-09-30,327.7437438964844
2025-10-01,349.4857482910156
2025-10-02,356.0193176269531
2025-10-03,358.549072265625
2025-10-06,362.632568359375
2025-10-07,356.7165222167969
2025-10-08,369.5047302246094
2025-10-09,381.6854553222656
2025-10-10,367.0048522949219
