Date,TER
2000-08-07,50.47133255004883
2000-08-08,47.99950408935547
2000-08-09,47.367164611816406
2000-08-10,48.6318244934082
2000-08-11,49.49409866333008
2000-08-14,52.94316101074219
2000-08-15,54.150333404541016
2000-08-16,55.01259231567383
2000-08-17,58.23173522949219
2000-08-18,61.50832748413086
2000-08-21,59.151485443115234
2000-08-22,58.46166229248047
2000-08-23,61.853233337402344
2000-08-24,63.57775115966797
2000-08-25,62.600555419921875
2000-08-28,61.91074752807617
2000-08-29,62.02571105957031
2000-08-30,59.26644515991211
2000-08-31,59.625732421875
2000-09-01,58.80656814575195
2000-09-05,58.63412094116211
2000-09-06,54.552711486816406
2000-09-07,56.90958786010742
2000-09-08,52.42579650878906
2000-09-11,52.5982666015625
2000-09-12,49.264163970947266
2000-09-13,47.30968475341797
2000-09-14,47.367164611816406
2000-09-15,47.712059020996094
2000-09-18,44.03307342529297
2000-09-19,47.137237548828125
2000-09-20,45.26899337768555
2000-09-21,33.570899963378906
2000-09-22,35.87028121948242
2000-09-25,35.87028121948242
2000-09-26,35.582862854003906
2000-09-27,34.20322036743164
2000-09-28,35.18046569824219
2000-09-29,32.1912841796875
2000-10-02,30.811656951904297
2000-10-03,29.949384689331055
2000-10-04,31.27152442932129
2000-10-05,30.2368106842041
2000-10-06,30.524232864379883
2000-10-09,30.064353942871094
2000-10-10,28.799701690673828
2000-10-11,30.064353942871094
2000-10-12,29.776933670043945
2000-10-13,34.433162689208984
2000-10-16,31.673921585083008
2000-10-17,22.993770599365234
2000-10-18,22.3614444732666
2000-10-19,25.29314422607422
2000-10-20,25.92548179626465
2000-10-23,28.052398681640625
2000-10-24,26.902708053588867
2000-10-25,25.523088455200195
2000-10-26,28.51227378845215
2000-10-27,25.810510635375977
2000-10-30,26.730257034301758
2000-10-31,28.742212295532227
2000-11-01,28.51227378845215
2000-11-02,30.064353942871094
2000-11-03,29.546993255615234
2000-11-06,29.891895294189453
2000-11-07,28.627243041992188
2000-11-08,27.075166702270508
2000-11-09,27.5350399017334
2000-11-10,26.67277717590332
2000-11-13,31.15656280517578
2000-11-14,32.30624771118164
2000-11-15,32.8810920715332
2000-11-16,30.75416374206543
2000-11-17,30.811656951904297
2000-11-20,33.62838363647461
2000-11-21,30.46674156188965
2000-11-22,30.46674156188965
2000-11-24,35.41040802001953
2000-11-27,31.731401443481445
2000-11-28,28.282337188720703
2000-11-29,29.14461326599121
2000-11-30,27.650007247924805
2000-12-01,28.972156524658203
2000-12-04,28.8571834564209
2000-12-05,33.11103057861328
2000-12-06,33.11103057861328
2000-12-07,32.13379669189453
2000-12-08,35.23796081542969
2000-12-11,37.24991989135742
2000-12-12,34.49064636230469
2000-12-13,32.1912841796875
2000-12-14,32.13379669189453
2000-12-15,31.731401443481445
2000-12-18,31.55895233154297
2000-12-19,31.96135902404785
2000-12-20,29.71944236755371
2000-12-21,29.604475021362305
2000-12-22,33.11103057861328
2000-12-26,32.996070861816406
2000-12-27,35.065486907958984
2000-12-28,35.23796081542969
2000-12-29,34.260738372802734
2001-01-02,34.49064636230469
2001-01-03,36.33014678955078
2001-01-04,36.215179443359375
2001-01-05,33.51342010498047
2001-01-08,36.445133209228516
2001-01-09,36.33014678955078
2001-01-10,36.27267074584961
2001-01-11,38.45708465576172
2001-01-12,36.790035247802734
2001-01-16,33.74335861206055
2001-01-17,34.72059631347656
2001-01-18,36.50262451171875
2001-01-19,35.92776870727539
2001-01-22,35.3529167175293
2001-01-23,35.065486907958984
2001-01-24,36.962493896484375
2001-01-25,35.582862854003906
2001-01-26,36.38765335083008
2001-01-29,38.18806457519531
2001-01-30,38.500770568847656
2001-01-31,40.3034782409668
2001-02-01,37.709781646728516
2001-02-02,36.21979522705078
2001-02-05,34.51824951171875
2001-02-06,34.85855484008789
2001-02-07,32.1912841796875
2001-02-08,32.20047378540039
2001-02-09,32.28324508666992
2001-02-12,32.97307205200195
2001-02-13,32.310848236083984
2001-02-14,36.192195892333984
2001-02-15,38.353614807128906
2001-02-16,35.87028121948242
2001-02-20,33.883636474609375
2001-02-21,34.90454864501953
2001-02-22,34.29751968383789
2001-02-23,32.954681396484375
2001-02-26,32.94547653198242
2001-02-27,30.443756103515625
2001-02-28,28.723814010620117
2001-03-01,28.51227378845215
2001-03-02,30.498945236206055
2001-03-05,33.52491760253906
2001-03-06,33.12022399902344
2001-03-07,33.276588439941406
2001-03-08,33.12022399902344
2001-03-09,30.949621200561523
2001-03-12,29.98387908935547
2001-03-13,31.731401443481445
2001-03-14,31.96135902404785
2001-03-15,30.35177993774414
2001-03-16,28.898576736450195
2001-03-19,32.13608932495117
2001-03-20,30.17702293395996
2001-03-21,30.314979553222656
2001-03-22,33.11103057861328
2001-03-23,34.84016418457031
2001-03-26,34.564231872558594
2001-03-27,34.582637786865234
2001-03-28,31.667020797729492
2001-03-29,31.630224227905273
2001-03-30,30.35177993774414
2001-04-02,27.334999084472656
2001-04-03,26.67277717590332
2001-04-04,24.603342056274414
2001-04-05,28.742212295532227
2001-04-06,27.23381996154785
2001-04-09,26.67277717590332
2001-04-10,29.21128273010254
2001-04-11,30.581716537475586
2001-04-12,31.841779708862305
2001-04-16,30.811656951904297
2001-04-17,30.627704620361328
2001-04-18,32.1912841796875
2001-04-19,34.96892547607422
2001-04-20,34.30672836303711
2001-04-23,32.39363098144531
2001-04-24,32.92707824707031
2001-04-25,33.63529586791992
2001-04-26,33.95719528198242
2001-04-27,34.5274543762207
2001-04-30,36.33014678955078
2001-05-01,35.18046569824219
2001-05-02,35.07930374145508
2001-05-03,33.98479461669922
2001-05-04,32.835113525390625
2001-05-07,32.40281677246094
2001-05-08,33.05584716796875
2001-05-09,33.340980529785156
2001-05-10,35.41040802001953
2001-05-11,35.6219482421875
2001-05-14,34.50905990600586
2001-05-15,35.088504791259766
2001-05-16,37.902923583984375
2001-05-17,39.49409866333008
2001-05-18,39.273372650146484
2001-05-21,43.40304183959961
2001-05-22,42.21656799316406
2001-05-23,39.91719055175781
2001-05-24,40.39545822143555
2001-05-25,40.91971969604492
2001-05-29,38.8134880065918
2001-05-30,36.31177520751953
2001-05-31,36.65206527709961
2001-06-01,38.39958953857422
2001-06-04,37.15793228149414
2001-06-05,39.98157501220703
2001-06-06,39.7424201965332
2001-06-07,42.8787841796875
2001-06-08,41.4715576171875
2001-06-11,39.58608627319336
2001-06-12,40.4322509765625
2001-06-13,38.905460357666016
2001-06-14,36.69805908203125
2001-06-15,36.99237823486328
2001-06-18,36.863624572753906
2001-06-19,35.088504791259766
2001-06-20,32.1912841796875
2001-06-21,31.5290470123291
2001-06-22,32.09932327270508
2001-06-25,31.952144622802734
2001-06-26,31.88775634765625
2001-06-27,30.811656951904297
2001-06-28,32.01653289794922
2001-06-29,32.1912841796875
2001-07-02,33.40535354614258
2001-07-03,34.02158737182617
2001-07-05,33.01905059814453
2001-07-06,29.799936294555664
2001-07-09,29.505617141723633
2001-07-10,27.988021850585938
2001-07-11,28.51227378845215
2001-07-12,31.547462463378906
2001-07-13,31.05079460144043
2001-07-16,28.696229934692383
2001-07-17,30.158632278442383
2001-07-18,28.972156524658203
2001-07-19,30.535730361938477
2001-07-20,30.25980567932129
2001-07-23,29.46881675720215
2001-07-24,29.036531448364258
2001-07-25,28.604251861572266
2001-07-26,30.25980567932129
2001-07-27,31.24393653869629
2001-07-30,31.234743118286133
2001-07-31,31.253131866455078
2001-08-01,32.28324508666992
2001-08-02,32.982261657714844
2001-08-03,32.09932327270508
2001-08-06,31.86017608642578
2001-08-07,31.363502502441406
2001-08-08,29.61597442626953
2001-08-09,29.891895294189453
2001-08-10,29.827516555786133
2001-08-13,29.937904357910156
2001-08-14,29.56998634338379
2001-08-15,28.80660057067871
2001-08-16,28.834192276000977
2001-08-17,27.71208953857422
2001-08-20,28.273143768310547
2001-08-21,26.985492706298828
2001-08-22,28.96295928955078
2001-08-23,28.75141716003418
2001-08-24,32.23725891113281
2001-08-27,32.49479675292969
2001-08-28,31.464679718017578
2001-08-29,30.839256286621094
2001-08-30,30.39775848388672
2001-08-31,30.149436950683594
2001-09-04,28.76061248779297
2001-09-05,27.840858459472656
2001-09-06,26.654382705688477
2001-09-07,27.151042938232422
2001-09-10,26.286479949951172
2001-09-17,23.839942932128906
2001-09-18,22.31316375732422
2001-09-19,22.18439483642578
2001-09-20,19.471132278442383
2001-09-21,18.48699378967285
2001-09-24,20.142541885375977
2001-09-25,19.866615295410156
2001-09-26,18.07310676574707
2001-09-27,17.475271224975586
2001-09-28,17.93514060974121
2001-10-01,17.83396339416504
2001-10-02,17.93514060974121
2001-10-03,19.176807403564453
2001-10-04,19.829835891723633
2001-10-05,19.68266487121582
2001-10-08,20.510440826416016
2001-10-09,19.664270401000977
2001-10-10,21.01630973815918
2001-10-11,23.96870994567871
2001-10-12,22.579879760742188
2001-10-15,21.080686569213867
2001-10-16,21.430194854736328
2001-10-17,19.544708251953125
2001-10-18,18.395017623901367
2001-10-19,17.48446273803711
2001-10-22,18.29384422302246
2001-10-23,18.229454040527344
2001-10-24,20.050567626953125
2001-10-25,21.66012954711914
2001-10-26,21.88087272644043
2001-10-29,20.418468475341797
2001-10-30,19.811437606811523
2001-10-31,21.200260162353516
2001-11-01,22.993770599365234
2001-11-02,24.079078674316406
2001-11-05,23.646793365478516
2001-11-06,23.95951271057129
2001-11-07,24.09747314453125
2001-11-08,23.95951271057129
2001-11-09,23.784757614135742
2001-11-12,24.603342056274414
2001-11-13,25.66105079650879
2001-11-14,25.28394889831543
2001-11-15,25.017227172851562
2001-11-16,25.26555633544922
2001-11-19,25.569074630737305
2001-11-20,23.96870994567871
2001-11-21,24.29982566833496
2001-11-23,24.888458251953125
2001-11-26,26.773948669433594
2001-11-27,26.67277717590332
2001-11-28,25.55988121032715
2001-11-29,27.03147315979004
2001-11-30,25.62425994873047
2001-12-03,25.24716567993164
2001-12-04,26.902708053588867
2001-12-05,29.533201217651367
2001-12-06,29.937904357910156
2001-12-07,29.09172248840332
2001-12-10,28.181167602539062
2001-12-11,28.48468780517578
2001-12-12,28.696229934692383
2001-12-13,26.22209930419922
2001-12-14,27.160242080688477
2001-12-17,28.162776947021484
2001-12-18,28.916969299316406
2001-12-19,27.380983352661133
2001-12-20,25.94617462158203
2001-12-21,26.8475284576416
2001-12-24,25.936969757080078
2001-12-26,26.488826751708984
2001-12-27,27.52814483642578
2001-12-28,27.868446350097656
2001-12-31,27.721294403076172
2002-01-02,28.282337188720703
2002-01-03,30.793262481689453
2002-01-04,31.069185256958008
2002-01-07,31.363502502441406
2002-01-08,31.630224227905273
2002-01-09,31.8693790435791
2002-01-10,31.24393653869629
2002-01-11,30.793262481689453
2002-01-14,30.544933319091797
2002-01-15,30.811656951904297
2002-01-16,26.21289825439453
2002-01-17,24.833276748657227
2002-01-18,24.971235275268555
2002-01-22,24.069883346557617
2002-01-23,26.028947830200195
2002-01-24,25.66105079650879
2002-01-25,26.718765258789062
2002-01-28,26.884321212768555
2002-01-29,26.20370101928711
2002-01-30,27.3533935546875
2002-01-31,27.463768005371094
2002-02-01,27.592527389526367
2002-02-04,27.141847610473633
2002-02-05,27.095861434936523
2002-02-06,27.794862747192383
2002-02-07,26.231292724609375
2002-02-08,26.645179748535156
2002-02-11,28.181167602539062
2002-02-12,28.383514404296875
2002-02-13,30.60930824279785
2002-02-14,30.13104248046875
2002-02-15,30.07585906982422
2002-02-19,29.054929733276367
2002-02-20,30.894433975219727
2002-02-21,28.79739761352539
2002-02-22,28.291536331176758
2002-02-25,30.756471633911133
2002-02-26,31.473876953125
2002-02-27,31.004791259765625
2002-02-28,30.820852279663086
2002-03-01,34.53664779663086
2002-03-04,36.054229736328125
2002-03-05,35.95305252075195
2002-03-06,35.7231330871582
2002-03-07,35.91627502441406
2002-03-08,36.054229736328125
2002-03-11,35.31843948364258
2002-03-12,34.47227096557617
2002-03-13,32.835113525390625
2002-03-14,32.982261657714844
2002-03-15,34.030784606933594
2002-03-18,34.94134521484375
2002-03-19,35.31843948364258
2002-03-20,34.78498077392578
2002-03-21,35.41960525512695
2002-03-22,34.93214416503906
2002-03-25,34.38029479980469
2002-03-26,34.996524810791016
2002-03-27,34.95054244995117
2002-03-28,36.265785217285156
2002-04-01,36.045047760009766
2002-04-02,35.18966293334961
2002-04-03,34.53664779663086
2002-04-04,35.13448715209961
2002-04-05,34.030784606933594
2002-04-08,33.570899963378906
2002-04-09,32.23725891113281
2002-04-10,31.86017608642578
2002-04-11,32.835113525390625
2002-04-12,33.846824645996094
2002-04-15,34.757389068603516
2002-04-16,36.32096481323242
2002-04-17,35.77830505371094
2002-04-18,33.570899963378906
2002-04-19,32.72473907470703
2002-04-22,32.126895904541016
2002-04-23,31.896955490112305
2002-04-24,30.213808059692383
2002-04-25,30.535730361938477
2002-04-26,28.981351852416992
2002-04-29,29.266475677490234
2002-04-30,30.305782318115234
2002-05-01,31.013992309570312
2002-05-02,29.386043548583984
2002-05-03,27.675304412841797
2002-05-06,27.592527389526367
2002-05-07,27.491357803344727
2002-05-08,29.10091781616211
2002-05-09,27.794862747192383
2002-05-10,26.93950080871582
2002-05-13,28.171968460083008
2002-05-14,30.314979553222656
2002-05-15,29.524005889892578
2002-05-16,29.606779098510742
2002-05-17,28.668630599975586
2002-05-20,28.45708465576172
2002-05-21,27.63850975036621
2002-05-22,26.72796630859375
2002-05-23,25.753019332885742
2002-05-24,25.302345275878906
2002-05-28,25.32073974609375
2002-05-29,25.596668243408203
2002-05-30,25.15519142150879
2002-05-31,24.90685272216797
2002-06-03,24.373401641845703
2002-06-04,25.29314422607422
2002-06-05,25.29314422607422
2002-06-06,24.686115264892578
2002-06-07,23.987106323242188
2002-06-10,23.913516998291016
2002-06-11,23.269699096679688
2002-06-12,24.28141975402832
2002-06-13,23.453651428222656
2002-06-14,23.784757614135742
2002-06-17,25.15519142150879
2002-06-18,24.492958068847656
2002-06-19,23.370872497558594
2002-06-20,22.72705078125
2002-06-21,22.101619720458984
2002-06-24,22.874208450317383
2002-06-25,21.890071868896484
2002-06-26,22.85580825805664
2002-06-27,22.671857833862305
2002-06-28,21.6141414642334
2002-07-01,20.6024227142334
2002-07-02,18.7169246673584
2002-07-03,18.52378273010254
2002-07-05,20.63921546936035
2002-07-08,19.618282318115234
2002-07-09,18.89168357849121
2002-07-10,18.10989761352539
2002-07-11,19.53550910949707
2002-07-12,19.44353675842285
2002-07-15,20.418468475341797
2002-07-16,20.004581451416016
2002-07-17,16.996997833251953
2002-07-18,16.08644676208496
2002-07-19,15.9116849899292
2002-07-22,15.9116849899292
2002-07-23,14.11817455291748
2002-07-24,14.670024871826172
2002-07-25,12.940893173217773
2002-07-26,13.180032730102539
2002-07-29,14.191757202148438
2002-07-30,14.853974342346191
2002-07-31,13.796263694763184
2002-08-01,13.216822624206543
2002-08-02,12.655770301818848
2002-08-05,11.993553161621094
2002-08-06,12.86731243133545
2002-08-07,13.097256660461426
2002-08-08,13.327191352844238
2002-08-09,13.437562942504883
2002-08-12,13.170831680297852
2002-08-13,12.710957527160645
2002-08-14,13.511138916015625
2002-08-15,13.603117942810059
2002-08-16,14.311324119567871
2002-08-19,14.936753273010254
2002-08-20,14.026199340820312
2002-08-21,14.881569862365723
2002-08-22,14.752808570861816
2002-08-23,13.566328048706055
2002-08-26,13.409967422485352
2002-08-27,12.710957527160645
2002-08-28,12.113119125366211
2002-08-29,11.579666137695312
2002-08-30,11.634849548339844
2002-09-03,11.184167861938477
2002-09-04,11.211761474609375
2002-09-05,10.586331367492676
2002-09-06,11.423304557800293
2002-09-09,11.515278816223145
2002-09-10,12.103922843933105
2002-09-11,12.306265830993652
2002-09-12,11.634849548339844
2002-09-13,11.31293773651123
2002-09-16,10.761085510253906
2002-09-17,10.623120307922363
2002-09-18,10.163247108459473
2002-09-19,9.271087646484375
2002-09-20,9.25269603729248
2002-09-23,8.323750495910645
2002-09-24,8.470909118652344
2002-09-25,8.848003387451172
2002-09-26,8.553685188293457
2002-09-27,9.022757530212402
2002-09-30,8.829609870910645
2002-10-01,8.737635612487793
2002-10-02,8.526089668273926
2002-10-03,8.047821044921875
2002-10-04,7.339612007141113
2002-10-07,6.944119930267334
2002-10-08,6.962514877319336
2002-10-09,6.6406025886535645
2002-10-10,7.330413818359375
2002-10-11,8.645659446716309
2002-10-14,8.461706161499023
2002-10-15,9.1055326461792
2002-10-16,8.43411636352539
2002-10-17,9.1055326461792
2002-10-18,9.71257209777832
2002-10-21,10.3012113571167
2002-10-22,9.574604988098145
2002-10-23,10.108062744140625
2002-10-24,10.310404777526855
2002-10-25,11.009418487548828
2002-10-28,11.147379875183105
2002-10-29,10.503555297851562
2002-10-30,11.552069664001465
2002-10-31,11.138177871704102
2002-11-01,11.634849548339844
2002-11-04,12.14070987701416
2002-11-05,11.827998161315918
2002-11-06,12.3614501953125
2002-11-07,11.101394653320312
2002-11-08,10.724295616149902
2002-11-11,10.209234237670898
2002-11-12,10.034481048583984
2002-11-13,10.236824035644531
2002-11-14,11.349726676940918
2002-11-15,11.542876243591309
2002-11-18,11.570466041564941
2002-11-19,11.634849548339844
2002-11-20,13.713483810424805
2002-11-21,14.71601390838623
2002-11-22,14.69761848449707
2002-11-25,15.148298263549805
2002-11-26,14.302125930786133
2002-11-27,15.626565933227539
2002-11-29,15.074718475341797
2002-12-02,15.17588996887207
2002-12-03,14.633237838745117
2002-12-04,13.55712890625
2002-12-05,13.713483810424805
2002-12-06,13.216822624206543
2002-12-09,11.91077709197998
2002-12-10,12.839720726013184
2002-12-11,12.784537315368652
2002-12-12,12.67417049407959
2002-12-13,12.07632827758789
2002-12-16,13.143239974975586
2002-12-17,13.520339965820312
2002-12-18,12.297067642211914
2002-12-19,12.3614501953125
2002-12-20,12.3614501953125
2002-12-23,12.876509666442871
2002-12-24,12.582193374633789
2002-12-26,12.637378692626953
2002-12-27,12.37065315246582
2002-12-30,12.05793285369873
2002-12-31,11.965960502624512
2003-01-02,12.922500610351562
2003-01-03,13.042067527770996
2003-01-06,14.090583801269531
2003-01-07,14.219347953796387
2003-01-08,13.713483810424805
2003-01-09,13.980212211608887
2003-01-10,14.541264533996582
2003-01-13,13.777868270874023
2003-01-14,14.237744331359863
2003-01-15,11.947562217712402
2003-01-16,11.41411018371582
2003-01-17,11.193368911743164
2003-01-21,10.917442321777344
2003-01-22,11.082996368408203
2003-01-23,11.395709991455078
2003-01-24,10.632319450378418
2003-01-27,10.227628707885742
2003-01-28,10.126457214355469
2003-01-29,9.887323379516602
2003-01-30,9.344666481018066
2003-01-31,9.556211471557617
2003-02-03,9.53781509399414
2003-02-04,9.363065719604492
2003-02-05,9.390656471252441
2003-02-06,9.151521682739258
2003-02-07,8.857202529907227
2003-02-10,8.958373069763184
2003-02-11,8.820411682128906
2003-02-12,8.811212539672852
2003-02-13,8.93997859954834
2003-02-14,9.491827011108398
2003-02-18,10.062074661254883
2003-02-19,9.960901260375977
2003-02-20,10.172445297241211
2003-02-21,10.669107437133789
2003-02-24,10.67830753326416
2003-02-25,10.595531463623047
2003-02-26,10.18164348602295
2003-02-27,10.494355201721191
2003-02-28,10.659910202026367
2003-03-03,10.236824035644531
2003-03-04,9.960901260375977
2003-03-05,9.988492965698242
2003-03-06,9.84133243560791
2003-03-07,9.620593070983887
2003-03-10,9.749359130859375
2003-03-11,9.87812328338623
2003-03-12,10.282814025878906
2003-03-13,11.496885299682617
2003-03-14,11.276150703430176
2003-03-17,11.772811889648438
2003-03-18,12.085528373718262
2003-03-19,11.91077709197998
2003-03-20,12.205093383789062
2003-03-21,12.536205291748047
2003-03-24,11.947562217712402
2003-03-25,11.892378807067871
2003-03-26,11.634849548339844
2003-03-27,11.349726676940918
2003-03-28,11.0462064743042
2003-03-31,10.705900192260742
2003-04-01,11.018614768981934
2003-04-02,11.80040454864502
2003-04-03,11.782007217407227
2003-04-04,11.47849178314209
2003-04-07,11.81879711151123
2003-04-08,11.377320289611816
2003-04-09,10.917442321777344
2003-04-10,10.981825828552246
2003-04-11,10.917442321777344
2003-04-14,11.331332206726074
2003-04-15,11.386515617370605
2003-04-16,10.797877311706543
2003-04-17,11.358922004699707
2003-04-21,11.165778160095215
2003-04-22,11.607261657714844
2003-04-23,11.450899124145508
2003-04-24,11.147379875183105
2003-04-25,10.521951675415039
2003-04-28,10.761085510253906
2003-04-29,10.788673400878906
2003-04-30,10.669107437133789
2003-05-01,10.761085510253906
2003-05-02,11.726825714111328
2003-05-05,12.05793285369873
2003-05-06,12.113119125366211
2003-05-07,11.598057746887207
2003-05-08,11.220961570739746
2003-05-09,12.011946678161621
2003-05-12,12.885710716247559
2003-05-13,13.143239974975586
2003-05-14,12.950093269348145
2003-05-15,13.014473915100098
2003-05-16,13.161637306213379
2003-05-19,12.692561149597168
2003-05-20,12.839720726013184
2003-05-21,13.354785919189453
2003-05-22,13.971013069152832
2003-05-23,14.090583801269531
2003-05-27,14.807987213134766
2003-05-28,15.083917617797852
2003-05-29,15.148298263549805
2003-05-30,15.773731231689453
2003-06-02,15.543790817260742
2003-06-03,15.525397300720215
2003-06-04,16.206008911132812
2003-06-05,16.64750099182129
2003-06-06,16.206008911132812
2003-06-09,15.874898910522461
2003-06-10,15.920889854431152
2003-06-11,16.03125762939453
2003-06-12,15.966872215270996
2003-06-13,15.203482627868652
2003-06-16,15.7369384765625
2003-06-17,16.454341888427734
2003-06-18,17.46607208251953
2003-06-19,16.638294219970703
2003-06-20,16.47273826599121
2003-06-23,15.893298149108887
2003-06-24,15.525397300720215
2003-06-25,15.286264419555664
2003-06-26,15.80132007598877
2003-06-27,15.93008804321289
2003-06-30,15.920889854431152
2003-07-01,16.270389556884766
2003-07-02,16.417556762695312
2003-07-03,16.12323570251465
2003-07-07,17.50286102294922
2003-07-08,17.613231658935547
2003-07-09,17.778789520263672
2003-07-10,17.45686912536621
2003-07-11,17.107370376586914
2003-07-14,17.585636138916016
2003-07-15,17.190147399902344
2003-07-16,15.497798919677734
2003-07-17,15.332249641418457
2003-07-18,15.074718475341797
2003-07-21,14.752808570861816
2003-07-22,15.267865180969238
2003-07-23,15.93008804321289
2003-07-24,15.635762214660645
2003-07-25,15.893298149108887
2003-07-28,16.01286506652832
2003-07-29,15.718536376953125
2003-07-30,15.516201972961426
2003-07-31,15.129902839660645
2003-08-01,15.185087203979492
2003-08-04,15.074718475341797
2003-08-05,14.725212097167969
2003-08-06,14.348114967346191
2003-08-07,14.467680931091309
2003-08-08,13.860647201538086
2003-08-11,13.971013069152832
2003-08-12,14.532063484191895
2003-08-13,14.881569862365723
2003-08-14,15.139098167419434
2003-08-15,14.725212097167969
2003-08-18,15.847307205200195
2003-08-19,16.18760871887207
2003-08-20,15.838114738464355
2003-08-21,16.463539123535156
2003-08-22,15.865700721740723
2003-08-25,15.95767593383789
2003-08-26,15.893298149108887
2003-08-27,16.343976974487305
2003-08-28,16.399158477783203
2003-08-29,16.399158477783203
2003-09-02,16.08644676208496
2003-09-03,16.509525299072266
2003-09-04,17.705204010009766
2003-09-05,18.49618911743164
2003-09-08,19.287174224853516
2003-09-09,19.34236717224121
2003-09-10,18.128286361694336
2003-09-11,18.404220581054688
2003-09-12,18.81810188293457
2003-09-15,18.57896614074707
2003-09-16,19.526315689086914
2003-09-17,19.645877838134766
2003-09-18,19.976985931396484
