Date,LEN
2001-01-24,12.901822090148926
2001-01-25,12.733172416687012
2001-01-26,12.564522743225098
2001-01-29,12.26432991027832
2001-01-30,12.476823806762695
2001-01-31,12.41274356842041
2001-02-01,12.180931091308594
2001-02-02,12.045958518981934
2001-02-05,12.187677383422852
2001-02-06,12.44748592376709
2001-02-07,12.40362548828125
2001-02-08,12.08981990814209
2001-02-09,11.978477478027344
2001-02-12,12.261911392211914
2001-02-13,12.427238464355469
2001-02-14,12.400248527526855
2001-02-15,12.653313636779785
2001-02-16,12.417126655578613
2001-02-20,12.029090881347656
2001-02-21,11.877248764038086
2001-02-22,11.522956848144531
2001-02-23,11.4385986328125
2001-02-26,12.025716781616211
2001-02-27,11.877248764038086
2001-02-28,11.978477478027344
2001-03-01,11.75915241241455
2001-03-02,12.045958518981934
2001-03-05,12.214666366577148
2001-03-06,12.376623153686523
2001-03-07,12.703935623168945
2001-03-08,12.48460578918457
2001-03-09,12.164053916931152
2001-03-12,11.725411415100098
2001-03-13,11.867128372192383
2001-03-14,11.60731029510498
2001-03-15,11.867128372192383
2001-03-16,11.580315589904785
2001-03-19,12.261911392211914
2001-03-20,12.737675666809082
2001-03-21,13.172951698303223
2001-03-22,12.822023391723633
2001-03-23,13.081842422485352
2001-03-26,13.45301342010498
2001-03-27,14.411280632019043
2001-03-28,14.610368728637695
2001-03-29,14.552990913391113
2001-03-30,13.44963550567627
2001-04-02,13.267431259155273
2001-04-03,12.795037269592285
2001-04-04,12.980615615844727
2001-04-05,13.301173210144043
2001-04-06,12.714059829711914
2001-04-09,13.378769874572754
2001-04-10,13.969260215759277
2001-04-11,13.8342924118042
2001-04-12,13.716193199157715
2001-04-16,13.73981761932373
2001-04-17,13.395646095275879
2001-04-18,14.002998352050781
2001-04-19,14.843185424804688
2001-04-20,14.583369255065918
2001-04-23,14.19533920288086
2001-04-24,14.451777458190918
2001-04-25,15.09962272644043
2001-04-26,14.897175788879395
2001-04-27,15.15024471282959
2001-04-30,14.768957138061523
2001-05-01,14.617111206054688
2001-05-02,14.505762100219727
2001-05-03,14.513530731201172
2001-05-04,15.087310791015625
2001-05-07,14.918561935424805
2001-05-08,14.884806632995605
2001-05-09,14.624911308288574
2001-05-10,15.124446868896484
2001-05-11,14.614786148071289
2001-05-14,14.618169784545898
2001-05-15,14.422398567199707
2001-05-16,14.479775428771973
2001-05-17,14.496652603149414
2001-05-18,14.547277450561523
2001-05-21,13.568462371826172
2001-05-22,13.538079261779785
2001-05-23,12.94067096710205
2001-05-24,12.684144973754883
2001-05-25,12.326366424560547
2001-05-29,12.106985092163086
2001-05-30,12.353370666503906
2001-05-31,12.488388061523438
2001-06-01,13.008162498474121
2001-06-04,12.724653244018555
2001-06-05,13.116186141967773
2001-06-06,13.129681587219238
2001-06-07,12.960915565490723
2001-06-08,13.025046348571777
2001-06-11,12.724653244018555
2001-06-12,12.285870552062988
2001-06-13,12.214987754821777
2001-06-14,11.911215782165527
2001-06-15,11.975345611572266
2001-06-18,12.015852928161621
2001-06-19,12.20824146270752
2001-06-20,13.764216423034668
2001-06-21,14.267131805419922
2001-06-22,13.804725646972656
2001-06-25,13.885724067687988
2001-06-26,13.926228523254395
2001-06-27,14.230000495910645
2001-06-28,14.834171295166016
2001-06-29,14.074749946594238
2001-07-02,14.311015129089355
2001-07-03,14.783537864685059
2001-07-05,14.986054420471191
2001-07-06,14.550650596618652
2001-07-09,14.908428192138672
2001-07-10,15.087310791015625
2001-07-11,15.171708106994629
2001-07-12,15.819740295410156
2001-07-13,15.677984237670898
2001-07-16,16.201147079467773
2001-07-17,15.806245803833008
2001-07-18,16.339529037475586
2001-07-19,16.731054306030273
2001-07-20,16.36991310119629
2001-07-23,15.77923583984375
2001-07-24,15.424842834472656
2001-07-25,15.222332000732422
2001-07-26,15.232454299926758
2001-07-27,14.986054420471191
2001-07-30,15.019814491271973
2001-07-31,15.48896312713623
2001-08-01,15.515974998474121
2001-08-02,15.260393142700195
2001-08-03,14.956544876098633
2001-08-06,14.180007934570312
2001-08-07,13.815380096435547
2001-08-08,13.795130729675293
2001-08-09,13.842392921447754
2001-08-10,13.71071720123291
2001-08-13,13.552038192749023
2001-08-14,13.217798233032227
2001-08-15,13.001725196838379
2001-08-16,13.727611541748047
2001-08-17,13.366349220275879
2001-08-20,13.420370101928711
2001-08-21,13.268442153930664
2001-08-22,13.180660247802734
2001-08-23,13.639822006225586
2001-08-24,14.382579803466797
2001-08-27,14.048337936401367
2001-08-28,14.051719665527344
2001-08-29,14.348822593688965
2001-08-30,14.635801315307617
2001-08-31,15.04094123840332
2001-09-04,15.223258972167969
2001-09-05,14.868759155273438
2001-09-06,14.325185775756836
2001-09-07,13.471010208129883
2001-09-10,13.207670211791992
2001-09-17,12.258956909179688
2001-09-18,12.211694717407227
2001-09-19,12.255584716796875
2001-09-20,11.192082405090332
2001-09-21,11.13131046295166
2001-09-24,11.941594123840332
2001-09-25,11.863950729370117
2001-09-26,11.68501091003418
2001-09-27,12.069892883300781
2001-09-28,12.167804718017578
2001-10-01,11.833559036254883
2001-10-02,11.809925079345703
2001-10-03,12.65397834777832
2001-10-04,12.46828556060791
2001-10-05,12.05301284790039
2001-10-08,11.803170204162598
2001-10-09,12.022627830505371
2001-10-10,12.589822769165039
2001-10-11,13.184040069580078
2001-10-12,12.971336364746094
2001-10-15,12.610076904296875
2001-10-16,12.289347648620605
2001-10-17,12.005744934082031
2001-10-18,11.560083389282227
2001-10-19,11.718764305114746
2001-10-22,11.445295333862305
2001-10-23,11.546584129333496
2001-10-24,11.47905445098877
2001-10-25,11.647871017456055
2001-10-26,12.424396514892578
2001-10-29,11.698504447937012
2001-10-30,11.306872367858887
2001-10-31,12.242081642150879
2001-11-01,12.840893745422363
2001-11-02,12.32752799987793
2001-11-05,12.580830574035645
2001-11-06,12.854401588439941
2001-11-07,13.438700675964355
2001-11-08,12.99286937713623
2001-11-09,12.800359725952148
2001-11-12,13.33061695098877
2001-11-13,13.671735763549805
2001-11-14,13.702122688293457
2001-11-15,12.823999404907227
2001-11-16,12.96585750579834
2001-11-19,12.898310661315918
2001-11-20,12.361298561096191
2001-11-21,12.513288497924805
2001-11-23,12.729435920715332
2001-11-26,12.361298561096191
2001-11-27,12.040450096130371
2001-11-28,12.02356243133545
2001-11-29,12.158658981323242
2001-11-30,12.563936233520508
2001-12-03,12.695664405822754
2001-12-04,13.019888877868652
2001-12-05,13.732535362243652
2001-12-06,13.664984703063965
2001-12-07,13.263068199157715
2001-12-10,12.99286937713623
2001-12-11,13.050286293029785
2001-12-12,13.871003150939941
2001-12-13,14.050008773803711
2001-12-14,13.921662330627441
2001-12-17,13.931792259216309
2001-12-18,14.860575675964355
2001-12-19,15.813008308410645
2001-12-20,15.58671760559082
2001-12-21,15.789360046386719
2001-12-24,16.127103805541992
2001-12-26,16.21491241455078
2001-12-27,16.025779724121094
2001-12-28,16.19466209411621
2001-12-31,15.813008308410645
2002-01-02,15.654268264770508
2002-01-03,15.35030460357666
2002-01-04,15.536055564880371
2002-01-07,15.840023040771484
2002-01-08,15.8805513381958
2002-01-09,16.4648494720459
2002-01-10,15.907576560974121
2002-01-11,15.71168327331543
2002-01-14,15.924461364746094
2002-01-15,16.21491241455078
2002-01-16,16.19466209411621
2002-01-17,16.785703659057617
2002-01-18,16.71814727783203
2002-01-22,16.870136260986328
2002-01-23,17.22477149963379
2002-01-24,17.79216766357422
2002-01-25,17.7144832611084
2002-01-28,18.406856536865234
2002-01-29,18.406856536865234
2002-01-30,19.00127410888672
2002-01-31,18.727697372436523
2002-02-01,18.51251983642578
2002-02-04,18.431438446044922
2002-02-05,18.15781593322754
2002-02-06,17.718645095825195
2002-02-07,17.735530853271484
2002-02-08,17.634185791015625
2002-02-11,18.039566040039062
2002-02-12,18.140914916992188
2002-02-13,18.073360443115234
2002-02-14,18.208477020263672
2002-02-15,17.840253829956055
2002-02-19,17.84363555908203
2002-02-20,17.735530853271484
2002-02-21,17.992271423339844
2002-02-22,17.887548446655273
2002-02-25,18.54292106628418
2002-02-26,18.97870635986328
2002-02-27,18.539541244506836
2002-02-28,18.651016235351562
2002-03-01,19.390844345092773
2002-03-04,20.14756202697754
2002-03-05,19.174633026123047
2002-03-06,19.880693435668945
2002-03-07,19.289499282836914
2002-03-08,19.255720138549805
2002-03-11,19.255720138549805
2002-03-12,19.373960494995117
2002-03-13,19.1712703704834
2002-03-14,18.765880584716797
2002-03-15,18.428056716918945
2002-03-18,17.904438018798828
2002-03-19,18.509132385253906
2002-03-20,17.77607536315918
2002-03-21,17.269346237182617
2002-03-22,18.411174774169922
2002-03-25,18.076730728149414
2002-03-26,18.79966926574707
2002-03-27,18.056459426879883
2002-03-28,17.823373794555664
2002-04-01,17.472028732299805
2002-04-02,17.330154418945312
2002-04-03,17.69500160217285
2002-04-04,17.39433479309082
2002-04-05,17.542972564697266
2002-04-08,18.208477020263672
2002-04-09,18.7557430267334
2002-04-10,18.478729248046875
2002-04-11,18.039566040039062
2002-04-12,18.448335647583008
2002-04-15,18.45846939086914
2002-04-16,18.1341552734375
2002-04-17,18.211849212646484
2002-04-18,17.91119384765625
2002-04-19,18.005794525146484
2002-04-22,18.492252349853516
2002-04-23,19.205047607421875
2002-04-24,19.137483596801758
2002-04-25,19.063154220581055
2002-04-26,18.478729248046875
2002-04-29,18.789533615112305
2002-04-30,18.762500762939453
2002-05-01,19.13410758972168
2002-05-02,19.39192008972168
2002-05-03,19.466251373291016
2002-05-06,18.7532958984375
2002-05-07,18.96617317199707
2002-05-08,18.898590087890625
2002-05-09,18.898590087890625
2002-05-10,18.449188232421875
2002-05-13,18.435680389404297
2002-05-14,19.097942352294922
2002-05-15,18.719507217407227
2002-05-16,18.087642669677734
2002-05-17,18.5742130279541
2002-05-20,18.388362884521484
2002-05-21,17.979520797729492
2002-05-22,17.908554077148438
2002-05-23,18.209278106689453
2002-05-24,18.705991744995117
2002-05-28,18.381608963012695
2002-05-29,18.259965896606445
2002-05-30,18.151836395263672
2002-05-31,18.489736557006836
2002-06-03,17.803804397583008
2002-06-04,17.100976943969727
2002-06-05,17.611202239990234
2002-06-06,18.02681541442871
2002-06-07,18.24982452392578
2002-06-10,18.094396591186523
2002-06-11,18.070741653442383
2002-06-12,18.2768611907959
2002-06-13,17.807188034057617
2002-06-14,18.04370880126953
2002-06-17,18.7532958984375
2002-06-18,19.36151123046875
2002-06-19,19.99675941467285
2002-06-20,20.79757308959961
2002-06-21,20.75365447998047
2002-06-24,20.273834228515625
2002-06-25,19.777118682861328
2002-06-26,20.402233123779297
2002-06-27,20.189353942871094
2002-06-28,20.679306030273438
2002-07-01,21.388896942138672
2002-07-02,20.82460594177246
2002-07-03,20.79757308959961
2002-07-05,21.12195587158203
2002-07-08,21.078027725219727
2002-07-09,20.594833374023438
2002-07-10,20.236671447753906
2002-07-11,19.199323654174805
2002-07-12,18.837772369384766
2002-07-15,19.26013946533203
2002-07-16,18.300508499145508
2002-07-17,18.06060791015625
2002-07-18,17.88151741027832
2002-07-19,16.594127655029297
2002-07-22,15.604097366333008
2002-07-23,16.290023803710938
2002-07-24,17.19896125793457
2002-07-25,16.472488403320312
2002-07-26,16.46234703063965
2002-07-29,17.722707748413086
2002-07-30,17.74298095703125
2002-07-31,17.148283004760742
2002-08-01,16.486852645874023
2002-08-02,14.945642471313477
2002-08-05,15.20588493347168
2002-08-06,15.82102108001709
2002-08-07,15.442486763000488
2002-08-08,16.19280433654785
2002-08-09,16.273916244506836
2002-08-12,16.12181854248047
2002-08-13,15.885231018066406
2002-08-14,16.260395050048828
2002-08-15,17.375747680664062
2002-08-16,17.524459838867188
2002-08-19,18.078750610351562
2002-08-20,17.83539581298828
2002-08-21,17.62584686279297
2002-08-22,18.379554748535156
2002-08-23,18.335620880126953
2002-08-26,18.994691848754883
2002-08-27,18.268020629882812
2002-08-28,17.984119415283203
2002-08-29,17.771190643310547
2002-08-30,17.845544815063477
2002-09-03,17.22026252746582
2002-09-04,18.10578727722168
2002-09-05,18.70064353942871
2002-09-06,18.85273551940918
2002-09-09,19.69430923461914
2002-09-10,19.61319923400879
2002-09-11,19.61319923400879
2002-09-12,19.01496124267578
2002-09-13,19.65037727355957
2002-09-16,19.619962692260742
2002-09-17,19.532085418701172
2002-09-18,19.14678192138672
2002-09-19,18.0483341217041
2002-09-20,18.87639617919922
2002-09-23,18.788522720336914
2002-09-24,18.244375228881836
2002-09-25,18.612762451171875
2002-09-26,19.248178482055664
2002-09-27,18.927091598510742
2002-09-30,18.85273551940918
2002-10-01,19.45096778869629
2002-10-02,19.2380313873291
2002-10-03,18.977787017822266
2002-10-04,18.13958740234375
2002-10-07,17.54136085510254
2002-10-08,17.852310180664062
2002-10-09,16.919462203979492
2002-10-10,17.595430374145508
2002-10-11,18.36941909790039
2002-10-14,18.50461196899414
2002-10-15,19.312400817871094
2002-10-16,18.839214324951172
2002-10-17,19.876834869384766
2002-10-18,19.376609802246094
2002-10-21,20.2215633392334
2002-10-22,19.603055953979492
2002-10-23,19.92415428161621
2002-10-24,19.2380313873291
2002-10-25,19.312400817871094
2002-10-28,18.69050407409668
2002-10-29,18.69050407409668
2002-10-30,18.234222412109375
2002-10-31,18.646568298339844
2002-11-01,18.660079956054688
2002-11-04,18.639806747436523
2002-11-05,18.6137752532959
2002-11-06,19.060014724731445
2002-11-07,18.022159576416016
2002-11-08,17.42717742919922
2002-11-11,17.393362045288086
2002-11-12,17.14320182800293
2002-11-13,16.9234561920166
2002-11-14,17.45083999633789
2002-11-15,17.7855167388916
2002-11-18,17.281801223754883
2002-11-19,17.281801223754883
2002-11-20,17.731422424316406
2002-11-21,17.934274673461914
2002-11-22,17.88355827331543
2002-11-25,17.842987060546875
2002-11-26,17.33251190185547
2002-11-27,18.086395263671875
2002-11-29,17.924121856689453
2002-12-02,17.94440269470215
2002-12-03,16.953887939453125
2002-12-04,16.987693786621094
2002-12-05,16.849084854125977
2002-12-06,16.717235565185547
2002-12-09,16.93697738647461
2002-12-10,16.615819931030273
2002-12-11,16.869365692138672
2002-12-12,17.379846572875977
2002-12-13,16.964017868041992
2002-12-16,17.880178451538086
2002-12-17,17.69762420654297
2002-12-18,17.75171661376953
2002-12-19,17.805803298950195
2002-12-20,18.211483001708984
2002-12-23,18.099918365478516
2002-12-24,18.045827865600586
2002-12-26,18.10329246520996
2002-12-27,17.71453285217285
2002-12-30,17.494783401489258
2002-12-31,17.44407844543457
2003-01-02,18.214860916137695
2003-01-03,17.998504638671875
2003-01-06,18.22838020324707
2003-01-07,18.593486785888672
2003-01-08,18.75576400756836
2003-01-09,19.05663299560547
2003-01-10,19.16143226623535
2003-01-13,18.83013343811035
2003-01-14,18.556303024291992
2003-01-15,18.78280258178711
2003-01-16,19.289901733398438
2003-01-17,19.26961898803711
2003-01-21,19.012685775756836
2003-01-22,18.742237091064453
2003-01-23,19.083683013916016
2003-01-24,18.796323776245117
2003-01-27,18.380510330200195
2003-01-28,18.4920654296875
2003-01-29,18.61039924621582
2003-01-30,18.099918365478516
2003-01-31,18.208091735839844
2003-02-03,18.279098510742188
2003-02-04,18.140499114990234
2003-02-05,18.445825576782227
2003-02-06,17.908172607421875
2003-02-07,17.722200393676758
2003-02-10,17.887893676757812
2003-02-11,18.090776443481445
2003-02-12,17.76953887939453
2003-02-13,17.225128173828125
2003-02-14,17.566659927368164
2003-02-18,18.24294090270996
2003-02-19,18.090776443481445
2003-02-20,18.056962966918945
2003-02-21,18.384958267211914
2003-02-24,18.023147583007812
2003-02-25,18.503314971923828
2003-02-26,18.30042839050293
2003-02-27,18.286893844604492
2003-02-28,18.2564754486084
2003-03-03,18.415393829345703
2003-03-04,17.093244552612305
2003-03-05,16.704387664794922
2003-03-06,16.518407821655273
2003-03-07,16.893735885620117
2003-03-10,16.504873275756836
2003-03-11,16.484586715698242
2003-03-12,16.66041374206543
2003-03-13,17.41787338256836
2003-03-14,17.225128173828125
2003-03-17,17.600473403930664
2003-03-18,17.600473403930664
2003-03-19,18.0975399017334
2003-03-20,18.351146697998047
2003-03-21,18.905710220336914
2003-03-24,18.428926467895508
2003-03-25,18.496549606323242
2003-03-26,18.17193603515625
2003-03-27,18.236181259155273
2003-03-28,18.236181259155273
2003-03-31,18.107681274414062
2003-04-01,18.516841888427734
2003-04-02,19.172840118408203
2003-04-03,19.35205841064453
2003-04-04,19.05111312866211
2003-04-07,19.040964126586914
2003-04-08,18.942903518676758
2003-04-09,19.088308334350586
2003-04-10,19.287813186645508
2003-04-11,19.16607093811035
2003-04-14,19.490699768066406
2003-04-15,19.717256546020508
2003-04-16,19.730785369873047
2003-04-17,19.79164695739746
2003-04-21,19.686817169189453
2003-04-22,20.270334243774414
2003-04-23,20.359525680541992
2003-04-24,20.05477523803711
2003-04-25,19.723989486694336
2003-04-28,19.883804321289062
2003-04-29,19.89866828918457
2003-04-30,20.158830642700195
2003-05-01,19.698970794677734
2003-05-02,19.988950729370117
2003-05-05,20.17853546142578
2003-05-06,19.94806480407715
2003-05-07,20.743589401245117
2003-05-08,20.97036361694336
2003-05-09,21.6729679107666
2003-05-12,22.364421844482422
2003-05-13,22.297502517700195
2003-05-14,22.278915405273438
2003-05-15,22.67669105529785
2003-05-16,22.304943084716797
2003-05-19,21.977792739868164
2003-05-20,21.962932586669922
2003-05-21,22.119062423706055
2003-05-22,23.171113967895508
2003-05-23,23.49825096130371
2003-05-27,23.516834259033203
2003-05-28,24.453641891479492
2003-05-29,24.238027572631836
2003-05-30,24.925769805908203
2003-06-02,24.777070999145508
2003-06-03,24.91090202331543
2003-06-04,25.73617935180664
2003-06-05,26.4350643157959
2003-06-06,25.725019454956055
2003-06-09,25.00383758544922
2003-06-10,25.929500579833984
2003-06-11,28.048463821411133
2003-06-12,27.966693878173828
2003-06-13,27.992704391479492
2003-06-16,28.9108943939209
2003-06-17,28.829124450683594
2003-06-18,28.364444732666016
2003-06-19,28.267803192138672
2003-06-20,27.37932014465332
2003-06-23,27.695297241210938
2003-06-24,27.862594604492188
2003-06-25,27.104228973388672
2003-06-26,27.821693420410156
2003-06-27,27.431354522705078
2003-06-30,26.580055236816406
2003-07-01,27.104228973388672
2003-07-02,27.52800941467285
2003-07-03,27.394184112548828
2003-07-07,27.9183349609375
2003-07-08,28.435081481933594
2003-07-09,27.925769805908203
2003-07-10,27.18600082397461
2003-07-11,27.067039489746094
2003-07-14,27.713886260986328
2003-07-15,26.438777923583984
2003-07-16,26.687854766845703
2003-07-17,25.73617935180664
2003-07-18,25.40904426574707
2003-07-21,24.70642852783203
2003-07-22,25.46480369567871
2003-07-23,25.308679580688477
2003-07-24,25.185993194580078
2003-07-25,25.204580307006836
2003-07-28,24.751049041748047
2003-07-29,24.825395584106445
2003-07-30,25.074466705322266
2003-07-31,24.234315872192383
2003-08-01,23.499221801757812
2003-08-04,23.90822982788086
2003-08-05,23.383956909179688
2003-08-06,24.61096954345703
2003-08-07,24.72623634338379
2003-08-08,25.120361328125
2003-08-11,24.912151336669922
2003-08-12,25.075754165649414
2003-08-13,24.1647891998291
2003-08-14,24.239152908325195
2003-08-15,24.532882690429688
2003-08-18,24.596099853515625
2003-08-19,25.46988868713379
2003-08-20,25.295129776000977
2003-08-21,25.711557388305664
2003-08-22,25.28396987915039
2003-08-25,25.354623794555664
2003-08-26,25.339744567871094
2003-08-27,25.019981384277344
2003-08-28,25.406673431396484
2003-08-29,25.005098342895508
2003-09-02,24.84150505065918
2003-09-03,25.878896713256836
2003-09-04,26.62625503540039
2003-09-05,26.25071144104004
2003-09-08,26.622541427612305
2003-09-09,26.51841163635254
2003-09-10,25.28396987915039
2003-09-11,25.878896713256836
2003-09-12,26.351097106933594
2003-09-15,26.864213943481445
2003-09-16,27.745433807373047
2003-09-17,27.7157039642334
