Date,KHC
2015-12-08,44.98738098144531
2015-12-09,44.59114456176758
2015-12-10,44.55342483520508
2015-12-11,43.83015060424805
2015-12-14,44.63833236694336
2015-12-15,45.28927993774414
2015-12-16,45.91819763183594
2015-12-17,45.232666015625
2015-12-18,44.44650650024414
2015-12-21,45.26131057739258
2015-12-22,46.244136810302734
2015-12-23,47.24600601196289
2015-12-24,46.897247314453125
2015-12-28,46.554847717285156
2015-12-29,47.360145568847656
2015-12-30,46.76409149169922
2015-12-31,46.1363639831543
2016-01-04,46.09830093383789
2016-01-05,46.535823822021484
2016-01-06,46.624595642089844
2016-01-07,45.59103012084961
2016-01-08,45.13448715209961
2016-01-11,45.82565689086914
2016-01-12,46.434383392333984
2016-01-13,44.89988327026367
2016-01-14,44.855472564697266
2016-01-15,43.87897872924805
2016-01-19,44.49406051635742
2016-01-20,45.12814712524414
2016-01-21,46.32023620605469
2016-01-22,47.169918060302734
2016-01-25,46.94163513183594
2016-01-26,48.17811584472656
2016-01-27,48.17177963256836
2016-01-28,48.292274475097656
2016-01-29,49.49702453613281
2016-02-01,48.83122634887695
2016-02-02,48.17177963256836
2016-02-03,47.4869499206543
2016-02-04,47.01773452758789
2016-02-05,46.14903259277344
2016-02-08,45.15984344482422
2016-02-09,45.3437385559082
2016-02-10,45.72419357299805
2016-02-11,45.299346923828125
2016-02-12,45.603729248046875
2016-02-16,45.851016998291016
2016-02-17,47.074798583984375
2016-02-18,46.573856353759766
2016-02-19,46.618255615234375
2016-02-22,46.4977912902832
2016-02-23,46.17438507080078
2016-02-24,46.28219223022461
2016-02-25,47.531349182128906
2016-02-26,49.357513427734375
2016-02-29,48.83757400512695
2016-03-01,49.2433967590332
2016-03-02,49.13557815551758
2016-03-03,49.05949783325195
2016-03-04,48.95169448852539
2016-03-07,48.507850646972656
2016-03-08,48.374691009521484
2016-03-09,48.590267181396484
2016-03-10,48.330299377441406
2016-03-11,48.79318618774414
2016-03-14,49.186317443847656
2016-03-15,49.319461822509766
2016-03-16,49.84648895263672
2016-03-17,49.833736419677734
2016-03-18,49.38655471801758
2016-03-21,48.92658996582031
2016-03-22,48.83077621459961
2016-03-23,49.067134857177734
2016-03-24,48.843570709228516
2016-03-28,49.674015045166016
2016-03-29,50.33837127685547
2016-03-30,50.40225601196289
2016-03-31,50.185062408447266
2016-04-01,50.517242431640625
2016-04-04,50.37031555175781
2016-04-05,49.833736419677734
2016-04-06,50.05730438232422
2016-04-07,49.5079231262207
2016-04-08,50.127567291259766
2016-04-11,49.76984405517578
2016-04-12,50.038143157958984
2016-04-13,49.44403076171875
2016-04-14,49.29710006713867
2016-04-15,49.85926818847656
2016-04-18,50.04451370239258
2016-04-19,50.01897048950195
2016-04-20,49.77623748779297
2016-04-21,49.022430419921875
2016-04-22,49.89122009277344
2016-04-25,50.293678283691406
2016-04-26,50.27449417114258
2016-04-27,50.5300178527832
2016-04-28,50.05730438232422
2016-04-29,49.87205123901367
2016-05-02,50.79831314086914
2016-05-03,50.26173782348633
2016-05-04,51.092185974121094
2016-05-05,53.002227783203125
2016-05-06,53.66020965576172
2016-05-09,53.8263053894043
2016-05-10,55.02726745605469
2016-05-11,54.426761627197266
2016-05-12,55.15503692626953
2016-05-13,54.382057189941406
2016-05-16,54.854774475097656
2016-05-17,52.48479080200195
2016-05-18,51.8587646484375
2016-05-19,53.02139663696289
2016-05-20,52.650882720947266
2016-05-23,52.9000129699707
2016-05-24,53.80073928833008
2016-05-25,54.20274353027344
2016-05-26,53.90687942504883
2016-05-27,54.09339141845703
2016-05-31,53.508094787597656
2016-06-01,53.99692916870117
2016-06-02,54.53078079223633
2016-06-03,54.86524200439453
2016-06-06,54.66584014892578
2016-06-07,54.51150131225586
2016-06-08,54.78807067871094
2016-06-09,55.071067810058594
2016-06-10,54.89097595214844
2016-06-13,54.640106201171875
2016-06-14,54.595096588134766
2016-06-15,54.56936264038086
2016-06-16,54.85238265991211
2016-06-17,54.5565185546875
2016-06-20,54.9938850402832
2016-06-21,55.1160888671875
2016-06-22,54.8073616027832
2016-06-23,55.55347442626953
2016-06-24,53.85541915893555
2016-06-27,53.79108810424805
2016-06-28,54.524349212646484
2016-06-29,55.37980651855469
2016-06-30,56.910640716552734
2016-07-01,56.75626754760742
2016-07-05,57.07786560058594
2016-07-06,57.721065521240234
2016-07-07,57.44449234008789
2016-07-08,57.791812896728516
2016-07-11,57.78539276123047
2016-07-12,56.47325897216797
2016-07-13,57.25794982910156
2016-07-14,56.820579528808594
2016-07-15,57.15505599975586
2016-07-18,57.30942153930664
2016-07-19,57.22579574584961
2016-07-20,56.711246490478516
2016-07-21,56.37032699584961
2016-07-22,56.704795837402344
2016-07-25,56.86559295654297
2016-07-26,55.99727249145508
2016-07-27,55.07749557495117
2016-07-28,55.28975296020508
2016-07-29,55.56633758544922
2016-08-01,55.29619598388672
2016-08-02,54.76877212524414
2016-08-03,54.607967376708984
2016-08-04,55.01959228515625
2016-08-05,57.11003494262695
2016-08-08,57.08429718017578
2016-08-09,57.746788024902344
2016-08-10,57.47020721435547
2016-08-11,57.528099060058594
2016-08-12,57.60527801513672
2016-08-15,57.29656219482422
2016-08-16,57.21935272216797
2016-08-17,57.50880813598633
2016-08-18,57.73393630981445
2016-08-19,57.83684158325195
2016-08-22,57.8690071105957
2016-08-23,57.547401428222656
2016-08-24,57.59919357299805
2016-08-25,57.56684875488281
2016-08-26,57.0941162109375
2016-08-29,57.353145599365234
2016-08-30,56.964622497558594
2016-08-31,57.9488639831543
2016-09-01,57.94240188598633
2016-09-02,58.026580810546875
2016-09-06,58.110782623291016
2016-09-07,58.14313507080078
2016-09-08,57.75461196899414
2016-09-09,55.669525146484375
2016-09-12,57.346656799316406
2016-09-13,57.158878326416016
2016-09-14,56.77682113647461
2016-09-15,57.741668701171875
2016-09-16,57.59273910522461
2016-09-19,56.317054748535156
2016-09-20,56.41419982910156
2016-09-21,56.925758361816406
2016-09-22,57.66396713256836
2016-09-23,57.52149963378906
2016-09-26,57.32723617553711
2016-09-27,57.78053283691406
2016-09-28,57.98773956298828
2016-09-29,57.353145599365234
2016-09-30,57.96183395385742
2016-10-03,57.68337631225586
2016-10-04,56.996978759765625
2016-10-05,56.58256149291992
2016-10-06,56.653804779052734
2016-10-07,56.595523834228516
2016-10-10,57.307823181152344
2016-10-11,56.491912841796875
2016-10-12,56.427154541015625
2016-10-13,56.368865966796875
2016-10-14,57.32723617553711
2016-10-17,57.52149963378906
2016-10-18,57.58625030517578
2016-10-19,57.03582763671875
2016-10-20,56.958126068115234
2016-10-21,56.9322395324707
2016-10-24,57.573299407958984
2016-10-25,57.21718215942383
2016-10-26,57.03582763671875
2016-10-27,56.78329086303711
2016-10-28,57.03582763671875
2016-10-31,57.59919357299805
2016-11-01,57.22362518310547
2016-11-02,57.08116912841797
2016-11-03,55.850826263427734
2016-11-04,54.42625045776367
2016-11-07,55.7083740234375
2016-11-08,57.204200744628906
2016-11-09,55.0025520324707
2016-11-10,52.72318649291992
2016-11-11,52.58720016479492
2016-11-14,51.855464935302734
2016-11-15,52.541873931884766
2016-11-16,53.35776138305664
2016-11-17,53.6427001953125
2016-11-18,53.441959381103516
2016-11-21,54.16073989868164
2016-11-22,54.452117919921875
2016-11-23,53.383670806884766
2016-11-25,53.71393966674805
2016-11-28,53.888755798339844
2016-11-29,54.393863677978516
2016-11-30,53.25248718261719
2016-12-01,52.49594497680664
2016-12-02,52.76985549926758
2016-12-05,52.35898208618164
2016-12-06,52.150264739990234
2016-12-07,54.10036849975586
2016-12-08,53.68294906616211
2016-12-09,54.641700744628906
2016-12-12,54.91560363769531
2016-12-13,55.398250579833984
2016-12-14,55.01997375488281
2016-12-15,55.6786994934082
2016-12-16,56.38960266113281
2016-12-19,56.48091125488281
2016-12-20,56.07654571533203
2016-12-21,56.487430572509766
2016-12-22,56.924407958984375
2016-12-23,57.11354064941406
2016-12-27,57.12006378173828
2016-12-28,56.94397735595703
2016-12-29,57.34834289550781
2016-12-30,56.95047378540039
2017-01-03,57.08745193481445
2017-01-04,56.7613639831543
2017-01-05,56.435245513916016
2017-01-06,56.29177474975586
2017-01-09,56.13524627685547
2017-01-10,56.03091049194336
2017-01-11,56.585269927978516
2017-01-12,57.01572036743164
2017-01-13,56.7613639831543
2017-01-17,57.34180450439453
2017-01-18,57.622249603271484
2017-01-19,57.29616165161133
2017-01-20,58.013572692871094
2017-01-23,57.915767669677734
2017-01-24,57.84402847290039
2017-01-25,57.94184112548828
2017-01-26,58.3135871887207
2017-01-27,58.3266487121582
2017-01-30,58.09836196899414
2017-01-31,58.23535919189453
2017-02-01,57.661407470703125
2017-02-02,57.791839599609375
2017-02-03,58.2222900390625
2017-02-06,57.85051727294922
2017-02-07,57.92228317260742
2017-02-08,58.170108795166016
2017-02-09,58.554908752441406
2017-02-10,58.8288459777832
2017-02-13,59.07667922973633
2017-02-14,59.22669219970703
2017-02-15,59.4125862121582
2017-02-16,56.924407958984375
2017-02-17,63.035579681396484
2017-02-21,61.8746452331543
2017-02-22,60.88981246948242
2017-02-23,60.61589050292969
2017-02-24,60.707210540771484
2017-02-27,59.09624481201172
2017-02-28,59.6832275390625
2017-03-01,60.02461624145508
2017-03-02,59.9261474609375
2017-03-03,60.07057189941406
2017-03-06,59.84733963012695
2017-03-07,59.61102294921875
2017-03-08,59.676692962646484
2017-03-09,60.09026336669922
2017-03-10,60.0771369934082
2017-03-13,59.860496520996094
2017-03-14,59.78171157836914
2017-03-15,60.293766021728516
2017-03-16,60.90433883666992
2017-03-17,60.38569641113281
2017-03-20,60.635162353515625
2017-03-21,60.33317565917969
2017-03-22,60.5892219543457
2017-03-23,60.4053840637207
2017-03-24,60.188743591308594
2017-03-27,59.906455993652344
2017-03-28,60.01150894165039
2017-03-29,60.064022064208984
2017-03-30,59.807960510253906
2017-03-31,59.61757278442383
2017-04-03,59.78171157836914
2017-04-04,59.88675308227539
2017-04-05,60.01803207397461
2017-04-06,59.709510803222656
2017-04-07,59.54535675048828
2017-04-10,59.67009735107422
2017-04-11,59.63070297241211
2017-04-12,60.35289001464844
2017-04-13,60.07057189941406
2017-04-17,60.12309646606445
2017-04-18,60.727088928222656
2017-04-19,60.30035400390625
2017-04-20,60.42508316040039
2017-04-21,60.136226654052734
2017-04-24,60.766475677490234
2017-04-25,60.5892219543457
2017-04-26,59.68981170654297
2017-04-27,59.63070297241211
2017-04-28,59.34184646606445
2017-05-01,58.73786544799805
2017-05-02,58.429298400878906
2017-05-03,58.52120590209961
2017-05-04,58.88885498046875
2017-05-05,58.842891693115234
2017-05-08,58.74444580078125
2017-05-09,58.56060028076172
2017-05-10,58.645931243896484
2017-05-11,58.61310958862305
2017-05-12,58.396461486816406
2017-05-15,58.724735260009766
2017-05-16,58.501502990722656
2017-05-17,59.162471771240234
2017-05-18,59.59212112426758
2017-05-19,59.6713981628418
2017-05-22,60.26628875732422
2017-05-23,60.722354888916016
2017-05-24,61.19823455810547
2017-05-25,61.3436393737793
2017-05-26,61.462623596191406
2017-05-30,61.1123046875
2017-05-31,60.94044876098633
2017-06-01,61.29075241088867
2017-06-02,61.826148986816406
2017-06-05,61.76005172729492
2017-06-06,61.6080207824707
2017-06-07,61.97816848754883
2017-06-08,61.185020446777344
2017-06-09,60.03491973876953
2017-06-12,60.31254577636719
2017-06-13,60.53725814819336
2017-06-14,60.451351165771484
2017-06-15,60.57693862915039
2017-06-16,59.09636688232422
2017-06-19,59.38720703125
2017-06-20,59.01044845581055
2017-06-21,59.08977508544922
2017-06-22,58.89149475097656
2017-06-23,58.72623825073242
2017-06-26,58.785736083984375
2017-06-27,57.840545654296875
2017-06-28,58.045448303222656
2017-06-29,56.68385314941406
2017-06-30,56.60458755493164
2017-07-03,55.83123016357422
2017-07-05,55.38178253173828
2017-07-06,54.740638732910156
2017-07-07,54.88607406616211
2017-07-10,54.70759963989258
2017-07-11,55.35533142089844
2017-07-12,55.983253479003906
2017-07-13,56.082393646240234
2017-07-14,56.61117172241211
2017-07-17,56.57811737060547
2017-07-18,56.57811737060547
2017-07-19,56.63762664794922
2017-07-20,56.77642822265625
2017-07-21,56.94825744628906
2017-07-24,56.9879150390625
2017-07-25,57.78105545043945
2017-07-26,57.939697265625
2017-07-27,58.29001998901367
2017-07-28,57.92649459838867
2017-07-31,57.80750274658203
2017-08-01,57.28535079956055
2017-08-02,57.41752624511719
2017-08-03,57.17961502075195
2017-08-04,57.27875518798828
2017-08-07,57.51667022705078
2017-08-08,56.94825744628906
2017-08-09,57.14656448364258
2017-08-10,56.769805908203125
2017-08-11,57.153160095214844
2017-08-14,57.51667022705078
2017-08-15,57.33161926269531
2017-08-16,57.58794403076172
2017-08-17,56.66253662109375
2017-08-18,56.24976348876953
2017-08-21,56.28970718383789
2017-08-22,56.62258529663086
2017-08-23,56.42284393310547
2017-08-24,55.12462615966797
2017-08-25,54.99147033691406
2017-08-28,54.68523025512695
2017-08-29,54.219200134277344
2017-08-30,54.545413970947266
2017-08-31,53.75981903076172
2017-09-01,53.82640838623047
2017-09-05,54.0261344909668
2017-09-06,54.145973205566406
2017-09-07,54.232505798339844
2017-09-08,54.4056282043457
2017-09-11,54.95819854736328
2017-09-12,54.711883544921875
2017-09-13,54.53213119506836
2017-09-14,54.1126823425293
2017-09-15,54.212562561035156
2017-09-18,54.192562103271484
2017-09-19,53.8130989074707
2017-09-20,53.173973083496094
2017-09-21,52.60142517089844
2017-09-22,51.60943603515625
2017-09-25,52.20863342285156
2017-09-26,52.321807861328125
2017-09-27,52.082130432128906
2017-09-28,51.90904235839844
2017-09-29,51.62941360473633
2017-10-02,51.829132080078125
2017-10-03,51.80915832519531
2017-10-04,51.77587890625
2017-10-05,52.095436096191406
2017-10-06,52.0488395690918
2017-10-09,51.48295211791992
2017-10-10,52.02220916748047
2017-10-11,52.05550003051758
2017-10-12,52.02886199951172
2017-10-13,51.75590896606445
2017-10-16,51.695987701416016
2017-10-17,51.622745513916016
2017-10-18,51.3298225402832
2017-10-19,50.910396575927734
2017-10-20,51.07017517089844
2017-10-23,51.303184509277344
2017-10-24,51.40971755981445
2017-10-25,51.48295211791992
2017-10-26,51.46298599243164
2017-10-27,51.46298599243164
2017-10-30,50.11149978637695
2017-10-31,51.48295211791992
2017-11-01,51.72926712036133
2017-11-02,51.94896697998047
2017-11-03,51.92899703979492
2017-11-06,51.26325607299805
2017-11-07,52.0488395690918
2017-11-08,52.98091506958008
2017-11-09,52.867733001708984
2017-11-10,53.07410430908203
2017-11-13,53.1606330871582
2017-11-14,52.84775161743164
2017-11-15,52.44830322265625
2017-11-16,53.47169494628906
2017-11-17,53.43812561035156
2017-11-20,53.63945388793945
2017-11-21,53.69315719604492
2017-11-22,53.56565475463867
2017-11-24,53.52537155151367
2017-11-27,53.42471694946289
2017-11-28,53.001930236816406
2017-11-29,54.41792297363281
2017-11-30,54.60582733154297
2017-12-01,54.49844741821289
2017-12-04,54.97489547729492
2017-12-05,54.115928649902344
2017-12-06,54.01526641845703
2017-12-07,53.256935119628906
2017-12-08,52.66641616821289
2017-12-11,52.59258270263672
2017-12-12,52.98180389404297
2017-12-13,53.20326614379883
2017-12-14,53.001930236816406
2017-12-15,53.377742767333984
2017-12-18,53.26365661621094
2017-12-19,52.6932373046875
2017-12-20,51.9282112121582
2017-12-21,52.26374053955078
2017-12-22,52.50534439086914
2017-12-26,52.418087005615234
2017-12-27,52.33085632324219
2017-12-28,52.29057693481445
2017-12-29,52.1832160949707
2018-01-02,51.68659591674805
2018-01-03,51.67990493774414
2018-01-04,52.28388595581055
2018-01-05,52.23689651489258
2018-01-08,52.66641616821289
2018-01-09,52.76034927368164
2018-01-10,52.27045822143555
2018-01-11,51.76042556762695
2018-01-12,51.90806198120117
2018-01-16,52.773773193359375
2018-01-17,53.7334098815918
2018-01-18,53.19655227661133
2018-01-19,53.4582633972168
2018-01-22,53.80054473876953
2018-01-23,53.86761474609375
2018-01-24,53.59249496459961
2018-01-25,53.4649772644043
2018-01-26,53.277076721191406
2018-01-29,52.626136779785156
2018-01-30,52.67981719970703
2018-01-31,52.60600662231445
2018-02-01,52.726806640625
2018-02-02,51.800697326660156
2018-02-05,49.83444595336914
2018-02-06,49.86798858642578
2018-02-07,49.35796356201172
2018-02-08,48.03594207763672
2018-02-09,47.90171813964844
2018-02-12,48.190284729003906
2018-02-13,48.1231803894043
2018-02-14,48.26410675048828
2018-02-15,48.79425811767578
2018-02-16,47.51251220703125
2018-02-20,46.096527099609375
2018-02-21,45.27780532836914
2018-02-22,45.39188003540039
2018-02-23,46.317970275878906
2018-02-26,46.80115509033203
2018-02-27,45.54624557495117
2018-02-28,44.995948791503906
2018-03-01,44.888572692871094
2018-03-02,45.07647705078125
2018-03-05,45.250953674316406
2018-03-06,45.47911071777344
2018-03-07,45.27108383178711
2018-03-08,45.376075744628906
2018-03-09,45.53865051269531
2018-03-12,45.85699462890625
2018-03-13,45.63347625732422
2018-03-14,45.098358154296875
2018-03-15,44.33972930908203
2018-03-16,44.27199172973633
2018-03-19,43.31691360473633
2018-03-20,42.79536056518555
2018-03-21,41.98930358886719
2018-03-22,41.0003547668457
2018-03-23,40.661678314208984
2018-03-26,41.75899124145508
2018-03-27,41.11550521850586
2018-03-28,41.5693359375
2018-03-29,42.19251251220703
2018-04-02,40.682003021240234
2018-04-03,40.803924560546875
2018-04-04,41.576107025146484
2018-04-05,41.5286979675293
2018-04-06,41.00712966918945
2018-04-09,41.08164596557617
2018-04-10,41.488067626953125
2018-04-11,41.684486389160156
2018-04-12,41.27806854248047
2018-04-13,41.26453399658203
2018-04-16,41.44741439819336
2018-04-17,41.78608703613281
2018-04-18,41.17647933959961
2018-04-19,40.45848083496094
2018-04-20,39.435672760009766
2018-04-23,39.06990051269531
2018-04-24,38.29093551635742
2018-04-25,38.507686614990234
2018-04-26,38.832820892333984
2018-04-27,39.05635070800781
2018-04-30,38.189327239990234
2018-05-01,37.728736877441406
2018-05-02,36.71269607543945
2018-05-03,37.2207145690918
2018-05-04,39.29341506958008
2018-05-07,39.84885025024414
2018-05-08,39.80143737792969
2018-05-09,39.611778259277344
2018-05-10,39.99110794067383
2018-05-11,40.12657165527344
2018-05-14,40.153663635253906
2018-05-15,39.99110794067383
2018-05-16,40.160438537597656
2018-05-17,39.746273040771484
2018-05-18,38.876869201660156
2018-05-21,38.64410400390625
2018-05-22,38.73311233520508
2018-05-23,39.006935119628906
2018-05-24,39.06169891357422
2018-05-25,39.54774856567383
2018-05-29,39.29444885253906
2018-05-30,40.28023910522461
2018-05-31,39.349212646484375
2018-06-01,39.46559524536133
2018-06-04,39.99271011352539
2018-06-05,39.65043640136719
2018-06-06,39.65043640136719
2018-06-07,39.47929000854492
2018-06-08,40.02694320678711
2018-06-11,40.99219512939453
2018-06-12,41.15648651123047
2018-06-13,41.142799377441406
2018-06-14,41.53300094604492
2018-06-15,42.17650604248047
2018-06-18,41.66992950439453
2018-06-19,42.53932571411133
2018-06-20,43.15544128417969
2018-06-21,42.83369445800781
2018-06-22,43.271820068359375
2018-06-25,43.34712600708008
2018-06-26,43.271820068359375
2018-06-27,42.91584014892578
2018-06-28,42.888458251953125
2018-06-29,43.00483703613281
2018-07-02,42.50510025024414
2018-07-03,42.88160705566406
2018-07-05,43.778411865234375
2018-07-06,44.10700607299805
2018-07-09,43.79209899902344
2018-07-10,43.81262969970703
2018-07-11,43.634647369384766
2018-07-12,43.56618881225586
2018-07-13,43.7099494934082
2018-07-16,42.88160705566406
2018-07-17,43.162288665771484
2018-07-18,42.162803649902344
2018-07-19,41.99168014526367
2018-07-20,41.546695709228516
2018-07-23,41.27971267700195
2018-07-24,40.848419189453125
2018-07-25,40.964813232421875
2018-07-26,41.40293884277344
2018-07-27,41.2523193359375
2018-07-30,41.266014099121094
2018-07-31,41.2454833984375
2018-08-01,40.581451416015625
2018-08-02,40.663597106933594
2018-08-03,44.14122772216797
2018-08-06,42.64886474609375
2018-08-07,41.97797393798828
2018-08-08,41.266014099121094
2018-08-09,41.074344635009766
2018-08-10,40.83474349975586
2018-08-13,40.581451416015625
2018-08-14,40.74574661254883
2018-08-15,40.45137405395508
2018-08-16,41.534183502197266
2018-08-17,42.21916198730469
2018-08-20,41.95623779296875
2018-08-21,41.402732849121094
2018-08-22,41.20207977294922
2018-08-23,40.68317794799805
2018-08-24,40.8422966003418
2018-08-27,41.215919494628906
2018-08-28,40.676246643066406
2018-08-29,41.02910614013672
2018-08-30,40.28186798095703
2018-08-31,40.316463470458984
2018-09-04,39.20252990722656
2018-09-05,39.43776321411133
2018-09-06,39.29938507080078
2018-09-07,39.15407943725586
2018-09-10,39.60381317138672
2018-09-11,39.963592529296875
2018-09-12,40.904571533203125
2018-09-13,41.16057586669922
2018-09-14,40.80079650878906
2018-09-17,40.3718147277832
2018-09-18,39.50695037841797
2018-09-19,39.361656188964844
2018-09-20,39.83213424682617
2018-09-21,39.520790100097656
2018-09-24,39.10565185546875
2018-09-25,38.51062774658203
2018-09-26,38.171600341796875
2018-09-27,38.08164978027344
2018-09-28,38.13009262084961
2018-10-01,38.427608489990234
2018-10-02,38.69743728637695
2018-10-03,38.469112396240234
2018-10-04,38.41376495361328
2018-10-05,38.66975784301758
2018-10-08,39.479278564453125
2018-10-09,38.7943000793457
2018-10-10,38.56597900390625
2018-10-11,37.237552642822266
2018-10-12,37.52814483642578
2018-10-15,37.68727493286133
2018-10-16,38.358402252197266
2018-10-17,39.02262878417969
2018-10-18,38.427608489990234
2018-10-19,39.825225830078125
2018-10-22,38.891178131103516
2018-10-23,39.16099548339844
2018-10-24,38.59364318847656
2018-10-25,38.73202896118164
2018-10-26,37.81182098388672
2018-10-29,38.41376495361328
2018-10-30,38.64208221435547
2018-10-31,38.03322219848633
2018-11-01,38.88424301147461
2018-11-02,35.09960174560547
2018-11-05,36.24814224243164
2018-11-06,36.988460540771484
2018-11-07,37.05073165893555
2018-11-08,36.88468933105469
2018-11-09,37.35517883300781
2018-11-12,37.13376998901367
2018-11-13,36.9331169128418
2018-11-14,36.421119689941406
2018-11-15,36.403621673583984
2018-11-16,36.46663284301758
2018-11-19,36.333595275878906
2018-11-20,35.668399810791016
2018-11-21,35.82244110107422
2018-11-23,35.73841857910156
2018-11-26,35.759422302246094
2018-11-27,36.27057647705078
2018-11-28,35.83645248413086
2018-11-29,35.84345245361328
2018-11-30,35.79444122314453
2018-12-03,36.00449752807617
2018-12-04,34.99618911743164
2018-12-06,34.674110412597656
2018-12-07,34.10694885253906
2018-12-10,33.798858642578125
2018-12-11,33.87588119506836
2018-12-12,33.791847229003906
2018-12-13,33.938907623291016
2018-12-14,33.231693267822266
2018-12-17,32.78355026245117
2018-12-18,32.31441879272461
2018-12-19,31.57221221923828
2018-12-20,31.404151916503906
2018-12-21,30.843992233276367
2018-12-24,29.786684036254883
2018-12-26,30.311832427978516
2018-12-27,30.64093017578125
2018-12-28,30.507892608642578
2018-12-31,30.136789321899414
2019-01-02,30.34684181213379
2019-01-03,30.32584571838379
2019-01-04,31.15207862854004
2019-01-07,31.740259170532227
2019-01-08,31.768253326416016
2019-01-09,31.60021209716797
2019-01-10,31.929302215576172
2019-01-11,31.936304092407227
2019-01-14,32.38444137573242
2019-01-15,32.84657287597656
2019-01-16,32.79755783081055
2019-01-17,32.96562576293945
2019-01-18,33.28069305419922
2019-01-22,33.10564422607422
2019-01-23,32.95160675048828
2019-01-24,32.58749008178711
2019-01-25,32.73454666137695
2019-01-28,32.839576721191406
2019-01-29,32.8255729675293
2019-01-30,32.73454666137695
2019-01-31,33.651817321777344
2019-02-01,33.441749572753906
2019-02-04,33.420738220214844
2019-02-05,33.70783615112305
2019-02-06,33.392730712890625
2019-02-07,33.07063293457031
2019-02-08,33.231693267822266
2019-02-11,33.14065933227539
2019-02-12,33.686824798583984
2019-02-13,33.357730865478516
2019-02-14,33.14766311645508
2019-02-15,33.343719482421875
2019-02-19,33.448760986328125
2019-02-20,33.791847229003906
2019-02-21,33.735836029052734
2019-02-22,24.472135543823242
2019-02-25,23.967985153198242
2019-02-26,23.190757751464844
2019-02-27,22.54657554626465
2019-02-28,23.239778518676758
2019-03-01,22.686613082885742
2019-03-04,23.26778221130371
2019-03-05,23.13474464416504
2019-03-06,23.008710861206055
2019-03-07,22.60466957092285
2019-03-08,22.753528594970703
2019-03-11,22.803146362304688
2019-03-12,22.67555809020996
2019-03-13,22.895296096801758
2019-03-14,22.590497970581055
2019-03-15,22.74643898010254
2019-03-18,22.70391082763672
