Date,CAT
2001-10-19,12.559764862060547
2001-10-22,12.782093048095703
2001-10-23,12.675047874450684
2001-10-24,12.47468090057373
2001-10-25,12.72719669342041
2001-10-26,12.982452392578125
2001-10-29,12.543302536010742
2001-10-30,12.32647705078125
2001-10-31,12.274322509765625
2001-11-01,12.406065940856934
2001-11-02,12.546042442321777
2001-11-05,12.653087615966797
2001-11-06,13.116947174072266
2001-11-07,13.256927490234375
2001-11-08,13.28162956237793
2001-11-09,13.243199348449707
2001-11-12,13.114192008972168
2001-11-13,13.438074111938477
2001-11-14,13.27888298034668
2001-11-15,13.16635799407959
2001-11-16,13.476500511169434
2001-11-19,13.726268768310547
2001-11-20,13.503947257995605
2001-11-21,13.289864540100098
2001-11-23,13.350250244140625
2001-11-26,13.517671585083008
2001-11-27,13.366714477539062
2001-11-28,13.226730346679688
2001-11-29,13.229475975036621
2001-11-30,13.015392303466797
2001-12-03,13.012638092041016
2001-12-04,13.3008394241333
2001-12-05,13.87448787689209
2001-12-06,13.863497734069824
2001-12-07,14.039170265197754
2001-12-10,13.726268768310547
2001-12-11,13.860761642456055
2001-12-12,13.998000144958496
2001-12-13,13.781160354614258
2001-12-14,13.742737770080566
2001-12-17,13.69607925415039
2001-12-18,14.096803665161133
2001-12-19,14.286188125610352
2001-12-20,13.888204574584961
2001-12-21,14.121504783630371
2001-12-24,14.272467613220215
2001-12-26,14.395973205566406
2001-12-27,14.481062889099121
2001-12-28,14.599084854125977
2001-12-31,14.341081619262695
2002-01-02,14.176403045654297
2002-01-03,14.363043785095215
2002-01-04,14.782980918884277
2002-01-07,14.588104248046875
2002-01-08,14.09405517578125
2002-01-09,14.151695251464844
2002-01-10,14.036421775817871
2002-01-11,13.948591232299805
2002-01-14,13.858014106750488
2002-01-15,13.654911994934082
2002-01-16,13.180069923400879
2002-01-17,13.633502960205078
2002-01-18,13.542265892028809
2002-01-22,13.321085929870605
2002-01-23,13.481441497802734
2002-01-24,13.575446128845215
2002-01-25,13.851935386657715
2002-01-28,14.053768157958984
2002-01-29,13.741340637207031
2002-01-30,13.8795804977417
2002-01-31,13.901698112487793
2002-02-01,13.968053817749023
2002-02-04,13.556092262268066
2002-02-05,13.486976623535156
2002-02-06,13.442727088928223
2002-02-07,13.113716125488281
2002-02-08,13.409554481506348
2002-02-11,13.763457298278809
2002-02-12,13.890640258789062
2002-02-13,14.03718376159668
2002-02-14,13.970821380615234
2002-02-15,13.80493450164795
2002-02-19,13.796637535095215
2002-02-20,14.128421783447266
2002-02-21,14.344079971313477
2002-02-22,14.565274238586426
2002-02-25,15.499786376953125
2002-02-26,15.472138404846191
2002-02-27,15.455552101135254
2002-02-28,15.347719192504883
2002-03-01,15.574447631835938
2002-03-04,16.33477783203125
2002-03-05,16.03616714477539
2002-03-06,16.318185806274414
2002-03-07,16.179948806762695
2002-03-08,16.40390396118164
2002-03-11,16.34030532836914
2002-03-12,16.287771224975586
2002-03-13,15.895157814025879
2002-03-14,16.21865463256836
2002-03-15,16.531076431274414
2002-03-18,16.34583854675293
2002-03-19,16.395601272583008
2002-03-20,16.044464111328125
2002-03-21,15.787328720092773
2002-03-22,15.795626640319824
2002-03-25,15.466611862182617
2002-03-26,15.55232048034668
2002-03-27,15.895157814025879
2002-03-28,15.718214988708496
2002-04-01,15.737561225891113
2002-04-02,15.593795776367188
2002-04-03,15.184592247009277
2002-04-04,15.32006549835205
2002-04-05,15.859225273132324
2002-04-08,15.96705150604248
2002-04-09,16.002992630004883
2002-04-10,16.448137283325195
2002-04-11,16.155057907104492
2002-04-12,16.027873992919922
2002-04-15,16.033411026000977
2002-04-16,15.662915229797363
2002-04-17,15.427896499633789
2002-04-18,15.280439376831055
2002-04-19,15.313823699951172
2002-04-22,14.977173805236816
2002-04-23,14.774064064025879
2002-04-24,14.746232032775879
2002-04-25,14.91317367553711
2002-04-26,15.066205978393555
2002-04-29,14.7156343460083
2002-04-30,15.19697093963623
2002-05-01,15.060641288757324
2002-05-02,15.205318450927734
2002-05-03,15.024467468261719
2002-05-06,14.579299926757812
2002-05-07,14.637728691101074
2002-05-08,15.308262825012207
2002-05-09,14.985511779785156
2002-05-10,14.693376541137695
2002-05-13,14.676681518554688
2002-05-14,15.091246604919434
2002-05-15,15.580920219421387
2002-05-16,15.349997520446777
2002-05-17,15.244268417358398
2002-05-20,15.035594940185547
2002-05-21,14.868657112121582
2002-05-22,15.099587440490723
2002-05-23,15.094021797180176
2002-05-24,15.010560989379883
2002-05-28,14.88257122039795
2002-05-29,14.607126235961914
2002-05-30,14.468008995056152
2002-05-31,14.543126106262207
2002-06-03,14.426274299621582
2002-06-04,14.145259857177734
2002-06-05,14.309409141540527
2002-06-06,13.981101989746094
2002-06-07,14.084051132202148
2002-06-10,14.059001922607422
2002-06-11,13.786337852478027
2002-06-12,13.675052642822266
2002-06-13,13.702868461608887
2002-06-14,13.605483055114746
2002-06-17,13.366209983825684
2002-06-18,13.758516311645508
2002-06-19,13.41629409790039
2002-06-20,13.285523414611816
2002-06-21,13.266045570373535
2002-06-24,13.229872703552246
2002-06-25,13.41072940826416
2002-06-26,13.260480880737305
2002-06-27,13.549842834472656
2002-06-28,13.619400978088379
2002-07-01,13.355081558227539
2002-07-02,13.121370315551758
2002-07-03,12.848697662353516
2002-07-05,13.421857833862305
2002-07-08,13.31334400177002
2002-07-09,13.113020896911621
2002-07-10,12.65950870513916
2002-07-11,12.539862632751465
2002-07-12,12.65950870513916
2002-07-15,12.573253631591797
2002-07-16,11.963932037353516
2002-07-17,12.033485412597656
2002-07-18,11.97177505493164
2002-07-19,11.615537643432617
2002-07-22,11.396749496459961
2002-07-23,11.220032691955566
2002-07-24,12.117644309997559
2002-07-25,12.002626419067383
2002-07-26,12.21580982208252
2002-07-29,12.87498664855957
2002-07-30,12.709491729736328
2002-07-31,12.538389205932617
2002-08-01,12.134462356567383
2002-08-02,11.668830871582031
2002-08-05,11.332234382629395
2002-08-06,11.890424728393555
2002-08-07,12.019461631774902
2002-08-08,12.496307373046875
2002-08-09,12.501921653747559
2002-08-12,12.403748512268066
2002-08-13,12.398137092590332
2002-08-14,12.431792259216309
2002-08-15,12.386911392211914
2002-08-16,12.190568923950195
2002-08-19,12.53558349609375
2002-08-20,12.412165641784668
2002-08-21,12.471068382263184
