Date,COO
2000-06-07,4.379607200622559
2000-06-08,4.440751075744629
2000-06-09,4.601262092590332
2000-06-12,4.555400371551514
2000-06-13,4.5196123123168945
2000-06-14,4.527258396148682
2000-06-15,4.527258396148682
2000-06-16,4.435489177703857
2000-06-19,4.527258396148682
2000-06-20,4.534904956817627
2000-06-21,4.534904956817627
2000-06-22,4.435489177703857
2000-06-23,4.443136692047119
2000-06-26,4.435489177703857
2000-06-27,4.412547588348389
2000-06-28,4.511964321136475
2000-06-29,4.481372833251953
2000-06-30,4.450785160064697
2000-07-03,4.550200462341309
2000-07-05,4.588436603546143
2000-07-06,4.664912700653076
2000-07-07,4.6343231201171875
2000-07-10,4.626674652099609
2000-07-11,4.557847499847412
2000-07-12,4.557847499847412
2000-07-13,4.58079195022583
2000-07-14,4.573143005371094
2000-07-17,4.435489177703857
2000-07-18,4.5043158531188965
2000-07-19,4.450785160064697
2000-07-20,4.458432197570801
2000-07-21,4.427844047546387
2000-07-24,4.404899597167969
2000-07-25,4.34372091293335
2000-07-26,4.274894714355469
2000-07-27,4.229010581970215
2000-07-28,4.198421478271484
2000-07-31,4.29783821105957
2000-08-01,4.412547588348389
2000-08-02,4.389606475830078
2000-08-03,4.320778846740723
2000-08-04,4.351368427276611
2000-08-07,4.404899597167969
2000-08-08,4.366662979125977
2000-08-09,4.427844047546387
2000-08-10,4.427844047546387
2000-08-11,4.366662979125977
2000-08-14,4.274894714355469
2000-08-15,4.198421478271484
2000-08-16,4.2060675621032715
2000-08-17,4.160184383392334
2000-08-18,4.037825107574463
2000-08-21,3.915466547012329
2000-08-22,4.022529602050781
2000-08-23,4.007237434387207
2000-08-24,3.578981637954712
2000-08-25,3.349559783935547
2000-08-28,3.349559783935547
2000-08-29,3.548391103744507
2000-08-30,3.9842939376831055
2000-08-31,4.022529602050781
2000-09-01,4.060766696929932
2000-09-05,4.091355800628662
2000-09-06,4.114299297332764
2000-09-07,4.114299297332764
2000-09-08,4.129593372344971
2000-09-11,4.2213616371154785
2000-09-12,4.2060675621032715
2000-09-13,4.216167449951172
2000-09-14,4.0401763916015625
2000-09-15,4.116693496704102
2000-09-18,4.032524108886719
2000-09-19,3.940701484680176
2000-09-20,3.9636573791503906
2000-09-21,3.9713094234466553
2000-09-22,4.0248703956604
2000-09-25,3.9713094234466553
2000-09-26,3.9253978729248047
2000-09-27,3.940701484680176
2000-09-28,4.116693496704102
2000-09-29,4.330945014953613
2000-10-02,4.2391252517700195
2000-10-03,4.154953479766846
2000-10-04,4.086086273193359
2000-10-05,4.162606239318848
2000-10-06,4.185561656951904
2000-10-09,4.223820209503174
2000-10-10,4.223820209503174
2000-10-11,4.170258045196533
2000-10-12,4.162606239318848
2000-10-13,4.2773847579956055
2000-10-16,4.254427433013916
2000-10-17,4.254427433013916
2000-10-18,4.254427433013916
2000-10-19,4.285033702850342
2000-10-20,4.269731521606445
2000-10-23,4.323294162750244
2000-10-24,4.3079915046691895
2000-10-25,4.3156418800354
2000-10-26,4.285033702850342
2000-10-27,4.330945014953613
2000-10-30,4.346250534057617
2000-10-31,4.376857280731201
2000-11-01,4.3079915046691895
2000-11-02,4.3156418800354
2000-11-03,4.36920690536499
2000-11-06,4.361554145812988
2000-11-07,4.323294162750244
2000-11-08,4.323294162750244
2000-11-09,4.170258045196533
2000-11-10,4.0937395095825195
2000-11-13,4.070783615112305
2000-11-14,4.131996154785156
2000-11-15,4.208516597747803
2000-11-16,4.200863361358643
2000-11-17,4.223820209503174
2000-11-20,4.170258045196533
2000-11-21,4.14730167388916
2000-11-22,4.063131332397461
2000-11-24,4.063131332397461
2000-11-27,4.086086273193359
2000-11-28,4.009568691253662
2000-11-29,4.0248703956604
2000-11-30,3.9866132736206055
2000-12-01,4.009568691253662
2000-12-04,3.9330496788024902
2000-12-05,4.001916408538818
2000-12-06,4.001916408538818
2000-12-07,3.9100944995880127
2000-12-08,3.7570574283599854
2000-12-11,3.787665605545044
2000-12-12,3.9100944995880127
2000-12-13,3.9508275985717773
2000-12-14,3.8512909412384033
2000-12-15,4.36428689956665
2000-12-18,4.280065059661865
2000-12-19,4.310690402984619
2000-12-20,4.234124660491943
2000-12-21,4.280065059661865
2000-12-22,4.417883396148682
2000-12-26,4.4714789390563965
2000-12-27,4.74711799621582
2000-12-28,4.831341743469238
2000-12-29,4.884937763214111
2001-01-02,4.892595291137695
2001-01-03,4.884937763214111
2001-01-04,4.6628947257995605
2001-01-05,4.5327324867248535
2001-01-08,4.4714789390563965
2001-01-09,4.586330413818359
2001-01-10,4.777746200561523
2001-01-11,4.71649169921875
2001-01-12,4.838998317718506
2001-01-16,4.831341743469238
2001-01-17,4.555702209472656
2001-01-18,4.678208827972412
2001-01-19,4.639925003051758
2001-01-22,4.724149703979492
2001-01-23,4.71649169921875
2001-01-24,4.8236846923828125
2001-01-25,4.869624137878418
2001-01-26,4.869624137878418
2001-01-29,4.894125938415527
2001-01-30,4.924752235412598
2001-01-31,4.7287421226501465
2001-02-01,4.7287421226501465
2001-02-02,4.623387336730957
2001-02-05,4.612361907958984
2001-02-06,4.649112701416016
2001-02-07,4.804697036743164
2001-02-08,4.740992546081543
2001-02-09,4.71649169921875
2001-02-12,4.630737781524658
2001-02-13,4.440851211547852
2001-02-14,4.322021007537842
2001-02-15,4.3771491050720215
2001-02-16,4.5327324867248535
2001-02-20,4.70424222946167
2001-02-21,4.606237411499023
2001-02-22,4.676063060760498
2001-02-23,4.685864448547363
2001-02-26,4.789996147155762
2001-02-27,4.691991329193115
2001-02-28,5.010506629943848
2001-03-01,5.022756099700928
2001-03-02,5.071760177612305
2001-03-05,5.463781833648682
2001-03-06,5.286147117614746
2001-03-07,5.390275955200195
2001-03-08,5.420903205871582
2001-03-09,5.341273784637451
2001-03-12,5.336373329162598
2001-03-13,5.114637851715088
2001-03-14,5.084012508392334
2001-03-15,5.022756099700928
2001-03-16,5.084012508392334
2001-03-19,5.126888275146484
2001-03-20,5.2616448402404785
2001-03-21,5.180790424346924
2001-03-22,5.175890922546387
2001-03-23,5.175890922546387
2001-03-26,5.384150505065918
2001-03-27,5.502981662750244
2001-03-28,5.476031303405762
2001-03-29,5.672041416168213
2001-03-30,5.8006720542907715
2001-04-02,5.672041416168213
2001-04-03,5.549535274505615
2001-04-04,5.545860290527344
2001-04-05,5.7577948570251465
2001-04-06,5.953803539276123
2001-04-09,6.008934020996094
2001-04-10,5.414779186248779
2001-04-11,5.378026962280273
2001-04-12,5.427028656005859
2001-04-16,5.341273784637451
2001-04-17,5.493183135986328
2001-04-18,5.50665807723999
2001-04-19,5.429479122161865
2001-04-20,5.322899341583252
2001-04-23,5.120761394500732
2001-04-24,5.231019496917725
2001-04-25,5.396401405334473
2001-04-26,5.5005316734313965
2001-04-27,5.586284160614014
2001-04-30,5.4392781257629395
2001-05-01,5.335148811340332
2001-05-02,5.358425140380859
2001-05-03,5.255521297454834
2001-05-04,5.145262241363525
2001-05-07,5.0386834144592285
2001-05-08,5.1477155685424805
2001-05-09,5.120761394500732
2001-05-10,5.05950927734375
2001-05-11,5.084012508392334
2001-05-14,5.1391401290893555
2001-05-15,5.1575140953063965
2001-05-16,5.310646057128906
2001-05-17,5.348623275756836
2001-05-18,5.314321994781494
2001-05-21,5.212642669677734
2001-05-22,5.218767166137695
2001-05-23,5.188141822814941
2001-05-24,5.237146377563477
2001-05-25,5.402524948120117
2001-05-29,5.561784744262695
2001-05-30,5.6230387687683105
2001-05-31,5.598536491394043
2001-06-01,5.6965413093566895
2001-06-04,5.790871620178223
2001-06-05,5.8692755699157715
2001-06-06,5.8374223709106445
2001-06-07,5.831298351287842
2001-06-08,5.767596244812012
2001-06-11,5.794548034667969
2001-06-12,5.904801368713379
2001-06-13,5.684061527252197
2001-06-14,5.736795902252197
2001-06-15,5.814053058624268
2001-06-18,5.746603965759277
2001-06-19,5.739247798919678
2001-06-20,5.708590030670166
2001-06-21,5.796885013580322
2001-06-22,5.726986408233643
2001-06-25,5.800563812255859
2001-06-26,5.957536697387695
2001-06-27,6.033567905426025
2001-06-28,6.2297797203063965
2001-06-29,6.303362846374512
2001-07-02,6.125545024871826
2001-07-03,5.947723865509033
2001-07-05,5.880275726318359
2001-07-06,6.0580949783325195
2001-07-09,6.027434825897217
2001-07-10,5.959987163543701
2001-07-11,5.99309778213501
2001-07-12,6.107147693634033
2001-07-13,6.070358753204346
2001-07-16,6.094884395599365
2001-07-17,6.070358753204346
2001-07-18,6.000457763671875
2001-07-19,5.647272109985352
2001-07-20,5.978381156921387
2001-07-23,5.886407852172852
2001-07-24,5.708590030670166
2001-07-25,5.690194606781006
2001-07-26,5.800563812255859
2001-07-27,5.9231977462768555
2001-07-30,5.972250461578369
2001-07-31,5.9231977462768555
2001-08-01,5.9231977462768555
2001-08-02,6.002910137176514
2001-08-03,6.0090413093566895
2001-08-06,6.072811126708984
2001-08-07,6.205254077911377
2001-08-08,6.275155067443848
2001-08-09,6.3965630531311035
2001-08-10,6.383074760437012
2001-08-13,6.514290809631348
2001-08-14,6.579288005828857
2001-08-15,6.589097499847412
2001-08-16,6.579288005828857
2001-08-17,6.475048065185547
2001-08-20,6.4689154624938965
2001-08-21,6.44071102142334
2001-08-22,6.671263217926025
2001-08-23,6.750973701477051
2001-08-24,6.7264485359191895
2001-08-27,6.738710403442383
2001-08-28,6.74238920211792
2001-08-29,5.947723865509033
2001-08-30,6.027434825897217
2001-08-31,6.255533695220947
2001-09-04,6.2297797203063965
2001-09-05,6.254307270050049
2001-09-06,6.202802658081055
2001-09-07,6.129222869873047
2001-09-10,6.131674289703369
2001-09-17,5.947723865509033
2001-09-18,5.825091361999512
2001-09-19,5.757643222808838
2001-09-20,5.60435152053833
2001-09-21,5.236449241638184
2001-09-24,5.254844665527344
2001-09-25,5.635008811950684
2001-09-26,5.690194606781006
2001-09-27,5.751512050628662
2001-09-28,5.751512050628662
2001-10-01,5.782169342041016
2001-10-02,6.002910137176514
2001-10-03,6.045833110809326
2001-10-04,5.961214065551758
2001-10-05,5.952630996704102
2001-10-08,5.9231977462768555
2001-10-09,6.0090413093566895
2001-10-10,6.300910949707031
2001-10-11,6.192992210388184
2001-10-12,6.045833110809326
2001-10-15,6.087527275085449
2001-10-16,6.390430927276611
2001-10-17,6.216291427612305
2001-10-18,6.180727481842041
2001-10-19,6.269023895263672
2001-10-22,6.340149879455566
2001-10-23,6.257987022399902
2001-10-24,6.174596309661865
2001-10-25,6.444389820098877
2001-10-26,6.275155067443848
2001-10-29,6.045833110809326
2001-10-30,5.950176239013672
2001-10-31,5.886407852172852
2001-11-01,6.061773777008057
2001-11-02,5.959987163543701
2001-11-05,5.990645885467529
2001-11-06,5.874143123626709
2001-11-07,5.847166061401367
2001-11-08,5.655857563018799
2001-11-09,5.636234760284424
2001-11-12,5.516054630279541
2001-11-13,5.211924076080322
2001-11-14,5.57369327545166
2001-11-15,5.552844047546387
2001-11-16,5.595767498016357
2001-11-19,5.675479412078857
2001-11-20,5.76377534866333
2001-11-21,5.751512050628662
2001-11-23,5.729436874389648
2001-11-26,5.722077369689941
2001-11-27,5.688968658447266
2001-11-28,5.608030319213867
2001-11-29,5.310030937194824
2001-11-30,5.40813684463501
2001-12-03,5.48171854019165
2001-12-04,5.702457427978516
2001-12-05,5.489075660705566
2001-12-06,5.4510602951049805
2001-12-07,5.4449286460876465
2001-12-10,5.56756067276001
2001-12-11,5.577371120452881
2001-12-12,5.856056213378906
2001-12-13,5.808176040649414
2001-12-14,5.760296821594238
2001-12-17,5.767662048339844
2001-12-18,5.647348403930664
2001-12-19,5.819224834442139
2001-12-20,5.800810813903809
2001-12-21,5.960407733917236
2001-12-24,5.993557929992676
2001-12-26,6.015655517578125
2001-12-27,6.101592540740967
2001-12-28,6.083177089691162
2001-12-31,6.13596773147583
2002-01-02,5.989874362945557
2002-01-03,5.813085556030273
2002-01-04,5.702596664428711
2002-01-07,5.853600978851318
2002-01-08,5.899023056030273
2002-01-09,5.978824615478516
2002-01-10,5.941993713378906
2002-01-11,5.97391414642334
2002-01-14,6.034069538116455
2002-01-15,5.874472141265869
2002-01-16,5.721011161804199
2002-01-17,5.819224834442139
2002-01-18,5.776256084442139
2002-01-22,5.78730583190918
2002-01-23,5.905162334442139
2002-01-24,5.800810813903809
2002-01-25,5.813085556030273
2002-01-28,5.825362682342529
2002-01-29,5.800810813903809
2002-01-30,5.7885332107543945
2002-01-31,5.751702308654785
2002-02-01,5.806948661804199
2002-02-04,5.778710842132568
2002-02-05,5.802037715911865
2002-02-06,5.644893169403076
2002-02-07,5.520897388458252
2002-02-08,5.426367282867432
2002-02-11,5.330605506896973
2002-02-12,5.420229434967041
2002-02-13,5.487751483917236
2002-02-14,5.431276798248291
2002-02-15,5.322012424468994
2002-02-19,5.209067344665527
2002-02-20,5.5073933601379395
2002-02-21,5.469334602355957
2002-02-22,5.668220043182373
2002-02-25,5.567549228668213
2002-02-26,5.600696563720703
2002-02-27,5.772573471069336
2002-02-28,5.805721759796143
2002-03-01,6.139651298522949
2002-03-04,6.140879154205322
2002-03-05,5.991100788116455
2002-03-06,6.029160022735596
2002-03-07,6.052486896514893
2002-03-08,6.052486896514893
2002-03-11,5.756612777709961
2002-03-12,5.73328971862793
2002-03-13,5.703822135925293
2002-03-14,5.708732604980469
2002-03-15,5.702596664428711
2002-03-18,5.768891334533691
2002-03-19,5.736971378326416
2002-03-20,5.660854816436768
2002-03-21,5.6596269607543945
2002-03-22,5.6596269607543945
2002-03-25,5.463196277618408
2002-03-26,5.508620262145996
2002-03-27,5.73328971862793
2002-03-28,5.819224834442139
2002-04-01,5.7897629737854
2002-04-02,5.837639808654785
2002-04-03,5.849917411804199
2002-04-04,5.849917411804199
2002-04-05,5.830275058746338
2002-04-08,5.8683319091796875
2002-04-09,5.934626579284668
2002-04-10,6.12123441696167
2002-04-11,6.111414432525635
2002-04-12,6.177709579467773
2002-04-15,6.158066749572754
2002-04-16,6.230500221252441
2002-04-17,6.315208911895752
2002-04-18,6.338536262512207
2002-04-19,6.387642860412598
2002-04-22,6.435522079467773
2002-04-23,6.472354412078857
2002-04-24,6.506730556488037
2002-04-25,6.45025634765625
2002-04-26,6.397464275360107
2002-04-29,6.36431884765625
2002-04-30,6.506730556488037
2002-05-01,6.676148414611816
2002-05-02,6.676148414611816
2002-05-03,6.678605556488037
2002-05-06,6.703158378601074
2002-05-07,6.4576215744018555
2002-05-08,6.504273414611816
2002-05-09,6.433067321777344
2002-05-10,6.320120811462402
2002-05-13,6.261190891265869
2002-05-14,6.531282424926758
2002-05-15,6.45148229598999
2002-05-16,6.272241115570068
2002-05-17,6.247688293457031
2002-05-20,6.171571731567383
2002-05-21,6.144561767578125
2002-05-22,6.086859703063965
2002-05-23,6.1187825202941895
2002-05-24,6.115096092224121
2002-05-28,6.107730865478516
2002-05-29,6.089314937591553
2002-05-30,6.149473190307617
2002-05-31,6.139651298522949
2002-06-03,5.95427131652832
2002-06-04,5.763980388641357
2002-06-05,6.231727123260498
2002-06-06,6.38518762588501
2002-06-07,6.519006252288818
2002-06-10,6.463760852813721
2002-06-11,6.520287990570068
2002-06-12,6.225362777709961
2002-06-13,5.959929466247559
2002-06-14,5.840731620788574
2002-06-17,5.975905895233154
2002-06-18,6.088960647583008
2002-06-19,5.927980899810791
2002-06-20,5.824756622314453
2002-06-21,5.867767333984375
2002-06-24,5.775603294372559
2002-06-25,5.701873302459717
2002-06-26,5.764544486999512
2002-06-27,5.726449012756348
2002-06-28,5.787891387939453
2002-07-01,5.640429496765137
2002-07-02,5.382370948791504
2002-07-03,5.129226207733154
2002-07-05,5.22876501083374
2002-07-08,5.22261905670166
2002-07-09,5.108336448669434
2002-07-10,4.937526226043701
2002-07-11,5.059183120727539
2002-07-12,5.173465251922607
2002-07-15,5.103419780731201
2002-07-16,4.980536937713623
2002-07-17,5.198040962219238
2002-07-18,5.0604119300842285
2002-07-19,4.9780778884887695
2002-07-22,4.823243618011475
2002-07-23,4.7986674308776855
2002-07-24,5.1120219230651855
2002-07-25,5.302495002746582
2002-07-26,5.32092809677124
2002-07-29,5.658862590789795
2002-07-30,5.312325954437256
2002-07-31,5.394658088684082
2002-08-01,5.3270721435546875
2002-08-02,5.328300952911377
2002-08-05,5.22261905670166
2002-08-06,5.188211441040039
2002-08-07,5.282832145690918
2002-08-08,5.41677713394165
2002-08-09,5.293893337249756
2002-08-12,5.244738578796387
2002-08-13,5.115710258483887
2002-08-14,5.207873344421387
2002-08-15,5.277917861938477
2002-08-16,5.226305961608887
2002-08-19,5.333217144012451
2002-08-20,5.394658088684082
2002-08-21,5.554408550262451
2002-08-22,5.621994972229004
2002-08-23,5.634284019470215
2002-08-26,5.744882106781006
2002-08-27,5.591275691986084
2002-08-28,5.665005207061768
2002-08-29,5.529834270477295
2002-08-30,5.5777587890625
2002-09-03,5.378684043884277
2002-09-04,5.406947612762451
2002-09-05,6.174981594085693
2002-09-06,6.0275187492370605
2002-09-09,6.145487308502197
2002-09-10,6.167606830596924
2002-09-11,6.353163242340088
2002-09-12,6.423209190368652
2002-09-13,6.399860382080078
2002-09-16,6.419521331787109
2002-09-17,6.492024898529053
2002-09-18,6.420748233795166
2002-09-19,6.30155086517334
2002-09-20,6.462530612945557
2002-09-23,6.328585624694824
2002-09-24,6.353163242340088
2002-09-25,6.383884429931641
2002-09-26,6.611222743988037
2002-09-27,6.462530612945557
2002-09-30,6.451470375061035
2002-10-01,6.54363489151001
2002-10-02,6.57558536529541
2002-10-03,6.8078389167785645
2002-10-04,6.691096782684326
2002-10-07,6.65423059463501
2002-10-08,6.473591327667236
2002-10-09,6.467444896697998
2002-10-10,6.770971775054932
2002-10-11,6.85453462600708
2002-10-14,6.826269626617432
2002-10-15,7.001996040344238
2002-10-16,6.635799407958984
2002-10-17,6.801693916320801
2002-10-18,6.863137722015381
2002-10-21,6.586645126342773
2002-10-22,6.643171310424805
2002-10-23,6.512914180755615
2002-10-24,6.500624656677246
2002-10-25,6.569442272186279
2002-10-28,6.407233238220215
2002-10-29,6.457614898681641
2002-10-30,6.5743560791015625
2002-10-31,6.512914180755615
2002-11-01,6.494480133056641
2002-11-04,6.482191562652588
2002-11-05,6.505541801452637
2002-11-06,6.633341312408447
2002-11-07,6.758684158325195
2002-11-08,6.992167949676514
2002-11-11,6.871738910675049
2002-11-12,6.9110612869262695
2002-11-13,6.923350811004639
2002-11-14,7.029031753540039
2002-11-15,7.178952217102051
2002-11-18,7.108905792236328
2002-11-19,6.967589855194092
2002-11-20,7.084329605102539
2002-11-21,7.1949262619018555
2002-11-22,7.237936973571777
2002-11-25,7.127338409423828
2002-11-26,7.016744613647461
2002-11-27,7.117508888244629
2002-11-29,6.9061455726623535
2002-12-02,7.03394889831543
2002-12-03,7.151916980743408
2002-12-04,7.277259349822998
2002-12-05,7.373110294342041
2002-12-06,7.397686958312988
2002-12-09,7.532861232757568
2002-12-10,7.358362197875977
2002-12-11,7.373110294342041
2002-12-12,7.52810001373291
2002-12-13,6.162709712982178
2002-12-16,6.416105270385742
2002-12-17,6.384125232696533
2002-12-18,6.28571891784668
2002-12-19,6.138107776641846
2002-12-20,6.115967750549316
2002-12-23,6.118427276611328
2002-12-24,6.162709712982178
2002-12-26,6.106126308441162
2002-12-27,6.056922435760498
2002-12-30,6.096286773681641
2002-12-31,6.155327320098877
2003-01-02,6.3176984786987305
2003-01-03,6.396426200866699
2003-01-06,6.519432544708252
2003-01-07,6.605538845062256
2003-01-08,6.5391130447387695
2003-01-09,6.637520790100098
2003-01-10,6.421026706695557
2003-01-13,6.357061386108398
2003-01-14,6.248813152313232
2003-01-15,6.246356010437012
2003-01-16,6.187311172485352
2003-01-17,6.248813152313232
2003-01-21,6.152866363525391
2003-01-22,5.956055164337158
2003-01-23,5.919153213500977
2003-01-24,5.9068522453308105
2003-01-27,5.9068522453308105
2003-01-28,5.837966442108154
2003-01-29,5.946215629577637
2003-01-30,6.273416519165039
2003-01-31,6.300478935241699
2003-02-03,6.448087692260742
2003-02-04,6.416105270385742
2003-02-05,6.384125232696533
2003-02-06,6.391504287719727
2003-02-07,6.261117935180664
2003-02-10,6.342301845550537
2003-02-11,6.273416519165039
2003-02-12,6.206993103027344
2003-02-13,6.347222328186035
2003-02-14,6.330000877380371
2003-02-18,6.396426200866699
2003-02-19,6.359523296356201
2003-02-20,6.716247081756592
2003-02-21,6.974564075469971
2003-02-24,6.7925124168396
2003-02-25,6.846634864807129
2003-02-26,6.7113261222839355
2003-02-27,6.972104072570801
2003-02-28,7.146775245666504
2003-03-03,7.090190887451172
2003-03-04,7.0631279945373535
2003-03-05,7.220579624176025
2003-03-06,6.9622626304626465
2003-03-07,7.168917655944824
2003-03-10,6.9942450523376465
2003-03-11,7.070511341094971
2003-03-12,6.750690937042236
2003-03-13,6.8589348793029785
2003-03-14,6.851553916931152
2003-03-17,6.952422618865967
2003-03-18,7.136936187744141
2003-03-19,7.1836771965026855
2003-03-20,7.100030899047852
2003-03-21,7.301764965057373
2003-03-24,7.19843864440918
2003-03-25,7.257482528686523
2003-03-26,7.331286430358887
2003-03-27,7.429693698883057
2003-03-28,7.439534664154053
2003-03-31,7.355889320373535
2003-04-01,7.441993713378906
2003-04-02,7.501039028167725
2003-04-03,7.466596603393555
2003-04-04,7.378031253814697
2003-04-07,7.311605453491211
2003-04-08,7.331286430358887
2003-04-09,7.350968837738037
2003-04-10,7.318985462188721
2003-04-11,7.114793300628662
2003-04-14,7.134474754333496
2003-04-15,7.267322540283203
2003-04-16,6.9622626304626465
2003-04-17,7.087728977203369
2003-04-21,6.6867241859436035
2003-04-22,6.607998847961426
2003-04-23,7.048367977142334
2003-04-24,6.7949724197387695
2003-04-25,6.878617286682129
2003-04-28,6.913058757781982
2003-04-29,6.937660217285156
2003-04-30,6.863856792449951
2003-05-01,6.952422618865967
2003-05-02,6.927822113037109
2003-05-05,6.957342624664307
2003-05-06,6.986865520477295
2003-05-07,7.173836708068848
2003-05-08,7.235340595245361
2003-05-09,7.429693698883057
2003-05-12,7.565004348754883
2003-05-13,7.847920894622803
2003-05-14,7.953708648681641
2003-05-15,8.091479301452637
2003-05-16,8.103776931762695
2003-05-19,7.884821891784668
2003-05-20,7.766735553741455
2003-05-21,7.749515056610107
2003-05-22,8.007831573486328
2003-05-23,7.961087703704834
2003-05-27,8.076717376708984
2003-05-28,8.182504653930664
2003-05-29,8.219405174255371
2003-05-30,8.492485046386719
2003-06-02,8.455581665039062
2003-06-03,8.53184700012207
2003-06-04,8.873810768127441
2003-06-05,8.381779670715332
2003-06-06,8.155444145202637
2003-06-09,7.995530128479004
2003-06-10,8.187423706054688
2003-06-11,8.453360557556152
2003-06-12,8.40411376953125
2003-06-13,8.258833885192871
2003-06-16,8.468138694763184
2003-06-17,8.487832069396973
2003-06-18,8.480446815490723
2003-06-19,8.283458709716797
2003-06-20,8.06430435180664
2003-06-23,7.995359420776367
2003-06-24,7.9534993171691895
2003-06-25,8.162802696228027
2003-06-26,8.509997367858887
2003-06-27,8.509997367858887
2003-06-30,8.56170654296875
2003-07-01,8.640503883361816
2003-07-02,8.741462707519531
2003-07-03,8.729146003723145
2003-07-07,8.788248062133789
2003-07-08,8.775935173034668
2003-07-09,8.810407638549805
2003-07-10,8.729146003723145
2003-07-11,8.800559043884277
2003-07-14,8.871967315673828
2003-07-15,8.812872886657715
2003-07-16,8.72668743133545
2003-07-17,8.596179008483887
2003-07-18,8.623266220092773
2003-07-21,8.537079811096191
2003-07-22,8.78085994720459
2003-07-23,8.618343353271484
2003-07-24,8.524767875671387
2003-07-25,8.62080192565918
2003-07-28,8.574016571044922
2003-07-29,8.761159896850586
2003-07-30,8.610953330993652
2003-07-31,8.63065242767334
2003-08-01,8.642963409423828
2003-08-04,8.364716529846191
2003-08-05,8.19481086730957
2003-08-06,8.19481086730957
2003-08-07,8.098779678344727
2003-08-08,8.362255096435547
2003-08-11,8.524767875671387
2003-08-12,8.63311767578125
2003-08-13,8.642963409423828
2003-08-14,8.65035343170166
2003-08-15,8.61341381072998
2003-08-18,8.731607437133789
2003-08-19,9.046796798706055
2003-08-20,8.972923278808594
2003-08-21,9.103432655334473
2003-08-22,8.906442642211914
2003-08-25,8.864581108093262
2003-08-26,9.019709587097168
2003-08-27,8.965538024902344
2003-08-28,8.965538024902344
2003-08-29,9.132979393005371
2003-09-02,9.72641372680664
2003-09-03,9.40384292602539
2003-09-04,10.928055763244629
2003-09-05,10.79262638092041
