Date,DVN
2001-05-10,17.10489273071289
2001-05-11,17.002910614013672
2001-05-14,17.51278305053711
2001-05-15,18.052663803100586
2001-05-16,18.295608520507812
2001-05-17,18.14863395690918
2001-05-18,18.598535537719727
2001-05-21,18.72150993347168
2001-05-22,18.529558181762695
2001-05-23,18.283611297607422
2001-05-24,17.91469955444336
2001-05-25,17.608774185180664
2001-05-29,17.353832244873047
2001-05-30,17.218862533569336
2001-05-31,17.45880889892578
2001-06-01,17.647756576538086
2001-06-04,17.87270736694336
2001-06-05,17.590770721435547
2001-06-06,17.092899322509766
2001-06-07,16.762971878051758
2001-06-08,16.765968322753906
2001-06-11,16.586013793945312
2001-06-12,17.320842742919922
2001-06-13,16.810516357421875
2001-06-14,16.315210342407227
2001-06-15,16.59438133239746
2001-06-18,16.270185470581055
2001-06-19,15.985000610351562
2001-06-20,15.519713401794434
2001-06-21,14.754236221313477
2001-06-22,15.462674140930176
2001-06-25,15.28857421875
2001-06-26,15.56773567199707
2001-06-27,15.39063549041748
2001-06-28,15.198512077331543
2001-06-29,15.759858131408691
2001-07-02,15.282565116882324
2001-07-03,15.306586265563965
2001-07-05,15.501703262329102
2001-07-06,15.648799896240234
2001-07-09,15.189510345458984
2001-07-10,15.249543190002441
2001-07-11,15.102458953857422
2001-07-12,15.26456069946289
2001-07-13,15.459672927856445
2001-07-16,14.907333374023438
2001-07-17,14.65217399597168
2001-07-18,14.382001876831055
2001-07-19,14.44504165649414
2001-07-20,15.042414665222168
2001-07-23,15.345599174499512
2001-07-24,14.868305206298828
2001-07-25,15.489693641662598
2001-07-26,15.68481731414795
2001-07-27,16.35723114013672
2001-07-30,16.06305503845215
2001-07-31,16.2731876373291
2001-08-01,16.030033111572266
2001-08-02,16.117080688476562
2001-08-03,15.579741477966309
2001-08-06,15.576741218566895
2001-08-07,15.396635055541992
2001-08-08,14.751233100891113
2001-08-09,14.982380867004395
2001-08-10,14.9463529586792
2001-08-13,15.087444305419922
2001-08-14,15.237536430358887
2001-08-15,15.807886123657227
2001-08-16,15.699828147888184
2001-08-17,15.60976791381836
2001-08-20,15.01240348815918
2001-08-21,15.00938892364502
2001-08-22,14.70920467376709
2001-08-23,14.739219665527344
2001-08-24,14.694199562072754
2001-08-27,14.724212646484375
2001-08-28,14.348978042602539
2001-08-29,14.105827331542969
2001-08-30,14.105827331542969
2001-08-31,13.889689445495605
2001-09-04,13.166237831115723
2001-09-05,12.908075332641602
2001-09-06,12.88105583190918
2001-09-07,12.836034774780273
2001-09-10,13.0221529006958
2001-09-17,12.922703742980957
2001-09-18,12.058184623718262
2001-09-19,11.386441230773926
2001-09-20,11.040032386779785
2001-09-21,11.247875213623047
2001-09-24,9.97066879272461
2001-09-25,9.82908821105957
2001-09-26,9.38327407836914
2001-09-27,9.967652320861816
2001-09-28,10.362266540527344
2001-10-01,9.955607414245605
2001-10-02,10.015853881835938
2001-10-03,10.04898738861084
2001-10-04,10.805073738098145
2001-10-05,11.112323760986328
2001-10-08,11.02797794342041
2001-10-09,11.226791381835938
2001-10-10,11.34126091003418
2001-10-11,11.073166847229004
2001-10-12,10.904481887817383
2001-10-15,10.68758773803711
2001-10-16,11.14245319366455
2001-10-17,10.919536590576172
2001-10-18,10.705669403076172
2001-10-19,10.934598922729492
2001-10-22,11.055089950561523
2001-10-23,11.021954536437988
2001-10-24,11.18461799621582
2001-10-25,11.521988868713379
2001-10-26,12.019017219543457
2001-10-29,12.263018608093262
2001-10-30,11.555135726928711
2001-10-31,11.537054061889648
2001-11-01,11.639474868774414
2001-11-02,11.374390602111816
2001-11-05,11.006893157958984
2001-11-06,11.238844871520996
2001-11-07,11.44367790222168
2001-11-08,11.410539627075195
2001-11-09,11.669600486755371
2001-11-12,11.449703216552734
2001-11-13,11.627426147460938
2001-11-14,11.23582935333252
2001-11-15,9.991754531860352
2001-11-16,10.121282577514648
2001-11-19,10.356245994567871
2001-11-20,10.783987998962402
2001-11-21,10.60023307800293
2001-11-23,10.829169273376465
2001-11-26,10.274909973144531
2001-11-27,10.539990425109863
2001-11-28,10.030909538269043
2001-11-29,10.359251976013184
2001-11-30,10.359251976013184
2001-12-03,10.52794075012207
2001-12-04,10.497819900512695
2001-12-05,11.02797794342041
2001-12-06,10.768925666809082
2001-12-07,10.77795696258545
2001-12-10,10.693617820739746
2001-12-11,10.633369445800781
2001-12-12,10.302016258239746
2001-12-13,9.955101013183594
2001-12-14,10.232637405395508
2001-12-17,9.955101013183594
2001-12-18,10.588608741760254
2001-12-19,10.802793502807617
2001-12-20,10.857091903686523
2001-12-21,10.923460006713867
2001-12-24,11.146697044372559
2001-12-26,11.547914505004883
2001-12-27,11.581106185913086
2001-12-28,11.82545280456543
2001-12-31,11.659540176391602
2002-01-02,11.523782730102539
2002-01-03,11.285465240478516
2002-01-04,11.496625900268555
2002-01-07,11.801319122314453
2002-01-08,11.629369735717773
2002-01-09,11.75305461883545
2002-01-10,11.44534683227539
2002-01-11,11.140661239624023
2002-01-14,11.019998550415039
2002-01-15,11.372941970825195
2002-01-16,11.122559547424316
2002-01-17,11.086368560791016
2002-01-18,10.99586296081543
2002-01-22,10.845026016235352
2002-01-23,11.372941970825195
2002-01-24,11.734951972961426
2002-01-25,11.638413429260254
2002-01-28,11.282448768615723
2002-01-29,10.769606590270996
2002-01-30,11.010940551757812
2002-01-31,11.228144645690918
2002-02-01,11.372941970825195
2002-02-04,10.950606346130371
2002-02-05,11.056197166442871
2002-02-06,11.010940551757812
2002-02-07,11.013964653015137
2002-02-08,11.176860809326172
2002-02-11,11.541882514953613
2002-02-12,11.502666473388672
2002-02-13,11.819415092468262
2002-02-14,12.121088027954102
2002-02-15,12.157289505004883
2002-02-19,12.015510559082031
2002-02-20,11.988350868225098
2002-02-21,12.428794860839844
2002-02-22,12.790801048278809
2002-02-25,13.252346992492676
2002-02-26,13.427314758300781
2002-02-27,13.388102531433105
2002-02-28,13.176933288574219
2002-03-01,13.34888744354248
2002-03-04,13.424299240112305
2002-03-05,13.454472541809082
2002-03-06,14.087971687316895
2002-03-07,14.151320457458496
2002-03-08,13.876812934875488
2002-03-11,13.997472763061523
2002-03-12,14.027642250061035
2002-03-13,14.124279022216797
2002-03-14,14.05783748626709
2002-03-15,14.163537979125977
2002-03-18,14.559148788452148
2002-03-19,14.495735168457031
2002-03-20,14.405138969421387
2002-03-21,14.616521835327148
2002-03-22,14.317550659179688
2002-03-25,14.39305591583252
2002-03-26,14.350772857666016
2002-03-27,14.728269577026367
2002-03-28,14.5772705078125
2002-04-01,14.88530445098877
2002-04-02,15.256762504577637
2002-04-03,14.752432823181152
2002-04-04,14.166559219360352
2002-04-05,14.133334159851074
2002-04-08,14.420232772827148
2002-04-09,14.193734169006348
2002-04-10,14.344736099243164
2002-04-11,14.32662296295166
2002-04-12,13.737726211547852
2002-04-15,14.193734169006348
2002-04-16,14.05783748626709
2002-04-17,14.329634666442871
2002-04-18,14.797725677490234
2002-04-19,14.969867706298828
2002-04-22,14.737320899963379
2002-04-23,15.184287071228027
2002-04-24,14.836986541748047
2002-04-25,14.978925704956055
2002-04-26,14.698073387145996
2002-04-29,14.69201946258545
2002-04-30,14.89134407043457
2002-05-01,15.11482048034668
2002-05-02,15.099720001220703
2002-05-03,15.090659141540527
2002-05-06,14.625592231750488
2002-05-07,14.64673137664795
2002-05-08,15.009129524230957
2002-05-09,14.794713020324707
2002-05-10,14.574249267578125
2002-05-13,14.88831901550293
2002-05-14,15.178238868713379
2002-05-15,14.824904441833496
2002-05-16,15.072535514831543
2002-05-17,15.006104469299316
2002-05-20,15.060461044311523
2002-05-21,14.764509201049805
2002-05-22,14.978925704956055
2002-05-23,15.220516204833984
2002-05-24,15.226557731628418
2002-05-28,15.26581859588623
2002-05-29,15.160120010375977
2002-05-30,15.29601764678955
2002-05-31,15.779218673706055
2002-06-03,15.371513366699219
2002-06-04,15.552711486816406
2002-06-05,15.102744102478027
2002-06-06,14.99704647064209
2002-06-07,15.039324760437012
2002-06-10,14.495735168457031
2002-06-11,14.232996940612793
2002-06-12,14.239051818847656
2002-06-13,14.311605453491211
2002-06-14,14.375086784362793
2002-06-17,14.759026527404785
2002-06-18,14.6864652633667
2002-06-19,14.740885734558105
2002-06-20,14.511131286621094
2002-06-21,14.632044792175293
2002-06-24,14.722747802734375
2002-06-25,14.834607124328613
2002-06-26,14.843669891357422
2002-06-27,14.873907089233398
2002-06-28,14.898090362548828
2002-07-01,14.901113510131836
2002-07-02,14.423454284667969
2002-07-03,14.163463592529297
2002-07-05,14.768096923828125
2002-07-08,14.420439720153809
2002-07-09,14.284395217895508
2002-07-10,13.95184326171875
2002-07-11,13.607208251953125
2002-07-12,13.446976661682129
2002-07-15,13.002580642700195
2002-07-16,12.700260162353516
2002-07-17,12.530961990356445
2002-07-18,12.609566688537598
2002-07-19,12.131902694702148
2002-07-22,11.288446426391602
2002-07-23,10.744282722473145
2002-07-24,11.572624206542969
2002-07-25,11.624018669128418
2002-07-26,12.07749080657959
2002-07-29,12.821187973022461
2002-07-30,12.36166763305664
2002-07-31,12.600496292114258
2002-08-01,12.277020454406738
2002-08-02,12.140982627868652
2002-08-05,11.436586380004883
2002-08-06,12.0170259475708
2002-08-07,12.286088943481445
2002-08-08,12.506775856018066
2002-08-09,12.787934303283691
2002-08-12,13.180941581726074
2002-08-13,13.090235710144043
2002-08-14,13.679762840270996
2002-08-15,14.350906372070312
2002-08-16,14.257180213928223
2002-08-19,14.057661056518555
2002-08-20,13.960916519165039
2002-08-21,13.966962814331055
2002-08-22,14.359970092773438
2002-08-23,14.211833953857422
2002-08-26,14.3902006149292
2002-08-27,14.677397727966309
2002-08-28,14.220905303955078
2002-08-29,13.92161750793457
2002-08-30,14.208809852600098
2002-09-03,13.800683975219727
2002-09-04,13.91254711151123
2002-09-05,13.979057312011719
2002-09-06,14.208809852600098
2002-09-09,14.20276927947998
2002-09-10,14.5715913772583
2002-09-11,14.719720840454102
2002-09-12,14.483675003051758
2002-09-13,14.650115966796875
2002-09-16,14.78327751159668
2002-09-17,14.429198265075684
2002-09-18,14.523022651672363
2002-09-19,14.377758026123047
2002-09-20,14.223420143127441
2002-09-23,14.038816452026367
2002-09-24,13.439618110656738
2002-09-25,13.587906837463379
2002-09-26,14.087233543395996
2002-09-27,14.38078498840332
2002-09-30,14.601704597473145
2002-10-01,14.737882614135742
2002-10-02,14.858928680419922
2002-10-03,14.88919448852539
2002-10-04,14.749988555908203
2002-10-07,14.408021926879883
2002-10-08,14.374735832214355
2002-10-09,13.696846961975098
2002-10-10,13.860262870788574
2002-10-11,14.102368354797363
2002-10-14,14.85590648651123
2002-10-15,15.161558151245117
2002-10-16,14.801432609558105
2002-10-17,15.382477760314941
2002-10-18,15.54892635345459
2002-10-21,15.966547966003418
2002-10-22,15.524712562561035
2002-10-23,15.88786506652832
2002-10-24,15.46418285369873
2002-10-25,14.96485710144043
2002-10-28,15.125244140625
2002-10-29,14.819595336914062
2002-10-30,15.116165161132812
2002-10-31,15.282608985900879
2002-11-01,15.46418285369873
2002-11-04,15.13129711151123
2002-11-05,14.995115280151367
2002-11-06,15.070769309997559
2002-11-07,14.132619857788086
2002-11-08,13.845139503479004
2002-11-11,13.603035926818848
2002-11-12,13.406332015991211
2002-11-13,12.825285911560059
2002-11-14,13.164225578308105
2002-11-15,13.485015869140625
2002-11-18,13.893564224243164
2002-11-19,13.733165740966797
2002-11-20,14.087233543395996
2002-11-21,14.026707649230957
2002-11-22,13.6847505569458
2002-11-25,13.663564682006836
2002-11-26,13.360936164855957
2002-11-27,13.669611930847168
2002-11-29,13.857242584228516
2002-12-02,13.948037147521973
2002-12-03,14.268808364868164
2002-12-04,14.035795211791992
2002-12-05,14.377758026123047
2002-12-06,14.625914573669434
2002-12-09,14.740910530090332
2002-12-10,14.822619438171387
2002-12-11,14.713678359985352
2002-12-12,14.540994644165039
2002-12-13,14.24412727355957
2002-12-16,14.486473083496094
2002-12-17,14.58340072631836
2002-12-18,14.174440383911133
2002-12-19,14.122949600219727
2002-12-20,14.386497497558594
2002-12-23,14.507671356201172
2002-12-24,14.428916931152344
2002-12-26,14.159293174743652
2002-12-27,14.00782299041748
2002-12-30,13.886646270751953
2002-12-31,13.904833793640137
2003-01-02,14.38952922821045
2003-01-03,14.480412483215332
2003-01-06,14.656115531921387
2003-01-07,13.738216400146484
2003-01-08,13.674593925476074
2003-01-09,13.88968276977539
2003-01-10,13.671566009521484
2003-01-13,13.526156425476074
2003-01-14,13.76547908782959
2003-01-15,14.071443557739258
2003-01-16,14.183527946472168
2003-01-17,14.001766204833984
2003-01-21,13.511012077331543
2003-01-22,13.662487983703613
2003-01-23,13.589775085449219
2003-01-24,13.374683380126953
2003-01-27,12.983891487121582
2003-01-28,13.156573295593262
2003-01-29,13.480718612670898
2003-01-30,13.483747482299805
2003-01-31,13.723062515258789
2003-02-03,13.950270652770996
2003-02-04,14.238054275512695
2003-02-05,14.144150733947754
2003-02-06,14.192621231079102
2003-02-07,14.089628219604492
2003-02-10,14.116886138916016
2003-02-11,13.907856941223145
2003-02-12,13.723062515258789
2003-02-13,13.768513679504395
2003-02-14,13.947243690490723
2003-02-18,14.101739883422852
2003-02-19,14.147178649902344
2003-02-20,14.080537796020508
2003-02-21,14.610676765441895
2003-02-24,14.631878852844238
2003-02-25,14.904521942138672
2003-02-26,15.222606658935547
2003-02-27,14.540994644165039
2003-02-28,14.601585388183594
2003-03-03,14.849997520446777
2003-03-04,14.813643455505371
2003-03-05,14.995408058166504
2003-03-06,15.086287498474121
2003-03-07,15.116567611694336
2003-03-10,15.004493713378906
2003-03-11,14.889379501342773
2003-03-12,14.780318260192871
2003-03-13,14.486167907714844
2003-03-14,14.419449806213379
2003-03-17,14.267828941345215
2003-03-18,14.692374229431152
2003-03-19,14.510429382324219
2003-03-20,14.825806617736816
2003-03-21,14.407317161560059
2003-03-24,14.304217338562012
2003-03-25,14.373960494995117
2003-03-26,14.464941024780273
2003-03-27,14.671147346496582
2003-03-28,14.734827995300293
2003-03-31,14.622633934020996
2003-04-01,14.674177169799805
2003-04-02,14.495264053344727
2003-04-03,14.30118179321289
2003-04-04,14.185952186584473
2003-04-07,14.091943740844727
2003-04-08,13.746249198913574
2003-04-09,13.828121185302734
2003-04-10,14.216278076171875
2003-04-11,14.282987594604492
2003-04-14,14.38912296295166
2003-04-15,14.55288314819336
2003-04-16,14.392166137695312
2003-04-17,14.55591106414795
2003-04-21,14.810644149780273
2003-04-22,15.065631866455078
2003-04-23,15.026168823242188
2003-04-24,14.874393463134766
2003-04-25,14.768141746520996
2003-04-28,14.698328971862793
2003-04-29,14.2915620803833
2003-04-30,14.343164443969727
2003-05-01,14.1306734085083
2003-05-02,14.297624588012695
2003-05-05,14.188347816467285
2003-05-06,13.863537788391113
2003-05-07,14.115497589111328
2003-05-08,14.042643547058105
2003-05-09,14.367446899414062
2003-05-12,14.51315689086914
2003-05-13,14.64671802520752
2003-05-14,14.889566421508789
2003-05-15,14.892611503601074
2003-05-16,14.844038009643555
2003-05-19,14.664937973022461
2003-05-20,14.692255020141602
2003-05-21,15.511874198913574
2003-05-22,15.785064697265625
2003-05-23,15.775959014892578
2003-05-27,15.952028274536133
2003-05-28,15.602933883666992
2003-05-29,15.335807800292969
2003-05-30,15.785064697265625
2003-06-02,16.058273315429688
2003-06-03,16.398265838623047
2003-06-04,16.325410842895508
2003-06-05,16.24040985107422
2003-06-06,16.08863067626953
2003-06-09,15.912559509277344
2003-06-10,16.12505340576172
2003-06-11,16.9841251373291
2003-06-12,16.565210342407227
2003-06-13,16.383073806762695
2003-06-16,16.200937271118164
2003-06-17,15.96113109588623
2003-06-18,16.200937271118164
2003-06-19,16.53790283203125
2003-06-20,16.452896118164062
2003-06-23,16.64716911315918
2003-06-24,16.468076705932617
2003-06-25,16.513601303100586
2003-06-26,16.389150619506836
2003-06-27,16.31629753112793
2003-06-30,16.210046768188477
2003-07-01,16.173622131347656
2003-07-02,15.933821678161621
2003-07-03,15.970236778259277
2003-07-07,15.605962753295898
2003-07-08,15.542217254638672
2003-07-09,15.587750434875488
2003-07-10,15.375255584716797
2003-07-11,15.648470878601074
2003-07-14,15.332767486572266
2003-07-15,15.180987358093262
2003-07-16,14.895637512207031
2003-07-17,15.089919090270996
2003-07-18,15.360075950622559
2003-07-21,15.105095863342285
2003-07-22,14.874393463134766
2003-07-23,14.798501014709473
2003-07-24,14.419052124023438
2003-07-25,14.570828437805176
2003-07-28,14.570828437805176
2003-07-29,14.343164443969727
2003-07-30,14.312803268432617
2003-07-31,14.379585266113281
2003-08-01,14.49493408203125
2003-08-04,14.239949226379395
2003-08-05,14.221736907958984
2003-08-06,15.062601089477539
2003-08-07,15.493651390075684
2003-08-08,15.590789794921875
2003-08-11,15.964160919189453
2003-08-12,16.04309844970703
2003-08-13,16.118988037109375
2003-08-14,15.848811149597168
2003-08-15,15.724356651306152
2003-08-18,16.012744903564453
2003-08-19,15.867029190063477
2003-08-20,15.912559509277344
2003-08-21,15.964160919189453
2003-08-22,15.964160919189453
2003-08-25,15.63632583618164
2003-08-26,15.57258415222168
2003-08-27,15.575613021850586
2003-08-28,15.709185600280762
2003-08-29,15.709185600280762
2003-09-02,15.687925338745117
2003-09-03,15.633288383483887
2003-09-04,15.612046241760254
2003-09-05,15.709185600280762
2003-09-08,16.08863067626953
2003-09-09,15.982379913330078
2003-09-10,15.48758316040039
2003-09-11,15.26294231414795
2003-09-12,15.101896286010742
2003-09-15,14.822344779968262
2003-09-16,14.822344779968262
2003-09-17,14.570147514343262
2003-09-18,14.664341926574707
