Date,AWK
2008-08-11,13.350320816040039
2008-08-12,13.414586067199707
2008-08-13,13.687164306640625
2008-08-14,13.615774154663086
2008-08-15,13.466507911682129
2008-08-18,13.726104736328125
2008-08-19,14.225825309753418
2008-08-20,14.212849617004395
2008-08-21,14.212849617004395
2008-08-22,14.2452974319458
2008-08-25,14.128482818603516
2008-08-26,14.02464485168457
2008-08-27,14.096033096313477
2008-08-28,14.349136352539062
2008-08-29,14.894289016723633
2008-09-02,14.796935081481934
2008-09-03,14.193382263183594
2008-09-04,13.933781623840332
2008-09-05,13.609284400939941
2008-09-08,13.570345878601074
2008-09-09,13.40160846710205
2008-09-10,13.680675506591797
2008-09-11,13.674184799194336
2008-09-12,13.648224830627441
2008-09-15,13.174461364746094
2008-09-16,13.21340560913086
2008-09-17,12.92136001586914
2008-09-18,13.142016410827637
2008-09-19,12.979769706726074
2008-09-22,12.759111404418945
2008-09-23,12.551436424255371
2008-09-24,12.720173835754395
2008-09-25,12.979769706726074
2008-09-26,12.428131103515625
2008-09-29,13.044673919677734
2008-09-30,13.953251838684082
2008-10-01,13.090094566345215
2008-10-02,13.057642936706543
2008-10-03,12.934340476989746
2008-10-06,12.668254852294922
2008-10-07,12.733158111572266
2008-10-08,12.376205444335938
2008-10-09,12.129595756530762
2008-10-10,11.876489639282227
2008-10-13,12.590377807617188
2008-10-14,12.415148735046387
2008-10-15,11.74669075012207
2008-10-16,11.954368591308594
2008-10-17,12.415148735046387
2008-10-20,12.824013710021973
2008-10-21,12.77857780456543
2008-10-22,12.311315536499023
2008-10-23,12.168536186218262
2008-10-24,11.688282012939453
2008-10-27,11.136643409729004
2008-10-28,12.557927131652832
2008-10-29,12.110130310058594
2008-10-30,12.895397186279297
2008-10-31,13.16148853302002
2008-11-03,13.180953979492188
2008-11-04,13.077123641967773
2008-11-05,12.642293930053711
2008-11-06,12.285351753234863
2008-11-07,12.557927131652832
2008-11-10,12.609841346740723
2008-11-11,12.843481063842773
2008-11-12,12.285351753234863
2008-11-13,13.550877571105957
2008-11-14,12.777667045593262
2008-11-17,12.810425758361816
2008-11-18,13.059431076049805
2008-11-19,12.646611213684082
2008-11-20,12.384507179260254
2008-11-21,13.105300903320312
2008-11-24,13.557429313659668
2008-11-25,13.642610549926758
2008-11-26,13.170831680297852
2008-11-28,13.288776397705078
2008-12-01,12.495899200439453
2008-12-02,12.430377960205078
2008-12-03,13.242904663085938
2008-12-04,13.282224655151367
2008-12-05,13.426370620727539
2008-12-08,13.734352111816406
2008-12-09,13.57708740234375
2008-12-10,13.544326782226562
2008-12-11,13.563976287841797
2008-12-12,13.373957633972168
2008-12-15,13.52466106414795
2008-12-16,13.7212495803833
2008-12-17,14.29788589477539
2008-12-18,13.590194702148438
2008-12-19,13.81953239440918
2008-12-22,14.455147743225098
2008-12-23,14.520669937133789
2008-12-24,14.363404273986816
2008-12-26,14.27166748046875
2008-12-29,13.7212495803833
2008-12-30,12.941479682922363
2008-12-31,13.681930541992188
2009-01-02,13.839193344116211
2009-01-05,13.426370620727539
2009-01-06,13.426370620727539
2009-01-07,13.118403434753418
2009-01-08,13.229796409606934
2009-01-09,13.57053279876709
2009-01-12,13.000456809997559
2009-01-13,13.15771484375
2009-01-14,13.039770126342773
2009-01-15,13.328092575073242
2009-01-16,13.400168418884277
2009-01-20,13.341194152832031
2009-01-21,13.62296199798584
2009-01-22,13.563976287841797
2009-01-23,13.61640739440918
2009-01-26,13.662274360656738
2009-01-27,13.93748664855957
2009-01-28,13.996459007263184
2009-01-29,13.852295875549316
2009-01-30,13.878511428833008
2009-02-02,13.603302955627441
2009-02-03,13.799878120422363
2009-02-04,13.57053279876709
2009-02-05,13.695034980773926
2009-02-06,13.780218124389648
2009-02-09,14.075091361999512
2009-02-10,13.917826652526855
2009-02-11,13.845742225646973
2009-02-12,13.793330192565918
2009-02-13,13.654399871826172
2009-02-17,13.780095100402832
2009-02-18,13.6080904006958
2009-02-19,13.727171897888184
2009-02-20,13.694090843200684
2009-02-23,13.36993408203125
2009-02-24,13.065618515014648
2009-02-25,12.708380699157715
2009-02-26,12.238683700561523
2009-02-27,12.271759033203125
2009-03-02,11.795451164245605
2009-03-03,11.133890151977539
2009-03-04,11.365435600280762
2009-03-05,11.219892501831055
2009-03-06,11.127281188964844
2009-03-09,11.021428108215332
2009-03-10,10.93542766571045
2009-03-11,11.054509162902832
2009-03-12,10.988353729248047
2009-03-13,12.013755798339844
2009-03-16,12.57607650756836
2009-03-17,12.073290824890137
2009-03-18,12.324677467346191
2009-03-19,12.10637378692627
2009-03-20,12.165912628173828
2009-03-23,11.940987586975098
2009-03-24,11.967448234558105
2009-03-25,12.159296035766602
2009-03-26,12.245302200317383
2009-03-27,12.271759033203125
2009-03-30,12.238683700561523
2009-03-31,12.728226661682129
2009-04-01,12.086524963378906
2009-04-02,12.02698802947998
2009-04-03,12.13283920288086
2009-04-06,12.066675186157227
2009-04-07,12.020368576049805
2009-04-08,12.172526359558105
2009-04-09,12.066675186157227
2009-04-13,11.702826499938965
2009-04-14,11.643285751342773
2009-04-15,11.775596618652344
2009-04-16,12.324677467346191
2009-04-17,12.430534362792969
2009-04-20,12.232065200805664
2009-04-21,12.21883487701416
2009-04-22,11.974063873291016
2009-04-23,11.954216003417969
2009-04-24,11.907904624938965
2009-04-27,12.179139137268066
2009-04-28,12.053449630737305
2009-04-29,12.185760498046875
2009-04-30,11.907904624938965
2009-05-01,11.636672019958496
2009-05-04,11.649907112121582
2009-05-05,11.682979583740234
2009-05-06,12.013755798339844
2009-05-07,12.13283920288086
2009-05-08,12.271759033203125
2009-05-11,12.232065200805664
2009-05-12,11.974063873291016
2009-05-13,11.848369598388672
2009-05-14,11.821605682373047
2009-05-15,11.453648567199707
2009-05-18,11.507171630859375
2009-05-19,11.560688018798828
2009-05-20,11.547310829162598
2009-05-21,11.460333824157715
2009-05-22,11.420194625854492
2009-05-26,11.701183319091797
2009-05-27,11.339912414550781
2009-05-28,11.527234077453613
2009-05-29,11.560688018798828
2009-06-01,11.239557266235352
2009-06-02,11.413503646850586
2009-06-03,11.527234077453613
2009-06-04,11.701183319091797
2009-06-05,11.661042213439941
2009-06-08,11.881821632385254
2009-06-09,12.04238224029541
2009-06-10,12.24977970123291
2009-06-11,12.457180976867676
2009-06-12,12.497319221496582
2009-06-15,12.363509178161621
2009-06-16,12.263161659240723
2009-06-17,12.283231735229492
2009-06-18,12.410344123840332
2009-06-19,12.430415153503418
2009-06-22,12.443791389465332
2009-06-23,12.463860511779785
2009-06-24,12.410344123840332
2009-06-25,12.570910453796387
2009-06-26,12.758234977722168
2009-06-29,12.885347366333008
2009-06-30,12.784996032714844
2009-07-01,12.784996032714844
2009-07-02,12.56422233581543
2009-07-06,12.457180976867676
2009-07-07,12.283231735229492
2009-07-08,12.303301811218262
2009-07-09,12.229714393615723
2009-07-10,12.309991836547852
2009-07-13,12.504007339477539
2009-07-14,12.664571762084961
2009-07-15,12.343440055847168
2009-07-16,12.437106132507324
2009-07-17,12.517390251159668
2009-07-20,12.6177396774292
2009-07-21,12.597672462463379
2009-07-22,12.611059188842773
2009-07-23,12.885347366333008
2009-07-24,12.952253341674805
2009-07-27,13.079364776611328
2009-07-28,13.266692161560059
2009-07-29,13.213171005249023
2009-07-30,13.092747688293457
2009-07-31,13.186412811279297
2009-08-03,13.340289115905762
2009-08-04,13.37373161315918
2009-08-05,13.380433082580566
2009-08-06,13.246622085571289
2009-08-07,13.467399597167969
2009-08-10,13.634657859802246
2009-08-11,13.527606964111328
2009-08-12,13.065983772277832
2009-08-13,12.938874244689941
2009-08-14,12.945636749267578
2009-08-17,13.020034790039062
2009-08-18,13.114728927612305
2009-08-19,13.432618141174316
2009-08-20,13.574653625488281
2009-08-21,13.588186264038086
2009-08-24,13.513777732849121
2009-08-25,13.689638137817383
2009-08-26,13.845198631286621
2009-08-27,13.770803451538086
2009-08-28,13.669342994689941
2009-08-31,13.594949722290039
2009-09-01,13.500256538391113
2009-09-02,13.452911376953125
2009-09-03,13.378510475158691
2009-09-04,13.3988037109375
2009-09-08,13.520544052124023
2009-09-09,13.459677696228027
2009-09-10,13.486729621887207
2009-09-11,13.405559539794922
2009-09-14,13.459677696228027
2009-09-15,13.642289161682129
2009-09-16,13.818145751953125
2009-09-17,13.851964950561523
2009-09-18,13.696396827697754
2009-09-21,13.669342994689941
2009-09-22,13.574653625488281
2009-09-23,13.594949722290039
2009-09-24,13.412331581115723
2009-09-25,13.351457595825195
2009-09-28,13.642289161682129
2009-09-29,13.655816078186035
2009-09-30,13.486729621887207
2009-10-01,13.371745109558105
2009-10-02,13.209423065185547
2009-10-05,13.15530776977539
2009-10-06,13.18912410736084
2009-10-07,13.243242263793945
2009-10-08,13.310874938964844
2009-10-09,13.385272026062012
2009-10-12,13.594949722290039
2009-10-13,13.561129570007324
2009-10-14,13.405559539794922
2009-10-15,13.364986419677734
2009-10-16,13.49349594116211
2009-10-19,13.466436386108398
2009-10-20,13.439382553100586
2009-10-21,13.378510475158691
2009-10-22,13.459677696228027
2009-10-23,13.182363510131836
2009-10-26,13.040328979492188
2009-10-27,12.891524314880371
2009-10-28,12.884761810302734
2009-10-29,12.992981910705566
2009-10-30,12.830656051635742
2009-11-02,12.877999305725098
2009-11-03,13.074141502380371
2009-11-04,13.040328979492188
2009-11-05,13.249999046325684
2009-11-06,13.229707717895508
2009-11-09,13.865499496459961
2009-11-10,13.622000694274902
2009-11-11,13.466436386108398
2009-11-12,13.709930419921875
2009-11-13,13.723455429077148
2009-11-16,13.955820083618164
2009-11-17,14.782787322998047
2009-11-18,14.646097183227539
2009-11-19,14.673437118530273
2009-11-20,14.550410270690918
2009-11-23,14.550410270690918
2009-11-24,14.926308631896973
2009-11-25,15.042495727539062
2009-11-27,15.042495727539062
2009-11-30,15.199685096740723
2009-12-01,15.227021217346191
2009-12-02,15.090339660644531
2009-12-03,14.898968696594238
2009-12-04,14.898968696594238
2009-12-07,14.871637344360352
2009-12-08,14.762284278869629
2009-12-09,14.857965469360352
2009-12-10,14.871637344360352
2009-12-11,15.083499908447266
2009-12-14,15.09717082977295
2009-12-15,15.076669692993164
2009-12-16,15.254359245300293
2009-12-17,15.404717445373535
2009-12-18,15.315871238708496
2009-12-21,15.500394821166992
2009-12-22,15.179182052612305
2009-12-23,15.206521034240723
2009-12-24,15.309035301208496
2009-12-28,15.268020629882812
2009-12-29,15.356874465942383
2009-12-30,15.411552429199219
2009-12-31,15.315871238708496
2010-01-04,15.47989273071289
2010-01-05,15.6370849609375
2010-01-06,15.719098091125488
2010-01-07,15.753262519836426
2010-01-08,15.719098091125488
2010-01-11,15.876296043395996
2010-01-12,15.801106452941895
2010-01-13,15.869453430175781
2010-01-14,15.705427169799805
2010-01-15,15.445721626281738
2010-01-19,15.37738037109375
2010-01-20,15.343207359313965
2010-01-21,15.110840797424316
2010-01-22,15.076669692993164
2010-01-25,15.138178825378418
2010-01-26,15.04932689666748
2010-01-27,15.04932689666748
2010-01-28,14.803295135498047
2010-01-29,14.898968696594238
2010-02-01,15.131341934204102
2010-02-02,15.104004859924316
2010-02-03,15.281692504882812
2010-02-04,14.864791870117188
2010-02-05,14.81696605682373
2010-02-08,14.769120216369629
2010-02-09,14.625596046447754
2010-02-10,14.741779327392578
2010-02-11,14.912644386291504
2010-02-12,15.145007133483887
2010-02-16,15.26230525970459
2010-02-17,15.324410438537598
2010-02-18,15.531393051147461
2010-02-19,15.78668212890625
2010-02-22,15.655591011047363
2010-02-23,15.490002632141113
2010-02-24,15.358904838562012
2010-02-25,15.393397331237793
2010-02-26,15.358904838562012
2010-03-01,14.544732093811035
2010-03-02,14.317032814025879
2010-03-03,14.43432903289795
2010-03-04,14.662022590637207
2010-03-05,14.772424697875977
2010-03-08,14.7310209274292
2010-03-09,14.641326904296875
2010-03-10,14.537829399108887
2010-03-11,14.503327369689941
2010-03-12,14.461930274963379
2010-03-15,14.558531761169434
2010-03-16,14.537829399108887
2010-03-17,14.675821304321289
2010-03-18,14.765521049499512
2010-03-19,14.662022590637207
2010-03-22,14.565433502197266
2010-03-23,14.910414695739746
2010-03-24,14.972517967224121
2010-03-25,14.841418266296387
2010-03-26,14.662022590637207
2010-03-29,14.78622055053711
2010-03-30,14.744826316833496
2010-03-31,15.013917922973633
2010-04-01,15.048412322998047
2010-04-05,15.28300952911377
2010-04-06,15.27611255645752
2010-04-07,14.97941780090332
2010-04-08,14.7310209274292
2010-04-09,14.917319297790527
2010-04-12,14.869020462036133
2010-04-13,14.820718765258789
2010-04-14,14.793122291564941
2010-04-15,14.78622055053711
2010-04-16,14.813820838928223
2010-04-19,14.641326904296875
2010-04-20,14.800020217895508
2010-04-21,14.93111515045166
2010-04-22,14.78622055053711
2010-04-23,14.737926483154297
2010-04-26,14.530929565429688
2010-04-27,14.372234344482422
2010-04-28,14.655122756958008
2010-04-29,14.965614318847656
2010-04-30,15.027713775634766
2010-05-03,15.138108253479004
2010-05-04,15.179512977600098
2010-05-05,15.18641185760498
2010-05-06,14.765521049499512
2010-05-07,14.289432525634766
2010-05-10,15.131207466125488
2010-05-11,14.938015937805176
2010-05-12,14.972517967224121
2010-05-13,15.007011413574219
2010-05-14,14.895539283752441
2010-05-17,14.832839012145996
2010-05-18,14.575055122375488
2010-05-19,14.386948585510254
2010-05-20,13.899252891540527
2010-05-21,13.996794700622559
2010-05-24,13.968927383422852
2010-05-25,13.941060066223145
2010-05-26,13.934087753295898
2010-05-27,14.129168510437012
2010-05-28,14.1709623336792
2010-06-01,13.948019027709961
2010-06-02,14.087364196777344
2010-06-03,14.21973705291748
2010-06-04,13.878350257873535
2010-06-07,13.878350257873535
2010-06-08,14.080400466918945
2010-06-09,14.003763198852539
2010-06-10,13.941060066223145
2010-06-11,14.003763198852539
2010-06-14,14.39391803741455
2010-06-15,14.533254623413086
2010-06-16,14.554156303405762
2010-06-17,14.693507194519043
2010-06-18,15.146357536315918
2010-06-21,14.944310188293457
2010-06-22,14.700467109680176
2010-06-23,14.609899520874023
2010-06-24,14.491453170776367
2010-06-25,14.644723892211914
2010-06-28,14.756206512451172
2010-06-29,14.463583946228027
2010-06-30,14.3521146774292
2010-07-01,13.934087753295898
2010-07-02,13.95499324798584
2010-07-06,14.136137962341309
2010-07-07,14.686534881591797
2010-07-08,14.777100563049316
2010-07-09,14.79103946685791
2010-07-12,14.672597885131836
2010-07-13,14.714402198791504
2010-07-14,14.825870513916016
2010-07-15,14.881609916687012
2010-07-16,14.519319534301758
2010-07-19,14.672597885131836
2010-07-20,14.95128059387207
2010-07-21,14.623828887939453
2010-07-22,14.895539283752441
2010-07-23,14.867670059204102
2010-07-26,15.132427215576172
2010-07-27,15.216025352478027
2010-07-28,15.013978958129883
2010-07-29,14.80496597290039
2010-07-30,14.895539283752441
2010-08-02,15.188155174255371
2010-08-03,15.020944595336914
2010-08-04,15.034882545471191
2010-08-05,15.759454727172852
2010-08-06,15.717649459838867
2010-08-09,15.745523452758789
2010-08-10,15.898798942565918
2010-08-11,15.829118728637695
2010-08-12,15.661916732788086
2010-08-13,15.787322044372559
2010-08-16,15.548124313354492
2010-08-17,15.709935188293457
2010-08-18,15.667726516723633
2010-08-19,15.541086196899414
2010-08-20,15.534055709838867
2010-08-23,15.477768898010254
2010-08-24,15.442595481872559
2010-08-25,15.942099571228027
2010-08-26,15.963203430175781
2010-08-27,15.998387336730957
2010-08-30,15.899894714355469
2010-08-31,15.885819435119629
2010-09-01,16.209442138671875
2010-09-02,16.36422348022461
2010-09-03,16.42050552368164
2010-09-07,16.09687614440918
2010-09-08,15.829547882080078
2010-09-09,15.871750831604004
2010-09-10,15.906920433044434
2010-09-13,16.019493103027344
2010-09-14,16.02652359008789
2010-09-15,16.075769424438477
2010-09-16,15.991351127624512
2010-09-17,16.27979850769043
2010-09-20,16.314970016479492
2010-09-21,16.223514556884766
2010-09-22,16.35015869140625
2010-09-23,16.209442138671875
2010-09-24,16.52604103088379
2010-09-27,16.413469314575195
2010-09-28,16.371261596679688
2010-09-29,16.223514556884766
2010-09-30,16.371261596679688
2010-10-01,16.55417251586914
2010-10-04,16.511964797973633
2010-10-05,16.6667423248291
2010-10-06,16.701919555664062
2010-10-07,16.72303009033203
2010-10-08,16.673776626586914
2010-10-11,16.645631790161133
2010-10-12,16.687849044799805
2010-10-13,16.511964797973633
2010-10-14,16.547142028808594
2010-10-15,16.631567001342773
2010-10-18,16.638591766357422
2010-10-19,16.694889068603516
2010-10-20,16.786346435546875
2010-10-21,16.701919555664062
2010-10-22,16.659700393676758
2010-10-25,16.568246841430664
2010-10-26,16.624528884887695
2010-10-27,16.814481735229492
2010-10-28,16.814481735229492
2010-10-29,16.800413131713867
2010-11-01,16.694889068603516
2010-11-02,16.793371200561523
2010-11-03,16.9551944732666
2010-11-04,17.264741897583008
2010-11-05,17.454700469970703
2010-11-08,17.391380310058594
2010-11-09,17.19439697265625
2010-11-10,17.41248893737793
2010-11-11,17.503944396972656
2010-11-12,17.236610412597656
2010-11-15,17.489879608154297
2010-11-16,17.049802780151367
2010-11-17,17.120777130126953
2010-11-18,16.98590660095215
2010-11-19,17.213048934936523
2010-11-22,17.24144172668457
2010-11-23,17.347919464111328
2010-11-24,17.489879608154297
2010-11-26,17.59634780883789
2010-11-29,17.41889762878418
2010-11-30,17.39760398864746
2010-12-01,17.589256286621094
2010-12-02,17.745412826538086
2010-12-03,17.688623428344727
2010-12-06,17.71701431274414
2010-12-07,17.589256286621094
2010-12-08,17.57505226135254
2010-12-09,17.674428939819336
2010-12-10,17.546661376953125
2010-12-13,17.745412826538086
2010-12-14,17.70282745361328
2010-12-15,17.681533813476562
2010-12-16,17.894466400146484
2010-12-17,17.908666610717773
2010-12-20,18.114519119262695
2010-12-21,17.915769577026367
2010-12-22,17.88736915588379
2010-12-23,18.029338836669922
2010-12-27,18.036439895629883
2010-12-28,18.107421875
2010-12-29,18.263574600219727
2010-12-30,18.057735443115234
2010-12-31,17.951251983642578
2011-01-03,18.12871742248535
2011-01-04,18.220993041992188
2011-01-05,18.121620178222656
2011-01-06,17.908666610717773
2011-01-07,18.220993041992188
2011-01-10,18.107421875
2011-01-11,18.000951766967773
2011-01-12,18.15711212158203
2011-01-13,18.228086471557617
2011-01-14,18.441028594970703
2011-01-18,18.043527603149414
2011-01-19,18.121620178222656
2011-01-20,18.21388816833496
2011-01-21,18.16419792175293
2011-01-24,18.384241104125977
2011-01-25,18.41973876953125
2011-01-26,18.561702728271484
2011-01-27,18.377147674560547
2011-01-28,18.01513671875
2011-01-31,18.100322723388672
2011-02-01,18.220993041992188
2011-02-02,18.597185134887695
2011-02-03,18.90951919555664
2011-02-04,18.973386764526367
2011-02-07,19.0230770111084
2011-02-08,18.902408599853516
2011-02-09,18.85272979736328
2011-02-10,18.78173828125
2011-02-11,18.895320892333984
2011-02-14,19.1650447845459
2011-02-15,19.356693267822266
2011-02-16,19.48550796508789
2011-02-17,19.54990577697754
2011-02-18,19.914852142333984
2011-02-22,19.664392471313477
2011-02-23,19.60715675354004
2011-02-24,19.378162384033203
2011-02-25,19.585691452026367
2011-02-28,19.850448608398438
2011-03-01,19.650087356567383
2011-03-02,19.814678192138672
2011-03-03,20.179622650146484
2011-03-04,19.814678192138672
2011-03-07,19.78605079650879
2011-03-08,19.95779037475586
2011-03-09,19.943485260009766
2011-03-10,19.60715675354004
2011-03-11,19.64293670654297
2011-03-14,19.6787109375
2011-03-15,19.277984619140625
2011-03-16,19.40678596496582
2011-03-17,19.3209171295166
2011-03-18,19.342382431030273
2011-03-21,19.6787109375
2011-03-22,19.621463775634766
2011-03-23,19.60715675354004
2011-03-24,19.814678192138672
2011-03-25,19.87907600402832
2011-03-28,19.6787109375
2011-03-29,19.800355911254883
2011-03-30,20.000728607177734
2011-03-31,20.072284698486328
2011-04-01,20.25833511352539
2011-04-04,20.358524322509766
2011-04-05,20.337055206298828
2011-04-06,20.55173110961914
2011-04-07,20.473007202148438
2011-04-08,20.408605575561523
2011-04-11,20.294113159179688
2011-04-12,19.964946746826172
2011-04-13,20.158153533935547
2011-04-14,20.294113159179688
2011-04-15,20.515949249267578
2011-04-18,20.301273345947266
2011-04-19,20.308429718017578
2011-04-20,20.379987716674805
2011-04-21,20.25833511352539
2011-04-25,20.272647857666016
2011-04-26,20.508800506591797
2011-04-27,20.81650161743164
2011-04-28,20.888057708740234
2011-04-29,21.024019241333008
2011-05-02,21.117046356201172
2011-05-03,21.138513565063477
2011-05-04,20.988237380981445
2011-05-05,20.89521598815918
2011-05-06,20.95245361328125
2011-05-09,21.21007537841797
2011-05-10,21.904193878173828
2011-05-11,21.23154067993164
2011-05-12,21.260160446166992
2011-05-13,21.016860961914062
2011-05-16,20.750097274780273
2011-05-17,20.735675811767578
2011-05-18,20.851036071777344
2011-05-19,21.146635055541992
2011-05-20,21.197113037109375
2011-05-23,20.923139572143555
2011-05-24,20.915925979614258
2011-05-25,21.46387481689453
2011-05-26,21.54318618774414
2011-05-27,21.49992561340332
2011-05-31,21.636919021606445
2011-06-01,21.348520278930664
2011-06-02,21.211532592773438
2011-06-03,20.944766998291016
2011-06-06,20.757312774658203
2011-06-07,20.72846221923828
2011-06-08,20.72846221923828
2011-06-09,20.569852828979492
2011-06-10,20.613109588623047
2011-06-13,20.76451873779297
2011-06-14,20.988025665283203
2011-06-15,20.750097274780273
2011-06-16,20.750097274780273
2011-06-17,21.00965118408203
2011-06-20,21.1105899810791
2011-06-21,21.16827392578125
2011-06-22,21.125009536743164
2011-06-23,21.204330444335938
2011-06-24,21.081748962402344
2011-06-27,21.031282424926758
2011-06-28,21.175477981567383
2011-06-29,21.507143020629883
2011-06-30,21.233163833618164
2011-07-01,21.70180892944336
2011-07-05,21.5648193359375
2011-07-06,21.636919021606445
2011-07-07,21.74506378173828
2011-07-08,21.74506378173828
2011-07-11,21.38456916809082
2011-07-12,21.312475204467773
2011-07-13,21.39177703857422
2011-07-14,21.204330444335938
2011-07-15,21.290836334228516
2011-07-18,21.00965118408203
2011-07-19,21.081748962402344
2011-07-20,21.182693481445312
2011-07-21,21.413408279418945
2011-07-22,21.254793167114258
2011-07-25,21.088958740234375
2011-07-26,20.90151023864746
2011-07-27,20.367971420288086
2011-07-28,20.382389068603516
2011-07-29,20.187726974487305
2011-08-01,20.223772048950195
2011-08-02,19.92816734313965
2011-08-03,20.396812438964844
2011-08-04,19.899328231811523
2011-08-05,19.762338638305664
2011-08-08,18.42129898071289
2011-08-09,20.079578399658203
2011-08-10,19.49798011779785
2011-08-11,20.741140365600586
2011-08-12,20.523042678833008
2011-08-15,21.13371467590332
2011-08-16,21.010122299194336
2011-08-17,20.799293518066406
2011-08-18,20.28313636779785
2011-08-19,19.796052932739258
2011-08-22,19.99960708618164
2011-08-23,20.355833053588867
2011-08-24,20.93016242980957
2011-08-25,20.748411178588867
2011-08-26,21.09737205505371
2011-08-29,21.439056396484375
2011-08-30,21.489948272705078
2011-08-31,21.649887084960938
2011-09-01,21.555374145507812
2011-09-02,21.439056396484375
2011-09-06,21.184606552124023
2011-09-07,21.489948272705078
2011-09-08,21.56264877319336
2011-09-09,20.850191116333008
2011-09-12,20.733867645263672
2011-09-13,20.959239959716797
2011-09-14,21.46813201904297
2011-09-15,21.64261245727539
2011-09-16,21.584457397460938
2011-09-19,21.446321487426758
2011-09-20,21.933408737182617
2011-09-21,22.02065086364746
2011-09-22,21.860719680786133
2011-09-23,21.657154083251953
2011-09-26,22.0061092376709
2011-09-27,22.17331314086914
2011-09-28,21.904327392578125
2011-09-29,22.071535110473633
2011-09-30,21.94068145751953
2011-10-03,21.279117584228516
2011-10-04,21.40997886657715
2011-10-05,21.24276351928711
2011-10-06,21.46087074279785
2011-10-07,21.351816177368164
2011-10-10,21.88979148864746
2011-10-11,21.86798095703125
2011-10-12,21.39543342590332
2011-10-13,21.737123489379883
2011-10-14,21.67896270751953
2011-10-17,21.911602020263672
2011-10-18,22.071535110473633
2011-10-19,22.275094985961914
2011-10-20,22.20966911315918
2011-10-21,22.18058967590332
2011-10-24,22.485929489135742
2011-10-25,21.737123489379883
2011-10-26,21.56991195678711
2011-10-27,22.064268112182617
2011-10-28,22.12242889404297
2011-10-31,22.19512939453125
2011-11-01,21.664419174194336
2011-11-02,21.88252830505371
2011-11-03,22.536815643310547
2011-11-04,22.238750457763672
2011-11-07,22.674945831298828
2011-11-08,22.65313148498535
2011-11-09,22.405956268310547
2011-11-10,22.674945831298828
2011-11-11,22.65313148498535
2011-11-14,22.485929489135742
2011-11-15,22.5804386138916
2011-11-16,22.38267707824707
2011-11-17,22.236196517944336
2011-11-18,22.3021183013916
2011-11-21,22.26549530029297
2011-11-22,22.14097785949707
2011-11-23,21.848020553588867
2011-11-25,21.8406925201416
2011-11-28,21.921266555786133
2011-11-29,22.4632511138916
2011-11-30,22.756216049194336
2011-12-01,22.997915267944336
2011-12-02,22.990591049194336
2011-12-05,23.166370391845703
2011-12-06,23.181015014648438
2011-12-07,22.76354217529297
2011-12-08,22.6903018951416
2011-12-09,22.76354217529297
2011-12-12,22.719589233398438
2011-12-13,22.6683292388916
2011-12-14,22.2435302734375
2011-12-15,22.646352767944336
2011-12-16,22.89537811279297
2011-12-19,22.67564582824707
2011-12-20,23.005239486694336
2011-12-21,23.290882110595703
2011-12-22,23.312854766845703
2011-12-23,23.503284454345703
2011-12-27,23.840190887451172
2011-12-28,23.33482551574707
2011-12-29,23.569204330444336
2011-12-30,23.33482551574707
2012-01-03,23.06383514404297
