Date,TFC
2000-08-17,10.267317771911621
2000-08-18,10.099783897399902
2000-08-21,10.051918983459473
2000-08-22,10.267317771911621
2000-08-23,10.099783897399902
2000-08-24,10.027983665466309
2000-08-25,10.123716354370117
2000-08-28,10.219450950622559
2000-08-29,10.075849533081055
2000-08-30,10.219450950622559
2000-08-31,10.36903190612793
2000-09-01,10.219450950622559
2000-09-05,10.29124927520752
2000-09-06,10.506643295288086
2000-09-07,10.626313209533691
2000-09-08,10.985307693481445
2000-09-11,11.176772117614746
2000-09-12,11.20070743560791
2000-09-13,11.463967323303223
2000-09-14,11.463967323303223
2000-09-15,11.416106224060059
2000-09-18,11.12890911102295
2000-09-19,11.20070743560791
2000-09-20,11.152841567993164
2000-09-21,11.057109832763672
2000-09-22,11.12890911102295
2000-09-25,11.272504806518555
2000-09-26,11.344301223754883
2000-09-27,11.44003963470459
2000-09-28,11.65544319152832
2000-09-29,11.535771369934082
2000-10-02,11.679370880126953
2000-10-03,11.870831489562988
2000-10-04,11.679370880126953
2000-10-05,11.65544319152832
2000-10-06,11.248576164245605
2000-10-09,11.12890911102295
2000-10-10,10.841711044311523
2000-10-11,10.737472534179688
2000-10-12,10.568571090698242
2000-10-13,10.954631805419922
2000-10-16,11.051155090332031
2000-10-17,10.785728454589844
2000-10-18,10.809860229492188
2000-10-19,11.075278282165527
2000-10-20,11.147669792175293
2000-10-23,11.099405288696289
2000-10-24,11.364829063415527
2000-10-25,11.557860374450684
2000-10-26,11.533735275268555
2000-10-27,11.799156188964844
2000-10-30,12.136960983276367
2000-10-31,12.305862426757812
2000-11-01,12.161091804504395
2000-11-02,12.523026466369629
2000-11-03,12.6436767578125
2000-11-06,12.59542179107666
2000-11-07,12.5712890625
2000-11-08,12.523026466369629
2000-11-09,12.740189552307129
2000-11-10,12.4989013671875
2000-11-13,12.185226440429688
2000-11-14,12.209354400634766
2000-11-15,12.064576148986816
2000-11-16,12.040448188781738
2000-11-17,11.895672798156738
2000-11-20,11.702632904052734
2000-11-21,11.943928718566895
2000-11-22,11.726765632629395
2000-11-24,11.847414016723633
2000-11-27,12.088701248168945
2000-11-28,12.378252029418945
2000-11-29,12.740189552307129
2000-11-30,12.884965896606445
2000-12-01,13.005609512329102
2000-12-04,12.78845500946045
2000-12-05,12.933223724365234
2000-12-06,12.691930770874023
2000-12-07,13.126259803771973
2000-12-08,13.439933776855469
2000-12-11,13.536452293395996
2000-12-12,13.319287300109863
2000-12-13,13.246902465820312
2000-12-14,12.957358360290527
2000-12-15,13.029739379882812
2000-12-18,13.536452293395996
2000-12-19,13.753616333007812
2000-12-20,13.946647644042969
2000-12-21,14.260329246520996
2000-12-22,14.574007034301758
2000-12-26,14.670526504516602
2000-12-27,14.767044067382812
2000-12-28,14.670526504516602
2000-12-29,14.405099868774414
2001-01-02,13.946647644042969
2001-01-03,14.453360557556152
2001-01-04,14.622264862060547
2001-01-05,14.332716941833496
2001-01-08,14.187939643859863
2001-01-09,13.753616333007812
2001-01-10,14.352993965148926
2001-01-11,14.352993965148926
2001-01-12,14.037274360656738
2001-01-16,14.231558799743652
2001-01-17,14.425851821899414
2001-01-18,14.37728500366211
2001-01-19,14.20727825164795
2001-01-22,14.255857467651367
2001-01-23,14.498705863952637
2001-01-24,13.988699913024902
2001-01-25,14.08584213256836
2001-01-26,14.255857467651367
2001-01-29,14.326762199401855
2001-01-30,14.361727714538574
2001-01-31,14.233504295349121
2001-02-01,14.190760612487793
2001-02-02,14.299564361572266
2001-02-05,14.322879791259766
2001-02-06,14.159675598144531
2001-02-07,14.194646835327148
2001-02-08,14.225730895996094
2001-02-09,14.322879791259766
2001-02-12,14.427793502807617
2001-02-13,14.361727714538574
2001-02-14,14.388934135437012
2001-02-15,14.284021377563477
2001-02-16,14.447221755981445
2001-02-20,14.229619026184082
2001-02-21,14.210190773010254
2001-02-22,13.852699279785156
2001-02-23,13.914880752563477
2001-02-26,14.039214134216309
2001-02-27,14.217964172363281
2001-02-28,14.039214134216309
2001-03-01,14.128592491149902
2001-03-02,14.264591217041016
2001-03-05,14.0819673538208
2001-03-06,14.046988487243652
2001-03-07,14.206308364868164
2001-03-08,14.245159149169922
2001-03-09,13.864363670349121
2001-03-12,13.304810523986816
2001-03-13,13.600131034851074
2001-03-14,13.234874725341797
2001-03-15,13.743900299072266
2001-03-16,13.561273574829102
2001-03-19,13.666184425354004
2001-03-20,13.359216690063477
2001-03-21,12.869609832763672
2001-03-22,12.209026336669922
2001-03-23,12.916237831115723
2001-03-26,13.137730598449707
2001-03-27,13.409730911254883
2001-03-28,13.425276756286621
2001-03-29,13.491332054138184
2001-03-30,13.666184425354004
2001-04-02,13.747784614562988
2001-04-03,13.596237182617188
2001-04-04,13.308698654174805
2001-04-05,13.685617446899414
2001-04-06,13.541840553283691
2001-04-09,13.561273574829102
2001-04-10,13.678617477416992
2001-04-11,13.545622825622559
2001-04-12,13.52215576171875
2001-04-16,13.44783878326416
2001-04-17,13.608214378356934
2001-04-18,13.932869911193848
2001-04-19,13.940690040588379
2001-04-20,13.960243225097656
2001-04-23,13.897669792175293
2001-04-24,13.948511123657227
2001-04-25,14.015009880065918
2001-04-26,13.901578903198242
2001-04-27,14.116705894470215
2001-04-30,13.854632377624512
2001-05-01,13.956342697143555
2001-05-02,14.081500053405762
2001-05-03,14.241881370544434
2001-05-04,14.347490310668945
2001-05-07,14.316197395324707
2001-05-08,14.159732818603516
2001-05-09,14.159732818603516
2001-05-10,14.08541488647461
2001-05-11,14.050209999084473
2001-05-14,14.022834777832031
2001-05-15,14.167564392089844
2001-05-16,14.47265625
2001-05-17,14.406160354614258
2001-05-18,14.31228256225586
2001-05-21,14.257521629333496
2001-05-22,14.476571083068848
2001-05-23,14.331846237182617
2001-05-24,14.21058464050293
2001-05-25,14.124527931213379
2001-05-29,14.065858840942383
2001-05-30,14.038479804992676
2001-05-31,14.140178680419922
2001-06-01,14.08541488647461
2001-06-04,14.21058464050293
2001-06-05,14.237961769104004
2001-06-06,14.18320083618164
2001-06-07,14.120619773864746
2001-06-08,13.909399032592773
2001-06-11,13.889839172363281
2001-06-12,13.850728988647461
2001-06-13,13.858546257019043
2001-06-14,13.77640438079834
2001-06-15,13.713821411132812
2001-06-18,13.850728988647461
2001-06-19,13.905487060546875
2001-06-20,14.077596664428711
2001-06-21,14.433548927307129
2001-06-22,14.21840763092041
2001-06-25,14.124527931213379
2001-06-26,14.155821800231934
2001-06-27,14.206671714782715
2001-06-28,14.320110321044922
2001-06-29,14.355314254760742
2001-07-02,14.382692337036133
2001-07-03,14.394424438476562
2001-07-05,14.28882122039795
2001-07-06,14.124527931213379
2001-07-09,14.245787620544434
2001-07-10,13.93677043914795
2001-07-11,13.909199714660645
2001-07-12,14.047107696533203
2001-07-13,14.192895889282227
2001-07-16,14.121968269348145
2001-07-17,14.338689804077148
2001-07-18,14.472658157348633
2001-07-19,14.480538368225098
2001-07-20,14.401724815368652
2001-07-23,14.315052032470703
2001-07-24,14.224420547485352
2001-07-25,14.338689804077148
2001-07-26,14.472658157348633
2001-07-27,14.480538368225098
2001-07-30,14.445074081420898
2001-07-31,14.543582916259766
2001-08-01,14.638151168823242
2001-08-02,14.6854248046875
2001-08-03,14.799702644348145
2001-08-06,14.764238357543945
2001-08-07,14.795757293701172
2001-08-08,14.740596771240234
2001-08-09,14.870620727539062
2001-08-10,14.973069190979004
2001-08-13,14.980949401855469
2001-08-14,14.973069190979004
2001-08-15,14.965191841125488
2001-08-16,15.103106498718262
2001-08-17,15.051880836486816
2001-08-20,15.091272354125977
2001-08-21,15.083402633666992
2001-08-22,15.16220474243164
2001-08-23,14.969133377075195
2001-08-24,14.902149200439453
2001-08-27,14.701192855834961
2001-08-28,14.606622695922852
2001-08-29,14.468721389770508
2001-08-30,14.452956199645996
2001-08-31,14.492355346679688
2001-09-04,14.52387809753418
2001-09-05,14.413554191589355
2001-09-06,14.2677640914917
2001-09-07,14.011643409729004
2001-09-10,13.999823570251465
2001-09-17,13.416664123535156
2001-09-18,13.64913272857666
2001-09-19,13.743701934814453
2001-09-20,13.416664123535156
2001-09-21,13.227527618408203
2001-09-24,13.657013893127441
2001-09-25,13.72005844116211
2001-09-26,13.81463623046875
2001-09-27,14.252001762390137
2001-09-28,14.362325668334961
2001-10-01,14.38202953338623
2001-10-02,14.563277244567871
2001-10-03,14.547521591186523
2001-10-04,14.121968269348145
2001-10-05,13.676719665527344
2001-10-08,13.026571273803711
2001-10-09,13.077802658081055
2001-10-10,13.185033798217773
2001-10-11,13.284307479858398
2001-10-12,13.11751651763916
2001-10-15,13.07382583618164
2001-10-16,13.157228469848633
2001-10-17,12.9229154586792
2001-10-18,12.77994155883789
2001-10-19,12.783915519714355
2001-10-22,12.918946266174316
2001-10-23,12.887170791625977
2001-10-24,13.06588363647461
2001-10-25,13.204882621765137
2001-10-26,13.296221733093262
2001-10-29,13.018228530883789
2001-10-30,12.895109176635742
2001-10-31,12.748167991638184
2001-11-01,13.006316184997559
2001-11-02,13.026168823242188
2001-11-05,13.320054054260254
2001-11-06,13.48288345336914
2001-11-07,13.506709098815918
2001-11-08,13.478907585144043
2001-11-09,13.490823745727539
2001-11-12,13.419336318969727
2001-11-13,13.61392593383789
2001-11-14,13.617900848388672
2001-11-15,13.594076156616211
2001-11-16,13.61392593383789
2001-11-19,13.725139617919922
2001-11-20,13.71718978881836
2001-11-21,13.617900848388672
2001-11-23,13.780736923217773
2001-11-26,13.756901741027832
2001-11-27,13.713220596313477
2001-11-28,13.52656364440918
2001-11-29,13.697332382202148
2001-11-30,13.56230640411377
2001-12-03,13.44316577911377
2001-12-04,13.653641700744629
2001-12-05,13.8085355758667
2001-12-06,13.89590072631836
2001-12-07,13.94753646850586
2001-12-10,13.820448875427246
2001-12-11,13.83633041381836
2001-12-12,13.864130973815918
2001-12-13,13.744990348815918
2001-12-14,13.856191635131836
2001-12-17,13.987241744995117
2001-12-18,14.106388092041016
2001-12-19,14.336725234985352
2001-12-20,14.483667373657227
2001-12-21,14.396292686462402
2001-12-24,14.37644100189209
2001-12-26,14.404234886169434
2001-12-27,14.344672203063965
2001-12-28,14.364530563354492
2001-12-31,14.340699195861816
2002-01-02,14.225523948669434
2002-01-03,14.328789710998535
2002-01-04,14.388348579406738
2002-01-07,14.463812828063965
2002-01-08,14.193761825561523
2002-01-09,14.058734893798828
2002-01-10,14.05475902557373
2002-01-11,13.860156059265137
2002-01-14,13.713220596313477
2002-01-15,13.94753646850586
2002-01-16,13.927523612976074
2002-01-17,14.027546882629395
2002-01-18,13.975543022155762
2002-01-22,13.9595365524292
2002-01-23,14.07956600189209
2002-01-24,14.183591842651367
2002-01-25,14.199599266052246
2002-01-28,14.183591842651367
2002-01-29,13.79149341583252
2002-01-30,13.935531616210938
2002-01-31,14.099577903747559
2002-02-01,14.219602584838867
2002-02-04,13.811495780944824
2002-02-05,13.86351490020752
2002-02-06,13.803497314453125
2002-02-07,13.839502334594727
2002-02-08,14.083565711975098
2002-02-11,14.307616233825684
2002-02-12,14.343631744384766
2002-02-13,14.539681434631348
2002-02-14,14.595693588256836
2002-02-15,14.503666877746582
2002-02-19,14.207598686218262
2002-02-20,14.331624984741211
2002-02-21,14.25960636138916
2002-02-22,14.395646095275879
2002-02-25,14.627703666687012
2002-02-26,14.739731788635254
2002-02-27,14.747732162475586
2002-02-28,14.807746887207031
2002-03-01,14.95178508758545
2002-03-04,15.199840545654297
2002-03-05,15.127833366394043
2002-03-06,15.295869827270508
2002-03-07,15.211853981018066
2002-03-08,15.23985767364502
2002-03-11,15.419896125793457
2002-03-12,15.40390396118164
2002-03-13,15.283872604370117
2002-03-14,15.39189338684082
2002-03-15,15.607953071594238
2002-03-18,15.64796257019043
2002-03-19,15.639960289001465
2002-03-20,15.475926399230957
2002-03-21,15.339882850646973
2002-03-22,15.379899978637695
2002-03-25,15.123827934265137
2002-03-26,15.231854438781738
2002-03-27,15.40390396118164
2002-03-28,15.247858047485352
2002-04-01,15.183838844299316
2002-04-02,15.199840545654297
2002-04-03,14.99979305267334
2002-04-04,15.023802757263184
2002-04-05,15.047812461853027
2002-04-08,15.103833198547363
2002-04-09,15.155838966369629
2002-04-10,15.29281234741211
2002-04-11,15.03900146484375
2002-04-12,14.962462425231934
2002-04-15,14.88188648223877
2002-04-16,15.204180717468262
2002-04-17,15.252532005310059
2002-04-18,15.171952247619629
2002-04-19,15.288783073425293
2002-04-22,15.248496055603027
2002-04-23,15.288783073425293
2002-04-24,15.353240013122559
2002-04-25,15.316987037658691
2002-04-26,15.17597770690918
2002-04-29,15.10749626159668
2002-04-30,15.341155052185059
2002-05-01,15.554676055908203
2002-05-02,15.73193359375
2002-05-03,15.804445266723633
2002-05-06,15.562722206115723
2002-05-07,15.526469230651855
2002-05-08,15.598993301391602
2002-05-09,15.393529891967773
2002-05-10,15.188064575195312
2002-05-13,15.385477066040039
2002-05-14,15.554676055908203
2002-05-15,15.506333351135254
2002-05-16,15.526469230651855
2002-05-17,15.566761016845703
2002-05-20,15.268635749816895
2002-05-21,15.228351593017578
2002-05-22,15.200154304504395
2002-05-23,15.280725479125977
2002-05-24,15.159862518310547
2002-05-28,15.014840126037598
2002-05-29,14.962462425231934
2002-05-30,15.059147834777832
2002-05-31,15.139721870422363
2002-06-03,14.966492652893066
2002-06-04,14.869807243347168
2002-06-05,14.990662574768066
2002-06-06,14.744908332824707
2002-06-07,14.841596603393555
2002-06-10,14.966492652893066
2002-06-11,14.821464538574219
2002-06-12,14.962462425231934
2002-06-13,14.773117065429688
2002-06-14,14.906059265136719
2002-06-17,15.329075813293457
2002-06-18,15.405620574951172
2002-06-19,15.184029579162598
2002-06-20,15.268635749816895
2002-06-21,15.091373443603516
2002-06-24,15.11152172088623
2002-06-25,15.05512523651123
2002-06-26,14.926204681396484
2002-06-27,15.284748077392578
2002-06-28,15.550651550292969
2002-07-01,15.42978572845459
2002-07-02,15.20821475982666
2002-07-03,15.099442481994629
2002-07-05,15.470077514648438
2002-07-08,15.470077514648438
2002-07-09,15.18000602722168
2002-07-10,14.83085823059082
2002-07-11,15.115047454833984
2002-07-12,14.774017333984375
2002-07-15,14.737475395202637
2002-07-16,14.449224472045898
2002-07-17,14.481706619262695
2002-07-18,13.754982948303223
2002-07-19,13.503263473510742
2002-07-22,13.27185344696045
2002-07-23,13.064794540405273
2002-07-24,13.702199935913086
2002-07-25,13.93361759185791
2002-07-26,14.250285148620605
2002-07-29,14.912046432495117
2002-07-30,14.696882247924805
2002-07-31,15.029787063598633
2002-08-01,14.94047737121582
2002-08-02,14.725298881530762
2002-08-05,14.124430656433105
2002-08-06,14.562899589538574
2002-08-07,14.8024320602417
2002-08-08,15.265267372131348
2002-08-09,15.249030113220215
2002-08-12,15.184066772460938
2002-08-13,15.0054349899292
2002-08-14,15.403302192687988
2002-08-15,15.45202350616455
2002-08-16,15.3342866897583
2002-08-19,15.529165267944336
2002-08-20,15.273387908935547
2002-08-21,15.399250030517578
2002-08-22,15.460136413574219
2002-08-23,15.22060489654541
2002-08-26,15.480448722839355
2002-08-27,15.45202350616455
2002-08-28,15.171894073486328
2002-08-29,15.358642578125
2002-08-30,15.447966575622559
2002-09-03,15.017617225646973
2002-09-04,15.350532531738281
2002-09-05,15.330228805541992
2002-09-06,15.443902015686035
2002-09-09,15.549459457397461
2002-09-10,15.435783386230469
2002-09-11,15.378948211669922
2002-09-12,15.062271118164062
2002-09-13,15.171894073486328
2002-09-16,15.08663272857666
2002-09-17,14.822734832763672
2002-09-18,14.648164749145508
2002-09-19,14.270590782165527
2002-09-20,14.363962173461914
2002-09-23,14.270590782165527
2002-09-24,13.93361759185791
2002-09-25,14.270590782165527
2002-09-26,14.68875789642334
2002-09-27,14.299007415771484
2002-09-30,14.22592830657959
2002-10-01,14.692821502685547
2002-10-02,14.087892532348633
2002-10-03,13.474845886230469
2002-10-04,13.27185344696045
2002-10-07,12.691278457641602
2002-10-08,13.39365291595459
2002-10-09,12.91032600402832
2002-10-10,13.532907485961914
2002-10-11,13.999841690063477
2002-10-14,14.09814739227295
2002-10-15,14.581465721130371
2002-10-16,14.319329261779785
2002-10-17,14.622418403625488
2002-10-18,14.66747760772705
2002-10-21,14.769876480102539
2002-10-22,14.704339981079102
2002-10-23,14.8231201171875
2002-10-24,14.68795394897461
2002-10-25,14.921425819396973
2002-10-28,14.933711051940918
2002-10-29,14.888665199279785
2002-10-30,15.032013893127441
2002-10-31,14.847699165344238
2002-11-01,15.232709884643555
2002-11-04,15.294146537780762
2002-11-05,15.359692573547363
2002-11-06,15.101643562316895
2002-11-07,14.622418403625488
2002-11-08,14.434013366699219
2002-11-11,14.315228462219238
2002-11-12,14.45038890838623
2002-11-13,14.528216361999512
2002-11-14,14.89684772491455
2002-11-15,15.015626907348633
2002-11-18,14.741205215454102
2002-11-19,14.810837745666504
2002-11-20,15.339202880859375
2002-11-21,15.507145881652832
2002-11-22,15.466179847717285
2002-11-25,15.552191734313965
2002-11-26,15.322820663452148
2002-11-27,15.65049934387207
2002-11-29,15.560379028320312
2002-12-02,15.527630805969238
2002-12-03,15.429322242736816
2002-12-04,15.380165100097656
2002-12-05,15.216337203979492
2002-12-06,15.400647163391113
2002-12-09,15.27777099609375
2002-12-10,15.54400634765625
2002-12-11,15.658686637878418
2002-12-12,15.519424438476562
2002-12-13,15.503046035766602
2002-12-16,15.617734909057617
2002-12-17,15.523519515991211
2002-12-18,15.367881774902344
2002-12-19,15.290057182312012
2002-12-20,15.47436809539795
2002-12-23,15.400647163391113
2002-12-24,15.339202880859375
2002-12-26,15.326926231384277
2002-12-27,15.097548484802246
2002-12-30,15.187661170959473
2002-12-31,15.150801658630371
2003-01-02,15.560379028320312
2003-01-03,15.523519515991211
2003-01-06,15.822526931762695
2003-01-07,15.71194839477539
2003-01-08,15.58496379852295
2003-01-09,15.79384994506836
2003-01-10,15.666889190673828
2003-01-13,15.58496379852295
2003-01-14,15.687355041503906
2003-01-15,15.37782096862793
2003-01-16,15.37782096862793
2003-01-17,15.423226356506348
2003-01-21,14.213964462280273
2003-01-22,13.908547401428223
2003-01-23,14.086018562316895
2003-01-24,13.693942070007324
2003-01-27,13.743460655212402
2003-01-28,13.792991638183594
2003-01-29,13.759973526000977
2003-01-30,13.574252128601074
2003-01-31,13.850773811340332
2003-02-03,13.941567420959473
2003-02-04,13.640284538269043
2003-02-05,13.466954231262207
2003-02-06,13.425676345825195
2003-02-07,13.305990219116211
2003-02-10,13.442182540893555
2003-02-11,13.198680877685547
2003-02-12,13.107884407043457
2003-02-13,13.11613655090332
2003-02-14,13.442182540893555
2003-02-18,13.578375816345215
2003-02-19,13.499966621398926
2003-02-20,13.43393325805664
2003-02-21,13.561872482299805
2003-02-24,13.268842697143555
2003-02-25,13.479328155517578
2003-02-26,13.330747604370117
2003-02-27,13.570119857788086
2003-02-28,13.549489974975586
2003-03-03,13.421546936035156
2003-03-04,13.227569580078125
2003-03-05,13.45043659210205
2003-03-06,13.396784782409668
2003-03-07,13.55774211883545
2003-03-10,13.149147987365723
2003-03-11,12.934539794921875
2003-03-12,12.856124877929688
2003-03-13,13.272970199584961
2003-03-14,13.24407958984375
2003-03-17,13.58663272857666
2003-03-18,13.58250904083252
2003-03-19,13.570119857788086
2003-03-20,13.495833396911621
2003-03-21,13.759973526000977
2003-03-24,13.297731399536133
2003-03-25,13.446308135986328
2003-03-26,13.28535270690918
2003-03-27,13.252334594726562
2003-03-28,13.24407958984375
2003-03-31,12.97169017791748
2003-04-01,13.21106243133545
2003-04-02,13.429798126220703
2003-04-03,13.252334594726562
2003-04-04,13.4834566116333
2003-04-07,13.413289070129395
2003-04-08,13.446308135986328
2003-04-09,13.221445083618164
2003-04-10,13.408830642700195
2003-04-11,13.38801383972168
2003-04-14,13.467134475708008
2003-04-15,13.554583549499512
2003-04-16,13.32970905303955
2003-04-17,13.408830642700195
2003-04-21,13.342206954956055
2003-04-22,13.654526710510254
2003-04-23,13.604555130004883
2003-04-24,13.550415992736816
2003-04-25,13.45047664642334
2003-04-28,13.654526710510254
2003-04-29,13.650358200073242
2003-04-30,13.575398445129395
2003-05-01,13.6795072555542
2003-05-02,13.98765754699707
2003-05-05,13.837746620178223
2003-05-06,13.879386901855469
2003-05-07,13.775284767150879
2003-05-08,13.558748245239258
2003-05-09,13.779454231262207
2003-05-12,13.929360389709473
2003-05-13,13.887713432312012
2003-05-14,13.796107292175293
2003-05-15,13.766955375671387
2003-05-16,13.733641624450684
2003-05-19,13.467134475708008
2003-05-20,13.487951278686523
2003-05-21,13.575398445129395
2003-05-22,13.554583549499512
2003-05-23,13.592060089111328
2003-05-27,13.816925048828125
2003-05-28,13.875227928161621
2003-05-29,13.846078872680664
2003-05-30,14.237513542175293
2003-06-02,14.329133033752441
2003-06-03,14.449894905090332
2003-06-04,14.737225532531738
2003-06-05,14.762214660644531
2003-06-06,14.61229133605957
2003-06-09,14.437399864196777
2003-06-10,14.549835205078125
2003-06-11,14.728897094726562
2003-06-12,14.808018684387207
2003-06-13,14.695581436157227
2003-06-16,14.94959545135498
2003-06-17,14.837165832519531
2003-06-18,14.783026695251465
2003-06-19,14.529014587402344
2003-06-20,14.545670509338379
2003-06-23,14.362439155578613
2003-06-24,14.32496452331543
2003-06-25,14.225020408630371
2003-06-26,14.345784187316895
2003-06-27,14.2291841506958
2003-06-30,14.283323287963867
2003-07-01,14.578985214233398
2003-07-02,14.61229133605957
2003-07-03,14.566487312316895
2003-07-07,14.645612716674805
2003-07-08,14.624791145324707
2003-07-09,14.582767486572266
2003-07-10,14.603775024414062
2003-07-11,14.683624267578125
2003-07-14,14.776073455810547
2003-07-15,14.65001106262207
2003-07-16,14.42306900024414
2003-07-17,14.191930770874023
2003-07-18,14.456686973571777
2003-07-21,14.38104248046875
2003-07-22,14.578557968139648
2003-07-23,14.511323928833008
2003-07-24,14.469291687011719
2003-07-25,14.763473510742188
2003-07-28,14.717241287231445
2003-07-29,14.6079740524292
2003-07-30,14.658408164978027
2003-07-31,14.666814804077148
2003-08-01,14.59957218170166
2003-08-04,14.67101764678955
2003-08-05,14.427268981933594
2003-08-06,14.57015609741211
2003-08-07,14.729854583740234
2003-08-08,14.81390380859375
2003-08-11,14.780279159545898
2003-08-12,14.918974876403809
2003-08-13,14.818107604980469
2003-08-14,15.095470428466797
2003-08-15,15.12908935546875
2003-08-18,15.213141441345215
2003-08-19,15.12488079071045
2003-08-20,15.120688438415527
2003-08-21,15.082863807678223
2003-08-22,14.767677307128906
2003-08-25,14.860125541687012
2003-08-26,14.994610786437988
2003-08-27,14.990406036376953
2003-08-28,15.213141441345215
2003-08-29,15.347627639770508
2003-09-02,15.667014122009277
2003-09-03,15.599775314331055
2003-09-04,15.742659568786621
2003-09-05,15.9065580368042
2003-09-08,16.032629013061523
2003-09-09,15.872944831848145
2003-09-10,15.49891471862793
2003-09-11,15.515728950500488
2003-09-12,15.503119468688965
2003-09-15,15.469494819641113
2003-09-16,15.549346923828125
2003-09-17,15.507315635681152
2003-09-18,15.616581916809082
