Date,DAL
2007-11-06,15.909337997436523
2007-11-07,14.998265266418457
2007-11-08,14.61149787902832
2007-11-09,14.181743621826172
2007-11-12,15.367855072021484
2007-11-13,16.115617752075195
2007-11-14,16.777435302734375
2007-11-15,17.052478790283203
2007-11-16,17.164209365844727
2007-11-19,16.339088439941406
2007-11-20,14.998265266418457
2007-11-21,15.39363956451416
2007-11-23,15.599918365478516
2007-11-26,15.024057388305664
2007-11-27,15.092809677124023
2007-11-28,16.132808685302734
2007-11-29,16.012483596801758
2007-11-30,16.983718872070312
2007-12-03,16.829008102416992
2007-12-04,15.995293617248535
2007-12-05,15.728843688964844
2007-12-06,15.797597885131836
2007-12-07,16.07264518737793
2007-12-10,15.677274703979492
2007-12-11,14.637274742126465
2007-12-12,13.528524398803711
2007-12-13,13.19332218170166
2007-12-14,13.408195495605469
2007-12-17,12.488530158996582
2007-12-18,12.179112434387207
2007-12-19,12.669026374816895
2007-12-20,12.359606742858887
2007-12-21,12.961255073547363
2007-12-24,12.987040519714355
2007-12-26,12.70340347290039
2007-12-27,12.393989562988281
2007-12-28,12.548696517944336
2007-12-31,12.797951698303223
2008-01-02,11.852499008178711
2008-01-03,11.732172966003418
2008-01-04,11.491511344909668
2008-01-07,11.50870132446289
2008-01-08,10.116312026977539
2008-01-09,11.62043571472168
2008-01-10,13.734804153442383
2008-01-11,13.305054664611816
2008-01-14,13.150344848632812
2008-01-15,13.734804153442383
2008-01-16,13.751996040344238
2008-01-17,13.05579948425293
2008-01-18,13.012824058532715
2008-01-22,12.763567924499512
2008-01-23,13.734804153442383
2008-01-24,13.743398666381836
2008-01-25,13.932489395141602
2008-01-28,13.889512062072754
2008-01-29,13.760590553283691
2008-01-30,13.88092041015625
2008-01-31,14.45678424835205
2008-02-01,15.926529884338379
2008-02-04,14.826369285583496
2008-02-05,14.637274742126465
2008-02-06,15.428016662597656
2008-02-07,15.892151832580566
2008-02-08,15.634294509887695
2008-02-11,15.470992088317871
2008-02-12,15.067028045654297
2008-02-13,15.2217378616333
2008-02-14,14.65446662902832
2008-02-15,14.886536598205566
2008-02-19,14.413806915283203
2008-02-20,14.44819164276123
2008-02-21,13.932489395141602
2008-02-22,14.0700101852417
2008-02-25,13.88092041015625
2008-02-26,13.674641609191895
2008-02-27,12.892495155334473
2008-02-28,12.110349655151367
2008-02-29,11.474320411682129
2008-03-03,11.156305313110352
2008-03-04,11.293825149536133
2008-03-05,12.316629409790039
2008-03-06,11.603246688842773
2008-03-07,11.078948974609375
2008-03-10,10.296805381774902
2008-03-11,10.408539772033691
2008-03-12,8.706731796264648
2008-03-13,9.041937828063965
2008-03-14,8.25119686126709
2008-03-17,7.933182716369629
2008-03-18,8.67235279083252
2008-03-19,8.964582443237305
2008-03-20,8.594996452331543
2008-03-24,8.603591918945312
2008-03-25,8.569211959838867
2008-03-26,7.512028694152832
2008-03-27,7.176821708679199
2008-03-28,7.400291919708252
2008-03-31,7.391697406768799
2008-04-01,7.855829238891602
2008-04-02,7.563596248626709
2008-04-03,7.572192668914795
2008-04-04,7.520625114440918
2008-04-07,7.9847493171691895
2008-04-08,8.027730941772461
2008-04-09,7.658143997192383
2008-04-10,8.380123138427734
2008-04-11,8.603591918945312
2008-04-14,9.007555961608887
2008-04-15,7.873018264770508
2008-04-16,7.408888339996338
2008-04-17,7.348722457885742
2008-04-18,7.520625114440918
2008-04-21,7.047897815704346
2008-04-22,5.8445963859558105
2008-04-23,5.638317584991455
2008-04-24,6.239969730377197
2008-04-25,6.0250935554504395
2008-04-28,6.179803371429443
2008-04-29,7.082278251647949
2008-04-30,7.314342021942139
2008-05-01,7.589381217956543
2008-05-02,7.30574893951416
2008-05-05,6.970541477203369
2008-05-06,6.7642621994018555
2008-05-07,6.592362403869629
2008-05-08,6.506412029266357
2008-05-09,6.575172424316406
2008-05-12,6.394677639007568
2008-05-13,6.351701736450195
2008-05-14,6.833022117614746
2008-05-15,6.747072219848633
2008-05-16,6.446247577667236
2008-05-19,6.14542293548584
2008-05-20,5.930547714233398
2008-05-21,4.959312915802002
2008-05-22,4.959312915802002
2008-05-23,4.727248191833496
2008-05-27,5.088237762451172
2008-05-28,4.856173992156982
2008-05-29,5.2773284912109375
2008-05-30,5.285923004150391
2008-06-02,5.028072834014893
2008-06-03,5.242948055267334
2008-06-04,5.242948055267334
2008-06-05,5.878978729248047
2008-06-06,5.414847373962402
2008-06-09,5.234354496002197
2008-06-10,5.096832752227783
2008-06-11,4.606919288635254
2008-06-12,4.41782808303833
2008-06-13,4.572538375854492
2008-06-16,4.7788190841674805
2008-06-17,4.924932956695557
2008-06-18,4.6842732429504395
2008-06-19,5.483608245849609
2008-06-20,4.881958484649658
2008-06-23,4.2974982261657715
2008-06-24,4.520968914031982
2008-06-25,4.5639424324035645
2008-06-26,4.692869663238525
2008-06-27,4.744439601898193
2008-06-30,4.899148464202881
2008-07-01,4.753033638000488
2008-07-02,4.2115478515625
2008-07-03,4.254523277282715
2008-07-07,4.194358825683594
2008-07-08,5.019477844238281
2008-07-09,4.538157939910889
2008-07-10,4.4608025550842285
2008-07-11,4.23733377456665
2008-07-14,3.988077163696289
2008-07-15,4.0138654708862305
2008-07-16,5.079643726348877
2008-07-17,5.853190898895264
2008-07-18,5.956333637237549
2008-07-21,5.638317584991455
2008-07-22,6.626744270324707
2008-07-23,7.391697406768799
2008-07-24,5.8445963859558105
2008-07-25,6.308729648590088
2008-07-28,5.930547714233398
2008-07-29,6.798641204833984
2008-07-30,6.179803371429443
2008-07-31,6.480627536773682
2008-08-01,6.6181464195251465
2008-08-04,6.979136943817139
2008-08-05,7.477644920349121
2008-08-06,7.503431797027588
2008-08-07,7.555001735687256
2008-08-08,7.838637351989746
2008-08-11,8.027730941772461
2008-08-12,7.941775321960449
2008-08-13,7.168226718902588
2008-08-14,7.580785751342773
2008-08-15,8.087890625
2008-08-18,8.079297065734863
2008-08-19,7.365914344787598
2008-08-20,7.108062744140625
2008-08-21,6.790046215057373
2008-08-22,7.417484283447266
2008-08-25,7.194011211395264
2008-08-26,6.824427127838135
2008-08-27,6.291538715362549
2008-08-28,7.03930139541626
2008-08-29,6.987731456756592
2008-09-02,7.8816118240356445
2008-09-03,7.830041885375977
2008-09-04,7.701116561889648
2008-09-05,7.572192668914795
2008-09-08,7.383101940155029
2008-09-09,7.07368278503418
2008-09-10,6.7642621994018555
2008-09-11,6.953349590301514
2008-09-12,6.987731456756592
2008-09-15,6.918972492218018
2008-09-16,8.543428421020508
2008-09-17,7.7354960441589355
2008-09-18,8.122268676757812
2008-09-19,8.311361312866211
2008-09-22,7.477644920349121
2008-09-23,7.606574058532715
2008-09-24,6.901780605316162
2008-09-25,6.9275665283203125
2008-09-26,6.833022117614746
2008-09-29,6.300131797790527
2008-09-30,6.403273582458496
2008-10-01,7.348722457885742
2008-10-02,6.798641204833984
2008-10-03,6.7556681632995605
2008-10-06,6.2227783203125
2008-10-07,4.907742977142334
2008-10-08,4.847578048706055
2008-10-09,4.864767551422119
2008-10-10,5.182784557342529
2008-10-13,5.8445963859558105
2008-10-14,6.317322254180908
2008-10-15,6.394677639007568
2008-10-16,7.5979766845703125
2008-10-17,7.898798942565918
2008-10-20,8.087890625
2008-10-21,8.388717651367188
2008-10-22,8.534832954406738
2008-10-23,7.563596248626709
2008-10-24,7.14244270324707
2008-10-27,6.583767890930176
2008-10-28,7.013515949249268
2008-10-29,6.867402076721191
2008-10-30,8.208221435546875
2008-10-31,9.43730640411377
2008-11-03,9.901436805725098
2008-11-04,9.69515609741211
2008-11-05,9.007555961608887
2008-11-06,8.1824369430542
2008-11-07,8.130867004394531
2008-11-10,7.718306541442871
2008-11-11,7.5979766845703125
2008-11-12,6.334513187408447
2008-11-13,7.022111415863037
2008-11-14,6.747072219848633
2008-11-17,6.7642621994018555
2008-11-18,6.772855758666992
2008-11-19,6.016499042510986
2008-11-20,6.033689022064209
2008-11-21,5.861789226531982
2008-11-24,6.317322254180908
2008-11-25,7.211203575134277
2008-11-26,7.2369866371154785
2008-11-28,7.572192668914795
2008-12-01,6.841616153717041
2008-12-02,7.27996301651001
2008-12-03,7.512028694152832
2008-12-04,7.632356643676758
2008-12-05,8.904417037963867
2008-12-08,9.471688270568848
2008-12-09,9.342761039733887
2008-12-10,9.454496383666992
2008-12-11,8.569211959838867
2008-12-12,9.024746894836426
2008-12-15,9.136481285095215
2008-12-16,9.60920524597168
2008-12-17,9.454496383666992
2008-12-18,9.463089942932129
2008-12-19,9.084912300109863
2008-12-22,8.809871673583984
2008-12-23,8.827062606811523
2008-12-24,8.99896240234375
2008-12-26,9.110696792602539
2008-12-29,9.265408515930176
2008-12-30,9.38573932647705
2008-12-31,9.849865913391113
2009-01-02,10.425731658935547
2009-01-05,10.271020889282227
2009-01-06,10.640604972839355
2009-01-07,10.210854530334473
2009-01-08,10.503087043762207
2009-01-09,10.10771656036377
2009-01-12,9.712347984313965
2009-01-13,9.549040794372559
2009-01-14,8.84425163269043
2009-01-15,9.4287109375
2009-01-16,9.824081420898438
2009-01-20,9.488879203796387
2009-01-21,8.68094539642334
2009-01-22,9.093503952026367
2009-01-23,8.818466186523438
2009-01-26,8.534832954406738
2009-01-27,6.815832138061523
2009-01-28,7.512028694152832
2009-01-29,6.8931884765625
2009-01-30,5.930547714233398
2009-02-02,6.076663017272949
2009-02-03,5.930547714233398
2009-02-04,5.595343112945557
2009-02-05,5.612533092498779
2009-02-06,6.308729648590088
2009-02-09,6.274348258972168
2009-02-10,5.878978729248047
2009-02-11,5.560962200164795
2009-02-12,5.990711688995361
2009-02-13,6.111044406890869
2009-02-17,5.457823276519775
2009-02-18,4.907742977142334
2009-02-19,4.924932956695557
2009-02-20,4.7788190841674805
2009-02-23,4.907742977142334
2009-02-24,5.114023208618164
2009-02-25,4.907742977142334
2009-02-26,4.8905534744262695
2009-02-27,4.323282718658447
2009-03-02,3.9451041221618652
2009-03-03,3.6614692211151123
2009-03-04,3.8333680629730225
2009-03-05,3.3778340816497803
2009-03-06,3.4895684719085693
2009-03-09,3.601304531097412
2009-03-10,4.074028491973877
2009-03-11,4.125598430633545
2009-03-12,4.581135272979736
2009-03-13,5.002288818359375
2009-03-16,4.761629581451416
2009-03-17,5.285923004150391
2009-03-18,5.217164039611816
2009-03-19,4.615512371063232
2009-03-20,4.3146891593933105
2009-03-23,4.67567777633667
2009-03-24,4.6842732429504395
2009-03-25,4.881958484649658
2009-03-26,5.39765739440918
2009-03-27,5.191378593444824
2009-03-30,4.641297340393066
2009-03-31,4.838982105255127
2009-04-01,5.079643726348877
2009-04-02,5.543774127960205
2009-04-03,5.707077503204346
2009-04-06,5.964927673339844
2009-04-07,5.72426700592041
2009-04-08,5.939142227172852
2009-04-09,6.351701736450195
2009-04-13,6.454843044281006
2009-04-14,6.016499042510986
2009-04-15,6.2571587562561035
2009-04-16,6.2571587562561035
2009-04-17,6.291538715362549
2009-04-20,5.853190898895264
2009-04-21,6.970541477203369
2009-04-22,6.575172424316406
2009-04-23,6.875998020172119
2009-04-24,6.772855758666992
2009-04-27,5.801623344421387
2009-04-28,5.225757598876953
2009-04-29,5.346087455749512
2009-04-30,5.303112506866455
2009-05-01,5.5179877281188965
2009-05-04,6.033689022064209
2009-05-05,6.4720330238342285
2009-05-06,6.300131797790527
2009-05-07,5.9993085861206055
2009-05-08,5.98211669921875
2009-05-11,5.939142227172852
2009-05-12,5.698483467102051
2009-05-13,5.4492292404174805
2009-05-14,5.47501277923584
2009-05-15,5.440632343292236
2009-05-18,5.827408313751221
2009-05-19,5.672698497772217
2009-05-20,5.560962200164795
2009-05-21,5.552368640899658
2009-05-22,5.346087455749512
2009-05-26,5.371872425079346
2009-05-27,4.7788190841674805
2009-05-28,4.727248191833496
2009-05-29,4.9936909675598145
2009-06-01,5.526583671569824
2009-06-02,5.913357257843018
2009-06-03,6.196994781494141
2009-06-04,6.136826992034912
2009-06-05,6.033689022064209
2009-06-08,5.775838375091553
2009-06-09,5.930547714233398
2009-06-10,5.6297221183776855
2009-06-11,5.741456985473633
2009-06-12,5.500798225402832
2009-06-15,5.242948055267334
2009-06-16,5.29451847076416
2009-06-17,5.311708450317383
2009-06-18,5.139806270599365
2009-06-19,5.217164039611816
2009-06-22,4.856173992156982
2009-06-23,4.641297340393066
2009-06-24,4.753033638000488
2009-06-25,5.182784557342529
2009-06-26,4.899148464202881
2009-06-29,4.976501941680908
2009-06-30,4.976501941680908
2009-07-01,5.028072834014893
2009-07-02,5.053858280181885
2009-07-06,4.924932956695557
2009-07-07,4.907742977142334
2009-07-08,4.881958484649658
2009-07-09,4.9421234130859375
2009-07-10,5.071046829223633
2009-07-13,5.1312127113342285
2009-07-14,5.139806270599365
2009-07-15,5.29451847076416
2009-07-16,5.260138511657715
2009-07-17,5.225757598876953
2009-07-20,5.389062404632568
2009-07-21,5.208568572998047
2009-07-22,4.959312915802002
2009-07-23,5.208568572998047
2009-07-24,5.328896522521973
2009-07-27,5.328896522521973
2009-07-28,5.586748123168945
2009-07-29,5.8703813552856445
2009-07-30,5.896167278289795
2009-07-31,5.956333637237549
2009-08-03,5.9993085861206055
2009-08-04,6.162612438201904
2009-08-05,6.291538715362549
2009-08-06,6.265753746032715
2009-08-07,6.368890762329102
2009-08-10,6.0852580070495605
2009-08-11,6.033689022064209
2009-08-12,6.1883955001831055
2009-08-13,6.1883955001831055
2009-08-14,6.033689022064209
2009-08-17,5.672698497772217
2009-08-18,5.801623344421387
2009-08-19,5.672698497772217
2009-08-20,5.8445963859558105
2009-08-21,6.128234386444092
2009-08-24,6.093852519989014
2009-08-25,6.334513187408447
2009-08-26,6.411867141723633
2009-08-27,6.437651634216309
2009-08-28,6.308729648590088
2009-08-31,6.205588340759277
2009-09-01,5.930547714233398
2009-09-02,5.878978729248047
2009-09-03,6.154016971588135
2009-09-04,6.351701736450195
2009-09-08,6.274348258972168
2009-09-09,6.300131797790527
2009-09-10,6.961947441101074
2009-09-11,6.9275665283203125
2009-09-14,7.391697406768799
2009-09-15,7.864421844482422
2009-09-16,8.122268676757812
2009-09-17,7.873018264770508
2009-09-18,7.701116561889648
2009-09-21,8.294171333312988
2009-09-22,8.165247917175293
2009-09-23,7.812851428985596
2009-09-24,7.666736125946045
2009-09-25,7.77847146987915
2009-09-28,7.7354960441589355
2009-09-29,7.907399654388428
2009-09-30,7.701116561889648
2009-10-01,6.996325969696045
2009-10-02,7.151037216186523
2009-10-05,7.254178047180176
2009-10-06,7.2627716064453125
2009-10-07,7.116657257080078
2009-10-08,7.408888339996338
2009-10-09,7.4518632888793945
2009-10-12,7.649545192718506
2009-10-13,7.649545192718506
2009-10-14,7.77847146987915
2009-10-15,7.795660972595215
2009-10-16,7.761280059814453
2009-10-19,7.726901054382324
2009-10-20,7.752687454223633
2009-10-21,7.159631252288818
2009-10-22,7.151037216186523
2009-10-23,7.082278251647949
2009-10-26,6.695503234863281
2009-10-27,6.5665764808654785
2009-10-28,6.179803371429443
2009-10-29,6.325918197631836
2009-10-30,6.136826992034912
2009-11-02,5.973522186279297
2009-11-03,6.205588340759277
2009-11-04,6.154016971588135
2009-11-05,6.300131797790527
2009-11-06,6.695503234863281
2009-11-09,6.7814507484436035
2009-11-10,6.6439337730407715
2009-11-11,6.815832138061523
2009-11-12,6.704097747802734
2009-11-13,6.704097747802734
2009-11-16,6.867402076721191
2009-11-17,6.790046215057373
2009-11-18,6.669718265533447
2009-11-19,6.523602485656738
2009-11-20,6.5493879318237305
2009-11-23,6.6439337730407715
2009-11-24,6.583767890930176
2009-11-25,6.7814507484436035
2009-11-27,6.798641204833984
2009-11-30,7.03930139541626
2009-12-01,7.408888339996338
2009-12-02,7.9847493171691895
2009-12-03,8.062106132507324
2009-12-04,8.543428421020508
2009-12-07,8.73251724243164
2009-12-08,8.491859436035156
2009-12-09,8.483261108398438
2009-12-10,8.491859436035156
2009-12-11,9.669371604919434
2009-12-14,9.531851768493652
2009-12-15,9.411520004272461
2009-12-16,10.013169288635254
2009-12-17,9.970197677612305
2009-12-18,10.021767616271973
2009-12-21,9.789702415466309
2009-12-22,10.133502960205078
2009-12-23,10.150691032409668
2009-12-24,10.116312026977539
2009-12-28,9.703751564025879
2009-12-29,9.738133430480957
2009-12-30,9.772512435913086
2009-12-31,9.781106948852539
2010-01-04,9.643586158752441
2010-01-05,10.399947166442871
2010-01-06,10.408539772033691
2010-01-07,10.907048225402832
2010-01-08,10.717961311340332
2010-01-11,10.993000984191895
2010-01-12,10.778124809265137
2010-01-13,11.04456901550293
2010-01-14,11.319612503051758
2010-01-15,10.95002555847168
2010-01-19,11.1992826461792
2010-01-20,11.525890350341797
2010-01-21,11.551676750183105
2010-01-22,11.422751426696777
2010-01-25,11.457131385803223
2010-01-26,11.302420616149902
2010-01-27,11.311015129089355
2010-01-28,10.872671127319336
2010-01-29,10.511679649353027
2010-02-01,10.85548210144043
2010-02-02,11.08754825592041
2010-02-03,10.674983978271484
2010-02-04,9.849865913391113
2010-02-05,9.712347984313965
2010-02-08,9.669371604919434
2010-02-09,10.649200439453125
2010-02-10,9.953003883361816
2010-02-11,10.167881965637207
2010-02-12,10.528871536254883
2010-02-16,10.726554870605469
2010-02-17,10.941429138183594
2010-02-18,10.786721229553223
2010-02-19,10.907048225402832
2010-02-22,10.941429138183594
2010-02-23,10.8640775680542
2010-02-24,10.958623886108398
2010-02-25,10.881264686584473
2010-02-26,11.104737281799316
2010-03-01,11.319612503051758
2010-03-02,10.984402656555176
2010-03-03,11.113329887390137
2010-03-04,10.984402656555176
2010-03-05,10.91564655303955
2010-03-08,10.778124809265137
2010-03-09,11.010190963745117
2010-03-10,11.431344985961914
2010-03-11,11.164901733398438
2010-03-12,11.027381896972656
2010-03-15,10.881264686584473
2010-03-16,11.156305313110352
2010-03-17,11.12192440032959
2010-03-18,11.268040657043457
2010-03-19,10.803911209106445
2010-03-22,11.233658790588379
2010-03-23,11.543081283569336
2010-03-24,11.869688987731934
2010-03-25,12.204893112182617
2010-03-26,12.462747573852539
2010-03-29,12.59167194366455
2010-03-30,12.565885543823242
2010-03-31,12.540101051330566
2010-04-01,12.62605094909668
2010-04-05,12.393989562988281
2010-04-06,12.600263595581055
2010-04-07,12.179112434387207
2010-04-08,12.7291898727417
2010-04-09,12.53150749206543
2010-04-12,12.832332611083984
2010-04-13,12.351008415222168
2010-04-14,12.36819839477539
2010-04-15,12.36819839477539
2010-04-16,11.92126178741455
2010-04-19,11.328206062316895
2010-04-20,11.311015129089355
2010-04-21,10.803911209106445
2010-04-22,10.623416900634766
2010-04-23,11.18209171295166
2010-04-26,11.130517959594727
2010-04-27,10.503087043762207
2010-04-28,10.468708992004395
2010-04-29,10.408539772033691
2010-04-30,10.382757186889648
2010-05-03,10.821101188659668
2010-05-04,10.10771656036377
2010-05-05,10.59763240814209
2010-05-06,10.073335647583008
2010-05-07,10.056145668029785
2010-05-10,10.571846008300781
2010-05-11,10.657793045043945
2010-05-12,11.646222114562988
2010-05-13,11.388371467590332
2010-05-14,11.809526443481445
2010-05-17,11.981423377990723
2010-05-18,11.663413047790527
2010-05-19,11.714981079101562
2010-05-20,11.096141815185547
2010-05-21,11.46572494506836
2010-05-24,11.568863868713379
2010-05-25,11.895477294921875
2010-05-26,11.904068946838379
2010-05-27,11.990019798278809
2010-05-28,11.672006607055664
2010-06-01,11.63762378692627
2010-06-02,12.110349655151367
2010-06-03,12.273653984069824
2010-06-04,11.672006607055664
2010-06-07,11.285232543945312
2010-06-08,11.33680248260498
2010-06-09,11.482913970947266
2010-06-10,11.474320411682129
2010-06-11,11.560271263122559
2010-06-14,11.766550064086914
2010-06-15,12.024399757385254
2010-06-16,12.101754188537598
2010-06-17,12.196300506591797
2010-06-18,11.783736228942871
2010-06-21,11.594653129577637
2010-06-22,10.889860153198242
2010-06-23,10.881264686584473
2010-06-24,10.580440521240234
2010-06-25,10.313993453979492
2010-06-28,10.34837532043457
2010-06-29,9.720943450927734
2010-06-30,10.09912109375
2010-07-01,10.073335647583008
2010-07-02,9.480280876159668
2010-07-06,9.540446281433105
2010-07-07,10.064741134643555
2010-07-08,10.116312026977539
2010-07-09,10.013169288635254
2010-07-12,10.03036117553711
2010-07-13,10.408539772033691
2010-07-14,10.494492530822754
2010-07-15,10.322591781616211
2010-07-16,10.073335647583008
2010-07-19,9.781106948852539
2010-07-20,9.910030364990234
2010-07-21,9.368546485900879
2010-07-22,9.849865913391113
2010-07-23,9.841272354125977
2010-07-26,10.296805381774902
2010-07-27,10.064741134643555
2010-07-28,9.918625831604004
2010-07-29,10.047550201416016
2010-07-30,10.210854530334473
2010-08-02,10.838290214538574
2010-08-03,10.44292163848877
2010-08-04,10.193665504455566
2010-08-05,10.142093658447266
2010-08-06,10.150691032409668
2010-08-09,10.477300643920898
2010-08-10,10.142093658447266
2010-08-11,9.763916969299316
2010-08-12,9.867055892944336
2010-08-13,9.927220344543457
2010-08-16,9.867055892944336
2010-08-17,9.763916969299316
2010-08-18,9.763916969299316
2010-08-19,9.265408515930176
2010-08-20,9.050531387329102
2010-08-23,8.99896240234375
2010-08-24,8.560616493225098
2010-08-25,8.620779037475586
2010-08-26,8.629378318786621
2010-08-27,8.99036693572998
2010-08-30,8.913008689880371
2010-08-31,8.99036693572998
2010-09-01,9.179457664489746
2010-09-02,9.316975593566895
2010-09-03,9.497469902038574
2010-09-07,9.170862197875977
2010-09-08,9.188053131103516
2010-09-09,9.136481285095215
2010-09-10,9.059126853942871
2010-09-13,9.15367317199707
2010-09-14,9.60920524597168
2010-09-15,9.884246826171875
2010-09-16,9.953003883361816
2010-09-17,9.60920524597168
2010-09-20,9.927220344543457
2010-09-21,10.271020889282227
2010-09-22,9.815485954284668
2010-09-23,9.729535102844238
2010-09-24,10.056145668029785
2010-09-27,9.789702415466309
2010-09-28,9.961601257324219
2010-09-29,9.961601257324219
2010-09-30,10.00457763671875
2010-10-01,10.322591781616211
2010-10-04,9.892839431762695
2010-10-05,10.167881965637207
2010-10-06,10.124906539916992
2010-10-07,10.116312026977539
2010-10-08,9.798296928405762
2010-10-11,9.660776138305664
2010-10-12,9.815485954284668
2010-10-13,9.953003883361816
2010-10-14,9.841272354125977
2010-10-15,9.781106948852539
2010-10-18,9.892839431762695
2010-10-19,10.056145668029785
2010-10-20,11.147709846496582
2010-10-21,11.62903118133545
2010-10-22,11.328206062316895
2010-10-25,11.577461242675781
2010-10-26,11.457131385803223
2010-10-27,11.843903541564941
2010-10-28,11.929855346679688
2010-10-29,11.938448905944824
2010-11-01,11.79233455657959
2010-11-02,11.904068946838379
2010-11-03,12.196300506591797
2010-11-04,12.187705039978027
2010-11-05,12.256468772888184
2010-11-08,12.110349655151367
2010-11-09,11.912667274475098
2010-11-10,11.63762378692627
2010-11-11,11.63762378692627
2010-11-12,11.568863868713379
2010-11-15,11.345396995544434
2010-11-16,11.302420616149902
2010-11-17,11.353991508483887
2010-11-18,11.835311889648438
2010-11-19,11.826714515686035
2010-11-22,11.826714515686035
2010-11-23,11.783736228942871
2010-11-24,12.316629409790039
2010-11-26,12.230680465698242
2010-11-29,12.161918640136719
2010-11-30,11.757957458496094
2010-12-01,11.929855346679688
2010-12-02,11.611842155456543
2010-12-03,11.714981079101562
2010-12-06,11.58605670928955
2010-12-07,11.27663516998291
2010-12-08,11.259444236755371
2010-12-09,11.439943313598633
2010-12-10,11.190686225891113
2010-12-13,11.242254257202148
2010-12-14,11.233658790588379
2010-12-15,10.8640775680542
2010-12-16,10.803911209106445
2010-12-17,10.70936393737793
2010-12-20,10.76953125
2010-12-21,10.872671127319336
2010-12-22,10.683582305908203
2010-12-23,10.511679649353027
2010-12-27,10.700773239135742
2010-12-28,10.726554870605469
2010-12-29,10.881264686584473
2010-12-30,10.735152244567871
2010-12-31,10.829694747924805
2011-01-03,10.81250286102295
2011-01-04,10.76953125
2011-01-05,11.156305313110352
2011-01-06,11.096141815185547
