Date,TAP
2000-05-12,15.824686050415039
2000-05-15,16.02004623413086
2000-05-16,16.055561065673828
2000-05-17,16.108850479125977
2000-05-18,15.984516143798828
2000-05-19,15.877955436706543
2000-05-22,16.464059829711914
2000-05-23,16.659420013427734
2000-05-24,17.636253356933594
2000-05-25,17.032390594482422
2000-05-26,16.711002349853516
2000-05-30,16.550662994384766
2000-05-31,16.034019470214844
2000-06-01,16.58629608154297
2000-06-02,15.838045120239258
2000-06-05,15.96275520324707
2000-06-06,16.889156341552734
2000-06-07,17.49489402770996
2000-06-08,17.5661563873291
2000-06-09,17.40580177307129
2000-06-12,16.97823143005371
2000-06-13,18.118436813354492
2000-06-14,18.439115524291992
2000-06-15,18.813243865966797
2000-06-16,18.67962074279785
2000-06-19,18.635086059570312
2000-06-20,17.227651596069336
2000-06-21,17.512704849243164
2000-06-22,17.869022369384766
2000-06-23,17.316728591918945
2000-06-26,18.011545181274414
2000-06-27,17.673046112060547
2000-06-28,17.775489807128906
2000-06-29,17.637414932250977
2000-06-30,17.24992561340332
2000-07-03,17.601781845092773
2000-07-05,18.296592712402344
2000-07-06,18.350034713745117
2000-07-07,18.439115524291992
2000-07-10,18.581636428833008
2000-07-11,18.367855072021484
2000-07-12,18.1896915435791
2000-07-13,18.08280372619629
2000-07-14,18.029354095458984
2000-07-17,18.252046585083008
2000-07-18,18.528200149536133
2000-07-19,18.439115524291992
2000-07-20,17.904647827148438
2000-07-21,17.815568923950195
2000-07-24,18.136249542236328
2000-07-25,18.06498146057129
2000-07-26,17.69085693359375
2000-07-27,17.76212501525879
2000-07-28,17.031692504882812
2000-07-31,17.95809555053711
2000-08-01,18.1540584564209
2000-08-02,18.296592712402344
2000-08-03,18.31439971923828
2000-08-04,18.581636428833008
2000-08-07,18.260957717895508
2000-08-08,18.243146896362305
2000-08-09,18.225330352783203
2000-08-10,18.047168731689453
2000-08-11,18.510379791259766
2000-08-14,18.902324676513672
2000-08-15,18.635086059570312
2000-08-16,17.886829376220703
2000-08-17,17.95809555053711
2000-08-18,18.06498146057129
2000-08-21,18.670717239379883
2000-08-22,18.08280372619629
2000-08-23,18.1896915435791
2000-08-24,17.99372673034668
2000-08-25,17.316728591918945
2000-08-28,17.33454704284668
2000-08-29,17.53040313720703
2000-08-30,16.851346969604492
2000-08-31,17.03005027770996
2000-09-01,16.797739028930664
2000-09-05,16.547557830810547
2000-09-06,16.440338134765625
2000-09-07,16.72626495361328
2000-09-08,17.36957550048828
2000-09-11,17.36957550048828
2000-09-12,17.298099517822266
2000-09-13,17.744840621948242
2000-09-14,17.45892906188965
2000-09-15,17.45892906188965
2000-09-18,17.548274993896484
2000-09-19,17.977144241333008
2000-09-20,17.78058624267578
2000-09-21,18.227338790893555
2000-09-22,19.085092544555664
2000-09-25,18.727689743041992
2000-09-26,18.60260009765625
2000-09-27,18.709819793701172
2000-09-28,18.85277557373047
2000-09-29,18.066495895385742
2000-10-02,18.012893676757812
2000-10-03,18.316680908203125
2000-10-04,17.81632423400879
2000-10-05,18.245195388793945
2000-10-06,18.15584373474121
2000-10-09,17.905670166015625
2000-10-10,18.51324462890625
2000-10-11,18.066495895385742
2000-10-12,18.316680908203125
2000-10-13,17.85205841064453
2000-10-16,18.83491325378418
2000-10-17,18.638341903686523
2000-10-18,19.156570434570312
2000-10-19,18.08437728881836
2000-10-20,17.619752883911133
2000-10-23,17.798452377319336
2000-10-24,17.99502182006836
2000-10-25,17.173011779785156
2000-10-26,17.208740234375
2000-10-27,17.69122886657715
2000-10-30,18.495372772216797
2000-10-31,18.209461212158203
2000-11-01,18.08437728881836
2000-11-02,18.137985229492188
2000-11-03,18.566862106323242
2000-11-06,18.33454132080078
2000-11-07,17.99502182006836
2000-11-08,18.227338790893555
2000-11-09,18.727689743041992
2000-11-10,19.12082862854004
2000-11-13,18.87065315246582
2000-11-14,19.067216873168945
2000-11-15,19.31739044189453
2000-11-16,19.71053695678711
2000-11-17,20.47894287109375
2000-11-20,20.639772415161133
2000-11-21,21.4617862701416
2000-11-22,21.15799903869629
2000-11-24,21.318822860717773
2000-11-27,21.729835510253906
2000-11-28,21.496240615844727
2000-11-29,21.370847702026367
2000-11-30,21.496240615844727
2000-12-01,21.62162971496582
2000-12-04,21.478321075439453
2000-12-05,21.514150619506836
2000-12-06,21.38876724243164
2000-12-07,21.94408416748047
2000-12-08,21.496240615844727
2000-12-11,21.442502975463867
2000-12-12,21.603721618652344
2000-12-13,21.675376892089844
2000-12-14,21.639556884765625
2000-12-15,22.642704010009766
2000-12-18,22.391921997070312
2000-12-19,22.588970184326172
2000-12-20,22.21278953552246
2000-12-21,21.74703025817871
2000-12-22,21.764938354492188
2000-12-26,22.76811408996582
2000-12-27,22.98306655883789
2000-12-28,23.144296646118164
2000-12-29,23.018890380859375
2001-01-02,22.427753448486328
2001-01-03,20.887191772460938
2001-01-04,19.27496337890625
2001-01-05,18.988353729248047
2001-01-08,18.27181625366211
2001-01-09,18.45093536376953
2001-01-10,18.18224334716797
2001-01-11,18.218069076538086
2001-01-12,18.218069076538086
2001-01-16,18.755475997924805
2001-01-17,18.164321899414062
2001-01-18,18.110580444335938
2001-01-19,17.78813934326172
2001-01-22,17.967275619506836
2001-01-23,17.985193252563477
2001-01-24,17.591096878051758
2001-01-25,18.397205352783203
2001-01-26,18.558420181274414
2001-01-29,19.20044708251953
2001-01-30,19.41827964782715
2001-01-31,19.93418312072754
2001-02-01,19.948516845703125
2001-02-02,19.730682373046875
2001-02-05,19.882587432861328
2001-02-06,19.610307693481445
2001-02-07,20.086091995239258
2001-02-08,19.39247703552246
2001-02-09,19.739290237426758
2001-02-12,19.681962966918945
2001-02-13,19.788005828857422
2001-02-14,19.965707778930664
2001-02-15,19.644699096679688
2001-02-16,19.842470169067383
2001-02-20,20.55613899230957
2001-02-21,20.61919403076172
2001-02-22,19.799470901489258
2001-02-23,19.42400550842285
2001-02-26,19.494415283203125
2001-02-27,19.603641510009766
2001-02-28,19.241518020629883
2001-03-01,19.2185115814209
2001-03-02,19.192655563354492
2001-03-05,19.09779930114746
2001-03-06,18.76154327392578
2001-03-07,18.077529907226562
2001-03-08,18.916748046875
2001-03-09,18.905242919921875
2001-03-12,18.8218994140625
2001-03-13,18.64371681213379
2001-03-14,18.511507034301758
2001-03-15,18.4942626953125
2001-03-16,18.428157806396484
2001-03-19,18.477018356323242
2001-03-20,18.47989273071289
2001-03-21,18.428157806396484
2001-03-22,17.89072036743164
2001-03-23,18.32756996154785
2001-03-26,18.43966293334961
2001-03-27,18.132129669189453
2001-03-28,18.790283203125
2001-03-29,18.324691772460938
2001-03-30,18.807537078857422
2001-04-02,19.287490844726562
2001-04-03,18.781665802001953
2001-04-04,18.810401916503906
2001-04-05,18.22410774230957
2001-04-06,17.54008674621582
2001-04-09,17.468244552612305
2001-04-10,17.925207138061523
2001-04-11,16.907814025878906
2001-04-12,17.042879104614258
2001-04-16,17.56883430480957
2001-04-17,17.531469345092773
2001-04-18,17.10036849975586
2001-04-19,17.17222785949707
2001-04-20,16.962421417236328
2001-04-23,17.238319396972656
2001-04-24,17.16935157775879
2001-04-25,17.261310577392578
2001-04-26,15.56277084350586
2001-04-27,15.022454261779785
2001-04-30,14.944855690002441
2001-05-01,15.304115295410156
2001-05-02,15.031079292297363
2001-05-03,15.154668807983398
2001-05-04,15.120171546936035
2001-05-07,14.976473808288574
2001-05-08,14.801159858703613
2001-05-09,14.933361053466797
2001-05-10,14.861513137817383
2001-05-11,14.769540786743164
2001-05-14,15.039704322814941
2001-05-15,15.163277626037598
2001-05-16,15.706483840942383
2001-05-17,15.784072875976562
2001-05-18,15.614506721496582
2001-05-21,15.528285026550293
2001-05-22,14.907501220703125
2001-05-23,14.956355094909668
2001-05-24,14.487894058227539
2001-05-25,14.53962516784668
2001-05-29,14.731524467468262
2001-05-30,14.956611633300781
2001-05-31,14.97680377960205
2001-06-01,14.898900032043457
2001-06-04,14.771925926208496
2001-06-05,14.815207481384277
2001-06-06,14.760377883911133
2001-06-07,15.095128059387207
2001-06-08,15.07203483581543
2001-06-11,14.77480697631836
2001-06-12,14.85272216796875
2001-06-13,14.719979286193848
2001-06-14,14.846957206726074
2001-06-15,14.861377716064453
2001-06-18,14.529519081115723
2001-06-19,14.483357429504395
2001-06-20,14.252492904663086
2001-06-21,14.425637245178223
2001-06-22,14.327524185180664
2001-06-25,14.532408714294434
2001-06-26,14.587251663208008
2001-06-27,14.636287689208984
2001-06-28,14.956611633300781
2001-06-29,14.480463981628418
2001-07-02,14.945072174072266
2001-07-03,14.75749397277832
2001-07-05,14.75749397277832
2001-07-06,14.890236854553223
2001-07-09,14.812322616577148
2001-07-10,14.685348510742188
2001-07-11,14.99989128112793
2001-07-12,14.933526992797852
2001-07-13,15.089356422424316
2001-07-16,14.913323402404785
2001-07-17,14.841179847717285
2001-07-18,15.12109375
2001-07-19,15.092236518859863
2001-07-20,14.991235733032227
2001-07-23,14.936408996582031
2001-07-24,14.878692626953125
2001-07-25,14.91909408569336
2001-07-26,14.520866394042969
2001-07-27,14.067819595336914
2001-07-30,14.35926628112793
2001-07-31,14.512206077575684
2001-08-01,14.287130355834961
2001-08-02,14.18323802947998
2001-08-03,14.180351257324219
2001-08-06,14.128413200378418
2001-08-07,14.122631072998047
2001-08-08,13.992782592773438
2001-08-09,13.845608711242676
2001-08-10,13.851371765136719
2001-08-13,13.82829761505127
2001-08-14,13.505097389221191
2001-08-15,13.701321601867676
2001-08-16,13.888893127441406
2001-08-17,13.779244422912598
2001-08-20,13.845608711242676
2001-08-21,13.707099914550781
2001-08-22,13.681126594543457
2001-08-23,13.684008598327637
2001-08-24,13.48490047454834
2001-08-27,13.35504150390625
2001-08-28,13.40410327911377
2001-08-29,13.35047721862793
2001-08-30,13.39395809173584
2001-08-31,13.420037269592285
2001-09-04,13.60264778137207
2001-09-05,13.741777420043945
2001-09-06,13.695401191711426
2001-09-07,13.718588829040527
2001-09-10,13.622936248779297
2001-09-17,13.159171104431152
2001-09-18,13.092510223388672
2001-09-19,12.738898277282715
2001-09-20,12.918600082397461
2001-09-21,12.927292823791504
2001-09-24,12.634551048278809
2001-09-25,12.953389167785645
2001-09-26,12.935994148254395
2001-09-27,12.898310661315918
2001-09-28,13.043233871459961
2001-10-01,13.043233871459961
2001-10-02,13.08672046661377
2001-10-03,13.051931381225586
2001-10-04,12.973674774169922
2001-10-05,12.944687843322754
2001-10-08,12.704113006591797
2001-10-09,12.869328498840332
2001-10-10,12.915700912475586
2001-10-11,12.901206970214844
2001-10-12,12.938896179199219
2001-10-15,12.973674774169922
2001-10-16,12.878024101257324
2001-10-17,12.97077465057373
2001-10-18,13.202653884887695
2001-10-19,13.13018798828125
2001-10-22,13.144683837890625
2001-10-23,13.286712646484375
2001-10-24,13.240337371826172
2001-10-25,13.782353401184082
2001-10-26,14.138866424560547
2001-10-29,14.567842483520508
2001-10-30,14.48378849029541
2001-10-31,14.420028686523438
2001-11-01,14.695383071899414
2001-11-02,14.941761016845703
2001-11-05,15.075084686279297
2001-11-06,14.8548002243042
2001-11-07,14.7417573928833
2001-11-08,14.77653694152832
2001-11-09,15.054790496826172
2001-11-12,15.072181701660156
2001-11-13,15.564929008483887
2001-11-14,15.73013973236084
2001-11-15,16.382308959960938
2001-11-16,16.57939910888672
2001-11-19,16.28375816345215
2001-11-20,16.289548873901367
2001-11-21,16.477954864501953
2001-11-23,16.872148513793945
2001-11-26,16.648963928222656
2001-11-27,16.437374114990234
2001-11-28,16.421377182006836
2001-11-29,16.619192123413086
2001-11-30,16.590099334716797
2001-12-03,16.39519500732422
2001-12-04,16.415559768676758
2001-12-05,16.427200317382812
2001-12-06,16.569738388061523
2001-12-07,16.697734832763672
2001-12-10,16.697734832763672
2001-12-11,16.44174575805664
2001-12-12,16.433015823364258
2001-12-13,16.566829681396484
2001-12-14,16.22356605529785
2001-12-17,16.246841430664062
2001-12-18,16.494104385375977
2001-12-19,16.65410041809082
2001-12-20,16.82863998413086
2001-12-21,17.24172592163086
2001-12-24,16.37482452392578
2001-12-26,15.96756649017334
2001-12-27,15.694121360778809
2001-12-28,15.845389366149902
2001-12-31,15.534134864807129
2002-01-02,15.406128883361816
2002-01-03,15.199594497680664
2002-01-04,15.158867835998535
2002-01-07,15.147224426269531
2002-01-08,15.129776954650879
2002-01-09,15.283955574035645
2002-01-10,15.202491760253906
2002-01-11,15.368314743041992
2002-01-14,15.298505783081055
2002-01-15,15.330498695373535
2002-01-16,15.205405235290527
2002-01-17,15.23449420928955
2002-01-18,15.330498695373535
2002-01-22,15.304309844970703
2002-01-23,15.304309844970703
2002-01-24,15.129776954650879
2002-01-25,15.295591354370117
2002-01-28,15.246134757995605
2002-01-29,15.103589057922363
2002-01-30,15.153045654296875
2002-01-31,15.321772575378418
2002-02-01,15.254860877990723
2002-02-04,15.595219612121582
2002-02-05,15.822131156921387
2002-02-06,15.705758094787598
2002-02-07,15.612671852111816
2002-02-08,15.342135429382324
2002-02-11,15.41195011138916
2002-02-12,15.574864387512207
2002-02-13,15.670845985412598
2002-02-14,16.264291763305664
2002-02-15,16.467920303344727
2002-02-19,16.284650802612305
2002-02-20,16.380661010742188
2002-02-21,16.665740966796875
2002-02-22,17.218442916870117
2002-02-25,17.186443328857422
2002-02-26,16.977731704711914
2002-02-27,17.584901809692383
2002-02-28,17.66372299194336
2002-03-01,17.628694534301758
2002-03-04,17.733793258666992
2002-03-05,17.938125610351562
2002-03-06,18.335132598876953
2002-03-07,18.174570083618164
2002-03-08,18.06072998046875
2002-03-11,17.981914520263672
2002-03-12,18.02570152282715
2002-03-13,17.906015396118164
2002-03-14,18.11035919189453
2002-03-15,18.221282958984375
2002-03-18,18.376001358032227
2002-03-19,18.664993286132812
2002-03-20,18.834308624267578
2002-03-21,18.659151077270508
2002-03-22,18.94523048400879
2002-03-25,19.07659149169922
2002-03-26,19.114543914794922
2002-03-27,19.307205200195312
2002-03-28,19.695451736450195
2002-04-01,19.593280792236328
2002-04-02,19.482357025146484
2002-04-03,18.737974166870117
2002-04-04,19.09119415283203
2002-04-05,19.12037467956543
2002-04-08,19.345155715942383
2002-04-09,19.400617599487305
2002-04-10,19.72756004333496
2002-04-11,19.5611629486084
2002-04-12,19.543649673461914
2002-04-15,19.254653930664062
2002-04-16,19.37727165222168
2002-04-17,19.2926082611084
2002-04-18,19.26633644104004
2002-04-19,19.27801513671875
2002-04-22,19.65749740600586
2002-04-23,19.42397689819336
2002-04-24,19.26633644104004
2002-04-25,18.886852264404297
2002-04-26,18.729215621948242
2002-04-29,19.257587432861328
2002-04-30,19.51445960998535
2002-05-01,19.885202407836914
2002-05-02,20.0720272064209
2002-05-03,20.031150817871094
2002-05-06,20.00779151916504
2002-05-07,19.660425186157227
2002-05-08,19.406461715698242
2002-05-09,19.324708938598633
2002-05-10,19.40354347229004
2002-05-13,19.318880081176758
2002-05-14,19.234224319458008
2002-05-15,19.639991760253906
2002-05-16,19.762582778930664
2002-05-17,19.870601654052734
2002-05-20,19.81804847717285
2002-05-21,19.838489532470703
2002-05-22,19.996126174926758
2002-05-23,20.010726928710938
2002-05-24,19.923147201538086
2002-05-28,19.645824432373047
2002-05-29,19.670717239379883
2002-05-30,19.260780334472656
2002-05-31,19.541879653930664
2002-06-03,19.240283966064453
2002-06-04,19.055830001831055
2002-06-05,19.21686363220215
2002-06-06,19.260780334472656
2002-06-07,19.541879653930664
2002-06-10,19.735139846801758
2002-06-11,19.582874298095703
2002-06-12,19.618013381958008
2002-06-13,19.175872802734375
2002-06-14,19.1085262298584
2002-06-17,19.42475700378418
2002-06-18,19.278352737426758
2002-06-19,17.87580680847168
2002-06-20,18.27110481262207
2002-06-21,17.817249298095703
2002-06-24,17.527368545532227
2002-06-25,17.3751220703125
2002-06-26,17.954872131347656
2002-06-27,17.787973403930664
2002-06-28,18.241819381713867
2002-07-01,17.641565322875977
2002-07-02,17.42195701599121
2002-07-03,17.16722869873047
2002-07-05,17.360477447509766
2002-07-08,17.290203094482422
2002-07-09,17.058883666992188
2002-07-10,16.323942184448242
2002-07-11,16.35028839111328
2002-07-12,16.411787033081055
2002-07-15,16.077980041503906
2002-07-16,15.732468605041504
2002-07-17,15.738330841064453
2002-07-18,15.61241626739502
2002-07-19,15.050236701965332
2002-07-22,15.231770515441895
2002-07-23,15.211272239685059
2002-07-24,15.480656623840332
2002-07-25,16.713375091552734
2002-07-26,16.34443473815918
2002-07-29,17.000320434570312
2002-07-30,16.965192794799805
2002-07-31,17.688417434692383
2002-08-01,17.468807220458984
2002-08-02,17.527368545532227
2002-08-05,17.398534774780273
2002-08-06,17.887527465820312
2002-08-07,18.338443756103516
2002-08-08,18.79229164123535
2002-08-09,18.58147430419922
2002-08-12,17.869958877563477
2002-08-13,17.940223693847656
2002-08-14,18.233034133911133
2002-08-15,18.048564910888672
2002-08-16,17.887527465820312
2002-08-19,18.455564498901367
2002-08-20,18.364795684814453
2002-08-21,18.268178939819336
2002-08-22,18.121767044067383
2002-08-23,17.97829818725586
2002-08-26,18.077852249145508
2002-08-27,18.04271697998047
2002-08-28,17.6534481048584
2002-08-29,17.333229064941406
2002-08-30,17.64168930053711
2002-09-03,17.406661987304688
2002-09-04,17.594690322875977
2002-09-05,17.92960548400879
2002-09-06,18.19988250732422
2002-09-09,18.461355209350586
2002-09-10,18.30858612060547
2002-09-11,18.429039001464844
2002-09-12,18.258651733398438
2002-09-13,18.32033920288086
2002-09-16,18.343839645385742
2002-09-17,18.070619583129883
2002-09-18,18.005983352661133
2002-09-19,17.72689437866211
2002-09-20,17.794464111328125
2002-09-23,17.262718200683594
2002-09-24,16.545883178710938
2002-09-25,17.021818161010742
2002-09-26,17.10995101928711
2002-09-27,16.804410934448242
2002-09-30,16.540006637573242
2002-10-01,16.930736541748047
2002-10-02,16.930736541748047
2002-10-03,17.154008865356445
2002-10-04,16.845542907714844
2002-10-07,17.29796600341797
2002-10-08,17.524185180664062
2002-10-09,16.980682373046875
2002-10-10,16.998313903808594
2002-10-11,17.168703079223633
2002-10-14,17.891422271728516
2002-10-15,18.296825408935547
2002-10-16,18.196950912475586
2002-10-17,17.94723129272461
2002-10-18,18.191068649291992
2002-10-21,19.977275848388672
2002-10-22,20.22698974609375
2002-10-23,20.359201431274414
2002-10-24,20.150611877441406
2002-10-25,20.400320053100586
2002-10-28,20.165294647216797
2002-10-29,20.44439125061035
2002-10-30,20.253433227539062
2002-10-31,20.1182918548584
2002-11-01,20.464950561523438
2002-11-04,19.892078399658203
2002-11-05,19.63942527770996
2002-11-06,19.536603927612305
2002-11-07,19.654117584228516
2002-11-08,19.330961227416992
2002-11-11,19.52190589904785
2002-11-12,18.816831588745117
2002-11-13,19.401460647583008
2002-11-14,19.759872436523438
2002-11-15,19.977275848388672
2002-11-18,19.636486053466797
2002-11-19,19.683496475219727
2002-11-20,19.69524383544922
2002-11-21,19.454336166381836
2002-11-22,19.64824104309082
2002-11-25,19.26631736755371
2002-11-26,19.173484802246094
2002-11-27,19.38861846923828
2002-11-29,19.114543914794922
2002-12-02,18.743221282958984
2002-12-03,19.073287963867188
2002-12-04,19.479982376098633
2002-12-05,18.934778213500977
2002-12-06,19.267789840698242
2002-12-09,19.13223648071289
2002-12-10,18.97308349609375
2002-12-11,18.716691970825195
2002-12-12,18.489763259887695
2002-12-13,18.12139129638672
2002-12-16,18.124340057373047
2002-12-17,17.785425186157227
2002-12-18,17.891517639160156
2002-12-19,17.941631317138672
2002-12-20,17.93573570251465
2002-12-23,17.965192794799805
2002-12-24,17.864999771118164
2002-12-26,17.91804313659668
2002-12-27,17.69407081604004
2002-12-30,17.97698211669922
2002-12-31,18.050657272338867
2003-01-02,18.233369827270508
2003-01-03,18.02413558959961
2003-01-06,18.84931182861328
2003-01-07,18.6312313079834
2003-01-08,18.510404586791992
2003-01-09,18.861103057861328
2003-01-10,18.716691970825195
2003-01-13,18.613544464111328
2003-01-14,18.324737548828125
2003-01-15,18.3394775390625
2003-01-16,18.6312313079834
2003-01-17,18.825733184814453
2003-01-21,18.672487258911133
2003-01-22,18.595861434936523
2003-01-23,18.563446044921875
2003-01-24,18.395469665527344
2003-01-27,18.203916549682617
2003-01-28,18.174434661865234
2003-01-29,17.699966430664062
2003-01-30,17.363990783691406
2003-01-31,17.741222381591797
2003-02-03,17.814903259277344
2003-02-04,17.540822982788086
2003-02-05,17.517248153686523
2003-02-06,14.912055015563965
2003-02-07,15.088874816894531
2003-02-10,14.808917045593262
2003-02-11,14.508313179016113
2003-02-12,14.387479782104492
2003-02-13,14.396321296691895
2003-02-14,14.334440231323242
2003-02-18,14.493579864501953
2003-02-19,14.075093269348145
2003-02-20,13.977849006652832
2003-02-21,14.296130180358887
2003-02-24,14.222451210021973
2003-02-25,14.016158103942871
2003-02-26,14.31657886505127
2003-02-27,14.34025764465332
2003-02-28,14.236662864685059
2003-03-03,14.133066177368164
2003-03-04,13.911084175109863
2003-03-05,13.706855773925781
2003-03-06,13.795649528503418
2003-03-07,13.899238586425781
2003-03-10,13.65949821472168
2003-03-11,13.763093948364258
2003-03-12,13.837085723876953
2003-03-13,13.973235130310059
2003-03-14,14.00579833984375
2003-03-17,14.248494148254395
2003-03-18,14.127148628234863
2003-03-19,14.183384895324707
2003-03-20,14.08867073059082
2003-03-21,14.482322692871094
2003-03-24,14.141950607299805
2003-03-25,14.133066177368164
2003-03-26,14.183384895324707
2003-03-27,14.115304946899414
2003-03-28,14.207059860229492
2003-03-31,14.355049133300781
2003-04-01,14.43497085571289
2003-04-02,14.642155647277832
2003-04-03,14.689513206481934
2003-04-04,14.719112396240234
2003-04-07,14.550398826599121
2003-04-08,14.503046035766602
2003-04-09,14.304738998413086
2003-04-10,14.278096199035645
2003-04-11,14.606636047363281
2003-04-14,14.884860038757324
2003-04-15,14.86117935180664
2003-04-16,14.606636047363281
2003-04-17,14.68062973022461
2003-04-21,14.686552047729492
2003-04-22,14.952929496765137
2003-04-23,15.24299430847168
2003-04-24,14.440885543823242
2003-04-25,14.426095008850098
2003-04-28,14.642155647277832
2003-04-29,15.595219612121582
2003-04-30,15.84383773803711
2003-05-01,15.684006690979004
2003-05-02,15.707674026489258
2003-05-05,15.538972854614258
2003-05-06,15.624815940856934
2003-05-07,15.73135757446289
2003-05-08,15.610006332397461
2003-05-09,15.80239200592041
2003-05-12,15.734325408935547
2003-05-13,15.743206024169922
2003-05-14,15.556735038757324
2003-05-15,15.713600158691406
2003-05-16,15.417621612548828
2003-05-19,15.355461120605469
2003-05-20,15.399861335754395
2003-05-21,15.299229621887207
2003-05-22,15.30810832977295
2003-05-23,15.382112503051758
2003-05-27,15.562653541564941
2003-05-28,16.04847526550293
2003-05-29,16.066308975219727
2003-05-30,16.366424560546875
2003-06-02,16.3783016204834
2003-06-03,16.08710289001465
2003-06-04,16.164358139038086
2003-06-05,16.3426456451416
2003-06-06,16.176244735717773
2003-06-09,16.09303855895996
2003-06-10,16.04550552368164
2003-06-11,15.971221923828125
2003-06-12,15.85236930847168
2003-06-13,15.902872085571289
2003-06-16,16.039560317993164
2003-06-17,15.893967628479004
2003-06-18,15.920706748962402
2003-06-19,15.174880981445312
2003-06-20,14.96689224243164
2003-06-23,14.693512916564941
2003-06-24,14.744037628173828
2003-06-25,14.568729400634766
2003-06-26,14.63111686706543
2003-06-27,14.455817222595215
2003-06-30,14.55386734008789
2003-07-01,14.61923599243164
2003-07-02,14.657866477966309
2003-07-03,14.6251802444458
2003-07-07,14.83614730834961
2003-07-08,14.72917652130127
2003-07-09,14.732149124145508
2003-07-10,14.720260620117188
2003-07-11,14.541972160339355
2003-07-14,14.286441802978516
2003-07-15,14.369641304016113
2003-07-16,14.301298141479492
2003-07-17,14.440947532653809
2003-07-18,14.61923599243164
2003-07-21,14.500378608703613
2003-07-22,14.732149124145508
2003-07-23,14.83614730834961
2003-07-24,14.738088607788086
2003-07-25,15.28185749053955
2003-07-28,15.445279121398926
2003-07-29,15.466083526611328
2003-07-30,15.362091064453125
2003-07-31,15.267000198364258
2003-08-01,15.320484161376953
2003-08-04,15.272940635681152
2003-08-05,15.13328742980957
2003-08-06,15.112485885620117
2003-08-07,15.272940635681152
2003-08-08,15.451224327087402
2003-08-11,15.368029594421387
2003-08-12,15.77807903289795
2003-08-13,15.7513427734375
2003-08-14,15.760248184204102
2003-08-15,15.77807903289795
2003-08-18,15.763215065002441
2003-08-19,15.754308700561523
2003-08-20,15.644370079040527
2003-08-21,15.76620101928711
2003-08-22,15.718653678894043
2003-08-25,15.718653678894043
2003-08-26,15.561166763305664
2003-08-27,16.230867385864258
2003-08-28,16.344221115112305
2003-08-29,16.45161247253418
2003-09-02,17.021381378173828
2003-09-03,16.881174087524414
2003-09-04,16.86328125
2003-09-05,16.82450294494629
2003-09-08,16.672361373901367
2003-09-09,16.397918701171875
2003-09-10,16.33527183532715
2003-09-11,16.326322555541992
2003-09-12,16.236827850341797
2003-09-15,16.144351959228516
2003-09-16,16.177160263061523
2003-09-17,16.159265518188477
2003-09-18,16.32036018371582
