Date,LOW
2000-06-20,7.11688232421875
2000-06-21,7.214669704437256
2000-06-22,7.323324203491211
2000-06-23,7.323324203491211
2000-06-26,7.236403942108154
2000-06-27,7.421113967895508
2000-06-28,7.388519287109375
2000-06-29,7.171210765838623
2000-06-30,7.138612270355225
2000-07-03,7.171210765838623
2000-07-05,7.290727138519287
2000-07-06,7.290727138519287
2000-07-07,7.910064697265625
2000-07-10,8.127374649047852
2000-07-11,8.322949409484863
2000-07-12,8.329039573669434
2000-07-13,8.263799667358398
2000-07-14,8.329039573669434
2000-07-17,8.350785255432129
2000-07-18,8.372535705566406
2000-07-19,8.144190788269043
2000-07-20,8.046330451965332
2000-07-21,7.850607872009277
2000-07-24,7.567896842956543
2000-07-25,7.7418742179870605
2000-07-26,7.665761470794678
2000-07-27,7.644013404846191
2000-07-28,7.350428581237793
2000-07-31,7.328681468963623
2000-08-01,7.459164142608643
2000-08-02,7.480911731719971
2000-08-03,7.350428581237793
2000-08-04,7.404800891876221
2000-08-07,7.828861236572266
2000-08-08,7.959336280822754
2000-08-09,7.807113170623779
2000-08-10,7.567896842956543
2000-08-11,7.654886245727539
2000-08-14,8.144190788269043
2000-08-15,8.089822769165039
2000-08-16,7.828861236572266
2000-08-17,8.089822769165039
2000-08-18,8.122443199157715
2000-08-21,8.01370906829834
2000-08-22,8.089822769165039
2000-08-23,8.426899909973145
2000-08-24,8.557381629943848
2000-08-25,8.590002059936523
2000-08-28,8.459516525268555
2000-08-29,8.383402824401855
2000-08-30,8.165936470031738
2000-08-31,7.798964500427246
2000-09-01,8.144190788269043
2000-09-05,8.220304489135742
2000-09-06,8.285547256469727
2000-09-07,8.187685012817383
2000-09-08,9.024941444396973
2000-09-11,9.003189086914062
2000-09-12,9.3511381149292
2000-09-13,8.785721778869629
2000-09-14,8.448646545410156
2000-09-15,8.383402824401855
2000-09-18,8.492140769958496
2000-09-19,8.252923965454102
2000-09-20,8.274674415588379
2000-09-21,8.655242919921875
2000-09-22,8.829214096069336
2000-09-25,8.524765014648438
2000-09-26,8.198556900024414
2000-09-27,8.176810264587402
2000-09-28,8.046330451965332
2000-09-29,7.807113170623779
2000-10-02,7.763623237609863
2000-10-03,7.415674686431885
2000-10-04,7.480911731719971
2000-10-05,7.328681468963623
2000-10-06,7.100339889526367
2000-10-09,7.306938648223877
2000-10-10,7.328681468963623
2000-10-11,7.149775505065918
2000-10-12,6.583887577056885
2000-10-13,6.7580084800720215
2000-10-16,6.8341875076293945
2000-10-17,6.518595218658447
2000-10-18,6.932127952575684
2000-10-19,7.1606597900390625
2000-10-20,7.1606597900390625
2000-10-23,7.269481658935547
2000-10-24,7.313016891479492
2000-10-25,7.0518364906311035
2000-10-26,7.128011703491211
2000-10-27,7.291252613067627
2000-10-30,7.54154634475708
2000-10-31,7.955080032348633
2000-11-01,8.031254768371582
2000-11-02,7.998608112335205
2000-11-03,7.759194850921631
2000-11-06,7.780961513519287
2000-11-07,7.715665817260742
2000-11-08,7.976840972900391
2000-11-09,7.35654354095459
2000-11-10,6.95389461517334
2000-11-13,6.964777946472168
2000-11-14,7.280367851257324
2000-11-15,6.964777946472168
2000-11-16,6.921244144439697
2000-11-17,7.106244087219238
2000-11-20,6.964777946472168
2000-11-21,6.877712249755859
2000-11-22,6.779773712158203
2000-11-24,6.801539421081543
2000-11-27,6.943010330200195
2000-11-28,7.149775505065918
2000-11-29,7.128011703491211
2000-11-30,6.975658416748047
2000-12-01,6.768894195556641
2000-12-04,7.040948390960693
2000-12-05,7.519782066345215
2000-12-06,7.084481239318848
2000-12-07,6.95389461517334
2000-12-08,6.943010330200195
2000-12-11,7.280367851257324
2000-12-12,7.4109601974487305
2000-12-13,7.35654354095459
2000-12-14,7.291252613067627
2000-12-15,7.149775505065918
2000-12-18,7.38918924331665
2000-12-19,7.149775505065918
2000-12-20,7.008305549621582
2000-12-21,7.280367851257324
2000-12-22,7.2259521484375
2000-12-26,7.106244087219238
2000-12-27,7.313016891479492
2000-12-28,7.432722091674805
2000-12-29,7.74830961227417
2001-01-02,7.791838645935059
2001-01-03,9.2283296585083
2001-01-04,9.337152481079102
2001-01-05,9.021561622619629
2001-01-08,8.597147941589355
2001-01-09,8.44478988647461
2001-01-10,8.77126407623291
2001-01-11,8.695087432861328
2001-01-12,8.77126407623291
2001-01-16,8.618907928466797
2001-01-17,8.385424613952637
2001-01-18,8.03693675994873
2001-01-19,7.732016563415527
2001-01-22,8.00426959991455
2001-01-23,8.341866493225098
2001-01-24,8.243855476379395
2001-01-25,8.439875602722168
2001-01-26,8.505219459533691
2001-01-29,8.677277565002441
2001-01-30,8.848034858703613
2001-01-31,9.313265800476074
2001-02-01,9.496222496032715
2001-02-02,9.381217002868652
2001-02-05,9.25228214263916
2001-02-06,9.109402656555176
2001-02-07,9.093718528747559
2001-02-08,8.712127685546875
2001-02-09,9.323718070983887
2001-02-12,9.409099578857422
2001-02-13,9.8011474609375
2001-02-14,9.829022407531738
2001-02-15,9.912656784057617
2001-02-16,9.844704627990723
2001-02-20,10.158340454101562
2001-02-21,9.463120460510254
2001-02-22,9.433491706848145
2001-02-23,9.510163307189941
2001-02-26,10.264631271362305
2001-02-27,10.018948554992676
2001-02-28,9.736672401428223
2001-03-01,9.585084915161133
2001-03-02,9.949248313903809
2001-03-05,9.957962989807129
2001-03-06,10.262893676757812
2001-03-07,10.853569984436035
2001-03-08,10.787354469299316
2001-03-09,10.884934425354004
2001-03-12,10.391829490661621
2001-03-13,10.386600494384766
2001-03-14,10.231525421142578
2001-03-15,10.57652759552002
2001-03-16,10.458037376403809
2001-03-19,10.672359466552734
2001-03-20,10.867511749267578
2001-03-21,10.811756134033203
2001-03-22,10.04160213470459
2001-03-23,9.740164756774902
2001-03-26,9.914402961730957
2001-03-27,10.210618019104004
2001-03-28,10.017205238342285
2001-03-29,10.219327926635742
2001-03-30,10.184481620788574
2001-04-02,10.008492469787598
2001-04-03,9.949248313903809
2001-04-04,9.827278137207031
2001-04-05,10.13394832611084
2001-04-06,9.992815017700195
2001-04-09,9.653038024902344
2001-04-10,9.907437324523926
2001-04-11,9.757583618164062
2001-04-12,9.496222496032715
2001-04-16,9.417814254760742
2001-04-17,9.194786071777344
2001-04-18,10.339445114135742
2001-04-19,10.280162811279297
2001-04-20,10.166828155517578
2001-04-23,10.166828155517578
2001-04-24,9.90355110168457
2001-04-25,9.868672370910645
2001-04-26,10.165080070495605
2001-04-27,10.827644348144531
2001-04-30,10.98456859588623
2001-05-01,11.284464836120605
2001-05-02,11.199027061462402
2001-05-03,10.970617294311523
2001-05-04,11.195539474487305
2001-05-07,11.071745872497559
2001-05-08,10.902620315551758
2001-05-09,10.587032318115234
2001-05-10,11.165902137756348
2001-05-11,11.195539474487305
2001-05-14,11.29841136932373
2001-05-15,11.474517822265625
2001-05-16,11.4640531539917
2001-05-17,11.804057121276855
2001-05-18,11.926103591918945
2001-05-21,12.640970230102539
2001-05-22,12.379438400268555
2001-05-23,12.205071449279785
2001-05-24,12.511944770812988
2001-05-25,12.522411346435547
2001-05-29,12.264355659484863
2001-05-30,12.117891311645508
2001-05-31,12.123124122619629
2001-06-01,12.083026885986328
2001-06-04,12.220770835876465
2001-06-05,12.410819053649902
2001-06-06,12.567745208740234
2001-06-07,12.902507781982422
2001-06-08,12.827528953552246
2001-06-11,12.536355018615723
2001-06-12,12.684563636779785
2001-06-13,12.885075569152832
2001-06-14,12.71593952178955
2001-06-15,12.620048522949219
2001-06-18,12.998409271240234
2001-06-19,13.244243621826172
2001-06-20,13.493581771850586
2001-06-21,13.75685977935791
2001-06-22,13.425586700439453
2001-06-25,13.164042472839355
2001-06-26,13.216355323791504
2001-06-27,12.82579231262207
2001-06-28,13.14660930633545
2001-06-29,12.649691581726074
2001-07-02,12.926918029785156
2001-07-03,12.902507781982422
2001-07-05,12.623529434204102
2001-07-06,12.065589904785156
2001-07-09,11.995843887329102
2001-07-10,11.769180297851562
2001-07-11,12.044670104980469
2001-07-12,12.756050109863281
2001-07-13,12.707230567932129
2001-07-16,12.661896705627441
2001-07-17,12.721176147460938
2001-07-18,13.258498191833496
2001-07-19,13.516685485839844
2001-07-20,13.642290115356445
2001-07-23,13.359675407409668
2001-07-24,12.996818542480469
2001-07-25,13.349207878112793
2001-07-26,13.69463062286377
2001-07-27,13.572510719299316
2001-07-30,13.680675506591797
2001-07-31,13.321297645568848
2001-08-01,12.951458930969238
2001-08-02,13.066598892211914
2001-08-03,12.885163307189941
2001-08-06,12.703727722167969
2001-08-07,12.70024299621582
2001-08-08,12.483922958374023
2001-08-09,12.522298812866211
2001-08-10,12.599061965942383
2001-08-13,12.71768569946289
2001-08-14,12.97238540649414
2001-08-15,12.728155136108398
2001-08-16,12.595562934875488
2001-08-17,12.22573184967041
2001-08-20,13.202668190002441
2001-08-21,13.48529052734375
2001-08-22,13.537620544433594
2001-08-23,13.066598892211914
2001-08-24,13.677175521850586
2001-08-27,13.436439514160156
2001-08-28,13.453883171081543
2001-08-29,13.125910758972168
2001-08-30,12.735136032104492
2001-08-31,12.97936725616455
2001-09-04,13.031702995300293
2001-09-05,12.797930717468262
2001-09-06,12.141989707946777
2001-09-07,11.165044784545898
2001-09-10,11.116195678710938
2001-09-17,9.902000427246094
2001-09-18,10.086920738220215
2001-09-19,10.188105583190918
2001-09-20,9.825246810913086
2001-09-21,9.385616302490234
2001-09-24,10.271846771240234
2001-09-25,10.634706497192383
2001-09-26,10.63819694519043
2001-09-27,10.606796264648438
2001-09-28,11.042928695678711
2001-10-01,10.63819694519043
2001-10-02,11.077816009521484
2001-10-03,11.761679649353027
2001-10-04,11.297636985778809
2001-10-05,11.269715309143066
2001-10-08,10.987104415893555
2001-10-09,10.606796264648438
2001-10-10,11.09526538848877
2001-10-11,11.862857818603516
2001-10-12,12.10361099243164
2001-10-15,12.037317276000977
2001-10-16,12.107099533081055
2001-10-17,11.712603569030762
2001-10-18,11.817340850830078
2001-10-19,12.009346008300781
2001-10-22,12.002363204956055
2001-10-23,12.215324401855469
2001-10-24,11.97443675994873
2001-10-25,12.204848289489746
2001-10-26,12.1315336227417
2001-10-29,11.803372383117676
2001-10-30,11.45077133178711
2001-10-31,11.90461540222168
2001-11-01,12.260705947875977
2001-11-02,12.847208023071289
2001-11-05,13.38484001159668
2001-11-06,13.702528953552246
2001-11-07,13.576845169067383
2001-11-08,13.611761093139648
2001-11-09,13.412768363952637
2001-11-12,13.681578636169434
2001-11-13,14.208733558654785
2001-11-14,14.683533668518066
2001-11-15,14.561342239379883
2001-11-16,14.086541175842285
2001-11-19,15.046595573425293
2001-11-20,14.683533668518066
2001-11-21,14.645121574401855
2001-11-23,14.969786643981934
2001-11-26,14.948848724365234
2001-11-27,15.060559272766113
2001-11-28,15.252572059631348
2001-11-29,15.193221092224121
2001-11-30,15.81812858581543
2001-12-03,15.901915550231934
2001-12-04,15.891440391540527
2001-12-05,16.338298797607422
2001-12-06,16.160253524780273
2001-12-07,16.1672420501709
2001-12-10,15.954277992248535
2001-12-11,15.887946128845215
2001-12-12,16.10788917541504
2001-12-13,15.912382125854492
2001-12-14,16.020612716674805
2001-12-17,16.006641387939453
2001-12-18,15.978720664978027
2001-12-19,16.146286010742188
2001-12-20,16.146286010742188
2001-12-21,16.58266830444336
2001-12-24,16.54077911376953
2001-12-26,16.54077911376953
2001-12-27,16.28592300415039
2001-12-28,16.317352294921875
2001-12-31,16.202146530151367
2002-01-02,15.839067459106445
2002-01-03,15.448068618774414
2002-01-04,15.709908485412598
2002-01-07,15.517889022827148
2002-01-08,15.437594413757324
2002-01-09,15.064054489135742
2002-01-10,15.074517250061035
2002-01-11,14.673046112060547
2002-01-14,14.927897453308105
2002-01-15,14.66257381439209
2002-01-16,14.337745666503906
2002-01-17,14.564777374267578
2002-01-18,15.158547401428223
2002-01-22,15.333187103271484
2002-01-23,15.612605094909668
2002-01-24,15.58116626739502
2002-01-25,15.612605094909668
2002-01-28,15.993308067321777
2002-01-29,15.280789375305176
2002-01-30,15.644044876098633
2002-01-31,16.09111213684082
2002-02-01,15.961874008178711
2002-02-04,16.192401885986328
2002-02-05,16.066667556762695
2002-02-06,15.773273468017578
2002-02-07,15.221423149108887
2002-02-08,15.787245750427246
2002-02-11,15.937433242797852
2002-02-12,15.90250301361084
2002-02-13,16.122547149658203
2002-02-14,16.108577728271484
2002-02-15,15.92695426940918
2002-02-19,15.699933052062988
2002-02-20,16.017772674560547
2002-02-21,15.895515441894531
2002-02-22,16.084125518798828
2002-02-25,16.587085723876953
2002-02-26,16.230815887451172
2002-02-27,15.790728569030762
2002-02-28,15.804704666137695
2002-03-01,15.364622116088867
2002-03-04,15.123615264892578
2002-03-05,14.547316551208496
2002-03-06,15.015349388122559
2002-03-07,15.039796829223633
2002-03-08,14.93152141571045
2002-03-11,14.756876945495605
2002-03-12,15.235383987426758
2002-03-13,15.361122131347656
2002-03-14,15.287781715393066
2002-03-15,15.661505699157715
2002-03-18,15.308738708496094
2002-03-19,15.50433349609375
2002-03-20,15.678973197937012
2002-03-21,15.658013343811035
2002-03-22,15.727859497070312
2002-03-25,15.354138374328613
2002-03-26,15.35064697265625
2002-03-27,15.263335227966309
2002-03-28,15.189984321594238
2002-04-01,15.09916877746582
2002-04-02,15.004863739013672
2002-04-03,14.68702220916748
2002-04-04,14.928031921386719
2002-04-05,15.193471908569336
2002-04-08,15.437972068786621
2002-04-09,15.661505699157715
2002-04-10,15.790728569030762
2002-04-11,15.420504570007324
2002-04-12,15.640546798706055
2002-04-15,15.420504570007324
2002-04-16,15.780255317687988
2002-04-17,15.441308975219727
2002-04-18,15.570598602294922
2002-04-19,15.549639701843262
2002-04-22,15.493722915649414
2002-04-23,15.46576976776123
2002-04-24,15.147782325744629
2002-04-25,15.165266036987305
2002-04-26,14.980062484741211
2002-04-29,14.871736526489258
2002-04-30,14.777390480041504
2002-05-01,14.913662910461426
2002-05-02,15.196715354919434
2002-05-03,15.238636016845703
2002-05-06,14.641119956970215
2002-05-07,14.581717491149902
2002-05-08,14.711005210876465
2002-05-09,14.955597877502441
2002-05-10,14.60616683959961
2002-05-13,14.557246208190918
2002-05-14,15.287553787231445
2002-05-15,15.378411293029785
2002-05-16,15.256108283996582
2002-05-17,15.640483856201172
2002-05-20,16.35331916809082
2002-05-21,16.11920738220215
2002-05-22,16.416221618652344
2002-05-23,16.772634506225586
2002-05-24,16.807579040527344
2002-05-28,16.769147872924805
2002-05-29,16.78661346435547
2002-05-30,16.734195709228516
2002-05-31,16.479122161865234
2002-06-03,15.811704635620117
2002-06-04,16.073780059814453
2002-06-05,16.573463439941406
2002-06-06,16.196075439453125
2002-06-07,16.196075439453125
2002-06-10,16.423200607299805
2002-06-11,16.475618362426758
2002-06-12,16.597919464111328
2002-06-13,16.35681915283203
2002-06-14,16.36729621887207
2002-06-17,16.699254989624023
2002-06-18,15.794235229492188
2002-06-19,15.853632926940918
2002-06-20,15.584571838378906
2002-06-21,15.514686584472656
2002-06-24,15.584571838378906
2002-06-25,15.514686584472656
2002-06-26,15.518181800842285
2002-06-27,15.968945503234863
2002-06-28,15.864113807678223
2002-07-01,15.500717163085938
2002-07-02,15.30502700805664
2002-07-03,15.392389297485352
2002-07-05,15.965455055236816
2002-07-08,16.1611385345459
2002-07-09,15.602045059204102
2002-07-10,15.060432434082031
2002-07-11,15.095379829406738
2002-07-12,14.0400972366333
2002-07-15,14.326630592346191
2002-07-16,13.138567924499512
2002-07-17,13.351832389831543
2002-07-18,13.232959747314453
2002-07-19,12.596659660339355
2002-07-22,12.208582878112793
2002-07-23,11.963855743408203
2002-07-24,13.110595703125
2002-07-25,12.264525413513184
2002-07-26,12.442831039428711
2002-07-29,13.163036346435547
2002-07-30,13.31687068939209
2002-07-31,13.232959747314453
2002-08-01,12.386896133422852
2002-08-02,11.712132453918457
2002-08-05,11.761077880859375
2002-08-06,12.46380615234375
2002-08-07,12.753990173339844
2002-08-08,12.313469886779785
2002-08-09,12.180619239807129
2002-08-12,12.110695838928223
2002-08-13,12.054754257202148
2002-08-14,12.84838581085205
2002-08-15,13.26442813873291
2002-08-16,12.862373352050781
2002-08-19,14.33425521850586
2002-08-20,14.683871269226074
2002-08-21,14.97754192352295
2002-08-22,15.386597633361816
2002-08-23,14.97055721282959
2002-08-26,15.127875328063965
2002-08-27,14.676873207092285
2002-08-28,14.35173511505127
2002-08-29,14.35173511505127
2002-08-30,14.4671049118042
2002-09-03,14.344745635986328
2002-09-04,14.778264045715332
2002-09-05,14.781759262084961
2002-09-06,15.393580436706543
2002-09-09,15.414563179016113
2002-09-10,15.564895629882812
2002-09-11,15.802643775939941
2002-09-12,15.274724006652832
2002-09-13,15.722230911254883
2002-09-16,15.897037506103516
2002-09-17,15.404077529907227
2002-09-18,15.66629409790039
2002-09-19,15.13836669921875
2002-09-20,14.820210456848145
2002-09-23,14.43913459777832
2002-09-24,14.197906494140625
2002-09-25,14.554510116577148
2002-09-26,15.260733604431152
2002-09-27,14.851688385009766
2002-09-30,14.474101066589355
2002-10-01,14.753791809082031
2002-10-02,14.393693923950195
2002-10-03,13.949677467346191
2002-10-04,13.935685157775879
2002-10-07,13.100109100341797
2002-10-08,13.7573881149292
2002-10-09,13.110595703125
2002-10-10,12.95676326751709
2002-10-11,13.600064277648926
2002-10-14,13.883235931396484
2002-10-15,14.673382759094238
2002-10-16,14.63489818572998
2002-10-17,14.95321273803711
2002-10-18,15.442903518676758
2002-10-21,15.530349731445312
2002-10-22,15.128095626831055
2002-10-23,15.128095626831055
2002-10-24,15.327469825744629
2002-10-25,15.337964057922363
2002-10-28,14.946209907531738
2002-10-29,15.289007186889648
2002-10-30,15.02315902709961
2002-10-31,14.596426963806152
2002-11-01,14.725846290588379
2002-11-04,14.411044120788574
2002-11-05,14.655898094177246
2002-11-06,14.564947128295898
2002-11-07,13.980817794799805
2002-11-08,13.805922508239746
2002-11-11,13.543584823608398
2002-11-12,13.833900451660156
2002-11-13,14.096236228942871
2002-11-14,14.65239429473877
2002-11-15,14.86575698852539
2002-11-18,14.236151695251465
2002-11-19,13.63452434539795
2002-11-20,13.256756782531738
2002-11-21,13.69748592376709
2002-11-22,13.606549263000488
2002-11-25,13.956323623657227
2002-11-26,13.86888599395752
2002-11-27,14.515974044799805
2002-11-29,14.515974044799805
2002-12-02,14.397049903869629
2002-12-03,14.138212203979492
2002-12-04,14.550952911376953
2002-12-05,14.393556594848633
2002-12-06,14.27462387084961
2002-12-09,13.938841819763184
2002-12-10,14.201172828674316
2002-12-11,13.91435432434082
2002-12-12,13.917848587036133
2002-12-13,13.610036849975586
2002-12-16,13.963319778442383
2002-12-17,13.571569442749023
2002-12-18,13.361692428588867
2002-12-19,13.221782684326172
2002-12-20,13.417664527893066
2002-12-23,13.113348007202148
2002-12-24,12.889486312866211
2002-12-26,13.053887367248535
2002-12-27,12.871997833251953
2002-12-30,13.239270210266113
2002-12-31,13.11684513092041
2003-01-02,13.763941764831543
2003-01-03,12.913971900939941
2003-01-06,12.767065048217773
2003-01-07,12.924469947814941
2003-01-08,13.001419067382812
2003-01-09,13.43864917755127
2003-01-10,13.449141502380371
2003-01-13,13.309226989746094
2003-01-14,13.197299003601074
2003-01-15,13.30054759979248
2003-01-16,13.237546920776367
2003-01-17,12.845535278320312
2003-01-21,12.478019714355469
2003-01-22,12.303011894226074
2003-01-23,12.250513076782227
2003-01-24,11.942492485046387
2003-01-27,12.040504455566406
2003-01-28,12.110505104064941
2003-01-29,12.117504119873047
2003-01-30,11.900492668151855
2003-01-31,11.96349811553955
2003-02-03,12.355512619018555
2003-02-04,12.177003860473633
2003-02-05,12.117504119873047
2003-02-06,12.124500274658203
2003-02-07,11.928495407104492
2003-02-10,12.040504455566406
2003-02-11,12.100004196166992
2003-02-12,11.991501808166504
2003-02-13,11.903996467590332
2003-02-14,12.236509323120117
2003-02-18,12.48151683807373
2003-02-19,12.250513076782227
2003-02-20,12.233007431030273
2003-02-21,12.607521057128906
2003-02-24,13.335556030273438
2003-02-25,13.517560005187988
2003-02-26,13.6505708694458
2003-02-27,13.59106731414795
2003-02-28,13.755572319030762
2003-03-03,13.745073318481445
2003-03-04,13.143045425415039
2003-03-05,13.167548179626465
2003-03-06,13.108044624328613
2003-03-07,13.314555168151855
2003-03-10,12.9435396194458
2003-03-11,12.740534782409668
2003-03-12,12.915536880493164
2003-03-13,13.503562927246094
2003-03-14,13.668067932128906
2003-03-17,14.035582542419434
2003-03-18,14.095088958740234
2003-03-19,14.329597473144531
2003-03-20,14.406597137451172
2003-03-21,14.889617919921875
2003-03-24,14.277090072631836
2003-03-25,14.525604248046875
2003-03-26,14.711112022399902
2003-03-27,14.592100143432617
2003-03-28,14.333093643188477
2003-03-31,14.287593841552734
2003-04-01,14.39610481262207
2003-04-02,14.80911636352539
2003-04-03,15.061120986938477
2003-04-04,15.103124618530273
2003-04-07,15.190629005432129
2003-04-08,15.092622756958008
2003-04-09,14.921113014221191
2003-04-10,15.27813720703125
2003-04-11,15.365644454956055
2003-04-14,15.554640769958496
2003-04-15,15.910113334655762
2003-04-16,15.654457092285156
2003-04-17,15.987154006958008
2003-04-21,15.955632209777832
2003-04-22,16.004663467407227
2003-04-23,15.815564155578613
2003-04-24,15.689480781555176
2003-04-25,15.556394577026367
2003-04-28,15.717486381530762
2003-04-29,15.654457092285156
2003-04-30,15.370786666870117
2003-05-01,15.237709999084473
2003-05-02,15.461836814880371
2003-05-05,15.426826477050781
2003-05-06,15.580917358398438
2003-05-07,15.661462783813477
2003-05-08,15.619437217712402
2003-05-09,15.861080169677734
2003-05-12,16.179771423339844
2003-05-13,15.952139854431152
2003-05-14,15.598416328430176
2003-05-15,15.696483612060547
2003-05-16,15.51437759399414
2003-05-19,14.113523483276367
2003-05-20,13.658248901367188
2003-05-21,14.08901309967041
2003-05-22,14.060996055603027
2003-05-23,13.962937355041504
2003-05-27,14.260619163513184
2003-05-28,14.488256454467773
2003-05-29,14.390192985534668
2003-05-30,14.799941062927246
2003-06-02,14.778923034667969
2003-06-03,15.31825065612793
2003-06-04,15.549386024475098
2003-06-05,15.724498748779297
2003-06-06,15.395297050476074
2003-06-09,15.006561279296875
2003-06-10,15.486352920532227
2003-06-11,15.451334953308105
2003-06-12,15.671971321105957
2003-06-13,15.461836814880371
2003-06-16,15.819062232971191
2003-06-17,15.833063125610352
2003-06-18,15.871596336364746
2003-06-19,15.671971321105957
2003-06-20,15.479347229003906
2003-06-23,15.164156913757324
2003-06-24,15.181669235229492
2003-06-25,15.19918155670166
2003-06-26,15.279730796813965
2003-06-27,15.101119041442871
2003-06-30,15.041582107543945
2003-07-01,14.90149974822998
2003-07-02,14.905009269714355
2003-07-03,14.750905990600586
2003-07-07,15.237709999084473
2003-07-08,15.864584922790527
2003-07-09,15.742006301879883
2003-07-10,15.833063125610352
2003-07-11,16.414419174194336
2003-07-14,16.53348731994629
2003-07-15,16.491464614868164
2003-07-16,16.49321174621582
2003-07-17,16.342548370361328
2003-07-18,16.479204177856445
2003-07-21,16.293493270874023
2003-07-22,16.468679428100586
2003-07-23,16.643884658813477
2003-07-24,16.503725051879883
2003-07-25,16.899677276611328
2003-07-28,16.93821907043457
2003-07-29,16.643884658813477
2003-07-30,16.58781623840332
2003-07-31,16.664913177490234
2003-08-01,16.468679428100586
2003-08-04,16.35655975341797
2003-08-05,16.093759536743164
2003-08-06,16.051712036132812
2003-08-07,16.198883056640625
2003-08-08,16.43364143371582
2003-08-11,16.40561294555664
2003-08-12,16.941722869873047
2003-08-13,16.770029067993164
2003-08-14,16.91720199584961
2003-08-15,17.134441375732422
2003-08-18,18.20665740966797
2003-08-19,18.455440521240234
2003-08-20,18.606117248535156
2003-08-21,18.73575782775879
2003-08-22,18.539535522460938
2003-08-25,18.522014617919922
2003-08-26,18.437923431396484
2003-08-27,18.658676147460938
2003-08-28,19.10017204284668
2003-08-29,19.22280502319336
2003-09-02,19.1071720123291
2003-09-03,19.296401977539062
2003-09-04,19.580211639404297
2003-09-05,19.096664428710938
2003-09-08,18.816349029541016
2003-09-09,18.192649841308594
2003-09-10,17.891300201416016
2003-09-11,18.05247688293457
2003-09-12,18.027956008911133
2003-09-15,18.465953826904297
2003-09-16,18.676193237304688
2003-09-17,18.539535522460938
