Date,QCOM
2000-08-23,17.368682861328125
2000-08-24,18.657384872436523
2000-08-25,18.118825912475586
2000-08-28,18.272701263427734
2000-08-29,18.541990280151367
2000-08-30,17.94571304321289
2000-08-31,18.42658233642578
2000-09-01,18.234233856201172
2000-09-05,18.272701263427734
2000-09-06,19.022844314575195
2000-09-07,19.73451805114746
2000-09-08,18.94590187072754
2000-09-11,17.88801383972168
2000-09-12,18.90743637084961
2000-09-13,19.696048736572266
2000-09-14,19.272891998291016
2000-09-15,20.38849449157715
2000-09-18,21.484848022460938
2000-09-19,23.850685119628906
2000-09-20,23.095735549926758
2000-09-21,22.138818740844727
2000-09-22,22.465805053710938
2000-09-25,21.54255485534668
2000-09-26,22.581207275390625
2000-09-27,22.427339553833008
2000-09-28,23.02359390258789
2000-09-29,21.927242279052734
2000-10-02,21.94647789001465
2000-10-03,22.311931610107422
2000-10-04,24.139196395874023
2000-10-05,25.504837036132812
2000-10-06,23.946870803833008
2000-10-09,24.42772102355957
2000-10-10,24.523895263671875
2000-10-11,21.696428298950195
2000-10-12,19.811458587646484
2000-10-13,21.523334503173828
2000-10-16,23.696805953979492
2000-10-17,22.831262588500977
2000-10-18,23.02359390258789
2000-10-19,23.696805953979492
2000-10-20,23.004371643066406
2000-10-23,22.658151626586914
2000-10-24,21.85030174255371
2000-10-25,20.2346134185791
2000-10-26,22.1003475189209
2000-10-27,23.042848587036133
2000-10-30,20.965526580810547
2000-10-31,20.037456512451172
2000-11-01,18.926677703857422
2000-11-02,19.330596923828125
2000-11-03,21.696428298950195
2000-11-06,21.715665817260742
2000-11-07,22.696622848510742
2000-11-08,21.254032135009766
2000-11-09,22.369632720947266
2000-11-10,22.75432014465332
2000-11-13,23.10053825378418
2000-11-14,24.7354736328125
2000-11-15,25.908771514892578
2000-11-16,27.10130500793457
2000-11-17,27.33212661743164
2000-11-20,26.043405532836914
2000-11-21,26.928184509277344
2000-11-22,24.293087005615234
2000-11-24,26.00494384765625
2000-11-27,27.524456024169922
2000-11-28,25.68756103515625
2000-11-29,25.427907943725586
2000-11-30,24.697002410888672
2000-12-01,25.543317794799805
2000-12-04,27.69755744934082
2000-12-05,30.65967559814453
2000-12-06,30.582738876342773
2000-12-07,32.14072036743164
2000-12-08,31.7752628326416
2000-12-11,30.62120819091797
2000-12-12,27.639873504638672
2000-12-13,28.101482391357422
2000-12-14,27.10130500793457
2000-12-15,24.485416412353516
2000-12-18,26.293460845947266
2000-12-19,25.677953720092773
2000-12-20,23.735275268554688
2000-12-21,23.331361770629883
2000-12-22,26.1588191986084
2000-12-26,25.793357849121094
2000-12-27,27.65909194946289
2000-12-28,27.505231857299805
2000-12-29,25.293275833129883
2001-01-02,21.81182861328125
2001-01-03,25.870298385620117
2001-01-04,24.293087005615234
2001-01-05,22.485042572021484
2001-01-08,23.96608543395996
2001-01-09,22.542753219604492
2001-01-10,22.292707443237305
2001-01-11,21.715665817260742
2001-01-12,22.1003475189209
2001-01-16,21.831077575683594
2001-01-17,22.465805053710938
2001-01-18,22.485042572021484
2001-01-19,21.657957077026367
2001-01-22,23.215953826904297
2001-01-23,23.889158248901367
2001-01-24,22.850496292114258
2001-01-25,22.75432014465332
2001-01-26,24.927810668945312
2001-01-29,26.716623306274414
2001-01-30,26.370389938354492
2001-01-31,25.870298385620117
2001-02-01,26.235750198364258
2001-02-02,26.716623306274414
2001-02-05,26.60120391845703
2001-02-06,25.52408218383789
2001-02-07,26.658916473388672
2001-02-08,26.081890106201172
2001-02-09,24.350778579711914
2001-02-12,25.504837036132812
2001-02-13,24.773929595947266
2001-02-14,25.658721923828125
2001-02-15,26.351167678833008
2001-02-16,24.812397003173828
2001-02-20,23.239994049072266
2001-02-21,21.927242279052734
2001-02-22,20.600069046020508
2001-02-23,19.022844314575195
2001-02-26,19.407527923583984
2001-02-27,17.11863899230957
2001-02-28,16.868589401245117
2001-03-01,18.830495834350586
2001-03-02,18.618921279907227
2001-03-05,19.369060516357422
2001-03-06,18.176530838012695
2001-03-07,17.73415184020996
2001-03-08,17.61873435974121
2001-03-09,15.983800888061523
2001-03-12,14.79126262664795
2001-03-13,16.253084182739258
2001-03-14,15.791457176208496
2001-03-15,16.060733795166016
2001-03-16,15.483712196350098
2001-03-19,17.907258987426758
2001-03-20,16.618541717529297
2001-03-21,17.88801383972168
2001-03-22,17.503328323364258
2001-03-23,18.118825912475586
2001-03-26,17.426389694213867
2001-03-27,18.42658233642578
2001-03-28,16.868589401245117
2001-03-29,16.830120086669922
2001-03-30,17.426389694213867
2001-04-02,15.849162101745605
2001-04-03,14.079598426818848
2001-04-04,13.502565383911133
2001-04-05,14.752801895141602
2001-04-06,13.733381271362305
2001-04-09,13.922650337219238
2001-04-10,15.018235206604004
2001-04-11,15.722986221313477
2001-04-12,16.323101043701172
2001-04-16,14.885904312133789
2001-04-17,15.621426582336426
2001-04-18,18.080358505249023
2001-04-19,20.413114547729492
2001-04-20,19.64373207092285
2001-04-23,17.911094665527344
2001-04-24,18.31117057800293
2001-04-25,19.382144927978516
2001-04-26,17.864927291870117
2001-04-27,17.326366424560547
2001-04-30,17.652584075927734
2001-05-01,19.00360870361328
2001-05-02,18.495819091796875
2001-05-03,18.108055114746094
2001-05-04,18.95437240600586
2001-05-07,18.615842819213867
2001-05-08,19.095935821533203
2001-05-09,18.24346160888672
2001-05-10,18.03726577758789
2001-05-11,17.834157943725586
2001-05-14,17.51717185974121
2001-05-15,18.31117057800293
2001-05-16,19.929946899414062
2001-05-17,20.41926383972168
2001-05-18,20.12074089050293
2001-05-21,21.85030174255371
2001-05-22,21.514862060546875
2001-05-23,20.960905075073242
2001-05-24,21.54255485534668
2001-05-25,20.779333114624023
2001-05-29,20.366939544677734
2001-05-30,19.02515983581543
2001-05-31,18.69278907775879
2001-06-01,18.95437240600586
2001-06-04,19.06208038330078
2001-06-05,19.5483341217041
2001-06-06,19.228267669677734
2001-06-07,20.003807067871094
2001-06-08,18.846647262573242
2001-06-11,18.3973388671875
2001-06-12,17.840309143066406
2001-06-13,16.68624496459961
2001-06-14,15.849162101745605
2001-06-15,15.187499046325684
2001-06-18,15.399849891662598
2001-06-19,15.482943534851074
2001-06-20,14.910520553588867
2001-06-21,16.156919479370117
2001-06-22,16.627771377563477
2001-06-25,16.726253509521484
2001-06-26,16.449281692504883
2001-06-27,17.0986270904541
2001-06-28,17.726438522338867
2001-06-29,17.997272491455078
2001-07-02,17.809547424316406
2001-07-03,19.656036376953125
2001-07-05,18.898969650268555
2001-07-06,17.904945373535156
2001-07-09,18.994380950927734
2001-07-10,18.172687530517578
2001-07-11,17.37253761291504
2001-07-12,19.499088287353516
2001-07-13,20.182294845581055
2001-07-16,19.729900360107422
2001-07-17,19.908397674560547
2001-07-18,19.249818801879883
2001-07-19,20.21923065185547
2001-07-20,19.843761444091797
2001-07-23,18.726638793945312
2001-07-24,17.772607803344727
2001-07-25,18.3388729095459
2001-07-26,18.360416412353516
2001-07-27,19.443696975708008
2001-07-30,19.729900360107422
2001-07-31,19.45907974243164
2001-08-01,20.117664337158203
2001-08-02,21.03168487548828
2001-08-03,20.57621955871582
2001-08-06,20.711627960205078
2001-08-07,20.791645050048828
2001-08-08,20.031497955322266
2001-08-09,20.22538185119629
2001-08-10,19.62527084350586
2001-08-13,20.49620246887207
2001-08-14,20.290006637573242
2001-08-15,19.551401138305664
2001-08-16,19.94532585144043
2001-08-17,18.945138931274414
2001-08-20,19.606807708740234
2001-08-21,19.215967178344727
2001-08-22,19.619104385375977
2001-08-23,19.372909545898438
2001-08-24,20.34540367126465
2001-08-27,19.994571685791016
2001-08-28,19.326751708984375
2001-08-29,19.3021297454834
2001-08-30,18.3388729095459
2001-08-31,18.11113739013672
2001-09-04,16.71086883544922
2001-09-05,16.37541389465332
2001-09-06,14.928991317749023
2001-09-07,15.135186195373535
2001-09-10,15.553725242614746
2001-09-17,14.091904640197754
2001-09-18,14.270404815673828
2001-09-19,13.84877872467041
2001-09-20,14.014969825744629
2001-09-21,13.814929008483887
2001-09-24,14.648931503295898
2001-09-25,15.024395942687988
2001-09-26,14.258096694946289
2001-09-27,14.636625289916992
2001-09-28,14.63046932220459
2001-10-01,13.787237167358398
2001-10-02,14.116532325744629
2001-10-03,13.79030990600586
2001-10-04,12.925531387329102
2001-10-05,11.836091041564941
2001-10-08,12.685482025146484
2001-10-09,12.571615219116211
2001-10-10,13.818014144897461
2001-10-11,15.289061546325684
2001-10-12,15.233661651611328
2001-10-15,15.556800842285156
2001-10-16,15.341370582580566
2001-10-17,14.35349178314209
2001-10-18,14.584311485290527
2001-10-19,14.864357948303223
2001-10-22,14.87359619140625
2001-10-23,15.187499046325684
2001-10-24,16.38465118408203
2001-10-25,17.19095230102539
2001-10-26,17.009387969970703
2001-10-29,16.095361709594727
2001-10-30,14.984375
2001-10-31,15.116719245910645
2001-11-01,15.889178276062012
2001-11-02,16.470827102661133
2001-11-05,16.335411071777344
2001-11-06,16.84320068359375
2001-11-07,16.96014404296875
2001-11-08,17.323286056518555
2001-11-09,17.05555534362793
2001-11-12,17.304821014404297
2001-11-13,17.714143753051758
2001-11-14,17.871089935302734
2001-11-15,18.144989013671875
2001-11-16,18.489662170410156
2001-11-19,19.225194931030273
2001-11-20,18.225004196166992
2001-11-21,18.3973388671875
2001-11-23,18.868196487426758
2001-11-26,18.5881404876709
2001-11-27,18.471208572387695
2001-11-28,17.631044387817383
2001-11-29,17.978796005249023
2001-11-30,18.071123123168945
2001-12-03,17.62796401977539
2001-12-04,18.437355041503906
2001-12-05,19.077476501464844
2001-12-06,18.47735595703125
2001-12-07,17.532562255859375
2001-12-10,17.5510196685791
2001-12-11,17.704904556274414
2001-12-12,17.747987747192383
2001-12-13,16.926288604736328
2001-12-14,17.184804916381836
2001-12-17,16.470827102661133
2001-12-18,16.495437622070312
2001-12-19,16.089204788208008
2001-12-20,15.252123832702637
2001-12-21,15.384459495544434
2001-12-24,15.42446517944336
2001-12-26,15.575265884399414
2001-12-27,16.064586639404297
2001-12-28,15.941489219665527
2001-12-31,15.541411399841309
2002-01-02,16.01842498779297
2002-01-03,15.9968843460083
2002-01-04,15.513718605041504
2002-01-07,14.525838851928711
2002-01-08,14.83051586151123
2002-01-09,14.221159934997559
2002-01-10,14.368880271911621
2002-01-11,14.313490867614746
2002-01-14,14.510448455810547
2002-01-15,14.325797080993652
2002-01-16,14.00265884399414
2002-01-17,14.547386169433594
2002-01-18,13.833402633666992
2002-01-22,12.740885734558105
2002-01-23,13.399462699890137
2002-01-24,13.451783180236816
2002-01-25,14.171919822692871
2002-01-28,13.9688081741333
2002-01-29,13.288684844970703
2002-01-30,13.753381729125977
2002-01-31,13.556415557861328
2002-02-01,13.067105293273926
2002-02-04,12.55315113067627
2002-02-05,12.251562118530273
2002-02-06,12.494673728942871
2002-02-07,12.036134719848633
2002-02-08,11.528343200683594
2002-02-11,12.703950881958008
2002-02-12,12.463905334472656
2002-02-13,12.894759178161621
2002-02-14,12.325418472290039
2002-02-15,11.509879112243652
2002-02-19,11.485260009765625
2002-02-20,11.051332473754883
2002-02-21,10.001903533935547
2002-02-22,10.063450813293457
2002-02-25,11.051332473754883
2002-02-26,10.700493812561035
2002-02-27,10.331193923950195
2002-02-28,10.232711791992188
2002-03-01,11.06979751586914
2002-03-04,11.96226978302002
2002-03-05,11.959197044372559
2002-03-06,12.294650077819824
2002-03-07,12.753190994262695
2002-03-08,13.479488372802734
2002-03-11,13.433326721191406
2002-03-12,13.104032516479492
2002-03-13,12.608550071716309
2002-03-14,12.439287185668945
2002-03-15,12.92245864868164
2002-03-18,13.451783180236816
2002-03-19,13.24559211730957
2002-03-20,12.374661445617676
2002-03-21,12.854747772216797
2002-03-22,12.45467758178711
2002-03-25,12.146924018859863
2002-03-26,12.270020484924316
2002-03-27,11.654523849487305
2002-03-28,11.583738327026367
2002-04-01,12.106913566589355
2002-04-02,11.469869613647461
2002-04-03,11.583738327026367
2002-04-04,11.263681411743164
2002-04-05,11.051332473754883
2002-04-08,11.115959167480469
2002-04-09,10.77127742767334
2002-04-10,10.863602638244629
2002-04-11,10.660487174987793
2002-04-12,10.989779472351074
2002-04-15,11.140582084655762
2002-04-16,12.193081855773926
2002-04-17,12.248485565185547
2002-04-18,11.81762981414795
2002-04-19,11.466795921325684
2002-04-22,10.780508041381836
2002-04-23,9.92496109008789
2002-04-24,10.245022773742676
2002-04-25,9.971122741699219
2002-04-26,9.432558059692383
2002-04-29,8.99247932434082
2002-04-30,9.281755447387695
2002-05-01,9.164816856384277
2002-05-02,8.749353408813477
2002-05-03,8.260031700134277
2002-05-06,8.140007019042969
2002-05-07,7.63222074508667
2002-05-08,9.057104110717773
2002-05-09,8.721654891967773
2002-05-10,8.247718811035156
2002-05-13,8.952472686767578
2002-05-14,9.441792488098145
2002-05-15,9.8695650100708
2002-05-16,9.95266056060791
2002-05-17,9.998823165893555
2002-05-20,9.814172744750977
2002-05-21,10.03883171081543
2002-05-22,9.65414047241211
2002-05-23,9.746467590332031
2002-05-24,9.543354034423828
2002-05-28,9.666451454162598
2002-05-29,9.583359718322754
2002-05-30,9.595667839050293
2002-05-31,9.737236976623535
2002-06-03,9.5925931930542
2002-06-04,9.983433723449707
2002-06-05,10.106535911560059
2002-06-06,9.466411590576172
2002-06-07,9.500267028808594
2002-06-10,9.691072463989258
2002-06-11,9.635673522949219
2002-06-12,10.155776023864746
2002-06-13,9.968043327331543
2002-06-14,9.204824447631836
2002-06-17,8.99247932434082
2002-06-18,8.887840270996094
2002-06-19,8.657028198242188
2002-06-20,8.10307788848877
2002-06-21,8.03844928741455
2002-06-24,8.247718811035156
2002-06-25,8.112309455871582
2002-06-26,8.333894729614258
2002-06-27,8.450837135314941
2002-06-28,8.46006965637207
2002-07-01,8.133853912353516
2002-07-02,7.63222074508667
2002-07-03,8.118464469909668
2002-07-05,8.783206939697266
2002-07-08,8.358506202697754
2002-07-09,8.472381591796875
2002-07-10,8.127699851989746
2002-07-11,8.589327812194824
2002-07-12,8.650875091552734
2002-07-15,9.04172134399414
2002-07-16,9.183282852172852
2002-07-17,9.223286628723145
2002-07-18,9.346394538879395
2002-07-19,9.22944164276123
2002-07-22,9.069415092468262
2002-07-23,8.623174667358398
2002-07-24,8.955547332763672
2002-07-25,7.893809795379639
2002-07-26,7.99844217300415
2002-07-29,8.657028198242188
2002-07-30,8.487768173217773
2002-07-31,8.456991195678711
2002-08-01,7.881494522094727
2002-08-02,7.863034725189209
2002-08-05,7.309083938598633
2002-08-06,7.7491655349731445
2002-08-07,7.696847915649414
2002-08-08,8.013827323913574
2002-08-09,7.970744609832764
2002-08-12,7.946121692657471
2002-08-13,8.09999942779541
2002-08-14,8.540090560913086
2002-08-15,8.761664390563965
2002-08-16,8.952472686767578
2002-08-19,9.20174789428711
2002-08-20,9.014018058776855
2002-08-21,8.99555492401123
2002-08-22,9.309460639953613
2002-08-23,9.072494506835938
2002-08-26,9.20174789428711
2002-08-27,8.795522689819336
2002-08-28,8.404677391052246
2002-08-29,8.733970642089844
2002-08-30,8.527777671813965
2002-09-03,8.275420188903809
2002-09-04,8.346199989318848
2002-09-05,8.235413551330566
2002-09-06,8.758585929870605
2002-09-09,9.189434051513672
2002-09-10,9.100188255310059
2002-09-11,8.989398002624512
2002-09-12,8.666263580322266
2002-09-13,8.795522689819336
2002-09-16,8.41082763671875
2002-09-17,8.296957969665527
2002-09-18,7.99844217300415
2002-09-19,7.915347576141357
2002-09-20,8.641636848449707
2002-09-23,8.444679260253906
2002-09-24,8.475458145141602
2002-09-25,8.724733352661133
2002-09-26,8.860147476196289
2002-09-27,8.804752349853516
2002-09-30,8.500078201293945
2002-10-01,9.161739349365234
2002-10-02,8.860147476196289
2002-10-03,8.955547332763672
2002-10-04,9.004788398742676
2002-10-07,9.075568199157715
2002-10-08,8.83244800567627
2002-10-09,8.589327812194824
2002-10-10,9.204824447631836
2002-10-11,9.65414047241211
2002-10-14,10.078835487365723
2002-10-15,10.875914573669434
2002-10-16,10.51276969909668
2002-10-17,11.07595157623291
2002-10-18,11.140582084655762
2002-10-21,11.352923393249512
2002-10-22,11.374470710754395
2002-10-23,11.239058494567871
2002-10-24,10.891305923461914
2002-10-25,11.239058494567871
2002-10-28,10.891305923461914
2002-10-29,10.368122100830078
2002-10-30,10.352742195129395
2002-10-31,10.623560905456543
2002-11-01,10.977469444274902
2002-11-04,10.98670482635498
2002-11-05,10.96515941619873
2002-11-06,11.032859802246094
2002-11-07,10.752813339233398
2002-11-08,10.691263198852539
2002-11-11,10.14962100982666
2002-11-12,10.611248016357422
2002-11-13,10.811285972595215
2002-11-14,11.756075859069824
2002-11-15,12.137689590454102
2002-11-18,11.814546585083008
2002-11-19,11.389853477478027
2002-11-20,12.048444747924805
2002-11-21,12.506993293762207
2002-11-22,12.519298553466797
2002-11-25,12.894759178161621
2002-11-26,12.411589622497559
2002-11-27,12.836284637451172
2002-11-29,12.685482025146484
2002-12-02,13.13787841796875
2002-12-03,12.559311866760254
2002-12-04,12.303876876831055
2002-12-05,12.180776596069336
2002-12-06,12.765501022338867
2002-12-09,12.060750007629395
2002-12-10,12.1900053024292
2002-12-11,12.168461799621582
2002-12-12,11.851480484008789
2002-12-13,11.574507713317871
2002-12-16,12.122302055358887
2002-12-17,12.168461799621582
2002-12-18,11.802237510681152
2002-12-19,11.583738327026367
2002-12-20,11.59604549407959
2002-12-23,11.999202728271484
2002-12-24,11.836091041564941
2002-12-26,11.716069221496582
2002-12-27,11.469869613647461
2002-12-30,11.325227737426758
2002-12-31,11.199047088623047
2003-01-02,11.429864883422852
2003-01-03,10.98670482635498
2003-01-06,11.50064468383789
2003-01-07,11.466795921325684
2003-01-08,11.26983642578125
2003-01-09,11.90380573272705
2003-01-10,11.833015441894531
2003-01-13,11.909958839416504
2003-01-14,12.100762367248535
2003-01-15,11.80840015411377
2003-01-16,11.814546585083008
2003-01-17,11.325227737426758
2003-01-21,11.374470710754395
2003-01-22,11.291378021240234
2003-01-23,11.67298412322998
2003-01-24,11.325227737426758
2003-01-27,11.19597053527832
2003-01-28,11.414481163024902
2003-01-29,11.697607040405273
2003-01-30,11.55296516418457
2003-01-31,11.589897155761719
2003-02-03,11.491412162780762
2003-02-04,11.263681411743164
2003-02-05,11.16519832611084
2003-02-06,11.257524490356445
2003-02-07,11.152888298034668
2003-02-10,11.577585220336914
2003-02-11,11.586821556091309
2003-02-12,11.25136661529541
2003-02-13,10.43582820892334
2003-02-14,10.678951263427734
2003-02-18,10.891305923461914
2003-02-19,10.937459945678711
2003-02-20,10.678951263427734
2003-02-21,10.838982582092285
2003-02-24,10.82667350769043
2003-02-25,10.700493812561035
2003-02-26,10.300418853759766
2003-02-27,10.531234741210938
2003-02-28,10.642024040222168
2003-03-03,10.466602325439453
2003-03-04,10.602015495300293
2003-03-05,10.922076225280762
2003-03-06,10.765121459960938
2003-03-07,10.82667350769043
2003-03-10,10.53738784790039
2003-03-11,10.62663745880127
2003-03-12,10.823880195617676
2003-03-13,11.615950584411621
2003-03-14,11.551230430603027
2003-03-17,12.025849342346191
2003-03-18,12.0967378616333
2003-03-19,12.056669235229492
2003-03-20,11.899487495422363
2003-03-21,12.08440113067627
2003-03-24,11.748472213745117
2003-03-25,11.945711135864258
2003-03-26,11.844010353088379
2003-03-27,11.588208198547363
2003-03-28,11.557392120361328
2003-03-31,11.095099449157715
2003-04-01,11.079683303833008
2003-04-02,10.534171104431152
2003-04-03,10.577323913574219
2003-04-04,10.568076133728027
2003-04-07,10.537261009216309
2003-04-08,9.98558235168457
2003-04-09,9.930110931396484
2003-04-10,9.957847595214844
2003-04-11,9.825322151184082
2003-04-14,10.188987731933594
2003-04-15,10.195157051086426
2003-04-16,10.084206581115723
2003-04-17,10.152010917663574
2003-04-21,10.133519172668457
2003-04-22,10.235223770141602
2003-04-23,10.164339065551758
2003-04-24,10.056473731994629
2003-04-25,9.591094017028809
2003-04-28,9.572600364685059
2003-04-29,9.828404426574707
2003-04-30,9.825322151184082
2003-05-01,9.927024841308594
2003-05-02,9.896206855773926
2003-05-05,10.010242462158203
2003-05-06,10.118110656738281
2003-05-07,9.843816757202148
2003-05-08,9.366105079650879
2003-05-09,9.588010787963867
2003-05-12,9.591094017028809
2003-05-13,9.66814136505127
2003-05-14,9.504798889160156
2003-05-15,9.31679916381836
2003-05-16,9.338367462158203
2003-05-19,9.329127311706543
2003-05-20,9.541778564453125
2003-05-21,9.671222686767578
2003-05-22,9.661978721618652
2003-05-23,9.523286819458008
2003-05-27,9.791418075561523
2003-05-28,9.689553260803223
2003-05-29,10.032195091247559
2003-05-30,10.356313705444336
2003-06-02,10.294577598571777
2003-06-03,10.705121040344238
2003-06-04,10.711297035217285
2003-06-05,10.773030281066895
2003-06-06,10.356313705444336
2003-06-09,10.248269081115723
2003-06-10,10.381006240844727
2003-06-11,10.377917289733887
2003-06-12,10.368657112121582
2003-06-13,10.183450698852539
2003-06-16,10.396439552307129
2003-06-17,10.424220085144043
2003-06-18,11.016890525817871
2003-06-19,11.39657211303711
2003-06-20,11.251492500305176
2003-06-23,11.112585067749023
2003-06-24,11.053934097290039
2003-06-25,10.902677536010742
2003-06-26,11.24531364440918
2003-06-27,11.115669250488281
2003-06-30,11.094062805175781
2003-07-01,11.124931335449219
2003-07-02,11.64969253540039
2003-07-03,11.56325912475586
2003-07-07,12.310270309448242
2003-07-08,12.189882278442383
2003-07-09,12.06949520111084
2003-07-10,11.779335975646973
2003-07-11,11.927509307861328
2003-07-14,11.844160079956055
2003-07-15,11.668209075927734
2003-07-16,11.520047187805176
2003-07-17,11.016890525817871
2003-07-18,10.955156326293945
2003-07-21,10.800819396972656
2003-07-22,11.186662673950195
2003-07-23,11.189754486083984
2003-07-24,11.486092567443848
2003-07-25,11.683648109436035
2003-07-28,11.921330451965332
2003-07-29,11.770076751708984
2003-07-30,11.52621841430664
2003-07-31,11.569432258605957
2003-08-01,11.266923904418945
2003-08-04,11.53856372833252
2003-08-05,11.118753433227539
2003-08-06,11.25766372680664
2003-08-07,11.239142417907715
2003-08-08,10.915027618408203
2003-08-11,11.075545310974121
2003-08-12,11.347182273864746
2003-08-13,11.677474021911621
2003-08-14,11.847250938415527
2003-08-15,11.841073036193848
2003-08-18,12.072587013244629
2003-08-19,11.93985652923584
2003-08-20,11.927509307861328
2003-08-21,11.927509307861328
2003-08-22,11.998501777648926
2003-08-25,12.032458305358887
2003-08-26,12.22383975982666
2003-08-27,12.6784086227417
2003-08-28,12.669134140014648
2003-08-29,12.780454635620117
2003-09-02,12.74334716796875
2003-09-03,12.483590126037598
2003-09-04,12.70932674407959
2003-09-05,12.74334716796875
2003-09-08,13.136068344116211
2003-09-09,12.931979179382324
2003-09-10,12.560896873474121
2003-09-11,12.6784086227417
2003-09-12,13.2412109375
2003-09-15,13.436016082763672
2003-09-16,13.881309509277344
2003-09-17,13.680315017700195
2003-09-18,14.141061782836914
