Date,LDOS
2007-01-25,22.78529167175293
2007-01-26,22.909526824951172
2007-01-29,22.996490478515625
2007-01-30,23.195274353027344
2007-01-31,23.04618263244629
2007-02-01,22.54923439025879
2007-02-02,22.909526824951172
2007-02-05,23.058609008789062
2007-02-06,22.984073638916016
2007-02-07,22.698322296142578
2007-02-08,23.207706451416016
2007-02-09,22.959230422973633
2007-02-12,22.35045051574707
2007-02-13,22.35045051574707
2007-02-14,22.54923439025879
2007-02-15,22.5740909576416
2007-02-16,22.772863388061523
2007-02-20,22.996490478515625
2007-02-21,22.810134887695312
2007-02-22,22.810134887695312
2007-02-23,22.685901641845703
2007-02-26,22.971651077270508
2007-02-27,22.425004959106445
2007-02-28,22.400156021118164
2007-03-01,22.35045051574707
2007-03-02,21.915613174438477
2007-03-05,21.952898025512695
2007-03-06,22.263492584228516
2007-03-07,22.16410255432129
2007-03-08,22.052282333374023
2007-03-09,22.114412307739258
2007-03-12,22.052282333374023
2007-03-13,21.77895736694336
2007-03-14,21.915613174438477
2007-03-15,22.213802337646484
2007-03-16,22.536827087402344
2007-03-19,22.636192321777344
2007-03-20,22.36288070678711
2007-03-21,22.300762176513672
2007-03-22,22.375303268432617
2007-03-23,22.238637924194336
2007-03-26,21.990171432495117
2007-03-27,21.9032039642334
2007-03-28,21.87835693359375
2007-03-29,21.704418182373047
2007-03-30,21.518054962158203
2007-04-02,21.71685028076172
2007-04-03,22.064708709716797
2007-04-04,21.9032039642334
2007-04-05,21.021108627319336
2007-04-09,21.157760620117188
2007-04-10,20.971416473388672
2007-04-11,21.244735717773438
2007-04-12,22.36288070678711
2007-04-13,22.82256317138672
2007-04-16,23.195274353027344
2007-04-17,22.748022079467773
2007-04-18,23.182849884033203
2007-04-19,22.797698974609375
2007-04-20,22.984073638916016
2007-04-23,23.13315200805664
2007-04-24,23.381629943847656
2007-04-25,22.884679794311523
2007-04-26,22.810134887695312
2007-04-27,23.021350860595703
2007-04-30,22.723173141479492
2007-05-01,23.108304977416992
2007-05-02,23.48102378845215
2007-05-03,23.580408096313477
2007-05-04,23.92827606201172
2007-05-07,23.54314613342285
2007-05-08,23.60527229309082
2007-05-09,23.182849884033203
2007-05-10,22.425004959106445
2007-05-11,22.5740909576416
2007-05-14,22.449840545654297
2007-05-15,22.710756301879883
2007-05-16,23.021350860595703
2007-05-17,22.909526824951172
2007-05-18,23.3443546295166
2007-05-21,23.61768913269043
2007-05-22,23.891021728515625
2007-05-23,23.915857315063477
2007-05-24,23.108304977416992
2007-05-25,23.60527229309082
2007-05-29,24.226451873779297
2007-05-30,24.773109436035156
2007-05-31,25.034006118774414
2007-06-01,24.7855281829834
2007-06-04,24.51221466064453
2007-06-05,24.276153564453125
2007-06-06,24.33827018737793
2007-06-07,22.325611114501953
2007-06-08,22.41257667541504
2007-06-11,22.449840545654297
2007-06-12,22.027437210083008
2007-06-13,22.52439308166504
2007-06-14,22.586519241333008
2007-06-15,22.598936080932617
2007-06-18,22.36288070678711
2007-06-19,22.710756301879883
2007-06-20,22.5616512298584
2007-06-21,22.499540328979492
2007-06-22,22.27591323852539
2007-06-25,22.07712745666504
2007-06-26,21.853506088256836
2007-06-27,22.449840545654297
2007-06-28,22.586519241333008
2007-06-29,22.449840545654297
2007-07-02,22.499540328979492
2007-07-03,22.46227264404297
2007-07-05,22.38772201538086
2007-07-06,22.35045051574707
2007-07-09,22.375303268432617
2007-07-10,22.10197639465332
2007-07-11,22.0150146484375
2007-07-12,22.027437210083008
2007-07-13,22.226213455200195
2007-07-16,22.36288070678711
2007-07-17,22.772863388061523
2007-07-18,22.673480987548828
2007-07-19,22.797698974609375
2007-07-20,22.735599517822266
2007-07-23,22.859830856323242
2007-07-24,21.7913818359375
2007-07-25,22.052282333374023
2007-07-26,21.39381980895996
2007-07-27,21.12050437927246
2007-07-30,21.518054962158203
2007-07-31,20.82232666015625
2007-08-01,20.85959815979004
2007-08-02,20.834745407104492
2007-08-03,21.083223342895508
2007-08-06,20.99626350402832
2007-08-07,21.045961380004883
2007-08-08,21.344125747680664
2007-08-09,20.747779846191406
2007-08-10,21.455944061279297
2007-08-13,21.30684471130371
2007-08-14,20.834745407104492
2007-08-15,20.896875381469727
2007-08-16,20.6856632232666
2007-08-17,21.021108627319336
2007-08-20,21.132925033569336
2007-08-21,21.518054962158203
2007-08-22,22.07712745666504
2007-08-23,21.605024337768555
2007-08-24,22.13924217224121
2007-08-27,21.691986083984375
2007-08-28,22.064708709716797
2007-08-29,22.499540328979492
2007-08-30,22.859830856323242
2007-08-31,22.748022079467773
2007-09-04,22.586519241333008
2007-09-05,22.027437210083008
2007-09-06,22.18894386291504
2007-09-07,23.00892448425293
2007-09-10,23.319522857666016
2007-09-11,22.325611114501953
2007-09-12,22.673480987548828
2007-09-13,22.810134887695312
2007-09-14,23.021350860595703
2007-09-17,22.723173141479492
2007-09-18,23.13315200805664
2007-09-19,23.04618263244629
2007-09-20,22.971651077270508
2007-09-21,22.76044273376465
2007-09-24,22.698322296142578
2007-09-25,23.00892448425293
2007-09-26,23.182849884033203
2007-09-27,23.518291473388672
2007-09-28,23.841327667236328
2007-10-01,23.86615753173828
2007-10-02,23.294658660888672
2007-10-03,23.915857315063477
2007-10-04,23.816463470458984
2007-10-05,23.953126907348633
2007-10-08,23.207706451416016
2007-10-09,24.26372528076172
2007-10-10,24.599172592163086
2007-10-11,23.953126907348633
2007-10-12,24.537052154541016
2007-10-15,23.86615753173828
2007-10-16,24.139484405517578
2007-10-17,24.375539779663086
2007-10-18,24.64885902404785
2007-10-19,23.76677131652832
2007-10-22,23.953126907348633
2007-10-23,24.15191078186035
2007-10-24,24.04010009765625
2007-10-25,23.70465660095215
2007-10-26,24.15191078186035
2007-10-29,23.940706253051758
2007-10-30,23.71706771850586
2007-10-31,24.48735809326172
2007-11-01,24.1767635345459
2007-11-02,24.909767150878906
2007-11-05,24.375539779663086
2007-11-06,24.835220336914062
2007-11-07,24.437664031982422
2007-11-08,24.81037139892578
2007-11-09,24.52463150024414
2007-11-12,23.75435447692871
2007-11-13,24.064939498901367
2007-11-14,24.499778747558594
2007-11-15,24.54947280883789
2007-11-16,24.363113403320312
2007-11-19,24.238882064819336
2007-11-20,24.04010009765625
2007-11-21,23.75435447692871
2007-11-23,24.42523956298828
2007-11-26,24.052515029907227
2007-11-27,24.537052154541016
2007-11-28,25.108543395996094
2007-11-29,24.450082778930664
2007-11-30,24.773109436035156
2007-12-03,24.238882064819336
2007-12-04,24.04010009765625
2007-12-05,24.72340965270996
2007-12-06,24.84764862060547
2007-12-07,24.884925842285156
2007-12-10,24.64885902404785
2007-12-11,25.40671157836914
2007-12-12,25.704883575439453
2007-12-13,25.294898986816406
2007-12-14,24.735836029052734
2007-12-17,24.922191619873047
2007-12-18,25.20793342590332
2007-12-19,24.99672508239746
2007-12-20,24.84764862060547
2007-12-21,25.15823745727539
2007-12-24,25.220352172851562
2007-12-26,24.97188377380371
2007-12-27,24.437664031982422
2007-12-28,24.46250343322754
2007-12-31,24.99672508239746
2008-01-02,24.139484405517578
2008-01-03,24.1270694732666
2008-01-04,23.48102378845215
2008-01-07,23.692230224609375
2008-01-08,23.13315200805664
2008-01-09,23.80404281616211
2008-01-10,24.561908721923828
2008-01-11,24.6737060546875
2008-01-14,24.611595153808594
2008-01-15,24.611595153808594
2008-01-16,24.25130844116211
2008-01-17,23.45618438720703
2008-01-18,23.09588623046875
2008-01-22,22.611356735229492
2008-01-23,22.611356735229492
2008-01-24,22.8474178314209
2008-01-25,22.884679794311523
2008-01-28,22.78529167175293
2008-01-29,22.996490478515625
2008-01-30,22.797698974609375
2008-01-31,23.48102378845215
2008-02-01,23.63010597229004
2008-02-04,23.54314613342285
2008-02-05,22.772863388061523
2008-02-06,22.623777389526367
2008-02-07,22.511964797973633
2008-02-08,22.400156021118164
2008-02-11,22.38772201538086
2008-02-12,22.66104507446289
2008-02-13,23.108304977416992
2008-02-14,22.934375762939453
2008-02-15,23.09588623046875
2008-02-19,23.257408142089844
2008-02-20,23.431324005126953
2008-02-21,23.207706451416016
2008-02-22,23.76677131652832
2008-02-25,23.75435447692871
2008-02-26,23.72950553894043
2008-02-27,23.71706771850586
2008-02-28,23.50586700439453
2008-02-29,23.67980194091797
2008-03-03,23.841327667236328
2008-03-04,24.04010009765625
2008-03-05,24.027681350708008
2008-03-06,23.406482696533203
2008-03-07,23.60527229309082
2008-03-10,23.17043685913086
2008-03-11,23.592857360839844
2008-03-12,23.35679054260254
2008-03-13,23.158010482788086
2008-03-14,22.934375762939453
2008-03-17,21.952898025512695
2008-03-18,23.182849884033203
2008-03-19,22.201366424560547
2008-03-20,23.158010482788086
2008-03-24,23.083465576171875
2008-03-25,23.294658660888672
2008-03-26,22.82256317138672
2008-03-27,22.5740909576416
2008-03-28,22.87226676940918
2008-03-31,23.09588623046875
2008-04-01,23.269813537597656
2008-04-02,23.207706451416016
2008-04-03,23.269813537597656
2008-04-04,23.13315200805664
2008-04-07,23.53072166442871
2008-04-08,23.977991104125977
2008-04-09,23.381629943847656
2008-04-10,23.667383193969727
2008-04-11,23.468597412109375
2008-04-14,23.13315200805664
2008-04-15,23.60527229309082
2008-04-16,24.0152587890625
2008-04-17,24.214033126831055
2008-04-18,24.30099105834961
2008-04-21,24.25130844116211
2008-04-22,24.04010009765625
2008-04-23,24.064939498901367
2008-04-24,24.07737159729004
2008-04-25,24.499778747558594
2008-04-28,24.189186096191406
2008-04-29,23.90343475341797
2008-04-30,23.60527229309082
2008-05-01,24.201602935791016
2008-05-02,23.80404281616211
2008-05-05,23.791622161865234
2008-05-06,24.052515029907227
2008-05-07,23.77920150756836
2008-05-08,24.002830505371094
2008-05-09,23.915857315063477
2008-05-12,24.201602935791016
2008-05-13,24.25130844116211
2008-05-14,24.07737159729004
2008-05-15,24.201602935791016
2008-05-16,24.276153564453125
2008-05-19,24.189186096191406
2008-05-20,24.238882064819336
2008-05-21,23.977991104125977
2008-05-22,24.25130844116211
2008-05-23,24.25130844116211
2008-05-27,24.537052154541016
2008-05-28,24.599172592163086
2008-05-29,24.84764862060547
2008-05-30,24.760679244995117
2008-06-02,24.611595153808594
2008-06-03,24.661291122436523
2008-06-04,26.40062141418457
2008-06-05,26.698781967163086
2008-06-06,25.64276123046875
2008-06-09,26.139728546142578
2008-06-10,26.05275535583496
2008-06-11,26.09004020690918
2008-06-12,26.015493392944336
2008-06-13,25.891246795654297
2008-06-16,25.878814697265625
2008-06-17,25.779428482055664
2008-06-18,25.704883575439453
2008-06-19,25.44398307800293
2008-06-20,25.369443893432617
2008-06-23,25.704883575439453
2008-06-24,25.381866455078125
2008-06-25,25.543367385864258
2008-06-26,25.282480239868164
2008-06-27,26.239112854003906
2008-06-30,25.853971481323242
2008-07-01,25.94093894958496
2008-07-02,26.26396369934082
2008-07-03,25.816701889038086
2008-07-07,25.46883201599121
2008-07-08,25.46883201599121
2008-07-09,25.44398307800293
2008-07-10,26.015493392944336
2008-07-11,25.754579544067383
2008-07-14,25.381866455078125
2008-07-15,25.44398307800293
2008-07-16,23.828887939453125
2008-07-17,23.667383193969727
2008-07-18,23.580408096313477
2008-07-21,23.269813537597656
2008-07-22,23.90343475341797
2008-07-23,23.70465660095215
2008-07-24,23.53072166442871
2008-07-25,23.87858772277832
2008-07-28,23.791622161865234
2008-07-29,23.77920150756836
2008-07-30,23.33194351196289
2008-07-31,23.468597412109375
2008-08-01,23.2325439453125
2008-08-04,23.04618263244629
2008-08-05,23.04618263244629
2008-08-06,23.294658660888672
2008-08-07,23.381629943847656
2008-08-08,23.431324005126953
2008-08-11,23.09588623046875
2008-08-12,23.48102378845215
2008-08-13,23.50586700439453
2008-08-14,23.36921501159668
2008-08-15,23.76677131652832
2008-08-18,23.891021728515625
2008-08-19,23.841327667236328
2008-08-20,24.027681350708008
2008-08-21,23.891021728515625
2008-08-22,23.67980194091797
2008-08-25,24.064939498901367
2008-08-26,24.26372528076172
2008-08-27,24.474937438964844
2008-08-28,24.897342681884766
2008-08-29,24.909767150878906
2008-09-02,24.574317932128906
2008-09-03,24.25130844116211
2008-09-04,25.816701889038086
2008-09-05,25.717300415039062
2008-09-08,25.270051956176758
2008-09-09,25.120967864990234
2008-09-10,25.120967864990234
2008-09-11,24.959457397460938
2008-09-12,25.506113052368164
2008-09-15,24.686134338378906
2008-09-16,25.232778549194336
2008-09-17,24.64885902404785
2008-09-18,24.288576126098633
2008-09-19,25.120967864990234
2008-09-22,24.99672508239746
2008-09-23,24.51221466064453
2008-09-24,24.139484405517578
2008-09-25,24.87249755859375
2008-09-26,24.97188377380371
2008-09-29,24.08979606628418
2008-09-30,25.133384704589844
2008-10-01,25.083690643310547
2008-10-02,24.934606552124023
2008-10-03,24.437664031982422
2008-10-06,23.953126907348633
2008-10-07,23.021350860595703
2008-10-08,23.12074851989746
2008-10-09,22.226213455200195
2008-10-10,21.30684471130371
2008-10-13,22.41257667541504
2008-10-14,22.425004959106445
2008-10-15,21.257164001464844
2008-10-16,21.990171432495117
2008-10-17,22.375303268432617
2008-10-20,23.53072166442871
2008-10-21,22.89710807800293
2008-10-22,22.36288070678711
2008-10-23,22.251075744628906
2008-10-24,22.325611114501953
2008-10-27,21.86593246459961
2008-10-28,22.685901641845703
2008-10-29,22.18894386291504
2008-10-30,22.586519241333008
2008-10-31,22.94680404663086
2008-11-03,22.76044273376465
2008-11-04,23.09588623046875
2008-11-05,22.449840545654297
2008-11-06,22.18894386291504
2008-11-07,22.38772201538086
2008-11-10,22.710756301879883
2008-11-11,22.996490478515625
2008-11-12,22.710756301879883
2008-11-13,23.96554946899414
2008-11-14,23.28224754333496
2008-11-17,22.636192321777344
2008-11-18,23.17043685913086
2008-11-19,22.176515579223633
2008-11-20,21.555322647094727
2008-11-21,22.474693298339844
2008-11-24,22.511964797973633
2008-11-25,21.232315063476562
2008-11-26,22.064708709716797
2008-11-28,22.114412307739258
2008-12-01,21.592605590820312
2008-12-02,21.77895736694336
2008-12-03,22.238637924194336
2008-12-04,22.027437210083008
2008-12-05,22.511964797973633
2008-12-08,22.884679794311523
2008-12-09,22.78529167175293
2008-12-10,22.959230422973633
2008-12-11,22.87226676940918
2008-12-12,23.45618438720703
2008-12-15,23.145584106445312
2008-12-16,23.63010597229004
2008-12-17,23.63010597229004
2008-12-18,23.518291473388672
2008-12-19,23.642532348632812
2008-12-22,23.60527229309082
2008-12-23,23.431324005126953
2008-12-24,23.36921501159668
2008-12-26,23.44375228881836
2008-12-29,23.61768913269043
2008-12-30,24.0152587890625
2008-12-31,24.201602935791016
2009-01-02,24.437664031982422
2009-01-05,24.69856071472168
2009-01-06,24.574317932128906
2009-01-07,24.375539779663086
2009-01-08,24.437664031982422
2009-01-09,24.1270694732666
2009-01-12,23.72950553894043
2009-01-13,23.891021728515625
2009-01-14,23.257408142089844
2009-01-15,23.70465660095215
2009-01-16,24.027681350708008
2009-01-20,23.53072166442871
2009-01-21,24.07737159729004
2009-01-22,24.909767150878906
2009-01-23,24.30099105834961
2009-01-26,24.661291122436523
2009-01-27,24.611595153808594
2009-01-28,24.51221466064453
2009-01-29,24.474937438964844
2009-01-30,24.52463150024414
2009-02-02,24.735836029052734
2009-02-03,24.735836029052734
2009-02-04,25.02157211303711
2009-02-05,24.69856071472168
2009-02-06,25.195510864257812
2009-02-09,25.133384704589844
2009-02-10,24.686134338378906
2009-02-11,24.686134338378906
2009-02-12,24.99672508239746
2009-02-13,24.797943115234375
2009-02-17,24.1270694732666
2009-02-18,24.052515029907227
2009-02-19,23.654966354370117
2009-02-20,23.580408096313477
2009-02-23,23.158010482788086
2009-02-24,23.3443546295166
2009-02-25,23.108304977416992
2009-02-26,22.92195701599121
2009-02-27,23.493450164794922
2009-03-02,22.43743133544922
2009-03-03,21.9653263092041
2009-03-04,22.338037490844727
2009-03-05,21.841083526611328
2009-03-06,21.7913818359375
2009-03-09,21.12050437927246
2009-03-10,21.940471649169922
2009-03-11,21.12050437927246
2009-03-12,21.617456436157227
2009-03-13,21.853506088256836
2009-03-16,21.617456436157227
2009-03-17,22.039857864379883
2009-03-18,22.07712745666504
2009-03-19,21.406253814697266
2009-03-20,21.095651626586914
2009-03-23,21.368974685668945
2009-03-24,21.617456436157227
2009-03-25,21.977733612060547
2009-03-26,22.859830856323242
2009-03-27,22.64862823486328
2009-03-30,23.24496841430664
2009-03-31,23.195274353027344
2009-04-01,23.269813537597656
2009-04-02,22.934375762939453
2009-04-03,22.94680404663086
2009-04-06,23.182849884033203
2009-04-07,22.288339614868164
2009-04-08,22.35045051574707
2009-04-09,22.002601623535156
2009-04-13,22.43743133544922
2009-04-14,22.12682342529297
2009-04-15,22.325611114501953
2009-04-16,22.89710807800293
2009-04-17,22.810134887695312
2009-04-20,22.288339614868164
2009-04-21,22.18894386291504
2009-04-22,22.089555740356445
2009-04-23,22.0150146484375
2009-04-24,22.16410255432129
2009-04-27,22.611356735229492
2009-04-28,22.859830856323242
2009-04-29,22.996490478515625
2009-04-30,22.48712158203125
2009-05-01,22.834997177124023
2009-05-04,22.959230422973633
2009-05-05,22.64862823486328
2009-05-06,22.54923439025879
2009-05-07,22.934375762939453
2009-05-08,22.996490478515625
2009-05-11,22.89710807800293
2009-05-12,22.834997177124023
2009-05-13,22.176515579223633
2009-05-14,22.12682342529297
2009-05-15,22.151674270629883
2009-05-18,21.704418182373047
2009-05-19,21.455944061279297
2009-05-20,21.468364715576172
2009-05-21,21.083223342895508
2009-05-22,21.132925033569336
2009-05-26,21.30684471130371
2009-05-27,21.35655403137207
2009-05-28,21.617456436157227
2009-05-29,21.704418182373047
2009-06-01,22.027437210083008
2009-06-02,22.114412307739258
2009-06-03,21.86593246459961
2009-06-04,23.2325439453125
2009-06-05,23.53072166442871
2009-06-08,22.797698974609375
2009-06-09,22.64862823486328
2009-06-10,22.54923439025879
2009-06-11,22.38772201538086
2009-06-12,22.54923439025879
2009-06-15,22.226213455200195
2009-06-16,22.10197639465332
2009-06-17,22.263492584228516
2009-06-18,22.536827087402344
2009-06-19,22.536827087402344
2009-06-22,22.586519241333008
2009-06-23,22.82256317138672
2009-06-24,22.64862823486328
2009-06-25,22.82256317138672
2009-06-26,22.859830856323242
2009-06-29,22.996490478515625
2009-06-30,23.04618263244629
2009-07-01,23.021350860595703
2009-07-02,22.64862823486328
2009-07-06,22.375303268432617
2009-07-07,21.87835693359375
2009-07-08,21.704418182373047
2009-07-09,21.368974685668945
2009-07-10,21.455944061279297
2009-07-13,21.754108428955078
2009-07-14,21.977733612060547
2009-07-15,22.238637924194336
2009-07-16,22.300762176513672
2009-07-17,22.18894386291504
2009-07-20,22.251075744628906
2009-07-21,22.41257667541504
2009-07-22,22.710756301879883
2009-07-23,22.10197639465332
2009-07-24,22.375303268432617
2009-07-27,22.36288070678711
2009-07-28,22.5740909576416
2009-07-29,22.5740909576416
2009-07-30,22.94680404663086
2009-07-31,22.474693298339844
2009-08-03,22.039857864379883
2009-08-04,22.16410255432129
2009-08-05,21.928041458129883
2009-08-06,21.592605590820312
2009-08-07,21.940471649169922
2009-08-10,21.841083526611328
2009-08-11,21.741683959960938
2009-08-12,21.977733612060547
2009-08-13,21.9653263092041
2009-08-14,21.890771865844727
2009-08-17,21.940471649169922
2009-08-18,22.251075744628906
2009-08-19,22.41257667541504
2009-08-20,22.375303268432617
2009-08-21,22.710756301879883
2009-08-24,22.425004959106445
2009-08-25,22.449840545654297
2009-08-26,22.723173141479492
2009-08-27,22.934375762939453
2009-08-28,22.94680404663086
2009-08-31,22.971651077270508
2009-09-01,22.611356735229492
2009-09-02,22.46227264404297
2009-09-03,22.201366424560547
2009-09-04,21.990171432495117
2009-09-08,22.039857864379883
2009-09-09,22.002601623535156
2009-09-10,22.13924217224121
2009-09-11,22.114412307739258
2009-09-14,22.263492584228516
2009-09-15,22.027437210083008
2009-09-16,22.12682342529297
2009-09-17,22.07712745666504
2009-09-18,22.002601623535156
2009-09-21,22.151674270629883
2009-09-22,21.741683959960938
2009-09-23,21.729259490966797
2009-09-24,21.667144775390625
2009-09-25,21.617456436157227
2009-09-28,21.754108428955078
2009-09-29,21.654720306396484
2009-09-30,21.7913818359375
2009-10-01,21.691986083984375
2009-10-02,21.691986083984375
2009-10-05,21.841083526611328
2009-10-06,22.300762176513672
2009-10-07,22.48712158203125
2009-10-08,23.207706451416016
2009-10-09,23.30709457397461
2009-10-12,22.8474178314209
2009-10-13,22.698322296142578
2009-10-14,22.909526824951172
2009-10-15,23.195274353027344
2009-10-16,23.35679054260254
2009-10-19,23.518291473388672
2009-10-20,23.257408142089844
2009-10-21,23.033769607543945
2009-10-22,23.17043685913086
2009-10-23,22.78529167175293
2009-10-26,22.598936080932617
2009-10-27,22.54923439025879
2009-10-28,22.288339614868164
2009-10-29,22.810134887695312
2009-10-30,22.002601623535156
2009-11-02,21.990171432495117
2009-11-03,22.16410255432129
2009-11-04,22.13924217224121
2009-11-05,22.710756301879883
2009-11-06,22.971651077270508
2009-11-09,23.00892448425293
2009-11-10,22.474693298339844
2009-11-11,22.623777389526367
2009-11-12,22.710756301879883
2009-11-13,22.92195701599121
2009-11-16,22.92195701599121
2009-11-17,22.698322296142578
2009-11-18,22.710756301879883
2009-11-19,22.611356735229492
2009-11-20,22.338037490844727
2009-11-23,22.41257667541504
2009-11-24,22.300762176513672
2009-11-25,22.54923439025879
2009-11-27,22.36288070678711
2009-11-30,22.13924217224121
2009-12-01,22.226213455200195
2009-12-02,22.213802337646484
2009-12-03,21.915613174438477
2009-12-04,22.16410255432129
2009-12-07,22.41257667541504
2009-12-08,22.41257667541504
2009-12-09,22.511964797973633
2009-12-10,22.748022079467773
2009-12-11,22.859830856323242
2009-12-14,23.915857315063477
2009-12-15,24.04010009765625
2009-12-16,24.164339065551758
2009-12-17,24.002830505371094
2009-12-18,23.418912887573242
2009-12-21,23.828887939453125
2009-12-22,23.63010597229004
2009-12-23,23.75435447692871
2009-12-24,23.642532348632812
2009-12-28,23.85373878479004
2009-12-29,23.642532348632812
2009-12-30,23.654966354370117
2009-12-31,23.53072166442871
2010-01-04,23.741926193237305
2010-01-05,23.642532348632812
2010-01-06,23.70465660095215
2010-01-07,23.71706771850586
2010-01-08,23.67980194091797
2010-01-11,23.61768913269043
2010-01-12,23.642532348632812
2010-01-13,23.54314613342285
2010-01-14,23.60527229309082
2010-01-15,23.48102378845215
2010-01-19,23.741926193237305
2010-01-20,23.468597412109375
2010-01-21,23.2325439453125
2010-01-22,22.87226676940918
2010-01-25,23.13315200805664
2010-01-26,22.797698974609375
2010-01-27,22.698322296142578
2010-01-28,22.723173141479492
2010-01-29,22.772863388061523
2010-02-01,23.108304977416992
2010-02-02,23.158010482788086
2010-02-03,23.021350860595703
2010-02-04,22.959230422973633
2010-02-05,23.207706451416016
2010-02-08,22.797698974609375
2010-02-09,22.996490478515625
2010-02-10,23.058609008789062
2010-02-11,23.182849884033203
2010-02-12,23.294658660888672
2010-02-16,23.60527229309082
2010-02-17,23.816463470458984
2010-02-18,23.67980194091797
2010-02-19,23.741926193237305
2010-02-22,23.61768913269043
2010-02-23,23.692230224609375
2010-02-24,24.201602935791016
2010-02-25,24.08979606628418
2010-02-26,24.474937438964844
2010-03-01,24.238882064819336
2010-03-02,24.114643096923828
2010-03-03,23.87858772277832
2010-03-04,23.85373878479004
2010-03-05,23.990398406982422
2010-03-08,24.0152587890625
2010-03-09,24.214033126831055
2010-03-10,24.189186096191406
2010-03-11,24.08979606628418
2010-03-12,23.977991104125977
2010-03-15,24.04010009765625
2010-03-16,24.002830505371094
2010-03-17,23.940706253051758
2010-03-18,23.77920150756836
2010-03-19,23.77920150756836
2010-03-22,24.139484405517578
2010-03-23,23.90343475341797
2010-03-24,23.667383193969727
2010-03-25,23.72950553894043
2010-03-26,23.92827606201172
2010-03-29,23.493450164794922
2010-03-30,23.580408096313477
2010-03-31,21.990171432495117
2010-04-01,21.64229965209961
2010-04-05,21.64229965209961
2010-04-06,21.49321174621582
2010-04-07,21.368974685668945
2010-04-08,21.368974685668945
2010-04-09,21.754108428955078
2010-04-12,21.617456436157227
2010-04-13,21.741683959960938
2010-04-14,22.0150146484375
2010-04-15,22.36288070678711
2010-04-16,22.325611114501953
2010-04-19,22.598936080932617
2010-04-20,22.723173141479492
2010-04-21,22.685901641845703
2010-04-22,22.810134887695312
2010-04-23,22.934375762939453
2010-04-26,22.636192321777344
2010-04-27,22.375303268432617
2010-04-28,22.027437210083008
2010-04-29,22.027437210083008
2010-04-30,21.6298770904541
2010-05-03,21.667144775390625
2010-05-04,21.691986083984375
2010-05-05,21.654720306396484
2010-05-06,21.480789184570312
2010-05-07,21.7913818359375
2010-05-10,21.654720306396484
2010-05-11,21.30684471130371
2010-05-12,21.43109893798828
2010-05-13,21.381397247314453
2010-05-14,21.39381980895996
2010-05-17,21.841083526611328
2010-05-18,21.77895736694336
2010-05-19,21.54291343688965
2010-05-20,20.99626350402832
2010-05-21,21.319265365600586
2010-05-24,21.28200912475586
2010-05-25,21.26958656311035
2010-05-26,21.157760620117188
2010-05-27,21.43109893798828
2010-05-28,21.35655403137207
2010-06-01,21.207462310791016
2010-06-02,21.667144775390625
2010-06-03,21.890771865844727
2010-06-04,21.841083526611328
2010-06-07,21.729259490966797
2010-06-08,21.605024337768555
2010-06-09,21.617456436157227
2010-06-10,21.977733612060547
2010-06-11,21.76654052734375
2010-06-14,21.77895736694336
2010-06-15,22.0150146484375
2010-06-16,22.300762176513672
2010-06-17,22.474693298339844
2010-06-18,22.35045051574707
2010-06-21,22.07712745666504
2010-06-22,21.71685028076172
2010-06-23,21.455944061279297
2010-06-24,21.319265365600586
2010-06-25,21.331707000732422
2010-06-28,21.232315063476562
2010-06-29,20.896875381469727
2010-06-30,20.797475814819336
