Date,KMI
2011-05-25,14.05235481262207
2011-05-26,13.892557144165039
2011-05-27,14.129828453063965
2011-05-31,14.183096885681152
2011-06-01,14.04267406463623
2011-06-02,14.226672172546387
2011-06-03,14.405840873718262
2011-06-06,14.294462203979492
2011-06-07,14.425209999084473
2011-06-08,14.396158218383789
2011-06-09,14.376790046691895
2011-06-10,14.299308776855469
2011-06-13,14.260571479797363
2011-06-14,14.284782409667969
2011-06-15,14.216989517211914
2011-06-16,14.144356727600098
2011-06-17,14.381633758544922
2011-06-20,14.338048934936523
2011-06-21,14.342891693115234
2011-06-22,14.342891693115234
2011-06-23,14.091093063354492
2011-06-24,13.848967552185059
2011-06-27,13.684337615966797
2011-06-28,13.703706741333008
2011-06-29,13.752134323120117
2011-06-30,13.911922454833984
2011-07-01,14.173412322998047
2011-07-05,14.16856861114502
2011-07-06,14.09593677520752
2011-07-07,14.032981872558594
2011-07-08,14.003926277160645
2011-07-11,13.732765197753906
2011-07-12,13.640756607055664
2011-07-13,13.650442123413086
2011-07-14,13.572965621948242
2011-07-15,13.844134330749512
2011-07-18,13.650442123413086
2011-07-19,13.727916717529297
2011-07-20,13.800551414489746
2011-07-21,13.80539608001709
2011-07-22,13.732765197753906
2011-07-25,13.31632137298584
2011-07-26,13.35021686553955
2011-07-27,13.645600318908691
2011-07-28,13.78264331817627
2011-07-29,13.816905975341797
2011-08-01,13.816905975341797
2011-08-02,13.630916595458984
2011-08-03,13.567289352416992
2011-08-04,12.955489158630371
2011-08-05,12.686293601989746
2011-08-08,11.580161094665527
2011-08-09,12.686293601989746
2011-08-10,12.749924659729004
2011-08-11,13.435139656066895
2011-08-12,13.102320671081543
2011-08-15,13.254049301147461
2011-08-16,12.970175743103027
2011-08-17,12.86249828338623
2011-08-18,12.147913932800293
2011-08-19,11.658473014831543
2011-08-22,11.629107475280762
2011-08-23,12.01086711883545
2011-08-24,11.966817855834961
2011-08-25,11.966817855834961
2011-08-26,12.12833309173584
2011-08-29,12.387741088867188
2011-08-30,12.417106628417969
2011-08-31,12.652036666870117
2011-09-01,12.588409423828125
2011-09-02,12.329007148742676
2011-09-06,12.417106628417969
2011-09-07,12.451360702514648
2011-09-08,12.431788444519043
2011-09-09,12.162596702575684
2011-09-12,12.216432571411133
2011-09-13,12.221325874328613
2011-09-14,12.358369827270508
2011-09-15,12.500310897827148
2011-09-16,12.480734825134277
2011-09-19,13.058272361755371
2011-09-20,13.068059921264648
2011-09-21,12.994646072387695
2011-09-22,12.573724746704102
2011-09-23,12.490521430969238
2011-09-26,12.89185905456543
2011-09-27,13.229572296142578
2011-09-28,13.02890396118164
2011-09-29,12.882074356079102
2011-09-30,12.671612739562988
2011-10-03,12.470941543579102
2011-10-04,12.749924659729004
2011-10-05,13.014220237731934
2011-10-06,13.068059921264648
2011-10-07,12.89185905456543
2011-10-10,13.151269912719727
2011-10-11,13.14147663116455
2011-10-12,13.165947914123535
2011-10-13,13.175737380981445
2011-10-14,13.161056518554688
2011-10-17,13.79732608795166
2011-10-18,13.7337007522583
2011-10-19,13.498766899108887
2011-10-20,13.816905975341797
2011-10-21,14.301450729370117
2011-10-24,14.673422813415527
2011-10-25,14.737046241760254
2011-10-26,14.516801834106445
2011-10-27,14.556358337402344
2011-10-28,14.3882474899292
2011-10-31,14.141024589538574
2011-11-01,13.755367279052734
2011-11-02,13.874029159545898
2011-11-03,13.928418159484863
2011-11-04,13.997636795043945
2011-11-07,13.824588775634766
2011-11-08,13.918526649475098
2011-11-09,13.364751815795898
2011-11-10,13.562532424926758
2011-11-11,13.63174819946289
2011-11-14,13.71086597442627
2011-11-15,13.824588775634766
2011-11-16,13.730642318725586
2011-11-17,14.002582550048828
2011-11-18,13.967972755432129
2011-11-21,14.136082649230957
2011-11-22,14.145974159240723
2011-11-23,13.854249954223633
2011-11-25,14.338808059692383
2011-11-28,14.239913940429688
2011-11-29,14.605802536010742
2011-11-30,14.586023330688477
2011-12-01,14.961799621582031
2011-12-02,15.327679634094238
2011-12-05,15.283185958862305
2011-12-06,15.258462905883789
2011-12-07,15.040910720825195
2011-12-08,14.610750198364258
2011-12-09,14.635470390319824
2011-12-12,14.581083297729492
2011-12-13,14.43769359588623
2011-12-14,14.383304595947266
2011-12-15,14.254749298095703
2011-12-16,14.754136085510254
2011-12-19,14.729413032531738
2011-12-20,14.902467727661133
2011-12-21,15.184295654296875
2011-12-22,15.302968978881836
2011-12-23,15.510631561279297
2011-12-27,15.69357681274414
2011-12-28,15.471077919006348
2011-12-29,15.604573249816895
2011-12-30,15.906182289123535
2012-01-03,16.064409255981445
2012-01-04,16.064409255981445
2012-01-05,16.143518447875977
2012-01-06,16.262174606323242
2012-01-09,16.222631454467773
2012-01-10,16.40557098388672
2012-01-11,16.509397506713867
2012-01-12,16.35612678527832
2012-01-13,16.247344970703125
2012-01-17,16.351184844970703
2012-01-18,16.23251724243164
2012-01-19,16.331398010253906
2012-01-20,16.202848434448242
2012-01-23,16.222631454467773
2012-01-24,16.158342361450195
2012-01-25,16.4302921295166
2012-01-26,16.23746109008789
2012-01-27,16.162582397460938
2012-01-30,16.092708587646484
2012-01-31,16.207509994506836
2012-02-01,16.13762664794922
2012-02-02,16.062753677368164
2012-02-03,15.932979583740234
2012-02-06,16.10268783569336
2012-02-07,15.893041610717773
2012-02-08,16.007848739624023
2012-02-09,16.292367935180664
2012-02-10,16.147613525390625
2012-02-13,16.25742530822754
2012-02-14,16.12764549255371
2012-02-15,16.047780990600586
2012-02-16,16.13762664794922
2012-02-17,16.08771514892578
2012-02-21,16.007848739624023
2012-02-22,16.08771514892578
2012-02-23,16.13263511657715
2012-02-24,16.591859817504883
2012-02-27,17.350570678710938
2012-02-28,17.60014533996582
2012-02-29,17.590167999267578
2012-03-01,17.929584503173828
2012-03-02,18.11427879333496
2012-03-05,18.084327697753906
2012-03-06,17.645078659057617
2012-03-07,18.1192684173584
2012-03-08,18.333906173706055
2012-03-09,18.728242874145508
2012-03-12,18.338895797729492
2012-03-13,18.274011611938477
2012-03-14,17.994478225708008
2012-03-15,18.09430694580078
2012-03-16,18.393798828125
2012-03-19,18.53856086730957
2012-03-20,18.34388542175293
2012-03-21,18.50361442565918
2012-03-22,18.65835952758789
2012-03-23,19.267324447631836
2012-03-26,19.15251350402832
2012-03-27,19.187463760375977
2012-03-28,19.59177017211914
2012-03-29,19.471973419189453
2012-03-30,19.29227638244629
2012-04-02,19.516895294189453
2012-04-03,19.83136749267578
2012-04-04,19.576797485351562
2012-04-05,19.891271591186523
2012-04-09,19.65666389465332
2012-04-10,19.017742156982422
2012-04-11,19.0826358795166
2012-04-12,19.22739028930664
2012-04-13,19.1724796295166
2012-04-16,18.81808090209961
2012-04-17,18.58847427368164
2012-04-18,18.593460083007812
2012-04-19,18.333906173706055
2012-04-20,18.049386978149414
2012-04-23,17.525278091430664
2012-04-24,17.515291213989258
2012-04-25,17.929584503173828
2012-04-26,17.969881057739258
2012-04-27,18.05046272277832
2012-04-30,18.08068084716797
2012-05-01,18.342573165893555
2012-05-02,18.3173885345459
2012-05-03,18.00513458251953
2012-05-04,17.753318786621094
2012-05-07,17.702953338623047
2012-05-08,17.612295150756836
2012-05-09,17.164060592651367
2012-05-10,17.274860382080078
2012-05-11,17.118724822998047
2012-05-14,16.897127151489258
2012-05-15,16.771221160888672
2012-05-16,16.746042251586914
2012-05-17,16.620128631591797
2012-05-18,16.36830711364746
2012-05-21,16.80143928527832
2012-05-22,17.02303123474121
2012-05-23,16.70071792602539
2012-05-24,16.17188262939453
2012-05-25,16.328012466430664
2012-05-29,16.871944427490234
2012-05-30,16.957561492919922
2012-05-31,17.21945571899414
2012-06-01,16.292757034301758
2012-06-04,16.620128631591797
2012-06-05,16.63019561767578
2012-06-06,16.066123962402344
2012-06-07,15.859631538391113
2012-06-08,15.879779815673828
2012-06-11,15.834444999694824
2012-06-12,15.789118766784668
2012-06-13,15.728682518005371
2012-06-14,15.8495512008667
2012-06-15,16.066123962402344
2012-06-18,16.04094123840332
2012-06-19,16.297792434692383
2012-06-20,16.2877254486084
2012-06-21,16.10641098022461
2012-06-22,15.955318450927734
2012-06-25,15.527223587036133
2012-06-26,15.491975784301758
2012-06-27,15.607810974121094
2012-06-28,15.72364616394043
2012-06-29,16.227283477783203
2012-07-02,16.489179611206055
2012-07-03,16.70071792602539
2012-07-05,16.751066207885742
2012-07-06,16.599985122680664
2012-07-09,16.489179611206055
2012-07-10,16.514366149902344
2012-07-11,16.645307540893555
2012-07-12,16.79136085510254
2012-07-13,17.395729064941406
2012-07-16,17.476308822631836
2012-07-17,17.647552490234375
2012-07-18,17.823822021484375
2012-07-19,17.753318786621094
2012-07-20,17.622377395629883
2012-07-23,17.556896209716797
2012-07-24,17.561931610107422
2012-07-25,17.75834846496582
2012-07-26,17.990028381347656
2012-07-27,18.213823318481445
2012-07-30,18.22399139404297
2012-07-31,18.213823318481445
2012-08-01,18.17821502685547
2012-08-02,18.005285263061523
2012-08-03,18.25450897216797
2012-08-06,18.39691734313965
2012-08-07,18.5291690826416
2012-08-08,18.381668090820312
2012-08-09,18.213823318481445
2012-08-10,17.61872673034668
2012-08-13,17.664508819580078
2012-08-14,17.68484878540039
2012-08-15,17.54243278503418
2012-08-16,17.532262802124023
2012-08-17,17.40511131286621
2012-08-20,17.730627059936523
2012-08-21,17.78657341003418
2012-08-22,17.78657341003418
2012-08-23,17.725543975830078
2012-08-24,17.949337005615234
2012-08-27,17.94425392150879
2012-08-28,17.9188175201416
2012-08-29,18.025630950927734
2012-08-30,18.025630950927734
2012-08-31,18.193471908569336
2012-09-04,18.1476993560791
2012-09-05,18.056150436401367
2012-09-06,18.17821502685547
2012-09-07,18.229076385498047
2012-09-10,18.188390731811523
2012-09-11,18.18330192565918
2012-09-12,18.14261245727539
2012-09-13,18.295198440551758
2012-09-14,18.427444458007812
2012-09-17,18.432531356811523
2012-09-18,18.335891723632812
2012-09-19,18.28502655029297
2012-09-20,18.137529373168945
2012-09-21,18.15787124633789
2012-09-24,18.20873260498047
2012-09-25,18.0714054107666
2012-09-26,17.878129959106445
2012-09-27,18.137529373168945
2012-09-28,18.066316604614258
2012-10-01,18.030710220336914
2012-10-02,18.056150436401367
2012-10-03,18.3308048248291
2012-10-04,18.437618255615234
2012-10-05,18.3308048248291
2012-10-08,18.086669921875
2012-10-09,17.842527389526367
2012-10-10,17.883214950561523
2012-10-11,17.847614288330078
2012-10-12,17.54752540588379
2012-10-15,17.745885848999023
2012-10-16,18.066316604614258
2012-10-17,18.193471908569336
2012-10-18,18.244335174560547
2012-10-19,17.78657341003418
2012-10-22,17.674678802490234
2012-10-23,17.486492156982422
2012-10-24,17.57804298400879
2012-10-25,17.83234977722168
2012-10-26,17.64924430847168
2012-10-31,17.83940887451172
2012-11-01,17.772598266601562
2012-11-02,17.531042098999023
2012-11-05,17.41796875
2012-11-06,17.556739807128906
2012-11-07,17.13529396057129
2012-11-08,16.929710388183594
2012-11-09,16.744688034057617
2012-11-12,16.7189884185791
2012-11-13,16.5699405670166
2012-11-14,16.508264541625977
2012-11-15,16.46200942993164
2012-11-16,16.60077476501465
2012-11-19,17.207246780395508
2012-11-20,17.196969985961914
2012-11-21,17.196969985961914
2012-11-23,17.330596923828125
2012-11-26,17.31003761291504
2012-11-27,17.35115623474121
2012-11-28,17.536178588867188
2012-11-29,17.58757781982422
2012-11-30,17.376850128173828
2012-12-03,17.423112869262695
2012-12-04,17.433391571044922
2012-12-05,17.387130737304688
2012-12-06,17.28434181213379
2012-12-07,17.258642196655273
2012-12-10,17.29462242126465
2012-12-11,17.28434181213379
2012-12-12,17.330596923828125
2012-12-13,17.37171173095703
2012-12-14,17.330596923828125
2012-12-17,17.710920333862305
2012-12-18,18.13750648498535
2012-12-19,18.111804962158203
2012-12-20,18.230016708374023
2012-12-21,18.163206100463867
2012-12-24,18.003875732421875
2012-12-26,17.85997200012207
2012-12-27,17.870250701904297
2012-12-28,17.79315757751465
2012-12-31,18.15806770324707
2013-01-02,18.774812698364258
2013-01-03,19.00609016418457
2013-01-04,18.867326736450195
2013-01-07,19.180835723876953
2013-01-08,19.191123962402344
2013-01-09,19.07805061340332
2013-01-10,19.067766189575195
2013-01-11,19.04720687866211
2013-01-14,18.985536575317383
2013-01-15,18.93413543701172
2013-01-16,18.810791015625
2013-01-17,19.139724731445312
2013-01-18,19.227096557617188
2013-01-22,19.42239761352539
2013-01-23,19.314470291137695
2013-01-24,19.134580612182617
2013-01-25,19.144859313964844
2013-01-28,19.288766860961914
2013-01-29,19.361434936523438
2013-01-30,19.584646224975586
2013-01-31,19.444490432739258
2013-02-01,19.46005630493164
2013-02-04,18.98770523071289
2013-02-05,19.40297508239746
2013-02-06,19.345869064331055
2013-02-07,19.605405807495117
2013-02-08,19.517160415649414
2013-02-11,19.543123245239258
2013-02-12,19.589832305908203
2013-02-13,19.62097930908203
2013-02-14,19.501590728759766
2013-02-15,19.475637435913086
2013-02-19,19.423730850219727
2013-02-20,19.273189544677734
2013-02-21,19.06556510925293
2013-02-22,19.20571517944336
2013-02-25,18.74374008178711
2013-02-26,18.7956485748291
2013-02-27,19.236858367919922
2013-02-28,19.242046356201172
2013-03-01,19.340673446655273
2013-03-04,19.48601722717285
2013-03-05,19.444490432739258
2013-03-06,19.190141677856445
2013-03-07,19.340673446655273
2013-03-08,19.397769927978516
2013-03-11,19.371822357177734
2013-03-12,19.345869064331055
2013-03-13,19.16938591003418
2013-03-14,19.179765701293945
2013-03-15,18.894269943237305
2013-03-18,18.811220169067383
2013-03-19,18.97212791442871
2013-03-20,19.190141677856445
2013-03-21,19.30953025817871
2013-03-22,19.527542114257812
2013-03-25,19.517160415649414
2013-03-26,19.7195987701416
2013-03-27,19.916847229003906
2013-03-28,20.077760696411133
2013-04-01,20.30095863342285
2013-04-02,20.160812377929688
2013-04-03,19.64173698425293
2013-04-04,19.652116775512695
2013-04-05,19.475637435913086
2013-04-08,19.787080764770508
2013-04-09,20.05699348449707
2013-04-10,20.212722778320312
2013-04-11,20.124475479125977
2013-04-12,20.12966537475586
2013-04-15,19.69883155822754
2013-04-16,19.916847229003906
2013-04-17,19.62097930908203
2013-04-18,19.68326759338379
2013-04-19,20.176387786865234
2013-04-22,20.243864059448242
2013-04-23,20.51897621154785
2013-04-24,20.7525577545166
2013-04-25,20.495765686035156
2013-04-26,20.32282829284668
2013-04-29,20.385717391967773
2013-04-30,20.49052619934082
2013-05-01,20.19181251525879
2013-05-02,20.291385650634766
2013-05-03,20.359512329101562
2013-05-06,20.474803924560547
2013-05-07,20.574377059936523
2013-05-08,20.658222198486328
2013-05-09,20.679182052612305
2013-05-10,20.673954010009766
2013-05-13,20.694917678833008
2013-05-14,20.951698303222656
2013-05-15,21.06698989868164
2013-05-16,20.920246124267578
2013-05-17,21.213720321655273
2013-05-20,21.512432098388672
2013-05-21,21.53339195251465
2013-05-22,21.480993270874023
2013-05-23,21.197999954223633
2013-05-24,21.266132354736328
2013-05-28,21.182279586791992
2013-05-29,20.742074966430664
2013-05-30,20.438119888305664
2013-05-31,19.903589248657227
2013-06-03,20.102724075317383
2013-06-04,19.87738800048828
2013-06-05,19.814502716064453
2013-06-06,20.40668296813965
2013-06-07,20.721115112304688
2013-06-10,20.3752384185791
2013-06-11,20.01363754272461
2013-06-12,19.720169067382812
2013-06-13,19.893108367919922
2013-06-14,20.13416862487793
2013-06-17,20.223257064819336
2013-06-18,20.212772369384766
2013-06-19,19.945510864257812
2013-06-20,19.02318000793457
2013-06-21,19.0126895904541
2013-06-24,19.15943145751953
2013-06-25,19.473867416381836
2013-06-26,19.68872833251953
2013-06-27,20.055564880371094
2013-06-28,19.9926815032959
2013-07-01,20.244224548339844
2013-07-02,20.060806274414062
2013-07-03,20.13416862487793
2013-07-05,20.1446475982666
2013-07-08,20.422399520874023
2013-07-09,20.710634231567383
2013-07-10,20.605823516845703
2013-07-11,20.935976028442383
2013-07-12,20.998859405517578
2013-07-15,21.124635696411133
2013-07-16,20.831161499023438
2013-07-17,20.742074966430664
2013-07-18,20.710634231567383
2013-07-19,20.726346969604492
2013-07-22,20.705392837524414
2013-07-23,20.595335006713867
2013-07-24,20.312341690063477
2013-07-25,20.369998931884766
2013-07-26,20.28614044189453
2013-07-29,20.227895736694336
2013-07-30,20.079635620117188
2013-07-31,19.994915008544922
2013-08-01,20.074337005615234
2013-08-02,19.93666648864746
2013-08-05,19.93666648864746
2013-08-06,20.21200942993164
2013-08-07,20.063745498657227
2013-08-08,19.98961067199707
2013-08-09,19.91018295288086
2013-08-12,19.804275512695312
2013-08-13,19.66660499572754
2013-08-14,19.761913299560547
2013-08-15,19.915477752685547
2013-08-16,19.825458526611328
2013-08-19,19.396541595458984
2013-08-20,19.560697555541992
2013-08-21,19.555404663085938
2013-08-22,19.656015396118164
2013-08-23,19.714258193969727
2013-08-26,19.59246826171875
2013-08-27,19.656015396118164
2013-08-28,19.65071678161621
2013-08-29,20.03726577758789
2013-08-30,20.084932327270508
2013-09-03,19.89430046081543
2013-09-04,18.692272186279297
2013-09-05,18.798175811767578
2013-09-06,18.64991569519043
2013-09-09,19.237680435180664
2013-09-10,19.61894416809082
2013-09-11,19.068235397338867
2013-09-12,18.856426239013672
2013-09-13,18.57578468322754
2013-09-16,18.385149002075195
2013-09-17,18.385149002075195
2013-09-18,19.200613021850586
2013-09-19,19.475969314575195
2013-09-20,19.174144744873047
2013-09-23,19.084121704101562
2013-09-24,19.163545608520508
2013-09-25,19.047054290771484
2013-09-26,19.052350997924805
2013-09-27,18.978212356567383
2013-09-30,18.835247039794922
2013-10-01,19.11589241027832
2013-10-02,18.98351287841797
2013-10-03,18.729339599609375
2013-10-04,18.74522590637207
2013-10-07,18.544008255004883
2013-10-08,18.316312789916992
2013-10-09,18.422216415405273
2013-10-10,18.681682586669922
2013-10-11,18.792888641357422
2013-10-14,18.671085357666016
2013-10-15,18.55988883972168
2013-10-16,18.861724853515625
2013-10-17,18.64991569519043
2013-10-18,18.708160400390625
2013-10-21,18.755809783935547
2013-10-22,19.174144744873047
2013-10-23,19.036462783813477
2013-10-24,19.274747848510742
2013-10-25,19.322416305541992
2013-10-28,19.11589241027832
2013-10-29,19.164098739624023
2013-10-30,19.0462703704834
2013-10-31,18.9123592376709
2013-11-01,18.9123592376709
2013-11-04,18.869518280029297
2013-11-05,18.80524444580078
2013-11-06,18.83201789855957
2013-11-07,18.62849235534668
2013-11-08,18.74632453918457
2013-11-11,18.58563995361328
2013-11-12,18.53207778930664
2013-11-13,18.494586944580078
2013-11-14,18.757034301757812
2013-11-15,18.93378257751465
2013-11-18,19.078405380249023
2013-11-19,18.890945434570312
2013-11-20,18.89629364013672
2013-11-21,18.89629364013672
2013-11-22,19.024839401245117
2013-11-25,19.23908233642578
2013-11-26,19.20694351196289
2013-11-27,19.196231842041016
2013-11-29,19.035552978515625
2013-12-02,18.85344696044922
2013-12-03,18.76774787902832
2013-12-04,17.905414581298828
2013-12-05,17.66439437866211
2013-12-06,17.948259353637695
2013-12-09,17.86256980895996
2013-12-10,17.616182327270508
2013-12-11,17.450151443481445
2013-12-12,17.610828399658203
2013-12-13,17.58405303955078
2013-12-16,17.514419555664062
2013-12-17,17.905414581298828
2013-12-18,18.387466430664062
2013-12-19,18.617774963378906
2013-12-20,18.864164352416992
2013-12-23,19.008779525756836
2013-12-24,19.01949119567871
2013-12-26,19.12660789489746
2013-12-27,19.23373031616211
2013-12-30,19.394412994384766
2013-12-31,19.281936645507812
2014-01-02,19.23373031616211
2014-01-03,19.265865325927734
2014-01-06,19.255149841308594
2014-01-07,19.383695602416992
2014-01-08,19.281936645507812
2014-01-09,19.23373031616211
2014-01-10,19.228370666503906
2014-01-13,18.99270248413086
2014-01-14,19.014127731323242
2014-01-15,19.008779525756836
2014-01-16,19.040904998779297
2014-01-17,19.05162239074707
2014-01-21,19.142671585083008
2014-01-22,19.490819931030273
2014-01-23,19.30335807800293
2014-01-24,18.998056411743164
2014-01-27,19.09982681274414
2014-01-28,19.223011016845703
2014-01-29,18.47533416748047
2014-01-30,18.59453010559082
2014-01-31,18.42656898498535
2014-02-03,18.05272674560547
2014-02-04,18.2369384765625
2014-02-05,18.009389877319336
2014-02-06,18.22068977355957
2014-02-07,18.41573143005371
2014-02-10,18.3073787689209
2014-02-11,18.38865089416504
2014-02-12,18.329050064086914
2014-02-13,18.2369384765625
2014-02-14,18.301958084106445
2014-02-18,18.264034271240234
2014-02-19,17.960620880126953
2014-02-20,18.00397300720215
2014-02-21,17.895606994628906
2014-02-24,17.391735076904297
2014-02-25,17.81975746154785
2014-02-26,17.42966079711914
2014-02-27,17.267118453979492
2014-02-28,17.256282806396484
2014-03-03,17.14250946044922
2014-03-04,17.36464500427246
2014-03-05,17.44591522216797
2014-03-06,17.494674682617188
2014-03-07,17.337554931640625
2014-03-10,17.229198455810547
2014-03-11,17.115421295166016
2014-03-12,16.952884674072266
2014-03-13,16.774085998535156
2014-03-14,17.17501449584961
2014-03-17,17.16417694091797
2014-03-18,17.09916114807129
2014-03-19,16.82826042175293
2014-03-20,17.055824279785156
2014-03-21,16.877031326293945
2014-03-24,17.007061004638672
2014-03-25,17.126258850097656
2014-03-26,17.250869750976562
2014-03-27,17.500091552734375
2014-03-28,17.413408279418945
2014-03-31,17.603036880493164
2014-04-01,17.81433868408203
2014-04-02,17.776416778564453
2014-04-03,17.857685089111328
2014-04-04,17.890188217163086
2014-04-07,17.467588424682617
2014-04-08,17.90644645690918
2014-04-09,17.836000442504883
2014-04-10,17.70598030090332
2014-04-11,17.494674682617188
2014-04-14,17.575950622558594
2014-04-15,17.82517433166504
2014-04-16,18.04730987548828
2014-04-17,18.29653549194336
2014-04-21,18.096080780029297
2014-04-22,18.123165130615234
2014-04-23,18.209856033325195
2014-04-24,18.247783660888672
2014-04-25,17.879350662231445
2014-04-28,17.769596099853516
2014-04-29,18.120817184448242
2014-04-30,17.923254013061523
2014-05-01,17.89033317565918
2014-05-02,17.956188201904297
2014-05-05,17.967161178588867
2014-05-06,17.862892150878906
2014-05-07,17.98910903930664
2014-05-08,17.846435546875
2014-05-09,17.643381118774414
2014-05-12,17.769596099853516
2014-05-13,17.80252456665039
2014-05-14,18.203136444091797
2014-05-15,18.35679817199707
2014-05-16,18.35679817199707
2014-05-19,18.285451889038086
2014-05-20,18.247037887573242
2014-05-21,18.3513126373291
2014-05-22,18.53240394592285
2014-05-23,18.4830265045166
2014-05-27,18.439111709594727
2014-05-28,18.433622360229492
2014-05-29,18.439111709594727
2014-05-30,18.32386589050293
2014-06-02,18.504966735839844
2014-06-03,18.559844970703125
2014-06-04,18.686065673828125
2014-06-05,18.998870849609375
2014-06-06,19.25131607055664
2014-06-09,19.24033546447754
2014-06-10,19.245820999145508
2014-06-11,19.152530670166016
2014-06-12,19.158021926879883
2014-06-13,19.31167984008789
2014-06-16,19.415945053100586
2014-06-17,19.19094467163086
2014-06-18,19.245820999145508
2014-06-19,19.426921844482422
2014-06-20,19.772653579711914
2014-06-23,19.761686325073242
2014-06-24,19.816556930541992
2014-06-25,19.739723205566406
2014-06-26,19.756196975708008
2014-06-27,19.77815055847168
2014-06-30,19.898880004882812
2014-07-01,19.783628463745117
2014-07-02,19.618999481201172
2014-07-03,19.564119338989258
2014-07-07,19.542171478271484
2014-07-08,19.498262405395508
2014-07-09,19.64095115661621
2014-07-10,19.580585479736328
2014-07-11,19.55314826965332
2014-07-14,19.739723205566406
2014-07-15,19.8494815826416
2014-07-16,20.255590438842773
2014-07-17,20.200708389282227
2014-07-18,20.6068115234375
2014-07-21,20.639734268188477
2014-07-22,20.66168785095215
2014-07-23,20.689125061035156
2014-07-24,20.787904739379883
2014-07-25,20.798885345458984
2014-07-28,20.7385196685791
2014-07-29,20.63304328918457
2014-07-30,20.705204010009766
2014-07-31,19.972482681274414
2014-08-01,19.700483322143555
2014-08-04,20.122352600097656
2014-08-05,19.72823715209961
2014-08-06,19.739337921142578
2014-08-07,19.63387107849121
2014-08-08,20.050188064575195
2014-08-11,21.854265213012695
2014-08-12,21.49901008605957
2014-08-13,21.52120018005371
2014-08-14,22.13736343383789
2014-08-15,22.997764587402344
2014-08-18,22.8367919921875
2014-08-19,22.992216110229492
2014-08-20,23.092140197753906
2014-08-21,22.897850036621094
2014-08-22,22.653610229492188
2014-08-25,22.49818229675293
2014-08-26,22.237279891967773
2014-08-27,22.165119171142578
2014-08-28,22.076309204101562
2014-08-29,22.348302841186523
2014-09-02,22.12626075744629
2014-09-03,21.96528434753418
2014-09-04,21.676633834838867
2014-09-05,21.82096290588379
2014-09-08,21.460147857666016
2014-09-09,21.26030921936035
2014-09-10,21.31026840209961
2014-09-11,21.288061141967773
2014-09-12,20.960559844970703
2014-09-15,20.93280029296875
2014-09-16,21.23255157470703
2014-09-17,21.165945053100586
2014-09-18,21.093780517578125
2014-09-19,21.077125549316406
2014-09-22,20.816226959228516
2014-09-23,21.21034812927246
2014-09-24,21.360218048095703
2014-09-25,20.9383487701416
2014-09-26,21.31026840209961
2014-09-29,21.387977600097656
2014-09-30,21.282508850097656
2014-10-01,21.204797744750977
2014-10-02,21.865367889404297
2014-10-03,21.571163177490234
2014-10-06,21.49344825744629
2014-10-07,21.23255157470703
2014-10-08,21.23811149597168
2014-10-09,20.372150421142578
2014-10-10,20.24447250366211
2014-10-13,19.706035614013672
2014-10-14,19.15093231201172
2014-10-15,19.58945655822754
2014-10-16,20.438766479492188
2014-10-17,20.433210372924805
2014-10-20,20.855085372924805
2014-10-21,21.26586151123047
2014-10-22,21.049373626708984
2014-10-23,21.47124671936035
2014-10-24,21.66553497314453
