Date,VRT
2020-09-25,16.734500885009766
2020-09-28,16.88373374938965
2020-09-29,17.042922973632812
2020-09-30,17.23196029663086
2020-10-01,17.809009552001953
2020-10-02,17.500585556030273
2020-10-05,17.709516525268555
2020-10-06,17.749313354492188
2020-10-07,18.007991790771484
2020-10-08,18.047788619995117
2020-10-09,17.94829750061035
2020-10-12,17.88860511779785
2020-10-13,17.8388614654541
2020-10-14,18.2169246673584
2020-10-15,18.2368221282959
2020-10-16,18.246768951416016
2020-10-19,18.22687530517578
2020-10-20,18.415910720825195
2020-10-21,18.475603103637695
2020-10-22,18.95316505432129
2020-10-23,18.744232177734375
2020-10-26,18.077638626098633
2020-10-27,17.828907012939453
2020-10-28,17.51053237915039
2020-10-29,17.84880828857422
2020-10-30,17.560279846191406
2020-11-02,17.321500778198242
2020-11-03,17.51053237915039
2020-11-04,17.26180076599121
2020-11-05,17.192167282104492
2020-11-06,16.8737850189209
2020-11-09,16.814096450805664
2020-11-10,16.734500885009766
2020-11-11,17.26180076599121
2020-11-12,17.222007751464844
2020-11-13,17.8985538482666
2020-11-16,18.177127838134766
2020-11-17,18.316417694091797
2020-11-18,18.007991790771484
2020-11-19,18.44575309753418
2020-11-20,18.525348663330078
2020-11-23,18.873571395874023
2020-11-24,18.545246124267578
2020-11-25,18.734285354614258
2020-11-27,18.754180908203125
2020-11-30,18.614891052246094
2020-12-01,19.301753997802734
2020-12-02,19.301753997802734
2020-12-03,19.15243148803711
2020-12-04,19.660114288330078
2020-12-07,19.301753997802734
2020-12-08,19.81938362121582
2020-12-09,18.833892822265625
2020-12-10,18.943389892578125
2020-12-11,18.893617630004883
2020-12-14,18.943389892578125
2020-12-15,18.91352653503418
2020-12-16,18.664663314819336
2020-12-17,19.19225311279297
2020-12-18,19.1026611328125
2020-12-21,18.92348289489746
2020-12-22,18.873708724975586
2020-12-23,18.91352653503418
2020-12-24,18.84384536743164
2020-12-28,18.56511878967285
2020-12-29,18.415803909301758
2020-12-30,18.505390167236328
2020-12-31,18.58502769470215
2021-01-04,18.435712814331055
2021-01-05,18.06739616394043
2021-01-06,18.16693687438965
2021-01-07,18.186847686767578
2021-01-08,17.98775863647461
2021-01-11,17.997713088989258
2021-01-12,18.286394119262695
2021-01-13,18.60494041442871
2021-01-14,18.694528579711914
2021-01-15,19.421205520629883
2021-01-19,20.51620101928711
2021-01-20,20.695383071899414
2021-01-21,20.51620101928711
2021-01-22,19.91893196105957
2021-01-25,20.10806655883789
2021-01-26,20.615741729736328
2021-01-27,19.60038948059082
2021-01-28,19.928884506225586
2021-01-29,20.02842903137207
2021-02-01,20.04833221435547
2021-02-02,20.02842903137207
2021-02-03,19.998567581176758
2021-02-04,20.4664249420166
2021-02-05,20.80487823486328
2021-02-08,21.2130126953125
2021-02-09,20.80487823486328
2021-02-10,21.2130126953125
2021-02-11,21.063697814941406
2021-02-12,21.342422485351562
2021-02-16,21.203062057495117
2021-02-17,21.053743362426758
2021-02-18,20.934288024902344
2021-02-19,21.531553268432617
2021-02-22,21.23292350769043
2021-02-23,21.60123634338379
