Date,UPS
2000-05-08,28.651384353637695
2000-05-09,29.325883865356445
2000-05-10,28.53408432006836
2000-05-11,28.73936653137207
2000-05-12,28.88599395751953
2000-05-15,29.707117080688477
2000-05-16,29.091270446777344
2000-05-17,29.237926483154297
2000-05-18,29.149932861328125
2000-05-19,29.03262710571289
2000-05-22,28.827350616455078
2000-05-23,29.03262710571289
2000-05-24,27.97690200805664
2000-05-25,27.703977584838867
2000-05-26,26.909910202026367
2000-05-30,27.792205810546875
2000-05-31,28.174537658691406
2000-06-01,28.939172744750977
2000-06-02,28.703901290893555
2000-06-05,28.968599319458008
2000-06-06,29.05681037902832
2000-06-07,29.203853607177734
2000-06-08,28.350980758666992
2000-06-09,27.909839630126953
2000-06-12,27.92454719543457
2000-06-13,28.8509521484375
2000-06-14,28.821557998657227
2000-06-15,29.350915908813477
2000-06-16,29.05681037902832
2000-06-19,29.23328971862793
2000-06-20,28.909774780273438
2000-06-21,29.05681037902832
2000-06-22,29.615604400634766
2000-06-23,28.909774780273438
2000-06-26,28.586273193359375
2000-06-27,28.292165756225586
2000-06-28,28.056888580322266
2000-06-29,28.350980758666992
2000-06-30,27.718666076660156
2000-07-03,27.96865463256836
2000-07-05,28.703901290893555
2000-07-06,28.8509521484375
2000-07-07,28.556848526000977
2000-07-10,28.703901290893555
2000-07-11,28.615663528442383
2000-07-12,28.556848526000977
2000-07-13,28.380393981933594
2000-07-14,28.64508819580078
2000-07-17,28.439212799072266
2000-07-18,28.586273193359375
2000-07-19,28.821557998657227
2000-07-20,28.027469635009766
2000-07-21,27.998065948486328
2000-07-24,27.762788772583008
2000-07-25,27.615747451782227
2000-07-26,27.351057052612305
2000-07-27,27.351057052612305
2000-07-28,26.998140335083008
2000-07-31,27.645143508911133
2000-08-01,27.43928337097168
2000-08-02,27.380474090576172
2000-08-03,27.262834548950195
2000-08-04,27.145185470581055
2000-08-07,26.998140335083008
2000-08-08,26.762847900390625
2000-08-09,26.233478546142578
2000-08-10,27.527509689331055
2000-08-11,27.762788772583008
2000-08-14,27.586339950561523
2000-08-15,27.23340606689453
2000-08-16,26.968721389770508
2000-08-17,26.70404624938965
2000-08-18,26.439353942871094
2000-08-21,26.262889862060547
2000-08-22,26.468759536743164
2000-08-23,26.233478546142578
2000-08-24,26.638221740722656
2000-08-25,27.198711395263672
2000-08-28,26.78571891784668
2000-08-29,26.54971694946289
2000-08-30,26.01871681213379
2000-08-31,26.166217803955078
2000-09-01,26.372726440429688
2000-09-05,26.225217819213867
2000-09-06,26.34322166442871
2000-09-07,25.75322723388672
2000-09-08,25.16322898864746
2000-09-11,24.72074317932129
2000-09-12,25.281232833862305
2000-09-13,25.959732055664062
2000-09-14,26.166217803955078
2000-09-15,26.1367130279541
2000-09-18,25.015748977661133
2000-09-19,24.779735565185547
2000-09-20,25.487730026245117
2000-09-21,26.07771873474121
2000-09-22,26.431716918945312
2000-09-25,26.78571891784668
2000-09-26,26.874202728271484
2000-09-27,26.726720809936523
2000-09-28,27.051212310791016
2000-09-29,26.608728408813477
2000-10-02,26.75621223449707
2000-10-03,26.726720809936523
2000-10-04,27.72970199584961
2000-10-05,27.61170768737793
2000-10-06,27.405200958251953
2000-10-09,26.844709396362305
2000-10-10,27.788713455200195
2000-10-11,27.13970375061035
2000-10-12,25.841732025146484
2000-10-13,26.726720809936523
2000-10-16,26.402204513549805
2000-10-17,26.01871681213379
2000-10-18,25.045236587524414
2000-10-19,28.319686889648438
2000-10-20,29.26368522644043
2000-10-23,28.70319175720215
2000-10-24,28.201704025268555
2000-10-25,28.14270782470703
2000-10-26,28.201704025268555
2000-10-27,27.995206832885742
2000-10-30,28.850706100463867
2000-10-31,28.673707962036133
2000-11-01,28.14270782470703
2000-11-02,28.968690872192383
2000-11-03,28.5851993560791
2000-11-06,28.319686889648438
2000-11-07,28.290197372436523
2000-11-08,28.201704025268555
2000-11-09,27.670713424682617
2000-11-10,27.523210525512695
2000-11-13,27.84770393371582
2000-11-14,28.201704025268555
2000-11-15,27.84770393371582
2000-11-16,27.582216262817383
2000-11-17,27.9657039642334
2000-11-20,27.995206832885742
2000-11-21,28.467199325561523
2000-11-22,28.488481521606445
2000-11-24,28.813913345336914
2000-11-27,28.932241439819336
2000-11-28,28.902664184570312
2000-11-29,28.577232360839844
2000-11-30,28.725160598754883
2000-12-01,28.813913345336914
2000-12-04,28.54766845703125
2000-12-05,28.873075485229492
2000-12-06,29.494325637817383
2000-12-07,29.198490142822266
2000-12-08,30.14514923095703
2000-12-11,30.29305648803711
2000-12-12,30.08598518371582
2000-12-13,29.642242431640625
2000-12-14,27.778518676757812
2000-12-15,27.186845779418945
2000-12-18,26.920591354370117
2000-12-19,26.388105392456055
2000-12-20,25.766860961914062
2000-12-21,25.323102951049805
2000-12-22,26.74309730529785
2000-12-26,27.186845779418945
2000-12-27,27.127674102783203
2000-12-28,28.015172958374023
2000-12-29,27.808074951171875
2001-01-02,26.68394660949707
2001-01-03,28.666000366210938
2001-01-04,28.902664184570312
2001-01-05,28.695581436157227
2001-01-08,28.902664184570312
2001-01-09,28.873075485229492
2001-01-10,27.689756393432617
2001-01-11,28.04475212097168
2001-01-12,27.896841049194336
2001-01-16,28.133499145507812
2001-01-17,28.103923797607422
2001-01-18,28.5180721282959
2001-01-19,28.39974594116211
2001-01-22,28.54766845703125
2001-01-23,28.84349250793457
2001-01-24,28.5180721282959
2001-01-25,28.577232360839844
2001-01-26,28.577232360839844
2001-01-29,28.778413772583008
2001-01-30,29.157085418701172
2001-01-31,29.2990665435791
2001-02-01,29.142866134643555
2001-02-02,28.92041015625
2001-02-05,28.513347625732422
2001-02-06,28.215145111083984
2001-02-07,28.248300552368164
2001-02-08,28.38080596923828
2001-02-09,28.31455421447754
2001-02-12,28.494400024414062
2001-02-13,28.4139404296875
2001-02-14,28.44234848022461
2001-02-15,28.46601676940918
2001-02-16,28.4139404296875
2001-02-20,28.44707679748535
2001-02-21,27.879093170166016
2001-02-22,27.679641723632812
2001-02-23,27.351985931396484
2001-02-26,27.375736236572266
2001-02-27,27.594167709350586
2001-02-28,26.8438777923584
2001-03-01,26.592214584350586
2001-03-02,27.038576126098633
2001-03-05,27.4232177734375
2001-03-06,27.242778778076172
2001-03-07,27.708127975463867
2001-03-08,28.111772537231445
2001-03-09,27.936059951782227
2001-03-12,27.238019943237305
2001-03-13,27.257030487060547
2001-03-14,26.995840072631836
2001-03-15,26.900876998901367
2001-03-16,26.473508834838867
2001-03-19,26.596956253051758
2001-03-20,26.364274978637695
2001-03-21,27.39948272705078
2001-03-22,26.53997230529785
2001-03-23,26.23607063293457
2001-03-26,26.663429260253906
2001-03-27,26.801156997680664
2001-03-28,26.734670639038086
2001-03-29,26.658687591552734
2001-03-30,27.01958465576172
2001-04-02,26.39277458190918
2001-04-03,25.267366409301758
2001-04-04,25.148635864257812
2001-04-05,25.319578170776367
2001-04-06,25.727983474731445
2001-04-09,25.47628402709961
2001-04-10,25.932153701782227
2001-04-11,25.86092185974121
2001-04-12,25.742206573486328
2001-04-16,25.500022888183594
2001-04-17,25.590253829956055
2001-04-18,25.85618019104004
2001-04-19,27.100311279296875
2001-04-20,27.651161193847656
2001-04-23,26.710941314697266
2001-04-24,26.801156997680664
2001-04-25,27.02908706665039
2001-04-26,26.877126693725586
2001-04-27,27.157299041748047
2001-04-30,27.28075408935547
2001-05-01,27.494447708129883
2001-05-02,27.627410888671875
2001-05-03,27.57518196105957
2001-05-04,27.579925537109375
2001-05-07,27.494447708129883
2001-05-08,27.375736236572266
2001-05-09,27.366228103637695
2001-05-10,27.39948272705078
2001-05-11,27.53717803955078
2001-05-14,27.351985931396484
2001-05-15,27.39948272705078
2001-05-16,27.57518196105957
2001-05-17,28.315954208374023
2001-05-18,28.42042350769043
2001-05-21,28.44892120361328
2001-05-22,28.377676010131836
2001-05-23,28.126018524169922
2001-05-24,28.111772537231445
2001-05-25,28.0260066986084
2001-05-29,28.01172637939453
2001-05-30,28.01172637939453
2001-05-31,28.321378707885742
2001-06-01,27.89263343811035
2001-06-04,27.773548126220703
2001-06-05,27.768766403198242
2001-06-06,27.663965225219727
2001-06-07,27.835460662841797
2001-06-08,27.67349624633789
2001-06-11,27.449604034423828
2001-06-12,27.46864891052246
2001-06-13,27.268571853637695
2001-06-14,27.049415588378906
2001-06-15,27.011306762695312
2001-06-18,26.939849853515625
2001-06-19,26.668302536010742
2001-06-20,26.835037231445312
2001-06-21,27.29237937927246
2001-06-22,27.144697189331055
2001-06-25,26.692138671875
2001-06-26,26.582561492919922
2001-06-27,26.792165756225586
2001-06-28,27.201862335205078
2001-06-29,27.53534698486328
2001-07-02,27.683013916015625
2001-07-03,27.89738655090332
2001-07-05,27.89738655090332
2001-07-06,27.501985549926758
2001-07-09,27.582975387573242
2001-07-10,27.435291290283203
2001-07-11,27.37812042236328
2001-07-12,27.53534698486328
2001-07-13,27.792583465576172
2001-07-16,27.725889205932617
2001-07-17,27.763992309570312
2001-07-18,27.644908905029297
2001-07-19,27.721139907836914
2001-07-20,27.440053939819336
2001-07-23,27.139928817749023
2001-07-24,26.98749351501465
2001-07-25,27.154220581054688
2001-07-26,27.130414962768555
2001-07-27,26.86839485168457
2001-07-30,26.977964401245117
2001-07-31,27.073240280151367
2001-08-01,27.130414962768555
2001-08-02,26.98749351501465
2001-08-03,26.87792205810547
2001-08-06,26.839805603027344
2001-08-07,26.735004425048828
2001-08-08,26.701658248901367
2001-08-09,26.60161590576172
2001-08-10,26.71595001220703
2001-08-13,26.663541793823242
2001-08-14,26.644493103027344
2001-08-15,26.60161590576172
2001-08-16,26.55875015258789
2001-08-17,26.53491973876953
2001-08-20,26.444395065307617
2001-08-21,26.363418579101562
2001-08-22,26.39200210571289
2001-08-23,26.45392608642578
2001-08-24,26.764644622802734
2001-08-27,26.530426025390625
2001-08-28,26.47784996032715
2001-08-29,26.5208683013916
2001-08-30,26.210147857666016
2001-08-31,26.401350021362305
2001-09-04,26.4634952545166
2001-09-05,26.45392417907715
2001-09-06,26.21969985961914
2001-09-07,25.679542541503906
2001-09-10,25.383161544799805
2001-09-17,24.07814598083496
2001-09-18,23.97299575805664
2001-09-19,22.92132568359375
2001-09-20,23.68617820739746
2001-09-21,23.75786781311035
2001-09-24,23.815227508544922
2001-09-25,24.5227108001709
2001-09-26,23.63837242126465
2001-09-27,23.767425537109375
2001-09-28,24.84777069091797
2001-10-01,24.207212448120117
2001-10-02,23.949071884155273
2001-10-03,24.427095413208008
2001-10-04,24.857324600219727
2001-10-05,24.99117660522461
2001-10-08,24.584850311279297
2001-10-09,24.35538673400879
2001-10-10,24.761728286743164
2001-10-11,25.234973907470703
2001-10-12,24.35538673400879
2001-10-15,24.321941375732422
2001-10-16,24.30759620666504
2001-10-17,24.269359588623047
2001-10-18,24.14505958557129
2001-10-19,24.259796142578125
2001-10-22,24.298038482666016
2001-10-23,24.489248275756836
2001-10-24,24.336288452148438
2001-10-25,24.207212448120117
2001-10-26,24.2836971282959
2001-10-29,24.302814483642578
2001-10-30,23.987314224243164
2001-10-31,24.37930679321289
2001-11-01,24.37930679321289
2001-11-02,24.532278060913086
2001-11-05,24.704357147216797
2001-11-06,25.120241165161133
2001-11-07,25.325782775878906
2001-11-08,25.421396255493164
2001-11-09,25.531347274780273
2001-11-12,25.402278900146484
2001-11-13,25.9281063079834
2001-11-14,25.923316955566406
2001-11-15,26.04283332824707
2001-11-16,25.990245819091797
2001-11-19,26.09540557861328
2001-11-20,26.057180404663086
2001-11-21,26.004602432250977
2001-11-23,26.28759765625
2001-11-26,26.335586547851562
2001-11-27,26.383548736572266
2001-11-28,26.469898223876953
2001-11-29,26.527454376220703
2001-11-30,26.96879005432129
2001-12-03,26.815277099609375
2001-12-04,26.863258361816406
2001-12-05,27.242210388183594
2001-12-06,27.333354949951172
2001-12-07,27.405319213867188
2001-12-10,26.97359275817871
2001-12-11,26.94961166381836
2001-12-12,26.661779403686523
2001-12-13,26.37876319885254
2001-12-14,26.426727294921875
2001-12-17,26.527454376220703
2001-12-18,27.050344467163086
2001-12-19,26.55624771118164
2001-12-20,26.51307487487793
2001-12-21,26.489070892333984
2001-12-24,26.527454376220703
2001-12-26,26.57065200805664
2001-12-27,26.469898223876953
2001-12-28,26.40753936767578
2001-12-31,26.143699645996094
2002-01-02,26.124515533447266
2002-01-03,26.604217529296875
2002-01-04,27.175071716308594
2002-01-07,27.39571189880371
2002-01-08,27.448484420776367
2002-01-09,27.25181007385254
2002-01-10,27.270994186401367
2002-01-11,27.112689971923828
2002-01-14,26.877653121948242
2002-01-15,26.863258361816406
2002-01-16,26.863258361816406
2002-01-17,27.093517303466797
2002-01-18,27.112689971923828
2002-01-22,26.89204216003418
2002-01-23,27.232622146606445
2002-01-24,27.15107536315918
2002-01-25,27.35734748840332
2002-01-28,27.39093589782715
2002-01-29,27.055137634277344
2002-01-30,27.309375762939453
2002-01-31,27.57320213317871
2002-02-01,27.242210388183594
2002-02-04,27.13188934326172
2002-02-05,27.29499053955078
2002-02-06,26.940011978149414
2002-02-07,26.68576431274414
2002-02-08,27.031156539916992
2002-02-11,27.237409591674805
2002-02-12,27.19904136657715
2002-02-13,27.189453125
2002-02-14,27.318984985351562
2002-02-15,27.342947006225586
2002-02-19,27.208633422851562
2002-02-20,27.266202926635742
2002-02-21,27.246999740600586
2002-02-22,27.246999740600586
2002-02-25,27.482866287231445
2002-02-26,28.065242767333984
2002-02-27,28.493619918823242
2002-02-28,28.36846160888672
2002-03-01,28.397342681884766
2002-03-04,28.87384033203125
2002-03-05,28.522483825683594
2002-03-06,28.58024024963379
2002-03-07,28.8786563873291
2002-03-08,29.35997772216797
2002-03-11,28.91716766357422
2002-03-12,28.91716766357422
2002-03-13,28.8449649810791
2002-03-14,28.840158462524414
2002-03-15,29.037492752075195
2002-03-18,29.157814025878906
2002-03-19,29.095247268676758
2002-03-20,29.10006332397461
2002-03-21,28.998991012573242
2002-03-22,29.215564727783203
2002-03-25,29.186697006225586
2002-03-26,28.98455238342285
2002-03-27,29.133760452270508
2002-03-28,29.26371955871582
2002-04-01,29.143367767333984
2002-04-02,28.782400131225586
2002-04-03,28.734268188476562
2002-04-04,29.066368103027344
2002-04-05,29.215564727783203
2002-04-08,29.027873992919922
2002-04-09,29.157814025878906
2002-04-10,29.268522262573242
2002-04-11,29.061553955078125
2002-04-12,29.220378875732422
2002-04-15,29.047142028808594
2002-04-16,29.335901260375977
2002-04-17,29.311840057373047
2002-04-18,29.369596481323242
2002-04-19,29.571739196777344
2002-04-22,29.307010650634766
2002-04-23,29.075984954833984
2002-04-24,28.8449649810791
2002-04-25,28.98455238342285
2002-04-26,29.075984954833984
2002-04-29,28.748701095581055
2002-04-30,28.89790916442871
2002-05-01,28.806468963623047
2002-05-02,28.8449649810791
2002-05-03,28.926788330078125
2002-05-06,28.67652130126953
2002-05-07,28.421398162841797
2002-05-08,28.72464942932129
2002-05-09,28.118181228637695
2002-05-10,28.272207260131836
2002-05-13,28.392541885375977
2002-05-14,28.68614387512207
2002-05-15,28.734268188476562
2002-05-16,28.67652130126953
2002-05-17,28.662071228027344
2002-05-20,28.36846160888672
2002-05-21,28.045995712280273
2002-05-22,28.036361694335938
2002-05-23,28.21502113342285
2002-05-24,28.19572639465332
2002-05-28,28.152265548706055
2002-05-29,28.330915451049805
2002-05-30,28.49028205871582
2002-05-31,29.156660079956055
2002-06-03,29.683008193969727
2002-06-04,29.576770782470703
2002-06-05,29.625059127807617
2002-06-06,29.654027938842773
2002-06-07,29.63472557067871
2002-06-10,30.12241554260254
2002-06-11,30.252796173095703
2002-06-12,30.074146270751953
2002-06-13,30.310766220092773
2002-06-14,29.876171112060547
2002-06-17,30.0451717376709
2002-06-18,30.21417999267578
2002-06-19,30.228666305541992
2002-06-20,30.098295211791992
2002-06-21,29.880977630615234
2002-06-24,29.837533950805664
2002-06-25,29.074567794799805
2002-06-26,29.069738388061523
2002-06-27,29.20978355407715
2002-06-28,29.81821632385254
2002-07-01,29.56712532043457
2002-07-02,29.38361930847168
2002-07-03,29.30153465270996
2002-07-05,29.547807693481445
2002-07-08,29.470542907714844
2002-07-09,29.33049964904785
2002-07-10,30.542543411254883
2002-07-11,30.180391311645508
2002-07-12,29.58159637451172
2002-07-15,29.214616775512695
2002-07-16,29.069738388061523
2002-07-17,29.35948371887207
2002-07-18,29.96307945251465
2002-07-19,32.35336685180664
2002-07-22,30.47492790222168
2002-07-23,29.1180419921875
2002-07-24,29.861665725708008
2002-07-25,30.04034423828125
2002-07-26,30.378368377685547
2002-07-29,31.146146774291992
2002-07-30,31.146146774291992
2002-07-31,31.551767349243164
2002-08-01,30.96265411376953
2002-08-02,30.32525062561035
2002-08-05,29.586416244506836
2002-08-06,30.276941299438477
2002-08-07,30.479768753051758
2002-08-08,31.025421142578125
2002-08-09,31.218585968017578
2002-08-12,30.788822174072266
2002-08-13,30.668075561523438
2002-08-14,31.33930015563965
2002-08-15,31.624210357666016
2002-08-16,31.913936614990234
2002-08-19,32.280941009521484
2002-08-20,31.82220458984375
2002-08-21,31.913936614990234
2002-08-22,31.967214584350586
2002-08-23,31.61368179321289
2002-08-26,31.337648391723633
2002-08-27,31.40544319152832
2002-08-28,31.211729049682617
2002-08-29,30.92117691040039
2002-08-30,30.950227737426758
2002-09-03,30.291608810424805
2002-09-04,30.77589225769043
2002-09-05,30.417516708374023
2002-09-06,30.984134674072266
2002-09-09,30.703229904174805
2002-09-10,30.698396682739258
2002-09-11,30.51922035217285
2002-09-12,30.010732650756836
2002-09-13,30.001047134399414
2002-09-16,30.10758399963379
2002-09-17,30.214115142822266
2002-09-18,29.952606201171875
2002-09-19,30.34001922607422
2002-09-20,30.412681579589844
2002-09-23,30.185075759887695
2002-09-24,29.90418815612793
2002-09-25,30.131793975830078
2002-09-26,30.800090789794922
2002-09-27,30.349727630615234
2002-09-30,30.281917572021484
2002-10-01,31.090646743774414
2002-10-02,30.698396682739258
2002-10-03,30.993791580200195
2002-10-04,29.831546783447266
2002-10-07,28.741912841796875
2002-10-08,29.17776870727539
2002-10-09,29.143863677978516
2002-10-10,29.570024490356445
2002-10-11,29.942930221557617
2002-10-14,29.99135971069336
2002-10-15,30.833984375
2002-10-16,30.717771530151367
2002-10-17,30.708084106445312
2002-10-18,30.55796241760254
2002-10-21,31.080976486206055
2002-10-22,30.15117073059082
2002-10-23,30.26739501953125
2002-10-24,30.26739501953125
2002-10-25,30.359420776367188
2002-10-28,29.652368545532227
2002-10-29,29.192298889160156
2002-10-30,29.31336784362793
2002-10-31,29.061532974243164
2002-11-01,29.51190948486328
2002-11-04,29.894502639770508
2002-11-05,29.952606201171875
2002-11-06,30.475624084472656
2002-11-07,29.83637046813965
2002-11-08,30.189905166625977
2002-11-11,30.257715225219727
2002-11-12,30.034948348999023
2002-11-13,30.218963623046875
2002-11-14,30.528905868530273
2002-11-15,30.620922088623047
2002-11-18,30.325496673583984
2002-11-19,30.16084861755371
2002-11-20,30.57249641418457
2002-11-21,31.06308364868164
2002-11-22,30.844520568847656
2002-11-25,30.504470825195312
2002-11-26,30.164453506469727
2002-11-27,30.844520568847656
2002-11-29,30.776508331298828
2002-12-02,31.07281494140625
2002-12-03,30.99022674560547
2002-12-04,31.043651580810547
2002-12-05,30.965938568115234
2002-12-06,31.12624740600586
2002-12-09,30.99022674560547
2002-12-10,30.844520568847656
2002-12-11,30.96107292175293
2002-12-12,30.89307975769043
2002-12-13,30.86876678466797
2002-12-16,31.223379135131836
2002-12-17,31.038799285888672
2002-12-18,31.058223724365234
2002-12-19,30.907644271850586
2002-12-20,30.980504989624023
2002-12-23,31.029098510742188
2002-12-24,30.917346954345703
2002-12-26,30.873647689819336
2002-12-27,30.606477737426758
2002-12-30,30.786203384399414
2002-12-31,30.640493392944336
2003-01-02,31.082509994506836
2003-01-03,30.999929428100586
2003-01-06,31.189380645751953
2003-01-07,31.08736228942871
2003-01-08,30.86876678466797
2003-01-09,31.15049171447754
2003-01-10,31.101951599121094
2003-01-13,30.941661834716797
2003-01-14,30.99022674560547
2003-01-15,30.786203384399414
2003-01-16,30.854219436645508
2003-01-17,30.815366744995117
2003-01-21,30.431617736816406
2003-01-22,30.18874168395996
2003-01-23,30.077030181884766
2003-01-24,29.53300666809082
2003-01-27,29.372718811035156
2003-01-28,29.644725799560547
2003-01-29,29.411579132080078
2003-01-30,29.02298355102539
2003-01-31,29.304706573486328
2003-02-03,29.43585205078125
2003-02-04,29.120113372802734
2003-02-05,29.188135147094727
2003-02-06,29.008424758911133
2003-02-07,28.731544494628906
2003-02-10,28.731544494628906
2003-02-11,28.561521530151367
2003-02-12,28.289512634277344
2003-02-13,27.968914031982422
2003-02-14,28.65867805480957
2003-02-18,28.896686553955078
2003-02-19,28.648963928222656
2003-02-20,28.356473922729492
2003-02-21,28.473459243774414
2003-02-24,27.868982315063477
2003-02-25,27.956735610961914
2003-02-26,27.922609329223633
2003-02-27,27.917743682861328
2003-02-28,28.049360275268555
2003-03-03,28.20047950744629
2003-03-04,27.7032470703125
2003-03-05,27.323015213012695
2003-03-06,27.040292739868164
2003-03-07,26.830671310424805
2003-03-10,26.196962356567383
2003-03-11,25.923959732055664
2003-03-12,26.59668731689453
2003-03-13,26.99641990661621
2003-03-14,27.298654556274414
2003-03-17,27.971376419067383
2003-03-18,28.166353225708008
2003-03-19,28.580724716186523
2003-03-20,28.741580963134766
2003-03-21,29.175430297851562
2003-03-24,28.166353225708008
2003-03-25,28.444215774536133
2003-03-26,28.254098892211914
2003-03-27,28.102983474731445
2003-03-28,27.932371139526367
2003-03-31,27.786117553710938
2003-04-01,28.039613723754883
2003-04-02,28.395469665527344
2003-04-03,28.20047950744629
2003-04-04,28.18098258972168
2003-04-07,28.254098892211914
2003-04-08,28.30772590637207
2003-04-09,28.0006160736084
2003-04-10,28.029865264892578
2003-04-11,28.176111221313477
2003-04-14,28.46858787536621
2003-04-15,28.614826202392578
2003-04-16,28.14198875427246
2003-04-17,28.444215774536133
2003-04-21,28.210222244262695
2003-04-22,29.277788162231445
2003-04-23,29.49230194091797
2003-04-24,29.502052307128906
2003-04-25,29.502052307128906
2003-04-28,30.06752586364746
2003-04-29,30.267377853393555
2003-04-30,30.282007217407227
2003-05-01,30.189373016357422
2003-05-02,30.41849708557129
2003-05-05,30.24787139892578
2003-05-06,30.428239822387695
2003-05-07,30.233247756958008
2003-05-08,30.03826141357422
2003-05-09,30.18451690673828
2003-05-12,30.467247009277344
2003-05-13,30.41849708557129
2003-05-14,30.38435935974121
2003-05-15,30.863704681396484
2003-05-16,30.350120544433594
2003-05-19,30.32078742980957
2003-05-20,30.203397750854492
2003-05-21,30.218067169189453
2003-05-22,30.13001823425293
2003-05-23,30.15448760986328
2003-05-27,30.340360641479492
2003-05-28,30.242528915405273
2003-05-29,30.232742309570312
2003-05-30,30.535995483398438
2003-06-02,30.795242309570312
2003-06-03,30.951759338378906
2003-06-04,31.230560302734375
2003-06-05,31.132728576660156
2003-06-06,31.1131649017334
2003-06-09,30.941967010498047
2003-06-10,31.127843856811523
2003-06-11,31.27459144592285
2003-06-12,31.20609474182129
2003-06-13,31.14250373840332
2003-06-16,31.396862030029297
2003-06-17,31.30391502380371
2003-06-18,31.240324020385742
2003-06-19,31.157201766967773
2003-06-20,31.396862030029297
2003-06-23,31.215879440307617
2003-06-24,31.10828971862793
2003-06-25,30.751209259033203
2003-06-26,31.083816528320312
2003-06-27,30.81479263305664
2003-06-30,31.157201766967773
2003-07-01,31.352828979492188
2003-07-02,31.42620849609375
2003-07-03,31.264789581298828
2003-07-07,31.49468421936035
2003-07-08,31.67565155029297
2003-07-09,31.587621688842773
2003-07-10,31.538698196411133
2003-07-11,31.4017276763916
2003-07-14,31.4017276763916
2003-07-15,31.318599700927734
2003-07-16,31.2501163482666
2003-07-17,31.279476165771484
2003-07-18,31.484891891479492
2003-07-21,31.690317153930664
2003-07-22,31.416418075561523
2003-07-23,31.411527633666992
2003-07-24,31.157201766967773
2003-07-25,31.28435707092285
2003-07-28,31.294137954711914
2003-07-29,31.09848403930664
2003-07-30,31.049579620361328
2003-07-31,30.85393714904785
2003-08-01,30.839252471923828
2003-08-04,30.74633026123047
2003-08-05,30.619142532348633
2003-08-06,30.49688720703125
2003-08-07,30.77566909790039
2003-08-08,30.92240333557129
2003-08-11,31.015338897705078
2003-08-12,31.064254760742188
2003-08-13,30.985998153686523
2003-08-14,31.157201766967773
2003-08-15,31.294137954711914
2003-08-18,31.279476165771484
2003-08-19,31.230560302734375
2003-08-20,31.235441207885742
2003-08-21,31.25018310546875
2003-08-22,31.289464950561523
2003-08-25,31.093036651611328
2003-08-26,31.13233184814453
2003-08-27,30.881914138793945
2003-08-28,30.808246612548828
2003-08-29,30.818056106567383
2003-09-02,31.06357765197754
2003-09-03,31.10287094116211
2003-09-04,31.03410530090332
2003-09-05,31.029216766357422
2003-09-08,30.911346435546875
2003-09-09,30.739471435546875
2003-09-10,30.513607025146484
2003-09-11,30.346660614013672
2003-09-12,30.20424461364746
2003-09-15,30.74440574645996
2003-09-16,31.407302856445312
2003-09-17,31.456418991088867
2003-09-18,31.780508041381836
