Date,HCA
2011-12-20,15.665809631347656
2011-12-21,16.2906494140625
2011-12-22,16.27577781677246
2011-12-23,15.963349342346191
2011-12-27,15.90384578704834
2011-12-28,15.554230690002441
2011-12-29,15.822020530700684
2011-12-30,16.387367248535156
2012-01-03,16.09724235534668
2012-01-04,15.472403526306152
2012-01-05,15.83690071105957
2012-01-06,16.61795425415039
2012-01-09,16.104686737060547
2012-01-10,16.707218170166016
2012-01-11,17.703994750976562
2012-01-12,17.34694480895996
2012-01-13,17.778385162353516
2012-01-17,17.86765480041504
2012-01-18,18.046175003051758
2012-01-19,18.232139587402344
2012-01-20,18.22470474243164
2012-01-23,18.328845977783203
2012-01-24,19.3851318359375
2012-01-25,20.084369659423828
2012-01-26,19.60829734802246
2012-01-27,19.132221221923828
2012-01-30,18.485057830810547
2012-01-31,18.18007469177246
2012-02-01,18.574317932128906
2012-02-02,18.7974853515625
2012-02-03,19.68267822265625
2012-02-06,21.12578773498535
2012-02-07,21.438207626342773
2012-02-08,21.549785614013672
2012-02-09,20.679460525512695
2012-02-10,20.7017822265625
2012-02-13,20.314960479736328
2012-02-14,20.138381958007812
2012-02-15,19.93772315979004
2012-02-16,20.820634841918945
2012-02-17,20.130359649658203
2012-02-21,20.20259666442871
2012-02-22,20.5477352142334
2012-02-23,20.92498016357422
2012-02-24,21.46275520324707
2012-02-27,21.655384063720703
2012-02-28,21.61525535583496
2012-02-29,21.406566619873047
2012-03-01,21.069456100463867
2012-03-02,20.79655647277832
2012-03-05,20.77246856689453
2012-03-06,20.1945743560791
2012-03-07,20.379175186157227
2012-03-08,20.2908935546875
2012-03-09,20.56378936767578
2012-03-12,20.08220100402832
2012-03-13,20.266807556152344
2012-03-14,20.67615509033203
2012-03-15,20.403261184692383
2012-03-16,20.419307708740234
2012-03-19,20.1945743560791
2012-03-20,19.801273345947266
2012-03-21,20.08220100402832
2012-03-22,19.889564514160156
2012-03-23,20.10627555847168
2012-03-26,20.314960479736328
2012-03-27,19.488243103027344
2012-03-28,19.231393814086914
2012-03-29,19.17520523071289
2012-03-30,19.857454299926758
2012-04-02,20.852739334106445
2012-04-03,21.607229232788086
2012-04-04,21.559070587158203
2012-04-05,21.63933563232422
2012-04-09,21.551042556762695
2012-04-10,21.14971160888672
2012-04-11,21.454727172851562
2012-04-12,22.128948211669922
2012-04-13,21.671438217163086
2012-04-16,21.815914154052734
2012-04-17,22.161056518554688
2012-04-18,22.06473159790039
2012-04-19,22.153026580810547
2012-04-20,21.655384063720703
2012-04-23,21.077476501464844
2012-04-24,21.559070587158203
2012-04-25,21.71156883239746
2012-04-26,21.9122314453125
2012-04-27,21.856042861938477
2012-04-30,21.607229232788086
2012-05-01,22.120922088623047
2012-05-02,21.663415908813477
2012-05-03,21.47880744934082
2012-05-04,21.42262077331543
2012-05-07,21.077476501464844
2012-05-08,21.350379943847656
2012-05-09,21.221952438354492
2012-05-10,21.08550262451172
2012-05-11,21.069456100463867
2012-05-14,20.780500411987305
2012-05-15,20.64405059814453
2012-05-16,20.363128662109375
2012-05-17,20.419307708740234
2012-05-18,19.769168853759766
2012-05-21,20.748394012451172
2012-05-22,20.92498016357422
2012-05-23,20.868791580200195
2012-05-24,20.949054718017578
2012-05-25,20.88484764099121
2012-05-29,21.14971160888672
2012-05-30,20.868791580200195
2012-05-31,20.86076545715332
2012-06-01,19.857454299926758
2012-06-04,19.58455467224121
2012-06-05,20.09022331237793
2012-06-06,20.684192657470703
2012-06-07,20.427337646484375
2012-06-08,20.66813087463379
2012-06-11,20.941028594970703
2012-06-12,21.029319763183594
2012-06-13,21.045373916625977
2012-06-14,21.189849853515625
2012-06-15,21.454727172851562
2012-06-18,21.567094802856445
2012-06-19,21.791831970214844
2012-06-20,21.856042861938477
2012-06-21,21.294191360473633
2012-06-22,21.069456100463867
2012-06-25,20.555761337280273
2012-06-26,21.02129364013672
2012-06-27,21.35840606689453
2012-06-28,23.653974533081055
2012-06-29,24.42451286315918
2012-07-02,24.071346282958984
2012-07-03,23.678056716918945
2012-07-05,23.06804084777832
2012-07-06,22.80316734313965
2012-07-09,22.594480514526367
2012-07-10,22.498172760009766
2012-07-11,22.40184211730957
2012-07-12,22.337635040283203
2012-07-13,22.602506637573242
2012-07-16,22.289478302001953
2012-07-17,22.578428268432617
2012-07-18,22.955673217773438
2012-07-19,22.305532455444336
2012-07-20,22.088815689086914
2012-07-23,21.687490463256836
2012-07-24,21.47880744934082
2012-07-25,21.799863815307617
2012-07-26,21.59117317199707
2012-07-27,21.920257568359375
2012-07-30,21.78380584716797
2012-07-31,21.254064559936523
2012-08-01,21.061426162719727
2012-08-02,21.221952438354492
2012-08-03,21.350379943847656
2012-08-06,20.507596969604492
2012-08-07,21.583147048950195
2012-08-08,21.872098922729492
2012-08-09,22.000524520874023
2012-08-10,21.839996337890625
2012-08-13,21.743677139282227
2012-08-14,21.82394027709961
2012-08-15,21.888153076171875
2012-08-16,22.562379837036133
2012-08-17,23.284757614135742
2012-08-20,23.308839797973633
2012-08-21,22.955673217773438
2012-08-22,22.714881896972656
2012-08-23,22.578428268432617
2012-08-24,22.57040786743164
2012-08-27,22.76304054260254
2012-08-28,22.755014419555664
2012-08-29,22.730932235717773
2012-08-30,22.88343620300293
2012-08-31,22.91553497314453
2012-09-04,22.907508850097656
2012-09-05,23.06001853942871
2012-09-06,23.54962921142578
2012-09-07,23.525550842285156
2012-09-10,23.437255859375
2012-09-11,23.220550537109375
2012-09-12,23.4051513671875
2012-09-13,24.320165634155273
2012-09-14,25.01045036315918
2012-09-17,25.556245803833008
2012-09-18,26.222440719604492
2012-09-19,26.28665542602539
2012-09-20,26.09402084350586
2012-09-21,26.134151458740234
2012-09-24,25.845199584960938
2012-09-25,25.556245803833008
2012-09-26,25.66058921813965
2012-09-27,26.527442932128906
2012-09-28,26.687973022460938
2012-10-01,27.089298248291016
2012-10-02,26.696006774902344
2012-10-03,26.391000747680664
2012-10-04,25.829143524169922
2012-10-05,25.652559280395508
2012-10-08,25.138872146606445
2012-10-09,24.665311813354492
2012-10-10,24.400434494018555
2012-10-11,24.873994827270508
2012-10-12,24.817808151245117
2012-10-15,25.524139404296875
2012-10-16,24.761621475219727
2012-10-17,24.68938446044922
2012-10-18,24.705442428588867
2012-10-19,24.119504928588867
2012-10-22,24.681354522705078
2012-10-23,23.790424346923828
2012-10-24,24.577011108398438
2012-10-25,25.09070587158203
2012-10-26,25.307422637939453
2012-10-31,24.766931533813477
2012-11-01,26.16175651550293
2012-11-02,26.73712730407715
2012-11-05,28.09708023071289
2012-11-06,26.963781356811523
2012-11-07,29.509342193603516
2012-11-08,28.12323570251465
2012-11-09,28.437070846557617
2012-11-12,28.349891662597656
2012-11-13,27.626331329345703
2012-11-14,26.47559356689453
2012-11-15,26.083297729492188
2012-11-16,26.588918685913086
2012-11-19,27.45197296142578
2012-11-20,27.338642120361328
2012-11-21,27.338642120361328
2012-11-23,27.425819396972656
2012-11-26,26.98993682861328
2012-11-27,26.806869506835938
2012-11-28,26.763273239135742
2012-11-29,27.6699161529541
2012-11-30,27.678632736206055
2012-12-03,28.07964515686035
2012-12-04,27.905290603637695
2012-12-05,28.24528694152832
2012-12-06,28.96013069152832
2012-12-07,29.430883407592773
2012-12-10,29.52677345275879
2012-12-11,28.75090980529785
2012-12-12,28.689882278442383
2012-12-13,28.634197235107422
2012-12-14,28.5413818359375
2012-12-17,28.968338012695312
2012-12-18,29.47883415222168
2012-12-19,29.43242645263672
2012-12-20,28.931209564208984
2012-12-21,28.903362274169922
2012-12-24,28.782699584960938
2012-12-26,28.253643035888672
2012-12-27,28.402149200439453
2012-12-28,27.975191116333008
2012-12-31,28.003034591674805
2013-01-02,29.051870346069336
2013-01-03,29.376737594604492
2013-01-04,29.645904541015625
2013-01-07,29.998605728149414
2013-01-08,29.42314338684082
2013-01-09,30.676177978515625
2013-01-10,30.787553787231445
2013-01-11,30.815399169921875
2013-01-14,31.41871452331543
2013-01-15,32.476844787597656
2013-01-16,32.653202056884766
2013-01-17,33.915504455566406
2013-01-18,34.29606246948242
2013-01-22,35.27064514160156
2013-01-23,34.86224365234375
2013-01-24,35.020042419433594
2013-01-25,35.02931213378906
2013-01-28,34.6951789855957
2013-01-29,34.026893615722656
2013-01-30,35.33561325073242
2013-01-31,34.94578552246094
2013-02-01,35.47484588623047
2013-02-04,34.908660888671875
2013-02-05,34.81583786010742
2013-02-06,34.509552001953125
2013-02-07,34.407432556152344
2013-02-08,34.54667282104492
2013-02-11,34.026893615722656
2013-02-12,33.831974029541016
2013-02-13,34.240360260009766
2013-02-14,34.1846809387207
2013-02-15,33.6741828918457
2013-02-19,33.79484939575195
2013-02-20,32.86666488647461
2013-02-21,33.21937561035156
2013-02-22,33.1915283203125
2013-02-25,32.68103790283203
2013-02-26,33.08015060424805
2013-02-27,34.04545593261719
2013-02-28,34.42601013183594
2013-03-01,34.305335998535156
2013-03-04,34.01762008666992
2013-03-05,34.286781311035156
2013-03-06,34.25893783569336
2013-03-07,34.379608154296875
2013-03-08,34.57450866699219
2013-03-11,35.07572555541992
2013-03-12,35.289215087890625
2013-03-13,35.53053283691406
2013-03-14,35.68832015991211
2013-03-15,35.19638442993164
2013-03-18,35.066444396972656
2013-03-19,35.52124786376953
2013-03-20,35.79043197631836
2013-03-21,35.79043197631836
2013-03-22,36.48655319213867
2013-03-25,36.570091247558594
2013-03-26,37.303340911865234
2013-03-27,37.526100158691406
2013-03-28,37.71174240112305
2013-04-01,37.795284271240234
2013-04-02,36.99704360961914
2013-04-03,35.187103271484375
2013-04-04,34.982913970947266
2013-04-05,34.78799057006836
2013-04-08,34.99219512939453
2013-04-09,34.927215576171875
2013-04-10,34.03616714477539
2013-04-11,35.66975402832031
2013-04-12,35.56767272949219
2013-04-15,34.08258056640625
2013-04-16,35.149986267089844
2013-04-17,34.84368133544922
2013-04-18,34.268211364746094
2013-04-19,34.955074310302734
2013-04-22,35.01076126098633
2013-04-23,35.14069366455078
2013-04-24,35.419151306152344
2013-04-25,35.21494674682617
2013-04-26,35.502685546875
2013-04-29,37.47041320800781
2013-04-30,37.0248908996582
2013-05-01,36.65362548828125
2013-05-02,37.56325149536133
2013-05-03,38.05515670776367
2013-05-06,38.42643737792969
2013-05-07,38.22224044799805
2013-05-08,37.53538513183594
2013-05-09,37.44256591796875
2013-05-10,37.804561614990234
2013-05-13,37.76742935180664
2013-05-14,37.878814697265625
2013-05-15,37.3126335144043
2013-05-16,36.65362548828125
2013-05-17,36.2823600769043
2013-05-20,35.45627212524414
2013-05-21,34.955074310302734
2013-05-22,34.611637115478516
2013-05-23,35.177833557128906
2013-05-24,34.83441162109375
2013-05-28,35.55837631225586
2013-05-29,35.29847717285156
2013-05-30,36.0317497253418
2013-05-31,36.25450897216797
2013-06-03,36.458702087402344
2013-06-04,36.21738815307617
2013-06-05,35.372737884521484
2013-06-06,35.64192199707031
2013-06-07,36.755714416503906
2013-06-10,37.34976577758789
2013-06-11,36.87638854980469
2013-06-12,36.69076156616211
2013-06-13,37.39616775512695
2013-06-14,37.03417205810547
2013-06-17,36.44014358520508
2013-06-18,36.04103469848633
2013-06-19,35.96678161621094
2013-06-20,34.973628997802734
2013-06-21,34.75086212158203
2013-06-24,33.97120666503906
2013-06-25,33.98976516723633
2013-06-26,33.896942138671875
2013-06-27,33.77627944946289
2013-06-28,33.46998596191406
2013-07-01,34.286781311035156
2013-07-02,34.25893783569336
2013-07-03,32.9409294128418
2013-07-05,33.284339904785156
2013-07-08,33.831974029541016
2013-07-09,34.22181701660156
2013-07-10,34.59307861328125
2013-07-11,34.56523513793945
2013-07-12,34.91792678833008
2013-07-15,34.53738021850586
2013-07-16,36.068878173828125
2013-07-17,35.7254524230957
2013-07-18,36.347320556640625
2013-07-19,35.85539245605469
2013-07-22,36.40302658081055
2013-07-23,36.29164505004883
2013-07-24,35.9760627746582
2013-07-25,35.901817321777344
2013-07-26,36.88566589355469
2013-07-29,36.2452392578125
2013-07-30,36.2823600769043
2013-07-31,36.19881057739258
2013-08-01,36.273075103759766
2013-08-02,36.2359504699707
2013-08-05,36.71858596801758
2013-08-06,35.57693862915039
2013-08-07,35.326332092285156
2013-08-08,35.762577056884766
2013-08-09,36.208099365234375
2013-08-12,35.9853401184082
2013-08-13,35.85539245605469
2013-08-14,36.310203552246094
2013-08-15,35.65119552612305
2013-08-16,35.177833557128906
2013-08-19,35.317047119140625
2013-08-20,35.808990478515625
2013-08-21,35.5119743347168
2013-08-22,35.73472213745117
2013-08-23,35.5119743347168
2013-08-26,36.55152130126953
2013-08-27,35.73472213745117
2013-08-28,35.79970169067383
2013-08-29,35.96678161621094
2013-08-30,35.4470100402832
2013-09-03,35.901817321777344
2013-09-04,35.74400329589844
2013-09-05,35.91108703613281
2013-09-06,36.68147277832031
2013-09-09,36.05030822753906
2013-09-10,36.51439666748047
2013-09-11,36.848541259765625
2013-09-12,36.88566589355469
2013-09-13,37.39616775512695
2013-09-16,38.147979736328125
2013-09-17,38.34290313720703
2013-09-18,39.67947006225586
2013-09-19,39.29891586303711
2013-09-20,39.13184356689453
2013-09-23,38.99262237548828
2013-09-24,38.47285079956055
2013-09-25,39.01118087768555
2013-09-26,39.326759338378906
2013-09-27,39.04830551147461
2013-09-30,39.67947006225586
2013-10-01,41.39658737182617
2013-10-02,42.08345031738281
2013-10-03,42.640357971191406
2013-10-04,42.78886032104492
2013-10-07,42.93735885620117
2013-10-08,42.519691467285156
2013-10-09,42.705326080322266
2013-10-10,42.371192932128906
2013-10-11,43.215824127197266
2013-10-14,43.00233840942383
2013-10-15,42.60322570800781
2013-10-16,42.90024948120117
2013-10-17,43.9769287109375
2013-10-18,45.053611755371094
2013-10-21,44.11614990234375
2013-10-22,43.62422180175781
2013-10-23,43.410743713378906
2013-10-24,42.510414123535156
2013-10-25,43.549957275390625
2013-10-28,43.64278030395508
2013-10-29,43.93980407714844
2013-10-30,43.31792449951172
2013-10-31,43.7541618347168
2013-11-01,43.911956787109375
2013-11-04,44.31106185913086
2013-11-05,43.11372375488281
2013-11-06,42.046321868896484
2013-11-07,41.06245422363281
2013-11-08,41.88853454589844
2013-11-11,42.23194885253906
2013-11-12,42.17626953125
2013-11-13,42.35261154174805
2013-11-14,42.55681228637695
2013-11-15,41.83284378051758
2013-11-18,41.12742614746094
2013-11-19,40.635501861572266
2013-11-20,41.025333404541016
2013-11-21,41.24809646606445
2013-11-22,41.545101165771484
2013-11-25,41.16455841064453
2013-11-26,42.21338653564453
2013-11-27,43.17869567871094
2013-11-29,43.085880279541016
2013-12-02,43.36433792114258
2013-12-03,43.67991256713867
2013-12-04,43.62422180175781
2013-12-05,43.2251091003418
2013-12-06,43.84698486328125
2013-12-09,43.605648040771484
2013-12-10,43.902671813964844
2013-12-11,43.37360382080078
2013-12-12,42.99305725097656
2013-12-13,43.46643829345703
2013-12-16,43.791290283203125
2013-12-17,42.26907730102539
2013-12-18,43.2065315246582
2013-12-19,42.38045883178711
2013-12-20,43.522117614746094
2013-12-23,42.73317337036133
2013-12-24,43.1879768371582
2013-12-26,43.27150344848633
2013-12-27,43.13228988647461
2013-12-30,43.800575256347656
2013-12-31,44.283226013183594
2014-01-02,44.338905334472656
2014-01-03,45.267086029052734
2014-01-06,45.0443229675293
2014-01-07,46.2695198059082
2014-01-08,46.91923904418945
2014-01-09,47.244102478027344
2014-01-10,47.63392639160156
2014-01-13,47.29978942871094
2014-01-14,47.71747970581055
2014-01-15,47.401885986328125
2014-01-16,47.54111099243164
2014-01-17,47.71747970581055
2014-01-21,46.408748626708984
2014-01-22,46.241668701171875
2014-01-23,46.21381378173828
2014-01-24,44.92366409301758
2014-01-27,45.5733757019043
2014-01-28,45.963226318359375
2014-01-29,45.75901412963867
2014-01-30,45.93537139892578
2014-01-31,46.65935516357422
2014-02-03,44.97935104370117
2014-02-04,45.0350456237793
2014-02-05,44.52455520629883
2014-02-06,44.89582824707031
2014-02-07,44.85868453979492
2014-02-10,45.45272445678711
2014-02-11,45.44343566894531
2014-02-12,45.54555130004883
2014-02-13,46.408748626708984
2014-02-14,46.18598175048828
2014-02-18,46.2602424621582
2014-02-19,46.00034713745117
2014-02-20,46.622222900390625
2014-02-21,46.41802978515625
2014-02-24,46.75217056274414
2014-02-25,46.00034713745117
2014-02-26,46.85427474975586
2014-02-27,47.8195686340332
2014-02-28,47.52255630493164
2014-03-03,47.977352142333984
2014-03-04,47.392616271972656
2014-03-05,46.677913665771484
2014-03-06,46.056034088134766
2014-03-07,46.065311431884766
2014-03-10,45.991058349609375
2014-03-11,45.703346252441406
2014-03-12,45.67548370361328
2014-03-13,44.55240249633789
2014-03-14,44.227535247802734
2014-03-17,44.80300521850586
2014-03-18,45.69404602050781
2014-03-19,46.36233139038086
2014-03-20,45.87968444824219
2014-03-21,46.53868103027344
2014-03-24,45.2856559753418
2014-03-25,45.33205032348633
2014-03-26,46.73360061645508
2014-03-27,46.742881774902344
2014-03-28,47.46685028076172
2014-03-31,48.729190826416016
2014-04-01,48.172279357910156
2014-04-02,48.487857818603516
2014-04-03,47.476139068603516
2014-04-04,46.5665283203125
2014-04-07,45.2578010559082
2014-04-08,46.39017868041992
2014-04-09,47.10487747192383
2014-04-10,45.67548370361328
2014-04-11,44.747318267822266
2014-04-14,45.01648712158203
2014-04-15,45.2392463684082
2014-04-16,45.081459045410156
2014-04-17,45.48984146118164
2014-04-21,45.907527923583984
2014-04-22,45.870399475097656
2014-04-23,46.78001403808594
2014-04-24,46.90067672729492
2014-04-25,49.60166549682617
2014-04-28,48.8312873840332
2014-04-29,47.708187103271484
2014-04-30,48.265098571777344
2014-05-01,48.636356353759766
2014-05-02,48.15371322631836
2014-05-05,48.58995819091797
2014-05-06,48.22796630859375
2014-05-07,47.838130950927734
2014-05-08,47.50397872924805
2014-05-09,47.810279846191406
2014-05-12,48.543548583984375
2014-05-13,48.5992317199707
2014-05-14,48.8962516784668
2014-05-15,48.35790252685547
2014-05-16,47.56896209716797
2014-05-19,47.810279846191406
2014-05-20,48.00519943237305
2014-05-21,48.51569747924805
2014-05-22,48.571388244628906
2014-05-23,49.60166549682617
2014-05-27,49.304664611816406
2014-05-28,49.53669357299805
2014-05-29,49.55525207519531
2014-05-30,49.183990478515625
2014-06-02,49.183990478515625
2014-06-03,50.585533142089844
2014-06-04,50.83613586425781
2014-06-05,52.2191162109375
2014-06-06,51.59722900390625
2014-06-09,51.40232849121094
2014-06-10,51.29093551635742
2014-06-11,51.05890655517578
2014-06-12,50.604095458984375
2014-06-13,51.03104782104492
2014-06-16,51.96851348876953
2014-06-17,51.56939697265625
2014-06-18,51.80143737792969
2014-06-19,52.43259048461914
2014-06-20,53.47216033935547
2014-06-23,53.843421936035156
2014-06-24,52.47900390625
2014-06-25,52.76673889160156
2014-06-26,51.7550163269043
2014-06-27,51.448734283447266
2014-06-30,52.330501556396484
2014-07-01,52.06134033203125
2014-07-02,53.15657043457031
2014-07-03,53.008060455322266
2014-07-07,51.49514389038086
2014-07-08,50.604095458984375
2014-07-09,51.00321578979492
2014-07-10,51.69933319091797
2014-07-11,51.922096252441406
2014-07-14,51.77358627319336
2014-07-15,51.244537353515625
2014-07-16,56.6093864440918
2014-07-17,56.256675720214844
2014-07-18,57.95524215698242
2014-07-21,57.1291618347168
2014-07-22,57.33336639404297
2014-07-23,57.59324264526367
2014-07-24,57.082763671875
2014-07-25,58.3822021484375
2014-07-28,59.07832717895508
2014-07-29,60.39634323120117
2014-07-30,61.50086975097656
2014-07-31,60.619102478027344
2014-08-01,60.78617477416992
2014-08-04,61.101749420166016
2014-08-05,62.0020637512207
2014-08-06,62.21555709838867
2014-08-07,62.391937255859375
2014-08-08,62.30835723876953
2014-08-11,61.19455337524414
2014-08-12,60.7119255065918
2014-08-13,61.62153244018555
2014-08-14,62.37334442138672
2014-08-15,62.874549865722656
2014-08-18,63.923397064208984
2014-08-19,63.75633239746094
2014-08-20,63.607826232910156
2014-08-21,63.53356170654297
2014-08-22,64.285400390625
2014-08-25,63.830596923828125
2014-08-26,64.2946548461914
2014-08-27,64.27611541748047
2014-08-28,64.0255355834961
2014-08-29,64.80516815185547
2014-09-02,65.1114730834961
2014-09-03,64.18328857421875
2014-09-04,63.19013977050781
2014-09-05,64.26683044433594
2014-09-08,65.18572235107422
2014-09-09,65.6219711303711
2014-09-10,65.74264526367188
2014-09-11,67.15342712402344
2014-09-12,66.4201889038086
2014-09-15,66.21600341796875
2014-09-16,66.55013275146484
2014-09-17,66.3459243774414
2014-09-18,67.16273498535156
2014-09-19,68.2022933959961
2014-09-22,67.413330078125
2014-09-23,66.90283203125
2014-09-24,67.86814880371094
2014-09-25,66.40162658691406
2014-09-26,66.08602905273438
2014-09-29,66.61509704589844
2014-09-30,65.45490264892578
2014-10-01,63.53356170654297
2014-10-02,64.38748931884766
2014-10-03,66.13246154785156
2014-10-06,65.81688690185547
2014-10-07,65.89112854003906
2014-10-08,66.91211700439453
2014-10-09,64.48956298828125
2014-10-10,64.09974670410156
2014-10-13,62.234127044677734
2014-10-14,62.16913986206055
2014-10-15,60.182857513427734
2014-10-16,63.32939147949219
2014-10-17,64.45245361328125
2014-10-20,65.39917755126953
2014-10-21,66.46662902832031
2014-10-22,65.19503021240234
2014-10-23,66.23453521728516
2014-10-24,66.89354705810547
2014-10-27,66.27169036865234
2014-10-28,66.1603012084961
2014-10-29,64.8979721069336
2014-10-30,64.41531372070312
2014-10-31,65.0186538696289
2014-11-03,65.18572235107422
2014-11-04,64.35964965820312
2014-11-05,62.97666549682617
2014-11-06,64.01622772216797
2014-11-07,61.027503967285156
2014-11-10,61.027503967285156
2014-11-11,61.268821716308594
2014-11-12,60.182857513427734
2014-11-13,60.117881774902344
2014-11-14,58.41932678222656
2014-11-17,61.00893783569336
2014-11-18,62.40119171142578
2014-11-19,62.224857330322266
2014-11-20,62.995243072509766
