Date,NDSN
2000-07-26,10.103913307189941
2000-07-27,9.750938415527344
2000-07-28,9.883304595947266
2000-07-31,9.971546173095703
2000-08-01,10.269370079040527
2000-08-02,10.423791885375977
2000-08-03,10.37967300415039
2000-08-04,10.567191123962402
2000-08-07,10.644405364990234
2000-08-08,11.030471801757812
2000-08-09,10.920165061950684
2000-08-10,10.909136772155762
2000-08-11,11.162836074829102
2000-08-14,11.33932113647461
2000-08-15,10.94222640991211
2000-08-16,10.89810848236084
2000-08-17,10.831920623779297
2000-08-18,10.743680000305176
2000-08-21,10.853988647460938
2000-08-22,10.52306842803955
2000-08-23,10.668869972229004
2000-08-24,11.189571380615234
2000-08-25,11.289278984069824
2000-08-28,11.422224998474121
2000-08-29,11.544089317321777
2000-08-30,11.499778747558594
2000-08-31,11.477619171142578
2000-09-01,11.36683177947998
2000-09-05,11.012307167053223
2000-09-06,11.123098373413086
2000-09-07,11.25604248046875
2000-09-08,11.300360679626465
2000-09-11,11.25604248046875
2000-09-12,11.38899040222168
2000-09-13,11.078780174255371
2000-09-14,10.835050582885742
2000-09-15,10.546996116638184
2000-09-18,10.480525970458984
2000-09-19,10.569159507751465
2000-09-20,10.436211585998535
2000-09-21,9.815802574157715
2000-09-22,9.771485328674316
2000-09-25,9.39480972290039
2000-09-26,9.3394136428833
2000-09-27,9.43912410736084
2000-09-28,9.61638069152832
2000-09-29,10.081694602966309
2000-10-02,9.018126487731934
2000-10-03,9.660701751708984
2000-10-04,9.882275581359863
2000-10-05,9.61638069152832
2000-10-06,9.572067260742188
2000-10-09,9.461282730102539
2000-10-10,9.461282730102539
2000-10-11,9.217541694641113
2000-10-12,9.084601402282715
2000-10-13,9.461282730102539
2000-10-16,9.8379545211792
2000-10-17,9.705011367797852
2000-10-18,9.483443260192871
2000-10-19,9.749327659606934
2000-10-20,9.682854652404785
2000-10-23,9.660701751708984
2000-10-24,9.682854652404785
2000-10-25,9.084601402282715
2000-10-26,9.793646812438965
2000-10-27,10.192480087280273
2000-10-30,10.5248384475708
2000-10-31,10.170320510864258
2000-11-01,10.32542896270752
2000-11-02,10.281107902526855
2000-11-03,10.103845596313477
2000-11-06,10.546996116638184
2000-11-07,10.57469654083252
2000-11-08,10.192480087280273
2000-11-09,9.882275581359863
2000-11-10,9.461282730102539
2000-11-13,9.594223976135254
2000-11-14,9.505598068237305
2000-11-15,9.15107536315918
2000-11-16,8.995972633361816
2000-11-17,9.483443260192871
2000-11-20,9.040283203125
2000-11-21,9.505598068237305
2000-11-22,9.688393592834473
2000-11-24,10.037378311157227
2000-11-27,9.749327659606934
2000-11-28,9.660701751708984
2000-11-29,9.793646812438965
2000-11-30,9.948744773864746
2000-12-01,10.037378311157227
2000-12-04,9.43912410736084
2000-12-05,10.347582817077637
2000-12-06,9.793646812438965
2000-12-07,9.815802574157715
2000-12-08,10.591313362121582
2000-12-11,10.414056777954102
2000-12-12,9.416969299316406
2000-12-13,9.5114107131958
2000-12-14,9.477997779846191
2000-12-15,9.18285083770752
2000-12-18,8.843158721923828
2000-12-19,9.34991455078125
2000-12-20,8.909989356994629
2000-12-21,9.221835136413574
2000-12-22,9.622782707214355
2000-12-26,9.466863632202148
2000-12-27,9.533686637878418
2000-12-28,10.491510391235352
2000-12-29,9.088187217712402
2001-01-02,9.444584846496582
2001-01-03,10.625161170959473
2001-01-04,10.313310623168945
2001-01-05,10.179658889770508
2001-01-08,10.335578918457031
2001-01-09,10.35785961151123
2001-01-10,10.469234466552734
2001-01-11,10.608454704284668
2001-01-12,10.959283828735352
2001-01-16,10.625161170959473
2001-01-17,10.424688339233398
2001-01-18,10.60288143157959
2001-01-19,10.803359985351562
2001-01-22,10.64743423461914
2001-01-23,10.864612579345703
2001-01-24,10.580606460571289
2001-01-25,10.580606460571289
2001-01-26,10.736536026000977
2001-01-29,10.803359985351562
2001-01-30,10.825631141662598
2001-01-31,10.424688339233398
2001-02-01,10.669711112976074
2001-02-02,10.51378345489502
2001-02-05,10.870183944702148
2001-02-06,11.159757614135742
2001-02-07,11.293408393859863
2001-02-08,10.870183944702148
2001-02-09,11.226581573486328
2001-02-12,11.293408393859863
2001-02-13,11.315683364868164
2001-02-14,11.026108741760254
2001-02-15,11.00383186340332
2001-02-16,10.669711112976074
2001-02-20,10.60288143157959
2001-02-21,10.048745155334473
2001-02-22,9.875295639038086
2001-02-23,9.713043212890625
2001-02-26,9.914466857910156
2001-02-27,9.534005165100098
2001-02-28,10.003986358642578
2001-03-01,9.892086029052734
2001-03-02,9.892086029052734
2001-03-05,10.026371002197266
2001-03-06,10.362070083618164
2001-03-07,10.205414772033691
2001-03-08,10.205414772033691
2001-03-09,9.757807731628418
2001-03-12,9.623523712158203
2001-03-13,10.026371002197266
2001-03-14,9.668280601501465
2001-03-15,9.735422134399414
2001-03-16,9.377342224121094
2001-03-19,9.131155967712402
2001-03-20,8.907358169555664
2001-03-21,8.750694274902344
2001-03-22,8.303083419799805
2001-03-23,8.616412162780762
2001-03-26,8.661169052124023
2001-03-27,8.952117919921875
2001-03-28,8.661169052124023
2001-03-29,8.750694274902344
2001-03-30,9.310196876525879
2001-04-02,8.750694274902344
2001-04-03,8.92973518371582
2001-04-04,8.750694274902344
2001-04-05,9.48924446105957
2001-04-06,9.243058204650879
2001-04-09,9.131155967712402
2001-04-10,9.62173080444336
2001-04-11,9.059537887573242
2001-04-12,9.381816864013672
2001-04-16,9.281548500061035
2001-04-17,9.184868812561035
2001-04-18,8.955698013305664
2001-04-19,9.48924446105957
2001-04-20,9.675446510314941
2001-04-23,9.310196876525879
2001-04-24,9.342430114746094
2001-04-25,10.123047828674316
2001-04-26,9.865234375
2001-04-27,10.280609130859375
2001-04-30,9.636053085327148
2001-05-01,10.033528327941895
2001-05-02,10.040691375732422
2001-05-03,9.546531677246094
2001-05-04,10.08008098602295
2001-05-07,9.883132934570312
2001-05-08,9.550115585327148
2001-05-09,9.528629302978516
2001-05-10,9.088189125061035
2001-05-11,9.449851989746094
2001-05-14,9.102505683898926
2001-05-15,9.073861122131348
2001-05-16,9.539371490478516
2001-05-17,9.94400691986084
2001-05-18,9.48924446105957
2001-05-21,10.008460998535156
2001-05-22,10.137372970581055
2001-05-23,9.464176177978516
2001-05-24,10.087240219116211
2001-05-25,9.374659538269043
2001-05-29,9.077444076538086
2001-05-30,9.131155967712402
2001-05-31,9.113255500793457
2001-06-01,9.589505195617676
2001-06-04,9.722689628601074
2001-06-05,9.593104362487793
2001-06-06,9.305133819580078
2001-06-07,9.863078117370605
2001-06-08,9.341130256652832
2001-06-11,9.359123229980469
2001-06-12,9.629103660583496
2001-06-13,9.359123229980469
2001-06-14,9.38072395324707
2001-06-15,9.553509712219238
2001-06-18,9.449122428894043
2001-06-19,9.38072395324707
2001-06-20,9.888276100158691
2001-06-21,9.607500076293945
2001-06-22,9.596701622009277
2001-06-25,9.413116455078125
2001-06-26,9.40951919555664
2001-06-27,9.53911018371582
2001-06-28,9.981867790222168
2001-06-29,9.53911018371582
2001-07-02,10.082659721374512
2001-07-03,9.506714820861816
2001-07-05,9.66150188446045
2001-07-06,9.08914852142334
2001-07-09,9.085551261901855
2001-07-10,8.761582374572754
2001-07-11,8.660789489746094
2001-07-12,9.28713321685791
2001-07-13,9.679491996765137
2001-07-16,9.161145210266113
2001-07-17,9.70109748840332
2001-07-18,8.999162673950195
2001-07-19,9.315927505493164
2001-07-20,9.467114448547363
2001-07-23,9.398725509643555
2001-07-24,9.445515632629395
2001-07-25,9.629103660583496
2001-07-26,9.629103660583496
2001-07-27,9.506714820861816
2001-07-30,9.43111515045166
2001-07-31,8.963162422180176
2001-08-01,9.420320510864258
2001-08-02,9.503114700317383
2001-08-03,9.362723350524902
2001-08-06,9.737091064453125
2001-08-07,9.70109748840332
2001-08-08,9.420320510864258
2001-08-09,9.578704833984375
2001-08-10,9.438321113586426
2001-08-13,9.62550163269043
2001-08-14,9.647098541259766
2001-08-15,9.77668571472168
2001-08-16,9.827082633972168
2001-08-17,9.62190055847168
2001-08-20,9.85948371887207
2001-08-21,9.881082534790039
2001-08-22,10.079061508178711
2001-08-23,9.809087753295898
2001-08-24,9.89907455444336
2001-08-27,9.827082633972168
2001-08-28,9.719091415405273
2001-08-29,9.628630638122559
2001-08-30,9.538175582885742
2001-08-31,9.422380447387695
2001-09-04,9.339160919189453
2001-09-05,9.335538864135742
2001-09-06,9.12567138671875
2001-09-07,9.03159236907959
2001-09-10,9.082250595092773
2001-09-17,8.50692367553711
2001-09-18,8.600997924804688
2001-09-19,8.412841796875
2001-09-20,7.779617786407471
2001-09-21,7.649351119995117
2001-09-24,8.036521911621094
2001-09-25,8.029287338256836
2001-09-26,7.765140533447266
2001-09-27,7.924351692199707
2001-09-28,7.906261920928955
2001-10-01,7.906261920928955
2001-10-02,8.014812469482422
2001-10-03,8.14869499206543
2001-10-04,8.557578086853027
2001-10-05,8.409223556518555
2001-10-08,8.532249450683594
2001-10-09,8.376659393310547
2001-10-10,8.441788673400879
2001-10-11,8.876001358032227
2001-10-12,8.626327514648438
2001-10-15,8.973697662353516
2001-10-16,9.035208702087402
2001-10-17,8.492445945739746
2001-10-18,8.600997924804688
2001-10-19,8.561197280883789
2001-10-22,8.676986694335938
2001-10-23,8.304289817810059
2001-10-24,8.640801429748535
2001-10-25,8.828959465026855
2001-10-26,8.941129684448242
2001-10-29,8.575668334960938
2001-10-30,8.315140724182129
2001-10-31,8.116131782531738
2001-11-01,8.326003074645996
2001-11-02,8.34770679473877
2001-11-05,8.387511253356934
2001-11-06,8.713171005249023
2001-11-07,8.626327514648438
2001-11-08,8.514159202575684
2001-11-09,8.752973556518555
2001-11-12,8.615472793579102
2001-11-13,8.626327514648438
2001-11-14,8.702317237854004
2001-11-15,8.72040843963623
2001-11-16,8.684222221374512
2001-11-19,8.890471458435059
2001-11-20,8.774680137634277
2001-11-21,8.705933570861816
2001-11-23,8.883235931396484
2001-11-26,8.991789817810059
2001-11-27,8.854290008544922
2001-11-28,8.698694229125977
2001-11-29,8.991789817810059
2001-11-30,8.742116928100586
2001-12-03,8.695075035095215
2001-12-04,8.752973556518555
2001-12-05,9.02073860168457
2001-12-06,9.368106842041016
2001-12-07,9.339160919189453
2001-12-10,9.223366737365723
2001-12-11,9.194415092468262
2001-12-12,9.241721153259277
2001-12-13,9.034327507019043
2001-12-14,9.241721153259277
2001-12-17,9.77293586730957
2001-12-18,9.823875427246094
2001-12-19,9.510967254638672
2001-12-20,9.36542797088623
2001-12-21,9.540080070495605
2001-12-24,9.507325172424316
2001-12-26,9.478219032287598
2001-12-27,9.623762130737305
2001-12-28,9.503691673278809
2001-12-31,9.609210014343262
2002-01-02,9.649231910705566
2002-01-03,10.133146286010742
2002-01-04,10.07129955291748
2002-01-07,9.976688385009766
2002-01-08,9.860264778137207
2002-01-09,9.802046775817871
2002-01-10,9.667421340942383
2002-01-11,9.609210014343262
2002-01-14,9.292658805847168
2002-01-15,9.29629898071289
2002-01-16,9.103462219238281
2002-01-17,9.256279945373535
2002-01-18,9.15075969696045
2002-01-22,8.866959571838379
2002-01-23,9.168951988220215
2002-01-24,9.132567405700684
2002-01-25,9.165314674377441
2002-01-28,9.572820663452148
2002-01-29,9.460030555725098
2002-01-30,9.678335189819336
2002-01-31,9.623762130737305
2002-02-01,9.605568885803223
2002-02-04,9.532797813415527
2002-02-05,9.754743576049805
2002-02-06,9.740195274353027
2002-02-07,9.692890167236328
2002-02-08,10.078569412231445
2002-02-11,10.009440422058105
2002-02-12,10.187727928161621
2002-02-13,10.060378074645996
2002-02-14,9.962142944335938
2002-02-15,9.827515602111816
2002-02-19,9.587374687194824
2002-02-20,9.861715316772461
2002-02-21,9.799534797668457
2002-02-22,10.03364086151123
2002-02-25,10.103137969970703
2002-02-26,10.00072193145752
2002-02-27,10.037303924560547
2002-02-28,9.960479736328125
2002-03-01,9.971458435058594
2002-03-04,10.304327011108398
2002-03-05,10.205564498901367
2002-03-06,10.831062316894531
2002-03-07,10.62256145477295
2002-03-08,10.662800788879395
2002-03-11,10.721327781677246
2002-03-12,10.607933044433594
2002-03-13,10.611589431762695
2002-03-14,10.640853881835938
2002-03-15,10.809118270874023
2002-03-18,10.838375091552734
2002-03-19,10.9444580078125
2002-03-20,10.907878875732422
2002-03-21,10.790831565856934
2002-03-22,10.790831565856934
2002-03-25,10.757905960083008
2002-03-26,10.88958740234375
2002-03-27,10.911538124084473
2002-03-28,11.028590202331543
2002-04-01,10.900565147399902
2002-04-02,11.141983985900879
2002-04-03,10.794486045837402
2002-04-04,11.098088264465332
2002-04-05,11.398042678833008
2002-04-08,11.449250221252441
2002-04-09,11.504121780395508
2002-04-10,11.774805068969727
2002-04-11,11.632146835327148
2002-04-12,11.665067672729492
2002-04-15,11.555334091186523
2002-04-16,12.188145637512207
2002-04-17,11.807723999023438
2002-04-18,11.730912208557129
2002-04-19,11.782124519348145
2002-04-22,11.317569732666016
2002-04-23,11.390727043151855
2002-04-24,11.094437599182129
2002-04-25,11.152957916259766
2002-04-26,11.2114896774292
2002-04-29,10.99932861328125
2002-04-30,11.332200050354004
2002-05-01,11.131011009216309
2002-05-02,11.32853889465332
2002-05-03,11.398042678833008
2002-05-06,10.99201488494873
2002-05-07,11.112724304199219
2002-05-08,11.339516639709473
2002-05-09,11.196855545043945
2002-05-10,10.97737979888916
2002-05-13,11.101749420166016
2002-05-14,11.668724060058594
2002-05-15,11.551671981811523
2002-05-16,11.30659008026123
2002-05-17,11.343173027038574
2002-05-20,11.35780143737793
2002-05-21,11.200509071350098
2002-05-22,11.094437599182129
2002-05-23,11.244405746459961
2002-05-24,11.152957916259766
2002-05-28,10.973721504211426
2002-05-29,10.684749603271484
2002-05-30,10.531116485595703
2002-05-31,10.410406112670898
2002-06-03,10.062906265258789
2002-06-04,9.997057914733887
2002-06-05,10.247078895568848
2002-06-06,9.787490844726562
2002-06-07,10.02280044555664
2002-06-10,10.004414558410645
2002-06-11,9.890435218811035
2002-06-12,9.960301399230957
2002-06-13,9.930877685546875
2002-06-14,9.89411449432373
2002-06-17,10.077947616577148
2002-06-18,10.033827781677246
2002-06-19,9.912497520446777
2002-06-20,9.7838134765625
2002-06-21,9.691893577575684
2002-06-24,9.577910423278809
2002-06-25,9.26906967163086
2002-06-26,9.434518814086914
2002-06-27,9.519086837768555
2002-06-28,9.066845893859863
2002-07-01,9.180828094482422
2002-07-02,9.004347801208496
2002-07-03,8.952868461608887
2002-07-05,9.412461280822754
2002-07-08,9.144058227539062
2002-07-09,9.166122436523438
2002-07-10,8.809473037719727
2002-07-11,8.552103996276855
2002-07-12,8.397679328918457
2002-07-15,8.386651039123535
2002-07-16,8.261643409729004
2002-07-17,8.559456825256348
2002-07-18,8.515334129333496
2002-07-19,8.423412322998047
2002-07-22,8.235899925231934
2002-07-23,8.06309986114502
2002-07-24,8.4822416305542
2002-07-25,8.64034652709961
2002-07-26,8.456504821777344
2002-07-29,8.890369415283203
2002-07-30,8.978604316711426
2002-07-31,8.86095142364502
2002-08-01,8.769027709960938
2002-08-02,8.423412322998047
2002-08-05,8.202808380126953
2002-08-06,8.50798225402832
2002-08-07,8.721232414245605
2002-08-08,8.996986389160156
2002-08-09,9.019048690795898
2002-08-12,8.875656127929688
2002-08-13,8.699173927307129
2002-08-14,9.107291221618652
2002-08-15,9.048460960388184
2002-08-16,9.239648818969727
2002-08-19,9.47128963470459
2002-08-20,9.353628158569336
2002-08-21,9.394079208374023
2002-08-22,8.879332542419434
2002-08-23,8.791090965270996
2002-08-26,8.791090965270996
2002-08-27,8.493271827697754
2002-08-28,8.311939239501953
2002-08-29,8.363751411437988
2002-08-30,8.474769592285156
2002-09-03,8.34154224395752
2002-09-04,8.559887886047363
2002-09-05,8.53768253326416
2002-09-06,8.767131805419922
2002-09-09,8.948469161987305
2002-09-10,9.052090644836426
2002-09-11,8.95217514038086
2002-09-12,8.881853103637695
2002-09-13,8.966973304748535
2002-09-16,8.878153800964355
2002-09-17,8.892959594726562
2002-09-18,8.926264762878418
2002-09-19,8.881853103637695
2002-09-20,8.881853103637695
2002-09-23,8.53768253326416
2002-09-24,8.508078575134277
2002-09-25,8.774532318115234
2002-09-26,9.00028133392334
2002-09-27,8.656108856201172
2002-09-30,8.785635948181152
2002-10-01,8.770831108093262
2002-10-02,8.504373550415039
2002-10-03,8.363751411437988
2002-10-04,8.263823509216309
2002-10-07,8.104689598083496
2002-10-08,8.400754928588867
2002-10-09,7.9381608963012695
2002-10-10,8.408151626586914
2002-10-11,8.60799789428711
2002-10-14,8.293427467346191
2002-10-15,9.059491157531738
2002-10-16,8.711615562438965
2002-10-17,9.200121879577637
2002-10-18,8.992876052856445
2002-10-21,9.307443618774414
2002-10-22,9.070597648620605
2002-10-23,8.992876052856445
2002-10-24,8.970675468444824
2002-10-25,9.237130165100098
2002-10-28,9.122403144836426
2002-10-29,9.237130165100098
2002-10-30,9.510986328125
2002-10-31,9.588704109191895
2002-11-01,9.721931457519531
2002-11-04,9.655318260192871
2002-11-05,9.825551986694336
2002-11-06,10.073502540588379
2002-11-07,10.058706283569336
2002-11-08,9.92917251586914
2002-11-11,9.518385887145996
2002-11-12,9.477678298950195
2002-11-13,9.137208938598633
2002-11-14,9.251935958862305
2002-11-15,9.314840316772461
2002-11-18,9.237130165100098
2002-11-19,9.192718505859375
2002-11-20,9.61461067199707
2002-11-21,9.825551986694336
2002-11-22,9.81814956665039
2002-11-25,10.029093742370605
2002-11-26,9.770042419433594
2002-11-27,10.040194511413574
2002-11-29,10.125313758850098
2002-12-02,10.088308334350586
2002-12-03,10.04389762878418
2002-12-04,10.099407196044922
2002-12-05,10.084606170654297
2002-12-06,10.280750274658203
2002-12-09,9.588704109191895
2002-12-10,9.773741722106934
2002-12-11,9.706746101379395
2002-12-12,9.159626007080078
2002-12-13,8.809767723083496
2002-12-16,9.304780006408691
2002-12-17,9.02935791015625
2002-12-18,8.846990585327148
2002-12-19,8.727886199951172
2002-12-20,8.712996482849121
2002-12-23,9.122406959533691
2002-12-24,8.962364196777344
2002-12-26,9.06657886505127
2002-12-27,9.055416107177734
2002-12-30,9.055416107177734
2002-12-31,9.241508483886719
2003-01-02,9.304780006408691
2003-01-03,9.30105972290039
2003-01-06,9.397825241088867
2003-01-07,9.39038372039795
2003-01-08,9.107522010803223
2003-01-09,9.342000961303711
2003-01-10,9.178238868713379
2003-01-13,9.074023246765137
2003-01-14,9.275007247924805
2003-01-15,9.189401626586914
2003-01-16,9.044244766235352
2003-01-17,8.75021743774414
2003-01-21,8.660889625549316
2003-01-22,8.34824275970459
2003-01-23,8.456184387207031
2003-01-24,8.11004638671875
2003-01-27,8.199376106262207
2003-01-28,8.251477241516113
2003-01-29,8.36313533782959
2003-01-30,8.06538200378418
2003-01-31,8.225425720214844
2003-02-03,8.154709815979004
2003-02-04,8.117488861083984
2003-02-05,8.009554862976074
2003-02-06,8.169595718383789
2003-02-07,7.912781715393066
2003-02-10,7.856954574584961
2003-02-11,7.8755669593811035
2003-02-12,7.711801052093506
2003-02-13,7.819737911224365
2003-02-14,7.990945339202881
2003-02-18,8.277530670166016
2003-02-19,8.056450843811035
2003-02-20,8.213831901550293
2003-02-21,8.31875228881836
2003-02-24,8.187601089477539
2003-02-25,8.472382545471191
2003-02-26,8.3150053024292
2003-02-27,8.772162437438965
2003-02-28,8.967019081115723
2003-03-03,9.086929321289062
2003-03-04,9.098169326782227
2003-03-05,9.07568645477295
2003-03-06,9.0569486618042
2003-03-07,9.030715942382812
2003-03-10,8.884574890136719
2003-03-11,8.96327018737793
2003-03-12,9.120650291442871
2003-03-13,9.274293899536133
2003-03-14,9.266789436340332
2003-03-17,9.409181594848633
2003-03-18,9.352977752685547
2003-03-19,9.412930488586426
2003-03-20,9.364217758178711
2003-03-21,9.99000358581543
2003-03-24,9.491621971130371
2003-03-25,9.615277290344238
2003-03-26,9.390449523925781
2003-03-27,9.708961486816406
2003-03-28,9.525343894958496
2003-03-31,9.026969909667969
2003-04-01,9.086929321289062
2003-04-02,9.622772216796875
2003-04-03,9.570314407348633
2003-04-04,9.746424674987793
2003-04-07,9.780156135559082
2003-04-08,9.660249710083008
2003-04-09,9.589049339294434
2003-04-10,9.424172401428223
2003-04-11,9.240562438964844
2003-04-14,9.45414924621582
2003-04-15,9.416677474975586
2003-04-16,9.48412799835205
2003-04-17,9.266789436340332
2003-04-21,9.439160346984863
2003-04-22,9.506610870361328
2003-04-23,9.461641311645508
2003-04-24,9.397941589355469
2003-04-25,9.397941589355469
2003-04-28,9.544083595275879
2003-04-29,9.472886085510254
2003-04-30,9.46539306640625
2003-05-01,9.420426368713379
2003-05-02,9.55532455444336
2003-05-05,9.59279727935791
2003-05-06,9.562821388244629
2003-05-07,9.48412799835205
2003-05-08,9.401689529418945
2003-05-09,9.630267143249512
2003-05-12,9.7314453125
2003-05-13,9.65649700164795
2003-05-14,9.708961486816406
2003-05-15,9.645254135131836
2003-05-16,9.6939697265625
2003-05-19,9.55532455444336
2003-05-20,9.420426368713379
2003-05-21,9.293015480041504
2003-05-22,9.225571632385254
2003-05-23,9.367962837219238
2003-05-27,9.502862930297852
2003-05-28,9.251802444458008
2003-05-29,9.041960716247559
2003-05-30,8.899560928344727
2003-06-02,8.790898323059082
2003-06-03,8.502365112304688
2003-06-04,8.958788871765137
2003-06-05,8.92861557006836
2003-06-06,8.838083267211914
2003-06-09,8.74755573272705
2003-06-10,8.947470664978027
2003-06-11,9.05309009552002
2003-06-12,9.007829666137695
2003-06-13,9.071954727172852
2003-06-16,9.381268501281738
2003-06-17,9.19643497467041
2003-06-18,9.151166915893555
2003-06-19,9.01159954071045
2003-06-20,9.392584800720215
2003-06-23,9.083273887634277
2003-06-24,9.313370704650879
2003-06-25,9.064414024353027
2003-06-26,9.230385780334473
2003-06-27,9.177577018737793
2003-06-30,9.23792839050293
2003-07-01,8.977652549743652
2003-07-02,9.23792839050293
2003-07-03,9.079497337341309
2003-07-07,9.16248893737793
2003-07-08,9.369952201843262
2003-07-09,9.23792839050293
2003-07-10,9.23792839050293
2003-07-11,9.366179466247559
2003-07-14,9.302056312561035
2003-07-15,9.143628120422363
2003-07-16,9.185120582580566
2003-07-17,9.207748413085938
2003-07-18,9.483120918273926
2003-07-21,9.064414024353027
2003-07-22,9.090814590454102
2003-07-23,9.071954727172852
2003-07-24,9.060647964477539
2003-07-25,9.019145011901855
2003-07-28,9.203977584838867
2003-07-29,9.105902671813965
2003-07-30,9.143628120422363
2003-07-31,9.113447189331055
2003-08-01,8.834309577941895
2003-08-04,9.151166915893555
2003-08-05,8.98896598815918
2003-08-06,8.85317325592041
2003-08-07,8.762639999389648
2003-08-08,8.675882339477539
2003-08-11,8.804131507873535
2003-08-12,8.822996139526367
2003-08-13,8.902209281921387
2003-08-14,9.075726509094238
2003-08-15,9.01159954071045
2003-08-18,9.24169921875
2003-08-19,9.596281051635742
2003-08-20,9.422759056091309
2003-08-21,9.437850952148438
2003-08-22,9.068184852600098
2003-08-25,8.958788871765137
2003-08-26,9.030461311340332
2003-08-27,9.260159492492676
2003-08-28,9.54491901397705
2003-08-29,9.442404747009277
2003-09-02,9.962552070617676
2003-09-03,9.947361946105957
2003-09-04,10.327038764953613
2003-09-05,10.148591041564941
2003-09-08,10.308052062988281
2003-09-09,9.920794486999512
2003-09-10,9.981536865234375
2003-09-11,10.24730396270752
2003-09-12,10.163778305053711
2003-09-15,10.315645217895508
2003-09-16,10.402971267700195
2003-09-17,10.251104354858398
2003-09-18,10.440937995910645
