Date,GLW
2000-12-04,40.16225814819336
2000-12-05,45.1417236328125
2000-12-06,45.54987335205078
2000-12-07,46.73353958129883
2000-12-08,49.95792770385742
2000-12-11,52.0803337097168
2000-12-12,48.93754196166992
2000-12-13,47.34574890136719
2000-12-14,45.751014709472656
2000-12-15,45.751014709472656
2000-12-18,42.156272888183594
2000-12-19,40.726558685302734
2000-12-20,36.31486129760742
2000-12-21,35.620418548583984
2000-12-22,36.764198303222656
2000-12-26,36.15147399902344
2000-12-27,35.25277328491211
2000-12-28,35.906375885009766
2000-12-29,34.51749801635742
2001-01-02,30.9636287689209
2001-01-03,36.233158111572266
2001-01-04,36.110626220703125
2001-01-05,32.760982513427734
2001-01-08,34.51749801635742
2001-01-09,34.47665023803711
2001-01-10,37.25437927246094
2001-01-11,38.56156539916992
2001-01-12,39.78704071044922
2001-01-16,39.17429733276367
2001-01-17,41.78864288330078
2001-01-18,45.01573181152344
2001-01-19,45.17911148071289
2001-01-22,44.19873046875
2001-01-23,45.751014709472656
2001-01-24,45.832679748535156
2001-01-25,36.764198303222656
2001-01-26,35.94720458984375
2001-01-29,37.74458694458008
2001-01-30,37.96027374267578
2001-01-31,37.06484603881836
2001-02-01,35.620418548583984
2001-02-02,33.385169982910156
2001-02-05,33.82958984375
2001-02-06,32.51589584350586
2001-02-07,30.391735076904297
2001-02-08,28.136859893798828
2001-02-09,26.7708683013916
2001-02-12,27.25452423095703
2001-02-13,25.84931182861328
2001-02-14,25.42449378967285
2001-02-15,27.45711898803711
2001-02-16,21.568326950073242
2001-02-20,19.640247344970703
2001-02-21,19.803647994995117
2001-02-22,20.5944881439209
2001-02-23,21.699052810668945
2001-02-26,21.221935272216797
2001-02-27,18.72523307800293
2001-02-28,17.712173461914062
2001-03-01,19.814834594726562
2001-03-02,18.144487380981445
2001-03-05,19.35631561279297
2001-03-06,20.306121826171875
2001-03-07,19.716585159301758
2001-03-08,18.668527603149414
2001-03-09,17.692522048950195
2001-03-12,15.347501754760742
2001-03-13,16.1138858795166
2001-03-14,15.70776081085205
2001-03-15,15.65536117553711
2001-03-16,15.183735847473145
2001-03-19,16.50690460205078
2001-03-20,15.69466781616211
2001-03-21,15.76016616821289
2001-03-22,16.048383712768555
2001-03-23,15.629159927368164
2001-03-26,15.78636646270752
2001-03-27,16.369354248046875
2001-03-28,14.06362247467041
2001-03-29,13.087617874145508
2001-03-30,13.552698135375977
2001-04-02,13.035219192504883
2001-04-03,12.118169784545898
2001-04-04,12.445686340332031
2001-04-05,13.585448265075684
2001-04-06,12.674948692321777
2001-04-09,12.845260620117188
2001-04-10,14.541802406311035
2001-04-11,14.279788970947266
2001-04-12,15.68812084197998
2001-04-16,14.672807693481445
2001-04-17,15.000323295593262
2001-04-18,16.336597442626953
2001-04-19,17.338802337646484
2001-04-20,17.48946189880371
2001-04-23,15.131333351135254
2001-04-24,14.869317054748535
2001-04-25,14.397697448730469
2001-04-26,13.75576114654541
2001-04-27,13.591997146606445
2001-04-30,14.391138076782227
2001-05-01,14.771060943603516
2001-05-02,16.375904083251953
2001-05-03,15.000323295593262
2001-05-04,15.065828323364258
2001-05-07,15.327845573425293
2001-05-08,15.471951484680176
2001-05-09,15.12478256225586
2001-05-10,14.902073860168457
2001-05-11,14.476293563842773
2001-05-14,13.939167022705078
2001-05-15,13.493743896484375
2001-05-16,13.919510841369629
2001-05-17,13.788507461547852
2001-05-18,13.716453552246094
2001-05-21,14.83656120300293
2001-05-22,15.327845573425293
2001-05-23,14.653153419494629
2001-05-24,14.476293563842773
2001-05-25,14.116024017333984
2001-05-29,13.539588928222656
2001-05-30,12.41948413848877
2001-05-31,12.432626724243164
2001-06-01,12.66918659210205
2001-06-04,12.452338218688965
2001-06-05,13.175161361694336
2001-06-06,12.826899528503418
2001-06-07,12.748041152954102
2001-06-08,12.399771690368652
2001-06-11,12.189492225646973
2001-06-12,11.880645751953125
2001-06-13,11.400951385498047
2001-06-14,10.513849258422852
2001-06-15,9.52817440032959
2001-06-18,8.80534553527832
2001-06-19,8.66735553741455
2001-06-20,8.542503356933594
2001-06-21,9.52160358428955
2001-06-22,9.758166313171387
2001-06-25,9.837018966674805
2001-06-26,9.37704086303711
2001-06-27,9.626738548278809
2001-06-28,10.382425308227539
2001-06-29,10.980399131774902
2001-07-02,11.039542198181152
2001-07-03,11.170963287353516
2001-07-05,10.152432441711426
2001-07-06,9.942157745361328
2001-07-09,9.922445297241211
2001-07-10,9.27846908569336
2001-07-11,9.212760925292969
2001-07-12,9.561033248901367
2001-07-13,9.554462432861328
2001-07-16,9.206188201904297
2001-07-17,9.17990493774414
2001-07-18,8.923625946044922
2001-07-19,9.068199157714844
2001-07-20,8.95648193359375
2001-07-23,9.041909217834473
2001-07-24,8.877628326416016
2001-07-25,9.048482894897461
2001-07-26,10.224719047546387
2001-07-27,10.52698802947998
2001-07-30,10.402137756347656
2001-07-31,10.290427207946777
2001-08-01,10.507278442382812
2001-08-02,10.645271301269531
2001-08-03,10.960686683654785
2001-08-06,11.05268383026123
2001-08-07,10.658414840698242
2001-08-08,10.415284156799316
2001-08-09,10.42185115814209
2001-08-10,10.638700485229492
2001-08-13,10.829263687133789
2001-08-14,10.053872108459473
2001-08-15,9.80416202545166
2001-08-16,9.88958740234375
2001-08-17,9.830451011657715
2001-08-20,9.52160358428955
2001-08-21,9.462461471557617
2001-08-22,9.370467185974121
2001-08-23,9.587313652038574
2001-08-24,10.303569793701172
2001-08-27,10.402137756347656
2001-08-28,10.113003730773926
2001-08-29,9.59388542175293
2001-08-30,7.918242454528809
2001-08-31,7.8919572830200195
2001-09-04,7.313695907592773
2001-09-05,6.998280048370361
2001-09-06,7.169131278991699
2001-09-07,7.19541597366333
2001-09-10,6.834000587463379
2001-09-17,6.702576637268066
2001-09-18,6.571156024932861
2001-09-19,6.650009632110596
2001-09-20,6.124317646026611
2001-09-21,5.992892742156982
2001-09-24,6.597440242767334
2001-09-25,6.3280205726623535
2001-09-26,6.0651750564575195
2001-09-27,5.486914157867432
2001-09-28,5.795759677886963
2001-10-01,5.684050559997559
2001-10-02,5.828612327575684
2001-10-03,5.914039611816406
2001-10-04,5.059789180755615
2001-10-05,5.046648025512695
2001-10-08,4.829800128936768
2001-10-09,4.606380462646484
2001-10-10,4.954650402069092
2001-10-11,5.861469745635986
2001-10-12,5.920609951019287
2001-10-15,5.914039611816406
2001-10-16,5.618338584899902
2001-10-17,5.362062931060791
2001-10-18,5.270064830780029
2001-10-19,5.1912126541137695
2001-10-22,5.289780139923096
2001-10-23,5.4343461990356445
2001-10-24,5.36863374710083
2001-10-25,5.730047702789307
2001-10-26,5.670906066894531
2001-10-29,5.651191711425781
2001-10-30,5.322635650634766
2001-10-31,5.296350955963135
2001-11-01,5.158356666564941
2001-11-02,5.158356666564941
2001-11-05,5.467199802398682
2001-11-06,5.618338584899902
2001-11-07,5.749761581420898
2001-11-08,5.086074352264404
2001-11-09,4.980935096740723
2001-11-12,5.059789180755615
2001-11-13,5.25035285949707
2001-11-14,5.690621852874756
2001-11-15,5.914039611816406
2001-11-16,6.604012489318848
2001-11-19,6.715718746185303
2001-11-20,6.275454044342041
2001-11-21,6.472588062286377
2001-11-23,6.722290992736816
2001-11-26,6.722290992736816
2001-11-27,6.709151744842529
2001-11-28,6.170316696166992
2001-11-29,6.176888942718506
2001-11-30,6.196597576141357
2001-12-03,5.8811845779418945
2001-12-04,6.236025810241699
2001-12-05,6.636867523193359
2001-12-06,6.72886323928833
2001-12-07,6.380589485168457
2001-12-10,6.472588062286377
2001-12-11,6.7682905197143555
2001-12-12,6.650009632110596
2001-12-13,5.8811845779418945
2001-12-14,5.743189811706543
2001-12-17,5.592052459716797
2001-12-18,5.618338584899902
2001-12-19,5.585481643676758
2001-12-20,5.55262565612793
2001-12-21,5.611767292022705
2001-12-24,5.526341915130615
2001-12-26,5.454057693481445
2001-12-27,5.565769195556641
2001-12-28,5.914039611816406
2001-12-31,5.861469745635986
2002-01-02,6.032318592071533
2002-01-03,6.374020576477051
2002-01-04,7.031136512756348
2002-01-07,6.906285762786865
2002-01-08,6.88656759262085
2002-01-09,6.899711608886719
2002-01-10,6.781431674957275
2002-01-11,6.623721599578857
2002-01-14,6.446301460266113
2002-01-15,6.452875137329102
2002-01-16,5.887754440307617
2002-01-17,5.9008965492248535
2002-01-18,5.670906066894531
2002-01-22,5.5591959953308105
2002-01-23,5.467199802398682
2002-01-24,5.565769195556641
2002-01-25,5.322635650634766
2002-01-28,5.355491638183594
2002-01-29,5.066359996795654
2002-01-30,5.309493541717529
2002-01-31,5.237210273742676
2002-02-01,4.994075775146484
2002-02-04,4.6655192375183105
2002-02-05,4.106971740722656
2002-02-06,4.40267276763916
2002-02-07,4.231822967529297
2002-02-08,4.9415082931518555
2002-02-11,5.421201229095459
2002-02-12,5.283207893371582
2002-02-13,4.796942710876465
2002-02-14,4.6655192375183105
2002-02-15,4.606380462646484
2002-02-19,4.481527805328369
2002-02-20,4.45524263381958
2002-02-21,4.284393310546875
2002-02-22,4.343532562255859
2002-02-25,4.560382843017578
2002-02-26,4.514382839202881
2002-02-27,4.540666580200195
2002-02-28,4.422388076782227
2002-03-01,4.40267276763916
2002-03-04,4.862654685974121
2002-03-05,4.731230735778809
2002-03-06,5.26349401473999
2002-03-07,5.132070541381836
2002-03-08,5.158356666564941
2002-03-11,5.848325729370117
2002-03-12,5.322635650634766
2002-03-13,5.256924629211426
2002-03-14,5.197783470153809
2002-03-15,5.138643741607666
2002-03-18,5.276636600494385
2002-03-19,5.092645168304443
2002-03-20,4.954650402069092
2002-03-21,4.895509243011475
2002-03-22,4.836370468139648
2002-03-25,4.63923454284668
2002-03-26,4.764087200164795
2002-03-27,4.78380012512207
2002-03-28,5.007220268249512
2002-04-01,5.112359523773193
2002-04-02,4.842940330505371
2002-04-03,4.63923454284668
2002-04-04,4.599808692932129
2002-04-05,4.461812973022461
2002-04-08,4.612948417663574
2002-04-09,4.573524475097656
2002-04-10,4.527523517608643
2002-04-11,4.343532562255859
2002-04-12,4.5012407302856445
2002-04-15,4.488100051879883
2002-04-16,4.888939380645752
2002-04-17,5.020361423492432
2002-04-18,4.888939380645752
2002-04-19,4.875798225402832
2002-04-22,4.599808692932129
2002-04-23,4.468385696411133
2002-04-24,4.3369622230529785
2002-04-25,4.488100051879883
2002-04-26,4.198967933654785
2002-04-29,4.382960796356201
2002-04-30,4.396100997924805
2002-05-01,4.428958892822266
2002-05-02,4.40267276763916
2002-05-03,4.40267276763916
2002-05-06,4.297534942626953
2002-05-07,4.113542556762695
2002-05-08,4.45524263381958
2002-05-09,4.343532562255859
2002-05-10,4.192397594451904
2002-05-13,4.00840425491333
2002-05-14,4.238395690917969
2002-05-15,4.09382963180542
2002-05-16,4.09382963180542
2002-05-17,4.09382963180542
2002-05-20,3.9426937103271484
2002-05-21,3.8704094886779785
2002-05-22,3.8572685718536377
2002-05-23,3.712702989578247
2002-05-24,3.6667044162750244
2002-05-28,3.5484232902526855
2002-05-29,3.502427339553833
2002-05-30,3.351288318634033
2002-05-31,3.1541543006896973
2002-06-03,2.9438772201538086
2002-06-04,2.9701614379882812
2002-06-05,3.049015998840332
2002-06-06,2.930734872817993
2002-06-07,2.9438772201538086
2002-06-10,2.608748435974121
2002-06-11,2.5627505779266357
2002-06-12,2.543037176132202
2002-06-13,2.5956063270568848
2002-06-14,2.5561797618865967
2002-06-17,2.7401716709136963
2002-06-18,2.7401716709136963
2002-06-19,2.608748435974121
2002-06-20,2.5627505779266357
2002-06-21,2.5496082305908203
2002-06-24,2.464184045791626
2002-06-25,2.4904675483703613
2002-06-26,2.1224820613861084
2002-06-27,2.069913625717163
2002-06-28,2.3327596187591553
2002-07-01,2.267049789428711
2002-07-02,2.3327596187591553
2002-07-03,2.3327596187591553
2002-07-05,2.3656153678894043
2002-07-08,2.497037887573242
2002-07-09,2.464184045791626
2002-07-10,2.418185234069824
2002-07-11,2.497037887573242
2002-07-12,2.444469690322876
2002-07-15,2.569321870803833
2002-07-16,2.628462314605713
2002-07-17,2.7073159217834473
2002-07-18,2.6547467708587646
2002-07-19,2.3656153678894043
2002-07-22,2.1553380489349365
2002-07-23,2.0830562114715576
2002-07-24,2.1750528812408447
2002-07-25,2.004202127456665
2002-07-26,1.9187779426574707
2002-07-29,2.069913625717163
2002-07-30,1.6230751276016235
2002-07-31,1.0513850450515747
2002-08-01,1.025099754333496
2002-08-02,1.1236677169799805
2002-08-05,1.0645266771316528
2002-08-06,1.0513850450515747
2002-08-07,1.0513850450515747
2002-08-08,1.0316715240478516
2002-08-09,1.0119580030441284
2002-08-12,1.0448133945465088
2002-08-13,1.0316715240478516
2002-08-14,1.018528699874878
2002-08-15,1.0316715240478516
2002-08-16,1.0448133945465088
2002-08-19,1.0645266771316528
2002-08-20,1.1762371063232422
2002-08-21,1.1696656942367554
2002-08-22,1.3142311573028564
2002-08-23,1.2879462242126465
2002-08-26,1.4587962627410889
2002-08-27,1.5047945976257324
2002-08-28,1.2813752889633179
2002-08-29,1.3602285385131836
2002-08-30,1.3142311573028564
2002-09-03,1.2748041152954102
2002-09-04,1.3667999505996704
2002-09-05,1.347087025642395
2002-09-06,1.386513590812683
2002-09-09,1.379942774772644
2002-09-10,1.406226634979248
2002-09-11,1.4127979278564453
2002-09-12,1.3667999505996704
2002-09-13,1.3208019733428955
2002-09-16,1.2879462242126465
2002-09-17,1.222234845161438
2002-09-18,1.1630945205688477
2002-09-19,1.1170964241027832
2002-09-20,1.209092617034912
2002-09-23,1.1499521732330322
2002-09-24,1.1039535999298096
2002-09-25,1.1105250120162964
2002-09-26,1.0842405557632446
2002-09-27,0.9593889713287354
2002-09-30,1.0513850450515747
2002-10-01,1.0513850450515747
2002-10-02,1.0382428169250488
2002-10-03,0.8936773538589478
2002-10-04,0.873963475227356
2002-10-07,0.873963475227356
2002-10-08,0.7228272557258606
2002-10-09,0.8082520961761475
2002-10-10,0.8805344700813293
2002-10-11,0.972530722618103
2002-10-14,0.9528172612190247
2002-10-15,1.0842405557632446
2002-10-16,0.998815655708313
2002-10-17,1.0579557418823242
2002-10-18,1.018528699874878
2002-10-21,1.0842405557632446
2002-10-22,1.0579557418823242
2002-10-23,1.1236677169799805
2002-10-24,1.3142311573028564
2002-10-25,1.2945170402526855
2002-10-28,1.3273733854293823
2002-10-29,1.2353770732879639
2002-10-30,1.3273733854293823
2002-10-31,1.2288063764572144
2002-11-01,1.3536579608917236
2002-11-04,1.4127979278564453
2002-11-05,1.5179368257522583
2002-11-06,1.8464953899383545
2002-11-07,1.7216418981552124
2002-11-08,1.5770771503448486
2002-11-11,1.4193694591522217
2002-11-12,1.7019283771514893
2002-11-13,1.931920051574707
2002-11-14,2.214479446411133
2002-11-15,2.22762131690979
2002-11-18,2.497037887573242
2002-11-19,2.5956063270568848
2002-11-20,2.773027181625366
2002-11-21,2.9898757934570312
2002-11-22,2.70074462890625
2002-11-25,2.69417405128479
2002-11-26,2.464184045791626
2002-11-27,2.7073159217834473
2002-11-29,2.9110217094421387
2002-12-02,3.2790067195892334
2002-12-03,2.957019805908203
2002-12-04,2.7795979976654053
2002-12-05,2.5956063270568848
2002-12-06,2.5298945903778076
2002-12-09,2.214479446411133
2002-12-10,2.464184045791626
2002-12-11,2.628462314605713
2002-12-12,2.569321870803833
2002-12-13,2.4707541465759277
2002-12-16,2.5627505779266357
2002-12-17,2.451040506362915
2002-12-18,2.3590455055236816
2002-12-19,2.20133638381958
2002-12-20,2.1356258392333984
2002-12-23,2.20133638381958
2002-12-24,2.1356258392333984
2002-12-26,2.050199508666992
2002-12-27,2.1159114837646484
2002-12-30,2.0436298847198486
2002-12-31,2.1750528812408447
2003-01-02,2.464184045791626
2003-01-03,2.503610134124756
2003-01-06,2.5956063270568848
2003-01-07,2.6350324153900146
2003-01-08,2.477325201034546
2003-01-09,2.792740821838379
2003-01-10,2.9635910987854004
2003-01-13,3.0293033123016357
2003-01-14,3.1015853881835938
2003-01-15,3.0950145721435547
2003-01-16,2.7270288467407227
2003-01-17,2.8190269470214844
2003-01-21,2.69417405128479
2003-01-22,2.6744604110717773
2003-01-23,2.8650238513946533
2003-01-24,2.628462314605713
2003-01-27,2.589034080505371
2003-01-28,2.733599901199341
2003-01-29,2.858452796936035
2003-01-30,2.7138874530792236
2003-01-31,2.6810314655303955
2003-02-03,2.69417405128479
2003-02-04,2.641603946685791
2003-02-05,2.6547467708587646
2003-02-06,2.759885549545288
2003-02-07,3.003018379211426
2003-02-10,3.5484232902526855
2003-02-11,3.5089974403381348
2003-02-12,3.252720832824707
2003-02-13,3.3184337615966797
2003-02-14,3.4038567543029785
2003-02-18,3.4498558044433594
2003-02-19,3.423570394515991
2003-02-20,3.3775739669799805
2003-02-21,3.2790067195892334
2003-02-24,3.2132937908172607
2003-02-25,3.1804392337799072
2003-02-26,3.114727258682251
2003-02-27,3.1541543006896973
2003-02-28,3.23300838470459
2003-03-03,3.351288318634033
2003-03-04,3.298720121383667
2003-03-05,3.5352821350097656
2003-03-06,3.614135503768921
2003-03-07,3.804697036743164
2003-03-10,3.633850336074829
2003-03-11,3.5944199562072754
2003-03-12,3.5681374073028564
2003-03-13,3.745558261871338
2003-03-14,3.8704094886779785
2003-03-17,3.8112690448760986
2003-03-18,3.9426937103271484
2003-03-19,4.106971740722656
2003-03-20,4.041260719299316
2003-03-21,4.021547794342041
2003-03-24,3.8769824504852295
2003-03-25,3.8704094886779785
2003-03-26,3.9426937103271484
2003-03-27,3.9558351039886475
2003-03-28,3.9426937103271484
2003-03-31,3.8375558853149414
2003-04-01,3.8506970405578613
2003-04-02,3.8769824504852295
2003-04-03,3.844125986099243
2003-04-04,3.7784132957458496
2003-04-07,3.844125986099243
2003-04-08,3.7784132957458496
2003-04-09,3.64699125289917
2003-04-10,3.8112690448760986
2003-04-11,3.732415199279785
2003-04-14,3.8112690448760986
2003-04-15,3.929551362991333
2003-04-16,3.8112690448760986
2003-04-17,3.9426937103271484
2003-04-21,4.014975070953369
2003-04-22,4.080685615539551
2003-04-23,3.863840103149414
2003-04-24,3.824411392211914
2003-04-25,3.7718429565429688
2003-04-28,3.7258431911468506
2003-04-29,3.56156587600708
2003-04-30,3.56156587600708
2003-05-01,3.574709415435791
2003-05-02,3.5681374073028564
2003-05-05,3.692990779876709
2003-05-06,3.745558261871338
2003-05-07,3.8769824504852295
2003-05-08,3.7915565967559814
2003-05-09,3.8769824504852295
2003-05-12,3.929551362991333
2003-05-13,4.041260719299316
2003-05-14,4.113542556762695
2003-05-15,4.080685615539551
2003-05-16,4.1332550048828125
2003-05-19,3.949263572692871
2003-05-20,3.929551362991333
2003-05-21,3.765272378921509
2003-05-22,3.9426937103271484
2003-05-23,3.9558351039886475
2003-05-27,4.225254058837891
2003-05-28,4.139827251434326
2003-05-29,4.494670867919922
2003-05-30,4.803513526916504
2003-06-02,4.803513526916504
2003-06-03,4.619520664215088
2003-06-04,5.066359996795654
2003-06-05,5.1912126541137695
2003-06-06,5.158356666564941
2003-06-09,5.059789180755615
2003-06-10,5.059789180755615
2003-06-11,5.1912126541137695
2003-06-12,5.145213603973389
2003-06-13,4.994075775146484
2003-06-16,5.099216461181641
2003-06-17,5.197783470153809
2003-06-18,5.224067687988281
2003-06-19,5.270064830780029
2003-06-20,5.1912126541137695
2003-06-23,4.796942710876465
2003-06-24,4.6852335929870605
2003-06-25,4.823227405548096
2003-06-26,4.921794414520264
2003-06-27,4.928368091583252
2003-06-30,4.856083393096924
2003-07-01,4.90208101272583
2003-07-02,5.099216461181641
2003-07-03,5.040074825286865
2003-07-07,5.197783470153809
2003-07-08,5.493484020233154
2003-07-09,5.743189811706543
2003-07-10,5.493484020233154
2003-07-11,5.585481643676758
2003-07-14,5.5132012367248535
2003-07-15,5.546054363250732
2003-07-16,5.38834810256958
2003-07-17,4.948082447052002
2003-07-18,5.020361423492432
2003-07-21,4.934937953948975
2003-07-22,5.408059597015381
2003-07-23,5.703762531280518
2003-07-24,5.296350955963135
2003-07-25,5.335777759552002
2003-07-28,5.289780139923096
2003-07-29,5.204354763031006
2003-07-30,5.256924629211426
2003-07-31,5.348920822143555
2003-08-01,5.375204563140869
2003-08-04,5.204354763031006
2003-08-05,4.9415082931518555
2003-08-06,4.770660400390625
2003-08-07,4.823227405548096
2003-08-08,4.842940330505371
2003-08-11,4.895509243011475
2003-08-12,5.013790607452393
2003-08-13,5.184641361236572
2003-08-14,5.230640411376953
2003-08-15,5.25035285949707
2003-08-18,5.348920822143555
2003-08-19,5.38834810256958
2003-08-20,5.506628513336182
2003-08-21,5.493484020233154
2003-08-22,5.394918441772461
2003-08-25,5.302920341491699
2003-08-26,5.38834810256958
2003-08-27,5.493484020233154
2003-08-28,5.4146318435668945
2003-08-29,5.421201229095459
2003-09-02,5.4474873542785645
