Date,ITW
2000-07-31,16.329992294311523
2000-08-01,16.40146827697754
2000-08-02,16.187063217163086
2000-08-03,15.936936378479004
2000-08-04,15.919075012207031
2000-08-07,16.044139862060547
2000-08-08,16.687334060668945
2000-08-09,16.865999221801758
2000-08-10,16.72306251525879
2000-08-11,16.93745994567871
2000-08-14,16.865999221801758
2000-08-15,16.9017276763916
2000-08-16,16.88386344909668
2000-08-17,16.597997665405273
2000-08-18,16.687334060668945
2000-08-21,16.490798950195312
2000-08-22,16.383609771728516
2000-08-23,16.097740173339844
2000-08-24,16.062002182006836
2000-08-25,16.419334411621094
2000-08-28,16.11560821533203
2000-08-29,16.27640724182129
2000-08-30,16.15134048461914
2000-08-31,16.030742645263672
2000-09-01,15.954813957214355
2000-09-05,16.062002182006836
2000-09-06,16.169204711914062
2000-09-07,16.133474349975586
2000-09-08,15.776139259338379
2000-09-11,15.758271217346191
2000-09-12,16.329992294311523
2000-09-13,16.347867965698242
2000-09-14,16.43720054626465
2000-09-15,15.901209831237793
2000-09-18,14.864946365356445
2000-09-19,14.97214412689209
2000-09-20,15.222273826599121
2000-09-21,15.150813102722168
2000-09-22,15.365208625793457
2000-09-25,15.275880813598633
2000-09-26,15.329480171203613
2000-09-27,15.368926048278809
2000-09-28,16.068336486816406
2000-09-29,16.0324649810791
2000-10-02,15.817262649536133
2000-10-03,16.46286964416504
2000-10-04,16.929136276245117
2000-10-05,17.018802642822266
2000-10-06,17.25193977355957
2000-10-09,17.395404815673828
2000-10-10,17.35953140258789
2000-10-11,17.126401901245117
2000-10-12,16.6422061920166
2000-10-13,16.767736434936523
2000-10-16,16.87533187866211
2000-10-17,16.53460121154785
2000-10-18,16.552534103393555
2000-10-19,15.90693187713623
2000-10-20,15.494463920593262
2000-10-23,15.171663284301758
2000-10-24,15.315122604370117
2000-10-25,14.848855972290039
2000-10-26,14.830928802490234
2000-10-27,14.651595115661621
2000-10-30,15.422728538513184
2000-10-31,15.94279956817627
2000-11-01,16.17593765258789
2000-11-02,15.853132247924805
2000-11-03,15.763463973999023
2000-11-06,16.247661590576172
2000-11-07,16.498733520507812
2000-11-08,16.713939666748047
2000-11-09,16.767736434936523
2000-11-10,16.803604125976562
2000-11-13,16.6422061920166
2000-11-14,16.46286964416504
2000-11-15,16.62425994873047
2000-11-16,16.444942474365234
2000-11-17,15.960736274719238
2000-11-20,16.104202270507812
2000-11-21,16.140064239501953
2000-11-22,15.745532989501953
2000-11-24,16.0324649810791
2000-11-27,15.727590560913086
2000-11-28,15.90693187713623
2000-11-29,16.283536911010742
2000-11-30,16.158000946044922
2000-12-01,16.086267471313477
2000-12-04,16.785669326782227
2000-12-05,17.287809371948242
2000-12-06,17.216073989868164
2000-12-07,16.96500015258789
2000-12-08,16.982938766479492
2000-12-11,17.395404815673828
2000-12-12,17.431278228759766
2000-12-13,16.893274307250977
2000-12-14,16.05039405822754
2000-12-15,16.229734420776367
2000-12-18,16.498733520507812
2000-12-19,16.211801528930664
2000-12-20,15.94279956817627
2000-12-21,16.606334686279297
2000-12-22,16.62425994873047
2000-12-26,16.6422061920166
2000-12-27,17.16767120361328
2000-12-28,17.11368179321289
2000-12-29,17.149675369262695
2001-01-02,17.005704879760742
2001-01-03,17.455596923828125
2001-01-04,18.139421463012695
2001-01-05,18.21141242980957
2001-01-08,18.1754150390625
2001-01-09,17.90548324584961
2001-01-10,17.74352264404297
2001-01-11,17.545578002929688
2001-01-12,17.347618103027344
2001-01-16,17.995454788208008
2001-01-17,18.22940444946289
2001-01-18,17.833499908447266
2001-01-19,17.815507888793945
2001-01-22,17.887489318847656
2001-01-23,18.319377899169922
2001-01-24,18.06744384765625
2001-01-25,18.517332077026367
2001-01-26,18.64329719543457
2001-01-29,18.588594436645508
2001-01-30,18.6634464263916
2001-01-31,18.85923957824707
2001-02-01,19.291135787963867
2001-02-02,18.703758239746094
2001-02-05,18.767107009887695
2001-02-06,18.626028060913086
2001-02-07,18.602991104125977
2001-02-08,18.640419006347656
2001-02-09,18.381277084350586
2001-02-12,18.672088623046875
2001-02-13,18.795902252197266
2001-02-14,18.50221061706543
2001-02-15,18.818933486938477
2001-02-16,18.404306411743164
2001-02-20,18.37264633178711
2001-02-21,18.148054122924805
2001-02-22,18.09912109375
2001-02-23,17.946510314941406
2001-02-26,17.917720794677734
2001-02-27,17.534786224365234
2001-02-28,17.433998107910156
2001-03-01,17.41672706604004
2001-03-02,17.744966506958008
2001-03-05,18.654808044433594
2001-03-06,18.85634994506836
2001-03-07,19.132768630981445
2001-03-08,19.429344177246094
2001-03-09,18.59722900390625
2001-03-12,18.28338623046875
2001-03-13,17.966665267944336
2001-03-14,17.865888595581055
2001-03-15,17.880285263061523
2001-03-16,17.21805191040039
2001-03-19,17.07121467590332
2001-03-20,16.774646759033203
2001-03-21,16.331241607666016
2001-03-22,16.61341667175293
2001-03-23,16.55006980895996
2001-03-26,16.91861343383789
2001-03-27,16.889814376831055
2001-03-28,16.696247100830078
2001-03-29,16.392892837524414
2001-03-30,16.421772003173828
2001-04-02,16.36400032043457
2001-04-03,15.921967506408691
2001-04-04,16.29465675354004
2001-04-05,17.262516021728516
2001-04-06,17.02850914001465
2001-04-09,17.219181060791016
2001-04-10,17.421409606933594
2001-04-11,17.112281799316406
2001-04-12,17.39252281188965
2001-04-16,17.542760848999023
2001-04-17,17.649656295776367
2001-04-18,18.3719482421875
2001-04-19,18.16103172302246
2001-04-20,17.967464447021484
2001-04-23,17.90101432800293
2001-04-24,17.7276668548584
2001-04-25,17.892356872558594
2001-04-26,18.207256317138672
2001-04-27,18.447063446044922
2001-04-30,18.31127166748047
2001-05-01,18.345935821533203
2001-05-02,18.239046096801758
2001-05-03,18.187036514282227
2001-05-04,18.5192813873291
2001-05-07,18.496173858642578
2001-05-08,18.579952239990234
2001-05-09,18.5626220703125
2001-05-10,18.83997917175293
2001-05-11,18.831310272216797
2001-05-14,19.030656814575195
2001-05-15,19.24445915222168
2001-05-16,20.082304000854492
2001-05-17,20.570554733276367
2001-05-18,20.246976852416992
2001-05-21,20.238311767578125
2001-05-22,20.290328979492188
2001-05-23,20.09096908569336
2001-05-24,20.206527709960938
2001-05-25,19.934955596923828
2001-05-29,19.877178192138672
2001-05-30,19.68071746826172
2001-05-31,19.77894401550293
2001-06-01,19.776046752929688
2001-06-04,19.897388458251953
2001-06-05,20.212308883666992
2001-06-06,19.78761100769043
2001-06-07,19.877178192138672
2001-06-08,19.640262603759766
2001-06-11,19.400468826293945
2001-06-12,19.215566635131836
2001-06-13,19.186670303344727
2001-06-14,18.94109344482422
2001-06-15,19.391799926757812
2001-06-18,19.169340133666992
2001-06-19,18.880428314208984
2001-06-20,19.062437057495117
2001-06-21,19.189559936523438
2001-06-22,19.02488136291504
2001-06-25,18.871755599975586
2001-06-26,18.891984939575195
2001-06-27,18.529735565185547
2001-06-28,18.645648956298828
2001-06-29,18.344261169433594
2001-07-02,18.865901947021484
2001-07-03,19.097742080688477
2001-07-05,19.181777954101562
2001-07-06,18.663047790527344
2001-07-09,18.89488410949707
2001-07-10,18.706510543823242
2001-07-11,18.1558895111084
2001-07-12,18.78185272216797
2001-07-13,18.98181915283203
2001-07-16,18.65145492553711
2001-07-17,18.912263870239258
2001-07-18,19.283205032348633
2001-07-19,18.761573791503906
2001-07-20,18.66014289855957
2001-07-23,18.402223587036133
2001-07-24,17.970420837402344
2001-07-25,18.257322311401367
2001-07-26,18.323970794677734
2001-07-27,18.257322311401367
2001-07-30,18.07764434814453
2001-07-31,18.257322311401367
2001-08-01,18.181974411010742
2001-08-02,18.257322311401367
2001-08-03,18.271808624267578
2001-08-06,17.8892765045166
2001-08-07,17.982011795043945
2001-08-08,17.64295196533203
2001-08-09,17.689315795898438
2001-08-10,18.228343963623047
2001-08-13,18.039962768554688
2001-08-14,18.109529495239258
2001-08-15,18.199365615844727
2001-08-16,18.376134872436523
2001-08-17,18.219642639160156
2001-08-20,18.347156524658203
2001-08-21,18.297893524169922
2001-08-22,18.442798614501953
2001-08-23,18.295000076293945
2001-08-24,18.587690353393555
2001-08-27,18.57610511779785
2001-08-28,18.416719436645508
2001-08-29,18.08344078063965
2001-08-30,17.805238723754883
2001-08-31,18.115314483642578
2001-09-04,17.953039169311523
2001-09-05,18.07475471496582
2001-09-06,17.82842254638672
2001-09-07,17.361846923828125
2001-09-10,17.445884704589844
2001-09-17,15.938937187194824
2001-09-18,15.851995468139648
2001-09-19,15.649140357971191
2001-09-20,15.156471252441406
2001-09-21,14.243614196777344
2001-09-24,15.747665405273438
2001-09-25,15.36513614654541
2001-09-26,14.75401782989502
2001-09-27,14.826776504516602
2001-09-28,15.74635124206543
2001-10-01,15.641592025756836
2001-10-02,15.568824768066406
2001-10-03,15.804553031921387
2001-10-04,15.757993698120117
2001-10-05,15.859832763671875
2001-10-08,15.787089347839355
2001-10-09,15.711431503295898
2001-10-10,16.296350479125977
2001-10-11,17.029682159423828
2001-10-12,17.108251571655273
2001-10-15,17.210105895996094
2001-10-16,17.38762855529785
2001-10-17,16.884178161621094
2001-10-18,16.58736228942871
2001-10-19,16.45641326904297
2001-10-22,17.061697006225586
2001-10-23,17.271217346191406
2001-10-24,17.271217346191406
2001-10-25,17.39052391052246
2001-10-26,17.763017654418945
2001-10-29,17.17519187927246
2001-10-30,16.7066707611084
2001-10-31,16.645557403564453
2001-11-01,16.820161819458008
2001-11-02,16.87836265563965
2001-11-05,17.509849548339844
2001-11-06,17.859052658081055
2001-11-07,17.728099822998047
2001-11-08,17.669902801513672
2001-11-09,17.748470306396484
2001-11-12,17.54184913635254
2001-11-13,18.362489700317383
2001-11-14,18.737884521484375
2001-11-15,18.62440299987793
2001-11-16,18.391599655151367
2001-11-19,18.42069435119629
2001-11-20,18.26064109802246
2001-11-21,18.001649856567383
2001-11-23,18.126779556274414
2001-11-26,18.11513328552246
2001-11-27,17.998735427856445
2001-11-28,17.771753311157227
2001-11-29,17.736835479736328
2001-11-30,17.853242874145508
2001-12-03,17.792118072509766
2001-12-04,18.251916885375977
2001-12-05,18.84556770324707
2001-12-06,18.638940811157227
2001-12-07,18.618579864501953
2001-12-10,18.295562744140625
2001-12-11,18.68841552734375
2001-12-12,18.720430374145508
2001-12-13,18.45562171936035
2001-12-14,18.1907958984375
2001-12-17,18.69715118408203
2001-12-18,19.148218154907227
2001-12-19,19.494508743286133
2001-12-20,19.715675354003906
2001-12-21,19.657474517822266
2001-12-24,19.768049240112305
2001-12-26,20.00667381286621
2001-12-27,19.971649169921875
2001-12-28,19.922014236450195
2001-12-31,19.77020835876465
2002-01-02,19.77605438232422
2002-01-03,19.84902572631836
2002-01-04,20.2022762298584
2002-01-07,19.980411529541016
2002-01-08,19.793563842773438
2002-01-09,19.761451721191406
2002-01-10,19.557090759277344
2002-01-11,19.533733367919922
2002-01-14,19.18048667907715
2002-01-15,18.970300674438477
2002-01-16,18.622886657714844
2002-01-17,18.935256958007812
2002-01-18,19.084148406982422
2002-01-22,18.9556941986084
2002-01-23,19.113340377807617
2002-01-24,19.440319061279297
2002-01-25,20.01251220703125
2002-01-28,20.25774383544922
2002-01-29,20.05630874633789
2002-01-30,20.432907104492188
2002-01-31,20.838716506958008
2002-02-01,20.31905174255371
2002-02-04,19.84902572631836
2002-02-05,19.95413589477539
2002-02-06,19.93954086303711
2002-02-07,20.129295349121094
2002-02-08,20.304454803466797
2002-02-11,20.873746871948242
2002-02-12,20.67521858215332
2002-02-13,20.93796730041504
2002-02-14,20.873746871948242
2002-02-15,20.952573776245117
2002-02-19,20.74237823486328
2002-02-20,21.267860412597656
2002-02-21,21.559810638427734
2002-02-22,22.099895477294922
2002-02-25,21.737890243530273
2002-02-26,21.69117546081543
2002-02-27,21.670745849609375
2002-02-28,21.475141525268555
2002-03-01,21.67658805847168
2002-03-04,22.590347290039062
2002-03-05,21.918888092041016
2002-03-06,22.400590896606445
2002-03-07,22.38306999206543
2002-03-08,22.356792449951172
2002-03-11,22.348039627075195
2002-03-12,22.44146728515625
2002-03-13,22.26629638671875
2002-03-14,22.047338485717773
2002-03-15,22.167036056518555
2002-03-18,22.05317497253418
2002-03-19,22.111572265625
2002-03-20,21.997711181640625
2002-03-21,21.457618713378906
2002-03-22,21.32625961303711
2002-03-25,21.013879776000977
2002-03-26,21.406278610229492
2002-03-27,21.230562210083008
2002-03-28,21.186643600463867
2002-04-01,21.069515228271484
2002-04-02,21.081218719482422
2002-04-03,20.820608139038086
2002-04-04,20.849878311157227
2002-04-05,21.415071487426758
2002-04-08,21.318429946899414
2002-04-09,21.901166915893555
2002-04-10,22.2554988861084
2002-04-11,22.032949447631836
2002-04-12,21.86016082763672
2002-04-15,21.687393188476562
2002-04-16,22.17057991027832
2002-04-17,22.018306732177734
2002-04-18,21.772323608398438
2002-04-19,21.655187606811523
2002-04-22,21.07830047607422
2002-04-23,21.040224075317383
2002-04-24,21.049015045166016
2002-04-25,21.25107765197754
2002-04-26,21.160289764404297
2002-04-29,20.71518325805664
2002-04-30,21.113439559936523
2002-05-01,20.879169464111328
2002-05-02,21.33013343811035
2002-05-03,21.426774978637695
2002-05-06,20.439918518066406
2002-05-07,20.577545166015625
2002-05-08,21.17201042175293
2002-05-09,20.861604690551758
2002-05-10,20.545337677001953
2002-05-13,20.630266189575195
2002-05-14,21.21886444091797
2002-05-15,21.66982078552246
2002-05-16,21.415071487426758
2002-05-17,21.365280151367188
2002-05-20,21.01680564880371
2002-05-21,20.630266189575195
2002-05-22,20.545337677001953
2002-05-23,21.113439559936523
2002-05-24,21.157363891601562
2002-05-28,20.934804916381836
2002-05-29,20.791316986083984
2002-05-30,20.41649055480957
2002-05-31,20.80011749267578
2002-06-03,20.293485641479492
2002-06-04,20.03873062133789
2002-06-05,20.290565490722656
2002-06-06,19.78982925415039
2002-06-07,19.833740234375
2002-06-10,19.98309326171875
2002-06-11,19.769329071044922
2002-06-12,20.109006881713867
2002-06-13,19.816179275512695
2002-06-14,19.848384857177734
2002-06-17,20.559986114501953
2002-06-18,20.6478271484375
2002-06-19,20.22321319580078
2002-06-20,20.167587280273438
2002-06-21,20.059232711791992
2002-06-24,20.147079467773438
2002-06-25,19.839603424072266
2002-06-26,19.845481872558594
2002-06-27,20.253847122192383
2002-06-28,20.065828323364258
2002-07-01,19.821979522705078
2002-07-02,19.55463218688965
2002-07-03,19.519380569458008
2002-07-05,20.153953552246094
2002-07-08,19.819040298461914
2002-07-09,20.00707244873047
2002-07-10,19.26377296447754
2002-07-11,19.113941192626953
2002-07-12,19.149200439453125
2002-07-15,18.893596649169922
2002-07-16,17.921157836914062
2002-07-17,18.212018966674805
2002-07-18,17.697885513305664
2002-07-19,17.27482032775879
2002-07-22,16.96634292602539
2002-07-23,16.810630798339844
2002-07-24,17.833026885986328
2002-07-25,17.965229034423828
2002-07-26,18.34421730041504
2002-07-29,19.563440322875977
2002-07-30,19.393049240112305
2002-07-31,19.387170791625977
2002-08-01,18.94355010986328
2002-08-02,17.97991180419922
2002-08-05,17.68613052368164
2002-08-06,18.214948654174805
2002-08-07,18.717327117919922
2002-08-08,19.237335205078125
2002-08-09,19.390113830566406
2002-08-12,19.293153762817383
2002-08-13,19.058128356933594
2002-08-14,19.504688262939453
2002-08-15,19.35191535949707
2002-08-16,19.304906845092773
2002-08-19,20.009998321533203
2002-08-20,19.807289123535156
2002-08-21,20.0129451751709
2002-08-22,20.297922134399414
2002-08-23,19.801406860351562
2002-08-26,20.07169532775879
2002-08-27,20.12458038330078
2002-08-28,19.977680206298828
2002-08-29,19.86898422241211
2002-08-30,20.130456924438477
2002-09-03,19.325477600097656
2002-09-04,19.387170791625977
2002-09-05,19.2725830078125
2002-09-06,19.26377296447754
2002-09-09,18.993488311767578
2002-09-10,19.45473861694336
2002-09-11,19.47530746459961
2002-09-12,19.072818756103516
2002-09-13,18.59687614440918
2002-09-16,17.935850143432617
2002-09-17,17.668500900268555
2002-09-18,17.556859970092773
2002-09-19,17.451101303100586
2002-09-20,17.697885513305664
2002-09-23,17.113235473632812
2002-09-24,16.93697166442871
2002-09-25,17.421722412109375
2002-09-26,17.97029685974121
2002-09-27,17.607528686523438
2002-09-30,17.203466415405273
2002-10-01,17.99388885498047
2002-10-02,17.628173828125
2002-10-03,17.763845443725586
2002-10-04,17.241804122924805
2002-10-07,16.761070251464844
2002-10-08,17.238853454589844
2002-10-09,16.4366397857666
2002-10-10,17.218212127685547
2002-10-11,17.734350204467773
2002-10-14,17.401058197021484
2002-10-15,18.415637969970703
2002-10-16,17.250656127929688
2002-10-17,17.746143341064453
2002-10-18,18.1590518951416
2002-10-21,18.922927856445312
2002-10-22,18.253429412841797
2002-10-23,18.312416076660156
2002-10-24,18.330110549926758
2002-10-25,18.45987892150879
2002-10-28,18.029273986816406
2002-10-29,18.029273986816406
2002-10-30,18.312416076660156
2002-10-31,18.10892105102539
2002-11-01,18.44513511657715
2002-11-04,18.63094139099121
2002-11-05,19.0025577545166
2002-11-06,19.10577964782715
2002-11-07,18.51592445373535
2002-11-08,18.613248825073242
2002-11-11,18.16199493408203
2002-11-12,18.663393020629883
2002-11-13,18.46578025817871
2002-11-14,19.04384994506836
2002-11-15,19.273900985717773
2002-11-18,18.934728622436523
2002-11-19,18.866886138916016
2002-11-20,18.940624237060547
2002-11-21,19.421371459960938
2002-11-22,19.47444725036621
2002-11-25,19.353530883789062
2002-11-26,18.775468826293945
2002-11-27,19.8844051361084
2002-11-29,20.052522659301758
2002-12-02,20.309112548828125
2002-12-03,19.81952476501465
2002-12-04,19.910961151123047
2002-12-05,19.66026496887207
2002-12-06,20.034828186035156
2002-12-09,19.495088577270508
2002-12-10,19.48035430908203
2002-12-11,19.633724212646484
2002-12-12,19.65141487121582
2002-12-13,19.164777755737305
2002-12-16,19.53049087524414
2002-12-17,19.362380981445312
2002-12-18,19.21196174621582
2002-12-19,19.008460998535156
2002-12-20,19.424314498901367
2002-12-23,19.506898880004883
2002-12-24,19.421371459960938
2002-12-26,19.41251564025879
2002-12-27,19.021902084350586
2002-12-30,19.20537567138672
2002-12-31,19.19353485107422
2003-01-02,20.048744201660156
2003-01-03,19.743955612182617
2003-01-06,20.113862991333008
2003-01-07,19.7498722076416
2003-01-08,19.30894660949707
2003-01-09,19.575281143188477
2003-01-10,19.44211196899414
2003-01-13,19.27935218811035
2003-01-14,19.29710578918457
2003-01-15,19.10179901123047
2003-01-16,19.166902542114258
2003-01-17,18.97455406188965
2003-01-21,18.557300567626953
2003-01-22,18.178518295288086
2003-01-23,19.078128814697266
2003-01-24,18.583934783935547
2003-01-27,17.986175537109375
2003-01-28,18.11933708190918
2003-01-29,18.53658103942871
2003-01-30,17.758312225341797
2003-01-31,17.99801254272461
2003-02-03,18.231781005859375
2003-02-04,17.941789627075195
2003-02-05,17.900358200073242
2003-02-06,17.710960388183594
2003-02-07,17.45055389404297
2003-02-10,17.494937896728516
2003-02-11,17.438711166381836
2003-02-12,17.367691040039062
2003-02-13,16.929725646972656
2003-02-14,17.169422149658203
2003-02-18,17.589637756347656
2003-02-19,17.462392807006836
2003-02-20,17.394323348999023
2003-02-21,17.63401985168457
2003-02-24,17.196060180664062
2003-02-25,17.40024185180664
2003-02-26,17.31442642211914
2003-02-27,17.459423065185547
2003-02-28,17.628097534179688
2003-03-03,17.654733657836914
2003-03-04,17.284835815429688
2003-03-05,17.46830940246582
2003-03-06,17.04513931274414
2003-03-07,17.37065315246582
2003-03-10,16.704830169677734
2003-03-11,16.420743942260742
2003-03-12,16.320133209228516
2003-03-13,17.175350189208984
2003-03-14,16.861661911010742
2003-03-17,17.873722076416016
2003-03-18,17.99801254272461
2003-03-19,17.91515350341797
2003-03-20,17.93882942199707
2003-03-21,18.518831253051758
2003-03-24,17.844125747680664
2003-03-25,17.90923309326172
2003-03-26,17.835250854492188
2003-03-27,17.7520809173584
2003-03-28,17.31243324279785
2003-03-31,17.27381706237793
2003-04-01,17.416400909423828
2003-04-02,18.34025001525879
2003-04-03,18.301633834838867
2003-04-04,18.34025001525879
2003-04-07,18.47689437866211
2003-04-08,18.467987060546875
2003-04-09,18.274898529052734
2003-04-10,18.3907470703125
2003-04-11,18.435300827026367
2003-04-14,18.952180862426758
2003-04-15,18.818506240844727
2003-04-16,18.69373893737793
2003-04-17,18.842269897460938
2003-04-21,18.729385375976562
2003-04-22,19.0472412109375
2003-04-23,19.130414962768555
2003-04-24,18.93733024597168
2003-04-25,18.598691940307617
2003-04-28,19.222511291503906
2003-04-29,19.1452693939209
2003-04-30,19.00564956665039
2003-05-01,18.91356086730957
2003-05-02,19.169031143188477
2003-05-05,19.121505737304688
2003-05-06,19.24923324584961
2003-05-07,19.079919815063477
2003-05-08,18.916532516479492
2003-05-09,19.24923324584961
2003-05-12,19.682945251464844
2003-05-13,19.463115692138672
2003-05-14,19.23141098022461
2003-05-15,19.632436752319336
2003-05-16,19.495798110961914
2003-05-19,18.84821128845215
2003-05-20,18.821470260620117
2003-05-21,18.52145004272461
2003-05-22,18.833358764648438
2003-05-23,18.59571647644043
2003-05-27,18.797714233398438
2003-05-28,18.598691940307617
2003-05-29,18.283803939819336
2003-05-30,18.432336807250977
2003-06-02,18.892776489257812
2003-06-03,19.038328170776367
2003-06-04,19.130414962768555
2003-06-05,19.323501586914062
2003-06-06,19.394800186157227
2003-06-09,19.192800521850586
2003-06-10,19.234378814697266
2003-06-11,19.679964065551758
2003-06-12,19.991880416870117
2003-06-13,19.611642837524414
2003-06-16,20.146352767944336
2003-06-17,20.22357940673828
2003-06-18,19.932466506958008
2003-06-19,19.650264739990234
2003-06-20,19.757204055786133
2003-06-23,19.6769962310791
2003-06-24,19.721561431884766
2003-06-25,19.742359161376953
2003-06-26,19.912263870239258
2003-06-27,19.58734893798828
2003-06-30,19.629072189331055
2003-07-01,19.584367752075195
2003-07-02,19.778118133544922
2003-07-03,19.557540893554688
2003-07-07,19.89139175415039
2003-07-08,20.037456512451172
2003-07-09,19.8317813873291
2003-07-10,19.539663314819336
2003-07-11,19.679752349853516
2003-07-14,19.581390380859375
2003-07-15,19.44426155090332
2003-07-16,19.43830108642578
2003-07-17,19.852645874023438
2003-07-18,20.13583755493164
2003-07-21,20.100065231323242
2003-07-22,19.754270553588867
2003-07-23,20.17755699157715
2003-07-24,19.8317813873291
2003-07-25,20.29679298400879
2003-07-28,20.33257293701172
2003-07-29,20.5501651763916
2003-07-30,20.55315589904785
2003-07-31,20.761817932128906
2003-08-01,20.672386169433594
2003-08-04,20.687280654907227
2003-08-05,20.469684600830078
2003-08-06,20.368343353271484
2003-08-07,20.269962310791016
2003-08-08,20.368343353271484
2003-08-11,20.4368896484375
2003-08-12,20.809507369995117
2003-08-13,20.928752899169922
2003-08-14,21.23874855041504
2003-08-15,21.262603759765625
2003-08-18,21.510013580322266
2003-08-19,21.426542282104492
2003-08-20,21.355010986328125
2003-08-21,21.611358642578125
2003-08-22,21.334138870239258
2003-08-25,21.352020263671875
2003-08-26,21.214902877807617
2003-08-27,21.137407302856445
2003-08-28,21.283462524414062
2003-08-29,21.548765182495117
2003-09-02,21.99888038635254
2003-09-03,21.85580062866211
2003-09-04,21.837907791137695
2003-09-05,21.614341735839844
2003-09-08,21.6590518951416
2003-09-09,21.498092651367188
2003-09-10,21.033065795898438
2003-09-11,21.20596694946289
2003-09-12,21.283462524414062
2003-09-15,21.197023391723633
2003-09-16,21.483182907104492
2003-09-17,21.20596694946289
2003-09-18,21.43549156188965
