Date,BXP
2000-12-22,13.734735488891602
2000-12-26,13.715384483337402
2000-12-27,13.842257499694824
2000-12-28,14.018473625183105
2000-12-29,13.626886367797852
2001-01-02,13.568148612976074
2001-01-03,13.431096076965332
2001-01-04,13.333206176757812
2001-01-05,12.784995079040527
2001-01-08,12.608789443969727
2001-01-09,12.667527198791504
2001-01-10,12.70667839050293
2001-01-11,12.569634437561035
2001-01-12,12.70667839050293
2001-01-16,12.647947311401367
2001-01-17,12.667527198791504
2001-01-18,12.765419006347656
2001-01-19,12.784995079040527
2001-01-22,12.922042846679688
2001-01-23,13.000364303588867
2001-01-24,13.137421607971191
2001-01-25,13.27447509765625
2001-01-26,13.03952693939209
2001-01-29,12.809271812438965
2001-01-30,12.834339141845703
2001-01-31,12.718427658081055
2001-02-01,12.843729019165039
2001-02-02,13.19458293914795
2001-02-05,13.21338176727295
2001-02-06,12.928321838378906
2001-02-07,12.734094619750977
2001-02-08,12.687102317810059
2001-02-09,12.633848190307617
2001-02-12,12.702765464782715
2001-02-13,12.752886772155762
2001-02-14,12.718427658081055
2001-02-15,12.718427658081055
2001-02-16,12.643243789672852
2001-02-20,12.608789443969727
2001-02-21,12.467822074890137
2001-02-22,12.282999038696289
2001-02-23,12.593130111694336
2001-02-26,12.521080017089844
2001-02-27,12.62445068359375
2001-02-28,12.636983871459961
2001-03-01,12.577460289001465
2001-03-02,12.727829933166504
2001-03-05,12.734094619750977
2001-03-06,12.749752044677734
2001-03-07,12.862529754638672
2001-03-08,12.884467124938965
2001-03-09,12.809271812438965
2001-03-12,12.539867401123047
2001-03-13,12.474093437194824
2001-03-14,12.449019432067871
2001-03-15,12.483484268188477
2001-03-16,12.364448547363281
2001-03-19,12.373842239379883
2001-03-20,12.292387008666992
2001-03-21,12.138896942138672
2001-03-22,11.87888240814209
2001-03-23,12.11696720123291
2001-03-26,12.37071418762207
2001-03-27,12.358175277709961
2001-03-28,12.240694999694824
2001-03-29,12.202592849731445
2001-03-30,12.208937644958496
2001-04-02,12.097807884216309
2001-04-03,12.050178527832031
2001-04-04,11.970797538757324
2001-04-05,12.034299850463867
2001-04-06,11.853311538696289
2001-04-09,11.856486320495605
2001-04-10,11.82155704498291
2001-04-11,11.58023738861084
2001-04-12,11.58023738861084
2001-04-16,11.621508598327637
2001-04-17,11.780279159545898
2001-04-18,11.986672401428223
2001-04-19,12.00255012512207
2001-04-20,12.00255012512207
2001-04-23,11.939041137695312
2001-04-24,12.072404861450195
2001-04-25,11.913636207580566
2001-04-26,12.193065643310547
2001-04-27,12.440732955932617
2001-04-30,12.545523643493652
2001-05-01,12.510595321655273
2001-05-02,12.415328979492188
2001-05-03,12.383576393127441
2001-05-04,12.367701530456543
2001-05-07,12.428034782409668
2001-05-08,12.377226829528809
2001-05-09,12.405807495117188
2001-05-10,12.386754989624023
2001-05-11,12.383576393127441
2001-05-14,12.320070266723633
2001-05-15,12.405807495117188
2001-05-16,12.488363265991211
2001-05-17,12.615374565124512
2001-05-18,12.7011137008667
2001-05-21,12.653483390808105
2001-05-22,12.726507186889648
2001-05-23,12.758264541625977
2001-05-24,12.859871864318848
2001-05-25,12.834466934204102
2001-05-29,12.82494068145752
2001-05-30,12.697936058044434
2001-05-31,12.663009643554688
2001-06-01,12.663009643554688
2001-06-04,12.780487060546875
2001-06-05,12.720163345336914
2001-06-06,12.713809967041016
2001-06-07,12.732858657836914
2001-06-08,12.688405990600586
2001-06-11,12.882102012634277
2001-06-12,12.986885070800781
2001-06-13,13.018635749816895
2001-06-14,13.018635749816895
2001-06-15,13.012282371520996
2001-06-18,13.018635749816895
2001-06-19,12.98052978515625
2001-06-20,13.018635749816895
2001-06-21,13.037683486938477
2001-06-22,13.018635749816895
2001-06-25,12.955126762390137
2001-06-26,13.03450870513916
2001-06-27,13.092488288879395
2001-06-28,13.205211639404297
2001-06-29,13.173011779785156
2001-07-02,13.205211639404297
2001-07-03,13.263189315795898
2001-07-05,13.288954734802246
2001-07-06,13.221317291259766
2001-07-09,13.069934844970703
2001-07-10,12.899236679077148
2001-07-11,12.821944236755371
2001-07-12,12.912123680114746
2001-07-13,12.812277793884277
2001-07-16,12.757524490356445
2001-07-17,12.754303932189941
2001-07-18,12.876696586608887
2001-07-19,12.931447982788086
2001-07-20,12.776847839355469
2001-07-23,12.664119720458984
2001-07-24,12.625471115112305
2001-07-25,12.55461597442627
2001-07-26,12.609371185302734
2001-07-27,12.651238441467285
2001-07-30,12.367813110351562
2001-07-31,12.41612720489502
2001-08-01,12.464436531066895
2001-08-02,12.528847694396973
2001-08-03,12.56105899810791
2001-08-06,12.683444023132324
2001-08-07,12.667344093322754
2001-08-08,12.680234909057617
2001-08-09,12.657683372497559
2001-08-10,12.850926399230957
2001-08-13,12.886353492736816
2001-08-14,12.96365737915039
2001-08-15,13.10214614868164
2001-08-16,13.095708847045898
2001-08-17,13.253528594970703
2001-08-20,13.08604907989502
2001-08-21,13.147238731384277
2001-08-22,13.037734985351562
2001-08-23,13.124701499938965
2001-08-24,13.04417896270752
2001-08-27,13.063498497009277
2001-08-28,13.047393798828125
2001-08-29,12.941108703613281
2001-08-30,12.754303932189941
2001-08-31,12.68989372253418
2001-09-04,12.625471115112305
2001-09-05,12.567495346069336
2001-09-06,12.39035415649414
2001-09-07,12.296951293945312
2001-09-10,12.222874641418457
2001-09-17,11.659234046936035
2001-09-18,11.971653938293457
2001-09-19,12.029626846313477
2001-09-20,11.80739688873291
2001-09-21,11.707554817199707
2001-09-24,11.929781913757324
2001-09-25,11.987756729125977
2001-09-26,12.004115104675293
2001-09-27,12.167702674865723
2001-09-28,12.475255012512207
2001-10-01,12.42617130279541
2001-10-02,12.38364315032959
2001-10-03,11.89941692352295
2001-10-04,12.121898651123047
2001-10-05,11.912504196166992
2001-10-08,11.860157012939453
2001-10-09,12.197154998779297
2001-10-10,12.321476936340332
2001-10-11,12.400002479553223
2001-10-12,12.416360855102539
2001-10-15,12.400002479553223
2001-10-16,12.318204879760742
2001-10-17,12.26912784576416
2001-10-18,12.046646118164062
2001-10-19,11.87324047088623
2001-10-22,11.712930679321289
2001-10-23,11.451192855834961
2001-10-24,11.231978416442871
2001-10-25,11.33995532989502
2001-10-26,11.447918891906738
2001-10-29,11.506807327270508
2001-10-30,11.477363586425781
2001-10-31,11.56570053100586
2001-11-01,11.690031051635742
2001-11-02,11.686759948730469
2001-11-05,11.673667907714844
2001-11-06,11.794722557067871
2001-11-07,11.768550872802734
2001-11-08,11.77509880065918
2001-11-09,11.758736610412598
2001-11-12,11.762008666992188
2001-11-13,11.89941692352295
2001-11-14,11.945222854614258
2001-11-15,12.063006401062012
2001-11-16,12.121898651123047
2001-11-19,12.174238204956055
2001-11-20,12.056458473205566
2001-11-21,12.144804000854492
2001-11-23,12.154616355895996
2001-11-26,12.115362167358398
2001-11-27,12.1644287109375
2001-11-28,12.144804000854492
2001-11-29,12.170979499816895
2001-11-30,12.170979499816895
2001-12-03,12.105542182922363
2001-12-04,12.301852226257324
2001-12-05,12.481799125671387
2001-12-06,12.465435028076172
2001-12-07,12.566865921020508
2001-12-10,12.350924491882324
2001-12-11,12.350924491882324
2001-12-12,12.318204879760742
2001-12-13,12.161161422729492
2001-12-14,12.236410140991211
2001-12-17,12.331291198730469
2001-12-18,12.341104507446289
2001-12-19,12.354188919067383
2001-12-20,12.350924491882324
2001-12-21,12.40981674194336
2001-12-24,12.537418365478516
2001-12-26,12.657011985778809
2001-12-27,12.620469093322754
2001-12-28,12.690227508544922
2001-12-31,12.623790740966797
2002-01-02,12.706836700439453
2002-01-03,12.750028610229492
2002-01-04,12.7865629196167
2002-01-07,12.856332778930664
2002-01-08,12.942707061767578
2002-01-09,12.926095008850098
2002-01-10,12.922774314880371
2002-01-11,12.740060806274414
2002-01-14,12.740060806274414
2002-01-15,12.613821983337402
2002-01-16,12.573956489562988
2002-01-17,12.524127960205078
2002-01-18,12.431109428405762
2002-01-22,12.414499282836914
2002-01-23,12.457686424255371
2002-01-24,12.185277938842773
2002-01-25,12.225146293640137
2002-01-28,12.198569297790527
2002-01-29,12.142090797424316
2002-01-30,12.20853042602539
2002-01-31,12.17198371887207
2002-02-01,12.238429069519043
2002-02-04,12.318154335021973
2002-02-05,12.268325805664062
2002-02-06,12.191925048828125
2002-02-07,12.082293510437012
2002-02-08,11.952737808227539
2002-02-11,12.092255592346191
2002-02-12,12.02581787109375
2002-02-13,12.062360763549805
2002-02-14,12.258360862731934
2002-02-15,12.391242980957031
2002-02-19,12.3513765335083
2002-02-20,12.341408729553223
2002-02-21,12.278298377990723
2002-02-22,12.42114543914795
2002-02-25,12.42114543914795
2002-02-26,12.620469093322754
2002-02-27,12.507515907287598
2002-02-28,12.51416015625
2002-03-01,12.690227508544922
2002-03-04,12.929414749145508
2002-03-05,13.072263717651367
2002-03-06,13.191855430603027
2002-03-07,13.20846939086914
2002-03-08,13.228401184082031
2002-03-11,13.039040565490723
2002-03-12,13.042365074157715
2002-03-13,13.022436141967773
2002-03-14,13.072263717651367
2002-03-15,12.95599365234375
2002-03-18,13.022436141967773
2002-03-19,13.098848342895508
2002-03-20,13.12209701538086
2002-03-21,13.148672103881836
2002-03-22,13.088874816894531
2002-03-25,13.115448951721191
2002-03-26,13.351465225219727
2002-03-27,13.351465225219727
2002-03-28,13.300888061523438
2002-04-01,13.354829788208008
2002-04-02,13.304265022277832
2002-04-03,13.21322250366211
2002-04-04,13.263800621032715
2002-04-05,13.331239700317383
2002-04-08,13.395289421081543
2002-04-09,13.64478874206543
2002-04-10,13.789772987365723
2002-04-11,13.789772987365723
2002-04-12,14.008917808532715
2002-04-15,13.833600997924805
2002-04-16,13.520045280456543
2002-04-17,13.300888061523438
2002-04-18,13.26717472076416
2002-04-19,13.115448951721191
2002-04-22,13.03116226196289
2002-04-23,12.771546363830566
2002-04-24,13.058136940002441
2002-04-25,13.12893009185791
2002-04-26,12.936758995056152
2002-04-29,12.940125465393066
2002-04-30,13.14242935180664
2002-05-01,13.182884216308594
2002-05-02,13.405410766601562
2002-05-03,13.520045280456543
2002-05-06,13.37506103515625
2002-05-07,13.402031898498535
2002-05-08,13.300888061523438
2002-05-09,13.182884216308594
2002-05-10,13.189627647399902
2002-05-13,13.31774616241455
2002-05-14,13.398664474487305
2002-05-15,13.486330032348633
2002-05-16,13.486330032348633
2002-05-17,13.638050079345703
2002-05-20,13.573987007141113
2002-05-21,13.604327201843262
2002-05-22,13.594220161437988
2002-05-23,13.715590476989746
2002-05-24,13.793140411376953
2002-05-28,13.850455284118652
2002-05-29,13.860570907592773
2002-05-30,13.799881935119629
2002-05-31,13.823481559753418
2002-06-03,13.83022689819336
2002-06-04,13.911145210266113
2002-06-05,13.80662727355957
2002-06-06,13.73244857788086
2002-06-07,13.65490436553955
2002-06-10,13.715590476989746
2002-06-11,13.722339630126953
2002-06-12,13.73244857788086
2002-06-13,13.76279067993164
2002-06-14,13.739198684692383
2002-06-17,13.688621520996094
2002-06-18,13.62119197845459
2002-06-19,13.513297080993652
2002-06-20,13.611074447631836
2002-06-21,13.756053924560547
2002-06-24,13.772911071777344
2002-06-25,13.823481559753418
2002-06-26,13.69684886932373
2002-06-27,13.75846004486084
2002-06-28,13.672897338867188
2002-07-01,13.645511627197266
2002-07-02,13.433320045471191
2002-07-03,13.351181983947754
2002-07-05,13.450428009033203
2002-07-08,13.347753524780273
2002-07-09,13.227970123291016
2002-07-10,13.005504608154297
2002-07-11,12.796730995178223
2002-07-12,12.748822212219238
2002-07-15,12.748822212219238
2002-07-16,12.74197769165039
2002-07-17,12.680365562438965
2002-07-18,12.355231285095215
2002-07-19,12.440793991088867
2002-07-22,12.228602409362793
2002-07-23,11.97191333770752
2002-07-24,11.828167915344238
2002-07-25,11.903459548950195
2002-07-26,12.235445976257324
2002-07-29,12.62903881072998
2002-07-30,12.663256645202637
2002-07-31,12.7659330368042
2002-08-01,12.77277660369873
2002-08-02,12.663256645202637
2002-08-05,12.475022315979004
2002-08-06,12.594807624816895
2002-08-07,12.88571548461914
2002-08-08,12.90625
2002-08-09,12.748822212219238
2002-08-12,13.005504608154297
2002-08-13,12.974705696105957
2002-08-14,12.954170227050781
2002-08-15,12.930217742919922
2002-08-16,12.919937133789062
2002-08-19,12.834385871887207
2002-08-20,12.96101188659668
2002-08-21,13.005504608154297
2002-08-22,12.995244979858398
2002-08-23,13.002083778381348
2002-08-26,13.005504608154297
2002-08-27,13.01577091217041
2002-08-28,13.056845664978027
2002-08-29,12.971281051635742
2002-08-30,12.964433670043945
2002-09-03,13.06368350982666
2002-09-04,13.022621154785156
2002-09-05,13.04656982421875
2002-09-06,13.019198417663574
2002-09-09,13.073959350585938
2002-09-10,13.091075897216797
2002-09-11,13.111601829528809
2002-09-12,13.060266494750977
2002-09-13,13.193739891052246
2002-09-16,13.087652206420898
2002-09-17,13.005504608154297
2002-09-18,12.95759391784668
2002-09-19,12.94389820098877
2002-09-20,13.13897705078125
2002-09-23,13.073959350585938
2002-09-24,13.104758262634277
2002-09-25,13.032891273498535
2002-09-26,13.175490379333496
2002-09-27,13.078105926513672
2002-09-30,12.938979148864746
2002-10-01,12.86245346069336
2002-10-02,12.698973655700684
2002-10-03,12.685062408447266
2002-10-04,12.4346342086792
2002-10-07,12.090290069580078
2002-10-08,12.055505752563477
2002-10-09,11.801602363586426
2002-10-10,12.243329048156738
2002-10-11,12.664192199707031
2002-10-14,12.504197120666504
2002-10-15,12.79288387298584
2002-10-16,12.688544273376465
2002-10-17,12.799849510192871
2002-10-18,12.726804733276367
2002-10-21,12.427680015563965
2002-10-22,12.191162109375
2002-10-23,12.114641189575195
2002-10-24,12.521588325500488
2002-10-25,12.831151962280273
2002-10-28,12.681587219238281
2002-10-29,12.521588325500488
2002-10-30,12.47984790802002
2002-10-31,12.417243957519531
2002-11-01,12.692014694213867
2002-11-04,12.789412498474121
2002-11-05,12.865933418273926
2002-11-06,12.897234916687012
2002-11-07,13.012012481689453
2002-11-08,12.907668113708496
2002-11-11,12.945932388305664
2002-11-12,13.01897144317627
2002-11-13,12.730284690856934
2002-11-14,12.973759651184082
2002-11-15,12.799849510192871
2002-11-18,12.723322868347168
2002-11-19,12.754627227783203
2002-11-20,12.831151962280273
2002-11-21,12.83811092376709
2002-11-22,12.86245346069336
2002-11-25,12.782459259033203
2002-11-26,12.824195861816406
2002-11-27,12.87289047241211
2002-11-29,12.89376163482666
2002-12-02,13.01897144317627
2002-12-03,12.994632720947266
2002-12-04,12.973759651184082
2002-12-05,12.973759651184082
2002-12-06,12.87289047241211
2002-12-09,12.973759651184082
2002-12-10,12.904191970825195
2002-12-11,12.86245346069336
2002-12-12,12.855499267578125
2002-12-13,12.67811393737793
2002-12-16,12.730284690856934
2002-12-17,12.591153144836426
2002-12-18,12.486802101135254
2002-12-19,12.504197120666504
2002-12-20,12.538979530334473
2002-12-23,12.64332389831543
2002-12-24,12.664192199707031
2002-12-26,12.858757019042969
2002-12-27,12.911821365356445
2002-12-30,12.975502014160156
2002-12-31,13.039169311523438
2003-01-02,13.017945289611816
2003-01-03,13.071004867553711
2003-01-06,13.11699390411377
2003-01-07,13.10638427734375
2003-01-08,12.96842098236084
2003-01-09,13.000264167785645
2003-01-10,12.918891906738281
2003-01-13,12.770322799682617
2003-01-14,12.678346633911133
2003-01-15,12.64650821685791
2003-01-16,12.582832336425781
2003-01-17,12.434259414672852
2003-01-21,12.377656936645508
2003-01-22,12.540384292602539
2003-01-23,12.508544921875
2003-01-24,12.451944351196289
2003-01-27,12.55806827545166
2003-01-28,12.635894775390625
2003-01-29,12.671270370483398
2003-01-30,12.565138816833496
2003-01-31,12.699566841125488
2003-02-03,12.685418128967285
2003-02-04,12.664194107055664
2003-02-05,12.68188190460205
2003-02-06,12.685418128967285
2003-02-07,12.667733192443848
2003-02-10,12.734944343566895
2003-02-11,12.667733192443848
2003-02-12,12.526237487792969
2003-02-13,12.54745864868164
2003-02-14,12.536847114562988
2003-02-18,12.720795631408691
2003-02-19,12.961347579956055
2003-02-20,13.049777030944824
2003-02-21,13.11699390411377
2003-02-24,13.000264167785645
2003-02-25,13.141755104064941
2003-02-26,13.088690757751465
2003-02-27,13.11699390411377
2003-02-28,13.159444808959961
2003-03-03,13.170055389404297
2003-03-04,13.017945289611816
2003-03-05,13.053315162658691
2003-03-06,13.017945289611816
2003-03-07,13.003793716430664
2003-03-10,12.887060165405273
2003-03-11,12.731407165527344
2003-03-12,12.738479614257812
2003-03-13,13.010869026184082
2003-03-14,12.996721267700195
2003-03-17,13.017945289611816
2003-03-18,13.308013916015625
2003-03-19,13.460129737854004
2003-03-20,13.661762237548828
2003-03-21,13.898775100708008
2003-03-24,13.495505332946777
2003-03-25,13.707758903503418
2003-03-26,13.80838394165039
2003-03-27,13.79760456085205
2003-03-28,13.679003715515137
2003-03-31,13.62149429321289
2003-04-01,13.90182876586914
2003-04-02,14.016839027404785
2003-04-03,13.962928771972656
2003-04-04,13.891050338745117
2003-04-07,13.980904579162598
2003-04-08,13.980904579162598
2003-04-09,13.998869895935059
2003-04-10,13.984496116638184
2003-04-11,13.980904579162598
2003-04-14,14.214518547058105
2003-04-15,14.232491493225098
2003-04-16,14.19654655456543
2003-04-17,14.358283042907715
2003-04-21,14.54516887664795
2003-04-22,14.48047161102295
2003-04-23,14.541577339172363
2003-04-24,14.430161476135254
2003-04-25,14.286392211914062
2003-04-28,14.160597801208496
2003-04-29,14.192961692810059
2003-04-30,14.088723182678223
2003-05-01,14.178571701049805
2003-05-02,14.318754196166992
2003-05-05,14.430161476135254
2003-05-06,14.573921203613281
2003-05-07,14.437341690063477
2003-05-08,14.502043724060059
2003-05-09,14.54516887664795
2003-05-12,14.681746482849121
2003-05-13,14.703309059143066
2003-05-14,14.753626823425293
2003-05-15,14.760807037353516
2003-05-16,14.951295852661133
2003-05-19,14.850666046142578
2003-05-20,15.041143417358398
2003-05-21,15.292730331420898
2003-05-22,15.310705184936523
2003-05-23,15.43648910522461
2003-05-27,15.159759521484375
2003-05-28,15.023168563842773
2003-05-29,14.717677116394043
2003-05-30,15.066304206848145
2003-06-02,15.256793975830078
2003-06-03,15.328678131103516
2003-06-04,15.343052864074707
2003-06-05,15.343052864074707
2003-06-06,15.547919273376465
2003-06-09,15.540719032287598
2003-06-10,15.78152084350586
2003-06-11,15.997174263000488
2003-06-12,15.75995922088623
2003-06-13,15.813874244689941
2003-06-16,15.961223602294922
2003-06-17,15.885756492614746
2003-06-18,15.70605182647705
2003-06-19,15.64136791229248
2003-06-20,15.544322967529297
2003-06-23,15.515556335449219
2003-06-24,15.598227500915527
2003-06-25,15.670104026794434
2003-06-26,15.856096267700195
2003-06-27,15.94726848602295
2003-06-30,15.97278881072998
2003-07-01,16.089488983154297
2003-07-02,16.224414825439453
2003-07-03,16.33746337890625
2003-07-07,16.592737197875977
2003-07-08,16.58544921875
2003-07-09,16.3812313079834
2003-07-10,15.899860382080078
2003-07-11,16.027494430541992
2003-07-14,16.228071212768555
2003-07-15,16.373931884765625
2003-07-16,16.04572868347168
2003-07-17,15.681052207946777
2003-07-18,15.753988265991211
2003-07-21,15.710227012634277
2003-07-22,15.815975189208984
2003-07-23,15.644584655761719
2003-07-24,15.681052207946777
2003-07-25,15.772218704223633
2003-07-28,15.586231231689453
2003-07-29,15.611763954162598
2003-07-30,15.808688163757324
2003-07-31,15.786809921264648
2003-08-01,15.600831985473633
2003-08-04,15.301786422729492
2003-08-05,15.316376686096191
2003-08-06,15.363780975341797
2003-08-07,15.360135078430176
2003-08-08,15.345556259155273
2003-08-11,15.29814338684082
2003-08-12,15.389320373535156
2003-08-13,15.389320373535156
2003-08-14,15.4695405960083
2003-08-15,15.392948150634766
2003-08-18,15.433073997497559
2003-08-19,15.447653770446777
2003-08-20,15.60811710357666
2003-08-21,15.506004333496094
2003-08-22,15.389320373535156
2003-08-25,15.152264595031738
2003-08-26,15.389320373535156
2003-08-27,15.681052207946777
2003-08-28,15.619058609008789
2003-08-29,15.662818908691406
2003-09-02,15.863384246826172
2003-09-03,16.13689613342285
2003-09-04,16.242652893066406
2003-09-05,16.16607093811035
2003-09-08,16.11136817932129
2003-09-09,16.12230682373047
2003-09-10,15.983732223510742
2003-09-11,15.939972877502441
2003-09-12,16.034788131713867
2003-09-15,15.969151496887207
2003-09-16,15.969151496887207
2003-09-17,15.92902946472168
2003-09-18,15.954557418823242
