Date,XEL
2000-04-18,7.082277297973633
2000-04-19,6.972983360290527
2000-04-20,7.14785099029541
2000-04-24,7.43202018737793
2000-04-25,7.650608539581299
2000-04-26,7.781759738922119
2000-04-27,7.716184139251709
2000-04-28,7.628749370574951
2000-05-01,7.738044261932373
2000-05-02,7.716184139251709
2000-05-03,7.781759738922119
2000-05-04,7.8473381996154785
2000-05-05,7.6724653244018555
2000-05-08,7.6724653244018555
2000-05-09,7.694324493408203
2000-05-10,7.803616523742676
2000-05-11,7.912913799285889
2000-05-12,7.8473381996154785
2000-05-15,7.93477201461792
2000-05-16,7.8473381996154785
2000-05-17,7.716184139251709
2000-05-18,7.869196891784668
2000-05-19,7.803616523742676
2000-05-22,8.06592845916748
2000-05-23,8.087784767150879
2000-05-24,8.28451156616211
2000-05-25,7.781759738922119
2000-05-26,7.891057968139648
2000-05-30,7.781759738922119
2000-05-31,7.738044261932373
2000-06-01,7.628749370574951
2000-06-02,7.497593879699707
2000-06-05,7.344586372375488
2000-06-06,7.344586372375488
2000-06-07,7.453878402709961
2000-06-08,7.3664469718933105
2000-06-09,7.497593879699707
2000-06-12,7.530383110046387
2000-06-13,7.58502721786499
2000-06-14,7.453878402709961
2000-06-15,7.606889724731445
2000-06-16,7.5194501876831055
2000-06-19,7.563173294067383
2000-06-20,7.43202018737793
2000-06-21,7.344586372375488
2000-06-22,7.235291481018066
2000-06-23,7.344586372375488
2000-06-26,7.43202018737793
2000-06-27,7.1041388511657715
2000-06-28,7.328189849853516
2000-06-29,7.169712543487549
2000-06-30,7.060419082641602
2000-07-03,7.169712543487549
2000-07-05,7.1041388511657715
2000-07-06,7.279006481170654
2000-07-07,7.344586372375488
2000-07-10,7.43202018737793
2000-07-11,7.562993049621582
2000-07-12,7.47401762008667
2000-07-13,7.47401762008667
2000-07-14,7.407280921936035
2000-07-17,7.396161079406738
2000-07-18,7.340552806854248
2000-07-19,7.7186994552612305
2000-07-20,7.852163314819336
2000-07-21,7.7854323387146
2000-07-24,7.7186994552612305
2000-07-25,7.852163314819336
2000-07-26,7.807679176330566
2000-07-27,7.941144943237305
2000-07-28,7.852163314819336
2000-07-31,7.852163314819336
2000-08-01,8.119096755981445
2000-08-02,8.363779067993164
2000-08-03,8.563976287841797
2000-08-04,8.630712509155273
2000-08-07,8.814223289489746
2000-08-08,9.075594902038574
2000-08-09,9.053352355957031
2000-08-10,9.192373275756836
2000-08-11,9.348079681396484
2000-08-14,9.387005805969238
2000-08-15,9.475980758666992
2000-08-16,9.475980758666992
2000-08-17,9.320279121398926
2000-08-18,9.342521667480469
2000-08-21,9.421829223632812
2000-08-22,9.48897647857666
2000-08-23,9.30993366241455
2000-08-24,9.086135864257812
2000-08-25,8.974238395690918
2000-08-28,8.79520320892334
2000-08-29,8.750449180603027
2000-08-30,8.862342834472656
2000-08-31,8.979835510253906
2000-09-01,9.086135864257812
2000-09-05,8.929483413696289
2000-09-06,9.22041130065918
2000-09-07,9.22041130065918
2000-09-08,9.321125984191895
2000-09-11,9.539325714111328
2000-09-12,9.578492164611816
2000-09-13,9.511350631713867
2000-09-14,9.511350631713867
2000-09-15,9.539325714111328
2000-09-18,9.371478080749512
2000-09-19,9.382668495178223
2000-09-20,9.30993366241455
2000-09-21,9.265175819396973
2000-09-22,9.354695320129395
2000-09-25,9.332317352294922
2000-09-26,9.44421100616455
2000-09-27,9.628844261169434
2000-09-28,9.75753116607666
2000-09-29,9.852638244628906
2000-10-02,10.003705024719238
2000-10-03,9.869428634643555
2000-10-04,9.654855728149414
2000-10-05,9.361602783203125
2000-10-06,9.745083808898926
2000-10-09,9.880435943603516
2000-10-10,9.92555046081543
2000-10-11,9.970664978027344
2000-10-12,9.857873916625977
2000-10-13,9.92555046081543
2000-10-16,10.038339614868164
2000-10-17,9.993226051330566
2000-10-18,9.835318565368652
2000-10-19,9.654855728149414
2000-10-20,9.587180137634277
2000-10-23,9.429274559020996
2000-10-24,9.361602783203125
2000-10-25,9.068345069885254
2000-10-26,9.045787811279297
2000-10-27,9.113457679748535
2000-10-30,9.181131362915039
2000-10-31,9.226247787475586
2000-11-01,9.496947288513184
2000-11-02,9.316486358642578
2000-11-03,9.293928146362305
2000-11-06,9.339035987854004
2000-11-07,9.271367073059082
2000-11-08,9.293928146362305
2000-11-09,9.384154319763184
2000-11-10,9.361602783203125
2000-11-13,9.361602783203125
2000-11-14,9.293928146362305
2000-11-15,9.519502639770508
2000-11-16,9.587180137634277
2000-11-17,9.632294654846191
2000-11-20,9.56462574005127
2000-11-21,9.632294654846191
2000-11-22,9.632294654846191
2000-11-24,9.587180137634277
2000-11-27,9.429274559020996
2000-11-28,9.54206371307373
2000-11-29,9.722530364990234
2000-11-30,9.835318565368652
2000-12-01,9.722530364990234
2000-12-04,9.92555046081543
2000-12-05,9.948110580444336
2000-12-06,9.812763214111328
2000-12-07,9.970664978027344
2000-12-08,9.993226051330566
2000-12-11,9.970664978027344
2000-12-12,10.106017112731934
2000-12-13,10.106017112731934
2000-12-14,9.902994155883789
2000-12-15,9.812763214111328
2000-12-18,9.993226051330566
2000-12-19,10.06089973449707
2000-12-20,10.376712799072266
2000-12-21,10.421825408935547
2000-12-22,10.35415267944336
2000-12-26,10.73764419555664
2000-12-27,10.73764419555664
2000-12-28,10.646260261535645
2000-12-29,10.6234130859375
2001-01-02,10.34925651550293
2001-01-03,9.983718872070312
2001-01-04,9.275493621826172
2001-01-05,9.298337936401367
2001-01-08,9.412574768066406
2001-01-09,9.48111343383789
2001-01-10,9.412574768066406
2001-01-11,8.978495597839355
2001-01-12,9.115572929382324
2001-01-16,9.138418197631836
2001-01-17,9.184110641479492
2001-01-18,9.298337936401367
2001-01-19,9.389724731445312
2001-01-22,9.435420989990234
2001-01-23,9.458258628845215
2001-01-24,9.526802062988281
2001-01-25,9.641029357910156
2001-01-26,9.663878440856934
2001-01-29,9.606302261352539
2001-01-30,9.503952026367188
2001-01-31,9.310218811035156
2001-02-01,9.277321815490723
2001-02-02,9.33946418762207
2001-02-05,9.507611274719238
2001-02-06,9.434504508972168
2001-02-07,9.70500373840332
2001-02-08,9.869490623474121
2001-02-09,9.960877418518066
2001-02-12,10.015701293945312
2001-02-13,10.070533752441406
2001-02-14,10.033987045288086
2001-02-15,9.851217269897461
2001-02-16,9.997427940368652
2001-02-20,10.107093811035156
2001-02-21,10.202130317687988
2001-02-22,10.216752052307129
2001-02-23,10.033987045288086
2001-02-26,10.267924308776855
2001-02-27,10.311789512634277
2001-02-28,10.308131217956543
2001-03-01,10.289863586425781
2001-03-02,10.308131217956543
2001-03-05,10.216752052307129
2001-03-06,10.176542282104492
2001-03-07,10.172884941101074
2001-03-08,10.293513298034668
2001-03-09,10.235031127929688
2001-03-12,10.275238037109375
2001-03-13,10.260619163513184
2001-03-14,10.066878318786621
2001-03-15,10.267924308776855
2001-03-16,10.293513298034668
2001-03-19,10.308131217956543
2001-03-20,10.187508583068848
2001-03-21,10.34469223022461
2001-03-22,9.997427940368652
2001-03-23,9.982806205749512
2001-03-26,10.362967491149902
2001-03-27,10.633462905883789
2001-03-28,10.622498512268066
2001-03-29,10.839129447937012
2001-03-30,11.150200843811035
2001-04-02,11.268702507019043
2001-04-03,11.12797737121582
2001-04-04,11.12427043914795
2001-04-05,11.109461784362793
2001-04-06,10.750260353088379
2001-04-09,11.053914070129395
2001-04-10,11.364981651306152
2001-04-11,11.12797737121582
2001-04-12,11.046510696411133
2001-04-16,11.109461784362793
2001-04-17,11.55384349822998
2001-04-18,11.53532886505127
2001-04-19,11.20944881439209
2001-04-20,11.331653594970703
2001-04-23,11.32424259185791
2001-04-24,11.416827201843262
2001-04-25,11.60938835144043
2001-04-26,11.71678352355957
2001-04-27,11.60938835144043
2001-04-30,11.55384349822998
2001-05-01,11.472373008728027
2001-05-02,11.294618606567383
2001-05-03,11.105762481689453
2001-05-04,11.109461784362793
2001-05-07,11.109461784362793
2001-05-08,10.987259864807129
2001-05-09,11.109461784362793
2001-05-10,11.094653129577637
2001-05-11,11.172420501708984
2001-05-14,11.20944881439209
2001-05-15,11.161299705505371
2001-05-16,11.2390718460083
2001-05-17,11.2279634475708
2001-05-18,11.309435844421387
2001-05-21,11.527914047241211
2001-05-22,11.531621932983398
2001-05-23,11.546433448791504
2001-05-24,11.494585990905762
2001-05-25,11.19833755493164
2001-05-29,11.039101600646973
2001-05-30,11.053914070129395
2001-05-31,11.220561027526855
2001-06-01,11.068727493286133
2001-06-04,11.053914070129395
2001-06-05,10.772477149963379
2001-06-06,10.639161109924316
2001-06-07,10.639161109924316
2001-06-08,10.668785095214844
2001-06-11,10.850240707397461
2001-06-12,10.868758201599121
2001-06-13,10.657670974731445
2001-06-14,10.26884937286377
2001-06-15,10.509552955627441
2001-06-18,10.479928016662598
2001-06-19,10.56509780883789
2001-06-20,10.513252258300781
2001-06-21,10.202190399169922
2001-06-22,10.30958366394043
2001-06-25,10.276253700256348
2001-06-26,10.257737159729004
2001-06-27,10.328095436096191
2001-06-28,10.391045570373535
2001-06-29,10.535472869873047
2001-07-02,10.702116012573242
2001-07-03,10.731741905212402
2001-07-05,10.827404975891113
2001-07-06,10.842416763305664
2001-07-09,10.973724365234375
2001-07-10,11.056259155273438
2001-07-11,10.883687019348145
2001-07-12,10.838665962219238
2001-07-13,10.831158638000488
2001-07-16,10.804899215698242
2001-07-17,10.69985294342041
2001-07-18,10.654827117919922
2001-07-19,10.654827117919922
2001-07-20,10.425972938537598
2001-07-23,10.013291358947754
2001-07-24,9.64186954498291
2001-07-25,9.754423141479492
2001-07-26,10.03580379486084
2001-07-27,9.784439086914062
2001-07-30,9.934500694274902
2001-07-31,10.107085227966309
2001-08-01,10.122090339660645
2001-08-02,10.264655113220215
2001-08-03,10.388460159301758
2001-08-06,10.103323936462402
2001-08-07,10.133339881896973
2001-08-08,9.945758819580078
2001-08-09,9.97201919555664
2001-08-10,10.092076301574707
2001-08-13,10.03580379486084
2001-08-14,10.122090339660645
2001-08-15,10.058310508728027
2001-08-16,10.260895729064941
2001-08-17,10.249642372131348
2001-08-20,10.309671401977539
2001-08-21,10.26840591430664
2001-08-22,10.294665336608887
2001-08-23,10.32468032836914
2001-08-24,10.437231063842773
2001-08-27,10.467246055603027
2001-08-28,10.452237129211426
2001-08-29,10.392212867736816
2001-08-30,10.294665336608887
2001-08-31,10.279658317565918
2001-09-04,10.37720775604248
2001-09-05,10.384705543518066
2001-09-06,10.542277336120605
2001-09-07,10.711104393005371
2001-09-10,10.662331581115723
2001-09-17,10.594799041748047
2001-09-18,10.692347526550293
2001-09-19,10.444735527038574
2001-09-20,10.242143630981445
2001-09-21,10.073312759399414
2001-09-24,10.298420906066895
2001-09-25,10.182116508483887
2001-09-26,10.047052383422852
2001-09-27,10.08082103729248
2001-09-28,10.710518836975098
2001-10-01,10.657244682312012
2001-10-02,10.82465934753418
2001-10-03,11.014897346496582
2001-10-04,10.919779777526855
2001-10-05,11.132845878601074
2001-10-08,11.170899391174316
2001-10-09,10.99587631225586
2001-10-10,11.087186813354492
2001-10-11,11.041533470153809
2001-10-12,10.934993743896484
2001-10-15,10.99587631225586
2001-10-16,11.117626190185547
2001-10-17,11.022510528564453
2001-10-18,10.615395545959473
2001-10-19,10.900754928588867
2001-10-22,10.90836238861084
2001-10-23,10.915969848632812
2001-10-24,10.642029762268066
2001-10-25,10.984457969665527
2001-10-26,10.862704277038574
2001-10-29,10.862704277038574
2001-10-30,10.714316368103027
2001-10-31,10.759976387023926
2001-11-01,10.934993743896484
2001-11-02,10.87411880493164
2001-11-05,11.174697875976562
2001-11-06,11.224163055419922
2001-11-07,11.041533470153809
2001-11-08,11.212745666503906
2001-11-09,11.30025863647461
2001-11-12,11.182307243347168
2001-11-13,11.205135345458984
2001-11-14,10.934993743896484
2001-11-15,10.919779777526855
2001-11-16,10.915969848632812
2001-11-19,10.809433937072754
2001-11-20,10.942610740661621
2001-11-21,10.794219970703125
2001-11-23,10.820854187011719
2001-11-26,10.74095344543457
2001-11-27,10.877930641174316
2001-11-28,10.60398006439209
2001-11-29,10.497447967529297
2001-11-30,10.390912055969238
2001-12-03,10.463200569152832
2001-12-04,10.486032485961914
2001-12-05,10.368080139160156
2001-12-06,10.272963523864746
2001-12-07,10.390912055969238
2001-12-10,10.231104850769043
2001-12-11,9.968581199645996
2001-12-12,10.052281379699707
2001-12-13,10.128382682800293
2001-12-14,10.029452323913574
2001-12-17,9.949553489685059
2001-12-18,10.23871898651123
2001-12-19,10.508858680725098
2001-12-20,10.482226371765137
2001-12-21,10.451788902282715
2001-12-24,10.482226371765137
2001-12-26,10.581147193908691
2001-12-27,10.72573184967041
2001-12-28,10.692960739135742
2001-12-31,10.696809768676758
2002-01-02,10.878049850463867
2002-01-03,10.928181648254395
2002-01-04,10.843345642089844
2002-01-07,10.920463562011719
2002-01-08,10.804780960083008
2002-01-09,10.770074844360352
2002-01-10,10.793219566345215
2002-01-11,10.708381652832031
2002-01-14,10.812490463256836
2002-01-15,10.870331764221191
2002-01-16,10.88961410522461
2002-01-17,10.74693775177002
2002-01-18,10.650545120239258
2002-01-22,10.488588333129883
2002-01-23,10.477015495300293
2002-01-24,10.349766731262207
2002-01-25,10.415313720703125
2002-01-28,10.403751373291016
2002-01-29,10.295777320861816
2002-01-30,10.180097579956055
2002-01-31,10.295777320861816
2002-02-01,10.191666603088379
2002-02-04,10.025851249694824
2002-02-05,9.69422721862793
2002-02-06,9.173657417297363
2002-02-07,9.100385665893555
2002-02-08,9.042547225952148
2002-02-11,9.131237030029297
2002-02-12,9.173657417297363
2002-02-13,9.138949394226074
2002-02-14,9.150521278381348
2002-02-15,8.83045768737793
2002-02-19,8.965424537658691
2002-02-20,8.888300895690918
2002-02-21,8.87673282623291
2002-02-22,8.942289352416992
2002-02-25,8.849745750427246
2002-02-26,8.884452819824219
2002-02-27,8.953857421875
2002-02-28,9.119668006896973
2002-03-01,9.331750869750977
2002-03-04,9.497566223144531
2002-03-05,9.829192161560059
2002-03-06,9.894745826721191
2002-03-07,9.871612548828125
2002-03-08,9.813770294189453
2002-03-11,9.90631103515625
2002-03-12,9.813770294189453
2002-03-13,9.833047866821289
2002-03-14,9.829192161560059
2002-03-15,9.856184959411621
2002-03-18,9.998855590820312
2002-03-19,9.983431816101074
2002-03-20,9.956439018249512
2002-03-21,10.234079360961914
2002-03-22,10.102974891662598
2002-03-25,10.106830596923828
2002-03-26,9.613249778747559
2002-03-27,9.825333595275879
2002-03-28,9.77520751953125
2002-04-01,9.732789039611816
2002-04-02,9.894745826721191
2002-04-03,9.917881965637207
2002-04-04,9.970708847045898
2002-04-05,9.771137237548828
2002-04-08,9.735916137695312
2002-04-09,9.77896499633789
2002-04-10,9.943314552307129
2002-04-11,9.861139297485352
2002-04-12,10.017669677734375
2002-04-15,9.84940242767334
2002-04-16,10.095931053161621
2002-04-17,10.154630661010742
2002-04-18,10.201582908630371
2002-04-19,10.150714874267578
2002-04-22,10.1741943359375
2002-04-23,10.283761978149414
2002-04-24,9.935490608215332
2002-04-25,9.822005271911621
2002-04-26,9.782876968383789
2002-04-29,9.798528671264648
2002-04-30,9.951148986816406
2002-05-01,10.021581649780273
2002-05-02,10.166369438171387
2002-05-03,10.291585922241211
2002-05-06,10.138969421386719
2002-05-07,10.111580848693848
2002-05-08,10.182018280029297
2002-05-09,10.146798133850098
2002-05-10,9.117642402648926
2002-05-13,8.675456047058105
2002-05-14,8.327186584472656
2002-05-15,8.198053359985352
2002-05-16,7.939784049987793
2002-05-17,8.002395629882812
2002-05-20,8.468055725097656
2002-05-21,8.495450973510742
2002-05-22,8.843722343444824
2002-05-23,9.047208786010742
2002-05-24,8.976765632629395
2002-05-28,8.9298095703125
2002-05-29,8.612842559814453
2002-05-30,8.315444946289062
2002-05-31,8.409358978271484
2002-06-03,8.29588508605957
2002-06-04,8.2763090133667
2002-06-05,8.2763090133667
2002-06-06,8.002395629882812
2002-06-07,7.8654351234436035
2002-06-10,7.967174530029297
2002-06-11,7.9593505859375
2002-06-12,7.869348526000977
2002-06-13,7.826302528381348
2002-06-14,7.8341264724731445
2002-06-17,7.924129009246826
2002-06-18,7.8654351234436035
2002-06-19,7.286284923553467
2002-06-20,6.515396595001221
2002-06-21,6.22191047668457
2002-06-24,5.811028480529785
2002-06-25,5.760161399841309
2002-06-26,6.0966901779174805
2002-06-27,6.495831489562988
2002-06-28,6.5623555183410645
2002-07-01,6.233650207519531
2002-07-02,6.249301910400391
2002-07-03,6.078995227813721
2002-07-05,6.191195964813232
2002-07-08,6.099030494689941
2002-07-09,5.978813171386719
2002-07-10,5.614154815673828
2002-07-11,6.0829997062683105
2002-07-12,5.74238395690918
2002-07-15,6.010870933532715
2002-07-16,5.870617389678955
2002-07-17,6.01487922668457
2002-07-18,5.798487186431885
2002-07-19,5.337650299072266
2002-07-22,5.590109825134277
2002-07-23,4.307790756225586
2002-07-24,4.732560634613037
2002-07-25,4.784653663635254
2002-07-26,3.0254719257354736
2002-07-29,2.2681024074554443
2002-07-30,2.5205581188201904
2002-07-31,2.78904390335083
2002-08-01,2.809079885482788
2002-08-02,2.7810301780700684
2002-08-05,2.612725019454956
2002-08-06,3.2258336544036865
2002-08-07,3.125653028488159
2002-08-08,3.26189923286438
2002-08-09,3.6185433864593506
2002-08-12,4.247683048248291
2002-08-13,3.943131446838379
2002-08-14,4.247683048248291
2002-08-15,4.067356109619141
2002-08-16,3.9711825847625732
2002-08-19,4.023275375366211
2002-08-20,3.911073684692383
2002-08-21,3.999232769012451
2002-08-22,4.275733470916748
2002-08-23,3.9271016120910645
2002-08-26,4.04732084274292
2002-08-27,4.143494606018066
2002-08-28,3.9511454105377197
2002-08-29,3.8830225467681885
2002-08-30,3.871001720428467
2002-09-03,3.642587900161743
2002-09-04,3.610530376434326
2002-09-05,3.622551918029785
2002-09-06,3.3861231803894043
2002-09-09,3.378107786178589
2002-09-10,3.446232318878174
2002-09-11,3.58648681640625
2002-09-12,3.446232318878174
2002-09-13,3.718724489212036
2002-09-16,3.7267396450042725
2002-09-17,3.638580799102783
2002-09-18,3.626558780670166
2002-09-19,3.646594762802124
2002-09-20,3.7467753887176514
2002-09-23,3.666630506515503
2002-09-24,3.470275402069092
2002-09-25,3.6185433864593506
2002-09-26,3.6866676807403564
2002-09-27,3.646594762802124
2002-09-30,3.730746269226074
2002-10-01,3.9271016120910645
2002-10-02,3.8269238471984863
2002-10-03,3.7075588703155518
2002-10-04,3.511348247528076
2002-10-07,3.732085943222046
2002-10-08,3.4255073070526123
2002-10-09,3.0903143882751465
2002-10-10,3.3519299030303955
2002-10-11,3.511348247528076
2002-10-14,3.597191095352173
2002-10-15,3.678946018218994
2002-10-16,3.6217174530029297
2002-10-17,3.7729618549346924
2002-10-18,3.687119960784912
2002-10-21,4.5005784034729
2002-10-22,4.292102336883545
2002-10-23,4.292102336883545
2002-10-24,4.222611904144287
2002-10-25,4.3125433921813965
2002-10-28,4.357505798339844
2002-10-29,4.316628456115723
2002-10-30,4.3738579750061035
2002-10-31,4.251226902008057
2002-11-01,4.414734363555908
2002-11-04,4.668174743652344
2002-11-05,4.459702491760254
2002-11-06,4.594593048095703
2002-11-07,4.27984094619751
2002-11-08,4.292102336883545
2002-11-11,4.1694722175598145
2002-11-12,3.7402608394622803
2002-11-13,3.71573543548584
2002-11-14,3.7852275371551514
2002-11-15,3.8751559257507324
2002-11-18,3.842454671859741
2002-11-19,4.030488967895508
2002-11-20,4.292102336883545
2002-11-21,4.332981586456299
2002-11-22,4.390208721160889
2002-11-25,4.49648904800415
2002-11-26,4.3125433921813965
2002-11-27,4.353421211242676
2002-11-29,4.390208721160889
2002-12-02,4.288016319274902
2002-12-03,4.214435577392578
2002-12-04,4.144944190979004
2002-12-05,4.202172756195068
2002-12-06,4.210350036621094
2002-12-09,4.104067325592041
2002-12-10,4.210350036621094
2002-12-11,4.202172756195068
2002-12-12,4.198086738586426
2002-12-13,4.271664142608643
2002-12-16,4.480138778686523
2002-12-17,4.512838363647461
2002-12-18,4.414734363555908
2002-12-19,4.398383140563965
2002-12-20,4.484224319458008
2002-12-23,4.516927719116211
2002-12-24,4.414734363555908
2002-12-26,4.529189586639404
2002-12-27,4.435172080993652
2002-12-30,4.480138778686523
2002-12-31,4.574963569641113
2003-01-02,4.720532417297363
2003-01-03,4.799554347991943
2003-01-06,5.094846248626709
2003-01-07,4.907690048217773
2003-01-08,5.240414142608643
2003-01-09,5.165552139282227
2003-01-10,5.0990071296691895
2003-01-13,5.136435508728027
2003-01-14,5.094846248626709
2003-01-15,5.065736293792725
2003-01-16,5.011666297912598
2003-01-17,5.074052333831787
2003-01-21,5.123960971832275
2003-01-22,4.920166492462158
2003-01-23,4.916008472442627
2003-01-24,4.836985111236572
2003-01-27,4.653985977172852
2003-01-28,4.762119770050049
2003-01-29,4.699737548828125
2003-01-30,4.5541672706604
2003-01-31,4.5832839012146
2003-02-03,4.608235836029053
2003-02-04,4.5832839012146
2003-02-05,4.574963569641113
2003-02-06,4.608235836029053
2003-02-07,4.50425910949707
2003-02-10,4.662304401397705
2003-02-11,4.4917826652526855
2003-02-12,4.429399490356445
2003-02-13,4.479304790496826
2003-02-14,4.404441833496094
2003-02-18,4.537533760070801
2003-02-19,4.558326721191406
2003-02-20,4.487624168395996
2003-02-21,4.516737937927246
2003-02-24,4.483465194702148
2003-02-25,4.5832839012146
2003-02-26,4.500101089477539
2003-02-27,4.641510009765625
2003-02-28,4.612395763397217
2003-03-03,4.5916008949279785
2003-03-04,4.59991979598999
2003-03-05,4.712214946746826
2003-03-06,4.63735294342041
2003-03-07,4.645668029785156
2003-03-10,4.604078769683838
2003-03-11,4.574963569641113
2003-03-12,4.63735294342041
2003-03-13,4.712214946746826
2003-03-14,4.658145904541016
2003-03-17,4.77459716796875
2003-03-18,4.787075519561768
2003-03-19,4.658145904541016
2003-03-20,4.77044153213501
2003-03-21,4.965916633605957
2003-03-24,4.841146469116211
2003-03-25,4.961756229400635
2003-03-26,5.373504161834717
2003-03-27,5.394301891326904
2003-03-28,5.33191442489624
2003-03-31,5.32775354385376
2003-04-01,5.306960105895996
2003-04-02,5.381820201873779
2003-04-03,5.369343280792236
2003-04-04,5.348550796508789
2003-04-07,5.323597431182861
2003-04-08,5.340235233306885
2003-04-09,5.352710247039795
2003-04-10,5.348550796508789
2003-04-11,5.323597431182861
2003-04-14,5.381820201873779
2003-04-15,5.402618408203125
2003-04-16,5.398458480834961
2003-04-17,5.410934925079346
2003-04-21,5.402618408203125
2003-04-22,5.43173360824585
2003-04-23,5.506593227386475
2003-04-24,5.544026851654053
2003-04-25,5.606409549713135
2003-04-28,5.606409549713135
2003-04-29,5.614730358123779
2003-04-30,5.623049259185791
2003-05-01,5.660478115081787
2003-05-02,5.810205459594727
2003-05-05,5.7478179931640625
2003-05-06,5.718705177307129
2003-05-07,5.677116394042969
2003-05-08,5.781091690063477
2003-05-09,5.743659973144531
2003-05-12,5.797727108001709
2003-05-13,5.781091690063477
2003-05-14,5.8642683029174805
2003-05-15,6.026477813720703
2003-05-16,6.072227478027344
2003-05-19,6.072227478027344
2003-05-20,6.03063440322876
2003-05-21,5.989044666290283
2003-05-22,6.034793853759766
2003-05-23,6.384156227111816
2003-05-27,6.36336088180542
2003-05-28,6.3508830070495605
2003-05-29,6.4049530029296875
2003-05-30,6.400792121887207
2003-06-02,6.400792121887207
2003-06-03,6.41326904296875
2003-06-04,6.562990665435791
2003-06-05,6.486387252807617
2003-06-06,6.397994518280029
2003-06-09,6.347485065460205
2003-06-10,6.334852695465088
2003-06-11,6.4611334800720215
2003-06-12,6.511641502380371
2003-06-13,6.414828777313232
2003-06-16,6.4737629890441895
2003-06-17,6.482179641723633
2003-06-18,6.477970123291016
2003-06-19,6.368529796600342
2003-06-20,6.4106221199035645
2003-06-23,6.4274582862854
2003-06-24,6.381158828735352
2003-06-25,6.343273162841797
2003-06-26,6.355902194976807
2003-06-27,6.351693630218506
2003-06-30,6.330647945404053
2003-07-01,6.318018436431885
2003-07-02,6.415206432342529
2003-07-03,6.342743396759033
2003-07-07,6.342743396759033
2003-07-08,6.385369300842285
2003-07-09,6.244699954986572
2003-07-10,6.129613399505615
2003-07-11,6.1765031814575195
2003-07-14,6.142401218414307
2003-07-15,6.129613399505615
2003-07-16,6.040097236633301
2003-07-17,5.980422019958496
2003-07-18,6.082723617553711
2003-07-21,6.0486249923706055
2003-07-22,6.1765031814575195
2003-07-23,6.138136863708496
2003-07-24,6.078461647033691
2003-07-25,6.185025691986084
2003-07-28,6.125349044799805
2003-07-29,6.035832405090332
2003-07-30,6.031574249267578
2003-07-31,6.172236919403076
2003-08-01,6.1040358543396
2003-08-04,6.0614118576049805
2003-08-05,5.980422019958496
2003-08-06,6.0187835693359375
2003-08-07,6.074199676513672
2003-08-08,6.1040358543396
2003-08-11,6.0699357986450195
2003-08-12,6.1637139320373535
2003-08-13,6.14666223526001
2003-08-14,6.167977333068848
2003-08-15,6.180764198303223
2003-08-18,6.040097236633301
2003-08-19,6.091249942779541
2003-08-20,6.095510482788086
2003-08-21,6.155187606811523
2003-08-22,6.116822242736816
2003-08-25,6.1637139320373535
2003-08-26,6.193549633026123
2003-08-27,6.18928861618042
2003-08-28,6.20207405090332
2003-08-29,6.244699954986572
2003-09-02,6.342743396759033
2003-09-03,6.325691223144531
2003-09-04,6.359793186187744
2003-09-05,6.402419567108154
2003-09-08,6.5047221183776855
2003-09-09,6.517507076263428
2003-09-10,6.513246059417725
2003-09-11,6.564398288726807
