Date,LHX
2000-05-12,9.851250648498535
2000-05-15,9.570854187011719
2000-05-16,9.683009147644043
2000-05-17,9.533468246459961
2000-05-18,9.458693504333496
2000-05-19,8.972673416137695
2000-05-22,8.78574275970459
2000-05-23,8.636198043823242
2000-05-24,8.561430931091309
2000-05-25,8.804435729980469
2000-05-26,8.641528129577637
2000-05-30,8.931768417358398
2000-05-31,9.156463623046875
2000-06-01,9.568412780761719
2000-06-02,9.849283218383789
2000-06-05,9.437338829040527
2000-06-06,9.568412780761719
2000-06-07,9.493510246276855
2000-06-08,9.474785804748535
2000-06-09,9.549688339233398
2000-06-12,9.156463623046875
2000-06-13,9.165827751159668
2000-06-14,9.016027450561523
2000-06-15,9.100290298461914
2000-06-16,9.13774299621582
2000-06-19,9.044116020202637
2000-06-20,9.193915367126465
2000-06-21,9.474785804748535
2000-06-22,9.474785804748535
2000-06-23,9.699484825134277
2000-06-26,9.418614387512207
2000-06-27,9.568412780761719
2000-06-28,10.036537170410156
2000-06-29,9.811836242675781
2000-06-30,9.811836242675781
2000-07-03,10.036537170410156
2000-07-05,9.736936569213867
2000-07-06,9.942913055419922
2000-07-07,10.279961585998535
2000-07-10,10.467204093933105
2000-07-11,10.223780632019043
2000-07-12,10.654455184936523
2000-07-13,11.085131645202637
2000-07-14,11.197477340698242
2000-07-17,11.028949737548828
2000-07-18,10.710631370544434
2000-07-19,10.467204093933105
2000-07-20,10.448481559753418
2000-07-21,10.26123332977295
2000-07-24,10.186330795288086
2000-07-25,10.055254936218262
2000-07-26,9.96163558959961
2000-07-27,10.01781177520752
2000-07-28,10.31740665435791
2000-07-31,10.26123332977295
2000-08-01,10.036537170410156
2000-08-02,9.512242317199707
2000-08-03,9.287538528442383
2000-08-04,9.45606517791748
2000-08-07,9.530964851379395
2000-08-08,8.931768417358398
2000-08-09,8.894316673278809
2000-08-10,8.894316673278809
2000-08-11,8.931768417358398
2000-08-14,8.913043022155762
2000-08-15,8.969215393066406
2000-08-16,8.95048713684082
2000-08-17,8.987937927246094
2000-08-18,9.13774299621582
2000-08-21,8.987937927246094
2000-08-22,8.987937927246094
2000-08-23,8.819416999816895
2000-08-24,8.688346862792969
2000-08-25,8.725790023803711
2000-08-28,8.913043022155762
2000-08-29,9.081567764282227
2000-08-30,8.969215393066406
2000-08-31,9.00666618347168
2000-09-01,9.13774299621582
2000-09-05,9.044116020202637
2000-09-06,9.040364265441895
2000-09-07,9.059118270874023
2000-09-08,8.684006690979004
2000-09-11,9.077873229980469
2000-09-12,8.702759742736816
2000-09-13,8.533951759338379
2000-09-14,8.740270614624023
2000-09-15,8.590222358703613
2000-09-18,8.102567672729492
2000-09-19,8.196346282958984
2000-09-20,8.252615928649902
2000-09-21,7.877501487731934
2000-09-22,7.8024725914001465
2000-09-25,7.9337615966796875
2000-09-26,8.196346282958984
2000-09-27,8.383899688720703
2000-09-28,8.552713394165039
2000-09-29,8.533951759338379
2000-10-02,8.552713394165039
2000-10-03,8.440176963806152
2000-10-04,8.17758846282959
2000-10-05,8.046298027038574
2000-10-06,7.596157550811768
2000-10-09,7.727445125579834
2000-10-10,7.389838695526123
2000-10-11,6.90218448638916
2000-10-12,6.808406829833984
2000-10-13,6.883431911468506
2000-10-16,6.90218448638916
2000-10-17,6.677116870880127
2000-10-18,6.452042579650879
2000-10-19,6.883431911468506
2000-10-20,7.164770126342773
2000-10-23,7.20228385925293
2000-10-24,7.258548736572266
2000-10-25,7.915008544921875
2000-10-26,8.646490097045898
2000-10-27,9.077873229980469
2000-10-30,8.965338706970215
2000-10-31,9.509260177612305
2000-11-01,9.434239387512207
2000-11-02,9.603044509887695
2000-11-03,9.790602684020996
2000-11-06,9.396728515625
2000-11-07,9.284191131591797
2000-11-08,9.190408706665039
2000-11-09,9.302946090698242
2000-11-10,9.190408706665039
2000-11-13,9.115389823913574
2000-11-14,9.340459823608398
2000-11-15,9.449419021606445
2000-11-16,9.505775451660156
2000-11-17,9.393058776855469
2000-11-20,9.2991304397583
2000-11-21,9.749999046325684
2000-11-22,9.58092212677002
2000-11-24,9.768784523010254
2000-11-27,9.80635929107666
2000-11-28,9.411845207214355
2000-11-29,9.261558532714844
2000-11-30,9.242770195007324
2000-12-01,9.374275207519531
2000-12-04,9.336698532104492
2000-12-05,9.430635452270508
2000-12-06,9.355486869812012
2000-12-07,9.242770195007324
2000-12-08,9.599709510803223
2000-12-11,9.61849594116211
2000-12-12,9.524559020996094
2000-12-13,9.505775451660156
2000-12-14,9.186413764953613
2000-12-15,8.942191123962402
2000-12-18,8.923406600952148
2000-12-19,8.566472053527832
2000-12-20,8.28467845916748
2000-12-21,8.265892028808594
2000-12-22,8.697979927062988
2000-12-26,8.942191123962402
2000-12-27,9.148843765258789
2000-12-28,9.223987579345703
2000-12-29,9.20519733428955
2001-01-02,8.604044914245605
2001-01-03,9.242770195007324
2001-01-04,9.430635452270508
2001-01-05,8.923406600952148
2001-01-08,8.848260879516602
2001-01-09,8.359823226928711
2001-01-10,8.434967041015625
2001-01-11,8.679183959960938
2001-01-12,8.491325378417969
2001-01-16,8.303460121154785
2001-01-17,8.322249412536621
2001-01-18,8.491325378417969
2001-01-19,7.890172958374023
2001-01-22,8.265892028808594
2001-01-23,8.397392272949219
2001-01-24,8.359823226928711
2001-01-25,8.397392272949219
2001-01-26,8.322249412536621
2001-01-29,8.566472053527832
2001-01-30,8.867048263549805
2001-01-31,9.0774507522583
2001-02-01,8.83698844909668
2001-02-02,8.524391174316406
2001-02-05,8.57849407196045
2001-02-06,8.761849403381348
2001-02-07,8.539417266845703
2001-02-08,8.572484016418457
2001-02-09,8.265892028808594
2001-02-12,8.28092098236084
2001-02-13,8.572484016418457
2001-02-14,8.57849407196045
2001-02-15,8.749824523925781
2001-02-16,8.452253341674805
2001-02-20,8.085548400878906
2001-02-21,7.839074611663818
2001-02-22,7.724850177764893
2001-02-23,7.619650363922119
2001-02-26,7.830057621002197
2001-02-27,7.454329967498779
2001-02-28,7.54751443862915
2001-03-01,7.415256977081299
2001-03-02,7.249605655670166
2001-03-05,7.168278217315674
2001-03-06,7.198402404785156
2001-03-07,7.342974662780762
2001-03-08,7.373088836669922
2001-03-09,7.2827324867248535
2001-03-12,7.174305438995361
2001-03-13,6.963476657867432
2001-03-14,7.0056376457214355
2001-03-15,7.07491397857666
2001-03-16,7.138164520263672
2001-03-19,7.138164520263672
2001-03-20,7.0387725830078125
2001-03-21,7.1833415031433105
2001-03-22,7.1833415031433105
2001-03-23,7.442359924316406
2001-03-26,7.273700714111328
2001-03-27,7.345985412597656
2001-03-28,6.972510814666748
2001-03-29,6.939379692077637
2001-03-30,7.454412937164307
2001-04-02,6.85504674911499
2001-04-03,6.388201713562012
2001-04-04,6.406277179718018
2001-04-05,6.740596294403076
2001-04-06,6.502656936645508
2001-04-09,6.8068528175354
2001-04-10,7.077926158905029
2001-04-11,7.017688274383545
2001-04-12,7.355016231536865
2001-04-16,7.243579864501953
2001-04-17,7.285747051239014
2001-04-18,7.8248701095581055
2001-04-19,8.126063346862793
2001-04-20,8.011611938476562
2001-04-23,7.848967552185059
2001-04-24,7.918241500854492
2001-04-25,8.059799194335938
2001-04-26,8.1923246383667
2001-04-27,8.29773998260498
2001-04-30,8.659165382385254
2001-05-01,8.544713973999023
2001-05-02,8.692299842834473
2001-05-03,8.734466552734375
2001-05-04,9.122994422912598
2001-05-07,9.201303482055664
2001-05-08,9.336838722229004
2001-05-09,8.860962867736816
2001-05-10,9.222390174865723
2001-05-11,9.180222511291504
2001-05-14,8.963364601135254
2001-05-15,9.029631614685059
2001-05-16,8.97240161895752
2001-05-17,9.186248779296875
2001-05-18,9.132030487060547
2001-05-21,9.583812713623047
2001-05-22,9.508515357971191
2001-05-23,9.216364860534668
2001-05-24,9.038663864135742
2001-05-25,9.080900192260742
2001-05-29,8.773177146911621
2001-05-30,8.396059036254883
2001-05-31,8.574063301086426
2001-06-01,8.788260459899902
2001-06-04,8.81541633605957
2001-06-05,9.129170417785645
2001-06-06,9.053750038146973
2001-06-07,8.902900695800781
2001-06-08,8.736970901489258
2001-06-11,8.643450736999512
2001-06-12,8.718870162963867
2001-06-13,9.026594161987305
2001-06-14,8.604227066040039
2001-06-15,8.462434768676758
2001-06-18,8.127554893493652
2001-06-19,7.9374895095825195
2001-06-20,8.064204216003418
2001-06-21,8.16074275970459
2001-06-22,7.762508869171143
2001-06-25,7.783626556396484
2001-06-26,7.807765483856201
2001-06-27,7.798709869384766
2001-06-28,8.009894371032715
2001-06-29,8.209014892578125
2001-07-02,8.299521446228027
2001-07-03,8.36589241027832
2001-07-05,8.115485191345215
2001-07-06,7.828880786895752
2001-07-09,7.774576187133789
2001-07-10,8.031017303466797
2001-07-11,8.015929222106934
2001-07-12,8.38097858428955
2001-07-13,8.32667350769043
2001-07-16,8.30555248260498
2001-07-17,8.251250267028809
2001-07-18,7.994812488555908
2001-07-19,8.205997467041016
2001-07-20,8.136602401733398
2001-07-23,8.070235252380371
2001-07-24,7.9374895095825195
2001-07-25,8.257280349731445
2001-07-26,8.902900695800781
2001-07-27,9.035643577575684
2001-07-30,9.038662910461426
2001-07-31,9.056764602661133
2001-08-01,9.328288078308105
2001-08-02,9.32225227355957
2001-08-03,9.25890064239502
2001-08-06,9.283032417297363
2001-08-07,9.319233894348145
2001-08-08,9.252866744995117
2001-08-09,9.005475044250488
2001-08-10,9.014528274536133
2001-08-13,8.80937671661377
2001-08-14,8.839548110961914
2001-08-15,8.637413024902344
2001-08-16,8.718870162963867
2001-08-17,8.700770378112793
2001-08-20,8.758088111877441
2001-08-21,8.730937957763672
2001-08-22,8.812397003173828
2001-08-23,8.85462474822998
2001-08-24,8.99039077758789
2001-08-27,9.18648910522461
2001-08-28,9.120121002197266
2001-08-29,8.966259956359863
2001-08-30,8.691718101501465
2001-08-31,8.84859561920166
2001-09-04,8.667581558227539
2001-09-05,8.419763565063477
2001-09-06,8.232390403747559
2001-09-07,8.123591423034668
2001-09-10,8.217278480529785
2001-09-17,9.021174430847168
2001-09-18,8.685715675354004
2001-09-19,8.752203941345215
2001-09-20,9.006063461303711
2001-09-21,8.794511795043945
2001-09-24,8.945621490478516
2001-09-25,8.764296531677246
2001-09-26,8.824734687805176
2001-09-27,9.453346252441406
2001-09-28,9.616544723510742
2001-10-01,9.595394134521484
2001-10-02,9.5077486038208
2001-10-03,9.770674705505371
2001-10-04,9.658855438232422
2001-10-05,9.846229553222656
2001-10-08,9.982226371765137
2001-10-09,10.577593803405762
2001-10-10,10.8042573928833
2001-10-11,10.967453002929688
2001-10-12,11.182029724121094
2001-10-15,11.085318565368652
2001-10-16,10.967453002929688
2001-10-17,10.278401374816895
2001-10-18,10.360003471374512
2001-10-19,10.80123233795166
2001-10-22,10.423460960388184
2001-10-23,10.272357940673828
2001-10-24,10.100090980529785
2001-10-25,9.994315147399902
2001-10-26,10.169599533081055
2001-10-29,10.384171485900879
2001-10-30,10.269333839416504
2001-10-31,10.360003471374512
2001-11-01,10.372089385986328
2001-11-02,10.577593803405762
2001-11-05,10.535284996032715
2001-11-06,10.453688621520996
2001-11-07,10.550395011901855
2001-11-08,10.269333839416504
2001-11-09,9.988271713256836
2001-11-12,9.927825927734375
2001-11-13,9.909696578979492
2001-11-14,9.673962593078613
2001-11-15,9.68001937866211
2001-11-16,9.625533103942871
2001-11-19,9.374302864074707
2001-11-20,9.386412620544434
2001-11-21,9.350086212158203
2001-11-23,9.776877403259277
2001-11-26,9.982710838317871
2001-11-27,9.897957801818848
2001-11-28,9.701204299926758
2001-11-29,9.658834457397461
2001-11-30,9.655802726745605
2001-12-03,9.549863815307617
2001-12-04,9.758719444274902
2001-12-05,9.849526405334473
2001-12-06,9.916117668151855
2001-12-07,9.882820129394531
2001-12-10,9.716338157653809
2001-12-11,9.395488739013672
2001-12-12,9.319819450378418
2001-12-13,9.080692291259766
2001-12-14,9.077665328979492
2001-12-17,9.005016326904297
2001-12-18,8.974754333496094
2001-12-19,8.747735023498535
2001-12-20,8.463205337524414
2001-12-21,8.535853385925293
2001-12-24,8.54493236541748
2001-12-26,8.678112030029297
2001-12-27,9.113988876342773
2001-12-28,9.123068809509277
2001-12-31,9.235065460205078
2002-01-02,9.165447235107422
2002-01-03,9.434842109680176
2002-01-04,9.350086212158203
2002-01-07,9.307710647583008
2002-01-08,9.298628807067871
2002-01-09,9.144255638122559
2002-01-10,9.213876724243164
2002-01-11,9.259284019470215
2002-01-14,9.12912368774414
2002-01-15,9.147283554077148
2002-01-16,9.171504020690918
2002-01-17,9.68909740447998
2002-01-18,9.843469619750977
2002-01-22,10.009950637817383
2002-01-23,10.070489883422852
2002-01-24,10.282373428344727
2002-01-25,9.882820129394531
2002-01-28,10.061408996582031
2002-01-29,9.988760948181152
2002-01-30,10.233942031860352
2002-01-31,10.591116905212402
2002-02-01,10.594141006469727
2002-02-04,10.44884967803955
2002-02-05,10.315670013427734
2002-02-06,10.233942031860352
2002-02-07,9.816230773925781
2002-02-08,10.061408996582031
2002-02-11,10.321722984313965
2002-02-12,10.258159637451172
2002-02-13,10.221833229064941
2002-02-14,9.958487510681152
2002-02-15,10.01903247833252
2002-02-19,9.174529075622559
2002-02-20,9.997842788696289
2002-02-21,9.804121971130371
2002-02-22,10.0553560256958
2002-02-25,10.442791938781738
2002-02-26,10.152214050292969
2002-02-27,10.18550968170166
2002-02-28,10.367128372192383
2002-03-01,10.618359565734863
2002-03-04,11.182160377502441
2002-03-05,11.033635139465332
2002-03-06,11.018474578857422
2002-03-07,11.203391075134277
2002-03-08,10.869950294494629
2002-03-11,10.954824447631836
2002-03-12,10.503170013427734
2002-03-13,10.5668306350708
2002-03-14,10.57592487335205
2002-03-15,10.578950881958008
2002-03-18,10.57592487335205
2002-03-19,10.4213285446167
2002-03-20,10.442547798156738
2002-03-21,10.366767883300781
2002-03-22,10.345548629760742
2002-03-25,10.275833129882812
2002-03-26,10.445574760437012
2002-03-27,10.554701805114746
2002-03-28,10.88510513305664
2002-04-01,10.824478149414062
2002-04-02,10.651700973510742
2002-04-03,10.560762405395508
2002-04-04,10.745671272277832
2002-04-05,10.760830879211426
2002-04-08,10.806293487548828
2002-04-09,10.700200080871582
2002-04-10,10.903289794921875
2002-04-11,10.803258895874023
2002-04-12,10.782045364379883
2002-04-15,10.67595386505127
2002-04-16,11.29128646850586
2002-04-17,11.673223495483398
2002-04-18,11.19125747680664
2002-04-19,11.29128646850586
2002-04-22,11.054852485656738
2002-04-23,10.5850191116333
2002-04-24,10.436484336853027
2002-04-25,10.700200080871582
2002-04-26,10.497108459472656
2002-04-29,10.518327713012695
2002-04-30,10.976040840148926
2002-05-01,11.000288963317871
2002-05-02,10.97907543182373
2002-05-03,11.000288963317871
2002-05-06,10.891167640686035
2002-05-07,10.851762771606445
2002-05-08,10.915416717529297
2002-05-09,10.882073402404785
2002-05-10,10.309173583984375
2002-05-13,11.054852485656738
2002-05-14,11.415566444396973
2002-05-15,11.267040252685547
2002-05-16,11.342816352844238
2002-05-17,11.427689552307129
2002-05-20,11.54288387298584
2002-05-21,11.267040252685547
2002-05-22,11.267040252685547
2002-05-23,11.285223007202148
2002-05-24,11.282197952270508
2002-05-28,11.215505599975586
2002-05-29,11.18515682220459
2002-05-30,11.27924919128418
2002-05-31,11.446192741394043
2002-06-03,11.318703651428223
2002-06-04,11.373340606689453
2002-06-05,11.415839195251465
2002-06-06,11.300493240356445
2002-06-07,11.406731605529785
2002-06-10,11.434052467346191
2002-06-11,11.431014060974121
2002-06-12,11.367273330688477
2002-06-13,11.270142555236816
2002-06-14,11.22158145904541
2002-06-17,11.488688468933105
2002-06-18,11.564568519592285
2002-06-19,11.470476150512695
2002-06-20,11.35512924194336
2002-06-21,11.382447242736816
2002-06-24,11.458329200744629
2002-06-25,11.297465324401855
2002-06-26,10.924117088317871
2002-06-27,10.896799087524414
2002-06-28,11.0
2002-07-01,10.51738166809082
2002-07-02,10.605409622192383
2002-07-03,10.468823432922363
2002-07-05,10.593265533447266
2002-07-08,10.596299171447754
2002-07-09,10.660046577453613
2002-07-10,10.429360389709473
2002-07-11,10.499173164367676
2002-07-12,10.611479759216309
2002-07-15,10.499173164367676
2002-07-16,11.133548736572266
2002-07-17,11.112308502197266
2002-07-18,10.924117088317871
2002-07-19,10.547738075256348
2002-07-22,10.441500663757324
2002-07-23,10.29884147644043
2002-07-24,10.040841102600098
2002-07-25,9.676599502563477
2002-07-26,9.400384902954102
2002-07-29,9.497516632080078
2002-07-30,9.445915222167969
2002-07-31,9.746416091918945
2002-08-01,9.549113273620605
2002-08-02,9.3670015335083
2002-08-05,8.954191207885742
2002-08-06,9.552153587341309
2002-08-07,9.773731231689453
2002-08-08,10.125825881958008
2002-08-09,10.168320655822754
2002-08-12,10.113689422607422
2002-08-13,9.713022232055664
2002-08-14,10.016556739807129
2002-08-15,10.310982704162598
2002-08-16,10.547738075256348
2002-08-19,10.644865036010742
2002-08-20,10.699505805969238
2002-08-21,10.350440979003906
2002-08-22,10.356510162353516
2002-08-23,10.213855743408203
2002-08-26,10.186532020568848
2002-08-27,9.801046371459961
2002-08-28,9.576436042785645
2002-08-29,9.72819995880127
2002-08-30,9.69784927368164
2002-09-03,9.549113273620605
2002-09-04,9.652578353881836
2002-09-05,9.476088523864746
2002-09-06,9.698227882385254
2002-09-09,9.734740257263184
2002-09-10,10.285537719726562
2002-09-11,10.179032325744629
2002-09-12,9.908196449279785
2002-09-13,9.96601676940918
2002-09-16,9.962973594665527
2002-09-17,9.8442964553833
2002-09-18,9.762131690979004
2002-09-19,9.640410423278809
2002-09-20,9.783431053161621
2002-09-23,9.8838529586792
2002-09-24,9.829082489013672
2002-09-25,10.060355186462402
2002-09-26,10.252065658569336
2002-09-27,10.163813591003418
2002-09-30,10.191202163696289
2002-10-01,10.452908515930176
2002-10-02,10.194246292114258
2002-10-03,10.419428825378418
2002-10-04,10.227717399597168
2002-10-07,10.227717399597168
2002-10-08,9.826030731201172
2002-10-09,9.783431053161621
2002-10-10,9.813864707946777
2002-10-11,10.042097091674805
2002-10-14,10.148594856262207
2002-10-15,10.2703218460083
2002-10-16,8.520561218261719
2002-10-17,8.526644706726074
2002-10-18,8.042800903320312
2002-10-21,8.20104694366455
2002-10-22,8.261906623840332
2002-10-23,8.362322807312012
2002-10-24,8.082361221313477
2002-10-25,8.12496566772461
2002-10-28,8.143223762512207
2002-10-29,8.018455505371094
2002-10-30,8.149309158325195
2002-10-31,8.027586936950684
2002-11-01,8.109748840332031
2002-11-04,8.36536693572998
2002-11-05,8.12496566772461
2002-11-06,8.334938049316406
2002-11-07,8.191914558410645
2002-11-08,8.194951057434082
2002-11-11,7.79022741317749
2002-11-12,7.9880266189575195
2002-11-13,7.899778366088867
2002-11-14,7.981939315795898
2002-11-15,7.851088523864746
2002-11-18,7.79022741317749
2002-11-19,7.607645034790039
2002-11-20,7.735865592956543
2002-11-21,8.00146198272705
2002-11-22,8.08083724975586
2002-11-25,8.199894905090332
2002-11-26,8.010621070861816
2002-11-27,8.151044845581055
2002-11-29,8.218214988708496
2002-12-02,8.074727058410645
2002-12-03,8.016724586486816
2002-12-04,7.888505458831787
2002-12-05,7.842711448669434
2002-12-06,7.8762946128845215
2002-12-09,7.558801174163818
2002-12-10,7.522163391113281
2002-12-11,7.574063301086426
2002-12-12,7.699230670928955
2002-12-13,7.5496416091918945
2002-12-16,7.6320695877075195
2002-12-17,7.522163391113281
2002-12-18,7.418369293212891
2002-12-19,7.473320484161377
2002-12-20,7.543533802032471
2002-12-23,7.6320695877075195
2002-12-24,7.659543514251709
2002-12-26,7.766389846801758
2002-12-27,7.8091301918029785
2002-12-30,7.964828014373779
2002-12-31,8.0289306640625
2003-01-02,8.11136245727539
2003-01-03,8.227372169494629
2003-01-06,8.581497192382812
2003-01-07,8.605921745300293
2003-01-08,8.419703483581543
2003-01-09,8.45938491821289
2003-01-10,8.746350288391113
2003-01-13,8.825726509094238
2003-01-14,8.834881782531738
2003-01-15,9.503448486328125
2003-01-16,9.582822799682617
2003-01-17,9.561454772949219
2003-01-21,9.350805282592773
2003-01-22,9.219541549682617
2003-01-23,9.069948196411133
2003-01-24,8.975311279296875
2003-01-27,8.886780738830566
2003-01-28,9.320280075073242
2003-01-29,9.207324028015137
2003-01-30,9.463764190673828
2003-01-31,9.524822235107422
2003-02-03,9.607248306274414
2003-02-04,9.37828254699707
2003-02-05,9.271442413330078
2003-02-06,9.195116996765137
2003-02-07,9.204276084899902
2003-02-10,9.402706146240234
2003-02-11,9.372179985046387
2003-02-12,9.164588928222656
2003-02-13,8.960047721862793
2003-02-14,9.155427932739258
2003-02-18,9.280595779418945
2003-02-19,9.185955047607422
2003-02-20,9.295857429504395
2003-02-21,9.475974082946777
2003-02-24,9.326385498046875
2003-02-25,9.228697776794434
2003-02-26,9.127954483032227
2003-02-27,9.146270751953125
2003-02-28,9.146270751953125
2003-03-03,9.07911205291748
2003-03-04,9.445446014404297
2003-03-05,9.436290740966797
2003-03-06,9.399656295776367
2003-03-07,9.24049186706543
2003-03-10,8.322258949279785
2003-03-11,8.138614654541016
2003-03-12,7.9580230712890625
2003-03-13,8.221257209777832
2003-03-14,8.420208930969238
2003-03-17,8.723225593566895
2003-03-18,8.704858779907227
2003-03-19,8.701793670654297
2003-03-20,8.824226379394531
2003-03-21,9.081331253051758
2003-03-24,8.7599515914917
2003-03-25,8.600793838500977
2003-03-26,8.512029647827148
2003-03-27,8.600793838500977
2003-03-28,8.570180892944336
2003-03-31,8.499786376953125
2003-04-01,8.527334213256836
2003-04-02,8.521209716796875
2003-04-03,8.349812507629395
2003-04-04,8.297771453857422
2003-04-07,8.570180892944336
2003-04-08,8.303894996643066
2003-04-09,8.221257209777832
2003-04-10,8.340627670288086
2003-04-11,8.346745491027832
2003-04-14,8.371235847473145
2003-04-15,8.695676803588867
2003-04-16,8.508966445922852
2003-04-17,8.594670295715332
2003-04-21,8.741586685180664
2003-04-22,8.799739837646484
2003-04-23,8.833409309387207
2003-04-24,8.815045356750488
2003-04-25,8.539578437805176
2003-04-28,8.576305389404297
2003-04-29,8.616097450256348
2003-04-30,8.741586685180664
2003-05-01,8.478360176086426
2003-05-02,8.640582084655762
2003-05-05,8.830348014831543
2003-05-06,8.775254249572754
2003-05-07,8.80892562866211
2003-05-08,8.772195816040039
2003-05-09,9.001752853393555
2003-05-12,8.986451148986816
2003-05-13,8.968088150024414
2003-05-14,8.778316497802734
2003-05-15,9.096635818481445
2003-05-16,8.992571830749512
2003-05-19,8.781376838684082
2003-05-20,8.833409309387207
2003-05-21,8.89462661743164
2003-05-22,8.909931182861328
2003-05-23,8.977270126342773
2003-05-27,9.216011047363281
2003-05-28,9.216012001037598
2003-05-29,9.268180847167969
2003-05-30,9.295798301696777
2003-06-02,9.292731285095215
2003-06-03,9.344903945922852
2003-06-04,9.479936599731445
2003-06-05,9.590415000915527
2003-06-06,9.621109962463379
2003-06-09,9.498351097106934
2003-06-10,9.651792526245117
2003-06-11,9.584280014038086
2003-06-12,9.624177932739258
2003-06-13,9.519832611083984
2003-06-16,9.682486534118652
2003-06-17,9.814451217651367
2003-06-18,9.924930572509766
2003-06-19,9.89731216430664
2003-06-20,10.004724502563477
2003-06-23,9.74693489074707
2003-06-24,9.553589820861816
2003-06-25,9.59655475616455
2003-06-26,9.42469596862793
2003-06-27,9.381732940673828
2003-06-30,9.222143173217773
2003-07-01,9.412419319152832
2003-07-02,9.397075653076172
2003-07-03,9.268180847167969
2003-07-07,9.421626091003418
2003-07-08,9.32648754119873
2003-07-09,9.501418113708496
2003-07-10,9.194520950317383
2003-07-11,9.332633018493652
2003-07-14,9.452313423156738
2003-07-15,9.394002914428711
2003-07-16,9.114728927612305
2003-07-17,8.96435546875
2003-07-18,8.98890495300293
2003-07-21,9.071769714355469
2003-07-22,9.427765846252441
2003-07-23,9.486074447631836
2003-07-24,9.697829246520996
2003-07-25,9.575074195861816
2003-07-28,9.789899826049805
2003-07-29,9.891178131103516
2003-07-30,9.970970153808594
2003-07-31,9.9341402053833
2003-08-01,9.863553047180176
2003-08-04,9.863553047180176
2003-08-05,9.562799453735352
2003-08-06,9.483004570007324
2003-08-07,9.32648754119873
2003-08-08,9.28966236114502
2003-08-11,9.268180847167969
2003-08-12,9.366389274597168
2003-08-13,9.317283630371094
2003-08-14,9.59961986541748
2003-08-15,9.630314826965332
2003-08-18,9.697829246520996
2003-08-19,9.9341402053833
2003-08-20,9.875824928283691
2003-08-21,10.035409927368164
2003-08-22,9.989381790161133
2003-08-25,10.105998992919922
2003-08-26,10.016998291015625
2003-08-27,10.010863304138184
2003-08-28,10.112133979797363
2003-08-29,10.188861846923828
2003-09-02,10.443582534790039
2003-09-03,10.514372825622559
2003-09-04,10.85602855682373
2003-09-05,10.708295822143555
2003-09-08,10.7975492477417
2003-09-09,10.695978164672852
2003-09-10,10.495908737182617
2003-09-11,10.495908737182617
2003-09-12,10.462053298950195
2003-09-15,10.465129852294922
2003-09-16,10.680585861206055
2003-09-17,10.834488868713379
