Date,MRSH
2000-05-31,30.652421951293945
2000-06-01,30.339101791381836
2000-06-02,30.86130142211914
2000-06-05,29.869138717651367
2000-06-06,28.85959243774414
2000-06-07,29.225114822387695
2000-06-08,28.65070152282715
2000-06-09,28.11109733581543
2000-06-12,27.989246368408203
2000-06-13,28.7203311920166
2000-06-14,30.217266082763672
2000-06-15,30.130226135253906
2000-06-16,29.43400001525879
2000-06-19,29.834333419799805
2000-06-20,29.869138717651367
2000-06-21,29.416566848754883
2000-06-22,28.824766159057617
2000-06-23,29.329545974731445
2000-06-26,30.130226135253906
2000-06-27,30.426143646240234
2000-06-28,30.260778427124023
2000-06-29,30.79167366027832
2000-06-30,29.08585548400879
2000-07-03,29.207698822021484
2000-07-05,29.729883193969727
2000-07-06,29.69491958618164
2000-07-07,30.254528045654297
2000-07-10,30.534337997436523
2000-07-11,30.62177848815918
2000-07-12,30.20207405090332
2000-07-13,30.93657875061035
2000-07-14,30.954059600830078
2000-07-17,30.61305809020996
2000-07-18,30.324485778808594
2000-07-19,30.7791805267334
2000-07-20,31.391271591186523
2000-07-21,30.919082641601562
2000-07-24,30.866619110107422
2000-07-25,32.16075897216797
2000-07-26,32.33562088012695
2000-07-27,33.59477233886719
2000-07-28,32.82529830932617
2000-07-31,34.13690185546875
2000-08-01,34.766475677490234
2000-08-02,33.15756607055664
2000-08-03,33.89208221435547
2000-08-04,34.39923095703125
2000-08-07,34.748992919921875
2000-08-08,34.31178665161133
2000-08-09,34.64406967163086
2000-08-10,34.53914260864258
2000-08-11,34.556617736816406
2000-08-14,34.556617736816406
2000-08-15,33.699703216552734
2000-08-16,33.01765823364258
2000-08-17,33.2974739074707
2000-08-18,32.91275405883789
2000-08-21,33.210025787353516
2000-08-22,32.80780029296875
2000-08-23,33.052642822265625
2000-08-24,32.5105094909668
2000-08-25,32.75534439086914
2000-08-28,33.40238952636719
2000-08-29,33.1051139831543
2000-08-30,33.15756607055664
2000-08-31,33.196922302246094
2000-09-01,33.31496047973633
2000-09-05,33.47235870361328
2000-09-06,33.787147521972656
2000-09-07,33.909576416015625
2000-09-08,34.609100341796875
2000-09-11,35.58842468261719
2000-09-12,35.51847457885742
2000-09-13,35.62338638305664
2000-09-14,35.483497619628906
2000-09-15,34.83641815185547
2000-09-18,34.451690673828125
2000-09-19,34.8626823425293
2000-09-20,34.748992919921875
2000-09-21,34.27681350708008
2000-09-22,36.20050811767578
2000-09-25,36.79511260986328
2000-09-26,36.65520477294922
2000-09-27,36.41037368774414
2000-09-28,37.35472106933594
2000-09-29,37.14487838745117
2000-10-02,36.90004348754883
2000-10-03,37.179840087890625
2000-10-04,36.91752243041992
2000-10-05,37.739471435546875
2000-10-06,36.00811767578125
2000-10-09,35.798274993896484
2000-10-10,35.86823272705078
2000-10-11,36.025634765625
2000-10-12,31.601438522338867
2000-10-13,33.497520446777344
2000-10-16,32.44413375854492
2000-10-17,32.496803283691406
2000-10-18,32.057884216308594
2000-10-19,34.568443298339844
2000-10-20,34.67379379272461
2000-10-23,35.288265228271484
2000-10-24,35.81495666503906
2000-10-25,35.8500862121582
2000-10-26,34.550880432128906
2000-10-27,35.6042594909668
2000-10-30,36.973670959472656
2000-10-31,36.72789001464844
2000-11-01,36.07829284667969
2000-11-02,36.49964904785156
2000-11-03,36.02562713623047
2000-11-06,36.65766525268555
2000-11-07,36.37676239013672
2000-11-08,35.07758712768555
2000-11-09,35.376033782958984
2000-11-10,35.62184143066406
2000-11-13,34.42798614501953
2000-11-14,35.305809020996094
2000-11-15,35.007362365722656
2000-11-16,34.95469665527344
2000-11-17,34.04176712036133
2000-11-20,33.427284240722656
2000-11-21,32.30367660522461
2000-11-22,31.28541374206543
2000-11-24,32.022789001464844
2000-11-27,32.19833755493164
2000-11-28,32.163238525390625
2000-11-29,32.496803283691406
2000-11-30,32.33878707885742
2000-12-01,32.93570327758789
2000-12-04,32.7601432800293
2000-12-05,33.813533782958984
2000-12-06,33.91887664794922
2000-12-07,34.269989013671875
2000-12-08,35.39359664916992
2000-12-11,35.656944274902344
2000-12-12,34.42798614501953
2000-12-13,34.269989013671875
2000-12-14,33.35706329345703
2000-12-15,32.075435638427734
2000-12-18,33.53263473510742
2000-12-19,31.531200408935547
2000-12-20,30.828956604003906
2000-12-21,30.9167423248291
2000-12-22,31.934993743896484
2000-12-26,33.12882995605469
2000-12-27,33.09372329711914
2000-12-28,32.9532585144043
2000-12-29,32.86548614501953
2001-01-02,31.86477279663086
2001-01-03,32.90059280395508
2001-01-04,31.666383743286133
2001-01-05,30.185325622558594
2001-01-08,30.06192398071289
2001-01-09,29.815065383911133
2001-01-10,29.48006248474121
2001-01-11,28.93348503112793
2001-01-12,28.281108856201172
2001-01-16,28.93348503112793
2001-01-17,28.75715446472168
2001-01-18,28.422157287597656
2001-01-19,28.016653060913086
2001-01-22,28.210596084594727
2001-01-23,29.37427520751953
2001-01-24,30.46744155883789
2001-01-25,30.520320892333984
2001-01-26,29.973752975463867
2001-01-29,30.030162811279297
2001-01-30,30.724149703979492
2001-01-31,30.509748458862305
2001-02-01,31.017539978027344
2001-02-02,30.994979858398438
2001-02-05,31.499954223632812
2001-02-06,31.322216033935547
2001-02-07,31.69459342956543
2001-02-08,31.751018524169922
2001-02-09,32.478851318359375
2001-02-12,32.442176818847656
2001-02-13,32.18263244628906
2001-02-14,31.57893943786621
2001-02-15,31.406845092773438
2001-02-16,31.595876693725586
2001-02-20,30.72698974609375
2001-02-21,30.608488082885742
2001-02-22,29.931438446044922
2001-02-23,29.717018127441406
2001-02-26,29.931438446044922
2001-02-27,30.721336364746094
2001-02-28,30.185325622558594
2001-03-01,29.745243072509766
2001-03-02,29.412370681762695
2001-03-05,28.647850036621094
2001-03-06,28.47577476501465
2001-03-07,28.814294815063477
2001-03-08,28.678882598876953
2001-03-09,28.168270111083984
2001-03-12,26.591299057006836
2001-03-13,26.873401641845703
2001-03-14,25.92552375793457
2001-03-15,27.082162857055664
2001-03-16,26.898784637451172
2001-03-19,26.94111442565918
2001-03-20,26.089147567749023
2001-03-21,25.22026252746582
2001-03-22,24.853540420532227
2001-03-23,25.440298080444336
2001-03-26,25.79294204711914
2001-03-27,26.210447311401367
2001-03-28,25.798580169677734
2001-03-29,26.292259216308594
2001-03-30,26.808523178100586
2001-04-02,26.80006217956543
2001-04-03,25.66600799560547
2001-04-04,25.358495712280273
2001-04-05,26.21238899230957
2001-04-06,24.368440628051758
2001-04-09,23.262073516845703
2001-04-10,25.091838836669922
2001-04-11,25.766996383666992
2001-04-12,25.75849723815918
2001-04-16,25.744308471679688
2001-04-17,26.297489166259766
2001-04-18,27.080459594726562
2001-04-19,27.39250373840332
2001-04-20,26.765565872192383
2001-04-23,26.172664642333984
2001-04-24,25.687572479248047
2001-04-25,26.01662826538086
2001-04-26,27.304563522338867
2001-04-27,27.905956268310547
2001-04-30,27.358463287353516
2001-05-01,27.94852638244629
2001-05-02,28.127254486083984
2001-05-03,27.68754005432129
2001-05-04,28.22657012939453
2001-05-07,28.26909828186035
2001-05-08,28.51022720336914
2001-05-09,28.35419464111328
2001-05-10,28.476186752319336
2001-05-11,28.73149871826172
2001-05-14,28.53860092163086
2001-05-15,28.97829818725586
2001-05-16,29.769775390625
2001-05-17,29.71019744873047
2001-05-18,29.644960403442383
2001-05-21,30.524377822875977
2001-05-22,31.10594367980957
2001-05-23,30.978273391723633
2001-05-24,31.630760192871094
2001-05-25,30.708782196044922
2001-05-29,30.666213989257812
2001-05-30,30.521547317504883
2001-05-31,29.758426666259766
2001-06-01,29.786808013916016
2001-06-04,29.87190818786621
2001-06-05,30.042125701904297
2001-06-06,29.874740600585938
2001-06-07,29.815160751342773
2001-06-08,29.869070053100586
2001-06-11,29.809499740600586
2001-06-12,29.87758445739746
2001-06-13,29.696016311645508
2001-06-14,29.244964599609375
2001-06-15,29.157032012939453
2001-06-18,29.077590942382812
2001-06-19,29.517305374145508
2001-06-20,29.87758445739746
2001-06-21,30.637859344482422
2001-06-22,30.691753387451172
2001-06-25,30.027923583984375
2001-06-26,29.531482696533203
2001-06-27,29.415189743041992
2001-06-28,29.415189743041992
2001-06-29,28.652074813842773
2001-07-02,29.12015151977539
2001-07-03,29.029356002807617
2001-07-05,28.886802673339844
2001-07-06,28.27369499206543
2001-07-09,28.444778442382812
2001-07-10,27.8459529876709
2001-07-11,27.8459529876709
2001-07-12,28.63583755493164
2001-07-13,28.74991226196289
2001-07-16,28.373498916625977
2001-07-17,28.78699493408203
2001-07-18,28.230911254882812
2001-07-19,28.116857528686523
2001-07-20,28.051259994506836
2001-07-23,27.31554412841797
2001-07-24,27.575040817260742
2001-07-25,27.888734817504883
2001-07-26,27.925804138183594
2001-07-27,27.960025787353516
2001-07-30,28.096891403198242
2001-07-31,28.630138397216797
2001-08-01,28.598773956298828
2001-08-02,28.510385513305664
2001-08-03,28.65294075012207
2001-08-06,28.416284561157227
2001-08-07,28.841161727905273
2001-08-08,28.575960159301758
2001-08-09,28.721389770507812
2001-08-10,28.938133239746094
2001-08-13,28.97804832458496
2001-08-14,28.661508560180664
2001-08-15,28.228078842163086
2001-08-16,28.074079513549805
2001-08-17,27.15017318725586
2001-08-20,28.017059326171875
2001-08-21,27.34691619873047
2001-08-22,27.7746639251709
2001-08-23,27.5607852935791
2001-08-24,28.33071517944336
2001-08-27,27.443857192993164
2001-08-28,26.89065933227539
2001-08-29,26.557024002075195
2001-08-30,26.146398544311523
2001-08-31,26.49142837524414
2001-09-04,26.286117553710938
2001-09-05,26.20057487487793
2001-09-06,25.56467628479004
2001-09-07,24.840362548828125
2001-09-10,24.809001922607422
2001-09-17,24.0960750579834
2001-09-18,23.922142028808594
2001-09-19,23.511499404907227
2001-09-20,22.955434799194336
2001-09-21,23.388891220092773
2001-09-24,24.623634338378906
2001-09-25,25.28234100341797
2001-09-26,26.477174758911133
2001-09-27,26.71956443786621
2001-09-28,27.575040817260742
2001-10-01,27.401107788085938
2001-10-02,27.595001220703125
2001-10-03,29.799299240112305
2001-10-04,28.838319778442383
2001-10-05,29.3572998046875
2001-10-08,28.78699493408203
2001-10-09,28.553150177001953
2001-10-10,29.37156105041504
2001-10-11,29.987838745117188
2001-10-12,29.600868225097656
2001-10-15,29.580801010131836
2001-10-16,29.606605529785156
2001-10-17,29.38302230834961
2001-10-18,29.279834747314453
2001-10-19,28.133296966552734
2001-10-22,29.555021286010742
2001-10-23,28.978866577148438
2001-10-24,29.193857192993164
2001-10-25,29.5693416595459
2001-10-26,29.741317749023438
2001-10-29,28.62056541442871
2001-10-30,28.167695999145508
2001-10-31,27.732004165649414
2001-11-01,28.325347900390625
2001-11-02,28.666419982910156
2001-11-05,29.351499557495117
2001-11-06,29.68971824645996
2001-11-07,29.43175506591797
2001-11-08,29.520610809326172
2001-11-09,29.150848388671875
2001-11-12,29.11359405517578
2001-11-13,29.950557708740234
2001-11-14,30.383378982543945
2001-11-15,30.58688735961914
2001-11-16,30.274471282958984
2001-11-19,30.95663833618164
2001-11-20,30.649951934814453
2001-11-21,30.4091854095459
2001-11-23,30.95092010498047
2001-11-26,31.357952117919922
2001-11-27,31.185955047607422
2001-11-28,30.710142135620117
2001-11-29,31.085641860961914
2001-11-30,30.66143226623535
2001-12-03,30.54387855529785
2001-12-04,30.506635665893555
2001-12-05,31.35220718383789
2001-12-06,31.48980140686035
2001-12-07,30.953794479370117
2001-12-10,30.099605560302734
2001-12-11,30.06809425354004
2001-12-12,29.638139724731445
2001-12-13,29.523469924926758
2001-12-14,29.451820373535156
2001-12-17,29.69546127319336
2001-12-18,30.2056827545166
2001-12-19,31.016847610473633
2001-12-20,30.73021697998047
2001-12-21,30.515254974365234
2001-12-24,30.354711532592773
2001-12-26,30.311729431152344
2001-12-27,30.741687774658203
2001-12-28,30.959535598754883
2001-12-31,30.798995971679688
2002-01-02,30.58688735961914
2002-01-03,30.102941513061523
2002-01-04,30.16343116760254
2002-01-07,29.529699325561523
2002-01-08,29.296354293823242
2002-01-09,29.486482620239258
2002-01-10,30.036684036254883
2002-01-11,29.901304244995117
2002-01-14,29.708280563354492
2002-01-15,30.028051376342773
2002-01-16,29.89266586303711
2002-01-17,30.00788688659668
2002-01-18,29.777427673339844
2002-01-22,30.033798217773438
2002-01-23,29.50376319885254
2002-01-24,29.469188690185547
2002-01-25,29.526811599731445
2002-01-28,29.235855102539062
2002-01-29,28.086469650268555
2002-01-30,28.374547958374023
2002-01-31,29.339561462402344
2002-02-01,29.253150939941406
2002-02-04,28.717348098754883
2002-02-05,28.84986114501953
2002-02-06,28.967954635620117
2002-02-07,29.33380126953125
2002-02-08,30.160533905029297
2002-02-11,30.036684036254883
2002-02-12,29.800487518310547
2002-02-13,30.823116302490234
2002-02-14,30.831754684448242
2002-02-15,30.370849609375
2002-02-19,29.9185848236084
2002-02-20,30.658910751342773
2002-02-21,30.249855041503906
2002-02-22,29.820636749267578
2002-02-25,30.7222843170166
2002-02-26,30.981544494628906
2002-02-27,31.18318748474121
2002-02-28,30.40542221069336
2002-03-01,30.650272369384766
2002-03-04,31.373313903808594
2002-03-05,31.543291091918945
2002-03-06,31.802539825439453
2002-03-07,31.309947967529297
2002-03-08,31.307052612304688
2002-03-11,31.001726150512695
2002-03-12,31.30419158935547
2002-03-13,31.209125518798828
2002-03-14,31.580724716186523
2002-03-15,32.223114013671875
2002-03-18,31.932172775268555
2002-03-19,32.5428581237793
2002-03-20,32.058921813964844
2002-03-21,32.266326904296875
2002-03-22,32.45357131958008
2002-03-25,31.816919326782227
2002-03-26,32.11076736450195
2002-03-27,32.47660446166992
2002-03-28,32.47660446166992
2002-04-01,32.427642822265625
2002-04-02,32.62929153442383
2002-04-03,32.50253677368164
2002-04-04,32.626407623291016
2002-04-05,32.83768844604492
2002-04-08,32.415130615234375
2002-04-09,32.403564453125
2002-04-10,32.907135009765625
2002-04-11,32.36592483520508
2002-04-12,32.69876480102539
2002-04-15,31.64527702331543
2002-04-16,32.33988571166992
2002-04-17,32.44118118286133
2002-04-18,32.50774383544922
2002-04-19,32.609039306640625
2002-04-22,32.17491912841797
2002-04-23,30.817527770996094
2002-04-24,30.122926712036133
2002-04-25,29.76982879638672
2002-04-26,29.45435333251953
2002-04-29,28.826322555541992
2002-04-30,29.254642486572266
2002-05-01,28.884193420410156
2002-05-02,28.956554412841797
2002-05-03,28.36323356628418
2002-05-06,28.652660369873047
2002-05-07,28.192485809326172
2002-05-08,29.347280502319336
2002-05-09,29.0867862701416
2002-05-10,28.826322555541992
2002-05-13,29.260435104370117
2002-05-14,29.735084533691406
2002-05-15,29.376218795776367
2002-05-16,30.128698348999023
2002-05-17,29.92032814025879
2002-05-20,29.53829002380371
2002-05-21,29.448570251464844
2002-05-22,29.772708892822266
2002-05-23,30.09687614440918
2002-05-24,29.833486557006836
2002-05-28,29.39069175720215
2002-05-29,29.593278884887695
2002-05-30,28.869707107543945
2002-05-31,29.20254898071289
2002-06-03,28.507946014404297
2002-06-04,28.49059295654297
2002-06-05,28.81474494934082
2002-06-06,28.340084075927734
2002-06-07,27.882797241210938
2002-06-10,28.13170051574707
2002-06-11,27.439998626708984
2002-06-12,27.110050201416016
2002-06-13,26.641193389892578
2002-06-14,26.7858943939209
2002-06-17,27.856754302978516
2002-06-18,28.073823928833008
2002-06-19,27.929113388061523
2002-06-20,27.79886817932129
2002-06-21,27.71204376220703
2002-06-24,27.60494613647461
2002-06-25,27.02033042907715
2002-06-26,27.266340255737305
2002-06-27,27.56733512878418
2002-06-28,27.95804786682129
2002-07-01,27.28080177307129
2002-07-02,26.916141510009766
2002-07-03,27.008745193481445
2002-07-05,27.847307205200195
2002-07-08,27.841489791870117
2002-07-09,27.07280731201172
2002-07-10,24.976409912109375
2002-07-11,25.587841033935547
2002-07-12,25.733444213867188
2002-07-15,25.3665714263916
2002-07-16,24.58623695373535
2002-07-17,24.743473052978516
2002-07-18,23.52638053894043
2002-07-19,23.37497329711914
2002-07-22,22.652868270874023
2002-07-23,22.76934242248535
2002-07-24,24.545461654663086
2002-07-25,25.593673706054688
2002-07-26,25.954715728759766
2002-07-29,27.078638076782227
2002-07-30,27.136859893798828
2002-07-31,27.893905639648438
2002-08-01,26.513763427734375
2002-08-02,26.117778778076172
2002-08-05,25.68102264404297
2002-08-06,26.205121994018555
2002-08-07,26.117778778076172
2002-08-08,27.25333023071289
2002-08-09,27.119400024414062
2002-08-12,26.804935455322266
2002-08-13,26.176008224487305
2002-08-14,27.52703094482422
2002-08-15,28.37140464782715
2002-08-16,28.13265037536621
2002-08-19,28.388872146606445
2002-08-20,28.115177154541016
2002-08-21,28.039474487304688
2002-08-22,28.353940963745117
2002-08-23,27.730846405029297
2002-08-26,27.87643051147461
2002-08-27,27.480440139770508
2002-08-28,27.660968780517578
2002-08-29,28.35977554321289
2002-08-30,28.330644607543945
2002-09-03,26.79328155517578
2002-09-04,27.165990829467773
2002-09-05,26.210962295532227
2002-09-06,26.8456974029541
2002-09-09,27.078638076782227
2002-09-10,27.486270904541016
2002-09-11,27.445499420166016
2002-09-12,26.63605308532715
2002-09-13,27.10774803161621
2002-09-16,27.25333023071289
2002-09-17,26.86316680908203
2002-09-18,26.641876220703125
2002-09-19,24.982234954833984
2002-09-20,24.78421974182129
2002-09-23,24.80752182006836
2002-09-24,24.295061111450195
2002-09-25,24.702695846557617
2002-09-26,25.401500701904297
2002-09-27,24.65610694885254
2002-09-30,24.24848175048828
2002-10-01,25.05792999267578
2002-10-02,23.206085205078125
2002-10-03,22.513103485107422
2002-10-04,20.690397262573242
2002-10-07,21.633790969848633
2002-10-08,23.130386352539062
2002-10-09,22.053081512451172
2002-10-10,23.584287643432617
2002-10-11,25.138975143432617
2002-10-14,25.737384796142578
2002-10-15,27.66754722595215
2002-10-16,26.86965560913086
2002-10-17,27.808345794677734
2002-10-18,27.779003143310547
2002-10-21,28.406734466552734
2002-10-22,27.849411010742188
2002-10-23,27.872859954833984
2002-10-24,26.82858657836914
2002-10-25,27.274471282958984
2002-10-28,27.726200103759766
2002-10-29,27.333131790161133
2002-10-30,27.691011428833008
2002-10-31,27.403535842895508
2002-11-01,28.16034507751465
2002-11-04,28.447811126708984
2002-11-05,29.011022567749023
2002-11-06,29.24568748474121
2002-11-07,28.47715187072754
2002-11-08,28.65902328491211
2002-11-11,27.6323299407959
2002-11-12,27.796602249145508
2002-11-13,27.867015838623047
2002-11-14,28.131013870239258
2002-11-15,27.943281173706055
2002-11-18,27.409412384033203
2002-11-19,27.561948776245117
2002-11-20,27.51500129699707
2002-11-21,27.843536376953125
2002-11-22,27.685129165649414
2002-11-25,27.245128631591797
2002-11-26,26.629135131835938
2002-11-27,27.561948776245117
2002-11-29,27.691011428833008
2002-12-02,28.183801651000977
2002-12-03,27.902212142944336
2002-12-04,28.078205108642578
2002-12-05,27.6323299407959
2002-12-06,28.013683319091797
2002-12-09,27.567794799804688
2002-12-10,27.83767318725586
2002-12-11,27.94915199279785
2002-12-12,27.620609283447266
2002-12-13,27.35660171508789
2002-12-16,27.35660171508789
2002-12-17,27.638198852539062
2002-12-18,27.309673309326172
2002-12-19,27.239261627197266
2002-12-20,27.485671997070312
2002-12-23,27.620609283447266
2002-12-24,27.485671997070312
2002-12-26,27.54434585571289
2002-12-27,27.098464965820312
2002-12-30,27.262725830078125
2002-12-31,27.110210418701172
2003-01-02,28.090023040771484
2003-01-03,28.00737953186035
2003-01-06,28.816022872924805
2003-01-07,28.762893676757812
2003-01-08,28.237577438354492
2003-01-09,28.438270568847656
2003-01-10,28.461875915527344
2003-01-13,28.686166763305664
2003-01-14,29.21738052368164
2003-01-15,28.30251121520996
2003-01-16,27.948347091674805
2003-01-17,27.594200134277344
2003-01-21,27.015756607055664
2003-01-22,26.401901245117188
2003-01-23,26.28974723815918
2003-01-24,24.87904167175293
2003-01-27,24.867237091064453
2003-01-28,25.09153938293457
2003-01-29,25.557828903198242
2003-01-30,24.772817611694336
2003-01-31,25.162376403808594
2003-02-03,25.026613235473633
2003-02-04,24.495384216308594
2003-02-05,24.330114364624023
2003-02-06,23.91694450378418
2003-02-07,24.170745849609375
2003-02-10,24.08220672607422
2003-02-11,23.54508399963379
2003-02-12,23.5391788482666
2003-02-13,23.427030563354492
2003-02-14,24.359630584716797
2003-02-18,24.60753631591797
2003-02-19,24.566219329833984
2003-02-20,24.4068546295166
2003-02-21,24.831825256347656
2003-02-24,24.276996612548828
2003-02-25,24.37143325805664
2003-02-26,24.212080001831055
2003-02-27,24.43636131286621
2003-02-28,24.023202896118164
2003-03-03,23.78118324279785
2003-03-04,23.285369873046875
2003-03-05,23.78118324279785
2003-03-06,23.403432846069336
2003-03-07,23.37981605529785
2003-03-10,22.8721981048584
2003-03-11,22.736438751220703
2003-03-12,22.984352111816406
2003-03-13,24.029090881347656
2003-03-14,24.4068546295166
2003-03-17,25.321739196777344
2003-03-18,24.967573165893555
2003-03-19,25.75261878967285
2003-03-20,25.705392837524414
2003-03-21,26.378280639648438
2003-03-24,25.799835205078125
2003-03-25,25.770326614379883
2003-03-26,25.776229858398438
2003-03-27,25.599159240722656
2003-03-28,25.427982330322266
2003-03-31,25.162376403808594
2003-04-01,25.445690155029297
2003-04-02,26.106765747070312
2003-04-03,26.07137107849121
2003-04-04,26.50224494934082
2003-04-07,27.42879867553711
2003-04-08,27.209047317504883
2003-04-09,26.52005386352539
2003-04-10,26.276546478271484
2003-04-11,26.389379501342773
2003-04-14,27.244674682617188
2003-04-15,27.4406795501709
2003-04-16,27.125892639160156
2003-04-17,27.648569107055664
2003-04-21,27.23282241821289
2003-04-22,27.589168548583984
2003-04-23,28.331615447998047
2003-04-24,27.690155029296875
2003-04-25,27.3218936920166
2003-04-28,27.892091751098633
2003-04-29,28.0643367767334
2003-04-30,28.319740295410156
2003-05-01,28.60484504699707
2003-05-02,28.628610610961914
2003-05-05,28.521684646606445
2003-05-06,28.943391799926758
2003-05-07,28.628610610961914
2003-05-08,28.070280075073242
2003-05-09,28.509794235229492
2003-05-12,28.735506057739258
2003-05-13,28.806798934936523
2003-05-14,28.967147827148438
2003-05-15,29.38886070251465
2003-05-16,29.412616729736328
2003-05-19,28.883991241455078
2003-05-20,28.670183181762695
2003-05-21,28.783031463623047
2003-05-22,29.18691635131836
2003-05-23,29.246299743652344
2003-05-27,29.602672576904297
2003-05-28,29.17503547668457
2003-05-29,29.139392852783203
2003-05-30,29.774921417236328
2003-06-02,30.095661163330078
2003-06-03,30.1253719329834
2003-06-04,30.475805282592773
2003-06-05,30.4876708984375
2003-06-06,31.099451065063477
2003-06-09,30.404512405395508
2003-06-10,31.111318588256836
2003-06-11,31.390485763549805
2003-06-12,31.925050735473633
2003-06-13,31.8715877532959
2003-06-16,32.5130615234375
2003-06-17,32.126976013183594
2003-06-18,32.0972785949707
2003-06-19,31.063798904418945
2003-06-20,31.111318588256836
2003-06-23,30.564884185791016
2003-06-24,30.671789169311523
2003-06-25,30.333248138427734
2003-06-26,30.71338653564453
2003-06-27,30.72525405883789
2003-06-30,30.333248138427734
2003-07-01,30.374820709228516
2003-07-02,31.360769271850586
2003-07-03,31.194480895996094
2003-07-07,32.05483627319336
2003-07-08,31.630645751953125
2003-07-09,31.780017852783203
2003-07-10,30.680639266967773
2003-07-11,31.080968856811523
2003-07-14,31.290075302124023
2003-07-15,31.212406158447266
2003-07-16,31.29603385925293
2003-07-17,30.883777618408203
2003-07-18,31.672462463378906
2003-07-21,31.164608001708984
2003-07-22,30.077194213867188
2003-07-23,29.521541595458984
2003-07-24,29.3542423248291
2003-07-25,30.340085983276367
2003-07-28,30.214595794677734
2003-07-29,29.838197708129883
2003-07-30,29.68285369873047
2003-07-31,29.646984100341797
2003-08-01,29.037574768066406
2003-08-04,29.216825485229492
2003-08-05,28.870267868041992
2003-08-06,29.073436737060547
2003-08-07,29.246700286865234
2003-08-08,29.700777053833008
2003-08-11,29.62909507751465
2003-08-12,30.256427764892578
2003-08-13,30.089143753051758
2003-08-14,30.483476638793945
2003-08-15,30.877819061279297
2003-08-18,30.58504867553711
2003-08-19,30.45359992980957
2003-08-20,30.310203552246094
2003-08-21,29.551401138305664
2003-08-22,29.28254508972168
2003-08-25,29.754552841186523
2003-08-26,29.790401458740234
2003-08-27,29.8800106048584
2003-08-28,29.66492462158203
2003-08-29,29.874046325683594
2003-09-02,30.531278610229492
2003-09-03,30.14290428161621
2003-09-04,29.874046325683594
2003-09-05,29.51555633544922
2003-09-08,29.790401458740234
2003-09-09,29.74858283996582
2003-09-10,29.53348159790039
2003-09-11,29.844161987304688
2003-09-12,29.342287063598633
2003-09-15,29.24071502685547
2003-09-16,29.635061264038086
2003-09-17,29.700777053833008
2003-09-18,29.874046325683594
