Date,NSC
2000-11-27,8.492696762084961
2000-11-28,8.566227912902832
2000-11-29,8.566227912902832
2000-11-30,8.45592975616455
2000-12-01,8.419167518615723
2000-12-04,8.529462814331055
2000-12-05,8.63975715637207
2000-12-06,8.529462814331055
2000-12-07,8.345638275146484
2000-12-08,8.382403373718262
2000-12-11,8.45592975616455
2000-12-12,8.419167518615723
2000-12-13,8.272109985351562
2000-12-14,7.904458045959473
2000-12-15,7.7206315994262695
2000-12-18,7.830926418304443
2000-12-19,7.904458045959473
2000-12-20,7.94122314453125
2000-12-21,8.014753341674805
2000-12-22,8.125049591064453
2000-12-26,8.014753341674805
2000-12-27,8.198575973510742
2000-12-28,7.757400989532471
2000-12-29,7.830926418304443
2001-01-02,8.051519393920898
2001-01-03,8.30887222290039
2001-01-04,9.080940246582031
2001-01-05,9.044169425964355
2001-01-08,9.485350608825684
2001-01-09,9.485350608825684
2001-01-10,9.338288307189941
2001-01-11,9.301525115966797
2001-01-12,9.080940246582031
2001-01-16,9.485350608825684
2001-01-17,9.705939292907715
2001-01-18,9.742704391479492
2001-01-19,9.485350608825684
2001-01-22,9.63240909576416
2001-01-23,9.595643043518066
2001-01-24,9.154463768005371
2001-01-25,8.93387222290039
2001-01-26,9.007405281066895
2001-01-29,9.152996063232422
2001-01-30,9.235347747802734
2001-01-31,9.642788887023926
2001-02-01,9.772701263427734
2001-02-02,9.684124946594238
2001-02-05,9.619169235229492
2001-02-06,9.654605865478516
2001-02-07,9.5364990234375
2001-02-08,10.038419723510742
2001-02-09,10.315953254699707
2001-02-12,10.499011039733887
2001-02-13,10.723396301269531
2001-02-14,10.321859359741211
2001-02-15,10.422242164611816
2001-02-16,10.646631240844727
2001-02-20,10.92417049407959
2001-02-21,10.72929859161377
2001-02-22,10.735204696655273
2001-02-23,10.4931058883667
2001-02-26,10.646631240844727
2001-02-27,10.741111755371094
2001-02-28,10.682059288024902
2001-03-01,10.451766967773438
2001-03-02,10.16833209991455
2001-03-05,10.280525207519531
2001-03-06,10.256901741027832
2001-03-07,10.380910873413086
2001-03-08,10.599397659301758
2001-03-09,10.46948528289795
2001-03-12,10.239192008972168
2001-03-13,9.654605865478516
2001-03-14,9.371161460876465
2001-03-15,9.341636657714844
2001-03-16,8.792478561401367
2001-03-19,9.164485931396484
2001-03-20,9.064107894897461
2001-03-21,8.951913833618164
2001-03-22,8.69209098815918
2001-03-23,8.827906608581543
2001-03-26,8.833810806274414
2001-03-27,9.447930335998535
2001-03-28,9.524690628051758
2001-03-29,9.477456092834473
2001-03-30,9.884895324707031
2001-04-02,9.902606010437012
2001-04-03,9.873083114624023
2001-04-04,9.743175506591797
2001-04-05,9.802227973937988
2001-04-06,9.772701263427734
2001-04-09,9.83174991607666
2001-04-10,10.345479011535645
2001-04-11,10.038419723510742
2001-04-12,10.038419723510742
2001-04-16,10.097471237182617
2001-04-17,10.174233436584473
2001-04-18,10.321859359741211
2001-04-19,10.262810707092285
2001-04-20,10.032520294189453
2001-04-23,9.554216384887695
2001-04-24,9.447930335998535
2001-04-25,9.501067161560059
2001-04-26,10.965500831604004
2001-04-27,11.868962287902832
2001-04-30,11.656379699707031
2001-05-01,11.4733247756958
2001-05-02,11.348941802978516
2001-05-03,11.260088920593262
2001-05-04,11.514785766601562
2001-05-07,11.846489906311035
2001-05-08,12.326271057128906
2001-05-09,12.367738723754883
2001-05-10,13.31545639038086
2001-05-11,13.25622844696045
2001-05-14,13.037063598632812
2001-05-15,12.971907615661621
2001-05-16,13.47539234161377
2001-05-17,13.925546646118164
2001-05-18,14.138786315917969
2001-05-21,13.913700103759766
2001-05-22,13.493158340454102
2001-05-23,13.232529640197754
2001-05-24,13.096293449401855
2001-05-25,12.924521446228027
2001-05-29,12.91859245300293
2001-05-30,12.717206001281738
2001-05-31,13.131841659545898
2001-06-01,13.037063598632812
2001-06-04,13.10222339630127
2001-06-05,13.404305458068848
2001-06-06,13.173298835754395
2001-06-07,13.493158340454102
2001-06-08,13.078529357910156
2001-06-11,12.806062698364258
2001-06-12,12.509896278381348
2001-06-13,12.18410873413086
2001-06-14,11.840567588806152
2001-06-15,11.662869453430176
2001-06-18,11.597719192504883
2001-06-19,11.579943656921387
2001-06-20,11.473332405090332
2001-06-21,11.799102783203125
2001-06-22,11.621402740478516
2001-06-25,11.544401168823242
2001-06-26,11.325242042541504
2001-06-27,11.550321578979492
2001-06-28,11.870187759399414
2001-06-29,12.290735244750977
2001-07-02,11.994572639465332
2001-07-03,11.95903491973877
2001-07-05,12.130810737609863
2001-07-06,11.876107215881348
2001-07-09,11.870187759399414
2001-07-10,11.923493385314941
2001-07-11,12.770519256591797
2001-07-12,12.663900375366211
2001-07-13,12.734976768493652
2001-07-16,12.948220252990723
2001-07-17,13.137758255004883
2001-07-18,13.327301025390625
2001-07-19,13.137758255004883
2001-07-20,12.533589363098145
2001-07-23,12.27889347076416
2001-07-24,11.627333641052246
2001-07-25,11.550321578979492
2001-07-26,12.231499671936035
2001-07-27,12.065655708312988
2001-07-30,12.006415367126465
2001-07-31,11.91756820678711
2001-08-01,11.822517395019531
2001-08-02,12.030447959899902
2001-08-03,11.976981163024902
2001-08-06,11.88192081451416
2001-08-07,11.994806289672852
2001-08-08,11.816571235656738
2001-08-09,11.864100456237793
2001-08-10,12.137381553649902
2001-08-13,12.09580135345459
2001-08-14,12.268085479736328
2001-08-15,12.012621879577637
2001-08-16,12.535429954528809
2001-08-17,12.14926815032959
2001-08-20,11.84627628326416
2001-08-21,11.014547348022461
2001-08-22,11.460114479064941
2001-08-23,11.650225639343262
2001-08-24,11.816571235656738
2001-08-27,11.305649757385254
2001-08-28,11.21059799194336
2001-08-29,11.06800651550293
2001-08-30,10.931371688842773
2001-08-31,11.062071800231934
2001-09-04,11.54922866821289
2001-09-05,11.703693389892578
2001-09-06,11.745279312133789
2001-09-07,11.275949478149414
2001-09-10,11.22841739654541
2001-09-17,10.099635124206543
2001-09-18,10.046164512634277
2001-09-19,9.404542922973633
2001-09-20,8.501514434814453
2001-09-21,9.20849323272705
2001-09-24,9.743179321289062
2001-09-25,8.721333503723145
2001-09-26,8.964910507202148
2001-09-27,8.994616508483887
2001-09-28,9.57683277130127
2001-10-01,9.143141746520996
2001-10-02,9.321367263793945
2001-10-03,9.51742172241211
2001-10-04,9.309489250183105
2001-10-05,9.51742172241211
2001-10-08,9.428306579589844
2001-10-09,9.119375228881836
2001-10-10,9.832294464111328
2001-10-11,10.08775520324707
2001-10-12,9.624354362487793
2001-10-15,9.707533836364746
2001-10-16,9.85605525970459
2001-10-17,9.351073265075684
2001-10-18,9.440187454223633
2001-10-19,9.238192558288574
2001-10-22,9.291666030883789
2001-10-23,9.85605525970459
2001-10-24,9.9511079788208
2001-10-25,10.069934844970703
2001-10-26,10.426384925842285
2001-10-29,9.879822731018066
2001-10-30,9.89169979095459
2001-10-31,9.987095832824707
2001-11-01,10.243487358093262
2001-11-02,10.493906021118164
2001-11-05,10.68470573425293
2001-11-06,10.38062572479248
2001-11-07,10.64893627166748
2001-11-08,10.702595710754395
2001-11-09,10.68470573425293
2001-11-12,10.6131591796875
2001-11-13,10.982829093933105
2001-11-14,11.173628807067871
2001-11-15,11.507522583007812
2001-11-16,11.680440902709961
2001-11-19,11.573107719421387
2001-11-20,11.430014610290527
2001-11-21,11.471748352050781
2001-11-23,11.54330062866211
2001-11-26,11.585036277770996
2001-11-27,11.602922439575195
2001-11-28,11.590993881225586
2001-11-29,11.549267768859863
2001-11-30,11.56119155883789
2001-12-03,11.28691577911377
2001-12-04,11.28691577911377
2001-12-05,11.376351356506348
2001-12-06,11.203439712524414
2001-12-07,11.376351356506348
2001-12-10,11.269027709960938
2001-12-11,11.060342788696289
2001-12-12,10.82780647277832
2001-12-13,10.75029468536377
2001-12-14,10.714520454406738
2001-12-17,11.155740737915039
2001-12-18,11.322690963745117
2001-12-19,11.102082252502441
2001-12-20,11.155740737915039
2001-12-21,10.899356842041016
2001-12-24,11.000713348388672
2001-12-26,10.929168701171875
2001-12-27,11.048418045043945
2001-12-28,11.131889343261719
2001-12-31,10.929168701171875
2002-01-02,11.078232765197754
2002-01-03,11.692362785339355
2002-01-04,12.139548301696777
2002-01-07,12.163393020629883
2002-01-08,11.924893379211426
2002-01-09,11.680440902709961
2002-01-10,11.668508529663086
2002-01-11,11.316730499267578
2002-01-14,11.030531883239746
2002-01-15,11.143815040588379
2002-01-16,10.803960800170898
2002-01-17,11.579070091247559
2002-01-18,11.567151069641113
2002-01-22,11.757944107055664
2002-01-23,11.924893379211426
2002-01-24,12.509217262268066
2002-01-25,13.200859069824219
2002-01-28,13.415506362915039
2002-01-29,13.105466842651367
2002-01-30,13.332657814025879
2002-01-31,13.482125282287598
2002-02-01,13.338639259338379
2002-02-04,13.063613891601562
2002-02-05,12.967949867248535
2002-02-06,12.555415153503418
2002-02-07,12.495623588562012
2002-02-08,12.6869535446167
2002-02-11,12.97392749786377
2002-02-12,12.902175903320312
2002-02-13,12.752707481384277
2002-02-14,12.603241920471191
2002-02-15,12.734772682189941
2002-02-19,12.543450355529785
2002-02-20,12.591288566589355
2002-02-21,13.09350299835205
2002-02-22,13.165244102478027
2002-02-25,13.177202224731445
2002-02-26,13.117413520812988
2002-02-27,13.822916030883789
2002-02-28,14.223489761352539
2002-03-01,15.060515403747559
2002-03-04,15.754059791564941
2002-03-05,15.55077838897705
2002-03-06,15.616547584533691
2002-03-07,15.90352725982666
2002-03-08,14.976818084716797
2002-03-11,15.120304107666016
2002-03-12,14.636027336120605
2002-03-13,14.618091583251953
2002-03-14,14.444694519042969
2002-03-15,14.396867752075195
2002-03-18,14.366974830627441
2002-03-19,14.767557144165039
2002-03-20,14.857243537902832
2002-03-21,14.038152694702148
2002-03-22,14.026188850402832
2002-03-25,13.685400009155273
2002-03-26,14.10391616821289
2002-03-27,14.504490852355957
2002-03-28,14.313175201416016
2002-04-01,13.984346389770508
2002-04-02,13.583757400512695
2002-04-03,13.123397827148438
2002-04-04,13.703339576721191
2002-04-05,13.649526596069336
2002-04-08,13.751167297363281
2002-04-09,13.619638442993164
2002-04-10,14.307193756103516
2002-04-11,13.990321159362793
2002-04-12,14.618091583251953
2002-04-15,13.822916030883789
2002-04-16,14.21153450012207
2002-04-17,14.109892845153809
2002-04-18,13.954444885253906
2002-04-19,13.900635719299316
2002-04-22,13.804975509643555
2002-04-23,13.73922061920166
2002-04-24,12.48366641998291
2002-04-25,12.95001220703125
2002-04-26,12.914141654968262
2002-04-29,12.603241920471191
2002-04-30,12.8125
2002-05-01,12.830495834350586
2002-05-02,12.866458892822266
2002-05-03,12.806503295898438
2002-05-06,12.416797637939453
2002-05-07,12.38681411743164
2002-05-08,12.896431922912598
2002-05-09,12.554693222045898
2002-05-10,12.3748197555542
2002-05-13,12.512723922729492
2002-05-14,12.890440940856934
2002-05-15,12.86046314239502
2002-05-16,12.812501907348633
2002-05-17,13.046333312988281
2002-05-20,12.884443283081055
2002-05-21,12.248916625976562
2002-05-22,12.536707878112793
2002-05-23,12.71057415008545
2002-05-24,12.524714469909668
2002-05-28,12.308876037597656
2002-05-29,12.278897285461426
2002-05-30,11.901171684265137
2002-05-31,12.692598342895508
2002-06-03,12.46475887298584
2002-06-04,12.506732940673828
2002-06-05,12.620640754699707
2002-06-06,12.596661567687988
2002-06-07,12.76453971862793
2002-06-10,13.142255783081055
2002-06-11,13.13626480102539
2002-06-12,13.046333312988281
2002-06-13,12.986371040344238
2002-06-14,12.662610054016113
2002-06-17,13.07630443572998
2002-06-18,13.220197677612305
2002-06-19,13.25617504119873
2002-06-20,13.621901512145996
2002-06-21,13.615899085998535
2002-06-24,13.807760238647461
2002-06-25,12.854466438293457
2002-06-26,13.13626480102539
2002-06-27,13.723832130432129
2002-06-28,14.017613410949707
2002-07-01,13.939668655395508
2002-07-02,14.065574645996094
2002-07-03,13.609906196594238
2002-07-05,14.26942253112793
2002-07-08,13.813756942749023
2002-07-09,13.388079643249512
2002-07-10,13.501985549926758
2002-07-11,13.250173568725586
2002-07-12,12.872454643249512
2002-07-15,12.27290153503418
2002-07-16,12.152987480163574
2002-07-17,12.254916191101074
2002-07-18,11.919168472290039
2002-07-19,11.889185905456543
2002-07-22,11.271637916564941
2002-07-23,10.821977615356445
2002-07-24,11.433524131774902
2002-07-25,11.703323364257812
2002-07-26,11.973114967346191
2002-07-29,12.3748197555542
2002-07-30,12.500732421875
2002-07-31,12.181900978088379
2002-08-01,12.145804405212402
2002-08-02,11.405865669250488
2002-08-05,11.008824348449707
2002-08-06,11.814935684204102
2002-08-07,12.175885200500488
2002-08-08,12.741366386413574
2002-08-09,12.633078575134277
2002-08-12,12.657146453857422
2002-08-13,12.199946403503418
2002-08-14,12.657146453857422
2002-08-15,12.777450561523438
2002-08-16,12.753392219543457
2002-08-19,12.699251174926758
2002-08-20,12.639090538024902
2002-08-21,13.048161506652832
2002-08-22,13.150436401367188
2002-08-23,12.759408950805664
2002-08-26,13.204578399658203
2002-08-27,13.16848087310791
2002-08-28,12.74737548828125
2002-08-29,12.30822467803955
2002-08-30,12.590971946716309
2002-09-03,12.290183067321777
2002-09-04,12.56088924407959
2002-09-05,12.133766174316406
2002-09-06,12.356355667114258
2002-09-09,12.404479026794434
2002-09-10,12.39846420288086
2002-09-11,12.566904067993164
2002-09-12,12.639090538024902
2002-09-13,12.807535171508789
2002-09-16,13.150436401367188
2002-09-17,12.627060890197754
2002-09-18,12.633078575134277
2002-09-19,12.687212944030762
2002-09-20,13.048161506652832
2002-09-23,12.651127815246582
2002-09-24,12.073613166809082
2002-09-25,12.434556007385254
2002-09-26,13.27074909210205
2002-09-27,12.945892333984375
2002-09-30,12.145804405212402
2002-10-01,13.072229385375977
2002-10-02,12.242053985595703
2002-10-03,12.849640846252441
2002-10-04,12.572922706604004
2002-10-07,12.013452529907227
2002-10-08,12.675193786621094
2002-10-09,11.640478134155273
2002-10-10,12.368393898010254
2002-10-11,12.711283683776855
2002-10-14,12.476668357849121
2002-10-15,13.234651565551758
2002-10-16,12.753392219543457
2002-10-17,13.174495697021484
2002-10-18,12.74737548828125
2002-10-21,12.873709678649902
2002-10-22,12.506746292114258
2002-10-23,12.633078575134277
2002-10-24,12.639090538024902
2002-10-25,12.584957122802734
2002-10-28,12.476668357849121
2002-10-29,12.422529220581055
2002-10-30,12.537216186523438
2002-10-31,12.193150520324707
2002-11-01,12.766595840454102
2002-11-04,13.014084815979004
2002-11-05,13.014084815979004
2002-11-06,13.472829818725586
2002-11-07,13.12876033782959
2002-11-08,13.321922302246094
2002-11-11,12.712270736694336
2002-11-12,12.820913314819336
2002-11-13,12.591543197631836
2002-11-14,12.676048278808594
2002-11-15,12.736405372619629
2002-11-18,12.253514289855957
2002-11-19,12.072426795959473
2002-11-20,12.06639575958252
2002-11-21,12.138827323913574
2002-11-22,11.999995231628418
2002-11-25,11.88530445098877
2002-11-26,11.547277450561523
2002-11-27,11.987915992736816
2002-11-29,11.909448623657227
2002-12-02,11.861160278320312
2002-12-03,11.72232437133789
2002-12-04,11.849088668823242
2002-12-05,11.879270553588867
2002-12-06,12.187117576599121
2002-12-09,11.879270553588867
2002-12-10,12.048279762268066
2002-12-11,12.114678382873535
2002-12-12,11.583494186401367
2002-12-13,11.72836685180664
2002-12-16,11.92152214050293
2002-12-17,11.89134407043457
2002-12-18,11.698180198669434
2002-12-19,11.59556770324707
2002-12-20,11.94566822052002
2002-12-23,11.849088668823242
2002-12-24,11.770614624023438
2002-12-26,11.939629554748535
2002-12-27,11.661961555480957
2002-12-30,11.969809532165527
2002-12-31,12.06639575958252
2003-01-02,12.368204116821289
2003-01-03,12.28973388671875
2003-01-06,12.603612899780273
2003-01-07,12.410460472106934
2003-01-08,12.331985473632812
2003-01-09,12.55532455444336
2003-01-10,12.380270004272461
2003-01-13,12.313880920410156
2003-01-14,12.175039291381836
2003-01-15,11.92152214050293
2003-01-16,11.68610668182373
2003-01-17,11.655932426452637
2003-01-21,11.323933601379395
2003-01-22,10.937623023986816
2003-01-23,11.27564811706543
2003-01-24,10.961764335632324
2003-01-27,11.016092300415039
2003-01-28,11.233393669128418
2003-01-29,11.468803405761719
2003-01-30,11.655932426452637
2003-01-31,11.89134407043457
2003-02-03,11.855123519897461
2003-02-04,11.589536666870117
2003-02-05,11.771280288696289
2003-02-06,11.656170845031738
2003-02-07,11.607706069946289
2003-02-10,11.710697174072266
2003-02-11,11.407781600952148
2003-02-12,11.547120094299316
2003-02-13,11.468363761901855
2003-02-14,11.298735618591309
2003-02-18,11.595589637756348
2003-02-19,11.389605522155762
2003-02-20,11.310847282409668
2003-02-21,11.625880241394043
2003-02-24,11.165448188781738
2003-02-25,11.432015419006348
2003-02-26,11.662232398986816
2003-02-27,11.480484008789062
2003-02-28,11.547120094299316
2003-03-03,11.595589637756348
2003-03-04,11.280555725097656
2003-03-05,11.438069343566895
2003-03-06,11.298735618591309
2003-03-07,11.541064262390137
2003-03-10,11.020051002502441
2003-03-11,10.753482818603516
2003-03-12,10.723190307617188
2003-03-13,11.026104927062988
2003-03-14,11.153329849243164
2003-03-17,11.383548736572266
2003-03-18,11.450188636779785
2003-03-19,11.498656272888184
2003-03-20,11.625880241394043
2003-03-21,12.068135261535645
2003-03-24,11.625880241394043
2003-03-25,11.753105163574219
2003-03-26,11.753105163574219
2003-03-27,11.571356773376465
2003-03-28,11.547120094299316
2003-03-31,11.244210243225098
2003-04-01,11.341142654418945
2003-04-02,11.559244155883789
2003-04-03,11.292671203613281
2003-04-04,11.510767936706543
2003-04-07,11.801568984985352
2003-04-08,11.771280288696289
2003-04-09,11.56529426574707
2003-04-10,11.765219688415527
2003-04-11,11.813689231872559
2003-04-14,12.031783103942871
2003-04-15,11.983317375183105
2003-04-16,11.940911293029785
2003-04-17,12.025723457336426
2003-04-21,12.15295124053955
2003-04-22,12.231711387634277
2003-04-23,12.292292594909668
2003-04-24,12.492217063903809
2003-04-25,12.480097770690918
2003-04-28,12.783016204833984
2003-04-29,12.83753776550293
2003-04-30,12.892245292663574
2003-05-01,12.746363639831543
2003-05-02,12.855781555175781
2003-05-05,12.904398918151855
2003-05-06,12.995576858520508
2003-05-07,12.934792518615723
2003-05-08,12.746363639831543
2003-05-09,13.019893646240234
2003-05-12,13.190088272094727
2003-05-13,13.196175575256348
2003-05-14,13.177927017211914
2003-05-15,13.141458511352539
2003-05-16,13.177927017211914
2003-05-19,12.794990539550781
2003-05-20,12.977344512939453
2003-05-21,12.928709030151367
2003-05-22,12.910481452941895
2003-05-23,12.965184211730957
2003-05-27,12.928709030151367
2003-05-28,12.788912773132324
2003-05-29,12.794990539550781
2003-05-30,13.323809623718262
2003-06-02,13.299501419067383
2003-06-03,13.244794845581055
2003-06-04,13.269104957580566
2003-06-05,13.29341983795166
2003-06-06,13.220479011535645
2003-06-09,13.111069679260254
2003-06-10,12.977344512939453
2003-06-11,13.092833518981934
2003-06-12,13.214402198791504
2003-06-13,12.977344512939453
2003-06-16,13.342045783996582
2003-06-17,12.940873146057129
2003-06-18,12.734210014343262
2003-06-19,12.454605102539062
2003-06-20,12.284406661987305
2003-06-23,11.877158164978027
2003-06-24,11.828527450561523
2003-06-25,11.530691146850586
2003-06-26,11.74951171875
2003-06-27,11.737354278564453
2003-06-30,11.670495986938477
2003-07-01,11.74951171875
2003-07-02,11.92578411102295
2003-07-03,11.804214477539062
2003-07-07,11.852845191955566
2003-07-08,11.98656940460205
2003-07-09,11.798139572143555
2003-07-10,11.76166820526123
2003-07-11,11.87108039855957
2003-07-14,12.035196304321289
2003-07-15,11.907552719116211
2003-07-16,11.980488777160645
2003-07-17,11.64009952545166
2003-07-18,11.864998817443848
2003-07-21,11.700885772705078
2003-07-22,11.779902458190918
2003-07-23,11.439506530761719
2003-07-24,11.74951171875
2003-07-25,11.518534660339355
2003-07-28,11.427355766296387
2003-07-29,11.135594367980957
2003-07-30,11.526310920715332
2003-07-31,11.739990234375
2003-08-01,11.556838989257812
2003-08-04,11.599574089050293
2003-08-05,11.269902229309082
2003-08-06,11.300432205200195
2003-08-07,11.532422065734863
2003-08-08,11.581265449523926
2003-08-11,11.361480712890625
2003-08-12,11.434744834899902
2003-08-13,11.446952819824219
2003-08-14,11.587369918823242
2003-08-15,11.434744834899902
2003-08-18,11.35537338256836
2003-08-19,11.300432205200195
2003-08-20,11.178328514099121
2003-08-21,11.324849128723145
2003-08-22,11.178328514099121
2003-08-25,11.16002082824707
2003-08-26,11.196640968322754
2003-08-27,11.2332763671875
2003-08-28,11.599574089050293
2003-08-29,11.623997688293457
2003-09-02,11.923144340515137
2003-09-03,11.98419189453125
2003-09-04,11.904828071594238
2003-09-05,11.831570625305176
2003-09-08,11.855986595153809
2003-09-09,11.807144165039062
2003-09-10,11.648423194885254
2003-09-11,11.843774795532227
2003-09-12,11.862095832824707
2003-09-15,11.733887672424316
2003-09-16,11.98419189453125
2003-09-17,11.782723426818848
2003-09-18,12.210079193115234
