Date,DOC
2001-08-20,3.8284189701080322
2001-08-21,3.882002353668213
2001-08-22,3.86013126373291
2001-08-23,3.86013126373291
2001-08-24,3.8656013011932373
2001-08-27,3.8896596431732178
2001-08-28,3.882002353668213
2001-08-29,3.8929386138916016
2001-08-30,3.898406505584717
2001-08-31,3.877629041671753
2001-09-04,3.8273277282714844
2001-09-05,3.8251426219940186
2001-09-06,3.7945189476013184
2001-09-07,3.76608943939209
2001-09-10,3.7442212104797363
2001-09-17,3.767184019088745
2001-09-18,3.8907508850097656
2001-09-19,3.9093399047851562
2001-09-20,3.912621259689331
2001-09-21,3.950895071029663
2001-09-24,3.9662044048309326
2001-09-25,3.989168643951416
2001-09-26,4.19474983215332
2001-09-27,4.155383110046387
2001-09-28,4.204593658447266
2001-10-01,4.208966255187988
2001-10-02,4.147729873657227
2001-10-03,4.143357276916504
2001-10-04,4.140073776245117
2001-10-05,4.131326198577881
2001-10-08,4.160850524902344
2001-10-09,4.1367950439453125
2001-10-10,4.135701656341553
2001-10-11,4.14991569519043
2001-10-12,4.166319370269775
2001-10-15,4.133512496948242
2001-10-16,4.131326198577881
2001-10-17,4.072276592254639
2001-10-18,4.068994998931885
2001-10-19,4.0241618156433105
2001-10-22,3.995730400085449
2001-10-23,4.040562629699707
2001-10-24,4.029627799987793
2001-10-25,4.059152126312256
2001-10-26,4.043846130371094
2001-10-29,4.05478048324585
2001-10-30,4.11383056640625
2001-10-31,4.157390594482422
2001-11-01,4.358447551727295
2001-11-02,4.314886093139648
2001-11-05,4.293662071228027
2001-11-06,4.313769340515137
2001-11-07,4.327172756195068
2001-11-08,4.331642150878906
2001-11-09,4.300363540649414
2001-11-12,4.283609390258789
2001-11-13,4.284727096557617
2001-11-14,4.275791168212891
2001-11-15,4.2724385261535645
2001-11-16,4.269090175628662
2001-11-19,4.233345031738281
2001-11-20,4.155158519744873
2001-11-21,4.159626007080078
2001-11-23,4.16074275970459
2001-11-26,4.188667297363281
2001-11-27,4.159626007080078
2001-11-28,4.159626007080078
2001-11-29,4.177495002746582
2001-11-30,4.148454666137695
2001-12-03,4.155158519744873
2001-12-04,4.177495002746582
2001-12-05,4.132819175720215
2001-12-06,4.138402938842773
2001-12-07,4.122767448425293
2001-12-10,4.090373516082764
2001-12-11,4.060216426849365
2001-12-12,4.0222368240356445
2001-12-13,3.9931960105895996
2001-12-14,4.042343616485596
2001-12-17,4.028942108154297
2001-12-18,4.043459892272949
2001-12-19,4.027820587158203
2001-12-20,4.021121978759766
2001-12-21,3.9541015625
2001-12-24,3.969738483428955
2001-12-26,3.949633836746216
2001-12-27,4.004365921020508
2001-12-28,4.020002841949463
2001-12-31,4.044577121734619
2002-01-02,4.078086853027344
2002-01-03,4.110479354858398
2002-01-04,4.116064548492432
2002-01-07,4.132819175720215
2002-01-08,4.124998092651367
2002-01-09,4.126116752624512
2002-01-10,4.128349304199219
2002-01-11,4.149572372436523
2002-01-14,4.1707940101623535
2002-01-15,4.24228048324585
2002-01-16,4.2188262939453125
2002-01-17,4.199835777282715
2002-01-18,4.187549591064453
2002-01-22,4.198719501495361
2002-01-23,4.188667297363281
2002-01-24,4.177495002746582
2002-01-25,4.246750354766846
2002-01-28,4.289194107055664
2002-01-29,4.280259132385254
2002-01-30,4.299246788024902
2002-01-31,4.3311872482299805
2002-02-01,4.2946858406066895
2002-02-04,4.300389766693115
2002-02-05,4.286700248718262
2002-02-06,4.265027046203613
2002-02-07,4.249057769775391
2002-02-08,4.254761219024658
2002-02-11,4.254761219024658
2002-02-12,4.229666709899902
2002-02-13,4.241074562072754
2002-02-14,4.2205424308776855
2002-02-15,4.243354320526123
2002-02-19,4.2376508712768555
2002-02-20,4.233088970184326
2002-02-21,4.284419536590576
2002-02-22,4.3311872482299805
2002-02-25,4.324342250823975
2002-02-26,4.354001045227051
2002-02-27,4.374532222747803
2002-02-28,4.31179666519165
2002-03-01,4.334611415863037
2002-03-04,4.355140686035156
2002-03-05,4.393925189971924
2002-03-06,4.400769233703613
2002-03-07,4.3562822341918945
2002-03-08,4.3825178146362305
2002-03-11,4.3289079666137695
2002-03-12,4.346014976501465
2002-03-13,4.3916425704956055
2002-03-14,4.437267780303955
2002-03-15,4.4771928787231445
2002-03-18,4.527385234832764
2002-03-19,4.531947135925293
2002-03-20,4.54563570022583
2002-03-21,4.576435089111328
2002-03-22,4.588983535766602
2002-03-25,4.62548303604126
2002-03-26,4.683659553527832
2002-03-27,4.676813125610352
2002-03-28,4.62548303604126
2002-04-01,4.636890888214111
2002-04-02,4.631186008453369
2002-04-03,4.65286111831665
2002-04-04,4.707613468170166
2002-04-05,4.779478549957275
2002-04-08,4.800005912780762
2002-04-09,4.870733737945557
2002-04-10,4.938033580780029
2002-04-11,4.916359901428223
2002-04-12,4.995068073272705
2002-04-15,4.936892032623291
2002-04-16,4.722443103790283
2002-04-17,4.619781494140625
2002-04-18,4.650580406188965
2002-04-19,4.619781494140625
2002-04-22,4.595823287963867
2002-04-23,4.565028667449951
2002-04-24,4.669971466064453
2002-04-25,4.658564567565918
2002-04-26,4.608372688293457
2002-04-29,4.664268493652344
2002-04-30,4.657424449920654
2002-05-01,4.665408134460449
2002-05-02,4.713122367858887
2002-05-03,4.750359058380127
2002-05-06,4.724758148193359
2002-05-07,4.715446949005127
2002-05-08,4.687519073486328
2002-05-09,4.689846515655518
2002-05-10,4.679375171661377
2002-05-13,4.678210258483887
2002-05-14,4.706139087677002
2002-05-15,4.772472858428955
2002-05-16,4.713122367858887
2002-05-17,4.750359058380127
2002-05-20,4.695664405822754
2002-05-21,4.713122367858887
2002-05-22,4.716611385345459
2002-05-23,4.750359058380127
2002-05-24,4.785271644592285
2002-05-28,4.785271644592285
2002-05-29,4.794583320617676
2002-05-30,4.858588218688965
2002-05-31,4.860915660858154
2002-06-03,4.9214301109313965
2002-06-04,4.934230804443359
2002-06-05,4.935393333435059
2002-06-06,4.964486122131348
2002-06-07,4.96332311630249
2002-06-10,4.980780601501465
2002-06-11,5.004053115844727
2002-06-12,5.004053115844727
2002-06-13,5.033147811889648
2002-06-14,5.020347595214844
2002-06-17,5.050605297088623
2002-06-18,5.021508693695068
2002-06-19,5.020347595214844
2002-06-20,5.085515975952148
2002-06-21,5.064568519592285
2002-06-24,5.033147811889648
2002-06-25,5.050605297088623
2002-06-26,4.981944561004639
2002-06-27,4.992416858673096
2002-06-28,4.992416858673096
2002-07-01,4.947030544281006
2002-07-02,4.864406585693359
2002-07-03,4.7538533210754395
2002-07-05,4.771307468414307
2002-07-08,4.785271644592285
2002-07-09,4.788761138916016
2002-07-10,4.765491962432861
2002-07-11,4.596746444702148
2002-07-12,4.5979108810424805
2002-07-15,4.5560197830200195
2002-07-16,4.596746444702148
2002-07-17,4.674717903137207
2002-07-18,4.718937397003174
2002-07-19,4.887679576873779
2002-07-22,4.685192108154297
2002-07-23,4.500155448913574
2002-07-24,4.656100749969482
2002-07-25,4.9028096199035645
2002-07-26,4.887679576873779
2002-07-29,5.115775108337402
2002-07-30,5.10529899597168
2002-07-31,5.098316192626953
2002-08-01,5.164731979370117
2002-08-02,5.139823913574219
2002-08-05,5.046135425567627
2002-08-06,4.983281135559082
2002-08-07,5.057995796203613
2002-08-08,5.087643146514893
2002-08-09,5.060368537902832
2002-08-12,5.078155994415283
2002-08-13,4.980907917022705
2002-08-14,4.891965389251709
2002-08-15,4.900267124176025
2002-08-16,5.040205955505371
2002-08-19,4.9797210693359375
2002-08-20,4.909754753112793
2002-08-21,4.974977970123291
2002-08-22,4.96549129486084
2002-08-23,4.954820156097412
2002-08-26,4.998696327209473
2002-08-27,4.967861652374268
2002-08-28,5.081711769104004
2002-08-29,5.036648273468018
2002-08-30,5.099501132965088
2002-09-03,5.042575836181641
2002-09-04,5.046135425567627
2002-09-05,5.041391372680664
2002-09-06,5.063924789428711
2002-09-09,5.052064418792725
2002-09-10,5.044951915740967
2002-09-11,5.046135425567627
2002-09-12,5.052064418792725
2002-09-13,5.043765068054199
2002-09-16,5.012927055358887
2002-09-17,4.969053268432617
2002-09-18,4.921614646911621
2002-09-19,4.8718037605285645
2002-09-20,4.933471202850342
2002-09-23,4.897897243499756
2002-09-24,4.839783668518066
2002-09-25,4.896708011627197
2002-09-26,4.9868388175964355
2002-09-27,5.01055908203125
2002-09-30,5.052064418792725
2002-10-01,5.052064418792725
2002-10-02,5.098316669464111
2002-10-03,5.105433940887451
2002-10-04,5.016489028930664
2002-10-07,4.9133124351501465
2002-10-08,4.890779495239258
2002-10-09,4.763884544372559
2002-10-10,4.749654769897461
2002-10-11,4.795904159545898
2002-10-14,4.749654769897461
2002-10-15,4.914497375488281
2002-10-16,4.918056011199951
2002-10-17,4.9726057052612305
2002-10-18,5.040205955505371
2002-10-21,5.028347969055176
2002-10-22,5.048508167266846
2002-10-23,5.052064418792725
2002-10-24,5.1576151847839355
2002-10-25,5.231142997741699
2002-10-28,5.219282150268555
2002-10-29,5.232327461242676
2002-10-30,5.263164043426514
2002-10-31,5.1232218742370605
2002-11-01,5.15049934387207
2002-11-04,5.27857780456543
2002-11-05,5.318897724151611
2002-11-06,5.268152713775635
2002-11-07,5.195654392242432
2002-11-08,5.149740219116211
2002-11-11,5.107447147369385
2002-11-12,5.121948719024658
2002-11-13,5.078450679779053
2002-11-14,5.111073970794678
2002-11-15,5.117114067077637
2002-11-18,5.107447147369385
2002-11-19,5.117114067077637
2002-11-20,5.084490776062012
2002-11-21,5.130406379699707
2002-11-22,5.159404277801514
2002-11-25,5.1654486656188965
2002-11-26,5.195654392242432
2002-11-27,5.256068706512451
2002-11-29,5.26694393157959
2002-12-02,5.33339786529541
2002-12-03,4.851289749145508
2002-12-04,4.833166122436523
2002-12-05,4.686964511871338
2002-12-06,4.612048149108887
2002-12-09,4.613257884979248
2002-12-10,4.5407586097717285
2002-12-11,4.531094551086426
2002-12-12,4.6555495262146
2002-12-13,4.713545322418213
2002-12-16,4.683340072631836
2002-12-17,4.625340938568115
2002-12-18,4.620508670806885
2002-12-19,4.529885292053223
2002-12-20,4.531094551086426
2002-12-23,4.613257884979248
2002-12-24,4.618092060089111
2002-12-26,4.572176456451416
2002-12-27,4.6035919189453125
2002-12-30,4.609633445739746
2002-12-31,4.627758502960205
2003-01-02,4.6011738777160645
2003-01-03,4.700253486633301
2003-01-06,4.751003265380859
2003-01-07,4.688172340393066
2003-01-08,4.66038179397583
2003-01-09,4.641049385070801
2003-01-10,4.619297981262207
2003-01-13,4.651922702789307
2003-01-14,4.649508476257324
2003-01-15,4.636214256286621
2003-01-16,4.573385238647461
2003-01-17,4.541965007781982
2003-01-21,4.537136554718018
2003-01-22,4.469470024108887
2003-01-23,4.464638710021973
2003-01-24,4.446513652801514
2003-01-27,4.2833943367004395
2003-01-28,4.222982883453369
2003-01-29,4.337767601013184
2003-01-30,4.380057334899902
2003-01-31,4.451345443725586
2003-02-03,4.491220474243164
2003-02-04,4.43931245803833
2003-02-05,4.47391939163208
2003-02-06,4.461560249328613
2003-02-07,4.405945301055908
2003-02-10,4.455378532409668
2003-02-11,4.401001930236816
2003-02-12,4.351563453674316
2003-02-13,4.337968826293945
2003-02-14,4.257637023925781
2003-02-18,4.307074546813965
2003-02-19,4.361452102661133
2003-02-20,4.300893306732178
2003-02-21,4.324373722076416
2003-02-24,4.362688064575195
2003-02-25,4.404707431793213
2003-02-26,4.375046730041504
2003-02-27,4.405945301055908
2003-02-28,4.368868350982666
2003-03-03,4.368868350982666
2003-03-04,4.300893306732178
2003-03-05,4.350331783294678
2003-03-06,4.300893306732178
2003-03-07,4.269996643066406
2003-03-10,4.214381217956543
2003-03-11,4.205728530883789
2003-03-12,4.162473678588867
2003-03-13,4.187190532684326
2003-03-14,4.209439277648926
2003-03-17,4.2885355949401855
2003-03-18,4.267524242401123
2003-03-19,4.248985767364502
2003-03-20,4.232919692993164
2003-03-21,4.239099979400635
2003-03-24,4.16494607925415
2003-03-25,4.195843696594238
2003-03-26,4.269996643066406
2003-03-27,4.202021598815918
2003-03-28,4.1402268409729
2003-03-31,4.121689796447754
2003-04-01,4.156293869018555
2003-04-02,4.183485507965088
2003-04-03,4.1810126304626465
2003-04-04,4.171125888824463
2003-04-07,4.1884284019470215
2003-04-08,4.141465663909912
2003-04-09,4.189661502838135
2003-04-10,4.178540229797363
2003-04-11,4.226739883422852
2003-04-14,4.282356262207031
2003-04-15,4.37999153137207
2003-04-16,4.412126064300537
2003-04-17,4.449199199676514
2003-04-21,4.540656089782715
2003-04-22,4.504814624786377
2003-04-23,4.674132347106934
2003-04-24,4.629640102386475
2003-04-25,4.585147380828857
2003-04-28,4.609866142272949
2003-04-29,4.634584903717041
2003-04-30,4.599979400634766
2003-05-01,4.677087783813477
2003-05-02,4.752930641174316
2003-05-05,4.8350958824157715
2003-05-06,4.867963790893555
2003-05-07,4.838889122009277
2003-05-08,4.8287787437438965
2003-05-09,4.866698741912842
2003-05-12,4.8869218826293945
2003-05-13,4.860378265380859
2003-05-14,4.866698741912842
2003-05-15,4.8869218826293945
2003-05-16,4.942543029785156
2003-05-19,4.927374362945557
2003-05-20,4.924847602844238
2003-05-21,4.990576267242432
2003-05-22,5.081592559814453
2003-05-23,5.062631607055664
2003-05-27,5.042407989501953
2003-05-28,5.001956939697266
2003-05-29,4.809815883636475
2003-05-30,4.956448554992676
2003-06-02,5.012068748474121
2003-06-03,5.039877414703369
2003-06-04,5.1258344650268555
2003-06-05,5.141005039215088
2003-06-06,5.190300941467285
2003-06-09,5.177660942077637
2003-06-10,5.264883518218994
2003-06-11,5.354632377624512
2003-06-12,5.353368282318115
2003-06-13,5.277523994445801
2003-06-16,5.330617427825928
2003-06-17,5.273732662200928
2003-06-18,5.258562088012695
2003-06-19,5.277523994445801
2003-06-20,5.271203517913818
2003-06-23,5.170076847076416
2003-06-24,5.252242565155029
2003-06-25,5.248451232910156
2003-06-26,5.30280876159668
2003-06-27,5.3002777099609375
2003-06-30,5.353368282318115
2003-07-01,5.358425140380859
2003-07-02,5.435533046722412
2003-07-03,5.49873685836792
2003-07-07,5.5518269538879395
2003-07-08,5.489890098571777
2003-07-09,5.511380672454834
2003-07-10,5.479776382446289
2003-07-11,5.524019241333008
2003-07-14,5.5518269538879395
2003-07-15,5.524019241333008
2003-07-16,5.630202293395996
2003-07-17,5.530338764190674
2003-07-18,5.58722448348999
2003-07-21,5.5493011474609375
2003-07-22,5.49873685836792
2003-07-23,5.559414386749268
2003-07-24,5.492417335510254
2003-07-25,5.511380672454834
2003-07-28,5.515170574188232
2003-07-29,5.580903053283691
2003-07-30,5.713630676269531
2003-07-31,5.6440911293029785
2003-08-01,5.562970161437988
2003-08-04,5.492146015167236
2003-08-05,5.476691722869873
2003-08-06,5.459949493408203
2003-08-07,5.494718551635742
2003-08-08,5.438058376312256
2003-08-11,5.367231369018555
2003-08-12,5.395564079284668
2003-08-13,5.376246452331543
2003-08-14,5.441921710968018
2003-08-15,5.459949493408203
2003-08-18,5.440633773803711
2003-08-19,5.421319484710693
2003-08-20,5.378823757171631
2003-08-21,5.466389179229736
2003-08-22,5.413593292236328
