Date,XYL
2012-07-09,20.780376434326172
2012-07-10,20.248397827148438
2012-07-11,19.890974044799805
2012-07-12,19.267568588256836
2012-07-13,19.375629425048828
2012-07-16,19.250940322875977
2012-07-17,19.658235549926758
2012-07-18,19.890974044799805
2012-07-19,20.048906326293945
2012-07-20,19.774608612060547
2012-07-23,19.849416732788086
2012-07-24,19.608373641967773
2012-07-25,19.87435531616211
2012-07-26,19.7247314453125
2012-07-27,20.11540412902832
2012-07-30,20.11540412902832
2012-07-31,19.932538986206055
2012-08-01,19.86603355407715
2012-08-02,19.59174156188965
2012-08-03,19.974098205566406
2012-08-06,20.057222366333008
2012-08-07,20.148649215698242
2012-08-08,20.073841094970703
2012-08-09,20.339834213256836
2012-08-10,20.331518173217773
2012-08-13,20.373085021972656
2012-08-14,19.99903106689453
2012-08-15,20.190217971801758
2012-08-16,20.73049545288086
2012-08-17,20.89675521850586
2012-08-20,21.021427154541016
2012-08-21,20.946624755859375
2012-08-22,20.7969970703125
2012-08-23,20.55580711364746
2012-08-24,20.447307586669922
2012-08-27,20.14686393737793
2012-08-28,20.071746826171875
2012-08-29,20.038366317749023
2012-08-30,20.10513687133789
2012-08-31,20.272050857543945
2012-09-04,20.030017852783203
2012-09-05,20.08843994140625
2012-09-06,20.83956527709961
2012-09-07,20.948062896728516
2012-09-10,20.514074325561523
2012-09-11,21.18174171447754
2012-09-12,20.864604949951172
2012-09-13,21.16505241394043
2012-09-14,21.34031867980957
2012-09-17,21.148365020751953
2012-09-18,21.457155227661133
2012-09-19,21.682493209838867
2012-09-20,21.365360260009766
2012-09-21,21.2318172454834
2012-09-24,21.28189468383789
2012-09-25,21.20677947998047
2012-09-26,20.847909927368164
2012-09-27,21.114974975585938
2012-09-28,20.989795684814453
2012-10-01,21.064903259277344
2012-10-02,21.0732479095459
2012-10-03,20.88129234313965
2012-10-04,20.989795684814453
2012-10-05,20.98145294189453
2012-10-08,20.956405639648438
2012-10-09,20.689346313476562
2012-10-10,20.497385025024414
2012-10-11,20.297086715698242
2012-10-12,20.53911018371582
2012-10-15,20.63926124572754
2012-10-16,21.173404693603516
2012-10-17,20.931367874145508
2012-10-18,20.647308349609375
2012-10-19,20.295360565185547
2012-10-22,20.35401725769043
2012-10-23,20.278602600097656
2012-10-24,19.64175033569336
2012-10-25,19.868003845214844
2012-10-26,19.7674560546875
2012-10-31,20.32887840270996
2012-11-01,21.284151077270508
2012-11-02,21.476877212524414
2012-11-05,21.786924362182617
2012-11-06,21.82882308959961
2012-11-07,21.208730697631836
2012-11-08,20.88193130493164
2012-11-09,20.70595359802246
2012-11-12,20.74785041809082
2012-11-13,20.555130004882812
2012-11-14,20.152902603149414
2012-11-15,20.13614273071289
2012-11-16,20.270225524902344
2012-11-19,20.81489372253418
2012-11-20,21.049524307250977
2012-11-21,21.233877182006836
2012-11-23,21.38470458984375
2012-11-26,21.669605255126953
2012-11-27,21.476877212524414
2012-11-28,21.736648559570312
2012-11-29,21.89586639404297
2012-11-30,21.86234474182129
2012-12-03,21.594194412231445
2012-12-04,21.535539627075195
2012-12-05,21.786924362182617
2012-12-06,21.86234474182129
2012-12-07,22.105344772338867
2012-12-10,22.18914794921875
2012-12-11,22.314836502075195
2012-12-12,22.448915481567383
2012-12-13,22.365121841430664
2012-12-14,22.42377471923828
2012-12-17,22.247802734375
2012-12-18,22.792476654052734
2012-12-19,23.102523803710938
2012-12-20,22.490812301635742
2012-12-21,22.42377471923828
2012-12-24,22.515954971313477
2012-12-26,22.440534591674805
2012-12-27,22.49919891357422
2012-12-28,22.147254943847656
2012-12-31,22.70867919921875
2013-01-02,23.043861389160156
2013-01-03,22.968448638916016
2013-01-04,22.93492889404297
2013-01-07,22.633262634277344
2013-01-08,22.35673713684082
2013-01-09,22.70867919921875
2013-01-10,23.02710723876953
2013-01-11,22.775720596313477
2013-01-14,22.800859451293945
2013-01-15,22.733816146850586
2013-01-16,22.58298683166504
2013-01-17,22.976825714111328
2013-01-18,23.05224609375
2013-01-22,23.194700241088867
2013-01-23,23.379047393798828
2013-01-24,23.44607925415039
2013-01-25,23.211448669433594
2013-01-28,23.395809173583984
2013-01-29,23.437702178955078
2013-01-30,23.412565231323242
2013-01-31,23.404184341430664
2013-02-01,23.471227645874023
2013-02-04,23.08576202392578
2013-02-05,23.270111083984375
2013-02-06,23.3371524810791
2013-02-07,22.549470901489258
2013-02-08,22.70030403137207
2013-02-11,23.010345458984375
2013-02-12,23.420955657958984
2013-02-13,23.680721282958984
2013-02-14,23.856685638427734
2013-02-15,23.794416427612305
2013-02-19,24.198286056518555
2013-02-20,23.52517318725586
2013-02-21,23.289587020874023
2013-02-22,23.382152557373047
2013-02-25,22.73427391052246
2013-02-26,22.717443466186523
2013-02-27,23.112897872924805
2013-02-28,23.138132095336914
2013-03-01,23.129728317260742
2013-03-04,23.129728317260742
2013-03-05,23.93745994567871
2013-03-06,24.68628692626953
2013-03-07,23.895389556884766
2013-03-08,23.920625686645508
2013-03-11,24.198286056518555
2013-03-12,24.004772186279297
2013-03-13,23.95427894592285
2013-03-14,24.156211853027344
2013-03-15,24.366558074951172
2013-03-18,24.215110778808594
2013-03-19,23.92904281616211
2013-03-20,23.98793601989746
2013-03-21,24.03000831604004
2013-03-22,23.92904281616211
2013-03-25,23.33165740966797
2013-03-26,23.297998428344727
2013-03-27,22.961454391479492
2013-03-28,23.18861961364746
2013-04-01,22.927791595458984
2013-04-02,22.902544021606445
2013-04-03,22.81841278076172
2013-04-04,23.323246002197266
2013-04-05,23.222270965576172
2013-04-08,23.432621002197266
2013-04-09,23.52517318725586
2013-04-10,24.139392852783203
2013-04-11,24.282424926757812
2013-04-12,24.063661575317383
2013-04-15,23.07082748413086
2013-04-16,23.272762298583984
2013-04-17,22.953033447265625
2013-04-18,22.75110626220703
2013-04-19,22.70903205871582
2013-04-22,22.58283233642578
2013-04-23,23.045578002929688
2013-04-24,23.297998428344727
2013-04-25,23.4410400390625
2013-04-26,23.31483268737793
2013-04-29,23.769180297851562
2013-04-30,23.348485946655273
2013-05-01,23.138132095336914
2013-05-02,23.0876522064209
2013-05-03,23.020341873168945
2013-05-06,23.062410354614258
2013-05-07,23.289587020874023
2013-05-08,23.651384353637695
2013-05-09,23.457868576049805
2013-05-10,23.390548706054688
2013-05-13,23.171796798706055
2013-05-14,23.819665908813477
2013-05-15,24.063661575317383
2013-05-16,24.097309112548828
2013-05-17,24.341318130493164
2013-05-20,24.397083282470703
2013-05-21,24.245018005371094
2013-05-22,24.084503173828125
2013-05-23,23.69590950012207
2013-05-24,23.52695655822754
2013-05-28,23.704362869262695
2013-05-29,23.69590950012207
2013-05-30,24.11829948425293
2013-05-31,23.771942138671875
2013-06-03,23.864871978759766
2013-06-04,23.535409927368164
2013-06-05,22.977859497070312
2013-06-06,23.06233024597168
2013-06-07,23.27352523803711
2013-06-10,23.231285095214844
2013-06-11,22.986310958862305
2013-06-12,22.817344665527344
2013-06-13,23.0369873046875
2013-06-14,22.9102783203125
2013-06-17,23.0369873046875
2013-06-18,23.366455078125
2013-06-19,23.020097732543945
2013-06-20,22.31048583984375
2013-06-21,22.048601150512695
2013-06-24,21.76983070373535
2013-06-25,21.904993057250977
2013-06-26,22.031713485717773
2013-06-27,22.496339797973633
2013-06-28,22.758222579956055
2013-07-01,23.358001708984375
2013-07-02,23.231285095214844
2013-07-03,23.34110450744629
2013-07-05,23.636783599853516
2013-07-08,23.788835525512695
2013-07-09,24.1098575592041
2013-07-10,24.473100662231445
2013-07-11,24.523794174194336
2013-07-12,24.566028594970703
2013-07-15,24.549135208129883
2013-07-16,24.143644332885742
2013-07-17,24.185874938964844
2013-07-18,24.43932342529297
2013-07-19,24.321046829223633
2013-07-22,24.38862419128418
2013-07-23,24.253469467163086
2013-07-24,24.152090072631836
2013-07-25,24.354841232299805
2013-07-26,24.219675064086914
2013-07-29,24.04226303100586
2013-07-30,21.575525283813477
2013-07-31,21.060226440429688
2013-08-01,21.27985382080078
2013-08-02,21.34744644165039
2013-08-05,21.35588836669922
2013-08-06,21.48260498046875
2013-08-07,21.034875869750977
2013-08-08,21.102455139160156
2013-08-09,21.102455139160156
2013-08-12,20.975744247436523
2013-08-13,21.094013214111328
2013-08-14,21.11090087890625
2013-08-15,20.8828125
2013-08-16,20.713865280151367
2013-08-19,20.79833984375
2013-08-20,20.528013229370117
2013-08-21,20.435089111328125
2013-08-22,20.59558868408203
2013-08-23,20.528013229370117
2013-08-26,20.764543533325195
2013-08-27,20.502666473388672
2013-08-28,20.705415725708008
2013-08-29,21.077116012573242
2013-08-30,21.031286239624023
2013-09-03,21.285900115966797
2013-09-04,21.642364501953125
2013-09-05,21.990331649780273
2013-09-06,22.211000442504883
2013-09-09,22.72872543334961
2013-09-10,22.9748477935791
2013-09-11,23.00881004333496
2013-09-12,22.88149642944336
2013-09-13,22.87300682067871
2013-09-16,23.05123519897461
2013-09-17,23.12761878967285
2013-09-18,23.331314086914062
2013-09-19,23.34828758239746
2013-09-20,23.059717178344727
2013-09-23,22.915443420410156
2013-09-24,23.220977783203125
2013-09-25,23.365266799926758
2013-09-26,23.959360122680664
2013-09-27,23.75567054748535
2013-09-30,23.704750061035156
2013-10-01,23.967851638793945
2013-10-02,23.866010665893555
2013-10-03,23.679288864135742
2013-10-04,23.916929244995117
2013-10-07,23.764171600341797
2013-10-08,23.254928588867188
2013-10-09,23.09368133544922
2013-10-10,23.704750061035156
2013-10-11,23.849035263061523
2013-10-14,23.908443450927734
2013-10-15,23.696266174316406
2013-10-16,23.696266174316406
2013-10-17,23.331314086914062
2013-10-18,23.619874954223633
2013-10-21,24.144880294799805
2013-10-22,24.0426082611084
2013-10-23,24.15340232849121
2013-10-24,24.451704025268555
2013-10-25,24.707378387451172
2013-10-28,24.656240463256836
2013-10-29,27.724430084228516
2013-10-30,28.534082412719727
2013-10-31,29.403409957885742
2013-11-01,28.312490463256836
2013-11-04,28.90055274963379
2013-11-05,28.76420021057129
2013-11-06,28.55963897705078
2013-11-07,28.218738555908203
2013-11-08,28.9602108001709
2013-11-11,28.943172454833984
2013-11-12,28.926124572753906
2013-11-13,29.249998092651367
2013-11-14,29.301130294799805
2013-11-15,29.377836227416992
2013-11-18,28.926124572753906
2013-11-19,29.105098724365234
2013-11-20,29.23294448852539
2013-11-21,29.471586227416992
2013-11-22,29.471586227416992
2013-11-25,29.428964614868164
2013-11-26,29.54828453063965
2013-11-27,29.63351058959961
2013-11-29,29.454526901245117
2013-12-02,28.90055274963379
2013-12-03,28.61931037902832
2013-12-04,28.602256774902344
2013-12-05,28.789762496948242
2013-12-06,28.55963897705078
2013-12-09,28.661916732788086
2013-12-10,28.585222244262695
2013-12-11,28.048282623291016
2013-12-12,28.55963897705078
2013-12-13,28.815326690673828
2013-12-16,28.883520126342773
2013-12-17,29.062488555908203
2013-12-18,29.5738525390625
2013-12-19,29.113628387451172
2013-12-20,29.045454025268555
2013-12-23,29.139204025268555
2013-12-24,29.258512496948242
2013-12-26,29.565338134765625
2013-12-27,29.44600486755371
2013-12-30,29.471586227416992
2013-12-31,29.488632202148438
2014-01-02,29.113628387451172
2014-01-03,29.377836227416992
2014-01-06,29.326690673828125
2014-01-07,29.41192054748535
2014-01-08,29.39488983154297
2014-01-09,29.514190673828125
2014-01-10,29.752838134765625
2014-01-13,29.846586227416992
2014-01-14,30.323850631713867
2014-01-15,30.997154235839844
2014-01-16,31.22725486755371
2014-01-17,31.167617797851562
2014-01-21,30.613618850708008
2014-01-22,31.099416732788086
2014-01-23,30.204538345336914
2014-01-24,28.70452880859375
2014-01-27,28.457372665405273
2014-01-28,28.90055274963379
2014-01-29,28.32953453063965
2014-01-30,28.431804656982422
2014-01-31,28.431804656982422
2014-02-03,27.95453643798828
2014-02-04,30.91192626953125
2014-02-05,30.27271842956543
2014-02-06,31.07386016845703
2014-02-07,31.499988555908203
2014-02-10,31.43181037902832
2014-02-11,31.619298934936523
2014-02-12,31.87498664855957
2014-02-13,32.24999237060547
2014-02-14,32.53903579711914
2014-02-18,32.98371505737305
2014-02-19,32.17130661010742
2014-02-20,33.10345458984375
2014-02-21,33.23172378540039
2014-02-24,33.69350051879883
2014-02-25,33.146202087402344
2014-02-26,33.56524658203125
2014-02-27,33.667842864990234
2014-02-28,33.650753021240234
2014-03-03,33.009376525878906
2014-03-04,33.17184829711914
2014-03-05,32.923858642578125
2014-03-06,32.752811431884766
2014-03-07,33.043582916259766
2014-03-10,32.53903579711914
2014-03-11,32.36799621582031
2014-03-12,31.983190536499023
2014-03-13,31.41876792907715
2014-03-14,31.461519241333008
2014-03-17,31.478633880615234
2014-03-18,31.452991485595703
2014-03-19,31.162212371826172
2014-03-20,31.076688766479492
2014-03-21,31.025392532348633
2014-03-24,30.537961959838867
2014-03-25,31.316150665283203
2014-03-26,30.649120330810547
2014-03-27,30.59781265258789
2014-03-28,30.78594970703125
2014-03-31,31.145122528076172
2014-04-01,31.76938247680664
2014-04-02,32.29958724975586
2014-04-03,31.87200927734375
2014-04-04,31.897653579711914
2014-04-07,31.110910415649414
2014-04-08,30.820152282714844
2014-04-09,31.649654388427734
2014-04-10,30.708980560302734
2014-04-11,30.11891746520996
2014-04-14,30.033401489257812
2014-04-15,29.83670997619629
2014-04-16,30.34981346130371
2014-04-17,30.187334060668945
2014-04-21,30.37546730041504
2014-04-22,30.537961959838867
2014-04-23,30.512300491333008
2014-04-24,30.614913940429688
2014-04-25,30.281391143798828
2014-04-28,30.2386417388916
2014-04-29,31.162212371826172
2014-04-30,32.145668029785156
2014-05-01,31.60689353942871
2014-05-02,31.52138900756836
2014-05-05,31.444435119628906
2014-05-06,31.58123016357422
2014-05-07,31.829246520996094
2014-05-08,31.897653579711914
2014-05-09,31.803600311279297
2014-05-12,32.52193069458008
2014-05-13,32.46206283569336
2014-05-14,32.291038513183594
2014-05-15,31.837806701660156
2014-05-16,31.555591583251953
2014-05-19,32.52357482910156
2014-05-20,31.99153709411621
2014-05-21,32.454925537109375
2014-05-22,32.56647872924805
2014-05-23,32.96981430053711
2014-05-27,33.07279586791992
2014-05-28,32.7467041015625
2014-05-29,31.536712646484375
2014-05-30,32.00869369506836
2014-06-02,32.20606994628906
2014-06-03,31.948617935180664
2014-06-04,31.64827537536621
2014-06-05,32.06875228881836
2014-06-06,32.394866943359375
2014-06-09,32.70376968383789
2014-06-10,32.72095489501953
2014-06-11,32.57505798339844
2014-06-12,32.412017822265625
2014-06-13,33.12427520751953
2014-06-16,33.01272201538086
2014-06-17,33.107112884521484
2014-06-18,33.39887237548828
2014-06-19,33.75930404663086
2014-06-20,34.04249954223633
2014-06-23,34.13687515258789
2014-06-24,33.6649055480957
2014-06-25,33.78504180908203
2014-06-26,33.5791015625
2014-06-27,33.68207550048828
2014-06-30,33.53617858886719
2014-07-01,33.5791015625
2014-07-02,33.16719055175781
2014-07-03,33.48469924926758
2014-07-07,32.60939407348633
2014-07-08,32.06018829345703
2014-07-09,32.214637756347656
2014-07-10,31.95720100402832
2014-07-11,31.837066650390625
2014-07-14,32.197486877441406
2014-07-15,31.948617935180664
2014-07-16,32.2575569152832
2014-07-17,31.519548416137695
2014-07-18,32.137413024902344
2014-07-21,32.309051513671875
2014-07-22,32.26612854003906
2014-07-23,32.03445053100586
2014-07-24,31.931459426879883
2014-07-25,31.61393928527832
2014-07-28,31.287858963012695
2014-07-29,31.922883987426758
2014-07-30,31.262102127075195
2014-07-31,30.283828735351562
2014-08-01,30.017789840698242
2014-08-04,30.29241180419922
2014-08-05,30.575597763061523
2014-08-06,30.584171295166016
2014-08-07,30.927427291870117
2014-08-08,30.944602966308594
2014-08-11,31.373674392700195
2014-08-12,31.33075714111328
2014-08-13,31.52813148498535
2014-08-14,31.485231399536133
2014-08-15,31.510982513427734
2014-08-18,32.094520568847656
2014-08-19,32.18891525268555
2014-08-20,32.61796188354492
2014-08-21,32.42060852050781
2014-08-22,32.094520568847656
2014-08-25,32.454925537109375
2014-08-26,32.309051513671875
2014-08-27,32.120262145996094
2014-08-28,31.9743709564209
2014-08-29,31.9743709564209
2014-09-02,32.66087341308594
2014-09-03,32.48067092895508
2014-09-04,32.50642013549805
2014-09-05,32.412017822265625
2014-09-08,32.43613052368164
2014-09-09,32.177799224853516
2014-09-10,32.134761810302734
2014-09-11,32.212257385253906
2014-09-12,31.988386154174805
2014-09-15,32.014217376708984
2014-09-16,32.298377990722656
2014-09-17,32.203643798828125
2014-09-18,32.52223587036133
2014-09-19,32.52223587036133
2014-09-22,32.14337921142578
2014-09-23,32.195045471191406
2014-09-24,32.1864128112793
2014-09-25,31.43730354309082
2014-09-26,31.51479721069336
2014-09-29,31.213422775268555
2014-09-30,30.559019088745117
2014-10-01,30.01656150817871
2014-10-02,30.145702362060547
2014-10-03,30.197370529174805
2014-10-06,30.636505126953125
2014-10-07,29.40519142150879
2014-10-08,29.818500518798828
2014-10-09,28.7421817779541
2014-10-10,27.984451293945312
2014-10-13,27.47641944885254
2014-10-14,28.15666389465332
2014-10-15,28.673303604125977
2014-10-16,29.31048011779785
2014-10-17,29.45686149597168
2014-10-20,29.026329040527344
2014-10-21,29.71518325805664
2014-10-22,29.32771110534668
2014-10-23,30.180160522460938
2014-10-24,30.429874420166016
2014-10-27,30.26395034790039
2014-10-28,31.525651931762695
2014-10-29,30.8602294921875
2014-10-30,30.94664192199707
2014-10-31,31.421953201293945
2014-11-03,31.14541244506836
2014-11-04,31.058984756469727
2014-11-05,31.447872161865234
2014-11-06,32.07009506225586
2014-11-07,32.00959777832031
2014-11-10,32.217002868652344
2014-11-11,32.27749252319336
2014-11-12,32.45033645629883
2014-11-13,32.363929748535156
2014-11-14,32.51082229614258
2014-11-17,32.60589599609375
2014-11-18,33.02069091796875
2014-11-19,32.26885223388672
2014-11-20,32.37255096435547
2014-11-21,33.05527114868164
2014-11-24,33.184898376464844
2014-11-25,33.17625045776367
2014-11-26,33.305885314941406
2014-11-28,33.133052825927734
2014-12-01,33.21946334838867
2014-12-02,32.85650634765625
2014-12-03,33.60836410522461
2014-12-04,33.331809997558594
2014-12-05,33.349098205566406
2014-12-08,32.68367004394531
2014-12-09,32.94293212890625
2014-12-10,31.836755752563477
2014-12-11,31.957748413085938
2014-12-12,31.283681869506836
2014-12-15,31.318256378173828
2014-12-16,31.344181060791016
2014-12-17,31.89725685119629
2014-12-18,32.925636291503906
2014-12-19,33.349098205566406
2014-12-22,33.47872543334961
2014-12-23,33.46144104003906
2014-12-24,33.496002197265625
2014-12-26,33.66020202636719
2014-12-29,33.58243179321289
2014-12-30,33.21083068847656
2014-12-31,32.89970016479492
2015-01-02,32.90835189819336
2015-01-05,30.8602294921875
2015-01-06,30.67875099182129
2015-01-07,30.92072296142578
2015-01-08,31.1540470123291
2015-01-09,30.566390991210938
2015-01-12,29.90097427368164
2015-01-13,29.970109939575195
2015-01-14,29.779998779296875
2015-01-15,29.572580337524414
2015-01-16,29.788625717163086
2015-01-20,29.72814178466797
2015-01-21,30.33307456970215
2015-01-22,30.531841278076172
2015-01-23,30.393558502197266
2015-01-26,30.410852432250977
2015-01-27,30.021963119506836
2015-01-28,29.607160568237305
2015-01-29,29.52072525024414
2015-01-30,29.468881607055664
2015-02-02,30.021963119506836
2015-02-03,30.58367156982422
2015-02-04,30.15159034729004
2015-02-05,30.125669479370117
2015-02-06,30.410852432250977
2015-02-09,30.341711044311523
2015-02-10,30.58367156982422
2015-02-11,30.46270179748535
2015-02-12,30.773801803588867
2015-02-13,31.286575317382812
2015-02-17,31.130403518676758
2015-02-18,31.08702850341797
2015-02-19,30.939516067504883
2015-02-20,31.260547637939453
2015-02-23,31.069673538208008
2015-02-24,31.199806213378906
2015-02-25,31.269235610961914
2015-02-26,31.034961700439453
2015-02-27,30.974245071411133
2015-03-02,31.38200569152832
2015-03-03,31.321285247802734
2015-03-04,30.96554946899414
2015-03-05,30.870113372802734
2015-03-06,30.51438331604004
2015-03-09,30.583799362182617
2015-03-10,30.106609344482422
2015-03-11,30.002492904663086
2015-03-12,30.51438331604004
2015-03-13,30.028512954711914
2015-03-16,30.392925262451172
2015-03-17,30.08057975769043
2015-03-18,31.121721267700195
2015-03-19,30.835403442382812
2015-03-20,31.225849151611328
2015-03-23,30.453655242919922
2015-03-24,30.427631378173828
2015-03-25,30.141313552856445
2015-03-26,30.08057975769043
2015-03-27,30.340869903564453
2015-03-30,30.670568466186523
2015-03-31,30.384248733520508
2015-04-01,30.722618103027344
2015-04-02,31.052305221557617
2015-04-06,31.295249938964844
2015-04-07,31.295249938964844
2015-04-08,30.583799362182617
2015-04-09,30.332181930541992
2015-04-10,30.540420532226562
2015-04-13,30.505712509155273
2015-04-14,30.540420532226562
2015-04-15,30.79201889038086
2015-04-16,31.08702850341797
2015-04-17,30.48834800720215
2015-04-20,30.766010284423828
2015-04-21,30.67923927307129
2015-04-22,30.766010284423828
2015-04-23,31.14775848388672
2015-04-24,30.913494110107422
2015-04-27,31.494800567626953
2015-04-28,31.5555362701416
2015-04-29,31.78110694885254
2015-04-30,32.11948776245117
2015-05-01,32.22360610961914
2015-05-04,32.01537322998047
2015-05-05,31.78978157043457
2015-05-06,31.694347381591797
2015-05-07,31.833171844482422
2015-05-08,32.01537322998047
2015-05-11,31.937292098999023
2015-05-12,31.659650802612305
2015-05-13,31.919931411743164
2015-05-14,32.18023681640625
2015-05-15,31.95465660095215
2015-05-18,32.110809326171875
2015-05-19,31.9112606048584
2015-05-20,31.937292098999023
2015-05-21,32.22360610961914
2015-05-22,32.09346389770508
2015-05-26,31.650148391723633
2015-05-27,31.78951072692871
2015-05-28,31.963693618774414
2015-05-29,31.850475311279297
2015-06-01,31.876596450805664
2015-06-02,31.954973220825195
2015-06-03,32.19014358520508
2015-06-04,31.71984100341797
2015-06-05,31.684986114501953
2015-06-08,31.4759578704834
2015-06-09,31.44112777709961
2015-06-10,31.80691909790039
2015-06-11,32.1465950012207
2015-06-12,31.824342727661133
2015-06-15,31.45855140686035
2015-06-16,31.745956420898438
2015-06-17,31.684986114501953
2015-06-18,32.137882232666016
2015-06-19,31.73725700378418
2015-06-22,32.22498321533203
2015-06-23,32.48625183105469
2015-06-24,32.442710876464844
2015-06-25,32.19014358520508
2015-06-26,32.17272186279297
2015-06-29,31.580486297607422
2015-06-30,32.28594970703125
