Date,TMO
2001-02-02,24.417118072509766
2001-02-05,24.303176879882812
2001-02-06,24.539203643798828
2001-02-07,24.490367889404297
2001-02-08,24.83220672607422
2001-02-09,24.295032501220703
2001-02-12,24.189218521118164
2001-02-13,24.408977508544922
2001-02-14,23.757850646972656
2001-02-15,24.091550827026367
2001-02-16,23.814828872680664
2001-02-20,24.099699020385742
2001-02-21,23.261369705200195
2001-02-22,21.975400924682617
2001-02-23,21.975400924682617
2001-02-26,23.34276580810547
2001-02-27,23.25322151184082
2001-02-28,22.707914352416992
2001-03-01,22.138181686401367
2001-03-02,22.073068618774414
2001-03-05,22.870704650878906
2001-03-06,22.691635131835938
2001-03-07,22.821866989135742
2001-03-08,22.789304733276367
2001-03-09,22.056795120239258
2001-03-12,21.259170532226562
2001-03-13,20.632463455200195
2001-03-14,19.541831970214844
2001-03-15,19.68833351135254
2001-03-16,18.434919357299805
2001-03-19,17.85704803466797
2001-03-20,17.360563278198242
2001-03-21,16.9292049407959
2001-03-22,16.15599250793457
2001-03-23,17.44196319580078
2001-03-26,18.31283187866211
2001-03-27,17.905879974365234
2001-03-28,17.987274169921875
2001-03-29,18.2314453125
2001-03-30,18.29656219482422
2001-04-02,17.905879974365234
2001-04-03,17.06755828857422
2001-04-04,17.848913192749023
2001-04-05,18.597700119018555
2001-04-06,18.141916275024414
2001-04-09,18.353527069091797
2001-04-10,17.33615493774414
2001-04-11,17.091983795166016
2001-04-12,17.319873809814453
2001-04-16,17.132678985595703
2001-04-17,17.661724090576172
2001-04-18,18.679086685180664
2001-04-19,18.825592041015625
2001-04-20,18.516307830810547
2001-04-23,18.280275344848633
2001-04-24,18.377948760986328
2001-04-25,18.508174896240234
2001-04-26,18.906984329223633
2001-04-27,19.87553596496582
2001-04-30,21.454504013061523
2001-05-01,21.625425338745117
2001-05-02,21.967267990112305
2001-05-03,20.8359432220459
2001-05-04,21.356842041015625
2001-05-07,21.373111724853516
2001-05-08,21.690534591674805
2001-05-09,21.332414627075195
2001-05-10,21.657987594604492
2001-05-11,21.096385955810547
2001-05-14,20.803386688232422
2001-05-15,20.925472259521484
2001-05-16,21.218473434448242
2001-05-17,22.01609992980957
2001-05-18,22.691635131835938
2001-05-21,23.114864349365234
2001-05-22,23.1637020111084
2001-05-23,22.73233985900879
2001-05-24,22.789304733276367
2001-05-25,22.86255645751953
2001-05-29,23.25322151184082
2001-05-30,22.634660720825195
2001-05-31,22.716054916381836
2001-06-01,22.829999923706055
2001-06-04,22.83814239501953
2001-06-05,23.057897567749023
2001-06-06,22.78116798400879
2001-06-07,22.32538414001465
2001-06-08,21.885873794555664
2001-06-11,21.633562088012695
2001-06-12,21.06382942199707
2001-06-13,21.275447845458984
2001-06-14,20.844079971313477
2001-06-15,20.347597122192383
2001-06-18,20.249929428100586
2001-06-19,19.631362915039062
2001-06-20,19.48486328125
2001-06-21,19.126741409301758
2001-06-22,18.719783782958984
2001-06-25,18.027969360351562
2001-06-26,17.82449722290039
2001-06-27,17.726829528808594
2001-06-28,17.718692779541016
2001-06-29,17.922164916992188
2001-07-02,18.190753936767578
2001-07-03,17.91402816772461
2001-07-05,18.190753936767578
2001-07-06,17.710552215576172
2001-07-09,17.34429168701172
2001-07-10,17.091983795166016
2001-07-11,16.831525802612305
2001-07-12,17.498933792114258
2001-07-13,17.66985511779785
2001-07-16,16.6768856048584
2001-07-17,16.47341537475586
2001-07-18,17.507078170776367
2001-07-19,17.26289176940918
2001-07-20,16.896642684936523
2001-07-23,17.384986877441406
2001-07-24,17.75124740600586
2001-07-25,16.68503189086914
2001-07-26,17.295454025268555
2001-07-27,17.962858200073242
2001-07-30,18.329116821289062
2001-07-31,18.557003021240234
2001-08-01,18.49189567565918
2001-08-02,18.5814208984375
2001-08-03,18.27214813232422
2001-08-06,18.06867790222168
2001-08-07,17.808212280273438
2001-08-08,17.083843231201172
2001-08-09,17.49040412902832
2001-08-10,18.040943145751953
2001-08-13,18.040943145751953
2001-08-14,17.7699031829834
2001-08-15,17.439577102661133
2001-08-16,17.448049545288086
2001-08-17,17.431110382080078
2001-08-20,17.448049545288086
2001-08-21,17.2193660736084
2001-08-22,17.236303329467773
2001-08-23,17.431110382080078
2001-08-24,18.057884216308594
2001-08-27,18.040943145751953
2001-08-28,18.117172241210938
2001-08-29,18.210336685180664
2001-08-30,18.227279663085938
2001-08-31,18.354333877563477
2001-09-04,18.303504943847656
2001-09-05,18.396678924560547
2001-09-06,17.90541648864746
2001-09-07,17.846141815185547
2001-09-10,17.939300537109375
2001-09-17,17.109251022338867
2001-09-18,17.007612228393555
2001-09-19,16.389310836791992
2001-09-20,15.288216590881348
2001-09-21,14.720735549926758
2001-09-24,15.144227981567383
2001-09-25,15.262813568115234
2001-09-26,14.729199409484863
2001-09-27,14.907073974609375
2001-09-28,15.288216590881348
2001-10-01,15.127291679382324
2001-10-02,15.288216590881348
2001-10-03,15.881104469299316
2001-10-04,16.516357421875
2001-10-05,16.812803268432617
2001-10-08,16.431659698486328
2001-10-09,16.219907760620117
2001-10-10,17.524274826049805
2001-10-11,17.888484954833984
2001-10-12,17.625913619995117
2001-10-15,17.659799575805664
2001-10-16,18.049413681030273
2001-10-17,17.744495391845703
2001-10-18,16.973726272583008
2001-10-19,17.049959182739258
2001-10-22,17.871540069580078
2001-10-23,17.78683853149414
2001-10-24,17.693679809570312
2001-10-25,17.532752990722656
2001-10-26,18.84559440612793
2001-10-29,18.159521102905273
2001-10-30,17.71061897277832
2001-10-31,17.90541648864746
2001-11-01,18.583017349243164
2001-11-02,18.455970764160156
2001-11-05,18.896408081054688
2001-11-06,18.998044967651367
2001-11-07,18.938758850097656
2001-11-08,19.03192710876465
2001-11-09,19.24367332458496
2001-11-12,19.45542335510254
2001-11-13,20.065256118774414
2001-11-14,20.133014678955078
2001-11-15,20.378633499145508
2001-11-16,20.965213775634766
2001-11-19,21.16389274597168
2001-11-20,20.94629669189453
2001-11-21,20.88006591796875
2001-11-23,21.02198600769043
2001-11-26,21.17334747314453
2001-11-27,21.107131958007812
2001-11-28,20.955747604370117
2001-11-29,21.144973754882812
2001-11-30,20.53002166748047
2001-12-03,20.331336975097656
2001-12-04,21.144973754882812
2001-12-05,22.1099796295166
2001-12-06,21.561248779296875
2001-12-07,21.63693618774414
2001-12-10,21.16389274597168
2001-12-11,21.116586685180664
2001-12-12,20.89899444580078
2001-12-13,21.003067016601562
2001-12-14,20.89899444580078
2001-12-17,20.908451080322266
2001-12-18,21.286880493164062
2001-12-19,21.47610855102539
2001-12-20,21.47610855102539
2001-12-21,21.769380569458008
2001-12-24,21.89237403869629
2001-12-26,22.08159637451172
2001-12-27,22.25189208984375
2001-12-28,22.393796920776367
2001-12-31,22.573566436767578
2002-01-02,22.232969284057617
2002-01-03,22.715469360351562
2002-01-04,22.743850708007812
2002-01-07,22.951984405517578
2002-01-08,23.056058883666992
2002-01-09,22.034286499023438
2002-01-10,21.759918212890625
2002-01-11,21.731544494628906
2002-01-14,21.901836395263672
2002-01-15,21.826148986816406
2002-01-16,21.29635238647461
2002-01-17,21.570701599121094
2002-01-18,21.29635238647461
2002-01-22,21.438255310058594
2002-01-23,21.769380569458008
2002-01-24,21.409873962402344
2002-01-25,21.381492614746094
2002-01-28,21.343645095825195
2002-01-29,20.70977783203125
2002-01-30,20.388105392456055
2002-01-31,20.7760009765625
2002-02-01,20.64354705810547
2002-02-04,20.05697250366211
2002-02-05,19.86775779724121
2002-02-06,19.233888626098633
2002-02-07,19.12034797668457
2002-02-08,18.959518432617188
2002-02-11,19.933990478515625
2002-02-12,19.962369918823242
2002-02-13,20.000202178955078
2002-02-14,19.56500816345215
2002-02-15,19.44202995300293
2002-02-19,18.600011825561523
2002-02-20,18.48647689819336
2002-02-21,18.259414672851562
2002-02-22,18.401329040527344
2002-02-25,18.39187240600586
2002-02-26,18.448627471923828
2002-02-27,19.281177520751953
2002-02-28,19.2528076171875
2002-03-01,18.600011825561523
2002-03-04,19.025745391845703
2002-03-05,19.063579559326172
2002-03-06,19.754226684570312
2002-03-07,19.356870651245117
2002-03-08,19.820451736450195
2002-03-11,19.53662872314453
2002-03-12,19.073041915893555
2002-03-13,19.12981414794922
2002-03-14,19.11088752746582
2002-03-15,19.025745391845703
2002-03-18,19.12981414794922
2002-03-19,19.300100326538086
2002-03-20,19.2906551361084
2002-03-21,19.593393325805664
2002-03-22,19.6123104095459
2002-03-25,19.64069938659668
2002-03-26,19.6123104095459
2002-03-27,19.631240844726562
2002-03-28,19.6123104095459
2002-04-01,19.38525390625
2002-04-02,19.063579559326172
2002-04-03,19.1771183013916
2002-04-04,19.48932647705078
2002-04-05,19.366334915161133
2002-04-08,19.34741973876953
2002-04-09,19.26227378845215
2002-04-10,19.366334915161133
2002-04-11,18.883825302124023
2002-04-12,18.458097457885742
2002-04-15,18.495935440063477
2002-04-16,18.770299911499023
2002-04-17,18.212114334106445
2002-04-18,18.704072952270508
2002-04-19,18.931133270263672
2002-04-22,18.67568588256836
2002-04-23,18.694610595703125
2002-04-24,18.67568588256836
2002-04-25,18.117507934570312
2002-04-26,17.72014617919922
2002-04-29,17.98505401611328
2002-04-30,17.880979537963867
2002-05-01,17.975587844848633
2002-05-02,17.9188289642334
2002-05-03,17.502538681030273
2002-05-06,17.436323165893555
2002-05-07,17.512006759643555
2002-05-08,18.155345916748047
2002-05-09,18.126964569091797
2002-05-10,17.8052921295166
2002-05-13,17.54985237121582
2002-05-14,17.85260009765625
2002-05-15,17.89990234375
2002-05-16,18.41078758239746
2002-05-17,18.420251846313477
2002-05-20,18.50540542602539
2002-05-21,18.060739517211914
2002-05-22,17.81475830078125
2002-05-23,17.92828369140625
2002-05-24,17.56877326965332
2002-05-28,17.8052921295166
2002-05-29,17.52146339416504
2002-05-30,17.360641479492188
2002-05-31,17.37009620666504
2002-06-03,16.57538604736328
2002-06-04,16.830833435058594
2002-06-05,16.755144119262695
2002-06-06,16.745685577392578
2002-06-07,16.660539627075195
2002-06-10,16.745685577392578
2002-06-11,16.310476303100586
2002-06-12,15.988807678222656
2002-06-13,15.600921630859375
2002-06-14,15.71445369720459
2002-06-17,15.865827560424805
2002-06-18,16.064502716064453
2002-06-19,15.752285957336426
2002-06-20,15.449546813964844
2002-06-21,15.36440372467041
2002-06-24,15.137340545654297
2002-06-25,15.402242660522461
2002-06-26,15.033272743225098
2002-06-27,14.758905410766602
2002-06-28,15.610377311706543
2002-07-01,15.307634353637695
2002-07-02,14.768366813659668
2002-07-03,14.758905410766602
2002-07-05,15.600921630859375
2002-07-08,14.929203033447266
2002-07-09,14.598067283630371
2002-07-10,14.427776336669922
2002-07-11,14.948123931884766
2002-07-12,14.853513717651367
2002-07-15,14.635916709899902
2002-07-16,14.569687843322754
2002-07-17,14.8629789352417
2002-07-18,14.806209564208984
2002-07-19,14.380471229553223
2002-07-22,13.822282791137695
2002-07-23,13.718210220336914
2002-07-24,14.702139854431152
2002-07-25,14.342629432678223
2002-07-26,14.910276412963867
2002-07-29,15.894205093383789
2002-07-30,15.837440490722656
2002-07-31,16.064502716064453
2002-08-01,16.07396125793457
2002-08-02,15.544156074523926
2002-08-05,14.957584381103516
2002-08-06,15.686066627502441
2002-08-07,15.506314277648926
2002-08-08,16.19695472717285
2002-08-09,16.10234260559082
2002-08-12,16.064502716064453
2002-08-13,15.591458320617676
2002-08-14,16.007736206054688
2002-08-15,16.083423614501953
2002-08-16,16.3199462890625
2002-08-19,16.348323822021484
2002-08-20,16.26318359375
2002-08-21,16.61323356628418
2002-08-22,16.840288162231445
2002-08-23,16.55646324157715
2002-08-26,16.433481216430664
2002-08-27,16.736223220825195
2002-08-28,16.5469970703125
2002-08-29,16.57538604736328
2002-08-30,16.821369171142578
2002-09-03,16.253719329833984
2002-09-04,16.452390670776367
2002-09-05,16.045576095581055
2002-09-06,16.395631790161133
2002-09-09,16.272647857666016
2002-09-10,16.44293975830078
2002-09-11,16.509164810180664
2002-09-12,16.007736206054688
2002-09-13,16.083423614501953
2002-09-16,15.846907615661621
2002-09-17,15.894205093383789
2002-09-18,15.686066627502441
2002-09-19,15.326559066772461
2002-09-20,15.648223876953125
2002-09-23,15.600921630859375
2002-09-24,14.985963821411133
2002-09-25,15.704985618591309
2002-09-26,15.648223876953125
2002-09-27,15.392783164978027
2002-09-30,15.260333061218262
2002-10-01,15.960432052612305
2002-10-02,15.56307601928711
2002-10-03,15.421163558959961
2002-10-04,14.66429615020752
2002-10-07,14.371012687683105
2002-10-08,14.692684173583984
2002-10-09,14.711601257324219
2002-10-10,15.146800994873047
2002-10-11,15.79013729095459
2002-10-14,15.875290870666504
2002-10-15,16.669998168945312
2002-10-16,16.36724853515625
2002-10-17,16.19695472717285
2002-10-18,16.083423614501953
2002-10-21,16.660539627075195
2002-10-22,16.3199462890625
2002-10-23,17.48362922668457
2002-10-24,17.152494430541992
2002-10-25,17.710693359375
2002-10-28,17.79583168029785
2002-10-29,17.34170913696289
2002-10-30,17.56877326965332
2002-10-31,17.398481369018555
2002-11-01,17.87151527404785
2002-11-04,18.231029510498047
2002-11-05,18.27834129333496
2002-11-06,18.51485824584961
2002-11-07,18.62838363647461
2002-11-08,18.117507934570312
2002-11-11,17.691768646240234
2002-11-12,18.070194244384766
2002-11-13,18.032352447509766
2002-11-14,18.524316787719727
2002-11-15,18.84598731994629
2002-11-18,18.543237686157227
2002-11-19,18.202653884887695
2002-11-20,18.448627471923828
2002-11-21,18.997364044189453
2002-11-22,18.24049186706543
2002-11-25,18.713544845581055
2002-11-26,18.27834129333496
2002-11-27,18.694610595703125
2002-11-29,18.533782958984375
2002-12-02,18.779760360717773
2002-12-03,18.779760360717773
2002-12-04,18.48647689819336
2002-12-05,18.495935440063477
2002-12-06,18.543237686157227
2002-12-09,18.268875122070312
2002-12-10,18.79867935180664
2002-12-11,19.01628303527832
2002-12-12,18.902755737304688
2002-12-13,17.739072799682617
2002-12-16,18.316181182861328
2002-12-17,18.420251846313477
2002-12-18,18.325641632080078
2002-12-19,18.316181182861328
2002-12-20,18.921669006347656
2002-12-23,18.921669006347656
2002-12-24,18.883825302124023
2002-12-26,19.41363525390625
2002-12-27,18.921669006347656
2002-12-30,18.827062606811523
2002-12-31,19.035207748413086
2003-01-02,19.281177520751953
2003-01-03,18.874378204345703
2003-01-06,18.902755737304688
2003-01-07,18.79867935180664
2003-01-08,18.467554092407227
2003-01-09,18.67568588256836
2003-01-10,18.760848999023438
2003-01-13,18.84598731994629
2003-01-14,18.590545654296875
2003-01-15,18.29726219177246
2003-01-16,18.174264907836914
2003-01-17,17.966136932373047
2003-01-21,17.426864624023438
2003-01-22,17.34170913696289
2003-01-23,17.6350040435791
2003-01-24,17.32279396057129
2003-01-27,17.30387306213379
2003-01-28,17.66338539123535
2003-01-29,17.52146339416504
2003-01-30,16.830833435058594
2003-01-31,17.190343856811523
2003-02-03,17.21872901916504
2003-02-04,16.679460525512695
2003-02-05,16.830833435058594
2003-02-06,16.79298973083496
2003-02-07,16.651071548461914
2003-02-10,16.97274398803711
2003-02-11,16.915979385375977
2003-02-12,16.56593132019043
2003-02-13,16.55646324157715
2003-02-14,16.55646324157715
2003-02-18,17.02004051208496
2003-02-19,16.79298973083496
2003-02-20,16.79298973083496
2003-02-21,16.915979385375977
2003-02-24,16.48077964782715
2003-02-25,16.518625259399414
2003-02-26,16.310476303100586
2003-02-27,16.452390670776367
2003-02-28,16.651071548461914
2003-03-03,16.698375701904297
2003-03-04,16.736223220825195
2003-03-05,16.96327781677246
2003-03-06,16.840288162231445
2003-03-07,17.171417236328125
2003-03-10,16.80245018005371
2003-03-11,16.376708984375
2003-03-12,16.10234260559082
2003-03-13,16.669998168945312
2003-03-14,17.029502868652344
2003-03-17,17.8052921295166
2003-03-18,17.89990234375
2003-03-19,17.59715461730957
2003-03-20,17.59715461730957
2003-03-21,17.87151527404785
2003-03-24,17.190343856811523
2003-03-25,17.35117530822754
2003-03-26,17.190343856811523
2003-03-27,17.180879592895508
2003-03-28,17.12411880493164
2003-03-31,17.12411880493164
2003-04-01,17.228195190429688
2003-04-02,17.45524787902832
2003-04-03,17.21872901916504
2003-04-04,17.152494430541992
2003-04-07,17.332250595092773
2003-04-08,17.190343856811523
2003-04-09,17.133577346801758
2003-04-10,17.379558563232422
2003-04-11,17.332250595092773
2003-04-14,17.757986068725586
2003-04-15,18.13642692565918
2003-04-16,18.1080379486084
2003-04-17,18.28779411315918
2003-04-21,18.27834129333496
2003-04-22,18.770299911499023
2003-04-23,18.893285751342773
2003-04-24,17.029502868652344
2003-04-25,16.62269401550293
2003-04-28,16.89706039428711
2003-04-29,17.21872901916504
2003-04-30,17.190343856811523
2003-05-01,17.31333351135254
2003-05-02,17.739072799682617
2003-05-05,17.653915405273438
2003-05-06,17.578235626220703
2003-05-07,17.493087768554688
2003-05-08,17.41739845275879
2003-05-09,17.786373138427734
2003-05-12,17.89990234375
2003-05-13,17.85260009765625
2003-05-14,17.59715461730957
2003-05-15,18.022891998291016
2003-05-16,18.249950408935547
2003-05-19,17.81475830078125
2003-05-20,18.117507934570312
2003-05-21,18.19318962097168
2003-05-22,18.581087112426758
2003-05-23,18.997364044189453
2003-05-27,19.38525390625
2003-05-28,19.5177059173584
2003-05-29,19.44202995300293
2003-05-30,19.962369918823242
2003-06-02,20.05697250366211
2003-06-03,20.435407638549805
2003-06-04,20.794918060302734
2003-06-05,20.37864112854004
2003-06-06,20.312421798706055
2003-06-09,20.255651473999023
2003-06-10,20.586790084838867
2003-06-11,21.15443229675293
2003-06-12,21.003067016601562
2003-06-13,21.078754425048828
2003-06-16,21.107131958007812
2003-06-17,21.144973754882812
2003-06-18,21.097667694091797
2003-06-19,20.59623908996582
2003-06-20,20.804384231567383
2003-06-23,20.094820022583008
2003-06-24,19.94344139099121
2003-06-25,19.924514770507812
2003-06-26,20.37864112854004
2003-06-27,20.265119552612305
2003-06-30,19.886676788330078
2003-07-01,20.284038543701172
2003-07-02,20.558399200439453
2003-07-03,20.255651473999023
2003-07-07,20.70977783203125
2003-07-08,20.6624698638916
2003-07-09,20.6057071685791
2003-07-10,20.293493270874023
2003-07-11,20.34079933166504
2003-07-14,20.302949905395508
2003-07-15,20.151588439941406
2003-07-16,20.11374282836914
2003-07-17,19.86775779724121
2003-07-18,20.104278564453125
2003-07-21,19.981285095214844
2003-07-22,20.53002166748047
2003-07-23,21.107131958007812
2003-07-24,21.05036163330078
2003-07-25,21.097667694091797
2003-07-28,21.126054763793945
2003-07-29,20.936826705932617
2003-07-30,20.813838958740234
2003-07-31,21.05036163330078
2003-08-01,21.144973754882812
2003-08-04,20.984134674072266
2003-08-05,20.49217414855957
2003-08-06,20.359718322753906
2003-08-07,20.46379280090332
2003-08-08,20.265119552612305
2003-08-11,20.359718322753906
2003-08-12,20.766542434692383
2003-08-13,20.700307846069336
2003-08-14,20.6246337890625
2003-08-15,20.53002166748047
2003-08-18,20.813838958740234
2003-08-19,21.031435012817383
2003-08-20,21.343645095825195
2003-08-21,21.873464584350586
2003-08-22,21.47610855102539
2003-08-25,21.409873962402344
2003-08-26,21.381492614746094
2003-08-27,21.409873962402344
2003-08-28,21.286880493164062
2003-08-29,21.561248779296875
2003-09-02,21.85453987121582
2003-09-03,21.81669044494629
2003-09-04,22.062671661376953
2003-09-05,21.968063354492188
2003-09-08,22.07213592529297
2003-09-09,21.89237403869629
2003-09-10,21.47610855102539
2003-09-11,21.66531753540039
2003-09-12,21.343645095825195
2003-09-15,21.504486083984375
2003-09-16,21.68424415588379
2003-09-17,21.674779891967773
2003-09-18,21.826148986816406
2003-09-19,21.722076416015625
