Date,HUBB
2001-01-12,14.346491813659668
2001-01-16,14.475449562072754
2001-01-17,13.669224739074707
2001-01-18,13.830674171447754
2001-01-19,14.024106979370117
2001-01-22,13.86266040802002
2001-01-23,14.249526023864746
2001-01-24,14.185049057006836
2001-01-25,14.410978317260742
2001-01-26,14.346491813659668
2001-01-29,14.571911811828613
2001-01-30,14.726662635803223
2001-01-31,14.767921447753906
2001-02-01,14.95877742767334
2001-02-02,14.736977577209473
2001-02-05,15.263107299804688
2001-02-06,15.453961372375488
2001-02-07,15.268271446228027
2001-02-08,15.216689109802246
2001-02-09,15.206367492675781
2001-02-12,15.242477416992188
2001-02-13,15.247636795043945
2001-02-14,15.175423622131348
2001-02-15,15.423014640808105
2001-02-16,15.31985855102539
2001-02-20,15.479766845703125
2001-02-21,15.48491382598877
2001-02-22,15.603543281555176
2001-02-23,15.340483665466309
2001-02-26,15.386911392211914
2001-02-27,15.196060180664062
2001-02-28,14.417165756225586
2001-03-01,13.720809936523438
2001-03-02,13.952932357788086
2001-03-05,13.798178672790527
2001-03-06,14.164410591125488
2001-03-07,13.798178672790527
2001-03-08,14.236631393432617
2001-03-09,14.210838317871094
2001-03-12,14.133468627929688
2001-03-13,13.989042282104492
2001-03-14,13.679540634155273
2001-03-15,13.663869857788086
2001-03-16,13.073654174804688
2001-03-19,13.444498062133789
2001-03-20,13.387045860290527
2001-03-21,12.953520774841309
2001-03-22,13.078872680664062
2001-03-23,13.104988098144531
2001-03-26,13.146778106689453
2001-03-27,12.953520774841309
2001-03-28,12.859502792358398
2001-03-29,12.71847915649414
2001-03-30,12.170042037963867
2001-04-02,12.420753479003906
2001-04-03,12.274505615234375
2001-04-04,12.525222778320312
2001-04-05,13.057989120483398
2001-04-06,12.963963508605957
2001-04-09,12.92218017578125
2001-04-10,13.507177352905273
2001-04-11,13.178115844726562
2001-04-12,13.444498062133789
2001-04-16,13.329590797424316
2001-04-17,13.31913948059082
2001-04-18,13.82579231262207
2001-04-19,13.966824531555176
2001-04-20,14.050392150878906
2001-04-23,13.799676895141602
2001-04-24,13.648205757141113
2001-04-25,13.716106414794922
2001-04-26,14.102621078491211
2001-04-27,14.107847213745117
2001-04-30,14.426453590393066
2001-05-01,14.400344848632812
2001-05-02,14.207088470458984
2001-05-03,13.893684387207031
2001-05-04,14.546589851379395
2001-05-07,14.32199764251709
2001-05-08,14.316773414611816
2001-05-09,14.442130088806152
2001-05-10,14.128739356994629
2001-05-11,14.118294715881348
2001-05-14,14.118294715881348
2001-05-15,14.38467788696289
2001-05-16,14.463027954101562
2001-05-17,14.546589851379395
2001-05-18,14.671958923339844
2001-05-21,15.183819770812988
2001-05-22,15.288291931152344
2001-05-23,15.152481079101562
2001-05-24,15.162923812866211
2001-05-25,15.152481079101562
2001-05-29,15.236045837402344
2001-05-30,14.886102676391602
2001-05-31,15.0689058303833
2001-06-01,15.659135818481445
2001-06-04,15.565115928649902
2001-06-05,15.690478324890137
2001-06-06,15.972526550292969
2001-06-07,16.05086898803711
2001-06-08,15.87851333618164
2001-06-11,15.737483024597168
2001-06-12,15.732254028320312
2001-06-13,15.669584274291992
2001-06-14,15.574516296386719
2001-06-15,15.579794883728027
2001-06-18,15.442484855651855
2001-06-19,15.326300621032715
2001-06-20,15.500584602355957
2001-06-21,15.389669418334961
2001-06-22,15.262927055358887
2001-06-25,15.215389251708984
2001-06-26,15.262927055358887
2001-06-27,15.384379386901855
2001-06-28,15.268210411071777
2001-06-29,15.315728187561035
2001-07-02,15.289332389831543
2001-07-03,15.39495849609375
2001-07-05,15.453049659729004
2001-07-06,15.252359390258789
2001-07-09,15.199551582336426
2001-07-10,15.231231689453125
2001-07-11,14.787607192993164
2001-07-12,15.183699607849121
2001-07-13,15.500584602355957
2001-07-16,15.453049659729004
2001-07-17,15.717103004455566
2001-07-18,15.79633903503418
2001-07-19,15.579794883728027
2001-07-20,15.732956886291504
2001-07-23,15.47417163848877
2001-07-24,15.368549346923828
2001-07-25,15.310449600219727
2001-07-26,15.659012794494629
2001-07-27,15.680142402648926
2001-07-30,15.558670997619629
2001-07-31,15.6854248046875
2001-08-01,15.791053771972656
2001-08-02,15.896682739257812
2001-08-03,15.511139869689941
2001-08-06,15.6854248046875
2001-08-07,15.627323150634766
2001-08-08,15.579794883728027
2001-08-09,15.437204360961914
2001-08-10,15.500584602355957
2001-08-13,15.468884468078613
2001-08-14,15.64845085144043
2001-08-15,15.754077911376953
2001-08-16,15.759364128112793
2001-08-17,15.659012794494629
2001-08-20,15.949478149414062
2001-08-21,15.9758882522583
2001-08-22,16.012855529785156
2001-08-23,15.864991188049316
2001-08-24,16.002302169799805
2001-08-27,16.08679962158203
2001-08-28,16.028709411621094
2001-08-29,15.859703063964844
2001-08-30,15.315728187561035
2001-08-31,15.384379386901855
2001-09-04,15.891392707824707
2001-09-05,16.028709411621094
2001-09-06,15.949478149414062
2001-09-07,15.627323150634766
2001-09-10,15.484735488891602
2001-09-17,14.565789222717285
2001-09-18,14.312277793884277
2001-09-19,14.26476001739502
2001-09-20,13.660589218139648
2001-09-21,13.494844436645508
2001-09-24,14.462583541870117
2001-09-25,14.852883338928223
2001-09-26,14.858229637145996
2001-09-27,15.211111068725586
2001-09-28,15.590726852416992
2001-10-01,15.499821662902832
2001-10-02,15.612101554870605
2001-10-03,15.654882431030273
2001-10-04,15.670913696289062
2001-10-05,15.8206148147583
2001-10-08,15.558640480041504
2001-10-09,15.360811233520508
2001-10-10,15.745768547058105
2001-10-11,15.852696418762207
2001-10-12,15.772500038146973
2001-10-15,15.681611061096191
2001-10-16,15.948936462402344
2001-10-17,16.045175552368164
2001-10-18,15.339427947998047
2001-10-19,15.029324531555176
2001-10-22,15.318042755126953
2001-10-23,15.061400413513184
2001-10-24,15.15764045715332
2001-10-25,14.767333030700684
2001-10-26,14.970512390136719
2001-10-29,14.56951904296875
2001-10-30,14.462583541870117
2001-10-31,14.60694408416748
2001-11-01,15.05070972442627
2001-11-02,15.034671783447266
2001-11-05,14.970512390136719
2001-11-06,14.970512390136719
2001-11-07,14.91704273223877
2001-11-08,14.847539901733398
2001-11-09,14.858229637145996
2001-11-12,14.842188835144043
2001-11-13,14.863574981689453
2001-11-14,15.15764045715332
2001-11-15,15.125563621520996
2001-11-16,14.933087348937988
2001-11-19,14.943785667419434
2001-11-20,14.970512390136719
2001-11-21,14.90100383758545
2001-11-23,14.965161323547363
2001-11-26,14.879613876342773
2001-11-27,14.943785667419434
2001-11-28,14.91704273223877
2001-11-29,14.997236251831055
2001-11-30,14.558823585510254
2001-12-03,14.772680282592773
2001-12-04,14.959811210632324
2001-12-05,15.141606330871582
2001-12-06,15.237841606140137
2001-12-07,15.275263786315918
2001-12-10,15.237841606140137
2001-12-11,15.05070972442627
2001-12-12,14.970512390136719
2001-12-13,14.716219902038574
2001-12-14,15.073301315307617
2001-12-17,15.149053573608398
2001-12-18,15.143637657165527
2001-12-19,15.040842056274414
2001-12-20,14.997562408447266
2001-12-21,15.149053573608398
2001-12-24,15.338419914245605
2001-12-26,15.338419914245605
2001-12-27,15.722555160522461
2001-12-28,16.095867156982422
2001-12-31,15.895676612854004
2002-01-02,16.030942916870117
2002-01-03,16.128328323364258
2002-01-04,16.56656837463379
2002-01-07,16.339338302612305
2002-01-08,16.177024841308594
2002-01-09,16.77215576171875
2002-01-10,16.501638412475586
2002-01-11,16.507061004638672
2002-01-14,16.431316375732422
2002-01-15,16.447546005249023
2002-01-16,15.679268836975098
2002-01-17,15.825347900390625
2002-01-18,15.581881523132324
2002-01-22,15.663042068481445
2002-01-23,15.684671401977539
2002-01-24,15.857810020446777
2002-01-25,16.095867156982422
2002-01-28,16.360973358154297
2002-01-29,16.155378341674805
2002-01-30,16.490821838378906
2002-01-31,16.236541748046875
2002-02-01,16.51246452331543
2002-02-04,16.214893341064453
2002-02-05,16.085041046142578
2002-02-06,16.095867156982422
2002-02-07,15.922731399536133
2002-02-08,15.90650749206543
2002-02-11,16.231124877929688
2002-02-12,16.014713287353516
2002-02-13,16.636905670166016
2002-02-14,16.636905670166016
2002-02-15,16.712648391723633
2002-02-19,16.51788330078125
2002-02-20,16.939884185791016
2002-02-21,16.87495994567871
2002-02-22,17.232044219970703
2002-02-25,17.91375160217285
2002-02-26,17.80013656616211
2002-02-27,17.746023178100586
2002-02-28,17.307790756225586
2002-03-01,17.610769271850586
2002-03-04,18.43314552307129
2002-03-05,18.341188430786133
2002-03-06,18.61168670654297
2002-03-07,18.395282745361328
2002-03-08,18.357402801513672
2002-03-11,18.222143173217773
2002-03-12,18.157217025756836
2002-03-13,17.97867774963379
2002-03-14,18.059833526611328
2002-03-15,17.919164657592773
2002-03-18,17.989498138427734
2002-03-19,18.00031852722168
2002-03-20,18.00579071044922
2002-03-21,18.224365234375
2002-03-22,18.224365234375
2002-03-25,17.8746337890625
2002-03-26,17.896495819091797
2002-03-27,18.033100128173828
2002-03-28,17.97846031188965
2002-04-01,18.022172927856445
2002-04-02,17.951135635375977
2002-04-03,17.650585174560547
2002-04-04,17.568628311157227
2002-04-05,17.9675350189209
2002-04-08,18.448429107666016
2002-04-09,18.776283264160156
2002-04-10,19.514007568359375
2002-04-11,19.284482955932617
2002-04-12,18.65060043334961
2002-04-15,18.475738525390625
2002-04-16,18.96208381652832
2002-04-17,18.792682647705078
2002-04-18,18.699783325195312
2002-04-19,19.05498695373535
2002-04-22,18.628751754760742
2002-04-23,18.606884002685547
2002-04-24,18.579565048217773
2002-04-25,18.852800369262695
2002-04-26,18.738035202026367
2002-04-29,18.49759864807129
2002-04-30,18.814537048339844
2002-05-01,18.628751754760742
2002-05-02,18.360980987548828
2002-05-03,18.453882217407227
2002-05-06,18.978477478027344
2002-05-07,18.634212493896484
2002-05-08,19.044055938720703
2002-05-09,18.98940086364746
2002-05-10,18.934764862060547
2002-05-13,19.15880584716797
2002-05-14,19.344602584838867
2002-05-15,19.306365966796875
2002-05-16,19.289955139160156
2002-05-17,19.836423873901367
2002-05-20,19.770845413208008
2002-05-21,19.645151138305664
2002-05-22,19.70526123046875
2002-05-23,20.16429901123047
2002-05-24,20.01127815246582
2002-05-28,20.382877349853516
2002-05-29,20.218936920166016
2002-05-30,20.00581169128418
2002-05-31,20.19161605834961
2002-06-03,19.672481536865234
2002-06-04,19.546791076660156
2002-06-05,19.475749969482422
2002-06-06,18.923828125
2002-06-07,19.426576614379883
2002-06-10,19.333681106567383
2002-06-11,19.126020431518555
2002-06-12,18.852800369262695
2002-06-13,18.95762062072754
2002-06-14,18.472091674804688
2002-06-17,18.814172744750977
2002-06-18,18.952104568481445
2002-06-19,18.758995056152344
2002-06-20,18.896930694580078
2002-06-21,19.106586456298828
2002-06-24,18.91900062561035
2002-06-25,18.764522552490234
2002-06-26,19.128660202026367
2002-06-27,19.172800064086914
2002-06-28,18.841758728027344
2002-07-01,18.648649215698242
2002-07-02,18.201745986938477
2002-07-03,18.05829429626465
2002-07-05,18.0969181060791
2002-07-08,18.0693302154541
2002-07-09,18.1796817779541
2002-07-10,17.716224670410156
2002-07-11,17.62794303894043
2002-07-12,17.5396671295166
2002-07-15,17.313453674316406
2002-07-16,17.241727828979492
2002-07-17,17.49000358581543
2002-07-18,17.683116912841797
2002-07-19,17.37965965270996
2002-07-22,16.39756965637207
2002-07-23,15.421004295349121
2002-07-24,15.641692161560059
2002-07-25,15.448594093322754
2002-07-26,15.69687557220459
2002-07-29,16.452749252319336
2002-07-30,16.60723114013672
2002-07-31,16.877580642700195
2002-08-01,17.09276008605957
2002-08-02,16.61827278137207
2002-08-05,16.441709518432617
2002-08-06,16.883102416992188
2002-08-07,17.335521697998047
2002-08-08,17.57828712463379
2002-08-09,17.82657241821289
2002-08-12,17.77690315246582
2002-08-13,17.434839248657227
2002-08-14,17.37965965270996
2002-08-15,17.837608337402344
2002-08-16,17.80450439453125
2002-08-19,17.94243049621582
2002-08-20,18.11897850036621
2002-08-21,18.841758728027344
2002-08-22,18.80314064025879
2002-08-23,18.356231689453125
2002-08-26,18.455541610717773
2002-08-27,18.052785873413086
2002-08-28,17.738290786743164
2002-08-29,17.721736907958984
2002-08-30,17.71070098876953
2002-09-03,17.203105926513672
2002-09-04,17.732772827148438
2002-09-05,17.38518524169922
2002-09-06,17.661033630371094
2002-09-09,17.903804779052734
2002-09-10,17.67759895324707
2002-09-11,17.903804779052734
2002-09-12,17.71070098876953
2002-09-13,17.252758026123047
2002-09-16,17.004484176635742
2002-09-17,16.447229385375977
2002-09-18,16.237577438354492
2002-09-19,16.07017707824707
2002-09-20,16.310108184814453
2002-09-23,15.969734191894531
2002-09-24,15.528915405273438
2002-09-25,15.595881462097168
2002-09-26,16.343589782714844
2002-09-27,16.41613006591797
2002-09-30,16.220834732055664
2002-10-01,16.678382873535156
2002-10-02,16.28779411315918
2002-10-03,16.14271354675293
2002-10-04,15.378254890441895
2002-10-07,14.80911636352539
2002-10-08,15.149492263793945
2002-10-09,14.80911636352539
2002-10-10,15.355937957763672
2002-10-11,15.768857955932617
2002-10-14,15.846975326538086
2002-10-15,17.029918670654297
2002-10-16,16.259878158569336
2002-10-17,17.074554443359375
2002-10-18,17.515365600585938
2002-10-21,18.106842041015625
2002-10-22,18.13474464416504
2002-10-23,18.821073532104492
2002-10-24,18.290977478027344
2002-10-25,18.413740158081055
2002-10-28,18.586721420288086
2002-10-29,18.720630645751953
2002-10-30,18.915931701660156
2002-10-31,18.943828582763672
2002-11-01,18.927091598510742
2002-11-04,19.446022033691406
2002-11-05,19.37347984313965
2002-11-06,19.674789428710938
2002-11-07,19.31768035888672
2002-11-08,18.81549072265625
2002-11-11,18.413740158081055
2002-11-12,18.832231521606445
2002-11-13,19.027530670166016
2002-11-14,19.473928451538086
2002-11-15,19.752920150756836
2002-11-18,19.607833862304688
2002-11-19,19.390230178833008
2002-11-20,18.954986572265625
2002-11-21,19.189342498779297
2002-11-22,19.395801544189453
2002-11-25,19.89800453186035
2002-11-26,19.725017547607422
2002-11-27,20.16583824157715
2002-11-29,20.05423355102539
2002-12-02,20.059818267822266
2002-12-03,19.86452293395996
2002-12-04,19.937055587768555
2002-12-05,19.870092391967773
2002-12-06,19.92031478881836
2002-12-09,19.82545280456543
2002-12-10,20.05423355102539
2002-12-11,20.422500610351562
2002-12-12,19.865074157714844
2002-12-13,19.870697021484375
2002-12-16,20.270483016967773
2002-12-17,20.16912841796875
2002-12-18,20.270483016967773
2002-12-19,20.270483016967773
2002-12-20,20.270483016967773
2002-12-23,19.977680206298828
2002-12-24,19.84818458557129
2002-12-26,19.45966148376465
2002-12-27,19.172496795654297
2002-12-30,19.482187271118164
2002-12-31,19.786235809326172
2003-01-02,19.932645797729492
2003-01-03,19.870697021484375
2003-01-06,19.842552185058594
2003-01-07,19.58353614807129
2003-01-08,19.555391311645508
2003-01-09,19.566652297973633
2003-01-10,19.735559463500977
2003-01-13,19.4371337890625
2003-01-14,19.45966148376465
2003-01-15,19.358306884765625
2003-01-16,19.228803634643555
2003-01-17,18.907852172851562
2003-01-21,18.52497100830078
2003-01-22,18.158973693847656
2003-01-23,18.06325340270996
2003-01-24,17.533971786499023
2003-01-27,17.483291625976562
2003-01-28,17.34252166748047
2003-01-29,17.567758560180664
2003-01-30,17.55085563659668
2003-01-31,17.764820098876953
2003-02-03,18.142080307006836
2003-02-04,17.894332885742188
2003-02-05,17.90558624267578
2003-02-06,17.35378074645996
2003-02-07,17.08351707458496
2003-02-10,17.044097900390625
2003-02-11,16.92022132873535
2003-02-12,16.92022132873535
2003-02-13,16.813232421875
2003-02-14,16.976526260375977
2003-02-18,17.421358108520508
2003-02-19,17.455129623413086
2003-02-20,16.835758209228516
2003-02-21,17.42698097229004
2003-02-24,16.79071617126465
2003-02-25,16.9934139251709
2003-02-26,16.92022132873535
2003-02-27,17.500181198120117
2003-02-28,17.320005416870117
2003-03-03,17.488922119140625
2003-03-04,17.314361572265625
2003-03-05,17.472021102905273
2003-03-06,17.23554039001465
2003-03-07,17.291845321655273
2003-03-10,17.18486976623535
2003-03-11,17.2524356842041
2003-03-12,16.01931381225586
2003-03-13,16.674449920654297
2003-03-14,17.118785858154297
2003-03-17,17.380844116210938
2003-03-18,18.326507568359375
2003-03-19,18.092933654785156
2003-03-20,18.514495849609375
2003-03-21,18.81072425842285
2003-03-24,18.229656219482422
2003-03-25,18.400554656982422
2003-03-26,18.08724021911621
2003-03-27,17.990394592285156
2003-03-28,18.070146560668945
2003-03-31,17.83088493347168
2003-04-01,17.887855529785156
2003-04-02,17.859365463256836
2003-04-03,18.195478439331055
2003-04-04,17.716951370239258
2003-04-07,18.21257209777832
2003-04-08,17.90494728088379
2003-04-09,17.614410400390625
2003-04-10,17.580224990844727
2003-04-11,17.603008270263672
2003-04-14,17.608713150024414
2003-04-15,17.614410400390625
2003-04-16,17.49477767944336
2003-04-17,17.68846893310547
2003-04-21,17.83658218383789
2003-04-22,18.292325973510742
2003-04-23,18.229656219482422
2003-04-24,18.332195281982422
2003-04-25,18.08724021911621
2003-04-28,18.144214630126953
2003-04-29,18.058746337890625
2003-04-30,18.286619186401367
2003-05-01,18.269533157348633
2003-05-02,18.31511116027832
2003-05-05,18.793636322021484
2003-05-06,18.748062133789062
2003-05-07,18.713884353637695
2003-05-08,18.514495849609375
2003-05-09,18.514495849609375
2003-05-12,18.49740982055664
2003-05-13,18.16129493713379
2003-05-14,18.400554656982422
2003-05-15,18.13851547241211
2003-05-16,17.7739200592041
2003-05-19,18.0302677154541
2003-05-20,18.16129493713379
2003-05-21,18.366378784179688
2003-05-22,18.286619186401367
2003-05-23,18.21257209777832
2003-05-27,18.74237060546875
2003-05-28,18.770845413208008
2003-05-29,18.799333572387695
2003-05-30,19.175315856933594
2003-06-02,19.397491455078125
2003-06-03,19.47725486755371
2003-06-04,20.109601974487305
2003-06-05,20.08110809326172
2003-06-06,19.978567123413086
2003-06-09,19.437366485595703
2003-06-10,19.539915084838867
2003-06-11,19.824748992919922
2003-06-12,19.784496307373047
2003-06-13,19.790245056152344
2003-06-16,20.307859420776367
2003-06-17,20.072057723999023
2003-06-18,20.19283676147461
2003-06-19,20.12957763671875
2003-06-20,19.997295379638672
2003-06-23,19.5084228515625
2003-06-24,19.450916290283203
2003-06-25,19.657962799072266
2003-06-26,19.611949920654297
2003-06-27,19.611949920654297
2003-06-30,19.036819458007812
2003-07-01,19.554443359375
2003-07-02,19.870763778686523
2003-07-03,19.847753524780273
2003-07-07,20.5034122467041
2003-07-08,20.78521728515625
2003-07-09,20.60693359375
2003-07-10,20.100820541381836
2003-07-11,20.555173873901367
2003-07-14,20.595426559448242
2003-07-15,20.73920440673828
2003-07-16,20.23309326171875
2003-07-17,20.100820541381836
2003-07-18,20.244598388671875
2003-07-21,20.0030460357666
2003-07-22,20.53216552734375
2003-07-23,20.457399368286133
2003-07-24,20.307859420776367
2003-07-25,20.348121643066406
2003-07-28,20.215835571289062
2003-07-29,20.020296096801758
2003-07-30,19.99153709411621
2003-07-31,19.72698211669922
2003-08-01,20.037548065185547
2003-08-04,20.767976760864258
2003-08-05,20.744964599609375
2003-08-06,20.773710250854492
2003-08-07,20.526405334472656
2003-08-08,20.848485946655273
2003-08-11,20.992265701293945
2003-08-12,21.27983283996582
2003-08-13,21.27983283996582
2003-08-14,21.07854461669922
2003-08-15,22.16553497314453
2003-08-18,22.936195373535156
2003-08-19,23.12025260925293
2003-08-20,22.91895294189453
2003-08-21,22.924705505371094
2003-08-22,22.855690002441406
2003-08-25,22.895938873291016
2003-08-26,22.77516746520996
2003-08-27,22.7636661529541
2003-08-28,22.78093147277832
2003-08-29,22.982223510742188
2003-09-02,23.131759643554688
2003-09-03,22.99372100830078
2003-09-04,22.982223510742188
2003-09-05,22.77516746520996
2003-09-08,22.660154342651367
2003-09-09,22.343820571899414
2003-09-10,21.923980712890625
2003-09-11,21.969995498657227
2003-09-12,21.99873924255371
2003-09-15,21.734188079833984
2003-09-16,22.48760986328125
2003-09-17,22.085023880004883
2003-09-18,22.195232391357422
