Date,ZTS
2014-04-21,26.244083404541016
2014-04-22,27.02155113220215
2014-04-23,26.569534301757812
2014-04-24,27.087909698486328
2014-04-25,27.332595825195312
2014-04-28,27.550094604492188
2014-04-29,27.667905807495117
2014-04-30,27.423227310180664
2014-05-01,27.468538284301758
2014-05-02,27.767597198486328
2014-05-05,27.667905807495117
2014-05-06,27.994163513183594
2014-05-07,27.776657104492188
2014-05-08,27.622594833374023
2014-05-09,27.676973342895508
2014-05-12,27.92166519165039
2014-05-13,27.849157333374023
2014-05-14,27.767597198486328
2014-05-15,27.604482650756836
2014-05-16,27.731348037719727
2014-05-19,27.604482650756836
2014-05-20,27.441347122192383
2014-05-21,27.568225860595703
2014-05-22,27.486661911010742
2014-05-23,27.667905807495117
2014-05-27,27.821975708007812
2014-05-28,27.622594833374023
2014-05-29,27.84009552001953
2014-05-30,27.821975708007812
2014-06-02,28.021343231201172
2014-06-03,28.320415496826172
2014-06-04,28.429162979125977
2014-06-05,28.64666748046875
2014-06-06,28.764474868774414
2014-06-09,29.0091609954834
2014-06-10,29.453222274780273
2014-06-11,29.1179141998291
2014-06-12,28.991043090820312
2014-06-13,29.108848571777344
2014-06-16,29.1179141998291
2014-06-17,29.734172821044922
2014-06-18,29.806663513183594
2014-06-19,29.498537063598633
2014-06-20,29.416975021362305
2014-06-23,29.580110549926758
2014-06-24,29.33540916442871
2014-06-25,29.33540916442871
2014-06-26,29.217605590820312
2014-06-27,29.344484329223633
2014-06-30,29.244789123535156
2014-07-01,29.462291717529297
2014-07-02,29.670734405517578
2014-07-03,29.824798583984375
2014-07-07,29.507598876953125
2014-07-08,29.43510627746582
2014-07-09,29.416975021362305
2014-07-10,29.471363067626953
2014-07-11,29.33540916442871
2014-07-14,29.661672592163086
2014-07-15,29.35354232788086
2014-07-16,29.571043014526367
2014-07-17,29.19041633605957
2014-07-18,29.625415802001953
2014-07-21,29.770414352416992
2014-07-22,29.78853988647461
2014-07-23,29.761363983154297
2014-07-24,29.806663513183594
2014-07-25,29.74322509765625
2014-07-28,29.779476165771484
2014-07-29,29.933551788330078
2014-07-30,30.033222198486328
2014-07-31,29.824798583984375
2014-08-01,29.670734405517578
2014-08-04,30.12385368347168
2014-08-05,29.19041633605957
2014-08-06,29.271974563598633
2014-08-07,28.809785842895508
2014-08-08,29.290103912353516
2014-08-11,29.543859481811523
2014-08-12,29.407917022705078
2014-08-13,29.78853988647461
2014-08-14,29.969797134399414
2014-08-15,30.531665802001953
2014-08-18,30.815017700195312
2014-08-19,31.350868225097656
2014-08-20,31.59606170654297
2014-08-21,31.686899185180664
2014-08-22,31.686899185180664
2014-08-25,31.69598388671875
2014-08-26,31.904855728149414
2014-08-27,32.09556198120117
2014-08-28,32.08649826049805
2014-08-29,32.18638229370117
2014-09-02,32.222721099853516
2014-09-03,32.477027893066406
2014-09-04,32.249969482421875
2014-09-05,32.731319427490234
2014-09-08,32.94929885864258
2014-09-09,32.858463287353516
2014-09-10,32.9129638671875
2014-09-11,32.940208435058594
2014-09-12,32.858463287353516
2014-09-15,32.940208435058594
2014-09-16,33.14000701904297
2014-09-17,33.28532409667969
2014-09-18,33.33073425292969
2014-09-19,33.78482437133789
2014-09-22,33.258060455322266
2014-09-23,32.586002349853516
2014-09-24,33.221744537353516
2014-09-25,32.967464447021484
2014-09-26,33.26713180541992
2014-09-29,33.412452697753906
2014-09-30,33.557762145996094
2014-10-01,33.103668212890625
2014-10-02,33.52144241333008
2014-10-03,34.211666107177734
2014-10-06,34.20259475708008
2014-10-07,33.339805603027344
2014-10-08,34.102684020996094
2014-10-09,33.621341705322266
2014-10-10,33.31256103515625
2014-10-13,32.304466247558594
2014-10-14,32.57691955566406
2014-10-15,32.022918701171875
2014-10-16,31.850372314453125
2014-10-17,32.122833251953125
2014-10-20,32.15914535522461
2014-10-21,32.7767219543457
2014-10-22,32.595088958740234
2014-10-23,32.79489517211914
2014-10-24,33.221744537353516
2014-10-27,33.2126579284668
2014-10-28,33.61225891113281
2014-10-29,33.258060455322266
2014-10-30,33.8938102722168
2014-10-31,33.748497009277344
2014-11-03,34.323585510253906
2014-11-04,35.5975227355957
2014-11-05,35.73401641845703
2014-11-06,36.13441467285156
2014-11-07,36.607582092285156
2014-11-10,36.543880462646484
2014-11-11,39.783329010009766
2014-11-12,38.80057144165039
2014-11-13,39.34656524658203
2014-11-14,39.25555419921875
2014-11-17,40.247406005859375
2014-11-18,40.21100997924805
2014-11-19,39.49213790893555
2014-11-20,39.2646484375
2014-11-21,39.91981887817383
2014-11-24,40.565887451171875
2014-11-25,39.95623016357422
2014-11-26,40.64778518676758
2014-11-28,40.88438034057617
2014-12-01,40.374794006347656
2014-12-02,40.711490631103516
2014-12-03,40.838890075683594
2014-12-04,40.03812026977539
2014-12-05,40.01992416381836
2014-12-08,40.129112243652344
2014-12-09,39.87431335449219
2014-12-10,38.91886520385742
2014-12-11,39.018959045410156
2014-12-12,38.008907318115234
2014-12-15,37.98160934448242
2014-12-16,37.171749114990234
2014-12-17,37.426536560058594
2014-12-18,39.2646484375
2014-12-19,39.59223937988281
2014-12-22,39.50124740600586
2014-12-23,39.100868225097656
2014-12-24,39.892520904541016
2014-12-26,40.22011184692383
2014-12-29,40.04720687866211
2014-12-30,39.446651458740234
2014-12-31,39.15547561645508
2015-01-02,39.4102668762207
2015-01-05,39.173667907714844
2015-01-06,38.791473388671875
2015-01-07,39.59223937988281
2015-01-08,40.201900482177734
2015-01-09,40.265602111816406
2015-01-12,39.510345458984375
2015-01-13,38.95527267456055
2015-01-14,39.15547561645508
2015-01-15,39.07356262207031
2015-01-16,40.23830795288086
2015-01-20,39.71227264404297
2015-01-21,40.3413200378418
2015-01-22,40.57835006713867
2015-01-23,40.222816467285156
2015-01-26,40.19546890258789
2015-01-27,39.47524642944336
2015-01-28,39.30202102661133
2015-01-29,39.49348449707031
2015-01-30,38.955589294433594
2015-02-02,39.548179626464844
2015-02-03,39.65756607055664
2015-02-04,39.62110137939453
2015-02-05,39.5664176940918
2015-02-06,39.80343246459961
2015-02-09,39.08320999145508
2015-02-10,40.0313606262207
2015-02-11,41.72706604003906
2015-02-12,41.745296478271484
2015-02-13,41.44443893432617
2015-02-17,42.119083404541016
2015-02-18,41.79998779296875
2015-02-19,41.617671966552734
2015-02-20,41.572078704833984
2015-02-23,41.5538444519043
2015-02-24,41.38974380493164
2015-02-25,41.681480407714844
2015-02-26,42.50197219848633
2015-02-27,42.018798828125
2015-03-02,43.13103103637695
2015-03-03,42.42904281616211
2015-03-04,42.14643478393555
2015-03-05,42.35612106323242
2015-03-06,41.73617172241211
2015-03-09,42.20112609863281
2015-03-10,41.663238525390625
2015-03-11,41.94586944580078
2015-03-12,42.70255661010742
2015-03-13,42.34699630737305
2015-03-16,42.8301887512207
2015-03-17,42.98516845703125
2015-03-18,43.31336212158203
2015-03-19,43.22219467163086
2015-03-20,43.15837478637695
2015-03-23,42.98516845703125
2015-03-24,42.86665344238281
2015-03-25,42.18289566040039
2015-03-26,42.03703308105469
2015-03-27,42.13731384277344
2015-03-30,42.77549362182617
2015-03-31,42.20112609863281
2015-04-01,42.18289566040039
2015-04-02,42.392578125
2015-04-06,42.23759460449219
2015-04-07,42.3408088684082
2015-04-08,42.20380401611328
2015-04-09,42.514320373535156
2015-04-10,43.08057403564453
2015-04-13,42.61478805541992
2015-04-14,42.833980560302734
2015-04-15,42.92530059814453
2015-04-16,43.053165435791016
2015-04-17,42.71525192260742
2015-04-20,42.96185302734375
2015-04-21,43.41850280761719
2015-04-22,42.95271682739258
2015-04-23,42.97098159790039
2015-04-24,43.75641632080078
2015-04-27,42.770057678222656
2015-04-28,41.765411376953125
2015-04-29,41.299625396728516
2015-04-30,40.568992614746094
2015-05-01,40.742515563964844
2015-05-04,41.46402359008789
2015-05-05,41.71974182128906
2015-05-06,41.363563537597656
2015-05-07,41.61014938354492
2015-05-08,41.92068862915039
2015-05-11,42.094215393066406
2015-05-12,41.62841033935547
2015-05-13,41.664947509765625
2015-05-14,42.26771545410156
2015-05-15,42.45953369140625
2015-05-18,42.67872619628906
2015-05-19,43.33628845214844
2015-05-20,43.18104553222656
2015-05-21,43.65595626831055
2015-05-22,43.50070571899414
2015-05-26,43.79295349121094
2015-05-27,45.162906646728516
2015-05-28,44.85239028930664
2015-05-29,45.45515441894531
2015-06-01,45.46431350708008
2015-06-02,45.2816276550293
2015-06-03,45.254234313964844
2015-06-04,44.66059112548828
2015-06-05,44.761043548583984
2015-06-08,44.56925582885742
2015-06-09,44.971126556396484
2015-06-10,45.3820915222168
2015-06-11,45.54650115966797
2015-06-12,44.824974060058594
2015-06-15,44.99850845336914
2015-06-16,45.4003791809082
2015-06-17,45.820499420166016
2015-06-18,46.12187194824219
2015-06-19,45.88442611694336
2015-06-22,45.86614990234375
2015-06-23,46.094482421875
2015-06-24,45.4003791809082
2015-06-25,50.57880783081055
2015-06-26,44.40485382080078
2015-06-29,42.98923873901367
2015-06-30,44.039546966552734
2015-07-01,44.23134994506836
2015-07-02,44.12176513671875
2015-07-06,44.20392990112305
2015-07-07,43.729026794433594
2015-07-08,42.45038986206055
2015-07-09,42.53260040283203
2015-07-10,42.8887825012207
2015-07-13,42.96185302734375
2015-07-14,43.34542465209961
2015-07-15,43.025787353515625
2015-07-16,43.838626861572266
2015-07-17,43.65595626831055
2015-07-20,44.73365783691406
2015-07-21,44.86152648925781
2015-07-22,45.68350601196289
2015-07-23,45.52821350097656
2015-07-24,45.19945526123047
2015-07-27,45.190311431884766
2015-07-28,44.61491775512695
2015-07-29,44.20392990112305
2015-07-30,44.34092712402344
2015-07-31,44.73365783691406
2015-08-03,44.277000427246094
2015-08-04,44.61491775512695
2015-08-05,44.395729064941406
2015-08-06,44.0943489074707
2015-08-07,44.12176513671875
2015-08-10,44.1948127746582
2015-08-11,44.1060676574707
2015-08-12,43.785865783691406
2015-08-13,43.602874755859375
2015-08-14,43.42904281616211
2015-08-17,44.545188903808594
2015-08-18,43.66691970825195
2015-08-19,43.831600189208984
2015-08-20,42.431846618652344
2015-08-21,41.18761444091797
2015-08-24,39.8244514465332
2015-08-25,38.937015533447266
2015-08-26,40.483158111572266
2015-08-27,41.956119537353516
2015-08-28,41.88291549682617
2015-08-31,41.05039596557617
2015-09-01,40.23615264892578
2015-09-02,41.27909851074219
2015-09-03,40.739322662353516
2015-09-04,40.263587951660156
2015-09-08,41.06868362426758
2015-09-09,40.20871353149414
2015-09-10,40.56550979614258
2015-09-11,41.16931915283203
2015-09-14,40.6844482421875
2015-09-15,41.22420883178711
2015-09-16,40.72102355957031
2015-09-17,42.093345642089844
2015-09-18,41.27909851074219
2015-09-21,40.71187210083008
2015-09-22,40.464866638183594
2015-09-23,40.547203063964844
2015-09-24,39.87934494018555
2015-09-25,38.89127731323242
2015-09-28,36.55835723876953
2015-09-29,36.274742126464844
2015-09-30,37.67449951171875
2015-10-01,37.775146484375
2015-10-02,39.35786819458008
2015-10-05,39.20233917236328
2015-10-06,37.86662673950195
2015-10-07,39.037662506103516
2015-10-08,39.54084396362305
2015-10-09,39.156593322753906
2015-10-12,39.07426071166992
2015-10-13,38.71745681762695
2015-10-14,38.772361755371094
2015-10-15,39.339576721191406
2015-10-16,40.190399169921875
2015-10-19,40.05317306518555
2015-10-20,39.421913146972656
2015-10-21,38.11363983154297
2015-10-22,37.32683563232422
2015-10-23,38.918731689453125
2015-10-26,38.744911193847656
2015-10-27,39.10171127319336
2015-10-28,39.650638580322266
2015-10-29,39.8427619934082
2015-10-30,39.348716735839844
2015-11-02,40.4740104675293
2015-11-03,42.74074935913086
2015-11-04,42.667423248291016
2015-11-05,41.66832733154297
2015-11-06,42.135807037353516
2015-11-09,41.979976654052734
2015-11-10,42.05329895019531
2015-11-11,41.32002639770508
2015-11-12,40.815895080566406
2015-11-13,41.109214782714844
2015-11-16,41.52168273925781
2015-11-17,41.95248031616211
2015-11-18,43.24488067626953
2015-11-19,42.98822784423828
2015-11-20,43.373191833496094
2015-11-23,43.043235778808594
2015-11-24,43.01572799682617
2015-11-25,43.052398681640625
2015-11-27,43.15321731567383
2015-11-30,42.8049201965332
2015-12-01,43.08905792236328
2015-12-02,42.50244140625
2015-12-03,41.430015563964844
2015-12-04,42.584930419921875
2015-12-07,42.080814361572266
2015-12-08,42.108299255371094
2015-12-09,41.43918991088867
2015-12-10,42.25496292114258
2015-12-11,42.00748825073242
2015-12-14,42.70407485961914
2015-12-15,43.052398681640625
2015-12-16,43.162384033203125
2015-12-17,42.83240509033203
2015-12-18,42.71326446533203
2015-12-21,43.39152908325195
2015-12-22,43.739830017089844
2015-12-23,43.97815704345703
2015-12-24,44.11563491821289
2015-12-28,43.90481948852539
2015-12-29,44.29896926879883
2015-12-30,44.23479461669922
2015-12-31,43.92315673828125
2016-01-04,43.327362060546875
2016-01-05,44.00564956665039
2016-01-06,44.01482009887695
2016-01-07,42.67657470703125
2016-01-08,42.05329895019531
2016-01-11,40.861724853515625
2016-01-12,41.219207763671875
2016-01-13,39.642669677734375
2016-01-14,40.449275970458984
2016-01-15,39.76181411743164
2016-01-19,39.674556732177734
2016-01-20,40.225711822509766
2016-01-21,39.57350540161133
2016-01-22,39.867462158203125
2016-01-25,39.68375015258789
2016-01-26,40.29920196533203
2016-01-27,39.63780212402344
2016-01-28,39.353050231933594
2016-01-29,39.54595184326172
2016-02-01,39.4632682800293
2016-02-02,38.32420349121094
2016-02-03,37.94757080078125
2016-02-04,38.15886688232422
2016-02-05,37.58012008666992
2016-02-08,36.91873550415039
2016-02-09,36.6156005859375
2016-02-10,36.12873840332031
2016-02-11,36.15629577636719
2016-02-12,37.13921356201172
2016-02-16,37.13921356201172
2016-02-17,38.39768981933594
2016-02-18,38.599788665771484
2016-02-19,38.425254821777344
2016-02-22,39.28874206542969
2016-02-23,38.92129135131836
2016-02-24,38.92129135131836
2016-02-25,39.40815353393555
2016-02-26,38.91211700439453
2016-02-29,37.717926025390625
2016-03-01,38.673274993896484
2016-03-02,38.32420349121094
2016-03-03,37.736305236816406
2016-03-04,37.47907638549805
2016-03-07,37.84653091430664
2016-03-08,36.95548629760742
2016-03-09,37.166751861572266
2016-03-10,36.661521911621094
2016-03-11,38.462005615234375
2016-03-14,37.94757080078125
2016-03-15,37.405609130859375
2016-03-16,37.166751861572266
2016-03-17,36.48698806762695
2016-03-18,37.53418731689453
2016-03-21,38.23232650756836
2016-03-22,39.27036666870117
2016-03-23,39.169315338134766
2016-03-24,39.0223388671875
2016-03-28,38.746768951416016
2016-03-29,39.61024475097656
2016-03-30,40.43699645996094
2016-03-31,40.72176742553711
2016-04-01,41.32803726196289
2016-04-04,42.03537368774414
2016-04-05,42.205657958984375
2016-04-06,43.51279067993164
2016-04-07,43.439151763916016
2016-04-08,43.20903015136719
2016-04-11,42.960479736328125
2016-04-12,43.27345657348633
2016-04-13,43.724517822265625
2016-04-14,43.8809928894043
2016-04-15,44.28601837158203
2016-04-18,44.709468841552734
2016-04-19,44.70025634765625
2016-04-20,44.61742401123047
2016-04-21,44.58979415893555
2016-04-22,44.773895263671875
2016-04-25,43.55881118774414
2016-04-26,43.82578659057617
2016-04-27,43.68768310546875
2016-04-28,43.439151763916016
2016-04-29,43.29187774658203
2016-05-02,44.21238327026367
2016-05-03,44.32286071777344
2016-05-04,43.3102912902832
2016-05-05,44.40568923950195
2016-05-06,43.57722854614258
2016-05-09,43.724517822265625
2016-05-10,42.85921859741211
2016-05-11,42.34375
2016-05-12,42.57387161254883
2016-05-13,42.70274353027344
2016-05-16,43.05252456665039
2016-05-17,42.80398941040039
2016-05-18,43.227439880371094
2016-05-19,42.73957061767578
2016-05-20,43.319488525390625
2016-05-23,42.711944580078125
2016-05-24,43.53121566772461
2016-05-25,43.26425552368164
2016-05-26,43.568031311035156
2016-05-27,43.42995834350586
2016-05-31,43.65087890625
2016-06-01,44.04671096801758
2016-06-02,44.30443572998047
2016-06-03,44.120338439941406
2016-06-06,44.56217956542969
2016-06-07,44.506961822509766
2016-06-08,44.59901428222656
2016-06-09,44.31364822387695
2016-06-10,43.623260498046875
2016-06-13,42.51862716674805
2016-06-14,43.439151763916016
2016-06-15,43.46677780151367
2016-06-16,43.50358581542969
2016-06-17,42.7487678527832
2016-06-20,43.181419372558594
2016-06-21,43.53121566772461
2016-06-22,43.568031311035156
2016-06-23,44.09272003173828
2016-06-24,42.813201904296875
2016-06-27,41.809844970703125
2016-06-28,42.819923400878906
2016-06-29,43.576316833496094
2016-06-30,43.779258728027344
2016-07-01,43.77002716064453
2016-07-05,43.816162109375
2016-07-06,44.36040496826172
2016-07-07,43.991424560546875
2016-07-08,44.73860168457031
2016-07-11,44.54489517211914
2016-07-12,45.07990646362305
2016-07-13,45.37509536743164
2016-07-14,46.10383224487305
2016-07-15,45.82710266113281
2016-07-18,45.86397933959961
2016-07-19,45.54113006591797
2016-07-20,46.352882385253906
2016-07-21,46.25141906738281
2016-07-22,46.36211013793945
2016-07-25,46.11305618286133
2016-07-26,46.04847717285156
2016-07-27,45.983909606933594
2016-07-28,46.17762756347656
2016-07-29,46.55582046508789
2016-08-01,46.491249084472656
2016-08-02,45.86397933959961
2016-08-03,47.238426208496094
2016-08-04,47.42291259765625
2016-08-05,47.12773513793945
2016-08-08,46.860225677490234
2016-08-09,46.980140686035156
2016-08-10,47.791908264160156
2016-08-11,48.03173065185547
2016-08-12,47.94872283935547
2016-08-15,48.31768798828125
2016-08-16,48.05018615722656
2016-08-17,48.243892669677734
2016-08-18,48.23467254638672
2016-08-19,48.46528625488281
2016-08-22,47.25688171386719
2016-08-23,47.27534484863281
2016-08-24,46.703426361083984
2016-08-25,46.55582046508789
2016-08-26,46.82332992553711
2016-08-29,46.82332992553711
2016-08-30,46.81410598754883
2016-08-31,47.13697052001953
2016-09-01,47.14619445800781
2016-09-02,47.284542083740234
2016-09-06,47.31222915649414
2016-09-07,48.00407409667969
2016-09-08,47.42291259765625
2016-09-09,46.482032775878906
2016-09-12,47.183082580566406
2016-09-13,46.41744613647461
2016-09-14,46.629608154296875
2016-09-15,46.78644561767578
2016-09-16,46.59273147583008
2016-09-19,46.41744613647461
2016-09-20,46.67573547363281
2016-09-21,47.10006332397461
2016-09-22,47.625850677490234
2016-09-23,47.515159606933594
2016-09-26,47.238426208496094
2016-09-27,47.84724807739258
2016-09-28,47.736572265625
2016-09-29,47.06317138671875
2016-09-30,47.976383209228516
2016-10-03,48.29924392700195
2016-10-04,48.25312805175781
2016-10-05,48.133201599121094
2016-10-06,47.64431381225586
2016-10-07,47.82878875732422
2016-10-10,48.603660583496094
2016-10-11,47.007808685302734
2016-10-12,47.4321403503418
2016-10-13,47.06317138671875
