Date,TSN
2009-01-22,6.160867214202881
2009-01-23,6.262101650238037
2009-01-26,6.442876815795898
2009-01-27,6.667043209075928
2009-01-28,6.695966720581055
2009-01-29,6.616423606872559
2009-01-30,6.3994951248168945
2009-02-02,6.3994951248168945
2009-02-03,6.659811019897461
2009-02-04,6.565807819366455
2009-02-05,6.818894386291504
2009-02-06,7.028594970703125
2009-02-09,6.8333587646484375
2009-02-10,6.616423606872559
2009-02-11,6.565807819366455
2009-02-12,6.573038578033447
2009-02-13,6.363336563110352
2009-02-17,6.001784801483154
2009-02-18,5.915011882781982
2009-02-19,5.915011882781982
2009-02-20,5.604074478149414
2009-02-23,5.502840518951416
2009-02-24,5.929471969604492
2009-02-25,5.6170125007629395
2009-02-26,5.8204779624938965
2009-02-27,6.125669479370117
2009-03-02,5.994870662689209
2009-03-03,5.798675537109375
2009-03-04,5.885876178741455
2009-03-05,5.515283107757568
2009-03-06,5.798675537109375
2009-03-09,5.849542140960693
2009-03-10,6.16926908493042
2009-03-11,6.43812894821167
2009-03-12,6.736058712005615
2009-03-13,6.837789058685303
2009-03-16,6.845052719116211
2009-03-17,6.961319923400879
2009-03-18,6.852321624755859
2009-03-19,6.794189929962158
2009-03-20,6.627058982849121
2009-03-23,7.121177673339844
2009-03-24,7.179311752319336
2009-03-25,7.179311752319336
2009-03-26,7.215647220611572
2009-03-27,7.150245189666748
2009-03-30,6.779657363891602
2009-03-31,6.823254108428955
2009-04-01,7.106647491455078
2009-04-02,7.281042575836182
2009-04-03,7.651638031005859
2009-04-06,7.448171615600586
2009-04-07,7.520838260650635
2009-04-08,7.637106418609619
2009-04-09,7.985897064208984
2009-04-13,8.16029167175293
2009-04-14,7.775169372558594
2009-04-15,7.840567588806152
2009-04-16,7.9495649337768555
2009-04-17,8.116693496704102
2009-04-20,7.702503681182861
2009-04-21,7.89870023727417
2009-04-22,7.935031890869141
2009-04-23,8.00042724609375
2009-04-24,7.942294120788574
2009-04-27,7.23744535446167
2009-04-28,7.339174747467041
2009-04-29,7.440909385681152
2009-04-30,7.6589035987854
2009-05-01,7.673435211181641
2009-05-04,8.501818656921387
2009-05-05,8.828810691833496
2009-05-06,8.85060977935791
2009-05-07,8.85060977935791
2009-05-08,8.995944023132324
2009-05-11,8.974141120910645
2009-05-12,8.865144729614258
2009-05-13,8.76341438293457
2009-05-14,9.315666198730469
2009-05-15,9.126739501953125
2009-05-18,9.562731742858887
2009-05-19,9.555459976196289
2009-05-20,9.744391441345215
2009-05-21,9.657191276550293
2009-05-22,9.722591400146484
2009-05-26,9.824325561523438
2009-05-27,9.947854995727539
2009-05-28,10.115472793579102
2009-05-29,9.707357406616211
2009-06-01,9.670917510986328
2009-06-02,9.73651123046875
2009-06-03,9.802098274230957
2009-06-04,9.940567970275879
2009-06-05,9.678207397460938
2009-06-08,9.692778587341309
2009-06-09,9.641766548156738
2009-06-10,9.328392028808594
2009-06-11,9.517876625061035
2009-06-12,9.510581970214844
2009-06-15,9.233651161193848
2009-06-16,9.175346374511719
2009-06-17,9.335677146911621
2009-06-18,9.48143482208252
2009-06-19,9.146196365356445
2009-06-22,8.81824779510498
2009-06-23,8.745365142822266
2009-06-24,9.02959156036377
2009-06-25,9.146196365356445
2009-06-26,9.364830017089844
2009-06-29,9.313815116882324
2009-06-30,9.189923286437988
2009-07-01,9.40855598449707
2009-07-02,9.226358413696289
2009-07-06,9.291951179504395
2009-07-07,9.226358413696289
2009-07-08,9.02959156036377
2009-07-09,8.920271873474121
2009-07-10,9.036874771118164
2009-07-13,9.182632446289062
2009-07-14,9.291951179504395
2009-07-15,9.568887710571289
2009-07-16,9.641766548156738
2009-07-17,9.211787223815918
2009-07-20,8.359111785888672
2009-07-21,8.329962730407715
2009-07-22,8.373687744140625
2009-07-23,8.570460319519043
2009-07-24,8.628759384155273
2009-07-27,8.475716590881348
2009-07-28,8.402836799621582
2009-07-29,8.1842041015625
2009-07-30,8.162341117858887
2009-07-31,8.329962730407715
2009-08-03,8.10403823852539
2009-08-04,8.257084846496582
2009-08-05,7.980146408081055
2009-08-06,8.096752166748047
2009-08-07,8.19878101348877
2009-08-10,8.162341117858887
2009-08-11,8.147767066955566
2009-08-12,8.118616104125977
2009-08-13,8.074888229370117
2009-08-14,8.286234855651855
2009-08-17,8.111330032348633
2009-08-18,8.366403579711914
2009-08-19,8.380977630615234
2009-08-20,8.490291595458984
2009-08-21,8.614187240600586
2009-08-24,8.81824779510498
2009-08-25,8.89112377166748
2009-08-26,8.81824779510498
2009-08-27,8.789094924926758
2009-08-28,8.613603591918945
2009-08-31,8.767160415649414
2009-09-01,8.481988906860352
2009-09-02,8.759844779968262
2009-09-03,8.759844779968262
2009-09-04,8.942646026611328
2009-09-08,9.110821723937988
2009-09-09,9.118134498596191
2009-09-10,9.27900218963623
2009-09-11,9.322875022888184
2009-09-14,9.103510856628418
2009-09-15,9.40330696105957
2009-09-16,9.220502853393555
2009-09-17,9.052327156066895
2009-09-18,9.286314964294434
2009-09-21,9.322875022888184
2009-09-22,9.410618782043457
2009-09-23,9.48373794555664
2009-09-24,9.315564155578613
2009-09-25,9.27900218963623
2009-09-28,9.40330696105957
2009-09-29,9.227819442749023
2009-09-30,9.235128402709961
2009-10-01,9.008454322814941
2009-10-02,9.008454322814941
2009-10-05,9.0303955078125
2009-10-06,9.17663288116455
2009-10-07,9.074259757995605
2009-10-08,9.140069961547852
2009-10-09,9.322875022888184
2009-10-12,9.293624877929688
2009-10-13,9.27900218963623
2009-10-14,9.052327156066895
2009-10-15,9.008454322814941
2009-10-16,9.074259757995605
2009-10-19,8.986519813537598
2009-10-20,8.884149551391602
2009-10-21,8.935332298278809
2009-10-22,9.023080825805664
2009-10-23,8.825652122497559
2009-10-26,8.81103229522705
2009-10-27,9.023080825805664
2009-10-28,9.081576347351074
2009-10-29,9.54954719543457
2009-10-30,9.154696464538574
2009-11-02,9.293624877929688
2009-11-03,9.213191986083984
2009-11-04,9.132759094238281
2009-11-05,9.242440223693848
2009-11-06,9.410618782043457
2009-11-09,9.578795433044434
2009-11-10,9.644603729248047
2009-11-11,9.53492546081543
2009-11-12,9.48373794555664
2009-11-13,9.439866065979004
2009-11-16,9.527610778808594
2009-11-17,9.512986183166504
2009-11-18,9.571483612060547
2009-11-19,9.556861877441406
2009-11-20,9.556861877441406
2009-11-23,9.417928695678711
2009-11-24,9.045015335083008
2009-11-25,9.081576347351074
2009-11-27,9.015557289123535
2009-11-30,8.81749153137207
2009-12-01,8.971538543701172
2009-12-02,8.942194938659668
2009-12-03,9.132925033569336
2009-12-04,9.242959976196289
2009-12-07,9.323654174804688
2009-12-08,9.228287696838379
2009-12-09,9.198946952819824
2009-12-10,9.25029468536377
2009-12-11,9.272302627563477
2009-12-14,9.323654174804688
2009-12-15,9.191611289978027
2009-12-16,9.14026165008545
2009-12-17,8.949532508850098
2009-12-18,8.93486213684082
2009-12-21,9.008218765258789
2009-12-22,9.05223560333252
2009-12-23,9.05223560333252
2009-12-24,9.125589370727539
2009-12-28,9.257633209228516
2009-12-29,9.220953941345215
2009-12-30,9.169602394104004
2009-12-31,9.00088119506836
2010-01-04,8.978877067565918
2010-01-05,9.14759635925293
2010-01-06,9.609747886657715
2010-01-07,9.778467178344727
2010-01-08,9.75645923614502
2010-01-11,9.62441635131836
2010-01-12,9.514378547668457
2010-01-13,9.7637939453125
2010-01-14,10.299301147460938
2010-01-15,10.189262390136719
2010-01-19,10.262619972229004
2010-01-20,10.196600914001465
2010-01-21,10.013209342956543
2010-01-22,10.101238250732422
2010-01-25,10.189262390136719
2010-01-26,10.25528621673584
2010-01-27,10.10856819152832
2010-01-28,10.115910530090332
2010-01-29,10.137913703918457
2010-02-01,10.262619972229004
2010-02-02,10.46802043914795
2010-02-03,10.52670669555664
2010-02-04,10.262619972229004
2010-02-05,10.746776580810547
2010-02-08,11.06954574584961
2010-02-09,11.30428695678711
2010-02-10,11.392317771911621
2010-02-11,11.707748413085938
2010-02-12,11.766436576843262
2010-02-16,12.05986213684082
2010-02-17,12.199239730834961
2010-02-18,12.397306442260742
2010-02-19,12.43398380279541
2010-02-22,12.20657730102539
2010-02-23,12.28726863861084
2010-02-24,12.228584289550781
2010-02-25,12.500656127929688
2010-02-26,12.530068397521973
