Date,MDT
2000-06-27,28.93153953552246
2000-06-28,29.2681827545166
2000-06-29,29.508630752563477
2000-06-30,30.66282844543457
2000-07-03,30.047266006469727
2000-07-05,29.57740020751953
2000-07-06,30.03955841064453
2000-07-07,30.848318099975586
2000-07-10,31.117897033691406
2000-07-11,31.58003044128418
2000-07-12,30.925317764282227
2000-07-13,31.271913528442383
2000-07-14,30.963844299316406
2000-07-17,31.34897232055664
2000-07-18,32.08070755004883
2000-07-19,31.117897033691406
2000-07-20,31.69558334350586
2000-07-21,31.117897033691406
2000-07-24,32.23473358154297
2000-07-25,32.3887939453125
2000-07-26,31.88814353942871
2000-07-27,33.274574279785156
2000-07-28,32.04219055175781
2000-07-31,31.464506149291992
2000-08-01,33.69821548461914
2000-08-02,33.62119674682617
2000-08-03,33.890769958496094
2000-08-04,34.35292053222656
2000-08-07,34.42994689941406
2000-08-08,34.16035842895508
2000-08-09,34.6610107421875
2000-08-10,34.6610107421875
2000-08-11,33.890769958496094
2000-08-14,33.4671516418457
2000-08-15,33.12052536010742
2000-08-16,33.58266830444336
2000-08-17,32.350284576416016
2000-08-18,31.310462951660156
2000-08-21,31.425989151000977
2000-08-22,30.617238998413086
2000-08-23,31.34897232055664
2000-08-24,31.387470245361328
2000-08-25,31.84963035583496
2000-08-28,31.965190887451172
2000-08-29,32.11921691894531
2000-08-30,32.73541259765625
2000-08-31,31.589677810668945
2000-09-01,32.00368118286133
2000-09-05,31.503028869628906
2000-09-06,31.58003044128418
2000-09-07,31.84963035583496
2000-09-08,31.84963035583496
2000-09-11,31.73410415649414
2000-09-12,30.886825561523438
2000-09-13,30.57872200012207
2000-09-14,30.809799194335938
2000-09-15,30.771286010742188
2000-09-18,30.232118606567383
2000-09-19,29.731456756591797
2000-09-20,29.269315719604492
2000-09-21,30.193593978881836
2000-09-22,30.57872200012207
2000-09-25,30.809799194335938
2000-09-26,30.347644805908203
2000-09-27,30.193593978881836
2000-09-28,31.117897033691406
2000-09-29,31.926647186279297
2000-10-02,31.69558334350586
2000-10-03,32.58136749267578
2000-10-04,32.03396224975586
2000-10-05,32.650753021240234
2000-10-06,32.380889892578125
2000-10-09,32.4580078125
2000-10-10,32.6121940612793
2000-10-11,32.03396224975586
2000-10-12,32.84347915649414
2000-10-13,32.072513580322266
2000-10-16,32.11106491088867
2000-10-17,32.84347915649414
2000-10-18,33.267513275146484
2000-10-19,32.959144592285156
2000-10-20,31.918306350708008
2000-10-23,31.45574378967285
2000-10-24,31.45574378967285
2000-10-25,32.14962387084961
2000-10-26,31.841228485107422
2000-10-27,31.995418548583984
2000-10-30,33.03623580932617
2000-10-31,33.49882888793945
2000-11-01,33.92285919189453
2000-11-02,34.154136657714844
2000-11-03,34.61674118041992
2000-11-06,35.15641403198242
2000-11-07,34.423980712890625
2000-11-08,34.693824768066406
2000-11-09,34.57817459106445
2000-11-10,34.23124313354492
2000-11-13,33.730106353759766
2000-11-14,34.038490295410156
2000-11-15,34.038490295410156
2000-11-16,31.764137268066406
2000-11-17,29.605398178100586
2000-11-20,30.569128036499023
2000-11-21,31.5328311920166
2000-11-22,32.18816375732422
2000-11-24,32.6121940612793
2000-11-27,33.03623580932617
2000-11-28,33.3446159362793
2000-11-29,33.46026611328125
2000-11-30,32.84347915649414
2000-12-01,33.267513275146484
2000-12-04,34.23124313354492
2000-12-05,34.19269561767578
2000-12-06,33.884300231933594
2000-12-07,34.23124313354492
2000-12-08,34.57817459106445
2000-12-11,33.730106353759766
2000-12-12,33.267513275146484
2000-12-13,34.53962707519531
2000-12-14,36.08158874511719
2000-12-15,34.80947494506836
2000-12-18,34.3083381652832
2000-12-19,34.07766342163086
2000-12-20,33.306671142578125
2000-12-21,34.154762268066406
2000-12-22,35.850955963134766
2000-12-26,36.390625
2000-12-27,37.62421798706055
2000-12-28,37.62421798706055
2000-12-29,37.23871994018555
2001-01-02,36.69902801513672
2001-01-03,36.344058990478516
2001-01-04,33.79766845703125
2001-01-05,33.141780853271484
2001-01-08,32.94886779785156
2001-01-09,33.02604293823242
2001-01-10,32.48588943481445
2001-01-11,32.64021682739258
2001-01-12,33.83625411987305
2001-01-16,34.0677490234375
2001-01-17,33.33467483520508
2001-01-18,33.72050094604492
2001-01-19,33.87483596801758
2001-01-22,34.37639236450195
2001-01-23,33.9905891418457
2001-01-24,33.10319900512695
2001-01-25,33.72050094604492
2001-01-26,33.91339874267578
2001-01-29,33.705081939697266
2001-01-30,33.67422103881836
2001-01-31,33.33467483520508
2001-02-01,33.39023208618164
2001-02-02,33.08160400390625
2001-02-05,32.7852668762207
2001-02-06,32.0260124206543
2001-02-07,31.328418731689453
2001-02-08,31.964265823364258
2001-02-09,31.964265823364258
2001-02-12,32.28527069091797
2001-02-13,32.34699630737305
2001-02-14,31.951908111572266
2001-02-15,31.340776443481445
2001-02-16,31.513626098632812
2001-02-20,31.717330932617188
2001-02-21,31.791418075561523
2001-02-22,30.865449905395508
2001-02-23,30.217283248901367
2001-02-26,31.606245040893555
2001-02-27,32.05686950683594
2001-02-28,31.59386444091797
2001-03-01,30.371593475341797
2001-03-02,30.32222557067871
2001-03-05,30.371593475341797
2001-03-06,30.433320999145508
2001-03-07,30.241981506347656
2001-03-08,31.081501007080078
2001-03-09,31.174102783203125
2001-03-12,29.470317840576172
2001-03-13,28.93944549560547
2001-03-14,27.735689163208008
2001-03-15,29.64318084716797
2001-03-16,28.704856872558594
2001-03-19,28.840679168701172
2001-03-20,29.198707580566406
2001-03-21,28.365354537963867
2001-03-22,26.680099487304688
2001-03-23,27.31592559814453
2001-03-26,27.167762756347656
2001-03-27,28.050514221191406
2001-03-28,28.735729217529297
2001-03-29,28.871530532836914
2001-03-30,28.235715866088867
2001-04-02,27.266529083251953
2001-04-03,25.85288429260254
2001-04-04,25.16069221496582
2001-04-05,26.940671920776367
2001-04-06,26.273178100585938
2001-04-09,26.161924362182617
2001-04-10,25.92707061767578
2001-04-11,25.333738327026367
2001-04-12,26.576017379760742
2001-04-16,26.730531692504883
2001-04-17,27.90482521057129
2001-04-18,28.07167625427246
2001-04-19,29.029661178588867
2001-04-20,28.522857666015625
2001-04-23,28.30655288696289
2001-04-24,27.194059371948242
2001-04-25,27.373291015625
2001-04-26,26.48949432373047
2001-04-27,27.34856414794922
2001-04-30,27.56488800048828
2001-05-01,27.88628387451172
2001-05-02,28.1273136138916
2001-05-03,27.571077346801758
2001-05-04,28.250919342041016
2001-05-07,27.682323455810547
2001-05-08,27.107534408569336
2001-05-09,26.922119140625
2001-05-10,26.854145050048828
2001-05-11,26.353511810302734
2001-05-14,26.557477951049805
2001-05-15,26.736705780029297
2001-05-16,27.268238067626953
2001-05-17,28.318927764892578
2001-05-18,27.781208038330078
2001-05-21,27.107534408569336
2001-05-22,27.496906280517578
2001-05-23,25.80962562561035
2001-05-24,26.131044387817383
2001-05-25,26.266996383666992
2001-05-29,26.54510498046875
2001-05-30,26.576017379760742
2001-05-31,26.56365394592285
2001-06-01,26.576017379760742
2001-06-04,27.008644104003906
2001-06-05,27.490726470947266
2001-06-06,27.62668228149414
2001-06-07,27.657602310180664
2001-06-08,27.51544761657715
2001-06-11,27.762670516967773
2001-06-12,27.255874633789062
2001-06-13,27.577247619628906
2001-06-14,27.132253646850586
2001-06-15,27.02100944519043
2001-06-18,27.824472427368164
2001-06-19,28.868959426879883
2001-06-20,29.975269317626953
2001-06-21,29.75896644592285
2001-06-22,29.295421600341797
2001-06-25,29.110004425048828
2001-06-26,28.95549774169922
2001-06-27,28.355974197387695
2001-06-28,29.542634963989258
2001-06-29,28.436342239379883
2001-07-02,29.004947662353516
2001-07-03,29.13983726501465
2001-07-05,29.040822982788086
2001-07-06,28.66335105895996
2001-07-09,28.650968551635742
2001-07-10,29.548255920410156
2001-07-11,27.939355850219727
2001-07-12,28.403461456298828
2001-07-13,28.774738311767578
2001-07-16,29.00371742248535
2001-07-17,29.14602279663086
2001-07-18,29.26978302001953
2001-07-19,29.46164321899414
2001-07-20,30.061872482299805
2001-07-23,30.068052291870117
2001-07-24,29.405916213989258
2001-07-25,29.702960968017578
2001-07-26,29.808164596557617
2001-07-27,30.043315887451172
2001-07-30,29.938114166259766
2001-07-31,29.721534729003906
2001-08-01,28.52720832824707
2001-08-02,28.706684112548828
2001-08-03,28.3848934173584
2001-08-06,28.805679321289062
2001-08-07,28.440587997436523
2001-08-08,27.636140823364258
2001-08-09,28.279699325561523
2001-08-10,27.926979064941406
2001-08-13,27.815593719482422
2001-08-14,26.670772552490234
2001-08-15,27.18439483642578
2001-08-16,27.295780181884766
2001-08-17,27.444299697875977
2001-08-20,27.648500442504883
2001-08-21,28.18686866760254
2001-08-22,28.15591812133789
2001-08-23,28.15591812133789
2001-08-24,28.805679321289062
2001-08-27,28.929433822631836
2001-08-28,28.787126541137695
2001-08-29,29.02226448059082
2001-08-30,28.558155059814453
2001-08-31,28.180686950683594
2001-09-04,28.100242614746094
2001-09-05,27.815593719482422
2001-09-06,26.52226448059082
2001-09-07,26.460397720336914
2001-09-10,26.32423973083496
2001-09-17,25.222763061523438
2001-09-18,24.690597534179688
2001-09-19,24.12746238708496
2001-09-20,24.628705978393555
2001-09-21,24.15841293334961
2001-09-24,25.346529006958008
2001-09-25,25.476486206054688
2001-09-26,25.371280670166016
2001-09-27,26.342817306518555
2001-09-28,26.91831398010254
2001-10-01,27.22770881652832
2001-10-02,27.382413864135742
2001-10-03,27.51130485534668
2001-10-04,27.44314956665039
2001-10-05,27.598039627075195
2001-10-08,27.486522674560547
2001-10-09,27.65380859375
2001-10-10,27.63522720336914
2001-10-11,27.660001754760742
2001-10-12,27.821117401123047
2001-10-15,28.00699234008789
2001-10-16,27.90785789489746
2001-10-17,27.189088821411133
2001-10-18,26.699588775634766
2001-10-19,27.015592575073242
2001-10-22,27.33161163330078
2001-10-23,26.804914474487305
2001-10-24,26.420759201049805
2001-10-25,26.953636169433594
2001-10-26,26.17911720275879
2001-10-29,25.49751091003418
2001-10-30,25.020408630371094
2001-10-31,24.970844268798828
2001-11-01,25.34261703491211
2001-11-02,25.069978713989258
2001-11-05,25.10715675354004
2001-11-06,24.60526466369629
2001-11-07,24.72299575805664
2001-11-08,25.695798873901367
2001-11-09,25.547086715698242
2001-11-12,25.571866989135742
2001-11-13,25.646242141723633
2001-11-14,25.522302627563477
2001-11-15,25.99322509765625
2001-11-16,25.91267204284668
2001-11-19,25.404563903808594
2001-11-20,26.17911720275879
2001-11-21,27.20148468017578
2001-11-23,27.337806701660156
2001-11-26,27.30063819885254
2001-11-27,27.288232803344727
2001-11-28,28.36638832092285
2001-11-29,28.78154182434082
2001-11-30,29.29581069946289
2001-12-03,29.432138442993164
2001-12-04,29.0975284576416
2001-12-05,29.865867614746094
2001-12-06,30.002187728881836
2001-12-07,29.74193000793457
2001-12-10,29.18427276611328
2001-12-11,29.023176193237305
2001-12-12,29.19048309326172
2001-12-13,29.432138442993164
2001-12-14,30.268617630004883
2001-12-17,31.05554962158203
2001-12-18,30.2314510345459
2001-12-19,30.795305252075195
2001-12-20,30.999786376953125
2001-12-21,31.32197380065918
2001-12-24,31.40873908996582
2001-12-26,31.644189834594727
2001-12-27,31.749528884887695
2001-12-28,31.743318557739258
2001-12-31,31.73093605041504
2002-01-02,31.016321182250977
2002-01-03,30.712343215942383
2002-01-04,30.389808654785156
2002-01-07,30.147855758666992
2002-01-08,30.154062271118164
2002-01-09,29.94936752319336
2002-01-10,30.234708786010742
2002-01-11,30.61929702758789
2002-01-14,30.166465759277344
2002-01-15,30.154062271118164
2002-01-16,30.123065948486328
2002-01-17,30.414609909057617
2002-01-18,30.073429107666016
2002-01-22,30.451814651489258
2002-01-23,30.51386070251465
2002-01-24,30.395994186401367
2002-01-25,30.13544464111328
2002-01-28,29.502723693847656
2002-01-29,29.24219512939453
2002-01-30,29.645383834838867
2002-01-31,30.5634765625
2002-02-01,30.68134307861328
2002-02-04,30.098236083984375
2002-02-05,30.439414978027344
2002-02-06,29.744651794433594
2002-02-07,29.459306716918945
2002-02-08,29.422080993652344
2002-02-11,29.378660202026367
2002-02-12,29.95554542541504
2002-02-13,29.657806396484375
2002-02-14,29.856294631958008
2002-02-15,29.94936752319336
2002-02-19,29.49652862548828
2002-02-20,29.298023223876953
2002-02-21,29.384849548339844
2002-02-22,28.485383987426758
2002-02-25,28.224851608276367
2002-02-26,27.672773361206055
2002-02-27,28.268272399902344
2002-02-28,27.62933921813965
2002-03-01,27.437036514282227
2002-03-04,28.001537322998047
2002-03-05,27.55489158630371
2002-03-06,27.492870330810547
2002-03-07,27.75960350036621
2002-03-08,27.64173126220703
2002-03-11,27.79062271118164
2002-03-12,27.883682250976562
2002-03-13,27.716184616088867
2002-03-14,27.976713180541992
2002-03-15,28.584638595581055
2002-03-18,28.49158477783203
2002-03-19,28.559823989868164
2002-03-20,28.038742065429688
2002-03-21,28.2620792388916
2002-03-22,27.73479652404785
2002-03-25,27.55489158630371
2002-03-26,27.312963485717773
2002-03-27,27.635536193847656
2002-03-28,28.044958114624023
2002-04-01,27.666547775268555
2002-04-02,27.461851119995117
2002-04-03,27.40470314025879
2002-04-04,27.29911231994629
2002-04-05,27.330171585083008
2002-04-08,27.516508102416992
2002-04-09,28.280517578125
2002-04-10,28.789846420288086
2002-04-11,28.305356979370117
2002-04-12,28.63456916809082
2002-04-15,28.7091064453125
2002-04-16,29.007247924804688
2002-04-17,29.386140823364258
2002-04-18,29.454469680786133
2002-04-19,29.535226821899414
2002-04-22,29.15011215209961
2002-04-23,28.44822883605957
2002-04-24,28.274301528930664
2002-04-25,27.70284652709961
2002-04-26,27.212141036987305
2002-04-29,27.516508102416992
2002-04-30,27.75875473022461
2002-05-01,27.82708168029785
2002-05-02,27.448192596435547
2002-05-03,27.40470314025879
2002-05-06,27.33636474609375
2002-05-07,26.47920036315918
2002-05-08,27.11277961730957
2002-05-09,26.938844680786133
2002-05-10,26.60342788696289
2002-05-13,27.050655364990234
2002-05-14,27.255643844604492
2002-05-15,27.44198226928711
2002-05-16,27.51029396057129
2002-05-17,28.137645721435547
2002-05-20,28.1190185546875
2002-05-21,28.491703033447266
2002-05-22,28.597291946411133
2002-05-23,29.47310447692871
2002-05-24,29.112857818603516
2002-05-28,28.802278518676758
2002-05-29,28.827106475830078
2002-05-30,29.038299560546875
2002-05-31,28.665630340576172
2002-06-03,27.98236656188965
2002-06-04,28.000999450683594
2002-06-05,28.3302001953125
2002-06-06,28.305356979370117
2002-06-07,28.280517578125
2002-06-10,28.398530960083008
2002-06-11,28.373676300048828
2002-06-12,28.137645721435547
2002-06-13,27.355022430419922
2002-06-14,26.653114318847656
2002-06-17,27.634517669677734
2002-06-18,27.988576889038086
2002-06-19,28.137645721435547
2002-06-20,27.367460250854492
2002-06-21,26.839468002319336
2002-06-24,26.646915435791016
2002-06-25,25.90154457092285
2002-06-26,25.50401496887207
2002-06-27,26.895374298095703
2002-06-28,26.61586570739746
2002-07-01,25.740047454833984
2002-07-02,25.16338348388672
2002-07-03,24.970521926879883
2002-07-05,25.69214630126953
2002-07-08,25.16961097717285
2002-07-09,24.516401290893555
2002-07-10,22.39509391784668
2002-07-11,23.527297973632812
2002-07-12,24.062284469604492
2002-07-15,23.875656127929688
2002-07-16,23.452638626098633
2002-07-17,24.497745513916016
2002-07-18,23.35932731628418
2002-07-19,22.519508361816406
2002-07-22,21.337543487548828
2002-07-23,20.98917579650879
2002-07-24,21.91608428955078
2002-07-25,23.066944122314453
2002-07-26,23.172706604003906
2002-07-29,24.192930221557617
2002-07-30,24.553733825683594
2002-07-31,25.132278442382812
2002-08-01,24.634597778320312
2002-08-02,24.248916625976562
2002-08-05,23.4588565826416
2002-08-06,23.53972625732422
2002-08-07,24.802555084228516
2002-08-08,25.387332916259766
2002-08-09,25.754364013671875
2002-08-12,25.3811092376709
2002-08-13,24.5848445892334
2002-08-14,25.399761199951172
2002-08-15,25.816572189331055
2002-08-16,25.598831176757812
2002-08-19,26.00318717956543
2002-08-20,26.376441955566406
2002-08-21,25.884994506835938
2002-08-22,26.140056610107422
2002-08-23,25.922325134277344
2002-08-26,26.388891220092773
2002-08-27,26.12138557434082
2002-08-28,25.611278533935547
2002-08-29,25.30645751953125
2002-08-30,25.61750030517578
2002-09-03,24.777687072753906
2002-09-04,25.020294189453125
2002-09-05,24.35467529296875
2002-09-06,24.75279426574707
2002-09-09,25.816572189331055
2002-09-10,26.065410614013672
2002-09-11,25.97831153869629
2002-09-12,25.723249435424805
2002-09-13,25.93475914001465
2002-09-16,26.556848526000977
2002-09-17,25.79168701171875
2002-09-18,26.164941787719727
2002-09-19,25.74192237854004
2002-09-20,26.108943939208984
2002-09-23,26.127609252929688
2002-09-24,25.629953384399414
2002-09-25,26.0342960357666
2002-09-26,26.25202178955078
2002-09-27,25.847667694091797
2002-09-30,26.202255249023438
2002-10-01,26.805683135986328
2002-10-02,26.682958602905273
2002-10-03,26.74524688720703
2002-10-04,26.913467407226562
2002-10-07,26.944612503051758
2002-10-08,27.524005889892578
2002-10-09,27.175121307373047
2002-10-10,27.816808700561523
2002-10-11,27.4243221282959
2002-10-14,27.47416114807129
2002-10-15,27.05052375793457
2002-10-16,27.4243221282959
2002-10-17,28.03484535217285
2002-10-18,27.636146545410156
2002-10-21,28.38996696472168
2002-10-22,28.252901077270508
2002-10-23,28.402435302734375
2002-10-24,27.9538631439209
2002-10-25,28.315204620361328
2002-10-28,27.75450897216797
2002-10-29,27.82926368713379
2002-10-30,27.810575485229492
2002-10-31,27.910259246826172
2002-11-01,28.69523811340332
2002-11-04,28.769994735717773
2002-11-05,29.112638473510742
2002-11-06,29.386764526367188
2002-11-07,29.150007247924805
2002-11-08,29.181167602539062
2002-11-11,28.67030143737793
2002-11-12,29.093955993652344
2002-11-13,29.093955993652344
2002-11-14,29.28085708618164
2002-11-15,29.492666244506836
2002-11-18,29.000497817993164
2002-11-19,29.797943115234375
2002-11-20,30.215349197387695
2002-11-21,30.470766067504883
2002-11-22,30.364871978759766
2002-11-25,30.495716094970703
2002-11-26,29.467754364013672
2002-11-27,29.405458450317383
2002-11-29,29.125097274780273
2002-12-02,28.78244400024414
2002-12-03,28.645397186279297
2002-12-04,29.000497817993164
2002-12-05,28.65784454345703
2002-12-06,28.769994735717773
2002-12-09,28.813600540161133
2002-12-10,28.73261833190918
2002-12-11,28.875892639160156
2002-12-12,28.583101272583008
2002-12-13,28.296527862548828
2002-12-16,28.78244400024414
2002-12-17,28.79491424560547
2002-12-18,29.1438045501709
2002-12-19,28.844743728637695
2002-12-20,29.530057907104492
2002-12-23,29.424150466918945
2002-12-24,29.31822967529297
2002-12-26,28.956890106201172
2002-12-27,28.489639282226562
2002-12-30,28.4522647857666
2002-12-31,28.44476890563965
2003-01-02,29.118480682373047
2003-01-03,29.193334579467773
2003-01-06,29.505210876464844
2003-01-07,29.068557739257812
2003-01-08,29.14967155456543
2003-01-09,29.72353744506836
2003-01-10,29.66116714477539
2003-01-13,29.648693084716797
2003-01-14,29.93564796447754
2003-01-15,29.54888343811035
2003-01-16,29.39917755126953
2003-01-17,29.16213607788086
2003-01-21,28.694292068481445
2003-01-22,28.257654190063477
2003-01-23,28.53833770751953
2003-01-24,27.98317527770996
2003-01-27,27.166011810302734
2003-01-28,27.24086570739746
2003-01-29,27.44670867919922
2003-01-30,27.646337509155273
2003-01-31,28.02058982849121
2003-02-03,27.746145248413086
2003-02-04,26.88530158996582
2003-02-05,27.159770965576172
2003-02-06,27.309480667114258
2003-02-07,27.134830474853516
2003-02-10,27.378095626831055
2003-02-11,27.29078483581543
2003-02-12,28.101716995239258
2003-02-13,26.88530158996582
2003-02-14,27.540292739868164
2003-02-18,27.82098960876465
2003-02-19,27.852161407470703
2003-02-20,27.970701217651367
2003-02-21,28.164073944091797
2003-02-24,27.490388870239258
2003-02-25,27.902074813842773
2003-02-26,27.833459854125977
2003-02-27,27.702468872070312
2003-02-28,27.883380889892578
2003-03-03,27.696237564086914
2003-03-04,27.55275535583496
2003-03-05,27.883380889892578
2003-03-06,27.945751190185547
2003-03-07,27.50909423828125
2003-03-10,27.215911865234375
2003-03-11,27.25957489013672
2003-03-12,27.134830474853516
2003-03-13,27.490388870239258
2003-03-14,27.727420806884766
2003-03-17,28.75668716430664
2003-03-18,28.881425857543945
2003-03-19,28.906389236450195
2003-03-20,29.037370681762695
2003-03-21,29.580081939697266
2003-03-24,28.700525283813477
2003-03-25,29.380456924438477
2003-03-26,28.631919860839844
2003-03-27,28.694292068481445
2003-03-28,28.588258743286133
2003-03-31,28.145353317260742
2003-04-01,28.494686126708984
2003-04-02,29.233633041381836
2003-04-03,29.07748031616211
2003-04-04,28.921308517456055
2003-04-07,28.91508674621582
2003-04-08,29.208641052246094
2003-04-09,29.10246467590332
2003-04-10,29.421043395996094
2003-04-11,29.296106338500977
2003-04-14,29.733366012573242
2003-04-15,29.93324851989746
2003-04-16,29.139944076538086
2003-04-17,29.396055221557617
2003-04-21,29.48349380493164
2003-04-22,29.976985931396484
2003-04-23,29.958221435546875
2003-04-24,30.20184326171875
2003-04-25,30.0331974029541
2003-04-28,30.345535278320312
2003-04-29,30.326772689819336
2003-04-30,29.820819854736328
2003-05-01,29.65839195251465
2003-05-02,30.139375686645508
2003-05-05,29.877038955688477
2003-05-06,29.795825958251953
2003-05-07,29.421043395996094
2003-05-08,29.015012741088867
2003-05-09,29.039997100830078
2003-05-12,30.07691764831543
2003-05-13,29.6708927154541
2003-05-14,29.88951873779297
2003-05-15,30.158123016357422
2003-05-16,30.326772689819336
2003-05-19,30.233083724975586
2003-05-20,29.608440399169922
2003-05-21,30.133140563964844
2003-05-22,30.314273834228516
2003-05-23,30.376741409301758
2003-05-27,30.913942337036133
2003-05-28,30.545412063598633
2003-05-29,30.158123016357422
2003-05-30,30.43922996520996
2003-06-02,29.877038955688477
2003-06-03,30.139375686645508
2003-06-04,30.614116668701172
2003-06-05,30.913942337036133
2003-06-06,30.92643928527832
2003-06-09,30.258066177368164
2003-06-10,30.60788345336914
2003-06-11,31.170055389404297
2003-06-12,31.04513168334961
2003-06-13,30.60788345336914
2003-06-16,31.220035552978516
2003-06-17,31.419921875
2003-06-18,31.157567977905273
2003-06-19,30.451717376708984
2003-06-20,30.595388412475586
2003-06-23,30.364267349243164
2003-06-24,30.270545959472656
2003-06-25,30.314273834228516
2003-06-26,30.714067459106445
2003-06-27,30.101898193359375
2003-06-30,29.964475631713867
2003-07-01,30.06644630432129
2003-07-02,29.92255973815918
2003-07-03,29.747392654418945
2003-07-07,29.860004425048828
2003-07-08,29.68484115600586
2003-07-09,29.403318405151367
2003-07-10,30.122751235961914
2003-07-11,31.036149978637695
2003-07-14,30.810928344726562
2003-07-15,30.87349510192871
2003-07-16,30.429304122924805
2003-07-17,30.591955184936523
2003-07-18,30.898502349853516
2003-07-21,30.51689338684082
2003-07-22,31.104942321777344
2003-07-23,31.342674255371094
2003-07-24,31.405244827270508
2003-07-25,31.680522918701172
2003-07-28,31.69927406311035
2003-07-29,31.98079490661621
2003-07-30,31.62421226501465
2003-07-31,32.218536376953125
2003-08-01,32.44999694824219
2003-08-04,32.84413528442383
2003-08-05,32.581382751464844
2003-08-06,32.56260681152344
2003-08-07,32.53131866455078
2003-08-08,32.56260681152344
2003-08-11,32.5938835144043
2003-08-12,32.93797302246094
2003-08-13,31.83066177368164
2003-08-14,32.155967712402344
2003-08-15,31.899471282958984
2003-08-18,32.13719940185547
2003-08-19,32.281070709228516
2003-08-20,32.09340286254883
2003-08-21,32.268577575683594
2003-08-22,31.686769485473633
2003-08-25,31.59292221069336
2003-08-26,31.355195999145508
2003-08-27,31.280134201049805
2003-08-28,30.936044692993164
2003-08-29,31.017379760742188
2003-09-02,30.979835510253906
2003-09-03,30.892263412475586
2003-09-04,30.74836540222168
2003-09-05,30.37300682067871
2003-09-08,30.310455322265625
2003-09-09,30.566938400268555
2003-09-10,30.310455322265625
2003-09-11,30.685787200927734
2003-09-12,30.51064682006836
2003-09-15,31.054889678955078
2003-09-16,31.305147171020508
2003-09-17,30.898502349853516
2003-09-18,30.804658889770508
2003-09-19,30.297931671142578
