Date,EXPE
2005-11-03,26.94643211364746
2005-11-04,29.57471466064453
2005-11-07,29.444599151611328
2005-11-08,29.392553329467773
2005-11-09,29.015226364135742
2005-11-10,28.624895095825195
2005-11-11,27.97431755065918
2005-11-14,28.065397262573242
2005-11-15,27.987335205078125
2005-11-16,27.85721778869629
2005-11-17,28.169492721557617
2005-11-18,28.23455047607422
2005-11-21,29.405563354492188
2005-11-22,30.44646644592285
2005-11-23,29.665788650512695
2005-11-25,30.108171463012695
2005-11-28,30.173234939575195
2005-11-29,30.784767150878906
2005-11-30,32.38514709472656
2005-12-01,32.32009506225586
2005-12-02,32.398170471191406
2005-12-05,31.721574783325195
2005-12-06,31.630496978759766
2005-12-07,31.981807708740234
2005-12-08,32.03384780883789
2005-12-09,32.398170471191406
2005-12-12,32.78850555419922
2005-12-13,32.68439865112305
2005-12-14,32.9966926574707
2005-12-15,33.087764739990234
2005-12-16,33.959529876708984
2005-12-19,33.07475280761719
2005-12-20,32.21601486206055
2005-12-21,31.64351463317871
2005-12-22,31.461353302001953
2005-12-23,31.175107955932617
2005-12-27,30.86283302307129
2005-12-28,31.162105560302734
2005-12-29,31.005958557128906
2005-12-30,31.175107955932617
2006-01-03,31.227153778076172
2006-01-04,31.552431106567383
2006-01-05,31.227153778076172
2006-01-06,31.240163803100586
2006-01-09,31.773618698120117
2006-01-10,32.93162155151367
2006-01-11,33.100772857666016
2006-01-12,33.34799575805664
2006-01-13,33.465087890625
2006-01-17,33.66026306152344
2006-01-18,33.77737045288086
2006-01-19,33.80339431762695
2006-01-20,32.98367691040039
2006-01-23,33.38702392578125
2006-01-24,33.165828704833984
2006-01-25,32.91862106323242
2006-01-26,33.40003204345703
2006-01-27,34.05059814453125
2006-01-30,34.23275375366211
2006-01-31,33.855438232421875
2006-02-01,34.06361770629883
2006-02-02,33.68628692626953
2006-02-03,33.13981246948242
2006-02-06,33.204872131347656
2006-02-07,33.230892181396484
2006-02-08,33.439064025878906
2006-02-09,32.84054946899414
2006-02-10,31.5394229888916
2006-02-13,31.48737335205078
2006-02-14,31.005958557128906
2006-02-15,31.552431106567383
2006-02-16,25.788421630859375
2006-02-17,26.17875862121582
2006-02-21,25.996599197387695
2006-02-22,26.4129581451416
2006-02-23,26.048643112182617
2006-02-24,25.39809226989746
2006-02-27,25.38507080078125
2006-02-28,24.682458877563477
2006-03-01,25.241947174072266
2006-03-02,24.929670333862305
2006-03-03,25.241947174072266
2006-03-06,25.18990135192871
2006-03-07,24.89064598083496
2006-03-08,24.422229766845703
2006-03-09,24.162010192871094
2006-03-10,24.031888961791992
2006-03-13,24.266094207763672
2006-03-14,24.201040267944336
2006-03-15,24.331153869628906
2006-03-16,23.602516174316406
2006-03-17,23.654571533203125
2006-03-20,23.576496124267578
2006-03-21,22.92593002319336
2006-03-22,24.0709285736084
2006-03-23,24.057912826538086
2006-03-24,24.057912826538086
2006-03-27,23.7846736907959
2006-03-28,23.77166175842285
2006-03-29,24.357175827026367
2006-03-30,25.775402069091797
2006-03-31,26.37392807006836
2006-04-03,25.437105178833008
2006-04-04,26.582103729248047
2006-04-05,26.152740478515625
2006-04-06,26.17875862121582
2006-04-07,25.71035385131836
2006-04-10,25.059785842895508
2006-04-11,25.684328079223633
2006-04-12,25.788421630859375
2006-04-13,25.215919494628906
2006-04-17,24.73451042175293
2006-04-18,24.279102325439453
2006-04-19,23.992856979370117
2006-04-20,23.8497314453125
2006-04-21,23.940813064575195
2006-04-24,24.162010192871094
2006-04-25,23.90178680419922
2006-04-26,24.565359115600586
2006-04-27,24.201040267944336
2006-04-28,24.266094207763672
2006-05-01,24.044902801513672
2006-05-02,23.823715209960938
2006-05-03,23.654571533203125
2006-05-04,24.708480834960938
2006-05-05,25.52819061279297
2006-05-08,25.983579635620117
2006-05-09,25.684328079223633
2006-05-10,25.749391555786133
2006-05-11,25.580232620239258
2006-05-12,18.879409790039062
2006-05-15,18.86640167236328
2006-05-16,19.048564910888672
2006-05-17,18.580154418945312
2006-05-18,18.4760684967041
2006-05-19,18.020671844482422
2006-05-22,18.04669189453125
2006-05-23,17.72140884399414
2006-05-24,17.656347274780273
2006-05-25,18.24186897277832
2006-05-26,18.20281982421875
2006-05-30,18.020671844482422
2006-05-31,18.489078521728516
2006-06-01,18.684240341186523
2006-06-02,18.60618019104004
2006-06-05,18.957477569580078
2006-06-06,19.02253532409668
2006-06-07,18.90543556213379
2006-06-08,19.425888061523438
2006-06-09,19.386852264404297
2006-06-12,19.503952026367188
2006-06-13,19.79021453857422
2006-06-14,19.699129104614258
2006-06-15,19.9593505859375
2006-06-16,19.595033645629883
2006-06-19,19.477935791015625
2006-06-20,19.5169677734375
2006-06-21,19.842247009277344
2006-06-22,19.555997848510742
2006-06-23,19.45191192626953
2006-06-26,19.412879943847656
2006-06-27,19.061574935913086
2006-06-28,18.97048568725586
2006-06-29,19.43889808654785
2006-06-30,19.503952026367188
2006-07-03,19.569013595581055
2006-07-05,19.100608825683594
2006-07-06,19.165651321411133
2006-07-07,18.97048568725586
2006-07-10,18.853391647338867
2006-07-11,18.567138671875
2006-07-12,18.08572006225586
2006-07-13,17.708391189575195
2006-07-14,17.682371139526367
2006-07-17,17.396121978759766
2006-07-18,17.51322364807129
2006-07-19,17.799474716186523
2006-07-20,17.66935920715332
2006-07-21,17.643335342407227
2006-07-24,17.682371139526367
2006-07-25,17.78646469116211
2006-07-26,17.85152244567871
2006-07-27,17.56527328491211
2006-07-28,17.318058013916016
2006-07-31,17.435155868530273
2006-08-01,16.979764938354492
2006-08-02,17.396121978759766
2006-08-03,17.812480926513672
2006-08-04,17.409137725830078
2006-08-07,17.682371139526367
2006-08-08,17.552255630493164
2006-08-09,17.98163414001465
2006-08-10,19.061574935913086
2006-08-11,18.983497619628906
2006-08-14,19.334810256958008
2006-08-15,20.024412155151367
2006-08-16,20.10247230529785
2006-08-17,20.16753387451172
2006-08-18,19.75116729736328
2006-08-21,19.9593505859375
2006-08-22,20.427759170532227
2006-08-23,20.4667911529541
2006-08-24,20.740026473999023
2006-08-25,20.714008331298828
2006-08-28,20.805089950561523
2006-08-29,20.740026473999023
2006-08-30,20.440773010253906
2006-08-31,21.234458923339844
2006-09-01,21.911046981811523
2006-09-05,21.715877532958984
2006-09-06,22.041168212890625
2006-09-07,21.676847457885742
2006-09-08,21.07832908630371
2006-09-11,20.766050338745117
2006-09-12,20.857135772705078
2006-09-13,20.857135772705078
2006-09-14,20.8441219329834
2006-09-15,20.818099975585938
2006-09-18,21.143375396728516
2006-09-19,20.818099975585938
2006-09-20,20.635942459106445
2006-09-21,20.518836975097656
2006-09-22,20.440773010253906
2006-09-25,20.805089950561523
2006-09-26,20.492822647094727
2006-09-27,20.336679458618164
2006-09-28,20.714008331298828
2006-09-29,20.401735305786133
2006-10-02,20.336679458618164
2006-10-03,20.674972534179688
2006-10-04,20.93519401550293
2006-10-05,20.883155822753906
2006-10-06,20.818099975585938
2006-10-09,20.8441219329834
2006-10-10,21.130367279052734
2006-10-11,20.896167755126953
2006-10-12,21.364574432373047
2006-10-13,21.20844078063965
2006-10-16,21.572755813598633
2006-10-17,21.20844078063965
2006-10-18,21.03929901123047
2006-10-19,21.325538635253906
2006-10-20,21.169408798217773
2006-10-23,21.572755813598633
2006-10-24,21.390596389770508
2006-10-25,21.572755813598633
2006-10-26,21.598773956298828
2006-10-27,21.403606414794922
2006-10-30,21.20844078063965
2006-10-31,21.143375396728516
2006-11-01,21.10434913635254
2006-11-02,21.273487091064453
2006-11-03,21.351558685302734
2006-11-06,21.624801635742188
2006-11-07,21.403606414794922
2006-11-08,21.507705688476562
2006-11-09,22.041168212890625
2006-11-10,21.911046981811523
2006-11-13,21.598773956298828
2006-11-14,21.676847457885742
2006-11-15,22.22332191467285
2006-11-16,22.522579193115234
2006-11-17,22.8999080657959
2006-11-20,23.238203048706055
2006-11-21,23.498430252075195
2006-11-22,23.758657455444336
2006-11-24,23.8497314453125
2006-11-27,23.88876724243164
2006-11-28,23.64155387878418
2006-11-29,23.91478729248047
2006-11-30,23.6285457611084
2006-12-01,23.836719512939453
2006-12-04,24.031888961791992
2006-12-05,24.34416389465332
2006-12-06,24.435239791870117
2006-12-07,24.227062225341797
2006-12-08,26.62114143371582
2006-12-11,26.686203002929688
2006-12-12,26.80330467224121
2006-12-13,26.790283203125
2006-12-14,26.790283203125
2006-12-15,26.868356704711914
2006-12-18,26.465007781982422
2006-12-19,26.764263153076172
2006-12-20,27.349782943725586
2006-12-21,27.32375717163086
2006-12-22,27.297727584838867
2006-12-26,27.32375717163086
2006-12-27,27.32375717163086
2006-12-28,27.349782943725586
2006-12-29,27.297727584838867
2007-01-03,27.38880729675293
2007-01-04,27.67505645751953
2007-01-05,27.662044525146484
2007-01-08,27.805179595947266
2007-01-09,27.870227813720703
2007-01-10,27.94830322265625
2007-01-11,27.766141891479492
2007-01-12,27.85721778869629
2007-01-16,27.636024475097656
2007-01-17,27.53193473815918
2007-01-18,26.868356704711914
2007-01-19,27.349782943725586
2007-01-22,26.77727699279785
2007-01-23,26.93342399597168
2007-01-24,27.362791061401367
2007-01-25,26.868356704711914
2007-01-26,26.829328536987305
2007-01-29,27.141597747802734
2007-01-30,27.401813507080078
2007-01-31,27.909255981445312
2007-02-01,26.907392501831055
2007-02-02,27.401813507080078
2007-02-05,27.583982467651367
2007-02-06,27.896244049072266
2007-02-07,28.312612533569336
2007-02-08,28.76801872253418
2007-02-09,28.156476974487305
2007-02-12,27.935283660888672
2007-02-13,28.169492721557617
2007-02-14,28.97618865966797
2007-02-15,29.015226364135742
2007-02-16,28.403688430786133
2007-02-20,28.91112518310547
2007-02-21,29.080278396606445
2007-02-22,28.807048797607422
2007-02-23,28.23455047607422
2007-02-26,28.2475528717041
2007-02-27,27.818191528320312
2007-02-28,27.662044525146484
2007-03-01,27.167619705200195
2007-03-02,26.67319679260254
2007-03-05,26.55608558654785
2007-03-06,26.582103729248047
2007-03-07,26.504043579101562
2007-03-08,26.73824691772461
2007-03-09,26.608137130737305
2007-03-12,26.98545265197754
2007-03-13,27.662044525146484
2007-03-14,27.41483497619629
2007-03-15,27.740114212036133
2007-03-16,27.46687889099121
2007-03-19,28.2475528717041
2007-03-20,28.624895095825195
2007-03-21,29.379531860351562
2007-03-22,29.899988174438477
2007-03-23,30.121177673339844
2007-03-26,30.160221099853516
2007-03-27,30.069135665893555
2007-03-28,29.249422073364258
2007-03-29,29.926008224487305
2007-03-30,30.160221099853516
2007-04-02,29.730850219726562
2007-04-03,30.160221099853516
2007-04-04,30.355398178100586
2007-04-05,31.253171920776367
2007-04-09,30.979921340942383
2007-04-10,31.253171920776367
2007-04-11,30.53754997253418
2007-04-12,31.005958557128906
2007-04-13,31.370277404785156
2007-04-16,31.09703826904297
2007-04-17,31.48737335205078
2007-04-18,30.758743286132812
2007-04-19,30.381425857543945
2007-04-20,30.18624496459961
2007-04-23,30.173234939575195
2007-04-24,30.576583862304688
2007-04-25,30.888851165771484
2007-04-26,31.136062622070312
2007-04-27,30.979921340942383
2007-04-30,30.732728958129883
2007-05-01,31.253171920776367
2007-05-02,31.68254852294922
2007-05-03,31.68254852294922
2007-05-04,31.851675033569336
2007-05-07,32.28106689453125
2007-05-08,31.48737335205078
2007-05-09,32.09890365600586
2007-05-10,31.68254852294922
2007-05-11,32.21601486206055
2007-05-14,31.981807708740234
2007-05-15,31.461353302001953
2007-05-16,31.825666427612305
2007-05-17,31.68254852294922
2007-05-18,32.059871673583984
2007-05-21,32.86656951904297
2007-05-22,32.8015251159668
2007-05-23,32.84054946899414
2007-05-24,32.13794708251953
2007-05-25,31.812650680541992
2007-05-29,31.474369049072266
2007-05-30,31.071006774902344
2007-05-31,31.266178131103516
2007-06-01,31.526412963867188
2007-06-04,31.825666427612305
2007-06-05,31.721574783325195
2007-06-06,31.43532371520996
2007-06-07,30.60260772705078
2007-06-08,30.42044448852539
2007-06-11,31.266178131103516
2007-06-12,31.48737335205078
2007-06-13,31.5394229888916
2007-06-14,31.825666427612305
2007-06-15,33.00969314575195
2007-06-18,33.17884826660156
2007-06-19,37.914955139160156
2007-06-20,38.00603485107422
2007-06-21,37.8629264831543
2007-06-22,37.73280334472656
2007-06-25,38.01905059814453
2007-06-26,38.04507064819336
2007-06-27,38.331302642822266
2007-06-28,38.370365142822266
2007-06-29,38.110130310058594
2007-07-02,37.94097137451172
2007-07-03,37.77183532714844
2007-07-05,37.90195083618164
2007-07-06,38.2402458190918
2007-07-09,38.05808639526367
2007-07-10,38.12314987182617
2007-07-11,38.17518615722656
2007-07-12,38.50048065185547
2007-07-13,38.565521240234375
2007-07-16,38.38336944580078
2007-07-17,38.513492584228516
2007-07-18,38.43541717529297
2007-07-19,38.26626968383789
2007-07-20,38.2402458190918
2007-07-23,34.753204345703125
2007-07-24,33.50413513183594
2007-07-25,33.99855422973633
2007-07-26,34.31083297729492
2007-07-27,34.401912689208984
2007-07-30,34.85730743408203
2007-07-31,34.623111724853516
2007-08-01,34.83127212524414
2007-08-02,35.70304489135742
2007-08-03,36.01530838012695
2007-08-06,35.885189056396484
2007-08-07,36.236507415771484
2007-08-08,36.1584358215332
2007-08-09,37.08223342895508
2007-08-10,37.12126159667969
2007-08-13,37.62870788574219
2007-08-14,37.303428649902344
2007-08-15,36.939109802246094
2007-08-16,36.43168640136719
2007-08-17,36.18446350097656
2007-08-20,36.743934631347656
2007-08-21,36.57481002807617
2007-08-22,37.12126159667969
2007-08-23,38.136146545410156
2007-08-24,38.812740325927734
2007-08-27,39.58042907714844
2007-08-28,37.914955139160156
2007-08-29,37.87593078613281
2007-08-30,38.05808639526367
2007-08-31,38.83877182006836
2007-09-04,39.72354507446289
2007-09-05,39.07296371459961
2007-09-06,39.111995697021484
2007-09-07,38.370365142822266
2007-09-10,37.62870788574219
2007-09-11,37.65473937988281
2007-09-12,38.27928161621094
2007-09-13,37.927974700927734
2007-09-14,37.94097137451172
2007-09-17,37.615692138671875
2007-09-18,38.40938949584961
2007-09-19,39.059959411621094
2007-09-20,38.786720275878906
2007-09-21,39.059959411621094
2007-09-24,39.255123138427734
2007-09-25,41.36296844482422
2007-09-26,41.61017990112305
2007-09-27,41.58414840698242
2007-09-28,41.48005294799805
2007-10-01,43.50983810424805
2007-10-02,43.80908203125
2007-10-03,44.069313049316406
2007-10-04,44.212440490722656
2007-10-05,45.59164047241211
2007-10-08,45.487548828125
2007-10-09,45.032142639160156
2007-10-10,45.032142639160156
2007-10-11,44.78493881225586
2007-10-12,45.11021423339844
2007-10-15,45.09720993041992
2007-10-16,44.160400390625
2007-10-17,43.913177490234375
2007-10-18,43.88715362548828
2007-10-19,42.46891784667969
2007-10-22,42.66408920288086
2007-10-23,42.84625244140625
2007-10-24,41.883399963378906
2007-10-25,41.74028778076172
2007-10-26,42.23473358154297
2007-10-29,42.31278610229492
2007-10-30,41.779327392578125
2007-10-31,42.49494171142578
2007-11-01,42.16965866088867
2007-11-02,41.349945068359375
2007-11-05,40.07483673095703
2007-11-06,39.242122650146484
2007-11-07,39.879661560058594
2007-11-08,39.085975646972656
2007-11-09,37.095252990722656
2007-11-12,35.885189056396484
2007-11-13,37.9539909362793
2007-11-14,37.446537017822266
2007-11-15,37.65473937988281
2007-11-16,40.139892578125
2007-11-19,38.47445297241211
2007-11-20,37.914955139160156
2007-11-21,37.69377136230469
2007-11-23,38.188209533691406
2007-11-26,38.17518615722656
2007-11-27,39.294166564941406
2007-11-28,41.48005294799805
2007-11-29,42.18267059326172
2007-11-30,42.4168815612793
2007-12-03,42.742149353027344
2007-12-04,42.88526916503906
2007-12-05,43.340694427490234
2007-12-06,43.327667236328125
2007-12-07,43.66594696044922
2007-12-10,44.160400390625
2007-12-11,43.67897415161133
2007-12-12,43.77004623413086
2007-12-13,43.75703430175781
2007-12-14,43.262611389160156
2007-12-17,42.52096939086914
2007-12-18,42.6380615234375
2007-12-19,42.37785339355469
2007-12-20,41.72726821899414
2007-12-21,41.67522430419922
2007-12-24,42.18267059326172
2007-12-26,42.364837646484375
2007-12-27,41.58414840698242
2007-12-28,41.532100677490234
2007-12-31,41.14176559448242
2008-01-02,39.74955368041992
2008-01-03,39.76255798339844
2008-01-04,38.4614372253418
2008-01-07,37.90195083618164
2008-01-08,37.472564697265625
2008-01-09,36.78296661376953
2008-01-10,35.71604919433594
2008-01-11,34.414913177490234
2008-01-14,34.961387634277344
2008-01-15,33.03571701049805
2008-01-16,32.47622299194336
2008-01-17,29.913005828857422
2008-01-18,30.60260772705078
2008-01-22,29.678802490234375
2008-01-23,30.4334659576416
2008-01-24,31.175107955932617
2008-01-25,30.316347122192383
2008-01-28,29.730850219726562
2008-01-29,30.030107498168945
2008-01-30,29.71783447265625
2008-01-31,29.952045440673828
2008-02-01,30.511524200439453
2008-02-04,30.23828125
2008-02-05,28.820058822631836
2008-02-06,29.613752365112305
2008-02-07,30.86283302307129
2008-02-08,32.6713981628418
2008-02-11,32.18999099731445
2008-02-12,31.864704132080078
2008-02-13,32.69743347167969
2008-02-14,32.5152702331543
2008-02-15,33.29594421386719
2008-02-19,33.3740119934082
2008-02-20,33.06173324584961
2008-02-21,31.695552825927734
2008-02-22,31.773618698120117
2008-02-25,31.240163803100586
2008-02-26,31.695552825927734
2008-02-27,31.526412963867188
2008-02-28,30.524539947509766
2008-02-29,29.83493423461914
2008-03-03,29.015226364135742
2008-03-04,28.09142303466797
2008-03-05,28.455738067626953
2008-03-06,27.714088439941406
2008-03-07,27.38880729675293
2008-03-10,27.649030685424805
2008-03-11,28.026371002197266
2008-03-12,27.544950485229492
2008-03-13,28.18250274658203
2008-03-14,27.15460777282715
2008-03-17,26.647157669067383
2008-03-18,27.896244049072266
2008-03-19,26.8553409576416
2008-03-20,28.000337600708008
2008-03-24,28.97618865966797
2008-03-25,29.249422073364258
2008-03-26,29.952045440673828
2008-03-27,29.236417770385742
2008-03-28,28.390682220458984
2008-03-31,28.48175811767578
2008-04-01,31.344249725341797
2008-04-02,32.69743347167969
2008-04-03,32.463226318359375
2008-04-04,32.28106689453125
2008-04-07,32.37214279174805
2008-04-08,31.877714157104492
2008-04-09,31.11003875732422
2008-04-10,31.578454971313477
2008-04-11,30.901865005493164
2008-04-14,31.03197479248047
2008-04-15,31.305219650268555
2008-04-16,31.084022521972656
2008-04-17,30.836809158325195
2008-04-18,31.981807708740234
2008-04-21,32.37214279174805
2008-04-22,32.13794708251953
2008-04-23,32.24202346801758
2008-04-24,32.50225830078125
2008-04-25,32.619354248046875
2008-04-28,32.48923110961914
2008-04-29,32.580318450927734
2008-04-30,32.86656951904297
2008-05-01,32.69743347167969
2008-05-02,32.74946975708008
2008-05-05,31.773618698120117
2008-05-06,32.307098388671875
2008-05-07,31.305219650268555
2008-05-08,31.7606143951416
2008-05-09,31.266178131103516
2008-05-12,32.02083969116211
2008-05-13,31.5003719329834
2008-05-14,31.552431106567383
2008-05-15,32.12492752075195
2008-05-16,31.68254852294922
2008-05-19,30.719696044921875
2008-05-20,29.991069793701172
2008-05-21,28.963180541992188
2008-05-22,29.15835189819336
2008-05-23,28.18250274658203
2008-05-27,28.286598205566406
2008-05-28,29.600730895996094
2008-05-29,31.29220962524414
2008-05-30,31.552431106567383
2008-06-02,30.758743286132812
2008-06-03,30.32935905456543
2008-06-04,30.589599609375
2008-06-05,30.563575744628906
2008-06-06,29.119312286376953
2008-06-09,29.00221061706543
2008-06-10,28.715967178344727
2008-06-11,27.32375717163086
2008-06-12,27.336767196655273
2008-06-13,27.896244049072266
2008-06-16,27.94830322265625
2008-06-17,27.557952880859375
2008-06-18,26.894378662109375
2008-06-19,26.478017807006836
2008-06-20,25.76239776611328
2008-06-23,25.61927032470703
2008-06-24,25.28097915649414
2008-06-25,25.996599197387695
2008-06-26,24.942689895629883
2008-06-27,24.929670333862305
2008-06-30,23.91478729248047
2008-07-01,23.706605911254883
2008-07-02,22.71774673461914
2008-07-03,22.756784439086914
2008-07-07,22.561614990234375
2008-07-08,23.173154830932617
2008-07-09,23.173154830932617
2008-07-10,22.8999080657959
2008-07-11,23.355302810668945
2008-07-14,23.61553192138672
2008-07-15,23.95382308959961
2008-07-16,25.736379623413086
2008-07-17,26.16575813293457
2008-07-18,24.968706130981445
2008-07-21,24.122970581054688
2008-07-22,23.810705184936523
2008-07-23,24.409221649169922
2008-07-24,23.433378219604492
2008-07-25,23.368309020996094
2008-07-28,22.613662719726562
2008-07-29,24.031888961791992
2008-07-30,24.760528564453125
2008-07-31,25.463136672973633
2008-08-01,24.994728088378906
2008-08-04,24.53934097290039
2008-08-05,25.39809226989746
2008-08-06,24.21405029296875
2008-08-07,23.810705184936523
2008-08-08,23.537466049194336
2008-08-11,24.46126937866211
2008-08-12,25.07279396057129
2008-08-13,24.53934097290039
2008-08-14,24.942689895629883
2008-08-15,25.307003021240234
2008-08-18,24.994728088378906
2008-08-19,24.60439682006836
2008-08-20,24.005874633789062
2008-08-21,24.37017822265625
2008-08-22,25.163877487182617
2008-08-25,23.91478729248047
2008-08-26,22.730756759643555
2008-08-27,23.06905746459961
2008-08-28,23.90178680419922
2008-08-29,22.97797203063965
2008-09-02,22.964967727661133
2008-09-03,22.71774673461914
2008-09-04,23.186155319213867
2008-09-05,22.951955795288086
2008-09-08,23.21218490600586
2008-09-09,22.24933624267578
2008-09-10,22.275362014770508
2008-09-11,22.15827751159668
2008-09-12,22.145254135131836
2008-09-15,20.440773010253906
2008-09-16,20.883155822753906
2008-09-17,19.647083282470703
2008-09-18,20.596920013427734
2008-09-19,21.793943405151367
2008-09-22,20.27161979675293
2008-09-23,19.92031478881836
2008-09-24,20.41474723815918
2008-09-25,21.03929901123047
2008-09-26,20.766050338745117
2008-09-29,17.838510513305664
2008-09-30,19.660091400146484
2008-10-01,19.45191192626953
2008-10-02,18.26788330078125
2008-10-03,17.708391189575195
2008-10-06,17.838510513305664
2008-10-07,16.576406478881836
2008-10-08,16.862661361694336
2008-10-09,15.847776412963867
2008-10-10,15.366364479064941
2008-10-13,16.38123893737793
2008-10-14,15.14516544342041
2008-10-15,13.948122024536133
2008-10-16,15.405394554138184
2008-10-17,15.093122482299805
2008-10-20,15.834761619567871
2008-10-21,14.871931076049805
2008-10-22,14.221365928649902
2008-10-23,13.791991233825684
2008-10-24,13.102391242980957
2008-10-27,12.998299598693848
2008-10-28,14.858917236328125
2008-10-29,15.613576889038086
2008-10-30,13.2064790725708
2008-10-31,12.373761177062988
2008-11-03,12.295686721801758
2008-11-04,12.3217134475708
2008-11-05,11.072627067565918
2008-11-06,10.474102973937988
2008-11-07,11.215749740600586
2008-11-10,10.786377906799316
2008-11-11,10.734330177307129
2008-11-12,9.914619445800781
2008-11-13,10.695298194885254
2008-11-14,10.148823738098145
2008-11-17,9.550304412841797
2008-11-18,9.185983657836914
2008-11-19,8.743600845336914
2008-11-20,7.871843338012695
2008-11-21,8.496386528015137
2008-11-24,9.472235679626465
2008-11-25,9.264057159423828
2008-11-26,10.708309173583984
2008-11-28,10.929498672485352
2008-12-01,10.213879585266113
2008-12-02,9.784506797790527
2008-12-03,10.018709182739258
2008-12-04,9.667405128479004
2008-12-05,10.278938293457031
2008-12-08,11.098649978637695
2008-12-09,10.57819652557373
2008-12-10,10.604220390319824
2008-12-11,9.914619445800781
2008-12-12,10.343993186950684
2008-12-15,9.784506797790527
2008-12-16,10.734330177307129
2008-12-17,11.072627067565918
2008-12-18,10.82541275024414
2008-12-19,10.604220390319824
2008-12-22,10.031722068786621
2008-12-23,9.966665267944336
2008-12-24,10.135809898376465
2008-12-26,10.018709182739258
2008-12-29,9.75848388671875
2008-12-30,10.148823738098145
2008-12-31,10.721317291259766
2009-01-02,11.436944007873535
2009-01-05,11.970406532287598
2009-01-06,12.41279411315918
2009-01-07,11.671148300170898
2009-01-08,12.373761177062988
2009-01-09,11.905352592468262
2009-01-12,11.24177074432373
2009-01-13,11.697172164916992
2009-01-14,11.319840431213379
2009-01-15,11.89233684539795
2009-01-16,11.89233684539795
2009-01-20,10.591209411621094
2009-01-21,11.007572174072266
2009-01-22,10.617229461669922
2009-01-23,10.760357856750488
2009-01-26,10.77336597442627
2009-01-27,11.163702964782715
2009-01-28,12.100520133972168
2009-01-29,11.749215126037598
2009-01-30,11.619101524353027
2009-02-02,11.593077659606934
2009-02-03,11.905352592468262
2009-02-04,12.061485290527344
2009-02-05,12.399779319763184
2009-02-06,12.959264755249023
2009-02-09,12.73807430267334
2009-02-10,11.905352592468262
2009-02-11,11.957393646240234
2009-02-12,11.840295791625977
2009-02-13,11.931368827819824
2009-02-17,10.864445686340332
2009-02-18,11.098649978637695
2009-02-19,10.278938293457031
2009-02-20,10.070754051208496
2009-02-23,10.213879585266113
2009-02-24,10.734330177307129
2009-02-25,10.734330177307129
2009-02-26,10.448083877563477
2009-02-27,10.370013236999512
2009-03-02,9.576322555541992
2009-03-03,9.277068138122559
2009-03-04,9.003827095031738
2009-03-05,8.639513969421387
2009-03-06,8.418318748474121
2009-03-09,8.314226150512695
2009-03-10,9.172971725463867
2009-03-11,9.21200942993164
2009-03-12,9.225021362304688
2009-03-13,9.602347373962402
2009-03-16,9.537290573120117
2009-03-17,10.396037101745605
2009-03-18,10.617229461669922
2009-03-19,9.953654289245605
2009-03-20,10.23990249633789
2009-03-23,11.202736854553223
2009-03-24,11.35887336730957
2009-03-25,12.00943660736084
2009-03-26,12.555914878845215
2009-03-27,11.89233684539795
2009-03-30,11.593077659606934
2009-03-31,11.8142728805542
2009-04-01,12.178587913513184
2009-04-02,13.076370239257812
2009-04-03,13.349604606628418
