Date,UDR
2001-03-07,3.5690572261810303
2001-03-08,3.583780527114868
2001-03-09,3.5955584049224854
2001-03-12,3.6250061988830566
2001-03-13,3.657400131225586
2001-03-14,3.5749456882476807
2001-03-15,3.5631673336029053
2001-03-16,3.548443555831909
2001-03-19,3.6043949127197266
2001-03-20,3.5778913497924805
2001-03-21,3.5631673336029053
2001-03-22,3.6132285594940186
2001-03-23,3.5926151275634766
2001-03-26,3.601447820663452
2001-03-27,3.6043949127197266
2001-03-28,3.5896713733673096
2001-03-29,3.6750705242156982
2001-03-30,3.7398550510406494
2001-04-02,3.651510000228882
2001-04-03,3.5543320178985596
2001-04-04,3.5720014572143555
2001-04-05,3.6839020252227783
2001-04-06,3.5955584049224854
2001-04-09,3.651510000228882
2001-04-10,3.681612491607666
2001-04-11,3.6575305461883545
2001-04-12,3.5973265171051025
2001-04-16,3.5852835178375244
2001-04-17,3.678602933883667
2001-04-18,3.67258358001709
2001-04-19,3.681612491607666
2001-04-20,3.762892246246338
2001-04-23,3.74783992767334
2001-04-24,3.74783992767334
2001-04-25,3.7598814964294434
2001-04-26,3.792994976043701
2001-04-27,3.8321290016174316
2001-04-30,3.844170331954956
2001-05-01,3.922437906265259
2001-05-02,3.910395383834839
2001-05-03,3.8863160610198975
2001-05-04,3.9314677715301514
2001-05-07,3.868253231048584
2001-05-08,3.9314677715301514
2001-05-09,3.922437906265259
2001-05-10,3.9314677715301514
2001-05-11,3.901366710662842
2001-05-14,3.910395383834839
2001-05-15,3.982645034790039
2001-05-16,3.973615884780884
2001-05-17,3.991676092147827
2001-05-18,4.033820629119873
2001-05-21,4.048872470855713
2001-05-22,4.054892063140869
2001-05-23,4.048872470855713
2001-05-24,4.066933631896973
2001-05-25,4.009735584259033
2001-05-29,4.006727695465088
2001-05-30,3.9796340465545654
2001-05-31,3.9615731239318848
2001-06-01,3.9856529235839844
2001-06-04,4.030808925628662
2001-06-05,4.09101676940918
2001-06-06,4.069945335388184
2001-06-07,4.109078884124756
2001-06-08,4.09101676940918
2001-06-11,4.075963497161865
2001-06-12,4.175304412841797
2001-06-13,4.184333801269531
2001-06-14,4.202398300170898
2001-06-15,4.244542598724365
2001-06-18,4.211428165435791
2001-06-19,4.202398300170898
2001-06-20,4.283674716949463
2001-06-21,4.259592056274414
2001-06-22,4.187344551086426
2001-06-25,4.142192363739014
2001-06-26,4.241532325744629
2001-06-27,4.241532325744629
2001-06-28,4.262603282928467
2001-06-29,4.319799900054932
2001-07-02,4.259592056274414
2001-07-03,4.253572463989258
2001-07-05,4.2927069664001465
2001-07-06,4.298727035522461
2001-07-09,4.256583213806152
2001-07-10,4.220459938049316
2001-07-11,4.226599216461182
2001-07-12,4.260361671447754
2001-07-13,4.294123649597168
2001-07-16,4.284916877746582
2001-07-17,4.315611362457275
2001-07-18,4.327889442443848
2001-07-19,4.352443695068359
2001-07-20,4.3033366203308105
2001-07-23,4.3248186111450195
2001-07-24,4.275710105895996
2001-07-25,4.343235492706299
2001-07-26,4.364721775054932
2001-07-27,4.3033366203308105
2001-07-30,4.2818450927734375
2001-07-31,4.297194004058838
2001-08-01,4.287987232208252
2001-08-02,4.2818450927734375
2001-08-03,4.312542915344238
2001-08-06,4.284916877746582
2001-08-07,4.312542915344238
2001-08-08,4.321750164031982
2001-08-09,4.312542915344238
2001-08-10,4.321750164031982
2001-08-13,4.306402683258057
2001-08-14,4.364721775054932
2001-08-15,4.358582973480225
2001-08-16,4.370861530303955
2001-08-17,4.389277935028076
2001-08-20,4.401554584503174
2001-08-21,4.426112651824951
2001-08-22,4.447596549987793
2001-08-23,4.416903018951416
2001-08-24,4.4076948165893555
2001-08-27,4.423041343688965
2001-08-28,4.395416736602783
2001-08-29,4.401554584503174
2001-08-30,4.41383171081543
2001-08-31,4.450668811798096
2001-09-04,4.475222587585449
2001-09-05,4.4568047523498535
2001-09-06,4.392348766326904
2001-09-07,4.346306800842285
2001-09-10,4.377000331878662
2001-09-17,4.358582973480225
2001-09-18,4.389277935028076
2001-09-19,4.398484230041504
2001-09-20,4.346306800842285
2001-09-21,4.337096691131592
2001-09-24,4.2818450927734375
2001-09-25,4.294123649597168
2001-09-26,4.327889442443848
2001-09-27,4.34016752243042
2001-09-28,4.383138656616211
2001-10-01,4.401554584503174
2001-10-02,4.380066871643066
2001-10-03,4.327889442443848
2001-10-04,4.352443695068359
2001-10-05,4.327889442443848
2001-10-08,4.355513572692871
2001-10-09,4.389277935028076
2001-10-10,4.439333915710449
2001-10-11,4.489388942718506
2001-10-12,4.4956464767456055
2001-10-15,4.508160591125488
2001-10-16,4.567602157592773
2001-10-17,4.551958084106445
2001-10-18,4.536318302154541
2001-10-19,4.458104133605957
2001-10-22,4.395534515380859
2001-10-23,4.3798909187316895
2001-10-24,4.38301944732666
2001-10-25,4.442461013793945
2001-10-26,4.389277458190918
2001-10-29,4.4049201011657715
2001-10-30,4.3861517906188965
2001-10-31,4.470617294311523
2001-11-01,4.517545223236084
2001-11-02,4.429948806762695
2001-11-05,4.423691272735596
2001-11-06,4.442461013793945
2001-11-07,4.38301944732666
2001-11-08,4.3986639976501465
2001-11-09,4.426817417144775
2001-11-12,4.464361667633057
2001-11-13,4.48626184463501
2001-11-14,4.505033493041992
2001-11-15,4.520673751831055
2001-11-16,4.4768757820129395
2001-11-19,4.470617294311523
2001-11-20,4.442461013793945
2001-11-21,4.4768757820129395
2001-11-23,4.508160591125488
2001-11-26,4.473748207092285
2001-11-27,4.4549760818481445
2001-11-28,4.436203479766846
2001-11-29,4.536318302154541
2001-11-30,4.50190544128418
2001-12-03,4.492518901824951
2001-12-04,4.53318977355957
2001-12-05,4.567602157592773
2001-12-06,4.551958084106445
2001-12-07,4.551958084106445
2001-12-10,4.520673751831055
2001-12-11,4.605144023895264
2001-12-12,4.589502811431885
2001-12-13,4.545701026916504
2001-12-14,4.598886013031006
2001-12-17,4.464361667633057
2001-12-18,4.520673751831055
2001-12-19,4.505033493041992
2001-12-20,4.505033493041992
2001-12-21,4.517545223236084
2001-12-24,4.53318977355957
2001-12-26,4.545701026916504
2001-12-27,4.523803234100342
2001-12-28,4.51441764831543
2001-12-31,4.505033493041992
2002-01-02,4.539447784423828
2002-01-03,4.539447784423828
2002-01-04,4.545701026916504
2002-01-07,4.536318302154541
2002-01-08,4.511289596557617
2002-01-09,4.505033493041992
2002-01-10,4.523803234100342
2002-01-11,4.536553859710693
2002-01-14,4.546116828918457
2002-01-15,4.542931079864502
2002-01-16,4.495110511779785
2002-01-17,4.542931079864502
2002-01-18,4.511050701141357
2002-01-22,4.511050701141357
2002-01-23,4.523803234100342
2002-01-24,4.51742696762085
2002-01-25,4.511050701141357
2002-01-28,4.552495956420898
2002-01-29,4.536553859710693
2002-01-30,4.546116828918457
2002-01-31,4.571622371673584
2002-02-01,4.51742696762085
2002-02-04,4.520613670349121
2002-02-05,4.523803234100342
2002-02-06,4.514237880706787
2002-02-07,4.514237880706787
2002-02-08,4.539742946624756
2002-02-11,4.542931079864502
2002-02-12,4.536553859710693
2002-02-13,4.542931079864502
2002-02-14,4.51742696762085
2002-02-15,4.526992321014404
2002-02-19,4.469606399536133
2002-02-20,4.53336763381958
2002-02-21,4.453668117523193
2002-02-22,4.526992321014404
2002-02-25,4.523803234100342
2002-02-26,4.536553859710693
2002-02-27,4.562058925628662
2002-02-28,4.495110511779785
2002-03-01,4.57481050491333
2002-03-04,4.619444847106934
2002-03-05,4.6513237953186035
2002-03-06,4.708707332611084
2002-03-07,4.7118940353393555
2002-03-08,4.708707332611084
2002-03-11,4.686390399932861
2002-03-12,4.676827430725098
2002-03-13,4.7533392906188965
2002-03-14,4.807534694671631
2002-03-15,4.817102432250977
2002-03-18,4.858543872833252
2002-03-19,4.906364917755127
2002-03-20,4.884049415588379
2002-03-21,4.973313808441162
2002-03-22,4.976500511169434
2002-03-25,4.970126152038574
2002-03-26,5.002006530761719
2002-03-27,5.072141170501709
2002-03-28,5.049826145172119
2002-04-01,5.072141170501709
2002-04-02,5.0562028884887695
2002-04-03,5.053014278411865
2002-04-04,5.097647666931152
2002-04-05,5.135901927947998
2002-04-08,5.212416172027588
2002-04-09,5.215604305267334
2002-04-10,5.315491199493408
2002-04-11,5.266845226287842
2002-04-12,5.4160308837890625
2002-04-15,5.325221538543701
2002-04-16,5.224685192108154
2002-04-17,5.114419937133789
2002-04-18,5.143608093261719
2002-04-19,5.094958782196045
2002-04-22,5.010638236999512
2002-04-23,4.961989879608154
2002-04-24,5.14036226272583
2002-04-25,5.273332118988037
2002-04-26,5.205226421356201
2002-04-29,5.221441268920898
2002-04-30,5.4160308837890625
2002-05-01,5.396570205688477
2002-05-02,5.3673787117004395
2002-05-03,5.383597373962402
2002-05-06,5.351169109344482
2002-05-07,5.351169109344482
2002-05-08,5.2700886726379395
2002-05-09,5.205226421356201
2002-05-10,5.124148845672607
2002-05-13,5.124148845672607
2002-05-14,5.14036226272583
2002-05-15,5.14036226272583
2002-05-16,5.098202228546143
2002-05-17,5.0690178871154785
2002-05-20,5.049555778503418
2002-05-21,5.017122745513916
2002-05-22,4.968478679656982
2002-05-23,5.085229873657227
2002-05-24,5.094958782196045
2002-05-28,5.1306352615356445
2002-05-29,5.244144916534424
2002-05-30,5.247385025024414
2002-05-31,5.14036226272583
2002-06-03,5.075500011444092
2002-06-04,5.172794818878174
2002-06-05,5.189010143280029
2002-06-06,5.114419937133789
2002-06-07,5.137120246887207
2002-06-10,5.172794818878174
2002-06-11,5.09171724319458
2002-06-12,5.1176605224609375
2002-06-13,5.09171724319458
2002-06-14,5.059287071228027
2002-06-17,5.1176605224609375
2002-06-18,5.075500011444092
2002-06-19,5.107931137084961
2002-06-20,5.114419937133789
2002-06-21,5.172794818878174
2002-06-24,5.101444244384766
2002-06-25,5.143608093261719
2002-06-26,5.114419937133789
2002-06-27,5.111176013946533
2002-06-28,5.107931137084961
2002-07-01,5.098202228546143
2002-07-02,5.098202228546143
2002-07-03,5.049555778503418
2002-07-05,5.088472843170166
2002-07-08,5.049555778503418
2002-07-09,5.043069362640381
2002-07-10,4.920227527618408
2002-07-11,4.860788345336914
2002-07-12,4.88720703125
2002-07-15,4.7980475425720215
2002-07-16,4.847579479217529
2002-07-17,4.821165084838867
2002-07-18,4.705587863922119
2002-07-19,4.62303352355957
2002-07-22,4.649449825286865
2002-07-23,4.639544486999512
2002-07-24,4.672565937042236
2002-07-25,4.8640899658203125
2002-07-26,4.992875576019287
2002-07-29,5.197608947753906
2002-07-30,5.286770343780518
2002-07-31,5.349510192871094
2002-08-01,5.250445365905762
2002-08-02,5.101849555969238
2002-08-05,5.025900363922119
2002-08-06,5.009388446807861
2002-08-07,5.082035064697266
2002-08-08,5.062221050262451
2002-08-09,5.091941833496094
2002-08-12,5.164589881896973
2002-08-13,5.200913906097412
2002-08-14,5.250445365905762
2002-08-15,5.240538120269775
2002-08-16,5.3329973220825195
2002-08-19,5.138171672821045
2002-08-20,5.293374061584473
2002-08-21,5.366021633148193
2002-08-22,5.399043560028076
2002-08-23,5.33960485458374
2002-08-26,5.372625350952148
2002-08-27,5.399043560028076
2002-08-28,5.422157287597656
2002-08-29,5.415553569793701
2002-08-30,5.484899997711182
2002-09-03,5.425460338592529
2002-09-04,5.399043560028076
2002-09-05,5.3429059982299805
2002-09-06,5.375929832458496
2002-09-09,5.352813720703125
2002-09-10,5.346211910247803
2002-09-11,5.32639741897583
2002-09-12,5.276862144470215
2002-09-13,5.299976348876953
2002-09-16,5.250445365905762
2002-09-17,5.25374698638916
2002-09-18,5.23393440246582
2002-09-19,5.220726013183594
2002-09-20,5.299976348876953
2002-09-23,5.316489219665527
2002-09-24,5.217422008514404
2002-09-25,5.14147424697876
2002-09-26,5.283468723297119
2002-09-27,5.266955852508545
2002-09-30,5.25374698638916
2002-10-01,5.23393440246582
2002-10-02,5.082035064697266
2002-10-03,5.085337162017822
2002-10-04,5.002781867980957
2002-10-07,4.857487201690674
2002-10-08,4.817861080169678
2002-10-09,4.695999622344971
2002-10-10,4.743130207061768
2002-10-11,4.867684364318848
2002-10-14,4.813820838928223
2002-10-15,4.9013447761535645
2002-10-16,4.975405693054199
2002-10-17,5.009068012237549
2002-10-18,5.015799522399902
2002-10-21,4.965307712554932
2002-10-22,4.881147861480713
2002-10-23,4.860952377319336
2002-10-24,4.9148125648498535
2002-10-25,5.009068012237549
2002-10-28,4.998970031738281
2002-10-29,4.978771686553955
2002-10-30,4.871048450469971
2002-10-31,4.857583999633789
2002-11-01,4.911444664001465
2002-11-04,4.968672275543213
2002-11-05,4.975405693054199
2002-11-06,5.049463272094727
2002-11-07,5.056196689605713
2002-11-08,4.998970031738281
2002-11-11,4.965307712554932
2002-11-12,5.073025703430176
2002-11-13,5.123523712158203
2002-11-14,5.254807949066162
2002-11-15,5.291839599609375
2002-11-18,5.275004863739014
2002-11-19,5.217779159545898
2002-11-20,5.26827335357666
2002-11-21,5.217779159545898
2002-11-22,5.2649078369140625
2002-11-25,5.234610557556152
2002-11-26,5.244708061218262
2002-11-27,5.26827335357666
2002-11-29,5.224511623382568
2002-12-02,5.318767070770264
2002-12-03,5.3658952713012695
2002-12-04,5.3860955238342285
2002-12-05,5.392826080322266
2002-12-06,5.399562835693359
2002-12-09,5.396195888519287
2002-12-10,5.362531661987305
2002-12-11,5.392826080322266
2002-12-12,5.359163761138916
2002-12-13,5.28173828125
2002-12-16,5.318767070770264
2002-12-17,5.26827335357666
2002-12-18,5.234610557556152
2002-12-19,5.214413642883301
2002-12-20,5.244708061218262
2002-12-23,5.308669567108154
2002-12-24,5.271642684936523
2002-12-26,5.322134017944336
2002-12-27,5.322134017944336
2002-12-30,5.409658432006836
2002-12-31,5.507281303405762
2003-01-02,5.426488876342773
2003-01-03,5.473618507385254
2003-01-06,5.547677516937256
2003-01-07,5.483720302581787
2003-01-08,5.423125743865967
2003-01-09,5.460151195526123
2003-01-10,5.43322229385376
2003-01-13,5.4197587966918945
2003-01-14,5.460151195526123
2003-01-15,5.428644180297852
2003-01-16,5.377265930175781
2003-01-17,5.301919460296631
2003-01-21,5.325891494750977
2003-01-22,5.301919460296631
2003-01-23,5.281367301940918
2003-01-24,5.36014461517334
2003-01-27,5.394392490386963
2003-01-28,5.373842239379883
2003-01-29,5.438920021057129
2003-01-30,5.404666423797607
2003-01-31,5.476593494415283
2003-02-03,5.4115190505981445
2003-02-04,5.428644180297852
2003-02-05,5.408092975616455
2003-02-06,5.428644180297852
2003-02-07,5.377265930175781
2003-02-10,5.428644180297852
2003-02-11,5.288218021392822
2003-02-12,5.25396728515625
2003-02-13,5.271093368530273
2003-02-14,5.212867736816406
2003-02-18,5.223142623901367
2003-02-19,5.288218021392822
2003-02-20,5.332743167877197
2003-02-21,5.387541770935059
2003-02-24,5.274518966674805
2003-02-25,5.36014461517334
2003-02-26,5.3190436363220215
2003-02-27,5.370418071746826
2003-02-28,5.332743167877197
2003-03-03,5.38411808013916
2003-03-04,5.343018531799316
2003-03-05,5.366994380950928
2003-03-06,5.366994380950928
2003-03-07,5.394392490386963
2003-03-10,5.305344104766846
2003-03-11,5.25396728515625
2003-03-12,5.240268707275391
2003-03-13,5.301919460296631
2003-03-14,5.366994380950928
2003-03-17,5.408092975616455
2003-03-18,5.408092975616455
2003-03-19,5.514270305633545
2003-03-20,5.582767963409424
2003-03-21,5.730044364929199
2003-03-24,5.497145175933838
2003-03-25,5.517693519592285
2003-03-26,5.558793544769287
2003-03-27,5.5313944816589355
2003-03-28,5.5005669593811035
2003-03-31,5.473168849945068
2003-04-01,5.582767963409424
2003-04-02,5.688944339752197
2003-04-03,5.65126895904541
2003-04-04,5.599892616271973
2003-04-07,5.702642440795898
2003-04-08,5.668394565582275
2003-04-09,5.725895881652832
2003-04-10,5.687561511993408
2003-04-11,5.614376068115234
2003-04-14,5.750293731689453
2003-04-15,5.7712016105651855
2003-04-16,5.83741569519043
2003-04-17,5.872270584106445
2003-04-21,5.889693260192871
2003-04-22,5.924543857574463
2003-04-23,5.914088726043701
2003-04-24,5.914088726043701
2003-04-25,5.847873210906982
2003-04-28,5.83741569519043
2003-04-29,5.795597553253174
2003-04-30,5.8165130615234375
2003-05-01,5.879237174987793
2003-05-02,5.91060209274292
2003-05-05,5.948936939239502
2003-05-06,5.9872727394104
2003-05-07,5.959393501281738
2003-05-08,6.011668682098389
2003-05-09,6.06743049621582
2003-05-12,6.091827392578125
2003-05-13,6.06743049621582
2003-05-14,6.050005912780762
2003-05-15,6.095309734344482
2003-05-16,6.158041954040527
2003-05-19,6.095309734344482
2003-05-20,6.112736701965332
2003-05-21,6.0465216636657715
2003-05-22,6.063944339752197
2003-05-23,6.074397087097168
2003-05-27,6.0987935066223145
2003-05-28,5.9803032875061035
2003-05-29,5.893178462982178
2003-05-30,5.959393501281738
2003-06-02,5.9872727394104
2003-06-03,5.9803032875061035
2003-06-04,5.994245529174805
2003-06-05,5.976817607879639
2003-06-06,6.022122859954834
2003-06-09,5.994245529174805
2003-06-10,6.074397087097168
2003-06-11,6.084855079650879
2003-06-12,5.983790397644043
2003-06-13,5.900149345397949
2003-06-16,6.029093265533447
2003-06-17,5.948936939239502
2003-06-18,5.941967964172363
2003-06-19,5.903632640838623
2003-06-20,5.921059608459473
2003-06-23,5.889693260192871
2003-06-24,5.94545316696167
2003-06-25,5.959393501281738
2003-06-26,6.004700660705566
2003-06-27,5.9698486328125
2003-06-30,6.001213073730469
2003-07-01,6.130159854888916
2003-07-02,6.189406871795654
2003-07-03,6.2416791915893555
2003-07-07,6.273046493530273
2003-07-08,6.234710216522217
2003-07-09,6.266078472137451
2003-07-10,6.126674652099609
2003-07-11,6.210318565368652
2003-07-14,6.269562244415283
2003-07-15,6.290472984313965
2003-07-16,6.348897457122803
2003-07-17,6.175386905670166
2003-07-18,6.285160064697266
2003-07-21,6.196634769439697
2003-07-22,6.278079986572266
2003-07-23,6.2108025550842285
2003-07-24,6.320570468902588
2003-07-25,6.345352649688721
2003-07-28,6.317028999328613
2003-07-29,6.525943756103516
2003-07-30,6.543650150299072
2003-07-31,6.384308815002441
2003-08-01,6.409094333648682
2003-08-04,6.416172981262207
2003-08-05,6.412632942199707
2003-08-06,6.409094333648682
2003-08-07,6.405547618865967
2003-08-08,6.391388416290283
2003-08-11,6.423254489898682
2003-08-12,6.426797389984131
2003-08-13,6.373683452606201
2003-08-14,6.33473014831543
2003-08-15,6.256833076477051
2003-08-18,6.33473014831543
2003-08-19,6.338276386260986
2003-08-20,6.36306095123291
2003-08-21,6.402009010314941
2003-08-22,6.327653884887695
2003-08-25,6.270997047424316
2003-08-26,6.35243558883667
