Date,KKR
2011-09-12,6.522363662719727
2011-09-13,6.722398281097412
2011-09-14,6.898186206817627
2011-09-15,7.261887550354004
2011-09-16,7.352810382843018
2011-09-19,7.237639427185059
2011-09-20,7.128528594970703
2011-09-21,6.916369915008545
2011-09-22,6.522363662719727
2011-09-23,6.382942199707031
2011-09-26,6.522363662719727
2011-09-27,6.607224941253662
2011-09-28,6.3890061378479
2011-09-29,6.4253740310668945
2011-09-30,6.304141998291016
2011-10-03,6.01318359375
2011-10-04,6.146538734436035
2011-10-05,6.298081398010254
2011-10-06,6.419312477111816
2011-10-07,6.304141998291016
2011-10-10,6.6799635887146
2011-10-11,6.952742576599121
2011-10-12,7.455860614776611
2011-10-13,7.370999813079834
2011-10-14,7.6074018478393555
2011-10-17,7.104283332824707
2011-10-18,7.383119583129883
2011-10-19,6.916369915008545
2011-10-20,7.092157363891602
2011-10-21,7.516475200653076
2011-10-24,7.983226776123047
2011-10-25,7.601339340209961
2011-10-26,7.6377129554748535
2011-10-27,8.27418327331543
2011-10-28,8.50452995300293
2011-10-31,8.171133995056152
2011-11-01,7.83774471282959
2011-11-02,8.286314010620117
2011-11-03,8.195388793945312
2011-11-04,8.195388793945312
2011-11-07,8.286314010620117
2011-11-08,8.528778076171875
2011-11-09,7.7473297119140625
2011-11-10,7.845010280609131
2011-11-11,8.32120418548584
2011-11-14,8.113630294799805
2011-11-15,8.144156455993652
2011-11-16,7.924374103546143
2011-11-17,7.3932342529296875
2011-11-18,7.411552429199219
2011-11-21,7.191767692565918
2011-11-22,7.203974723815918
2011-11-23,7.020824432373047
2011-11-25,6.770518779754639
2011-11-28,7.313869953155518
2011-11-29,7.33828592300415
2011-11-30,7.832799911499023
2011-12-01,7.942689418792725
2011-12-02,7.997637748718262
2011-12-05,8.254053115844727
2011-12-06,8.235733985900879
2011-12-07,8.260154724121094
2011-12-08,7.619124889373779
2011-12-09,7.893848896026611
2011-12-12,7.869429111480713
2011-12-13,7.765645980834961
2011-12-14,7.570279121398926
2011-12-15,7.5214409828186035
2011-12-16,7.753433704376221
2011-12-19,7.539758205413818
2011-12-20,7.7351179122924805
2011-12-21,7.71069860458374
2011-12-22,7.936583995819092
2011-12-23,8.046475410461426
2011-12-27,8.186891555786133
2011-12-28,8.028162956237793
2011-12-29,8.205205917358398
2011-12-30,7.832799911499023
2012-01-03,8.119735717773438
2012-01-04,8.095318794250488
2012-01-05,8.070894241333008
2012-01-06,8.180789947509766
2012-01-09,8.296785354614258
2012-01-10,8.370046615600586
2012-01-11,8.486042976379395
2012-01-12,8.492148399353027
2012-01-13,8.589828491210938
2012-01-17,8.510462760925293
2012-01-18,8.504358291625977
2012-01-19,8.608142852783203
2012-01-20,8.608142852783203
2012-01-23,8.473831176757812
2012-01-24,8.351730346679688
2012-01-25,8.528777122497559
2012-01-26,8.394465446472168
2012-01-27,8.443305969238281
2012-01-30,8.510462760925293
2012-01-31,8.534882545471191
2012-02-01,8.88897705078125
2012-02-02,8.827925682067871
2012-02-03,8.8767671585083
2012-02-06,9.04770565032959
2012-02-07,9.133180618286133
2012-02-08,9.078234672546387
2012-02-09,9.194229125976562
2012-02-10,9.200333595275879
2012-02-13,9.163702011108398
2012-02-14,8.919500350952148
2012-02-15,8.8767671585083
2012-02-16,9.295011520385742
2012-02-17,9.426101684570312
2012-02-21,9.413614273071289
2012-02-22,9.344950675964355
2012-02-23,9.295011520385742
2012-02-24,9.207613945007324
2012-02-27,9.101491928100586
2012-02-28,8.939187049865723
2012-02-29,8.939187049865723
2012-03-01,8.889251708984375
2012-03-02,8.689493179321289
2012-03-05,8.652034759521484
2012-03-06,8.49597454071045
2012-03-07,8.726945877075195
2012-03-08,8.851795196533203
2012-03-09,8.9017333984375
2012-03-12,8.9017333984375
2012-03-13,9.04531192779541
2012-03-14,8.951675415039062
2012-03-15,8.932948112487793
2012-03-16,8.945430755615234
2012-03-19,8.989129066467285
2012-03-20,8.858036994934082
2012-03-21,8.951675415039062
2012-03-22,8.851795196533203
2012-03-23,9.057794570922852
2012-03-26,9.09525203704834
2012-03-27,9.1951322555542
2012-03-28,9.257555961608887
2012-03-29,9.213855743408203
2012-03-30,9.257555961608887
2012-04-02,9.369918823242188
2012-04-03,9.382403373718262
2012-04-04,9.1951322555542
2012-04-05,9.170159339904785
2012-04-09,8.83306884765625
2012-04-10,8.527190208435059
2012-04-11,8.677006721496582
2012-04-12,9.00161361694336
2012-04-13,8.858036994934082
2012-04-16,8.783127784729004
2012-04-17,8.939187049865723
2012-04-18,8.92046070098877
2012-04-19,8.92046070098877
2012-04-20,8.795612335205078
2012-04-23,8.508460998535156
2012-04-24,8.520942687988281
2012-04-25,8.645793914794922
2012-04-26,8.770645141601562
2012-04-27,8.989129066467285
2012-04-30,8.814338684082031
2012-05-01,8.83306884765625
2012-05-02,8.4710054397583
2012-05-03,8.521504402160645
2012-05-04,8.275324821472168
2012-05-07,8.388945579528809
2012-05-08,8.224828720092773
2012-05-09,8.205894470214844
2012-05-10,8.155396461486816
2012-05-11,8.09227466583252
2012-05-14,8.02915096282959
2012-05-15,7.820847988128662
2012-05-16,7.612546920776367
2012-05-17,7.240123748779297
2012-05-18,7.006570816040039
2012-05-21,7.15806245803833
2012-05-22,7.315869331359863
2012-05-23,7.30955696105957
2012-05-24,7.341119289398193
2012-05-25,7.385301113128662
2012-05-29,7.681978225708008
2012-05-30,7.5809831619262695
2012-05-31,7.416867256164551
2012-06-01,7.41055154800415
2012-06-04,7.45473575592041
2012-06-05,7.416867256164551
2012-06-06,7.562045574188232
2012-06-07,7.511546611785889
2012-06-08,7.562045574188232
2012-06-11,7.524174213409424
2012-06-12,7.448424339294434
2012-06-13,7.492612838745117
2012-06-14,7.385301113128662
2012-06-15,7.5872931480407715
2012-06-18,7.372681617736816
2012-06-19,7.877659797668457
2012-06-20,8.041776657104492
2012-06-21,7.978654861450195
2012-06-22,7.953406810760498
2012-06-25,7.839783191680908
2012-06-26,7.833470344543457
2012-06-27,7.915531158447266
2012-06-28,7.959717273712158
2012-06-29,8.136460304260254
2012-07-02,8.300580024719238
2012-07-03,8.388945579528809
2012-07-05,8.401571273803711
2012-07-06,8.35107421875
2012-07-09,8.186959266662598
2012-07-10,8.224828720092773
2012-07-11,8.256390571594238
2012-07-12,8.186959266662598
2012-07-13,8.275324821472168
2012-07-16,8.332140922546387
2012-07-17,8.420507431030273
2012-07-18,8.584628105163574
2012-07-19,8.900238990783691
2012-07-20,8.837113380432129
2012-07-23,8.761370658874512
2012-07-24,8.874990463256836
2012-07-25,8.824490547180176
2012-07-26,8.994917869567871
2012-07-27,9.013854026794434
2012-07-30,9.19691276550293
2012-07-31,8.830804824829102
2012-08-01,8.944424629211426
2012-08-02,8.842494010925293
2012-08-03,8.918938636779785
2012-08-06,8.950798034667969
2012-08-07,8.938051223754883
2012-08-08,8.89982795715332
2012-08-09,9.052724838256836
2012-08-10,9.071836471557617
2012-08-13,9.103687286376953
2012-08-14,9.180139541625977
2012-08-15,9.25021743774414
2012-08-16,9.25021743774414
2012-08-17,9.243844032287598
2012-08-20,9.275701522827148
2012-08-21,9.2247314453125
2012-08-22,9.167397499084473
2012-08-23,9.078207015991211
2012-08-24,9.027242660522461
2012-08-27,9.046353340148926
2012-08-28,9.046353340148926
2012-08-29,9.25021743774414
2012-08-30,9.065468788146973
2012-08-31,9.078207015991211
2012-09-04,9.078207015991211
2012-09-05,8.867974281311035
2012-09-06,9.046353340148926
2012-09-07,9.141913414001465
2012-09-10,9.154656410217285
2012-09-11,9.2247314453125
2012-09-12,9.320291519165039
2012-09-13,9.434965133666992
2012-09-14,9.766239166259766
2012-09-17,9.677050590515137
2012-09-18,9.57512092590332
2012-09-19,9.549633026123047
2012-09-20,9.498669624328613
2012-09-21,9.54326343536377
2012-09-24,9.54326343536377
2012-09-25,9.371256828308105
2012-09-26,9.148283958435059
2012-09-27,9.460447311401367
2012-09-28,9.62608528137207
2012-10-01,9.524155616760254
2012-10-02,9.364888191223145
2012-10-03,9.415848731994629
2012-10-04,9.466817855834961
2012-10-05,9.45407772064209
2012-10-08,9.45407772064209
2012-10-09,9.428592681884766
2012-10-10,9.45407772064209
2012-10-11,9.485930442810059
2012-10-12,9.524155616760254
2012-10-15,9.657938003540039
2012-10-16,9.696165084838867
2012-10-17,9.619710922241211
2012-10-18,9.715272903442383
2012-10-19,9.587862014770508
2012-10-22,9.619710922241211
2012-10-23,9.262955665588379
2012-10-24,9.231101989746094
2012-10-25,9.45407772064209
2012-10-26,9.390368461608887
2012-10-31,9.587862014770508
2012-11-01,9.976295471191406
2012-11-02,9.872711181640625
2012-11-05,9.872711181640625
2012-11-06,9.814448356628418
2012-11-07,9.387171745300293
2012-11-08,9.361274719238281
2012-11-09,9.32890510559082
2012-11-12,9.387171745300293
2012-11-13,9.445435523986816
2012-11-14,9.296533584594727
2012-11-15,9.05700397491455
2012-11-16,9.031105995178223
2012-11-19,9.076419830322266
2012-11-20,8.979313850402832
2012-11-21,8.979313850402832
2012-11-23,9.134687423706055
2012-11-26,9.069947242736816
2012-11-27,9.024628639221191
2012-11-28,8.992262840270996
2012-11-29,9.018157005310059
2012-11-30,8.901625633239746
2012-12-03,8.992262840270996
2012-12-04,8.921049118041992
2012-12-05,8.791570663452148
2012-12-06,8.959892272949219
2012-12-07,9.089372634887695
2012-12-10,9.102317810058594
2012-12-11,9.167054176330566
2012-12-12,9.102317810058594
2012-12-13,8.985787391662598
2012-12-14,8.966364860534668
2012-12-17,9.050524711608887
2012-12-18,9.264165878295898
2012-12-19,9.516648292541504
2012-12-20,9.432486534118652
2012-12-21,9.432486534118652
2012-12-24,9.458380699157715
2012-12-26,9.387171745300293
2012-12-27,9.477804183959961
2012-12-28,9.516648292541504
2012-12-31,9.859762191772461
2013-01-02,10.164037704467773
2013-01-03,10.041034698486328
2013-01-04,10.028085708618164
2013-01-07,10.060455322265625
2013-01-08,10.12519645690918
2013-01-09,10.189935684204102
2013-01-10,10.306465148925781
2013-01-11,10.345307350158691
2013-01-14,10.539528846740723
2013-01-15,10.759639739990234
2013-01-16,10.617212295532227
2013-01-17,10.792009353637695
2013-01-18,10.960330963134766
2013-01-22,11.057441711425781
2013-01-23,11.180441856384277
2013-01-24,11.141594886779785
2013-01-25,10.940908432006836
2013-01-28,10.908541679382324
2013-01-29,10.960330963134766
2013-01-30,11.018595695495605
2013-01-31,10.927959442138672
2013-02-01,11.322870254516602
2013-02-04,11.29697322845459
2013-02-05,11.523557662963867
2013-02-06,11.510611534118652
2013-02-07,11.471768379211426
2013-02-08,11.555928230285645
2013-02-11,11.458819389343262
2013-02-12,11.588298797607422
2013-02-13,11.66598892211914
2013-02-14,12.009499549865723
2013-02-15,12.144209861755371
2013-02-19,12.124004364013672
2013-02-20,11.841109275817871
2013-02-21,11.686192512512207
2013-02-22,11.955615043640137
2013-02-25,11.760283470153809
2013-02-26,11.975823402404785
2013-02-27,12.13747501373291
2013-02-28,12.272184371948242
2013-03-01,12.319332122802734
2013-03-04,12.447309494018555
2013-03-05,12.66284465789795
2013-03-06,12.696523666381836
2013-03-07,12.66284465789795
2013-03-08,12.81776237487793
2013-03-11,12.9457426071167
2013-03-12,12.932271003723145
2013-03-13,13.221901893615723
2013-03-14,13.282519340515137
2013-03-15,13.141072273254395
2013-03-18,13.019832611083984
2013-03-19,12.588756561279297
2013-03-20,12.992888450622559
2013-03-21,12.757147789001465
2013-03-22,12.541604995727539
2013-03-25,12.332804679870605
2013-03-26,12.844711303710938
2013-03-27,13.02656364440918
2013-03-28,13.013097763061523
2013-04-01,13.066980361938477
2013-04-02,12.992888450622559
2013-04-03,12.534878730773926
2013-04-04,12.689788818359375
2013-04-05,12.878385543823242
2013-04-08,13.080456733703613
2013-04-09,13.201691627502441
2013-04-10,13.605829238891602
2013-04-11,13.309463500976562
2013-04-12,13.168013572692871
2013-04-15,13.040040016174316
2013-04-16,13.720331192016602
2013-04-17,13.262314796447754
2013-04-18,12.972686767578125
2013-04-19,12.965949058532715
2013-04-22,13.127599716186523
2013-04-23,13.403759956359863
2013-04-24,13.59908676147461
2013-04-25,14.185088157653809
2013-04-26,14.178349494934082
2013-04-29,14.158138275146484
2013-04-30,14.144670486450195
2013-05-01,13.9695405960083
2013-05-02,13.99001693725586
2013-05-03,14.174273490905762
2013-05-06,14.433609962463379
2013-05-07,14.058260917663574
2013-05-08,14.419958114624023
2013-05-09,14.297115325927734
2013-05-10,14.126511573791504
2013-05-13,13.908123970031738
2013-05-14,14.3312406539917
2013-05-15,14.037790298461914
2013-05-16,14.024140357971191
2013-05-17,14.269815444946289
2013-05-20,14.310770034790039
2013-05-21,14.269815444946289
2013-05-22,13.996847152709961
2013-05-23,13.696569442749023
2013-05-24,13.757987976074219
2013-05-28,14.092390060424805
2013-05-29,13.723869323730469
2013-05-30,13.730692863464355
2013-05-31,13.293931007385254
2013-06-03,12.993658065795898
2013-06-04,12.80940055847168
2013-06-05,12.488651275634766
2013-06-06,12.57736873626709
2013-06-07,13.348522186279297
2013-06-10,13.239334106445312
2013-06-11,13.143798828125
2013-06-12,13.20521354675293
2013-06-13,13.136970520019531
2013-06-14,13.478192329406738
2013-06-17,13.355347633361816
2013-06-18,13.45771598815918
2013-06-19,13.273454666137695
2013-06-20,12.734328269958496
2013-06-21,12.761626243591309
2013-06-24,12.147432327270508
2013-06-25,12.939062118530273
2013-06-26,12.911763191223145
2013-06-27,13.300755500793457
2013-06-28,13.416766166687012
2013-07-01,13.485013961791992
2013-07-02,13.212040901184082
2013-07-03,12.986832618713379
2013-07-05,13.300755500793457
2013-07-08,13.607860565185547
2013-07-09,13.573732376098633
2013-07-10,13.45089054107666
2013-07-11,13.68292236328125
2013-07-12,13.962717056274414
2013-07-15,14.010491371154785
2013-07-16,13.696569442749023
2013-07-17,13.471368789672852
2013-07-18,13.955897331237793
2013-07-19,14.269815444946289
2013-07-22,14.617864608764648
2013-07-23,14.52915096282959
2013-07-24,14.099209785461426
2013-07-25,14.29029655456543
2013-07-26,14.106033325195312
2013-07-29,14.174273490905762
2013-07-30,14.20157527923584
2013-07-31,13.955897331237793
2013-08-01,14.499360084533691
2013-08-02,14.4296875
2013-08-05,14.387890815734863
2013-08-06,14.353048324584961
2013-08-07,14.07434368133545
2013-08-08,13.997703552246094
2013-08-09,14.039505004882812
2013-08-12,14.192795753479004
2013-08-13,14.234598159790039
2013-08-14,14.10918140411377
2013-08-15,13.579651832580566
2013-08-16,13.496045112609863
2013-08-19,13.607525825500488
2013-08-20,13.67022705078125
2013-08-21,13.496045112609863
2013-08-22,13.523911476135254
2013-08-23,13.544816970825195
2013-08-26,13.342757225036621
2013-08-27,13.147666931152344
2013-08-28,13.384564399719238
2013-08-29,13.572685241699219
2013-08-30,13.314886093139648
2013-09-03,13.370627403259277
2013-09-04,13.468175888061523
2013-09-05,13.530882835388184
2013-09-06,13.635391235351562
2013-09-09,13.781709671020508
2013-09-10,14.011635780334473
2013-09-11,13.934995651245117
2013-09-12,13.941964149475098
2013-09-13,13.95589828491211
2013-09-16,14.116158485412598
2013-09-17,14.10918140411377
2013-09-18,14.27640438079834
2013-09-19,14.353048324584961
2013-09-20,14.032544136047363
2013-09-23,13.67022705078125
2013-09-24,13.586617469787598
2013-09-25,13.997703552246094
2013-09-26,14.353048324584961
2013-09-27,14.555103302001953
2013-09-30,14.339111328125
2013-10-01,14.687488555908203
2013-10-02,14.729287147521973
2013-10-03,14.631746292114258
2013-10-04,14.548134803771973
2013-10-07,14.4296875
2013-10-08,14.144018173217773
2013-10-09,13.893190383911133
2013-10-10,14.220660209655762
2013-10-11,14.638717651367188
2013-10-14,14.49239730834961
2013-10-15,14.478459358215332
2013-10-16,15.223987579345703
2013-10-17,15.335461616516113
2013-10-18,15.913763046264648
2013-10-21,15.99040699005127
2013-10-22,16.17156219482422
2013-10-23,15.962532997131348
2013-10-24,16.276077270507812
2013-10-25,16.478134155273438
2013-10-28,16.53386878967285
2013-10-29,16.547809600830078
2013-10-30,15.997370719909668
2013-10-31,15.448405265808105
2013-11-01,15.807345390319824
2013-11-04,16.09590721130371
2013-11-05,16.187402725219727
2013-11-06,16.35630989074707
2013-11-07,16.04664421081543
2013-11-08,16.433731079101562
2013-11-11,16.187402725219727
2013-11-12,15.807345390319824
2013-11-13,15.962185859680176
2013-11-14,16.180362701416016
2013-11-15,16.15924644470215
2013-11-18,16.02552604675293
2013-11-19,15.983297348022461
2013-11-20,15.997374534606934
2013-11-21,16.1099796295166
2013-11-22,16.398536682128906
2013-11-25,16.68006134033203
2013-11-26,16.750436782836914
2013-11-27,16.764514923095703
2013-11-29,16.701173782348633
2013-12-02,16.827861785888672
2013-12-03,16.750436782836914
2013-12-04,16.4970703125
2013-12-05,16.243701934814453
2013-12-06,16.349275588989258
2013-12-09,16.891199111938477
2013-12-10,17.412010192871094
2013-12-11,17.031959533691406
2013-12-12,17.067148208618164
2013-12-13,17.58092498779297
2013-12-16,17.651304244995117
2013-12-17,17.447200775146484
2013-12-18,17.264217376708984
2013-12-19,16.87712287902832
2013-12-20,17.221986770629883
2013-12-23,17.137529373168945
2013-12-24,17.20087432861328
2013-12-26,17.193832397460938
2013-12-27,16.996768951416016
2013-12-30,16.891199111938477
2013-12-31,17.130489349365234
2014-01-02,17.362747192382812
2014-01-03,17.735759735107422
2014-01-06,17.869482040405273
2014-01-07,18.059513092041016
2014-01-08,18.143964767456055
2014-01-09,18.179153442382812
2014-01-10,18.26361083984375
2014-01-13,17.88355827331543
2014-01-14,18.122854232788086
2014-01-15,18.122854232788086
2014-01-16,18.179153442382812
2014-01-17,18.10173797607422
2014-01-21,18.467714309692383
2014-01-22,18.50994300842285
2014-01-23,18.136926651000977
2014-01-24,17.28532600402832
2014-01-27,16.891199111938477
2014-01-28,17.046037673950195
2014-01-29,16.85601234436035
2014-01-30,17.20791244506836
2014-01-31,16.96862030029297
2014-02-03,16.03960609436035
2014-02-04,16.490034103393555
2014-02-05,16.335193634033203
2014-02-06,16.81378746032715
2014-02-07,17.01084327697754
2014-02-10,17.22902488708496
2014-02-11,17.067148208618164
2014-02-12,17.158639907836914
2014-02-13,17.323768615722656
2014-02-14,17.330951690673828
2014-02-18,17.208894729614258
2014-02-19,17.194534301757812
2014-02-20,17.108383178710938
2014-02-21,17.216081619262695
2014-02-24,17.3381290435791
2014-02-25,17.251972198486328
2014-02-26,17.09403419494629
2014-02-27,17.09403419494629
2014-02-28,17.330951690673828
2014-03-03,16.97916030883789
2014-03-04,17.316587448120117
2014-03-05,17.402740478515625
2014-03-06,17.56068992614746
2014-03-07,17.431459426879883
2014-03-10,17.46735382080078
2014-03-11,17.38838005065918
2014-03-12,17.172996520996094
2014-03-13,16.914548873901367
2014-03-14,16.4909610748291
2014-03-17,16.684803009033203
2014-03-18,16.80685806274414
2014-03-19,16.720701217651367
2014-03-20,16.842744827270508
2014-03-21,16.50532341003418
2014-03-24,16.390453338623047
2014-03-25,16.289939880371094
2014-03-26,16.02429962158203
