Date,ARE
2000-05-05,12.850180625915527
2000-05-08,12.753379821777344
2000-05-09,12.971174240112305
2000-05-10,12.971174240112305
2000-05-11,13.188977241516113
2000-05-12,13.043776512145996
2000-05-15,13.358370780944824
2000-05-16,13.358370780944824
2000-05-17,13.382577896118164
2000-05-18,13.382577896118164
2000-05-19,13.382577896118164
2000-05-22,13.382577896118164
2000-05-23,13.213174819946289
2000-05-24,12.971174240112305
2000-05-25,12.971174240112305
2000-05-26,12.995381355285645
2000-05-30,13.164778709411621
2000-05-31,13.092177391052246
2000-06-01,12.777578353881836
2000-06-02,12.922782897949219
2000-06-05,12.995381355285645
2000-06-06,13.261577606201172
2000-06-07,13.116374969482422
2000-06-08,13.213174819946289
2000-06-09,13.213174819946289
2000-06-12,13.261577606201172
2000-06-13,13.261577606201172
2000-06-14,13.285781860351562
2000-06-15,13.334176063537598
2000-06-16,13.14057731628418
2000-06-19,13.261577606201172
2000-06-20,13.334176063537598
2000-06-21,13.382577896118164
2000-06-22,13.406783103942871
2000-06-23,13.358370780944824
2000-06-26,13.261577606201172
2000-06-27,13.382577896118164
2000-06-28,13.479381561279297
2000-06-29,13.358370780944824
2000-06-30,13.447331428527832
2000-07-03,13.526969909667969
2000-07-05,13.649504661560059
2000-07-06,13.845537185668945
2000-07-07,13.723013877868652
2000-07-10,13.649504661560059
2000-07-11,13.674002647399902
2000-07-12,13.74752140045166
2000-07-13,13.772031784057617
2000-07-14,13.894556999206543
2000-07-17,13.845537185668945
2000-07-18,13.624992370605469
2000-07-19,13.42895793914795
2000-07-20,13.502463340759277
2000-07-21,13.526969909667969
2000-07-24,13.355437278747559
2000-07-25,13.355437278747559
2000-07-26,13.649504661560059
2000-07-27,13.796527862548828
2000-07-28,13.821037292480469
2000-07-31,14.041585922241211
2000-08-01,14.164115905761719
2000-08-02,14.286648750305176
2000-08-03,14.311140060424805
2000-08-04,13.99258041381836
2000-08-07,14.164115905761719
2000-08-08,14.286648750305176
2000-08-09,14.335652351379395
2000-08-10,14.433674812316895
2000-08-11,14.482688903808594
2000-08-14,14.482688903808594
2000-08-15,14.384663581848145
2000-08-16,14.384663581848145
2000-08-17,14.458178520202637
2000-08-18,14.433674812316895
2000-08-21,14.311140060424805
2000-08-22,14.164115905761719
2000-08-23,14.017081260681152
2000-08-24,13.845537185668945
2000-08-25,13.624992370605469
2000-08-28,13.624992370605469
2000-08-29,13.60049057006836
2000-08-30,13.60049057006836
2000-08-31,13.723013877868652
2000-09-01,13.55147647857666
2000-09-05,13.502463340759277
2000-09-06,13.60049057006836
2000-09-07,13.60049057006836
2000-09-08,13.698515892028809
2000-09-11,14.017081260681152
2000-09-12,13.624992370605469
2000-09-13,13.55147647857666
2000-09-14,13.45346450805664
2000-09-15,13.477964401245117
2000-09-18,13.330934524536133
2000-09-19,13.1839017868042
2000-09-20,13.159390449523926
2000-09-21,13.1348876953125
2000-09-22,12.62027645111084
2000-09-25,12.522253036499023
2000-09-26,12.424233436584473
2000-09-27,12.889835357666016
2000-09-28,13.330934524536133
2000-09-29,13.45346450805664
2000-10-02,13.42895793914795
2000-10-03,13.52524185180664
2000-10-04,13.798229217529297
2000-10-05,13.798229217529297
2000-10-06,13.922311782836914
2000-10-09,13.971942901611328
2000-10-10,13.897500038146973
2000-10-11,13.922311782836914
2000-10-12,13.57487964630127
2000-10-13,13.301892280578613
2000-10-16,13.252259254455566
2000-10-17,13.252259254455566
2000-10-18,13.301892280578613
2000-10-19,13.351520538330078
2000-10-20,13.401156425476074
2000-10-23,13.17780876159668
2000-10-24,13.301892280578613
2000-10-25,13.27707576751709
2000-10-26,13.27707576751709
2000-10-27,13.301892280578613
2000-10-30,13.301892280578613
2000-10-31,13.450790405273438
2000-11-01,13.351520538330078
2000-11-02,13.475606918334961
2000-11-03,13.301892280578613
2000-11-06,13.301892280578613
2000-11-07,13.450790405273438
2000-11-08,13.698960304260254
2000-11-09,14.195304870605469
2000-11-10,13.922311782836914
2000-11-13,14.096033096313477
2000-11-14,13.872673034667969
2000-11-15,14.04639720916748
2000-11-16,14.071218490600586
2000-11-17,14.120847702026367
2000-11-20,14.195304870605469
2000-11-21,14.2449312210083
2000-11-22,14.269749641418457
2000-11-24,14.269749641418457
2000-11-27,14.29456901550293
2000-11-28,14.29456901550293
2000-11-29,14.344202995300293
2000-11-30,14.493106842041016
2000-12-01,14.468292236328125
2000-12-04,14.393839836120605
2000-12-05,14.567556381225586
2000-12-06,14.29456901550293
2000-12-07,14.393839836120605
2000-12-08,14.468292236328125
2000-12-11,14.269749641418457
2000-12-12,14.393839836120605
2000-12-13,14.319390296936035
2000-12-14,14.29456901550293
2000-12-15,14.418651580810547
2000-12-18,14.54273509979248
2000-12-19,14.51792049407959
2000-12-20,14.418651580810547
2000-12-21,15.287238121032715
2000-12-22,15.237610816955566
2000-12-26,15.237610816955566
2000-12-27,15.262433052062988
2000-12-28,15.262433052062988
2000-12-29,14.766087532043457
2001-01-02,14.687755584716797
2001-01-03,14.938825607299805
2001-01-04,15.340544700622559
2001-01-05,15.24011516571045
2001-01-08,15.24011516571045
2001-01-09,15.215005874633789
2001-01-10,15.24011516571045
2001-01-11,15.24011516571045
2001-01-12,15.11457633972168
2001-01-16,15.164793014526367
2001-01-17,15.189891815185547
2001-01-18,14.8886137008667
2001-01-19,14.863506317138672
2001-01-22,14.687755584716797
2001-01-23,14.763076782226562
2001-01-24,14.687755584716797
2001-01-25,14.537110328674316
2001-01-26,14.411572456359863
2001-01-29,14.481878280639648
2001-01-30,14.277008056640625
2001-01-31,14.42162036895752
2001-02-01,14.341269493103027
2001-02-02,14.361364364624023
2001-02-05,14.361364364624023
2001-02-06,14.341269493103027
2001-02-07,14.461791038513184
2001-02-08,14.453754425048828
2001-02-09,14.747007369995117
2001-02-12,15.024189949035645
2001-02-13,14.931796073913574
2001-02-14,14.751031875610352
2001-02-15,14.951879501342773
2001-02-16,15.004104614257812
2001-02-20,14.915726661682129
2001-02-21,14.843424797058105
2001-02-22,14.903679847717285
2001-02-23,15.26522445678711
2001-02-26,15.26522445678711
2001-02-27,15.22504997253418
2001-02-28,15.253164291381836
2001-03-01,15.241121292114258
2001-03-02,15.22504997253418
2001-03-05,15.188899040222168
2001-03-06,15.253164291381836
2001-03-07,15.257183074951172
2001-03-08,15.168806076049805
2001-03-09,15.088473320007324
2001-03-12,15.05231761932373
2001-03-13,14.967942237854004
2001-03-14,14.99205207824707
2001-03-15,14.863506317138672
2001-03-16,14.783161163330078
2001-03-19,14.662650108337402
2001-03-20,14.54212760925293
2001-03-21,14.461791038513184
2001-03-22,14.505971908569336
2001-03-23,14.763076782226562
2001-03-26,14.69076919555664
2001-03-27,14.734955787658691
2001-03-28,14.94384765625
2001-03-29,14.94384765625
2001-03-30,15.164793014526367
2001-04-02,15.136675834655762
2001-04-03,15.064364433288574
2001-04-04,15.210773468017578
2001-04-05,15.373457908630371
2001-04-06,15.16603946685791
2001-04-09,15.373457908630371
2001-04-10,15.450732231140137
2001-04-11,15.288055419921875
2001-04-12,15.373457908630371
2001-04-16,15.43446159362793
2001-04-17,15.43446159362793
2001-04-18,15.344990730285645
2001-04-19,15.393796920776367
2001-04-20,15.092832565307617
2001-04-23,15.048093795776367
2001-04-24,14.954554557800293
2001-04-25,15.048093795776367
2001-04-26,15.076560974121094
2001-04-27,15.048093795776367
2001-04-30,15.09689998626709
2001-05-01,15.14976978302002
2001-05-02,15.048093795776367
2001-05-03,15.259584426879883
2001-05-04,15.170111656188965
2001-05-07,15.048093795776367
2001-05-08,15.263660430908203
2001-05-09,15.35312557220459
2001-05-10,15.454809188842773
2001-05-11,14.987083435058594
2001-05-14,15.174177169799805
2001-05-15,15.109099388122559
2001-05-16,15.28398609161377
2001-05-17,15.483272552490234
2001-05-18,15.418194770812988
2001-05-21,15.57680892944336
2001-05-22,15.57680892944336
2001-05-23,15.483272552490234
2001-05-24,15.161972045898438
2001-05-25,15.190437316894531
2001-05-29,15.22298526763916
2001-05-30,15.129434585571289
2001-05-31,14.808138847351074
2001-06-01,15.100969314575195
2001-06-04,15.039961814880371
2001-06-05,15.056233406066895
2001-06-06,14.922019004821777
2001-06-07,14.844744682312012
2001-06-08,14.93015193939209
2001-06-11,14.966751098632812
2001-06-12,15.43446159362793
2001-06-13,15.503609657287598
2001-06-14,15.641887664794922
2001-06-15,15.100969314575195
2001-06-18,14.84067440032959
2001-06-19,14.665787696838379
2001-06-20,15.121299743652344
2001-06-21,15.190437316894531
2001-06-22,15.007431983947754
2001-06-25,15.178235054016113
2001-06-26,15.393796920776367
2001-06-27,15.556478500366211
2001-06-28,15.739500999450684
2001-06-29,16.186859130859375
2001-07-02,15.96318244934082
2001-07-03,15.979644775390625
2001-07-05,15.991994857788086
2001-07-06,15.868535995483398
2001-07-09,15.996111869812012
2001-07-10,16.06195068359375
2001-07-11,16.131908416748047
2001-07-12,16.255380630493164
2001-07-13,16.35002326965332
2001-07-16,16.123682022094727
2001-07-17,16.23478889465332
2001-07-18,16.152484893798828
2001-07-19,16.07430076599121
2001-07-20,16.17306137084961
2001-07-23,16.1401424407959
2001-07-24,16.115442276000977
2001-07-25,16.17306137084961
2001-07-26,16.214223861694336
2001-07-27,16.20598602294922
2001-07-30,16.214223861694336
2001-07-31,16.17306137084961
2001-08-01,16.399404525756836
2001-08-02,16.296520233154297
2001-08-03,16.358261108398438
2001-08-06,16.337682723999023
2001-08-07,16.370595932006836
2001-08-08,16.345897674560547
2001-08-09,16.395282745361328
2001-08-10,16.399404525756836
2001-08-13,16.457015991210938
2001-08-14,16.617515563964844
2001-08-15,16.802703857421875
2001-08-16,16.87265968322754
2001-08-17,17.020801544189453
2001-08-20,17.123695373535156
2001-08-21,17.255380630493164
2001-08-22,17.078432083129883
2001-08-23,16.93027687072754
2001-08-24,16.987890243530273
2001-08-27,16.922042846679688
2001-08-28,16.90557861328125
2001-08-29,16.757436752319336
2001-08-30,16.609289169311523
2001-08-31,16.457015991210938
2001-09-04,16.214223861694336
2001-09-05,16.045488357543945
2001-09-06,15.983763694763184
2001-09-07,15.77800178527832
2001-09-10,15.843830108642578
2001-09-17,15.592803955078125
2001-09-18,15.3746976852417
2001-09-19,15.638073921203613
2001-09-20,15.96729850769043
2001-09-21,15.98786735534668
2001-09-24,16.20186996459961
2001-09-25,16.337682723999023
2001-09-26,15.74095344543457
2001-09-27,15.926145553588867
2001-09-28,16.23478889465332
2001-10-01,16.68747329711914
2001-10-02,16.358261108398438
2001-10-03,16.48731803894043
2001-10-04,15.904438018798828
2001-10-05,15.57135009765625
2001-10-08,16.362411499023438
2001-10-09,16.82038116455078
2001-10-10,16.757936477661133
2001-10-11,16.86203384399414
2001-10-12,17.070201873779297
2001-10-15,16.94529914855957
2001-10-16,17.04939079284668
2001-10-17,16.837047576904297
2001-10-18,16.662185668945312
2001-10-19,16.645532608032227
2001-10-22,16.516454696655273
2001-10-23,16.299968719482422
2001-10-24,15.79201889038086
2001-10-25,15.758709907531738
2001-10-26,15.675440788269043
2001-10-29,15.73373031616211
2001-10-30,15.85863971710205
2001-10-31,16.73712158203125
2001-11-01,16.549779891967773
2001-11-02,16.44569206237793
2001-11-05,16.429025650024414
2001-11-06,16.520626068115234
2001-11-07,16.44569206237793
2001-11-08,16.354087829589844
2001-11-09,16.279138565063477
2001-11-12,16.40819549560547
2001-11-13,16.77459716796875
2001-11-14,17.10350799560547
2001-11-15,17.11183738708496
2001-11-16,17.16179847717285
2001-11-19,17.14930534362793
2001-11-20,17.232580184936523
2001-11-21,17.253400802612305
2001-11-23,17.27421760559082
2001-11-26,17.186784744262695
2001-11-27,17.257570266723633
2001-11-28,17.15346908569336
2001-11-29,17.278377532958984
2001-11-30,17.27004051208496
2001-12-03,17.195104598999023
2001-12-04,17.15346908569336
2001-12-05,17.228412628173828
2001-12-06,17.278377532958984
2001-12-07,17.278377532958984
2001-12-10,17.11183738708496
2001-12-11,17.174285888671875
2001-12-12,17.11183738708496
2001-12-13,17.070201873779297
2001-12-14,17.09101676940918
2001-12-17,17.224252700805664
2001-12-18,17.27421760559082
2001-12-19,17.095184326171875
2001-12-20,16.903667449951172
2001-12-21,16.86203384399414
2001-12-24,16.93697166442871
2001-12-26,17.215923309326172
2001-12-27,17.278377532958984
2001-12-28,17.403274536132812
2001-12-31,17.11183738708496
2002-01-02,17.217098236083984
2002-01-03,17.326576232910156
2002-01-04,17.524473190307617
2002-01-07,17.284465789794922
2002-01-08,17.29709815979004
2002-01-09,17.208681106567383
2002-01-10,16.922361373901367
2002-01-11,16.92656898498535
2002-01-14,17.51605224609375
2002-01-15,17.305524826049805
2002-01-16,17.38973617553711
2002-01-17,17.347631454467773
2002-01-18,17.24236488342285
2002-01-22,17.162368774414062
2002-01-23,17.01498794555664
2002-01-24,16.842363357543945
2002-01-25,16.808677673339844
2002-01-28,16.686569213867188
2002-01-29,16.636045455932617
2002-01-30,16.951831817626953
2002-01-31,17.031843185424805
2002-02-01,17.09078598022461
2002-02-04,16.968679428100586
2002-02-05,17.116050720214844
2002-02-06,16.947620391845703
2002-02-07,16.774986267089844
2002-02-08,16.871837615966797
2002-02-11,16.833942413330078
2002-02-12,17.010772705078125
2002-02-13,17.24236488342285
2002-02-14,17.1792049407959
2002-02-15,17.440263748168945
2002-02-19,17.545534133911133
2002-02-20,17.579212188720703
2002-02-21,17.1792049407959
2002-02-22,17.5371150970459
2002-02-25,17.486572265625
2002-02-26,17.38131332397461
2002-02-27,17.545534133911133
2002-02-28,17.410789489746094
2002-03-01,17.604475021362305
2002-03-04,17.747631072998047
2002-03-05,17.676057815551758
2002-03-06,17.72658348083496
2002-03-07,17.810792922973633
2002-03-08,17.83184814453125
2002-03-11,17.827638626098633
2002-03-12,17.760271072387695
2002-03-13,17.890796661376953
2002-03-14,18.10553741455078
2002-03-15,18.316070556640625
2002-03-18,18.206592559814453
2002-03-19,18.324495315551758
2002-03-20,18.231853485107422
2002-03-21,18.476070404052734
2002-03-22,18.68238067626953
2002-03-25,18.459226608276367
2002-03-26,18.589759826660156
2002-03-27,18.602388381958008
2002-03-28,18.77923583984375
2002-04-01,18.91818618774414
2002-04-02,18.86344337463379
2002-04-03,18.748472213745117
2002-04-04,18.93582534790039
2002-04-05,19.106149673461914
2002-04-08,19.18279457092285
2002-04-09,19.480865478515625
2002-04-10,19.834300994873047
2002-04-11,19.553251266479492
2002-04-12,19.927974700927734
2002-04-15,19.340356826782227
2002-04-16,19.45958137512207
2002-04-17,19.050806045532227
2002-04-18,19.31481170654297
2002-04-19,19.1998348236084
2002-04-22,19.012475967407227
2002-04-23,18.76551055908203
2002-04-24,18.756986618041992
2002-04-25,18.837894439697266
2002-04-26,18.81234359741211
2002-04-29,18.820859909057617
2002-04-30,19.45958137512207
2002-05-01,19.50216293334961
2002-05-02,19.540477752685547
2002-05-03,19.76190185546875
2002-05-06,19.757646560668945
2002-05-07,19.58306121826172
2002-05-08,19.195581436157227
2002-05-09,18.79530906677246
2002-05-10,18.68460464477539
2002-05-13,19.157251358032227
2002-05-14,19.157251358032227
2002-05-15,19.15299415588379
2002-05-16,19.033763885498047
2002-05-17,19.029504776000977
2002-05-20,18.948604583740234
2002-05-21,18.948604583740234
2002-05-22,18.96564292907715
2002-05-23,19.353120803833008
2002-05-24,19.225385665893555
2002-05-28,19.353120803833008
2002-05-29,19.723581314086914
2002-05-30,19.885391235351562
2002-05-31,19.80022621154785
2002-06-03,19.804492950439453
2002-06-04,19.936481475830078
2002-06-05,19.945003509521484
2002-06-06,20.07700538635254
2002-06-07,19.97905731201172
2002-06-10,19.906692504882812
2002-06-11,19.876876831054688
2002-06-12,19.885391235351562
2002-06-13,19.821523666381836
2002-06-14,20.0344295501709
2002-06-17,20.098299026489258
2002-06-18,19.991846084594727
2002-06-19,19.991846084594727
2002-06-20,20.098299026489258
2002-06-21,20.306941986083984
2002-06-24,20.362300872802734
2002-06-25,20.49429702758789
2002-06-26,20.438936233520508
2002-06-27,20.783851623535156
2002-06-28,21.0095272064209
2002-07-01,20.7242374420166
2002-07-02,20.397262573242188
2002-07-03,20.259586334228516
2002-07-05,20.414472579956055
2002-07-08,20.328428268432617
2002-07-09,20.37145233154297
2002-07-10,19.984237670898438
2002-07-11,19.502370834350586
2002-07-12,19.46796989440918
2002-07-15,19.364713668823242
2002-07-16,19.1409912109375
2002-07-17,19.338897705078125
2002-07-18,18.650516510009766
2002-07-19,18.09983253479004
2002-07-22,17.35122299194336
2002-07-23,16.7144775390625
2002-07-24,16.606931686401367
2002-07-25,17.62657356262207
2002-07-26,18.28052520751953
2002-07-29,18.585983276367188
2002-07-30,18.693540573120117
2002-07-31,18.56448745727539
2002-08-01,18.641918182373047
2002-08-02,18.23320198059082
2002-08-05,17.790063858032227
2002-08-06,18.151453018188477
2002-08-07,18.715055465698242
2002-08-08,18.49994659423828
2002-08-09,18.203075408935547
2002-08-12,18.396682739257812
2002-08-13,18.01378631591797
2002-08-14,18.310638427734375
2002-08-15,18.09983253479004
2002-08-16,18.538663864135742
2002-08-19,18.370874404907227
2002-08-20,18.32784080505371
2002-08-21,18.444011688232422
2002-08-22,18.456928253173828
2002-08-23,18.456928253173828
2002-08-26,18.49994659423828
2002-08-27,18.435415267944336
2002-08-28,18.370874404907227
2002-08-29,18.495641708374023
2002-08-30,18.90006446838379
2002-09-03,18.650516510009766
2002-09-04,18.59889793395996
2002-09-05,18.435415267944336
2002-09-06,18.517147064208984
2002-09-09,18.38808822631836
2002-09-10,18.42249298095703
2002-09-11,18.521455764770508
2002-09-12,18.46552276611328
2002-09-13,18.49994659423828
2002-09-16,18.46552276611328
2002-09-17,18.392375946044922
2002-09-18,18.37516975402832
2002-09-19,18.241806030273438
2002-09-20,18.18587875366211
2002-09-23,18.241806030273438
2002-09-24,18.04819679260254
2002-09-25,17.970754623413086
2002-09-26,18.03959083557129
2002-09-27,18.134246826171875
2002-09-30,18.276214599609375
2002-10-01,18.276214599609375
2002-10-02,18.067251205444336
2002-10-03,18.075956344604492
2002-10-04,18.015012741088867
2002-10-07,17.466463088989258
2002-10-08,17.266197204589844
2002-10-09,16.761184692382812
2002-10-10,17.118173599243164
2002-10-11,17.366329193115234
2002-10-14,17.044166564941406
2002-10-15,17.40115737915039
2002-10-16,17.414220809936523
2002-10-17,17.762502670288086
2002-10-18,17.95840835571289
2002-10-21,17.827810287475586
2002-10-22,17.784271240234375
2002-10-23,17.523048400878906
2002-10-24,17.675432205200195
2002-10-25,18.058547973632812
2002-10-28,18.07160758972168
2002-10-29,18.001951217651367
2002-10-30,18.21092987060547
2002-10-31,18.284929275512695
2002-11-01,18.511314392089844
2002-11-04,18.589679718017578
2002-11-05,18.61143684387207
2002-11-06,18.607097625732422
2002-11-07,18.472131729125977
2002-11-08,18.607097625732422
2002-11-11,18.502605438232422
2002-11-12,18.524370193481445
2002-11-13,18.415536880493164
2002-11-14,18.498254776000977
2002-11-15,18.328472137451172
2002-11-18,18.145620346069336
2002-11-19,17.936643600463867
2002-11-20,17.88440704345703
2002-11-21,17.80604362487793
2002-11-22,17.901817321777344
2002-11-25,17.718971252441406
2002-11-26,17.718971252441406
2002-11-27,17.849573135375977
2002-11-29,17.758155822753906
2002-12-02,17.849573135375977
2002-12-03,17.914880752563477
2002-12-04,17.797330856323242
2002-12-05,17.83651351928711
2002-12-06,17.858278274536133
2002-12-09,18.0541934967041
2002-12-10,18.102087020874023
2002-12-11,18.27187728881836
2002-12-12,18.29363250732422
2002-12-13,18.20220947265625
2002-12-16,18.328472137451172
2002-12-17,17.936643600463867
2002-12-18,17.762502670288086
2002-12-19,18.023710250854492
2002-12-20,18.25010108947754
2002-12-23,18.567903518676758
2002-12-24,18.29363250732422
2002-12-26,18.37200164794922
2002-12-27,18.480833053588867
2002-12-30,18.63321304321289
2002-12-31,18.765361785888672
2003-01-02,18.589170455932617
2003-01-03,18.765361785888672
2003-01-06,18.734529495239258
2003-01-07,18.50105857849121
2003-01-08,18.192720413208008
2003-01-09,18.276409149169922
2003-01-10,18.1046085357666
2003-01-13,18.144250869750977
2003-01-14,18.14866828918457
2003-01-15,18.060556411743164
2003-01-16,17.981271743774414
2003-01-17,17.796260833740234
2003-01-21,17.950439453125
2003-01-22,18.11782455444336
2003-01-23,18.1046085357666
2003-01-24,18.126638412475586
2003-01-27,17.849130630493164
2003-01-28,17.84030532836914
2003-01-29,17.994489669799805
2003-01-30,17.928415298461914
2003-01-31,18.214744567871094
2003-02-03,17.98568344116211
2003-02-04,17.954843521118164
2003-02-05,17.963647842407227
2003-02-06,18.007707595825195
2003-02-07,17.928415298461914
2003-02-10,18.03852653503418
2003-02-11,17.805076599121094
2003-02-12,17.598031997680664
2003-02-13,17.620058059692383
2003-02-14,17.620058059692383
2003-02-18,17.822690963745117
2003-02-19,17.747806549072266
2003-02-20,18.100210189819336
2003-02-21,18.33808135986328
2003-02-24,18.166288375854492
2003-02-25,18.170698165893555
2003-02-26,18.210330963134766
2003-02-27,18.298439025878906
2003-02-28,18.30283546447754
2003-03-03,18.399749755859375
2003-03-04,18.390941619873047
2003-03-05,18.43499183654785
2003-03-06,18.417375564575195
2003-03-07,18.518688201904297
2003-03-10,18.35570526123047
2003-03-11,18.589170455932617
2003-03-12,18.49665641784668
2003-03-13,18.4658203125
2003-03-14,18.289630889892578
2003-03-17,18.28081512451172
2003-03-18,18.368915557861328
2003-03-19,18.50547218322754
2003-03-20,18.545108795166016
2003-03-21,18.580354690551758
2003-03-24,18.33368682861328
2003-03-25,18.50105857849121
2003-03-26,18.47463035583496
2003-03-27,18.50547218322754
2003-03-28,18.652687072753906
2003-03-31,18.759756088256836
2003-04-01,18.848987579345703
2003-04-02,19.00513458251953
2003-04-03,18.969446182250977
2003-04-04,18.982826232910156
2003-04-07,19.072046279907227
2003-04-08,19.00067138671875
2003-04-09,18.973905563354492
2003-04-10,18.78206443786621
2003-04-11,18.674999237060547
2003-04-14,19.072046279907227
2003-04-15,19.15235710144043
2003-04-16,19.072046279907227
2003-04-17,19.19251251220703
2003-04-21,19.138978958129883
2003-04-22,19.10774803161621
2003-04-23,19.072046279907227
2003-04-24,19.067594528198242
2003-04-25,19.049755096435547
2003-04-28,18.947139739990234
2003-04-29,19.045289993286133
2003-04-30,18.87129783630371
2003-05-01,18.87129783630371
2003-05-02,19.00513458251953
2003-05-05,19.1835880279541
2003-05-06,19.491416931152344
2003-05-07,19.272811889648438
2003-05-08,19.1835880279541
2003-05-09,19.362043380737305
2003-05-12,19.51372528076172
2003-05-13,19.616331100463867
2003-05-14,19.473573684692383
2003-05-15,19.518184661865234
2003-05-16,19.45126724243164
2003-05-19,19.420040130615234
2003-05-20,19.455724716186523
2003-05-21,19.638641357421875
2003-05-22,19.852781295776367
2003-05-23,20.062454223632812
2003-05-27,20.120450973510742
2003-05-28,19.82601547241211
2003-05-29,19.42449378967285
2003-05-30,19.763553619384766
2003-06-02,19.620798110961914
2003-06-03,19.8126277923584
2003-06-04,20.03123664855957
2003-06-05,19.897397994995117
2003-06-06,20.053550720214844
2003-06-09,19.9910831451416
2003-06-10,20.339073181152344
2003-06-11,20.249834060668945
2003-06-12,20.187379837036133
2003-06-13,19.852781295776367
2003-06-16,19.71448516845703
2003-06-17,19.669862747192383
2003-06-18,19.656484603881836
2003-06-19,19.643104553222656
2003-06-20,19.62971305847168
2003-06-23,19.415571212768555
2003-06-24,19.522645950317383
2003-06-25,19.67432975769043
2003-06-26,19.625253677368164
2003-06-27,19.888473510742188
2003-06-30,20.075849533081055
2003-07-01,20.36025619506836
2003-07-02,20.743988037109375
2003-07-03,20.69883918762207
2003-07-07,20.974220275878906
2003-07-08,21.014854431152344
2003-07-09,20.992284774780273
2003-07-10,20.450546264648438
2003-07-11,20.590496063232422
2003-07-14,20.753015518188477
2003-07-15,20.915538787841797
2003-07-16,20.897485733032227
2003-07-17,20.315109252929688
2003-07-18,20.260936737060547
2003-07-21,20.166141510009766
2003-07-22,20.278995513916016
2003-07-23,20.215795516967773
2003-07-24,20.450546264648438
2003-07-25,20.53180503845215
2003-07-28,20.753015518188477
2003-07-29,20.743988037109375
2003-07-30,20.676273345947266
2003-07-31,20.653701782226562
2003-08-01,20.40991973876953
2003-08-04,20.315109252929688
2003-08-05,20.066818237304688
2003-08-06,20.224822998046875
2003-08-07,20.54987335205078
2003-08-08,20.811704635620117
2003-08-11,20.69883918762207
2003-08-12,21.17737579345703
2003-08-13,20.72593116760254
2003-08-14,20.82975959777832
2003-08-15,20.69883918762207
2003-08-18,20.987773895263672
2003-08-19,21.114179611206055
2003-08-20,21.114179611206055
2003-08-21,21.24961280822754
2003-08-22,20.86587905883789
2003-08-25,20.73948097229004
2003-08-26,21.01936912536621
2003-08-27,21.105134963989258
2003-08-28,20.825246810913086
2003-08-29,21.105134963989258
2003-09-02,21.646875381469727
2003-09-03,21.579172134399414
2003-09-04,21.610767364501953
2003-09-05,21.44373321533203
2003-09-08,21.4572696685791
2003-09-09,21.53402328491211
2003-09-10,21.30830192565918
2003-09-11,21.394071578979492
2003-09-12,21.222517013549805
2003-09-15,21.208974838256836
2003-09-16,21.285730361938477
2003-09-17,21.15931510925293
2003-09-18,21.172866821289062
