Date,NOC
2000-06-12,20.142087936401367
2000-06-13,19.691164016723633
2000-06-14,19.924983978271484
2000-06-15,19.89157485961914
2000-06-16,19.9166316986084
2000-06-19,19.440637588500977
2000-06-20,18.82268524169922
2000-06-21,18.037704467773438
2000-06-22,18.054405212402344
2000-06-23,18.739168167114258
2000-06-26,18.4886474609375
2000-06-27,18.10450553894043
2000-06-28,17.78718376159668
2000-06-29,17.770477294921875
2000-06-30,17.70366859436035
2000-07-03,17.536657333374023
2000-07-05,17.58676528930664
2000-07-06,17.75377655029297
2000-07-07,17.770477294921875
2000-07-10,17.653568267822266
2000-07-11,17.720367431640625
2000-07-12,17.870691299438477
2000-07-13,18.689064025878906
2000-07-14,19.023099899291992
2000-07-17,18.839380264282227
2000-07-18,18.605566024780273
2000-07-19,18.45524787902832
2000-07-20,19.423931121826172
2000-07-21,18.95629119873047
2000-07-24,19.34042739868164
2000-07-25,19.490737915039062
2000-07-26,19.123306274414062
2000-07-27,18.93958854675293
2000-07-28,18.77256965637207
2000-07-31,18.989696502685547
2000-08-01,19.741270065307617
2000-08-02,19.841474533081055
2000-08-03,19.590957641601562
2000-08-04,19.457340240478516
2000-08-07,20.325817108154297
2000-08-08,20.6097412109375
2000-08-09,21.04399871826172
2000-08-10,20.108699798583984
2000-08-11,20.559633255004883
2000-08-14,20.20890998840332
2000-08-15,20.041894912719727
2000-08-16,19.791372299194336
2000-08-17,19.791372299194336
2000-08-18,19.791372299194336
2000-08-21,20.041894912719727
2000-08-22,20.00848388671875
2000-08-23,19.791372299194336
2000-08-24,20.452991485595703
2000-08-25,20.956762313842773
2000-08-28,20.889589309692383
2000-08-29,20.452991485595703
2000-08-30,20.990333557128906
2000-08-31,20.910581588745117
2000-09-01,21.057510375976562
2000-09-05,21.510900497436523
2000-09-06,21.477306365966797
2000-09-07,21.49410629272461
2000-09-08,21.4437313079834
2000-09-11,21.561275482177734
2000-09-12,21.762786865234375
2000-09-13,21.628448486328125
2000-09-14,21.96428680419922
2000-09-15,21.84674072265625
2000-09-18,21.67881965637207
2000-09-19,21.460514068603516
2000-09-20,21.86353302001953
2000-09-21,23.10616111755371
2000-09-22,23.52596664428711
2000-09-25,23.761058807373047
2000-09-26,23.845022201538086
2000-09-27,24.113698959350586
2000-09-28,24.6678466796875
2000-09-29,24.415971755981445
2000-10-02,24.348793029785156
2000-10-03,24.58388900756836
2000-10-04,24.567094802856445
2000-10-05,24.432762145996094
2000-10-06,23.660297393798828
2000-10-09,23.912185668945312
2000-10-10,24.147287368774414
2000-10-11,24.483131408691406
2000-10-12,24.651050567626953
2000-10-13,24.852571487426758
2000-10-16,24.180864334106445
2000-10-17,23.374839782714844
2000-10-18,22.300132751464844
2000-10-19,22.367307662963867
2000-10-20,23.307674407958984
2000-10-23,23.62672233581543
2000-10-24,22.887866973876953
2000-10-25,22.887866973876953
2000-10-26,22.048259735107422
2000-10-27,21.510900497436523
2000-10-30,21.86353302001953
2000-10-31,22.568811416625977
2000-11-01,22.115419387817383
2000-11-02,22.098630905151367
2000-11-03,21.561275482177734
2000-11-06,21.628448486328125
2000-11-07,21.695619583129883
2000-11-08,21.242216110229492
2000-11-09,21.175048828125
2000-11-10,21.074308395385742
2000-11-13,20.654495239257812
2000-11-14,21.561275482177734
2000-11-15,21.242216110229492
2000-11-16,20.772031784057617
2000-11-17,20.93996238708496
2000-11-20,21.410146713256836
2000-11-21,22.97182846069336
2000-11-22,21.89882469177246
2000-11-24,22.135011672973633
2000-11-27,22.185632705688477
2000-11-28,21.81446075439453
2000-11-29,22.742374420166016
2000-11-30,22.75925636291504
2000-12-01,21.730112075805664
2000-12-04,22.253114700317383
2000-12-05,22.944835662841797
2000-12-06,22.404951095581055
2000-12-07,22.472440719604492
2000-12-08,22.742374420166016
2000-12-11,22.70863151550293
2000-12-12,22.539926528930664
2000-12-13,21.628881454467773
2000-12-14,21.493915557861328
2000-12-15,21.375812530517578
2000-12-18,22.016923904418945
2000-12-19,22.08440399169922
2000-12-20,22.168758392333984
2000-12-21,22.118146896362305
2000-12-22,20.00924301147461
2000-12-26,20.4310245513916
2000-12-27,21.03838539123535
2000-12-28,21.20709991455078
2000-12-29,22.404951095581055
2001-01-02,22.472440719604492
2001-01-03,21.763851165771484
2001-01-04,21.544519424438477
2001-01-05,21.730112075805664
2001-01-08,22.168758392333984
2001-01-09,22.337459564208984
2001-01-10,23.231639862060547
2001-01-11,23.78839874267578
2001-01-12,23.450960159301758
2001-01-16,23.569072723388672
2001-01-17,23.48470687866211
2001-01-18,22.995447158813477
2001-01-19,22.455570220947266
2001-01-22,23.53533363342285
2001-01-23,24.15955352783203
2001-01-24,23.21476936340332
2001-01-25,23.940229415893555
2001-01-26,24.092079162597656
2001-01-29,24.04888343811035
2001-01-30,23.568397521972656
2001-01-31,23.398330688476562
2001-02-01,23.37403106689453
2001-02-02,23.457714080810547
2001-02-05,23.47932243347168
2001-02-06,23.36054039001465
2001-02-07,23.401023864746094
2001-02-08,23.533300399780273
2001-02-09,23.33624267578125
2001-02-12,23.21476936340332
2001-02-13,23.93011474609375
2001-02-14,23.56570053100586
2001-02-15,24.191957473754883
2001-02-16,24.29452896118164
2001-02-20,24.753435134887695
2001-02-21,25.576725006103516
2001-02-22,25.374296188354492
2001-02-23,25.441770553588867
2001-02-26,26.035642623901367
2001-02-27,25.725221633911133
2001-02-28,25.36078643798828
2001-03-01,25.53427505493164
2001-03-02,26.296066284179688
2001-03-05,26.241846084594727
2001-03-06,26.268945693969727
2001-03-07,26.111713409423828
2001-03-08,26.442445755004883
2001-03-09,26.426189422607422
2001-03-12,26.106306076049805
2001-03-13,25.252349853515625
2001-03-14,24.615278244018555
2001-03-15,24.059545516967773
2001-03-16,23.587831497192383
2001-03-19,24.33604621887207
2001-03-20,24.005325317382812
2001-03-21,23.27336883544922
2001-03-22,23.389934539794922
2001-03-23,23.200183868408203
2001-03-26,23.449583053588867
2001-03-27,23.53362464904785
2001-03-28,23.368249893188477
2001-03-29,23.585121154785156
2001-03-30,23.585121154785156
2001-04-02,23.39537239074707
2001-04-03,23.430606842041016
2001-04-04,24.262859344482422
2001-04-05,25.238800048828125
2001-04-06,24.927047729492188
2001-04-09,24.384843826293945
2001-04-10,25.02191925048828
2001-04-11,25.341812133789062
2001-04-12,25.602073669433594
2001-04-16,25.442115783691406
2001-04-17,25.482786178588867
2001-04-18,25.854167938232422
2001-04-19,25.753875732421875
2001-04-20,25.26591682434082
2001-04-23,24.094791412353516
2001-04-24,24.254724502563477
2001-04-25,24.474308013916016
2001-04-26,24.91891098022461
2001-04-27,24.739986419677734
2001-04-30,24.466176986694336
2001-05-01,25.24693489074707
2001-05-02,25.439403533935547
2001-05-03,24.83216667175293
2001-05-04,25.005653381347656
2001-05-07,24.95414924621582
2001-05-08,24.805051803588867
2001-05-09,23.85622787475586
2001-05-10,24.387554168701172
2001-05-11,24.42552947998047
2001-05-14,24.032438278198242
2001-05-15,24.073095321655273
2001-05-16,24.273700714111328
2001-05-17,24.531232833862305
2001-05-18,24.384843826293945
2001-05-21,24.262859344482422
2001-05-22,24.45262908935547
2001-05-23,24.254724502563477
2001-05-24,23.582117080688477
2001-05-25,23.69648551940918
2001-05-29,23.85170555114746
2001-05-30,23.966087341308594
2001-05-31,24.17031478881836
2001-06-01,24.143075942993164
2001-06-04,24.584218978881836
2001-06-05,24.573333740234375
2001-06-06,24.439905166625977
2001-06-07,24.385438919067383
2001-06-08,24.15125846862793
2001-06-11,23.94974136352539
2001-06-12,23.968809127807617
2001-06-13,23.68560791015625
2001-06-14,22.73796272277832
2001-06-15,23.24445343017578
2001-06-18,22.819650650024414
2001-06-19,22.950353622436523
2001-06-20,22.661705017089844
2001-06-21,22.12525177001953
2001-06-22,21.33283042907715
2001-06-25,21.131319046020508
2001-06-26,21.275638580322266
2001-06-27,21.891067504882812
2001-06-28,22.25324249267578
2001-06-29,21.812101364135742
2001-07-02,21.730411529541016
2001-07-03,21.831157684326172
2001-07-05,21.812101364135742
2001-07-06,21.980932235717773
2001-07-09,22.084407806396484
2001-07-10,22.008167266845703
2001-07-11,21.460819244384766
2001-07-12,21.485328674316406
2001-07-13,21.77125358581543
2001-07-16,21.757638931274414
2001-07-17,21.74402618408203
2001-07-18,21.73857879638672
2001-07-19,21.621475219726562
2001-07-20,21.684118270874023
2001-07-23,21.44448471069336
2001-07-24,21.074138641357422
2001-07-25,20.967939376831055
2001-07-26,21.526168823242188
2001-07-27,21.91558074951172
2001-07-30,21.901973724365234
2001-07-31,21.847492218017578
2001-08-01,21.77125358581543
2001-08-02,21.997268676757812
2001-08-03,22.048999786376953
2001-08-06,21.940088272094727
2001-08-07,21.795759201049805
2001-08-08,21.45809555053711
2001-08-09,21.471710205078125
2001-08-10,21.51799774169922
2001-08-13,21.21302032470703
2001-08-14,21.090476989746094
2001-08-15,21.39002227783203
2001-08-16,21.78214454650879
2001-08-17,22.157928466796875
2001-08-20,22.247800827026367
2001-08-21,22.177001953125
2001-08-22,22.084407806396484
2001-08-23,22.275968551635742
2001-08-24,22.412796020507812
2001-08-27,23.028541564941406
2001-08-28,22.83698272705078
2001-08-29,22.713825225830078
2001-08-30,22.221233367919922
2001-08-31,22.440162658691406
2001-09-04,22.779499053955078
2001-09-05,22.869815826416016
2001-09-06,22.64268684387207
2001-09-07,22.330707550048828
2001-09-10,22.423749923706055
2001-09-17,25.943025588989258
2001-09-18,25.92934799194336
2001-09-19,26.545082092285156
2001-09-20,27.888744354248047
2001-09-21,27.188180923461914
2001-09-24,26.720216751098633
2001-09-25,26.854312896728516
2001-09-26,26.982929229736328
2001-09-27,28.1788330078125
2001-09-28,27.639719009399414
2001-10-01,27.76286506652832
2001-10-02,28.789093017578125
2001-10-03,29.423974990844727
2001-10-04,29.008018493652344
2001-10-05,29.418514251708984
2001-10-08,29.445884704589844
2001-10-09,29.820804595947266
2001-10-10,29.287166595458984
2001-10-11,28.802778244018555
2001-10-12,28.529125213623047
2001-10-15,29.153059005737305
2001-10-16,28.73436737060547
2001-10-17,27.96811294555664
2001-10-18,28.460708618164062
2001-10-19,29.440412521362305
2001-10-22,28.871196746826172
2001-10-23,27.366052627563477
2001-10-24,28.38955307006836
2001-10-25,28.28282356262207
2001-10-26,28.187042236328125
2001-10-29,27.9954776763916
2001-10-30,27.46184539794922
2001-10-31,27.352378845214844
2001-11-01,27.256589889526367
2001-11-02,27.314067840576172
2001-11-05,27.262073516845703
2001-11-06,26.961042404174805
2001-11-07,26.29330825805664
2001-11-08,26.805055618286133
2001-11-09,26.709264755249023
2001-11-12,26.50676155090332
2001-11-13,25.283504486083984
2001-11-14,25.042675018310547
2001-11-15,24.36125946044922
2001-11-16,25.03995132446289
2001-11-19,26.257749557495117
2001-11-20,26.47667121887207
2001-11-21,25.806188583374023
2001-11-23,25.737775802612305
2001-11-26,25.122037887573242
2001-11-27,25.256134033203125
2001-11-28,25.579055786132812
2001-11-29,25.65327262878418
2001-11-30,25.801664352416992
2001-12-03,26.136966705322266
2001-12-04,26.420059204101562
2001-12-05,26.128713607788086
2001-12-06,26.109493255615234
2001-12-07,26.057260513305664
2001-12-10,26.071014404296875
2001-12-11,25.724716186523438
2001-12-12,26.01055908203125
2001-12-13,25.862140655517578
2001-12-14,25.94733428955078
2001-12-17,25.980318069458008
2001-12-18,25.972063064575195
2001-12-19,26.11223602294922
2001-12-20,26.950496673583984
2001-12-21,27.16485595703125
2001-12-24,27.34075164794922
2001-12-26,27.189603805541992
2001-12-27,27.250062942504883
2001-12-28,27.387483596801758
2001-12-31,27.706295013427734
2002-01-02,27.074167251586914
2002-01-03,27.140127182006836
2002-01-04,27.258304595947266
2002-01-07,27.05769157409668
2002-01-08,27.076913833618164
2002-01-09,27.1676082611084
2002-01-10,27.021955490112305
2002-01-11,26.384321212768555
2002-01-14,26.829570770263672
2002-01-15,26.997217178344727
2002-01-16,26.703140258789062
2002-01-17,26.873537063598633
2002-01-18,27.04943084716797
2002-01-22,26.93124771118164
2002-01-23,26.62616539001465
2002-01-24,28.05256462097168
2002-01-25,28.805646896362305
2002-01-28,29.784038543701172
2002-01-29,29.28110694885254
2002-01-30,29.35531997680664
2002-01-31,30.674522399902344
2002-02-01,30.177078247070312
2002-02-04,30.22653579711914
2002-02-05,29.7043514251709
2002-02-06,30.04515838623047
2002-02-07,30.02591896057129
2002-02-08,30.02591896057129
2002-02-11,30.232046127319336
2002-02-12,30.116615295410156
2002-02-13,30.3557186126709
2002-02-14,30.22653579711914
2002-02-15,31.743635177612305
2002-02-19,31.578758239746094
2002-02-20,31.619951248168945
2002-02-21,32.37577819824219
2002-02-22,30.218305587768555
2002-02-25,29.803298950195312
2002-02-26,29.60541343688965
2002-02-27,29.95994758605957
2002-02-28,29.526870727539062
2002-03-01,29.722715377807617
2002-03-04,28.550355911254883
2002-03-05,28.67450523376465
2002-03-06,30.150270462036133
2002-03-07,29.540658950805664
2002-03-08,29.217918395996094
2002-03-11,29.91857147216797
2002-03-12,30.197162628173828
2002-03-13,30.315786361694336
2002-03-14,29.788928985595703
2002-03-15,30.108915328979492
2002-03-18,29.998577117919922
2002-03-19,30.845436096191406
2002-03-20,30.817842483520508
2002-03-21,30.122703552246094
2002-03-22,30.100643157958984
2002-03-25,29.79169464111328
2002-03-26,29.65376091003418
2002-03-27,30.757152557373047
2002-03-28,31.18473243713379
2002-04-01,32.03156661987305
2002-04-02,31.44676399230957
2002-04-03,31.306116104125977
2002-04-04,31.391592025756836
2002-04-05,31.681255340576172
2002-04-08,32.1529541015625
2002-04-09,31.65366554260254
2002-04-10,32.4536247253418
2002-04-11,32.792903900146484
2002-04-12,32.635684967041016
2002-04-15,31.692283630371094
2002-04-16,32.202598571777344
2002-04-17,31.413677215576172
2002-04-18,31.419185638427734
2002-04-19,30.961286544799805
2002-04-22,31.490930557250977
2002-04-23,32.38466262817383
2002-04-24,32.1336555480957
2002-04-25,32.21916198730469
2002-04-26,32.17226791381836
2002-04-29,31.99571418762207
2002-04-30,33.2839469909668
2002-05-01,34.3928337097168
2002-05-02,34.03974533081055
2002-05-03,33.75838851928711
2002-05-06,32.99980545043945
2002-05-07,32.9556770324707
2002-05-08,33.545989990234375
2002-05-09,33.59013748168945
2002-05-10,33.30600357055664
2002-05-13,34.345943450927734
2002-05-14,34.08940887451172
2002-05-15,33.60944366455078
2002-05-16,33.968040466308594
2002-05-17,33.8935546875
2002-05-20,33.940452575683594
2002-05-21,34.216304779052734
2002-05-22,34.337669372558594
2002-05-23,33.97238540649414
2002-05-24,33.371864318847656
2002-05-28,33.31098175048828
2002-05-29,33.76206588745117
2002-05-30,34.0554084777832
2002-05-31,33.57109451293945
2002-06-03,33.35525894165039
2002-06-04,33.001041412353516
2002-06-05,33.346946716308594
2002-06-06,32.931846618652344
2002-06-07,32.5693244934082
2002-06-10,33.40229797363281
2002-06-11,33.222434997558594
2002-06-12,33.70670700073242
2002-06-13,34.12180709838867
2002-06-14,33.79804611206055
2002-06-17,34.88284683227539
2002-06-18,35.89295196533203
2002-06-19,36.667816162109375
2002-06-20,35.96214294433594
2002-06-21,35.61343765258789
2002-06-24,35.51933288574219
2002-06-25,34.31553649902344
2002-06-26,33.831233978271484
2002-06-27,35.372676849365234
2002-06-28,34.59228515625
2002-07-01,32.70768356323242
2002-07-02,32.754737854003906
2002-07-03,33.04253387451172
2002-07-05,34.343223571777344
2002-07-08,33.291603088378906
2002-07-09,33.49639129638672
2002-07-10,32.4088020324707
2002-07-11,31.526023864746094
2002-07-12,30.720705032348633
2002-07-15,29.680164337158203
2002-07-16,30.026098251342773
2002-07-17,30.449478149414062
2002-07-18,30.441198348999023
2002-07-19,27.554811477661133
2002-07-22,26.564088821411133
2002-07-23,27.67381477355957
2002-07-24,29.231855392456055
2002-07-25,29.32040023803711
2002-07-26,28.62857437133789
2002-07-29,29.8656063079834
2002-07-30,29.727205276489258
2002-07-31,30.634906768798828
2002-08-01,30.230899810791016
2002-08-02,29.84621238708496
2002-08-05,28.56767463684082
2002-08-06,29.403427124023438
2002-08-07,30.64044761657715
2002-08-08,32.013084411621094
2002-08-09,32.259376525878906
2002-08-12,31.57859230041504
2002-08-13,30.87291145324707
2002-08-14,31.927288055419922
2002-08-15,31.96603012084961
2002-08-16,32.41986083984375
2002-08-19,32.44755935668945
2002-08-20,31.769533157348633
2002-08-21,31.824899673461914
2002-08-22,31.813817977905273
2002-08-23,32.02690124511719
2002-08-26,33.020389556884766
2002-08-27,33.90873336791992
2002-08-28,33.203041076660156
2002-08-29,34.08323669433594
2002-08-30,34.09711837768555
2002-09-03,33.0531120300293
2002-09-04,33.50849533081055
2002-09-05,33.916648864746094
2002-09-06,34.174869537353516
2002-09-09,34.69965362548828
2002-09-10,34.77740478515625
2002-09-11,34.93844223022461
2002-09-12,35.207794189453125
2002-09-13,34.985652923583984
2002-09-16,35.54095458984375
2002-09-17,34.2914924621582
2002-09-18,34.64413070678711
2002-09-19,34.163761138916016
2002-09-20,34.58025360107422
2002-09-23,35.3160514831543
2002-09-24,35.0772819519043
2002-09-25,34.82182693481445
2002-09-26,35.196685791015625
2002-09-27,35.196685791015625
2002-09-30,34.441410064697266
2002-10-01,34.09711837768555
2002-10-02,34.01382827758789
2002-10-03,33.8083610534668
2002-10-04,33.12530517578125
2002-10-07,33.70838928222656
2002-10-08,31.84804344177246
2002-10-09,31.12889862060547
2002-10-10,31.850831985473633
2002-10-11,32.625511169433594
2002-10-14,32.05351638793945
2002-10-15,32.03965377807617
2002-10-16,31.934118270874023
2002-10-17,28.182878494262695
2002-10-18,27.966310501098633
2002-10-21,28.86317253112793
2002-10-22,28.821508407592773
2002-10-23,29.346284866333008
2002-10-24,29.485124588012695
2002-10-25,29.171358108520508
2002-10-28,28.316171646118164
2002-10-29,28.92424774169922
2002-10-30,28.50775718688965
2002-10-31,28.63546371459961
2002-11-01,27.980188369750977
2002-11-04,26.105945587158203
2002-11-05,26.789011001586914
2002-11-06,27.877458572387695
2002-11-07,27.47205924987793
2002-11-08,27.360998153686523
2002-11-11,27.044466018676758
2002-11-12,27.011140823364258
2002-11-13,25.8977108001709
2002-11-14,25.12858009338379
2002-11-15,25.4923152923584
2002-11-18,24.284486770629883
2002-11-19,25.103588104248047
2002-11-20,25.54507827758789
2002-11-21,26.655729293823242
2002-11-22,26.96670913696289
2002-11-25,26.8945255279541
2002-11-26,27.377653121948242
2002-11-27,27.338624954223633
2002-11-29,27.01801300048828
2002-12-02,26.951091766357422
2002-12-03,26.624916076660156
2002-12-04,26.806123733520508
2002-12-05,26.26526641845703
2002-12-06,26.87862205505371
2002-12-09,26.58308982849121
2002-12-10,26.937170028686523
2002-12-11,26.90369987487793
2002-12-12,26.45763397216797
2002-12-13,25.434463500976562
2002-12-16,25.810821533203125
2002-12-17,25.442813873291016
2002-12-18,26.30708122253418
2002-12-19,26.44369888305664
2002-12-20,26.61096954345703
2002-12-23,27.32190704345703
2002-12-24,27.531007766723633
2002-12-26,27.319114685058594
2002-12-27,27.299592971801758
2002-12-30,27.146259307861328
2002-12-31,27.043106079101562
2003-01-02,27.823732376098633
2003-01-03,27.712202072143555
2003-01-06,27.999351501464844
2003-01-07,27.43621826171875
2003-01-08,27.388813018798828
2003-01-09,27.55889129638672
2003-01-10,27.550506591796875
2003-01-13,27.33583641052246
2003-01-14,27.23548698425293
2003-01-15,26.98735237121582
2003-01-16,27.0096378326416
2003-01-17,26.56916046142578
2003-01-21,26.37399673461914
2003-01-22,25.01348876953125
2003-01-23,25.677017211914062
2003-01-24,25.161235809326172
2003-01-27,24.64268684387207
2003-01-28,25.61009979248047
2003-01-29,25.844284057617188
2003-01-30,25.56270980834961
2003-01-31,25.484643936157227
2003-02-03,25.741140365600586
2003-02-04,25.950220108032227
2003-02-05,25.771799087524414
2003-02-06,25.50694465637207
2003-02-07,25.56270980834961
2003-02-10,25.596145629882812
2003-02-11,25.48185157775879
2003-02-12,25.440031051635742
2003-02-13,25.48185157775879
2003-02-14,25.696521759033203
2003-02-18,25.5905704498291
2003-02-19,26.008779525756836
2003-02-20,25.445613861083984
2003-02-21,25.4372501373291
2003-02-24,24.754199981689453
2003-02-25,24.74304962158203
2003-02-26,24.522802352905273
2003-02-27,24.365968704223633
2003-02-28,24.281953811645508
2003-03-03,24.259536743164062
2003-03-04,24.438777923583984
2003-03-05,23.45574378967285
2003-03-06,23.54256248474121
2003-03-07,23.170068740844727
2003-03-10,22.755563735961914
2003-03-11,22.12541389465332
2003-03-12,22.32425880432129
2003-03-13,22.702356338500977
2003-03-14,23.637794494628906
2003-03-17,24.133501052856445
2003-03-18,24.130701065063477
2003-03-19,24.491994857788086
2003-03-20,23.79182243347168
2003-03-21,23.063636779785156
2003-03-24,23.64618682861328
2003-03-25,23.461341857910156
2003-03-26,23.438940048217773
2003-03-27,24.001873016357422
2003-03-28,24.214731216430664
2003-03-31,24.029876708984375
2003-04-01,24.438777923583984
2003-04-02,24.365968704223633
2003-04-03,24.22031593322754
2003-04-04,23.31850814819336
2003-04-07,23.525753021240234
2003-04-08,23.441740036010742
2003-04-09,23.4277286529541
2003-04-10,22.79197120666504
2003-04-11,22.46709632873535
2003-04-14,22.752775192260742
2003-04-15,22.861988067626953
2003-04-16,22.948814392089844
2003-04-17,23.469741821289062
2003-04-21,23.7218017578125
2003-04-22,24.253929138183594
2003-04-23,24.332359313964844
2003-04-24,24.125102996826172
2003-04-25,23.92905044555664
2003-04-28,24.23431968688965
2003-04-29,25.007320404052734
2003-04-30,24.632020950317383
2003-05-01,24.528406143188477
2003-05-02,25.158544540405273
2003-05-05,24.786052703857422
2003-05-06,24.934490203857422
2003-05-07,24.954105377197266
2003-05-08,24.660037994384766
2003-05-09,24.870092391967773
2003-05-12,25.360214233398438
2003-05-13,25.640270233154297
2003-05-14,25.738290786743164
2003-05-15,25.486236572265625
2003-05-16,25.458219528198242
2003-05-19,24.839271545410156
2003-05-20,24.690839767456055
2003-05-21,24.34075927734375
2003-05-22,24.393964767456055
2003-05-23,24.945703506469727
2003-05-27,24.63483428955078
2003-05-28,24.505992889404297
2003-05-29,24.242740631103516
2003-05-30,24.67604637145996
2003-06-02,24.678857803344727
2003-06-03,24.5634822845459
2003-06-04,24.28213882446289
2003-06-05,24.194910049438477
2003-06-06,24.02888298034668
2003-06-09,23.494293212890625
2003-06-10,23.950101852416992
2003-06-11,24.495954513549805
2003-06-12,24.61695671081543
2003-06-13,24.200523376464844
2003-06-16,24.512847900390625
2003-06-17,24.251171112060547
2003-06-18,24.521284103393555
2003-06-19,24.64508628845215
2003-06-20,24.97147560119629
2003-06-23,24.805465698242188
2003-06-24,24.858930587768555
2003-06-25,24.631025314331055
2003-06-26,24.40029525756836
2003-06-27,24.147056579589844
2003-06-30,24.27931022644043
2003-07-01,24.81673240661621
2003-07-02,24.760440826416016
2003-07-03,24.2174129486084
2003-07-07,24.197704315185547
2003-07-08,24.389039993286133
2003-07-09,24.239912033081055
2003-07-10,24.67604637145996
2003-07-11,24.808277130126953
2003-07-14,24.760440826416016
2003-07-15,24.690101623535156
2003-07-16,24.549427032470703
2003-07-17,24.299015045166016
2003-07-18,25.055898666381836
2003-07-21,24.71824073791504
2003-07-22,25.072771072387695
2003-07-23,24.87299346923828
2003-07-24,24.239912033081055
2003-07-25,24.507217407226562
2003-07-28,25.98721694946289
2003-07-29,25.998470306396484
2003-07-30,26.043500900268555
2003-07-31,25.953439712524414
2003-08-01,25.84653663635254
2003-08-04,25.815587997436523
2003-08-05,25.60455322265625
2003-08-06,25.607358932495117
2003-08-07,25.770572662353516
2003-08-08,25.593299865722656
2003-08-11,25.697404861450195
2003-08-12,25.78181266784668
2003-08-13,25.652385711669922
2003-08-14,26.156044006347656
2003-08-15,26.16166877746582
2003-08-18,26.794742584228516
2003-08-19,27.03389549255371
2003-08-20,26.51055145263672
2003-08-21,27.323726654052734
2003-08-22,26.685009002685547
2003-08-25,26.51055145263672
2003-08-26,26.842575073242188
2003-08-27,26.642807006835938
2003-08-28,26.82288360595703
2003-08-29,26.978288650512695
2003-09-02,27.026315689086914
2003-09-03,27.11956214904785
2003-09-04,26.918943405151367
2003-09-05,26.63921546936035
2003-09-08,26.842649459838867
2003-09-09,26.588363647460938
2003-09-10,26.221046447753906
2003-09-11,26.25777816772461
2003-09-12,26.30015754699707
2003-09-15,26.52054786682129
2003-09-16,26.797443389892578
2003-09-17,26.77200698852539
2003-09-18,26.707040786743164
