Date,PNC
2000-11-15,29.68791389465332
2000-11-16,29.45730972290039
2000-11-17,28.47734832763672
2000-11-20,27.843238830566406
2000-11-21,29.169099807739258
2000-11-22,29.11145782470703
2000-11-24,29.284379959106445
2000-11-27,29.370853424072266
2000-11-28,29.601455688476562
2000-11-29,30.523788452148438
2000-11-30,30.667905807495117
2000-12-01,30.149070739746094
2000-12-04,29.976152420043945
2000-12-05,30.58144187927246
2000-12-06,29.976152420043945
2000-12-07,29.514986038208008
2000-12-08,30.46613883972168
2000-12-11,31.964937210083008
2000-12-12,31.41729736328125
2000-12-13,31.100250244140625
2000-12-14,31.04261589050293
2000-12-15,30.696718215942383
2000-12-18,32.77200698852539
2000-12-19,33.175533294677734
2000-12-20,33.233177185058594
2000-12-21,33.95375061035156
2000-12-22,33.896087646484375
2000-12-26,34.50139236450195
2000-12-27,34.12667465209961
2000-12-28,34.58786392211914
2000-12-29,33.694332122802734
2001-01-02,32.743167877197266
2001-01-03,33.49257278442383
2001-01-04,34.35727310180664
2001-01-05,33.78079605102539
2001-01-08,33.204341888427734
2001-01-09,32.33965301513672
2001-01-10,33.02690505981445
2001-01-11,33.02690505981445
2001-01-12,32.50450897216797
2001-01-16,33.57829284667969
2001-01-17,34.332862854003906
2001-01-18,33.491249084472656
2001-01-19,33.20099639892578
2001-01-22,33.57829284667969
2001-01-23,33.810482025146484
2001-01-24,34.01362228393555
2001-01-25,34.274845123291016
2001-01-26,34.50699996948242
2001-01-29,34.41297912597656
2001-01-30,34.57085418701172
2001-01-31,34.371158599853516
2001-02-01,34.31546401977539
2001-02-02,34.547630310058594
2001-02-05,34.6405029296875
2001-02-06,34.36187744140625
2001-02-07,34.28759765625
2001-02-08,33.86039352416992
2001-02-09,34.097206115722656
2001-02-12,34.89588165283203
2001-02-13,34.41761779785156
2001-02-14,33.89755630493164
2001-02-15,33.4796257019043
2001-02-16,34.30616760253906
2001-02-20,33.05707550048828
2001-02-21,32.59735107421875
2001-02-22,31.854385375976562
2001-02-23,31.924053192138672
2001-02-26,32.38842010498047
2001-02-27,33.089569091796875
2001-02-28,32.272315979003906
2001-03-01,32.50450897216797
2001-03-02,32.4255485534668
2001-03-05,31.872982025146484
2001-03-06,31.798673629760742
2001-03-07,32.146949768066406
2001-03-08,31.99371910095215
2001-03-09,31.52471351623535
2001-03-12,29.695178985595703
2001-03-13,30.531007766723633
2001-03-14,29.43514633178711
2001-03-15,30.229177474975586
2001-03-16,29.625516891479492
2001-03-19,30.066654205322266
2001-03-20,29.42584991455078
2001-03-21,28.023513793945312
2001-03-22,26.862642288208008
2001-03-23,28.701465606689453
2001-03-26,29.467639923095703
2001-03-27,29.91341781616211
2001-03-28,30.066654205322266
2001-03-29,30.410276412963867
2001-03-30,31.459692001342773
2001-04-02,31.6919002532959
2001-04-03,31.13465690612793
2001-04-04,30.1734561920166
2001-04-05,30.92571449279785
2001-04-06,30.716747283935547
2001-04-09,30.879276275634766
2001-04-10,31.244077682495117
2001-04-11,31.272165298461914
2001-04-12,31.393768310546875
2001-04-16,31.45458984375
2001-04-17,30.752981185913086
2001-04-18,31.800670623779297
2001-04-19,32.1234245300293
2001-04-20,31.73520851135254
2001-04-23,31.17861557006836
2001-04-24,30.78573226928711
2001-04-25,30.729598999023438
2001-04-26,29.79414176940918
2001-04-27,30.9541072845459
2001-04-30,30.43492889404297
2001-05-01,30.752981185913086
2001-05-02,30.332014083862305
2001-05-03,29.84090805053711
2001-05-04,30.35541534423828
2001-05-07,29.86429786682129
2001-05-08,29.943811416625977
2001-05-09,29.9157657623291
2001-05-10,29.79414176940918
2001-05-11,29.54157829284668
2001-05-14,29.943811416625977
2001-05-15,30.210426330566406
2001-05-16,31.384410858154297
2001-05-17,31.2347412109375
2001-05-18,31.304903030395508
2001-05-21,31.384410858154297
2001-05-22,32.12812042236328
2001-05-23,32.2263298034668
2001-05-24,32.46017837524414
2001-05-25,32.34325408935547
2001-05-29,32.366641998291016
2001-05-30,32.282440185546875
2001-05-31,32.39003372192383
2001-06-01,32.7454948425293
2001-06-04,33.25532531738281
2001-06-05,33.114986419677734
2001-06-06,32.87178039550781
2001-06-07,32.61921310424805
2001-06-08,32.254390716552734
2001-06-11,32.26841735839844
2001-06-12,32.26373291015625
2001-06-13,31.969066619873047
2001-06-14,31.510709762573242
2001-06-15,31.248767852783203
2001-06-18,31.403104782104492
2001-06-19,31.2207088470459
2001-06-20,31.337642669677734
2001-06-21,32.39003372192383
2001-06-22,31.89891815185547
2001-06-25,31.15056037902832
2001-06-26,30.902652740478516
2001-06-27,30.767024993896484
2001-06-28,30.664106369018555
2001-06-29,30.771690368652344
2001-07-02,30.963468551635742
2001-07-03,30.645395278930664
2001-07-05,30.584604263305664
2001-07-06,30.0654239654541
2001-07-09,30.004623413085938
2001-07-10,29.38722801208496
2001-07-11,29.618175506591797
2001-07-12,30.023517608642578
2001-07-13,30.49483871459961
2001-07-16,29.06672477722168
2001-07-17,29.278804779052734
2001-07-18,29.69358253479004
2001-07-19,29.575748443603516
2001-07-20,29.580455780029297
2001-07-23,29.816123962402344
2001-07-24,29.60402488708496
2001-07-25,29.80670166015625
2001-07-26,29.98581314086914
2001-07-27,30.442996978759766
2001-07-30,30.669218063354492
2001-07-31,31.27253532409668
2001-08-01,31.215959548950195
2001-08-02,31.593036651611328
2001-08-03,31.512901306152344
2001-08-06,31.692012786865234
2001-08-07,31.739137649536133
2001-08-08,31.62602996826172
2001-08-09,31.644866943359375
2001-08-10,31.82868766784668
2001-08-13,32.12091064453125
2001-08-14,32.064361572265625
2001-08-15,32.196327209472656
2001-08-16,31.993650436401367
2001-08-17,31.8616943359375
2001-08-20,32.488563537597656
2001-08-21,32.56866455078125
2001-08-22,32.898624420166016
2001-08-23,32.83732604980469
2001-08-24,32.243473052978516
2001-08-27,31.814565658569336
2001-08-28,31.583616256713867
2001-08-29,30.63624382019043
2001-08-30,31.065166473388672
2001-08-31,31.385635375976562
2001-09-04,30.49483871459961
2001-09-05,29.96222496032715
2001-09-06,29.453205108642578
2001-09-07,28.336164474487305
2001-09-10,28.25603675842285
2001-09-17,26.88446807861328
2001-09-18,27.115428924560547
2001-09-19,26.559268951416016
2001-09-20,25.456350326538086
2001-09-21,24.70696449279785
2001-09-24,26.064359664916992
2001-09-25,26.158634185791016
2001-09-26,26.05023956298828
2001-09-27,26.559268951416016
2001-09-28,26.983455657958984
2001-10-01,26.997587203979492
2001-10-02,27.43121910095215
2001-10-03,27.860122680664062
2001-10-04,27.58675193786621
2001-10-05,26.431997299194336
2001-10-08,26.0926513671875
2001-10-09,25.616615295410156
2001-10-10,26.287097930908203
2001-10-11,26.505847930908203
2001-10-12,26.272836685180664
2001-10-15,26.272836685180664
2001-10-16,26.572423934936523
2001-10-17,26.33465003967285
2001-10-18,25.21240997314453
2001-10-19,25.02220916748047
2001-10-22,25.91619300842285
2001-10-23,26.367944717407227
2001-10-24,26.677024841308594
2001-10-25,27.537738800048828
2001-10-26,27.46164321899414
2001-10-29,26.81492805480957
2001-10-30,26.65326690673828
2001-10-31,26.106407165527344
2001-11-01,26.496349334716797
2001-11-02,26.505847930908203
2001-11-05,26.92430877685547
2001-11-06,27.628084182739258
2001-11-07,27.69940757751465
2001-11-08,28.174936294555664
2001-11-09,28.008514404296875
2001-11-12,27.604310989379883
2001-11-13,28.289079666137695
2001-11-14,28.403181076049805
2001-11-15,27.414098739624023
2001-11-16,26.463054656982422
2001-11-19,26.976625442504883
2001-11-20,26.8101749420166
2001-11-21,26.696060180664062
2001-11-23,27.057464599609375
2001-11-26,27.3237361907959
2001-11-27,27.28095054626465
2001-11-28,26.729347229003906
2001-11-29,27.10501480102539
2001-11-30,27.556764602661133
2001-12-03,26.938581466674805
2001-12-04,27.17633819580078
2001-12-05,27.675640106201172
2001-12-06,27.85158920288086
2001-12-07,27.960960388183594
2001-12-10,27.59954833984375
2001-12-11,27.509206771850586
2001-12-12,27.18108367919922
2001-12-13,26.691299438476562
2001-12-14,26.486833572387695
2001-12-17,26.524856567382812
2001-12-18,26.795921325683594
2001-12-19,27.052696228027344
2001-12-20,26.99563217163086
2001-12-21,26.51059341430664
2001-12-24,26.42024803161621
2001-12-26,26.391714096069336
2001-12-27,26.348926544189453
2001-12-28,26.724580764770508
2001-12-31,26.724580764770508
2002-01-02,26.562910079956055
2002-01-03,27.81829833984375
2002-01-04,28.236766815185547
2002-01-07,28.89298439025879
2002-01-08,28.65998077392578
2002-01-09,28.655181884765625
2002-01-10,28.81336212158203
2002-01-11,28.736682891845703
2002-01-14,28.520965576171875
2002-01-15,29.110557556152344
2002-01-16,28.904443740844727
2002-01-17,29.206430435180664
2002-01-18,29.364601135253906
2002-01-22,29.302309036254883
2002-01-23,29.455690383911133
2002-01-24,30.021312713623047
2002-01-25,29.719331741333008
2002-01-28,29.657020568847656
2002-01-29,29.522808074951172
2002-01-30,26.704252243041992
2002-01-31,27.682109832763672
2002-02-01,27.643756866455078
2002-02-04,26.263256072998047
2002-02-05,25.918127059936523
2002-02-06,25.932514190673828
2002-02-07,25.85102081298828
2002-02-08,26.699472427368164
2002-02-11,27.09252166748047
2002-02-12,27.24591636657715
2002-02-13,27.610219955444336
2002-02-14,27.44243621826172
2002-02-15,27.29863929748535
2002-02-19,26.531696319580078
2002-02-20,26.747392654418945
2002-02-21,26.119461059570312
2002-02-22,25.884571075439453
2002-02-25,26.603588104248047
2002-02-26,26.555652618408203
2002-02-27,26.742603302001953
2002-02-28,26.335159301757812
2002-03-01,26.699472427368164
2002-03-04,27.447235107421875
2002-03-05,27.418479919433594
2002-03-06,27.92177963256836
2002-03-07,27.768409729003906
2002-03-08,27.754018783569336
2002-03-11,28.228572845458984
2002-03-12,28.631208419799805
2002-03-13,28.760644912719727
2002-03-14,28.99073028564453
2002-03-15,29.74329948425293
2002-03-18,29.66659164428711
2002-03-19,29.887100219726562
2002-03-20,29.42214584350586
2002-03-21,29.393367767333984
2002-03-22,29.53718376159668
2002-03-25,29.12972068786621
2002-03-26,29.494041442871094
2002-03-27,29.93503761291504
2002-03-28,29.474857330322266
2002-04-01,28.95237922668457
2002-04-02,28.894859313964844
2002-04-03,28.473033905029297
2002-04-04,28.496997833251953
2002-04-05,28.597667694091797
2002-04-08,28.54972267150879
2002-04-09,28.68874168395996
2002-04-10,28.799867630004883
2002-04-11,28.21034049987793
2002-04-12,28.22000503540039
2002-04-15,27.70780372619629
2002-04-16,28.413305282592773
2002-04-17,28.500286102294922
2002-04-18,28.21034049987793
2002-04-19,28.123371124267578
2002-04-22,27.88176155090332
2002-04-23,27.60149383544922
2002-04-24,27.61599349975586
2002-04-25,27.37921142578125
2002-04-26,27.05062484741211
2002-04-29,26.456260681152344
2002-04-30,26.649547576904297
2002-05-01,26.577072143554688
2002-05-02,26.99747085571289
2002-05-03,26.86216926574707
2002-05-06,26.485260009765625
2002-05-07,26.601234436035156
2002-05-08,27.132776260375977
2002-05-09,26.852502822875977
2002-05-10,26.364450454711914
2002-05-13,26.55290985107422
2002-05-14,27.297061920166016
2002-05-15,27.44686508178711
2002-05-16,27.210086822509766
2002-05-17,27.374391555786133
2002-05-20,26.86216926574707
2002-05-21,26.765518188476562
2002-05-22,26.601234436035156
2002-05-23,26.89599609375
2002-05-24,26.794519424438477
2002-05-28,26.717191696166992
2002-05-29,26.8138484954834
2002-05-30,26.818675994873047
2002-05-31,27.181102752685547
2002-06-03,26.56257438659668
2002-06-04,26.35479164123535
2002-06-05,26.55290985107422
2002-06-06,26.146997451782227
2002-06-07,26.19048309326172
2002-06-10,26.22431755065918
2002-06-11,26.00687599182129
2002-06-12,25.75076675415039
2002-06-13,25.4511775970459
2002-06-14,25.73143196105957
2002-06-17,26.47076988220215
2002-06-18,26.50458526611328
2002-06-19,26.118011474609375
2002-06-20,25.678281784057617
2002-06-21,25.43184471130371
2002-06-24,25.349693298339844
2002-06-25,25.011423110961914
2002-06-26,24.64419937133789
2002-06-27,24.97760581970215
2002-06-28,25.262718200683594
2002-07-01,24.95345115661621
2002-07-02,23.958017349243164
2002-07-03,23.7019100189209
2002-07-05,24.68284034729004
2002-07-08,24.678020477294922
2002-07-09,23.87103271484375
2002-07-10,22.699932098388672
2002-07-11,23.280609130859375
2002-07-12,23.178138732910156
2002-07-15,23.104936599731445
2002-07-16,22.8609619140625
2002-07-17,22.738971710205078
2002-07-18,19.367162704467773
2002-07-19,18.098461151123047
2002-07-22,18.049671173095703
2002-07-23,17.56658935546875
2002-07-24,18.864561080932617
2002-07-25,19.167112350463867
2002-07-26,19.211009979248047
2002-07-29,20.674898147583008
2002-07-30,20.6163387298584
2002-07-31,20.567548751831055
2002-08-01,20.182058334350586
2002-08-02,19.952714920043945
2002-08-05,19.103668212890625
2002-08-06,19.918548583984375
2002-08-07,20.308921813964844
2002-08-08,21.250690460205078
2002-08-09,21.270212173461914
2002-08-12,21.182373046875
2002-08-13,20.562658309936523
2002-08-14,21.3873233795166
2002-08-15,21.7532958984375
2002-08-16,21.5434627532959
2002-08-19,21.889921188354492
2002-08-20,21.792327880859375
2002-08-21,22.294931411743164
2002-08-22,22.641372680664062
2002-08-23,22.875593185424805
2002-08-26,23.324525833129883
2002-08-27,23.358680725097656
2002-08-28,22.543787002563477
2002-08-29,22.007038116455078
2002-08-30,22.4901123046875
2002-09-03,21.63129425048828
2002-09-04,22.158300399780273
2002-09-05,21.977745056152344
2002-09-06,22.446199417114258
2002-09-09,22.93415069580078
2002-09-10,22.51449966430664
2002-09-11,22.519392013549805
2002-09-12,22.114381790161133
2002-09-13,21.86064910888672
2002-09-16,21.689855575561523
2002-09-17,21.236055374145508
2002-09-18,20.909122467041016
2002-09-19,20.201574325561523
2002-09-20,20.57242774963379
2002-09-23,20.61146354675293
2002-09-24,20.006389617919922
2002-09-25,21.050630569458008
2002-09-26,21.319007873535156
2002-09-27,20.4309139251709
2002-09-30,20.577306747436523
2002-10-01,21.553224563598633
2002-10-02,20.14301300048828
2002-10-03,18.644983291625977
2002-10-04,18.420516967773438
2002-10-07,17.620256423950195
2002-10-08,18.63033676147461
2002-10-09,17.96320915222168
2002-10-10,18.916955947875977
2002-10-11,19.747175216674805
2002-10-14,19.796581268310547
2002-10-15,20.730573654174805
2002-10-16,20.236412048339844
2002-10-17,18.25476837158203
2002-10-18,18.729175567626953
2002-10-21,19.000972747802734
2002-10-22,19.277708053588867
2002-10-23,19.920127868652344
2002-10-24,19.77682113647461
2002-10-25,19.915189743041992
2002-10-28,20.137561798095703
2002-10-29,19.954723358154297
2002-10-30,20.18697166442871
2002-10-31,20.09309196472168
2002-11-01,20.483488082885742
2002-11-04,20.58232307434082
2002-11-05,20.705873489379883
2002-11-06,20.2709903717041
2002-11-07,19.539623260498047
2002-11-08,19.39630889892578
2002-11-11,19.332061767578125
2002-11-12,19.485265731811523
2002-11-13,19.5544490814209
2002-11-14,20.023916244506836
2002-11-15,20.21663475036621
2002-11-18,19.613746643066406
2002-11-19,19.6977596282959
2002-11-20,20.473613739013672
2002-11-21,21.02707290649414
2002-11-22,20.81952476501465
2002-11-25,20.730573654174805
2002-11-26,20.483488082885742
2002-11-27,21.041912078857422
2002-11-29,20.8541202545166
2002-12-02,20.67127227783203
2002-12-03,20.458782196044922
2002-12-04,20.587265014648438
2002-12-05,20.16227149963379
2002-12-06,20.52796173095703
2002-12-09,20.018964767456055
2002-12-10,20.49831199645996
2002-12-11,20.5477237701416
2002-12-12,20.369834899902344
2002-12-13,20.053560256958008
2002-12-16,20.84918212890625
2002-12-17,20.597150802612305
2002-12-18,20.088150024414062
2002-12-19,20.098033905029297
2002-12-20,20.607036590576172
2002-12-23,20.656442642211914
2002-12-24,20.483488082885742
2002-12-26,20.621870040893555
2002-12-27,20.27594566345215
2002-12-30,20.735515594482422
2002-12-31,20.705873489379883
2003-01-02,21.521255493164062
2003-01-03,21.832590103149414
2003-01-06,22.36135482788086
2003-01-07,22.410770416259766
2003-01-08,22.32181739807129
2003-01-09,22.451675415039062
2003-01-10,22.29184341430664
2003-01-13,22.236906051635742
2003-01-14,22.436704635620117
2003-01-15,21.877269744873047
2003-01-16,22.421716690063477
2003-01-17,22.57655143737793
2003-01-21,22.271869659423828
2003-01-22,22.057092666625977
2003-01-23,22.4017276763916
2003-01-24,21.667490005493164
2003-01-27,21.532629013061523
2003-01-28,21.837322235107422
2003-01-29,22.077075958251953
2003-01-30,21.797365188598633
2003-01-31,21.997159957885742
2003-02-03,22.107036590576172
2003-02-04,21.79237174987793
2003-02-05,21.622549057006836
2003-02-06,21.417757034301758
2003-02-07,21.50265884399414
2003-02-10,21.477705001831055
2003-02-11,21.14803123474121
2003-02-12,21.08310890197754
2003-02-13,21.078105926513672
2003-02-14,21.652503967285156
2003-02-18,22.022125244140625
2003-02-19,22.15199851989746
2003-02-20,22.13701057434082
2003-02-21,22.47665786743164
2003-02-24,22.102046966552734
2003-02-25,22.022125244140625
2003-02-26,21.79237174987793
2003-02-27,22.216938018798828
2003-02-28,22.44168472290039
2003-03-03,22.19694709777832
2003-03-04,22.15199851989746
2003-03-05,22.48663902282715
2003-03-06,22.1569881439209
2003-03-07,22.73638343811035
2003-03-10,21.802370071411133
2003-03-11,21.43274688720703
2003-03-12,21.22795295715332
2003-03-13,21.782381057739258
2003-03-14,21.412765502929688
2003-03-17,22.092058181762695
2003-03-18,22.00714874267578
2003-03-19,22.241907119750977
2003-03-20,22.466665267944336
2003-03-21,22.686439514160156
2003-03-24,21.937223434448242
2003-03-25,21.997159957885742
2003-03-26,21.662492752075195
2003-03-27,21.57259178161621
2003-03-28,21.44772720336914
2003-03-31,21.168012619018555
2003-04-01,21.377792358398438
2003-04-02,21.832326889038086
2003-04-03,21.6125545501709
2003-04-04,21.717451095581055
2003-04-07,21.70745086669922
2003-04-08,21.79237174987793
2003-04-09,21.373180389404297
2003-04-10,21.62065315246582
2003-04-11,21.645910263061523
2003-04-14,22.277202606201172
2003-04-15,22.423669815063477
2003-04-16,21.959026336669922
2003-04-17,21.994380950927734
2003-04-21,21.96912384033203
2003-04-22,22.34286117553711
2003-04-23,22.448911666870117
2003-04-24,22.0751953125
2003-04-25,21.91863441467285
2003-04-28,22.1307373046875
2003-04-29,22.110538482666016
2003-04-30,22.1711483001709
2003-05-01,22.049930572509766
2003-05-02,22.307498931884766
2003-05-05,22.297399520874023
2003-05-06,22.549922943115234
2003-05-07,22.418621063232422
2003-05-08,22.31255340576172
2003-05-09,22.625680923461914
2003-05-12,23.029701232910156
2003-05-13,23.79737091064453
2003-05-14,23.559999465942383
2003-05-15,23.863019943237305
2003-05-16,23.999378204345703
2003-05-19,23.22161865234375
2003-05-20,23.246870040893555
2003-05-21,23.59029769897461
2003-05-22,23.812519073486328
2003-05-23,24.135746002197266
2003-05-27,24.231693267822266
2003-05-28,24.241792678833008
2003-05-29,24.029680252075195
2003-05-30,24.87309455871582
2003-06-02,24.857942581176758
2003-06-03,24.590269088745117
2003-06-04,25.176122665405273
2003-06-05,25.085201263427734
2003-06-06,24.67108726501465
2003-06-09,24.20138931274414
2003-06-10,24.31251335144043
2003-06-11,24.832693099975586
2003-06-12,24.913501739501953
2003-06-13,24.696334838867188
2003-06-16,25.181169509887695
2003-06-17,24.933687210083008
2003-06-18,24.524616241455078
2003-06-19,24.100391387939453
2003-06-20,24.494319915771484
2003-06-23,24.307456970214844
2003-06-24,24.418561935424805
2003-06-25,24.277151107788086
2003-06-26,24.544822692871094
2003-06-27,24.54987335205078
2003-06-30,24.65088653564453
2003-07-01,24.822589874267578
2003-07-02,24.7720890045166
2003-07-03,24.565025329589844
2003-07-07,24.96906089782715
2003-07-08,25.201364517211914
2003-07-09,24.94639778137207
2003-07-10,24.67102813720703
2003-07-11,24.640432357788086
2003-07-14,24.98719596862793
2003-07-15,24.604738235473633
2003-07-16,24.54354476928711
2003-07-17,24.181480407714844
2003-07-18,24.46704864501953
2003-07-21,24.47723960876465
2003-07-22,24.808719635009766
2003-07-23,24.915800094604492
2003-07-24,24.93110466003418
2003-07-25,25.344146728515625
2003-07-28,25.30845069885254
2003-07-29,25.21157455444336
2003-07-30,25.231966018676758
2003-07-31,24.96169662475586
2003-08-01,24.73222541809082
2003-08-04,24.783218383789062
2003-08-05,24.15597915649414
2003-08-06,24.26307487487793
2003-08-07,24.431360244750977
2003-08-08,24.589433670043945
2003-08-11,24.45685386657715
2003-08-12,24.905601501464844
2003-08-13,24.676122665405273
2003-08-14,24.676122665405273
2003-08-15,24.635330200195312
2003-08-18,24.752614974975586
2003-08-19,24.803619384765625
2003-08-20,24.747520446777344
2003-08-21,24.5129451751709
2003-08-22,23.952003479003906
2003-08-25,24.15597915649414
2003-08-26,24.191680908203125
2003-08-27,24.05400276184082
2003-08-28,24.161096572875977
2003-08-29,24.273269653320312
2003-09-02,24.47723960876465
2003-09-03,24.52825355529785
2003-09-04,24.73222541809082
2003-09-05,24.691421508789062
2003-09-08,24.88519287109375
2003-09-09,24.73222541809082
2003-09-10,24.47723960876465
2003-09-11,24.548656463623047
2003-09-12,24.630229949951172
2003-09-15,24.487451553344727
2003-09-16,24.47723960876465
2003-09-17,24.400768280029297
2003-09-18,24.767911911010742
