Date,PEG
2001-02-12,8.083807945251465
2001-02-13,8.070881843566895
2001-02-14,8.039483070373535
2001-02-15,7.976686954498291
2001-02-16,8.135526657104492
2001-02-20,8.251872062683105
2001-02-21,8.261110305786133
2001-02-22,8.141063690185547
2001-02-23,8.0967378616333
2001-02-26,8.12813663482666
2001-02-27,8.281425476074219
2001-02-28,8.27588176727295
2001-03-01,8.27588176727295
2001-03-02,8.301739692687988
2001-03-05,8.283271789550781
2001-03-06,8.288811683654785
2001-03-07,8.19721508026123
2001-03-08,7.935506343841553
2001-03-09,7.778475761413574
2001-03-12,7.916811943054199
2001-03-13,7.81773042678833
2001-03-14,7.671917915344238
2001-03-15,7.845775604248047
2001-03-16,7.7691264152526855
2001-03-19,7.724259853363037
2001-03-20,7.720523357391357
2001-03-21,7.726129531860352
2001-03-22,7.4401164054870605
2001-03-23,7.425162315368652
2001-03-26,7.656963348388672
2001-03-27,7.823339939117432
2001-03-28,7.843900680541992
2001-03-29,8.02148723602295
2001-03-30,8.06822681427002
2001-04-02,8.230857849121094
2001-04-03,8.25703239440918
2001-04-04,8.238341331481934
2001-04-05,8.225257873535156
2001-04-06,7.972891330718994
2001-04-09,8.143001556396484
2001-04-10,8.402841567993164
2001-04-11,8.320590019226074
2001-04-12,8.305638313293457
2001-04-16,8.445838928222656
2001-04-17,8.614084243774414
2001-04-18,8.45705795288086
2001-04-19,8.367325782775879
2001-04-20,8.391624450683594
2001-04-23,8.571089744567871
2001-04-24,8.64212703704834
2001-04-25,8.677642822265625
2001-04-26,8.76176643371582
2001-04-27,8.739333152770996
2001-04-30,8.681380271911621
2001-05-01,8.692597389221191
2001-05-02,8.492575645446777
2001-05-03,8.395371437072754
2001-05-04,8.561738014221191
2001-05-07,8.51688003540039
2001-05-08,8.434622764587402
2001-05-09,8.636518478393555
2001-05-10,8.716897010803223
2001-05-11,8.829062461853027
2001-05-14,9.08517074584961
2001-05-15,8.974872589111328
2001-05-16,9.122552871704102
2001-05-17,9.253411293029785
2001-05-18,9.247802734375
2001-05-21,9.363702774047852
2001-05-22,9.356226921081543
2001-05-23,9.496435165405273
2001-05-24,9.515124320983887
2001-05-25,9.412304878234863
2001-05-29,9.32818603515625
2001-05-30,9.421655654907227
2001-05-31,9.610461235046387
2001-06-01,9.543166160583496
2001-06-04,9.59737491607666
2001-06-05,9.455307006835938
2001-06-06,9.402392387390137
2001-06-07,9.168085098266602
2001-06-08,9.23989486694336
2001-06-11,9.34382152557373
2001-06-12,9.381613731384277
2001-06-13,9.209660530090332
2001-06-14,8.998032569885254
2001-06-15,9.198328971862793
2001-06-18,9.17753791809082
2001-06-19,9.336262702941895
2001-06-20,9.287130355834961
2001-06-21,8.928117752075195
2001-06-22,8.93567943572998
2001-06-25,8.863873481750488
2001-06-26,9.05094051361084
2001-06-27,9.202106475830078
2001-06-28,9.186985969543457
2001-06-29,9.23989486694336
2001-07-02,9.38349723815918
2001-07-03,9.328701972961426
2001-07-05,9.35893440246582
2001-07-06,9.334366798400879
2001-07-09,9.38538646697998
2001-07-10,9.430736541748047
2001-07-11,9.272016525268555
2001-07-12,9.12463665008545
2001-07-13,9.041492462158203
2001-07-16,9.028264045715332
2001-07-17,9.009370803833008
2001-07-18,8.93567943572998
2001-07-19,8.969690322875977
2001-07-20,8.725939750671387
2001-07-23,8.40660285949707
2001-07-24,8.09860610961914
2001-07-25,8.548322677612305
2001-07-26,8.731609344482422
2001-07-27,8.690037727355957
2001-07-30,8.814745903015137
2001-07-31,8.843091011047363
2001-08-01,8.916779518127441
2001-08-02,9.005590438842773
2001-08-03,9.016927719116211
2001-08-06,8.809075355529785
2001-08-07,8.839312553405762
2001-08-08,8.633347511291504
2001-08-09,8.703266143798828
2001-08-10,8.727828025817871
2001-08-13,8.603114128112793
2001-08-14,8.680588722229004
2001-08-15,8.605005264282227
2001-08-16,8.763728141784668
2001-08-17,8.691926956176758
2001-08-20,8.80151653289795
2001-08-21,8.733495712280273
2001-08-22,8.824193000793457
2001-08-23,8.89033031463623
2001-08-24,8.956460952758789
2001-08-27,9.022597312927246
2001-08-28,8.977245330810547
2001-08-29,8.952683448791504
2001-08-30,8.844980239868164
2001-08-31,8.748612403869629
2001-09-04,8.822300910949707
2001-09-05,8.784069061279297
2001-09-06,8.864361763000488
2001-09-07,8.753485679626465
2001-09-10,8.657902717590332
2001-09-17,8.657902717590332
2001-09-18,8.659815788269043
2001-09-19,8.506874084472656
2001-09-20,8.41130256652832
2001-09-21,8.220133781433105
2001-09-24,8.05764102935791
2001-09-25,8.017496109008789
2001-09-26,7.921911239624023
2001-09-27,7.86647367477417
2001-09-28,8.134105682373047
2001-10-01,8.195279121398926
2001-10-02,8.220133781433105
2001-10-03,8.334827423095703
2001-10-04,8.361594200134277
2001-10-05,8.434234619140625
2001-10-08,8.334827423095703
2001-10-09,8.139842987060547
2001-10-10,8.124547004699707
2001-10-11,8.009848594665527
2001-10-12,7.990734100341797
2001-10-15,7.935298442840576
2001-10-16,8.080580711364746
2001-10-17,8.030876159667969
2001-10-18,7.8569159507751465
2001-10-19,7.952497482299805
2001-10-22,7.8951520919799805
2001-10-23,7.64663553237915
2001-10-24,7.54722785949707
2001-10-25,7.648542404174805
2001-10-26,7.579726696014404
2001-10-29,7.627518177032471
2001-10-30,7.398121356964111
2001-10-31,7.524289608001709
2001-11-01,7.596930503845215
2001-11-02,7.541492462158203
2001-11-05,7.858830451965332
2001-11-06,7.908529281616211
2001-11-07,7.8951520919799805
2001-11-08,8.028965950012207
2001-11-09,8.0671968460083
2001-11-12,8.006026268005371
2001-11-13,7.889416217803955
2001-11-14,7.6963348388671875
2001-11-15,7.560611724853516
2001-11-16,7.648542404174805
2001-11-19,7.539579391479492
2001-11-20,7.799567699432373
2001-11-21,7.688693523406982
2001-11-23,7.8358869552612305
2001-11-26,7.749860763549805
2001-11-27,7.797654628753662
2001-11-28,7.64663553237915
2001-11-29,7.703984260559082
2001-11-30,7.751776695251465
2001-12-03,7.791919708251953
2001-12-04,7.897064208984375
2001-12-05,7.960983753204346
2001-12-06,7.854448318481445
2001-12-07,8.028773307800293
2001-12-10,7.914493560791016
2001-12-11,7.757598876953125
2001-12-12,7.8989996910095215
2001-12-13,7.883504867553711
2001-12-14,7.858323574066162
2001-12-17,7.726606845855713
2001-12-18,7.8989996910095215
2001-12-19,8.125621795654297
2001-12-20,8.144994735717773
2001-12-21,7.999722957611084
2001-12-24,7.999722957611084
2001-12-26,8.11594009399414
2001-12-27,8.166296005249023
2001-12-28,8.205039024353027
2001-12-31,8.172112464904785
2002-01-02,8.342564582824707
2002-01-03,8.255407333374023
2002-01-04,8.123687744140625
2002-01-07,8.123687744140625
2002-01-08,7.918365001678467
2002-01-09,7.8989996910095215
2002-01-10,7.910617828369141
2002-01-11,7.840888500213623
2002-01-14,7.945484161376953
2002-01-15,8.01909065246582
2002-01-16,7.974540710449219
2002-01-17,7.959047794342041
2002-01-18,7.94161319732666
2002-01-22,7.922245025634766
2002-01-23,8.02490520477295
2002-01-24,8.123687744140625
2002-01-25,8.21666145324707
2002-01-28,8.203105926513672
2002-01-29,8.042336463928223
2002-01-30,8.112067222595215
2002-01-31,8.150806427001953
2002-02-01,8.230224609375
2002-02-04,8.135311126708984
2002-02-05,8.230224609375
2002-02-06,8.195356369018555
2002-02-07,8.11594009399414
2002-02-08,7.94161319732666
2002-02-11,8.011344909667969
2002-02-12,8.15274429321289
2002-02-13,8.24377727508545
2002-02-14,8.263151168823242
2002-02-15,8.205039024353027
2002-02-19,8.10045051574707
2002-02-20,8.144994735717773
2002-02-21,8.119813919067383
2002-02-22,8.208913803100586
2002-02-25,8.17404842376709
2002-02-26,8.206976890563965
2002-02-27,8.23990535736084
2002-02-28,8.16823673248291
2002-03-01,8.230224609375
2002-03-04,8.445223808288574
2002-03-05,8.503334045410156
2002-03-06,8.638656616210938
2002-03-07,8.624922752380371
2002-03-08,8.609235763549805
2002-03-11,8.675912857055664
2002-03-12,8.605313301086426
2002-03-13,8.59158706665039
2002-03-14,8.648454666137695
2002-03-15,8.673952102661133
2002-03-18,8.69944953918457
2002-03-19,8.752394676208496
2002-03-20,8.797496795654297
2002-03-21,8.964195251464844
2002-03-22,9.0936279296875
2002-03-25,9.058324813842773
2002-03-26,8.905364036560059
2002-03-27,8.962234497070312
2002-03-28,8.981842041015625
2002-04-01,8.893597602844238
2002-04-02,8.942621231079102
2002-04-03,8.838682174682617
2002-04-04,8.84653091430664
2002-04-05,8.777889251708984
2002-04-08,8.799463272094727
2002-04-09,8.726896286010742
2002-04-10,8.903401374816895
2002-04-11,8.76612377166748
2002-04-12,8.754352569580078
2002-04-15,8.668069839477539
2002-04-16,8.809267044067383
2002-04-17,8.975959777832031
2002-04-18,9.08578109741211
2002-04-19,9.08578109741211
2002-04-22,9.113238334655762
2002-04-23,9.175989151000977
2002-04-24,9.166190147399902
2002-04-25,9.021066665649414
2002-04-26,8.899476051330566
2002-04-29,8.983807563781738
2002-04-30,9.089705467224121
2002-05-01,9.128922462463379
2002-05-02,9.021066665649414
2002-05-03,9.052449226379395
2002-05-06,9.058324813842773
2002-05-07,9.005378723144531
2002-05-08,9.097549438476562
2002-05-09,9.003418922424316
2002-05-10,8.975959777832031
2002-05-13,9.060288429260254
2002-05-14,9.1093168258667
2002-05-15,9.007339477539062
2002-05-16,8.824958801269531
2002-05-17,8.734746932983398
2002-05-20,8.891633033752441
2002-05-21,8.934781074523926
2002-05-22,9.113238334655762
2002-05-23,9.197566986083984
2002-05-24,9.179916381835938
2002-05-28,9.123046875
2002-05-29,9.021066665649414
2002-05-30,8.973997116088867
2002-05-31,8.87986946105957
2002-06-03,8.701409339904785
2002-06-04,8.74258804321289
2002-06-05,8.68303394317627
2002-06-06,8.514298439025879
2002-06-07,8.512313842773438
2002-06-10,8.522241592407227
2002-06-11,8.557971000671387
2002-06-12,8.625468254089355
2002-06-13,8.66913890838623
2002-06-14,8.575836181640625
2002-06-17,8.712809562683105
2002-06-18,8.714797019958496
2002-06-19,8.557971000671387
2002-06-20,8.52620792388916
2002-06-21,8.496437072753906
2002-06-24,8.40908145904541
2002-06-25,8.335634231567383
2002-06-26,8.385263442993164
2002-06-27,8.448783874511719
2002-06-28,8.595690727233887
2002-07-01,8.45871353149414
2002-07-02,8.276080131530762
2002-07-03,8.234391212463379
2002-07-05,8.287988662719727
2002-07-08,8.149029731750488
2002-07-09,7.769863605499268
2002-07-10,7.1743245124816895
2002-07-11,7.38475227355957
2002-07-12,7.172337055206299
2002-07-15,7.444305896759033
2002-07-16,7.178293228149414
2002-07-17,6.971837997436523
2002-07-18,6.705826759338379
2002-07-19,6.201602458953857
2002-07-22,6.088447570800781
2002-07-23,5.717224597930908
2002-07-24,6.114255428314209
2002-07-25,6.286960601806641
2002-07-26,6.334604263305664
2002-07-29,6.300856113433838
2002-07-30,6.797144412994385
2002-07-31,6.858684539794922
2002-08-01,6.644289016723633
2002-08-02,6.4914326667785645
2002-08-05,6.449747085571289
2002-08-06,6.674065589904785
2002-08-07,6.803099155426025
2002-08-08,6.799132823944092
2002-08-09,6.803099155426025
2002-08-12,6.967872142791748
2002-08-13,6.71575403213501
2002-08-14,6.979780673980713
2002-08-15,6.870596885681152
2002-08-16,6.844786167144775
2002-08-19,6.938092231750488
2002-08-20,6.936104774475098
2002-08-21,7.1902055740356445
2002-08-22,7.309311389923096
2002-08-23,7.166381359100342
2002-08-26,7.2636566162109375
2002-08-27,7.225937366485596
2002-08-28,7.202114105224609
2002-08-29,7.037350177764893
2002-08-30,6.98771858215332
2002-09-03,6.666123867034912
2002-09-04,6.683992862701416
2002-09-05,6.766707897186279
2002-09-06,6.909948348999023
2002-09-09,6.901882171630859
2002-09-10,6.736448287963867
2002-09-11,6.681973934173584
2002-09-12,6.516541957855225
2002-09-13,6.607324123382568
2002-09-16,6.597238063812256
2002-09-17,6.268383502960205
2002-09-18,6.423734188079834
2002-09-19,6.268383502960205
2002-09-20,6.1412835121154785
2002-09-23,6.070671558380127
2002-09-24,5.899181365966797
2002-09-25,6.080761432647705
2002-09-26,6.276454925537109
2002-09-27,6.0625996589660645
2002-09-30,6.153388500213623
2002-10-01,6.28049373626709
2002-10-02,6.169528484344482
2002-10-03,6.133212089538574
2002-10-04,5.808393478393555
2002-10-07,5.8043599128723145
2002-10-08,5.408928871154785
2002-10-09,4.973147392272949
2002-10-10,4.942885875701904
2002-10-11,5.07402229309082
2002-10-14,4.910606861114502
2002-10-15,4.837975025177002
2002-10-16,4.622101783752441
2002-10-17,4.390088081359863
2002-10-18,4.5575432777404785
2002-10-21,4.90656852722168
2002-10-22,4.90858793258667
2002-10-23,4.8339409828186035
2002-10-24,4.952973365783691
2002-10-25,4.934812545776367
2002-10-28,5.201127529144287
2002-10-29,5.538049221038818
2002-10-30,5.709535121917725
2002-10-31,5.780148983001709
2002-11-01,5.794269561767578
2002-11-04,6.074702739715576
2002-11-05,6.012164115905762
2002-11-06,6.024270534515381
2002-11-07,5.729711055755615
2002-11-08,5.53401517868042
2002-11-11,5.515857696533203
2002-11-12,5.356473922729492
2002-11-13,5.501734733581543
2002-11-14,5.659099102020264
2002-11-15,5.870936870574951
2002-11-18,5.759975433349609
2002-11-19,5.6994476318359375
2002-11-20,5.8285698890686035
2002-11-21,5.800325870513916
2002-11-22,5.889093399047852
2002-11-25,5.955671310424805
2002-11-26,5.806374549865723
2002-11-27,5.961724281311035
2002-11-29,6.040409564971924
2002-12-02,5.95768928527832
2002-12-03,6.002074241638184
2002-12-04,5.911285400390625
2002-12-05,5.85373592376709
2002-12-06,5.878400802612305
2002-12-09,5.907176494598389
2002-12-10,5.98117208480835
2002-12-11,6.022276401519775
2002-12-12,6.127103805541992
2002-12-13,6.248367786407471
2002-12-16,6.365528583526611
2002-12-17,6.4600749015808105
2002-12-18,6.4929609298706055
2002-12-19,6.474459171295166
2002-12-20,6.62861967086792
2002-12-23,6.529962539672852
2002-12-24,6.581342697143555
2002-12-26,6.525845050811768
2002-12-27,6.515571117401123
2002-12-30,6.577233791351318
2002-12-31,6.597785949707031
2003-01-02,6.778658866882324
2003-01-03,6.8855390548706055
2003-01-06,7.424050807952881
2003-01-07,7.37266731262207
2003-01-08,7.475432395935059
2003-01-09,7.426105976104736
2003-01-10,7.428162574768066
2003-01-13,7.409667491912842
2003-01-14,7.481603622436523
2003-01-15,7.456935405731201
2003-01-16,7.448716163635254
2003-01-17,7.4548821449279785
2003-01-21,7.329505443572998
2003-01-22,7.368553161621094
2003-01-23,7.348006248474121
2003-01-24,7.193844795227051
2003-01-27,7.029417514801025
2003-01-28,7.358278274536133
2003-01-29,7.274007797241211
2003-01-30,7.202065944671631
2003-01-31,7.251399517059326
2003-02-03,7.255506992340088
2003-02-04,7.05202579498291
2003-02-05,6.992422103881836
2003-02-06,7.117799282073975
2003-02-07,6.982143878936768
2003-02-10,7.1075239181518555
2003-02-11,6.988306045532227
2003-02-12,6.7293314933776855
2003-02-13,6.799216270446777
2003-02-14,6.934868335723877
2003-02-18,7.015030384063721
2003-02-19,6.982143878936768
2003-02-20,6.96364688873291
2003-02-21,7.086966514587402
2003-02-24,7.111633777618408
2003-02-25,7.193844795227051
2003-02-26,7.091078281402588
2003-02-27,7.1609601974487305
2003-02-28,7.117799282073975
2003-03-03,7.134239196777344
2003-03-04,7.066410541534424
2003-03-05,7.029417514801025
2003-03-06,7.131746292114258
2003-03-07,7.115038871765137
2003-03-10,6.952147960662842
2003-03-11,6.989740371704102
2003-03-12,7.000182151794434
2003-03-13,7.135924339294434
2003-03-14,7.156809329986572
2003-03-17,7.273754596710205
2003-03-18,7.353115081787109
2003-03-19,7.426205158233643
2003-03-20,7.6433939933776855
2003-03-21,7.706048965454102
2003-03-24,7.54941463470459
2003-03-25,7.6433939933776855
2003-03-26,7.551506042480469
2003-03-27,7.609979152679443
2003-03-28,7.670543193817139
2003-03-31,7.662192344665527
2003-04-01,7.777047634124756
2003-04-02,7.806285381317139
2003-04-03,7.69560432434082
2003-04-04,7.760342121124268
2003-04-07,7.7707839012146
2003-04-08,7.7478156089782715
2003-04-09,7.6580095291137695
2003-04-10,7.758255481719971
2003-04-11,7.683071136474609
2003-04-14,7.754077434539795
2003-04-15,7.9169697761535645
2003-04-16,7.871028423309326
2003-04-17,7.908616065979004
2003-04-21,7.944120407104492
2003-04-22,8.027649879455566
2003-04-23,8.010943412780762
2003-04-24,8.081950187683105
2003-04-25,8.023472785949707
2003-04-28,8.198898315429688
2003-04-29,8.146688461303711
2003-04-30,8.033918380737305
2003-05-01,7.962913513183594
2003-05-02,8.023472785949707
2003-05-05,8.077774047851562
2003-05-06,8.15712833404541
2003-05-07,8.102832794189453
2003-05-08,8.129983901977539
2003-05-09,8.217694282531738
2003-05-12,8.215604782104492
2003-05-13,8.163394927978516
2003-05-14,8.115364074707031
2003-05-15,8.357613563537598
2003-05-16,8.326285362243652
2003-05-19,8.213517189025879
2003-05-20,8.223955154418945
2003-05-21,8.194719314575195
2003-05-22,8.353436470031738
2003-05-23,8.76275634765625
2003-05-27,9.021711349487305
2003-05-28,8.93191146850586
2003-05-29,8.729344367980957
2003-05-30,8.923559188842773
2003-06-02,9.005002975463867
2003-06-03,9.107333183288574
2003-06-04,9.153281211853027
2003-06-05,9.094074249267578
2003-06-06,9.060247421264648
2003-06-09,8.965096473693848
2003-06-10,9.060247421264648
2003-06-11,9.201910972595215
2003-06-12,9.324544906616211
2003-06-13,9.282256126403809
2003-06-16,9.387977600097656
2003-06-17,9.15750503540039
2003-06-18,9.091958999633789
2003-06-19,9.058127403259277
2003-06-20,8.962981224060059
2003-06-23,8.872062683105469
2003-06-24,8.836119651794434
2003-06-25,8.857264518737793
2003-06-26,8.920693397521973
2003-06-27,8.831893920898438
2003-06-30,8.933378219604492
2003-07-01,8.996810913085938
2003-07-02,8.97989559173584
2003-07-03,8.903776168823242
2003-07-07,8.91012191772461
2003-07-08,8.912232398986816
2003-07-09,8.90166187286377
2003-07-10,8.791715621948242
2003-07-11,8.779027938842773
2003-07-14,8.844576835632324
2003-07-15,8.719823837280273
2003-07-16,8.58027458190918
2003-07-17,8.535871505737305
2003-07-18,8.633134841918945
2003-07-21,8.571813583374023
2003-07-22,8.73674201965332
2003-07-23,8.576045036315918
2003-07-24,8.64793872833252
2003-07-25,8.705021858215332
2003-07-28,8.622563362121582
2003-07-29,8.563358306884766
2003-07-30,8.599302291870117
2003-07-31,8.616217613220215
2003-08-01,8.605646133422852
2003-08-04,8.552783966064453
2003-08-05,8.478781700134277
2003-08-06,8.563358306884766
2003-08-07,8.605646133422852
2003-08-08,8.681769371032715
2003-08-11,8.732513427734375
2003-08-12,8.789603233337402
2003-08-13,8.772687911987305
2003-08-14,8.789603233337402
2003-08-15,8.859375
2003-08-18,8.857264518737793
2003-08-19,8.863602638244629
2003-08-20,8.977784156799316
2003-08-21,8.97567081451416
2003-08-22,8.914348602294922
2003-08-25,8.994699478149414
2003-08-26,8.973553657531738
2003-08-27,9.0010404586792
2003-08-28,8.962981224060059
2003-08-29,8.952408790588379
2003-09-02,9.140591621398926
2003-09-03,9.250541687011719
2003-09-04,9.130653381347656
2003-09-05,9.092119216918945
2003-09-08,9.143503189086914
2003-09-09,9.11567211151123
2003-09-10,9.098546981811523
2003-09-11,9.109245300292969
2003-09-12,9.074995040893555
