Date,MCO
2000-04-13,7.842853546142578
2000-04-14,7.891269207000732
2000-04-17,8.230152130126953
2000-04-18,8.084920883178711
2000-04-19,8.278571128845215
2000-04-20,8.375395774841309
2000-04-24,8.375395774841309
2000-04-25,8.617462158203125
2000-04-26,8.617462158203125
2000-04-27,8.81110954284668
2000-04-28,8.762699127197266
2000-05-01,9.05317497253418
2000-05-02,8.714284896850586
2000-05-03,8.81110954284668
2000-05-04,9.05317497253418
2000-05-05,8.859521865844727
2000-05-08,8.81110954284668
2000-05-09,8.81110954284668
2000-05-10,8.665876388549805
2000-05-11,8.714284896850586
2000-05-12,8.81110954284668
2000-05-15,8.762699127197266
2000-05-16,9.150004386901855
2000-05-17,9.05317497253418
2000-05-18,9.05317497253418
2000-05-19,8.762699127197266
2000-05-22,8.81110954284668
2000-05-23,8.956350326538086
2000-05-24,8.956350326538086
2000-05-25,9.05317497253418
2000-05-26,8.859521865844727
2000-05-30,8.859521865844727
2000-05-31,8.956350326538086
2000-06-01,9.19841194152832
2000-06-02,9.392058372497559
2000-06-05,9.585716247558594
2000-06-06,9.488887786865234
2000-06-07,9.440474510192871
2000-06-08,9.150004386901855
2000-06-09,9.00475788116455
2000-06-12,8.956350326538086
2000-06-13,8.907938003540039
2000-06-14,9.05317497253418
2000-06-15,8.762699127197266
2000-06-16,8.859521865844727
2000-06-19,8.956350326538086
2000-06-20,8.907938003540039
2000-06-21,9.00475788116455
2000-06-22,8.956350326538086
2000-06-23,8.859521865844727
2000-06-26,8.714284896850586
2000-06-27,8.326982498168945
2000-06-28,8.375395774841309
2000-06-29,8.617462158203125
2000-06-30,8.326982498168945
2000-07-03,8.423809051513672
2000-07-05,8.230152130126953
2000-07-06,8.181745529174805
2000-07-07,8.326982498168945
2000-07-10,8.278571128845215
2000-07-11,8.423809051513672
2000-07-12,8.5206298828125
2000-07-13,8.617462158203125
2000-07-14,8.762699127197266
2000-07-17,8.859521865844727
2000-07-18,8.423809051513672
2000-07-19,8.617462158203125
2000-07-20,8.617462158203125
2000-07-21,8.617462158203125
2000-07-24,8.665876388549805
2000-07-25,8.47221851348877
2000-07-26,8.326982498168945
2000-07-27,8.326982498168945
2000-07-28,8.375395774841309
2000-07-31,8.617462158203125
2000-08-01,8.714284896850586
2000-08-02,8.81110954284668
2000-08-03,8.762699127197266
2000-08-04,8.956350326538086
2000-08-07,8.859521865844727
2000-08-08,8.907938003540039
2000-08-09,8.907938003540039
2000-08-10,8.907938003540039
2000-08-11,8.859521865844727
2000-08-14,9.150004386901855
2000-08-15,9.392058372497559
2000-08-16,9.343648910522461
2000-08-17,9.295235633850098
2000-08-18,9.343648910522461
2000-08-21,9.343648910522461
2000-08-22,9.440474510192871
2000-08-23,9.488887786865234
2000-08-24,9.488887786865234
2000-08-25,9.488887786865234
2000-08-28,9.440474510192871
2000-08-29,9.295235633850098
2000-08-30,9.392058372497559
2000-08-31,9.634124755859375
2000-09-01,9.246822357177734
2000-09-05,9.392058372497559
2000-09-06,9.343648910522461
2000-09-07,9.537302017211914
2000-09-08,9.634124755859375
2000-09-11,9.876190185546875
2000-09-12,9.924601554870605
2000-09-13,9.827774047851562
2000-09-14,9.924601554870605
2000-09-15,10.021431922912598
2000-09-18,9.537302017211914
2000-09-19,9.295235633850098
2000-09-20,9.295235633850098
2000-09-21,9.246822357177734
2000-09-22,9.150004386901855
2000-09-25,9.19841194152832
2000-09-26,9.392058372497559
2000-09-27,10.069838523864746
2000-09-28,10.118253707885742
2000-09-29,10.021431922912598
2000-10-02,10.553973197937012
2000-10-03,10.65079116821289
2000-10-04,10.60238265991211
2000-10-05,10.40872859954834
2000-10-06,9.948811531066895
2000-10-09,9.440474510192871
2000-10-10,9.222622871398926
2000-10-11,9.319443702697754
2000-10-12,9.658329010009766
2000-10-13,9.851982116699219
2000-10-16,10.069838523864746
2000-10-17,9.513090133666992
2000-10-18,9.00475788116455
2000-10-19,9.319443702697754
2000-10-20,9.319443702697754
2000-10-23,9.488887786865234
2000-10-24,9.876190185546875
2000-10-25,9.851982116699219
2000-10-26,10.021431922912598
2000-10-27,10.215079307556152
2000-10-30,10.311906814575195
2000-10-31,10.190872192382812
2000-11-01,10.069838523864746
2000-11-02,9.97301959991455
2000-11-03,9.97301959991455
2000-11-06,9.97301959991455
2000-11-07,9.997222900390625
2000-11-08,9.948811531066895
2000-11-09,10.021431922912598
2000-11-10,9.97301959991455
2000-11-13,9.97301959991455
2000-11-14,10.045635223388672
2000-11-15,9.900396347045898
2000-11-16,9.845109939575195
2000-11-17,10.014854431152344
2000-11-20,9.990607261657715
2000-11-21,9.942105293273926
2000-11-22,9.845109939575195
2000-11-24,9.869359016418457
2000-11-27,9.820858001708984
2000-11-28,9.869359016418457
2000-11-29,9.942105293273926
2000-11-30,10.063347816467285
2000-12-01,10.160345077514648
2000-12-04,10.208844184875488
2000-12-05,10.33009147644043
2000-12-06,10.305845260620117
2000-12-07,10.208844184875488
2000-12-08,10.499831199645996
2000-12-11,10.402838706970215
2000-12-12,10.378589630126953
2000-12-13,10.378589630126953
2000-12-14,10.475584983825684
2000-12-15,9.942105293273926
2000-12-18,9.869359016418457
2000-12-19,10.11184310913086
2000-12-20,9.505621910095215
2000-12-21,9.626866340637207
2000-12-22,9.505621910095215
2000-12-26,9.651116371154785
2000-12-27,9.893609046936035
2000-12-28,9.942105293273926
2000-12-29,9.966357231140137
2001-01-02,10.233091354370117
2001-01-03,11.08181095123291
2001-01-04,10.863566398620605
2001-01-05,10.669573783874512
2001-01-08,10.52408218383789
2001-01-09,10.52408218383789
2001-01-10,10.645329475402832
2001-01-11,10.74232292175293
2001-01-12,10.766573905944824
2001-01-16,10.863566398620605
2001-01-17,10.936314582824707
2001-01-18,10.669573783874512
2001-01-19,10.184597969055176
2001-01-22,10.669573783874512
2001-01-23,10.718074798583984
2001-01-24,10.693825721740723
2001-01-25,10.74232292175293
2001-01-26,10.815073013305664
2001-01-29,10.882966995239258
2001-01-30,11.045917510986328
2001-01-31,10.863566398620605
2001-02-01,10.85580825805664
2001-02-02,10.57258415222168
2001-02-05,10.61137866973877
2001-02-06,10.801487922668457
2001-02-07,10.688976287841797
2001-02-08,10.700613975524902
2001-02-09,10.879087448120117
2001-02-12,10.840291023254395
2001-02-13,10.999363899230957
2001-02-14,10.863566398620605
2001-02-15,10.863566398620605
2001-02-16,10.863566398620605
2001-02-20,10.890726089477539
2001-02-21,10.793730735778809
2001-02-22,10.927803993225098
2001-02-23,10.519761085510254
2001-02-26,10.554731369018555
2001-02-27,10.686859130859375
2001-02-28,10.477009773254395
2001-03-01,10.597479820251465
2001-03-02,10.484784126281738
2001-03-05,10.395402908325195
2001-03-06,10.395402908325195
2001-03-07,10.410947799682617
2001-03-08,10.554731369018555
2001-03-09,10.4925537109375
2001-03-12,10.414835929870605
2001-03-13,10.53530216217041
2001-03-14,10.488672256469727
2001-03-15,10.523645401000977
2001-03-16,10.4925537109375
2001-03-19,10.473125457763672
2001-03-20,10.515871047973633
2001-03-21,10.364314079284668
2001-03-22,10.271049499511719
2001-03-23,10.356545448303223
2001-03-26,10.5275297164917
2001-03-27,10.531416893005371
2001-03-28,10.519761085510254
2001-03-29,10.4925537109375
2001-03-30,10.710183143615723
2001-04-02,10.578051567077637
2001-04-03,10.340997695922852
2001-04-04,10.298247337341309
2001-04-05,10.477009773254395
2001-04-06,10.469244956970215
2001-04-09,10.951122283935547
2001-04-10,11.289216041564941
2001-04-11,11.211487770080566
2001-04-12,11.091020584106445
2001-04-16,11.289216041564941
2001-04-17,11.588441848754883
2001-04-18,11.8954496383667
2001-04-19,12.16748046875
2001-04-20,12.027581214904785
2001-04-23,11.790526390075684
2001-04-24,11.794411659240723
2001-04-25,12.101417541503906
2001-04-26,11.81383991241455
2001-04-27,12.210226058959961
2001-04-30,12.202457427978516
2001-05-01,12.229655265808105
2001-05-02,12.206338882446289
2001-05-03,12.109186172485352
2001-05-04,12.047008514404297
2001-05-07,12.105298042297363
2001-05-08,12.031464576721191
2001-05-09,12.128612518310547
2001-05-10,12.062552452087402
2001-05-11,12.047008514404297
2001-05-14,12.015921592712402
2001-05-15,12.350126266479492
2001-05-16,12.426017761230469
2001-05-17,12.577790260314941
2001-05-18,12.71010684967041
2001-05-21,12.869665145874023
2001-05-22,12.706212997436523
2001-05-23,12.760696411132812
2001-05-24,12.706212997436523
2001-05-25,12.63227367401123
2001-05-29,12.745129585266113
2001-05-30,12.453255653381348
2001-05-31,12.484387397766113
2001-06-01,12.570006370544434
2001-06-04,12.647834777832031
2001-06-05,12.998085975646973
2001-06-06,13.060356140136719
2001-06-07,13.130398750305176
2001-06-08,12.990302085876465
2001-06-11,12.889116287231445
2001-06-12,12.608926773071289
2001-06-13,12.745129585266113
2001-06-14,12.558328628540039
2001-06-15,12.706212997436523
2001-06-18,12.721776008605957
2001-06-19,13.426164627075195
2001-06-20,13.321086883544922
2001-06-21,13.328873634338379
2001-06-22,13.348336219787598
2001-06-25,13.328873634338379
2001-06-26,13.192666053771973
2001-06-27,13.270503997802734
2001-06-28,13.309420585632324
2001-06-29,13.037001609802246
2001-07-02,13.231582641601562
2001-07-03,13.212124824523926
2001-07-05,13.110940933227539
2001-07-06,12.8307466506958
2001-07-09,12.8969087600708
2001-07-10,12.749019622802734
2001-07-11,12.675076484680176
2001-07-12,12.686753273010254
2001-07-13,12.534981727600098
2001-07-16,12.647834777832031
2001-07-17,12.647834777832031
2001-07-18,12.675076484680176
2001-07-19,12.449366569519043
2001-07-20,12.110788345336914
2001-07-23,12.009603500366211
2001-07-24,12.208084106445312
2001-07-25,12.589465141296387
2001-07-26,12.706212997436523
2001-07-27,12.531089782714844
2001-07-30,12.873555183410645
2001-07-31,12.943604469299316
2001-08-01,12.900802612304688
2001-08-02,12.939704895019531
2001-08-03,12.970842361450195
2001-08-06,13.075918197631836
2001-08-07,13.052568435668945
2001-08-08,13.075918197631836
2001-08-09,13.056465148925781
2001-08-10,13.219907760620117
2001-08-13,13.075918197631836
2001-08-14,13.180989265441895
2001-08-15,13.184885025024414
2001-08-16,13.249178886413574
2001-08-17,13.292047500610352
2001-08-20,13.459616661071777
2001-08-21,13.444019317626953
2001-08-22,13.412843704223633
2001-08-23,13.408956527709961
2001-08-24,13.572626113891602
2001-08-27,13.564831733703613
2001-08-28,13.420638084411621
2001-08-29,13.366086959838867
2001-08-30,13.366086959838867
2001-08-31,13.401154518127441
2001-09-04,13.463502883911133
2001-09-05,13.63885498046875
2001-09-06,13.424538612365723
2001-09-07,12.863394737243652
2001-09-10,13.52975845336914
2001-09-17,13.151762962341309
2001-09-18,13.408956527709961
2001-09-19,13.210212707519531
2001-09-20,13.054343223571777
2001-09-21,12.62569522857666
2001-09-24,13.143969535827637
2001-09-25,13.190728187561035
2001-09-26,13.444019317626953
2001-09-27,13.91943359375
2001-09-28,14.418220520019531
2001-10-01,14.359777450561523
2001-10-02,13.619379997253418
2001-10-03,13.229694366455078
2001-10-04,12.855605125427246
2001-10-05,13.241384506225586
2001-10-08,13.01537036895752
2001-10-09,13.292047500610352
2001-10-10,13.697318077087402
2001-10-11,13.783040046691895
2001-10-12,13.818117141723633
2001-10-15,14.067516326904297
2001-10-16,14.30132007598877
2001-10-17,14.001265525817871
2001-10-18,14.180521965026855
2001-10-19,14.37147045135498
2001-10-22,14.211695671081543
2001-10-23,13.650556564331055
2001-10-24,13.751866340637207
2001-10-25,14.028543472290039
2001-10-26,14.009063720703125
2001-10-29,13.825907707214355
2001-10-30,13.654455184936523
2001-10-31,13.52975845336914
2001-11-01,13.833707809448242
2001-11-02,13.716804504394531
2001-11-05,13.658347129821777
2001-11-06,13.724593162536621
2001-11-07,13.825907707214355
2001-11-08,13.658347129821777
2001-11-09,13.627169609069824
2001-11-12,13.63106918334961
2001-11-13,13.91943359375
2001-11-14,13.954508781433105
2001-11-15,13.779146194458008
2001-11-16,13.652342796325684
2001-11-19,13.461156845092773
2001-11-20,13.56259536743164
2001-11-21,13.558694839477539
2001-11-23,13.550894737243652
2001-11-26,13.726475715637207
2001-11-27,13.449444770812988
2001-11-28,13.180229187011719
2001-11-29,13.336294174194336
2001-11-30,13.527483940124512
2001-12-03,13.484562873840332
2001-12-04,14.026914596557617
2001-12-05,14.327349662780762
2001-12-06,14.104939460754395
2001-12-07,14.143965721130371
2001-12-10,13.913759231567383
2001-12-11,14.101048469543457
2001-12-12,14.132265090942383
2001-12-13,14.155670166015625
2001-12-14,14.346858978271484
2001-12-17,15.43155574798584
2001-12-18,15.373023986816406
2001-12-19,15.454964637756348
2001-12-20,15.412044525146484
2001-12-21,15.415945053100586
2001-12-24,15.661760330200195
2001-12-26,15.724181175231934
2001-12-27,15.954401016235352
2001-12-28,15.821732521057129
2001-12-31,15.552506446838379
2002-01-02,15.599331855773926
2002-01-03,15.630541801452637
2002-01-04,15.934891700744629
2002-01-07,15.689075469970703
2002-01-08,16.075347900390625
2002-01-09,15.7358980178833
2002-01-10,15.603236198425293
2002-01-11,15.568123817443848
2002-01-14,15.626651763916016
2002-01-15,15.579828262329102
2002-01-16,15.532994270324707
2002-01-17,15.57591438293457
2002-01-18,15.568123817443848
2002-01-22,15.505688667297363
2002-01-23,15.46276569366455
2002-01-24,15.603236198425293
2002-01-25,15.61494255065918
2002-01-28,15.20525074005127
2002-01-29,14.768255233764648
2002-01-30,14.588769912719727
2002-01-31,14.639492988586426
2002-02-01,14.73703670501709
2002-02-04,14.666802406311035
2002-02-05,15.681270599365234
2002-02-06,15.669562339782715
2002-02-07,15.294986724853516
2002-02-08,15.548604965209961
2002-02-11,15.497888565063477
2002-02-12,14.939932823181152
2002-02-13,14.834590911865234
2002-02-14,14.300033569335938
2002-02-15,14.510726928710938
2002-02-19,14.44050121307373
2002-02-20,14.80336856842041
2002-02-21,14.44050121307373
2002-02-22,14.729233741760254
2002-02-25,14.518534660339355
2002-02-26,14.516581535339355
2002-02-27,14.477518081665039
2002-02-28,14.454081535339355
2002-03-01,14.454081535339355
2002-03-04,14.473623275756836
2002-03-05,15.172872543334961
2002-03-06,15.243196487426758
2002-03-07,14.977543830871582
2002-03-08,15.501021385192871
2002-03-11,15.235382080078125
2002-03-12,15.20022201538086
2002-03-13,15.29398250579834
2002-03-14,15.665095329284668
2002-03-15,15.626035690307617
2002-03-18,15.547900199890137
2002-03-19,15.926836013793945
2002-03-20,15.579157829284668
2002-03-21,15.262727737426758
2002-03-22,15.235382080078125
2002-03-25,15.086935043334961
2002-03-26,15.27444076538086
2002-03-27,15.52446174621582
2002-03-28,16.05574607849121
2002-04-01,15.946365356445312
2002-04-02,16.03622055053711
2002-04-03,15.860413551330566
2002-04-04,15.829170227050781
2002-04-05,15.977619171142578
2002-04-08,15.95808219909668
2002-04-09,16.094812393188477
2002-04-10,16.059650421142578
2002-04-11,16.11434555053711
2002-04-12,16.040124893188477
2002-04-15,15.715885162353516
2002-04-16,16.016681671142578
2002-04-17,15.813543319702148
2002-04-18,16.040124893188477
2002-04-19,16.13388442993164
2002-04-22,16.059650421142578
2002-04-23,16.05574607849121
2002-04-24,16.555776596069336
2002-04-25,16.91518211364746
2002-04-26,16.93471336364746
2002-04-29,16.837051391601562
2002-04-30,17.024564743041992
2002-05-01,17.555835723876953
2002-05-02,17.696483612060547
2002-05-03,17.48943519592285
2002-05-06,18.430904388427734
2002-05-07,18.3449649810791
2002-05-08,18.872346878051758
2002-05-09,19.153606414794922
2002-05-10,19.08719825744629
2002-05-13,18.872346878051758
2002-05-14,18.942651748657227
2002-05-15,19.634103775024414
2002-05-16,19.667333602905273
2002-05-17,19.550037384033203
2002-05-20,19.29588508605957
2002-05-21,19.241146087646484
2002-05-22,19.245059967041016
2002-05-23,19.288076400756836
2002-05-24,19.139497756958008
2002-05-28,19.139497756958008
2002-05-29,18.67811393737793
2002-05-30,18.533437728881836
2002-05-31,18.830596923828125
2002-06-03,18.66246795654297
2002-06-04,18.76803207397461
2002-06-05,18.818878173828125
2002-06-06,18.572551727294922
2002-06-07,18.455242156982422
2002-06-10,18.533437728881836
2002-06-11,18.627283096313477
2002-06-12,19.471839904785156
2002-06-13,18.76021957397461
2002-06-14,18.650745391845703
2002-06-17,18.818878173828125
2002-06-18,19.26070213317871
2002-06-19,19.800281524658203
2002-06-20,20.167823791503906
2002-06-21,19.647790908813477
2002-06-24,19.331077575683594
2002-06-25,19.557865142822266
2002-06-26,19.284162521362305
2002-06-27,18.95182228088379
2002-06-28,19.452295303344727
2002-07-01,18.642929077148438
2002-07-02,18.857969284057617
2002-07-03,19.084754943847656
2002-07-05,19.444475173950195
2002-07-08,19.09256362915039
2002-07-09,18.9205265045166
2002-07-10,19.045644760131836
2002-07-11,18.631193161010742
2002-07-12,18.59990692138672
2002-07-15,18.474790573120117
2002-07-16,18.369224548339844
2002-07-17,18.107255935668945
2002-07-18,17.49728012084961
2002-07-19,16.429859161376953
2002-07-22,16.6292724609375
2002-07-23,17.950849533081055
2002-07-24,18.470876693725586
2002-07-25,18.95182228088379
2002-07-26,18.86579704284668
2002-07-29,19.546131134033203
2002-07-30,19.350629806518555
2002-07-31,19.39365005493164
2002-08-01,18.670289993286133
2002-08-02,18.60382080078125
2002-08-05,18.420042037963867
2002-08-06,18.31838607788086
2002-08-07,18.744585037231445
2002-08-08,19.13558578491211
2002-08-09,19.13558578491211
2002-08-12,19.084754943847656
2002-08-13,18.72504425048828
2002-08-14,19.36627769470215
2002-08-15,19.36627769470215
2002-08-16,19.340839385986328
2002-08-19,19.45041275024414
2002-08-20,19.873077392578125
2002-08-21,19.927871704101562
2002-08-22,19.53260612487793
2002-08-23,19.297788619995117
2002-08-26,19.016010284423828
2002-08-27,18.922077178955078
2002-08-28,19.17645835876465
2002-08-29,19.102113723754883
2002-08-30,18.910337448120117
2002-09-03,18.996440887451172
2002-09-04,19.168642044067383
2002-09-05,19.117761611938477
2002-09-06,19.149066925048828
2002-09-09,19.39562225341797
2002-09-10,19.446496963500977
2002-09-11,19.43476104736328
2002-09-12,19.121679306030273
2002-09-13,19.07471466064453
2002-09-16,19.469982147216797
2002-09-17,19.199939727783203
2002-09-18,19.262561798095703
2002-09-19,18.659875869750977
2002-09-20,18.8712100982666
2002-09-23,19.109933853149414
2002-09-24,18.354612350463867
2002-09-25,18.702919006347656
2002-09-26,19.078636169433594
2002-09-27,19.098203659057617
2002-09-30,18.980791091918945
2002-10-01,19.368228912353516
2002-10-02,19.33692741394043
2002-10-03,18.4915828704834
2002-10-04,16.726573944091797
2002-10-07,17.50538444519043
2002-10-08,18.037616729736328
2002-10-09,17.924118041992188
2002-10-10,18.241130828857422
2002-10-11,18.706850051879883
2002-10-14,18.8712100982666
2002-10-15,19.3330135345459
2002-10-16,19.246915817260742
2002-10-17,19.411287307739258
2002-10-18,18.980791091918945
2002-10-21,19.52477264404297
2002-10-22,19.614784240722656
2002-10-23,18.554203033447266
2002-10-24,18.002399444580078
2002-10-25,17.85759735107422
2002-10-28,17.5719051361084
2002-10-29,17.689313888549805
2002-10-30,18.10806655883789
2002-10-31,18.432893753051758
2002-11-01,18.405492782592773
2002-11-04,18.166767120361328
2002-11-05,18.327220916748047
2002-11-06,18.18633270263672
2002-11-07,17.822370529174805
2002-11-08,17.658010482788086
2002-11-11,17.09836769104004
2002-11-12,17.509292602539062
2002-11-13,17.133575439453125
2002-11-14,17.446666717529297
2002-11-15,17.012258529663086
2002-11-18,16.739992141723633
2002-11-19,17.119998931884766
2002-11-20,17.217939376831055
2002-11-21,16.873193740844727
2002-11-22,17.0338134765625
2002-11-25,17.264949798583984
2002-11-26,16.91236114501953
2002-11-27,17.45692253112793
2002-11-29,17.245357513427734
2002-12-02,17.280616760253906
2002-12-03,17.186601638793945
2002-12-04,17.167011260986328
2002-12-05,16.9476318359375
2002-12-06,17.202266693115234
2002-12-09,16.71649169921875
2002-12-10,16.6538028717041
2002-12-11,16.63030242919922
2002-12-12,16.54018783569336
2002-12-13,16.207204818725586
2002-12-16,16.497098922729492
2002-12-17,16.17194175720215
2002-12-18,15.7527437210083
2002-12-19,15.740992546081543
2002-12-20,16.649879455566406
2002-12-23,16.383499145507812
2002-12-24,16.434417724609375
2002-12-26,16.410911560058594
2002-12-27,16.30906105041504
2002-12-30,16.04265594482422
2002-12-31,16.175851821899414
2003-01-02,17.119998931884766
2003-01-03,17.151334762573242
2003-01-06,16.79875373840332
2003-01-07,16.66555404663086
2003-01-08,16.395240783691406
2003-01-09,15.921202659606934
2003-01-10,15.76842212677002
2003-01-13,16.37957000732422
2003-01-14,16.403078079223633
2003-01-15,16.40699577331543
2003-01-16,16.6538028717041
2003-01-17,16.571531295776367
2003-01-21,16.532360076904297
2003-01-22,16.37957000732422
2003-01-23,16.54018783569336
2003-01-24,16.062240600585938
2003-01-27,15.968215942382812
2003-01-28,16.207204818725586
2003-01-29,16.218950271606445
2003-01-30,16.066160202026367
2003-01-31,16.40699577331543
2003-02-03,16.80658721923828
2003-02-04,16.450088500976562
2003-02-05,16.865346908569336
2003-02-06,16.728235244750977
2003-02-07,16.583284378051758
2003-02-10,16.55194664001465
2003-02-11,16.359983444213867
2003-02-12,16.175851821899414
2003-02-13,16.187604904174805
2003-02-14,16.63813591003418
2003-02-18,16.808731079101562
2003-02-19,16.840106964111328
2003-02-20,16.518522262573242
2003-02-21,17.032270431518555
2003-02-24,16.66753578186035
2003-02-25,16.745981216430664
2003-02-26,16.702838897705078
2003-02-27,17.16952896118164
2003-02-28,17.295026779174805
2003-03-03,17.377389907836914
2003-03-04,17.157772064208984
2003-03-05,17.338165283203125
2003-03-06,17.232282638549805
2003-03-07,17.4832763671875
2003-03-10,17.16561508178711
2003-03-11,16.8675537109375
2003-03-12,17.447969436645508
2003-03-13,17.687196731567383
2003-03-14,18.12251853942871
2003-03-17,18.589208602905273
2003-03-18,18.530384063720703
2003-03-19,18.80491828918457
2003-03-20,19.001007080078125
2003-03-21,19.295133590698242
2003-03-24,18.612747192382812
2003-03-25,18.538236618041992
2003-03-26,18.267629623413086
2003-03-27,18.075464248657227
2003-03-28,18.251941680908203
2003-03-31,18.130367279052734
2003-04-01,18.44411849975586
2003-04-02,18.546085357666016
2003-04-03,18.012714385986328
2003-04-04,18.263708114624023
2003-04-07,18.381366729736328
2003-04-08,18.671579360961914
2003-04-09,18.49117088317871
2003-04-10,18.62058448791504
2003-04-11,18.463727951049805
2003-04-14,18.816679000854492
2003-04-15,19.102970123291016
2003-04-16,18.985313415527344
2003-04-17,19.432395935058594
2003-04-21,19.255916595458984
2003-04-22,19.110811233520508
2003-04-23,18.68334197998047
2003-04-24,18.663734436035156
2003-04-25,18.60883140563965
2003-04-28,18.887269973754883
2003-04-29,19.0872802734375
2003-04-30,18.93825340270996
2003-05-01,19.075511932373047
2003-05-02,19.408864974975586
2003-05-05,19.102970123291016
2003-05-06,19.15394401550293
2003-05-07,19.208858489990234
2003-05-08,18.97355079650879
2003-05-09,19.212772369384766
2003-05-12,19.29905128479004
2003-05-13,19.41278839111328
2003-05-14,19.550052642822266
2003-05-15,19.891252517700195
2003-05-16,20.093395233154297
2003-05-19,20.089473724365234
2003-05-20,20.328908920288086
2003-05-21,20.41526222229004
2003-05-22,20.32498550415039
2003-05-23,20.336769104003906
2003-05-27,20.564428329467773
2003-05-28,20.744985580444336
2003-05-29,20.41526222229004
2003-05-30,20.47022247314453
2003-06-02,20.568349838256836
2003-06-03,20.462369918823242
2003-06-04,20.46629524230957
2003-06-05,20.482004165649414
2003-06-06,20.60760498046875
2003-06-09,20.748920440673828
2003-06-10,20.92162322998047
2003-06-11,20.568349838256836
2003-06-12,20.693954467773438
2003-06-13,20.94125747680664
2003-06-16,21.451547622680664
2003-06-17,21.251352310180664
2003-06-18,21.29844856262207
2003-06-19,20.80386734008789
2003-06-20,21.007991790771484
2003-06-23,20.72536849975586
2003-06-24,20.862751007080078
2003-06-25,20.658628463745117
2003-06-26,20.94125747680664
2003-06-27,20.72536849975586
2003-06-30,20.690031051635742
2003-07-01,20.733211517333984
2003-07-02,20.925552368164062
2003-07-03,21.176769256591797
2003-07-07,21.58499526977539
2003-07-08,22.17377471923828
2003-07-09,21.95003890991211
2003-07-10,21.824430465698242
2003-07-11,21.824430465698242
2003-07-14,21.895092010498047
2003-07-15,21.636014938354492
2003-07-16,21.164995193481445
2003-07-17,20.799949645996094
2003-07-18,20.7960147857666
2003-07-21,20.741064071655273
2003-07-22,20.713584899902344
2003-07-23,20.80386734008789
2003-07-24,20.497697830200195
2003-07-25,20.748920440673828
2003-07-28,20.721433639526367
2003-07-29,20.395639419555664
2003-07-30,20.219005584716797
2003-07-31,20.30143928527832
2003-08-01,20.058069229125977
2003-08-04,19.98740577697754
2003-08-05,19.818622589111328
2003-08-06,19.877511978149414
2003-08-07,19.88928985595703
2003-08-08,20.11695671081543
2003-08-11,20.238632202148438
2003-08-12,20.309293746948242
2003-08-13,20.222929000854492
2003-08-14,20.474140167236328
2003-08-15,20.517330169677734
2003-08-18,20.546789169311523
2003-08-19,20.472139358520508
2003-08-20,20.67250633239746
2003-08-21,20.558574676513672
2003-08-22,20.267858505249023
2003-08-25,20.153926849365234
2003-08-26,20.18141746520996
2003-08-27,20.189285278320312
2003-08-28,20.326791763305664
2003-08-29,20.37392807006836
2003-09-02,20.751079559326172
2003-09-03,20.951440811157227
2003-09-04,20.93178939819336
2003-09-05,20.719650268554688
2003-09-08,20.66465187072754
2003-09-09,20.275714874267578
2003-09-10,20.275714874267578
2003-09-11,20.291425704956055
2003-09-12,20.40142822265625
2003-09-15,20.40142822265625
2003-09-16,20.546789169311523
2003-09-17,20.69215202331543
2003-09-18,20.959299087524414
