Date,PHM
2000-07-14,4.419004917144775
2000-07-17,4.43170166015625
2000-07-18,4.368210792541504
2000-07-19,4.380908966064453
2000-07-20,4.482495307922363
2000-07-21,4.342813014984131
2000-07-24,4.253926753997803
2000-07-25,4.44440221786499
2000-07-26,4.482495307922363
2000-07-27,4.571382522583008
2000-07-28,4.44440221786499
2000-07-31,4.660272598266602
2000-08-01,4.736458778381348
2000-08-02,4.736458778381348
2000-08-03,5.0031232833862305
2000-08-04,5.104710578918457
2000-08-07,5.726927757263184
2000-08-08,5.9300994873046875
2000-08-09,5.879305839538574
2000-08-10,5.650737285614014
2000-08-11,5.89200496673584
2000-08-14,6.222164154052734
2000-08-15,6.006290435791016
2000-08-16,5.8666090965271
2000-08-17,5.879305839538574
2000-08-18,5.841212272644043
2000-08-21,6.018989086151123
2000-08-22,6.044384479522705
2000-08-23,5.917401313781738
2000-08-24,5.879305839538574
2000-08-25,5.82851505279541
2000-08-28,5.815814971923828
2000-08-29,6.107874870300293
2000-08-30,6.374538898468018
2000-08-31,6.695172309875488
2000-09-01,6.691998481750488
2000-09-05,6.869774341583252
2000-09-06,6.806279182434082
2000-09-07,6.907868385314941
2000-09-08,6.7300920486450195
2000-09-11,6.869774341583252
2000-09-12,6.9586615562438965
2000-09-13,6.9459614753723145
2000-09-14,6.9332661628723145
2000-09-15,6.704696178436279
2000-09-18,6.349142551422119
2000-09-19,6.514219760894775
2000-09-20,6.789355278015137
2000-09-21,6.649500370025635
2000-09-22,6.713069915771484
2000-09-25,6.5859293937683105
2000-09-26,6.674929141998291
2000-09-27,6.814781188964844
2000-09-28,6.789355278015137
2000-09-29,6.713069915771484
2000-10-02,6.713069915771484
2000-10-03,6.827497959136963
2000-10-04,6.891069412231445
2000-10-05,6.878354549407959
2000-10-06,6.954637050628662
2000-10-09,7.056354522705078
2000-10-10,6.789355278015137
2000-10-11,6.49692964553833
2000-10-12,6.204504013061523
2000-10-13,6.115508079528809
2000-10-16,6.331647872924805
2000-10-17,6.204504013061523
2000-10-18,5.937506675720215
2000-10-19,6.051933765411377
2000-10-20,5.912079334259033
2000-10-23,5.708651542663574
2000-10-24,6.013792514801025
2000-10-25,5.9883646965026855
2000-10-26,6.0265069007873535
2000-10-27,6.128219127655029
2000-10-30,6.471502780914307
2000-10-31,6.776641845703125
2000-11-01,6.776641845703125
2000-11-02,7.018209457397461
2000-11-03,7.094496726989746
2000-11-06,7.018209457397461
2000-11-07,6.929210186004639
2000-11-08,7.348778247833252
2000-11-09,7.463204383850098
2000-11-10,7.450493335723877
2000-11-13,7.552205562591553
2000-11-14,7.603061199188232
2000-11-15,7.742917537689209
2000-11-16,7.704774379730225
2000-11-17,7.844632148742676
2000-11-20,7.666630268096924
2000-11-21,7.8827738761901855
2000-11-22,7.908203125
2000-11-24,8.149772644042969
2000-11-27,8.4421968460083
2000-11-28,8.353196144104004
2000-11-29,8.048057556152344
2000-11-30,7.857344150543213
2000-12-01,8.073479652404785
2000-12-04,7.666630268096924
2000-12-05,8.899904251098633
2000-12-06,8.391339302062988
2000-12-07,8.531190872192383
2000-12-08,8.836338996887207
2000-12-11,8.899904251098633
2000-12-12,8.861763000488281
2000-12-13,8.658332824707031
2000-12-14,8.454909324645996
2000-12-15,8.556619644165039
2000-12-18,8.696474075317383
2000-12-19,8.42948055267334
2000-12-20,7.954021453857422
2000-12-21,8.068561553955078
2000-12-22,8.36126708984375
2000-12-26,8.806697845458984
2000-12-27,8.386720657348633
2000-12-28,8.666699409484863
2000-12-29,8.59034538269043
2001-01-02,8.208549499511719
2001-01-03,8.64124870300293
2001-01-04,8.679427146911621
2001-01-05,8.272181510925293
2001-01-08,7.750400543212891
2001-01-09,8.081284523010254
2001-01-10,8.183097839355469
2001-01-11,8.119460105895996
2001-01-12,8.068561553955078
2001-01-16,8.004926681518555
2001-01-17,8.081284523010254
2001-01-18,7.648588180541992
2001-01-19,7.126804351806641
2001-01-22,6.8722734451293945
2001-01-23,7.228613376617432
2001-01-24,7.394056797027588
2001-01-25,7.381331920623779
2001-01-26,7.139529228210449
2001-01-29,7.13901948928833
2001-01-30,7.022954940795898
2001-01-31,7.024989604949951
2001-02-01,7.224542140960693
2001-02-02,7.057572841644287
2001-02-05,7.31413459777832
2001-02-06,7.625681400299072
2001-02-07,7.501469612121582
2001-02-08,7.228613376617432
2001-02-09,7.1084771156311035
2001-02-12,7.287662982940674
2001-02-13,7.483141899108887
2001-02-14,7.391512870788574
2001-02-15,7.395585536956787
2001-02-16,7.350788116455078
2001-02-20,6.974085330963135
2001-02-21,6.858020782470703
2001-02-22,6.676797389984131
2001-02-23,6.686978340148926
2001-02-26,7.0046281814575195
2001-02-27,6.915031909942627
2001-02-28,6.99444580078125
2001-03-01,6.746026515960693
2001-03-02,7.153273582458496
2001-03-05,7.057572841644287
2001-03-06,7.417984962463379
2001-03-07,7.36707878112793
2001-03-08,7.5808820724487305
2001-03-09,7.259158134460449
2001-03-12,6.9903740882873535
2001-03-13,6.92929220199585
2001-03-14,6.682904243469238
2001-03-15,6.94354248046875
2001-03-16,6.649979591369629
2001-03-19,6.976161956787109
2001-03-20,7.320685386657715
2001-03-21,7.667253494262695
2001-03-22,7.5551276206970215
2001-03-23,7.716180324554443
2001-03-26,7.940426826477051
2001-03-27,7.9261555671691895
2001-03-28,7.936352252960205
2001-03-29,8.43173885345459
2001-03-30,8.238066673278809
2001-04-02,8.14632797241211
2001-04-03,7.864997386932373
2001-04-04,8.003623962402344
2001-04-05,8.117790222167969
2001-04-06,7.65705680847168
2001-04-09,7.950619220733643
2001-04-10,8.311450958251953
2001-04-11,7.981197834014893
2001-04-12,8.156524658203125
2001-04-16,8.099438667297363
2001-04-17,8.070903778076172
2001-04-18,8.662099838256836
2001-04-19,8.690637588500977
2001-04-20,8.737526893615723
2001-04-23,8.645792007446289
2001-04-24,9.08817195892334
2001-04-25,9.583555221557617
2001-04-26,10.09117317199707
2001-04-27,10.105440139770508
2001-04-30,9.536669731140137
2001-05-01,8.66413402557373
2001-05-02,8.747720718383789
2001-05-03,8.684526443481445
2001-05-04,8.898579597473145
2001-05-07,9.173796653747559
2001-05-08,9.247188568115234
2001-05-09,9.159525871276855
2001-05-10,9.473472595214844
2001-05-11,9.094286918640137
2001-05-14,8.967891693115234
2001-05-15,9.204364776611328
2001-05-16,9.135058403015137
2001-05-17,9.289994239807129
2001-05-18,9.118748664855957
2001-05-21,8.668214797973633
2001-05-22,8.715106010437012
2001-05-23,8.62948226928711
2001-05-24,8.59482479095459
2001-05-25,8.172828674316406
2001-05-29,8.007699012756348
2001-05-30,8.164677619934082
2001-05-31,8.236026763916016
2001-06-01,8.386885643005371
2001-06-04,8.509202003479004
2001-06-05,8.609092712402344
2001-06-06,8.407270431518555
2001-06-07,8.501051902770996
2001-06-08,8.596860885620117
2001-06-11,8.329803466796875
2001-06-12,8.178946495056152
2001-06-13,8.297307968139648
2001-06-14,8.050390243530273
2001-06-15,7.970803737640381
2001-06-18,8.095279693603516
2001-06-19,8.109561920166016
2001-06-20,8.631969451904297
2001-06-21,8.666661262512207
2001-06-22,8.276898384094238
2001-06-25,8.489124298095703
2001-06-26,8.970726013183594
2001-06-27,9.003369331359863
2001-06-28,8.919705390930176
2001-06-29,8.699312210083008
2001-07-02,8.854403495788574
2001-07-03,8.90949821472168
2001-07-05,8.8707275390625
2001-07-06,8.668704986572266
2001-07-09,8.529937744140625
2001-07-10,8.682988166809082
2001-07-11,8.623808860778809
2001-07-12,8.966636657714844
2001-07-13,8.991129875183105
2001-07-16,8.789097785949707
2001-07-17,8.689115524291992
2001-07-18,9.184993743896484
2001-07-19,9.797184944152832
2001-07-20,9.246207237243652
2001-07-23,8.95235538482666
2001-07-24,8.513617515563965
2001-07-25,8.331995010375977
2001-07-26,8.568710327148438
2001-07-27,8.360562324523926
2001-07-30,8.485045433044434
2001-07-31,8.470760345458984
2001-08-01,8.256492614746094
2001-08-02,8.23608112335205
2001-08-03,7.956514358520508
2001-08-06,7.597359657287598
2001-08-07,7.385132312774658
2001-08-08,7.28513765335083
2001-08-09,7.305546283721924
2001-08-10,7.32390832901001
2001-08-13,6.964755535125732
2001-08-14,7.172905445098877
2001-08-15,7.164740085601807
2001-08-16,7.376966953277588
2001-08-17,7.350439548492432
2001-08-20,7.36064338684082
2001-08-21,7.301464557647705
2001-08-22,7.350439548492432
2001-08-23,7.550424098968506
2001-08-24,7.772854328155518
2001-08-27,7.619810104370117
2001-08-28,7.395334243774414
2001-08-29,7.532060623168945
2001-08-30,7.619810104370117
2001-08-31,7.723881244659424
2001-09-04,7.842240333557129
2001-09-05,7.530017852783203
2001-09-06,7.274935722351074
2001-09-07,6.772932052612305
2001-09-10,6.5321364402771
2001-09-17,6.070948600769043
2001-09-18,6.072988033294678
2001-09-19,5.8236918449401855
2001-09-20,5.541706562042236
2001-09-21,5.517183303833008
2001-09-24,5.987165451049805
2001-09-25,6.164942264556885
2001-09-26,6.222160339355469
2001-09-27,6.117944240570068
2001-09-28,6.263026714324951
2001-10-01,6.1874213218688965
2001-10-02,6.352935791015625
2001-10-03,6.93734884262085
2001-10-04,6.8290510177612305
2001-10-05,6.824963092803955
2001-10-08,6.6451416015625
2001-10-09,6.708488464355469
2001-10-10,7.1478190422058105
2001-10-11,7.764930248260498
2001-10-12,7.36033296585083
2001-10-15,7.153950214385986
2001-10-16,7.090601921081543
2001-10-17,6.798398494720459
2001-10-18,6.68601131439209
2001-10-19,6.8147454261779785
2001-10-22,6.780008316040039
2001-10-23,6.743225574493408
2001-10-24,6.733008861541748
2001-10-25,6.673748970031738
2001-10-26,6.9128289222717285
2001-10-29,6.587926864624023
2001-10-30,6.318199634552002
2001-10-31,6.641057014465332
2001-11-01,7.111039638519287
2001-11-02,7.090601921081543
2001-11-05,7.292898654937744
2001-11-06,7.182557582855225
2001-11-07,7.40733003616333
2001-11-08,7.29902982711792
2001-11-09,7.180513858795166
2001-11-12,7.536067485809326
2001-11-13,7.887531280517578
2001-11-14,7.834401607513428
2001-11-15,7.327637672424316
2001-11-16,7.542200088500977
2001-11-19,7.4890666007995605
2001-11-20,7.2745137214660645
2001-11-21,7.388943672180176
2001-11-23,7.536067485809326
2001-11-26,7.52584981918335
2001-11-27,7.403246879577637
2001-11-28,7.376679420471191
2001-11-29,7.638236045837402
2001-11-30,8.020353317260742
2001-12-03,8.004002571105957
2001-12-04,8.330947875976562
2001-12-05,8.76619815826416
2001-12-06,8.682412147521973
2001-12-07,8.684456825256348
2001-12-10,8.47807502746582
2001-12-11,8.52507209777832
2001-12-12,8.886752128601074
2001-12-13,8.956233024597168
2001-12-14,8.719194412231445
2001-12-17,8.854061126708984
2001-12-18,9.027750968933105
2001-12-19,9.172962188720703
2001-12-20,8.978663444519043
2001-12-21,8.839588165283203
2001-12-24,9.140240669250488
2001-12-26,9.363171577453613
2001-12-27,9.299769401550293
2001-12-28,9.395899772644043
2001-12-31,9.136147499084473
2002-01-02,9.048203468322754
2002-01-03,9.044110298156738
2002-01-04,9.046157836914062
2002-01-07,9.025701522827148
2002-01-08,8.782320022583008
2002-01-09,8.8927640914917
2002-01-10,8.776185989379883
2002-01-11,8.58597183227539
2002-01-14,8.673917770385742
2002-01-15,8.7843656539917
2002-01-16,8.637106895446777
2002-01-17,8.831405639648438
2002-01-18,8.745502471923828
2002-01-22,8.837535858154297
2002-01-23,8.886630058288574
2002-01-24,9.367259979248047
2002-01-25,9.457253456115723
2002-01-28,9.667911529541016
2002-01-29,9.537018775939941
2002-01-30,9.780401229858398
2002-01-31,9.643370628356934
2002-02-01,9.565650939941406
2002-02-04,9.747676849365234
2002-02-05,9.761994361877441
2002-02-06,9.57996654510498
2002-02-07,9.424531936645508
2002-02-08,9.352945327758789
2002-02-11,9.600419044494629
2002-02-12,9.761994361877441
2002-02-13,9.868348121643066
2002-02-14,9.974702835083008
2002-02-15,9.944021224975586
2002-02-19,9.931746482849121
2002-02-20,9.69654369354248
2002-02-21,9.70268440246582
2002-02-22,9.573833465576172
2002-02-25,10.001291275024414
2002-02-26,10.438976287841797
2002-02-27,10.512603759765625
2002-02-28,10.623044967651367
2002-03-01,10.880751609802246
2002-03-04,11.134360313415527
2002-03-05,10.717131614685059
2002-03-06,11.091405868530273
2002-03-07,10.848023414611816
2002-03-08,10.682357788085938
2002-03-11,10.872563362121582
2002-03-12,11.058679580688477
2002-03-13,10.950289726257324
2002-03-14,10.641221046447754
2002-03-15,10.502043724060059
2002-03-18,10.256431579589844
2002-03-19,10.371045112609863
2002-03-20,9.695610046386719
2002-03-21,9.601455688476562
2002-03-22,10.133623123168945
2002-03-25,9.675138473510742
2002-03-26,10.195025444030762
2002-03-27,9.900285720825195
2002-03-28,9.793851852416992
2002-04-01,9.562564849853516
2002-04-02,9.41519832611084
2002-04-03,9.6690034866333
2002-04-04,9.503211975097656
2002-04-05,9.538010597229004
2002-04-08,9.978062629699707
2002-04-09,10.12747859954834
2002-04-10,9.994439125061035
2002-04-11,9.857301712036133
2002-04-12,10.141809463500977
2002-04-15,10.199114799499512
2002-04-16,10.125436782836914
2002-04-17,10.115195274353027
2002-04-18,10.072216987609863
2002-04-19,10.260519981384277
2002-04-22,10.655550003051758
2002-04-23,11.124262809753418
2002-04-24,11.103796005249023
2002-04-25,10.96052074432373
2002-04-26,10.714900016784668
2002-04-29,10.868416786193848
2002-04-30,10.888884544372559
2002-05-01,11.193854331970215
2002-05-02,11.306427001953125
2002-05-03,11.314614295959473
2002-05-06,10.89298152923584
2002-05-07,11.030108451843262
2002-05-08,10.925728797912598
2002-05-09,10.82952880859375
2002-05-10,10.493853569030762
2002-05-13,10.528650283813477
2002-05-14,11.181572914123535
2002-05-15,10.774261474609375
2002-05-16,10.598240852355957
2002-05-17,10.807012557983398
2002-05-20,10.800870895385742
2002-05-21,10.561400413513184
2002-05-22,10.628944396972656
2002-05-23,10.919588088989258
2002-05-24,11.355548858642578
2002-05-28,11.206134796142578
2002-05-29,11.157011985778809
2002-05-30,10.915493965148926
2002-05-31,11.099698066711426
2002-06-03,10.809056282043457
2002-06-04,10.551161766052246
2002-06-05,10.79063606262207
2002-06-06,10.964613914489746
2002-06-07,11.109930992126465
2002-06-10,10.935962677001953
2002-06-11,10.858185768127441
2002-06-12,10.897102355957031
2002-06-13,10.368631362915039
2002-06-14,10.51611042022705
2002-06-17,10.766007423400879
2002-06-18,11.120368003845215
2002-06-19,11.511600494384766
2002-06-20,12.003194808959961
2002-06-21,12.00933837890625
2002-06-24,12.070788383483887
2002-06-25,11.595577239990234
2002-06-26,11.796314239501953
2002-06-27,11.931503295898438
2002-06-28,11.773784637451172
2002-07-01,11.868006706237793
2002-07-02,11.259655952453613
2002-07-03,10.882763862609863
2002-07-05,11.27808952331543
2002-07-08,11.163382530212402
2002-07-09,10.968789100646973
2002-07-10,10.63696575164795
2002-07-11,10.292842864990234
2002-07-12,10.038851737976074
2002-07-15,9.987645149230957
2002-07-16,9.539060592651367
2002-07-17,9.498091697692871
2002-07-18,9.307600021362305
2002-07-19,8.768888473510742
2002-07-22,8.361268043518066
2002-07-23,8.969625473022461
2002-07-24,9.47761058807373
2002-07-25,9.457128524780273
2002-07-26,9.47761058807373
2002-07-29,10.270312309265137
2002-07-30,10.11873722076416
2002-07-31,9.815585136413574
2002-08-01,9.717264175415039
2002-08-02,8.893835067749023
2002-08-05,8.912266731262207
2002-08-06,9.352662086486816
2002-08-07,9.256393432617188
2002-08-08,9.653769493103027
2002-08-09,9.416159629821777
2002-08-12,9.20927906036377
2002-08-13,9.084327697753906
2002-08-14,9.358805656433105
2002-08-15,9.995835304260254
2002-08-16,10.126927375793457
2002-08-19,10.43417739868164
2002-08-20,10.255970001220703
2002-08-21,10.061385154724121
2002-08-22,10.540689468383789
2002-08-23,10.376825332641602
2002-08-26,10.544788360595703
2002-08-27,10.237540245056152
2002-08-28,10.012221336364746
2002-08-29,9.780763626098633
2002-08-30,9.77871322631836
2002-09-03,9.250245094299316
2002-09-04,9.647621154785156
2002-09-05,9.63532543182373
2002-09-06,9.678348541259766
2002-09-09,9.932341575622559
2002-09-10,9.903660774230957
2002-09-11,9.926192283630371
2002-09-12,9.61894416809082
2002-09-13,9.68858814239502
2002-09-16,9.87498950958252
2002-09-17,9.75003719329834
2002-09-18,9.610751152038574
2002-09-19,8.90757942199707
2002-09-20,9.106430053710938
2002-09-23,8.85222339630127
2002-09-24,8.53856086730957
2002-09-25,8.770216941833496
2002-09-26,9.081833839416504
2002-09-27,8.909624099731445
2002-09-30,8.739472389221191
2002-10-01,8.90757942199707
2002-10-02,8.78866958618164
2002-10-03,8.425806999206543
2002-10-04,8.023993492126465
2002-10-07,7.607824802398682
2002-10-08,7.917387008666992
2002-10-09,7.501223087310791
2002-10-10,7.8989386558532715
2002-10-11,8.32330322265625
2002-10-14,8.274101257324219
2002-10-15,8.817371368408203
2002-10-16,8.600067138671875
2002-10-17,9.43034553527832
2002-10-18,9.313486099243164
2002-10-21,9.899812698364258
2002-10-22,9.584100723266602
2002-10-23,9.813706398010254
2002-10-24,9.46519660949707
2002-10-25,9.510296821594238
2002-10-28,9.133085250854492
2002-10-29,9.297088623046875
2002-10-30,9.206887245178223
2002-10-31,9.41394329071045
2002-11-01,9.56974983215332
2002-11-04,9.647652626037598
2002-11-05,9.53489875793457
2002-11-06,9.776803970336914
2002-11-07,9.094132423400879
2002-11-08,8.919873237609863
2002-11-11,8.919873237609863
2002-11-12,8.882972717285156
2002-11-13,8.796870231628418
2002-11-14,9.180232048034668
2002-11-15,9.278634071350098
2002-11-18,9.102328300476074
2002-11-19,8.90757942199707
2002-11-20,9.184329986572266
2002-11-21,9.424192428588867
2002-11-22,9.377043724060059
2002-11-25,9.547198295593262
2002-11-26,9.354493141174316
2002-11-27,9.776803970336914
2002-11-29,9.623052597045898
2002-12-02,9.50825023651123
2002-12-03,9.02853012084961
2002-12-04,9.225337028503418
2002-12-05,9.118732452392578
2002-12-06,9.178186416625977
2002-12-09,9.069534301757812
2002-12-10,9.118732452392578
2002-12-11,9.221236228942871
2002-12-12,9.50209903717041
2002-12-13,9.288888931274414
2002-12-16,9.735807418823242
2002-12-17,9.733752250671387
2002-12-18,9.860858917236328
2002-12-19,10.144003868103027
2002-12-20,10.19529914855957
2002-12-23,10.086551666259766
2002-12-24,10.010639190673828
2002-12-26,10.055780410766602
2002-12-27,9.869062423706055
2002-12-30,9.805459976196289
2002-12-31,9.82187557220459
2003-01-02,10.416893005371094
2003-01-03,10.283527374267578
2003-01-06,10.133746147155762
2003-01-07,10.260953903198242
2003-01-08,10.470237731933594
2003-01-09,10.652847290039062
2003-01-10,10.659004211425781
2003-01-13,10.59744644165039
2003-01-14,10.57898235321045
2003-01-15,10.539995193481445
2003-01-16,10.790315628051758
2003-01-17,10.718507766723633
2003-01-21,10.59744644165039
2003-01-22,10.437406539916992
2003-01-23,10.66926383972168
2003-01-24,10.539995193481445
2003-01-27,10.209661483764648
2003-01-28,10.386116027832031
2003-01-29,10.593342781066895
2003-01-30,10.160417556762695
2003-01-31,10.254801750183105
2003-02-03,10.367646217346191
2003-02-04,10.2691650390625
2003-02-05,10.355337142944336
2003-02-06,10.051675796508789
2003-02-07,9.922415733337402
2003-02-10,10.301992416381836
2003-02-11,10.285577774047852
2003-02-12,10.15426254272461
2003-02-13,10.000378608703613
2003-02-14,10.275320053100586
2003-02-18,10.862127304077148
2003-02-19,10.741071701049805
2003-02-20,10.593342781066895
2003-02-21,10.755438804626465
2003-02-24,10.550259590148926
2003-02-25,10.823143005371094
2003-02-26,10.609764099121094
2003-02-27,10.488703727722168
2003-02-28,10.429204940795898
2003-03-03,10.402525901794434
2003-03-04,9.602337837219238
2003-03-05,9.434088706970215
2003-03-06,9.503849029541016
2003-03-07,9.637213706970215
2003-03-10,9.39100170135498
2003-03-11,9.335604667663574
2003-03-12,9.528473854064941
2003-03-13,9.848553657531738
2003-03-14,10.018991470336914
2003-03-17,10.275675773620605
2003-03-18,10.195589065551758
2003-03-19,10.306478500366211
2003-03-20,10.522095680236816
2003-03-21,10.846549034118652
2003-03-24,10.503609657287598
2003-03-25,10.622714042663574
2003-03-26,10.534414291381836
2003-03-27,10.446117401123047
2003-03-28,10.42147159576416
2003-03-31,10.298267364501953
2003-04-01,10.446117401123047
2003-04-02,10.867077827453613
2003-04-03,10.873242378234863
2003-04-04,10.72949504852295
2003-04-07,10.821903228759766
2003-04-08,10.904043197631836
2003-04-09,10.963594436645508
2003-04-10,11.080648422241211
2003-04-11,11.09296703338623
2003-04-14,11.31063461303711
2003-04-15,11.42768383026123
2003-04-16,11.378396987915039
2003-04-17,11.507774353027344
2003-04-21,11.452329635620117
2003-04-22,11.700801849365234
2003-04-23,11.86919116973877
2003-04-24,11.899988174438477
2003-04-25,11.54678726196289
2003-04-28,11.908204078674316
2003-04-29,11.96159553527832
2003-04-30,11.908204078674316
2003-05-01,11.754192352294922
2003-05-02,11.93695068359375
2003-05-05,11.821956634521484
2003-05-06,11.858919143676758
2003-05-07,12.086857795715332
2003-05-08,11.99239444732666
2003-05-09,12.16899585723877
2003-05-12,12.472918510437012
2003-05-13,12.53657054901123
2003-05-14,12.423629760742188
2003-05-15,12.516029357910156
2003-05-16,12.382555961608887
2003-05-19,12.125873565673828
2003-05-20,12.197748184204102
2003-05-21,12.362025260925293
2003-05-22,12.937005043029785
2003-05-23,13.082801818847656
2003-05-27,13.245024681091309
2003-05-28,13.495552062988281
2003-05-29,13.396981239318848
2003-05-30,13.468849182128906
2003-06-02,13.47091007232666
2003-06-03,13.438051223754883
2003-06-04,13.813838005065918
2003-06-05,14.101332664489746
2003-06-06,13.583853721618652
2003-06-09,13.255292892456055
2003-06-10,13.631081581115723
2003-06-11,14.455026626586914
2003-06-12,14.189967155456543
2003-06-13,14.187914848327637
2003-06-16,14.670775413513184
2003-06-17,14.613241195678711
2003-06-18,14.224902153015137
2003-06-19,14.12626838684082
2003-06-20,13.462596893310547
2003-06-23,13.33314323425293
2003-06-24,13.431774139404297
2003-06-25,13.137946128845215
2003-06-26,13.250953674316406
2003-06-27,12.977680206298828
2003-06-30,12.669475555419922
2003-07-01,13.051647186279297
2003-07-02,13.189313888549805
2003-07-03,13.037261962890625
2003-07-07,13.246848106384277
2003-07-08,13.345475196838379
2003-07-09,13.152334213256836
2003-07-10,12.792749404907227
2003-07-11,12.698234558105469
2003-07-14,12.881104469299316
2003-07-15,12.468107223510742
2003-07-16,12.498927116394043
2003-07-17,12.248247146606445
2003-07-18,12.26468563079834
2003-07-21,11.974968910217285
2003-07-22,12.348934173583984
2003-07-23,12.330437660217285
2003-07-24,12.570840835571289
2003-07-25,12.807133674621582
2003-07-28,12.805078506469727
2003-07-29,12.74754810333252
2003-07-30,12.913980484008789
2003-07-31,12.558513641357422
2003-08-01,12.414680480957031
2003-08-04,12.60577392578125
2003-08-05,12.441390037536621
2003-08-06,13.119452476501465
2003-08-07,13.043428421020508
2003-08-08,13.462596893310547
2003-08-11,13.255064010620117
2003-08-12,13.462596893310547
2003-08-13,13.010554313659668
2003-08-14,13.201645851135254
2003-08-15,13.259175300598145
2003-08-18,13.345475196838379
2003-08-19,13.918745040893555
2003-08-20,13.772859573364258
2003-08-21,13.906413078308105
2003-08-22,13.653684616088867
2003-08-25,13.705052375793457
2003-08-26,13.65573787689209
2003-08-27,13.499574661254883
2003-08-28,13.711216926574707
2003-08-29,13.676287651062012
2003-09-02,13.700939178466797
2003-09-03,14.138594627380371
2003-09-04,14.305035591125488
2003-09-05,13.916692733764648
2003-09-08,14.070794105529785
2003-09-09,13.739983558654785
2003-09-10,13.098907470703125
2003-09-11,13.322870254516602
