Date,WELL
2000-04-20,3.811650037765503
2000-04-24,3.840524911880493
2000-04-25,3.840524911880493
2000-04-26,3.8549633026123047
2000-04-27,3.826087236404419
2000-04-28,3.8165080547332764
2000-05-01,3.8015410900115967
2000-05-02,3.8314762115478516
2000-05-03,3.8314762115478516
2000-05-04,3.726708173751831
2000-05-05,3.696775197982788
2000-05-08,3.8165080547332764
2000-05-09,3.8015410900115967
2000-05-10,3.7865734100341797
2000-05-11,3.8614084720611572
2000-05-12,3.936244249343872
2000-05-15,3.981142282485962
2000-05-16,3.9512081146240234
2000-05-17,3.876375675201416
2000-05-18,3.846442461013794
2000-05-19,3.8314762115478516
2000-05-22,3.891341209411621
2000-05-23,3.8614084720611572
2000-05-24,3.8314762115478516
2000-05-25,3.8165080547332764
2000-05-26,3.8015410900115967
2000-05-30,3.876375675201416
2000-05-31,3.846442461013794
2000-06-01,3.846442461013794
2000-06-02,3.8614084720611572
2000-06-05,3.8614084720611572
2000-06-06,3.891341209411621
2000-06-07,3.891341209411621
2000-06-08,3.921276092529297
2000-06-09,3.9512081146240234
2000-06-12,3.966174602508545
2000-06-13,3.9512081146240234
2000-06-14,3.9512081146240234
2000-06-15,3.9512081146240234
2000-06-16,3.9512081146240234
2000-06-19,3.9512081146240234
2000-06-20,3.936244249343872
2000-06-21,3.9512081146240234
2000-06-22,3.891341209411621
2000-06-23,3.906308889389038
2000-06-26,3.921276092529297
2000-06-27,3.9512081146240234
2000-06-28,3.9512081146240234
2000-06-29,3.936244249343872
2000-06-30,3.895083427429199
2000-07-03,3.921276092529297
2000-07-05,3.966174602508545
2000-07-06,3.9512081146240234
2000-07-07,3.9512081146240234
2000-07-10,3.9961090087890625
2000-07-11,4.041010856628418
2000-07-12,4.0709428787231445
2000-07-13,4.115841865539551
2000-07-14,4.160744667053223
2000-07-17,4.175707817077637
2000-07-18,4.190674781799316
2000-07-19,4.2655110359191895
2000-07-20,4.355309009552002
2000-07-21,4.400207996368408
2000-07-24,4.430145740509033
2000-07-25,4.3852458000183105
2000-07-26,4.415177345275879
2000-07-27,4.370277404785156
2000-07-28,4.3449177742004395
2000-07-31,4.453153133392334
2000-08-01,4.484080791473389
2000-08-02,4.499539852142334
2000-08-03,4.499539852142334
2000-08-04,4.499539852142334
2000-08-07,4.499539852142334
2000-08-08,4.561392307281494
2000-08-09,4.607778072357178
2000-08-10,4.6232404708862305
2000-08-11,4.654164791107178
2000-08-14,4.685090065002441
2000-08-15,4.592315673828125
2000-08-16,4.592315673828125
2000-08-17,4.607778072357178
2000-08-18,4.576855182647705
2000-08-21,4.607778072357178
2000-08-22,4.6232404708862305
2000-08-23,4.545926570892334
2000-08-24,4.592315673828125
2000-08-25,4.561392307281494
2000-08-28,4.4686174392700195
2000-08-29,4.4376912117004395
2000-08-30,4.453153133392334
2000-08-31,4.4686174392700195
2000-09-01,4.4376912117004395
2000-09-05,4.530467510223389
2000-09-06,4.484080791473389
2000-09-07,4.453153133392334
2000-09-08,4.5150041580200195
2000-09-11,4.530467510223389
2000-09-12,4.499539852142334
2000-09-13,4.561392307281494
2000-09-14,4.654164791107178
2000-09-15,4.561392307281494
2000-09-18,4.453153133392334
2000-09-19,4.453153133392334
2000-09-20,4.406768321990967
2000-09-21,4.4376912117004395
2000-09-22,4.453153133392334
2000-09-25,4.4376912117004395
2000-09-26,4.4376912117004395
2000-09-27,4.42222785949707
2000-09-28,4.406768321990967
2000-09-29,4.391305446624756
2000-10-02,4.3449177742004395
2000-10-03,4.360379695892334
2000-10-04,4.5150041580200195
2000-10-05,4.391305446624756
2000-10-06,4.360379695892334
2000-10-09,4.375842571258545
2000-10-10,4.4376912117004395
2000-10-11,4.406768321990967
2000-10-12,4.360379695892334
2000-10-13,4.42222785949707
2000-10-16,4.406768321990967
2000-10-17,4.1593708992004395
2000-10-18,4.26760721206665
2000-10-19,4.375842571258545
2000-10-20,4.360379695892334
2000-10-23,4.360379695892334
2000-10-24,4.391305446624756
2000-10-25,4.2985310554504395
2000-10-26,4.360379695892334
2000-10-27,4.526069641113281
2000-10-30,4.526069641113281
2000-10-31,4.526069641113281
2000-11-01,4.47808837890625
2000-11-02,4.47808837890625
2000-11-03,4.41411828994751
2000-11-06,4.334151744842529
2000-11-07,4.366138458251953
2000-11-08,4.382132530212402
2000-11-09,4.334151744842529
2000-11-10,4.270181655883789
2000-11-13,4.30216646194458
2000-11-14,4.30216646194458
2000-11-15,4.30216646194458
2000-11-16,4.30216646194458
2000-11-17,4.30216646194458
2000-11-20,4.41411828994751
2000-11-21,4.366138458251953
2000-11-22,4.334151744842529
2000-11-24,4.3981242179870605
2000-11-27,4.41411828994751
2000-11-28,4.366138458251953
2000-11-29,4.3981242179870605
2000-11-30,4.318159103393555
2000-12-01,4.350146770477295
2000-12-04,4.286172866821289
2000-12-05,4.3981242179870605
2000-12-06,4.30216646194458
2000-12-07,4.318159103393555
2000-12-08,4.350146770477295
2000-12-11,4.318159103393555
2000-12-12,4.334151744842529
2000-12-13,4.318159103393555
2000-12-14,4.318159103393555
2000-12-15,4.30216646194458
2000-12-18,4.334151744842529
2000-12-19,4.334151744842529
2000-12-20,4.30216646194458
2000-12-21,4.30216646194458
2000-12-22,4.222198963165283
2000-12-26,4.1102471351623535
2000-12-27,4.158226490020752
2000-12-28,4.254186630249023
2000-12-29,4.158226490020752
2001-01-02,4.1102471351623535
2001-01-03,4.270181655883789
2001-01-04,4.270181655883789
2001-01-05,4.158226490020752
2001-01-08,4.30216646194458
2001-01-09,4.462096691131592
2001-01-10,4.574047565460205
2001-01-11,4.51007604598999
2001-01-12,4.494082927703857
2001-01-16,4.526069641113281
2001-01-17,4.494082927703857
2001-01-18,4.526069641113281
2001-01-19,4.606034278869629
2001-01-22,4.781961441040039
2001-01-23,4.8619256019592285
2001-01-24,4.925900459289551
2001-01-25,4.8779191970825195
2001-01-26,4.941892147064209
2001-01-29,5.029632568359375
2001-01-30,5.013799667358398
2001-01-31,4.881861209869385
2001-02-01,4.945191383361816
2001-02-02,4.850193977355957
2001-02-05,4.823803901672363
2001-02-06,4.966300964355469
2001-02-07,4.974217414855957
2001-02-08,4.9715800285339355
2001-02-09,4.921440124511719
2001-02-12,4.934636116027832
2001-02-13,4.987411022186279
2001-02-14,5.011164665222168
2001-02-15,5.019078731536865
2001-02-16,4.9821343421936035
2001-02-20,5.040191173553467
2001-02-21,5.005884170532227
2001-02-22,5.013799667358398
2001-02-23,5.000604629516602
2001-02-26,5.079773426055908
2001-02-27,5.026995658874512
2001-02-28,5.034912586212158
2001-03-01,5.066580295562744
2001-03-02,5.090328693389893
2001-03-05,5.026995658874512
2001-03-06,5.058661937713623
2001-03-07,5.164216041564941
2001-03-08,5.177408218383789
2001-03-09,5.158936977386475
2001-03-12,5.156299591064453
2001-03-13,5.409627914428711
2001-03-14,5.501986980438232
2001-03-15,5.528377056121826
2001-03-16,5.370046615600586
2001-03-19,5.523097991943359
2001-03-20,5.438655376434326
2001-03-21,5.436015605926514
2001-03-22,5.409627914428711
2001-03-23,5.4412946701049805
2001-03-26,5.436015605926514
2001-03-27,5.475598335266113
2001-03-28,5.430739402770996
2001-03-29,5.4492106437683105
2001-03-30,5.488792896270752
2001-04-02,5.647121906280518
2001-04-03,5.662956714630127
2001-04-04,5.794897556304932
2001-04-05,5.834481239318848
2001-04-06,5.752676963806152
2001-04-09,5.726287364959717
2001-04-10,5.88989782333374
2001-04-11,5.911005973815918
2001-04-12,6.003365993499756
2001-04-16,5.940033912658691
2001-04-17,6.000730991363525
2001-04-18,5.89781379699707
2001-04-19,5.9057297706604
2001-04-20,5.83184289932251
2001-04-23,5.908366680145264
2001-04-24,6.003365993499756
2001-04-25,6.188088417053223
2001-04-26,6.2672553062438965
2001-04-27,6.355179786682129
2001-04-30,6.317302227020264
2001-05-01,6.195553302764893
2001-05-02,6.0738091468811035
2001-05-03,5.927711009979248
2001-05-04,5.992644786834717
2001-05-07,5.952063083648682
2001-05-08,5.938533782958984
2001-05-09,5.995350360870361
2001-05-10,5.91148042678833
2001-05-11,5.879014492034912
2001-05-14,5.952063083648682
2001-05-15,6.033226490020752
2001-05-16,6.1360344886779785
2001-05-17,6.13332986831665
2001-05-18,6.057577133178711
2001-05-21,6.154971122741699
2001-05-22,6.230729103088379
2001-05-23,6.095455169677734
2001-05-24,6.2767181396484375
2001-05-25,6.209083557128906
2001-05-29,6.187441825866699
2001-05-30,6.182027816772461
2001-05-31,6.1522674560546875
2001-06-01,6.249663829803467
2001-06-04,6.249663829803467
2001-06-05,6.263192653656006
2001-06-06,6.222612380981445
2001-06-07,6.357882976531982
2001-06-08,6.263192653656006
2001-06-11,6.298364639282227
2001-06-12,6.420111179351807
2001-06-13,6.45257568359375
2001-06-14,6.441754341125488
2001-06-15,5.884426593780518
2001-06-18,5.998056888580322
2001-06-19,6.025111675262451
2001-06-20,6.060281276702881
2001-06-21,6.1360344886779785
2001-06-22,6.130625247955322
2001-06-25,6.163092613220215
2001-06-26,6.230729103088379
2001-06-27,6.2713093757629395
2001-06-28,6.287544250488281
2001-06-29,6.425524711608887
2001-07-02,6.696068286895752
2001-07-03,6.568913459777832
2001-07-05,6.56079626083374
2001-07-06,6.601377964019775
2001-07-09,6.568913459777832
2001-07-10,6.493159770965576
2001-07-11,6.466102600097656
2001-07-12,6.517505645751953
2001-07-13,6.536447048187256
2001-07-16,6.374118804931641
2001-07-17,6.641956329345703
2001-07-18,6.669013977050781
2001-07-19,6.758293151855469
2001-07-20,6.736655235290527
2001-07-23,6.601377964019775
2001-07-24,6.5743231773376465
2001-07-25,6.693358898162842
2001-07-26,6.858397483825684
2001-07-27,6.804394721984863
2001-07-30,6.771162509918213
2001-07-31,6.8127031326293945
2001-08-01,6.804394721984863
2001-08-02,6.868092060089111
2001-08-03,6.826550483703613
2001-08-06,6.851471424102783
2001-08-07,6.909633159637451
2001-08-08,6.965022087097168
2001-08-09,7.020408630371094
2001-08-10,7.075797080993652
2001-08-13,6.995486736297607
2001-08-14,6.976098537445068
2001-08-15,6.962249755859375
2001-08-16,6.976098537445068
2001-08-17,6.965022087097168
2001-08-20,6.992712497711182
2001-08-21,7.186570167541504
2001-08-22,7.241958141326904
2001-08-23,7.11733865737915
2001-08-24,7.11733865737915
2001-08-27,7.089643955230713
2001-08-28,7.061947345733643
2001-08-29,6.923481464385986
2001-08-30,6.7850117683410645
2001-08-31,6.8570146560668945
2001-09-04,6.779470920562744
2001-09-05,6.8127031326293945
2001-09-06,6.715775012969971
2001-09-07,6.577308654785156
2001-09-10,6.535766124725342
2001-09-17,6.441604137420654
2001-09-18,6.701928615570068
2001-09-19,6.826550483703613
2001-09-20,6.632693290710449
2001-09-21,6.674233436584473
2001-09-24,6.729620933532715
2001-09-25,6.801626682281494
2001-09-26,6.757315158843994
2001-09-27,6.771162509918213
2001-09-28,6.978870391845703
2001-10-01,7.001020908355713
2001-10-02,7.028717041015625
2001-10-03,7.131185054779053
2001-10-04,7.075797080993652
2001-10-05,7.111800193786621
2001-10-08,7.056411266326904
2001-10-09,7.200419902801514
2001-10-10,7.291810512542725
2001-10-11,7.0342559814453125
2001-10-12,7.139493942260742
2001-10-15,7.131185054779053
2001-10-16,7.084102630615234
2001-10-17,6.981636047363281
2001-10-18,6.965022087097168
2001-10-19,6.948403835296631
2001-10-22,6.937326431274414
2001-10-23,6.995486736297607
2001-10-24,7.084102630615234
2001-10-25,7.186570167541504
2001-10-26,7.189340591430664
2001-10-29,7.105762004852295
2001-10-30,7.125593185424805
2001-10-31,7.2615885734558105
2001-11-01,7.380586624145508
2001-11-02,7.267253875732422
2001-11-05,7.233257293701172
2001-11-06,7.417415142059326
2001-11-07,7.35225248336792
2001-11-08,7.309752464294434
2001-11-09,7.332417964935303
2001-11-12,7.275754928588867
2001-11-13,7.284255504608154
2001-11-14,7.196424961090088
2001-11-15,7.1539225578308105
2001-11-16,7.077428340911865
2001-11-19,6.9980950355529785
2001-11-20,6.932933330535889
2001-11-21,7.020763874053955
2001-11-23,7.054762363433838
2001-11-26,7.026431560516357
2001-11-27,7.063261985778809
2001-11-28,7.111428737640381
2001-11-29,7.190758228302002
2001-11-30,7.074594497680664
2001-12-03,6.9980950355529785
2001-12-04,7.207756996154785
2001-12-05,7.1822590827941895
2001-12-06,7.054762363433838
2001-12-07,7.0689287185668945
2001-12-10,6.992434024810791
2001-12-11,6.9980950355529785
2001-12-12,6.918765068054199
2001-12-13,6.941434860229492
2001-12-14,6.9980950355529785
2001-12-17,7.012264728546143
2001-12-18,7.032094955444336
2001-12-19,6.975430965423584
2001-12-20,6.799769401550293
2001-12-21,7.026431560516357
2001-12-24,7.012264728546143
2001-12-26,6.9697651863098145
2001-12-27,6.986767292022705
2001-12-28,6.938599586486816
2001-12-31,6.898934364318848
2002-01-02,7.003763675689697
2002-01-03,7.168090343475342
2002-01-04,7.196424961090088
2002-01-07,7.264418601989746
2002-01-08,7.366420745849609
2002-01-09,7.323917865753174
2002-01-10,7.431581974029541
2002-01-11,7.369252681732178
2002-01-14,7.607244491577148
2002-01-15,7.644076824188232
2002-01-16,7.595907211303711
2002-01-17,7.5874128341674805
2002-01-18,7.621408939361572
2002-01-22,7.607244491577148
2002-01-23,7.632743835449219
2002-01-24,7.635574817657471
2002-01-25,7.697906494140625
2002-01-28,7.828236103057861
2002-01-29,7.907837867736816
2002-01-30,7.930990695953369
2002-01-31,7.91072940826416
2002-02-01,7.867311954498291
2002-02-04,7.902047157287598
2002-02-05,7.959937572479248
2002-02-06,7.826788902282715
2002-02-07,7.887576103210449
2002-02-08,7.887576103210449
2002-02-11,7.893367290496826
2002-02-12,7.870208263397217
2002-02-13,7.930990695953369
2002-02-14,7.896255970001221
2002-02-15,7.983095645904541
2002-02-19,7.959937572479248
2002-02-20,8.191496849060059
2002-02-21,7.959937572479248
2002-02-22,8.032299995422363
2002-02-25,7.985988140106201
2002-02-26,7.945464134216309
2002-02-27,7.945464134216309
2002-02-28,7.873105049133301
2002-03-01,8.006250381469727
2002-03-04,8.040985107421875
2002-03-05,7.988884449005127
2002-03-06,8.078611373901367
2002-03-07,7.988884449005127
2002-03-08,7.962833881378174
2002-03-11,7.841259956359863
2002-03-12,7.780475616455078
2002-03-13,7.777580261230469
2002-03-14,7.829681396484375
2002-03-15,7.945464134216309
2002-03-18,7.9744062423706055
2002-03-19,7.988884449005127
2002-03-20,7.907837867736816
2002-03-21,8.040985107421875
2002-03-22,8.06124210357666
2002-03-25,7.991778373718262
2002-03-26,8.095979690551758
2002-03-27,8.093088150024414
2002-03-28,8.08150577545166
2002-04-01,8.148082733154297
2002-04-02,8.197287559509277
2002-04-03,8.214656829833984
2002-04-04,8.391222953796387
2002-04-05,8.437536239624023
2002-04-08,8.524367332458496
2002-04-09,8.640151023864746
2002-04-10,8.784876823425293
2002-04-11,8.845660209655762
2002-04-12,9.210369110107422
2002-04-15,8.842763900756836
2002-04-16,8.394113540649414
2002-04-17,8.240707397460938
2002-04-18,8.330437660217285
2002-04-19,8.188602447509766
2002-04-22,8.032299995422363
2002-04-23,8.133609771728516
2002-04-24,8.211761474609375
2002-04-25,8.27254581451416
2002-04-26,8.229697227478027
2002-04-29,8.126274108886719
2002-04-30,8.333123207092285
2002-05-01,8.291752815246582
2002-05-02,8.474963188171387
2002-05-03,8.649307250976562
2002-05-06,8.569523811340332
2002-05-07,8.52224063873291
2002-05-08,8.415861129760742
2002-05-09,8.244475364685059
2002-05-10,8.126274108886719
2002-05-13,8.155821800231934
2002-05-14,8.155821800231934
2002-05-15,8.223786354064941
2002-05-16,8.229697227478027
2002-05-17,8.244475364685059
2002-05-20,8.244475364685059
2002-05-21,8.111495971679688
2002-05-22,8.138092994689941
2002-05-23,8.185369491577148
2002-05-24,8.141046524047852
2002-05-28,8.164687156677246
2002-05-29,8.185369491577148
2002-05-30,8.235602378845215
2002-05-31,8.259248733520508
2002-06-03,8.268110275268555
2002-06-04,8.297659873962402
2002-06-05,8.300621032714844
2002-06-06,8.268110275268555
2002-06-07,8.315393447875977
2002-06-10,8.34199047088623
2002-06-11,8.377449035644531
2002-06-12,8.451324462890625
2002-06-13,8.492697715759277
2002-06-14,8.581345558166504
2002-06-17,8.581345558166504
2002-06-18,8.581345558166504
2002-06-19,8.436552047729492
2002-06-20,8.542930603027344
2002-06-21,8.658172607421875
2002-06-24,8.613850593566895
2002-06-25,8.631585121154785
2002-06-26,8.59611701965332
2002-06-27,8.613850593566895
2002-06-28,8.850250244140625
2002-07-01,8.74682331085205
2002-07-02,8.554754257202148
2002-07-03,8.466103553771973
2002-07-05,8.548839569091797
2002-07-08,8.51042366027832
2002-07-09,8.554754257202148
2002-07-10,8.480871200561523
2002-07-11,8.23265266418457
2002-07-12,8.365628242492676
2002-07-15,8.271068572998047
2002-07-16,8.421772956848145
2002-07-17,8.569523811340332
2002-07-18,8.554754257202148
2002-07-19,8.362672805786133
2002-07-22,8.025797843933105
2002-07-23,7.9046454429626465
2002-07-24,8.008073806762695
2002-07-25,8.274020195007324
2002-07-26,8.55770206451416
2002-07-29,8.80048942565918
2002-07-30,8.863818168640137
2002-07-31,8.896995544433594
2002-08-01,8.776352882385254
2002-08-02,8.67080307006836
2002-08-05,8.58936882019043
2002-08-06,8.776352882385254
2002-08-07,8.881914138793945
2002-08-08,8.743182182312012
2002-08-09,8.685879707336426
2002-08-12,8.59539794921875
2002-08-13,8.516988754272461
2002-08-14,8.625565528869629
2002-08-15,8.5652437210083
2002-08-16,8.55015754699707
2002-08-19,8.489847183227539
2002-08-20,8.520002365112305
2002-08-21,8.55015754699707
2002-08-22,8.535082817077637
2002-08-23,8.513975143432617
2002-08-26,8.580321311950684
2002-08-27,8.52302360534668
2002-08-28,8.535082817077637
2002-08-29,8.544134140014648
2002-08-30,8.5652437210083
2002-09-03,8.526036262512207
2002-09-04,8.574295043945312
2002-09-05,8.52302360534668
2002-09-06,8.610479354858398
2002-09-09,8.529052734375
2002-09-10,8.468729972839355
2002-09-11,8.43857479095459
2002-09-12,8.369210243225098
2002-09-13,8.444607734680176
2002-09-16,8.43857479095459
2002-09-17,8.29381275177002
2002-09-18,8.209364891052246
2002-09-19,8.130951881408691
2002-09-20,8.143012046813965
2002-09-23,8.06761360168457
2002-09-24,8.103805541992188
2002-09-25,8.052535057067871
2002-09-26,8.233491897583008
2002-09-27,8.1490478515625
2002-09-30,8.248570442199707
2002-10-01,8.191266059875488
2002-10-02,8.143012046813965
2002-10-03,8.118888854980469
2002-10-04,7.992213249206543
2002-10-07,7.699671745300293
2002-10-08,7.681576728820801
2002-10-09,7.539827823638916
2002-10-10,7.660465717315674
2002-10-11,7.841421604156494
2002-10-14,7.811258792877197
2002-10-15,8.06761360168457
2002-10-16,8.158090591430664
2002-10-17,8.363180160522461
2002-10-18,8.55015754699707
2002-10-21,8.42048168182373
2002-10-22,8.30888557434082
2002-10-23,8.414444923400879
2002-10-24,8.541115760803223
2002-10-25,8.607465744018555
2002-10-28,8.59539794921875
2002-10-29,8.640052795410156
2002-10-30,8.584623336791992
2002-10-31,8.64620590209961
2002-11-01,8.689316749572754
2002-11-04,8.717028617858887
2002-11-05,8.772455215454102
2002-11-06,8.806323051452637
2002-11-07,8.636971473693848
2002-11-08,8.64620590209961
2002-11-11,8.483016967773438
2002-11-12,8.652363777160645
2002-11-13,8.483016967773438
2002-11-14,8.606182098388672
2002-11-15,8.590780258178711
2002-11-18,8.421432495117188
2002-11-19,8.446062088012695
2002-11-20,8.483016967773438
2002-11-21,8.572311401367188
2002-11-22,8.52920150756836
2002-11-25,8.464536666870117
2002-11-26,8.513802528381348
2002-11-27,8.621570587158203
2002-11-29,8.575386047363281
2002-12-02,8.643131256103516
2002-12-03,8.439906120300293
2002-12-04,8.390636444091797
2002-12-05,8.384479522705078
2002-12-06,8.369086265563965
2002-12-09,8.344454765319824
2002-12-10,8.28594970703125
2002-12-11,8.295187950134277
2002-12-12,8.258235931396484
2002-12-13,8.227445602416992
2002-12-16,8.205892562866211
2002-12-17,8.159706115722656
2002-12-18,8.104280471801758
2002-12-19,8.104280471801758
2002-12-20,8.159706115722656
2002-12-23,8.190497398376465
2002-12-24,8.116597175598145
2002-12-26,8.168943405151367
2002-12-27,8.153545379638672
2002-12-30,8.073492050170898
2002-12-31,8.329056739807129
2003-01-02,8.344454765319824
2003-01-03,8.446062088012695
2003-01-06,8.581548690795898
2003-01-07,8.406039237976074
2003-01-08,8.344454765319824
2003-01-09,8.406039237976074
2003-01-10,8.316739082336426
2003-01-13,8.313666343688965
2003-01-14,8.313666343688965
2003-01-15,8.082725524902344
2003-01-16,8.181258201599121
2003-01-17,8.159706115722656
2003-01-21,8.098121643066406
2003-01-22,8.153545379638672
2003-01-23,8.18433952331543
2003-01-24,8.01498794555664
2003-01-27,7.950320720672607
2003-01-28,7.959563255310059
2003-01-29,7.986337661743164
2003-01-30,7.970590114593506
2003-01-31,8.128110885620117
2003-02-03,7.976891040802002
2003-02-04,8.090300559997559
2003-02-05,8.128110885620117
2003-02-06,8.124959945678711
2003-02-07,7.954836368560791
2003-02-10,8.080852508544922
2003-02-11,7.954836368560791
2003-02-12,7.879225730895996
2003-02-13,7.9390869140625
2003-02-14,7.91072940826416
2003-02-18,7.99263858795166
2003-02-19,7.951686859130859
2003-02-20,7.904428005218506
2003-02-21,7.961136341094971
2003-02-24,7.888676643371582
2003-02-25,8.065102577209473
2003-02-26,7.980040550231934
2003-02-27,8.093451499938965
2003-02-28,8.115510940551758
2003-03-03,8.002089500427246
2003-03-04,8.080852508544922
2003-03-05,8.219472885131836
2003-03-06,8.065102577209473
2003-03-07,8.124959945678711
2003-03-10,8.046197891235352
2003-03-11,8.109207153320312
2003-03-12,8.206870079040527
2003-03-13,8.269880294799805
2003-03-14,8.200573921203613
2003-03-17,8.421099662780762
2003-03-18,8.427400588989258
2003-03-19,8.395894050598145
2003-03-20,8.329736709594727
2003-03-21,8.269880294799805
2003-03-24,8.24467658996582
2003-03-25,8.219472885131836
2003-03-26,8.320283889770508
2003-03-27,8.29193115234375
2003-03-28,8.298230171203613
2003-03-31,8.254130363464355
2003-04-01,8.44944953918457
2003-04-02,8.515618324279785
2003-04-03,8.512459754943848
2003-04-04,8.506162643432617
2003-04-07,8.600672721862793
2003-04-08,8.58492660522461
2003-04-09,8.59752368927002
2003-04-10,8.632182121276855
2003-04-11,8.62587833404541
2003-04-14,8.73929214477539
2003-04-15,8.818052291870117
2003-04-16,8.915715217590332
2003-04-17,8.96612548828125
2003-04-21,9.05748462677002
2003-04-22,9.215008735656738
2003-04-23,9.249659538269043
2003-04-24,9.215008735656738
2003-04-25,9.192956924438477
2003-04-28,9.188129425048828
2003-04-29,9.194563865661621
2003-04-30,9.152763366699219
2003-05-01,9.123833656311035
2003-05-02,9.152763366699219
2003-05-05,9.175274848937988
2003-05-06,9.291007041931152
2003-05-07,9.27815055847168
2003-05-08,9.30708122253418
2003-05-09,9.387455940246582
2003-05-12,9.445323944091797
2003-05-13,9.400314331054688
2003-05-14,9.390674591064453
2003-05-15,9.426033020019531
2003-05-16,9.445323944091797
2003-05-19,9.403531074523926
2003-05-20,9.461394309997559
2003-05-21,9.49033260345459
2003-05-22,9.503192901611328
2003-05-23,9.599637031555176
2003-05-27,9.622139930725098
2003-05-28,9.58998966217041
2003-05-29,9.336015701293945
2003-05-30,9.567492485046387
2003-06-02,9.532124519348145
2003-06-03,9.548197746276855
2003-06-04,9.644643783569336
2003-06-05,9.602853775024414
2003-06-06,9.638213157653809
2003-06-09,9.429247856140137
2003-06-10,9.612495422363281
2003-06-11,9.628570556640625
2003-06-12,9.586774826049805
2003-06-13,9.499978065490723
2003-06-16,9.786101341247559
2003-06-17,9.68643856048584
2003-06-18,9.641429901123047
2003-06-19,9.564276695251465
2003-06-20,9.58998966217041
2003-06-23,9.454971313476562
2003-06-24,9.541768074035645
2003-06-25,9.660717964172363
2003-06-26,9.741090774536133
2003-06-27,9.757166862487793
2003-06-30,9.80538558959961
2003-07-01,9.847184181213379
2003-07-02,9.959705352783203
2003-07-03,9.982208251953125
2003-07-07,10.126879692077637
2003-07-08,10.101162910461426
2003-07-09,10.17509937286377
2003-07-10,10.168673515319824
2003-07-11,10.123664855957031
2003-07-14,10.09151554107666
2003-07-15,10.11080551147461
2003-07-16,10.159027099609375
2003-07-17,10.040078163146973
2003-07-18,10.052935600280762
2003-07-21,9.933979034423828
2003-07-22,10.011140823364258
2003-07-23,10.130091667175293
2003-07-24,10.088300704956055
2003-07-25,10.142950057983398
2003-07-28,10.191177368164062
2003-07-29,10.245219230651855
2003-07-30,10.317276000976562
2003-07-31,10.314000129699707
2003-08-01,9.999570846557617
2003-08-04,9.868552207946777
2003-08-05,9.760469436645508
2003-08-06,9.698238372802734
2003-08-07,9.734269142150879
2003-08-08,9.907854080200195
2003-08-11,9.934062004089355
2003-08-12,9.85873031616211
2003-08-13,9.672039985656738
2003-08-14,9.724442481994629
2003-08-15,9.668761253356934
2003-08-18,9.694960594177246
2003-08-19,9.737543106079102
2003-08-20,9.875105857849121
2003-08-21,9.878381729125977
2003-08-22,9.704788208007812
2003-08-25,9.708060264587402
2003-08-26,9.753923416137695
2003-08-27,9.825974464416504
2003-08-28,9.825974464416504
2003-08-29,9.839077949523926
2003-09-02,9.983194351196289
2003-09-03,10.094552993774414
2003-09-04,10.12403392791748
2003-09-05,10.08799934387207
