Date,FDS
2000-10-20,20.327058792114258
2000-10-23,19.627918243408203
2000-10-24,18.928762435913086
2000-10-25,18.312488555908203
2000-10-26,17.99656867980957
2000-10-27,19.006452560424805
2000-10-30,18.643939971923828
2000-10-31,19.61238670349121
2000-11-01,19.679697036743164
2000-11-02,19.353439331054688
2000-11-03,18.954662322998047
2000-11-06,19.286108016967773
2000-11-07,19.198060989379883
2000-11-08,19.337902069091797
2000-11-09,18.84072494506836
2000-11-10,18.06389808654785
2000-11-13,17.737625122070312
2000-11-14,18.405704498291016
2000-11-15,18.529993057250977
2000-11-16,18.695711135864258
2000-11-17,19.49843978881836
2000-11-20,19.006452560424805
2000-11-21,19.27058219909668
2000-11-22,19.21879005432129
2000-11-24,19.420761108398438
2000-11-27,18.89250946044922
2000-11-28,17.876611709594727
2000-11-29,17.259830474853516
2000-11-30,16.637855529785156
2000-12-01,17.51898765563965
2000-12-04,17.363496780395508
2000-12-05,18.140974044799805
2000-12-06,18.327560424804688
2000-12-07,19.14649200439453
2000-12-08,19.695898056030273
2000-12-11,20.037988662719727
2000-12-12,22.753948211669922
2000-12-13,21.769153594970703
2000-12-14,21.147186279296875
2000-12-15,19.669973373413086
2000-12-18,17.529346466064453
2000-12-19,17.48270606994629
2000-12-20,17.062868118286133
2000-12-21,17.00067710876465
2000-12-22,18.498592376708984
2000-12-26,18.628164291381836
2000-12-27,18.65928077697754
2000-12-28,19.768461227416992
2000-12-29,19.213857650756836
2001-01-02,18.405305862426758
2001-01-03,20.079450607299805
2001-01-04,20.597766876220703
2001-01-05,19.436742782592773
2001-01-08,19.048006057739258
2001-01-09,18.939163208007812
2001-01-10,18.68519401550293
2001-01-11,18.737014770507812
2001-01-12,17.944007873535156
2001-01-16,15.808547973632812
2001-01-17,16.326862335205078
2001-01-18,16.13509178161621
2001-01-19,15.948488235473633
2001-01-22,15.938131332397461
2001-01-23,16.96957015991211
2001-01-24,17.601909637451172
2001-01-25,17.96473503112793
2001-01-26,18.042478561401367
2001-01-29,18.60744285583496
2001-01-30,19.343441009521484
2001-01-31,19.405641555786133
2001-02-01,19.597429275512695
2001-02-02,19.177581787109375
2001-02-05,19.167211532592773
2001-02-06,19.193130493164062
2001-02-07,19.110206604003906
2001-02-08,18.954713821411133
2001-02-09,18.208341598510742
2001-02-12,18.140974044799805
2001-02-13,17.441240310668945
2001-02-14,17.74704933166504
2001-02-15,18.140974044799805
2001-02-16,17.804061889648438
2001-02-20,16.839998245239258
2001-02-21,16.285398483276367
2001-02-22,16.046981811523438
2001-02-23,15.803375244140625
2001-02-26,17.069299697875977
2001-02-27,16.50896644592285
2001-02-28,16.18729591369629
2001-03-01,15.990142822265625
2001-03-02,16.135414123535156
2001-03-05,16.4830265045166
2001-03-06,16.337759017944336
2001-03-07,16.472646713256836
2001-03-08,16.524538040161133
2001-03-09,15.51801872253418
2001-03-12,14.527054786682129
2001-03-13,14.475176811218262
2001-03-14,15.294921875
2001-03-15,15.772239685058594
2001-03-16,15.460941314697266
2001-03-19,16.493404388427734
2001-03-20,16.31700325012207
2001-03-21,15.927889823913574
2001-03-22,16.088720321655273
2001-03-23,15.11332893371582
2001-03-26,15.51801872253418
2001-03-27,15.56471061706543
2001-03-28,15.21190071105957
2001-03-29,14.874674797058105
2001-03-30,15.668466567993164
2001-04-02,15.279353141784668
2001-04-03,15.071825981140137
2001-04-04,15.357179641723633
2001-04-05,16.18729591369629
2001-04-06,15.772239685058594
2001-04-09,15.876011848449707
2001-04-10,16.861764907836914
2001-04-11,16.524538040161133
2001-04-12,16.457094192504883
2001-04-16,16.337759017944336
2001-04-17,16.109474182128906
2001-04-18,17.095239639282227
2001-04-19,17.510297775268555
2001-04-20,17.510297775268555
2001-04-23,17.110809326171875
2001-04-24,17.396156311035156
2001-04-25,17.629623413085938
2001-04-26,17.951297760009766
2001-04-27,18.10694694519043
2001-04-30,18.418237686157227
2001-05-01,18.563505172729492
2001-05-02,18.672466278076172
2001-05-03,18.75028419494629
2001-05-04,19.08751678466797
2001-05-07,19.170536041259766
2001-05-08,19.663421630859375
2001-05-09,19.741247177124023
2001-05-10,20.03697395324707
2001-05-11,20.130359649658203
2001-05-14,20.119983673095703
2001-05-15,19.40400505065918
2001-05-16,19.57522201538086
2001-05-17,19.40400505065918
2001-05-18,19.58559799194336
2001-05-21,20.104415893554688
2001-05-22,21.83209800720215
2001-05-23,21.795780181884766
2001-05-24,22.17972183227539
2001-05-25,22.024066925048828
2001-05-29,21.250289916992188
2001-05-30,21.255477905273438
2001-05-31,20.82965087890625
2001-06-01,21.11008071899414
2001-06-04,21.136049270629883
2001-06-05,23.317155838012695
2001-06-06,22.979602813720703
2001-06-07,22.190242767333984
2001-06-08,21.213943481445312
2001-06-11,21.213943481445312
2001-06-12,20.175310134887695
2001-06-13,18.201921463012695
2001-06-14,18.07209014892578
2001-06-15,17.500844955444336
2001-06-18,17.132144927978516
2001-06-19,17.1373291015625
2001-06-20,16.742652893066406
2001-06-21,16.425870895385742
2001-06-22,16.30123519897461
2001-06-25,16.124666213989258
2001-06-26,15.89616870880127
2001-06-27,16.612817764282227
2001-06-28,17.65665054321289
2001-06-29,18.53947639465332
2001-07-02,18.32655906677246
2001-07-03,18.21230697631836
2001-07-05,17.65665054321289
2001-07-06,16.898448944091797
2001-07-09,17.241201400756836
2001-07-10,17.474882125854492
2001-07-11,17.500844955444336
2001-07-12,18.69527816772461
2001-07-13,18.82509994506836
2001-07-16,18.124025344848633
2001-07-17,18.690080642700195
2001-07-18,18.30577850341797
2001-07-19,18.373292922973633
2001-07-20,18.160371780395508
2001-07-23,17.18926239013672
2001-07-24,17.350252151489258
2001-07-25,17.1373291015625
2001-07-26,17.126949310302734
2001-07-27,16.97633934020996
2001-07-30,17.085399627685547
2001-07-31,17.215232849121094
2001-08-01,16.571277618408203
2001-08-02,16.92959976196289
2001-08-03,16.238924026489258
2001-08-06,15.849433898925781
2001-08-07,15.854630470275879
2001-08-08,16.628400802612305
2001-08-09,16.75821876525879
2001-08-10,16.597246170043945
2001-08-13,16.093517303466797
2001-08-14,16.347978591918945
2001-08-15,16.249305725097656
2001-08-16,16.228532791137695
2001-08-17,15.574198722839355
2001-08-20,14.53557014465332
2001-08-21,12.074028015136719
2001-08-22,13.185356140136719
2001-08-23,13.232089042663574
2001-08-24,13.361927032470703
2001-08-27,13.372308731079102
2001-08-28,13.408665657043457
2001-08-29,13.205812454223633
2001-08-30,13.237022399902344
2001-08-31,13.185009002685547
2001-09-04,13.315042495727539
2001-09-05,13.060178756713867
2001-09-06,12.384026527404785
2001-09-07,12.477651596069336
2001-09-10,12.144770622253418
2001-09-17,10.506400108337402
2001-09-18,9.57018756866455
2001-09-19,11.224164009094238
2001-09-20,11.473819732666016
2001-09-21,12.066755294799805
2001-09-24,11.915924072265625
2001-09-25,12.12917423248291
2001-09-26,12.337213516235352
2001-09-27,12.638882637023926
2001-09-28,12.618080139160156
2001-10-01,12.014739990234375
2001-10-02,12.690896987915039
2001-10-03,13.653116226196289
2001-10-04,14.043209075927734
2001-10-05,14.032809257507324
2001-10-08,13.684322357177734
2001-10-09,13.455476760864258
2001-10-10,13.887171745300293
2001-10-11,14.67774772644043
2001-10-12,14.240854263305664
2001-10-15,14.625740051269531
2001-10-16,14.781770706176758
2001-10-17,14.568525314331055
2001-10-18,14.355281829833984
2001-10-19,14.225245475769043
2001-10-22,14.350078582763672
2001-10-23,13.705130577087402
2001-10-24,14.235650062561035
2001-10-25,14.81298828125
2001-10-26,14.849386215209961
2001-10-29,14.157632827758789
2001-10-30,12.893743515014648
2001-10-31,12.872942924499512
2001-11-01,13.002971649169922
2001-11-02,13.377452850341797
2001-11-05,13.289040565490723
2001-11-06,13.62710952758789
2001-11-07,13.866362571716309
2001-11-08,13.762343406677246
2001-11-09,13.840359687805176
2001-11-12,13.736334800720215
2001-11-13,14.277256965637207
2001-11-14,15.088645935058594
2001-11-15,15.244681358337402
2001-11-16,14.849386215209961
2001-11-19,15.369510650634766
2001-11-20,15.509941101074219
2001-11-21,15.608757972717285
2001-11-23,15.447522163391113
2001-11-26,15.785608291625977
2001-11-27,15.967645645141602
2001-11-28,15.504136085510254
2001-11-29,15.64474868774414
2001-11-30,15.613507270812988
2001-12-03,15.571843147277832
2001-12-04,15.363531112670898
2001-12-05,16.514482498168945
2001-12-06,17.712318420410156
2001-12-07,17.691492080688477
2001-12-10,17.733152389526367
2001-12-11,17.03529167175293
2001-12-12,16.905078887939453
2001-12-13,16.972780227661133
2001-12-14,16.67592430114746
2001-12-17,17.056119918823242
2001-12-18,18.1185359954834
2001-12-19,17.993541717529297
2001-12-20,17.967510223388672
2001-12-21,18.009174346923828
2001-12-24,18.123741149902344
2001-12-26,18.071672439575195
2001-12-27,18.227901458740234
2001-12-28,18.227901458740234
2001-12-31,18.20186996459961
2002-01-02,18.722671508789062
2002-01-03,19.410110473632812
2002-01-04,19.97257423400879
2002-01-07,19.555944442749023
2002-01-08,19.269506454467773
2002-01-09,19.259078979492188
2002-01-10,19.13930320739746
2002-01-11,19.113258361816406
2002-01-14,19.78508949279785
2002-01-15,19.456985473632812
2002-01-16,19.061174392700195
2002-01-17,19.73821449279785
2002-01-18,19.29554557800293
2002-01-22,19.28512191772461
2002-01-23,19.13930320739746
2002-01-24,19.58198356628418
2002-01-25,19.509069442749023
2002-01-28,19.264293670654297
2002-01-29,19.347627639770508
2002-01-30,19.243467330932617
2002-01-31,20.15484619140625
2002-02-01,19.748641967773438
2002-02-04,19.352821350097656
2002-02-05,19.217424392700195
2002-02-06,18.488296508789062
2002-02-07,18.076875686645508
2002-02-08,18.81119728088379
2002-02-11,18.47268295288086
2002-02-12,18.873699188232422
2002-02-13,19.29554557800293
2002-02-14,18.540382385253906
2002-02-15,18.696632385253906
2002-02-19,17.92584800720215
2002-02-20,17.316513061523438
2002-02-21,17.165475845336914
2002-02-22,17.23838996887207
2002-02-25,16.83738899230957
2002-02-26,17.609119415283203
2002-02-27,17.70818328857422
2002-02-28,17.869831085205078
2002-03-01,18.95443344116211
2002-03-04,19.06915283203125
2002-03-05,19.41330909729004
2002-03-06,19.418516159057617
2002-03-07,19.78873634338379
2002-03-08,20.34147071838379
2002-03-11,21.1757755279541
2002-03-12,20.59697914123535
2002-03-13,20.273685455322266
2002-03-14,19.230804443359375
2002-03-15,19.241230010986328
2002-03-18,19.814804077148438
2002-03-19,19.856531143188477
2002-03-20,19.34551429748535
2002-03-21,19.423734664916992
2002-03-22,20.132890701293945
2002-03-25,20.29974937438965
2002-03-26,20.54483413696289
2002-03-27,20.946346282958984
2002-03-28,21.040212631225586
2002-04-01,20.560476303100586
2002-04-02,20.29454803466797
2002-04-03,20.466615676879883
2002-04-04,20.565696716308594
2002-04-05,20.04947280883789
2002-04-08,20.977632522583008
2002-04-09,21.37392807006836
2002-04-10,20.977632522583008
2002-04-11,20.398826599121094
2002-04-12,20.357118606567383
2002-04-15,20.430133819580078
2002-04-16,20.649126052856445
2002-04-17,19.966035842895508
2002-04-18,19.110864639282227
2002-04-19,19.136943817138672
2002-04-22,19.03265380859375
2002-04-23,19.303804397583008
2002-04-24,19.215160369873047
2002-04-25,18.48513412475586
2002-04-26,18.907503128051758
2002-04-29,18.041919708251953
2002-04-30,18.161848068237305
2002-05-01,17.828115463256836
2002-05-02,17.54132080078125
2002-05-03,16.6861515045166
2002-05-06,15.7214937210083
2002-05-07,15.971778869628906
2002-05-08,16.56623077392578
2002-05-09,16.581871032714844
2002-05-10,16.15428924560547
2002-05-13,16.581871032714844
2002-05-14,17.96369171142578
2002-05-15,18.375627517700195
2002-05-16,18.06277084350586
2002-05-17,18.26612091064453
2002-05-20,17.78118324279785
2002-05-21,17.41095733642578
2002-05-22,17.207603454589844
2002-05-23,17.603897094726562
2002-05-24,17.364030838012695
2002-05-28,17.061599731445312
2002-05-29,16.868379592895508
2002-05-30,17.025043487548828
2002-05-31,17.025043487548828
2002-06-03,16.393136978149414
2002-06-04,14.721963882446289
2002-06-05,15.332985877990723
2002-06-06,14.8838529586792
2002-06-07,15.134529113769531
2002-06-10,14.87341022491455
2002-06-11,14.690617561340332
2002-06-12,14.60184097290039
2002-06-13,14.523506164550781
2002-06-14,14.753289222717285
2002-06-17,16.085012435913086
2002-06-18,16.476680755615234
2002-06-19,15.69856071472168
2002-06-20,15.301651954650879
2002-06-21,15.23376178741455
2002-06-24,15.32776165008545
2002-06-25,14.659294128417969
2002-06-26,14.544400215148926
2002-06-27,15.406091690063477
2002-06-28,15.547106742858887
2002-07-01,14.544400215148926
2002-07-02,13.578255653381348
2002-07-03,13.452910423278809
2002-07-05,13.849815368652344
2002-07-08,13.975153923034668
2002-07-09,13.740150451660156
2002-07-10,13.891592979431152
2002-07-11,13.249246597290039
2002-07-12,13.160455703735352
2002-07-15,12.586000442504883
2002-07-16,13.108232498168945
2002-07-17,13.374577522277832
2002-07-18,13.082124710083008
2002-07-19,12.951566696166992
2002-07-22,12.356206893920898
2002-07-23,11.860087394714355
2002-07-24,12.794891357421875
2002-07-25,13.092572212219238
2002-07-26,13.217906951904297
2002-07-29,14.116166114807129
2002-07-30,14.701068878173828
2002-07-31,13.614811897277832
2002-08-01,12.721780776977539
2002-08-02,12.476327896118164
2002-08-05,12.152539253234863
2002-08-06,11.672075271606445
2002-08-07,11.619852066040039
2002-08-08,11.907081604003906
2002-08-09,11.656414985656738
2002-08-12,11.583296775817871
2002-08-13,11.35350513458252
2002-08-14,11.682518005371094
2002-08-15,12.021976470947266
2002-08-16,12.429325103759766
2002-08-19,12.899340629577637
2002-08-20,12.96200942993164
2002-08-21,13.473808288574219
2002-08-22,13.787149429321289
2002-08-23,12.894122123718262
2002-08-26,13.212688446044922
2002-08-27,12.87322998046875
2002-08-28,12.810429573059082
2002-08-29,12.86275863647461
2002-08-30,12.977890968322754
2002-09-03,11.936514854431152
2002-09-04,12.266201972961426
2002-09-05,12.16677188873291
2002-09-06,12.323762893676758
2002-09-09,12.590648651123047
2002-09-10,12.365623474121094
2002-09-11,12.302826881408691
2002-09-12,12.219099998474121
2002-09-13,12.03071403503418
2002-09-16,11.727197647094727
2002-09-17,13.10347843170166
2002-09-18,13.605854034423828
2002-09-19,13.134876251220703
2002-09-20,13.57968807220459
2002-09-23,13.558753967285156
2002-09-24,13.181978225708008
2002-09-25,13.736677169799805
2002-09-26,14.129152297973633
2002-09-27,13.867505073547363
2002-09-30,13.893670082092285
2002-10-01,14.626291275024414
2002-10-02,13.30234432220459
2002-10-03,12.485983848571777
2002-10-04,11.810924530029297
2002-10-07,11.74813175201416
2002-10-08,12.281899452209473
2002-10-09,11.826624870300293
2002-10-10,12.41795539855957
2002-10-11,13.30234432220459
2002-10-14,13.490728378295898
2002-10-15,14.23381233215332
2002-10-16,13.176743507385254
2002-10-17,14.28614616394043
2002-10-18,14.129152297973633
2002-10-21,15.17575740814209
2002-10-22,15.13913345336914
2002-10-23,15.280424118041992
2002-10-24,15.013535499572754
2002-10-25,15.615330696105957
2002-10-28,15.290877342224121
2002-10-29,14.8094482421875
2002-10-30,14.469294548034668
2002-10-31,14.3123140335083
2002-11-01,14.720478057861328
2002-11-04,15.631035804748535
2002-11-05,15.69383716583252
2002-11-06,15.688602447509766
2002-11-07,15.149588584899902
2002-11-08,14.903640747070312
2002-11-11,14.416970252990723
2002-11-12,14.992598533630371
2002-11-13,15.154831886291504
2002-11-14,15.557772636413574
2002-11-15,15.479276657104492
2002-11-18,15.651968002319336
2002-11-19,15.01877212524414
2002-11-20,15.432173728942871
2002-11-21,15.620565414428711
2002-11-22,15.594406127929688
2002-11-25,15.882207870483398
2002-11-26,15.47336196899414
2002-11-27,16.055191040039062
2002-11-29,16.19672393798828
2002-12-02,16.862403869628906
2002-12-03,16.783781051635742
2002-12-04,16.920061111450195
2002-12-05,16.904338836669922
2002-12-06,16.95675277709961
2002-12-09,16.002779006958008
2002-12-10,14.928238868713379
2002-12-11,13.98997688293457
2002-12-12,14.687124252319336
2002-12-13,14.409316062927246
2002-12-16,15.143143653869629
2002-12-17,14.870576858520508
2002-12-18,14.991132736206055
2002-12-19,14.676639556884766
2002-12-20,15.012094497680664
2002-12-23,14.676639556884766
2002-12-24,14.69235897064209
2002-12-26,14.886301040649414
2002-12-27,14.603243827819824
2002-12-30,14.676639556884766
2002-12-31,14.818154335021973
2003-01-02,15.148385047912598
2003-01-03,14.928238868713379
2003-01-06,15.316112518310547
2003-01-07,15.295147895812988
2003-01-08,15.216520309448242
2003-01-09,15.368536949157715
2003-01-10,15.305631637573242
2003-01-13,15.41569709777832
2003-01-14,15.614893913269043
2003-01-15,15.200799942016602
2003-01-16,15.001611709594727
2003-01-17,14.69235897064209
2003-01-21,14.529869079589844
2003-01-22,14.330686569213867
2003-01-23,14.503660202026367
2003-01-24,14.073851585388184
2003-01-27,14.073851585388184
2003-01-28,14.121017456054688
2003-01-29,14.445996284484863
2003-01-30,13.759346008300781
2003-01-31,14.252062797546387
2003-02-03,13.953287124633789
2003-02-04,13.979494094848633
2003-02-05,13.801280975341797
2003-02-06,13.785552024841309
2003-02-07,13.250905990600586
2003-02-10,13.167044639587402
2003-02-11,13.172281265258789
2003-02-12,12.84205436706543
2003-02-13,13.28759479522705
2003-02-14,13.471050262451172
2003-02-18,13.57065200805664
2003-02-19,13.460572242736816
2003-02-20,13.418636322021484
2003-02-21,13.71741008758545
2003-02-24,13.135591506958008
2003-02-25,13.392425537109375
2003-02-26,13.15609073638916
2003-02-27,13.129834175109863
2003-02-28,13.439690589904785
2003-03-03,13.15609073638916
2003-03-04,12.998531341552734
2003-03-05,13.072061538696289
2003-03-06,13.182350158691406
2003-03-07,13.219115257263184
2003-03-10,12.840973854064941
2003-03-11,12.977524757385254
2003-03-12,12.972281455993652
2003-03-13,13.166597366333008
2003-03-14,13.208606719970703
2003-03-17,14.232739448547363
2003-03-18,14.747430801391602
2003-03-19,16.133939743041992
2003-03-20,16.73790740966797
2003-03-21,17.252607345581055
2003-03-24,16.438556671142578
2003-03-25,16.685394287109375
2003-03-26,16.806182861328125
2003-03-27,16.806182861328125
2003-03-28,16.853456497192383
2003-03-31,17.04252052307129
2003-04-01,16.690645217895508
2003-04-02,17.588726043701172
2003-04-03,17.75153350830078
2003-04-04,17.593978881835938
2003-04-07,17.378639221191406
2003-04-08,17.352384567260742
2003-04-09,16.77467155456543
2003-04-10,17.257850646972656
2003-04-11,17.21058464050293
2003-04-14,17.30512046813965
2003-04-15,17.888086318969727
2003-04-16,17.919597625732422
2003-04-17,18.16118812561035
2003-04-21,18.014131546020508
2003-04-22,18.271474838256836
2003-04-23,18.25046730041504
2003-04-24,18.134920120239258
2003-04-25,17.89333152770996
2003-04-28,18.30299186706543
2003-04-29,18.366003036499023
2003-04-30,18.276729583740234
2003-05-01,18.10340690612793
2003-05-02,18.728389739990234
2003-05-05,18.654870986938477
2003-05-06,18.759904861450195
2003-05-07,18.670621871948242
2003-05-08,18.68637466430664
2003-05-09,18.849193572998047
2003-05-12,19.043514251708984
2003-05-13,18.90170669555664
2003-05-14,19.43214988708496
2003-05-15,19.836551666259766
2003-05-16,19.206321716308594
2003-05-19,18.723142623901367
2003-05-20,18.707386016845703
2003-05-21,18.57084083557129
2003-05-22,19.048755645751953
2003-05-23,18.89645004272461
2003-05-27,19.54770278930664
2003-05-28,19.647647857666016
2003-05-29,19.93696403503418
2003-05-30,20.252593994140625
2003-06-02,20.715505599975586
2003-06-03,20.736547470092773
2003-06-04,21.49405288696289
2003-06-05,21.52035140991211
2003-06-06,20.98904800415039
2003-06-09,20.768112182617188
2003-06-10,20.76284408569336
2003-06-11,19.40565299987793
2003-06-12,19.605554580688477
2003-06-13,19.2320613861084
2003-06-16,19.900144577026367
2003-06-17,21.24680519104004
2003-06-18,22.398841857910156
2003-06-19,22.062170028686523
2003-06-20,22.093727111816406
2003-06-23,21.9306583404541
2003-06-24,21.988523483276367
2003-06-25,21.90435791015625
2003-06-26,22.64081573486328
2003-06-27,22.556655883789062
2003-06-30,23.172122955322266
2003-07-01,23.661344528198242
2003-07-02,23.87175178527832
2003-07-03,23.68238067626953
2003-07-07,24.571382522583008
2003-07-08,25.150022506713867
2003-07-09,24.918577194213867
2003-07-10,24.460908889770508
2003-07-11,24.692380905151367
2003-07-14,25.04482650756836
2003-07-15,25.155302047729492
2003-07-16,24.739721298217773
2003-07-17,23.80862808227539
2003-07-18,24.266279220581055
2003-07-21,23.987483978271484
2003-07-22,23.27732276916504
2003-07-23,23.082693099975586
2003-07-24,22.830196380615234
2003-07-25,23.145811080932617
2003-07-28,23.80862808227539
2003-07-29,24.008533477783203
2003-07-30,23.882280349731445
2003-07-31,24.197898864746094
2003-08-01,24.261016845703125
2003-08-04,24.09796142578125
2003-08-05,24.218950271606445
2003-08-06,23.561384201049805
2003-08-07,23.15633773803711
2003-08-08,23.145811080932617
2003-08-11,23.698163986206055
2003-08-12,23.86648941040039
2003-08-13,24.06638526916504
2003-08-14,24.31888771057129
2003-08-15,24.634511947631836
2003-08-18,25.249971389770508
2003-08-19,25.565616607666016
2003-08-20,25.360450744628906
2003-08-21,25.53929901123047
2003-08-22,25.644508361816406
2003-08-25,25.4814453125
2003-08-26,25.407785415649414
2003-08-27,25.35512351989746
2003-08-28,25.539472579956055
2003-08-29,25.571073532104492
2003-09-02,26.6402587890625
2003-09-03,27.36182975769043
2003-09-04,26.692930221557617
2003-09-05,26.287372589111328
2003-09-08,26.118824005126953
2003-09-09,26.108301162719727
2003-09-10,25.86074447631836
2003-09-11,26.124101638793945
2003-09-12,26.17677116394043
2003-09-15,26.850942611694336
2003-09-16,26.440107345581055
2003-09-17,24.74416160583496
2003-09-18,24.712562561035156
