Date,ASML
2000-07-17,44.16830062866211
2000-07-18,41.9951286315918
2000-07-19,40.64423751831055
2000-07-20,41.58399200439453
2000-07-21,41.34904098510742
2000-07-24,39.35208511352539
2000-07-25,40.76171112060547
2000-07-26,39.821956634521484
2000-07-27,36.650299072265625
2000-07-28,34.71206283569336
2000-07-31,37.3551139831543
2000-08-01,35.98953628540039
2000-08-02,35.358150482177734
2000-08-03,31.951541900634766
2000-08-04,32.01028060913086
2000-08-07,31.775331497192383
2000-08-08,31.011795043945312
2000-08-09,31.775331497192383
2000-08-10,31.834074020385742
2000-08-11,32.538883209228516
2000-08-14,33.71356964111328
2000-08-15,34.47711944580078
2000-08-16,35.18194580078125
2000-08-17,36.9439697265625
2000-08-18,38.05992126464844
2000-08-21,37.12017822265625
2000-08-22,38.11866760253906
2000-08-23,38.11866760253906
2000-08-24,38.58853530883789
2000-08-25,37.178916931152344
2000-08-28,37.12017822265625
2000-08-29,36.474098205566406
2000-08-30,35.534339904785156
2000-08-31,35.82801818847656
2000-09-01,38.471065521240234
2000-09-05,38.70600509643555
2000-09-06,35.769283294677734
2000-09-07,37.00270080566406
2000-09-08,35.0057258605957
2000-09-11,34.18345260620117
2000-09-12,33.71356964111328
2000-09-13,33.77231216430664
2000-09-14,34.41838836669922
2000-09-15,32.891292572021484
2000-09-18,32.42142105102539
2000-09-19,33.18497085571289
2000-09-20,32.597618103027344
2000-09-21,32.12774658203125
2000-09-22,30.659387588500977
2000-09-25,30.42445182800293
2000-09-26,29.89583969116211
2000-09-27,30.600648880004883
2000-09-28,31.775331497192383
2000-09-29,30.36571502685547
2000-10-02,28.0750732421875
2000-10-03,29.07355499267578
2000-10-04,30.36571502685547
2000-10-05,30.894319534301758
2000-10-06,28.603683471679688
2000-10-09,28.31000518798828
2000-10-10,25.843158721923828
2000-10-11,24.66846466064453
2000-10-12,23.963655471801758
2000-10-13,27.07657814025879
2000-10-16,25.784425735473633
2000-10-17,21.951993942260742
2000-10-18,22.377826690673828
2000-10-19,24.84467315673828
2000-10-20,25.373287200927734
2000-10-23,25.843158721923828
2000-10-24,25.432022094726562
2000-10-25,23.31757926940918
2000-10-26,25.138341903686523
2000-10-27,25.138341903686523
2000-10-30,24.727203369140625
2000-10-31,26.1368350982666
2000-11-01,25.666959762573242
2000-11-02,26.25429916381836
2000-11-03,27.25278663635254
2000-11-06,27.428987503051758
2000-11-07,25.72568702697754
2000-11-08,24.316062927246094
2000-11-09,23.963655471801758
2000-11-10,21.20313835144043
2000-11-13,21.90795135498047
2000-11-14,22.847702026367188
2000-11-15,22.906431198120117
2000-11-16,21.085676193237305
2000-11-17,20.791996002197266
2000-11-20,19.382373809814453
2000-11-21,19.08869171142578
2000-11-22,18.325149536132812
2000-11-24,20.204648971557617
2000-11-27,20.439590454101562
2000-11-28,19.08869171142578
2000-11-29,20.263383865356445
2000-11-30,19.206165313720703
2000-12-01,19.734773635864258
2000-12-04,19.264902114868164
2000-12-05,22.319101333618164
2000-12-06,22.43656349182129
2000-12-07,22.14288902282715
2000-12-08,24.022396087646484
2000-12-11,25.784425735473633
2000-12-12,24.55099868774414
2000-12-13,22.671497344970703
2000-12-14,21.673017501831055
2000-12-15,21.026935577392578
2000-12-18,20.145919799804688
2000-12-19,20.145919799804688
2000-12-20,19.206165313720703
2000-12-21,20.49832534790039
2000-12-22,21.731752395629883
2000-12-26,21.966693878173828
2000-12-27,21.849218368530273
2000-12-28,21.731752395629883
2000-12-29,21.20313835144043
2001-01-02,19.499835968017578
2001-01-03,22.906431198120117
2001-01-04,22.671497344970703
2001-01-05,23.14137840270996
2001-01-08,22.495298385620117
2001-01-09,23.611255645751953
2001-01-10,23.611255645751953
2001-01-11,25.960634231567383
2001-01-12,25.784425735473633
2001-01-16,24.198589324951172
2001-01-17,26.430496215820312
2001-01-18,27.78139877319336
2001-01-19,27.07657814025879
2001-01-22,26.430496215820312
2001-01-23,26.841646194458008
2001-01-24,26.841646194458008
2001-01-25,26.782913208007812
2001-01-26,26.1955623626709
2001-01-29,26.1368350982666
2001-01-30,26.606712341308594
2001-01-31,26.782913208007812
2001-02-01,26.371774673461914
2001-02-02,25.138341903686523
2001-02-05,24.13985824584961
2001-02-06,23.49378204345703
2001-02-07,22.671497344970703
2001-02-08,23.023902893066406
2001-02-09,21.966693878173828
2001-02-12,22.73023223876953
2001-02-13,22.084150314331055
2001-02-14,23.14137840270996
2001-02-15,23.552522659301758
2001-02-16,23.200115203857422
2001-02-20,22.201627731323242
2001-02-21,21.261873245239258
2001-02-22,20.850727081298828
2001-02-23,22.084150314331055
2001-02-26,21.790483474731445
2001-02-27,20.615795135498047
2001-02-28,19.910978317260742
2001-03-01,20.087188720703125
2001-03-02,20.439590454101562
2001-03-05,21.20313835144043
2001-03-06,23.728721618652344
2001-03-07,23.963655471801758
2001-03-08,23.37631607055664
2001-03-09,21.966693878173828
2001-03-12,21.14440155029297
2001-03-13,22.906431198120117
2001-03-14,22.377826690673828
2001-03-15,21.614280700683594
2001-03-16,19.02996063232422
2001-03-19,20.145919799804688
2001-03-20,19.323637008666992
2001-03-21,19.08869171142578
2001-03-22,21.555540084838867
2001-03-23,21.90795135498047
2001-03-26,21.90795135498047
2001-03-27,23.0826416015625
2001-03-28,20.557056427001953
2001-03-29,20.557056427001953
2001-03-30,20.3808536529541
2001-04-02,18.853759765625
2001-04-03,18.090206146240234
2001-04-04,18.310466766357422
2001-04-05,21.320608139038086
2001-04-06,19.734773635864258
2001-04-09,19.838151931762695
2001-04-10,21.19139289855957
2001-04-11,22.27210235595703
2001-04-12,23.540771484375
2001-04-16,22.601015090942383
2001-04-17,21.66126823425293
2001-04-18,24.461719512939453
2001-04-19,25.58003807067871
2001-04-20,25.335691452026367
2001-04-23,24.142215728759766
2001-04-24,23.86028480529785
2001-04-25,24.809444427490234
2001-04-26,24.66846466064453
2001-04-27,24.81883430480957
2001-04-30,25.439069747924805
2001-05-01,26.0029239654541
2001-05-02,26.20026397705078
2001-05-03,24.762441635131836
2001-05-04,25.213531494140625
2001-05-07,24.574495315551758
2001-05-08,24.499317169189453
2001-05-09,23.531370162963867
2001-05-10,24.38654327392578
2001-05-11,24.16100311279297
2001-05-14,23.21185874938965
2001-05-15,22.92992401123047
2001-05-16,23.832096099853516
2001-05-17,24.198589324951172
2001-05-18,24.98798370361328
2001-05-21,25.486047744750977
2001-05-22,25.41087532043457
2001-05-23,24.048233032226562
2001-05-24,23.888477325439453
2001-05-25,23.568967819213867
2001-05-29,22.648008346557617
2001-05-30,21.79283332824707
2001-05-31,21.858610153198242
2001-06-01,22.27210235595703
2001-06-04,22.112350463867188
2001-06-05,23.221256256103516
2001-06-06,22.70439338684082
2001-06-07,23.785110473632812
2001-06-08,23.869680404663086
2001-06-11,23.21185874938965
2001-06-12,22.854751586914062
2001-06-13,22.713788986206055
2001-06-14,21.48271942138672
2001-06-15,21.00343894958496
2001-06-18,20.853076934814453
2001-06-19,20.580551147460938
2001-06-20,19.47165298461914
2001-06-21,18.907800674438477
2001-06-22,20.37381362915039
2001-06-25,20.721515655517578
2001-06-26,20.68392562866211
2001-06-27,21.03163719177246
2001-06-28,20.909465789794922
2001-06-29,20.909465789794922
2001-07-02,21.13500213623047
2001-07-03,20.88127326965332
2001-07-05,19.54682159423828
2001-07-06,19.02996063232422
2001-07-09,19.63140869140625
2001-07-10,19.593812942504883
2001-07-11,19.499835968017578
2001-07-12,20.5147705078125
2001-07-13,20.007299423217773
2001-07-16,19.293094635009766
2001-07-17,19.60321617126465
2001-07-18,18.81382179260254
2001-07-19,18.729244232177734
2001-07-20,18.1278018951416
2001-07-23,17.968046188354492
2001-07-24,17.723705291748047
2001-07-25,17.5357608795166
2001-07-26,17.90226173400879
2001-07-27,18.343944549560547
2001-07-30,18.93598747253418
2001-07-31,19.236713409423828
2001-08-01,20.138870239257812
2001-08-02,19.875736236572266
2001-08-03,19.330684661865234
2001-08-06,19.076950073242188
2001-08-07,18.672861099243164
2001-08-08,18.01503562927246
2001-08-09,18.484905242919922
2001-08-10,18.51310157775879
2001-08-13,18.785627365112305
2001-08-14,18.644662857055664
2001-08-15,18.35334014892578
2001-08-16,18.58827781677246
2001-08-17,17.62973403930664
2001-08-20,17.780094146728516
2001-08-21,17.44178581237793
2001-08-22,18.231178283691406
2001-08-23,18.41912269592285
2001-08-24,19.687788009643555
2001-08-27,19.828754425048828
2001-08-28,18.560089111328125
2001-08-29,17.883466720581055
2001-08-30,17.432390213012695
2001-08-31,17.084680557250977
2001-09-04,15.863001823425293
2001-09-05,15.581074714660645
2001-09-06,14.237228393554688
2001-09-07,14.265423774719238
2001-09-10,13.964707374572754
2001-09-17,12.254359245300293
2001-09-18,11.44616985321045
2001-09-19,11.03268051147461
2001-09-20,9.914377212524414
2001-09-21,9.482091903686523
2001-09-24,10.590993881225586
2001-09-25,11.44616985321045
2001-09-26,10.525216102600098
2001-09-27,10.384251594543457
2001-09-28,10.534615516662598
2001-10-01,10.262084007263184
2001-10-02,10.722562789916992
2001-10-03,11.324002265930176
2001-10-04,11.82207202911377
2001-10-05,12.103996276855469
2001-10-08,12.733630180358887
2001-10-09,12.273149490356445
2001-10-10,13.654584884643555
2001-10-11,14.331208229064941
2001-10-12,13.74856185913086
2001-10-15,13.184713363647461
2001-10-16,13.757960319519043
2001-10-17,12.273149490356445
2001-10-18,12.216761589050293
2001-10-19,12.4047212600708
2001-10-22,12.902783393859863
2001-10-23,13.325669288635254
2001-10-24,14.12446117401123
2001-10-25,14.378190040588379
2001-10-26,14.387591361999512
2001-10-29,13.74856185913086
2001-10-30,12.724233627319336
2001-10-31,13.513626098632812
2001-11-01,14.613134384155273
2001-11-02,14.688313484191895
2001-11-05,15.581074714660645
2001-11-06,16.032154083251953
2001-11-07,15.731437683105469
2001-11-08,15.872395515441895
2001-11-09,15.966375350952148
2001-11-12,16.351669311523438
2001-11-13,16.98130989074707
2001-11-14,17.056486129760742
2001-11-15,17.5357608795166
2001-11-16,18.334548950195312
2001-11-19,17.526365280151367
2001-11-20,15.83481216430664
2001-11-21,16.05095100402832
2001-11-23,16.746366500854492
2001-11-26,17.394794464111328
2001-11-27,16.96251106262207
2001-11-28,16.220109939575195
2001-11-29,16.671184539794922
2001-11-30,16.361072540283203
2001-12-03,16.022762298583984
2001-12-04,16.77456283569336
2001-12-05,18.907800674438477
2001-12-06,18.362735748291016
2001-12-07,17.751901626586914
2001-12-10,17.639127731323242
2001-12-11,17.5169677734375
2001-12-12,18.531898498535156
2001-12-13,16.455045700073242
2001-12-14,16.718172073364258
2001-12-17,17.507564544677734
2001-12-18,17.545154571533203
2001-12-19,16.64299774169922
2001-12-20,15.148791313171387
2001-12-21,15.703240394592285
2001-12-24,15.458907127380371
2001-12-26,15.966375350952148
2001-12-27,16.332876205444336
2001-12-28,16.351669311523438
2001-12-31,16.022762298583984
2002-01-02,16.718172073364258
2002-01-03,18.080814361572266
2002-01-04,18.24057388305664
2002-01-07,18.033828735351562
2002-01-08,18.090206146240234
2002-01-09,18.343944549560547
2002-01-10,18.982973098754883
2002-01-11,19.368276596069336
2002-01-14,18.87959861755371
2002-01-15,18.682254791259766
2002-01-16,17.16925621032715
2002-01-17,17.667322158813477
2002-01-18,17.112869262695312
2002-01-22,16.736970901489258
2002-01-23,17.610937118530273
2002-01-24,17.855274200439453
2002-01-25,17.892864227294922
2002-01-28,17.817689895629883
2002-01-29,17.206850051879883
2002-01-30,17.479373931884766
2002-01-31,17.808290481567383
2002-02-01,17.855274200439453
2002-02-04,18.099613189697266
2002-02-05,18.165388107299805
2002-02-06,17.986841201782227
2002-02-07,17.338415145874023
2002-02-08,16.821550369262695
2002-02-11,17.38539695739746
2002-02-12,17.291425704956055
2002-02-13,18.033828735351562
2002-02-14,18.701047897338867
2002-02-15,18.60707664489746
2002-02-19,17.883466720581055
2002-02-20,18.41912269592285
2002-02-21,17.74250602722168
2002-02-22,17.686119079589844
2002-02-25,18.663461685180664
2002-02-26,19.00177001953125
2002-02-27,18.945388793945312
2002-02-28,19.123943328857422
2002-03-01,21.285369873046875
2002-03-04,22.15933609008789
2002-03-05,21.755239486694336
2002-03-06,22.131135940551758
2002-03-07,23.14607048034668
2002-03-08,22.967519760131836
2002-03-11,22.093549728393555
2002-03-12,21.680063247680664
2002-03-13,21.68946075439453
2002-03-14,21.971389770507812
2002-03-15,22.516437530517578
2002-03-18,22.967519760131836
2002-03-19,23.540771484375
2002-03-20,22.441259384155273
2002-03-21,22.366079330444336
2002-03-22,22.243907928466797
2002-03-25,21.952590942382812
2002-03-26,22.52583885192871
2002-03-27,22.30030059814453
2002-03-28,23.84149169921875
2002-04-01,24.17040252685547
2002-04-02,23.57836151123047
2002-04-03,23.20245933532715
2002-04-04,22.97692108154297
2002-04-05,22.27210235595703
2002-04-08,21.633073806762695
2002-04-09,21.078617095947266
2002-04-10,21.78343391418457
2002-04-11,20.796701431274414
2002-04-12,21.0974178314209
2002-04-15,21.46391487121582
2002-04-16,22.817157745361328
2002-04-17,23.023902893066406
2002-04-18,22.56342887878418
2002-04-19,22.52583885192871
2002-04-22,21.76464080810547
2002-04-23,21.727052688598633
2002-04-24,21.727052688598633
2002-04-25,21.238384246826172
2002-04-26,20.580551147460938
2002-04-29,20.571155548095703
2002-04-30,20.98464584350586
2002-05-01,21.285369873046875
2002-05-02,19.762968063354492
2002-05-03,17.996234893798828
2002-05-06,17.958646774291992
2002-05-07,18.46611213684082
2002-05-08,20.77790069580078
2002-05-09,19.687788009643555
2002-05-10,18.56948471069336
2002-05-13,19.35887336730957
2002-05-14,20.138870239257812
2002-05-15,20.34561538696289
2002-05-16,20.54296112060547
2002-05-17,20.824892044067383
2002-05-20,20.392597198486328
2002-05-21,19.60321617126465
2002-05-22,19.405860900878906
2002-05-23,19.076950073242188
2002-05-24,18.334548950195312
2002-05-28,18.616470336914062
2002-05-29,17.686119079589844
2002-05-30,17.37599754333496
2002-05-31,17.42298698425293
2002-06-03,16.821550369262695
2002-06-04,17.084680557250977
2002-06-05,17.16925621032715
2002-06-06,16.633604049682617
2002-06-07,16.314085006713867
2002-06-10,16.022762298583984
2002-06-11,14.989035606384277
2002-06-12,14.744699478149414
2002-06-13,14.340605735778809
2002-06-14,14.359399795532227
2002-06-17,15.007831573486328
2002-06-18,14.575545310974121
2002-06-19,13.62639331817627
2002-06-20,13.128324508666992
2002-06-21,12.977968215942383
2002-06-24,13.250494003295898
2002-06-25,13.165916442871094
2002-06-26,13.382059097290039
2002-06-27,14.218438148498535
2002-06-28,14.209038734436035
2002-07-01,13.410253524780273
2002-07-02,12.686643600463867
2002-07-03,12.38592529296875
2002-07-05,14.500358581542969
2002-07-08,13.992894172668457
2002-07-09,13.128324508666992
2002-07-10,12.291947364807129
2002-07-11,13.015558242797852
2002-07-12,13.118931770324707
2002-07-15,13.570008277893066
2002-07-16,13.071941375732422
2002-07-17,14.180846214294434
2002-07-18,14.303010940551758
2002-07-19,13.767355918884277
2002-07-22,13.663982391357422
2002-07-23,12.32013988494873
2002-07-24,13.053145408630371
2002-07-25,10.337260246276855
2002-07-26,10.656777381896973
2002-07-29,11.634119987487793
2002-07-30,11.991222381591797
2002-07-31,11.136053085327148
2002-08-01,10.384251594543457
2002-08-02,9.792205810546875
2002-08-05,9.350523948669434
2002-08-06,9.811002731323242
2002-08-07,9.59485912322998
2002-08-08,10.384251594543457
2002-08-09,10.102324485778809
2002-08-12,10.233893394470215
2002-08-13,9.453900337219238
2002-08-14,9.933172225952148
2002-08-15,10.111722946166992
2002-08-16,10.807140350341797
2002-08-19,11.314603805541992
2002-08-20,10.835329055786133
2002-08-21,11.840865135192871
2002-08-22,12.122790336608887
2002-08-23,10.929305076599121
2002-08-26,11.183039665222168
2002-08-27,10.534615516662598
2002-08-28,9.970760345458984
2002-08-29,9.9519681930542
2002-08-30,9.623053550720215
2002-09-03,9.05920124053955
2002-09-04,8.673905372619629
2002-09-05,8.08186149597168
2002-09-06,8.50474739074707
2002-09-09,8.26041316986084
2002-09-10,8.410775184631348
2002-09-11,8.457759857177734
2002-09-12,7.76234769821167
2002-09-13,7.442829608917236
2002-09-16,6.925966262817383
2002-09-17,6.315129280090332
2002-09-18,6.30573034286499
2002-09-19,6.1365742683410645
2002-09-20,6.30573034286499
2002-09-23,5.685495376586914
2002-09-24,5.365978717803955
2002-09-25,6.070793628692627
2002-09-26,6.30573034286499
2002-09-27,5.835856914520264
2002-09-30,5.8170599937438965
2002-10-01,6.174166202545166
2002-10-02,6.15537166595459
2002-10-03,6.1459736824035645
2002-10-04,5.638508319854736
2002-10-07,4.708154678344727
2002-10-08,4.952488422393799
2002-10-09,4.961887359619141
2002-10-10,5.403570175170898
2002-10-11,6.0989861488342285
2002-10-14,6.2023606300354
2002-10-15,7.574395656585693
2002-10-16,6.258742332458496
2002-10-17,7.536804676055908
2002-10-18,7.837524890899658
2002-10-21,8.30739974975586
2002-10-22,6.8789801597595215
2002-10-23,7.555598258972168
2002-10-24,7.311266899108887
2002-10-25,7.799938678741455
2002-10-28,7.884511470794678
2002-10-29,7.424036502838135
2002-10-30,8.166438102722168
2002-10-31,8.08186149597168
2002-11-01,8.401375770568848
2002-11-04,9.124983787536621
2002-11-05,9.331730842590332
2002-11-06,9.604257583618164
2002-11-07,8.532942771911621
2002-11-08,8.420170783996582
2002-11-11,7.518009662628174
2002-11-12,8.08186149597168
2002-11-13,7.781140327453613
2002-11-14,8.476554870605469
2002-11-15,8.495352745056152
2002-11-18,8.786675453186035
2002-11-19,8.655106544494629
2002-11-20,9.096790313720703
2002-11-21,10.374853134155273
2002-11-22,10.478226661682129
2002-11-25,10.854126930236816
2002-11-26,9.9425687789917
2002-11-27,10.854126930236816
2002-11-29,10.478226661682129
2002-12-02,11.013883590698242
2002-12-03,10.271480560302734
2002-12-04,9.6512451171875
2002-12-05,9.77341079711914
2002-12-06,9.745221138000488
2002-12-09,8.73028564453125
2002-12-10,9.031010627746582
2002-12-11,8.551737785339355
2002-12-12,8.298003196716309
2002-12-13,7.846923351287842
2002-12-16,8.363787651062012
2002-12-17,8.1382474899292
2002-12-18,7.254878520965576
2002-12-19,7.264276027679443
2002-12-20,7.912705421447754
2002-12-23,8.175834655761719
2002-12-24,8.128850936889648
2002-12-26,8.100658416748047
2002-12-27,7.828129291534424
2002-12-30,7.799938678741455
2002-12-31,7.856321334838867
2003-01-02,8.363787651062012
2003-01-03,8.645712852478027
2003-01-06,8.965227127075195
2003-01-07,8.880646705627441
2003-01-08,8.279208183288574
2003-01-09,8.185233116149902
2003-01-10,8.843059539794922
2003-01-13,8.749085426330566
2003-01-14,8.73028564453125
2003-01-15,8.335593223571777
2003-01-16,8.354391098022461
2003-01-17,7.771743297576904
2003-01-21,7.658975124359131
2003-01-22,7.518009662628174
2003-01-23,7.715359210968018
2003-01-24,7.292470455169678
2003-01-27,7.066929340362549
2003-01-28,7.320661544799805
2003-01-29,7.414638042449951
2003-01-30,7.4992146492004395
2003-01-31,7.527407646179199
2003-02-03,7.414638042449951
2003-02-04,7.1890950202941895
2003-02-05,7.095122337341309
2003-02-06,7.0011467933654785
2003-02-07,6.785004138946533
2003-02-10,6.672234535217285
2003-02-11,6.77560567855835
2003-02-12,6.77560567855835
2003-02-13,6.794402122497559
2003-02-14,7.0481343269348145
2003-02-18,7.330060005187988
2003-02-19,7.160905361175537
2003-02-20,7.43343448638916
2003-02-21,7.1890950202941895
2003-02-24,7.038736820220947
2003-02-25,6.8789801597595215
2003-02-26,6.44669246673584
2003-02-27,6.672234535217285
2003-02-28,6.794402122497559
2003-03-03,6.72861909866333
2003-03-04,6.44669246673584
2003-03-05,6.39970588684082
2003-03-06,6.2211527824401855
2003-03-07,6.1083807945251465
2003-03-10,5.873445510864258
2003-03-11,5.892241954803467
2003-03-12,6.033202648162842
2003-03-13,6.30573034286499
2003-03-14,6.409104347229004
2003-03-17,6.954160213470459
2003-03-18,7.386445045471191
2003-03-19,7.734155178070068
2003-03-20,7.508612155914307
2003-03-21,7.846923351287842
2003-03-24,6.935364723205566
2003-03-25,6.944762229919434
2003-03-26,6.803797721862793
2003-03-27,6.672234535217285
2003-03-28,6.390308380126953
2003-03-31,6.174166202545166
2003-04-01,6.296334743499756
2003-04-02,6.916567325592041
2003-04-03,6.6910295486450195
2003-04-04,6.606451511383057
2003-04-07,6.916567325592041
2003-04-08,6.766210556030273
2003-04-09,6.662834644317627
2003-04-10,6.625247478485107
2003-04-11,6.568859577178955
2003-04-14,6.568859577178955
2003-04-15,6.70982551574707
2003-04-16,6.831991195678711
2003-04-17,7.132711887359619
2003-04-21,7.1421098709106445
2003-04-22,7.43343448638916
2003-04-23,7.76234769821167
2003-04-24,7.6777663230896
2003-04-25,7.311266899108887
2003-04-28,7.799938678741455
2003-04-29,8.467162132263184
2003-04-30,8.279208183288574
2003-05-01,8.26981258392334
2003-05-02,8.579931259155273
2003-05-05,8.833661079406738
2003-05-06,9.115589141845703
2003-05-07,8.73028564453125
2003-05-08,8.429567337036133
2003-05-09,8.69269847869873
2003-05-12,8.984023094177246
2003-05-13,8.598727226257324
2003-05-14,8.551737785339355
2003-05-15,8.598727226257324
2003-05-16,8.542340278625488
2003-05-19,7.828129291534424
2003-05-20,7.76234769821167
2003-05-21,7.865718841552734
2003-05-22,8.044270515441895
2003-05-23,7.771743297576904
2003-05-27,8.251014709472656
2003-05-28,8.551737785339355
2003-05-29,8.636314392089844
2003-05-30,9.444499969482422
2003-06-02,9.576065063476562
2003-06-03,9.557271003723145
2003-06-04,9.604257583618164
2003-06-05,9.782812118530273
2003-06-06,10.13991641998291
2003-06-09,9.70763111114502
2003-06-10,10.045939445495605
2003-06-11,9.557271003723145
2003-06-12,9.726426124572754
2003-06-13,9.40691089630127
2003-06-16,9.839192390441895
2003-06-17,9.923773765563965
2003-06-18,9.688838005065918
2003-06-19,9.312933921813965
2003-06-20,9.096790313720703
2003-06-23,8.683302879333496
2003-06-24,8.561134338378906
2003-06-25,8.852457046508789
2003-06-26,8.824265480041504
2003-06-27,8.993420600891113
2003-06-30,8.993420600891113
2003-07-01,9.247151374816895
2003-07-02,9.998954772949219
2003-07-03,9.848593711853027
2003-07-07,10.957500457763672
2003-07-08,10.957500457763672
2003-07-09,10.590993881225586
2003-07-10,10.262084007263184
2003-07-11,10.525216102600098
2003-07-14,11.10785961151123
2003-07-15,11.681110382080078
2003-07-16,11.35219669342041
2003-07-17,10.356059074401855
2003-07-18,10.87292194366455
2003-07-21,10.666175842285156
2003-07-22,11.530746459960938
2003-07-23,12.188572883605957
2003-07-24,12.122790336608887
2003-07-25,12.442305564880371
2003-07-28,12.367131233215332
2003-07-29,12.150982856750488
2003-07-30,12.160380363464355
2003-07-31,12.160380363464355
2003-08-01,12.65845012664795
2003-08-04,12.818208694458008
2003-08-05,12.329534530639648
2003-08-06,11.850263595581055
2003-08-07,11.812671661376953
2003-08-08,11.173639297485352
2003-08-11,11.568337440490723
2003-08-12,11.925439834594727
2003-08-13,12.188572883605957
2003-08-14,12.019417762756348
2003-08-15,11.981827735900879
2003-08-18,12.799413681030273
2003-08-19,13.156515121459961
2003-08-20,13.203507423400879
2003-08-21,13.823741912841797
2003-08-22,13.992894172668457
2003-08-25,14.058679580688477
2003-08-26,14.209038734436035
2003-08-27,14.876259803771973
2003-08-28,15.036019325256348
2003-08-29,14.81987476348877
2003-09-02,14.725902557373047
2003-09-03,14.190244674682617
2003-09-04,14.378190040588379
2003-09-05,14.782285690307617
2003-09-08,15.872395515441895
2003-09-09,15.402520179748535
2003-09-10,14.340605735778809
2003-09-11,14.331208229064941
2003-09-12,14.133858680725098
2003-09-15,13.861329078674316
2003-09-16,14.312411308288574
2003-09-17,14.566143989562988
