Date,INTU
2000-10-20,23.32955551147461
2000-10-23,23.851049423217773
2000-10-24,23.960832595825195
2000-10-25,22.94530487060547
2000-10-26,23.90594482421875
2000-10-27,24.37252426147461
2000-10-30,24.592103958129883
2000-10-31,26.97995376586914
2000-11-01,29.642271041870117
2000-11-02,30.300979614257812
2000-11-03,27.77590560913086
2000-11-06,28.050363540649414
2000-11-07,29.642271041870117
2000-11-08,27.88568878173828
2000-11-09,28.46205711364746
2000-11-10,26.732933044433594
2000-11-13,24.399972915649414
2000-11-14,25.882078170776367
2000-11-15,26.760377883911133
2000-11-16,25.717409133911133
2000-11-17,26.952499389648438
2000-11-20,23.439350128173828
2000-11-21,21.16127586364746
2000-11-22,19.267471313476562
2000-11-24,20.09086799621582
2000-11-27,20.94171142578125
2000-11-28,21.339691162109375
2000-11-29,20.859373092651367
2000-11-30,20.00853729248047
2000-12-01,20.228099822998047
2000-12-04,19.9810848236084
2000-12-05,22.34148597717285
2000-12-06,21.380859375
2000-12-07,21.271066665649414
2000-12-08,21.572975158691406
2000-12-11,23.082538604736328
2000-12-12,22.368934631347656
2000-12-13,22.34148597717285
2000-12-14,21.572975158691406
2000-12-15,21.188724517822266
2000-12-18,20.200653076171875
2000-12-19,18.71854019165039
2000-12-20,16.8521785736084
2000-12-21,17.483444213867188
2000-12-22,15.479840278625488
2000-12-26,15.34261703491211
2000-12-27,16.66005516052246
2000-12-28,18.004928588867188
2000-12-29,17.318769454956055
2001-01-02,15.91899299621582
2001-01-03,17.15408706665039
2001-01-04,17.757915496826172
2001-01-05,15.91899299621582
2001-01-08,14.464325904846191
2001-01-09,14.958368301391602
2001-01-10,15.479840278625488
2001-01-11,15.370065689086914
2001-01-12,14.958368301391602
2001-01-16,14.958368301391602
2001-01-17,15.370065689086914
2001-01-18,16.001333236694336
2001-01-19,15.80921459197998
2001-01-22,15.424959182739258
2001-01-23,15.589634895324707
2001-01-24,16.467918395996094
2001-01-25,16.907068252563477
2001-01-26,15.864096641540527
2001-01-29,15.80921459197998
2001-01-30,16.605152130126953
2001-01-31,17.34621238708496
2001-02-01,17.51088523864746
2001-02-02,17.51088523864746
2001-02-05,17.593231201171875
2001-02-06,19.185134887695312
2001-02-07,16.907068252563477
2001-02-08,16.22090721130371
2001-02-09,14.958368301391602
2001-02-12,15.891542434692383
2001-02-13,15.150489807128906
2001-02-14,15.671977043151855
2001-02-15,16.05622100830078
2001-02-16,15.287721633911133
2001-02-20,14.354538917541504
2001-02-21,16.687490463256836
2001-02-22,16.824737548828125
2001-02-23,17.51088523864746
2001-02-26,19.8164005279541
2001-02-27,19.07534408569336
2001-02-28,18.059829711914062
2001-03-01,19.432151794433594
2001-03-02,18.16961097717285
2001-03-05,18.498973846435547
2001-03-06,18.800880432128906
2001-03-07,20.392772674560547
2001-03-08,19.514493942260742
2001-03-09,18.471521377563477
2001-03-12,17.64126968383789
2001-03-13,19.24002456665039
2001-03-14,18.553861618041992
2001-03-15,13.091999053955078
2001-03-16,13.339018821716309
2001-03-19,13.695825576782227
2001-03-20,12.76264476776123
2001-03-21,12.707748413085938
2001-03-22,13.393914222717285
2001-03-23,13.366466522216797
2001-03-26,13.30471134185791
2001-03-27,14.134966850280762
2001-03-28,12.597962379455566
2001-03-29,12.296051979064941
2001-03-30,12.186262130737305
2001-04-02,10.923723220825195
2001-04-03,10.292452812194824
2001-04-04,10.923723220825195
2001-04-05,13.002801895141602
2001-04-06,12.954766273498535
2001-04-09,13.060159683227539
2001-04-10,13.701313972473145
2001-04-11,12.770326614379883
2001-04-12,12.809849739074707
2001-04-16,11.957910537719727
2001-04-17,12.528796195983887
2001-04-18,13.398303031921387
2001-04-19,13.929670333862305
2001-04-20,13.609095573425293
2001-04-23,12.937201499938965
2001-04-24,12.902071952819824
2001-04-25,13.560787200927734
2001-04-26,12.897677421569824
2001-04-27,13.371952056884766
2001-04-30,14.070196151733398
2001-05-01,14.105323791503906
2001-05-02,14.478595733642578
2001-05-03,13.569571495056152
2001-05-04,15.255890846252441
2001-05-07,14.491775512695312
2001-05-08,15.321756362915039
2001-05-09,14.948482513427734
2001-05-10,14.944093704223633
2001-05-11,14.72012996673584
2001-05-14,14.627911567687988
2001-05-15,14.465426445007324
2001-05-16,15.19879150390625
2001-05-17,15.47106647491455
2001-05-18,14.149238586425781
2001-05-21,13.88575553894043
2001-05-22,13.679353713989258
2001-05-23,14.645474433898926
2001-05-24,15.514983177185059
2001-05-25,15.703811645507812
2001-05-29,14.232674598693848
2001-05-30,13.33243179321289
2001-05-31,14.0789794921875
2001-06-01,14.223891258239746
2001-06-04,13.995540618896484
2001-06-05,14.75965690612793
2001-06-06,15.141705513000488
2001-06-07,15.64233112335205
2001-06-08,15.62916088104248
2001-06-11,15.782861709594727
2001-06-12,16.138566970825195
2001-06-13,16.129779815673828
2001-06-14,15.343707084655762
2001-06-15,15.716984748840332
2001-06-18,15.519375801086426
2001-06-19,15.64233112335205
2001-06-20,16.62162208557129
2001-06-21,17.337430953979492
2001-06-22,15.668684959411621
2001-06-25,15.752113342285156
2001-06-26,15.875082969665527
2001-06-27,16.103443145751953
2001-06-28,16.83241844177246
2001-06-29,17.561399459838867
2001-07-02,17.051984786987305
2001-07-03,16.362533569335938
2001-07-05,16.230789184570312
2001-07-06,15.321756362915039
2001-07-09,15.804815292358398
2001-07-10,15.44911003112793
2001-07-11,15.813600540161133
2001-07-12,16.683103561401367
2001-07-13,16.397666931152344
2001-07-16,15.304191589355469
2001-07-17,15.255890846252441
2001-07-18,14.597167015075684
2001-07-19,14.535688400268555
2001-07-20,14.570822715759277
2001-07-23,14.105323791503906
2001-07-24,14.131675720214844
2001-07-25,14.522517204284668
2001-07-26,14.93091869354248
2001-07-27,14.614734649658203
2001-07-30,14.979225158691406
2001-07-31,15.097787857055664
2001-08-01,15.04948902130127
2001-08-02,14.368812561035156
2001-08-03,14.259024620056152
2001-08-06,13.806711196899414
2001-08-07,13.920886993408203
2001-08-08,13.736443519592285
2001-08-09,13.872581481933594
2001-08-10,13.43782901763916
2001-08-13,13.464176177978516
2001-08-14,13.042597770690918
2001-08-15,12.770326614379883
2001-08-16,13.490524291992188
2001-08-17,13.213863372802734
2001-08-20,13.701313972473145
2001-08-21,12.932812690734863
2001-08-22,15.826776504516602
2001-08-23,15.686248779296875
2001-08-24,17.144214630126953
2001-08-27,16.72262191772461
2001-08-28,16.362533569335938
2001-08-29,16.028778076171875
2001-08-30,16.046342849731445
2001-08-31,16.590877532958984
2001-09-04,16.156131744384766
2001-09-05,15.914603233337402
2001-09-06,15.611584663391113
2001-09-07,15.431548118591309
2001-09-10,15.95852279663086
2001-09-17,15.001181602478027
2001-09-18,14.316115379333496
2001-09-19,14.302940368652344
2001-09-20,14.087759971618652
2001-09-21,14.035065650939941
2001-09-24,14.223891258239746
2001-09-25,13.626655578613281
2001-09-26,14.057021141052246
2001-09-27,15.721381187438965
2001-09-28,15.721381187438965
2001-10-01,15.980475425720215
2001-10-02,15.567679405212402
2001-10-03,15.33932113647461
2001-10-04,15.370065689086914
2001-10-05,15.695029258728027
2001-10-08,16.01999855041504
2001-10-09,15.962903022766113
2001-10-10,15.905818939208984
2001-10-11,15.392012596130371
2001-10-12,15.396415710449219
2001-10-15,15.466680526733398
2001-10-16,16.432790756225586
2001-10-17,16.099037170410156
2001-10-18,16.362533569335938
2001-10-19,16.88072967529297
2001-10-22,17.434040069580078
2001-10-23,18.149856567382812
2001-10-24,18.365026473999023
2001-10-25,18.870052337646484
2001-10-26,18.009323120117188
2001-10-29,17.398916244506836
2001-10-30,17.333036422729492
2001-10-31,17.662403106689453
2001-11-01,18.553861618041992
2001-11-02,18.729528427124023
2001-11-05,18.545085906982422
2001-11-06,19.212583541870117
2001-11-07,19.476064682006836
2001-11-08,18.848094940185547
2001-11-09,18.584598541259766
2001-11-12,18.527511596679688
2001-11-13,18.509946823120117
2001-11-14,18.316722869873047
2001-11-15,18.365026473999023
2001-11-16,17.552608489990234
2001-11-19,17.88636589050293
2001-11-20,17.473562240600586
2001-11-21,17.868799209594727
2001-11-23,17.965412139892578
2001-11-26,17.77657127380371
2001-11-27,17.521867752075195
2001-11-28,17.640445709228516
2001-11-29,18.632909774780273
2001-11-30,19.278451919555664
2001-12-03,19.023752212524414
2001-12-04,19.20379638671875
2001-12-05,19.708816528320312
2001-12-06,19.344322204589844
2001-12-07,18.839309692382812
2001-12-10,18.69439697265625
2001-12-11,19.12914276123047
2001-12-12,19.111583709716797
2001-12-13,18.72512435913086
2001-12-14,17.98737144470215
2001-12-17,18.536287307739258
2001-12-18,19.14670753479004
2001-12-19,19.612205505371094
2001-12-20,18.685609817504883
2001-12-21,18.874435424804688
2001-12-24,18.553861618041992
2001-12-26,18.870052337646484
2001-12-27,18.632909774780273
2001-12-28,18.913963317871094
2001-12-31,18.786605834960938
2002-01-02,18.24207305908203
2002-01-03,18.009323120117188
2002-01-04,17.767791748046875
2002-01-07,17.543827056884766
2002-01-08,18.228893280029297
2002-01-09,17.574567794799805
2002-01-10,16.384490966796875
2002-01-11,17.196908950805664
2002-01-14,17.135421752929688
2002-01-15,17.170562744140625
2002-01-16,17.038814544677734
2002-01-17,17.39451789855957
2002-01-18,17.073944091796875
2002-01-22,16.709453582763672
2002-01-23,17.561399459838867
2002-01-24,17.464780807495117
2002-01-25,17.328641891479492
2002-01-28,17.293519973754883
2002-01-29,17.245214462280273
2002-01-30,17.306690216064453
2002-01-31,17.236427307128906
2002-02-01,16.709453582763672
2002-02-04,15.998040199279785
2002-02-05,16.261531829833984
2002-02-06,15.743330955505371
2002-02-07,15.19879150390625
2002-02-08,16.301048278808594
2002-02-11,16.129779815673828
2002-02-12,16.34935188293457
2002-02-13,16.230789184570312
2002-02-14,16.533794403076172
2002-02-15,16.024385452270508
2002-02-19,16.28348159790039
2002-02-20,16.740192413330078
2002-02-21,16.950990676879883
2002-02-22,17.34621238708496
2002-02-25,17.232030868530273
2002-02-26,17.025636672973633
2002-02-27,16.419620513916016
2002-02-28,16.639190673828125
2002-03-01,17.324254989624023
2002-03-04,18.079591751098633
2002-03-05,18.105926513671875
2002-03-06,17.952232360839844
2002-03-07,16.58209800720215
2002-03-08,16.200050354003906
2002-03-11,16.858766555786133
2002-03-12,16.674327850341797
2002-03-13,16.999296188354492
2002-03-14,16.744586944580078
2002-03-15,16.744586944580078
2002-03-18,17.0212459564209
2002-03-19,17.271556854248047
2002-03-20,16.37131118774414
2002-03-21,16.380094528198242
2002-03-22,16.525014877319336
2002-03-25,16.270309448242188
2002-03-26,16.432790756225586
2002-03-27,16.748973846435547
2002-03-28,16.845590591430664
2002-04-01,16.915863037109375
2002-04-02,15.980475425720215
2002-04-03,16.44156837463379
2002-04-04,16.674327850341797
2002-04-05,16.380094528198242
2002-04-08,17.596525192260742
2002-04-09,17.2144718170166
2002-04-10,17.350605010986328
2002-04-11,17.12664031982422
2002-04-12,17.671178817749023
2002-04-15,17.385730743408203
2002-04-16,17.561399459838867
2002-04-17,17.447216033935547
2002-04-18,17.521867752075195
2002-04-19,17.52626609802246
2002-04-22,17.46917152404785
2002-04-23,17.16176986694336
2002-04-24,16.538183212280273
2002-04-25,17.091508865356445
2002-04-26,16.75337028503418
2002-04-29,16.419620513916016
2002-04-30,17.20568084716797
2002-05-01,17.12664031982422
2002-05-02,16.757761001586914
2002-05-03,16.476707458496094
2002-05-06,16.305438995361328
2002-05-07,16.31422996520996
2002-05-08,18.000545501708984
2002-05-09,17.442825317382812
2002-05-10,17.19251251220703
2002-05-13,18.13667106628418
2002-05-14,19.01496696472168
2002-05-15,19.09839630126953
2002-05-16,18.97983169555664
2002-05-17,19.072050094604492
2002-05-20,18.874435424804688
2002-05-21,18.439687728881836
2002-05-22,18.646080017089844
2002-05-23,18.681215286254883
2002-05-24,18.540693283081055
2002-05-28,18.215717315673828
2002-05-29,18.848094940185547
2002-05-30,19.533159255981445
2002-05-31,19.20379638671875
2002-06-03,18.707565307617188
2002-06-04,18.883224487304688
2002-06-05,19.511198043823242
2002-06-06,19.247713088989258
2002-06-07,19.335540771484375
2002-06-10,19.335540771484375
2002-06-11,19.142314910888672
2002-06-12,19.454111099243164
2002-06-13,19.221355438232422
2002-06-14,19.353103637695312
2002-06-17,20.59588050842285
2002-06-18,21.228252410888672
2002-06-19,20.257741928100586
2002-06-20,20.745195388793945
2002-06-21,19.41019058227539
2002-06-24,18.993009567260742
2002-06-25,19.537548065185547
2002-06-26,20.705669403076172
2002-06-27,20.833032608032227
2002-06-28,21.83426856994629
2002-07-01,20.916467666625977
2002-07-02,20.200653076171875
2002-07-03,21.10968017578125
2002-07-05,21.996753692626953
2002-07-08,20.652976989746094
2002-07-09,20.37630844116211
2002-07-10,20.270910263061523
2002-07-11,20.850595474243164
2002-07-12,20.97355079650879
2002-07-15,20.31922721862793
2002-07-16,20.459753036499023
2002-07-17,19.71759605407715
2002-07-18,18.307947158813477
2002-07-19,18.167409896850586
2002-07-22,17.842445373535156
2002-07-23,17.561399459838867
2002-07-24,19.4716739654541
2002-07-25,18.404550552368164
2002-07-26,19.041316986083984
2002-07-29,19.669288635253906
2002-07-30,19.638551712036133
2002-07-31,19.313583374023438
2002-08-01,18.022493362426758
2002-08-02,17.552608489990234
2002-08-05,17.218868255615234
2002-08-06,17.565784454345703
2002-08-07,18.022493362426758
2002-08-08,18.365026473999023
2002-08-09,18.49677848815918
2002-08-12,18.343076705932617
2002-08-13,17.39012908935547
2002-08-14,18.80856704711914
2002-08-15,18.676820755004883
2002-08-16,19.115968704223633
2002-08-19,20.37630844116211
2002-08-20,20.055734634399414
2002-08-21,20.486095428466797
2002-08-22,20.969161987304688
2002-08-23,20.117219924926758
2002-08-26,20.270910263061523
2002-08-27,19.836164474487305
2002-08-28,19.234539031982422
2002-08-29,19.4716739654541
2002-08-30,19.59902000427246
2002-09-03,19.37945556640625
2002-09-04,19.99425506591797
2002-09-05,19.634157180786133
2002-09-06,20.380701065063477
2002-09-09,20.833032608032227
2002-09-10,21.11846351623535
2002-09-11,20.534400939941406
2002-09-12,20.52123260498047
2002-09-13,20.758371353149414
2002-09-16,20.916467666625977
2002-09-17,20.34996223449707
2002-09-18,20.13039207458496
2002-09-19,19.568294525146484
2002-09-20,19.423364639282227
2002-09-23,19.260883331298828
2002-09-24,19.072050094604492
2002-09-25,19.462894439697266
2002-09-26,19.585847854614258
2002-09-27,20.09086799621582
2002-09-30,19.99425506591797
2002-10-01,20.82424545288086
2002-10-02,20.69689178466797
2002-10-03,20.126001358032227
2002-10-04,19.822988510131836
2002-10-07,19.243314743041992
2002-10-08,19.954729080200195
2002-10-09,20.15674591064453
2002-10-10,19.792247772216797
2002-10-11,20.793498992919922
2002-10-14,21.162384033203125
2002-10-15,21.750835418701172
2002-10-16,21.895750045776367
2002-10-17,22.831140518188477
2002-10-18,22.585205078125
2002-10-21,22.352462768554688
2002-10-22,22.708166122436523
2002-10-23,23.38006019592285
2002-10-24,21.79913902282715
2002-10-25,21.926490783691406
2002-10-28,21.649826049804688
2002-10-29,21.69374656677246
2002-10-30,22.374420166015625
2002-10-31,22.800390243530273
2002-11-01,23.718202590942383
2002-11-04,22.835519790649414
2002-11-05,23.62598991394043
2002-11-06,24.051952362060547
2002-11-07,23.41080093383789
2002-11-08,23.23514175415039
2002-11-11,22.74769401550293
2002-11-12,23.8192081451416
2002-11-13,23.21319007873535
2002-11-14,21.619094848632812
2002-11-15,21.90892791748047
2002-11-18,21.698137283325195
2002-11-19,22.005538940429688
2002-11-20,22.38319969177246
2002-11-21,23.21319007873535
2002-11-22,23.27466583251953
2002-11-25,23.586456298828125
2002-11-26,23.27466583251953
2002-11-27,23.792858123779297
2002-11-29,23.687463760375977
2002-12-02,23.8192081451416
2002-12-03,23.4547176361084
2002-12-04,23.38006019592285
2002-12-05,22.62473487854004
2002-12-06,22.791610717773438
2002-12-09,21.63227081298828
2002-12-10,21.84744644165039
2002-12-11,21.891357421875
2002-12-12,21.184335708618164
2002-12-13,20.464136123657227
2002-12-16,20.732019424438477
2002-12-17,21.412700653076172
2002-12-18,20.87255096435547
2002-12-19,20.969161987304688
2002-12-20,21.16677474975586
2002-12-23,21.390731811523438
2002-12-24,21.342430114746094
2002-12-26,21.31608772277832
2002-12-27,20.688108444213867
2002-12-30,20.442180633544922
2002-12-31,20.60466194152832
2003-01-02,20.771547317504883
2003-01-03,20.6749324798584
2003-01-06,21.179946899414062
2003-01-07,21.62348175048828
2003-01-08,20.486095428466797
2003-01-09,21.987979888916016
2003-01-10,22.132884979248047
2003-01-13,22.23389434814453
2003-01-14,22.6027774810791
2003-01-15,22.088970184326172
2003-01-16,22.04945182800293
2003-01-17,21.206302642822266
2003-01-21,21.250205993652344
2003-01-22,20.881332397460938
2003-01-23,21.619094848632812
2003-01-24,20.508047103881836
2003-01-27,20.45096778869629
2003-01-28,19.897645950317383
2003-01-29,20.393875122070312
2003-01-30,19.50240707397461
2003-01-31,19.36627960205078
2003-02-03,18.47481918334961
2003-02-04,17.684349060058594
2003-02-05,18.55824851989746
2003-02-06,18.365026473999023
2003-02-07,18.689985275268555
2003-02-10,18.545085906982422
2003-02-11,18.55824851989746
2003-02-12,18.439687728881836
2003-02-13,18.299163818359375
2003-02-14,19.511198043823242
2003-02-18,20.016216278076172
2003-02-19,19.84055519104004
2003-02-20,19.515583038330078
2003-02-21,19.853734970092773
2003-02-24,20.06012535095215
2003-02-25,20.046955108642578
2003-02-26,19.27406120300293
2003-02-27,20.200653076171875
2003-02-28,20.868154525756836
2003-03-03,20.459753036499023
2003-03-04,20.52562141418457
2003-03-05,20.771547317504883
2003-03-06,20.90329360961914
2003-03-07,20.964767456054688
2003-03-10,20.51683807373047
2003-03-11,20.622228622436523
2003-03-12,20.775938034057617
2003-03-13,21.78157615661621
2003-03-14,21.91331672668457
2003-03-17,22.5896053314209
2003-03-18,22.396379470825195
2003-03-19,22.15045738220215
2003-03-20,22.34807777404785
2003-03-21,17.003681182861328
2003-03-24,17.100292205810547
2003-03-25,17.078332901000977
2003-03-26,17.39012908935547
2003-03-27,17.135421752929688
2003-03-28,16.8499813079834
2003-03-31,16.336179733276367
2003-04-01,16.257137298583984
2003-04-02,17.210081100463867
2003-04-03,16.599672317504883
2003-04-04,16.841197967529297
2003-04-07,16.885116577148438
2003-04-08,16.929025650024414
2003-04-09,16.687490463256836
2003-04-10,16.823631286621094
2003-04-11,17.227645874023438
2003-04-14,17.600914001464844
2003-04-15,17.622873306274414
2003-04-16,17.008071899414062
2003-04-17,17.565784454345703
2003-04-21,17.539430618286133
2003-04-22,17.350605010986328
2003-04-23,17.0168514251709
2003-04-24,17.078332901000977
2003-04-25,16.353748321533203
2003-04-28,15.27784538269043
2003-04-29,17.01246452331543
2003-04-30,17.047605514526367
2003-05-01,16.893898010253906
2003-05-02,17.521867752075195
2003-05-05,17.917098999023438
2003-05-06,17.965412139892578
2003-05-07,17.798532485961914
2003-05-08,17.578960418701172
2003-05-09,17.53504753112793
2003-05-12,17.073944091796875
2003-05-13,17.183732986450195
2003-05-14,17.11786460876465
2003-05-15,18.360641479492188
2003-05-16,18.62851905822754
2003-05-19,17.80731201171875
2003-05-20,18.716341018676758
2003-05-21,18.57141876220703
2003-05-22,18.98861312866211
2003-05-23,19.137922286987305
2003-05-27,19.827390670776367
2003-05-28,19.822988510131836
2003-05-29,19.96790313720703
2003-05-30,20.1655216217041
2003-06-02,19.65611457824707
2003-06-03,20.235782623291016
2003-06-04,20.80228042602539
2003-06-05,20.200653076171875
2003-06-06,20.200653076171875
2003-06-09,20.31922721862793
2003-06-10,20.657363891601562
2003-06-11,20.960372924804688
2003-06-12,20.90767478942871
2003-06-13,20.15674591064453
2003-06-16,21.131641387939453
2003-06-17,21.24142837524414
2003-06-18,20.789104461669922
2003-06-19,20.275314331054688
2003-06-20,20.257741928100586
2003-06-23,20.169925689697266
2003-06-24,19.836164474487305
2003-06-25,19.853734970092773
2003-06-26,19.18623161315918
2003-06-27,19.49802589416504
2003-06-30,19.585847854614258
2003-07-01,19.757118225097656
2003-07-02,19.827390670776367
2003-07-03,19.230146408081055
2003-07-07,19.69563102722168
2003-07-08,19.313583374023438
2003-07-09,19.48484230041504
2003-07-10,18.95348358154297
2003-07-11,19.01496696472168
2003-07-14,19.31797218322754
2003-07-15,18.97544288635254
2003-07-16,18.698776245117188
2003-07-17,18.040067672729492
2003-07-18,17.838050842285156
2003-07-21,17.750225067138672
2003-07-22,17.921499252319336
2003-07-23,18.13667106628418
2003-07-24,18.32990264892578
2003-07-25,18.606550216674805
2003-07-28,18.615339279174805
2003-07-29,18.7646541595459
2003-07-30,18.562650680541992
2003-07-31,18.940309524536133
2003-08-01,18.821731567382812
2003-08-04,18.905183792114258
2003-08-05,18.751482009887695
2003-08-06,18.580204010009766
2003-08-07,18.777820587158203
2003-08-08,18.575822830200195
2003-08-11,18.870052337646484
2003-08-12,19.067655563354492
2003-08-13,19.34871482849121
2003-08-14,19.686859130859375
2003-08-15,19.577070236206055
2003-08-18,19.99425506591797
2003-08-19,19.866910934448242
2003-08-20,20.292871475219727
2003-08-21,20.13477897644043
2003-08-22,20.200653076171875
2003-08-25,19.985469818115234
2003-08-26,20.174301147460938
2003-08-27,20.174301147460938
2003-08-28,20.200653076171875
2003-08-29,19.985469818115234
2003-09-02,20.5124454498291
2003-09-03,21.008682250976562
2003-09-04,21.27216911315918
2003-09-05,20.797889709472656
2003-09-08,20.732019424438477
2003-09-09,20.499267578125
2003-09-10,19.985469818115234
2003-09-11,20.499267578125
2003-09-12,20.58270835876465
2003-09-15,20.3367862701416
2003-09-16,21.162384033203125
2003-09-17,21.245830535888672
2003-09-18,21.84744644165039
2003-09-19,21.504919052124023
